Date,FCBC
2010-10-20,8.061358451843262
2010-10-21,7.8761701583862305
2010-10-22,8.084504127502441
2010-10-25,8.096078872680664
2010-10-26,8.096078872680664
2010-10-27,7.916677951812744
2010-10-28,7.7835822105407715
2010-10-29,7.789365291595459
2010-11-01,7.569458484649658
2010-11-02,7.795154571533203
2010-11-03,8.162463188171387
2010-11-04,8.19744873046875
2010-11-05,8.080838203430176
2010-11-08,8.150803565979004
2010-11-09,8.104158401489258
2010-11-10,8.174125671386719
2010-11-11,8.121648788452148
2010-11-12,8.0750093460083
2010-11-15,8.063349723815918
2010-11-16,7.8884382247924805
2010-11-17,7.626075744628906
2010-11-18,7.946742534637451
2010-11-19,8.034196853637695
2010-11-22,8.005046844482422
2010-11-23,7.964232444763184
2010-11-24,8.162463188171387
2010-11-26,8.010872840881348
2010-11-29,8.127481460571289
2010-11-30,8.086669921875
2010-12-01,8.244085311889648
2010-12-02,8.156632423400879
2010-12-03,8.0983304977417
2010-12-06,8.156632423400879
2010-12-07,8.25575065612793
2010-12-08,8.652212142944336
2010-12-09,8.850445747375488
2010-12-10,9.112811088562012
2010-12-13,8.891255378723145
2010-12-14,8.949560165405273
2010-12-15,8.967052459716797
2010-12-16,9.171110153198242
2010-12-17,9.077823638916016
2010-12-20,8.97870922088623
2010-12-21,9.066166877746582
2010-12-22,9.246907234191895
2010-12-23,9.147787094116211
2010-12-27,8.99620246887207
2010-12-28,8.914579391479492
2010-12-29,8.66970443725586
2010-12-30,8.739668846130371
2010-12-31,8.710515022277832
2011-01-03,8.99620246887207
2011-01-04,8.838783264160156
2011-01-05,8.716344833374023
2011-01-06,8.500622749328613
2011-01-07,8.249917984008789
2011-01-10,8.133312225341797
2011-01-11,8.366525650024414
2011-01-12,8.488965034484863
2011-01-13,8.37818717956543
2011-01-14,8.628891944885254
2011-01-18,8.605570793151855
2011-01-19,8.133312225341797
2011-01-20,8.127481460571289
2011-01-21,7.993382453918457
2011-01-24,7.929252624511719
2011-01-25,8.139142990112305
2011-01-26,8.273239135742188
2011-01-27,8.162463188171387
2011-01-28,7.853457927703857
2011-01-31,7.841796875
2011-02-01,8.069180488586426
2011-02-02,7.917591094970703
2011-02-03,7.859286785125732
2011-02-04,7.876777648925781
2011-02-07,8.051688194274902
2011-02-08,8.022538185119629
2011-02-09,7.858092308044434
2011-02-10,7.646667003631592
2011-02-11,7.869836807250977
2011-02-14,7.934440612792969
2011-02-15,7.7758684158325195
2011-02-16,7.740631103515625
2011-02-17,7.9050750732421875
2011-02-18,7.822853088378906
2011-02-22,7.5350728034973145
2011-02-23,7.4176154136657715
2011-02-24,7.4058709144592285
2011-02-25,7.353013038635254
2011-02-28,7.2238078117370605
2011-03-01,7.206186294555664
2011-03-02,7.253172397613525
2011-03-03,7.394123554229736
2011-03-04,7.317774772644043
2011-03-07,7.259043216705322
2011-03-08,7.593805313110352
2011-03-09,7.6172966957092285
2011-03-10,7.2179365158081055
2011-03-11,7.200314521789551
2011-03-14,7.235550880432129
2011-03-15,7.1826958656311035
2011-03-16,7.2238078117370605
2011-03-17,7.300155162811279
2011-03-18,7.699521541595459
2011-03-21,7.8992018699646
2011-03-22,8.139995574951172
2011-03-23,8.263328552246094
2011-03-24,8.31618595123291
2011-03-25,8.245713233947754
2011-03-28,8.128249168395996
2011-03-29,8.339675903320312
2011-03-30,8.345550537109375
2011-03-31,8.327936172485352
2011-04-01,8.627458572387695
2011-04-04,8.733171463012695
2011-04-05,8.598093032836914
2011-04-06,8.574601173400879
2011-04-07,8.410157203674316
2011-04-08,8.339675903320312
2011-04-11,8.233966827392578
2011-04-12,8.151741981506348
2011-04-13,7.975553035736084
2011-04-14,8.034281730651855
2011-04-15,8.046030044555664
2011-04-18,7.910948276519775
2011-04-19,7.811108589172363
2011-04-20,8.022537231445312
2011-04-21,8.075387954711914
2011-04-25,8.339675903320312
2011-04-26,8.868247985839844
2011-04-27,8.903485298156738
2011-04-28,8.932852745056152
2011-04-29,8.72729778289795
2011-05-02,8.58047103881836
2011-05-03,8.668566703796387
2011-05-04,8.68031120300293
2011-05-05,8.692061424255371
2011-05-06,8.65682315826416
2011-05-09,8.65682315826416
2011-05-10,8.72142505645752
2011-05-11,8.579519271850586
2011-05-12,8.709598541259766
2011-05-13,8.484912872314453
2011-05-16,8.408045768737793
2011-05-17,8.455348014831543
2011-05-18,8.514473915100098
2011-05-19,8.479000091552734
2011-05-20,8.165618896484375
2011-05-23,8.023707389831543
2011-05-24,7.982320308685303
2011-05-25,8.041449546813965
2011-05-26,8.13013744354248
2011-05-27,8.189269065856934
2011-05-31,8.597256660461426
2011-06-01,8.195182800292969
2011-06-02,7.929106712341309
2011-06-03,7.651202201843262
2011-06-06,7.692593574523926
2011-06-07,7.810851097106934
2011-06-08,7.704415798187256
2011-06-09,7.763545513153076
2011-06-10,7.757635116577148
2011-06-13,7.8936285972595215
2011-06-14,8.112403869628906
2011-06-15,7.97049617767334
2011-06-16,8.354828834533691
2011-06-17,8.520392417907715
2011-06-20,8.638644218444824
2011-06-21,8.691861152648926
2011-06-22,8.484912872314453
2011-06-23,8.3784818649292
2011-06-24,8.201091766357422
2011-06-27,8.307528495788574
2011-06-28,8.325265884399414
2011-06-29,8.242486953735352
2011-06-30,8.27796459197998
2011-07-01,8.34300422668457
2011-07-05,8.230661392211914
2011-07-06,8.402130126953125
2011-07-07,8.603167533874512
2011-07-08,8.307528495788574
2011-07-11,8.11831283569336
2011-07-12,8.254311561584473
2011-07-13,8.455348014831543
2011-07-14,8.189269065856934
2011-07-15,8.266136169433594
2011-07-18,8.195182800292969
2011-07-19,8.419869422912598
2011-07-20,8.461259841918945
2011-07-21,8.632734298706055
2011-07-22,8.431697845458984
2011-07-25,8.272050857543945
2011-07-26,8.212923049926758
2011-07-27,7.858153820037842
2011-07-28,7.663027763366699
2011-07-29,7.444253921508789
2011-08-01,7.402864933013916
2011-08-02,7.207738399505615
2011-08-03,7.3437347412109375
2011-08-04,7.059919834136963
2011-08-05,7.119048118591309
2011-08-08,6.427247047424316
2011-08-09,6.598717212677002
2011-08-10,6.037888050079346
2011-08-11,6.473426342010498
2011-08-12,6.2646074295043945
2011-08-15,6.6285505294799805
2011-08-16,6.485359191894531
2011-08-17,6.419731616973877
2011-08-18,6.20494270324707
2011-08-19,6.145279407501221
2011-08-22,6.18107795715332
2011-08-23,6.94476318359375
2011-08-24,7.111818790435791
2011-08-25,6.879135608673096
2011-08-26,6.938796043395996
2011-08-29,7.380300045013428
2011-08-30,7.1416544914245605
2011-08-31,7.087956428527832
2011-09-01,6.795607566833496
2011-09-02,6.431662559509277
2011-09-06,6.485359191894531
2011-09-07,6.9149322509765625
2011-09-08,6.646448612213135
2011-09-09,6.2646074295043945
2011-09-12,6.330235481262207
2011-09-13,6.3481340408325195
2011-09-14,6.509225368499756
2011-09-15,6.759810447692871
2011-09-16,6.706110954284668
2011-09-19,6.503260135650635
2011-09-20,6.366034984588623
2011-09-21,5.715706825256348
2011-09-22,5.6083149909973145
2011-09-23,5.811169624328613
2011-09-26,5.990157604217529
2011-09-27,6.151247501373291
2011-09-28,6.061750888824463
2011-09-29,6.383932113647461
2011-09-30,6.0856170654296875
2011-10-03,5.656045913696289
2011-10-04,6.485359191894531
2011-10-05,6.515190601348877
2011-10-06,6.187042236328125
2011-10-07,5.960325241088867
2011-10-10,6.0856170654296875
2011-10-11,6.354099273681641
2011-10-12,6.837369441986084
2011-10-13,6.753841876983643
2011-10-14,6.94476318359375
2011-10-17,6.533088207244873
2011-10-18,6.96265983581543
2011-10-19,6.783675193786621
2011-10-20,6.81350564956665
2011-10-21,7.0103936195373535
2011-10-24,7.278875827789307
2011-10-25,6.694180011749268
2011-10-26,6.5808186531066895
2011-10-27,7.607024669647217
2011-10-28,7.284841060638428
2011-10-31,7.165515899658203
2011-11-01,6.753841876983643
2011-11-02,7.159550666809082
2011-11-03,7.439966201782227
2011-11-04,7.284841060638428
2011-11-07,7.344503879547119
2011-11-08,7.729476451873779
2011-11-09,7.176083087921143
2011-11-10,7.236233234405518
2011-11-11,7.591127872467041
2011-11-14,7.344505786895752
2011-11-15,7.5189433097839355
2011-11-16,7.3324737548828125
2011-11-17,7.236233234405518
2011-11-18,7.488868713378906
2011-11-21,7.308413982391357
2011-11-22,7.21818733215332
2011-11-23,6.959535598754883
2011-11-25,6.929460048675537
2011-11-28,7.272322177886963
2011-11-29,7.1520209312438965
2011-11-30,7.458791255950928
2011-12-01,7.4046549797058105
2011-12-02,7.4527764320373535
2011-12-05,7.5189433097839355
2011-12-06,7.476834774017334
2011-12-07,7.4046549797058105
2011-12-08,7.085851192474365
2011-12-09,7.464808464050293
2011-12-12,7.4467644691467285
2011-12-13,7.236233234405518
2011-12-14,7.314428806304932
2011-12-15,7.458791255950928
2011-12-16,7.374581813812256
2011-12-19,7.260292053222656
2011-12-20,7.555036544799805
2011-12-21,7.753535270690918
2011-12-22,7.8317341804504395
2011-12-23,7.753535270690918
2011-12-27,7.663309574127197
2011-12-28,7.476834774017334
2011-12-29,7.57909631729126
2011-12-30,7.506916046142578
2012-01-03,7.609172821044922
2012-01-04,7.458791255950928
2012-01-05,7.4467644691467285
2012-01-06,7.338489532470703
2012-01-09,7.38661003112793
2012-01-10,7.57909631729126
2012-01-11,7.57909631729126
2012-01-12,7.639251232147217
2012-01-13,7.561050891876221
2012-01-17,7.735491752624512
2012-01-18,7.8497819900512695
2012-01-19,7.8377461433410645
2012-01-20,8.036249160766602
2012-01-23,8.036249160766602
2012-01-24,8.096397399902344
2012-01-25,8.066324234008789
2012-01-26,7.753535270690918
2012-01-27,7.741507053375244
2012-01-30,7.681354999542236
2012-01-31,7.675338268280029
2012-02-01,7.783607006072998
2012-02-02,7.753535270690918
2012-02-03,7.909930229187012
2012-02-06,7.777593612670898
2012-02-07,7.7956414222717285
2012-02-08,7.8501996994018555
2012-02-09,7.765331745147705
2012-02-10,7.583475112915039
2012-02-13,7.601661205291748
2012-02-14,7.492544174194336
2012-02-15,7.29856014251709
2012-02-16,7.662280559539795
2012-02-17,7.753209590911865
2012-02-21,7.656219482421875
2012-02-22,7.322811126708984
2012-02-23,7.662280559539795
2012-02-24,7.522858142852783
2012-02-27,7.571347713470459
2012-02-28,7.5289154052734375
2012-02-29,7.5167927742004395
2012-03-01,7.541038990020752
2012-03-02,7.18944787979126
2012-03-05,7.565286159515381
2012-03-06,7.48042106628418
2012-03-07,7.6380295753479
2012-03-08,7.728963851928711
2012-03-09,7.783518314361572
2012-03-12,7.795642375946045
2012-03-13,7.886569023132324
2012-03-14,7.862322807312012
2012-03-15,8.0078125
2012-03-16,8.098740577697754
2012-03-19,8.304845809936523
2012-03-20,8.189666748046875
2012-03-21,8.086616516113281
2012-03-22,7.965376853942871
2012-03-23,8.177543640136719
2012-03-26,8.395771026611328
2012-03-27,8.268471717834473
2012-03-28,8.341217994689941
2012-03-29,8.304845809936523
2012-03-30,8.098740577697754
2012-04-02,8.510951042175293
2012-04-03,8.37758731842041
2012-04-04,8.280593872070312
2012-04-05,8.492761611938477
2012-04-09,8.135111808776855
2012-04-10,7.916879653930664
2012-04-11,8.147233009338379
2012-04-12,8.147233009338379
2012-04-13,7.825954437255859
2012-04-16,8.019933700561523
2012-04-17,8.201790809631348
2012-04-18,7.825954437255859
2012-04-19,7.795642375946045
2012-04-20,7.953252792358398
2012-04-23,8.025992393493652
2012-04-24,8.280593872070312
2012-04-25,8.389713287353516
2012-04-26,8.401834487915039
2012-04-27,8.450328826904297
2012-04-30,8.116923332214355
2012-05-01,8.08055305480957
2012-05-02,8.098740577697754
2012-05-03,8.08055305480957
2012-05-04,7.9350666999816895
2012-05-07,7.929006576538086
2012-05-08,7.995686054229736
2012-05-09,7.873426914215088
2012-05-10,7.873426914215088
2012-05-11,7.702263832092285
2012-05-14,7.671698093414307
2012-05-15,7.757282733917236
2012-05-16,7.7939629554748535
2012-05-17,7.622800350189209
2012-05-18,7.5188798904418945
2012-05-21,7.726718425750732
2012-05-22,7.5738935470581055
2012-05-23,7.708376884460449
2012-05-24,7.745057582855225
2012-05-25,7.696152687072754
2012-05-29,7.7389421463012695
2012-05-30,7.5555548667907715
2012-05-31,7.5738935470581055
2012-06-01,7.2437968254089355
2012-06-04,7.329378128051758
2012-06-05,7.396620273590088
2012-06-06,7.586123943328857
2012-06-07,7.592231750488281
2012-06-08,7.7389421463012695
2012-06-11,7.598346710205078
2012-06-12,7.836748123168945
2012-06-13,7.653363227844238
2012-06-14,7.87954044342041
2012-06-15,7.928443431854248
2012-06-18,7.848976135253906
2012-06-19,8.093489646911621
2012-06-20,8.197410583496094
2012-06-21,8.044588088989258
2012-06-22,8.203526496887207
2012-06-25,8.185184478759766
2012-06-26,8.338007926940918
2012-06-27,8.588634490966797
2012-06-28,8.631429672241211
2012-06-29,8.820928573608398
2012-07-02,8.99820327758789
2012-07-03,9.053216934204102
2012-07-05,8.967638969421387
2012-07-06,8.985978126525879
2012-07-09,8.857605934143066
2012-07-10,8.99820327758789
2012-07-11,9.09600830078125
2012-07-12,9.09600830078125
2012-07-13,9.316075325012207
2012-07-16,9.157135009765625
2012-07-17,9.591155052185059
2012-07-18,9.389427185058594
2012-07-19,9.21215534210205
2012-07-20,9.089895248413086
2012-07-23,8.924848556518555
2012-07-24,8.851491928100586
2012-07-25,8.81481647491455
2012-07-26,8.680329322814941
2012-07-27,8.992088317871094
2012-07-30,8.875948905944824
2012-07-31,8.857605934143066
2012-08-01,8.503056526184082
2012-08-02,8.533620834350586
2012-08-03,8.875948905944824
2012-08-06,8.88817024230957
2012-08-07,8.851491928100586
2012-08-08,8.980844497680664
2012-08-09,8.845333099365234
2012-08-10,8.752934455871582
2012-08-13,8.75909423828125
2012-08-14,8.796051979064941
2012-08-15,8.85765266418457
2012-08-16,8.906926155090332
2012-08-17,9.307311058044434
2012-08-20,9.325789451599121
2012-08-21,9.25803279876709
2012-08-22,9.023966789245605
2012-08-23,9.011641502380371
2012-08-24,9.134839057922363
2012-08-27,9.177953720092773
2012-08-28,9.25803279876709
2012-08-29,9.467462539672852
2012-08-30,9.24571418762207
2012-08-31,9.153318405151367
2012-09-04,9.282671928405762
2012-09-05,9.251872062683105
2012-09-06,9.492104530334473
2012-09-07,9.294991493225098
2012-09-10,9.270356178283691
2012-09-11,9.294991493225098
2012-09-12,9.251872062683105
2012-09-13,9.516739845275879
2012-09-14,9.676891326904297
2012-09-17,9.75696849822998
2012-09-18,9.590656280517578
2012-09-19,9.566019058227539
2012-09-20,9.510581970214844
2012-09-21,9.73848819732666
2012-09-24,9.726171493530273
2012-09-25,9.621455192565918
2012-09-26,9.58449935913086
2012-09-27,9.442824363708496
2012-09-28,9.39970588684082
2012-10-01,9.47362232208252
2012-10-02,9.547539710998535
2012-10-03,9.393542289733887
2012-10-04,9.547539710998535
2012-10-05,9.566019058227539
2012-10-08,9.492104530334473
2012-10-09,9.424348831176758
2012-10-10,9.47978401184082
2012-10-11,9.331947326660156
2012-10-12,9.140997886657715
2012-10-15,9.25803279876709
2012-10-16,9.22723388671875
2012-10-17,9.356589317321777
2012-10-18,9.22723388671875
2012-10-19,9.221076011657715
2012-10-22,9.239554405212402
2012-10-23,9.239554405212402
2012-10-24,9.233393669128418
2012-10-25,9.325789451599121
2012-10-26,9.221076011657715
2012-10-31,9.22723388671875
2012-11-01,9.541379928588867
2012-11-02,9.381227493286133
2012-11-05,9.38739013671875
2012-11-06,9.442824363708496
2012-11-07,9.238083839416504
2012-11-08,9.182246208190918
2012-11-09,9.120206832885742
2012-11-12,9.225672721862793
2012-11-13,9.132610321044922
2012-11-14,8.841011047363281
2012-11-15,8.977503776550293
2012-11-16,8.989917755126953
2012-11-19,9.386984825134277
2012-11-20,9.343558311462402
2012-11-21,9.393190383911133
2012-11-23,9.554497718811035
2012-11-26,9.48625373840332
2012-11-27,9.424214363098145
2012-11-28,9.48625373840332
2012-11-29,9.554497718811035
2012-11-30,9.554497718811035
2012-12-03,9.554497718811035
2012-12-04,9.46764087677002
2012-12-05,9.529682159423828
2012-12-06,9.529682159423828
2012-12-07,9.3745756149292
2012-12-10,9.424214363098145
2012-12-11,9.61033821105957
2012-12-12,9.418007850646973
2012-12-13,9.36837100982666
2012-12-14,9.343558311462402
2012-12-17,9.72822093963623
2012-12-18,9.740625381469727
2012-12-19,9.71580982208252
2012-12-20,10.063243865966797
2012-12-21,10.03842830657959
2012-12-24,9.83989429473877
2012-12-26,9.746829986572266
2012-12-27,9.672378540039062
2012-12-28,9.690993309020996
2012-12-31,9.908137321472168
2013-01-02,10.063243865966797
2013-01-03,10.094265937805176
2013-01-04,10.094265937805176
2013-01-07,9.895734786987305
2013-01-08,9.833690643310547
2013-01-09,9.96397876739502
2013-01-10,9.951570510864258
2013-01-11,9.72822093963623
2013-01-14,9.790260314941406
2013-01-15,9.85850715637207
2013-01-16,9.722016334533691
2013-01-17,9.982592582702637
2013-01-18,9.926753044128418
2013-01-22,10.001201629638672
2013-01-23,9.88332462310791
2013-01-24,9.846099853515625
2013-01-25,9.771644592285156
2013-01-28,9.8026704788208
2013-01-29,9.96397876739502
2013-01-30,9.71580982208252
2013-01-31,9.895734786987305
2013-02-01,10.013612747192383
2013-02-04,9.790260314941406
2013-02-05,9.932958602905273
2013-02-06,9.820436477661133
2013-02-07,9.72667121887207
2013-02-08,9.895448684692383
2013-02-11,9.826687812805176
2013-02-12,9.682914733886719
2013-02-13,9.551640510559082
2013-02-14,9.632906913757324
2013-02-15,9.645407676696777
2013-02-19,9.814186096191406
2013-02-20,9.676661491394043
2013-02-21,9.695414543151855
2013-02-22,9.814186096191406
2013-02-25,9.501632690429688
2013-02-26,9.564144134521484
2013-02-27,9.670412063598633
2013-02-28,9.764175415039062
2013-03-01,9.682914733886719
2013-03-04,9.551640510559082
2013-03-05,9.80168342590332
2013-03-06,9.839191436767578
2013-03-07,9.814186096191406
2013-03-08,9.70792007446289
2013-03-11,9.770429611206055
2013-03-12,9.80793571472168
2013-03-13,9.820436477661133
2013-03-14,9.920458793640137
2013-03-15,9.876699447631836
2013-03-18,9.845440864562988
2013-03-19,9.814186096191406
2013-03-20,9.845440864562988
2013-03-21,9.782931327819824
2013-03-22,9.982964515686035
2013-03-25,10.001720428466797
2013-03-26,10.001720428466797
2013-03-27,9.945459365844727
2013-03-28,9.907951354980469
2013-04-01,9.689166069030762
2013-04-02,9.701669692993164
2013-04-03,9.657907485961914
2013-04-04,9.701669692993164
2013-04-05,9.607898712158203
2013-04-08,9.670412063598633
2013-04-09,9.564144134521484
2013-04-10,9.73292350769043
2013-04-11,9.664161682128906
2013-04-12,9.689166069030762
2013-04-15,9.426619529724121
2013-04-16,9.464128494262695
2013-04-17,9.364108085632324
2013-04-18,9.332853317260742
2013-04-19,9.495382308959961
2013-04-22,9.439122200012207
2013-04-23,9.5954008102417
2013-04-24,9.80793571472168
2013-04-25,9.776683807373047
2013-04-26,9.651659965515137
2013-04-29,9.72667121887207
2013-04-30,9.695414543151855
2013-05-01,9.35785961151123
2013-05-02,9.426619529724121
2013-05-03,9.264093399047852
2013-05-06,9.482881546020508
2013-05-07,9.570396423339844
2013-05-08,9.539139747619629
2013-05-09,9.520386695861816
2013-05-10,9.5954008102417
2013-05-13,9.476628303527832
2013-05-14,9.526637077331543
2013-05-15,9.671551704406738
2013-05-16,9.627447128295898
2013-05-17,9.64635181427002
2013-05-20,9.910980224609375
2013-05-21,9.866873741149902
2013-05-22,9.684151649475098
2013-05-23,9.564441680908203
2013-05-24,9.60224723815918
2013-05-28,9.747159957885742
2013-05-29,9.640050888061523
2013-05-30,9.640050888061523
2013-05-31,9.595945358276367
2013-06-03,9.77236270904541
2013-06-04,9.589642524719238
2013-06-05,9.482536315917969
2013-06-06,9.482536315917969
2013-06-07,9.564441680908203
2013-06-10,9.640050888061523
2013-06-11,9.532938003540039
2013-06-12,9.583345413208008
2013-06-13,9.677852630615234
2013-06-14,9.558141708374023
2013-06-17,9.677852630615234
2013-06-18,9.784967422485352
2013-06-19,9.829071998596191
2013-06-20,9.658952713012695
2013-06-21,9.747159957885742
2013-06-24,9.75976276397705
2013-06-25,9.929884910583496
2013-06-26,9.69045639038086
2013-06-27,9.810165405273438
2013-06-28,9.879477500915527
2013-07-01,10.137804985046387
2013-07-02,10.106304168701172
2013-07-03,10.226014137268066
2013-07-05,10.572553634643555
2013-07-08,10.42133617401123
2013-07-09,10.333124160766602
2013-07-10,10.427634239196777
2013-07-11,10.396135330200195
2013-07-12,10.427634239196777
2013-07-15,10.50324535369873
2013-07-16,10.541047096252441
2013-07-17,10.55364990234375
2013-07-18,10.837180137634277
2013-07-19,10.824578285217285
2013-07-22,10.950591087341309
2013-07-23,11.000997543334961
2013-07-24,10.982091903686523
2013-07-25,11.246723175048828
2013-07-26,10.490641593933105
2013-07-29,10.339428901672363
2013-07-30,9.986587524414062
2013-07-31,10.055896759033203
2013-08-01,10.232316017150879
2013-08-02,10.074799537658691
2013-08-05,10.093700408935547
2013-08-06,10.137804985046387
2013-08-07,10.125203132629395
2013-08-08,10.15670394897461
2013-08-09,9.986587524414062
2013-08-12,10.055896759033203
2013-08-13,9.73455810546875
2013-08-14,9.73455810546875
2013-08-15,9.613911628723145
2013-08-16,9.696457862854004
2013-08-19,9.607559204101562
2013-08-20,9.79171085357666
2013-08-21,9.62661075592041
2013-08-22,9.747259140014648
2013-08-23,9.740910530090332
2013-08-26,9.7282075881958
2013-08-27,9.563112258911133
2013-08-28,9.59485912322998
2013-08-29,9.677409172058105
2013-08-30,9.5567626953125
2013-09-03,9.575807571411133
2013-09-04,9.671058654785156
2013-09-05,9.671058654785156
2013-09-06,9.652009963989258
2013-09-09,9.785357475280762
2013-09-10,9.810758590698242
