Date,CRK
2010-11-05,108.6124267578125
2010-11-08,110.45027160644531
2010-11-09,114.48458862304688
2010-11-10,117.21892547607422
2010-11-11,120.1325912475586
2010-11-12,115.69486999511719
2010-11-15,112.28812408447266
2010-11-16,110.22615051269531
2010-11-17,109.68822479248047
2010-11-18,110.22615051269531
2010-11-19,110.98819732666016
2010-11-22,113.18462371826172
2010-11-23,110.36061096191406
2010-11-24,112.64672088623047
2010-11-26,110.89852142333984
2010-11-29,111.83985137939453
2010-11-30,109.82271575927734
2010-12-01,111.83985137939453
2010-12-02,115.47074127197266
2010-12-03,118.33958435058594
2010-12-06,116.54655456542969
2010-12-07,114.61904907226562
2010-12-08,112.64672088623047
2010-12-09,111.3916244506836
2010-12-10,110.67439270019531
2010-12-13,112.73638153076172
2010-12-14,110.4950942993164
2010-12-15,109.15033721923828
2010-12-16,99.15422058105469
2010-12-17,98.6163101196289
2010-12-20,99.82661437988281
2010-12-21,106.5056381225586
2010-12-22,108.34346771240234
2010-12-23,106.14701843261719
2010-12-27,107.89521026611328
2010-12-28,110.89852142333984
2010-12-29,112.19845581054688
2010-12-30,112.10881805419922
2010-12-31,110.09166717529297
2011-01-03,110.89852142333984
2011-01-04,107.89521026611328
2011-01-05,108.0296859741211
2011-01-06,109.15033721923828
2011-01-07,108.25382232666016
2011-01-10,110.18132019042969
2011-01-11,110.62957000732422
2011-01-12,113.58805084228516
2011-01-13,112.10881805419922
2011-01-14,115.02247619628906
2011-01-18,115.51557159423828
2011-01-19,113.27428436279297
2011-01-20,112.60189819335938
2011-01-21,112.33294677734375
2011-01-24,110.04684448242188
2011-01-25,111.43643188476562
2011-01-26,118.02580261230469
2011-01-27,119.41539764404297
2011-01-28,117.75684356689453
2011-01-31,124.16690826416016
2011-02-01,119.50504302978516
2011-02-02,118.83267211914062
2011-02-03,120.17743682861328
2011-02-04,119.32574462890625
2011-02-07,121.47735595703125
2011-02-08,119.95330047607422
2011-02-09,117.75684356689453
2011-02-10,116.77069854736328
2011-02-11,114.3052749633789
2011-02-14,115.69486999511719
2011-02-15,113.27428436279297
2011-02-16,112.78118896484375
2011-02-17,113.05015563964844
2011-02-18,112.0191650390625
2011-02-22,112.46742248535156
2011-02-23,120.31189727783203
2011-02-24,115.06730651855469
2011-02-25,120.80499267578125
2011-02-28,119.01195526123047
2011-03-01,116.59138488769531
2011-03-02,116.05347442626953
2011-03-03,116.94998168945312
2011-03-04,117.66718292236328
2011-03-07,118.02580261230469
2011-03-08,116.0086441040039
2011-03-09,118.29474639892578
2011-03-10,113.58805084228516
2011-03-11,113.94667053222656
2011-03-14,118.11546325683594
2011-03-15,122.2394027709961
2011-03-16,126.63227081298828
2011-03-17,132.32518005371094
2011-03-18,126.5875015258789
2011-03-21,130.21835327148438
2011-03-22,132.81825256347656
2011-03-23,130.66659545898438
2011-03-24,134.3871307373047
2011-03-25,137.92837524414062
2011-03-28,136.49392700195312
2011-03-29,136.0905303955078
2011-03-30,138.60072326660156
2011-03-31,138.69039916992188
2011-04-01,139.5869140625
2011-04-04,140.7971954345703
2011-04-05,140.88685607910156
2011-04-06,137.97315979003906
2011-04-07,138.24212646484375
2011-04-08,135.19400024414062
2011-04-11,132.14585876464844
2011-04-12,127.88741302490234
2011-04-13,129.36668395996094
2011-04-14,129.00807189941406
2011-04-15,130.7114715576172
2011-04-18,127.30470275878906
2011-04-19,127.08055877685547
2011-04-20,129.09771728515625
2011-04-21,130.03907775878906
2011-04-25,135.19400024414062
2011-04-26,135.91122436523438
2011-04-27,135.7767333984375
2011-04-28,137.883544921875
2011-04-29,143.71084594726562
2011-05-02,139.0938262939453
2011-05-03,130.8907470703125
2011-05-04,126.049560546875
2011-05-05,124.97376251220703
2011-05-06,124.16690826416016
2011-05-09,127.88741302490234
2011-05-10,127.48400115966797
2011-05-11,121.2980728149414
2011-05-12,119.77399444580078
2011-05-13,119.77399444580078
2011-05-16,118.96714782714844
2011-05-17,118.87750244140625
2011-05-18,121.7911605834961
2011-05-19,120.8498306274414
2011-05-20,128.2908477783203
2011-05-23,127.08055877685547
2011-05-24,129.27700805664062
2011-05-25,131.78726196289062
2011-05-26,132.14585876464844
2011-05-27,132.41482543945312
2011-05-31,134.79058837890625
2011-06-01,128.6494598388672
2011-06-02,129.77011108398438
2011-06-03,131.87693786621094
2011-06-06,128.2012176513672
2011-06-07,128.4701690673828
2011-06-08,129.0529022216797
2011-06-09,129.81491088867188
2011-06-10,128.78395080566406
2011-06-13,126.18407440185547
2011-06-14,127.17022705078125
2011-06-15,126.5875015258789
2011-06-16,124.25655364990234
2011-06-17,124.25655364990234
2011-06-20,122.2394027709961
2011-06-21,125.60133361816406
2011-06-22,126.36335754394531
2011-06-23,125.24270629882812
2011-06-24,122.50834655761719
2011-06-27,120.6705093383789
2011-06-28,125.24270629882812
2011-06-29,127.79776000976562
2011-06-30,129.0529022216797
2011-07-01,130.3080291748047
2011-07-05,131.6079559326172
2011-07-06,130.4873504638672
2011-07-07,133.49061584472656
2011-07-08,132.190673828125
2011-07-11,128.38050842285156
2011-07-12,127.2150650024414
2011-07-13,128.0219268798828
2011-07-14,125.4220199584961
2011-07-15,137.03184509277344
2011-07-18,137.39048767089844
2011-07-19,140.88685607910156
2011-07-20,142.8591766357422
2011-07-21,145.14529418945312
2011-07-22,145.4142303466797
2011-07-25,145.4142303466797
2011-07-26,146.75900268554688
2011-07-27,144.38328552246094
2011-07-28,143.03848266601562
2011-07-29,142.99366760253906
2011-08-01,143.75570678710938
2011-08-02,134.4319610595703
2011-08-03,132.81825256347656
2011-08-04,123.44969177246094
2011-08-05,115.73969268798828
2011-08-08,101.26103210449219
2011-08-09,108.07450866699219
2011-08-10,108.83656311035156
2011-08-11,113.4984130859375
2011-08-12,113.40876007080078
2011-08-15,118.92230224609375
2011-08-16,110.27096557617188
2011-08-17,109.464111328125
2011-08-18,98.16805267333984
2011-08-19,93.68550109863281
2011-08-22,89.60635375976562
2011-08-23,91.39939880371094
2011-08-24,91.93730163574219
2011-08-25,87.67887115478516
2011-08-26,88.35125732421875
2011-08-29,91.80282592773438
2011-08-30,93.5958480834961
2011-08-31,91.2200927734375
2011-09-01,87.81334686279297
2011-09-02,85.7513656616211
2011-09-06,84.00316619873047
2011-09-07,87.32027435302734
2011-09-08,86.19962310791016
2011-09-09,80.32746887207031
2011-09-12,80.59642028808594
2011-09-13,82.07568359375
2011-09-14,85.39276123046875
2011-09-15,89.51670837402344
2011-09-16,87.32027435302734
2011-09-19,86.42375946044922
2011-09-20,83.24112701416016
2011-09-21,78.9826889038086
2011-09-22,73.96222686767578
2011-09-23,71.36234283447266
2011-09-26,75.93455505371094
2011-09-27,79.92404174804688
2011-09-28,73.87257385253906
2011-09-29,74.6346206665039
2011-09-30,69.30036163330078
2011-10-03,63.383399963378906
2011-10-04,68.62800598144531
2011-10-05,71.98990631103516
2011-10-06,73.15536499023438
2011-10-07,70.64515686035156
2011-10-10,75.48631286621094
2011-10-11,76.87590026855469
2011-10-12,77.32416534423828
2011-10-13,75.57595825195312
2011-10-14,79.87921142578125
2011-10-17,75.35183715820312
2011-10-18,76.29315948486328
2011-10-19,75.5311279296875
2011-10-20,75.62079620361328
2011-10-21,79.20682525634766
2011-10-24,83.95834350585938
2011-10-25,79.02753448486328
2011-10-26,81.44811248779297
2011-10-27,85.88583374023438
2011-10-28,86.02031707763672
2011-10-31,81.76189422607422
2011-11-01,75.62079620361328
2011-11-02,80.59642028808594
2011-11-03,81.98600006103516
2011-11-04,83.91351318359375
2011-11-07,84.81002807617188
2011-11-08,87.14096069335938
2011-11-09,80.68608093261719
2011-11-10,81.6722412109375
2011-11-11,81.53775787353516
2011-11-14,77.18968200683594
2011-11-15,79.25165557861328
2011-11-16,78.71373748779297
2011-11-17,73.28984832763672
2011-11-18,72.1692123413086
2011-11-21,71.45198822021484
2011-11-22,68.85211944580078
2011-11-23,66.8797836303711
2011-11-25,64.9522933959961
2011-11-28,68.22457122802734
2011-11-29,71.13821411132812
2011-11-30,74.54497528076172
2011-12-01,72.43816375732422
2011-12-02,71.98990631103516
2011-12-05,75.71043395996094
2011-12-06,86.6030502319336
2011-12-07,89.7856674194336
2011-12-08,85.12380981445312
2011-12-09,85.16863250732422
2011-12-12,80.10334014892578
2011-12-13,75.39665985107422
2011-12-14,71.94507598876953
2011-12-15,70.37619018554688
2011-12-16,70.55548858642578
2011-12-19,66.25224304199219
2011-12-20,69.7486343383789
2011-12-21,71.18304443359375
2011-12-22,72.66230010986328
2011-12-23,70.60031127929688
2011-12-27,70.60031127929688
2011-12-28,68.9417724609375
2011-12-29,70.1968994140625
2011-12-30,68.58316040039062
2012-01-03,73.24502563476562
2012-01-04,74.27600860595703
2012-01-05,76.60694885253906
2012-01-06,75.8897476196289
2012-01-09,76.38280487060547
2012-01-10,74.94840240478516
2012-01-11,68.9417724609375
2012-01-12,64.90745544433594
2012-01-13,60.96281433105469
2012-01-17,58.945655822753906
2012-01-18,60.87316131591797
2012-01-19,55.35961151123047
2012-01-20,55.628570556640625
2012-01-23,58.90083312988281
2012-01-24,57.73537063598633
2012-01-25,60.60419464111328
2012-01-26,54.9561767578125
2012-01-27,55.31478500366211
2012-01-30,58.09397506713867
2012-01-31,53.97002029418945
2012-02-01,52.04252243041992
2012-02-02,52.445945739746094
2012-02-03,52.67007827758789
2012-02-06,55.807865142822266
2012-02-07,55.85269546508789
2012-02-08,55.9871711730957
2012-02-09,55.31478500366211
2012-02-10,55.000999450683594
2012-02-13,58.273277282714844
2012-02-14,59.16979217529297
2012-02-15,63.24892044067383
2012-02-16,67.05908966064453
2012-02-17,68.35903930664062
2012-02-21,68.22457122802734
2012-02-22,66.02811431884766
2012-02-23,69.56932067871094
2012-02-24,68.85211944580078
2012-02-27,69.52450561523438
2012-02-28,70.82444763183594
2012-02-29,71.85542297363281
2012-03-01,75.26217651367188
2012-03-02,73.96222686767578
2012-03-05,71.76579284667969
2012-03-06,67.41769409179688
2012-03-07,67.28321838378906
2012-03-08,69.21070861816406
2012-03-09,68.35903930664062
2012-03-12,65.44537353515625
2012-03-13,68.62800598144531
2012-03-14,68.53833770751953
2012-03-15,71.85542297363281
2012-03-16,74.27600860595703
2012-03-19,77.2345199584961
2012-03-20,75.17252349853516
2012-03-21,75.93455505371094
2012-03-22,71.76579284667969
2012-03-23,77.27932739257812
2012-03-26,77.81725311279297
2012-03-27,75.5311279296875
2012-03-28,74.45531463623047
2012-03-29,72.21404266357422
2012-03-30,70.95893096923828
2012-04-02,73.20021057128906
2012-04-03,70.60031127929688
2012-04-04,67.37287902832031
2012-04-05,65.66949462890625
2012-04-09,66.6556625366211
2012-04-10,69.25553894042969
2012-04-11,68.40386962890625
2012-04-12,72.97608947753906
2012-04-13,71.63130950927734
2012-04-16,69.30036163330078
2012-04-17,72.30369567871094
2012-04-18,70.55548858642578
2012-04-19,71.04859161376953
2012-04-20,69.70379638671875
2012-04-23,69.61415100097656
2012-04-24,73.02088928222656
2012-04-25,75.5311279296875
2012-04-26,76.83106994628906
2012-04-27,78.44479370117188
2012-04-30,78.75858306884766
2012-05-01,80.2378158569336
2012-05-02,76.92073059082031
2012-05-03,75.48631286621094
2012-05-04,74.76908874511719
2012-05-07,75.0828857421875
2012-05-08,76.3379898071289
2012-05-09,79.52061462402344
2012-05-10,78.57926177978516
2012-05-11,81.044677734375
2012-05-14,77.41381072998047
2012-05-15,72.48299407958984
2012-05-16,69.34519958496094
2012-05-17,67.41769409179688
2012-05-18,65.7591552734375
2012-05-21,70.1968994140625
2012-05-22,68.76245880126953
2012-05-23,68.98657989501953
2012-05-24,65.57984161376953
2012-05-25,67.14872741699219
2012-05-29,70.1968994140625
2012-05-30,66.83496856689453
2012-05-31,67.01425170898438
2012-06-01,61.18693542480469
2012-06-04,58.9904899597168
2012-06-05,59.57322311401367
2012-06-06,64.77297973632812
2012-06-07,65.62467956542969
2012-06-08,64.77297973632812
2012-06-11,61.54555130004883
2012-06-12,63.83164978027344
2012-06-13,61.59035873413086
2012-06-14,64.68334197998047
2012-06-15,68.4935302734375
2012-06-18,66.52118682861328
2012-06-19,69.79345703125
2012-06-20,68.89693450927734
2012-06-21,62.755821228027344
2012-06-22,62.80066680908203
2012-06-25,60.69386291503906
2012-06-26,60.69386291503906
2012-06-27,64.9522933959961
2012-06-28,67.8659439086914
2012-06-29,73.60363006591797
2012-07-02,72.57264709472656
2012-07-03,76.92073059082031
2012-07-05,75.48631286621094
2012-07-06,75.30699920654297
2012-07-09,75.93455505371094
2012-07-10,74.0967025756836
2012-07-11,76.1586685180664
2012-07-12,75.26217651367188
2012-07-13,74.72427368164062
2012-07-16,73.82775115966797
2012-07-17,73.6484603881836
2012-07-18,74.99321746826172
2012-07-19,78.89305114746094
2012-07-20,80.95503234863281
2012-07-23,78.0413818359375
2012-07-24,77.72759246826172
2012-07-25,75.80010223388672
2012-07-26,76.96554565429688
2012-07-27,81.26880645751953
2012-07-30,79.69990539550781
2012-07-31,72.5278091430664
2012-08-01,70.73478698730469
2012-08-02,68.22457122802734
2012-08-03,71.98990631103516
2012-08-06,73.87257385253906
2012-08-07,74.23118591308594
2012-08-08,73.3346939086914
2012-08-09,76.24833679199219
2012-08-10,75.8897476196289
2012-08-13,74.6346206665039
2012-08-14,77.0103759765625
2012-08-15,77.10001373291016
2012-08-16,79.78958129882812
2012-08-17,78.89305114746094
2012-08-20,77.4586410522461
2012-08-21,76.96554565429688
2012-08-22,75.75526428222656
2012-08-23,72.84159088134766
2012-08-24,74.18636322021484
2012-08-27,74.32085418701172
2012-08-28,75.57595825195312
2012-08-29,74.76908874511719
2012-08-30,72.70711517333984
2012-08-31,73.91741180419922
2012-09-04,72.84159088134766
2012-09-05,74.67945098876953
2012-09-06,77.99652862548828
2012-09-07,81.3136215209961
2012-09-10,80.99984741210938
2012-09-11,85.84102630615234
2012-09-12,86.19962310791016
2012-09-13,88.39608001708984
2012-09-14,87.67887115478516
2012-09-17,85.07898712158203
2012-09-18,83.91351318359375
2012-09-19,84.94450378417969
2012-09-20,84.0479965209961
2012-09-21,84.6307373046875
2012-09-24,84.09282684326172
2012-09-25,82.38944244384766
2012-09-26,80.68608093261719
2012-09-27,80.50677490234375
2012-09-28,82.38944244384766
2012-10-01,86.3789291381836
2012-10-02,89.60635375976562
2012-10-03,87.05131530761719
2012-10-04,88.35125732421875
2012-10-05,87.09613037109375
2012-10-08,86.42375946044922
2012-10-09,90.90631103515625
2012-10-10,90.68218231201172
2012-10-11,91.30974578857422
2012-10-12,89.7856674194336
2012-10-15,90.00979614257812
2012-10-16,90.77183532714844
2012-10-17,90.81666564941406
2012-10-18,89.65119934082031
2012-10-19,89.47188568115234
2012-10-22,88.75468444824219
2012-10-23,83.91351318359375
2012-10-24,81.44811248779297
2012-10-25,81.53775787353516
2012-10-26,80.10334014892578
2012-10-31,76.74141693115234
2012-11-01,78.75858306884766
2012-11-02,74.0070571899414
2012-11-05,75.97937774658203
2012-11-06,78.17583465576172
2012-11-07,74.8587417602539
2012-11-08,72.1692123413086
2012-11-09,71.720947265625
2012-11-12,71.63130950927734
2012-11-13,72.57264709472656
2012-11-14,73.3346939086914
2012-11-15,70.86927795410156
2012-11-16,71.98990631103516
2012-11-19,75.39665985107422
2012-11-20,73.78294372558594
2012-11-21,75.12771606445312
2012-11-23,76.02420806884766
2012-11-26,73.55879211425781
2012-11-27,73.69326782226562
2012-11-28,71.63130950927734
2012-11-29,73.82775115966797
2012-11-30,73.51398468017578
2012-12-03,73.42431640625
2012-12-04,71.54164123535156
2012-12-05,72.25885772705078
2012-12-06,72.03472900390625
2012-12-07,71.49683380126953
2012-12-10,70.64515686035156
2012-12-11,70.68995666503906
2012-12-12,71.00374603271484
2012-12-13,68.0452651977539
2012-12-14,68.85211944580078
2012-12-17,70.37619018554688
2012-12-18,72.88642883300781
2012-12-19,71.04859161376953
2012-12-20,71.45198822021484
2012-12-21,71.720947265625
2012-12-24,69.88310241699219
2012-12-26,68.9417724609375
2012-12-27,68.314208984375
2012-12-28,67.28321838378906
2012-12-31,67.77630615234375
2013-01-02,68.62800598144531
2013-01-03,68.1349105834961
2013-01-04,67.8659439086914
2013-01-07,68.71764373779297
2013-01-08,68.26939392089844
2013-01-09,62.93513107299805
2013-01-10,65.1764144897461
2013-01-11,66.52118682861328
2013-01-14,65.66949462890625
2013-01-15,65.9832763671875
2013-01-16,65.26606750488281
2013-01-17,65.9832763671875
2013-01-18,66.79014587402344
2013-01-22,67.01425170898438
2013-01-23,65.66949462890625
2013-01-24,64.50403594970703
2013-01-25,64.7281494140625
2013-01-28,64.59368896484375
2013-01-29,66.5660171508789
2013-01-30,65.7591552734375
2013-01-31,65.40054321289062
2013-02-01,65.3108901977539
2013-02-04,63.47304916381836
2013-02-05,63.786834716796875
2013-02-06,65.44537353515625
2013-02-07,63.786834716796875
2013-02-08,63.6075325012207
2013-02-11,63.6075325012207
2013-02-12,58.58705139160156
2013-02-13,61.72484588623047
2013-02-14,62.755821228027344
2013-02-15,61.5007209777832
2013-02-19,63.0247802734375
2013-02-20,61.411067962646484
2013-02-21,61.14211654663086
2013-02-22,61.993804931640625
2013-02-25,62.08345413208008
2013-02-26,62.12827682495117
2013-02-27,62.890316009521484
2013-02-28,63.29375076293945
2013-03-01,62.93513107299805
2013-03-04,63.20409393310547
2013-03-05,64.05577087402344
2013-03-06,65.9832763671875
2013-03-07,70.95893096923828
2013-03-08,71.54164123535156
2013-03-11,71.45198822021484
2013-03-12,69.79345703125
2013-03-13,67.77630615234375
2013-03-14,71.54164123535156
2013-03-15,80.68608093261719
2013-03-18,80.55158996582031
2013-03-19,78.44479370117188
2013-03-20,77.72759246826172
2013-03-21,76.74141693115234
2013-03-22,75.26217651367188
2013-03-25,72.61747741699219
2013-03-26,74.45531463623047
2013-03-27,73.60363006591797
2013-03-28,72.84159088134766
2013-04-01,70.73478698730469
2013-04-02,67.19356536865234
2013-04-03,64.63850402832031
2013-04-04,65.26606750488281
2013-04-05,69.25553894042969
2013-04-08,69.34519958496094
2013-04-09,72.30369567871094
2013-04-10,74.6346206665039
2013-04-11,76.3379898071289
2013-04-12,74.45531463623047
2013-04-15,69.07624816894531
2013-04-16,71.81060791015625
2013-04-17,71.04859161376953
2013-04-18,72.57264709472656
2013-04-19,72.1243667602539
2013-04-22,72.75194549560547
2013-04-23,71.27268981933594
2013-04-24,73.06573486328125
2013-04-25,72.75194549560547
2013-04-26,71.22786712646484
2013-04-29,70.82444763183594
2013-04-30,70.1968994140625
2013-05-01,70.33136749267578
2013-05-02,68.22457122802734
2013-05-03,69.70379638671875
2013-05-06,71.720947265625
2013-05-07,73.69326782226562
2013-05-08,74.45531463623047
2013-05-09,74.90357971191406
2013-05-10,76.24833679199219
2013-05-13,77.59310913085938
2013-05-14,79.61026000976562
2013-05-15,77.77240753173828
2013-05-16,72.70711517333984
2013-05-17,74.18636322021484
2013-05-20,76.3379898071289
2013-05-21,77.2345199584961
2013-05-22,76.51729583740234
2013-05-23,77.32416534423828
2013-05-24,76.38280487060547
2013-05-28,77.6827621459961
2013-05-29,77.20867156982422
2013-05-30,75.53807067871094
2013-05-31,72.82901000976562
2013-06-03,73.00960540771484
2013-06-04,74.04808807373047
2013-06-05,74.04808807373047
2013-06-06,74.49958801269531
2013-06-07,77.75048828125
2013-06-10,78.4277572631836
2013-06-11,76.39595031738281
2013-06-12,75.8089828491211
2013-06-13,77.61503601074219
2013-06-14,74.90595245361328
2013-06-17,76.89260864257812
2013-06-18,77.66017150878906
2013-06-19,78.02140808105469
2013-06-20,73.00960540771484
2013-06-21,73.6868667602539
2013-06-24,73.05474853515625
2013-06-25,74.13838195800781
2013-06-26,73.95777130126953
2013-06-27,72.24202728271484
2013-06-28,71.02294921875
2013-07-01,72.24202728271484
2013-07-02,72.46778106689453
2013-07-03,70.52627563476562
2013-07-05,70.61658477783203
2013-07-08,71.42931365966797
2013-07-09,72.46778106689453
2013-07-10,74.09322357177734
2013-07-11,74.54474639892578
2013-07-12,75.17686462402344
2013-07-15,74.22867584228516
2013-07-16,76.71199035644531
2013-07-17,77.20867156982422
2013-07-18,80.59501647949219
2013-07-19,81.8592529296875
2013-07-22,80.59501647949219
2013-07-23,80.54987335205078
2013-07-24,79.51139068603516
2013-07-25,81.45289611816406
2013-07-26,81.58834075927734
2013-07-29,80.68531799316406
2013-07-30,76.12504577636719
2013-07-31,75.71868133544922
2013-08-01,76.5313949584961
2013-08-02,76.30564880371094
2013-08-05,76.21534729003906
2013-08-06,75.31230926513672
2013-08-07,73.41596984863281
2013-08-08,72.69355010986328
2013-08-09,72.60324096679688
2013-08-12,72.9644546508789
2013-08-13,72.64837646484375
2013-08-14,71.56478118896484
2013-08-15,71.24870300292969
2013-08-16,69.8941650390625
2013-08-19,67.45599365234375
2013-08-20,67.50113677978516
2013-08-21,65.3790283203125
2013-08-22,67.13993835449219
2013-08-23,68.13326263427734
2013-08-26,67.54629516601562
2013-08-27,67.72689819335938
2013-08-28,68.17842102050781
2013-08-29,67.27539825439453
2013-08-30,65.92086029052734
2013-09-03,65.01782989501953
2013-09-04,65.99708557128906
2013-09-05,66.58918762207031
2013-09-06,66.77137756347656
2013-09-09,69.54972076416016
2013-09-10,68.41104888916016
2013-09-11,69.45863342285156
2013-09-12,70.41510009765625
2013-09-13,69.91410827636719
2013-09-16,72.92017364501953
2013-09-17,71.91815185546875
