Date,STLD
2010-01-04,12.787994384765625
2010-01-05,12.711082458496094
2010-01-06,13.633997917175293
2010-01-07,13.543105125427246
2010-01-08,14.116432189941406
2010-01-11,13.675946235656738
2010-01-12,13.340343475341797
2010-01-13,13.130593299865723
2010-01-14,12.88587760925293
2010-01-15,12.592219352722168
2010-01-19,12.571247100830078
2010-01-20,12.214658737182617
2010-01-21,11.67629623413086
2010-01-22,11.466543197631836
2010-01-25,11.396620750427246
2010-01-26,11.221827507019043
2010-01-27,11.20085620880127
2010-01-28,10.90020751953125
2010-01-29,10.613545417785645
2010-02-01,11.242805480957031
2010-02-02,11.43857479095459
2010-02-03,11.130937576293945
2010-02-04,10.340862274169922
2010-02-05,10.48069953918457
2010-02-08,10.382813453674316
2010-02-09,10.788337707519531
2010-02-10,10.52963924407959
2010-02-11,10.99109935760498
2010-02-12,11.158900260925293
2010-02-16,11.466543197631836
2010-02-17,11.34068775177002
2010-02-18,11.655318260192871
2010-02-19,11.697272300720215
2010-02-22,11.746213912963867
2010-02-23,11.249795913696289
2010-02-24,11.32670783996582
2010-02-25,11.256790161132812
2010-02-26,11.417595863342285
2010-03-01,11.662311553955078
2010-03-02,11.76019287109375
2010-03-03,11.907022476196289
2010-03-04,12.0119047164917
2010-03-05,12.256612777709961
2010-03-08,12.55726432800293
2010-03-09,12.396451950073242
2010-03-10,12.501326560974121
2010-03-11,12.424418449401855
2010-03-12,12.536285400390625
2010-03-15,12.452385902404785
2010-03-16,12.732053756713867
2010-03-17,12.571247100830078
2010-03-18,12.333525657653809
2010-03-19,12.158732414245605
2010-03-22,12.263608932495117
2010-03-23,12.585226058959961
2010-03-24,12.354501724243164
2010-03-25,12.025887489318848
2010-03-26,12.116777420043945
2010-03-29,12.429267883300781
2010-03-30,12.267752647399902
2010-03-31,12.267752647399902
2010-04-01,12.436290740966797
2010-04-05,12.941885948181152
2010-04-06,13.103398323059082
2010-04-07,12.675043106079102
2010-04-08,12.61184310913086
2010-04-09,12.576725959777832
2010-04-12,12.63291072845459
2010-04-13,12.527579307556152
2010-04-14,12.92784595489502
2010-04-15,12.639930725097656
2010-04-16,12.302865982055664
2010-04-19,12.302865982055664
2010-04-20,11.965804100036621
2010-04-21,11.67087459564209
2010-04-22,11.71300220489502
2010-04-23,11.755135536193848
2010-04-26,11.741090774536133
2010-04-27,11.179319381713867
2010-04-28,11.291672706604004
2010-04-29,11.33380126953125
2010-04-30,11.038871765136719
2010-05-03,11.045897483825684
2010-05-04,10.540297508239746
2010-05-05,10.863321304321289
2010-05-06,10.519229888916016
2010-05-07,10.441990852355957
2010-05-10,11.038871765136719
2010-05-11,10.596479415893555
2010-05-12,10.779053688049316
2010-05-13,11.151226043701172
2010-05-14,10.701809883117676
2010-05-17,10.434966087341309
2010-05-18,10.18216323852539
2010-05-19,10.055765151977539
2010-05-20,9.52910327911377
2010-05-21,9.838080406188965
2010-05-24,9.72572135925293
2010-05-25,9.908302307128906
2010-05-26,9.802966117858887
2010-05-27,10.491142272949219
2010-05-28,10.301541328430176
2010-06-01,9.732745170593262
2010-06-02,10.336652755737305
2010-06-03,10.413900375366211
2010-06-04,9.978524208068848
2010-06-07,9.922344207763672
2010-06-08,9.711679458618164
2010-06-09,9.66252613067627
2010-06-10,9.95745849609375
2010-06-11,10.027680397033691
2010-06-14,10.097901344299316
2010-06-15,10.343677520751953
2010-06-16,9.978524208068848
2010-06-17,9.73977279663086
2010-06-18,9.809988975524902
2010-06-21,9.908302307128906
2010-06-22,9.718706130981445
2010-06-23,9.908302307128906
2010-06-24,9.732745170593262
2010-06-25,9.887235641479492
2010-06-28,9.820167541503906
2010-06-29,9.347162246704102
2010-06-30,9.31186294555664
2010-07-01,9.276564598083496
2010-07-02,9.198906898498535
2010-07-06,9.509536743164062
2010-07-07,9.926066398620605
2010-07-08,10.222576141357422
2010-07-09,10.44848918914795
2010-07-12,10.264937400817871
2010-07-13,10.476725578308105
2010-07-14,10.377889633178711
2010-07-15,10.342594146728516
2010-07-16,10.031959533691406
2010-07-19,9.883702278137207
2010-07-20,10.074318885803223
2010-07-21,9.96136474609375
2010-07-22,10.321414947509766
2010-07-23,10.497907638549805
2010-07-26,10.582624435424805
2010-07-27,10.081379890441895
2010-07-28,10.116682052612305
2010-07-29,10.151975631713867
2010-07-30,10.109617233276367
2010-08-02,10.392010688781738
2010-08-03,10.286112785339355
2010-08-04,10.632041931152344
2010-08-05,10.54732608795166
2010-08-06,10.582624435424805
2010-08-09,10.632041931152344
2010-08-10,10.413189888000488
2010-08-11,9.770751953125
2010-08-12,9.742508888244629
2010-08-13,9.6648530960083
2010-08-16,9.834287643432617
2010-08-17,10.123737335205078
2010-08-18,10.321414947509766
2010-08-19,10.201397895812988
2010-08-20,10.123737335205078
2010-08-23,9.862526893615723
2010-08-24,9.587193489074707
2010-08-25,9.721327781677246
2010-08-26,9.417759895324707
2010-08-27,9.763688087463379
2010-08-30,9.587193489074707
2010-08-31,9.650734901428223
2010-09-01,10.137856483459473
2010-09-02,10.250814437866211
2010-09-03,10.427308082580566
2010-09-07,10.335528373718262
2010-09-08,10.370828628540039
2010-09-09,10.2155179977417
2010-09-10,10.074318885803223
2010-09-13,10.257874488830566
2010-09-14,10.300233840942383
2010-09-15,10.384949684143066
2010-09-16,10.688522338867188
2010-09-17,10.596745491027832
2010-09-20,10.66028118133545
2010-09-21,10.307293891906738
2010-09-22,10.201397895812988
2010-09-23,10.116682052612305
2010-09-24,10.222576141357422
2010-09-27,10.13079833984375
2010-09-28,10.042085647583008
2010-09-29,10.027892112731934
2010-09-30,10.013701438903809
2010-10-01,10.38983154296875
2010-10-04,10.141440391540527
2010-10-05,10.169832229614258
2010-10-06,10.191120147705078
2010-10-07,10.169832229614258
2010-10-08,10.396932601928711
2010-10-11,10.368542671203613
2010-10-12,10.489191055297852
2010-10-13,10.474994659423828
2010-10-14,10.240797996520996
2010-10-15,10.184024810791016
2010-10-18,10.325963020324707
2010-10-19,9.97111988067627
2010-10-20,10.23370361328125
2010-10-21,10.184024810791016
2010-10-22,10.16273307800293
2010-10-25,10.340153694152832
2010-10-26,10.219511985778809
2010-10-27,10.26209545135498
2010-10-28,10.254995346069336
2010-10-29,10.318867683410645
2010-11-01,10.40402889251709
2010-11-02,10.680805206298828
2010-11-03,10.815649032592773
2010-11-04,11.1633939743042
2010-11-05,11.305331230163574
2010-11-08,11.319525718688965
2010-11-09,11.12081241607666
2010-11-10,11.312429428100586
2010-11-11,11.511139869689941
2010-11-12,11.28404426574707
2010-11-15,11.220169067382812
2010-11-16,11.042747497558594
2010-11-17,10.97887897491455
2010-11-18,11.248556137084961
2010-11-19,11.390494346618652
2010-11-22,11.40468692779541
2010-11-23,11.213071823120117
2010-11-24,11.184682846069336
2010-11-26,11.198881149291992
2010-11-29,11.213071823120117
2010-11-30,11.333723068237305
2010-12-01,11.610494613647461
2010-12-02,11.709859848022461
2010-12-03,11.695664405822754
2010-12-06,11.83759880065918
2010-12-07,11.873082160949707
2010-12-08,11.844696044921875
2010-12-09,11.887275695800781
2010-12-10,11.851792335510254
2010-12-13,12.000826835632324
2010-12-14,12.107276916503906
2010-12-15,12.10018253326416
2010-12-16,12.511798858642578
2010-12-17,12.838258743286133
2010-12-20,12.802777290344238
2010-12-21,12.930521011352539
2010-12-22,12.980198860168457
2010-12-23,12.937614440917969
2010-12-27,12.852455139160156
2010-12-28,12.852455139160156
2010-12-29,13.084059715270996
2010-12-30,13.133940696716309
2010-12-31,13.041298866271973
2011-01-03,13.219463348388672
2011-01-04,13.119695663452148
2011-01-05,13.290719032287598
2011-01-06,13.4190034866333
2011-01-07,13.376240730285645
2011-01-10,13.247968673706055
2011-01-11,13.47601318359375
2011-01-12,13.533020973205566
2011-01-13,13.290719032287598
2011-01-14,12.998540878295898
2011-01-18,13.205212593078613
2011-01-19,12.592340469360352
2011-01-20,12.784751892089844
2011-01-21,12.627970695495605
2011-01-24,12.88451862335205
2011-01-25,13.05555248260498
2011-01-26,13.56153392791748
2011-01-27,13.205212593078613
2011-01-28,12.891647338867188
2011-01-31,12.970036506652832
2011-02-01,13.276473045349121
2011-02-02,13.46888542175293
2011-02-03,13.483139991760254
2011-02-04,13.504518508911133
2011-02-07,13.597159385681152
2011-02-08,13.518769264221191
2011-02-09,13.376240730285645
2011-02-10,13.447503089904785
2011-02-11,13.411876678466797
2011-02-14,13.860840797424316
2011-02-15,13.8893404006958
2011-02-16,14.416694641113281
2011-02-17,14.580604553222656
2011-02-18,14.409570693969727
2011-02-22,13.533020973205566
2011-02-23,13.205212593078613
2011-02-24,13.205212593078613
2011-02-25,13.126816749572754
2011-02-28,13.155322074890137
2011-03-01,12.699237823486328
2011-03-02,12.806124687194824
2011-03-03,13.226587295532227
2011-03-04,13.169575691223145
2011-03-07,12.898775100708008
2011-03-08,12.970036506652832
2011-03-09,12.93440055847168
2011-03-10,12.72061824798584
2011-03-11,13.219463348388672
2011-03-14,13.262224197387695
2011-03-15,13.027048110961914
2011-03-16,12.684982299804688
2011-03-17,12.955784797668457
2011-03-18,12.898775100708008
2011-03-21,12.96291446685791
2011-03-22,12.905904769897461
2011-03-23,13.19808578491211
2011-03-24,13.426125526428223
2011-03-25,13.56865406036377
2011-03-28,13.361987113952637
2011-03-29,13.720219612121582
2011-03-30,13.77754020690918
2011-03-31,13.447964668273926
2011-04-01,13.505280494689941
2011-04-04,13.791862487792969
2011-04-05,14.042624473571777
2011-04-06,13.935155868530273
2011-04-07,13.7560396194458
2011-04-08,13.419303894042969
2011-04-11,13.197205543518066
2011-04-12,13.046746253967285
2011-04-13,13.003758430480957
2011-04-14,12.846136093139648
2011-04-15,12.738668441772461
2011-04-18,12.509400367736816
2011-04-19,13.225861549377441
2011-04-20,13.240188598632812
2011-04-21,13.290342330932617
2011-04-25,13.233023643493652
2011-04-26,13.490951538085938
2011-04-27,13.333333015441895
2011-04-28,13.025248527526855
2011-04-29,13.032415390014648
2011-05-02,12.881959915161133
2011-05-03,12.731500625610352
2011-05-04,12.43775749206543
2011-05-05,12.280135154724121
2011-05-06,12.093856811523438
2011-05-09,12.215651512145996
2011-05-10,12.308794021606445
2011-05-11,12.244311332702637
2011-05-12,12.502240180969238
2011-05-13,12.430586814880371
2011-05-16,12.194156646728516
2011-05-17,12.265809059143066
2011-05-18,12.387603759765625
2011-05-19,12.251473426818848
2011-05-20,12.079524040222168
2011-05-23,11.893245697021484
2011-05-24,11.893245697021484
2011-05-25,12.000714302062988
2011-05-26,12.029372215270996
2011-05-27,12.194156646728516
2011-05-31,12.251473426818848
2011-06-01,11.835929870605469
2011-06-02,11.950563430786133
2011-06-03,11.800101280212402
2011-06-06,11.68547248840332
2011-06-07,11.62814998626709
2011-06-08,11.60666275024414
2011-06-09,11.656811714172363
2011-06-10,11.527850151062012
2011-06-13,11.298585891723633
2011-06-14,11.55650520324707
2011-06-15,11.427543640136719
2011-06-16,10.997668266296387
2011-06-17,10.79705810546875
2011-06-20,10.926021575927734
2011-06-21,11.269923210144043
2011-06-22,11.320075035095215
2011-06-23,11.320075035095215
2011-06-24,11.219772338867188
2011-06-27,11.248431205749512
2011-06-28,11.471955299377441
2011-06-29,11.774798393249512
2011-06-30,11.717117309570312
2011-07-01,11.83248233795166
2011-07-05,11.7099027633667
2011-07-06,11.717117309570312
2011-07-07,11.854116439819336
2011-07-08,11.702695846557617
2011-07-11,11.486380577087402
2011-07-12,11.493584632873535
2011-07-13,11.544060707092285
2011-07-14,11.277271270751953
2011-07-15,11.34216594696045
2011-07-18,11.125850677490234
2011-07-19,11.637798309326172
2011-07-20,11.500797271728516
2011-07-21,11.875744819641113
2011-07-22,11.926222801208496
2011-07-25,11.782011032104492
2011-07-26,11.407061576843262
2011-07-27,11.133061408996582
2011-07-28,11.169110298156738
2011-07-29,11.26285171508789
2011-08-01,11.26285171508789
2011-08-02,10.938375473022461
2011-08-03,10.779745101928711
2011-08-04,9.972166061401367
2011-08-05,9.748641967773438
2011-08-08,8.760793685913086
2011-08-09,9.164587020874023
2011-08-10,8.832902908325195
2011-08-11,9.128534317016602
2011-08-12,9.14295482635498
2011-08-15,9.402533531188965
2011-08-16,9.034798622131348
2011-08-17,9.085268020629883
2011-08-18,8.479586601257324
2011-08-19,8.234427452087402
2011-08-22,8.111846923828125
2011-08-23,8.414690971374512
2011-08-24,8.35700511932373
2011-08-25,8.140691757202148
2011-08-26,8.59495735168457
2011-08-29,9.171798706054688
2011-08-30,9.179008483886719
2011-08-31,9.179008483886719
2011-09-01,8.91221809387207
2011-09-02,8.530057907104492
2011-09-06,8.284902572631836
2011-09-07,8.645427703857422
2011-09-08,8.393059730529785
2011-09-09,8.12627124786377
2011-09-12,8.061376571655273
2011-09-13,8.320951461791992
2011-09-14,8.566113471984863
2011-09-15,8.95548152923584
2011-09-16,8.804059028625488
2011-09-19,8.667059898376465
2011-09-20,8.472373008728027
2011-09-21,8.111846923828125
2011-09-22,7.412424564361572
2011-09-23,7.506166458129883
2011-09-26,7.758534908294678
2011-09-27,7.881110191345215
2011-09-28,7.400824069976807
2011-09-29,7.509979724884033
2011-09-30,7.218894958496094
2011-10-03,6.796823978424072
2011-10-04,7.378989219665527
2011-10-05,7.873834609985352
2011-10-06,7.968437194824219
2011-10-07,7.546364784240723
2011-10-10,7.924773216247559
2011-10-11,7.910220146179199
2011-10-12,8.19403076171875
2011-10-13,8.1649169921875
2011-10-14,8.31046199798584
2011-10-17,7.910220146179199
2011-10-18,8.375957489013672
2011-10-19,8.15036678314209
2011-10-20,8.543327331542969
2011-10-21,8.739811897277832
2011-10-24,9.08183479309082
2011-10-25,8.77619743347168
2011-10-26,9.08183479309082
2011-10-27,9.656726837158203
2011-10-28,9.896870613098145
2011-10-31,9.08911418914795
2011-11-01,8.83441162109375
2011-11-02,9.183711051940918
2011-11-03,9.474796295166016
2011-11-04,9.809545516967773
2011-11-07,9.838658332824707
2011-11-08,9.962363243103027
2011-11-09,9.423861503601074
2011-11-10,9.525738716125488
2011-11-11,9.816821098327637
2011-11-14,9.925980567932129
2011-11-15,9.911428451538086
2011-11-16,9.729496955871582
2011-11-17,9.300146102905273
2011-11-18,9.125496864318848
2011-11-21,8.892629623413086
2011-11-22,8.812582015991211
2011-11-23,8.368677139282227
2011-11-25,8.244966506958008
2011-11-28,8.83441162109375
2011-11-29,8.783472061157227
2011-11-30,9.59123420715332
2011-12-01,9.5985107421875
2011-12-02,9.773159980773926
2011-12-05,9.875041961669922
2011-12-06,9.831378936767578
2011-12-07,9.816821098327637
2011-12-08,9.292871475219727
2011-12-09,9.642172813415527
2011-12-12,9.292871475219727
2011-12-13,9.060001373291016
2011-12-14,8.88535213470459
2011-12-15,8.98723316192627
2011-12-16,9.096388816833496
2011-12-19,8.76164436340332
