Date,PEB
2010-06-03,13.955111503601074
2010-06-04,12.959833145141602
2010-06-07,12.670425415039062
2010-06-08,12.656302452087402
2010-06-09,12.698657035827637
2010-06-10,13.602179527282715
2010-06-11,13.637465476989746
2010-06-14,13.679817199707031
2010-06-15,13.48218059539795
2010-06-16,13.341001510620117
2010-06-17,13.228063583374023
2010-06-18,13.425708770751953
2010-06-21,13.453940391540527
2010-06-22,13.305708885192871
2010-06-23,13.616290092468262
2010-06-24,13.559821128845215
2010-06-25,14.053935050964355
2010-06-28,13.912762641906738
2010-06-29,13.36217975616455
2010-06-30,13.305708885192871
2010-07-01,13.36217975616455
2010-07-02,13.15747356414795
2010-07-06,12.88924503326416
2010-07-07,13.411589622497559
2010-07-08,13.56688117980957
2010-07-09,13.588059425354004
2010-07-12,13.48218059539795
2010-07-13,13.369236946105957
2010-07-14,13.256299018859863
2010-07-15,13.164533615112305
2010-07-16,13.002184867858887
2010-07-19,12.71983528137207
2010-07-20,12.670425415039062
2010-07-21,12.07748794555664
2010-07-22,12.063371658325195
2010-07-23,12.211606979370117
2010-07-26,12.395130157470703
2010-07-27,12.472776412963867
2010-07-28,12.599834442138672
2010-07-29,12.92453384399414
2010-07-30,12.910422325134277
2010-08-02,13.4610013961792
2010-08-03,13.39747142791748
2010-08-04,13.453940391540527
2010-08-05,13.27041244506836
2010-08-06,13.31276798248291
2010-08-09,13.1998291015625
2010-08-10,13.093947410583496
2010-08-11,12.613954544067383
2010-08-12,12.571601867675781
2010-08-13,12.317482948303223
2010-08-16,12.691596031188965
2010-08-17,12.71983528137207
2010-08-18,12.621012687683105
2010-08-19,12.190428733825684
2010-08-20,12.197488784790039
2010-08-23,12.148075103759766
2010-08-24,12.155139923095703
2010-08-25,12.564539909362793
2010-08-26,12.486893653869629
2010-08-27,12.755125999450684
2010-08-30,12.649245262145996
2010-08-31,12.522189140319824
2010-09-01,12.621012687683105
2010-09-02,12.66336441040039
2010-09-03,12.832775115966797
2010-09-07,12.698657035827637
2010-09-08,12.543365478515625
2010-09-09,12.677478790283203
2010-09-10,12.628068923950195
2010-09-13,12.726896286010742
2010-09-14,12.670425415039062
2010-09-15,12.748067855834961
2010-09-16,12.628068923950195
2010-09-17,13.037473678588867
2010-09-20,13.588059425354004
2010-09-21,13.341001510620117
2010-09-22,13.058653831481934
2010-09-23,12.63512897491455
2010-09-24,12.80454158782959
2010-09-27,12.71277904510498
2010-09-28,12.88924503326416
2010-09-29,12.846887588500977
2010-09-30,12.71277904510498
2010-10-01,12.769244194030762
2010-10-04,12.71277904510498
2010-10-05,12.995121002197266
2010-10-06,12.790421485900879
2010-10-07,12.910422325134277
2010-10-08,13.051591873168945
2010-10-11,13.15747356414795
2010-10-12,13.086885452270508
2010-10-13,13.404528617858887
2010-10-14,13.24924373626709
2010-10-15,13.086885452270508
2010-10-18,13.404528617858887
2010-10-19,13.404528617858887
2010-10-20,13.57394027709961
2010-10-21,13.771584510803223
2010-10-22,13.76452350616455
2010-10-25,13.813933372497559
2010-10-26,13.778641700744629
2010-10-27,13.778641700744629
2010-10-28,13.933940887451172
2010-10-29,13.828054428100586
2010-11-01,13.849237442016602
2010-11-02,13.976288795471191
2010-11-03,13.997459411621094
2010-11-04,14.38569164276123
2010-11-05,14.350399017333984
2010-11-08,14.258638381958008
2010-11-09,13.517472267150879
2010-11-10,13.446887016296387
2010-11-11,13.588059425354004
2010-11-12,13.065710067749023
2010-11-15,13.213940620422363
2010-11-16,13.242180824279785
2010-11-17,13.086885452270508
2010-11-18,13.136303901672363
2010-11-19,12.938653945922852
2010-11-22,12.938653945922852
2010-11-23,12.981005668640137
2010-11-24,13.171592712402344
2010-11-26,12.966889381408691
2010-11-29,13.221002578735352
2010-11-30,13.228063583374023
2010-12-01,13.291592597961426
2010-12-02,13.496298789978027
2010-12-03,13.658638954162598
2010-12-06,13.496298789978027
2010-12-07,13.757464408874512
2010-12-08,13.757464408874512
2010-12-09,13.813933372497559
2010-12-10,14.216285705566406
2010-12-13,14.286874771118164
2010-12-14,13.870403289794922
2010-12-15,13.806876182556152
2010-12-16,13.757464408874512
2010-12-17,14.124523162841797
2010-12-20,14.173933029174805
2010-12-21,14.329222679138184
2010-12-22,14.533926963806152
2010-12-23,14.519807815551758
2010-12-27,14.795100212097168
2010-12-28,14.625691413879395
2010-12-29,14.803180694580078
2010-12-30,14.490800857543945
2010-12-31,14.426894187927246
2011-01-03,14.881288528442383
2011-01-04,14.22809886932373
2011-01-05,14.831585884094238
2011-01-06,14.859984397888184
2011-01-07,14.781889915466309
2011-01-10,14.72508716583252
2011-01-11,14.519187927246094
2011-01-12,14.48369312286377
2011-01-13,14.512094497680664
2011-01-14,14.781889915466309
2011-01-18,14.945178031921387
2011-01-19,14.767681121826172
2011-01-20,14.490800857543945
2011-01-21,14.284897804260254
2011-01-24,14.476594924926758
2011-01-25,14.547595024108887
2011-01-26,14.618590354919434
2011-01-27,14.661194801330566
2011-01-28,14.426894187927246
2011-01-31,14.597285270690918
2011-02-01,15.122684478759766
2011-02-02,15.11557674407959
2011-02-03,15.633870124816895
2011-02-04,15.484772682189941
2011-02-07,15.555768966674805
2011-02-08,15.520270347595215
2011-02-09,15.726166725158691
2011-02-10,15.676467895507812
2011-02-11,15.61967658996582
2011-02-14,15.61967658996582
2011-02-15,15.498973846435547
2011-02-16,15.442173957824707
2011-02-17,15.413777351379395
2011-02-18,15.442173957824707
2011-02-22,14.817387580871582
2011-02-23,15.165285110473633
2011-02-24,15.193676948547363
2011-02-25,15.676467895507812
2011-02-28,15.577075004577637
2011-03-01,14.945178031921387
2011-03-02,15.11557674407959
2011-03-03,15.61967658996582
2011-03-04,15.56286907196045
2011-03-07,15.278879165649414
2011-03-08,15.527376174926758
2011-03-09,15.342774391174316
2011-03-10,15.229175567626953
2011-03-11,15.47057056427002
2011-03-14,15.35697078704834
2011-03-15,15.129775047302246
2011-03-16,14.760589599609375
2011-03-17,15.023282051086426
2011-03-18,15.31436824798584
2011-03-21,15.690669059753418
2011-03-22,15.442173957824707
2011-03-23,15.342774391174316
2011-03-24,15.186574935913086
2011-03-25,15.328573226928711
2011-03-28,15.087181091308594
2011-03-29,15.437051773071289
2011-03-30,15.865459442138672
2011-03-31,15.815478324890137
2011-04-01,15.636974334716797
2011-04-04,15.48702335357666
2011-04-05,15.522732734680176
2011-04-06,15.42990779876709
2011-04-07,15.422771453857422
2011-04-08,15.122876167297363
2011-04-11,15.008636474609375
2011-04-12,14.71589469909668
2011-04-13,14.694470405578613
2011-04-14,14.872974395751953
2011-04-15,15.072903633117676
2011-04-18,15.06575870513916
2011-04-19,15.094320297241211
2011-04-20,15.115741729736328
2011-04-21,15.42990779876709
2011-04-25,15.329947471618652
2011-04-26,15.358505249023438
2011-04-27,15.408486366271973
2011-04-28,15.422771453857422
2011-04-29,15.315665245056152
2011-05-02,15.244267463684082
2011-05-03,15.115741729736328
2011-05-04,15.051487922668457
2011-05-05,15.008636474609375
2011-05-06,14.680185317993164
2011-05-09,14.858697891235352
2011-05-10,15.2156982421875
2011-05-11,14.915816307067871
2011-05-12,15.222845077514648
2011-05-13,14.858697891235352
2011-05-16,14.858697891235352
2011-05-17,14.872974395751953
2011-05-18,14.965801239013672
2011-05-19,15.080035209655762
2011-05-20,15.001494407653809
2011-05-23,14.85154914855957
2011-05-24,14.894392967224121
2011-05-25,14.915816307067871
2011-05-26,15.42990779876709
2011-05-27,15.444185256958008
2011-05-31,15.522732734680176
2011-06-01,15.137164115905762
2011-06-02,14.637349128723145
2011-06-03,14.644486427307129
2011-06-06,14.43742847442627
2011-06-07,14.494547843933105
2011-06-08,14.394583702087402
2011-06-09,14.158953666687012
2011-06-10,13.837647438049316
2011-06-13,13.894773483276367
2011-06-14,13.99473762512207
2011-06-15,13.901906967163086
2011-06-16,13.930473327636719
2011-06-17,14.151819229125977
2011-06-20,14.037572860717773
2011-06-21,14.544528007507324
2011-06-22,14.35174560546875
2011-06-23,13.99473762512207
2011-06-24,13.859075546264648
2011-06-27,13.737692832946777
2011-06-28,13.86701774597168
2011-06-29,14.147232055664062
2011-06-30,14.50648021697998
2011-07-01,14.686108589172363
2011-07-05,14.714852333068848
2011-07-06,14.80825424194336
2011-07-07,14.729214668273926
2011-07-08,14.693286895751953
2011-07-11,14.513669967651367
2011-07-12,14.535221099853516
2011-07-13,14.50648021697998
2011-07-14,14.362781524658203
2011-07-15,14.4849271774292
2011-07-18,14.362781524658203
2011-07-19,14.571149826049805
2011-07-20,14.549593925476074
2011-07-21,14.693286895751953
2011-07-22,14.657366752624512
2011-07-25,14.305301666259766
2011-07-26,14.44899845123291
2011-07-27,14.226265907287598
2011-07-28,14.348410606384277
2011-07-29,14.20471477508545
2011-08-01,14.010713577270508
2011-08-02,13.170075416564941
2011-08-03,13.191630363464355
2011-08-04,12.422842025756836
2011-08-05,11.977367401123047
2011-08-08,11.007394790649414
2011-08-09,11.136723518371582
2011-08-10,10.820585250854492
2011-08-11,11.280424118041992
2011-08-12,11.438492774963379
2011-08-15,11.912703514099121
2011-08-16,11.71152114868164
2011-08-17,11.654044151306152
2011-08-18,10.784660339355469
2011-08-19,10.181124687194824
2011-08-22,10.202677726745605
2011-08-23,10.569108009338379
2011-08-24,10.79184627532959
2011-08-25,10.569108009338379
2011-08-26,10.75592041015625
2011-08-29,11.388198852539062
2011-08-30,11.388198852539062
2011-08-31,11.546269416809082
2011-09-01,11.208574295043945
2011-09-02,10.648148536682129
2011-09-06,10.432597160339355
2011-09-07,11.03613567352295
2011-09-08,10.75592041015625
2011-09-09,10.31763744354248
2011-09-12,10.245787620544434
2011-09-13,10.296077728271484
2011-09-14,10.41822338104248
2011-09-15,11.043319702148438
2011-09-16,11.582196235656738
2011-09-19,10.870879173278809
2011-09-20,10.878064155578613
2011-09-21,10.633776664733887
2011-09-22,10.145198822021484
2011-09-23,10.46851921081543
2011-09-26,10.734365463256836
2011-09-27,11.19420337677002
2011-09-28,10.940780639648438
2011-09-29,11.339019775390625
2011-09-30,11.331778526306152
2011-10-03,10.433923721313477
2011-10-04,11.078351974487305
2011-10-05,10.767001152038574
2011-10-06,11.158001899719238
2011-10-07,10.629425048828125
2011-10-10,11.04939079284668
2011-10-11,11.208684921264648
2011-10-12,11.346259117126465
2011-10-13,11.281092643737793
2011-10-14,11.758981704711914
2011-10-17,11.520038604736328
2011-10-18,12.244115829467773
2011-10-19,12.345483779907227
2011-10-20,12.345483779907227
2011-10-21,12.722003936767578
2011-10-24,12.91750431060791
2011-10-25,12.46858024597168
2011-10-26,12.678561210632324
2011-10-27,13.634340286254883
2011-10-28,13.94568920135498
2011-10-31,13.779153823852539
2011-11-01,13.337471008300781
2011-11-02,13.605376243591309
2011-11-03,13.648818969726562
2011-11-04,13.721226692199707
2011-11-07,13.728463172912598
2011-11-08,13.771918296813965
2011-11-09,13.047836303710938
2011-11-10,13.301263809204102
2011-11-11,13.612614631652832
2011-11-14,13.402632713317871
2011-11-15,13.779153823852539
2011-11-16,13.460561752319336
2011-11-17,13.351949691772461
2011-11-18,13.30850601196289
2011-11-21,12.6495943069458
2011-11-22,12.620635986328125
2011-11-23,12.2368745803833
2011-11-25,12.142741203308105
2011-11-28,12.81613540649414
2011-11-29,12.685797691345215
2011-11-30,13.409873008728027
2011-12-01,13.243343353271484
2011-12-02,13.344708442687988
2011-12-05,13.5546875
2011-12-06,13.728463172912598
2011-12-07,13.735708236694336
2011-12-08,13.279541015625
2011-12-09,13.685025215148926
2011-12-12,13.532966613769531
2011-12-13,13.236096382141113
2011-12-14,13.178167343139648
2011-12-15,13.482288360595703
2011-12-16,13.48952579498291
2011-12-19,13.431595802307129
2011-12-20,13.895007133483887
2011-12-21,13.923968315124512
2011-12-22,14.032575607299805
2011-12-23,14.213601112365723
2011-12-27,14.191878318786621
2011-12-28,13.987890243530273
2011-12-29,14.12630844116211
2011-12-30,13.973312377929688
2012-01-03,14.206445693969727
2012-01-04,14.082592964172363
2012-01-05,14.082592964172363
2012-01-06,14.06074047088623
2012-01-09,14.12630844116211
2012-01-10,14.257442474365234
2012-01-11,14.221014022827148
2012-01-12,14.352154731750488
2012-01-13,14.461430549621582
2012-01-17,14.607139587402344
2012-01-18,14.77470874786377
2012-01-19,14.920418739318848
2012-01-20,15.15353775024414
2012-01-23,15.328396797180176
2012-01-24,15.678092956542969
2012-01-25,16.027795791625977
2012-01-26,15.867508888244629
2012-01-27,15.969499588012695
2012-01-30,15.93307876586914
2012-01-31,16.158924102783203
2012-02-01,16.76361083984375
2012-02-02,16.43576431274414
2012-02-03,17.018600463867188
2012-02-06,17.09873390197754
2012-02-07,17.01131248474121
2012-02-08,16.8656005859375
2012-02-09,16.698034286499023
2012-02-10,16.290063858032227
2012-02-13,16.6616153717041
2012-02-14,16.290063858032227
2012-02-15,15.794658660888672
2012-02-16,16.064212799072266
2012-02-17,16.100637435913086
2012-02-21,16.151641845703125
2012-02-22,15.991364479064941
2012-02-23,16.333776473999023
2012-02-24,16.0423526763916
2012-02-27,15.831077575683594
2012-02-28,15.699944496154785
2012-02-29,15.612518310546875
2012-03-01,15.583379745483398
2012-03-02,15.408530235290527
2012-03-05,15.576095581054688
2012-03-06,15.2992525100708
2012-03-07,15.4012451171875
2012-03-08,15.62708854675293
2012-03-09,15.976789474487305
2012-03-12,16.26820945739746
2012-03-13,16.95302963256836
2012-03-14,16.916606903076172
2012-03-15,17.091445922851562
2012-03-16,16.756324768066406
2012-03-19,16.785459518432617
2012-03-20,16.829179763793945
2012-03-21,16.92388916015625
2012-03-22,16.8218936920166
2012-03-23,16.712610244750977
2012-03-26,16.90202522277832
2012-03-27,16.778181076049805
2012-03-28,16.653682708740234
2012-03-29,16.44861602783203
2012-03-30,16.536500930786133
2012-04-02,17.063796997070312
2012-04-03,16.917329788208008
2012-04-04,16.470592498779297
2012-04-05,16.661001205444336
2012-04-09,16.214262008666992
2012-04-10,15.752889633178711
2012-04-11,16.060468673706055
2012-04-12,16.294830322265625
2012-04-13,16.221588134765625
2012-04-16,16.12637710571289
2012-04-17,16.6097354888916
2012-04-18,16.36073875427246
2012-04-19,16.866060256958008
2012-04-20,16.96126365661621
2012-04-23,16.741561889648438
2012-04-24,17.041824340820312
2012-04-25,17.217586517333984
2012-04-26,17.32744789123535
2012-04-27,17.46659278869629
2012-04-30,17.635028839111328
2012-05-01,17.657005310058594
2012-05-02,17.50320816040039
2012-05-03,17.29082679748535
2012-05-04,17.034502029418945
2012-05-07,17.034502029418945
2012-05-08,17.12238311767578
2012-05-09,16.917329788208008
2012-05-10,16.858736038208008
2012-05-11,16.866060256958008
2012-05-14,17.00521469116211
2012-05-15,16.6463565826416
2012-05-16,16.390026092529297
2012-05-17,15.884706497192383
2012-05-18,15.474594116210938
2012-05-21,15.9359769821167
2012-05-22,15.811471939086914
2012-05-23,16.03850746154785
2012-05-24,16.031179428100586
2012-05-25,15.884706497192383
2012-05-29,16.25820541381836
2012-05-30,15.833444595336914
2012-05-31,16.075124740600586
2012-06-01,15.181660652160645
2012-06-04,15.210949897766113
2012-06-05,15.423327445983887
2012-06-06,16.031179428100586
2012-06-07,15.760211944580078
2012-06-08,16.221588134765625
2012-06-11,15.738245010375977
2012-06-12,16.00921058654785
2012-06-13,15.914003372192383
2012-06-14,16.390026092529297
2012-06-15,16.44861602783203
2012-06-18,16.54383087158203
2012-06-19,16.734241485595703
2012-06-20,16.931974411010742
2012-06-21,16.741561889648438
2012-06-22,16.5877685546875
2012-06-25,16.551143646240234
2012-06-26,16.514524459838867
2012-06-27,16.75012969970703
2012-06-28,16.602882385253906
2012-06-29,17.162450790405273
2012-07-02,17.029918670654297
2012-07-03,17.044639587402344
2012-07-05,17.059370040893555
2012-07-06,16.786956787109375
2012-07-09,16.698598861694336
2012-07-10,16.602882385253906
2012-07-11,16.801677703857422
2012-07-12,16.580795288085938
2012-07-13,16.9342098236084
2012-07-16,16.978382110595703
2012-07-17,17.11090850830078
2012-07-18,17.074094772338867
2012-07-19,16.926834106445312
2012-07-20,16.720684051513672
2012-07-23,16.462987899780273
2012-07-24,16.1611270904541
2012-07-25,15.859249114990234
2012-07-26,15.969695091247559
2012-07-27,16.448266983032227
2012-07-30,16.55133819580078
2012-07-31,16.728046417236328
2012-08-01,16.286287307739258
2012-08-02,16.190576553344727
2012-08-03,16.728046417236328
2012-08-06,17.01519203186035
2012-08-07,16.978382110595703
2012-08-08,17.044639587402344
2012-08-09,16.85321807861328
2012-08-10,16.83112144470215
2012-08-13,16.91948127746582
2012-08-14,16.91948127746582
2012-08-15,17.177175521850586
2012-08-16,17.37596893310547
2012-08-17,17.530582427978516
2012-08-20,17.50113296508789
2012-08-21,17.479047775268555
2012-08-22,17.368608474731445
2012-08-23,17.074094772338867
2012-08-24,17.302343368530273
2012-08-27,17.471681594848633
2012-08-28,17.515865325927734
2012-08-29,17.663110733032227
2012-08-30,17.45695686340332
2012-08-31,17.39805793762207
2012-09-04,17.545310974121094
2012-09-05,17.4937686920166
2012-09-06,17.80300521850586
2012-09-07,18.04597282409668
2012-09-10,18.023881912231445
2012-09-11,18.075424194335938
2012-09-12,18.23004150390625
2012-09-13,18.377290725708008
2012-09-14,18.620256423950195
2012-09-17,18.41411018371582
2012-09-18,18.340484619140625
2012-09-19,18.14168930053711
2012-09-20,18.185861587524414
2012-09-21,18.26685333251953
2012-09-24,18.104875564575195
2012-09-25,17.552669525146484
2012-09-26,17.449071884155273
2012-09-27,17.530471801757812
2012-09-28,17.3084716796875
2012-10-01,17.301071166992188
2012-10-02,17.330673217773438
2012-10-03,17.293672561645508
2012-10-04,17.33807373046875
2012-10-05,17.3084716796875
2012-10-08,17.24187469482422
2012-10-09,17.108675003051758
2012-10-10,17.293672561645508
2012-10-11,17.1530704498291
2012-10-12,16.894073486328125
2012-10-15,17.086483001708984
2012-10-16,17.301071166992188
2012-10-17,17.256677627563477
2012-10-18,17.01987648010254
2012-10-19,16.7238712310791
2012-10-22,16.67948341369629
2012-10-23,16.52407455444336
2012-10-24,16.501874923706055
2012-10-25,16.531482696533203
2012-10-26,15.902485847473145
2012-10-31,15.702685356140137
2012-11-01,15.687889099121094
2012-11-02,15.599087715148926
2012-11-05,15.643482208251953
2012-11-06,15.74708080291748
2012-11-07,15.369693756103516
2012-11-08,15.169894218444824
2012-11-09,15.08109188079834
2012-11-12,15.044088363647461
2012-11-13,14.859092712402344
2012-11-14,14.711088180541992
2012-11-15,14.422493934631348
2012-11-16,14.333694458007812
2012-11-19,14.829492568969727
2012-11-20,14.829492568969727
2012-11-21,14.947892189025879
2012-11-23,15.02928638458252
2012-11-26,15.118086814880371
2012-11-27,14.940492630004883
2012-11-28,15.110692024230957
2012-11-29,15.599087715148926
2012-11-30,15.428885459899902
2012-12-03,15.74708080291748
2012-12-04,15.732290267944336
2012-12-05,15.76928997039795
2012-12-06,15.88028335571289
2012-12-07,15.872883796691895
2012-12-10,16.072675704956055
2012-12-11,16.080081939697266
2012-12-12,16.043081283569336
2012-12-13,15.902485847473145
2012-12-14,15.806285858154297
2012-12-17,16.205886840820312
2012-12-18,16.516681671142578
2012-12-19,16.760879516601562
2012-12-20,17.086483001708984
2012-12-21,17.167877197265625
2012-12-24,17.138273239135742
2012-12-26,17.042076110839844
2012-12-27,17.019756317138672
2012-12-28,16.94537353515625
2012-12-31,17.183412551879883
2013-01-02,17.652048110961914
2013-01-03,17.815698623657227
2013-01-04,17.90496826171875
2013-01-07,18.11324691772461
2013-01-08,17.86777114868164
2013-01-09,17.98678970336914
2013-01-10,18.03886604309082
2013-01-11,18.068618774414062
2013-01-14,18.105810165405273
2013-01-15,18.224830627441406
2013-01-16,17.971914291381836
2013-01-17,18.03141975402832
2013-01-18,18.03141975402832
2013-01-22,18.01655387878418
2013-01-23,18.343849182128906
2013-01-24,18.306652069091797
2013-01-25,18.693462371826172
2013-01-28,18.871990203857422
2013-01-29,18.72323226928711
2013-01-30,18.403350830078125
2013-01-31,18.52981948852539
2013-02-01,18.239707946777344
2013-02-04,18.120685577392578
2013-02-05,18.150447845458984
2013-02-06,18.143007278442383
2013-02-07,18.098371505737305
2013-02-08,18.187633514404297
2013-02-11,18.224830627441406
2013-02-12,18.31409454345703
2013-02-13,18.284339904785156
2013-02-14,18.165319442749023
2013-02-15,18.18020248413086
2013-02-19,18.41080093383789
2013-02-20,18.053735733032227
2013-02-21,17.681806564331055
2013-02-22,18.0760555267334
2013-02-25,17.406566619873047
2013-02-26,17.3619384765625
2013-02-27,17.704124450683594
2013-02-28,17.785951614379883
2013-03-01,18.04629898071289
2013-03-04,17.718994140625
2013-03-05,17.72643280029297
2013-03-06,17.59254264831543
2013-03-07,17.763622283935547
2013-03-08,18.150447845458984
2013-03-11,18.299217224121094
2013-03-12,18.20250701904297
2013-03-13,18.150447845458984
2013-03-14,18.440549850463867
2013-03-15,19.020769119262695
2013-03-18,18.886871337890625
2013-03-19,18.819929122924805
2013-03-20,18.65627670288086
2013-03-21,18.485185623168945
2013-03-22,18.55213737487793
2013-03-25,18.745542526245117
2013-03-26,19.19186019897461
2013-03-27,19.289167404174805
2013-03-28,19.304136276245117
2013-04-01,19.004737854003906
2013-04-02,18.929885864257812
2013-04-03,18.959823608398438
2013-04-04,19.221799850463867
2013-04-05,19.17689323425293
2013-04-08,19.41641616821289
2013-04-09,19.700849533081055
2013-04-10,20.030195236206055
2013-04-11,20.120018005371094
2013-04-12,20.17241668701172
2013-04-15,19.371498107910156
2013-04-16,19.850553512573242
2013-04-17,19.289167404174805
2013-04-18,19.012218475341797
2013-04-19,19.19186019897461
2013-04-22,19.19186019897461
2013-04-23,19.730791091918945
2013-04-24,19.79067039489746
2013-04-25,19.85804557800293
2013-04-26,20.052648544311523
2013-04-29,20.075101852416992
2013-04-30,20.32960319519043
2013-05-01,20.022706985473633
2013-05-02,20.202350616455078
2013-05-03,20.41193962097168
2013-05-06,20.718826293945312
2013-05-07,21.06314468383789
2013-05-08,21.018224716186523
2013-05-09,20.793678283691406
2013-05-10,20.958354949951172
2013-05-13,20.748769760131836
2013-05-14,20.741283416748047
2013-05-15,20.958354949951172
2013-05-16,20.83858871459961
2013-05-17,20.958354949951172
2013-05-20,20.950864791870117
2013-05-21,20.965839385986328
2013-05-22,20.606550216674805
2013-05-23,20.277204513549805
2013-05-24,20.32960319519043
2013-05-28,20.35954475402832
2013-05-29,19.77570152282715
2013-05-30,19.618520736694336
2013-05-31,19.640975952148438
2013-06-03,20.000253677368164
2013-06-04,19.506240844726562
2013-06-05,18.944854736328125
2013-06-06,19.266714096069336
2013-06-07,19.506240844726562
2013-06-10,19.483781814575195
2013-06-11,19.079580307006836
2013-06-12,18.735275268554688
2013-06-13,19.244258880615234
2013-06-14,19.1993465423584
2013-06-17,19.154436111450195
2013-06-18,19.52869415283203
2013-06-19,19.05712890625
2013-06-20,18.637962341308594
2013-06-21,18.855030059814453
2013-06-24,18.600534439086914
2013-06-25,19.027193069458008
2013-06-26,19.461332321166992
2013-06-27,19.950876235961914
2013-06-28,19.468852996826172
2013-07-01,19.483922958374023
2013-07-02,19.4914493560791
2013-07-03,19.393539428710938
2013-07-05,19.657148361206055
2013-07-08,19.672208786010742
2013-07-09,19.822834014892578
2013-07-10,20.32744026184082
2013-07-11,21.035404205322266
2013-07-12,20.9600887298584
2013-07-15,21.08059310913086
2013-07-16,20.771800994873047
2013-07-17,20.688955307006836
2013-07-18,21.05046272277832
2013-07-19,21.178499221801758
2013-07-22,21.1107177734375
2013-07-23,20.8621768951416
2013-07-24,20.34251594543457
2013-07-25,20.62870979309082
2013-07-26,20.372636795043945
2013-07-29,20.071372985839844
2013-07-30,20.319915771484375
2013-07-31,20.071372985839844
2013-08-01,20.440418243408203
2013-08-02,20.61363983154297
2013-08-05,20.62870979309082
2013-08-06,20.4856014251709
2013-08-07,20.4856014251709
2013-08-08,20.598575592041016
2013-08-09,20.779329299926758
2013-08-12,20.854646682739258
2013-08-13,20.816986083984375
2013-08-14,20.937498092651367
2013-08-15,20.41029167175293
2013-08-16,20.3876895904541
2013-08-19,19.98853302001953
2013-08-20,20.568456649780273
2013-08-21,20.4630126953125
2013-08-22,20.575992584228516
2013-08-23,20.538328170776367
2013-08-26,20.636234283447266
2013-08-27,19.8906192779541
2013-08-28,19.589357376098633
2013-08-29,19.63454818725586
2013-08-30,19.280580520629883
2013-09-03,19.45379638671875
2013-09-04,19.619491577148438
2013-09-05,19.559223175048828
2013-09-06,19.85296058654785
2013-09-09,20.2897891998291
2013-09-10,20.83958625793457
2013-09-11,20.90736961364746
2013-09-12,20.937498092651367
2013-09-13,20.937498092651367
2013-09-16,21.00527000427246
