Date,TNL
2010-05-20,6.166519641876221
2010-05-21,6.403585910797119
2010-05-24,6.3922953605651855
2010-05-25,6.366761207580566
2010-05-26,6.4121599197387695
2010-05-27,6.8036980628967285
2010-05-28,6.695883750915527
2010-06-01,6.437689781188965
2010-06-02,6.571043491363525
2010-06-03,6.613602161407471
2010-06-04,6.275970935821533
2010-06-07,5.97238826751709
2010-06-08,6.224898338317871
2010-06-09,6.256109714508057
2010-06-10,6.588065147399902
2010-06-11,6.687368392944336
2010-06-14,6.758299350738525
2010-06-15,6.908674240112305
2010-06-16,6.826395034790039
2010-06-17,6.8349080085754395
2010-06-18,6.840580940246582
2010-06-21,6.77532434463501
2010-06-22,6.480248928070068
2010-06-23,6.488761901855469
2010-06-24,6.275970935821533
2010-06-25,6.287318706512451
2010-06-28,6.182339191436768
2010-06-29,5.787965297698975
2010-06-30,5.714197635650635
2010-07-01,5.762431621551514
2010-07-02,5.708520889282227
2010-07-06,5.807826519012451
2010-07-07,6.029130935668945
2010-07-08,6.114248275756836
2010-07-09,6.165316581726074
2010-07-12,6.117086410522461
2010-07-13,6.244760036468506
2010-07-14,6.173830032348633
2010-07-15,6.085875034332275
2010-07-16,5.768104553222656
2010-07-19,5.884429454803467
2010-07-20,6.04047966003418
2010-07-21,5.963875770568848
2010-07-22,6.26178503036499
2010-07-23,6.4433674812316895
2010-07-26,6.653323650360107
2010-07-27,6.602254390716553
2010-07-28,7.132816791534424
2010-07-29,7.1867218017578125
2010-07-30,7.243466854095459
2010-08-02,7.405189037322998
2010-08-03,7.303049564361572
2010-08-04,7.391005039215088
2010-08-05,7.425050258636475
2010-08-06,7.422213077545166
2010-08-09,7.456262111663818
2010-08-10,7.303049564361572
2010-08-11,7.095930576324463
2010-08-12,7.084582805633545
2010-08-13,7.059049606323242
2010-08-16,7.240631103515625
2010-08-17,7.362631320953369
2010-08-18,7.308724880218506
2010-08-19,7.064722061157227
2010-08-20,7.022162914276123
2010-08-23,6.832067966461182
2010-08-24,6.615357875823975
2010-08-25,6.732268333435059
2010-08-26,6.583993434906006
2010-08-27,6.809257507324219
2010-08-30,6.595398902893066
2010-08-31,6.612507343292236
2010-09-01,6.920461654663086
2010-09-02,7.1942009925842285
2010-09-03,7.2968549728393555
2010-09-07,7.254082679748535
2010-09-08,7.40806245803833
2010-09-09,7.393802165985107
2010-09-10,7.445131778717041
2010-09-13,7.60481071472168
2010-09-14,7.684651851654053
2010-09-15,7.633327960968018
2010-09-16,7.547785758972168
2010-09-17,7.693207263946533
2010-09-20,7.944132328033447
2010-09-21,8.061043739318848
2010-09-22,7.81296443939209
2010-09-23,7.636180877685547
2010-09-24,7.904214382171631
2010-09-27,7.941283226013184
2010-09-28,7.992608070373535
2010-09-29,7.918471336364746
2010-09-30,7.832930088043213
2010-10-01,7.790157794952393
2010-10-04,7.80441427230835
2010-10-05,8.043932914733887
2010-10-06,8.00971508026123
2010-10-07,7.915618419647217
2010-10-08,8.103813171386719
2010-10-11,8.203614234924316
2010-10-12,8.280607223510742
2010-10-13,8.32907772064209
2010-10-14,8.32337474822998
2010-10-15,8.320523262023926
2010-10-18,8.39180850982666
2010-10-19,8.2235746383667
2010-10-20,8.326226234436035
2010-10-21,8.306264877319336
2010-10-22,8.408919334411621
2010-10-25,8.520127296447754
2010-10-26,8.337632179260254
2010-10-27,8.243535041809082
2010-10-28,8.272051811218262
2010-10-29,8.19791316986084
2010-11-01,8.377555847167969
2010-11-02,8.651291847229004
2010-11-03,8.614222526550293
2010-11-04,8.639884948730469
2010-11-05,8.574302673339844
2010-11-08,8.485907554626465
2010-11-09,8.349041938781738
2010-11-10,8.292013168334961
2010-11-11,8.195061683654785
2010-11-12,7.992608070373535
2010-11-15,8.129477500915527
2010-11-16,7.949832916259766
2010-11-17,7.995456695556641
2010-11-18,8.226428031921387
2010-11-19,8.24638557434082
2010-11-22,8.272156715393066
2010-11-23,8.163351058959961
2010-11-24,8.401005744934082
2010-11-26,8.320833206176758
2010-11-29,8.269293785095215
2010-11-30,8.232073783874512
2010-12-01,8.575669288635254
2010-12-02,8.675884246826172
2010-12-03,8.804737091064453
2010-12-06,8.79041862487793
2010-12-07,8.71310806274414
2010-12-08,8.615757942199707
2010-12-09,8.641526222229004
2010-12-10,8.707381248474121
2010-12-13,8.650116920471191
2010-12-14,8.62148666381836
2010-12-15,8.42391586303711
2010-12-16,8.604302406311035
2010-12-17,8.756059646606445
2010-12-20,8.770376205444336
2010-12-21,8.899229049682617
2010-12-22,8.882048606872559
2010-12-23,8.807596206665039
2010-12-27,8.707381248474121
2010-12-28,8.644391059875488
2010-12-29,8.647253036499023
2010-12-30,8.578535079956055
2010-12-31,8.578535079956055
2011-01-03,8.781828880310059
2011-01-04,8.727424621582031
2011-01-05,8.698792457580566
2011-01-06,8.572803497314453
2011-01-07,8.541308403015137
2011-01-10,8.466865539550781
2011-01-11,8.492633819580078
2011-01-12,8.435364723205566
2011-01-13,8.446818351745605
2011-01-14,8.687338829040527
2011-01-18,8.524127960205078
2011-01-19,8.24066162109375
2011-01-20,8.177669525146484
2011-01-21,8.223479270935059
2011-01-24,8.343737602233887
2011-01-25,8.346600532531738
2011-01-26,8.426775932312012
2011-01-27,8.3723726272583
2011-01-28,8.06886100769043
2011-01-31,8.054543495178223
2011-02-01,8.484042167663574
2011-02-02,8.43822956085205
2011-02-03,8.521267890930176
2011-02-04,8.578535079956055
2011-02-07,8.670157432556152
2011-02-08,8.833366394042969
2011-02-09,8.498360633850098
2011-02-10,8.486906051635742
2011-02-11,8.632936477661133
2011-02-14,8.504084587097168
2011-02-15,9.088207244873047
2011-02-16,9.156927108764648
2011-02-17,9.17696762084961
2011-02-18,9.182697296142578
2011-02-22,8.810462951660156
2011-02-23,8.776101112365723
2011-02-24,8.764650344848633
2011-02-25,8.979398727416992
2011-02-28,8.956491470336914
2011-03-01,8.799009323120117
2011-03-02,8.793281555175781
2011-03-03,8.930721282958984
2011-03-04,9.076750755310059
2011-03-07,8.99658203125
2011-03-08,9.068507194519043
2011-03-09,9.085769653320312
2011-03-10,8.944790840148926
2011-03-11,9.00233268737793
2011-03-14,8.858482360839844
2011-03-15,8.746274948120117
2011-03-16,8.498845100402832
2011-03-17,8.648453712463379
2011-03-18,8.760660171508789
2011-03-21,8.930404663085938
2011-03-22,8.76353645324707
2011-03-23,8.786554336547852
2011-03-24,8.985072135925293
2011-03-25,9.154818534851074
2011-03-28,8.720379829406738
2011-03-29,9.00233268737793
2011-03-30,9.244006156921387
2011-03-31,9.151939392089844
2011-04-01,9.29866886138916
2011-04-04,9.226743698120117
2011-04-05,9.2468843460083
2011-04-06,9.361966133117676
2011-04-07,9.209481239318848
2011-04-08,9.137556076049805
2011-04-11,9.019597053527832
2011-04-12,8.933284759521484
2011-04-13,9.04261589050293
2011-04-14,8.950545310974121
2011-04-15,8.970686912536621
2011-04-18,8.936164855957031
2011-04-19,8.993701934814453
2011-04-20,9.169205665588379
2011-04-21,9.410876274108887
2011-04-25,9.505824089050293
2011-04-26,9.534587860107422
2011-04-27,9.782017707824707
2011-04-28,9.859696388244629
2011-04-29,9.95751667022705
2011-05-02,10.061091423034668
2011-05-03,9.859696388244629
2011-05-04,9.672691345214844
2011-05-05,9.655430793762207
2011-05-06,9.672691345214844
2011-05-09,9.675567626953125
2011-05-10,9.828051567077637
2011-05-11,9.782017707824707
2011-05-12,9.90285587310791
2011-05-13,9.796403884887695
2011-05-16,9.669812202453613
2011-05-17,9.658307075500488
2011-05-18,9.782017707824707
2011-05-19,9.868329048156738
2011-05-20,9.885591506958008
2011-05-23,9.724482536315918
2011-05-24,9.689798355102539
2011-05-25,9.663788795471191
2011-05-26,9.987457275390625
2011-05-27,10.039477348327637
2011-05-31,10.05970287322998
2011-06-01,9.802506446838379
2011-06-02,9.851629257202148
2011-06-03,9.681127548217773
2011-06-06,9.577089309692383
2011-06-07,9.562643051147461
2011-06-08,9.276542663574219
2011-06-09,9.317001342773438
2011-06-10,9.103151321411133
2011-06-13,9.085808753967285
2011-06-14,9.282320976257324
2011-06-15,9.09158992767334
2011-06-16,8.89508056640625
2011-06-17,9.123381614685059
2011-06-20,9.227416038513184
2011-06-21,9.447046279907227
2011-06-22,9.317001342773438
2011-06-23,9.328561782836914
2011-06-24,9.259201049804688
2011-06-27,9.2938814163208
2011-06-28,9.623330116271973
2011-06-29,9.634889602661133
2011-06-30,9.724474906921387
2011-07-01,10.172410011291504
2011-07-05,10.088600158691406
2011-07-06,10.097270965576172
2011-07-07,10.230204582214355
2011-07-08,10.04525375366211
2011-07-11,9.866084098815918
2011-07-12,9.730254173278809
2011-07-13,9.831402778625488
2011-07-14,9.603100776672363
2011-07-15,9.623330116271973
2011-07-18,9.5510835647583
2011-07-19,9.704246520996094
2011-07-20,9.710022926330566
2011-07-21,9.886311531066895
2011-07-22,9.903647422790527
2011-07-25,9.880534172058105
2011-07-26,9.874750137329102
2011-07-27,10.03658390045166
2011-07-28,10.0828218460083
2011-07-29,9.996129989624023
2011-08-01,10.065483093261719
2011-08-02,9.345901489257812
2011-08-03,9.571311950683594
2011-08-04,8.614758491516113
2011-08-05,8.340219497680664
2011-08-08,7.33453893661499
2011-08-09,7.932744979858398
2011-08-10,7.794029712677002
2011-08-11,8.458703994750977
2011-08-12,8.733244895935059
2011-08-15,8.935535430908203
2011-08-16,8.724574089050293
2011-08-17,8.710125923156738
2011-08-18,8.088798522949219
2011-08-19,7.967423439025879
2011-08-22,7.950084686279297
2011-08-23,8.40919017791748
2011-08-24,8.757877349853516
2011-08-25,8.365606307983398
2011-08-26,8.653271675109863
2011-08-29,9.144338607788086
2011-08-30,9.248947143554688
2011-08-31,9.437819480895996
2011-09-01,9.266380310058594
2011-09-02,8.908975601196289
2011-09-06,8.685235023498535
2011-09-07,9.033921241760254
2011-09-08,8.845051765441895
2011-09-09,8.48764705657959
2011-09-12,8.656177520751953
2011-09-13,8.877013206481934
2011-09-14,9.031015396118164
2011-09-15,9.1879301071167
2011-09-16,9.34193229675293
2011-09-19,9.356459617614746
2011-09-20,9.29543685913086
2011-09-21,8.978713989257812
2011-09-22,8.647459983825684
2011-09-23,8.734630584716797
2011-09-26,8.894444465637207
2011-09-27,8.981618881225586
2011-09-28,8.659082412719727
2011-09-29,8.673613548278809
2011-09-30,8.2842435836792
2011-10-03,7.822230815887451
2011-10-04,8.185447692871094
2011-10-05,8.290056228637695
2011-10-06,8.473114013671875
2011-10-07,8.415000915527344
2011-10-10,8.94675064086914
2011-10-11,8.90316104888916
2011-10-12,9.031015396118164
2011-10-13,9.001961708068848
2011-10-14,9.060073852539062
2011-10-17,8.810182571411133
2011-10-18,9.09494400024414
2011-10-19,8.900256156921387
2011-10-20,8.78984260559082
2011-10-21,8.996146202087402
2011-10-24,9.414570808410645
2011-10-25,9.150151252746582
2011-10-26,9.52499008178711
2011-10-27,10.19040298461914
2011-10-28,10.062554359436035
2011-10-31,9.783599853515625
2011-11-01,9.513367652893066
2011-11-02,9.64993667602539
2011-11-03,9.87368106842041
2011-11-04,9.894018173217773
2011-11-07,9.867865562438965
2011-11-08,9.989911079406738
2011-11-09,9.510462760925293
2011-11-10,9.612161636352539
2011-11-11,10.03349781036377
2011-11-14,9.95504093170166
2011-11-15,10.03349781036377
2011-11-16,9.908551216125488
2011-11-17,9.798133850097656
2011-11-18,9.856245040893555
2011-11-21,9.762849807739258
2011-11-22,9.707396507263184
2011-11-23,9.543951034545898
2011-11-25,9.602327346801758
2011-11-28,9.996339797973633
2011-11-29,9.978826522827148
2011-11-30,10.346575736999512
2011-12-01,10.334903717041016
2011-12-02,10.463321685791016
2011-12-05,10.507105827331543
2011-12-06,10.460403442382812
2011-12-07,10.419544219970703
2011-12-08,10.194806098937988
2011-12-09,10.527536392211914
2011-12-12,10.381601333618164
2011-12-13,10.165618896484375
2011-12-14,9.99050521850586
2011-12-15,10.016772270202637
2011-12-16,10.168539047241211
2011-12-19,10.162703514099121
2011-12-20,10.498347282409668
2011-12-21,10.635520935058594
2011-12-22,10.63843822479248
2011-12-23,10.93322467803955
2011-12-27,11.09375
2011-12-28,10.941978454589844
2011-12-29,11.117098808288574
2011-12-30,11.041213989257812
2012-01-03,10.921546936035156
2012-01-04,10.761022567749023
2012-01-05,10.898198127746582
2012-01-06,10.985759735107422
2012-01-09,11.140448570251465
2012-01-10,11.242597579956055
2012-01-11,11.371018409729004
2012-01-12,11.528624534606934
2012-01-13,11.40604305267334
2012-01-17,11.385613441467285
2012-01-18,11.508196830749512
2012-01-19,11.639532089233398
2012-01-20,11.645369529724121
2012-01-23,11.642450332641602
2012-01-24,11.782546043395996
2012-01-25,11.846760749816895
2012-01-26,11.74460506439209
2012-01-27,11.651209831237793
2012-01-30,11.665803909301758
2012-01-31,11.604508399963379
2012-02-01,11.837996482849121
2012-02-02,11.782546043395996
2012-02-03,12.106513023376465
2012-02-06,12.02479362487793
2012-02-07,11.945990562438965
2012-02-08,12.672735214233398
2012-02-09,12.920812606811523
2012-02-10,12.885790824890137
2012-02-13,12.920812606811523
2012-02-14,12.748618125915527
2012-02-15,12.547229766845703
2012-02-16,12.690244674682617
2012-02-17,12.839095115661621
2012-02-21,12.833256721496582
2012-02-22,12.75153923034668
2012-02-23,12.748618125915527
2012-02-24,12.847846031188965
2012-02-27,12.760292053222656
2012-02-28,12.929573059082031
2012-02-29,12.839095115661621
2012-03-01,13.008370399475098
2012-03-02,12.897467613220215
2012-03-05,12.961673736572266
2012-03-06,12.602684020996094
2012-03-07,12.716514587402344
2012-03-08,12.769043922424316
2012-03-09,12.885790824890137
2012-03-12,13.090100288391113
2012-03-13,13.541881561279297
2012-03-14,13.456806182861328
2012-03-15,13.359996795654297
2012-03-16,13.271985054016113
2012-03-19,13.315996170043945
2012-03-20,13.210380554199219
2012-03-21,13.227985382080078
2012-03-22,13.107697486877441
2012-03-23,13.09596061706543
2012-03-26,13.304255485534668
2012-03-27,13.365866661071777
2012-03-28,13.351190567016602
2012-03-29,13.236780166625977
2012-03-30,13.644566535949707
2012-04-02,13.81472110748291
2012-04-03,13.776579856872559
2012-04-04,13.606426239013672
2012-04-05,13.776579856872559
2012-04-09,13.52134895324707
2012-04-10,13.145842552185059
2012-04-11,13.421602249145508
2012-04-12,13.641627311706543
2012-04-13,13.679769515991211
2012-04-16,13.723774909973145
2012-04-17,13.911532402038574
2012-04-18,13.964335441589355
2012-04-19,14.067009925842285
2012-04-20,13.937932968139648
2012-04-23,13.832314491271973
2012-04-24,13.820586204528809
2012-04-25,14.36624813079834
2012-04-26,14.727088928222656
2012-04-27,14.847372055053711
2012-04-30,14.768159866333008
2012-05-01,14.967655181884766
2012-05-02,15.061532020568848
2012-05-03,15.129010200500488
2012-05-04,15.00578784942627
2012-05-07,15.082073211669922
2012-05-08,14.929513931274414
2012-05-09,14.891385078430176
2012-05-10,15.058594703674316
2012-05-11,15.149544715881348
2012-05-14,14.92658519744873
2012-05-15,14.900178909301758
2012-05-16,14.6038818359375
2012-05-17,13.914468765258789
2012-05-18,13.723774909973145
2012-05-21,14.248906135559082
2012-05-22,14.431655883789062
2012-05-23,14.58198356628418
2012-05-24,14.652727127075195
2012-05-25,14.5701904296875
2012-05-29,14.974023818969727
2012-05-30,14.747047424316406
2012-05-31,14.679262161254883
2012-06-01,13.957086563110352
2012-06-04,14.027824401855469
2012-06-05,14.245956420898438
2012-06-06,14.797158241271973
2012-06-07,14.814848899841309
2012-06-08,14.953391075134277
2012-06-11,14.64978313446045
2012-06-12,14.988764762878418
2012-06-13,14.835488319396973
2012-06-14,15.103716850280762
2012-06-15,15.130242347717285
2012-06-18,15.233415603637695
2012-06-19,15.451544761657715
2012-06-20,15.398488998413086
2012-06-21,15.165616989135742
2012-06-22,15.10961627960205
2012-06-25,14.962233543395996
2012-06-26,15.062450408935547
2012-06-27,15.162670135498047
2012-06-28,14.991711616516113
2012-06-29,15.54586410522461
2012-07-02,15.590076446533203
2012-07-03,15.622506141662598
2012-07-05,15.643136978149414
2012-07-06,15.548810005187988
2012-07-09,15.51048755645752
2012-07-10,15.36900520324707
2012-07-11,15.26583480834961
2012-07-12,14.708733558654785
2012-07-13,14.803062438964844
2012-07-16,14.708733558654785
2012-07-17,14.929803848266602
2012-07-18,14.985810279846191
2012-07-19,15.13614559173584
2012-07-20,14.962233543395996
2012-07-23,14.543663024902344
2012-07-24,14.281323432922363
2012-07-25,14.691052436828613
2012-07-26,14.947495460510254
2012-07-27,15.41027545928955
2012-07-30,15.575340270996094
2012-07-31,15.342476844787598
2012-08-01,15.171512603759766
2012-08-02,15.062450408935547
2012-08-03,15.469225883483887
2012-08-06,15.469225883483887
2012-08-07,15.581233024597168
2012-08-08,15.28351879119873
2012-08-09,15.11845588684082
2012-08-10,15.121407508850098
2012-08-13,15.006447792053223
2012-08-14,14.923910140991211
2012-08-15,14.991711616516113
2012-08-16,15.43680191040039
2012-08-17,15.4810152053833
2012-08-20,15.19509506225586
2012-08-21,15.17733383178711
2012-08-22,15.106269836425781
2012-08-23,14.996718406677246
2012-08-24,15.227669715881348
2012-08-27,15.304649353027344
2012-08-28,15.316494941711426
2012-08-29,15.449725151062012
2012-08-30,15.295764923095703
2012-08-31,15.437882423400879
2012-09-04,15.233582496643066
2012-09-05,15.100346565246582
2012-09-06,15.88497257232666
2012-09-07,16.083351135253906
2012-09-10,15.896814346313477
2012-09-11,15.956033706665039
2012-09-12,15.852402687072754
2012-09-13,15.979718208312988
2012-09-14,15.91457748413086
2012-09-17,15.858328819274902
2012-09-18,15.807991027832031
2012-09-19,15.846479415893555
2012-09-20,15.799104690551758
2012-09-21,15.692519187927246
2012-09-24,15.731005668640137
2012-09-25,15.556314468383789
2012-09-26,15.541511535644531
2012-09-27,15.698442459106445
2012-09-28,15.538555145263672
2012-10-01,15.65402603149414
2012-10-02,15.754693984985352
2012-10-03,15.873127937316895
2012-10-04,16.109994888305664
2012-10-05,16.166250228881836
2012-10-08,16.06558609008789
2012-10-09,15.902739524841309
2012-10-10,15.796151161193848
2012-10-11,15.65402603149414
2012-10-12,15.772461891174316
2012-10-15,16.044862747192383
2012-10-16,16.213624954223633
2012-10-17,16.296533584594727
2012-10-18,16.246198654174805
2012-10-19,16.024133682250977
2012-10-22,16.115921020507812
2012-10-23,15.781341552734375
2012-10-24,15.48229694366455
2012-10-25,15.263192176818848
2012-10-26,14.999680519104004
2012-10-31,14.92269515991211
2012-11-01,15.189170837402344
2012-11-02,14.955266952514648
2012-11-05,15.230624198913574
2012-11-06,15.446768760681152
2012-11-07,15.19213581085205
2012-11-08,15.082584381103516
2012-11-09,15.209897994995117
2012-11-12,15.14179801940918
2012-11-13,15.115153312683105
2012-11-14,14.780572891235352
2012-11-15,14.502256393432617
2012-11-16,14.475610733032227
2012-11-19,14.61245346069336
2012-11-20,14.784993171691895
2012-11-21,14.761187553405762
2012-11-23,14.921833038330078
2012-11-26,14.654098510742188
2012-11-27,14.56485366821289
2012-11-28,14.52618408203125
2012-11-29,14.52618408203125
2012-11-30,14.60352611541748
2012-12-03,14.871260643005371
2012-12-04,14.796891212463379
2012-12-05,14.779040336608887
2012-12-06,14.75227165222168
2012-12-07,14.767134666442871
2012-12-10,15.011080741882324
2012-12-11,14.895058631896973
2012-12-12,14.909932136535645
2012-12-13,14.963478088378906
2012-12-14,14.951583862304688
2012-12-17,15.504900932312012
2012-12-18,15.710165977478027
2012-12-19,15.60009765625
2012-12-20,15.885685920715332
2012-12-21,15.87973403930664
2012-12-24,15.814286231994629
2012-12-26,15.68339729309082
2012-12-27,15.754794120788574
2012-12-28,15.507882118225098
2012-12-31,15.829160690307617
2013-01-02,16.403308868408203
2013-01-03,16.483627319335938
2013-01-04,16.70079803466797
2013-01-07,16.659149169921875
2013-01-08,16.671045303344727
2013-01-09,16.78111457824707
2013-01-10,16.71269416809082
2013-01-11,16.665096282958984
2013-01-14,16.659149169921875
2013-01-15,16.694843292236328
2013-01-16,16.560972213745117
2013-01-17,16.787065505981445
2013-01-18,16.688894271850586
2013-01-22,16.659149169921875
2013-01-23,16.52825355529785
2013-01-24,16.79896354675293
2013-01-25,16.99530601501465
2013-01-28,16.986377716064453
2013-01-29,16.736494064331055
2013-01-30,16.65319061279297
2013-01-31,16.5966739654541
2013-02-01,16.715667724609375
2013-02-04,16.531225204467773
2013-02-05,16.718637466430664
2013-02-06,17.852054595947266
2013-02-07,17.68546485900879
2013-02-08,17.81635856628418
2013-02-11,17.736038208007812
2013-02-12,17.736038208007812
2013-02-13,17.566469192504883
2013-02-14,17.501028060913086
2013-02-15,17.673568725585938
2013-02-19,17.512928009033203
2013-02-20,17.072647094726562
2013-02-21,17.02505111694336
2013-02-22,17.367158889770508
2013-02-25,17.072647094726562
2013-02-26,17.349315643310547
2013-02-27,17.6021728515625
2013-02-28,17.920475006103516
2013-03-01,18.04839515686035
2013-03-04,17.99188232421875
2013-03-05,18.13170051574707
2013-03-06,18.310178756713867
2013-03-07,18.37265968322754
2013-03-08,18.902183532714844
2013-03-11,18.720718383789062
2013-03-12,18.5593318939209
2013-03-13,18.7386417388916
2013-03-14,18.798416137695312
2013-03-15,18.819339752197266
2013-03-18,18.690826416015625
2013-03-19,18.64899253845215
2013-03-20,18.607149124145508
2013-03-21,18.442766189575195
2013-03-22,18.684852600097656
2013-03-25,18.672897338867188
2013-03-26,18.959808349609375
2013-03-27,19.139123916625977
2013-03-28,19.2706241607666
2013-04-01,19.20785903930664
2013-04-02,19.282575607299805
2013-04-03,18.789453506469727
2013-04-04,18.765546798706055
2013-04-05,18.5593318939209
2013-04-08,18.9867000579834
2013-04-09,18.888078689575195
2013-04-10,19.136133193969727
2013-04-11,19.285564422607422
2013-04-12,19.50372886657715
2013-04-15,18.88509178161621
2013-04-16,19.136133193969727
2013-04-17,18.84624481201172
2013-04-18,18.774513244628906
2013-04-19,18.926929473876953
2013-04-22,19.007627487182617
2013-04-23,19.249698638916016
2013-04-24,18.48162269592285
2013-04-25,18.708759307861328
2013-04-26,18.308286666870117
2013-04-29,18.075178146362305
2013-04-30,17.95562744140625
2013-05-01,17.97057342529297
2013-05-02,18.341163635253906
2013-05-03,18.69979476928711
2013-05-06,19.115217208862305
2013-05-07,19.0733699798584
2013-05-08,19.05245018005371
2013-05-09,18.96279525756836
2013-05-10,19.330394744873047
2013-05-13,19.160043716430664
2013-05-14,19.07636260986328
2013-05-15,18.705766677856445
2013-05-16,18.341163635253906
2013-05-17,18.22759437561035
2013-05-20,18.233566284179688
2013-05-21,18.326217651367188
2013-05-22,18.1379337310791
2013-05-23,18.285078048706055
2013-05-24,18.16196060180664
2013-05-28,18.44723892211914
2013-05-29,17.96076011657715
2013-05-30,17.75054931640625
2013-05-31,17.45325469970703
2013-06-03,17.43824005126953
2013-06-04,17.366168975830078
2013-06-05,17.149959564208984
2013-06-06,17.306108474731445
2013-06-07,17.51331901550293
2013-06-10,17.402204513549805
2013-06-11,17.39620018005371
2013-06-12,17.24905776977539
2013-06-13,17.80760383605957
2013-06-14,17.654460906982422
2013-06-17,17.77157211303711
2013-06-18,17.90070152282715
2013-06-19,17.56436538696289
2013-06-20,16.717529296875
2013-06-21,16.56137466430664
2013-06-24,16.47128677368164
2013-06-25,16.927734375
2013-06-26,17.07488441467285
2013-06-27,17.243045806884766
2013-06-28,17.185998916625977
2013-07-01,17.231035232543945
2013-07-02,17.1379451751709
2013-07-03,17.065876007080078
2013-07-05,17.69950294494629
2013-07-08,17.651453018188477
2013-07-09,17.732532501220703
2013-07-10,17.87367820739746
2013-07-11,18.002796173095703
2013-07-12,18.008800506591797
2013-07-15,17.897705078125
2013-07-16,17.76556396484375
2013-07-17,18.14394187927246
2013-07-18,18.005802154541016
2013-07-19,17.969768524169922
2013-07-22,18.017812728881836
2013-07-23,17.99079132080078
2013-07-24,18.39018440246582
2013-07-25,18.43522834777832
2013-07-26,18.549341201782227
2013-07-29,18.468259811401367
2013-07-30,18.549341201782227
2013-07-31,18.7085018157959
2013-08-01,19.131916046142578
2013-08-02,19.113895416259766
2013-08-05,18.93071937561035
2013-08-06,18.621410369873047
2013-08-07,18.321115493774414
2013-08-08,18.441234588623047
2013-08-09,18.252046585083008
2013-08-12,18.10190200805664
2013-08-13,17.97577667236328
2013-08-14,18.11691665649414
2013-08-15,17.86766242980957
2013-08-16,17.813613891601562
2013-08-19,17.786582946777344
2013-08-20,18.046119689941406
2013-08-21,17.756404876708984
2013-08-22,18.203033447265625
2013-08-23,18.233213424682617
2013-08-26,18.444456100463867
2013-08-27,17.75339126586914
2013-08-28,17.626644134521484
2013-08-29,17.96463394165039
2013-08-30,17.913328170776367
2013-09-03,18.112506866455078
2013-09-04,18.299606323242188
2013-09-05,18.236234664916992
2013-09-06,18.206056594848633
2013-09-09,18.36599349975586
2013-09-10,18.55912208557129
2013-09-11,18.740198135375977
2013-09-12,18.634572982788086
2013-09-13,18.7371768951416
2013-09-16,18.9423828125
