Date,VMD
2019-12-11,6.440000057220459
2019-12-12,6.284999847412109
2019-12-13,6.269999980926514
2019-12-16,6.239999771118164
2019-12-17,6.199999809265137
2019-12-18,6.159999847412109
2019-12-19,6.25
2019-12-20,6.320000171661377
2019-12-23,6.28000020980835
2019-12-24,6.239999771118164
2019-12-26,6.340000152587891
2019-12-27,6.28000020980835
2019-12-30,6.329999923706055
2019-12-31,6.199999809265137
2020-01-02,6.289999961853027
2020-01-03,6.199999809265137
2020-01-06,6.079999923706055
2020-01-07,5.849999904632568
2020-01-08,6.090000152587891
2020-01-09,5.849999904632568
2020-01-10,5.829999923706055
2020-01-13,5.71999979019165
2020-01-14,5.710000038146973
2020-01-15,5.699999809265137
2020-01-16,5.699999809265137
2020-01-17,5.510000228881836
2020-01-21,5.5
2020-01-22,5.599999904632568
2020-01-23,5.730000019073486
2020-01-24,5.5
2020-01-27,5.380000114440918
2020-01-28,5.690000057220459
2020-01-29,5.579999923706055
2020-01-30,5.460000038146973
2020-01-31,5.25
2020-02-03,5.119999885559082
2020-02-04,5.440000057220459
2020-02-05,5.514999866485596
2020-02-06,5.440000057220459
2020-02-07,5.559999942779541
2020-02-10,5.420000076293945
2020-02-11,5.730000019073486
2020-02-12,5.71999979019165
2020-02-13,5.610000133514404
2020-02-14,5.619999885559082
2020-02-18,5.5
2020-02-19,5.730000019073486
2020-02-20,5.730000019073486
2020-02-21,5.590000152587891
2020-02-24,5.179999828338623
2020-02-25,4.980000019073486
2020-02-26,4.809999942779541
2020-02-27,5.0
2020-02-28,5.0
2020-03-02,4.800000190734863
2020-03-03,4.0
2020-03-04,4.210000038146973
2020-03-05,4.059999942779541
2020-03-06,3.940000057220459
2020-03-09,3.509999990463257
2020-03-10,3.6500000953674316
2020-03-11,3.0899999141693115
2020-03-12,2.8399999141693115
2020-03-13,2.9000000953674316
2020-03-16,2.7200000286102295
2020-03-17,3.2200000286102295
2020-03-18,3.200000047683716
2020-03-19,3.7100000381469727
2020-03-20,4.670000076293945
2020-03-23,4.039999961853027
2020-03-24,4.050000190734863
2020-03-25,4.130000114440918
2020-03-26,4.230000019073486
2020-03-27,4.210000038146973
2020-03-30,4.570000171661377
2020-03-31,4.760000228881836
2020-04-01,4.46999979019165
2020-04-02,4.599999904632568
2020-04-03,4.260000228881836
2020-04-06,4.400000095367432
2020-04-07,5.199999809265137
2020-04-08,5.059999942779541
2020-04-09,5.289999961853027
2020-04-13,6.099999904632568
2020-04-14,6.170000076293945
2020-04-15,6.150000095367432
2020-04-16,6.25
2020-04-17,6.650000095367432
2020-04-20,6.739999771118164
2020-04-21,6.510000228881836
2020-04-22,6.449999809265137
2020-04-23,6.429999828338623
2020-04-24,6.650000095367432
2020-04-27,7.050000190734863
2020-04-28,6.800000190734863
2020-04-29,6.599999904632568
2020-04-30,6.489999771118164
2020-05-01,6.610000133514404
2020-05-04,6.309999942779541
2020-05-05,6.800000190734863
2020-05-06,6.78000020980835
2020-05-07,7.010000228881836
2020-05-08,7.050000190734863
2020-05-11,7.21999979019165
2020-05-12,7.019999980926514
2020-05-13,6.949999809265137
2020-05-14,7.090000152587891
2020-05-15,7.75
2020-05-18,7.809999942779541
2020-05-19,7.78000020980835
2020-05-20,7.650000095367432
2020-05-21,7.820000171661377
2020-05-22,8.380000114440918
2020-05-26,8.479999542236328
2020-05-27,8.029999732971191
2020-05-28,8.0
2020-05-29,8.329999923706055
2020-06-01,8.770000457763672
2020-06-02,8.420000076293945
2020-06-03,8.819999694824219
2020-06-04,8.630000114440918
2020-06-05,8.630000114440918
2020-06-08,9.15999984741211
2020-06-09,9.539999961853027
2020-06-10,9.479999542236328
2020-06-11,8.789999961853027
2020-06-12,9.300000190734863
2020-06-15,9.569999694824219
2020-06-16,10.5
2020-06-17,10.479999542236328
2020-06-18,11.210000038146973
2020-06-19,11.289999961853027
2020-06-22,11.680000305175781
2020-06-23,10.8100004196167
2020-06-24,10.6899995803833
2020-06-25,10.75
2020-06-26,10.260000228881836
2020-06-29,10.220000267028809
2020-06-30,9.600000381469727
2020-07-01,8.979999542236328
2020-07-02,9.4399995803833
2020-07-06,9.850000381469727
2020-07-07,10.210000038146973
2020-07-08,10.4399995803833
2020-07-09,10.619999885559082
2020-07-10,10.489999771118164
2020-07-13,9.670000076293945
2020-07-14,10.300000190734863
2020-07-15,10.5649995803833
2020-07-16,10.260000228881836
2020-07-17,10.390000343322754
2020-07-20,10.640000343322754
2020-07-21,10.40999984741211
2020-07-22,10.3100004196167
2020-07-23,10.380000114440918
2020-07-24,10.239999771118164
2020-07-27,10.800000190734863
2020-07-28,10.819999694824219
2020-07-29,11.020000457763672
2020-07-30,11.0
2020-07-31,10.84000015258789
2020-08-03,11.039999961853027
2020-08-04,11.15999984741211
2020-08-05,10.520000457763672
2020-08-06,10.039999961853027
2020-08-07,10.109999656677246
2020-08-10,10.399999618530273
2020-08-11,10.260000228881836
2020-08-12,10.010000228881836
2020-08-13,10.670000076293945
2020-08-14,10.420000076293945
2020-08-17,10.960000038146973
2020-08-18,10.779999732971191
2020-08-19,10.4399995803833
2020-08-20,10.819999694824219
2020-08-21,11.210000038146973
2020-08-24,10.90999984741211
2020-08-25,11.220000267028809
2020-08-26,11.079999923706055
2020-08-27,10.720000267028809
2020-08-28,10.9399995803833
2020-08-31,10.869999885559082
2020-09-01,10.875
2020-09-02,11.0
2020-09-03,10.460000038146973
2020-09-04,9.8100004196167
2020-09-08,9.619999885559082
2020-09-09,9.430000305175781
2020-09-10,8.914999961853027
2020-09-11,8.720000267028809
2020-09-14,8.720000267028809
2020-09-15,8.15999984741211
2020-09-16,9.140000343322754
2020-09-17,9.109999656677246
2020-09-18,9.470000267028809
2020-09-21,9.210000038146973
2020-09-22,8.8100004196167
2020-09-23,8.364999771118164
2020-09-24,8.359999656677246
2020-09-25,8.779999732971191
2020-09-28,8.739999771118164
2020-09-29,9.039999961853027
2020-09-30,8.640000343322754
2020-10-01,8.5600004196167
2020-10-02,8.489999771118164
2020-10-05,8.75
2020-10-06,8.4399995803833
2020-10-07,8.720000267028809
2020-10-08,8.800000190734863
2020-10-09,8.739999771118164
2020-10-12,9.149999618530273
2020-10-13,8.920000076293945
2020-10-14,8.90999984741211
2020-10-15,8.920000076293945
2020-10-16,8.869999885559082
2020-10-19,9.260000228881836
2020-10-20,10.069999694824219
2020-10-21,9.520000457763672
2020-10-22,9.649999618530273
2020-10-23,9.520000457763672
2020-10-26,8.789999961853027
2020-10-27,8.720000267028809
2020-10-28,8.109999656677246
2020-10-29,8.324999809265137
2020-10-30,8.010000228881836
2020-11-02,8.239999771118164
2020-11-03,8.770000457763672
2020-11-04,8.550000190734863
2020-11-05,8.800000190734863
2020-11-06,9.15999984741211
2020-11-09,8.59000015258789
2020-11-10,8.654999732971191
2020-11-11,8.8100004196167
2020-11-12,8.390000343322754
2020-11-13,8.470000267028809
2020-11-16,8.6899995803833
2020-11-17,8.630000114440918
2020-11-18,8.760000228881836
2020-11-19,8.9399995803833
2020-11-20,9.15999984741211
2020-11-23,9.149999618530273
2020-11-24,9.109999656677246
2020-11-25,9.319999694824219
2020-11-27,9.510000228881836
2020-11-30,9.75
2020-12-01,9.59000015258789
2020-12-02,9.640000343322754
2020-12-03,9.300000190734863
2020-12-04,9.029999732971191
2020-12-07,9.079999923706055
2020-12-08,9.210000038146973
2020-12-09,9.140000343322754
2020-12-10,9.170000076293945
2020-12-11,8.8100004196167
2020-12-14,9.039999961853027
2020-12-15,8.949999809265137
2020-12-16,8.630000114440918
2020-12-17,8.649999618530273
2020-12-18,8.279999732971191
2020-12-21,8.170000076293945
2020-12-22,7.920000076293945
2020-12-23,8.039999961853027
2020-12-24,8.0
2020-12-28,8.130000114440918
2020-12-29,7.949999809265137
2020-12-30,7.960000038146973
2020-12-31,7.760000228881836
2021-01-04,7.860000133514404
2021-01-05,7.960000038146973
2021-01-06,8.34000015258789
2021-01-07,8.220000267028809
2021-01-08,8.100000381469727
2021-01-11,8.289999961853027
2021-01-12,8.539999961853027
2021-01-13,8.479999542236328
2021-01-14,8.539999961853027
2021-01-15,8.40999984741211
2021-01-19,8.524999618530273
2021-01-20,8.569999694824219
2021-01-21,8.640000343322754
2021-01-22,8.619999885559082
2021-01-25,8.869999885559082
2021-01-26,9.15999984741211
2021-01-27,8.819999694824219
2021-01-28,8.460000038146973
2021-01-29,8.390000343322754
2021-02-01,8.9399995803833
2021-02-02,9.640000343322754
2021-02-03,9.829999923706055
2021-02-04,9.869999885559082
2021-02-05,10.100000381469727
2021-02-08,9.649999618530273
2021-02-09,9.9399995803833
2021-02-10,10.239999771118164
2021-02-11,9.979999542236328
2021-02-12,10.119999885559082
2021-02-16,10.420000076293945
2021-02-17,10.15999984741211
2021-02-18,10.260000228881836
2021-02-19,10.800000190734863
2021-02-22,10.399999618530273
2021-02-23,10.270000457763672
2021-02-24,10.630000114440918
2021-02-25,9.899999618530273
2021-02-26,9.430000305175781
2021-03-01,9.75
2021-03-02,9.770000457763672
2021-03-03,10.420000076293945
2021-03-04,9.699999809265137
2021-03-05,9.59000015258789
2021-03-08,9.609999656677246
2021-03-09,10.069999694824219
2021-03-10,9.949999809265137
2021-03-11,10.350000381469727
2021-03-12,10.25
2021-03-15,10.020000457763672
2021-03-16,9.609999656677246
2021-03-17,9.300000190734863
2021-03-18,9.114999771118164
2021-03-19,9.220000267028809
2021-03-22,9.170000076293945
2021-03-23,9.220000267028809
2021-03-24,9.149999618530273
2021-03-25,9.40999984741211
2021-03-26,9.65999984741211
2021-03-29,9.579999923706055
2021-03-30,9.770000457763672
2021-03-31,10.119999885559082
2021-04-01,10.279999732971191
2021-04-05,10.34000015258789
2021-04-06,10.34000015258789
2021-04-07,10.270000457763672
2021-04-08,10.1899995803833
2021-04-09,10.279999732971191
2021-04-12,10.069999694824219
2021-04-13,9.979999542236328
2021-04-14,9.75
2021-04-15,9.789999961853027
2021-04-16,9.699999809265137
2021-04-19,9.430000305175781
2021-04-20,9.220000267028809
2021-04-21,9.34000015258789
2021-04-22,9.420000076293945
2021-04-23,9.510000228881836
2021-04-26,9.5
2021-04-27,9.529999732971191
2021-04-28,9.649999618530273
2021-04-29,9.899999618530273
2021-04-30,10.0600004196167
2021-05-03,10.050000190734863
2021-05-04,9.770000457763672
2021-05-05,9.699999809265137
2021-05-06,9.569999694824219
2021-05-07,9.569999694824219
2021-05-10,9.289999961853027
2021-05-11,8.9399995803833
2021-05-12,8.399999618530273
2021-05-13,8.470000267028809
2021-05-14,8.489999771118164
2021-05-17,8.510000228881836
2021-05-18,8.510000228881836
2021-05-19,8.800000190734863
2021-05-20,8.850000381469727
2021-05-21,8.920000076293945
2021-05-24,8.979999542236328
2021-05-25,8.119999885559082
2021-05-26,8.15999984741211
2021-05-27,7.929999828338623
2021-05-28,7.809999942779541
2021-06-01,7.190000057220459
2021-06-02,7.409999847412109
2021-06-03,7.199999809265137
2021-06-04,7.159999847412109
2021-06-07,7.5
2021-06-08,7.409999847412109
2021-06-09,7.420000076293945
2021-06-10,7.349999904632568
2021-06-11,7.510000228881836
2021-06-14,7.570000171661377
2021-06-15,7.53000020980835
2021-06-16,7.400000095367432
2021-06-17,7.46999979019165
2021-06-18,7.309999942779541
2021-06-21,7.400000095367432
2021-06-22,7.269999980926514
2021-06-23,7.300000190734863
2021-06-24,7.309999942779541
2021-06-25,7.5
2021-06-28,7.460000038146973
2021-06-29,7.429999828338623
2021-06-30,7.150000095367432
2021-07-01,7.400000095367432
2021-07-02,7.230000019073486
2021-07-06,7.25
2021-07-07,7.079999923706055
2021-07-08,7.150000095367432
2021-07-09,7.119999885559082
2021-07-12,7.039999961853027
2021-07-13,6.909999847412109
2021-07-14,6.929999828338623
2021-07-15,6.769999980926514
2021-07-16,6.579999923706055
2021-07-19,6.5
2021-07-20,6.659999847412109
2021-07-21,6.809999942779541
2021-07-22,6.730000019073486
2021-07-23,6.900000095367432
2021-07-26,6.710000038146973
2021-07-27,6.730000019073486
2021-07-28,6.889999866485596
2021-07-29,6.96999979019165
2021-07-30,6.960000038146973
2021-08-02,6.900000095367432
2021-08-03,6.769999980926514
2021-08-04,6.619999885559082
2021-08-05,6.670000076293945
2021-08-06,6.610000133514404
2021-08-09,6.96999979019165
2021-08-10,6.820000171661377
2021-08-11,6.849999904632568
2021-08-12,6.539999961853027
2021-08-13,6.53000020980835
2021-08-16,6.440000057220459
2021-08-17,6.260000228881836
2021-08-18,6.25
2021-08-19,6.199999809265137
2021-08-20,6.380000114440918
2021-08-23,6.449999809265137
2021-08-24,6.53000020980835
2021-08-25,6.25
2021-08-26,6.210000038146973
2021-08-27,6.239999771118164
2021-08-30,6.260000228881836
2021-08-31,6.409999847412109
2021-09-01,6.329999923706055
2021-09-02,6.630000114440918
2021-09-03,6.610000133514404
2021-09-07,6.409999847412109
2021-09-08,6.349999904632568
2021-09-09,6.309999942779541
2021-09-10,6.21999979019165
2021-09-13,6.170000076293945
2021-09-14,6.130000114440918
2021-09-15,6.150000095367432
2021-09-16,6.0
2021-09-17,5.980000019073486
2021-09-20,5.880000114440918
2021-09-21,5.920000076293945
2021-09-22,5.909999847412109
2021-09-23,6.099999904632568
2021-09-24,5.989999771118164
2021-09-27,5.980000019073486
2021-09-28,5.699999809265137
2021-09-29,5.670000076293945
2021-09-30,5.550000190734863
2021-10-01,5.610000133514404
2021-10-04,5.550000190734863
2021-10-05,5.5
2021-10-06,5.389999866485596
2021-10-07,5.539999961853027
2021-10-08,5.53000020980835
2021-10-11,5.579999923706055
2021-10-12,5.53000020980835
2021-10-13,5.650000095367432
2021-10-14,5.769999980926514
2021-10-15,5.769999980926514
2021-10-18,5.679999828338623
2021-10-19,5.679999828338623
2021-10-20,5.710000038146973
2021-10-21,5.829999923706055
2021-10-22,5.78000020980835
2021-10-25,5.920000076293945
2021-10-26,5.809999942779541
2021-10-27,5.599999904632568
2021-10-28,5.71999979019165
2021-10-29,5.730000019073486
2021-11-01,5.849999904632568
2021-11-02,5.639999866485596
2021-11-03,5.820000171661377
2021-11-04,5.699999809265137
2021-11-05,6.079999923706055
2021-11-08,6.070000171661377
2021-11-09,6.079999923706055
2021-11-10,5.800000190734863
2021-11-11,5.75
2021-11-12,5.690000057220459
2021-11-15,5.730000019073486
2021-11-16,5.670000076293945
2021-11-17,5.559999942779541
2021-11-18,5.570000171661377
2021-11-19,5.449999809265137
2021-11-22,5.409999847412109
2021-11-23,5.369999885559082
2021-11-24,5.400000095367432
2021-11-26,5.230000019073486
2021-11-29,5.139999866485596
2021-11-30,5.050000190734863
2021-12-01,4.980000019073486
2021-12-02,5.21999979019165
2021-12-03,5.230000019073486
2021-12-06,5.53000020980835
2021-12-07,5.590000152587891
2021-12-08,5.599999904632568
2021-12-09,5.599999904632568
2021-12-10,5.449999809265137
2021-12-13,5.460000038146973
2021-12-14,5.440000057220459
2021-12-15,5.440000057220459
2021-12-16,5.510000228881836
2021-12-17,5.53000020980835
2021-12-20,5.420000076293945
2021-12-21,5.599999904632568
2021-12-22,5.570000171661377
2021-12-23,5.590000152587891
2021-12-27,5.659999847412109
2021-12-28,5.599999904632568
2021-12-29,5.440000057220459
2021-12-30,5.519999980926514
2021-12-31,5.21999979019165
2022-01-03,5.440000057220459
2022-01-04,5.510000228881836
2022-01-05,5.510000228881836
2022-01-06,5.429999828338623
2022-01-07,5.489999771118164
2022-01-10,5.550000190734863
2022-01-11,5.440000057220459
2022-01-12,5.260000228881836
2022-01-13,5.260000228881836
2022-01-14,5.210000038146973
2022-01-18,5.079999923706055
2022-01-19,4.78000020980835
2022-01-20,4.670000076293945
2022-01-21,4.639999866485596
2022-01-24,4.699999809265137
2022-01-25,4.690000057220459
2022-01-26,4.619999885559082
2022-01-27,4.389999866485596
2022-01-28,4.460000038146973
2022-01-31,4.630000114440918
2022-02-01,4.710000038146973
2022-02-02,4.670000076293945
2022-02-03,4.519999980926514
2022-02-04,4.539999961853027
2022-02-07,4.570000171661377
2022-02-08,4.659999847412109
2022-02-09,4.630000114440918
2022-02-10,4.510000228881836
2022-02-11,4.420000076293945
2022-02-14,4.210000038146973
2022-02-15,4.150000095367432
2022-02-16,4.099999904632568
2022-02-17,4.110000133514404
2022-02-18,4.03000020980835
2022-02-22,3.859999895095825
2022-02-23,3.799999952316284
2022-02-24,3.8299999237060547
2022-02-25,4.0
2022-02-28,3.8399999141693115
2022-03-01,3.890000104904175
2022-03-02,3.950000047683716
2022-03-03,3.8399999141693115
2022-03-04,3.7200000286102295
2022-03-07,3.5799999237060547
2022-03-08,4.230000019073486
2022-03-09,4.400000095367432
2022-03-10,4.489999771118164
2022-03-11,4.429999828338623
2022-03-14,4.670000076293945
2022-03-15,4.579999923706055
2022-03-16,4.96999979019165
2022-03-17,4.920000076293945
2022-03-18,5.159999847412109
2022-03-21,5.0
2022-03-22,5.03000020980835
2022-03-23,4.980000019073486
2022-03-24,5.050000190734863
2022-03-25,5.039999961853027
2022-03-28,5.079999923706055
2022-03-29,4.989999771118164
2022-03-30,4.989999771118164
2022-03-31,4.980000019073486
2022-04-01,4.940000057220459
2022-04-04,5.010000228881836
2022-04-05,5.03000020980835
2022-04-06,5.199999809265137
2022-04-07,5.25
2022-04-08,5.210000038146973
2022-04-11,5.179999828338623
2022-04-12,5.309999942779541
2022-04-13,5.539999961853027
2022-04-14,5.389999866485596
2022-04-18,5.380000114440918
2022-04-19,5.489999771118164
2022-04-20,5.349999904632568
2022-04-21,5.239999771118164
2022-04-22,5.150000095367432
2022-04-25,5.139999866485596
2022-04-26,5.03000020980835
2022-04-27,5.019999980926514
2022-04-28,5.090000152587891
2022-04-29,4.980000019073486
2022-05-02,5.039999961853027
2022-05-03,5.119999885559082
2022-05-04,5.639999866485596
2022-05-05,5.449999809265137
2022-05-06,5.21999979019165
2022-05-09,5.260000228881836
2022-05-10,5.590000152587891
2022-05-11,5.019999980926514
2022-05-12,5.050000190734863
2022-05-13,5.150000095367432
2022-05-16,5.409999847412109
2022-05-17,5.679999828338623
2022-05-18,5.510000228881836
2022-05-19,5.440000057220459
2022-05-20,5.53000020980835
2022-05-23,5.53000020980835
2022-05-24,5.5
2022-05-25,5.570000171661377
2022-05-26,5.730000019073486
2022-05-27,5.809999942779541
2022-05-31,5.739999771118164
2022-06-01,5.449999809265137
2022-06-02,5.699999809265137
2022-06-03,5.760000228881836
2022-06-06,5.5
2022-06-07,5.650000095367432
2022-06-08,5.71999979019165
2022-06-09,5.639999866485596
2022-06-10,5.409999847412109
2022-06-13,5.710000038146973
2022-06-14,5.460000038146973
2022-06-15,5.309999942779541
2022-06-16,5.239999771118164
2022-06-17,5.429999828338623
2022-06-21,5.369999885559082
2022-06-22,5.460000038146973
2022-06-23,5.539999961853027
2022-06-24,5.730000019073486
2022-06-27,5.789999961853027
2022-06-28,5.539999961853027
2022-06-29,5.5
2022-06-30,5.380000114440918
2022-07-01,5.429999828338623
2022-07-05,5.53000020980835
2022-07-06,5.920000076293945
2022-07-07,6.349999904632568
2022-07-08,6.53000020980835
2022-07-11,6.670000076293945
2022-07-12,6.840000152587891
2022-07-13,7.019999980926514
2022-07-14,7.059999942779541
2022-07-15,7.210000038146973
2022-07-18,7.369999885559082
2022-07-19,7.590000152587891
2022-07-20,7.730000019073486
2022-07-21,7.809999942779541
2022-07-22,7.840000152587891
2022-07-25,7.789999961853027
2022-07-26,7.690000057220459
2022-07-27,7.760000228881836
2022-07-28,7.920000076293945
2022-07-29,7.849999904632568
2022-08-01,7.920000076293945
2022-08-02,7.960000038146973
2022-08-03,6.829999923706055
2022-08-04,6.53000020980835
2022-08-05,6.539999961853027
2022-08-08,6.550000190734863
2022-08-09,6.199999809265137
2022-08-10,6.309999942779541
2022-08-11,6.239999771118164
2022-08-12,6.429999828338623
2022-08-15,6.5
2022-08-16,6.489999771118164
2022-08-17,6.139999866485596
2022-08-18,6.25
2022-08-19,6.340000152587891
2022-08-22,5.989999771118164
2022-08-23,6.039999961853027
2022-08-24,6.199999809265137
2022-08-25,6.179999828338623
2022-08-26,6.090000152587891
2022-08-29,5.940000057220459
2022-08-30,5.860000133514404
2022-08-31,5.929999828338623
2022-09-01,5.869999885559082
2022-09-02,5.809999942779541
2022-09-06,5.690000057220459
2022-09-07,5.679999828338623
2022-09-08,5.739999771118164
2022-09-09,5.71999979019165
2022-09-12,5.829999923706055
2022-09-13,5.940000057220459
2022-09-14,5.800000190734863
2022-09-15,5.829999923706055
2022-09-16,5.789999961853027
2022-09-19,5.75
2022-09-20,5.860000133514404
2022-09-21,5.849999904632568
2022-09-22,5.630000114440918
2022-09-23,5.619999885559082
2022-09-26,5.630000114440918
2022-09-27,5.679999828338623
2022-09-28,5.809999942779541
2022-09-29,5.900000095367432
2022-09-30,6.0
2022-10-03,5.960000038146973
2022-10-04,5.920000076293945
2022-10-05,5.960000038146973
2022-10-06,6.050000190734863
2022-10-07,5.929999828338623
2022-10-10,5.809999942779541
2022-10-11,5.71999979019165
2022-10-12,5.659999847412109
2022-10-13,5.800000190734863
2022-10-14,5.880000114440918
2022-10-17,5.909999847412109
2022-10-18,5.920000076293945
2022-10-19,5.880000114440918
2022-10-20,5.75
2022-10-21,5.849999904632568
2022-10-24,5.929999828338623
2022-10-25,6.230000019073486
2022-10-26,6.670000076293945
2022-10-27,6.710000038146973
2022-10-28,6.489999771118164
2022-10-31,6.550000190734863
2022-11-01,6.670000076293945
2022-11-02,6.570000171661377
2022-11-03,6.78000020980835
2022-11-04,6.829999923706055
2022-11-07,6.929999828338623
2022-11-08,6.929999828338623
2022-11-09,6.940000057220459
2022-11-10,6.820000171661377
2022-11-11,6.829999923706055
2022-11-14,7.070000171661377
2022-11-15,6.989999771118164
2022-11-16,6.920000076293945
2022-11-17,6.949999809265137
2022-11-18,6.860000133514404
2022-11-21,6.920000076293945
2022-11-22,6.920000076293945
2022-11-23,7.199999809265137
2022-11-25,7.119999885559082
2022-11-28,7.190000057220459
2022-11-29,7.320000171661377
2022-11-30,7.340000152587891
2022-12-01,7.380000114440918
2022-12-02,7.400000095367432
2022-12-05,7.150000095367432
2022-12-06,7.090000152587891
2022-12-07,7.050000190734863
2022-12-08,7.139999866485596
2022-12-09,7.139999866485596
2022-12-12,7.260000228881836
2022-12-13,7.190000057220459
2022-12-14,7.25
2022-12-15,7.170000076293945
2022-12-16,7.21999979019165
2022-12-19,7.340000152587891
2022-12-20,7.630000114440918
2022-12-21,7.559999942779541
2022-12-22,7.300000190734863
2022-12-23,7.449999809265137
2022-12-27,7.590000152587891
2022-12-28,7.449999809265137
2022-12-29,7.619999885559082
2022-12-30,7.559999942779541
2023-01-03,7.550000190734863
2023-01-04,7.659999847412109
2023-01-05,7.690000057220459
2023-01-06,7.820000171661377
2023-01-09,7.849999904632568
2023-01-10,7.599999904632568
2023-01-11,7.679999828338623
2023-01-12,8.180000305175781
2023-01-13,7.869999885559082
2023-01-17,7.980000019073486
2023-01-18,7.769999980926514
2023-01-19,7.860000133514404
2023-01-20,7.880000114440918
2023-01-23,8.100000381469727
2023-01-24,8.369999885559082
2023-01-25,8.380000114440918
2023-01-26,8.199999809265137
2023-01-27,8.270000457763672
2023-01-30,8.34000015258789
2023-01-31,8.489999771118164
2023-02-01,8.710000038146973
2023-02-02,8.59000015258789
2023-02-03,8.279999732971191
2023-02-06,8.1899995803833
2023-02-07,8.40999984741211
2023-02-08,8.420000076293945
2023-02-09,8.5600004196167
2023-02-10,8.420000076293945
2023-02-13,8.279999732971191
2023-02-14,8.510000228881836
2023-02-15,8.760000228881836
2023-02-16,8.850000381469727
2023-02-17,9.100000381469727
2023-02-21,9.0600004196167
2023-02-22,8.829999923706055
2023-02-23,9.0
2023-02-24,9.0
2023-02-27,9.210000038146973
2023-02-28,9.220000267028809
2023-03-01,9.0600004196167
2023-03-02,9.0
2023-03-03,7.900000095367432
2023-03-06,8.350000381469727
2023-03-07,8.789999961853027
2023-03-08,9.069999694824219
2023-03-09,9.199999809265137
2023-03-10,9.199999809265137
2023-03-13,9.220000267028809
2023-03-14,9.34000015258789
2023-03-15,9.210000038146973
2023-03-16,9.739999771118164
2023-03-17,9.84000015258789
2023-03-20,9.989999771118164
2023-03-21,9.84000015258789
2023-03-22,9.949999809265137
2023-03-23,10.140000343322754
2023-03-24,10.199999809265137
2023-03-27,9.710000038146973
2023-03-28,9.380000114440918
2023-03-29,9.359999656677246
2023-03-30,9.430000305175781
2023-03-31,9.65999984741211
2023-04-03,9.84000015258789
2023-04-04,10.020000457763672
2023-04-05,9.850000381469727
2023-04-06,10.069999694824219
2023-04-10,10.369999885559082
2023-04-11,10.170000076293945
2023-04-12,10.09000015258789
2023-04-13,10.25
2023-04-14,10.329999923706055
2023-04-17,10.350000381469727
2023-04-18,10.4399995803833
2023-04-19,11.0649995803833
2023-04-20,11.489999771118164
2023-04-21,11.770000457763672
2023-04-24,11.59000015258789
2023-04-25,10.5
2023-04-26,10.720000267028809
2023-04-27,10.899999618530273
2023-04-28,10.850000381469727
2023-05-01,10.770000457763672
2023-05-02,10.850000381469727
2023-05-03,10.699999809265137
2023-05-04,10.520000457763672
2023-05-05,10.699999809265137
2023-05-08,10.789999961853027
2023-05-09,10.494999885559082
2023-05-10,10.649999618530273
