Date,CENX
2010-01-04,17.219999313354492
2010-01-05,16.90999984741211
2010-01-06,17.3799991607666
2010-01-07,17.010000228881836
2010-01-08,17.829999923706055
2010-01-11,18.049999237060547
2010-01-12,16.3799991607666
2010-01-13,16.6299991607666
2010-01-14,16.530000686645508
2010-01-15,15.609999656677246
2010-01-19,16.170000076293945
2010-01-20,15.619999885559082
2010-01-21,13.989999771118164
2010-01-22,13.119999885559082
2010-01-25,13.140000343322754
2010-01-26,13.15999984741211
2010-01-27,12.75
2010-01-28,11.779999732971191
2010-01-29,11.319999694824219
2010-02-01,12.270000457763672
2010-02-02,12.649999618530273
2010-02-03,12.1899995803833
2010-02-04,11.0
2010-02-05,11.119999885559082
2010-02-08,10.829999923706055
2010-02-09,11.65999984741211
2010-02-10,11.619999885559082
2010-02-11,12.539999961853027
2010-02-12,12.630000114440918
2010-02-16,13.359999656677246
2010-02-17,13.300000190734863
2010-02-18,13.40999984741211
2010-02-19,13.529999732971191
2010-02-22,13.510000228881836
2010-02-23,12.739999771118164
2010-02-24,11.420000076293945
2010-02-25,11.8100004196167
2010-02-26,12.180000305175781
2010-03-01,13.180000305175781
2010-03-02,13.4399995803833
2010-03-03,13.859999656677246
2010-03-04,14.09000015258789
2010-03-05,14.829999923706055
2010-03-08,15.029999732971191
2010-03-09,14.75
2010-03-10,14.989999771118164
2010-03-11,14.720000267028809
2010-03-12,14.770000457763672
2010-03-15,14.489999771118164
2010-03-16,14.84000015258789
2010-03-17,15.390000343322754
2010-03-18,15.010000228881836
2010-03-19,14.319999694824219
2010-03-22,14.680000305175781
2010-03-23,15.369999885559082
2010-03-24,15.270000457763672
2010-03-25,14.619999885559082
2010-03-26,14.399999618530273
2010-03-29,14.59000015258789
2010-03-30,14.260000228881836
2010-03-31,13.760000228881836
2010-04-01,15.300000190734863
2010-04-05,15.529999732971191
2010-04-06,16.350000381469727
2010-04-07,16.030000686645508
2010-04-08,16.0
2010-04-09,15.829999923706055
2010-04-12,15.979999542236328
2010-04-13,16.239999771118164
2010-04-14,16.450000762939453
2010-04-15,16.15999984741211
2010-04-16,15.140000343322754
2010-04-19,14.8100004196167
2010-04-20,14.880000114440918
2010-04-21,14.489999771118164
2010-04-22,14.670000076293945
2010-04-23,15.109999656677246
2010-04-26,15.229999542236328
2010-04-27,13.789999961853027
2010-04-28,14.149999618530273
2010-04-29,14.319999694824219
2010-04-30,13.479999542236328
2010-05-03,13.130000114440918
2010-05-04,12.279999732971191
2010-05-05,12.420000076293945
2010-05-06,11.84000015258789
2010-05-07,11.329999923706055
2010-05-10,12.529999732971191
2010-05-11,12.09000015258789
2010-05-12,12.069999694824219
2010-05-13,12.6899995803833
2010-05-14,11.930000305175781
2010-05-17,11.550000190734863
2010-05-18,11.0600004196167
2010-05-19,10.8100004196167
2010-05-20,9.600000381469727
2010-05-21,10.09000015258789
2010-05-24,9.800000190734863
2010-05-25,10.0600004196167
2010-05-26,9.819999694824219
2010-05-27,10.739999771118164
2010-05-28,10.510000228881836
2010-06-01,9.710000038146973
2010-06-02,10.3100004196167
2010-06-03,10.09000015258789
2010-06-04,9.350000381469727
2010-06-07,8.699999809265137
2010-06-08,8.920000076293945
2010-06-09,8.859999656677246
2010-06-10,9.520000457763672
2010-06-11,9.729999542236328
2010-06-14,9.850000381469727
2010-06-15,10.399999618530273
2010-06-16,10.220000267028809
2010-06-17,10.069999694824219
2010-06-18,10.039999961853027
2010-06-21,10.84000015258789
2010-06-22,10.430000305175781
2010-06-23,10.399999618530273
2010-06-24,9.989999771118164
2010-06-25,10.5
2010-06-28,10.029999732971191
2010-06-29,9.069999694824219
2010-06-30,8.829999923706055
2010-07-01,8.680000305175781
2010-07-02,8.600000381469727
2010-07-06,8.609999656677246
2010-07-07,9.1899995803833
2010-07-08,9.470000267028809
2010-07-09,9.770000457763672
2010-07-12,9.59000015258789
2010-07-13,9.930000305175781
2010-07-14,9.710000038146973
2010-07-15,9.520000457763672
2010-07-16,9.029999732971191
2010-07-19,9.09000015258789
2010-07-20,9.520000457763672
2010-07-21,9.569999694824219
2010-07-22,10.180000305175781
2010-07-23,10.75
2010-07-26,10.779999732971191
2010-07-27,10.550000190734863
2010-07-28,9.569999694824219
2010-07-29,9.8100004196167
2010-07-30,10.430000305175781
2010-08-02,10.90999984741211
2010-08-03,10.800000190734863
2010-08-04,11.260000228881836
2010-08-05,11.100000381469727
2010-08-06,11.210000038146973
2010-08-09,11.270000457763672
2010-08-10,10.890000343322754
2010-08-11,10.010000228881836
2010-08-12,10.149999618530273
2010-08-13,10.239999771118164
2010-08-16,10.09000015258789
2010-08-17,10.699999809265137
2010-08-18,10.699999809265137
2010-08-19,10.119999885559082
2010-08-20,10.130000114440918
2010-08-23,9.880000114440918
2010-08-24,9.720000267028809
2010-08-25,9.5600004196167
2010-08-26,9.4399995803833
2010-08-27,9.760000228881836
2010-08-30,9.8100004196167
2010-08-31,10.0
2010-09-01,10.539999961853027
2010-09-02,10.930000305175781
2010-09-03,10.930000305175781
2010-09-07,10.829999923706055
2010-09-08,10.970000267028809
2010-09-09,10.869999885559082
2010-09-10,11.270000457763672
2010-09-13,11.520000457763672
2010-09-14,11.34000015258789
2010-09-15,11.289999961853027
2010-09-16,11.25
2010-09-17,11.0
2010-09-20,11.699999809265137
2010-09-21,11.720000267028809
2010-09-22,11.9399995803833
2010-09-23,11.869999885559082
2010-09-24,12.649999618530273
2010-09-27,12.6899995803833
2010-09-28,12.880000114440918
2010-09-29,12.90999984741211
2010-09-30,13.170000076293945
2010-10-01,13.520000457763672
2010-10-04,12.789999961853027
2010-10-05,13.260000228881836
2010-10-06,13.470000267028809
2010-10-07,13.359999656677246
2010-10-08,13.989999771118164
2010-10-11,14.149999618530273
2010-10-12,14.40999984741211
2010-10-13,14.170000076293945
2010-10-14,14.399999618530273
2010-10-15,13.880000114440918
2010-10-18,13.960000038146973
2010-10-19,12.930000305175781
2010-10-20,13.390000343322754
2010-10-21,12.949999809265137
2010-10-22,13.050000190734863
2010-10-25,13.579999923706055
2010-10-26,13.630000114440918
2010-10-27,13.15999984741211
2010-10-28,13.069999694824219
2010-10-29,13.520000457763672
2010-11-01,13.40999984741211
2010-11-02,13.649999618530273
2010-11-03,14.140000343322754
2010-11-04,14.800000190734863
2010-11-05,14.8100004196167
2010-11-08,14.649999618530273
2010-11-09,14.520000457763672
2010-11-10,14.479999542236328
2010-11-11,14.949999809265137
2010-11-12,14.4399995803833
2010-11-15,14.1899995803833
2010-11-16,13.350000381469727
2010-11-17,13.399999618530273
2010-11-18,14.0
2010-11-19,14.430000305175781
2010-11-22,14.4399995803833
2010-11-23,14.039999961853027
2010-11-24,14.4399995803833
2010-11-26,14.229999542236328
2010-11-29,14.229999542236328
2010-11-30,13.859999656677246
2010-12-01,14.1899995803833
2010-12-02,14.960000038146973
2010-12-03,15.0600004196167
2010-12-06,15.149999618530273
2010-12-07,14.989999771118164
2010-12-08,14.869999885559082
2010-12-09,15.319999694824219
2010-12-10,16.0
2010-12-13,15.920000076293945
2010-12-14,15.6899995803833
2010-12-15,15.420000076293945
2010-12-16,16.1299991607666
2010-12-17,16.110000610351562
2010-12-20,16.299999237060547
2010-12-21,16.010000228881836
2010-12-22,15.930000305175781
2010-12-23,15.800000190734863
2010-12-27,15.979999542236328
2010-12-28,15.680000305175781
2010-12-29,15.510000228881836
2010-12-30,15.710000038146973
2010-12-31,15.529999732971191
2011-01-03,16.3700008392334
2011-01-04,16.799999237060547
2011-01-05,16.93000030517578
2011-01-06,16.780000686645508
2011-01-07,16.690000534057617
2011-01-10,16.540000915527344
2011-01-11,16.729999542236328
2011-01-12,16.729999542236328
2011-01-13,16.469999313354492
2011-01-14,15.720000267028809
2011-01-18,15.960000038146973
2011-01-19,15.010000228881836
2011-01-20,14.539999961853027
2011-01-21,14.020000457763672
2011-01-24,14.5600004196167
2011-01-25,14.239999771118164
2011-01-26,15.0
2011-01-27,14.649999618530273
2011-01-28,14.289999961853027
2011-01-31,14.869999885559082
2011-02-01,15.630000114440918
2011-02-02,15.239999771118164
2011-02-03,15.050000190734863
2011-02-04,14.930000305175781
2011-02-07,15.260000228881836
2011-02-08,15.680000305175781
2011-02-09,15.170000076293945
2011-02-10,15.40999984741211
2011-02-11,15.829999923706055
2011-02-14,15.829999923706055
2011-02-15,15.449999809265137
2011-02-16,17.3799991607666
2011-02-17,17.450000762939453
2011-02-18,16.979999542236328
2011-02-22,16.1200008392334
2011-02-23,15.899999618530273
2011-02-24,16.079999923706055
2011-02-25,16.15999984741211
2011-02-28,16.950000762939453
2011-03-01,15.880000114440918
2011-03-02,15.720000267028809
2011-03-03,16.389999389648438
2011-03-04,16.700000762939453
2011-03-07,16.579999923706055
2011-03-08,16.809999465942383
2011-03-09,16.799999237060547
2011-03-10,16.600000381469727
2011-03-11,17.1299991607666
2011-03-14,17.190000534057617
2011-03-15,17.010000228881836
2011-03-16,16.510000228881836
2011-03-17,16.809999465942383
2011-03-18,16.940000534057617
2011-03-21,17.239999771118164
2011-03-22,17.229999542236328
2011-03-23,17.969999313354492
2011-03-24,17.940000534057617
2011-03-25,18.1299991607666
2011-03-28,18.049999237060547
2011-03-29,18.59000015258789
2011-03-30,18.649999618530273
2011-03-31,18.68000030517578
2011-04-01,18.93000030517578
2011-04-04,19.170000076293945
2011-04-05,20.059999465942383
2011-04-06,20.170000076293945
2011-04-07,20.219999313354492
2011-04-08,19.979999542236328
2011-04-11,19.649999618530273
2011-04-12,18.34000015258789
2011-04-13,18.229999542236328
2011-04-14,18.040000915527344
2011-04-15,18.34000015258789
2011-04-18,17.790000915527344
2011-04-19,18.1299991607666
2011-04-20,18.84000015258789
2011-04-21,19.040000915527344
2011-04-25,20.049999237060547
2011-04-26,20.049999237060547
2011-04-27,20.1299991607666
2011-04-28,19.940000534057617
2011-04-29,19.979999542236328
2011-05-02,19.860000610351562
2011-05-03,19.739999771118164
2011-05-04,16.520000457763672
2011-05-05,16.270000457763672
2011-05-06,16.719999313354492
2011-05-09,17.049999237060547
2011-05-10,17.010000228881836
2011-05-11,16.18000030517578
2011-05-12,16.389999389648438
2011-05-13,15.699999809265137
2011-05-16,16.049999237060547
2011-05-17,15.739999771118164
2011-05-18,15.850000381469727
2011-05-19,15.5600004196167
2011-05-20,15.420000076293945
2011-05-23,15.180000305175781
2011-05-24,15.359999656677246
2011-05-25,15.600000381469727
2011-05-26,15.649999618530273
2011-05-27,15.880000114440918
2011-05-31,16.139999389648438
2011-06-01,14.979999542236328
2011-06-02,15.460000038146973
2011-06-03,14.949999809265137
2011-06-06,14.680000305175781
2011-06-07,14.699999809265137
2011-06-08,14.300000190734863
2011-06-09,14.539999961853027
2011-06-10,14.640000343322754
2011-06-13,14.40999984741211
2011-06-14,14.869999885559082
