Date,MU
2010-07-30,7.110393047332764
2010-08-02,7.471773147583008
2010-08-03,7.295966148376465
2010-08-04,7.462006092071533
2010-08-05,7.520606994628906
2010-08-06,7.403403282165527
2010-08-09,7.364334583282471
2010-08-10,7.100626468658447
2010-08-11,6.98342227935791
2010-08-12,7.198296070098877
2010-08-13,7.110393047332764
2010-08-16,7.012721538543701
2010-08-17,7.139693737030029
2010-08-18,7.276431560516357
2010-08-19,7.012721538543701
2010-08-20,6.95412015914917
2010-08-23,7.208062648773193
2010-08-24,6.895519256591797
2010-08-25,6.934586048126221
2010-08-26,6.622041702270508
2010-08-27,6.670876979827881
2010-08-30,6.387632369995117
2010-08-31,6.309496879577637
2010-09-01,6.573206424713135
2010-09-02,6.670876979827881
2010-09-03,6.885751724243164
2010-09-07,6.592739105224609
2010-09-08,6.446235179901123
2010-09-09,6.641575336456299
2010-09-10,6.358331680297852
2010-09-13,6.885751724243164
2010-09-14,7.100626468658447
2010-09-15,6.778314590454102
2010-09-16,6.934586048126221
2010-09-17,6.602508068084717
2010-09-20,6.778314590454102
2010-09-21,6.719711780548096
2010-09-22,6.563439846038818
2010-09-23,6.514604091644287
2010-09-24,7.03225564956665
2010-09-27,6.866218090057373
2010-09-28,6.98342227935791
2010-09-29,7.120159149169922
2010-09-30,7.042023181915283
2010-10-01,7.120159149169922
2010-10-04,6.8271484375
2010-10-05,6.7685465812683105
2010-10-06,6.788081169128418
2010-10-07,6.944353103637695
2010-10-08,7.413171291351318
2010-10-11,7.491307258605957
2010-10-12,7.5694427490234375
2010-10-13,7.471773147583008
2010-10-14,7.413171291351318
2010-10-15,7.432704448699951
2010-10-18,7.364334583282471
2010-10-19,7.129927158355713
2010-10-20,7.51084041595459
2010-10-21,7.325267314910889
2010-10-22,7.51084041595459
2010-10-25,7.628044128417969
2010-10-26,7.5401411056518555
2010-10-27,7.784317493438721
2010-10-28,7.755016803741455
2010-10-29,8.067561149597168
2010-11-01,7.950355052947998
2010-11-02,7.921053886413574
2010-11-03,7.901521682739258
2010-11-04,8.36057186126709
2010-11-05,8.45824146270752
2010-11-08,8.048027038574219
2010-11-09,7.715948581695557
2010-11-10,7.6866455078125
2010-11-11,7.667112827301025
2010-11-12,7.5401411056518555
2010-11-15,7.247130870819092
2010-11-16,7.0517897605896
2010-11-17,6.934586048126221
2010-11-18,7.120159149169922
2010-11-19,7.217830181121826
2010-11-22,7.149461269378662
2010-11-23,7.247130870819092
2010-11-24,7.5694427490234375
2010-11-26,7.452237606048584
2010-11-29,7.393636226654053
2010-11-30,7.100626468658447
2010-12-01,7.217830181121826
2010-12-02,7.725714683532715
2010-12-03,7.7354817390441895
2010-12-06,7.774548530578613
2010-12-07,7.7354817390441895
2010-12-08,7.755016803741455
2010-12-09,7.999190330505371
2010-12-10,8.057795524597168
2010-12-13,7.950355052947998
2010-12-14,7.881986141204834
2010-12-15,7.7354817390441895
2010-12-16,7.862453937530518
2010-12-17,8.01872730255127
2010-12-20,7.930822849273682
2010-12-21,7.950355052947998
2010-12-22,8.087095260620117
2010-12-23,7.755016803741455
2010-12-27,7.628044128417969
2010-12-28,7.57921028137207
2010-12-29,7.5694427490234375
2010-12-30,7.715948581695557
2010-12-31,7.833153247833252
2011-01-03,8.087095260620117
2011-01-04,8.243367195129395
2011-01-05,8.34103775024414
2011-01-06,8.380106925964355
2011-01-07,8.44847583770752
2011-01-10,8.350802421569824
2011-01-11,8.516843795776367
2011-01-12,9.12239933013916
2011-01-13,9.40564250946045
2011-01-14,9.483780860900879
2011-01-18,9.434946060180664
2011-01-19,9.151700019836426
2011-01-20,9.3763427734375
2011-01-21,9.61075210571289
2011-01-24,9.815857887268066
2011-01-25,9.747488021850586
2011-01-26,9.718188285827637
2011-01-27,10.343278884887695
2011-01-28,10.128403663635254
2011-01-31,10.294443130493164
2011-02-01,10.558152198791504
2011-02-02,10.636286735534668
2011-02-03,10.64605712890625
2011-02-04,10.792560577392578
2011-02-07,11.02696704864502
2011-02-08,11.173474311828613
2011-02-09,10.997669219970703
2011-02-10,11.046504020690918
2011-02-11,11.056269645690918
2011-02-14,11.378582000732422
2011-02-15,11.398117065429688
2011-02-16,11.359046936035156
2011-02-17,11.525087356567383
2011-02-18,11.427416801452637
2011-02-22,10.665587425231934
2011-02-23,10.304210662841797
2011-02-24,10.655820846557617
2011-02-25,11.173474311828613
2011-02-28,10.870697021484375
2011-03-01,10.704656600952148
2011-03-02,10.83163070678711
2011-03-03,11.300444602966309
2011-03-04,11.368813514709473
2011-03-07,10.773027420043945
2011-03-08,10.636286735534668
2011-03-09,10.079566955566406
2011-03-10,9.69865608215332
2011-03-11,10.00143051147461
2011-03-14,10.118636131286621
2011-03-15,10.187004089355469
2011-03-16,9.8256254196167
2011-03-17,9.972129821777344
2011-03-18,9.835392951965332
2011-03-21,10.118636131286621
2011-03-22,10.108870506286621
2011-03-23,10.362812042236328
2011-03-24,11.232076644897461
2011-03-25,11.280911445617676
2011-03-28,11.280911445617676
2011-03-29,11.4860200881958
2011-03-30,11.310208320617676
2011-03-31,11.202774047851562
2011-04-01,11.036736488342285
2011-04-04,10.929298400878906
2011-04-05,10.763259887695312
2011-04-06,10.978133201599121
2011-04-07,10.880465507507324
2011-04-08,10.812093734741211
2011-04-11,10.48978042602539
2011-04-12,10.284676551818848
2011-04-13,10.372579574584961
2011-04-14,10.401877403259277
2011-04-15,10.49954891204834
2011-04-18,10.177237510681152
2011-04-19,10.274908065795898
2011-04-20,11.124639511108398
2011-04-21,11.251609802246094
2011-04-25,11.06603717803955
2011-04-26,11.33951187133789
2011-04-27,11.525087356567383
2011-04-28,11.212541580200195
2011-04-29,11.056269645690918
2011-05-02,10.978133201599121
2011-05-03,10.64605712890625
2011-05-04,10.48978042602539
2011-05-05,10.655820846557617
2011-05-06,10.616753578186035
2011-05-09,10.216306686401367
2011-05-10,10.382346153259277
2011-05-11,10.167471885681152
2011-05-12,10.411645889282227
2011-05-13,10.157703399658203
2011-05-16,10.304210662841797
2011-05-17,9.708418846130371
2011-05-18,9.8256254196167
2011-05-19,9.933062553405762
2011-05-20,9.767023086547852
2011-05-23,9.483780860900879
2011-05-24,9.395875930786133
2011-05-25,9.386107444763184
2011-05-26,9.561914443969727
2011-05-27,9.786558151245117
2011-05-31,9.962364196777344
2011-06-01,9.337275505065918
2011-06-02,9.190767288208008
2011-06-03,8.946592330932617
2011-06-06,8.829388618469238
2011-06-07,8.741486549377441
2011-06-08,8.301971435546875
2011-06-09,8.292202949523926
2011-06-10,8.243367195129395
2011-06-13,8.096860885620117
2011-06-14,8.204300880432129
2011-06-15,7.881986141204834
2011-06-16,7.6866455078125
2011-06-17,7.647578716278076
2011-06-20,7.725714683532715
2011-06-21,7.950355052947998
2011-06-22,7.9796600341796875
2011-06-23,8.233601570129395
2011-06-24,7.042023181915283
2011-06-27,7.168994903564453
2011-06-28,7.178762912750244
2011-06-29,7.295966148376465
2011-06-30,7.3057332038879395
2011-07-01,7.647578716278076
2011-07-05,7.598743438720703
2011-07-06,7.383869171142578
2011-07-07,7.637811660766602
2011-07-08,7.50107479095459
2011-07-11,7.315500259399414
2011-07-12,7.139693737030029
2011-07-13,7.315500259399414
2011-07-14,7.120159149169922
2011-07-15,7.237364292144775
2011-07-18,7.061558246612549
2011-07-19,7.3448004722595215
2011-07-20,7.422936916351318
2011-07-21,7.471773147583008
2011-07-22,7.901521682739258
2011-07-25,7.706181049346924
2011-07-26,7.676880836486816
2011-07-27,7.256897926330566
2011-07-28,7.247130870819092
2011-07-29,7.198296070098877
2011-08-01,7.237364292144775
2011-08-02,6.875984191894531
2011-08-03,6.8271484375
2011-08-04,6.250895023345947
2011-08-05,6.162992000579834
2011-08-08,5.57697057723999
2011-08-09,6.045787334442139
2011-08-10,5.586737155914307
2011-08-11,6.221593856811523
2011-08-12,6.036019802093506
2011-08-15,6.329030990600586
2011-08-16,6.143457889556885
2011-08-17,5.967650413513184
2011-08-18,5.508601188659668
2011-08-19,5.127686500549316
2011-08-22,5.137454032897949
2011-08-23,5.528134822845459
2011-08-24,5.176522254943848
2011-08-25,5.254657745361328
2011-08-26,5.528134822845459
2011-08-29,6.006718635559082
2011-08-30,5.81137752532959
2011-08-31,5.772309303283691
2011-09-01,5.606270790100098
2011-09-02,5.371862411499023
2011-09-06,5.537902355194092
2011-09-07,5.9188151359558105
2011-09-08,6.104389667510986
2011-09-09,6.202058792114258
2011-09-12,6.534138202667236
2011-09-13,6.700177192687988
2011-09-14,7.03225564956665
2011-09-15,6.875984191894531
2011-09-16,6.866218090057373
2011-09-19,6.719711780548096
2011-09-20,6.6904096603393555
2011-09-21,6.456003665924072
2011-09-22,6.280195713043213
2011-09-23,6.495069980621338
2011-09-26,6.42670202255249
2011-09-27,6.309496879577637
2011-09-28,5.977417945861816
2011-09-29,5.733242511749268
2011-09-30,4.922580242156982
2011-10-03,4.22912073135376
2011-10-04,4.414694309234619
2011-10-05,4.834676265716553
2011-10-06,4.844443321228027
2011-10-07,4.834676265716553
2011-10-10,5.039783477783203
2011-10-11,5.078851699829102
2011-10-12,5.078851699829102
2011-10-13,5.391397476196289
2011-10-14,5.567202091217041
2011-10-17,5.313260078430176
2011-10-18,5.63557243347168
2011-10-19,5.4011640548706055
2011-10-20,5.459766387939453
2011-10-21,5.332793712615967
2011-10-24,5.528134822845459
2011-10-25,5.362095355987549
2011-10-26,5.342560768127441
2011-10-27,5.567202091217041
2011-10-28,5.7430100440979
2011-10-31,5.459766387939453
2011-11-01,5.166755199432373
2011-11-02,5.303493499755859
2011-11-03,5.703941345214844
2011-11-04,5.752776622772217
2011-11-07,5.713708400726318
2011-11-08,5.772309303283691
2011-11-09,5.2253570556640625
2011-11-10,5.0593180656433105
2011-11-11,5.303493499755859
2011-11-14,5.2253570556640625
2011-11-15,5.332793712615967
2011-11-16,6.582973480224609
2011-11-17,6.182524681091309
2011-11-18,6.143457889556885
2011-11-21,5.948116779327393
2011-11-22,5.957885265350342
2011-11-23,5.57697057723999
2011-11-25,5.371862411499023
2011-11-28,5.4890666007995605
2011-11-29,5.508601188659668
2011-11-30,5.850447654724121
2011-12-01,5.752776622772217
2011-12-02,5.664874076843262
2011-12-05,5.596503734588623
2011-12-06,5.518368244171143
2011-12-07,5.9188151359558105
2011-12-08,5.684406757354736
2011-12-09,5.752776622772217
2011-12-12,5.684406757354736
2011-12-13,5.479299545288086
2011-12-14,5.323028564453125
2011-12-15,5.4206976890563965
2011-12-16,5.547667980194092
2011-12-19,5.323028564453125
2011-12-20,5.655104160308838
2011-12-21,5.41093111038208
2011-12-22,6.260661602020264
2011-12-23,6.250895023345947
2011-12-27,6.104389667510986
2011-12-28,6.026254177093506
2011-12-29,6.123922824859619
2011-12-30,6.143457889556885
2012-01-03,6.602508068084717
2012-01-04,6.8271484375
2012-01-05,6.993188381195068
2012-01-06,7.03225564956665
2012-01-09,7.120159149169922
2012-01-10,7.081091403961182
2012-01-11,7.0517897605896
2012-01-12,7.100626468658447
2012-01-13,7.061558246612549
2012-01-17,6.993188381195068
2012-01-18,7.471773147583008
2012-01-19,7.696413993835449
2012-01-20,7.57921028137207
2012-01-23,7.6866455078125
2012-01-24,7.7647833824157715
2012-01-25,7.676880836486816
2012-01-26,7.3741021156311035
2012-01-27,7.256897926330566
2012-01-30,7.383869171142578
2012-01-31,7.422936916351318
2012-02-01,7.520606994628906
2012-02-02,7.5401411056518555
2012-02-03,7.7647833824157715
2012-02-06,7.5499091148376465
2012-02-07,7.696413993835449
2012-02-08,7.9796600341796875
2012-02-09,7.969892978668213
2012-02-10,7.725714683532715
2012-02-13,7.667112827301025
2012-02-14,8.145697593688965
2012-02-15,8.087095260620117
2012-02-16,8.262901306152344
2012-02-17,8.233601570129395
2012-02-21,8.01872730255127
2012-02-22,7.852686882019043
2012-02-23,7.637811660766602
2012-02-24,7.7647833824157715
2012-02-27,8.36057186126709
2012-02-28,8.673116683959961
2012-02-29,8.350802421569824
2012-03-01,8.507075309753418
2012-03-02,8.44847583770752
2012-03-05,8.008957862854004
2012-03-06,7.813618183135986
2012-03-07,7.901521682739258
2012-03-08,7.969892978668213
2012-03-09,8.135930061340332
2012-03-12,7.891754150390625
2012-03-13,8.292202949523926
2012-03-14,8.380106925964355
2012-03-15,8.62428092956543
2012-03-16,8.614514350891113
2012-03-19,8.428940773010254
2012-03-20,8.37033748626709
2012-03-21,8.536375045776367
2012-03-22,8.507075309753418
2012-03-23,8.204300880432129
2012-03-26,8.057795524597168
2012-03-27,8.380106925964355
2012-03-28,8.438709259033203
2012-03-29,8.223833084106445
2012-03-30,7.911287784576416
2012-04-02,7.911287784576416
2012-04-03,7.80385160446167
2012-04-04,7.481539249420166
2012-04-05,7.413171291351318
2012-04-09,7.178762912750244
2012-04-10,6.98342227935791
2012-04-11,7.002955913543701
2012-04-12,6.98342227935791
2012-04-13,6.797848224639893
2012-04-16,6.95412015914917
2012-04-17,7.071324348449707
2012-04-18,6.905285358428955
2012-04-19,6.846683025360107
2012-04-20,6.485302925109863
2012-04-23,6.475536823272705
2012-04-24,6.358331680297852
2012-04-25,6.368100166320801
2012-04-26,6.446235179901123
2012-04-27,6.416934013366699
2012-04-30,6.436469078063965
2012-05-01,6.5243706703186035
2012-05-02,6.6611104011535645
2012-05-03,6.319263458251953
2012-05-04,6.39739990234375
2012-05-07,6.348565101623535
2012-05-08,6.094621181488037
2012-05-09,6.211826801300049
2012-05-10,6.143457889556885
2012-05-11,6.211826801300049
2012-05-14,6.065321445465088
2012-05-15,5.87974739074707
2012-05-16,6.006718635559082
2012-05-17,5.81137752532959
2012-05-18,5.498834609985352
2012-05-21,5.645339488983154
2012-05-22,5.57697057723999
2012-05-23,5.6160383224487305
2012-05-24,5.606270790100098
2012-05-25,5.821146011352539
2012-05-29,5.977417945861816
2012-05-30,5.850447654724121
2012-05-31,5.703941345214844
2012-06-01,5.323028564453125
2012-06-04,5.264425277709961
2012-06-05,5.469532489776611
2012-06-06,5.6160383224487305
2012-06-07,5.537902355194092
2012-06-08,5.7430100440979
2012-06-11,5.57697057723999
2012-06-12,5.782078266143799
2012-06-13,5.723475933074951
2012-06-14,5.625804901123047
2012-06-15,5.752776622772217
2012-06-18,5.80161190032959
2012-06-19,5.957885265350342
2012-06-20,5.977417945861816
2012-06-21,5.518368244171143
2012-06-22,5.606270790100098
2012-06-25,5.459766387939453
2012-06-26,5.498834609985352
2012-06-27,5.586737155914307
2012-06-28,5.830912113189697
2012-06-29,6.162992000579834
2012-07-02,6.39739990234375
2012-07-03,6.729478359222412
2012-07-05,6.651342391967773
2012-07-06,6.563439846038818
2012-07-09,6.338797569274902
2012-07-10,6.016486167907715
2012-07-11,6.065321445465088
2012-07-12,5.987184047698975
2012-07-13,5.987184047698975
2012-07-16,5.860213279724121
2012-07-17,5.63557243347168
2012-07-18,5.703941345214844
2012-07-19,5.645339488983154
2012-07-20,5.694174289703369
2012-07-23,5.4890666007995605
2012-07-24,5.596503734588623
2012-07-25,5.703941345214844
2012-07-26,5.821146011352539
2012-07-27,6.133691310882568
2012-07-30,5.967650413513184
2012-07-31,6.065321445465088
2012-08-01,6.123922824859619
2012-08-02,6.016486167907715
2012-08-03,6.182524681091309
2012-08-06,6.416934013366699
2012-08-07,6.6611104011535645
2012-08-08,6.729478359222412
2012-08-09,6.651342391967773
2012-08-10,6.602508068084717
2012-08-13,6.563439846038818
2012-08-14,6.39739990234375
2012-08-15,6.338797569274902
2012-08-16,6.456003665924072
2012-08-17,6.416934013366699
2012-08-20,6.338797569274902
2012-08-21,6.309496879577637
2012-08-22,6.172758102416992
2012-08-23,6.114156723022461
2012-08-24,6.153224468231201
2012-08-27,6.084855556488037
2012-08-28,6.055553913116455
2012-08-29,6.055553913116455
2012-08-30,6.036019802093506
2012-08-31,6.065321445465088
2012-09-04,5.948116779327393
2012-09-05,6.045787334442139
2012-09-06,6.5243706703186035
2012-09-07,6.270428657531738
2012-09-10,6.260661602020264
2012-09-11,6.211826801300049
2012-09-12,6.319263458251953
2012-09-13,6.446235179901123
2012-09-14,6.543906211853027
2012-09-17,6.416934013366699
2012-09-18,6.329030990600586
2012-09-19,6.495069980621338
2012-09-20,6.299729347229004
2012-09-21,6.211826801300049
2012-09-24,6.114156723022461
2012-09-25,5.967650413513184
2012-09-26,5.80161190032959
2012-09-27,5.87974739074707
2012-09-28,5.84067964553833
2012-10-01,5.63557243347168
2012-10-02,5.703941345214844
2012-10-03,5.703941345214844
2012-10-04,5.7430100440979
2012-10-05,5.752776622772217
2012-10-08,5.713708400726318
2012-10-09,5.625804901123047
2012-10-10,5.625804901123047
2012-10-11,5.6160383224487305
2012-10-12,5.537902355194092
2012-10-15,5.586737155914307
2012-10-16,5.645339488983154
2012-10-17,5.645339488983154
2012-10-18,5.518368244171143
2012-10-19,5.323028564453125
2012-10-22,5.313260078430176
2012-10-23,5.28395938873291
2012-10-24,5.049550533294678
2012-10-25,5.557435512542725
2012-10-26,5.342560768127441
2012-10-31,5.303493499755859
2012-11-01,5.655104160308838
2012-11-02,5.57697057723999
2012-11-05,5.703941345214844
2012-11-06,5.948116779327393
2012-11-07,5.772309303283691
2012-11-08,5.557435512542725
2012-11-09,5.4890666007995605
2012-11-12,5.440232753753662
2012-11-13,5.606270790100098
2012-11-14,5.430465221405029
2012-11-15,5.342560768127441
2012-11-16,5.342560768127441
2012-11-19,5.41093111038208
2012-11-20,5.430465221405029
2012-11-21,5.391397476196289
2012-11-23,5.547667980194092
2012-11-26,5.567202091217041
2012-11-27,5.547667980194092
2012-11-28,5.63557243347168
2012-11-29,5.772309303283691
2012-11-30,5.830912113189697
2012-12-03,5.791845321655273
2012-12-04,5.899281978607178
2012-12-05,6.036019802093506
2012-12-06,6.260661602020264
2012-12-07,6.289961814880371
2012-12-10,6.514604091644287
2012-12-11,6.612274169921875
2012-12-12,6.5536723136901855
2012-12-13,6.504837512969971
2012-12-14,6.6904096603393555
2012-12-17,6.456003665924072
2012-12-18,6.543906211853027
2012-12-19,6.6611104011535645
2012-12-20,6.631808757781982
2012-12-21,6.172758102416992
2012-12-24,6.084855556488037
2012-12-26,6.036019802093506
2012-12-27,6.075088024139404
2012-12-28,5.987184047698975
2012-12-31,6.192293167114258
2013-01-02,6.475536823272705
2013-01-03,6.739245891571045
2013-01-04,6.797848224639893
2013-01-07,7.012721538543701
2013-01-08,7.061558246612549
2013-01-09,7.139693737030029
2013-01-10,7.247130870819092
2013-01-11,7.364334583282471
2013-01-14,7.422936916351318
2013-01-15,7.422936916351318
2013-01-16,7.491307258605957
2013-01-17,7.628044128417969
2013-01-18,7.706181049346924
2013-01-22,7.657346248626709
2013-01-23,7.598743438720703
2013-01-24,7.647578716278076
2013-01-25,7.6866455078125
2013-01-28,7.637811660766602
2013-01-29,7.403403282165527
2013-01-30,7.471773147583008
2013-01-31,7.383869171142578
2013-02-01,7.647578716278076
2013-02-04,7.57921028137207
2013-02-05,7.6866455078125
2013-02-06,7.7647833824157715
2013-02-07,7.5499091148376465
2013-02-08,7.5694427490234375
2013-02-11,7.725714683532715
2013-02-12,7.7354817390441895
2013-02-13,7.7647833824157715
2013-02-14,7.891754150390625
2013-02-15,7.725714683532715
2013-02-19,7.930822849273682
2013-02-20,7.696413993835449
2013-02-21,7.50107479095459
2013-02-22,7.833153247833252
2013-02-25,7.745248794555664
2013-02-26,7.774548530578613
2013-02-27,7.989424228668213
2013-02-28,8.184764862060547
2013-03-01,8.057795524597168
2013-03-04,8.204300880432129
2013-03-05,8.526612281799316
2013-03-06,8.44847583770752
2013-03-07,8.731719017028809
2013-03-08,8.985660552978516
2013-03-11,9.132165908813477
2013-03-12,9.102864265441895
2013-03-13,9.28843879699707
2013-03-14,9.46424674987793
2013-03-15,9.151700019836426
2013-03-18,8.966127395629883
2013-03-19,9.02472972869873
2013-03-20,9.093098640441895
2013-03-21,8.85869026184082
2013-03-22,9.80609130859375
2013-03-25,9.649819374084473
2013-03-26,9.688886642456055
2013-03-27,9.72795581817627
2013-03-28,9.747488021850586
2013-04-01,9.161468505859375
2013-04-02,9.083332061767578
2013-04-03,8.887990951538086
2013-04-04,9.093098640441895
2013-04-05,9.093098640441895
2013-04-08,9.171234130859375
2013-04-09,9.347040176391602
2013-04-10,9.854923248291016
2013-04-11,9.747488021850586
2013-04-12,9.776788711547852
2013-04-15,9.337275505065918
2013-04-16,9.640050888061523
2013-04-17,9.171234130859375
2013-04-18,9.014963150024414
2013-04-19,9.132165908813477
2013-04-22,9.093098640441895
2013-04-23,9.200535774230957
2013-04-24,9.200535774230957
2013-04-25,9.307973861694336
2013-04-26,9.210301399230957
2013-04-29,9.132165908813477
2013-04-30,9.200535774230957
2013-05-01,8.985660552978516
2013-05-02,9.102864265441895
2013-05-03,9.40564250946045
2013-05-06,9.532611846923828
2013-05-07,9.737723350524902
2013-05-08,10.00143051147461
2013-05-09,10.460481643676758
2013-05-10,10.56791877746582
2013-05-13,10.411645889282227
2013-05-14,10.401877403259277
2013-05-15,10.616753578186035
2013-05-16,10.802328109741211
2013-05-17,11.046504020690918
2013-05-20,10.948834419250488
2013-05-21,10.968366622924805
2013-05-22,10.665587425231934
2013-05-23,11.124639511108398
2013-05-24,11.319978713989258
2013-05-28,11.505553245544434
2013-05-29,11.554388999938965
2013-05-30,11.612990379333496
2013-05-31,11.407882690429688
2013-06-03,11.456717491149902
2013-06-04,11.437182426452637
2013-06-05,11.73996353149414
2013-06-06,12.062273025512695
2013-06-07,12.355284690856934
2013-06-10,12.648294448852539
2013-06-11,12.511556625366211
2013-06-12,12.19901180267334
2013-06-13,12.609227180480957
2013-06-14,12.462721824645996
2013-06-17,12.931537628173828
2013-06-18,13.429655075073242
2013-06-19,13.64453125
2013-06-20,13.22454833984375
2013-06-21,13.576162338256836
2013-06-24,13.14641284942627
2013-06-25,13.429655075073242
2013-06-26,13.849637985229492
2013-06-27,14.005911827087402
2013-06-28,13.996142387390137
2013-07-01,13.937541007995605
2013-07-02,13.976611137390137
2013-07-03,13.81057071685791
2013-07-05,13.976611137390137
2013-07-08,13.703131675720215
2013-07-09,12.833868026733398
2013-07-10,12.257615089416504
2013-07-11,12.404117584228516
2013-07-12,12.394351959228516
2013-07-15,12.76550006866455
2013-07-16,13.068276405334473
2013-07-17,13.273385047912598
2013-07-18,13.371054649353027
2013-07-19,13.410120964050293
2013-07-22,13.507793426513672
2013-07-23,13.322220802307129
2013-07-24,12.804566383361816
2013-07-25,12.98037338256836
2013-07-26,12.296680450439453
2013-07-29,12.17947769165039
2013-07-30,12.306448936462402
2013-07-31,12.931537628173828
2013-08-01,13.253849983215332
2013-08-02,13.185478210449219
2013-08-05,13.839871406555176
2013-08-06,13.81057071685791
2013-08-07,13.488259315490723
2013-08-08,13.624996185302734
2013-08-09,13.66406536102295
2013-08-12,13.507793426513672
2013-08-13,14.621232986450195
2013-08-14,14.47472858428955
2013-08-15,13.800802230834961
2013-08-16,13.683598518371582
2013-08-19,13.47849178314209
2013-08-20,13.47849178314209
2013-08-21,13.31245231628418
2013-08-22,13.537093162536621
2013-08-23,13.537093162536621
2013-08-26,13.458956718444824
2013-08-27,12.87293815612793
2013-08-28,12.931537628173828
2013-08-29,13.253849983215332
2013-08-30,13.253849983215332
2013-09-03,13.683598518371582
2013-09-04,14.40635871887207
2013-09-05,14.816574096679688
2013-09-06,14.904475212097168
2013-09-09,15.256088256835938
2013-09-10,15.881178855895996
2013-09-11,16.105823516845703
