Date,RES
2010-05-24,3.6701128482818604
2010-05-25,3.6631150245666504
2010-05-26,3.866039276123047
2010-05-27,4.0444722175598145
2010-05-28,3.950007438659668
2010-06-01,3.750582218170166
2010-06-02,3.9430091381073
2010-06-03,4.093453407287598
2010-06-04,4.030476093292236
2010-06-07,4.047969818115234
2010-06-08,4.166924953460693
2010-06-09,4.352356433868408
2010-06-10,4.65324068069458
2010-06-11,4.786190986633301
2010-06-14,4.835172176361084
2010-06-15,4.989114761352539
2010-06-16,4.992613315582275
2010-06-17,5.020603179931641
2010-06-18,5.153550624847412
2010-06-21,5.10806941986084
2010-06-22,4.950629234313965
2010-06-23,4.912142753601074
2010-06-24,4.793190002441406
2010-06-25,4.999610424041748
2010-06-28,5.041594982147217
2010-06-29,4.814180850982666
2010-06-30,4.77569580078125
2010-07-01,4.76170015335083
2010-07-02,4.859663963317871
2010-07-06,4.77919340133667
2010-07-07,4.845668792724609
2010-07-08,4.922638893127441
2010-07-09,4.894649982452393
2010-07-12,4.831674098968506
2010-07-13,5.167547702789307
2010-07-14,5.552401542663574
2010-07-15,5.503420829772949
2010-07-16,5.314492225646973
2010-07-19,5.29349946975708
2010-07-20,5.5384063720703125
2010-07-21,5.653861999511719
2010-07-22,5.765820503234863
2010-07-23,5.9442524909973145
2010-07-26,6.192660808563232
2010-07-27,6.080700874328613
2010-07-28,6.318609714508057
2010-07-29,6.122685432434082
2010-07-30,5.835793972015381
2010-08-02,6.017724514007568
2010-08-03,6.32910680770874
2010-08-04,6.357097148895264
2010-08-05,6.227645397186279
2010-08-06,6.185519695281982
2010-08-09,6.504976272583008
2010-08-10,6.392640590667725
2010-08-11,6.132862567901611
2010-08-12,5.985420227050781
2010-08-13,5.967868804931641
2010-08-16,6.04158878326416
2010-08-17,6.273282051086426
2010-08-18,6.125842571258545
2010-08-19,5.753727436065674
2010-08-20,5.65543270111084
2010-08-23,5.676495552062988
2010-08-24,5.722131729125977
2010-08-25,5.806385517120361
2010-08-26,5.866062641143799
2010-08-27,6.027547359466553
2010-08-30,5.855531692504883
2010-08-31,5.725643157958984
2010-09-01,6.009994029998779
2010-09-02,6.013504981994629
2010-09-03,6.2241363525390625
2010-09-07,6.174988746643066
2010-09-08,6.231156826019287
2010-09-09,6.368066310882568
2010-09-10,6.824435234069824
2010-09-13,6.954322338104248
2010-09-14,6.915708065032959
2010-09-15,6.915708065032959
2010-09-16,6.817411422729492
2010-09-17,6.887621879577637
2010-09-20,7.266757965087891
2010-09-21,7.175484657287598
2010-09-22,7.077191352844238
2010-09-23,6.73667049407959
2010-09-24,6.999959945678711
2010-09-27,7.105275630950928
2010-09-28,7.277290344238281
2010-09-29,7.410691738128662
2010-09-30,7.428239822387695
2010-10-01,7.315905570983887
2010-10-04,7.273778915405273
2010-10-05,7.537066459655762
2010-10-06,7.638873100280762
2010-10-07,7.582705020904541
2010-10-08,7.881096363067627
2010-10-11,7.947795867919922
2010-10-12,7.919712543487549
2010-10-13,8.190021514892578
2010-10-14,8.16193675994873
2010-10-15,8.340974807739258
2010-10-18,8.30587100982666
2010-10-19,7.831949710845947
2010-10-20,8.077686309814453
2010-10-21,7.926733016967773
2010-10-22,8.123322486877441
2010-10-25,8.183001518249512
2010-10-26,8.253209114074707
2010-10-27,8.063645362854004
2010-10-28,7.831949710845947
2010-10-29,7.726632118225098
2010-11-01,7.937265396118164
2010-11-02,8.007476806640625
2010-11-03,8.105768203735352
2010-11-04,8.621816635131836
2010-11-05,8.797340393066406
2010-11-08,9.311310768127441
2010-11-09,9.138813972473145
2010-11-10,9.501411437988281
2010-11-11,9.321867942810059
2010-11-12,9.117693901062012
2010-11-15,9.357075691223145
2010-11-16,9.159934043884277
2010-11-17,9.564776420593262
2010-11-18,10.032981872558594
2010-11-19,9.494367599487305
2010-11-22,9.779518127441406
2010-11-23,9.557732582092285
2010-11-24,9.758395195007324
2010-11-26,9.871045112609863
2010-11-29,10.166752815246582
2010-11-30,10.314607620239258
2010-12-01,10.64200210571289
2010-12-02,11.053879737854004
2010-12-03,10.8109769821167
2010-12-06,11.2686185836792
2010-12-07,11.412957191467285
2010-12-08,11.036279678344727
2010-12-09,10.884902954101562
2010-12-10,11.134848594665527
2010-12-13,11.041560173034668
2010-12-14,10.386775970458984
2010-12-15,9.768954277038574
2010-12-16,9.695029258728027
2010-12-17,9.684463500976562
2010-12-20,9.63166332244873
2010-12-21,10.318129539489746
2010-12-22,10.149149894714355
2010-12-23,10.080510139465332
2010-12-27,9.937934875488281
2010-12-28,9.568297386169434
2010-12-29,9.57357406616211
2010-12-30,9.409879684448242
2010-12-31,9.568297386169434
2011-01-03,9.795357704162598
2011-01-04,9.56301498413086
2011-01-05,9.72143268585205
2011-01-06,8.675889015197754
2011-01-07,8.855426788330078
2011-01-10,9.061363220214844
2011-01-11,9.214500427246094
2011-01-12,9.267305374145508
2011-01-13,9.029684066772461
2011-01-14,9.309551239013672
2011-01-18,9.16169548034668
2011-01-19,9.16169548034668
2011-01-20,9.156415939331055
2011-01-21,9.029684066772461
2011-01-24,8.924076080322266
2011-01-25,9.182819366455078
2011-01-26,9.019120216369629
2011-01-27,9.357075691223145
2011-01-28,9.119452476501465
2011-01-31,9.283146858215332
2011-02-01,9.367637634277344
2011-02-02,9.446845054626465
2011-02-03,9.536612510681152
2011-02-04,9.235621452331543
2011-02-07,9.283146858215332
2011-02-08,9.267242431640625
2011-02-09,9.102892875671387
2011-02-10,9.161212921142578
2011-02-11,9.235431671142578
2011-02-14,9.3255615234375
2011-02-15,9.277844429016113
2011-02-16,9.352070808410645
2011-02-17,9.696675300598145
2011-02-18,9.908740043640137
2011-02-22,9.818614959716797
2011-02-23,9.70197582244873
2011-02-24,9.680771827697754
2011-02-25,10.030678749084473
2011-02-28,10.380584716796875
2011-03-01,10.136710166931152
2011-03-02,10.422994613647461
2011-03-03,10.820619583129883
2011-03-04,10.905444145202637
2011-03-07,11.202339172363281
2011-03-08,11.15992546081543
2011-03-09,10.984972953796387
2011-03-10,10.39118766784668
2011-03-11,10.571443557739258
2011-03-14,10.582047462463379
2011-03-15,10.619157791137695
2011-03-16,10.61385726928711
2011-03-17,11.000875473022461
2011-03-18,11.340180397033691
2011-03-21,11.918055534362793
2011-03-22,11.838531494140625
2011-03-23,11.981678009033203
2011-03-24,12.262661933898926
2011-03-25,12.71860122680664
2011-03-28,12.935967445373535
2011-03-29,12.967778205871582
2011-03-30,13.429021835327148
2011-03-31,13.42371940612793
2011-04-01,12.681492805480957
2011-04-04,13.243467330932617
2011-04-05,13.222257614135742
2011-04-06,12.707998275756836
2011-04-07,12.437616348266602
2011-04-08,12.538347244262695
2011-04-11,12.061202049255371
2011-04-12,11.65827751159668
2011-04-13,11.886247634887695
2011-04-14,12.050596237182617
2011-04-15,12.331583976745605
2011-04-18,12.442916870117188
2011-04-19,13.333592414855957
2011-04-20,13.482035636901855
2011-04-21,13.975090026855469
2011-04-25,14.118231773376465
2011-04-26,14.102325439453125
2011-04-27,13.906169891357422
2011-04-28,14.245471954345703
2011-04-29,14.340899467468262
2011-05-02,13.778928756713867
2011-05-03,12.86174488067627
2011-05-04,12.379295349121094
2011-05-05,12.305078506469727
2011-05-06,12.26253604888916
2011-05-09,13.086773872375488
2011-05-10,12.91128921508789
2011-05-11,12.352934837341309
2011-05-12,12.103004455566406
2011-05-13,12.150861740112305
2011-05-16,12.177449226379395
2011-05-17,11.730768203735352
2011-05-18,12.416746139526367
2011-05-19,12.363571166992188
2011-05-20,12.491193771362305
2011-05-23,12.246580123901367
2011-05-24,12.246580123901367
2011-05-25,13.070819854736328
2011-05-26,13.294158935546875
2011-05-27,13.198441505432129
2011-05-31,13.389878273010254
2011-06-01,12.847476959228516
2011-06-02,13.182491302490234
2011-06-03,13.4005126953125
2011-06-06,12.618816375732422
2011-06-07,12.677311897277832
2011-06-08,12.485875129699707
2011-06-09,12.714533805847168
2011-06-10,12.28912353515625
2011-06-13,11.959425926208496
2011-06-14,12.219992637634277
2011-06-15,11.890297889709473
2011-06-16,11.672270774841309
2011-06-17,11.464882850646973
2011-06-20,11.379800796508789
2011-06-21,12.02324104309082
2011-06-22,12.34229850769043
2011-06-23,12.14022445678711
2011-06-24,11.986014366149902
2011-06-27,12.225310325622559
2011-06-28,12.501829147338867
2011-06-29,12.78366756439209
2011-06-30,13.049546241760254
2011-07-01,13.134631156921387
2011-07-05,13.485593795776367
2011-07-06,13.485593795776367
2011-07-07,13.772751808166504
2011-07-08,13.703622817993164
2011-07-11,13.225032806396484
2011-07-12,13.193126678466797
2011-07-13,13.634490966796875
2011-07-14,13.645127296447754
2011-07-15,14.038634300231934
2011-07-18,13.889738082885742
2011-07-19,14.23538875579834
2011-07-20,13.942916870117188
2011-07-21,13.889738082885742
2011-07-22,14.341742515563965
2011-07-25,14.27793025970459
2011-07-26,14.23538875579834
2011-07-27,12.91128921508789
2011-07-28,12.852794647216797
2011-07-29,12.560322761535645
2011-08-01,12.422062873840332
2011-08-02,11.980697631835938
2011-08-03,12.007286071777344
2011-08-04,10.73104476928711
2011-08-05,10.38540267944336
2011-08-08,10.342683792114258
2011-08-09,11.485342025756836
2011-08-10,12.120747566223145
2011-08-11,12.809549331665039
2011-08-12,12.927018165588379
2011-08-15,13.354181289672852
2011-08-16,13.017788887023926
2011-08-17,12.772172927856445
2011-08-18,11.869787216186523
2011-08-19,11.480003356933594
2011-08-22,11.170310974121094
2011-08-23,11.94454288482666
2011-08-24,12.019296646118164
2011-08-25,11.955223083496094
2011-08-26,12.312971115112305
2011-08-29,13.316801071166992
2011-08-30,13.562417984008789
2011-08-31,13.829401969909668
2011-09-01,13.359516143798828
2011-09-02,13.129918098449707
2011-09-06,12.724114418029785
2011-09-07,13.242048263549805
2011-09-08,13.049826622009277
2011-09-09,12.419760704040527
2011-09-12,12.195499420166016
2011-09-13,12.371706008911133
2011-09-14,12.029974937438965
2011-09-15,11.965898513793945
2011-09-16,11.677563667297363
2011-09-19,12.040651321411133
2011-09-20,11.773675918579102
2011-09-21,11.330497741699219
2011-09-22,9.963573455810547
2011-09-23,9.322830200195312
2011-09-26,10.193177223205566
2011-09-27,10.05968952178955
2011-09-28,9.573785781860352
2011-09-29,9.424283981323242
2011-09-30,8.714125633239746
2011-10-03,8.073378562927246
2011-10-04,8.687426567077637
2011-10-05,9.226717948913574
2011-10-06,9.31749439239502
2011-10-07,9.018476486206055
2011-10-10,9.531072616577148
2011-10-11,9.515053749084473
2011-10-12,9.573785781860352
2011-10-13,10.139779090881348
2011-10-14,10.497526168823242
2011-10-17,9.632522583007812
2011-10-18,9.952898025512695
2011-10-19,9.531072616577148
2011-10-20,9.509711265563965
2011-10-21,9.4296236038208
2011-10-24,9.499032974243164
2011-10-25,9.194684028625488
2011-10-26,9.397586822509766
2011-10-27,10.145119667053223
2011-10-28,10.032990455627441
2011-10-31,9.91551685333252
2011-11-01,9.595146179199219
2011-11-02,10.006291389465332
2011-11-03,10.76450252532959
2011-11-04,10.94070816040039
2011-11-07,11.090219497680664
2011-11-08,11.535543441772461
2011-11-09,10.950718879699707
2011-11-10,11.358487129211426
2011-11-11,11.519447326660156
2011-11-14,11.34775447845459
2011-11-15,11.519447326660156
2011-11-16,11.755524635314941
2011-11-17,11.22435188293457
2011-11-18,10.956083297729492
2011-11-21,10.489295959472656
2011-11-22,10.060066223144531
2011-11-23,9.512798309326172
2011-11-25,9.367935180664062
2011-11-28,9.829355239868164
2011-11-29,9.705952644348145
2011-11-30,10.473200798034668
2011-12-01,10.355158805847168
2011-12-02,10.580507278442383
2011-12-05,10.55904769897461
2011-12-06,10.39808464050293
2011-12-07,10.070798873901367
2011-12-08,9.62010383605957
2011-12-09,9.845451354980469
2011-12-12,9.502069473266602
2011-12-13,9.335745811462402
2011-12-14,9.158686637878418
2011-12-15,8.906509399414062
2011-12-16,9.164051055908203
2011-12-19,8.826029777526855
2011-12-20,9.86154842376709
2011-12-21,10.081530570983887
2011-12-22,10.097624778747559
2011-12-23,10.221027374267578
2011-12-27,10.183469772338867
2011-12-28,9.834718704223633
2011-12-29,9.968855857849121
2011-12-30,9.791797637939453
2012-01-03,11.004368782043457
2012-01-04,10.918524742126465
2012-01-05,10.956083297729492
2012-01-06,10.709277153015137
2012-01-09,10.923890113830566
2012-01-10,11.22435188293457
2012-01-11,10.483930587768555
2012-01-12,10.301506042480469
2012-01-13,9.850817680358887
2012-01-17,9.571821212768555
2012-01-18,9.561088562011719
2012-01-19,9.604009628295898
2012-01-20,9.598644256591797
2012-01-23,9.351840019226074
2012-01-24,9.40549087524414
2012-01-25,8.600686073303223
2012-01-26,8.155359268188477
2012-01-27,8.176822662353516
2012-01-30,8.273398399353027
2012-01-31,8.1821870803833
2012-02-01,8.230476379394531
2012-02-02,8.166090965270996
2012-02-03,8.28413200378418
2012-02-06,8.321688652038574
2012-02-07,8.225111961364746
2012-02-08,8.08450984954834
2012-02-09,8.08991813659668
2012-02-10,7.6356730461120605
2012-02-13,7.662708759307861
2012-02-14,7.705969333648682
2012-02-15,7.954726219177246
2012-02-16,8.273780822753906
2012-02-17,8.52794361114502
2012-02-21,8.971372604370117
2012-02-22,8.841586112976074
2012-02-23,8.83617877960205
2012-02-24,8.901074409484863
2012-02-27,8.83077335357666
2012-02-28,8.6469087600708
2012-02-29,8.65772533416748
2012-03-01,8.72802734375
2012-03-02,8.38734245300293
2012-03-05,7.835754871368408
2012-03-06,7.705969333648682
2012-03-07,7.841163635253906
2012-03-08,8.219703674316406
2012-03-09,8.49549674987793
2012-03-12,8.249444007873535
2012-03-13,8.557684898376465
2012-03-14,8.233221054077148
2012-03-15,8.257554054260254
2012-03-16,8.630685806274414
2012-03-19,8.500904083251953
2012-03-20,8.444120407104492
2012-03-21,8.233221054077148
2012-03-22,8.095325469970703
2012-03-23,8.298112869262695
2012-03-26,8.354893684387207
2012-03-27,8.452235221862793
2012-03-28,8.947038650512695
2012-03-29,9.109267234802246
2012-03-30,8.606356620788574
2012-04-02,8.43600845336914
2012-04-03,8.346782684326172
2012-04-04,8.225112915039062
2012-04-05,8.160219192504883
2012-04-09,7.94931697845459
2012-04-10,7.55185079574585
2012-04-11,7.568074703216553
2012-04-12,7.697859764099121
2012-04-13,7.349064350128174
2012-04-16,7.292285919189453
2012-04-17,7.349064350128174
2012-04-18,7.267949104309082
2012-04-19,7.357173442840576
2012-04-20,7.357173442840576
2012-04-23,7.3733978271484375
2012-04-24,7.576189041137695
2012-04-25,7.819533348083496
2012-04-26,8.273780822753906
2012-04-27,8.290002822875977
2012-04-30,8.38734245300293
2012-05-01,8.492792129516602
2012-05-02,8.590130805969238
2012-05-03,8.48468017578125
2012-05-04,8.43600845336914
2012-05-07,8.43600845336914
2012-05-08,8.910128593444824
2012-05-09,9.31885051727295
2012-05-10,9.580432891845703
2012-05-11,9.384244918823242
2012-05-14,9.089964866638184
2012-05-15,8.705765724182129
2012-05-16,8.558626174926758
2012-05-17,8.272521018981934
2012-05-18,8.22347640991211
2012-05-21,8.656723022460938
2012-05-22,8.5095796585083
2012-05-23,8.926475524902344
2012-05-24,8.812034606933594
2012-05-25,8.730292320251465
2012-05-29,8.910128593444824
2012-05-30,8.697591781616211
2012-05-31,8.48505687713623
2012-06-01,8.664894104003906
2012-06-04,8.6240234375
2012-06-05,8.983698844909668
2012-06-06,9.057266235351562
2012-06-07,8.820207595825195
2012-06-08,8.574975967407227
2012-06-11,8.337920188903809
2012-06-12,8.378787994384766
2012-06-13,8.264349937438965
2012-06-14,8.297043800354004
2012-06-15,8.288874626159668
2012-06-18,8.354267120361328
2012-06-19,8.812034606933594
2012-06-20,8.869254112243652
2012-06-21,8.517755508422852
2012-06-22,8.452362060546875
2012-06-25,8.280695915222168
2012-06-26,8.280695915222168
2012-06-27,8.901955604553223
2012-06-28,9.351545333862305
2012-06-29,9.719398498535156
2012-07-02,9.69487476348877
2012-07-03,9.817488670349121
2012-07-05,9.654000282287598
2012-07-06,9.57225513458252
2012-07-09,9.915582656860352
2012-07-10,9.678526878356934
2012-07-11,9.400591850280762
2012-07-12,9.212580680847168
2012-07-13,9.425114631652832
2012-07-16,9.269804954528809
2012-07-17,9.629480361938477
2012-07-18,10.18533706665039
2012-07-19,10.054550170898438
2012-07-20,10.18533706665039
2012-07-23,10.168989181518555
2012-07-24,9.980977058410645
2012-07-25,10.414225578308105
2012-07-26,10.822945594787598
2012-07-27,11.378805160522461
2012-07-30,11.534117698669434
2012-07-31,10.99460506439209
2012-08-01,11.288887023925781
2012-08-02,11.67308521270752
2012-08-03,11.812049865722656
2012-08-06,11.248016357421875
2012-08-07,11.305235862731934
2012-08-08,10.97635555267334
2012-08-09,10.68858528137207
2012-08-10,10.507702827453613
2012-08-13,10.359704971313477
2012-08-14,10.417261123657227
2012-08-15,10.228154182434082
2012-08-16,10.261042594909668
2012-08-17,10.573477745056152
2012-08-20,10.820137977600098
2012-08-21,10.573477745056152
2012-08-22,10.557035446166992
2012-08-23,10.376150131225586
2012-08-24,10.450150489807129
2012-08-27,10.466595649719238
2012-08-28,10.515925407409668
2012-08-29,10.23637580871582
2012-08-30,10.030827522277832
2012-08-31,10.071935653686523
2012-09-04,10.047273635864258
2012-09-05,10.14593505859375
2012-09-06,10.277487754821777
2012-09-07,10.450150489807129
2012-09-10,10.779025077819824
2012-09-11,10.910578727722168
2012-09-12,10.853026390075684
2012-09-13,11.379233360290527
2012-09-14,11.60944652557373
2012-09-17,11.231234550476074
2012-09-18,10.844803810119629
2012-09-19,10.466595649719238
2012-09-20,10.38437271118164
2012-09-21,10.25282096862793
2012-09-24,10.29393196105957
2012-09-25,10.022604942321777
2012-09-26,9.858166694641113
2012-09-27,9.91572093963623
2012-09-28,9.775947570800781
2012-10-01,9.808832168579102
2012-10-02,10.063714981079102
2012-10-03,9.849943161010742
2012-10-04,10.014384269714355
2012-10-05,9.849943161010742
2012-10-08,9.595061302185059
2012-10-09,9.817055702209473
2012-10-10,9.3812894821167
2012-10-11,9.553950309753418
2012-10-12,9.53750991821289
2012-10-15,9.570394515991211
2012-10-16,9.644392967224121
2012-10-17,9.940386772155762
2012-10-18,10.335041046142578
2012-10-19,9.997937202453613
2012-10-22,9.866387367248535
2012-10-23,9.595061302185059
2012-10-24,9.348402976989746
2012-10-25,9.471733093261719
2012-10-26,9.397734642028809
2012-10-31,9.422398567199707
2012-11-01,9.463509559631348
2012-11-02,9.348402976989746
2012-11-05,9.397734642028809
2012-11-06,9.3812894821167
2012-11-07,9.18256664276123
2012-11-08,9.050089836120605
2012-11-09,8.867926597595215
2012-11-12,8.876206398010254
2012-11-13,8.983844757080078
2012-11-14,8.934167861938477
2012-11-15,8.934167861938477
2012-11-16,8.9424467086792
2012-11-19,9.190849304199219
2012-11-20,9.15772819519043
2012-11-21,9.257088661193848
2012-11-23,9.248806953430176
2012-11-26,9.223968505859375
2012-11-27,9.149449348449707
2012-11-28,9.066648483276367
2012-11-29,9.15772819519043
2012-11-30,9.571732521057129
2012-12-03,9.654532432556152
2012-12-04,9.72905158996582
2012-12-05,9.78701114654541
2012-12-06,9.844970703125
2012-12-07,9.828413009643555
2012-12-10,9.936051368713379
2012-12-11,10.118210792541504
2012-12-12,10.159615516662598
2012-12-13,9.960893630981445
2012-12-14,9.95261287689209
2012-12-17,10.010574340820312
2012-12-18,10.17617416381836
2012-12-19,10.308655738830566
2012-12-20,10.316935539245605
2012-12-21,10.308655738830566
2012-12-24,10.275532722473145
2012-12-26,10.126495361328125
2012-12-27,10.134772300720215
2012-12-28,10.03541374206543
2012-12-31,10.134772300720215
2013-01-02,10.507376670837402
2013-01-03,10.581896781921387
2013-01-04,10.979340553283691
2013-01-07,11.1366605758667
2013-01-08,10.954496383666992
2013-01-09,11.062138557434082
2013-01-10,11.302258491516113
2013-01-11,11.43474292755127
2013-01-14,11.318821907043457
2013-01-15,11.525823593139648
2013-01-16,11.351941108703613
2013-01-17,11.40162181854248
2013-01-18,11.467862129211426
2013-01-22,11.32710075378418
2013-01-23,11.807340621948242
2013-01-24,12.022624015808105
2013-01-25,12.047463417053223
2013-01-28,12.188224792480469
2013-01-29,12.19650650024414
2013-01-30,12.146822929382324
2013-01-31,12.39522647857666
2013-02-01,12.585664749145508
2013-02-04,12.627067565917969
2013-02-05,12.593945503234863
2013-02-06,12.768978118896484
2013-02-07,13.002354621887207
2013-02-08,13.519112586975098
2013-02-11,13.527451515197754
2013-02-12,13.669139862060547
2013-02-13,13.885848045349121
2013-02-14,14.369269371032715
2013-02-15,13.877514839172363
2013-02-19,13.935859680175781
2013-02-20,13.877514839172363
2013-02-21,13.34408187866211
2013-02-22,13.402424812316895
2013-02-25,12.935676574707031
2013-02-26,13.110706329345703
2013-02-27,13.452436447143555
2013-02-28,13.485777854919434
2013-03-01,13.635804176330566
2013-03-04,13.335747718811035
2013-03-05,13.694149017333984
2013-03-06,13.694149017333984
2013-03-07,13.494108200073242
2013-03-08,13.694149017333984
2013-03-11,13.735820770263672
2013-03-12,13.602463722229004
2013-03-13,13.594128608703613
2013-03-14,13.627470970153809
2013-03-15,13.844175338745117
2013-03-18,13.694149017333984
2013-03-19,13.210723876953125
2013-03-20,13.085701942443848
2013-03-21,13.144046783447266
2013-03-22,13.244062423706055
2013-03-25,13.027359008789062
2013-03-26,13.20238971710205
2013-03-27,13.094037055969238
2013-03-28,12.643956184387207
2013-04-01,12.585610389709473
2013-04-02,12.352235794067383
2013-04-03,11.64377498626709
2013-04-04,11.902154922485352
2013-04-05,12.177204132080078
2013-04-08,12.102190971374512
2013-04-09,12.318896293640137
2013-04-10,12.67729663848877
2013-04-11,12.618951797485352
2013-04-12,12.168871879577637
2013-04-15,11.660443305969238
2013-04-16,12.118860244750977
2013-04-17,11.627104759216309
2013-04-18,11.818806648254395
2013-04-19,11.668779373168945
2013-04-22,12.035513877868652
2013-04-23,12.210543632507324
2013-04-24,10.710271835327148
2013-04-25,10.660264015197754
2013-04-26,10.810290336608887
2013-04-29,10.985323905944824
2013-04-30,11.03532886505127
2013-05-01,11.060333251953125
2013-05-02,11.185357093811035
2013-05-03,11.068669319152832
2013-05-06,11.01032543182373
2013-05-07,10.943647384643555
2013-05-08,11.111625671386719
2013-05-09,11.111625671386719
2013-05-10,11.08642864227295
2013-05-13,10.952048301696777
2013-05-14,11.002439498901367
2013-05-15,10.994044303894043
2013-05-16,11.010838508605957
2013-05-17,11.162015914916992
2013-05-20,11.220808029174805
2013-05-21,11.229208946228027
2013-05-22,11.178815841674805
2013-05-23,11.31319522857666
2013-05-24,11.170416831970215
2013-05-28,11.288000106811523
2013-05-29,11.027636528015137
2013-05-30,10.842864036560059
2013-05-31,10.574103355407715
2013-06-03,10.641292572021484
2013-06-04,10.51530933380127
2013-06-05,11.002439498901367
2013-06-06,11.094825744628906
2013-06-07,11.346793174743652
2013-06-10,11.237606048583984
2013-06-11,10.994044303894043
2013-06-12,11.397183418273926
2013-06-13,11.581957817077637
2013-06-14,11.649147987365723
2013-06-17,11.985099792480469
2013-06-18,11.968300819396973
2013-06-19,11.842318534851074
2013-06-20,11.254403114318848
2013-06-21,11.3635892868042
2013-06-24,11.455974578857422
2013-06-25,11.85911750793457
2013-06-26,11.842318534851074
2013-06-27,11.581957817077637
2013-06-28,11.598758697509766
2013-07-01,11.422379493713379
2013-07-02,11.53996467590332
2013-07-03,11.489569664001465
2013-07-05,11.80872631072998
2013-07-08,11.926307678222656
2013-07-09,12.043889999389648
2013-07-10,11.959903717041016
2013-07-11,11.943109512329102
2013-07-12,11.926307678222656
2013-07-15,11.90951156616211
2013-07-16,12.17827320098877
2013-07-17,12.3462495803833
2013-07-18,12.598211288452148
2013-07-19,12.833380699157715
2013-07-22,12.875371932983398
2013-07-23,12.850178718566895
2013-07-24,12.17827320098877
2013-07-25,12.186675071716309
2013-07-26,11.985099792480469
2013-07-29,11.825521469116211
2013-07-30,11.90951156616211
2013-07-31,12.027094841003418
2013-08-01,12.295859336853027
2013-08-02,12.581417083740234
2013-08-05,12.438638687133789
2013-08-06,12.253862380981445
2013-08-07,12.44836711883545
2013-08-08,12.473736763000488
2013-08-09,12.49065113067627
2013-08-12,12.329973220825195
2013-08-13,12.279232025146484
2013-08-14,12.380717277526855
2013-08-15,12.160835266113281
2013-08-16,12.11009693145752
2013-08-19,12.042441368103027
2013-08-20,12.228492736816406
2013-08-21,12.143919944763184
2013-08-22,12.4314546585083
2013-08-23,12.346888542175293
2013-08-26,12.380717277526855
2013-08-27,12.262319564819336
2013-08-28,12.30460262298584
2013-08-29,12.245407104492188
2013-08-30,12.076271057128906
2013-09-03,12.287689208984375
2013-09-04,12.245407104492188
2013-09-05,12.30460262298584
2013-09-06,12.287689208984375
2013-09-09,12.46528148651123
2013-09-10,12.60904598236084
2013-09-11,12.676698684692383
2013-09-12,12.592134475708008
