Date,KGS
2023-10-10,16.019418716430664
2023-10-11,16.001598358154297
2023-10-12,15.805588722229004
2023-10-13,15.92141342163086
2023-10-16,15.618487358093262
2023-10-17,15.44920539855957
2023-10-18,15.52939224243164
2023-10-19,15.413565635681152
2023-10-20,15.333380699157715
2023-10-23,15.181920051574707
2023-10-24,15.119551658630371
2023-10-25,15.458114624023438
2023-10-26,15.493752479553223
2023-10-27,15.324472427368164
2023-10-30,15.262104988098145
2023-10-31,15.315561294555664
2023-11-01,15.297744750976562
2023-11-02,15.744194984436035
2023-11-03,15.935526847839355
2023-11-06,15.625747680664062
2023-11-07,15.589302062988281
2023-11-08,15.315963745117188
2023-11-09,15.516413688659668
2023-11-10,16.099531173706055
2023-11-13,16.172420501708984
2023-11-14,16.518646240234375
2023-11-15,16.290864944458008
2023-11-16,16.263534545898438
2023-11-17,16.67353630065918
2023-11-20,16.791982650756836
2023-11-21,16.67353630065918
2023-11-22,16.682647705078125
2023-11-24,16.755537033081055
2023-11-27,16.627981185913086
2023-11-28,16.372867584228516
2023-11-29,16.31819725036621
2023-11-30,16.063087463378906
2023-12-01,16.18153190612793
2023-12-04,16.74642562866211
2023-12-05,16.47309112548828
2023-12-06,16.34553337097168
2023-12-07,16.36375617980957
2023-12-08,16.71909523010254
2023-12-11,16.372867584228516
2023-12-12,16.27264404296875
2023-12-13,16.491315841674805
2023-12-14,16.937763214111328
2023-12-15,16.910430908203125
2023-12-18,17.42976951599121
2023-12-19,17.885332107543945
2023-12-20,17.7759952545166
2023-12-21,17.96733283996582
2023-12-22,17.96733283996582
2023-12-26,18.42289161682129
2023-12-27,18.54134178161621
2023-12-28,18.313556671142578
2023-12-29,18.295333862304688
2024-01-02,18.38644790649414
2024-01-03,18.741785049438477
2024-01-04,18.48667335510254
2024-01-05,19.44335174560547
2024-01-08,19.25201416015625
2024-01-09,19.33401107788086
2024-01-10,18.778230667114258
2024-01-11,19.042455673217773
2024-01-12,19.525348663330078
2024-01-16,19.43423843383789
2024-01-17,19.425128936767578
2024-01-18,19.716684341430664
2024-01-19,19.753129959106445
2024-01-22,20.144912719726562
2024-01-23,20.42736053466797
2024-01-24,20.709810256958008
2024-01-25,21.065149307250977
2024-01-26,21.356704711914062
2024-01-29,21.557153701782227
2024-01-30,21.648265838623047
2024-01-31,21.338483810424805
2024-02-01,21.15625762939453
2024-02-02,20.919368743896484
2024-02-05,21.16537094116211
2024-02-06,21.374927520751953
2024-02-07,21.210926055908203
2024-02-08,21.85782241821289
2024-02-09,21.80315589904785
2024-02-12,22.249605178833008
2024-02-13,22.258716583251953
2024-02-14,21.86693572998047
2024-02-15,22.181699752807617
2024-02-16,22.385372161865234
2024-02-20,22.977872848510742
2024-02-21,23.22783088684082
2024-02-22,23.477792739868164
2024-02-23,23.533340454101562
2024-02-26,23.061189651489258
2024-02-27,22.977872848510742
2024-02-28,22.931581497192383
2024-02-29,23.607402801513672
2024-03-01,24.07029151916504
2024-03-04,24.570213317871094
2024-03-05,24.76462745666504
2024-03-06,24.681306838989258
2024-03-07,23.264862060546875
2024-03-08,23.607402801513672
2024-03-11,23.635175704956055
2024-03-12,23.635175704956055
2024-03-13,23.90365219116211
2024-03-14,24.422088623046875
2024-03-15,24.227676391601562
2024-03-18,24.190641403198242
2024-03-19,24.607242584228516
2024-03-20,24.85720443725586
2024-03-21,25.449705123901367
2024-03-22,24.93126678466797
2024-03-25,25.033103942871094
2024-03-26,24.422088623046875
2024-03-27,24.477636337280273
2024-03-28,25.31083869934082
2024-04-01,25.662633895874023
2024-04-02,26.680992126464844
2024-04-03,25.32009506225586
2024-04-04,25.85704803466797
2024-04-05,26.03294563293457
2024-04-08,25.69966697692871
2024-04-09,25.375640869140625
2024-04-10,25.42193031311035
2024-04-11,25.440446853637695
2024-04-12,24.93126678466797
2024-04-15,24.653532028198242
2024-04-16,24.5794677734375
2024-04-17,24.19990348815918
2024-04-18,24.49614906311035
2024-04-19,25.00533103942871
2024-04-22,25.505250930786133
2024-04-23,25.662633895874023
2024-04-24,25.53302764892578
2024-04-25,25.5607967376709
2024-04-26,25.82001495361328
2024-04-29,25.616342544555664
2024-04-30,25.1627140045166
2024-05-01,24.403573989868164
2024-05-02,24.99607276916504
2024-05-03,25.2738037109375
2024-05-06,25.42193031311035
2024-05-07,25.894079208374023
2024-05-08,25.903337478637695
2024-05-09,26.16255760192871
2024-05-10,25.974876403808594
2024-05-13,25.43998908996582
2024-05-14,26.406539916992188
2024-05-15,26.29393196105957
2024-05-16,26.56606674194336
2024-05-17,26.73497772216797
2024-05-20,27.176025390625
2024-05-21,26.828821182250977
2024-05-22,25.68397331237793
2024-05-23,25.308612823486328
2024-05-24,25.074010848999023
2024-05-28,25.074010848999023
2024-05-29,24.78310775756836
2024-05-30,24.91448211669922
2024-05-31,25.852882385253906
2024-06-03,25.12093162536621
2024-06-04,24.642349243164062
2024-06-05,24.717422485351562
2024-06-06,24.37021255493164
2024-06-07,24.10746192932129
2024-06-10,24.773725509643555
2024-06-11,24.501590728759766
2024-06-12,24.529741287231445
2024-06-13,24.632965087890625
2024-06-14,24.38898277282715
2024-06-17,24.454669952392578
2024-06-18,24.557893753051758
2024-06-20,24.445281982421875
2024-06-21,24.492206573486328
2024-06-24,25.0927791595459
2024-06-25,25.008325576782227
2024-06-26,25.289846420288086
2024-06-27,25.23354148864746
2024-06-28,25.58074951171875
2024-07-01,25.43998908996582
2024-07-02,25.552597045898438
2024-07-03,26.181325912475586
2024-07-05,25.383686065673828
2024-07-08,25.02709197998047
2024-07-09,24.30452537536621
2024-07-10,25.308612823486328
2024-07-11,25.6933536529541
2024-07-12,25.665203094482422
2024-07-15,26.84758949279785
2024-07-16,26.77251625061035
2024-07-17,27.21356201171875
2024-07-18,27.28863525390625
2024-07-19,26.519149780273438
2024-07-22,26.8757381439209
2024-07-23,26.32208251953125
2024-07-24,25.9185733795166
2024-07-25,25.111547470092773
2024-07-26,26.134401321411133
2024-07-29,25.965492248535156
2024-07-30,26.5848331451416
2024-07-31,27.072803497314453
2024-08-01,26.162555694580078
2024-08-02,25.224153518676758
2024-08-05,24.67988395690918
2024-08-06,25.19600486755371
2024-08-07,25.486907958984375
2024-08-08,27.222946166992188
2024-08-09,27.100954055786133
2024-08-12,27.90056037902832
2024-08-13,24.84492301940918
2024-08-14,24.36896514892578
2024-08-15,25.044822692871094
2024-08-16,24.959150314331055
2024-08-19,24.749731063842773
2024-08-20,24.61646270751953
2024-08-21,25.28280258178711
2024-08-22,24.84492301940918
2024-08-23,25.892024993896484
2024-08-26,26.110965728759766
2024-08-27,26.01577377319336
2024-08-28,25.815874099731445
2024-08-29,26.301347732543945
2024-08-30,26.415576934814453
2024-09-03,24.702133178710938
2024-09-04,24.692615509033203
2024-09-05,25.38751220703125
2024-09-06,25.349435806274414
2024-09-09,24.01675796508789
2024-09-10,25.044822692871094
2024-09-11,24.987709045410156
2024-09-12,24.97818946838379
2024-09-13,25.38751220703125
2024-09-16,25.635009765625
2024-09-17,26.56788444519043
2024-09-18,27.291337966918945
2024-09-19,28.109983444213867
2024-09-20,28.15757942199707
2024-09-23,28.214693069458008
2024-09-24,28.033830642700195
2024-09-25,28.024309158325195
2024-09-26,27.367488861083984
2024-09-27,27.833927154541016
2024-09-30,27.60546875
2024-10-01,27.805368423461914
2024-10-02,28.481229782104492
2024-10-03,29.090450286865234
2024-10-04,30.937164306640625
2024-10-07,30.584957122802734
2024-10-08,29.5949649810791
2024-10-09,30.42313003540039
2024-10-10,30.64206886291504
2024-10-11,30.765817642211914
2024-10-14,30.27082633972168
2024-10-15,29.54737091064453
2024-10-16,29.880538940429688
2024-10-17,29.880538940429688
2024-10-18,29.623523712158203
2024-10-21,29.414100646972656
2024-10-22,29.566408157348633
2024-10-23,29.29987335205078
2024-10-24,29.22372055053711
2024-10-25,29.85198211669922
2024-10-28,30.17563247680664
2024-10-29,30.194669723510742
2024-10-30,30.28034210205078
2024-10-31,30.34697723388672
2024-11-01,30.019107818603516
2024-11-04,30.086612701416016
2024-11-05,31.330577850341797
2024-11-06,33.587074279785156
2024-11-07,33.31706619262695
2024-11-08,33.587074279785156
2024-11-11,35.004615783691406
2024-11-12,34.87925338745117
2024-11-13,34.57067108154297
2024-11-14,34.522457122802734
2024-11-15,35.13961410522461
2024-11-18,36.25822067260742
2024-11-19,37.0971794128418
2024-11-20,37.70469284057617
2024-11-21,39.585105895996094
2024-11-22,38.99687576293945
2024-11-25,38.302574157714844
2024-11-26,38.48578643798828
2024-11-27,38.39900588989258
2024-11-29,38.99687576293945
2024-12-02,38.72686767578125
2024-12-03,39.04509735107422
2024-12-04,39.24760055541992
2024-12-05,40.36620330810547
2024-12-06,39.70082473754883
2024-12-09,40.0383415222168
2024-12-10,40.173343658447266
2024-12-11,41.98625564575195
2024-12-12,40.06726837158203
2024-12-13,39.517608642578125
2024-12-16,40.0094108581543
2024-12-17,39.65260696411133
2024-12-18,37.212894439697266
2024-12-19,37.5504035949707
2024-12-20,38.37971496582031
2024-12-23,38.63043975830078
2024-12-24,39.34402847290039
2024-12-26,39.45010757446289
2024-12-27,39.00652313232422
2024-12-30,39.459747314453125
2024-12-31,39.37295913696289
2025-01-02,40.279415130615234
2025-01-03,42.10197067260742
2025-01-06,42.01517868041992
2025-01-07,40.87729263305664
2025-01-08,40.192626953125
2025-01-10,40.50121307373047
2025-01-13,41.29194259643555
2025-01-14,43.789520263671875
2025-01-15,44.503116607666016
2025-01-16,45.37099838256836
2025-01-17,45.6892204284668
2025-01-21,47.212833404541016
2025-01-22,47.07783508300781
2025-01-23,47.05854415893555
2025-01-24,47.83964157104492
2025-01-27,42.42983627319336
2025-01-28,46.05565643310547
2025-01-29,46.33531188964844
2025-01-30,47.887855529785156
2025-01-31,45.11063003540039
2025-02-03,45.65065002441406
2025-02-04,45.274566650390625
2025-02-05,45.997798919677734
2025-02-06,44.72490692138672
2025-02-07,43.664161682128906
2025-02-10,44.522396087646484
2025-02-11,43.68344497680664
2025-02-12,42.85413360595703
2025-02-13,43.3073616027832
2025-02-14,44.08591842651367
2025-02-18,44.68930435180664
2025-02-19,45.39000701904297
2025-02-20,43.85235595703125
2025-02-21,42.528804779052734
2025-02-24,41.22471618652344
2025-02-25,40.903560638427734
2025-02-26,41.847564697265625
2025-02-27,41.27337646484375
2025-02-28,41.847564697265625
2025-03-03,39.940093994140625
2025-03-04,38.791717529296875
2025-03-05,39.47296142578125
2025-03-06,33.555904388427734
2025-03-07,33.166629791259766
2025-03-10,32.36860275268555
2025-03-11,34.35393142700195
2025-03-12,36.018096923828125
2025-03-13,35.12275695800781
2025-03-14,35.81372833251953
2025-03-17,37.21513748168945
2025-03-18,36.57282638549805
2025-03-19,37.77959060668945
2025-03-20,37.41950988769531
2025-03-21,36.786930084228516
2025-03-24,38.1786003112793
2025-03-25,37.90610885620117
2025-03-26,36.88425064086914
2025-03-27,36.49496841430664
2025-03-28,36.602020263671875
2025-03-31,36.30032730102539
2025-04-01,36.621482849121094
2025-04-02,37.68227005004883
2025-04-03,33.7992057800293
2025-04-04,30.441669464111328
2025-04-07,30.548721313476562
2025-04-08,29.419811248779297
2025-04-09,32.67029571533203
2025-04-10,31.356477737426758
2025-04-11,31.66790199279785
2025-04-14,32.047447204589844
2025-04-15,32.582706451416016
2025-04-16,32.9233283996582
2025-04-17,33.47805404663086
2025-04-21,31.9306640625
2025-04-22,32.35887145996094
2025-04-23,32.35887145996094
2025-04-24,33.88679504394531
2025-04-25,33.96464920043945
2025-04-28,34.422054290771484
2025-04-29,33.838134765625
2025-04-30,33.09850311279297
2025-05-01,34.24687576293945
2025-05-02,34.74320983886719
2025-05-05,33.668880462646484
2025-05-06,33.72801971435547
2025-05-07,33.639312744140625
2025-05-08,34.930477142333984
2025-05-09,35.147315979003906
2025-05-12,35.94567108154297
2025-05-13,35.876678466796875
2025-05-14,35.6795539855957
2025-05-15,35.11774826049805
2025-05-16,35.00933074951172
2025-05-19,34.99946975708008
2025-05-20,34.920623779296875
2025-05-21,33.718162536621094
2025-05-22,33.84629440307617
2025-05-23,34.12226867675781
2025-05-27,34.546085357666016
2025-05-28,35.01918411254883
2025-05-29,34.950191497802734
2025-05-30,34.80234909057617
2025-06-02,35.43314743041992
2025-06-03,36.103370666503906
2025-06-04,35.502140045166016
2025-06-05,35.916099548339844
2025-06-06,36.46805191040039
2025-06-09,34.546085357666016
2025-06-10,33.26477813720703
2025-06-11,33.5308952331543
2025-06-12,33.61960220336914
2025-06-13,33.78715515136719
2025-06-16,33.1859245300293
2025-06-17,33.59003448486328
2025-06-18,33.9547119140625
2025-06-20,34.02370834350586
2025-06-23,33.57032012939453
2025-06-24,34.20111846923828
2025-06-25,33.38304901123047
2025-06-26,33.82658004760742
2025-06-27,33.52103805541992
2025-06-30,33.77730178833008
2025-07-01,33.23521041870117
2025-07-02,33.5308952331543
2025-07-03,33.32391357421875
2025-07-07,32.279151916503906
2025-07-08,31.98346710205078
2025-07-09,31.283674240112305
2025-07-10,31.342811584472656
2025-07-11,31.67792320251465
2025-07-14,32.79167938232422
2025-07-15,32.279151916503906
2025-07-16,31.49065589904785
2025-07-17,31.19496726989746
2025-07-18,31.825767517089844
2025-07-21,31.02741241455078
2025-07-22,30.652875900268555
2025-07-23,31.13582992553711
2025-07-24,31.342811584472656
2025-07-25,30.820432662963867
2025-07-28,31.18511199951172
2025-07-29,31.392093658447266
2025-07-30,31.392093658447266
2025-07-31,31.86519432067871
2025-08-01,30.849998474121094
2025-08-04,31.59000015258789
2025-08-05,31.59000015258789
2025-08-06,31.969999313354492
2025-08-07,31.81999969482422
2025-08-08,32.470001220703125
2025-08-11,33.13999938964844
2025-08-12,34.689998626708984
2025-08-13,34.900001525878906
2025-08-14,35.119998931884766
2025-08-15,34.84000015258789
2025-08-18,35.88999938964844
2025-08-19,35.720001220703125
2025-08-20,36.869998931884766
2025-08-21,35.93000030517578
2025-08-22,35.79999923706055
2025-08-25,34.34000015258789
2025-08-26,34.7400016784668
2025-08-27,35.310001373291016
2025-08-28,35.939998626708984
2025-08-29,35.790000915527344
2025-09-02,35.61000061035156
2025-09-03,35.380001068115234
2025-09-04,36.52000045776367
2025-09-05,35.31999969482422
2025-09-08,33.72999954223633
2025-09-09,33.43000030517578
2025-09-10,33.06999969482422
2025-09-11,33.709999084472656
2025-09-12,33.25
2025-09-15,33.189998626708984
2025-09-16,33.06999969482422
2025-09-17,32.9900016784668
2025-09-18,34.04999923706055
2025-09-19,33.2599983215332
