Date,XRAY
2010-01-04,30.32317543029785
2010-01-05,29.96268653869629
2010-01-06,30.16009521484375
2010-01-07,30.554908752441406
2010-01-08,30.554908752441406
2010-01-11,30.949716567993164
2010-01-12,30.72655487060547
2010-01-13,31.155712127685547
2010-01-14,31.38744354248047
2010-01-15,30.85530662536621
2010-01-19,31.344520568847656
2010-01-20,31.009794235229492
2010-01-21,29.8940372467041
2010-01-22,29.559289932250977
2010-01-25,29.5936279296875
2010-01-26,29.379053115844727
2010-01-27,29.233150482177734
2010-01-28,28.701017379760742
2010-01-29,28.77825355529785
2010-02-01,28.8211727142334
2010-02-02,29.61937713623047
2010-02-03,29.0700740814209
2010-02-04,28.143129348754883
2010-02-05,28.057310104370117
2010-02-08,28.409202575683594
2010-02-09,29.130159378051758
2010-02-10,29.001413345336914
2010-02-11,28.33194923400879
2010-02-12,28.014387130737305
2010-02-16,28.33194923400879
2010-02-17,28.426366806030273
2010-02-18,28.58944320678711
2010-02-19,28.271879196166992
2010-02-22,28.160293579101562
2010-02-23,28.17746353149414
2010-02-24,28.323375701904297
2010-02-25,28.271879196166992
2010-02-26,28.400617599487305
2010-03-01,28.804006576538086
2010-03-02,29.044322967529297
2010-03-03,29.018569946289062
2010-03-04,29.05290985107422
2010-03-05,29.464885711669922
2010-03-08,29.430557250976562
2010-03-09,29.696630477905273
2010-03-10,29.756710052490234
2010-03-11,29.868268966674805
2010-03-12,29.842531204223633
2010-03-15,29.842531204223633
2010-03-16,29.722375869750977
2010-03-17,29.756710052490234
2010-03-18,29.567882537841797
2010-03-19,29.30181121826172
2010-03-22,29.62796401977539
2010-03-23,29.679462432861328
2010-03-24,29.4473876953125
2010-03-25,29.559127807617188
2010-03-26,29.370027542114258
2010-03-29,29.636484146118164
2010-03-30,29.911527633666992
2010-03-31,29.980302810668945
2010-04-01,29.636484146118164
2010-04-05,29.731027603149414
2010-04-06,29.96311378479004
2010-04-07,29.54193687438965
2010-04-08,29.50755500793457
2010-04-09,29.774015426635742
2010-04-12,29.679458618164062
2010-04-13,29.96311378479004
2010-04-14,30.246747970581055
2010-04-15,30.46162986755371
2010-04-16,30.040464401245117
2010-04-19,29.859975814819336
2010-04-20,30.324111938476562
2010-04-21,30.306917190551758
2010-04-22,30.504615783691406
2010-04-23,30.908571243286133
2010-04-26,31.22661590576172
2010-04-27,31.295372009277344
2010-04-28,31.60480308532715
2010-04-29,32.62763595581055
2010-04-30,31.501665115356445
2010-05-03,31.5360164642334
2010-05-04,30.891399383544922
2010-05-05,30.642135620117188
2010-05-06,29.825578689575195
2010-05-07,29.060592651367188
2010-05-10,30.693696975708008
2010-05-11,30.865596771240234
2010-05-12,31.432891845703125
2010-05-13,30.951555252075195
2010-05-14,30.13500213623047
2010-05-17,30.08344268798828
2010-05-18,29.731027603149414
2010-05-19,29.524736404418945
2010-05-20,28.235456466674805
2010-05-21,28.415950775146484
2010-05-24,28.12371063232422
2010-05-25,27.977596282958984
2010-05-26,27.46187973022461
2010-05-27,28.115123748779297
2010-05-28,27.874446868896484
2010-06-01,27.5306396484375
2010-06-02,28.364389419555664
2010-06-03,28.364389419555664
2010-06-04,27.040708541870117
2010-06-07,26.645326614379883
2010-06-08,26.310108184814453
2010-06-09,26.29291343688965
2010-06-10,26.688312530517578
2010-06-11,26.817235946655273
2010-06-14,26.877397537231445
2010-06-15,27.01493263244629
2010-06-16,27.075092315673828
2010-06-17,27.135263442993164
2010-06-18,27.26419448852539
2010-06-21,27.040708541870117
2010-06-22,26.86880874633789
2010-06-23,26.739673614501953
2010-06-24,26.67079734802246
2010-06-25,26.71384048461914
2010-06-28,26.7827205657959
2010-06-29,25.89598274230957
2010-06-30,25.749629974365234
2010-07-01,25.336400985717773
2010-07-02,25.301959991455078
2010-07-06,25.525798797607422
2010-07-07,26.24034309387207
2010-07-08,25.982084274291992
2010-07-09,26.016511917114258
2010-07-12,25.97347068786621
2010-07-13,26.490013122558594
2010-07-14,26.180084228515625
2010-07-15,26.18869400024414
2010-07-16,25.181434631347656
2010-07-19,24.802642822265625
2010-07-20,25.224475860595703
2010-07-21,24.561582565307617
2010-07-22,25.078121185302734
2010-07-23,25.181434631347656
2010-07-26,25.654930114746094
2010-07-27,25.29335594177246
2010-07-28,25.36222267150879
2010-07-29,25.00065040588379
2010-07-30,25.844331741333008
2010-08-02,26.567493438720703
2010-08-03,26.7827205657959
2010-08-04,27.238998413085938
2010-08-05,27.161514282226562
2010-08-06,27.170127868652344
2010-08-09,27.350915908813477
2010-08-10,27.221778869628906
2010-08-11,26.59331512451172
2010-08-12,26.352262496948242
2010-08-13,26.033733367919922
2010-08-16,26.02511978149414
2010-08-17,26.55887794494629
2010-08-18,26.50722312927246
2010-08-19,25.93903160095215
2010-08-20,25.36222267150879
2010-08-23,25.310564041137695
2010-08-24,24.750974655151367
2010-08-25,24.880115509033203
2010-08-26,24.47549819946289
2010-08-27,24.845691680908203
2010-08-30,24.217226028442383
2010-08-31,23.91590118408203
2010-09-01,24.58740234375
2010-09-02,25.276132583618164
2010-09-03,25.689369201660156
2010-09-07,25.13838768005371
2010-09-08,25.155601501464844
2010-09-09,25.525798797607422
2010-09-10,25.715198516845703
2010-09-13,25.89598274230957
2010-09-14,25.982084274291992
2010-09-15,26.326433181762695
2010-09-16,26.18869400024414
2010-09-17,26.395313262939453
2010-09-20,26.619138717651367
2010-09-21,26.429744720458984
2010-09-22,26.42113494873047
2010-09-23,26.41253089904785
2010-09-24,27.204557418823242
2010-09-27,27.040727615356445
2010-09-28,27.394256591796875
2010-09-29,27.480484008789062
2010-09-30,27.566709518432617
2010-10-01,27.558088302612305
2010-10-04,26.83378028869629
2010-10-05,27.68743133544922
2010-10-06,27.75641441345215
2010-10-07,27.66156005859375
2010-10-08,27.592586517333984
2010-10-11,27.47186279296875
2010-10-12,27.411508560180664
2010-10-13,27.49773597717285
2010-10-14,27.50634765625
2010-10-15,27.49773597717285
2010-10-18,27.75641441345215
2010-10-19,27.273534774780273
2010-10-20,27.652938842773438
2010-10-21,28.01509666442871
2010-10-22,28.135807037353516
2010-10-25,28.420366287231445
2010-10-26,28.6014347076416
2010-10-27,28.59281349182129
2010-10-28,27.023479461669922
2010-10-29,27.06659507751465
2010-11-01,26.997610092163086
2010-11-02,27.213184356689453
2010-11-03,27.282167434692383
2010-11-04,27.35114288330078
2010-11-05,27.35114288330078
2010-11-08,26.96312141418457
2010-11-09,27.282167434692383
2010-11-10,27.325281143188477
2010-11-11,27.411508560180664
2010-11-12,26.83378028869629
2010-11-15,26.988996505737305
2010-11-16,26.61822509765625
2010-11-17,26.7475528717041
2010-11-18,26.790674209594727
2010-11-19,26.764801025390625
2010-11-22,26.92000961303711
2010-11-23,26.609590530395508
2010-11-24,27.075214385986328
2010-11-26,26.911378860473633
2010-11-29,26.89414405822754
2010-11-30,26.661327362060547
2010-12-01,27.394256591796875
2010-12-02,27.75641441345215
2010-12-03,27.980602264404297
2010-12-06,27.86850929260254
2010-12-07,27.92886734008789
2010-12-08,28.109933853149414
2010-12-09,28.196170806884766
2010-12-10,28.558319091796875
2010-12-13,28.59281349182129
2010-12-14,29.1015567779541
2010-12-15,29.0756778717041
2010-12-16,29.506807327270508
2010-12-17,29.696502685546875
2010-12-20,29.61028480529785
2010-12-21,29.86033821105957
2010-12-22,29.998302459716797
2010-12-23,29.82585334777832
2010-12-27,29.82585334777832
2010-12-28,29.799945831298828
2010-12-29,29.82585334777832
2010-12-30,29.618606567382812
2010-12-31,29.5063533782959
2011-01-03,30.309432983398438
2011-01-04,29.97264289855957
2011-01-05,30.25760841369629
2011-01-06,30.084897994995117
2011-01-07,29.964008331298828
2011-01-10,30.274890899658203
2011-01-11,30.49939727783203
2011-01-12,31.32837677001953
2011-01-13,31.34564208984375
2011-01-14,31.337011337280273
2011-01-18,31.699674606323242
2011-01-19,31.069313049316406
2011-01-20,31.043397903442383
2011-01-21,30.948434829711914
2011-01-24,31.000242233276367
2011-01-25,31.034778594970703
2011-01-26,31.052040100097656
2011-01-27,31.56153106689453
2011-01-28,30.870710372924805
2011-01-31,30.63755989074707
2011-02-01,31.3974552154541
2011-02-02,31.069313049316406
2011-02-03,31.337011337280273
2011-02-04,31.431989669799805
2011-02-07,31.647871017456055
2011-02-08,31.811935424804688
2011-02-09,31.224740982055664
2011-02-10,31.3974552154541
2011-02-11,31.621963500976562
2011-02-14,31.44926643371582
2011-02-15,31.578781127929688
2011-02-16,31.58742904663086
2011-02-17,31.5269718170166
2011-02-18,31.94147300720215
2011-02-22,31.32837677001953
2011-02-23,31.19021224975586
2011-02-24,31.14703369140625
2011-02-25,31.72559928894043
2011-02-28,32.269596099853516
2011-03-01,31.74286460876465
2011-03-02,31.656509399414062
2011-03-03,32.35595703125
2011-03-04,32.56320571899414
2011-03-07,32.761802673339844
2011-03-08,32.7186393737793
2011-03-09,32.2868766784668
2011-03-10,31.846500396728516
2011-03-11,32.29550552368164
2011-03-14,32.10554122924805
2011-03-15,30.76708221435547
2011-03-16,30.18852996826172
2011-03-17,30.214441299438477
2011-03-18,30.404407501220703
2011-03-21,30.85343360900879
2011-03-22,30.749814987182617
2011-03-23,30.723928451538086
2011-03-24,31.198850631713867
2011-03-25,31.20747947692871
2011-03-28,30.887989044189453
2011-03-29,31.285751342773438
2011-03-30,31.54517364501953
2011-03-31,31.98618507385254
2011-04-01,31.98618507385254
2011-04-04,32.05534744262695
2011-04-05,31.8651123046875
2011-04-06,31.97752571105957
2011-04-07,31.795949935913086
2011-04-08,31.55381965637207
2011-04-11,31.64893913269043
2011-04-12,31.233869552612305
2011-04-13,31.086854934692383
2011-04-14,31.078227996826172
2011-04-15,31.242525100708008
2011-04-18,30.2653865814209
2011-04-19,30.351856231689453
2011-04-20,31.03497314453125
2011-04-21,31.164684295654297
2011-04-25,31.285751342773438
2011-04-26,31.475990295410156
2011-04-27,31.78728675842285
2011-04-28,33.11897277832031
2011-04-29,32.470436096191406
2011-05-02,32.86819839477539
2011-05-03,32.652015686035156
2011-05-04,32.53095245361328
2011-05-05,32.902774810791016
2011-05-06,33.136253356933594
2011-05-09,33.38703155517578
2011-05-10,33.5167350769043
2011-05-11,33.38703155517578
2011-05-12,33.6810417175293
2011-05-13,33.44755935668945
2011-05-16,33.86262512207031
2011-05-17,33.888580322265625
2011-05-18,34.26904296875
2011-05-19,34.66683578491211
2011-05-20,33.966400146484375
2011-05-23,33.44755935668945
2011-05-24,33.30056381225586
2011-05-25,33.352447509765625
2011-05-26,33.76750564575195
2011-05-27,33.84532928466797
2011-05-31,33.93181228637695
2011-06-01,33.21410369873047
2011-06-02,33.17949676513672
2011-06-03,32.51365661621094
2011-06-06,32.141841888427734
2011-06-07,32.04670333862305
2011-06-08,32.01211929321289
2011-06-09,32.32341003417969
2011-06-10,31.76999855041504
2011-06-13,31.65758514404297
2011-06-14,31.9169921875
2011-06-15,31.225229263305664
2011-06-16,31.259803771972656
2011-06-17,31.380868911743164
2011-06-20,31.579761505126953
2011-06-21,32.52231216430664
2011-06-22,33.136253356933594
2011-06-23,32.686607360839844
2011-06-24,32.332061767578125
2011-06-27,32.17642593383789
2011-06-28,32.44485855102539
2011-06-29,32.49680709838867
2011-06-30,32.97304153442383
2011-07-01,33.35402297973633
2011-07-05,33.388668060302734
2011-07-06,33.6397590637207
2011-07-07,33.90818405151367
2011-07-08,33.96879959106445
2011-07-11,33.70039367675781
2011-07-12,33.7783203125
2011-07-13,33.98613357543945
2011-07-14,33.8995361328125
2011-07-15,33.99478530883789
2011-07-18,33.47526550292969
2011-07-19,34.14200210571289
2011-07-20,33.7869758605957
2011-07-21,34.254554748535156
2011-07-22,34.23723602294922
2011-07-25,34.24589538574219
2011-07-26,33.587833404541016
2011-07-27,32.41020965576172
2011-07-28,32.65265655517578
2011-07-29,32.80852127075195
2011-08-01,32.36691665649414
2011-08-02,31.57029914855957
2011-08-03,31.587610244750977
2011-08-04,29.968414306640625
2011-08-05,29.881813049316406
2011-08-08,27.950883865356445
2011-08-09,29.050565719604492
2011-08-10,27.46599006652832
2011-08-11,28.6868953704834
2011-08-12,29.30167007446289
2011-08-15,29.57875633239746
2011-08-16,28.851409912109375
2011-08-17,28.747499465942383
2011-08-18,27.543916702270508
2011-08-19,27.47464370727539
2011-08-22,27.20622444152832
2011-08-23,28.565671920776367
2011-08-24,29.206418991088867
2011-08-25,28.903366088867188
2011-08-26,29.62205696105957
2011-08-29,30.43599510192871
2011-08-30,30.089624404907227
2011-08-31,30.47928810119629
2011-09-01,30.20220184326172
2011-09-02,29.414230346679688
2011-09-06,28.87737464904785
2011-09-07,30.3927001953125
2011-09-08,29.674009323120117
2011-09-09,28.124065399169922
2011-09-12,28.037473678588867
2011-09-13,28.799448013305664
2011-09-14,29.42290496826172
2011-09-15,29.665340423583984
2011-09-16,29.890478134155273
2011-09-19,29.206418991088867
2011-09-20,29.111177444458008
2011-09-21,27.924907684326172
2011-09-22,26.721328735351562
2011-09-23,27.094263076782227
2011-09-26,27.345779418945312
2011-09-27,28.1263370513916
2011-09-28,27.224355697631836
2011-09-29,27.276397705078125
2011-09-30,26.617250442504883
2011-10-03,25.229583740234375
2011-10-04,26.079526901245117
2011-10-05,26.617250442504883
2011-10-06,27.536575317382812
2011-10-07,27.233030319213867
2011-10-10,28.169706344604492
2011-10-11,28.169706344604492
2011-10-12,28.90690803527832
2011-10-13,28.421215057373047
2011-10-14,28.76813316345215
2011-10-17,27.831457138061523
2011-10-18,28.412540435791016
2011-10-19,28.664060592651367
2011-10-20,29.063016891479492
2011-10-21,29.583389282226562
2011-10-24,30.233863830566406
2011-10-25,30.0950984954834
2011-10-26,30.40732765197754
2011-10-27,33.668331146240234
2011-10-28,33.41681671142578
2011-10-31,32.055171966552734
2011-11-01,30.83230209350586
2011-11-02,31.083816528320312
2011-11-03,31.491439819335938
2011-11-04,31.040441513061523
2011-11-07,31.370023727416992
2011-11-08,32.19395065307617
2011-11-09,30.58945655822754
2011-11-10,30.771587371826172
2011-11-11,31.413373947143555
2011-11-14,31.109827041625977
2011-11-15,31.300640106201172
2011-11-16,30.606800079345703
2011-11-17,29.817567825317383
2011-11-18,29.13239860534668
2011-11-21,29.427274703979492
2011-11-22,28.872211456298828
2011-11-23,28.4992733001709
2011-11-25,28.44723892211914
2011-11-28,29.331878662109375
2011-11-29,29.305858612060547
2011-11-30,31.31798553466797
2011-12-01,31.3353271484375
2011-12-02,30.67618751525879
2011-12-05,31.153194427490234
2011-12-06,31.265947341918945
2011-12-07,31.29196548461914
2011-12-08,30.624141693115234
2011-12-09,31.3353271484375
2011-12-12,30.953720092773438
2011-12-13,30.51140594482422
2011-12-14,30.22517967224121
2011-12-15,30.17315101623535
2011-12-16,30.060400009155273
2011-12-19,29.904293060302734
2011-12-20,30.710880279541016
2011-12-21,30.65884780883789
2011-12-22,30.83230209350586
2011-12-23,30.90167999267578
2011-12-27,30.814945220947266
2011-12-28,30.272048950195312
2011-12-29,30.662925720214844
2011-12-30,30.393665313720703
2012-01-03,30.732431411743164
2012-01-04,30.723743438720703
2012-01-05,30.749794006347656
2012-01-06,30.5673885345459
2012-01-09,30.419713973999023
2012-01-10,30.854042053222656
2012-01-11,31.140689849853516
2012-01-12,31.6097469329834
2012-01-13,31.349159240722656
2012-01-17,31.35784912109375
2012-01-18,32.2612190246582
2012-01-19,32.99958038330078
2012-01-20,33.16462707519531
2012-01-23,32.95612716674805
2012-01-24,33.06906509399414
2012-01-25,33.78136444091797
2012-01-26,33.173301696777344
2012-01-27,33.06906509399414
2012-01-30,32.869285583496094
2012-01-31,32.78242111206055
