Date,OSUR
2010-09-27,4.050000190734863
2010-09-28,4.159999847412109
2010-09-29,4.070000171661377
2010-09-30,4.050000190734863
2010-10-01,4.070000171661377
2010-10-04,4.059999942779541
2010-10-05,4.320000171661377
2010-10-06,4.550000190734863
2010-10-07,4.300000190734863
2010-10-08,4.440000057220459
2010-10-11,4.519999980926514
2010-10-12,4.46999979019165
2010-10-13,4.579999923706055
2010-10-14,4.570000171661377
2010-10-15,4.510000228881836
2010-10-18,4.5
2010-10-19,4.300000190734863
2010-10-20,4.300000190734863
2010-10-21,4.260000228881836
2010-10-22,4.199999809265137
2010-10-25,4.170000076293945
2010-10-26,4.099999904632568
2010-10-27,4.039999961853027
2010-10-28,4.0
2010-10-29,4.070000171661377
2010-11-01,3.940000057220459
2010-11-02,4.170000076293945
2010-11-03,4.159999847412109
2010-11-04,4.46999979019165
2010-11-05,4.480000019073486
2010-11-08,4.369999885559082
2010-11-09,4.260000228881836
2010-11-10,4.659999847412109
2010-11-11,4.679999828338623
2010-11-12,4.53000020980835
2010-11-15,4.53000020980835
2010-11-16,4.489999771118164
2010-11-17,4.309999942779541
2010-11-18,4.440000057220459
2010-11-19,4.489999771118164
2010-11-22,4.989999771118164
2010-11-23,5.199999809265137
2010-11-24,5.300000190734863
2010-11-26,5.050000190734863
2010-11-29,5.21999979019165
2010-11-30,5.25
2010-12-01,5.289999961853027
2010-12-02,5.289999961853027
2010-12-03,5.300000190734863
2010-12-06,5.28000020980835
2010-12-07,5.230000019073486
2010-12-08,5.21999979019165
2010-12-09,5.159999847412109
2010-12-10,5.21999979019165
2010-12-13,5.25
2010-12-14,5.389999866485596
2010-12-15,5.46999979019165
2010-12-16,5.659999847412109
2010-12-17,5.610000133514404
2010-12-20,5.539999961853027
2010-12-21,5.53000020980835
2010-12-22,5.599999904632568
2010-12-23,5.860000133514404
2010-12-27,6.03000020980835
2010-12-28,5.989999771118164
2010-12-29,5.989999771118164
2010-12-30,5.96999979019165
2010-12-31,5.75
2011-01-03,6.010000228881836
2011-01-04,6.070000171661377
2011-01-05,6.260000228881836
2011-01-06,6.159999847412109
2011-01-07,6.289999961853027
2011-01-10,6.599999904632568
2011-01-11,6.579999923706055
2011-01-12,6.690000057220459
2011-01-13,6.679999828338623
2011-01-14,6.769999980926514
2011-01-18,6.699999809265137
2011-01-19,6.730000019073486
2011-01-20,6.860000133514404
2011-01-21,6.75
2011-01-24,6.739999771118164
2011-01-25,6.730000019073486
2011-01-26,6.679999828338623
2011-01-27,6.820000171661377
2011-01-28,6.440000057220459
2011-01-31,6.46999979019165
2011-02-01,6.570000171661377
2011-02-02,6.309999942779541
2011-02-03,6.28000020980835
2011-02-04,6.289999961853027
2011-02-07,6.21999979019165
2011-02-08,6.349999904632568
2011-02-09,6.550000190734863
2011-02-10,6.699999809265137
2011-02-11,6.739999771118164
2011-02-14,6.849999904632568
2011-02-15,6.78000020980835
2011-02-16,6.710000038146973
2011-02-17,6.75
2011-02-18,7.019999980926514
2011-02-22,6.989999771118164
2011-02-23,6.690000057220459
2011-02-24,6.590000152587891
2011-02-25,6.710000038146973
2011-02-28,6.929999828338623
2011-03-01,6.559999942779541
2011-03-02,6.760000228881836
2011-03-03,7.110000133514404
2011-03-04,7.329999923706055
2011-03-07,7.179999828338623
2011-03-08,7.309999942779541
2011-03-09,7.25
2011-03-10,6.789999961853027
2011-03-11,6.909999847412109
2011-03-14,6.769999980926514
2011-03-15,6.760000228881836
2011-03-16,6.590000152587891
2011-03-17,6.489999771118164
2011-03-18,6.730000019073486
2011-03-21,6.989999771118164
2011-03-22,7.0
2011-03-23,7.369999885559082
2011-03-24,7.489999771118164
2011-03-25,7.559999942779541
2011-03-28,7.670000076293945
2011-03-29,7.800000190734863
2011-03-30,7.789999961853027
2011-03-31,7.860000133514404
2011-04-01,8.130000114440918
2011-04-04,7.860000133514404
2011-04-05,8.180000305175781
2011-04-06,8.319999694824219
2011-04-07,8.119999885559082
2011-04-08,8.569999694824219
2011-04-11,8.470000267028809
2011-04-12,8.460000038146973
2011-04-13,8.199999809265137
2011-04-14,8.640000343322754
2011-04-15,8.729999542236328
2011-04-18,8.319999694824219
2011-04-19,8.40999984741211
2011-04-20,8.569999694824219
2011-04-21,8.5
2011-04-25,8.479999542236328
2011-04-26,8.529999732971191
2011-04-27,8.569999694824219
2011-04-28,8.819999694824219
2011-04-29,8.8100004196167
2011-05-02,8.649999618530273
2011-05-03,8.640000343322754
2011-05-04,8.289999961853027
2011-05-05,8.300000190734863
2011-05-06,8.09000015258789
2011-05-09,8.0600004196167
2011-05-10,8.0
2011-05-11,7.550000190734863
2011-05-12,7.769999980926514
2011-05-13,7.519999980926514
2011-05-16,7.5
2011-05-17,7.119999885559082
2011-05-18,7.409999847412109
2011-05-19,7.809999942779541
2011-05-20,7.679999828338623
2011-05-23,7.840000152587891
2011-05-24,7.96999979019165
2011-05-25,8.390000343322754
2011-05-26,8.449999809265137
2011-05-27,8.619999885559082
2011-05-31,8.619999885559082
2011-06-01,8.5
2011-06-02,8.550000190734863
2011-06-03,8.1899995803833
2011-06-06,8.25
2011-06-07,8.260000228881836
2011-06-08,8.199999809265137
2011-06-09,8.199999809265137
2011-06-10,8.25
2011-06-13,8.25
2011-06-14,8.390000343322754
2011-06-15,8.359999656677246
2011-06-16,8.260000228881836
2011-06-17,8.170000076293945
2011-06-20,8.1899995803833
2011-06-21,8.279999732971191
2011-06-22,8.149999618530273
2011-06-23,8.289999961853027
2011-06-24,8.15999984741211
2011-06-27,8.289999961853027
2011-06-28,8.430000305175781
2011-06-29,8.5
2011-06-30,8.529999732971191
2011-07-01,8.869999885559082
2011-07-05,8.949999809265137
2011-07-06,9.380000114440918
2011-07-07,9.989999771118164
2011-07-08,9.930000305175781
2011-07-11,9.59000015258789
2011-07-12,9.510000228881836
2011-07-13,9.75
2011-07-14,9.699999809265137
2011-07-15,9.819999694824219
2011-07-18,9.859999656677246
2011-07-19,9.890000343322754
2011-07-20,9.6899995803833
2011-07-21,9.819999694824219
2011-07-22,9.770000457763672
2011-07-25,9.25
2011-07-26,8.869999885559082
2011-07-27,8.520000457763672
2011-07-28,9.399999618530273
2011-07-29,9.199999809265137
2011-08-01,9.140000343322754
2011-08-02,8.779999732971191
2011-08-03,8.5600004196167
2011-08-04,7.730000019073486
2011-08-05,7.449999809265137
2011-08-08,6.760000228881836
2011-08-09,7.570000171661377
2011-08-10,6.909999847412109
2011-08-11,7.179999828338623
2011-08-12,7.289999961853027
2011-08-15,7.619999885559082
2011-08-16,7.289999961853027
2011-08-17,7.230000019073486
2011-08-18,6.699999809265137
2011-08-19,6.440000057220459
2011-08-22,6.360000133514404
2011-08-23,7.059999942779541
2011-08-24,7.150000095367432
2011-08-25,6.980000019073486
2011-08-26,7.269999980926514
2011-08-29,7.769999980926514
2011-08-30,7.559999942779541
2011-08-31,7.329999923706055
2011-09-01,6.949999809265137
2011-09-02,6.860000133514404
2011-09-06,6.940000057220459
2011-09-07,7.309999942779541
2011-09-08,7.420000076293945
2011-09-09,7.03000020980835
2011-09-12,7.210000038146973
2011-09-13,7.329999923706055
2011-09-14,7.510000228881836
2011-09-15,7.480000019073486
2011-09-16,7.840000152587891
2011-09-19,7.869999885559082
2011-09-20,7.489999771118164
2011-09-21,7.599999904632568
2011-09-22,7.269999980926514
2011-09-23,7.199999809265137
2011-09-26,7.53000020980835
2011-09-27,8.270000457763672
2011-09-28,8.010000228881836
2011-09-29,8.199999809265137
2011-09-30,7.960000038146973
2011-10-03,7.739999771118164
2011-10-04,8.489999771118164
2011-10-05,8.880000114440918
2011-10-06,8.989999771118164
2011-10-07,8.770000457763672
2011-10-10,9.220000267028809
2011-10-11,9.15999984741211
2011-10-12,9.100000381469727
2011-10-13,8.819999694824219
2011-10-14,9.170000076293945
2011-10-17,8.6899995803833
2011-10-18,9.020000457763672
2011-10-19,8.8100004196167
2011-10-20,9.199999809265137
2011-10-21,9.0600004196167
2011-10-24,9.289999961853027
2011-10-25,8.970000267028809
2011-10-26,9.279999732971191
2011-10-27,9.619999885559082
2011-10-28,9.630000114440918
2011-10-31,9.289999961853027
2011-11-01,9.069999694824219
2011-11-02,9.359999656677246
2011-11-03,9.300000190734863
2011-11-04,8.859999656677246
2011-11-07,8.880000114440918
2011-11-08,9.09000015258789
2011-11-09,8.59000015258789
2011-11-10,8.579999923706055
2011-11-11,8.770000457763672
2011-11-14,8.300000190734863
2011-11-15,8.380000114440918
2011-11-16,8.359999656677246
2011-11-17,8.479999542236328
2011-11-18,8.630000114440918
2011-11-21,8.430000305175781
2011-11-22,8.3100004196167
2011-11-23,7.929999828338623
2011-11-25,7.71999979019165
2011-11-28,7.860000133514404
2011-11-29,8.550000190734863
2011-11-30,9.5
2011-12-01,9.399999618530273
2011-12-02,9.5
2011-12-05,9.890000343322754
2011-12-06,9.850000381469727
2011-12-07,9.779999732971191
2011-12-08,9.470000267028809
2011-12-09,9.390000343322754
2011-12-12,9.270000457763672
2011-12-13,9.15999984741211
2011-12-14,8.859999656677246
2011-12-15,8.960000038146973
2011-12-16,9.0600004196167
2011-12-19,8.760000228881836
2011-12-20,9.5
2011-12-21,9.5
2011-12-22,9.329999923706055
2011-12-23,9.15999984741211
2011-12-27,9.5
2011-12-28,9.010000228881836
2011-12-29,9.170000076293945
2011-12-30,9.109999656677246
2012-01-03,9.510000228881836
2012-01-04,9.319999694824219
2012-01-05,9.569999694824219
2012-01-06,9.859999656677246
2012-01-09,9.4399995803833
2012-01-10,9.770000457763672
2012-01-11,9.789999961853027
2012-01-12,9.9399995803833
2012-01-13,9.800000190734863
2012-01-17,9.880000114440918
2012-01-18,10.84000015258789
2012-01-19,11.149999618530273
2012-01-20,11.239999771118164
2012-01-23,11.289999961853027
2012-01-24,10.9399995803833
2012-01-25,11.149999618530273
2012-01-26,11.0600004196167
2012-01-27,11.210000038146973
2012-01-30,11.079999923706055
2012-01-31,11.119999885559082
2012-02-01,11.420000076293945
2012-02-02,11.229999542236328
2012-02-03,11.350000381469727
2012-02-06,11.5600004196167
2012-02-07,11.220000267028809
2012-02-08,11.0
2012-02-09,10.800000190734863
2012-02-10,10.420000076293945
2012-02-13,10.600000381469727
2012-02-14,10.6899995803833
2012-02-15,10.460000038146973
2012-02-16,10.760000228881836
2012-02-17,10.460000038146973
2012-02-21,10.239999771118164
2012-02-22,10.100000381469727
2012-02-23,10.510000228881836
2012-02-24,10.84000015258789
2012-02-27,10.369999885559082
2012-02-28,10.229999542236328
2012-02-29,10.029999732971191
2012-03-01,10.039999961853027
2012-03-02,9.710000038146973
2012-03-05,9.829999923706055
2012-03-06,9.449999809265137
2012-03-07,9.329999923706055
2012-03-08,9.449999809265137
2012-03-09,9.479999542236328
2012-03-12,9.420000076293945
2012-03-13,9.680000305175781
2012-03-14,9.6899995803833
2012-03-15,10.130000114440918
2012-03-16,10.329999923706055
2012-03-19,10.5600004196167
2012-03-20,10.600000381469727
2012-03-21,11.0
2012-03-22,10.829999923706055
2012-03-23,10.710000038146973
2012-03-26,11.050000190734863
2012-03-27,11.430000305175781
2012-03-28,11.390000343322754
2012-03-29,11.470000267028809
2012-03-30,11.489999771118164
2012-04-02,11.510000228881836
2012-04-03,11.470000267028809
2012-04-04,11.289999961853027
2012-04-05,11.180000305175781
2012-04-09,10.880000114440918
2012-04-10,10.5600004196167
2012-04-11,10.600000381469727
2012-04-12,10.59000015258789
2012-04-13,10.40999984741211
2012-04-16,10.369999885559082
2012-04-17,10.510000228881836
2012-04-18,10.369999885559082
2012-04-19,10.569999694824219
2012-04-20,10.930000305175781
2012-04-23,10.850000381469727
2012-04-24,11.020000457763672
2012-04-25,11.4399995803833
2012-04-26,11.359999656677246
2012-04-27,11.449999809265137
2012-04-30,11.470000267028809
2012-05-01,11.170000076293945
2012-05-02,11.069999694824219
2012-05-03,10.510000228881836
2012-05-04,10.0600004196167
2012-05-07,10.369999885559082
2012-05-08,10.640000343322754
2012-05-09,10.819999694824219
2012-05-10,11.170000076293945
2012-05-11,9.850000381469727
2012-05-14,9.100000381469727
2012-05-15,9.100000381469727
2012-05-16,10.949999809265137
2012-05-17,10.430000305175781
2012-05-18,10.399999618530273
2012-05-21,10.819999694824219
2012-05-22,10.319999694824219
2012-05-23,10.420000076293945
2012-05-24,10.579999923706055
2012-05-25,10.369999885559082
2012-05-29,10.5
2012-05-30,10.3100004196167
2012-05-31,10.350000381469727
2012-06-01,10.079999923706055
2012-06-04,10.109999656677246
2012-06-05,9.949999809265137
2012-06-06,10.220000267028809
2012-06-07,10.380000114440918
2012-06-08,10.529999732971191
2012-06-11,10.210000038146973
2012-06-12,10.1899995803833
2012-06-13,9.960000038146973
2012-06-14,10.039999961853027
2012-06-15,10.399999618530273
2012-06-18,10.479999542236328
2012-06-19,10.619999885559082
2012-06-20,10.739999771118164
2012-06-21,10.199999809265137
2012-06-22,10.369999885559082
2012-06-25,10.25
2012-06-26,10.270000457763672
2012-06-27,10.479999542236328
2012-06-28,10.319999694824219
2012-06-29,11.239999771118164
2012-07-02,11.5
2012-07-03,12.100000381469727
2012-07-05,13.359999656677246
2012-07-06,13.1899995803833
2012-07-09,13.380000114440918
2012-07-10,12.34000015258789
2012-07-11,12.510000228881836
2012-07-12,12.329999923706055
2012-07-13,12.319999694824219
2012-07-16,12.319999694824219
2012-07-17,12.0
2012-07-18,11.890000343322754
2012-07-19,11.75
2012-07-20,11.149999618530273
2012-07-23,10.75
2012-07-24,10.5600004196167
2012-07-25,10.850000381469727
2012-07-26,10.84000015258789
2012-07-27,11.149999618530273
2012-07-30,10.720000267028809
2012-07-31,10.609999656677246
2012-08-01,10.420000076293945
2012-08-02,10.270000457763672
2012-08-03,10.670000076293945
2012-08-06,10.59000015258789
2012-08-07,10.420000076293945
2012-08-08,9.84000015258789
2012-08-09,9.75
2012-08-10,10.119999885559082
2012-08-13,9.9399995803833
2012-08-14,9.760000228881836
2012-08-15,10.130000114440918
2012-08-16,10.479999542236328
2012-08-17,10.710000038146973
2012-08-20,10.520000457763672
2012-08-21,10.760000228881836
2012-08-22,10.880000114440918
2012-08-23,10.720000267028809
2012-08-24,10.9399995803833
2012-08-27,10.710000038146973
2012-08-28,10.220000267028809
2012-08-29,9.819999694824219
2012-08-30,9.670000076293945
2012-08-31,9.710000038146973
2012-09-04,9.65999984741211
2012-09-05,9.4399995803833
2012-09-06,9.739999771118164
2012-09-07,9.75
2012-09-10,9.729999542236328
2012-09-11,10.25
2012-09-12,10.199999809265137
2012-09-13,10.1899995803833
2012-09-14,10.220000267028809
2012-09-17,10.390000343322754
2012-09-18,10.609999656677246
2012-09-19,10.65999984741211
2012-09-20,10.760000228881836
2012-09-21,11.350000381469727
2012-09-24,10.989999771118164
2012-09-25,10.640000343322754
2012-09-26,10.789999961853027
2012-09-27,10.710000038146973
2012-09-28,11.109999656677246
2012-10-01,11.199999809265137
2012-10-02,10.890000343322754
2012-10-03,10.739999771118164
2012-10-04,10.710000038146973
2012-10-05,10.59000015258789
2012-10-08,10.430000305175781
2012-10-09,10.210000038146973
2012-10-10,10.399999618530273
2012-10-11,10.25
2012-10-12,9.850000381469727
2012-10-15,9.850000381469727
2012-10-16,9.6899995803833
2012-10-17,9.59000015258789
2012-10-18,9.5
2012-10-19,9.300000190734863
2012-10-22,9.430000305175781
2012-10-23,9.3100004196167
2012-10-24,9.170000076293945
2012-10-25,8.930000305175781
2012-10-26,9.020000457763672
2012-10-31,9.0600004196167
2012-11-01,9.010000228881836
2012-11-02,8.850000381469727
2012-11-05,9.130000114440918
2012-11-06,9.100000381469727
2012-11-07,8.65999984741211
2012-11-08,7.610000133514404
2012-11-09,7.329999923706055
2012-11-12,7.519999980926514
2012-11-13,7.46999979019165
2012-11-14,7.380000114440918
2012-11-15,7.010000228881836
2012-11-16,6.900000095367432
2012-11-19,7.170000076293945
2012-11-20,7.639999866485596
2012-11-21,7.75
2012-11-23,7.75
2012-11-26,7.760000228881836
2012-11-27,7.75
2012-11-28,7.730000019073486
2012-11-29,7.739999771118164
2012-11-30,7.699999809265137
2012-12-03,7.599999904632568
2012-12-04,7.650000095367432
2012-12-05,7.599999904632568
2012-12-06,7.599999904632568
2012-12-07,7.449999809265137
2012-12-10,7.429999828338623
2012-12-11,7.360000133514404
2012-12-12,7.289999961853027
2012-12-13,7.099999904632568
2012-12-14,7.130000114440918
2012-12-17,7.210000038146973
2012-12-18,7.380000114440918
2012-12-19,7.320000171661377
2012-12-20,7.079999923706055
2012-12-21,7.0
2012-12-24,6.889999866485596
2012-12-26,6.829999923706055
2012-12-27,6.769999980926514
2012-12-28,6.690000057220459
2012-12-31,7.179999828338623
2013-01-02,7.25
2013-01-03,7.190000057220459
2013-01-04,7.300000190734863
2013-01-07,7.03000020980835
2013-01-08,7.050000190734863
2013-01-09,7.190000057220459
2013-01-10,7.300000190734863
2013-01-11,7.25
2013-01-14,7.190000057220459
2013-01-15,7.269999980926514
2013-01-16,7.119999885559082
2013-01-17,6.980000019073486
2013-01-18,7.010000228881836
2013-01-22,7.0
2013-01-23,6.860000133514404
2013-01-24,6.900000095367432
2013-01-25,6.929999828338623
2013-01-28,7.0
2013-01-29,7.369999885559082
2013-01-30,7.019999980926514
2013-01-31,7.050000190734863
2013-02-01,7.019999980926514
2013-02-04,6.909999847412109
2013-02-05,6.960000038146973
2013-02-06,7.019999980926514
2013-02-07,6.099999904632568
2013-02-08,6.079999923706055
2013-02-11,5.849999904632568
2013-02-12,5.849999904632568
2013-02-13,5.820000171661377
2013-02-14,5.829999923706055
2013-02-15,5.960000038146973
2013-02-19,6.079999923706055
2013-02-20,5.929999828338623
2013-02-21,5.78000020980835
2013-02-22,5.699999809265137
2013-02-25,5.539999961853027
2013-02-26,5.519999980926514
2013-02-27,5.480000019073486
2013-02-28,5.559999942779541
2013-03-01,5.579999923706055
2013-03-04,5.420000076293945
2013-03-05,5.579999923706055
2013-03-06,5.559999942779541
2013-03-07,5.610000133514404
2013-03-08,5.980000019073486
2013-03-11,5.75
2013-03-12,5.699999809265137
2013-03-13,5.75
2013-03-14,5.789999961853027
2013-03-15,5.809999942779541
2013-03-18,5.78000020980835
2013-03-19,5.730000019073486
2013-03-20,5.71999979019165
2013-03-21,5.699999809265137
2013-03-22,5.659999847412109
2013-03-25,5.5
2013-03-26,5.449999809265137
2013-03-27,5.320000171661377
2013-03-28,5.400000095367432
2013-04-01,5.289999961853027
2013-04-02,5.230000019073486
2013-04-03,5.110000133514404
2013-04-04,5.070000171661377
2013-04-05,5.03000020980835
2013-04-08,4.989999771118164
2013-04-09,5.050000190734863
2013-04-10,5.039999961853027
2013-04-11,5.039999961853027
2013-04-12,4.900000095367432
2013-04-15,4.610000133514404
2013-04-16,4.599999904632568
2013-04-17,4.610000133514404
2013-04-18,4.510000228881836
2013-04-19,4.510000228881836
2013-04-22,4.409999847412109
2013-04-23,4.360000133514404
2013-04-24,4.309999942779541
2013-04-25,4.309999942779541
2013-04-26,4.340000152587891
2013-04-29,4.340000152587891
2013-04-30,4.460000038146973
2013-05-01,4.320000171661377
2013-05-02,4.389999866485596
2013-05-03,4.610000133514404
2013-05-06,4.730000019073486
2013-05-07,4.75
2013-05-08,4.78000020980835
2013-05-09,4.730000019073486
2013-05-10,4.710000038146973
2013-05-13,4.590000152587891
2013-05-14,4.539999961853027
2013-05-15,4.5
2013-05-16,4.400000095367432
2013-05-17,4.409999847412109
2013-05-20,4.429999828338623
2013-05-21,4.389999866485596
2013-05-22,4.349999904632568
2013-05-23,4.409999847412109
2013-05-24,4.340000152587891
2013-05-28,4.53000020980835
2013-05-29,4.420000076293945
2013-05-30,4.46999979019165
2013-05-31,4.380000114440918
2013-06-03,4.400000095367432
2013-06-04,4.329999923706055
2013-06-05,4.320000171661377
2013-06-06,4.300000190734863
2013-06-07,4.300000190734863
2013-06-10,4.360000133514404
2013-06-11,4.230000019073486
2013-06-12,4.179999828338623
2013-06-13,4.150000095367432
2013-06-14,4.239999771118164
2013-06-17,4.230000019073486
2013-06-18,4.150000095367432
2013-06-19,4.010000228881836
2013-06-20,3.799999952316284
2013-06-21,3.9100000858306885
2013-06-24,3.9000000953674316
2013-06-25,3.7899999618530273
2013-06-26,3.8399999141693115
2013-06-27,3.819999933242798
2013-06-28,3.880000114440918
2013-07-01,3.9600000381469727
2013-07-02,4.130000114440918
2013-07-03,4.130000114440918
2013-07-05,4.179999828338623
2013-07-08,4.059999942779541
2013-07-09,4.019999980926514
2013-07-10,4.050000190734863
2013-07-11,4.150000095367432
2013-07-12,4.460000038146973
2013-07-15,4.619999885559082
2013-07-16,4.929999828338623
2013-07-17,4.960000038146973
2013-07-18,5.170000076293945
2013-07-19,5.150000095367432
2013-07-22,5.0
2013-07-23,4.869999885559082
2013-07-24,4.710000038146973
2013-07-25,4.71999979019165
2013-07-26,4.630000114440918
2013-07-29,4.5
2013-07-30,4.440000057220459
2013-07-31,4.429999828338623
2013-08-01,4.400000095367432
2013-08-02,4.380000114440918
2013-08-05,4.420000076293945
2013-08-06,4.420000076293945
2013-08-07,4.25
2013-08-08,4.869999885559082
2013-08-09,4.789999961853027
2013-08-12,4.949999809265137
2013-08-13,4.940000057220459
2013-08-14,4.940000057220459
2013-08-15,5.329999923706055
2013-08-16,5.130000114440918
2013-08-19,5.300000190734863
2013-08-20,5.329999923706055
2013-08-21,5.230000019073486
2013-08-22,5.260000228881836
2013-08-23,5.210000038146973
2013-08-26,5.059999942779541
2013-08-27,5.019999980926514
2013-08-28,4.809999942779541
2013-08-29,4.840000152587891
2013-08-30,4.78000020980835
2013-09-03,4.929999828338623
2013-09-04,4.889999866485596
2013-09-05,5.159999847412109
2013-09-06,5.170000076293945
2013-09-09,5.179999828338623
2013-09-10,5.289999961853027
2013-09-11,5.539999961853027
2013-09-12,5.400000095367432
2013-09-13,5.71999979019165
2013-09-16,5.550000190734863
2013-09-17,5.679999828338623
2013-09-18,5.760000228881836
2013-09-19,6.409999847412109
2013-09-20,6.269999980926514
2013-09-23,6.210000038146973
2013-09-24,6.110000133514404
2013-09-25,5.980000019073486
2013-09-26,6.159999847412109
2013-09-27,6.159999847412109
2013-09-30,6.010000228881836
2013-10-01,6.150000095367432
2013-10-02,6.059999942779541
2013-10-03,5.860000133514404
2013-10-04,5.849999904632568
2013-10-07,5.849999904632568
2013-10-08,5.929999828338623
2013-10-09,5.860000133514404
