Date,GRNT
2021-04-09,8.003763198852539
2021-04-12,7.987478733062744
2021-04-13,8.003763198852539
2021-04-14,8.003763198852539
2021-04-15,8.003763198852539
2021-04-16,7.995622634887695
2021-04-19,7.995622634887695
2021-04-20,7.987478733062744
2021-04-21,7.987478733062744
2021-04-22,7.987478733062744
2021-04-23,7.938625812530518
2021-04-26,7.9467692375183105
2021-04-27,7.971194744110107
2021-04-28,7.938625812530518
2021-04-29,7.930483341217041
2021-04-30,7.938625812530518
2021-05-03,7.971194744110107
2021-05-04,7.938625812530518
2021-05-05,7.938625812530518
2021-05-06,7.938625812530518
2021-05-07,7.922342300415039
2021-05-10,7.9141998291015625
2021-05-11,7.897914409637451
2021-05-12,7.897914409637451
2021-05-13,7.9141998291015625
2021-05-14,7.963052749633789
2021-05-17,7.897914409637451
2021-05-18,7.9141998291015625
2021-05-19,7.889773845672607
2021-05-20,7.889773845672607
2021-05-21,7.873490333557129
2021-05-24,7.873490333557129
2021-05-25,7.873490333557129
2021-05-26,7.922342300415039
2021-05-27,7.889773845672607
2021-05-28,7.9141998291015625
2021-06-01,7.922342300415039
2021-06-02,7.938625812530518
2021-06-03,7.954911231994629
2021-06-04,7.954911231994629
2021-06-07,7.963052749633789
2021-06-08,7.963052749633789
2021-06-09,7.963052749633789
2021-06-10,7.938625812530518
2021-06-11,7.938625812530518
2021-06-14,7.954911231994629
2021-06-15,7.971194744110107
2021-06-16,7.9467692375183105
2021-06-17,7.941882610321045
2021-06-18,7.930483341217041
2021-06-21,7.9141998291015625
2021-06-22,7.930483341217041
2021-06-23,7.897914409637451
2021-06-24,7.897914409637451
2021-06-25,7.926413536071777
2021-06-28,7.922342300415039
2021-06-29,7.930483341217041
2021-06-30,7.930483341217041
2021-07-01,7.930483341217041
2021-07-02,7.938625812530518
2021-07-06,7.9467692375183105
2021-07-07,7.938625812530518
2021-07-08,7.938625812530518
2021-07-09,7.9345550537109375
2021-07-12,7.930483341217041
2021-07-13,7.926413536071777
2021-07-14,7.922342300415039
2021-07-15,7.9141998291015625
2021-07-16,7.922342300415039
2021-07-19,7.9141998291015625
2021-07-20,7.922342300415039
2021-07-21,7.922342300415039
2021-07-22,7.9141998291015625
2021-07-23,7.9345550537109375
2021-07-26,7.897914409637451
2021-07-27,7.889773845672607
2021-07-28,7.897914409637451
2021-07-29,7.881629467010498
2021-07-30,7.8653459548950195
2021-08-02,7.906058311462402
2021-08-03,7.930483341217041
2021-08-04,7.906058311462402
2021-08-05,7.971194744110107
2021-08-06,7.930483341217041
2021-08-09,7.922342300415039
2021-08-10,7.906058311462402
2021-08-11,7.9141998291015625
2021-08-12,7.922342300415039
2021-08-13,7.897914409637451
2021-08-16,7.930483341217041
2021-08-17,7.906058311462402
2021-08-18,7.889773845672607
2021-08-19,7.897914409637451
2021-08-20,7.9141998291015625
2021-08-23,7.922342300415039
2021-08-24,7.9141998291015625
2021-08-25,7.9141998291015625
2021-08-26,7.9141998291015625
2021-08-27,7.889773845672607
2021-08-30,7.897914409637451
2021-08-31,7.930483341217041
2021-09-01,7.930483341217041
2021-09-02,7.930483341217041
2021-09-03,7.930483341217041
2021-09-07,7.9141998291015625
2021-09-08,7.938625812530518
2021-09-09,7.938625812530518
2021-09-10,7.930483341217041
2021-09-13,7.9467692375183105
2021-09-14,7.9467692375183105
2021-09-15,7.9467692375183105
2021-09-16,7.9467692375183105
2021-09-17,7.9467692375183105
2021-09-20,7.954911231994629
2021-09-21,7.954911231994629
2021-09-22,7.954911231994629
2021-09-23,7.963052749633789
2021-09-24,7.970381259918213
2021-09-27,7.963052749633789
2021-09-28,7.987478733062744
2021-09-29,7.979337215423584
2021-09-30,7.995622634887695
2021-10-01,7.995622634887695
2021-10-04,7.995622634887695
2021-10-05,7.991550922393799
2021-10-06,7.987478733062744
2021-10-07,7.995622634887695
2021-10-08,7.987478733062744
2021-10-11,7.995622634887695
2021-10-12,8.003763198852539
2021-10-13,7.995622634887695
2021-10-14,8.028190612792969
2021-10-15,7.995622634887695
2021-10-18,7.987478733062744
2021-10-19,7.979337215423584
2021-10-20,7.987478733062744
2021-10-21,7.979337215423584
2021-10-22,8.020048141479492
2021-10-25,8.060758590698242
2021-10-26,8.020048141479492
2021-10-27,8.011905670166016
2021-10-28,7.987478733062744
2021-10-29,7.979337215423584
2021-11-01,8.003763198852539
2021-11-02,8.020048141479492
2021-11-03,8.011905670166016
2021-11-04,8.011905670166016
2021-11-05,8.003763198852539
2021-11-08,7.987478733062744
2021-11-09,8.003763198852539
2021-11-10,7.991550922393799
2021-11-11,7.987478733062744
2021-11-12,8.011905670166016
2021-11-15,8.020048141479492
2021-11-16,8.003763198852539
2021-11-17,8.003763198852539
2021-11-18,7.995622634887695
2021-11-19,7.995622634887695
2021-11-22,8.011905670166016
2021-11-23,8.020048141479492
2021-11-24,8.020048141479492
2021-11-26,8.011905670166016
2021-11-29,8.003763198852539
2021-11-30,8.011905670166016
2021-12-01,8.011905670166016
2021-12-02,8.011905670166016
2021-12-03,7.995622634887695
2021-12-06,7.995622634887695
2021-12-07,7.995622634887695
2021-12-08,8.003763198852539
2021-12-09,8.028190612792969
2021-12-10,8.003763198852539
2021-12-13,8.003763198852539
2021-12-14,7.987478733062744
2021-12-15,7.979337215423584
2021-12-16,7.979337215423584
2021-12-17,7.979337215423584
2021-12-20,7.979337215423584
2021-12-21,7.995622634887695
2021-12-22,7.987478733062744
2021-12-23,7.979337215423584
2021-12-27,8.028190612792969
2021-12-28,8.011905670166016
2021-12-29,8.011905670166016
2021-12-30,8.011905670166016
2021-12-31,7.987478733062744
2022-01-03,8.011905670166016
2022-01-04,8.011905670166016
2022-01-05,8.003763198852539
2022-01-06,8.003763198852539
2022-01-07,7.971194744110107
2022-01-10,7.971194744110107
2022-01-11,7.979337215423584
2022-01-12,7.979337215423584
2022-01-13,7.979337215423584
2022-01-14,7.979337215423584
2022-01-18,7.979337215423584
2022-01-19,7.995622634887695
2022-01-20,8.003763198852539
2022-01-21,7.987478733062744
2022-01-24,7.987478733062744
2022-01-25,7.987478733062744
2022-01-26,7.987478733062744
2022-01-27,7.979337215423584
2022-01-28,7.995622634887695
2022-01-31,8.003763198852539
2022-02-01,8.020048141479492
2022-02-02,8.011905670166016
2022-02-03,8.011905670166016
2022-02-04,7.995622634887695
2022-02-07,7.971194744110107
2022-02-08,8.003763198852539
2022-02-09,8.003763198852539
2022-02-10,8.011905670166016
2022-02-11,8.011905670166016
2022-02-14,8.011905670166016
2022-02-15,8.011905670166016
2022-02-16,8.003763198852539
2022-02-17,8.007835388183594
2022-02-18,8.011905670166016
2022-02-22,8.011905670166016
2022-02-23,8.011905670166016
2022-02-24,8.011905670166016
2022-02-25,8.003763198852539
2022-02-28,8.007835388183594
2022-03-01,8.003763198852539
2022-03-02,8.011905670166016
2022-03-03,8.011905670166016
2022-03-04,8.011905670166016
2022-03-07,7.979337215423584
2022-03-08,7.987478733062744
2022-03-09,8.003763198852539
2022-03-10,8.020048141479492
2022-03-11,8.020048141479492
2022-03-14,8.011905670166016
2022-03-15,8.003763198852539
2022-03-16,8.011905670166016
2022-03-17,8.011905670166016
2022-03-18,8.011905670166016
2022-03-21,8.020048141479492
2022-03-22,8.020048141479492
2022-03-23,8.011905670166016
2022-03-24,8.020048141479492
2022-03-25,8.036333084106445
2022-03-28,8.036333084106445
2022-03-29,8.036333084106445
2022-03-30,8.011905670166016
2022-03-31,8.020048141479492
2022-04-01,8.020048141479492
2022-04-04,8.036333084106445
2022-04-05,8.028190612792969
2022-04-06,8.036333084106445
2022-04-07,8.028190612792969
2022-04-08,8.036333084106445
2022-04-11,8.036333084106445
2022-04-12,8.044473648071289
2022-04-13,8.044473648071289
2022-04-14,8.05261516571045
2022-04-18,8.036333084106445
2022-04-19,8.046103477478027
2022-04-20,8.05261516571045
2022-04-21,8.060758590698242
2022-04-22,8.060758590698242
2022-04-25,8.05261516571045
2022-04-26,8.060758590698242
2022-04-27,8.060758590698242
2022-04-28,8.068901062011719
2022-04-29,8.060758590698242
2022-05-02,8.060758590698242
2022-05-03,8.05261516571045
2022-05-04,8.064830780029297
2022-05-05,8.060758590698242
2022-05-06,8.060758590698242
2022-05-09,8.05261516571045
2022-05-10,8.044473648071289
2022-05-11,8.036333084106445
2022-05-12,8.036333084106445
2022-05-13,8.044473648071289
2022-05-16,8.036333084106445
2022-05-17,8.040404319763184
2022-05-18,8.077043533325195
2022-05-19,8.068901062011719
2022-05-20,8.061573028564453
2022-05-23,8.085186004638672
2022-05-24,8.085186004638672
2022-05-25,8.101469993591309
2022-05-26,8.101469993591309
2022-05-27,8.109610557556152
2022-05-31,8.134037971496582
2022-06-01,8.117756843566895
2022-06-02,8.117756843566895
2022-06-03,8.150321960449219
2022-06-06,8.134037971496582
2022-06-07,8.142180442810059
2022-06-08,8.191033363342285
2022-06-09,8.272455215454102
2022-06-10,8.280596733093262
2022-06-13,8.223602294921875
2022-06-14,8.231745719909668
2022-06-15,8.22767162322998
2022-06-16,8.191033363342285
2022-06-17,8.223602294921875
2022-06-21,8.199176788330078
2022-06-22,8.134037971496582
2022-06-23,8.150321960449219
2022-06-24,8.150321960449219
2022-06-27,8.129966735839844
2022-06-28,8.134037971496582
2022-06-29,8.125896453857422
2022-06-30,8.134037971496582
2022-07-01,8.125896453857422
2022-07-05,8.109610557556152
2022-07-06,8.117756843566895
2022-07-07,8.117756843566895
2022-07-08,8.125896453857422
2022-07-11,8.121824264526367
2022-07-12,8.125896453857422
2022-07-13,8.117756843566895
2022-07-14,8.101469993591309
2022-07-15,8.101469993591309
2022-07-18,8.101469993591309
2022-07-19,8.093326568603516
2022-07-20,8.077043533325195
2022-07-21,8.077043533325195
2022-07-22,8.077043533325195
2022-07-25,8.077043533325195
2022-07-26,8.085186004638672
2022-07-27,8.077043533325195
2022-07-28,8.109610557556152
2022-07-29,8.093326568603516
2022-08-01,8.085186004638672
2022-08-02,8.085186004638672
2022-08-03,8.077043533325195
2022-08-04,8.093326568603516
2022-08-05,8.093326568603516
2022-08-08,8.085186004638672
2022-08-09,8.085186004638672
2022-08-10,8.093326568603516
2022-08-11,8.093326568603516
2022-08-12,8.093326568603516
2022-08-15,8.077043533325195
2022-08-16,8.093326568603516
2022-08-17,8.08925724029541
2022-08-18,8.085186004638672
2022-08-19,8.077043533325195
2022-08-22,8.093326568603516
2022-08-23,8.09414005279541
2022-08-24,8.117756843566895
2022-08-25,8.11368465423584
2022-08-26,8.11368465423584
2022-08-29,8.125896453857422
2022-08-30,8.117756843566895
2022-08-31,8.125896453857422
2022-09-01,8.109610557556152
2022-09-02,8.109610557556152
2022-09-06,8.109610557556152
2022-09-07,8.101469993591309
2022-09-08,8.093326568603516
2022-09-09,8.117756843566895
2022-09-12,8.101469993591309
2022-09-13,8.109610557556152
2022-09-14,8.117756843566895
2022-09-15,8.117756843566895
2022-09-16,8.109610557556152
2022-09-19,8.125896453857422
2022-09-20,8.109610557556152
2022-09-21,8.117756843566895
2022-09-22,8.101469993591309
2022-09-23,8.088441848754883
2022-09-26,8.101469993591309
2022-09-27,8.101469993591309
2022-09-28,8.085186004638672
2022-09-29,8.117756843566895
2022-09-30,8.125896453857422
2022-10-03,8.125896453857422
2022-10-04,8.125896453857422
2022-10-05,8.142180442810059
2022-10-06,8.142180442810059
2022-10-07,8.138110160827637
2022-10-10,8.142180442810059
2022-10-11,8.134037971496582
2022-10-12,8.150321960449219
2022-10-13,8.146251678466797
2022-10-14,8.150321960449219
2022-10-17,7.5640869140625
2022-10-18,7.8327765464782715
2022-10-19,7.879188060760498
2022-10-20,7.572227478027344
2022-10-21,7.645508289337158
2022-10-24,7.5315165519714355
2022-10-25,8.325380325317383
2022-10-26,7.735071182250977
2022-10-27,7.409384250640869
2022-10-28,7.800208568572998
2022-10-31,7.735071182250977
2022-11-01,7.2953948974609375
2022-11-02,7.083697319030762
2022-11-03,7.034843921661377
2022-11-04,7.368674278259277
2022-11-07,7.270967483520508
2022-11-08,6.9615654945373535
2022-11-09,7.262825012207031
2022-11-10,7.466380596160889
2022-11-11,7.686217784881592
2022-11-14,7.987478733062744
2022-11-15,7.979337215423584
2022-11-16,8.182892799377441
2022-11-17,7.881629467010498
2022-11-18,7.979337215423584
2022-11-21,7.409384250640869
2022-11-22,7.629222869873047
2022-11-23,7.897914409637451
2022-11-25,7.702502727508545
2022-11-28,7.254683494567871
2022-11-29,7.287250995635986
2022-11-30,7.451563358306885
2022-12-01,7.492642879486084
2022-12-02,7.7473273277282715
2022-12-05,7.221526145935059
2022-12-06,6.6464338302612305
2022-12-07,6.925764560699463
2022-12-08,7.155801296234131
2022-12-09,7.36119270324707
2022-12-12,7.106509208679199
2022-12-13,6.942194938659668
2022-12-14,6.983274459838867
2022-12-15,6.991489887237549
2022-12-16,7.656955242156982
2022-12-19,7.246173858642578
2022-12-20,7.114724159240723
2022-12-21,7.048998832702637
2022-12-22,6.966843128204346
2022-12-23,6.9997053146362305
2022-12-27,7.016136646270752
2022-12-28,6.90111780166626
2022-12-29,7.057215213775635
2022-12-30,7.418702125549316
2023-01-03,6.991489887237549
2023-01-04,7.114724159240723
2023-01-05,7.131155014038086
2023-01-06,7.467994689941406
2023-01-09,7.500858306884766
2023-01-10,7.122940540313721
2023-01-11,6.942194938659668
2023-01-12,7.098293781280518
2023-01-13,7.024352550506592
2023-01-17,6.90111780166626
2023-01-18,6.991489887237549
2023-01-19,6.531415939331055
2023-01-20,6.441043376922607
2023-01-23,6.276731014251709
2023-01-24,6.260300159454346
2023-01-25,6.391749858856201
2023-01-26,6.252084255218506
2023-01-27,6.334240436553955
2023-01-30,5.9070281982421875
2023-01-31,5.923459053039551
2023-02-01,5.833087921142578
2023-02-02,6.104203701019287
2023-02-03,6.1781439781188965
2023-02-06,5.874166488647461
2023-02-07,5.948106288909912
2023-02-08,5.923459053039551
2023-02-09,5.915243625640869
2023-02-10,6.046693801879883
2023-02-13,5.84130334854126
2023-02-14,5.759147644042969
2023-02-15,5.750931262969971
2023-02-16,5.619482040405273
2023-02-17,5.463385105133057
2023-02-21,5.422306537628174
2023-02-22,5.422306537628174
2023-02-23,5.5208940505981445
2023-02-24,5.011525630950928
2023-02-27,4.600745677947998
2023-02-28,4.433141231536865
2023-03-01,4.944334030151367
2023-03-02,4.768350124359131
2023-03-03,4.734828948974609
2023-03-06,4.609125137329102
2023-03-07,4.709688186645508
2023-03-08,4.659407138824463
2023-03-09,4.567224502563477
2023-03-10,4.558844566345215
2023-03-13,4.282296180725098
2023-03-14,4.2739152908325195
2023-03-15,4.232015609741211
2023-03-16,4.223635196685791
2023-03-17,4.357719421386719
2023-03-20,4.206874370574951
2023-03-21,4.1984944343566895
2023-03-22,4.223635196685791
2023-03-23,4.17335319519043
2023-03-24,4.3996195793151855
2023-03-27,4.61750602722168
2023-03-28,5.338205337524414
2023-03-29,5.279542922973633
2023-03-30,4.952714920043945
2023-03-31,4.919193267822266
2023-04-03,5.178980827331543
2023-04-04,5.2460222244262695
2023-04-05,5.061657428741455
2023-04-06,4.961095333099365
2023-04-10,5.162220001220703
2023-04-11,5.120319366455078
2023-04-12,5.145459175109863
2023-04-13,5.086798667907715
2023-04-14,5.296304225921631
2023-04-17,5.070038318634033
2023-04-18,4.935953617095947
2023-04-19,4.860532283782959
2023-04-20,4.634266376495361
2023-04-21,4.583984375
2023-04-24,5.011375904083252
2023-04-25,4.827011585235596
2023-04-26,4.8689117431640625
2023-04-27,4.759969234466553
2023-04-28,4.759969234466553
2023-05-01,4.885672092437744
2023-05-02,4.852151870727539
2023-05-03,4.651026248931885
2023-05-04,4.475041389465332
2023-05-05,4.986234664916992
2023-05-08,5.036517143249512
2023-05-09,4.667787075042725
2023-05-10,4.667787075042725
2023-05-11,4.441520690917969
2023-05-12,4.315816402435303
2023-05-15,4.49180269241333
2023-05-16,4.533702850341797
2023-05-17,4.927574634552002
2023-05-18,5.028137683868408
2023-05-19,4.449901103973389
2023-05-22,4.659407138824463
2023-05-23,4.734828948974609
2023-05-24,5.078418731689453
2023-05-25,5.028137683868408
2023-05-26,4.944334030151367
2023-05-30,4.99461555480957
2023-05-31,4.866548538208008
2023-06-01,5.07999324798584
2023-06-02,5.062918186187744
2023-06-05,5.18244743347168
2023-06-06,5.097069263458252
2023-06-07,5.173910140991211
2023-06-08,5.455657482147217
2023-06-09,5.148295879364014
2023-06-12,5.780094146728516
2023-06-13,5.4727325439453125
2023-06-14,5.370278835296631
2023-06-15,5.438581943511963
2023-06-16,5.617875576019287
2023-06-20,5.754479885101318
2023-06-21,5.899622917175293
2023-06-22,5.856934547424316
2023-06-23,5.7971696853637695
2023-06-26,5.2592878341674805
2023-06-27,5.5068840980529785
2023-06-28,5.66056489944458
2023-06-29,5.703253746032715
2023-06-30,5.66056489944458
2023-07-03,5.7971696853637695
2023-07-05,5.652026653289795
2023-07-06,5.5154218673706055
2023-07-07,5.66056489944458
2023-07-10,5.805708408355713
2023-07-11,5.771556377410889
2023-07-12,5.856934547424316
2023-07-13,5.728867530822754
2023-07-14,5.634950637817383
2023-07-17,5.967926025390625
2023-07-18,6.061841011047363
2023-07-19,6.002077102661133
2023-07-20,6.232597827911377
2023-07-21,5.95938777923584
2023-07-24,6.266749382019043
2023-07-25,5.942313194274902
2023-07-26,5.9764628410339355
2023-07-27,5.95938777923584
2023-07-28,6.113068103790283
2023-07-31,6.224059581756592
2023-08-01,6.164294719696045
2023-08-02,6.352126598358154
2023-08-03,6.189908504486084
2023-08-04,6.002077102661133
2023-08-07,6.061841011047363
2023-08-08,6.1045308113098145
2023-08-09,6.181371212005615
2023-08-10,6.036228656768799
2023-08-11,6.804630279541016
2023-08-14,6.8217058181762695
2023-08-15,6.394815921783447
2023-08-16,6.394815921783447
2023-08-17,6.625337600708008
2023-08-18,6.702176570892334
2023-08-21,6.659487724304199
2023-08-22,6.753403663635254
2023-08-23,6.8217058181762695
2023-08-24,6.744865417480469
2023-08-25,6.838781833648682
2023-08-28,6.804630279541016
2023-08-29,6.744865417480469
2023-08-30,6.702176570892334
2023-08-31,6.4077653884887695
2023-09-01,6.632904052734375
2023-09-05,6.710835933685303
2023-09-06,6.477038860321045
2023-09-07,6.485698699951172
2023-09-08,6.494357109069824
2023-09-11,5.325374126434326
2023-09-12,4.805824279785156
2023-09-13,4.7971649169921875
2023-09-14,4.953030109405518
2023-09-15,4.979007244110107
2023-09-18,5.013643741607666
2023-09-19,5.212804317474365
2023-09-20,5.143531799316406
2023-09-21,5.082917213439941
2023-09-22,5.1002349853515625
2023-09-25,5.212804317474365
2023-09-26,5.204145431518555
2023-09-27,5.394646167755127
2023-09-28,5.394646167755127
2023-09-29,5.282077789306641
2023-10-02,5.247440814971924
2023-10-03,5.056940078735352
2023-10-04,5.074258804321289
2023-10-05,4.996325969696045
2023-10-06,5.126213073730469
2023-10-09,5.351350784301758
2023-10-10,5.342691421508789
2023-10-11,5.204145431518555
2023-10-12,5.351350784301758
2023-10-13,5.420624256134033
2023-10-16,5.593807220458984
2023-10-17,5.654420852661133
2023-10-18,5.50721549987793
2023-10-19,5.50721549987793
2023-10-20,5.411964416503906
2023-10-23,5.247440814971924
2023-10-24,5.273417949676514
2023-10-25,5.394646167755127
2023-10-26,5.4033050537109375
2023-10-27,5.282077789306641
2023-10-30,5.273417949676514
2023-10-31,5.334033012390137
2023-11-01,5.360009670257568
2023-11-02,5.472579002380371
2023-11-03,5.48989725112915
2023-11-06,5.1521897315979
2023-11-07,5.273417949676514
2023-11-08,5.264759540557861
2023-11-09,5.117554664611816
2023-11-10,5.17816686630249
2023-11-13,5.195486068725586
2023-11-14,5.195486068725586
2023-11-15,5.238781452178955
2023-11-16,5.316713809967041
2023-11-17,5.385986804962158
2023-11-20,5.411964416503906
2023-11-21,5.420624256134033
2023-11-22,5.360009670257568
2023-11-24,5.282077789306641
2023-11-27,5.290736675262451
2023-11-28,5.368668079376221
2023-11-29,5.308055400848389
2023-11-30,5.211063385009766
2023-12-01,5.2904205322265625
2023-12-04,5.184611797332764
2023-12-05,5.0347161293029785
2023-12-06,5.202247142791748
2023-12-07,5.28160285949707
2023-12-08,5.25515079498291
2023-12-11,5.22869873046875
2023-12-12,5.1669769287109375
2023-12-13,5.378593921661377
2023-12-14,5.440314769744873
2023-12-15,5.440314769744873
2023-12-18,5.405045986175537
2023-12-19,5.475584506988525
2023-12-20,5.369776725769043
2023-12-21,5.466767311096191
2023-12-22,5.502036094665527
2023-12-26,5.57257604598999
2023-12-27,5.484402179718018
2023-12-28,5.334506988525391
2023-12-29,5.3080549240112305
2024-01-02,5.387411594390869
2024-01-03,5.431498050689697
2024-01-04,5.25515079498291
2024-01-05,5.131707668304443
2024-01-08,4.946542263031006
2024-01-09,4.849551677703857
2024-01-10,4.752560615539551
2024-01-11,4.770195007324219
2024-01-12,4.796647548675537
2024-01-16,4.690838813781738
2024-01-17,4.770195007324219
2024-01-18,4.6732048988342285
2024-01-19,4.664386749267578
2024-01-22,4.726108551025391
2024-01-23,4.796647548675537
2024-01-24,4.8319172859191895
2024-01-25,4.884820938110352
2024-01-26,4.93772554397583
2024-01-29,4.884820938110352
2024-01-30,4.91127347946167
2024-01-31,4.8319172859191895
2024-02-01,4.761378288269043
2024-02-02,4.787829875946045
2024-02-05,4.6996564865112305
2024-02-06,4.814281940460205
2024-02-07,4.849551677703857
2024-02-08,4.849551677703857
2024-02-09,4.85836935043335
2024-02-12,5.140524864196777
2024-02-13,4.999446868896484
2024-02-14,5.043533802032471
2024-02-15,5.378593921661377
2024-02-16,5.440314769744873
2024-02-20,5.378593921661377
2024-02-21,5.484402179718018
2024-02-22,5.431498050689697
2024-02-23,5.422680854797363
2024-02-26,5.449131965637207
2024-02-27,5.510854244232178
2024-02-28,5.484402179718018
2024-02-29,5.5203070640563965
2024-03-01,5.601090431213379
2024-03-04,5.385664939880371
2024-03-05,5.439521312713623
2024-03-06,5.430545806884766
2024-03-07,5.448497772216797
2024-03-08,5.31385612487793
2024-03-11,5.340784072875977
2024-03-12,5.484402656555176
2024-03-13,5.5382585525512695
2024-03-14,5.565186977386475
2024-03-15,5.610067367553711
2024-03-18,5.574163436889648
2024-03-19,5.645971775054932
2024-03-20,5.753685474395752
2024-03-21,5.807541370391846
2024-03-22,5.690852642059326
2024-03-25,5.7177815437316895
2024-03-26,5.565186977386475
2024-03-27,5.636995792388916
2024-03-28,5.834470272064209
2024-04-01,5.861398696899414
2024-04-02,5.825493812561035
2024-04-03,5.843446731567383
2024-04-04,5.92423152923584
2024-04-05,6.013991832733154
2024-04-08,5.92423152923584
2024-04-09,5.942183494567871
2024-04-10,5.951159954071045
2024-04-11,6.14863395690918
2024-04-12,6.166586399078369
2024-04-15,5.9332075119018555
2024-04-16,5.987064361572266
2024-04-17,5.9332075119018555
2024-04-18,6.0947771072387695
2024-04-19,6.139657497406006
2024-04-22,6.040921211242676
2024-04-23,6.0229692459106445
2024-04-24,5.762660980224609
2024-04-25,5.753685474395752
2024-04-26,5.951159954071045
2024-04-29,6.005016326904297
2024-04-30,5.852422714233398
2024-05-01,5.645971775054932
2024-05-02,5.726757049560547
2024-05-03,5.789589881896973
2024-05-06,5.978087902069092
2024-05-07,5.861398696899414
2024-05-08,5.8703742027282715
2024-05-09,5.906278610229492
2024-05-10,5.690852642059326
2024-05-13,5.574163436889648
2024-05-14,5.753685474395752
2024-05-15,5.951159954071045
2024-05-16,5.798565864562988
2024-05-17,5.798565864562988
2024-05-20,5.942183494567871
2024-05-21,5.906278610229492
2024-05-22,5.888326644897461
2024-05-23,5.8703742027282715
2024-05-24,5.897303581237793
2024-05-28,5.843446731567383
2024-05-29,5.852422714233398
2024-05-30,5.969111442565918
2024-05-31,5.9782395362854
2024-06-03,5.987366199493408
2024-06-04,5.832205295562744
2024-06-05,5.8048248291015625
2024-06-06,5.759189128875732
2024-06-07,5.631409645080566
2024-06-10,5.777442932128906
2024-06-11,5.7865705490112305
2024-06-12,5.750062465667725
2024-06-13,5.5857744216918945
2024-06-14,5.339343547821045
2024-06-17,5.394105434417725
2024-06-18,5.394105434417725
2024-06-20,5.512758255004883
2024-06-21,5.4671220779418945
2024-06-24,5.567520618438721
2024-06-25,5.576648235321045
2024-06-26,5.540139198303223
2024-06-27,5.6861724853515625
2024-06-28,5.777442932128906
2024-07-01,5.795697212219238
2024-07-02,5.877841472625732
2024-07-03,6.005620002746582
2024-07-05,5.832205295562744
2024-07-08,5.93260383605957
2024-07-09,5.877841472625732
2024-07-10,5.896095275878906
2024-07-11,6.197288990020752
2024-07-12,6.197288990020752
2024-07-15,6.434593200683594
2024-07-16,6.388957500457764
2024-07-17,6.39808464050293
