Date,TXRH
2010-01-04,8.679573059082031
2010-01-05,8.863916397094727
2010-01-06,8.564355850219727
2010-01-07,8.487545013427734
2010-01-08,8.433775901794434
2010-01-11,8.195662498474121
2010-01-12,8.172622680664062
2010-01-13,8.326245307922363
2010-01-14,8.702613830566406
2010-01-15,8.65652847290039
2010-01-19,8.779422760009766
2010-01-20,8.90999984741211
2010-01-21,9.071303367614746
2010-01-22,9.071303367614746
2010-01-25,9.02521800994873
2010-01-26,9.02521800994873
2010-01-27,9.125067710876465
2010-01-28,8.917683601379395
2010-01-29,8.933043479919434
2010-02-01,9.22492504119873
2010-02-02,9.324779510498047
2010-02-03,9.102029800415039
2010-02-04,8.986818313598633
2010-02-05,9.35550308227539
2010-02-08,9.301734924316406
2010-02-09,9.493760108947754
2010-02-10,9.493760108947754
2010-02-11,9.516804695129395
2010-02-12,9.662742614746094
2010-02-16,10.100563049316406
2010-02-17,10.00838851928711
2010-02-18,9.931580543518066
2010-02-19,10.031434059143066
2010-02-22,9.985342025756836
2010-02-23,10.645914077758789
2010-02-24,10.699682235717773
2010-02-25,10.476934432983398
2010-02-26,10.315630912780762
2010-03-01,10.407804489135742
2010-03-02,10.469257354736328
2010-03-03,10.56142520904541
2010-03-04,10.622871398925781
2010-03-05,10.853303909301758
2010-03-08,10.89171028137207
2010-03-09,10.784173011779785
2010-03-10,10.761136054992676
2010-03-11,10.87634563446045
2010-03-12,10.868664741516113
2010-03-15,10.692000389099121
2010-03-16,10.476934432983398
2010-03-17,10.630555152893066
2010-03-18,10.784173011779785
2010-03-19,10.791857719421387
2010-03-22,10.87634563446045
2010-03-23,10.937795639038086
2010-03-24,10.937795639038086
2010-03-25,10.89171028137207
2010-03-26,10.79953670501709
2010-03-29,10.745766639709473
2010-03-30,10.79953670501709
2010-03-31,10.66895866394043
2010-04-01,10.692000389099121
2010-04-05,10.899391174316406
2010-04-06,10.860986709594727
2010-04-07,11.145183563232422
2010-04-08,11.590683937072754
2010-04-09,11.536914825439453
2010-04-12,11.529233932495117
2010-04-13,11.652131080627441
2010-04-14,11.58300495147705
2010-04-15,11.928647994995117
2010-04-16,11.844159126281738
2010-04-19,11.69821834564209
2010-04-20,12.005460739135742
2010-04-21,12.112997055053711
2010-04-22,12.389510154724121
2010-04-23,12.258933067321777
2010-04-26,12.089948654174805
2010-04-27,11.928647994995117
2010-04-28,11.19127082824707
2010-04-29,11.736623764038086
2010-04-30,11.352571487426758
2010-05-03,11.821117401123047
2010-05-04,11.298802375793457
2010-05-05,11.198949813842773
2010-05-06,10.768815994262695
2010-05-07,10.492298126220703
2010-05-10,11.099098205566406
2010-05-11,11.291122436523438
2010-05-12,11.529233932495117
2010-05-13,11.613726615905762
2010-05-14,11.337206840515137
2010-05-17,11.375615119934082
2010-05-18,11.237357139587402
2010-05-19,11.19127082824707
2010-05-20,10.761136054992676
2010-05-21,10.699682235717773
2010-05-24,10.661279678344727
2010-05-25,10.922433853149414
2010-05-26,10.953157424926758
2010-05-27,11.406338691711426
2010-05-28,11.214311599731445
2010-06-01,10.991565704345703
2010-06-02,11.36793041229248
2010-06-03,11.536914825439453
2010-06-04,10.945475578308105
2010-06-07,10.638236045837402
2010-06-08,10.615191459655762
2010-06-09,10.707365036010742
2010-06-10,10.66895866394043
2010-06-11,10.730408668518066
2010-06-14,10.853303909301758
2010-06-15,11.09141731262207
2010-06-16,11.145183563232422
2010-06-17,11.168228149414062
2010-06-18,11.298802375793457
2010-06-21,10.922433853149414
2010-06-22,10.569106101989746
2010-06-23,10.576786994934082
2010-06-24,10.16969108581543
2010-06-25,10.246501922607422
2010-06-28,10.062156677246094
2010-06-29,9.670425415039062
2010-06-30,9.69346809387207
2010-07-01,9.678106307983398
2010-07-02,9.601293563842773
2010-07-06,9.255648612976074
2010-07-07,9.555206298828125
2010-07-08,9.685785293579102
2010-07-09,9.87013053894043
2010-07-12,9.793318748474121
2010-07-13,10.261863708496094
2010-07-14,10.292587280273438
2010-07-15,10.208096504211426
2010-07-16,9.69346809387207
2010-07-19,9.708829879760742
2010-07-20,9.946944236755371
2010-07-21,9.83172607421875
2010-07-22,10.41547966003418
2010-07-23,10.476934432983398
2010-07-26,10.66895866394043
2010-07-27,10.584468841552734
2010-07-28,10.43852710723877
2010-07-29,10.23114013671875
2010-07-30,10.354037284851074
2010-08-02,10.523016929626465
2010-08-03,10.576786994934082
2010-08-04,10.622871398925781
2010-08-05,10.753453254699707
2010-08-06,10.914749145507812
2010-08-09,11.129823684692383
2010-08-10,10.768815994262695
2010-08-11,10.346356391906738
2010-08-12,10.37707805633545
2010-08-13,10.069840431213379
2010-08-16,10.100563049316406
2010-08-17,10.354037284851074
2010-08-18,10.59982967376709
2010-08-19,10.37707805633545
2010-08-20,10.215776443481445
2010-08-23,10.09288215637207
2010-08-24,9.89317512512207
2010-08-25,10.077519416809082
2010-08-26,10.069840431213379
2010-08-27,10.461567878723145
2010-08-30,10.19273567199707
2010-08-31,10.177373886108398
2010-09-01,10.638236045837402
2010-09-02,11.083731651306152
2010-09-03,11.214311599731445
2010-09-07,11.037647247314453
2010-09-08,11.068371772766113
2010-09-09,10.83793830871582
2010-09-10,10.87634563446045
2010-09-13,11.183588027954102
2010-09-14,11.0299711227417
2010-09-15,11.106779098510742
2010-09-16,11.099098205566406
2010-09-17,10.937795639038086
2010-09-20,11.152865409851074
2010-09-21,10.945475578308105
2010-09-22,10.615191459655762
2010-09-23,10.492298126220703
2010-09-24,10.77649211883545
2010-09-27,11.145183563232422
2010-09-28,10.983880996704102
2010-09-29,10.968520164489746
2010-09-30,10.791857719421387
2010-10-01,10.884029388427734
2010-10-04,10.845621109008789
2010-10-05,11.19127082824707
2010-10-06,11.106779098510742
2010-10-07,11.52155590057373
2010-10-08,11.536914825439453
2010-10-11,11.690535545349121
2010-10-12,11.821117401123047
2010-10-13,11.767343521118164
2010-10-14,11.813432693481445
2010-10-15,11.782710075378418
2010-10-18,11.767343521118164
2010-10-19,11.606045722961426
2010-10-20,11.6290864944458
2010-10-21,11.667492866516113
2010-10-22,12.136035919189453
2010-10-25,12.182122230529785
2010-10-26,12.082271575927734
2010-10-27,11.867197036743164
2010-10-28,11.790390968322754
2010-10-29,11.821117401123047
2010-11-01,11.744305610656738
2010-11-02,11.990094184875488
2010-11-03,12.281977653503418
2010-11-04,12.420232772827148
2010-11-05,12.335742950439453
2010-11-08,12.374151229858398
2010-11-09,12.258933067321777
2010-11-10,12.197484970092773
2010-11-11,12.289657592773438
2010-11-12,12.243574142456055
2010-11-15,12.16675853729248
2010-11-16,11.93632984161377
2010-11-17,12.274293899536133
2010-11-18,12.212848663330078
2010-11-19,12.48936653137207
2010-11-22,12.673710823059082
2010-11-23,12.87341594696045
2010-11-24,13.119209289550781
2010-11-26,13.080801010131836
2010-11-29,13.096162796020508
2010-11-30,13.142256736755371
2010-12-01,13.288191795349121
2010-12-02,13.60311508178711
2010-12-03,13.6722412109375
2010-12-06,13.726014137268066
2010-12-07,13.98716926574707
2010-12-08,13.84891128540039
2010-12-09,13.741366386413574
2010-12-10,13.8719482421875
2010-12-13,13.541664123535156
2010-12-14,13.418771743774414
2010-12-15,13.449494361877441
2010-12-16,13.587753295898438
2010-12-17,13.595436096191406
2010-12-20,13.457173347473145
2010-12-21,13.480215072631836
2010-12-22,13.303550720214844
2010-12-23,13.41108512878418
2010-12-27,13.37268352508545
2010-12-28,13.295875549316406
2010-12-29,13.388042449951172
2010-12-30,13.41108512878418
2010-12-31,13.188339233398438
2011-01-03,13.418771743774414
2011-01-04,13.265148162841797
2011-01-05,13.288191795349121
2011-01-06,13.418771743774414
2011-01-07,13.334281921386719
2011-01-10,13.364999771118164
2011-01-11,13.349639892578125
2011-01-12,13.349639892578125
2011-01-13,13.741366386413574
2011-01-14,14.171509742736816
2011-01-18,13.841228485107422
2011-01-19,13.633838653564453
2011-01-20,13.649205207824707
2011-01-21,13.480215072631836
2011-01-24,13.357322692871094
2011-01-25,13.818181037902832
2011-01-26,13.111525535583496
2011-01-27,13.303550720214844
2011-01-28,12.911820411682129
2011-01-31,12.76588249206543
2011-02-01,13.172978401184082
2011-02-02,13.22674560546875
2011-02-03,13.480215072631836
2011-02-04,13.526301383972168
2011-02-07,13.341961860656738
2011-02-08,13.495579719543457
2011-02-09,13.595436096191406
2011-02-10,13.772100448608398
2011-02-11,13.948760032653809
2011-02-14,14.0255765914917
2011-02-15,13.726014137268066
2011-02-16,13.81049919128418
2011-02-17,13.856595039367676
2011-02-18,14.079339027404785
2011-02-22,13.626153945922852
2011-02-23,13.12689208984375
2011-02-24,12.92718505859375
2011-02-25,13.088482856750488
2011-02-28,13.042399406433105
2011-03-01,12.850372314453125
2011-03-02,12.742839813232422
2011-03-03,13.050082206726074
2011-03-04,13.003992080688477
2011-03-07,12.79660415649414
2011-03-08,12.957903861999512
2011-03-09,12.996316909790039
2011-03-10,12.84268856048584
2011-03-11,12.904139518737793
2011-03-14,12.765220642089844
2011-03-15,12.734353065490723
2011-03-16,12.510530471801758
2011-03-17,12.32530689239502
2011-03-18,12.441076278686523
2011-03-21,12.54912281036377
2011-03-22,12.402486801147461
2011-03-23,12.433358192443848
2011-03-24,12.610865592956543
2011-03-25,12.657166481018066
2011-03-28,12.626300811767578
2011-03-29,12.69576358795166
2011-03-30,12.95816707611084
2011-03-31,13.112523078918457
2011-04-01,13.158827781677246
2011-04-04,13.25143814086914
2011-04-05,13.297749519348145
2011-04-06,13.228288650512695
2011-04-07,12.888707160949707
2011-04-08,12.641735076904297
2011-04-11,12.533685684204102
2011-04-12,12.564558029174805
2011-04-13,12.387048721313477
2011-04-14,12.556842803955078
2011-04-15,12.80380916595459
2011-04-18,12.641735076904297
2011-04-19,12.618584632873535
2011-04-20,12.834680557250977
2011-04-21,12.649453163146973
2011-04-25,12.726628303527832
2011-04-26,12.649453163146973
2011-04-27,12.464226722717285
2011-04-28,12.556842803955078
2011-04-29,12.556842803955078
2011-05-02,12.387048721313477
2011-05-03,12.032029151916504
2011-05-04,11.931700706481934
2011-05-05,12.425638198852539
2011-05-06,12.394767761230469
2011-05-09,12.35617733001709
2011-05-10,12.564558029174805
2011-05-11,12.734353065490723
2011-05-12,12.857834815979004
2011-05-13,12.742067337036133
2011-05-16,12.495100021362305
2011-05-17,12.657166481018066
2011-05-18,12.726628303527832
2011-05-19,12.95816707611084
2011-05-20,12.811525344848633
2011-05-23,12.880990982055664
2011-05-24,12.525968551635742
2011-05-25,12.765220642089844
2011-05-26,13.043063163757324
2011-05-27,13.043063163757324
2011-05-31,13.297749519348145
2011-06-01,12.850118637084961
2011-06-02,12.865555763244629
2011-06-03,12.657166481018066
2011-06-06,12.657166481018066
2011-06-07,12.626300811767578
2011-06-08,12.371611595153809
2011-06-09,12.417922019958496
2011-06-10,12.317587852478027
2011-06-13,12.410666465759277
2011-06-14,12.7442045211792
2011-06-15,12.472721099853516
2011-06-16,12.48048210144043
2011-06-17,12.294320106506348
2011-06-20,12.829530715942383
2011-06-21,13.000179290771484
2011-06-22,13.101009368896484
2011-06-23,13.395763397216797
2011-06-24,13.465574264526367
2011-06-27,13.558653831481934
2011-06-28,13.752572059631348
2011-06-29,13.706034660339355
2011-06-30,13.605194091796875
2011-07-01,14.00078296661377
2011-07-05,14.117133140563965
2011-07-06,14.14040756225586
2011-07-07,14.155919075012207
2011-07-08,14.179186820983887
2011-07-11,14.02405834197998
2011-07-12,13.962005615234375
2011-07-13,14.124893188476562
2011-07-14,13.969759941101074
2011-07-15,13.930974006652832
2011-07-18,13.799117088317871
2011-07-19,14.008539199829102
2011-07-20,13.775842666625977
2011-07-21,13.659489631652832
2011-07-22,13.643978118896484
2011-07-25,13.566412925720215
2011-07-26,13.481086730957031
2011-07-27,12.992419242858887
2011-07-28,12.829530715942383
2011-07-29,12.814018249511719
2011-08-01,12.89933967590332
2011-08-02,11.929755210876465
2011-08-03,12.232268333435059
2011-08-04,11.635003089904785
2011-08-05,11.681543350219727
2011-08-08,10.51804256439209
2011-08-09,10.921385765075684
2011-08-10,10.649901390075684
2011-08-11,11.192872047424316
2011-08-12,11.239409446716309
2011-08-15,11.169599533081055
2011-08-16,11.022226333618164
2011-08-17,11.154088020324707
2011-08-18,10.16123104095459
2011-08-19,10.168992042541504
2011-08-22,10.13796615600586
2011-08-23,10.525797843933105
2011-08-24,10.618877410888672
2011-08-25,10.15347957611084
2011-08-26,10.440478324890137
2011-08-29,10.905875205993652
2011-08-30,10.952413558959961
2011-08-31,11.092037200927734
2011-09-01,10.921385765075684
2011-09-02,10.587851524353027
2011-09-06,10.657663345336914
2011-09-07,10.898118019104004
2011-09-08,10.836065292358398
2011-09-09,10.3706636428833
2011-09-12,10.62037181854248
2011-09-13,10.73742389678955
2011-09-14,11.057358741760254
2011-09-15,11.190017700195312
2011-09-16,11.221230506896973
2011-09-19,11.151001930236816
2011-09-20,10.745227813720703
2011-09-21,10.503321647644043
2011-09-22,10.550145149230957
2011-09-23,10.84666919708252
2011-09-26,11.190017700195312
2011-09-27,10.831062316894531
2011-09-28,10.674995422363281
2011-09-29,10.612570762634277
2011-09-30,10.316038131713867
2011-10-03,9.7463960647583
2011-10-04,10.230202674865723
2011-10-05,10.316038131713867
2011-10-06,10.11315631866455
2011-10-07,10.06633472442627
2011-10-10,10.284825325012207
2011-10-11,10.53453540802002
2011-10-12,10.7842435836792
2011-10-13,10.862277030944824
2011-10-14,10.862277030944824
2011-10-17,10.47210693359375
2011-10-18,10.589158058166504
2011-10-19,10.394075393676758
2011-10-20,10.362862586975098
2011-10-21,10.62037181854248
2011-10-24,11.166607856750488
2011-10-25,10.994935035705566
2011-10-26,11.182215690612793
2011-10-27,11.705039978027344
2011-10-28,11.377299308776855
2011-10-31,11.182215690612793
2011-11-01,10.987133026123047
2011-11-02,11.065162658691406
2011-11-03,11.182215690612793
2011-11-04,11.205620765686035
2011-11-07,11.291464805603027
2011-11-08,11.291464805603027
2011-11-09,10.893488883972168
2011-11-10,10.729622840881348
2011-11-11,11.11978816986084
2011-11-14,10.994935035705566
2011-11-15,11.104181289672852
2011-11-16,10.690600395202637
2011-11-17,10.503321647644043
2011-11-18,10.409683227539062
2011-11-21,10.17558479309082
2011-11-22,10.136564254760742
2011-11-23,9.801019668579102
2011-11-25,9.668364524841309
