Date,ICE
2010-06-29,19.55671501159668
2010-06-30,19.410743713378906
2010-07-01,19.342044830322266
2010-07-02,18.24297523498535
2010-07-06,17.84455108642578
2010-07-07,18.337425231933594
2010-07-08,18.428449630737305
2010-07-09,18.31338119506836
2010-07-12,18.308229446411133
2010-07-13,18.546937942504883
2010-07-14,18.186302185058594
2010-07-15,18.122764587402344
2010-07-16,17.437551498413086
2010-07-19,17.669397354125977
2010-07-20,18.467939376831055
2010-07-21,17.92527198791504
2010-07-22,18.292774200439453
2010-07-23,18.60875701904297
2010-07-26,18.546937942504883
2010-07-27,18.4095516204834
2010-07-28,18.31510353088379
2010-07-29,18.284189224243164
2010-07-30,18.138216018676758
2010-08-02,18.656845092773438
2010-08-03,18.44561195373535
2010-08-04,18.943641662597656
2010-08-05,18.71179962158203
2010-08-06,18.431880950927734
2010-08-09,18.639667510986328
2010-08-10,18.246410369873047
2010-08-11,17.51997947692871
2010-08-12,17.260669708251953
2010-08-13,16.565160751342773
2010-08-16,16.86568832397461
2010-08-17,17.15763282775879
2010-08-18,17.119848251342773
2010-08-19,16.730018615722656
2010-08-20,16.66648292541504
2010-08-23,16.568599700927734
2010-08-24,16.128963470458984
2010-08-25,16.422630310058594
2010-08-26,16.431215286254883
2010-08-27,16.716291427612305
2010-08-30,16.214832305908203
2010-08-31,16.410608291625977
2010-09-01,17.071767807006836
2010-09-02,17.28470802307129
2010-09-03,17.57322883605957
2010-09-07,17.731220245361328
2010-09-08,17.875471115112305
2010-09-09,17.92698860168457
2010-09-10,18.121042251586914
2010-09-13,18.416418075561523
2010-09-14,18.279037475585938
2010-09-15,18.402685165405273
2010-09-16,18.241252899169922
2010-09-17,18.024873733520508
2010-09-20,18.01972198486328
2010-09-21,17.772432327270508
2010-09-22,17.662517547607422
2010-09-23,17.356843948364258
2010-09-24,17.951034545898438
2010-09-27,18.043764114379883
2010-09-28,18.17599868774414
2010-09-29,18.071237564086914
2010-09-30,17.983659744262695
2010-10-01,18.29792594909668
2010-10-04,18.43702507019043
2010-10-05,19.113651275634766
2010-10-06,19.026063919067383
2010-10-07,19.130823135375977
2010-10-08,19.295692443847656
2010-10-11,19.230422973632812
2010-10-12,19.446807861328125
2010-10-13,19.395292282104492
2010-10-14,19.397005081176758
2010-10-15,19.749048233032227
2010-10-18,20.056453704833984
2010-10-19,19.91562843322754
2010-10-20,19.9190673828125
2010-10-21,20.29515838623047
2010-10-22,20.06504249572754
2010-10-25,19.853809356689453
2010-10-26,19.43478775024414
2010-10-27,19.692380905151367
2010-10-28,19.67521095275879
2010-10-29,19.726728439331055
2010-11-01,19.623689651489258
2010-11-02,19.48973846435547
2010-11-03,19.319732666015625
2010-11-04,19.70096778869629
2010-11-05,20.1680850982666
2010-11-08,20.149187088012695
2010-11-09,19.77137565612793
2010-11-10,19.913911819458008
2010-11-11,19.694093704223633
2010-11-12,19.278507232666016
2010-11-15,19.4657039642334
2010-11-16,19.020915985107422
2010-11-17,19.178905487060547
2010-11-18,19.431350708007812
2010-11-19,19.711275100708008
2010-11-22,19.398717880249023
2010-11-23,19.20122528076172
2010-11-24,19.616823196411133
2010-11-26,19.41761016845703
2010-11-29,19.391845703125
2010-11-30,19.354074478149414
2010-12-01,19.855518341064453
2010-12-02,20.666093826293945
2010-12-03,20.05129051208496
2010-12-06,20.25394058227539
2010-12-07,19.955127716064453
2010-12-08,20.2711181640625
2010-12-09,20.216157913208008
2010-12-10,20.18696403503418
2010-12-13,20.221311569213867
2010-12-14,19.986045837402344
2010-12-15,20.229896545410156
2010-12-16,20.15433120727539
2010-12-17,20.47547721862793
2010-12-20,20.446285247802734
2010-12-21,20.621444702148438
2010-12-22,20.684988021850586
2010-12-23,20.60771369934082
2010-12-27,20.755393981933594
2010-12-28,20.762266159057617
2010-12-29,20.581947326660156
2010-12-30,20.52012062072754
2010-12-31,20.461734771728516
2011-01-03,20.461734771728516
2011-01-04,20.259092330932617
2011-01-05,20.20414161682129
2011-01-06,19.659746170043945
2011-01-07,19.580759048461914
2011-01-10,19.59278106689453
2011-01-11,19.316286087036133
2011-01-12,19.817747116088867
2011-01-13,19.980894088745117
2011-01-14,19.96715545654297
2011-01-18,20.05129051208496
2011-01-19,19.845218658447266
2011-01-20,19.8435115814209
2011-01-21,20.022111892700195
2011-01-24,20.059885025024414
2011-01-25,19.817747116088867
2011-01-26,19.743898391723633
2011-01-27,20.238492965698242
2011-01-28,20.07706069946289
2011-01-31,20.691858291625977
2011-02-01,20.844694137573242
2011-02-02,20.657506942749023
2011-02-03,20.480627059936523
2011-02-04,20.672964096069336
2011-02-07,20.662660598754883
2011-02-08,20.302034378051758
2011-02-09,21.145221710205078
2011-02-10,22.0588321685791
2011-02-11,22.11550521850586
2011-02-14,22.404016494750977
2011-02-15,21.76517677307129
2011-02-16,21.960948944091797
2011-02-17,22.1361141204834
2011-02-18,21.84073257446289
2011-02-22,21.000978469848633
2011-02-23,21.0765380859375
2011-02-24,21.232812881469727
2011-02-25,21.794368743896484
2011-02-28,22.015899658203125
2011-03-01,21.826997756958008
2011-03-02,21.89741325378418
2011-03-03,22.235713958740234
2011-03-04,22.367944717407227
2011-03-07,23.135581970214844
2011-03-08,22.65817642211914
2011-03-09,22.484722137451172
2011-03-10,21.91114616394043
2011-03-11,21.650114059448242
2011-03-14,21.430299758911133
2011-03-15,21.179582595825195
2011-03-16,21.25513458251953
2011-03-17,21.524755477905273
2011-03-18,21.42686653137207
2011-03-21,21.50758171081543
2011-03-22,21.59515953063965
2011-03-23,21.81498146057129
2011-03-24,21.861343383789062
2011-03-25,21.97811508178711
2011-03-28,21.605470657348633
2011-03-29,21.658702850341797
2011-03-30,21.454345703125
2011-03-31,21.21563720703125
2011-04-01,20.564773559570312
2011-04-04,20.418806076049805
2011-04-05,20.5750789642334
2011-04-06,21.03531837463379
2011-04-07,20.995824813842773
2011-04-08,20.70215606689453
2011-04-11,20.70215606689453
2011-04-12,20.690141677856445
2011-04-13,20.812070846557617
2011-04-14,20.717607498168945
2011-04-15,20.954605102539062
2011-04-18,20.580230712890625
2011-04-19,20.492650985717773
2011-04-20,20.721050262451172
2011-04-21,20.982086181640625
2011-04-25,20.951175689697266
2011-04-26,21.014711380004883
2011-04-27,20.91510581970215
2011-04-28,20.64205551147461
2011-04-29,20.667808532714844
2011-05-02,20.29859161376953
2011-05-03,19.998064041137695
2011-05-04,19.723291397094727
2011-05-05,19.587629318237305
2011-05-06,20.195558547973633
2011-05-09,20.42395782470703
2011-05-10,20.6506404876709
2011-05-11,20.66094207763672
2011-05-12,20.614574432373047
2011-05-13,20.319196701049805
2011-05-16,20.988948822021484
2011-05-17,20.690141677856445
2011-05-18,21.014711380004883
2011-05-19,21.09885597229004
2011-05-20,20.81035041809082
2011-05-23,20.678115844726562
2011-05-24,20.841262817382812
2011-05-25,20.805200576782227
2011-05-26,20.671247482299805
2011-05-27,20.465173721313477
2011-05-31,20.719335556030273
2011-06-01,20.02553939819336
2011-06-02,20.15433120727539
2011-06-03,19.85723876953125
2011-06-06,19.53438949584961
2011-06-07,19.55156707763672
2011-06-08,19.44165802001953
2011-06-09,20.042715072631836
2011-06-10,19.884714126586914
2011-06-13,19.913911819458008
2011-06-14,20.362136840820312
2011-06-15,20.01008415222168
2011-06-16,20.111404418945312
2011-06-17,20.28313446044922
2011-06-20,20.715896606445312
2011-06-21,20.997529983520508
2011-06-22,20.595680236816406
2011-06-23,20.542449951171875
2011-06-24,20.360410690307617
2011-06-27,20.69701385498047
2011-06-28,21.02158546447754
2011-06-29,21.320392608642578
2011-06-30,21.41655921936035
2011-07-01,21.806386947631836
2011-07-05,22.069137573242188
2011-07-06,21.952360153198242
2011-07-07,22.24259376525879
2011-07-08,22.05024528503418
2011-07-11,21.567686080932617
2011-07-12,21.521312713623047
2011-07-13,21.658702850341797
2011-07-14,21.64324378967285
2011-07-15,21.895694732666016
2011-07-18,21.617490768432617
2011-07-19,21.92144775390625
2011-07-20,21.69132423400879
2011-07-21,22.015899658203125
2011-07-22,22.105213165283203
2011-07-25,21.950645446777344
2011-07-26,21.687896728515625
2011-07-27,21.136640548706055
2011-07-28,21.225933074951172
2011-07-29,21.17441749572754
2011-08-01,20.971776962280273
2011-08-02,20.45142936706543
2011-08-03,20.095947265625
2011-08-04,19.034656524658203
2011-08-05,18.91788101196289
2011-08-08,17.84455108642578
2011-08-09,19.405601501464844
2011-08-10,18.856050491333008
2011-08-11,20.066747665405273
2011-08-12,19.728443145751953
2011-08-15,19.9946231842041
2011-08-16,19.09990882873535
2011-08-17,19.086166381835938
2011-08-18,18.1571102142334
2011-08-19,18.04033660888672
2011-08-22,18.244693756103516
2011-08-23,19.11193084716797
2011-08-24,19.338619232177734
2011-08-25,18.93161392211914
2011-08-26,19.249313354492188
2011-08-29,19.998064041137695
2011-08-30,19.95684814453125
2011-08-31,20.255651473999023
2011-09-01,19.785112380981445
2011-09-02,19.324880599975586
2011-09-06,19.436506271362305
2011-09-07,20.104541778564453
2011-09-08,20.040998458862305
2011-09-09,19.659746170043945
2011-09-12,20.20242691040039
2011-09-13,20.456584930419922
2011-09-14,20.691858291625977
2011-09-15,21.239675521850586
2011-09-16,21.462928771972656
2011-09-19,21.102294921875
2011-09-20,21.0284481048584
2011-09-21,21.10057830810547
2011-09-22,21.112598419189453
2011-09-23,20.96834373474121
2011-09-26,21.30665397644043
2011-09-27,21.30150604248047
2011-09-28,20.851564407348633
2011-09-29,20.982086181640625
2011-09-30,20.30890655517578
2011-10-03,20.212724685668945
2011-10-04,20.82408905029297
2011-10-05,21.145221710205078
2011-10-06,21.553936004638672
2011-10-07,20.88591194152832
2011-10-10,21.6329402923584
2011-10-11,21.140073776245117
2011-10-12,21.57111930847168
2011-10-13,21.308378219604492
2011-10-14,21.371912002563477
2011-10-17,20.99925422668457
2011-10-18,21.3804988861084
2011-10-19,21.09027099609375
2011-10-20,21.09027099609375
2011-10-21,21.72567367553711
2011-10-24,22.022768020629883
2011-10-25,21.315235137939453
2011-10-26,21.591726303100586
2011-10-27,22.6890869140625
2011-10-28,22.74403190612793
2011-10-31,22.304407119750977
2011-11-01,21.167545318603516
2011-11-02,21.057641983032227
2011-11-03,21.948923110961914
2011-11-04,21.89396858215332
2011-11-07,21.419992446899414
2011-11-08,21.82013511657715
2011-11-09,21.320392608642578
2011-11-10,21.524755477905273
2011-11-11,21.962663650512695
2011-11-14,21.754871368408203
2011-11-15,21.81498146057129
2011-11-16,21.030166625976562
2011-11-17,20.293439865112305
2011-11-18,20.128582000732422
2011-11-21,19.60308265686035
2011-11-22,19.905330657958984
2011-11-23,19.458831787109375
2011-11-25,19.539535522460938
2011-11-28,20.188684463500977
2011-11-29,20.157777786254883
2011-11-30,20.903087615966797
2011-12-01,21.414844512939453
2011-12-02,21.195026397705078
2011-12-05,20.990671157836914
2011-12-06,21.170982360839844
2011-12-07,21.119461059570312
2011-12-08,20.709028244018555
2011-12-09,21.104007720947266
2011-12-12,20.528717041015625
2011-12-13,20.152618408203125
2011-12-14,20.135448455810547
2011-12-15,20.113121032714844
2011-12-16,20.209293365478516
2011-12-19,19.95341682434082
2011-12-20,20.590534210205078
2011-12-21,20.358694076538086
2011-12-22,20.528717041015625
2011-12-23,20.62831687927246
2011-12-27,20.705591201782227
2011-12-28,20.508102416992188
2011-12-29,20.83095932006836
2011-12-30,20.70215606689453
2012-01-03,20.362136840820312
2012-01-04,20.095947265625
2012-01-05,20.09423065185547
2012-01-06,19.750774383544922
2012-01-09,19.333467483520508
2012-01-10,19.561870574951172
2012-01-11,19.338619232177734
2012-01-12,19.738744735717773
2012-01-13,20.001497268676758
2012-01-17,19.259614944458008
2012-01-18,19.70612907409668
2012-01-19,20.26939582824707
2012-01-20,20.162927627563477
2012-01-23,20.355266571044922
2012-01-24,20.42395782470703
2012-01-25,20.183530807495117
2012-01-26,20.169788360595703
2012-01-27,19.998064041137695
2012-01-30,19.822898864746094
2012-01-31,19.659746170043945
2012-02-01,19.695819854736328
2012-02-02,20.547597885131836
2012-02-03,21.00612449645996
2012-02-06,21.081687927246094
2012-02-07,21.08340072631836
2012-02-08,22.338754653930664
2012-02-09,22.656461715698242
2012-02-10,23.154478073120117
2012-02-13,22.967288970947266
2012-02-14,22.956987380981445
2012-02-15,22.81616973876953
2012-02-16,22.982744216918945
2012-02-17,23.092647552490234
2012-02-21,22.90375518798828
2012-02-22,22.8659725189209
2012-02-23,23.915254592895508
2012-02-24,23.997684478759766
2012-02-27,23.978788375854492
2012-02-28,24.018280029296875
2012-02-29,23.69198989868164
2012-03-01,24.007976531982422
2012-03-02,23.927255630493164
2012-03-05,23.724620819091797
2012-03-06,23.625019073486328
2012-03-07,23.94272232055664
2012-03-08,23.99080467224121
2012-03-09,24.35487174987793
2012-03-12,23.807052612304688
2012-03-13,24.449325561523438
2012-03-14,24.165971755981445
2012-03-15,24.36001968383789
2012-03-16,23.870588302612305
2012-03-19,24.090412139892578
2012-03-20,24.020009994506836
2012-03-21,23.93585205078125
2012-03-22,23.98221778869629
2012-03-23,23.95302391052246
2012-03-26,23.89978790283203
2012-03-27,23.552888870239258
2012-03-28,23.376014709472656
2012-03-29,23.216304779052734
2012-03-30,23.599258422851562
2012-04-02,23.805341720581055
2012-04-03,23.63532066345215
2012-04-04,23.101238250732422
2012-04-05,23.801908493041992
2012-04-09,23.327924728393555
2012-04-10,22.699392318725586
2012-04-11,22.924358367919922
2012-04-12,23.03426170349121
2012-04-13,22.84879493713379
2012-04-16,22.555145263671875
2012-04-17,22.721717834472656
2012-04-18,22.416034698486328
2012-04-19,22.240867614746094
2012-04-20,22.04852867126465
2012-04-23,21.99357032775879
2012-04-24,22.386844635009766
2012-04-25,22.774946212768555
2012-04-26,22.49675178527832
2012-04-27,22.78354263305664
2012-04-30,22.84708023071289
2012-05-01,22.515634536743164
2012-05-02,21.955793380737305
2012-05-03,22.197935104370117
2012-05-04,21.85962677001953
2012-05-07,21.576269149780273
2012-05-08,21.516162872314453
2012-05-09,21.45262336730957
2012-05-10,21.47494888305664
2012-05-11,21.291202545166016
2012-05-14,21.146942138671875
2012-05-15,20.95804214477539
2012-05-16,20.906518936157227
2012-05-17,20.837820053100586
2012-05-18,21.224220275878906
2012-05-21,21.4818115234375
2012-05-22,21.411405563354492
2012-05-23,21.35988426208496
2012-05-24,21.286041259765625
2012-05-25,21.55051612854004
2012-05-29,21.483537673950195
2012-05-30,20.997529983520508
2012-05-31,21.0284481048584
2012-06-01,20.344959259033203
2012-06-04,20.485776901245117
2012-06-05,21.577985763549805
2012-06-06,22.043386459350586
2012-06-07,21.926607131958008
2012-06-08,21.962663650512695
2012-06-11,21.76861000061035
2012-06-12,21.954082489013672
2012-06-13,21.6329402923584
2012-06-14,22.117219924926758
2012-06-15,23.149320602416992
2012-06-18,23.396617889404297
2012-06-19,23.27984046936035
2012-06-20,23.16305923461914
2012-06-21,22.551692962646484
2012-06-22,22.871118545532227
2012-06-25,22.546545028686523
2012-06-26,22.90202522277832
2012-06-27,22.81102180480957
2012-06-28,23.035985946655273
2012-06-29,23.351964950561523
2012-07-02,23.32448959350586
2012-07-03,23.166492462158203
2012-07-05,23.139019012451172
2012-07-06,22.8917293548584
2012-07-09,22.80757713317871
2012-07-10,22.579181671142578
2012-07-11,22.967288970947266
2012-07-12,23.053157806396484
2012-07-13,23.564918518066406
2012-07-16,23.011940002441406
2012-07-17,23.38116455078125
2012-07-18,23.298734664916992
2012-07-19,22.97243881225586
2012-07-20,22.512210845947266
2012-07-23,22.52593994140625
2012-07-24,22.754348754882812
2012-07-25,22.436643600463867
2012-07-26,22.793842315673828
2012-07-27,23.054868698120117
2012-07-30,22.728588104248047
2012-07-31,22.534521102905273
2012-08-01,22.221975326538086
2012-08-02,22.103483200073242
2012-08-03,22.71141242980957
2012-08-06,22.668472290039062
2012-08-07,22.68050193786621
2012-08-08,22.71141242980957
2012-08-09,22.831623077392578
2012-08-10,22.884868621826172
2012-08-13,22.965574264526367
2012-08-14,22.768085479736328
2012-08-15,22.805866241455078
2012-08-16,23.29186248779297
2012-08-17,23.242061614990234
2012-08-20,23.290143966674805
2012-08-21,23.07891845703125
2012-08-22,23.355403900146484
2012-08-23,23.309036254882812
2012-08-24,23.5443058013916
2012-08-27,23.642196655273438
2012-08-28,23.762401580810547
2012-08-29,23.571788787841797
2012-08-30,23.415510177612305
2012-08-31,23.475616455078125
2012-09-04,23.45501136779785
2012-09-05,23.276411056518555
2012-09-06,23.513397216796875
2012-09-07,23.549455642700195
2012-09-10,23.32105255126953
2012-09-11,23.312467575073242
2012-09-12,23.346818923950195
2012-09-13,23.501379013061523
2012-09-14,24.057783126831055
2012-09-17,24.11101531982422
2012-09-18,24.105867385864258
2012-09-19,23.73492431640625
2012-09-20,23.66452407836914
2012-09-21,23.625019073486328
2012-09-24,23.552888870239258
2012-09-25,23.21973419189453
2012-09-26,23.126995086669922
2012-09-27,23.20771026611328
2012-09-28,22.910619735717773
2012-10-01,22.654739379882812
2012-10-02,22.407445907592773
2012-10-03,22.582611083984375
2012-10-04,22.67020606994629
2012-10-05,22.49675178527832
2012-10-08,22.402297973632812
2012-10-09,22.270065307617188
2012-10-10,22.09833526611328
2012-10-11,22.17732810974121
2012-10-12,22.280370712280273
2012-10-15,22.155000686645508
2012-10-16,22.568883895874023
2012-10-17,22.458959579467773
2012-10-18,22.40572738647461
2012-10-19,22.359363555908203
2012-10-22,22.59292221069336
2012-10-23,22.390277862548828
2012-10-24,22.40572738647461
2012-10-25,22.410888671875
2012-10-26,22.529376983642578
2012-10-31,22.49675178527832
2012-11-01,22.537961959838867
2012-11-02,22.295818328857422
2012-11-05,22.888296127319336
2012-11-06,22.917490005493164
2012-11-07,22.594636917114258
2012-11-08,22.390277862548828
2012-11-09,22.37653160095215
2012-11-12,22.419475555419922
2012-11-13,22.039939880371094
2012-11-14,21.97124671936035
2012-11-15,21.76517677307129
2012-11-16,21.912864685058594
2012-11-19,22.330171585083008
2012-11-20,22.30270004272461
2012-11-21,22.414318084716797
2012-11-23,22.529376983642578
2012-11-26,22.464115142822266
2012-11-27,22.31986427307129
2012-11-28,22.49675178527832
2012-11-29,22.70453643798828
2012-11-30,22.694236755371094
2012-12-03,22.668472290039062
2012-12-04,22.47098731994629
2012-12-05,22.355928421020508
2012-12-06,22.520788192749023
2012-12-07,22.448659896850586
2012-12-10,22.49675178527832
2012-12-11,22.173892974853516
2012-12-12,22.273494720458984
2012-12-13,22.191064834594727
2012-12-14,21.964378356933594
2012-12-17,21.954082489013672
2012-12-18,21.988422393798828
2012-12-19,22.034791946411133
2012-12-20,22.342191696166992
2012-12-21,21.6810302734375
2012-12-24,21.47322654724121
2012-12-26,21.46636962890625
2012-12-27,21.332412719726562
2012-12-28,21.236242294311523
2012-12-31,21.262001037597656
2013-01-02,21.45262336730957
2013-01-03,21.796085357666016
2013-01-04,22.25632667541504
2013-01-07,21.794368743896484
2013-01-08,21.84073257446289
2013-01-09,21.914579391479492
2013-01-10,21.981555938720703
2013-01-11,22.215110778808594
2013-01-14,22.24259376525879
2013-01-15,22.0828800201416
2013-01-16,21.995296478271484
2013-01-17,22.532814025878906
2013-01-18,22.896881103515625
2013-01-22,23.030832290649414
2013-01-23,22.93638038635254
2013-01-24,23.06002426147461
2013-01-25,23.15276336669922
2013-01-28,23.21973419189453
2013-01-29,23.477325439453125
2013-01-30,23.85342788696289
2013-01-31,23.827661514282227
2013-02-01,24.193452835083008
2013-02-04,24.270732879638672
2013-02-05,24.650249481201172
2013-02-06,24.938762664794922
2013-02-07,25.579317092895508
2013-02-08,25.587905883789062
2013-02-11,25.73044204711914
2013-02-12,25.88156509399414
2013-02-13,26.070465087890625
2013-02-14,26.70758819580078
2013-02-15,26.8690128326416
2013-02-19,26.747089385986328
2013-02-20,26.570199966430664
2013-02-21,26.279979705810547
2013-02-22,26.786579132080078
2013-02-25,25.848936080932617
2013-02-26,26.24563217163086
2013-02-27,26.633743286132812
2013-02-28,26.58737564086914
2013-03-01,26.44655990600586
2013-03-04,26.88790512084961
2013-03-05,27.224498748779297
2013-03-06,27.537050247192383
2013-03-07,27.26055908203125
2013-03-08,27.236515045166016
2013-03-11,27.3464298248291
2013-03-12,27.219350814819336
2013-03-13,27.37562370300293
2013-03-14,27.87879180908203
2013-03-15,27.64524269104004
2013-03-18,27.451187133789062
2013-03-19,27.409969329833984
2013-03-20,27.751712799072266
2013-03-21,27.724231719970703
2013-03-22,27.873638153076172
2013-03-25,27.820409774780273
2013-03-26,27.74656105041504
2013-03-27,27.444313049316406
2013-03-28,28.004154205322266
2013-04-01,27.492399215698242
2013-04-02,27.73110580444336
2013-04-03,26.93255615234375
2013-04-04,26.978925704956055
2013-04-05,26.628597259521484
2013-04-08,26.784866333007812
2013-04-09,26.626873016357422
2013-04-10,27.092269897460938
2013-04-11,27.188434600830078
2013-04-12,27.167821884155273
2013-04-15,26.474031448364258
2013-04-16,26.705867767333984
2013-04-17,26.4414005279541
2013-04-18,26.173503875732422
2013-04-19,26.511812210083008
2013-04-22,26.664653778076172
2013-04-23,27.02872085571289
2013-04-24,27.200458526611328
2013-04-25,27.406536102294922
2013-04-26,27.392793655395508
2013-04-29,27.801515579223633
2013-04-30,27.98011589050293
2013-05-01,28.603506088256836
2013-05-02,29.462148666381836
2013-05-03,29.541154861450195
2013-05-06,29.482763290405273
2013-05-07,29.386592864990234
2013-05-08,29.479318618774414
2013-05-09,29.402050018310547
2013-05-10,29.554880142211914
2013-05-13,29.58237075805664
2013-05-14,30.209178924560547
2013-05-15,30.020282745361328
2013-05-16,29.884618759155273
2013-05-17,30.466773986816406
2013-05-20,30.234943389892578
2013-05-21,29.793601989746094
2013-05-22,29.11181640625
2013-05-23,28.900588989257812
2013-05-24,28.792402267456055
2013-05-28,29.110111236572266
2013-05-29,29.402050018310547
2013-05-30,30.471927642822266
2013-05-31,29.402050018310547
2013-06-03,29.056873321533203
2013-06-04,28.294376373291016
2013-06-05,28.308116912841797
2013-06-06,29.056873321533203
2013-06-07,30.00139045715332
2013-06-10,30.066638946533203
2013-06-11,29.390024185180664
2013-06-12,29.548017501831055
2013-06-13,30.119874954223633
2013-06-14,29.735210418701172
2013-06-17,30.717504501342773
2013-06-18,31.438783645629883
2013-06-19,30.714061737060547
2013-06-20,29.790164947509766
2013-06-21,29.633880615234375
2013-06-24,29.527406692504883
2013-06-25,30.073509216308594
2013-06-26,30.89438247680664
2013-06-27,30.853178024291992
2013-06-28,30.526880264282227
2013-07-01,30.5715389251709
2013-07-02,29.967044830322266
2013-07-03,30.035728454589844
2013-07-05,30.40151596069336
2013-07-08,30.46162986755371
2013-07-09,30.11301040649414
2013-07-10,30.786195755004883
2013-07-11,30.779335021972656
2013-07-12,31.02661895751953
2013-07-15,31.23098373413086
2013-07-16,31.179462432861328
2013-07-17,31.086719512939453
2013-07-18,31.16399574279785
2013-07-19,30.738121032714844
2013-07-22,30.427276611328125
2013-07-23,30.65224838256836
2013-07-24,30.358592987060547
2013-07-25,30.679718017578125
2013-07-26,30.444459915161133
2013-07-29,30.611038208007812
2013-07-30,30.853178024291992
2013-07-31,31.332298278808594
2013-08-01,31.90761375427246
2013-08-02,32.3609504699707
2013-08-05,31.880126953125
2013-08-06,32.0827522277832
2013-08-07,31.76851463317871
2013-08-08,32.142860412597656
2013-08-09,31.75647735595703
2013-08-12,31.45079803466797
2013-08-13,31.426761627197266
2013-08-14,31.27219009399414
2013-08-15,30.971660614013672
2013-08-16,31.21896743774414
2013-08-19,31.19663429260254
2013-08-20,31.476551055908203
2013-08-21,31.19663429260254
2013-08-22,31.857803344726562
2013-08-23,31.826887130737305
2013-08-26,31.490285873413086
2013-08-27,30.952777862548828
2013-08-28,30.8995418548584
2013-08-29,30.957927703857422
2013-08-30,30.868635177612305
2013-09-03,31.198354721069336
2013-09-04,31.418174743652344
2013-09-05,31.083290100097656
2013-09-06,30.806808471679688
2013-09-09,31.15713882446289
2013-09-10,31.083290100097656
2013-09-11,31.177753448486328
2013-09-12,30.911556243896484
2013-09-13,31.00257110595703
2013-09-16,31.09532356262207
