Date,CADE
2010-01-04,15.6160888671875
2010-01-05,15.312337875366211
2010-01-06,15.30573558807373
2010-01-07,15.741534233093262
2010-01-08,15.728323936462402
2010-01-11,15.569851875305176
2010-01-12,15.583060264587402
2010-01-13,15.827369689941406
2010-01-14,16.14432144165039
2010-01-15,15.873597145080566
2010-01-19,15.946224212646484
2010-01-20,15.95943546295166
2010-01-21,16.170724868774414
2010-01-22,15.299135208129883
2010-01-25,15.08784008026123
2010-01-26,15.05482292175293
2010-01-27,15.464212417602539
2010-01-28,15.358563423156738
2010-01-29,15.107645988464355
2010-02-01,14.988799095153809
2010-02-02,14.942569732666016
2010-02-03,14.731278419494629
2010-02-04,14.3615083694458
2010-02-05,14.546393394470215
2010-02-08,14.368115425109863
2010-02-09,14.434149742126465
2010-02-10,14.57280445098877
2010-02-11,14.552993774414062
2010-02-12,14.473759651184082
2010-02-16,14.566201210021973
2010-02-17,14.500170707702637
2010-02-18,14.50677490234375
2010-02-19,14.546393394470215
2010-02-22,14.803908348083496
2010-02-23,14.671852111816406
2010-02-24,14.949173927307129
2010-02-25,14.902955055236816
2010-02-26,12.856023788452148
2010-03-01,13.258809089660645
2010-03-02,12.73717212677002
2010-03-03,12.730568885803223
2010-03-04,12.611714363098145
2010-03-05,12.849421501159668
2010-03-08,12.915450096130371
2010-03-09,12.82961368560791
2010-03-10,12.9220552444458
2010-03-11,13.015547752380371
2010-03-12,13.089007377624512
2010-03-15,13.342774391174316
2010-03-16,13.3761625289917
2010-03-17,13.389518737792969
2010-03-18,13.456300735473633
2010-03-19,13.756810188293457
2010-03-22,13.943802833557129
2010-03-23,13.89037799835205
2010-03-24,13.863665580749512
2010-03-25,13.990547180175781
2010-03-26,13.937115669250488
2010-03-29,14.077359199523926
2010-03-30,13.997224807739258
2010-03-31,13.997224807739258
2010-04-01,14.20425033569336
2010-04-05,14.29106330871582
2010-04-06,14.584900856018066
2010-04-07,14.624957084655762
2010-04-08,14.7651948928833
2010-04-09,14.818633079528809
2010-04-12,14.88541030883789
2010-04-13,14.831978797912598
2010-04-14,15.092427253723145
2010-04-15,15.192596435546875
2010-04-16,14.85201644897461
2010-04-19,14.805272102355957
2010-04-20,14.985570907592773
2010-04-21,15.326166152954102
2010-04-22,15.526494979858398
2010-04-23,14.91211986541748
2010-04-26,14.818633079528809
2010-04-27,14.437978744506836
2010-04-28,14.471376419067383
2010-04-29,14.79859447479248
2010-04-30,14.785240173339844
2010-05-03,14.872050285339355
2010-05-04,14.351165771484375
2010-05-05,14.21092700958252
2010-05-06,13.71006965637207
2010-05-07,13.48300838470459
2010-05-10,14.217599868774414
2010-05-11,14.257664680480957
2010-05-12,14.37119197845459
2010-05-13,14.257664680480957
2010-05-14,13.983872413635254
2010-05-17,13.957159042358398
2010-05-18,13.670000076293945
2010-05-19,13.643289566040039
2010-05-20,13.022225379943848
2010-05-21,13.135757446289062
2010-05-24,12.902022361755371
2010-05-25,12.908699989318848
2010-05-26,12.801850318908691
2010-05-27,13.215892791748047
2010-05-28,12.948769569396973
2010-06-01,12.688319206237793
2010-06-02,13.109039306640625
2010-06-03,13.109039306640625
2010-06-04,12.61486530303955
2010-06-07,12.574796676635742
2010-06-08,12.581472396850586
2010-06-09,12.38780689239502
2010-06-10,12.715036392211914
2010-06-11,12.789351463317871
2010-06-14,12.7623291015625
2010-06-15,12.985276222229004
2010-06-16,12.904206275939941
2010-06-17,12.836641311645508
2010-06-18,12.775836944580078
2010-06-21,12.789351463317871
2010-06-22,12.694768905639648
2010-06-23,12.640716552734375
2010-06-24,12.458304405212402
2010-06-25,12.57991886138916
2010-06-28,12.478574752807617
2010-06-29,12.228591918945312
2010-06-30,12.079961776733398
2010-07-01,11.802958488464355
2010-07-02,11.715130805969238
2010-07-06,11.775934219360352
2010-07-07,12.086715698242188
2010-07-08,12.188063621520996
2010-07-09,12.343449592590332
2010-07-12,12.269134521484375
2010-07-13,12.613693237304688
2010-07-14,12.269134521484375
2010-07-15,12.282644271850586
2010-07-16,11.89078426361084
2010-07-19,11.748909950256348
2010-07-20,11.64756965637207
2010-07-21,11.134099006652832
2010-07-22,11.275980949401855
2010-07-23,9.458579063415527
2010-07-26,9.7085599899292
2010-07-27,9.485607147216797
2010-07-28,9.303191184997559
2010-07-29,9.472095489501953
2010-07-30,9.904486656188965
2010-08-02,9.92475414276123
2010-08-03,9.816655158996582
2010-08-04,9.803142547607422
2010-08-05,9.890974044799805
2010-08-06,9.809901237487793
2010-08-09,9.870704650878906
2010-08-10,9.695049285888672
2010-08-11,9.195093154907227
2010-08-12,9.107260704040527
2010-08-13,8.850533485412598
2010-08-16,8.782970428466797
2010-08-17,8.897821426391602
2010-08-18,8.924849510192871
2010-08-19,8.762700080871582
2010-08-20,8.6748685836792
2010-08-23,8.607308387756348
2010-08-24,8.539751052856445
2010-08-25,8.647843360900879
2010-08-26,8.587040901184082
2010-08-27,8.688379287719727
2010-08-30,8.485699653625488
2010-08-31,8.61406421661377
2010-09-01,8.897821426391602
2010-09-02,9.120777130126953
2010-09-03,9.323457717895508
2010-09-07,9.114017486572266
2010-09-08,9.28292179107666
2010-09-09,9.431557655334473
2010-09-10,9.66126537322998
2010-09-13,9.74360466003418
2010-09-14,9.517168998718262
2010-09-15,9.5446138381958
2010-09-16,9.47599983215332
2010-09-17,9.482861518859863
2010-09-20,9.599508285522461
2010-09-21,9.496583938598633
2010-09-22,9.421104431152344
2010-09-23,9.311321258544922
2010-09-24,9.496583938598633
2010-09-27,9.338766098022461
2010-09-28,9.606369972229004
2010-09-29,9.633819580078125
2010-09-30,9.729880332946777
2010-10-01,9.716158866882324
2010-10-04,9.53775405883789
2010-10-05,9.709296226501465
2010-10-06,9.798498153686523
2010-10-07,9.695573806762695
2010-10-08,9.62695598602295
2010-10-11,9.613238334655762
2010-10-12,9.620095252990723
2010-10-13,9.771051406860352
2010-10-14,9.702435493469238
2010-10-15,9.613238334655762
2010-10-18,9.777914047241211
2010-10-19,9.668128967285156
2010-10-20,9.661267280578613
2010-10-21,9.771051406860352
2010-10-22,9.997488975524902
2010-10-25,9.901423454284668
2010-10-26,8.652594566345215
2010-10-27,8.632007598876953
2010-10-28,8.810416221618652
2010-10-29,9.050576210021973
2010-11-01,9.10547161102295
2010-11-02,9.352492332458496
2010-11-03,9.366211891174316
2010-11-04,9.661267280578613
2010-11-05,9.606369972229004
2010-11-08,9.517168998718262
2010-11-09,9.235841751098633
2010-11-10,9.352492332458496
2010-11-11,9.373075485229492
2010-11-12,9.331905364990234
2010-11-15,9.338766098022461
2010-11-16,9.277009010314941
2010-11-17,9.112329483032227
2010-11-18,9.0231294631958
2010-11-19,8.933926582336426
2010-11-22,8.769244194030762
2010-11-23,8.80355167388916
2010-11-24,8.892752647399902
2010-11-26,8.78983211517334
2010-11-29,8.91334056854248
2010-11-30,8.817275047302246
2010-12-01,9.091745376586914
2010-12-02,9.331905364990234
2010-12-03,9.455413818359375
2010-12-06,9.5446138381958
2010-12-07,9.620095252990723
2010-12-08,9.990625381469727
2010-12-09,10.12099838256836
2010-12-10,10.217061042785645
2010-12-13,10.398139953613281
2010-12-14,10.398139953613281
2010-12-15,10.279742240905762
2010-12-16,10.168312072753906
2010-12-17,10.251887321472168
2010-12-20,9.994196891784668
2010-12-21,10.15438175201416
2010-12-22,11.219962120056152
2010-12-23,11.038887023925781
2010-12-27,11.1572847366333
2010-12-28,11.261751174926758
2010-12-29,11.289608001708984
2010-12-30,11.261751174926758
2010-12-31,11.108530044555664
2011-01-03,11.49854564666748
2011-01-04,11.582123756408691
2011-01-05,11.609978675842285
2011-01-06,11.401042938232422
2011-01-07,11.038887023925781
2011-01-10,11.115497589111328
2011-01-11,11.080672264099121
2011-01-12,11.066744804382324
2011-01-13,10.586185455322266
2011-01-14,10.662796974182129
2011-01-18,10.81601619720459
2011-01-19,10.586185455322266
2011-01-20,10.398139953613281
2011-01-21,10.676727294921875
2011-01-24,10.42599868774414
2011-01-25,10.488683700561523
2011-01-26,10.342422485351562
2011-01-27,10.335461616516113
2011-01-28,10.934415817260742
2011-01-31,10.89262866973877
2011-02-01,10.941377639770508
2011-02-02,10.976202011108398
2011-02-03,11.017989158630371
2011-02-04,10.969237327575684
2011-02-07,11.233892440795898
2011-02-08,11.136388778686523
2011-02-09,10.885662078857422
2011-02-10,10.753334045410156
2011-02-11,10.934415817260742
2011-02-14,11.02495288848877
2011-02-15,11.108530044555664
2011-02-16,11.108530044555664
2011-02-17,11.031919479370117
2011-02-18,11.1642484664917
2011-02-22,10.92745304107666
2011-02-23,10.795125961303711
2011-02-24,10.662796974182129
2011-02-25,10.990134239196777
2011-02-28,11.10156536102295
2011-03-01,10.704580307006836
2011-03-02,10.614045143127441
2011-03-03,11.12246322631836
2011-03-04,10.948345184326172
2011-03-07,10.871737480163574
2011-03-08,11.206035614013672
2011-03-09,11.1572847366333
2011-03-10,10.934415817260742
2011-03-11,10.913373947143555
2011-03-14,10.871292114257812
2011-03-15,10.857264518737793
2011-03-16,10.7310152053833
2011-03-17,10.808168411254883
2011-03-18,10.913373947143555
2011-03-21,10.934416770935059
2011-03-22,10.787127494812012
2011-03-23,10.68192195892334
2011-03-24,10.695947647094727
2011-03-25,10.7310152053833
2011-03-28,10.716991424560547
2011-03-29,10.653865814208984
2011-03-30,10.639842987060547
2011-03-31,10.836223602294922
2011-04-01,11.102744102478027
2011-04-04,11.102744102478027
2011-04-05,11.01858139038086
2011-04-06,11.390308380126953
2011-04-07,11.34121322631836
2011-04-08,11.109760284423828
2011-04-11,11.088716506958008
2011-04-12,10.990530014038086
2011-04-13,10.738032341003418
2011-04-14,10.667892456054688
2011-04-15,10.674906730651855
2011-04-18,10.569700241088867
2011-04-19,10.590739250183105
2011-04-20,10.583727836608887
2011-04-21,10.527620315551758
2011-04-25,10.745043754577637
2011-04-26,9.910408973693848
2011-04-27,9.931449890136719
2011-04-28,9.608818054199219
2011-04-29,9.503613471984863
2011-05-02,9.447505950927734
2011-05-03,9.468547821044922
2011-05-04,9.580765724182129
2011-05-05,9.300213813781738
2011-05-06,9.237091064453125
2011-05-09,9.265148162841797
2011-05-10,9.265148162841797
2011-05-11,9.202021598815918
2011-05-12,9.152924537658691
2011-05-13,9.068765640258789
2011-05-16,9.01966381072998
2011-05-17,9.173966407775879
2011-05-18,9.216050148010254
2011-05-19,9.244104385375977
2011-05-20,9.08279037475586
2011-05-23,8.991613388061523
2011-05-24,8.956543922424316
2011-05-25,8.8723783493042
2011-05-26,8.921470642089844
2011-05-27,8.984596252441406
2011-05-31,9.005638122558594
2011-06-01,8.570788383483887
2011-06-02,8.458563804626465
2011-06-03,8.241145133972168
2011-06-06,8.381417274475098
2011-06-07,8.437522888183594
2011-06-08,8.486618995666504
2011-06-09,8.577798843383789
2011-06-10,8.514676094055176
2011-06-13,8.577855110168457
2011-06-14,8.676126480102539
2011-06-15,8.458523750305176
2011-06-16,8.402366638183594
2011-06-17,8.542755126953125
2011-06-20,8.704202651977539
2011-06-21,8.711220741271973
2011-06-22,8.619965553283691
2011-06-23,8.62699031829834
2011-06-24,8.570831298828125
2011-06-27,8.47957706451416
2011-06-28,8.577855110168457
2011-06-29,8.584872245788574
2011-06-30,8.711220741271973
2011-07-01,8.823535919189453
2011-07-05,8.619965553283691
2011-07-06,8.570831298828125
2011-07-07,8.60593032836914
2011-07-08,8.430438995361328
2011-07-11,8.21985912322998
2011-07-12,8.465538024902344
2011-07-13,8.542755126953125
2011-07-14,8.486597061157227
2011-07-15,8.395344734191895
2011-07-18,8.184761047363281
2011-07-19,8.318131446838379
2011-07-20,8.549773216247559
2011-07-21,8.844592094421387
2011-07-22,8.767376899719238
2011-07-25,8.879692077636719
2011-07-26,10.016854286193848
2011-07-27,9.834346771240234
2011-07-28,9.60269832611084
2011-07-29,9.50442886352539
2011-08-01,9.371060371398926
2011-08-02,9.083259582519531
2011-08-03,9.055180549621582
2011-08-04,8.669107437133789
2011-08-05,8.367267608642578
2011-08-08,7.616175651550293
2011-08-09,7.903980731964111
2011-08-10,7.482809066772461
2011-08-11,7.80570650100708
2011-08-12,7.602138996124268
2011-08-15,7.770610332489014
2011-08-16,7.658292293548584
2011-08-17,7.609157562255859
2011-08-18,7.223082065582275
2011-08-19,7.005481719970703
2011-08-22,6.9774017333984375
2011-08-23,7.391551971435547
2011-08-24,7.616175651550293
2011-08-25,7.398571491241455
2011-08-26,7.5249223709106445
2011-08-29,8.107544898986816
2011-08-30,8.016292572021484
2011-08-31,7.925038814544678
2011-09-01,7.545983791351318
2011-09-02,7.096734046936035
2011-09-06,7.061634063720703
2011-09-07,7.433669567108154
2011-09-08,7.251161575317383
2011-09-09,6.991440296173096
2011-09-12,7.033555507659912
2011-09-13,7.13192892074585
2011-09-14,7.2654337882995605
2011-09-15,7.293540954589844
2011-09-16,7.244354724884033
2011-09-19,6.935184001922607
2011-09-20,6.85086727142334
2011-09-21,6.3379340171813965
2011-09-22,6.260641098022461
2011-09-23,6.197400093078613
2011-09-26,6.330906391143799
2011-09-27,6.597914218902588
2011-09-28,6.197400093078613
2011-09-29,6.576834201812744
2011-09-30,6.169295310974121
2011-10-03,5.860125541687012
2011-10-04,6.499544143676758
2011-10-05,6.640070915222168
2011-10-06,6.843845367431641
2011-10-07,6.5698065757751465
2011-10-10,6.90005350112915
2011-10-11,6.970318794250488
2011-10-12,7.237325668334961
2011-10-13,7.096801280975342
2011-10-14,7.244354724884033
2011-10-17,6.7946553230285645
2011-10-18,7.377857208251953
2011-10-19,7.272459506988525
2011-10-20,7.363804340362549
2011-10-21,7.483254432678223
2011-10-24,7.722160339355469
2011-10-25,6.555753707885742
2011-10-26,6.759521961212158
2011-10-27,7.223275661468506
2011-10-28,7.160033226013184
2011-10-31,6.864920139312744
2011-11-01,6.527649402618408
2011-11-02,6.752495765686035
2011-11-03,7.08976936340332
2011-11-04,6.998425483703613
2011-11-07,7.019505977630615
2011-11-08,7.30759334564209
2011-11-09,6.81573486328125
2011-11-10,6.928162574768066
2011-11-11,6.9070820808410645
2011-11-14,6.654126167297363
2011-11-15,6.675203323364258
2011-11-16,6.541703224182129
2011-11-17,6.506568908691406
2011-11-18,6.527649402618408
2011-11-21,6.4433274269104
2011-11-22,6.302798748016357
2011-11-23,6.077948570251465
2011-11-25,6.0217390060424805
2011-11-28,6.274690628051758
2011-11-29,6.288746356964111
2011-11-30,6.886002540588379
2011-12-01,6.808708667755127
2011-12-02,6.942210674285889
2011-12-05,6.984372615814209
2011-12-06,7.082744121551514
2011-12-07,7.223275661468506
2011-12-08,7.0335588455200195
2011-12-09,7.349752902984619
2011-12-12,7.2584052085876465
2011-12-13,7.152904510498047
2011-12-14,7.026307582855225
2011-12-15,7.124770641326904
2011-12-16,7.286539554595947
2011-12-19,7.103677272796631
2011-12-20,7.448305606842041
2011-12-21,7.596008777618408
2011-12-22,7.870307445526123
2011-12-23,7.807008743286133
2011-12-27,7.877337455749512
2011-12-28,7.687441825866699
2011-12-29,7.84217643737793
2011-12-30,7.7507429122924805
2012-01-03,8.039109230041504
2012-01-04,8.25714111328125
