Date,RM
2012-07-13,13.90417194366455
2012-07-16,13.551106452941895
2012-07-17,13.609950065612793
2012-07-18,13.694014549255371
2012-07-19,13.231660842895508
2012-07-20,12.643214225769043
2012-07-23,12.626401901245117
2012-07-24,12.449865341186523
2012-07-25,12.668435096740723
2012-07-26,13.029908180236816
2012-07-27,13.32413387298584
2012-07-30,12.836560249328613
2012-07-31,12.685246467590332
2012-08-01,12.660026550292969
2012-08-02,13.626761436462402
2012-08-03,14.164772033691406
2012-08-06,13.736044883728027
2012-08-07,13.156001091003418
2012-08-08,13.794889450073242
2012-08-09,14.282461166381836
2012-08-10,13.87895679473877
2012-08-13,13.534293174743652
2012-08-14,13.408195495605469
2012-08-15,13.979829788208008
2012-08-16,14.047079086303711
2012-08-17,14.290867805480957
2012-08-20,14.307679176330566
2012-08-21,13.668793678283691
2012-08-22,13.90417194366455
2012-08-23,13.71082592010498
2012-08-24,13.912579536437988
2012-08-27,13.492258071899414
2012-08-28,13.441821098327637
2012-08-29,13.828516006469727
2012-08-30,14.013453483581543
2012-08-31,14.114333152770996
2012-09-04,14.18999195098877
2012-09-05,14.131145477294922
2012-09-06,14.702776908874512
2012-09-07,14.954975128173828
2012-09-10,14.954975128173828
2012-09-11,14.812065124511719
2012-09-12,14.660750389099121
2012-09-13,14.921347618103027
2012-09-14,14.887720108032227
2012-09-17,14.786843299865723
2012-09-18,14.770029067993164
2012-09-19,14.862507820129395
2012-09-20,14.719592094421387
2012-09-21,14.812065124511719
2012-09-24,14.711182594299316
2012-09-25,14.50102424621582
2012-09-26,14.685964584350586
2012-09-27,14.517841339111328
2012-09-28,14.50102424621582
2012-10-01,14.568277359008789
2012-10-02,14.492620468139648
2012-10-03,14.543062210083008
2012-10-04,14.711182594299316
2012-10-05,14.324494361877441
2012-10-08,14.458995819091797
2012-10-09,14.458995819091797
2012-10-10,14.248834609985352
2012-10-11,14.69437026977539
2012-10-12,15.072662353515625
2012-10-15,15.131505966186523
2012-10-16,15.282821655273438
2012-10-17,15.156725883483887
2012-10-18,15.23238754272461
2012-10-19,15.039033889770508
2012-10-22,14.87091064453125
2012-10-23,14.719592094421387
2012-10-24,14.887720108032227
2012-10-25,14.795251846313477
2012-10-26,14.66915225982666
2012-10-31,14.69437026977539
2012-11-01,14.416963577270508
2012-11-02,14.31608772277832
2012-11-05,14.64393424987793
2012-11-06,14.50102424621582
2012-11-07,14.274052619934082
2012-11-08,14.299272537231445
2012-11-09,14.34130573272705
2012-11-12,14.484213829040527
2012-11-13,14.408555030822754
2012-11-14,13.963017463684082
2012-11-15,14.223618507385254
2012-11-16,14.18999195098877
2012-11-19,14.290867805480957
2012-11-20,14.257240295410156
2012-11-21,14.408555030822754
2012-11-23,14.803657531738281
2012-11-26,14.921347618103027
2012-11-27,14.122739791870117
2012-11-28,14.711182594299316
2012-11-29,14.753216743469238
2012-11-30,14.711182594299316
2012-12-03,14.69437026977539
2012-12-04,14.954975128173828
2012-12-05,14.543062210083008
2012-12-06,14.332898139953613
2012-12-07,14.408555030822754
2012-12-10,14.290867805480957
2012-12-11,13.87895679473877
2012-12-12,14.105926513671875
2012-12-13,14.072301864624023
2012-12-14,14.072301864624023
2012-12-17,13.971421241760254
2012-12-18,13.912579536437988
2012-12-19,13.298913955688477
2012-12-20,13.66038990020752
2012-12-21,13.450227737426758
2012-12-24,13.450227737426758
2012-12-26,13.475444793701172
2012-12-27,13.534293174743652
2012-12-28,13.492258071899414
2012-12-31,13.912579536437988
2013-01-02,14.063894271850586
2013-01-03,14.332898139953613
2013-01-04,14.635527610778809
2013-01-07,14.635527610778809
2013-01-08,14.585094451904297
2013-01-09,14.34130573272705
2013-01-10,14.307679176330566
2013-01-11,14.030267715454102
2013-01-14,13.963017463684082
2013-01-15,13.912579536437988
2013-01-16,13.122377395629883
2013-01-17,13.559511184692383
2013-01-18,13.340944290161133
2013-01-22,13.559511184692383
2013-01-23,13.811704635620117
2013-01-24,13.551106452941895
2013-01-25,13.828516006469727
2013-01-28,14.038676261901855
2013-01-29,13.870548248291016
2013-01-30,13.963017463684082
2013-01-31,14.122739791870117
2013-02-01,14.013453483581543
2013-02-04,13.870548248291016
2013-02-05,14.021862983703613
2013-02-06,14.324494361877441
2013-02-07,13.979829788208008
2013-02-08,14.156365394592285
2013-02-11,13.778075218200684
2013-02-12,14.543062210083008
2013-02-13,14.450587272644043
2013-02-14,14.40014934539795
2013-02-15,14.82046890258789
2013-02-19,14.753216743469238
2013-02-20,14.66915225982666
2013-02-21,14.685964584350586
2013-02-22,14.69437026977539
2013-02-25,14.66915225982666
2013-02-26,14.719592094421387
2013-02-27,14.711182594299316
2013-02-28,15.09787654876709
2013-03-01,15.23238754272461
2013-03-04,15.938517570495605
2013-03-05,15.946922302246094
2013-03-06,15.904898643493652
2013-03-07,15.938517570495605
2013-03-08,15.871268272399902
2013-03-11,15.585453033447266
2013-03-12,15.837647438049316
2013-03-13,15.804018020629883
2013-03-14,15.879671096801758
2013-03-15,16.375648498535156
2013-03-18,16.325212478637695
2013-03-19,16.333620071411133
2013-03-20,17.25832176208496
2013-03-21,16.871627807617188
2013-03-22,16.85481834411621
2013-03-25,16.871627807617188
2013-03-26,16.871627807617188
2013-03-27,16.85481834411621
2013-03-28,16.98090934753418
2013-04-01,16.569002151489258
2013-04-02,16.821195602416992
2013-04-03,16.8380069732666
2013-04-04,16.863216400146484
2013-04-05,16.846410751342773
2013-04-08,16.92206382751465
2013-04-09,16.85481834411621
2013-04-10,17.039758682250977
2013-04-11,17.199478149414062
2013-04-12,16.888444900512695
2013-04-15,16.753944396972656
2013-04-16,16.905254364013672
2013-04-17,16.85481834411621
2013-04-18,17.039758682250977
2013-04-19,17.098604202270508
2013-04-22,17.21629524230957
2013-04-23,17.7038631439209
2013-04-24,17.947647094726562
2013-04-25,18.29231071472168
2013-04-26,18.401586532592773
2013-04-29,18.41840362548828
2013-04-30,18.225061416625977
2013-05-01,18.24186897277832
2013-05-02,18.43521499633789
2013-05-03,19.67936134338379
2013-05-06,19.72980308532715
2013-05-07,19.813865661621094
2013-05-08,20.091276168823242
2013-05-09,20.091276168823242
2013-05-10,20.284624099731445
2013-05-13,20.21737289428711
2013-05-14,20.158531188964844
2013-05-15,20.150121688842773
2013-05-16,20.158531188964844
2013-05-17,19.864303588867188
2013-05-20,19.5112361907959
2013-05-21,19.59529685974121
2013-05-22,19.780244827270508
2013-05-23,19.780244827270508
2013-05-24,19.813865661621094
2013-05-28,20.35187339782715
2013-05-29,20.276216506958008
2013-05-30,20.13330841064453
2013-05-31,19.839086532592773
2013-06-03,19.864303588867188
2013-06-04,20.024028778076172
2013-06-05,19.670955657958984
2013-06-06,20.0156192779541
2013-06-07,20.385501861572266
2013-06-10,20.86466407775879
2013-06-11,20.49478530883789
2013-06-12,20.67131996154785
2013-06-13,21.570802688598633
2013-06-14,21.394268035888672
2013-06-17,21.61283302307129
2013-06-18,21.738929748535156
2013-06-19,21.427892684936523
2013-06-20,20.730161666870117
2013-06-21,20.839445114135742
2013-06-24,20.99916648864746
2013-06-25,21.327016830444336
2013-06-26,20.873071670532227
2013-06-27,20.755386352539062
2013-06-28,21.01598358154297
2013-07-01,21.100046157836914
2013-07-02,21.150482177734375
2013-07-03,21.083232879638672
2013-07-05,21.81458854675293
2013-07-08,22.159250259399414
2013-07-09,21.940685272216797
2013-07-10,21.982717514038086
2013-07-11,22.672040939331055
2013-07-12,22.51231575012207
2013-07-15,22.529132843017578
2013-07-16,22.49550437927246
2013-07-17,22.461875915527344
2013-07-18,22.48710060119629
2013-07-19,22.276941299438477
2013-07-22,22.352598190307617
2013-07-23,22.302162170410156
2013-07-24,22.361005783081055
2013-07-25,22.688852310180664
2013-07-26,22.747697830200195
2013-07-29,23.134389877319336
2013-07-30,23.7564640045166
2013-07-31,25.98415756225586
2013-08-01,26.774362564086914
2013-08-02,26.438100814819336
2013-08-05,26.13547134399414
2013-08-06,26.22794532775879
2013-08-07,25.891691207885742
2013-08-08,26.04300308227539
2013-08-09,25.353679656982422
2013-08-12,24.966983795166016
2013-08-13,25.294836044311523
2013-08-14,24.613922119140625
2013-08-15,23.437021255493164
2013-08-16,23.874155044555664
2013-08-19,23.403396606445312
2013-08-20,23.420209884643555
2013-08-21,23.369768142700195
2013-08-22,23.613557815551758
2013-08-23,23.655588150024414
2013-08-26,23.394987106323242
2013-08-27,23.44542694091797
2013-08-28,23.35296058654785
2013-08-29,23.411802291870117
2013-08-30,23.100765228271484
2013-09-03,22.991487503051758
2013-09-04,22.781322479248047
2013-09-05,22.529132843017578
2013-09-06,22.974672317504883
2013-09-09,23.865747451782227
2013-09-10,24.361724853515625
2013-09-11,25.235990524291992
2013-09-12,25.71515464782715
2013-09-13,26.059816360473633
2013-09-16,24.294471740722656
2013-09-17,23.55471420288086
2013-09-18,23.462242126464844
2013-09-19,24.017061233520508
2013-09-20,23.832120895385742
2013-09-23,24.966983795166016
2013-09-24,25.210771560668945
2013-09-25,26.07663345336914
2013-09-26,26.850021362304688
2013-09-27,26.6230411529541
2013-09-30,26.732324600219727
2013-10-01,27.32077980041504
2013-10-02,26.707109451293945
2013-10-03,26.841611862182617
2013-10-04,26.833200454711914
2013-10-07,26.690296173095703
2013-10-08,26.480134963989258
2013-10-09,26.614639282226562
2013-10-10,26.858427047729492
2013-10-11,26.765954971313477
2013-10-14,27.11061668395996
2013-10-15,27.514127731323242
2013-10-16,27.665441513061523
2013-10-17,28.07735252380371
2013-10-18,28.3631649017334
2013-10-21,27.917634963989258
2013-10-22,28.480857849121094
2013-10-23,28.497669219970703
2013-10-24,28.110971450805664
2013-10-25,28.203449249267578
2013-10-28,28.3631649017334
2013-10-29,27.942842483520508
2013-10-30,27.169464111328125
2013-10-31,26.90886116027832
2013-11-01,27.245115280151367
2013-11-04,27.245115280151367
2013-11-05,26.984516143798828
2013-11-06,26.900455474853516
2013-11-07,26.463321685791016
2013-11-08,26.496946334838867
2013-11-11,26.337228775024414
2013-11-12,25.673120498657227
2013-11-13,26.421289443969727
2013-11-14,26.900455474853516
2013-11-15,27.547744750976562
2013-11-18,27.35439682006836
2013-11-19,27.749502182006836
2013-11-20,27.245115280151367
2013-11-21,27.463682174682617
2013-11-22,27.068586349487305
2013-11-25,27.60659408569336
2013-11-26,27.530933380126953
2013-11-27,28.279102325439453
2013-11-29,28.27069664001465
2013-12-02,27.40483856201172
2013-12-03,25.59746742248535
2013-12-04,26.496946334838867
2013-12-05,26.900455474853516
2013-12-06,27.724285125732422
2013-12-09,27.505718231201172
2013-12-10,27.749502182006836
2013-12-11,27.514127731323242
2013-12-12,27.388029098510742
2013-12-13,27.169464111328125
2013-12-16,26.96770477294922
2013-12-17,27.799936294555664
2013-12-18,28.497669219970703
2013-12-19,28.329544067382812
2013-12-20,28.63217544555664
2013-12-23,28.77507972717285
2013-12-24,28.581735610961914
2013-12-26,28.539701461791992
2013-12-27,28.57332992553711
2013-12-30,28.55651092529297
2013-12-31,28.522886276245117
2014-01-02,27.690650939941406
2014-01-03,28.833927154541016
2014-01-06,28.648988723754883
2014-01-07,29.38033676147461
2014-01-08,29.825883865356445
2014-01-09,30.128503799438477
2014-01-10,30.204174041748047
2014-01-13,29.64093780517578
2014-01-14,29.47281265258789
2014-01-15,29.346712112426758
2014-01-16,28.934797286987305
2014-01-17,29.102928161621094
2014-01-21,29.144962310791016
2014-01-22,29.447589874267578
2014-01-23,29.195405960083008
2014-01-24,28.405200958251953
2014-01-27,28.514480590820312
2014-01-28,28.581735610961914
2014-01-29,27.648624420166016
2014-01-30,28.07735252380371
2014-01-31,27.9344425201416
2014-02-03,27.085397720336914
2014-02-04,27.034955978393555
2014-02-05,26.522171020507812
2014-02-06,27.388029098510742
2014-02-07,28.08576011657715
2014-02-10,27.993284225463867
2014-02-11,28.08576011657715
2014-02-12,28.01009750366211
2014-02-13,28.27069664001465
2014-02-14,28.043725967407227
2014-02-18,28.50608253479004
2014-02-19,28.21185302734375
2014-02-20,26.665077209472656
2014-02-21,26.984516143798828
2014-02-24,26.807987213134766
2014-02-25,26.749141693115234
2014-02-26,26.22794532775879
2014-02-27,25.41252326965332
2014-02-28,25.370492935180664
2014-03-03,25.294836044311523
2014-03-04,24.210411071777344
2014-03-05,25.446151733398438
2014-03-06,25.47136688232422
2014-03-07,25.538618087768555
2014-03-10,25.496591567993164
2014-03-11,25.076269149780273
2014-03-12,23.613557815551758
2014-03-13,21.276578903198242
2014-03-14,20.553634643554688
2014-03-17,21.074827194213867
2014-03-18,22.125625610351562
2014-03-19,21.772554397583008
2014-03-20,21.856616973876953
2014-03-21,21.982717514038086
2014-03-24,21.68008804321289
2014-03-25,22.51231575012207
2014-03-26,21.738929748535156
2014-03-27,20.88988494873047
2014-03-28,20.646099090576172
2014-03-31,20.730161666870117
2014-04-01,20.30143928527832
2014-04-02,20.082866668701172
2014-04-03,20.166934967041016
2014-04-04,19.71299171447754
2014-04-07,19.11613655090332
2014-04-08,19.267446517944336
2014-04-09,19.006851196289062
2014-04-10,18.4520320892334
2014-04-11,18.3343448638916
2014-04-14,18.4520320892334
2014-04-15,18.309123992919922
2014-04-16,18.477252960205078
2014-04-17,18.4520320892334
2014-04-21,18.494070053100586
2014-04-22,18.813501358032227
2014-04-23,18.88075828552246
2014-04-24,18.43521499633789
2014-04-25,18.51927947998047
2014-04-28,18.75465965270996
2014-04-29,18.578128814697266
2014-04-30,12.895405769348145
2014-05-01,12.861778259277344
2014-05-02,12.626401901245117
2014-05-05,12.592774391174316
2014-05-06,12.332179069519043
2014-05-07,12.164048194885254
2014-05-08,11.987515449523926
2014-05-09,12.273333549499512
2014-05-12,12.458274841308594
2014-05-13,12.567558288574219
2014-05-14,12.365802764892578
2014-05-15,12.164048194885254
2014-05-16,11.827794075012207
2014-05-19,12.147235870361328
2014-05-20,11.853012084960938
2014-05-21,11.853012084960938
2014-05-22,11.8782320022583
2014-05-23,11.869824409484863
2014-05-27,11.937077522277832
2014-05-28,12.079986572265625
2014-05-29,12.012736320495605
2014-05-30,12.09679889678955
2014-06-02,12.189268112182617
2014-06-03,12.113611221313477
2014-06-04,11.869824409484863
2014-06-05,12.105205535888672
2014-06-06,12.071578025817871
2014-06-09,12.122015953063965
2014-06-10,12.021141052246094
2014-06-11,12.063173294067383
2014-06-12,12.113611221313477
2014-06-13,12.180862426757812
2014-06-16,12.710464477539062
2014-06-17,12.853373527526855
2014-06-18,12.836560249328613
2014-06-19,12.660026550292969
2014-06-20,12.702058792114258
2014-06-23,12.626401901245117
2014-06-24,12.91221809387207
2014-06-25,12.777715682983398
2014-06-26,12.769309043884277
2014-06-27,12.668435096740723
2014-06-30,13.004688262939453
2014-07-01,13.517477989196777
2014-07-02,14.31608772277832
2014-07-03,14.299272537231445
2014-07-07,13.719230651855469
2014-07-08,13.055129051208496
2014-07-09,12.93743896484375
2014-07-10,12.718870162963867
2014-07-11,12.685246467590332
2014-07-14,12.685246467590332
2014-07-15,12.533929824829102
2014-07-16,12.887001037597656
2014-07-17,12.575963020324707
2014-07-18,12.727277755737305
2014-07-21,12.962656021118164
2014-07-22,13.18122386932373
2014-07-23,13.39138412475586
2014-07-24,13.256881713867188
2014-07-25,13.03831672668457
2014-07-28,12.895405769348145
2014-07-29,12.945845603942871
2014-07-30,13.458633422851562
2014-07-31,13.668793678283691
2014-08-01,13.248473167419434
2014-08-04,13.282100677490234
2014-08-05,13.332538604736328
2014-08-06,13.794889450073242
2014-08-07,13.609950065612793
2014-08-08,13.576324462890625
2014-08-11,13.87895679473877
2014-08-12,13.559511184692383
2014-08-13,13.853737831115723
2014-08-14,14.274052619934082
2014-08-15,14.198396682739258
2014-08-18,14.50102424621582
2014-08-19,14.257240295410156
2014-08-20,14.156365394592285
2014-08-21,14.290867805480957
2014-08-22,14.038676261901855
2014-08-25,14.072301864624023
2014-08-26,14.122739791870117
2014-08-27,13.912579536437988
2014-08-28,13.996642112731934
2014-08-29,14.290867805480957
2014-09-02,14.568277359008789
2014-09-03,14.458995819091797
2014-09-04,14.610308647155762
2014-09-05,14.912941932678223
2014-09-08,14.685964584350586
2014-09-09,14.543062210083008
2014-09-10,14.9970064163208
2014-09-11,15.366883277893066
2014-09-12,15.888081550598145
2014-09-15,16.115053176879883
2014-09-16,15.85445499420166
2014-09-17,15.904898643493652
2014-09-18,15.930110931396484
2014-09-19,15.635890007019043
2014-09-22,15.350072860717773
2014-09-23,14.954975128173828
2014-09-24,15.240792274475098
2014-09-25,15.055849075317383
2014-09-26,15.064251899719238
2014-09-29,15.005409240722656
2014-09-30,15.08947467803955
2014-10-01,14.929756164550781
2014-10-02,15.165131568908691
2014-10-03,14.946568489074707
2014-10-06,15.072662353515625
2014-10-07,14.896125793457031
2014-10-08,15.266011238098145
2014-10-09,14.31608772277832
2014-10-10,14.232024192810059
2014-10-13,14.467398643493652
2014-10-14,14.803657531738281
2014-10-15,15.106285095214844
2014-10-16,14.828876495361328
2014-10-17,14.66915225982666
2014-10-20,14.517841339111328
2014-10-21,14.425366401672363
2014-10-22,14.53465461730957
2014-10-23,14.887720108032227
2014-10-24,14.53465461730957
2014-10-27,14.282461166381836
2014-10-28,14.904535293579102
2014-10-29,15.055849075317383
2014-10-30,15.123101234436035
2014-10-31,9.80185317993164
2014-11-03,9.860696792602539
2014-11-04,9.48241138458252
2014-11-05,10.356674194335938
2014-11-06,10.49958324432373
2014-11-07,10.356674194335938
2014-11-10,10.348270416259766
2014-11-11,10.289421081542969
2014-11-12,10.365080833435059
2014-11-13,10.390299797058105
2014-11-14,10.592056274414062
2014-11-17,10.592056274414062
2014-11-18,10.667712211608887
2014-11-19,10.440740585327148
2014-11-20,10.575241088867188
2014-11-21,11.104844093322754
2014-11-24,11.306596755981445
2014-11-25,11.315004348754883
2014-11-26,11.77735710144043
2014-11-28,11.399067878723145
2014-12-01,11.743730545043945
2014-12-02,11.684884071350098
2014-12-03,11.382253646850586
2014-12-04,11.222535133361816
2014-12-05,11.424286842346191
2014-12-08,11.180502891540527
2014-12-09,11.24775218963623
2014-12-10,11.34862995147705
2014-12-11,11.062812805175781
2014-12-12,10.936716079711914
2014-12-15,11.146876335144043
2014-12-16,11.399067878723145
2014-12-17,12.348990440368652
2014-12-18,13.340944290161133
2014-12-19,13.122377395629883
2014-12-22,13.17281723022461
2014-12-23,13.156001091003418
2014-12-24,13.467039108276367
2014-12-26,13.240067481994629
2014-12-29,13.139191627502441
2014-12-30,13.021501541137695
2014-12-31,13.290506362915039
2015-01-02,12.929031372070312
2015-01-05,12.811341285705566
2015-01-06,12.433053970336914
2015-01-07,12.508711814880371
2015-01-08,13.189629554748535
2015-01-09,13.088750839233398
2015-01-12,12.69365119934082
2015-01-13,12.895405769348145
2015-01-14,13.282100677490234
2015-01-15,13.021501541137695
2015-01-16,13.139191627502441
2015-01-20,12.895405769348145
2015-01-21,13.08034610748291
2015-01-22,13.09715747833252
2015-01-23,12.920624732971191
2015-01-26,12.601181983947754
2015-01-27,12.718870162963867
2015-01-28,12.340584754943848
2015-01-29,12.508711814880371
2015-01-30,12.21448802947998
2015-02-02,12.306961059570312
2015-02-03,13.013096809387207
2015-02-04,12.786123275756836
2015-02-05,13.08034610748291
2015-02-06,13.029908180236816
2015-02-09,12.718870162963867
2015-02-10,12.794529914855957
2015-02-11,12.584370613098145
2015-02-12,12.542338371276855
2015-02-13,13.349349975585938
2015-02-17,13.450227737426758
2015-02-18,13.584732055664062
2015-02-19,13.752859115600586
2015-02-20,13.56791877746582
2015-02-23,13.719230651855469
2015-02-24,13.601543426513672
2015-02-25,13.450227737426758
2015-02-26,13.340944290161133
2015-02-27,13.113972663879395
2015-03-02,13.09715747833252
2015-03-03,13.315725326538086
2015-03-04,13.248473167419434
2015-03-05,13.18122386932373
2015-03-06,13.147597312927246
2015-03-09,13.584732055664062
2015-03-10,12.483491897583008
2015-03-11,12.660026550292969
2015-03-12,13.021501541137695
2015-03-13,13.071942329406738
2015-03-16,12.819746971130371
2015-03-17,12.752494812011719
2015-03-18,12.643214225769043
2015-03-19,12.676839828491211
2015-03-20,12.971063613891602
2015-03-23,13.231660842895508
2015-03-24,13.282100677490234
2015-03-25,12.575963020324707
2015-03-26,11.962297439575195
2015-03-27,12.340584754943848
2015-03-30,12.315366744995117
2015-03-31,12.407835960388184
2015-04-01,12.256519317626953
2015-04-02,12.348990440368652
2015-04-06,12.15564250946045
2015-04-07,12.071578025817871
2015-04-08,11.651260375976562
2015-04-09,11.836200714111328
2015-04-10,11.979108810424805
2015-04-13,12.063173294067383
2015-04-14,12.054766654968262
2015-04-15,12.323769569396973
2015-04-16,12.147235870361328
2015-04-17,12.063173294067383
2015-04-20,12.315366744995117
2015-04-21,12.197673797607422
2015-04-22,12.399429321289062
2015-04-23,12.407835960388184
2015-04-24,12.323769569396973
2015-04-27,12.105205535888672
2015-04-28,12.231300354003906
2015-04-29,13.70241928100586
2015-04-30,13.576324462890625
2015-05-01,14.232024192810059
2015-05-04,13.76126480102539
2015-05-05,13.70241928100586
2015-05-06,13.954609870910645
2015-05-07,14.080708503723145
2015-05-08,14.030267715454102
2015-05-11,14.105926513671875
2015-05-12,14.307679176330566
2015-05-13,14.391744613647461
2015-05-14,14.753216743469238
2015-05-15,14.727999687194824
2015-05-18,14.980193138122559
2015-05-19,14.887720108032227
2015-05-20,14.971786499023438
2015-05-21,15.207161903381348
2015-05-22,15.14831829071045
2015-05-26,15.013814926147461
2015-05-27,14.96337890625
2015-05-28,14.744811058044434
2015-05-29,14.64393424987793
2015-06-01,14.64393424987793
2015-06-02,14.736406326293945
2015-06-03,15.131505966186523
2015-06-04,14.946568489074707
2015-06-05,15.005409240722656
2015-06-08,15.131505966186523
2015-06-09,15.156725883483887
2015-06-10,15.131505966186523
2015-06-11,15.14831829071045
2015-06-12,15.14831829071045
2015-06-15,15.417323112487793
2015-06-16,15.4593505859375
2015-06-17,15.24919605255127
2015-06-18,15.215571403503418
2015-06-19,15.72835922241211
2015-06-22,16.00577163696289
2015-06-23,16.07302474975586
2015-06-24,16.08983612060547
2015-06-25,15.703140258789062
2015-06-26,15.223978042602539
2015-06-29,14.946568489074707
2015-06-30,15.013814926147461
2015-07-01,15.165131568908691
2015-07-02,14.753216743469238
2015-07-06,14.761621475219727
2015-07-07,14.753216743469238
2015-07-08,14.82046890258789
2015-07-09,14.484213829040527
2015-07-10,14.458995819091797
2015-07-13,14.904535293579102
2015-07-14,14.610308647155762
2015-07-15,14.416963577270508
2015-07-16,14.52624797821045
2015-07-17,14.215209007263184
2015-07-20,14.374929428100586
2015-07-21,14.62712287902832
2015-07-22,14.862507820129395
2015-07-23,14.57668399810791
2015-07-24,16.064617156982422
2015-07-27,16.695098876953125
2015-07-28,16.325212478637695
2015-07-29,16.148679733276367
2015-07-30,16.115053176879883
2015-07-31,16.241147994995117
2015-08-03,16.42609405517578
2015-08-04,16.459716796875
2015-08-05,16.29999351501465
2015-08-06,16.2663631439209
2015-08-07,16.140274047851562
2015-08-10,16.644655227661133
2015-08-11,14.770029067993164
2015-08-12,14.82046890258789
2015-08-13,14.8372802734375
2015-08-14,14.803657531738281
2015-08-17,14.265649795532227
2015-08-18,14.005048751831055
2015-08-19,13.340944290161133
2015-08-20,13.382977485656738
2015-08-21,13.273693084716797
2015-08-24,12.575963020324707
2015-08-25,12.298553466796875
2015-08-26,12.76090145111084
2015-08-27,13.475444793701172
2015-08-28,14.097517967224121
2015-08-31,13.870548248291016
2015-09-01,13.509071350097656
2015-09-02,13.593137741088867
2015-09-03,13.248473167419434
2015-09-04,12.962656021118164
2015-09-08,12.861778259277344
2015-09-09,13.08034610748291
2015-09-10,13.105566024780273
2015-09-11,13.055129051208496
2015-09-14,13.189629554748535
2015-09-15,13.08034610748291
2015-09-16,13.071942329406738
2015-09-17,13.147597312927246
2015-09-18,13.366162300109863
2015-09-21,13.66038990020752
2015-09-22,13.584732055664062
2015-09-23,13.441821098327637
2015-09-24,13.425010681152344
2015-09-25,12.929031372070312
2015-09-28,12.340584754943848
2015-09-29,12.727277755737305
2015-09-30,13.029908180236816
2015-10-01,13.088750839233398
2015-10-02,12.971063613891602
2015-10-05,13.290506362915039
2015-10-06,13.088750839233398
2015-10-07,13.525885581970215
2015-10-08,13.500665664672852
2015-10-09,13.685606002807617
2015-10-12,13.593137741088867
2015-10-13,13.382977485656738
2015-10-14,13.441821098327637
2015-10-15,13.853737831115723
2015-10-16,13.67719841003418
2015-10-19,13.744451522827148
2015-10-20,13.820112228393555
2015-10-21,13.685606002807617
2015-10-22,13.736044883728027
2015-10-23,13.694014549255371
2015-10-26,13.820112228393555
2015-10-27,13.727640151977539
2015-10-28,14.248834609985352
2015-10-29,14.240428924560547
2015-10-30,13.71082592010498
2015-11-02,13.963017463684082
2015-11-03,13.979829788208008
2015-11-04,14.156365394592285
2015-11-05,14.34130573272705
2015-11-06,14.753216743469238
2015-11-09,14.416963577270508
2015-11-10,14.34130573272705
2015-11-11,14.055485725402832
2015-11-12,13.668793678283691
2015-11-13,13.004688262939453
2015-11-16,12.861778259277344
2015-11-17,13.03831672668457
2015-11-18,13.004688262939453
2015-11-19,12.777715682983398
2015-11-20,12.836560249328613
2015-11-23,12.626401901245117
2015-11-24,12.718870162963867
2015-11-25,13.139191627502441
2015-11-27,13.240067481994629
2015-11-30,13.198037147521973
2015-12-01,13.248473167419434
2015-12-02,13.206442832946777
2015-12-03,12.819746971130371
2015-12-04,13.055129051208496
2015-12-07,12.769309043884277
2015-12-08,12.601181983947754
2015-12-09,12.584370613098145
