Date,WINA
2010-01-04,16.113542556762695
2010-01-05,16.010948181152344
2010-01-06,16.194133758544922
2010-01-07,16.194133758544922
2010-01-08,15.886384010314941
2010-01-11,16.348024368286133
2010-01-12,16.304052352905273
2010-01-13,16.340688705444336
2010-01-14,16.304052352905273
2010-01-15,16.20146942138672
2010-01-19,16.362680435180664
2010-01-20,16.362680435180664
2010-01-21,16.26009178161621
2010-01-22,16.304052352905273
2010-01-25,16.304052352905273
2010-01-26,16.194133758544922
2010-01-27,16.194133758544922
2010-01-28,16.37000846862793
2010-01-29,16.37000846862793
2010-02-01,16.37000846862793
2010-02-02,16.37000846862793
2010-02-03,16.267412185668945
2010-02-04,16.267412185668945
2010-02-05,15.849742889404297
2010-02-08,15.820429801940918
2010-02-09,15.90103816986084
2010-02-10,15.747151374816895
2010-02-11,15.512670516967773
2010-02-12,15.168266296386719
2010-02-16,14.89714527130127
2010-02-17,15.02171516418457
2010-02-18,14.985075950622559
2010-02-19,14.911794662475586
2010-02-22,14.911794662475586
2010-02-23,14.552745819091797
2010-02-24,14.911794662475586
2010-02-25,14.706631660461426
2010-02-26,14.911794662475586
2010-03-01,14.691967010498047
2010-03-02,14.721278190612793
2010-03-03,15.094992637634277
2010-03-04,15.080334663391113
2010-03-05,15.805777549743652
2010-03-08,15.28551197052002
2010-03-09,15.5712890625
2010-03-10,15.798446655273438
2010-03-11,16.12086296081543
2010-03-12,16.106210708618164
2010-03-15,15.857061386108398
2010-03-16,16.186817169189453
2010-03-17,16.274738311767578
2010-03-18,16.12086296081543
2010-03-19,16.12086296081543
2010-03-22,16.172157287597656
2010-03-23,16.172157287597656
2010-03-24,16.14285659790039
2010-03-25,15.864397048950195
2010-03-26,16.29672622680664
2010-03-29,16.487247467041016
2010-03-30,16.824317932128906
2010-03-31,16.970869064331055
2010-04-01,16.61914825439453
2010-04-05,16.8536319732666
2010-04-06,16.633804321289062
2010-04-07,17.242000579833984
2010-04-08,17.49846076965332
2010-04-09,17.901487350463867
2010-04-12,17.791576385498047
2010-04-13,18.157947540283203
2010-04-14,18.201927185058594
2010-04-15,19.05193519592285
2010-04-16,18.861404418945312
2010-04-19,19.293739318847656
2010-04-20,19.821338653564453
2010-04-21,19.586856842041016
2010-04-22,20.180389404296875
2010-04-23,19.84331512451172
2010-04-26,20.06314468383789
2010-04-27,20.334270477294922
2010-04-28,20.334270477294922
2010-04-29,20.151081085205078
2010-04-30,20.495481491088867
2010-05-03,20.444185256958008
2010-05-04,20.444185256958008
2010-05-05,20.517467498779297
2010-05-06,20.883848190307617
2010-05-07,20.664024353027344
2010-05-10,21.008657455444336
2010-05-11,21.558626174926758
2010-05-12,21.536623001098633
2010-05-13,22.731887817382812
2010-05-14,22.306581497192383
2010-05-17,22.731887817382812
2010-05-18,22.907878875732422
2010-05-19,23.171857833862305
2010-05-20,22.92254638671875
2010-05-21,23.230520248413086
2010-05-24,22.70255470275879
2010-05-25,22.15991973876953
2010-05-26,22.519229888916016
2010-05-27,22.84187889099121
2010-05-28,22.87120819091797
2010-06-01,22.739219665527344
2010-06-02,23.091196060180664
2010-06-03,23.164518356323242
2010-06-04,23.171857833862305
2010-06-07,23.428510665893555
2010-06-08,23.45783805847168
2010-06-09,23.355175018310547
2010-06-10,24.345111846923828
2010-06-11,24.506437301635742
2010-06-14,25.225065231323242
2010-06-15,25.48170280456543
2010-06-16,25.261728286743164
2010-06-17,25.071073532104492
2010-06-18,25.437713623046875
2010-06-21,25.48170280456543
2010-06-22,25.019737243652344
2010-06-23,24.917078018188477
2010-06-24,25.313064575195312
2010-06-25,25.100400924682617
2010-06-28,25.151731491088867
2010-06-29,24.785085678100586
2010-06-30,24.54309844970703
2010-07-01,23.083860397338867
2010-07-02,22.43124008178711
2010-07-06,23.12786293029785
2010-07-07,24.70442771911621
2010-07-08,24.821748733520508
2010-07-09,24.9390811920166
2010-07-12,25.041744232177734
2010-07-13,24.99041748046875
2010-07-14,24.975744247436523
2010-07-15,25.137065887451172
2010-07-16,24.9537353515625
2010-07-19,25.474384307861328
2010-07-20,24.917078018188477
2010-07-21,24.337783813476562
2010-07-22,24.631101608276367
2010-07-23,24.85841941833496
2010-07-26,25.11506462097168
2010-07-27,24.94641876220703
2010-07-28,24.829082489013672
2010-07-29,24.484445571899414
2010-07-30,24.528438568115234
2010-08-02,24.719091415405273
2010-08-03,25.12239646911621
2010-08-04,25.11506462097168
2010-08-05,25.027080535888672
2010-08-06,24.213115692138672
2010-08-09,22.848390579223633
2010-08-10,22.39347267150879
2010-08-11,22.826370239257812
2010-08-12,23.824243545532227
2010-08-13,23.295961380004883
2010-08-16,22.466848373413086
2010-08-17,23.06117057800293
2010-08-18,23.229921340942383
2010-08-19,23.369335174560547
2010-08-20,22.54021644592285
2010-08-23,21.527667999267578
2010-08-24,21.43228530883789
2010-08-25,23.024477005004883
2010-08-26,22.518203735351562
2010-08-27,23.560110092163086
2010-08-30,23.002470016479492
2010-08-31,22.914424896240234
2010-09-01,24.125078201293945
2010-09-02,24.668031692504883
2010-09-03,24.433242797851562
2010-09-07,23.59679412841797
2010-09-08,23.978330612182617
2010-09-09,23.736194610595703
2010-09-10,23.853595733642578
2010-09-13,24.513957977294922
2010-09-14,24.572660446166992
2010-09-15,25.07891845703125
2010-09-16,24.4259033203125
2010-09-17,24.220460891723633
2010-09-20,24.888153076171875
2010-09-21,25.042245864868164
2010-09-22,24.374542236328125
2010-09-23,24.13241195678711
2010-09-24,24.572660446166992
2010-09-27,24.601999282836914
2010-09-28,24.785438537597656
2010-09-29,24.785438537597656
2010-09-30,24.535959243774414
2010-10-01,24.579986572265625
2010-10-04,24.381879806518555
2010-10-05,24.579986572265625
2010-10-06,24.095731735229492
2010-10-07,24.110401153564453
2010-10-08,24.5653076171875
2010-10-11,24.550634384155273
2010-10-12,24.557979583740234
2010-10-13,25.122955322265625
2010-10-14,24.888153076171875
2010-10-15,24.968870162963867
2010-10-18,25.049577713012695
2010-10-19,24.433242797851562
2010-10-20,24.227792739868164
2010-10-21,24.41856575012207
2010-10-22,24.528629302978516
2010-10-25,24.910173416137695
2010-10-26,24.579986572265625
2010-10-27,24.198444366455078
2010-10-28,24.30117416381836
2010-10-29,24.15443229675293
2010-11-01,24.110401153564453
2010-11-02,24.477277755737305
2010-11-03,24.249813079833984
2010-11-04,24.440584182739258
2010-11-05,24.35987663269043
2010-11-08,24.080883026123047
2010-11-09,23.574308395385742
2010-11-10,23.956077575683594
2010-11-11,23.61101722717285
2010-11-12,23.434816360473633
2010-11-15,23.963415145874023
2010-11-16,23.87531852722168
2010-11-17,24.33050537109375
2010-11-18,24.873790740966797
2010-11-19,24.807723999023438
2010-11-22,24.52138900756836
2010-11-23,24.425941467285156
2010-11-24,24.433286666870117
2010-11-26,24.367204666137695
2010-11-29,24.293790817260742
2010-11-30,23.603670120239258
2010-12-01,24.41860008239746
2010-12-02,24.367204666137695
2010-12-03,24.41860008239746
2010-12-06,24.315818786621094
2010-12-07,24.374555587768555
2010-12-08,24.462656021118164
2010-12-09,24.3084774017334
2010-12-10,24.301136016845703
2010-12-13,24.168987274169922
2010-12-14,24.080883026123047
2010-12-15,24.17632293701172
2010-12-16,24.220378875732422
2010-12-17,24.697589874267578
2010-12-20,24.558101654052734
2010-12-21,24.35987663269043
2010-12-22,23.772537231445312
2010-12-23,23.603670120239258
2010-12-27,23.63304328918457
2010-12-28,22.99430274963379
2010-12-29,22.818103790283203
2010-12-30,24.315818786621094
2010-12-31,24.697589874267578
2011-01-03,24.72696304321289
2011-01-04,24.616836547851562
2011-01-05,24.778356552124023
2011-01-06,24.25708770751953
2011-01-07,24.345190048217773
2011-01-10,24.763656616210938
2011-01-11,24.8664493560791
2011-01-12,24.682910919189453
2011-01-13,24.506711959838867
2011-01-14,24.455320358276367
2011-01-18,24.27911376953125
2011-01-19,24.110252380371094
2011-01-20,24.235061645507812
2011-01-21,24.227718353271484
2011-01-24,24.72696304321289
2011-01-25,24.771018981933594
2011-01-26,24.594802856445312
2011-01-27,24.815053939819336
2011-01-28,23.882659912109375
2011-01-31,24.837085723876953
2011-02-01,25.14543914794922
2011-02-02,25.31429672241211
2011-02-03,25.446439743041992
2011-02-04,25.593286514282227
2011-02-07,24.88072395324707
2011-02-08,25.049678802490234
2011-02-09,24.968881607055664
2011-02-10,24.873388290405273
2011-02-11,24.630966186523438
2011-02-14,24.520782470703125
2011-02-15,24.37386131286621
2011-02-16,24.697080612182617
2011-02-17,25.152530670166016
2011-02-18,25.541868209838867
2011-02-22,25.5051326751709
2011-02-23,26.225027084350586
2011-02-24,26.69516944885254
2011-02-25,26.746591567993164
2011-02-28,27.17266273498535
2011-03-01,26.746591567993164
2011-03-02,27.326913833618164
2011-03-03,27.22408676147461
2011-03-04,26.27644920349121
2011-03-07,26.14423179626465
2011-03-08,27.48853874206543
2011-03-09,27.921947479248047
2011-03-10,27.914594650268555
2011-03-11,27.936635971069336
2011-03-14,28.05417251586914
2011-03-15,27.584030151367188
2011-03-16,27.767675399780273
2011-03-17,27.951326370239258
2011-03-18,27.767675399780273
2011-03-21,28.59043312072754
2011-03-22,28.575742721557617
2011-03-23,29.354394912719727
2011-03-24,30.302038192749023
2011-03-25,31.54348373413086
2011-03-28,32.00630187988281
2011-03-29,33.424072265625
2011-03-30,33.53425216674805
2011-03-31,33.88685607910156
2011-04-01,34.467185974121094
2011-04-04,33.98970031738281
2011-04-05,34.53329849243164
2011-04-06,33.49751663208008
2011-04-07,32.32217788696289
2011-04-08,30.52240753173828
2011-04-11,30.382841110229492
2011-04-12,29.486629486083984
2011-04-13,30.331418991088867
2011-04-14,30.34612274169922
2011-04-15,30.52240753173828
2011-04-18,30.14777374267578
2011-04-19,29.942087173461914
2011-04-20,30.537105560302734
2011-04-21,30.081655502319336
2011-04-25,29.964126586914062
2011-04-26,30.096359252929688
2011-04-27,29.905349731445312
2011-04-28,30.412227630615234
2011-04-29,30.639942169189453
2011-05-02,30.588525772094727
2011-05-03,30.426908493041992
2011-05-04,29.707006454467773
2011-05-05,29.22217559814453
2011-05-06,30.184505462646484
2011-05-09,29.434661865234375
2011-05-10,30.405040740966797
2011-05-11,29.743410110473633
2011-05-12,30.0080623626709
2011-05-13,29.1112003326416
2011-05-16,28.52309799194336
2011-05-17,28.214344024658203
2011-05-18,28.493684768676758
2011-05-19,28.60396957397461
2011-05-20,28.339324951171875
2011-05-23,27.59684181213379
2011-05-24,27.8541316986084
2011-05-25,27.530677795410156
2011-05-26,28.008512496948242
2011-05-27,27.57477569580078
2011-05-31,27.7585506439209
2011-06-01,27.795312881469727
2011-06-02,27.332189559936523
2011-06-03,26.71467399597168
2011-06-06,25.972204208374023
2011-06-07,26.251537322998047
2011-06-08,26.670570373535156
2011-06-09,26.986682891845703
2011-06-10,26.648515701293945
2011-06-13,26.898460388183594
2011-06-14,27.765914916992188
2011-06-15,27.045490264892578
2011-06-16,27.258670806884766
2011-06-17,26.87640380859375
2011-06-20,27.13370132446289
2011-06-21,27.81737518310547
2011-06-22,27.670351028442383
2011-06-23,28.074668884277344
2011-06-24,29.03767967224121
2011-06-27,29.48612403869629
2011-06-28,30.868179321289062
2011-06-29,31.368053436279297
2011-06-30,31.853242874145508
2011-07-01,31.62535285949707
2011-07-05,31.57391357421875
2011-07-06,31.742979049682617
2011-07-07,32.16201400756836
2011-07-08,31.62535285949707
2011-07-11,31.419519424438477
2011-07-12,31.19898223876953
2011-07-13,33.00004577636719
2011-07-14,32.14729690551758
2011-07-15,34.19095993041992
2011-07-18,33.79399871826172
2011-07-19,34.551177978515625
2011-07-20,35.19075393676758
2011-07-21,36.00673294067383
2011-07-22,35.874420166015625
2011-07-25,35.97732925415039
2011-07-26,35.021671295166016
2011-07-27,32.720699310302734
2011-07-28,32.897132873535156
2011-07-29,33.235294342041016
2011-08-01,32.87508773803711
2011-08-02,32.36782455444336
2011-08-03,33.279396057128906
2011-08-04,32.529579162597656
2011-08-05,33.19118118286133
2011-08-08,31.249143600463867
2011-08-09,33.691410064697266
2011-08-10,33.11763381958008
2011-08-11,33.81648254394531
2011-08-12,33.08085632324219
2011-08-15,33.52957534790039
2011-08-16,32.83808135986328
2011-08-17,33.02935028076172
2011-08-18,31.609601974487305
2011-08-19,31.852352142333984
2011-08-22,31.639034271240234
2011-08-23,32.19810485839844
2011-08-24,33.46336364746094
2011-08-25,32.8748664855957
2011-08-26,32.91167068481445
2011-08-29,33.91208267211914
2011-08-30,34.132774353027344
2011-08-31,34.52265167236328
2011-09-01,34.97138595581055
2011-09-02,34.27989959716797
2011-09-06,34.17693328857422
2011-09-07,35.33919906616211
2011-09-08,35.2656364440918
2011-09-09,33.91945266723633
2011-09-12,34.20634460449219
2011-09-13,34.5888671875
2011-09-14,34.81690979003906
2011-09-15,35.089088439941406
2011-09-16,35.30977249145508
2011-09-19,35.353919982910156
2011-09-20,35.258277893066406
2011-09-21,34.581504821777344
2011-09-22,34.140140533447266
2011-09-23,35.33919906616211
2011-09-26,35.98654556274414
2011-09-27,37.09732437133789
2011-09-28,36.847225189208984
2011-09-29,35.76585388183594
2011-09-30,34.00038528442383
2011-10-03,33.051414489746094
2011-10-04,34.83162307739258
2011-10-05,34.94931411743164
2011-10-06,35.243587493896484
2011-10-07,34.72128677368164
2011-10-10,35.50838851928711
2011-10-11,35.574588775634766
2011-10-12,36.83250427246094
2011-10-13,35.97917938232422
2011-10-14,36.0453987121582
