Date,TBBK
2010-09-02,6.639999866485596
2010-09-03,6.590000152587891
2010-09-07,6.360000133514404
2010-09-08,6.630000114440918
2010-09-09,6.550000190734863
2010-09-10,6.489999771118164
2010-09-13,6.710000038146973
2010-09-14,6.690000057220459
2010-09-15,6.679999828338623
2010-09-16,6.440000057220459
2010-09-17,6.539999961853027
2010-09-20,6.78000020980835
2010-09-21,6.610000133514404
2010-09-22,6.579999923706055
2010-09-23,6.619999885559082
2010-09-24,6.940000057220459
2010-09-27,6.920000076293945
2010-09-28,7.050000190734863
2010-09-29,6.860000133514404
2010-09-30,6.690000057220459
2010-10-01,6.599999904632568
2010-10-04,6.5
2010-10-05,6.860000133514404
2010-10-06,6.880000114440918
2010-10-07,6.840000152587891
2010-10-08,7.159999847412109
2010-10-11,7.25
2010-10-12,7.300000190734863
2010-10-13,7.710000038146973
2010-10-14,7.940000057220459
2010-10-15,7.849999904632568
2010-10-18,8.140000343322754
2010-10-19,7.789999961853027
2010-10-20,7.940000057220459
2010-10-21,7.789999961853027
2010-10-22,7.769999980926514
2010-10-25,7.769999980926514
2010-10-26,7.769999980926514
2010-10-27,7.789999961853027
2010-10-28,7.550000190734863
2010-10-29,7.489999771118164
2010-11-01,7.360000133514404
2010-11-02,7.800000190734863
2010-11-03,7.989999771118164
2010-11-04,8.420000076293945
2010-11-05,8.5600004196167
2010-11-08,8.359999656677246
2010-11-09,8.420000076293945
2010-11-10,8.619999885559082
2010-11-11,8.649999618530273
2010-11-12,8.670000076293945
2010-11-15,8.510000228881836
2010-11-16,8.220000267028809
2010-11-17,7.960000038146973
2010-11-18,8.119999885559082
2010-11-19,8.489999771118164
2010-11-22,8.569999694824219
2010-11-23,8.449999809265137
2010-11-24,8.6899995803833
2010-11-26,9.020000457763672
2010-11-29,8.970000267028809
2010-11-30,8.600000381469727
2010-12-01,8.760000228881836
2010-12-02,8.729999542236328
2010-12-03,8.729999542236328
2010-12-06,8.8100004196167
2010-12-07,8.850000381469727
2010-12-08,9.149999618530273
2010-12-09,9.369999885559082
2010-12-10,9.8100004196167
2010-12-13,9.850000381469727
2010-12-14,9.920000076293945
2010-12-15,9.699999809265137
2010-12-16,9.710000038146973
2010-12-17,9.520000457763672
2010-12-20,9.640000343322754
2010-12-21,9.680000305175781
2010-12-22,9.880000114440918
2010-12-23,9.84000015258789
2010-12-27,9.84000015258789
2010-12-28,9.880000114440918
2010-12-29,10.079999923706055
2010-12-30,10.140000343322754
2010-12-31,10.170000076293945
2011-01-03,10.15999984741211
2011-01-04,10.010000228881836
2011-01-05,10.170000076293945
2011-01-06,10.010000228881836
2011-01-07,9.949999809265137
2011-01-10,9.819999694824219
2011-01-11,9.779999732971191
2011-01-12,9.789999961853027
2011-01-13,9.460000038146973
2011-01-14,9.75
2011-01-18,9.470000267028809
2011-01-19,9.039999961853027
2011-01-20,8.930000305175781
2011-01-21,9.029999732971191
2011-01-24,8.979999542236328
2011-01-25,9.279999732971191
2011-01-26,9.609999656677246
2011-01-27,9.600000381469727
2011-01-28,9.289999961853027
2011-01-31,9.399999618530273
2011-02-01,9.9399995803833
2011-02-02,9.539999961853027
2011-02-03,9.40999984741211
2011-02-04,9.430000305175781
2011-02-07,9.609999656677246
2011-02-08,9.550000190734863
2011-02-09,9.520000457763672
2011-02-10,9.59000015258789
2011-02-11,9.949999809265137
2011-02-14,9.8100004196167
2011-02-15,9.989999771118164
2011-02-16,9.880000114440918
2011-02-17,9.600000381469727
2011-02-18,9.5
2011-02-22,9.039999961853027
2011-02-23,8.899999618530273
2011-02-24,8.619999885559082
2011-02-25,8.489999771118164
2011-02-28,8.479999542236328
2011-03-01,8.40999984741211
2011-03-02,8.529999732971191
2011-03-03,9.020000457763672
2011-03-04,8.9399995803833
2011-03-07,8.789999961853027
2011-03-08,9.050000190734863
2011-03-09,9.149999618530273
2011-03-10,8.899999618530273
2011-03-11,8.819999694824219
2011-03-14,8.869999885559082
2011-03-15,9.039999961853027
2011-03-16,8.8100004196167
2011-03-17,8.920000076293945
2011-03-18,9.430000305175781
2011-03-21,9.550000190734863
2011-03-22,9.479999542236328
2011-03-23,9.489999771118164
2011-03-24,9.449999809265137
2011-03-25,9.470000267028809
2011-03-28,9.420000076293945
2011-03-29,9.359999656677246
2011-03-30,9.359999656677246
2011-03-31,9.229999542236328
2011-04-01,9.229999542236328
2011-04-04,9.390000343322754
2011-04-05,9.3100004196167
2011-04-06,9.710000038146973
2011-04-07,9.510000228881836
2011-04-08,9.390000343322754
2011-04-11,9.350000381469727
2011-04-12,9.260000228881836
2011-04-13,9.149999618530273
2011-04-14,9.279999732971191
2011-04-15,9.350000381469727
2011-04-18,9.1899995803833
2011-04-19,9.3100004196167
2011-04-20,9.520000457763672
2011-04-21,9.579999923706055
2011-04-25,9.5
2011-04-26,9.890000343322754
2011-04-27,9.680000305175781
2011-04-28,9.699999809265137
2011-04-29,9.789999961853027
2011-05-02,9.640000343322754
2011-05-03,9.8100004196167
2011-05-04,9.630000114440918
2011-05-05,9.710000038146973
2011-05-06,9.619999885559082
2011-05-09,9.84000015258789
2011-05-10,10.3100004196167
2011-05-11,9.9399995803833
2011-05-12,10.079999923706055
2011-05-13,9.800000190734863
2011-05-16,9.729999542236328
2011-05-17,9.670000076293945
2011-05-18,9.619999885559082
2011-05-19,9.670000076293945
2011-05-20,9.510000228881836
2011-05-23,9.210000038146973
2011-05-24,9.239999771118164
2011-05-25,9.460000038146973
2011-05-26,9.8100004196167
2011-05-27,10.09000015258789
2011-05-31,10.130000114440918
2011-06-01,9.579999923706055
2011-06-02,9.600000381469727
2011-06-03,9.260000228881836
2011-06-06,9.210000038146973
2011-06-07,9.270000457763672
2011-06-08,9.329999923706055
2011-06-09,9.279999732971191
2011-06-10,9.119999885559082
2011-06-13,9.109999656677246
2011-06-14,9.1899995803833
2011-06-15,9.09000015258789
2011-06-16,9.489999771118164
2011-06-17,9.4399995803833
2011-06-20,9.539999961853027
2011-06-21,9.8100004196167
2011-06-22,9.6899995803833
2011-06-23,9.779999732971191
2011-06-24,9.979999542236328
2011-06-27,10.039999961853027
2011-06-28,10.010000228881836
2011-06-29,10.199999809265137
2011-06-30,10.449999809265137
2011-07-01,10.630000114440918
2011-07-05,10.4399995803833
2011-07-06,10.380000114440918
2011-07-07,10.479999542236328
2011-07-08,10.300000190734863
2011-07-11,10.100000381469727
2011-07-12,10.029999732971191
2011-07-13,9.949999809265137
2011-07-14,9.930000305175781
2011-07-15,10.0
2011-07-18,9.699999809265137
2011-07-19,9.979999542236328
2011-07-20,9.829999923706055
2011-07-21,9.739999771118164
2011-07-22,9.170000076293945
2011-07-25,9.039999961853027
2011-07-26,8.90999984741211
2011-07-27,8.819999694824219
2011-07-28,9.100000381469727
2011-07-29,9.0
2011-08-01,9.020000457763672
2011-08-02,8.90999984741211
2011-08-03,9.050000190734863
2011-08-04,8.890000343322754
2011-08-05,8.800000190734863
2011-08-08,7.900000095367432
2011-08-09,7.829999923706055
2011-08-10,7.360000133514404
2011-08-11,7.760000228881836
2011-08-12,7.619999885559082
2011-08-15,7.789999961853027
2011-08-16,7.449999809265137
2011-08-17,7.460000038146973
2011-08-18,7.389999866485596
2011-08-19,7.25
2011-08-22,7.110000133514404
2011-08-23,7.599999904632568
2011-08-24,7.78000020980835
2011-08-25,7.300000190734863
2011-08-26,7.28000020980835
2011-08-29,7.710000038146973
2011-08-30,7.699999809265137
2011-08-31,7.800000190734863
2011-09-01,7.440000057220459
2011-09-02,7.039999961853027
2011-09-06,7.050000190734863
2011-09-07,7.369999885559082
2011-09-08,7.019999980926514
2011-09-09,7.090000152587891
2011-09-12,7.119999885559082
2011-09-13,7.170000076293945
2011-09-14,7.269999980926514
2011-09-15,7.360000133514404
2011-09-16,7.389999866485596
2011-09-19,7.170000076293945
2011-09-20,7.0
2011-09-21,6.909999847412109
2011-09-22,6.670000076293945
2011-09-23,6.510000228881836
2011-09-26,6.579999923706055
2011-09-27,6.980000019073486
2011-09-28,6.639999866485596
2011-09-29,7.230000019073486
2011-09-30,7.159999847412109
2011-10-03,6.550000190734863
2011-10-04,7.260000228881836
2011-10-05,7.300000190734863
2011-10-06,7.519999980926514
2011-10-07,7.329999923706055
2011-10-10,7.53000020980835
2011-10-11,7.409999847412109
2011-10-12,7.510000228881836
2011-10-13,7.570000171661377
2011-10-14,7.900000095367432
2011-10-17,7.409999847412109
2011-10-18,7.699999809265137
2011-10-19,7.480000019073486
2011-10-20,7.679999828338623
2011-10-21,7.460000038146973
2011-10-24,7.519999980926514
2011-10-25,7.409999847412109
2011-10-26,7.449999809265137
2011-10-27,7.909999847412109
2011-10-28,8.119999885559082
2011-10-31,8.039999961853027
2011-11-01,7.75
2011-11-02,8.229999542236328
2011-11-03,8.359999656677246
2011-11-04,8.350000381469727
2011-11-07,8.489999771118164
2011-11-08,8.829999923706055
2011-11-09,8.489999771118164
2011-11-10,8.510000228881836
2011-11-11,8.720000267028809
2011-11-14,8.579999923706055
2011-11-15,8.859999656677246
2011-11-16,8.649999618530273
2011-11-17,8.479999542236328
2011-11-18,8.710000038146973
2011-11-21,8.329999923706055
2011-11-22,8.270000457763672
2011-11-23,7.829999923706055
2011-11-25,7.5
2011-11-28,7.739999771118164
2011-11-29,7.510000228881836
2011-11-30,8.0
2011-12-01,7.840000152587891
2011-12-02,7.960000038146973
2011-12-05,8.010000228881836
2011-12-06,8.0
2011-12-07,7.96999979019165
2011-12-08,7.650000095367432
2011-12-09,7.869999885559082
2011-12-12,7.599999904632568
2011-12-13,7.539999961853027
2011-12-14,7.659999847412109
2011-12-15,7.559999942779541
2011-12-16,7.480000019073486
2011-12-19,7.28000020980835
2011-12-20,7.510000228881836
2011-12-21,7.510000228881836
2011-12-22,7.769999980926514
2011-12-23,7.630000114440918
2011-12-27,7.5
2011-12-28,7.320000171661377
2011-12-29,7.300000190734863
2011-12-30,7.230000019073486
2012-01-03,7.329999923706055
2012-01-04,7.300000190734863
2012-01-05,7.429999828338623
2012-01-06,7.650000095367432
2012-01-09,7.78000020980835
2012-01-10,7.960000038146973
2012-01-11,8.270000457763672
2012-01-12,8.319999694824219
2012-01-13,8.359999656677246
2012-01-17,8.369999885559082
2012-01-18,8.630000114440918
2012-01-19,8.300000190734863
2012-01-20,8.390000343322754
2012-01-23,8.5600004196167
2012-01-24,8.5
2012-01-25,8.399999618530273
2012-01-26,8.010000228881836
2012-01-27,8.039999961853027
2012-01-30,8.140000343322754
2012-01-31,8.020000457763672
2012-02-01,8.279999732971191
2012-02-02,8.470000267028809
2012-02-03,8.899999618530273
2012-02-06,8.6899995803833
2012-02-07,8.4399995803833
2012-02-08,8.390000343322754
2012-02-09,8.300000190734863
2012-02-10,8.100000381469727
2012-02-13,8.25
2012-02-14,8.329999923706055
2012-02-15,8.170000076293945
2012-02-16,8.300000190734863
2012-02-17,8.430000305175781
2012-02-21,8.720000267028809
2012-02-22,8.680000305175781
2012-02-23,8.859999656677246
2012-02-24,8.600000381469727
2012-02-27,8.460000038146973
2012-02-28,8.350000381469727
2012-02-29,8.319999694824219
2012-03-01,8.3100004196167
2012-03-02,8.029999732971191
2012-03-05,8.149999618530273
2012-03-06,8.010000228881836
2012-03-07,8.050000190734863
2012-03-08,8.369999885559082
2012-03-09,8.640000343322754
2012-03-12,8.770000457763672
2012-03-13,8.720000267028809
2012-03-14,8.5600004196167
2012-03-15,9.0
2012-03-16,9.329999923706055
2012-03-19,9.539999961853027
2012-03-20,9.420000076293945
2012-03-21,9.4399995803833
2012-03-22,9.399999618530273
2012-03-23,9.680000305175781
2012-03-26,9.75
2012-03-27,9.789999961853027
2012-03-28,10.220000267028809
2012-03-29,10.140000343322754
2012-03-30,10.039999961853027
2012-04-02,10.479999542236328
2012-04-03,10.40999984741211
2012-04-04,10.300000190734863
2012-04-05,10.25
2012-04-09,10.029999732971191
2012-04-10,9.989999771118164
2012-04-11,10.029999732971191
2012-04-12,10.180000305175781
2012-04-13,10.199999809265137
2012-04-16,10.260000228881836
2012-04-17,10.279999732971191
2012-04-18,10.130000114440918
2012-04-19,10.029999732971191
2012-04-20,10.119999885559082
2012-04-23,10.220000267028809
2012-04-24,10.260000228881836
2012-04-25,10.119999885559082
2012-04-26,9.979999542236328
2012-04-27,10.0600004196167
2012-04-30,10.270000457763672
2012-05-01,10.140000343322754
2012-05-02,10.270000457763672
2012-05-03,10.199999809265137
2012-05-04,10.100000381469727
2012-05-07,10.100000381469727
2012-05-08,10.130000114440918
2012-05-09,9.949999809265137
2012-05-10,10.149999618530273
2012-05-11,10.170000076293945
2012-05-14,10.079999923706055
2012-05-15,9.90999984741211
2012-05-16,9.510000228881836
2012-05-17,9.3100004196167
2012-05-18,9.319999694824219
2012-05-21,9.430000305175781
2012-05-22,9.15999984741211
2012-05-23,9.149999618530273
2012-05-24,9.119999885559082
2012-05-25,9.239999771118164
2012-05-29,9.119999885559082
2012-05-30,9.180000305175781
2012-05-31,9.09000015258789
2012-06-01,8.65999984741211
2012-06-04,8.550000190734863
2012-06-05,8.510000228881836
2012-06-06,8.449999809265137
2012-06-07,8.479999542236328
2012-06-08,8.479999542236328
2012-06-11,8.3100004196167
2012-06-12,8.40999984741211
2012-06-13,8.359999656677246
2012-06-14,8.5
2012-06-15,8.520000457763672
2012-06-18,8.510000228881836
2012-06-19,8.5
2012-06-20,8.489999771118164
2012-06-21,8.390000343322754
2012-06-22,8.5600004196167
2012-06-25,8.600000381469727
2012-06-26,8.779999732971191
2012-06-27,9.079999923706055
2012-06-28,9.020000457763672
2012-06-29,9.430000305175781
2012-07-02,9.609999656677246
2012-07-03,9.579999923706055
2012-07-05,9.510000228881836
2012-07-06,9.460000038146973
2012-07-09,9.140000343322754
2012-07-10,9.119999885559082
2012-07-11,9.079999923706055
2012-07-12,9.09000015258789
2012-07-13,9.34000015258789
2012-07-16,9.300000190734863
2012-07-17,9.539999961853027
2012-07-18,9.520000457763672
2012-07-19,9.430000305175781
2012-07-20,9.550000190734863
2012-07-23,9.359999656677246
2012-07-24,9.109999656677246
2012-07-25,9.010000228881836
2012-07-26,9.239999771118164
2012-07-27,9.529999732971191
2012-07-30,9.319999694824219
2012-07-31,9.350000381469727
2012-08-01,9.149999618530273
2012-08-02,9.220000267028809
2012-08-03,9.899999618530273
2012-08-06,9.479999542236328
2012-08-07,9.489999771118164
2012-08-08,9.279999732971191
2012-08-09,9.170000076293945
2012-08-10,9.100000381469727
2012-08-13,9.0600004196167
2012-08-14,9.039999961853027
2012-08-15,9.069999694824219
2012-08-16,9.210000038146973
2012-08-17,9.630000114440918
2012-08-20,9.739999771118164
2012-08-21,9.510000228881836
2012-08-22,9.229999542236328
2012-08-23,9.1899995803833
2012-08-24,9.479999542236328
2012-08-27,9.510000228881836
2012-08-28,9.680000305175781
2012-08-29,9.630000114440918
2012-08-30,9.75
2012-08-31,9.670000076293945
2012-09-04,9.4399995803833
2012-09-05,9.369999885559082
2012-09-06,9.670000076293945
2012-09-07,9.5
2012-09-10,9.390000343322754
2012-09-11,9.619999885559082
2012-09-12,9.649999618530273
2012-09-13,9.9399995803833
2012-09-14,10.0
2012-09-17,9.989999771118164
2012-09-18,9.989999771118164
2012-09-19,9.979999542236328
2012-09-20,9.970000267028809
2012-09-21,10.329999923706055
2012-09-24,10.489999771118164
2012-09-25,10.279999732971191
2012-09-26,10.329999923706055
2012-09-27,10.350000381469727
2012-09-28,10.270000457763672
2012-10-01,10.4399995803833
2012-10-02,10.6899995803833
2012-10-03,11.109999656677246
2012-10-04,11.180000305175781
2012-10-05,11.1899995803833
2012-10-08,11.130000114440918
2012-10-09,10.880000114440918
2012-10-10,11.109999656677246
2012-10-11,11.140000343322754
2012-10-12,11.020000457763672
2012-10-15,11.050000190734863
2012-10-16,10.760000228881836
2012-10-17,10.90999984741211
2012-10-18,10.989999771118164
2012-10-19,11.119999885559082
2012-10-22,11.069999694824219
2012-10-23,11.130000114440918
2012-10-24,10.9399995803833
2012-10-25,10.960000038146973
2012-10-26,10.960000038146973
2012-10-31,11.369999885559082
2012-11-01,11.8100004196167
2012-11-02,12.25
2012-11-05,12.220000267028809
2012-11-06,11.8100004196167
2012-11-07,11.350000381469727
2012-11-08,11.199999809265137
2012-11-09,11.15999984741211
2012-11-12,11.220000267028809
2012-11-13,11.100000381469727
2012-11-14,10.800000190734863
2012-11-15,10.75
2012-11-16,10.670000076293945
2012-11-19,11.039999961853027
2012-11-20,11.229999542236328
2012-11-21,11.34000015258789
2012-11-23,11.520000457763672
2012-11-26,11.40999984741211
2012-11-27,11.390000343322754
2012-11-28,11.430000305175781
2012-11-29,11.479999542236328
2012-11-30,11.65999984741211
2012-12-03,11.84000015258789
2012-12-04,11.960000038146973
2012-12-05,12.0
2012-12-06,11.9399995803833
2012-12-07,12.1899995803833
2012-12-10,12.0600004196167
2012-12-11,12.180000305175781
2012-12-12,12.039999961853027
2012-12-13,11.899999618530273
2012-12-14,11.84000015258789
2012-12-17,12.09000015258789
2012-12-18,11.0
2012-12-19,11.010000228881836
2012-12-20,11.0
2012-12-21,10.989999771118164
2012-12-24,10.970000267028809
2012-12-26,10.899999618530273
2012-12-27,10.9399995803833
2012-12-28,10.920000076293945
2012-12-31,10.970000267028809
2013-01-02,11.0
2013-01-03,10.949999809265137
2013-01-04,10.859999656677246
2013-01-07,10.850000381469727
2013-01-08,10.960000038146973
2013-01-09,10.720000267028809
2013-01-10,10.9399995803833
2013-01-11,10.979999542236328
2013-01-14,10.989999771118164
2013-01-15,11.0
2013-01-16,10.890000343322754
2013-01-17,10.890000343322754
2013-01-18,10.8100004196167
2013-01-22,10.449999809265137
2013-01-23,10.890000343322754
2013-01-24,11.149999618530273
2013-01-25,11.449999809265137
2013-01-28,11.4399995803833
2013-01-29,11.850000381469727
2013-01-30,11.699999809265137
2013-01-31,11.779999732971191
2013-02-01,12.199999809265137
2013-02-04,12.15999984741211
2013-02-05,12.270000457763672
2013-02-06,12.149999618530273
2013-02-07,12.010000228881836
2013-02-08,12.09000015258789
2013-02-11,12.15999984741211
2013-02-12,12.5600004196167
2013-02-13,12.529999732971191
2013-02-14,12.600000381469727
2013-02-15,12.720000267028809
2013-02-19,13.069999694824219
2013-02-20,12.960000038146973
2013-02-21,12.6899995803833
2013-02-22,12.960000038146973
2013-02-25,12.649999618530273
2013-02-26,12.899999618530273
2013-02-27,12.899999618530273
2013-02-28,12.770000457763672
2013-03-01,12.869999885559082
2013-03-04,13.510000228881836
2013-03-05,13.960000038146973
2013-03-06,13.920000076293945
2013-03-07,13.979999542236328
2013-03-08,13.9399995803833
2013-03-11,13.760000228881836
2013-03-12,13.449999809265137
2013-03-13,13.470000267028809
2013-03-14,13.600000381469727
2013-03-15,13.470000267028809
2013-03-18,13.460000038146973
2013-03-19,13.380000114440918
2013-03-20,13.399999618530273
2013-03-21,13.359999656677246
2013-03-22,13.420000076293945
2013-03-25,13.550000190734863
2013-03-26,13.6899995803833
2013-03-27,13.869999885559082
2013-03-28,13.850000381469727
2013-04-01,13.430000305175781
2013-04-02,13.600000381469727
2013-04-03,13.350000381469727
2013-04-04,13.289999961853027
2013-04-05,13.020000457763672
2013-04-08,13.0
2013-04-09,12.699999809265137
2013-04-10,13.0
2013-04-11,12.899999618530273
2013-04-12,12.829999923706055
2013-04-15,12.130000114440918
2013-04-16,12.5
2013-04-17,12.550000190734863
2013-04-18,12.449999809265137
2013-04-19,12.569999694824219
2013-04-22,12.649999618530273
2013-04-23,12.800000190734863
2013-04-24,12.859999656677246
2013-04-25,12.890000343322754
2013-04-26,12.930000305175781
2013-04-29,12.859999656677246
2013-04-30,13.0
2013-05-01,12.6899995803833
2013-05-02,12.829999923706055
2013-05-03,12.84000015258789
2013-05-06,12.899999618530273
2013-05-07,12.890000343322754
2013-05-08,12.850000381469727
2013-05-09,12.960000038146973
2013-05-10,12.859999656677246
2013-05-13,12.90999984741211
2013-05-14,13.039999961853027
2013-05-15,13.0
2013-05-16,13.220000267028809
2013-05-17,13.5
2013-05-20,13.65999984741211
2013-05-21,13.65999984741211
2013-05-22,13.899999618530273
2013-05-23,13.890000343322754
2013-05-24,14.130000114440918
2013-05-28,14.4399995803833
2013-05-29,14.5600004196167
2013-05-30,14.529999732971191
2013-05-31,14.369999885559082
2013-06-03,14.880000114440918
2013-06-04,14.829999923706055
2013-06-05,14.479999542236328
2013-06-06,14.619999885559082
2013-06-07,14.579999923706055
2013-06-10,14.5
2013-06-11,14.09000015258789
2013-06-12,13.84000015258789
2013-06-13,14.130000114440918
2013-06-14,13.949999809265137
2013-06-17,14.029999732971191
2013-06-18,14.130000114440918
2013-06-19,13.949999809265137
2013-06-20,13.800000190734863
2013-06-21,14.229999542236328
2013-06-24,14.260000228881836
2013-06-25,14.420000076293945
2013-06-26,14.520000457763672
2013-06-27,15.020000457763672
2013-06-28,14.989999771118164
2013-07-01,15.59000015258789
2013-07-02,15.800000190734863
2013-07-03,15.850000381469727
2013-07-05,16.049999237060547
2013-07-08,16.09000015258789
2013-07-09,15.75
2013-07-10,15.760000228881836
2013-07-11,15.890000343322754
2013-07-12,16.219999313354492
2013-07-15,16.399999618530273
2013-07-16,16.520000457763672
2013-07-17,16.479999542236328
2013-07-18,16.489999771118164
2013-07-19,16.479999542236328
2013-07-22,16.450000762939453
2013-07-23,16.209999084472656
2013-07-24,16.260000228881836
2013-07-25,15.380000114440918
2013-07-26,15.329999923706055
2013-07-29,15.109999656677246
2013-07-30,15.0
2013-07-31,15.0
2013-08-01,15.170000076293945
2013-08-02,15.210000038146973
2013-08-05,15.220000267028809
2013-08-06,15.1899995803833
2013-08-07,15.010000228881836
2013-08-08,15.130000114440918
2013-08-09,15.09000015258789
2013-08-12,15.170000076293945
2013-08-13,15.270000457763672
2013-08-14,15.100000381469727
2013-08-15,14.890000343322754
2013-08-16,14.989999771118164
2013-08-19,14.829999923706055
2013-08-20,15.100000381469727
2013-08-21,14.920000076293945
2013-08-22,15.180000305175781
2013-08-23,15.300000190734863
2013-08-26,15.279999732971191
2013-08-27,15.270000457763672
2013-08-28,15.539999961853027
2013-08-29,15.779999732971191
2013-08-30,15.8100004196167
2013-09-03,16.18000030517578
2013-09-04,16.399999618530273
2013-09-05,17.020000457763672
2013-09-06,17.18000030517578
2013-09-09,17.3700008392334
2013-09-10,17.940000534057617
2013-09-11,18.1299991607666
2013-09-12,17.84000015258789
2013-09-13,17.860000610351562
2013-09-16,17.93000030517578
2013-09-17,17.940000534057617
2013-09-18,17.780000686645508
2013-09-19,17.780000686645508
2013-09-20,18.229999542236328
2013-09-23,18.15999984741211
2013-09-24,18.260000228881836
2013-09-25,17.850000381469727
2013-09-26,17.719999313354492
2013-09-27,17.850000381469727
2013-09-30,17.690000534057617
2013-10-01,17.65999984741211
2013-10-02,17.530000686645508
2013-10-03,17.56999969482422
2013-10-04,17.5
