Date,HNST
2021-12-27,8.119999885559082
2021-12-28,7.860000133514404
2021-12-29,7.730000019073486
2021-12-30,8.0
2021-12-31,8.09000015258789
2022-01-03,8.239999771118164
2022-01-04,7.789999961853027
2022-01-05,7.400000095367432
2022-01-06,7.21999979019165
2022-01-07,7.099999904632568
2022-01-10,7.03000020980835
2022-01-11,7.449999809265137
2022-01-12,7.130000114440918
2022-01-13,6.829999923706055
2022-01-14,6.829999923706055
2022-01-18,6.460000038146973
2022-01-19,6.510000228881836
2022-01-20,6.320000171661377
2022-01-21,5.949999809265137
2022-01-24,6.050000190734863
2022-01-25,6.130000114440918
2022-01-26,6.139999866485596
2022-01-27,5.829999923706055
2022-01-28,5.940000057220459
2022-01-31,6.489999771118164
2022-02-01,6.78000020980835
2022-02-02,6.630000114440918
2022-02-03,6.130000114440918
2022-02-04,5.920000076293945
2022-02-07,5.929999828338623
2022-02-08,6.0
2022-02-09,6.139999866485596
2022-02-10,6.019999980926514
2022-02-11,5.840000152587891
2022-02-14,5.710000038146973
2022-02-15,6.059999942779541
2022-02-16,5.989999771118164
2022-02-17,5.78000020980835
2022-02-18,5.559999942779541
2022-02-22,5.380000114440918
2022-02-23,5.360000133514404
2022-02-24,5.539999961853027
2022-02-25,5.710000038146973
2022-02-28,5.78000020980835
2022-03-01,5.769999980926514
2022-03-02,5.880000114440918
2022-03-03,5.849999904632568
2022-03-04,5.440000057220459
2022-03-07,5.179999828338623
2022-03-08,5.239999771118164
2022-03-09,5.579999923706055
2022-03-10,5.440000057220459
2022-03-11,5.21999979019165
2022-03-14,5.019999980926514
2022-03-15,5.199999809265137
2022-03-16,5.519999980926514
2022-03-17,5.650000095367432
2022-03-18,5.889999866485596
2022-03-21,5.960000038146973
2022-03-22,6.139999866485596
2022-03-23,5.960000038146973
2022-03-24,6.039999961853027
2022-03-25,4.679999828338623
2022-03-28,4.900000095367432
2022-03-29,5.269999980926514
2022-03-30,5.260000228881836
2022-03-31,5.210000038146973
2022-04-01,4.940000057220459
2022-04-04,5.050000190734863
2022-04-05,4.889999866485596
2022-04-06,4.71999979019165
2022-04-07,4.679999828338623
2022-04-08,4.619999885559082
2022-04-11,4.599999904632568
2022-04-12,4.519999980926514
2022-04-13,4.619999885559082
2022-04-14,4.519999980926514
2022-04-18,4.369999885559082
2022-04-19,4.519999980926514
2022-04-20,4.320000171661377
2022-04-21,4.179999828338623
2022-04-22,4.179999828338623
2022-04-25,4.320000171661377
2022-04-26,4.059999942779541
2022-04-27,4.070000171661377
2022-04-28,4.059999942779541
2022-04-29,3.9600000381469727
2022-05-02,4.019999980926514
2022-05-03,4.139999866485596
2022-05-04,4.300000190734863
2022-05-05,3.8499999046325684
2022-05-06,3.6700000762939453
2022-05-09,3.5299999713897705
2022-05-10,3.309999942779541
2022-05-11,2.8499999046325684
2022-05-12,2.930000066757202
2022-05-13,3.1700000762939453
2022-05-16,3.430000066757202
2022-05-17,3.569999933242798
2022-05-18,3.1700000762939453
2022-05-19,3.140000104904175
2022-05-20,3.2200000286102295
2022-05-23,3.1500000953674316
2022-05-24,3.009999990463257
2022-05-25,3.0
2022-05-26,3.3399999141693115
2022-05-27,3.490000009536743
2022-05-31,3.440000057220459
2022-06-01,3.2799999713897705
2022-06-02,3.4000000953674316
2022-06-03,3.259999990463257
2022-06-06,3.299999952316284
2022-06-07,3.2300000190734863
2022-06-08,3.299999952316284
2022-06-09,2.990000009536743
2022-06-10,2.880000114440918
2022-06-13,2.690000057220459
2022-06-14,2.6700000762939453
2022-06-15,2.7100000381469727
2022-06-16,2.559999942779541
2022-06-17,2.6600000858306885
2022-06-21,2.7300000190734863
2022-06-22,2.809999942779541
2022-06-23,3.059999942779541
2022-06-24,3.3499999046325684
2022-06-27,3.180000066757202
2022-06-28,2.9800000190734863
2022-06-29,2.930000066757202
2022-06-30,2.9200000762939453
2022-07-01,3.049999952316284
2022-07-05,3.2899999618530273
2022-07-06,3.240000009536743
2022-07-07,3.3299999237060547
2022-07-08,3.2799999713897705
2022-07-11,3.0799999237060547
2022-07-12,3.25
2022-07-13,3.4100000858306885
2022-07-14,3.390000104904175
2022-07-15,3.2899999618530273
2022-07-18,3.2200000286102295
2022-07-19,3.7699999809265137
2022-07-20,3.859999895095825
2022-07-21,3.990000009536743
2022-07-22,3.700000047683716
2022-07-25,3.6500000953674316
2022-07-26,3.200000047683716
2022-07-27,3.2899999618530273
2022-07-28,3.3499999046325684
2022-07-29,3.3399999141693115
2022-08-01,3.369999885559082
2022-08-02,3.4200000762939453
2022-08-03,3.549999952316284
2022-08-04,3.4800000190734863
2022-08-05,3.5799999237060547
2022-08-08,3.9700000286102295
2022-08-09,3.6500000953674316
2022-08-10,3.8299999237060547
2022-08-11,3.8399999141693115
2022-08-12,3.930000066757202
2022-08-15,4.389999866485596
2022-08-16,4.449999809265137
2022-08-17,4.28000020980835
2022-08-18,4.130000114440918
2022-08-19,3.9100000858306885
2022-08-22,3.690000057220459
2022-08-23,3.619999885559082
2022-08-24,3.609999895095825
2022-08-25,3.7799999713897705
2022-08-26,3.619999885559082
2022-08-29,3.5199999809265137
2022-08-30,3.630000114440918
2022-08-31,3.609999895095825
2022-09-01,3.5299999713897705
2022-09-02,3.5199999809265137
2022-09-06,3.7799999713897705
2022-09-07,4.139999866485596
2022-09-08,4.059999942779541
2022-09-09,4.21999979019165
2022-09-12,4.0
2022-09-13,4.050000190734863
2022-09-14,4.099999904632568
2022-09-15,4.110000133514404
2022-09-16,3.9100000858306885
2022-09-19,3.9100000858306885
2022-09-20,3.7200000286102295
2022-09-21,3.8299999237060547
2022-09-22,3.7100000381469727
2022-09-23,3.5999999046325684
2022-09-26,3.5899999141693115
2022-09-27,3.740000009536743
2022-09-28,3.7799999713897705
2022-09-29,3.4000000953674316
2022-09-30,3.5
2022-10-03,3.4800000190734863
2022-10-04,3.6500000953674316
2022-10-05,3.5999999046325684
2022-10-06,3.509999990463257
2022-10-07,3.3399999141693115
2022-10-10,3.380000114440918
2022-10-11,3.369999885559082
2022-10-12,3.369999885559082
2022-10-13,3.490000009536743
2022-10-14,3.309999942779541
2022-10-17,3.4100000858306885
2022-10-18,3.5
2022-10-19,3.359999895095825
2022-10-20,3.200000047683716
2022-10-21,3.2100000381469727
2022-10-24,3.069999933242798
2022-10-25,3.3299999237060547
2022-10-26,3.2799999713897705
2022-10-27,3.25
2022-10-28,3.3299999237060547
2022-10-31,3.309999942779541
2022-11-01,3.430000066757202
2022-11-02,3.1500000953674316
2022-11-03,3.0899999141693115
2022-11-04,3.180000066757202
2022-11-07,3.3499999046325684
2022-11-08,3.430000066757202
2022-11-09,3.130000114440918
2022-11-10,2.890000104904175
2022-11-11,3.3499999046325684
2022-11-14,3.3399999141693115
2022-11-15,3.450000047683716
2022-11-16,3.2699999809265137
2022-11-17,3.25
2022-11-18,3.119999885559082
2022-11-21,2.9100000858306885
2022-11-22,2.7799999713897705
2022-11-23,2.740000009536743
2022-11-25,2.859999895095825
2022-11-28,2.75
2022-11-29,2.7100000381469727
2022-11-30,2.880000114440918
2022-12-01,2.990000009536743
2022-12-02,3.009999990463257
2022-12-05,2.819999933242798
2022-12-06,2.7300000190734863
2022-12-07,2.809999942779541
2022-12-08,2.7799999713897705
2022-12-09,2.700000047683716
2022-12-12,2.700000047683716
2022-12-13,3.009999990463257
2022-12-14,3.119999885559082
2022-12-15,2.940000057220459
2022-12-16,2.7899999618530273
2022-12-19,2.7799999713897705
2022-12-20,2.799999952316284
2022-12-21,2.9600000381469727
2022-12-22,2.9700000286102295
2022-12-23,2.9700000286102295
2022-12-27,2.9200000762939453
2022-12-28,2.809999942779541
2022-12-29,3.0299999713897705
2022-12-30,3.009999990463257
2023-01-03,2.9200000762939453
2023-01-04,3.0199999809265137
2023-01-05,2.930000066757202
2023-01-06,2.940000057220459
2023-01-09,2.9700000286102295
2023-01-10,3.109999895095825
2023-01-11,3.140000104904175
2023-01-12,3.0999999046325684
2023-01-13,3.0399999618530273
2023-01-17,3.0999999046325684
2023-01-18,3.0
2023-01-19,2.859999895095825
2023-01-20,2.819999933242798
2023-01-23,2.799999952316284
2023-01-24,2.7100000381469727
2023-01-25,2.7200000286102295
2023-01-26,2.7799999713897705
2023-01-27,3.0799999237060547
2023-01-30,3.1600000858306885
2023-01-31,3.299999952316284
2023-02-01,3.3299999237060547
2023-02-02,3.5999999046325684
2023-02-03,3.5
2023-02-06,3.2699999809265137
2023-02-07,3.2100000381469727
2023-02-08,3.0899999141693115
2023-02-09,2.9100000858306885
2023-02-10,2.880000114440918
2023-02-13,2.9800000190734863
2023-02-14,3.059999942779541
2023-02-15,3.1600000858306885
2023-02-16,3.009999990463257
2023-02-17,3.009999990463257
2023-02-21,2.9100000858306885
2023-02-22,2.930000066757202
2023-02-23,2.940000057220459
2023-02-24,2.8299999237060547
2023-02-27,2.799999952316284
2023-02-28,2.7899999618530273
2023-03-01,2.7899999618530273
2023-03-02,2.950000047683716
2023-03-03,3.0
2023-03-06,2.890000104904175
2023-03-07,2.8499999046325684
2023-03-08,2.819999933242798
2023-03-09,2.740000009536743
2023-03-10,2.690000057220459
2023-03-13,2.740000009536743
2023-03-14,2.75
2023-03-15,2.7899999618530273
2023-03-16,1.8600000143051147
2023-03-17,1.7400000095367432
2023-03-20,1.7100000381469727
2023-03-21,1.7599999904632568
2023-03-22,1.6299999952316284
2023-03-23,1.659999966621399
2023-03-24,1.6799999475479126
2023-03-27,1.690000057220459
2023-03-28,1.649999976158142
2023-03-29,1.649999976158142
2023-03-30,1.7000000476837158
2023-03-31,1.7999999523162842
2023-04-03,1.8700000047683716
2023-04-04,1.9299999475479126
2023-04-05,1.899999976158142
2023-04-06,1.8799999952316284
2023-04-10,1.8600000143051147
2023-04-11,1.850000023841858
2023-04-12,1.809999942779541
2023-04-13,1.8300000429153442
2023-04-14,1.7899999618530273
2023-04-17,1.840000033378601
2023-04-18,1.8300000429153442
2023-04-19,1.809999942779541
2023-04-20,1.7899999618530273
2023-04-21,1.7949999570846558
2023-04-24,1.75
2023-04-25,1.659999966621399
2023-04-26,1.659999966621399
2023-04-27,1.6699999570846558
2023-04-28,1.659999966621399
2023-05-01,1.5700000524520874
2023-05-02,1.5199999809265137
2023-05-03,1.5399999618530273
2023-05-04,1.4900000095367432
2023-05-05,1.600000023841858
2023-05-08,1.600000023841858
2023-05-09,1.7799999713897705
2023-05-10,2.1500000953674316
2023-05-11,2.109999895095825
2023-05-12,2.059999942779541
2023-05-15,1.899999976158142
2023-05-16,1.840000033378601
2023-05-17,1.7999999523162842
2023-05-18,1.75
2023-05-19,1.7000000476837158
2023-05-22,1.590000033378601
2023-05-23,1.5399999618530273
2023-05-24,1.5
2023-05-25,1.4900000095367432
2023-05-26,1.5099999904632568
2023-05-30,1.4700000286102295
2023-05-31,1.4700000286102295
2023-06-01,1.4500000476837158
2023-06-02,1.5499999523162842
2023-06-05,1.5399999618530273
2023-06-06,1.6200000047683716
2023-06-07,1.6200000047683716
2023-06-08,1.590000033378601
2023-06-09,1.5099999904632568
2023-06-12,1.649999976158142
2023-06-13,1.8700000047683716
2023-06-14,1.690000057220459
2023-06-15,1.7400000095367432
2023-06-16,1.690000057220459
2023-06-20,1.600000023841858
2023-06-21,1.6100000143051147
2023-06-22,1.6299999952316284
2023-06-23,1.7300000190734863
2023-06-26,1.6799999475479126
2023-06-27,1.659999966621399
2023-06-28,1.6699999570846558
2023-06-29,1.7300000190734863
2023-06-30,1.6799999475479126
2023-07-03,1.7599999904632568
2023-07-05,1.6799999475479126
2023-07-06,1.6399999856948853
2023-07-07,1.6699999570846558
2023-07-10,1.6799999475479126
2023-07-11,1.7200000286102295
2023-07-12,1.7599999904632568
2023-07-13,1.7699999809265137
2023-07-14,1.7100000381469727
2023-07-17,1.6799999475479126
2023-07-18,1.7000000476837158
2023-07-19,1.7100000381469727
2023-07-20,1.590000033378601
2023-07-21,1.5499999523162842
2023-07-24,1.5299999713897705
2023-07-25,1.5199999809265137
2023-07-26,1.5499999523162842
2023-07-27,1.4600000381469727
2023-07-28,1.4900000095367432
2023-07-31,1.5099999904632568
2023-08-01,1.4800000190734863
2023-08-02,1.4700000286102295
2023-08-03,1.4199999570846558
2023-08-04,1.409999966621399
2023-08-07,1.3899999856948853
2023-08-08,1.409999966621399
2023-08-09,1.3899999856948853
2023-08-10,1.3799999952316284
2023-08-11,1.409999966621399
2023-08-14,1.4500000476837158
2023-08-15,1.4199999570846558
2023-08-16,1.4600000381469727
2023-08-17,1.409999966621399
2023-08-18,1.3899999856948853
2023-08-21,1.4199999570846558
2023-08-22,1.465000033378601
2023-08-23,1.4199999570846558
2023-08-24,1.4299999475479126
2023-08-25,1.4299999475479126
2023-08-28,1.440000057220459
2023-08-29,1.4800000190734863
2023-08-30,1.4700000286102295
2023-08-31,1.4800000190734863
2023-09-01,1.4900000095367432
2023-09-05,1.4500000476837158
2023-09-06,1.4199999570846558
2023-09-07,1.5199999809265137
2023-09-08,1.409999966621399
2023-09-11,1.4299999475479126
2023-09-12,1.399999976158142
2023-09-13,1.399999976158142
2023-09-14,1.3600000143051147
2023-09-15,1.2100000381469727
2023-09-18,1.25
2023-09-19,1.2400000095367432
2023-09-20,1.2300000190734863
2023-09-21,1.2699999809265137
2023-09-22,1.2699999809265137
2023-09-25,1.25
2023-09-26,1.2899999618530273
2023-09-27,1.2999999523162842
2023-09-28,1.25
2023-09-29,1.2599999904632568
2023-10-02,1.25
2023-10-03,1.2300000190734863
2023-10-04,1.149999976158142
2023-10-05,1.1699999570846558
2023-10-06,1.190000057220459
2023-10-09,1.1699999570846558
2023-10-10,1.1799999475479126
2023-10-11,1.1799999475479126
2023-10-12,1.100000023841858
2023-10-13,1.149999976158142
2023-10-16,1.1699999570846558
2023-10-17,1.190000057220459
2023-10-18,1.2999999523162842
2023-10-19,1.2300000190734863
2023-10-20,1.2400000095367432
2023-10-23,1.1799999475479126
2023-10-24,1.2699999809265137
2023-10-25,1.2000000476837158
2023-10-26,1.159999966621399
2023-10-27,1.1100000143051147
2023-10-30,1.159999966621399
2023-10-31,1.159999966621399
2023-11-01,1.100000023841858
2023-11-02,1.1399999856948853
2023-11-03,1.2400000095367432
2023-11-06,1.2000000476837158
2023-11-07,1.2300000190734863
2023-11-08,1.2000000476837158
2023-11-09,1.4800000190734863
2023-11-10,1.4800000190734863
2023-11-13,1.3949999809265137
2023-11-14,1.5
2023-11-15,1.5
2023-11-16,1.4299999475479126
2023-11-17,1.5
2023-11-20,1.600000023841858
2023-11-21,1.590000033378601
2023-11-22,1.8799999952316284
2023-11-24,1.975000023841858
2023-11-27,1.909999966621399
2023-11-28,1.9299999475479126
2023-11-29,2.049999952316284
2023-11-30,2.390000104904175
2023-12-01,2.319999933242798
2023-12-04,2.4100000858306885
2023-12-05,2.3399999141693115
2023-12-06,2.2799999713897705
2023-12-07,2.494999885559082
2023-12-08,2.4749999046325684
2023-12-11,2.359999895095825
2023-12-12,2.690000057220459
2023-12-13,2.740000009536743
2023-12-14,2.75
2023-12-15,2.809999942779541
2023-12-18,2.890000104904175
2023-12-19,3.0
2023-12-20,2.940000057220459
2023-12-21,3.0899999141693115
2023-12-22,3.140000104904175
2023-12-26,3.4100000858306885
2023-12-27,3.25
2023-12-28,3.2799999713897705
2023-12-29,3.299999952316284
2024-01-02,3.190000057220459
2024-01-03,2.880000114440918
2024-01-04,2.880000114440918
2024-01-05,2.869999885559082
2024-01-08,3.009999990463257
2024-01-09,2.9200000762939453
2024-01-10,2.940000057220459
2024-01-11,2.7799999713897705
2024-01-12,2.8499999046325684
2024-01-16,2.740000009536743
2024-01-17,2.8299999237060547
2024-01-18,2.869999885559082
2024-01-19,2.700000047683716
2024-01-22,2.809999942779541
2024-01-23,2.9200000762939453
2024-01-24,2.8499999046325684
2024-01-25,2.890000104904175
2024-01-26,2.890000104904175
2024-01-29,2.9000000953674316
2024-01-30,2.8399999141693115
2024-01-31,2.8499999046325684
2024-02-01,2.930000066757202
2024-02-02,2.9100000858306885
2024-02-05,2.8399999141693115
2024-02-06,3.299999952316284
2024-02-07,3.3499999046325684
2024-02-08,3.380000114440918
2024-02-09,3.4600000381469727
2024-02-12,3.380000114440918
2024-02-13,3.1500000953674316
2024-02-14,3.180000066757202
2024-02-15,3.2200000286102295
2024-02-16,3.190000057220459
2024-02-20,3.4200000762939453
2024-02-21,3.3299999237060547
2024-02-22,3.2799999713897705
2024-02-23,3.4700000286102295
2024-02-26,3.559999942779541
2024-02-27,3.549999952316284
2024-02-28,3.1600000858306885
2024-02-29,3.0999999046325684
2024-03-01,3.049999952316284
2024-03-04,3.049999952316284
2024-03-05,2.990000009536743
2024-03-06,3.1500000953674316
2024-03-07,3.930000066757202
2024-03-08,4.420000076293945
2024-03-11,4.670000076293945
2024-03-12,4.5
2024-03-13,4.630000114440918
2024-03-14,4.550000190734863
2024-03-15,4.300000190734863
2024-03-18,4.139999866485596
2024-03-19,4.144999980926514
2024-03-20,4.25
2024-03-21,4.150000095367432
2024-03-22,4.190000057220459
2024-03-25,4.199999809265137
2024-03-26,3.9200000762939453
2024-03-27,3.8299999237060547
2024-03-28,4.050000190734863
2024-04-01,3.9600000381469727
2024-04-02,3.759999990463257
2024-04-03,3.7699999809265137
2024-04-04,3.8299999237060547
2024-04-05,3.7899999618530273
2024-04-08,3.809999942779541
2024-04-09,3.7200000286102295
2024-04-10,3.450000047683716
2024-04-11,3.450000047683716
2024-04-12,3.25
2024-04-15,3.140000104904175
2024-04-16,3.0899999141693115
2024-04-17,3.109999895095825
2024-04-18,3.059999942779541
2024-04-19,3.0299999713897705
2024-04-22,3.0199999809265137
2024-04-23,3.109999895095825
2024-04-24,3.059999942779541
2024-04-25,3.049999952316284
2024-04-26,3.1600000858306885
2024-04-29,3.0799999237060547
2024-04-30,3.009999990463257
2024-05-01,2.9800000190734863
2024-05-02,3.009999990463257
2024-05-03,2.8499999046325684
2024-05-06,2.9100000858306885
2024-05-07,2.7799999713897705
2024-05-08,2.950000047683716
2024-05-09,3.130000114440918
2024-05-10,3.1700000762939453
2024-05-13,3.1700000762939453
2024-05-14,3.059999942779541
2024-05-15,3.0799999237060547
2024-05-16,2.990000009536743
2024-05-17,2.9000000953674316
2024-05-20,2.7899999618530273
2024-05-21,2.7899999618530273
2024-05-22,2.75
2024-05-23,2.6600000858306885
2024-05-24,2.75
2024-05-28,2.809999942779541
2024-05-29,2.7799999713897705
2024-05-30,2.7200000286102295
2024-05-31,2.690000057220459
2024-06-03,2.7100000381469727
2024-06-04,2.6600000858306885
2024-06-05,2.690000057220459
2024-06-06,2.5899999141693115
2024-06-07,2.5799999237060547
2024-06-10,2.569999933242798
2024-06-11,2.549999952316284
2024-06-12,2.5899999141693115
2024-06-13,2.5799999237060547
2024-06-14,2.5199999809265137
2024-06-17,2.5199999809265137
2024-06-18,2.5199999809265137
2024-06-20,2.509999990463257
2024-06-21,2.4800000190734863
2024-06-24,2.5
2024-06-25,2.619999885559082
2024-06-26,2.9100000858306885
2024-06-27,2.9100000858306885
2024-06-28,2.9200000762939453
2024-07-01,2.809999942779541
2024-07-02,2.740000009536743
2024-07-03,2.8299999237060547
2024-07-05,2.890000104904175
2024-07-08,3.009999990463257
2024-07-09,3.0
2024-07-10,2.930000066757202
2024-07-11,3.1600000858306885
2024-07-12,3.2300000190734863
2024-07-15,3.3499999046325684
2024-07-16,3.5399999618530273
2024-07-17,3.9700000286102295
2024-07-18,3.5799999237060547
2024-07-19,3.630000114440918
2024-07-22,3.809999942779541
2024-07-23,3.819999933242798
2024-07-24,3.7899999618530273
2024-07-25,4.03000020980835
2024-07-26,3.880000114440918
2024-07-29,3.7100000381469727
2024-07-30,3.7100000381469727
2024-07-31,3.7300000190734863
2024-08-01,3.5999999046325684
2024-08-02,3.4100000858306885
2024-08-05,3.180000066757202
2024-08-06,3.319999933242798
2024-08-07,3.119999885559082
2024-08-08,3.240000009536743
2024-08-09,3.680000066757202
2024-08-12,3.6700000762939453
2024-08-13,4.0
2024-08-14,3.9000000953674316
2024-08-15,4.230000019073486
2024-08-16,4.25
2024-08-19,4.159999847412109
2024-08-20,4.199999809265137
2024-08-21,4.519999980926514
2024-08-22,4.349999904632568
2024-08-23,4.519999980926514
2024-08-26,4.5
2024-08-27,4.309999942779541
2024-08-28,4.230000019073486
2024-08-29,4.349999904632568
2024-08-30,4.670000076293945
2024-09-03,4.300000190734863
2024-09-04,4.130000114440918
2024-09-05,4.150000095367432
2024-09-06,4.019999980926514
2024-09-09,3.9100000858306885
2024-09-10,4.039999961853027
2024-09-11,3.990000009536743
2024-09-12,3.9200000762939453
2024-09-13,4.0
2024-09-16,3.950000047683716
2024-09-17,3.8399999141693115
2024-09-18,3.809999942779541
2024-09-19,3.7300000190734863
2024-09-20,3.700000047683716
2024-09-23,3.6600000858306885
2024-09-24,3.5999999046325684
2024-09-25,3.5799999237060547
2024-09-26,3.640000104904175
2024-09-27,3.640000104904175
2024-09-30,3.569999933242798
2024-10-01,3.549999952316284
2024-10-02,3.509999990463257
2024-10-03,3.490000009536743
2024-10-04,3.549999952316284
2024-10-07,3.4200000762939453
2024-10-08,3.4600000381469727
2024-10-09,3.359999895095825
2024-10-10,3.5899999141693115
2024-10-11,3.569999933242798
2024-10-14,3.7200000286102295
2024-10-15,3.9100000858306885
2024-10-16,3.9100000858306885
2024-10-17,3.7799999713897705
2024-10-18,3.7899999618530273
2024-10-21,3.7300000190734863
2024-10-22,3.700000047683716
2024-10-23,3.5899999141693115
2024-10-24,3.640000104904175
2024-10-25,3.5799999237060547
2024-10-28,3.7799999713897705
2024-10-29,3.950000047683716
2024-10-30,3.9000000953674316
2024-10-31,3.7200000286102295
2024-11-01,3.759999990463257
2024-11-04,3.8399999141693115
2024-11-05,3.990000009536743
2024-11-06,4.139999866485596
2024-11-07,4.21999979019165
2024-11-08,4.389999866485596
2024-11-11,4.860000133514404
2024-11-12,4.800000190734863
2024-11-13,6.010000228881836
2024-11-14,6.5
2024-11-15,6.909999847412109
2024-11-18,7.199999809265137
2024-11-19,7.320000171661377
2024-11-20,7.25
2024-11-21,7.650000095367432
2024-11-22,8.149999618530273
2024-11-25,8.569999694824219
2024-11-26,8.319999694824219
2024-11-27,8.180000305175781
2024-11-29,8.289999961853027
2024-12-02,8.329999923706055
2024-12-03,8.010000228881836
2024-12-04,8.279999732971191
2024-12-05,8.399999618530273
2024-12-06,8.220000267028809
2024-12-09,7.889999866485596
2024-12-10,7.550000190734863
2024-12-11,7.139999866485596
2024-12-12,6.949999809265137
2024-12-13,7.059999942779541
2024-12-16,7.429999828338623
2024-12-17,7.090000152587891
2024-12-18,6.519999980926514
2024-12-19,6.579999923706055
2024-12-20,6.889999866485596
2024-12-23,6.679999828338623
2024-12-24,6.880000114440918
2024-12-26,7.050000190734863
2024-12-27,6.929999828338623
2024-12-30,6.900000095367432
2024-12-31,6.929999828338623
2025-01-02,6.789999961853027
