Date,RUSHB
2010-04-16,5.591244697570801
2010-04-19,5.583240509033203
2010-04-20,5.459167003631592
2010-04-21,5.631268501281738
2010-04-22,5.603250980377197
2010-04-23,5.607254981994629
2010-04-26,5.611256122589111
2010-04-27,5.563229084014893
2010-04-28,5.507195472717285
2010-04-29,5.671290397644043
2010-04-30,5.507195472717285
2010-05-03,5.603250980377197
2010-05-04,5.515199184417725
2010-05-05,5.28706693649292
2010-05-06,5.162996768951416
2010-05-07,4.926858425140381
2010-05-10,5.219028949737549
2010-05-11,5.531209468841553
2010-05-12,5.527207374572754
2010-05-13,5.3871259689331055
2010-05-14,5.28706693649292
2010-05-17,5.299074172973633
2010-05-18,5.082950115203857
2010-05-19,4.862821102142334
2010-05-20,4.4185638427734375
2010-05-21,4.590664386749268
2010-05-24,4.594667434692383
2010-05-25,4.526627540588379
2010-05-26,4.846812725067139
2010-05-27,5.086952209472656
2010-05-28,5.098958492279053
2010-06-01,4.8187947273254395
2010-06-02,4.870826721191406
2010-06-03,4.930860996246338
2010-06-04,4.642694473266602
2010-06-07,4.642694473266602
2010-06-08,4.714736461639404
2010-06-09,4.610674858093262
2010-06-10,4.834805488586426
2010-06-11,5.078948020935059
2010-06-14,5.130978107452393
2010-06-15,5.162996768951416
2010-06-16,5.171000957489014
2010-06-17,5.150990009307861
2010-06-18,5.2310357093811035
2010-06-21,5.263054847717285
2010-06-22,4.9828925132751465
2010-06-23,4.878830909729004
2010-06-24,4.878830909729004
2010-06-25,4.942869186401367
2010-06-28,4.9028449058532715
2010-06-29,4.726742267608643
2010-06-30,4.662704944610596
2010-07-01,4.6066741943359375
2010-07-02,4.498610496520996
2010-07-06,4.334514617919922
2010-07-07,4.298494338989258
2010-07-08,4.4585862159729
2010-07-09,4.454585075378418
2010-07-12,4.430569171905518
2010-07-13,4.862821102142334
2010-07-14,4.7307448387146
2010-07-15,4.70673131942749
2010-07-16,4.506615161895752
2010-07-19,4.478598594665527
2010-07-20,4.718738079071045
2010-07-21,4.726742267608643
2010-07-22,5.01491117477417
2010-07-23,5.142983913421631
2010-07-26,5.275061130523682
2010-07-27,5.191013336181641
2010-07-28,5.134980201721191
2010-07-29,5.223030090332031
2010-07-30,5.239039897918701
2010-08-02,5.483182907104492
2010-08-03,5.371117115020752
2010-08-04,5.371117115020752
2010-08-05,5.215025424957275
2010-08-06,5.211023807525635
2010-08-09,5.2070207595825195
2010-08-10,4.806790828704834
2010-08-11,4.602671146392822
2010-08-12,4.6547017097473145
2010-08-13,4.602671146392822
2010-08-16,4.674712181091309
2010-08-17,4.826800346374512
2010-08-18,4.93486213684082
2010-08-19,4.666707992553711
2010-08-20,4.650699615478516
2010-08-23,4.550639629364014
2010-08-24,4.558645725250244
2010-08-25,4.6306867599487305
2010-08-26,4.642694473266602
2010-08-27,4.682717800140381
2010-08-30,4.662704944610596
2010-08-31,4.602671146392822
2010-09-01,4.962878704071045
2010-09-02,5.0669403076171875
2010-09-03,5.022913932800293
2010-09-07,4.866824150085449
2010-09-08,4.890837669372559
2010-09-09,5.02691650390625
2010-09-10,5.28706693649292
2010-09-13,5.411140441894531
2010-09-14,5.303077220916748
2010-09-15,5.355108261108398
2010-09-16,5.279062747955322
2010-09-17,5.319086074829102
2010-09-20,5.239039897918701
2010-09-21,5.267055511474609
2010-09-22,5.142983913421631
2010-09-23,5.203020095825195
2010-09-24,5.411140441894531
2010-09-27,5.339097499847412
2010-09-28,5.479177951812744
2010-09-29,5.423147678375244
2010-09-30,5.5031938552856445
2010-10-01,5.383124351501465
2010-10-04,5.1950154304504395
2010-10-05,5.403134822845459
2010-10-06,5.53521203994751
2010-10-07,5.399133205413818
2010-10-08,5.447160720825195
2010-10-11,5.471175193786621
2010-10-12,5.403134822845459
2010-10-13,5.899422645568848
2010-10-14,5.8033671379089355
2010-10-15,5.8033671379089355
2010-10-18,5.859400272369385
2010-10-19,5.823379039764404
2010-10-20,5.9554548263549805
2010-10-21,6.003483295440674
2010-10-22,6.051512241363525
2010-10-25,6.083530426025391
2010-10-26,5.991477012634277
2010-10-27,5.943448066711426
2010-10-28,6.0595173835754395
2010-10-29,5.895420551300049
2010-11-01,5.911428928375244
2010-11-02,6.095537185668945
2010-11-03,6.079527854919434
2010-11-04,6.227613925933838
2010-11-05,6.319668292999268
2010-11-08,6.3076605796813965
2010-11-09,6.3316731452941895
2010-11-10,6.40371561050415
2010-11-11,6.383703708648682
2010-11-12,6.3636932373046875
2010-11-15,6.40371561050415
2010-11-16,6.427731037139893
2010-11-17,6.455746173858643
2010-11-18,6.563808441162109
2010-11-19,6.767927169799805
2010-11-22,6.8039469718933105
2010-11-23,6.483762264251709
2010-11-24,6.964040279388428
2010-11-26,6.839969158172607
2010-11-29,6.84797477722168
2010-11-30,7.012068271636963
2010-12-01,7.124134063720703
2010-12-02,7.240201473236084
2010-12-03,7.548379898071289
2010-12-06,7.6924614906311035
2010-12-07,7.904587268829346
2010-12-08,7.844551086425781
2010-12-09,7.6924614906311035
2010-12-10,7.372279167175293
2010-12-13,7.296235084533691
2010-12-14,7.216188430786133
2010-12-15,7.112127780914307
2010-12-16,7.1001200675964355
2010-12-17,7.184169292449951
2010-12-20,7.124134063720703
2010-12-21,7.020074367523193
2010-12-22,7.096118450164795
2010-12-23,7.124134063720703
2010-12-27,7.196176052093506
2010-12-28,7.200178623199463
2010-12-29,7.248206615447998
2010-12-30,7.264215469360352
2010-12-31,7.232195854187012
2011-01-03,7.256210803985596
2011-01-04,7.016071319580078
2011-01-05,7.104123115539551
2011-01-06,7.068100929260254
2011-01-07,7.036083698272705
2011-01-10,7.052090644836426
2011-01-11,6.980049133300781
2011-01-12,6.944028854370117
2011-01-13,6.799945831298828
2011-01-14,6.799945831298828
2011-01-18,6.775932312011719
2011-01-19,6.527788162231445
2011-01-20,6.699888706207275
2011-01-21,6.599830150604248
2011-01-24,6.779934406280518
2011-01-25,7.004064559936523
2011-01-26,7.004064559936523
2011-01-27,6.932024002075195
2011-01-28,6.495769023895264
2011-01-31,6.575815200805664
2011-02-01,6.883995056152344
2011-02-02,6.775932312011719
2011-02-03,6.547799587249756
2011-02-04,6.843972206115723
2011-02-07,6.916013717651367
2011-02-08,6.952033042907715
2011-02-09,7.072103023529053
2011-02-10,7.028078079223633
2011-02-11,7.108124732971191
2011-02-14,7.2041802406311035
2011-02-15,7.1201324462890625
2011-02-16,7.164157390594482
2011-02-17,7.004064559936523
2011-02-18,6.964040279388428
2011-02-22,6.703890323638916
2011-02-23,6.40371561050415
2011-02-24,6.419723987579346
2011-02-25,6.603832244873047
2011-02-28,6.483762264251709
2011-03-01,6.467752933502197
2011-03-02,6.607835292816162
2011-03-03,6.867985725402832
2011-03-04,6.7439141273498535
2011-03-07,6.483762264251709
2011-03-08,6.519783973693848
2011-03-09,6.515781402587891
2011-03-10,6.443740367889404
2011-03-11,6.495769023895264
2011-03-14,6.383703708648682
2011-03-15,6.443740367889404
2011-03-16,6.243621826171875
2011-03-17,6.299654960632324
2011-03-18,6.467752933502197
2011-03-21,6.667870044708252
2011-03-22,6.7359089851379395
2011-03-23,6.855978012084961
2011-03-24,6.81595516204834
2011-03-25,6.9080095291137695
2011-03-28,6.819958209991455
2011-03-29,6.759923934936523
2011-03-30,6.767927169799805
2011-03-31,6.964040279388428
2011-04-01,7.080106735229492
2011-04-04,7.03208065032959
2011-04-05,7.156154155731201
2011-04-06,7.26821756362915
2011-04-07,7.448319911956787
2011-04-08,7.324250221252441
2011-04-11,7.420304298400879
2011-04-12,7.33625602722168
2011-04-13,7.33625602722168
2011-04-14,7.316246032714844
2011-04-15,7.364273548126221
2011-04-18,7.248206615447998
2011-04-19,7.040085315704346
2011-04-20,7.3042378425598145
2011-04-21,7.248206615447998
2011-04-25,7.3042378425598145
2011-04-26,7.256210803985596
2011-04-27,7.296235084533691
2011-04-28,7.33625602722168
2011-04-29,7.404296875
2011-05-02,7.140142917633057
2011-05-03,6.924017906188965
2011-05-04,6.871987342834473
2011-05-05,6.924017906188965
2011-05-06,7.088112831115723
2011-05-09,7.228194713592529
2011-05-10,7.568389415740967
2011-05-11,7.324250221252441
2011-05-12,7.452324867248535
2011-05-13,7.26821756362915
2011-05-16,7.0080671310424805
2011-05-17,6.924017906188965
2011-05-18,6.992056369781494
2011-05-19,7.0080671310424805
2011-05-20,6.904006004333496
2011-05-23,6.811952590942383
2011-05-24,6.707893371582031
2011-05-25,6.707893371582031
2011-05-26,6.683877944946289
2011-05-27,6.807950019836426
2011-05-31,6.936025619506836
2011-06-01,6.567811489105225
2011-06-02,6.443740367889404
2011-06-03,6.327671527862549
2011-06-06,6.351686000823975
2011-06-07,6.303658962249756
2011-06-08,5.983471393585205
2011-06-09,6.051512241363525
2011-06-10,6.087532997131348
2011-06-13,6.035501956939697
2011-06-14,6.107543468475342
2011-06-15,6.023495197296143
2011-06-16,6.051512241363525
2011-06-17,5.947451591491699
2011-06-20,6.06351900100708
2011-06-21,6.127556324005127
2011-06-22,6.119551181793213
2011-06-23,6.163576602935791
2011-06-24,6.207602024078369
2011-06-27,6.251628398895264
2011-06-28,6.355688095092773
2011-06-29,6.355688095092773
2011-06-30,6.443740367889404
2011-07-01,6.523784637451172
2011-07-05,6.379702568054199
2011-07-06,6.343680381774902
2011-07-07,6.459749221801758
2011-07-08,6.40371561050415
2011-07-11,6.499772548675537
2011-07-12,6.431732654571533
2011-07-13,6.759923934936523
2011-07-14,6.6638665199279785
2011-07-15,6.775932312011719
2011-07-18,6.699888706207275
2011-07-19,6.799945831298828
2011-07-20,6.783934593200684
2011-07-21,6.81595516204834
2011-07-22,6.827962398529053
2011-07-25,6.791941165924072
2011-07-26,6.723901748657227
2011-07-27,6.799945831298828
2011-07-28,6.783934593200684
2011-07-29,6.703890323638916
2011-08-01,6.615838527679443
2011-08-02,6.371696949005127
2011-08-03,6.227613925933838
2011-08-04,5.859400272369385
2011-08-05,5.799365043640137
2011-08-08,4.774770736694336
2011-08-09,5.29107141494751
2011-08-10,4.970884799957275
2011-08-11,5.315083980560303
2011-08-12,5.19901704788208
2011-08-15,5.431151390075684
2011-08-16,5.29107141494751
2011-08-17,5.315083980560303
2011-08-18,5.07494592666626
2011-08-19,5.18300724029541
2011-08-22,5.419144153594971
2011-08-23,5.583240509033203
2011-08-24,5.763344764709473
2011-08-25,5.603250980377197
2011-08-26,5.715315818786621
2011-08-29,6.275641918182373
2011-08-30,6.291651725769043
2011-08-31,6.191593170166016
2011-09-01,5.823379039764404
2011-09-02,5.567230701446533
2011-09-06,5.591244697570801
2011-09-07,5.827380657196045
2011-09-08,5.8033671379089355
2011-09-09,5.5192036628723145
2011-09-12,5.547218322753906
2011-09-13,5.859400272369385
2011-09-14,6.075525283813477
2011-09-15,5.775350093841553
2011-09-16,5.699306964874268
2011-09-19,5.603250980377197
2011-09-20,5.479177951812744
2011-09-21,5.267055511474609
2011-09-22,5.034921646118164
2011-09-23,4.874828338623047
2011-09-26,5.062938690185547
2011-09-27,5.162996768951416
2011-09-28,4.870826721191406
2011-09-29,4.962878704071045
2011-09-30,4.670711040496826
2011-10-03,4.306499004364014
2011-10-04,4.782774448394775
2011-10-05,4.834805488586426
2011-10-06,5.042927265167236
2011-10-07,5.090954303741455
2011-10-10,5.162996768951416
2011-10-11,5.2070207595825195
2011-10-12,5.355108261108398
2011-10-13,5.263054847717285
2011-10-14,5.683298587799072
2011-10-17,5.455165863037109
2011-10-18,5.707312107086182
2011-10-19,5.527207374572754
2011-10-20,5.591244697570801
2011-10-21,5.671290397644043
2011-10-24,5.979468822479248
2011-10-25,6.103540897369385
2011-10-26,6.191593170166016
2011-10-27,6.379702568054199
2011-10-28,6.311662673950195
2011-10-31,6.471755504608154
2011-11-01,6.247625827789307
2011-11-02,6.295652866363525
2011-11-03,6.483762264251709
2011-11-04,6.471755504608154
2011-11-07,6.483762264251709
2011-11-08,6.3636932373046875
2011-11-09,6.531789302825928
2011-11-10,6.131558418273926
2011-11-11,6.383703708648682
2011-11-14,6.26363468170166
2011-11-15,6.439737319946289
2011-11-16,6.023495197296143
2011-11-17,5.755338191986084
2011-11-18,5.723320960998535
2011-11-21,5.547218322753906
2011-11-22,5.6672892570495605
2011-11-23,5.7193193435668945
2011-11-25,5.763344764709473
2011-11-28,5.983471393585205
2011-11-29,6.023495197296143
2011-11-30,6.3076605796813965
2011-12-01,6.103540897369385
2011-12-02,6.347684383392334
2011-12-05,6.459749221801758
2011-12-06,6.335676670074463
2011-12-07,6.399713039398193
2011-12-08,6.183588027954102
2011-12-09,6.491767406463623
2011-12-12,6.391708850860596
2011-12-13,6.3156633377075195
2011-12-14,6.003483295440674
2011-12-15,6.155572414398193
2011-12-16,6.267637729644775
2011-12-19,6.05551290512085
2011-12-20,6.303658962249756
2011-12-21,6.531789302825928
2011-12-22,6.6118364334106445
2011-12-23,6.795943737030029
2011-12-27,6.940027713775635
2011-12-28,6.871987342834473
2011-12-29,6.867985725402832
2011-12-30,6.8039469718933105
2012-01-03,6.896001815795898
2012-01-04,6.84797477722168
2012-01-05,6.811952590942383
2012-01-06,6.972045421600342
2012-01-09,7.000061988830566
2012-01-10,7.028078079223633
2012-01-11,7.028078079223633
2012-01-12,7.2041802406311035
2012-01-13,7.2041802406311035
2012-01-17,6.984053611755371
2012-01-18,7.108124732971191
2012-01-19,7.1761651039123535
2012-01-20,7.020074367523193
2012-01-23,7.024075984954834
2012-01-24,7.112127780914307
2012-01-25,7.2041802406311035
2012-01-26,7.2041802406311035
2012-01-27,7.368276119232178
2012-01-30,7.540375232696533
2012-01-31,7.684457778930664
2012-02-01,7.644433975219727
2012-02-02,7.624424934387207
2012-02-03,7.752498149871826
2012-02-06,7.752498149871826
2012-02-07,7.680456161499023
2012-02-08,7.78451681137085
2012-02-09,7.9566168785095215
2012-02-10,8.024657249450684
2012-02-13,7.928600311279297
2012-02-14,7.780514717102051
2012-02-15,8.204761505126953
2012-02-16,8.212766647338867
2012-02-17,8.14872932434082
2012-02-21,8.124713897705078
2012-02-22,8.02865982055664
2012-02-23,8.076688766479492
2012-02-24,8.084691047668457
2012-02-27,8.064680099487305
2012-02-28,7.996639251708984
2012-02-29,8.008648872375488
2012-03-01,8.004644393920898
2012-03-02,7.672451972961426
2012-03-05,7.668448448181152
2012-03-06,7.292232990264893
2012-03-07,7.344261646270752
2012-03-08,7.548379898071289
2012-03-09,7.708471775054932
2012-03-12,7.684457778930664
2012-03-13,7.920597076416016
2012-03-14,7.848555564880371
2012-03-15,7.800525665283203
2012-03-16,7.74049186706543
2012-03-19,7.860560894012451
2012-03-20,7.760504245758057
2012-03-21,7.756500720977783
2012-03-22,7.504354000091553
2012-03-23,7.360270977020264
2012-03-26,7.460329055786133
2012-03-27,7.3882880210876465
2012-03-28,7.244202613830566
2012-03-29,7.212184429168701
2012-03-30,6.916013717651367
2012-04-02,7.060098171234131
2012-04-03,6.968044281005859
2012-04-04,6.81595516204834
2012-04-05,6.85998010635376
2012-04-09,6.543795585632324
2012-04-10,6.311662673950195
2012-04-11,6.431732654571533
2012-04-12,6.535792350769043
2012-04-13,6.511778354644775
2012-04-16,6.475757598876953
2012-04-17,6.575815200805664
2012-04-18,6.583820343017578
2012-04-19,6.40371561050415
2012-04-20,6.251628398895264
2012-04-23,6.06351900100708
2012-04-24,6.359689712524414
2012-04-25,6.167580604553223
2012-04-26,6.275641918182373
2012-04-27,6.003483295440674
2012-04-30,5.931441783905029
2012-05-01,6.003483295440674
2012-05-02,5.943448066711426
2012-05-03,5.799365043640137
2012-05-04,5.635271072387695
2012-05-07,5.591244697570801
2012-05-08,5.707312107086182
2012-05-09,5.475175857543945
2012-05-10,5.455165863037109
2012-05-11,5.407137393951416
2012-05-14,5.263054847717285
2012-05-15,5.19901704788208
2012-05-16,5.203020095825195
2012-05-17,5.187008857727051
2012-05-18,5.603250980377197
2012-05-21,5.53521203994751
2012-05-22,5.515199184417725
2012-05-23,5.491185665130615
2012-05-24,5.435153484344482
2012-05-25,5.383124351501465
2012-05-29,5.555224418640137
2012-05-30,5.451162815093994
2012-05-31,5.4431586265563965
2012-06-01,5.299074172973633
2012-06-04,5.134980201721191
2012-06-05,5.2070207595825195
2012-06-06,5.423147678375244
2012-06-07,5.271059513092041
2012-06-08,5.431151390075684
2012-06-11,5.319086074829102
2012-06-12,5.263054847717285
2012-06-13,5.219028949737549
2012-06-14,5.2310357093811035
2012-06-15,5.527207374572754
2012-06-18,5.36311149597168
2012-06-19,5.5192036628723145
2012-06-20,5.4431586265563965
2012-06-21,5.327092170715332
2012-06-22,5.1149678230285645
2012-06-25,5.034921646118164
2012-06-26,5.010908126831055
2012-06-27,5.082950115203857
2012-06-28,5.175004005432129
2012-06-29,5.419144153594971
2012-07-02,5.427149295806885
2012-07-03,5.531209468841553
2012-07-05,5.407137393951416
2012-07-06,5.467172622680664
2012-07-09,5.459167003631592
2012-07-10,5.623263835906982
2012-07-11,4.954874515533447
2012-07-12,5.106964111328125
2012-07-13,4.9028449058532715
2012-07-16,4.942869186401367
2012-07-17,4.978888988494873
2012-07-18,5.002903461456299
2012-07-19,5.006903648376465
2012-07-20,4.838808059692383
2012-07-23,4.758760929107666
2012-07-24,4.698727607727051
2012-07-25,4.742752552032471
2012-07-26,4.638691425323486
2012-07-27,5.138983249664307
2012-07-30,5.191013336181641
2012-07-31,5.3230881690979
2012-08-01,4.930860996246338
2012-08-02,5.038924694061279
2012-08-03,5.2070207595825195
2012-08-06,5.399133205413818
2012-08-07,5.483182907104492
2012-08-08,5.423147678375244
2012-08-09,5.5952467918396
2012-08-10,5.539214134216309
2012-08-13,5.523205280303955
2012-08-14,5.671290397644043
2012-08-15,5.927438259124756
2012-08-16,5.999480724334717
2012-08-17,6.099539279937744
2012-08-20,6.043507099151611
2012-08-21,6.0595173835754395
2012-08-22,6.0274977684021
2012-08-23,6.007485389709473
2012-08-24,5.983471393585205
2012-08-27,6.179587364196777
2012-08-28,6.40371561050415
2012-08-29,6.087532997131348
2012-08-30,5.8794121742248535
2012-08-31,5.831384181976318
2012-09-04,5.947451591491699
2012-09-05,5.9874749183654785
2012-09-06,6.159574508666992
2012-09-07,6.031500339508057
2012-09-10,6.299654960632324
2012-09-11,6.359689712524414
2012-09-12,6.1995978355407715
2012-09-13,6.3316731452941895
2012-09-14,6.435734272003174
2012-09-17,6.371696949005127
2012-09-18,6.3076605796813965
2012-09-19,6.3156633377075195
2012-09-20,6.319668292999268
2012-09-21,6.491767406463623
2012-09-24,6.6118364334106445
2012-09-25,6.635853290557861
2012-09-26,6.707893371582031
2012-09-27,6.7639241218566895
2012-09-28,6.723901748657227
2012-10-01,6.771929740905762
2012-10-02,6.719899654388428
2012-10-03,6.7359089851379395
2012-10-04,6.767927169799805
2012-10-05,6.871987342834473
2012-10-08,7.03208065032959
2012-10-09,6.887997627258301
2012-10-10,6.739911079406738
2012-10-11,6.739911079406738
2012-10-12,6.503772735595703
2012-10-15,6.435734272003174
2012-10-16,6.451743125915527
2012-10-17,6.459749221801758
2012-10-18,6.467752933502197
2012-10-19,6.275641918182373
2012-10-22,6.243621826171875
2012-10-23,6.091534614562988
2012-10-24,6.079527854919434
2012-10-25,6.163576602935791
2012-10-26,6.319668292999268
2012-10-31,6.495769023895264
2012-11-01,6.879992485046387
2012-11-02,6.747915744781494
2012-11-05,6.85998010635376
2012-11-06,6.936025619506836
2012-11-07,6.739911079406738
2012-11-08,6.683877944946289
2012-11-09,6.667870044708252
2012-11-12,6.707893371582031
2012-11-13,6.6638665199279785
2012-11-14,6.40371561050415
2012-11-15,6.435734272003174
2012-11-16,6.343680381774902
2012-11-19,6.427731037139893
2012-11-20,6.423727512359619
2012-11-21,6.423727512359619
2012-11-23,6.411719799041748
2012-11-26,6.443740367889404
2012-11-27,6.471755504608154
2012-11-28,6.407719612121582
2012-11-29,6.591825485229492
2012-11-30,6.479761123657227
2012-12-03,6.383703708648682
2012-12-04,6.519783973693848
2012-12-05,6.715898036956787
2012-12-06,6.7439141273498535
2012-12-07,6.7439141273498535
2012-12-10,6.723901748657227
2012-12-11,6.655863285064697
2012-12-12,6.563808441162109
2012-12-13,6.503772735595703
2012-12-14,6.40371561050415
2012-12-17,6.583820343017578
2012-12-18,6.791941165924072
2012-12-19,6.827962398529053
2012-12-20,6.827962398529053
2012-12-21,6.655863285064697
2012-12-24,6.707893371582031
2012-12-26,6.727904319763184
2012-12-27,6.771929740905762
2012-12-28,6.751917839050293
2012-12-31,6.916013717651367
2013-01-02,7.124134063720703
2013-01-03,7.2041802406311035
2013-01-04,7.200178623199463
2013-01-07,7.156154155731201
2013-01-08,7.156154155731201
2013-01-09,7.244202613830566
2013-01-10,7.276222229003906
2013-01-11,7.264215469360352
2013-01-14,7.280223846435547
2013-01-15,7.500351428985596
2013-01-16,7.364273548126221
2013-01-17,7.6644463539123535
2013-01-18,7.744495868682861
2013-01-22,7.804529190063477
2013-01-23,7.804529190063477
2013-01-24,7.904587268829346
2013-01-25,8.004644393920898
2013-01-28,7.99263858795166
2013-01-29,8.052671432495117
2013-01-30,7.8525567054748535
2013-01-31,7.832543849945068
2013-02-01,7.9566168785095215
2013-02-04,7.77250862121582
2013-02-05,7.988635540008545
2013-02-06,8.092696189880371
2013-02-07,8.032662391662598
2013-02-08,8.044670104980469
2013-02-11,7.952614784240723
2013-02-12,7.9245991706848145
2013-02-13,8.084691047668457
2013-02-14,8.172743797302246
2013-02-15,8.600990295410156
2013-02-19,8.837126731872559
2013-02-20,8.480921745300293
2013-02-21,8.340838432312012
2013-02-22,8.416884422302246
2013-02-25,8.052671432495117
2013-02-26,8.068680763244629
2013-02-27,8.160735130310059
2013-02-28,8.364852905273438
2013-03-01,8.492928504943848
2013-03-04,8.444897651672363
2013-03-05,8.596988677978516
2013-03-06,8.50092887878418
2013-03-07,8.468911170959473
2013-03-08,8.73306941986084
2013-03-11,8.689044952392578
2013-03-12,8.685037612915039
2013-03-13,8.721061706542969
2013-03-14,8.757081031799316
2013-03-15,8.705050468444824
2013-03-18,8.56897258758545
2013-03-19,8.54095458984375
2013-03-20,8.54095458984375
2013-03-21,8.400874137878418
2013-03-22,8.400874137878418
2013-03-25,8.348843574523926
2013-03-26,8.3248291015625
2013-03-27,8.248785972595215
2013-03-28,8.188752174377441
2013-04-01,8.216766357421875
2013-04-02,8.104703903198242
2013-04-03,7.908588886260986
2013-04-04,8.004644393920898
2013-04-05,8.088693618774414
2013-04-08,8.184748649597168
2013-04-09,8.104703903198242
2013-04-10,8.152732849121094
2013-04-11,8.156736373901367
2013-04-12,8.084691047668457
2013-04-15,7.832543849945068
2013-04-16,7.916591644287109
2013-04-17,7.632428169250488
2013-04-18,7.556385040283203
2013-04-19,7.584402084350586
2013-04-22,7.412298202514648
2013-04-23,7.424306869506836
2013-04-24,7.544379234313965
2013-04-25,7.828540802001953
2013-04-26,7.756500720977783
2013-04-29,7.86456298828125
2013-04-30,7.9245991706848145
2013-05-01,7.744495868682861
2013-05-02,7.932603359222412
2013-05-03,8.304821014404297
2013-05-06,8.576977729797363
2013-05-07,8.769088745117188
2013-05-08,8.965203285217285
2013-05-09,9.029239654541016
2013-05-10,9.045247077941895
2013-05-13,9.06525993347168
2013-05-14,9.377440452575684
2013-05-15,9.353428840637207
2013-05-16,9.297394752502441
2013-05-17,9.341421127319336
2013-05-20,9.293390274047852
2013-05-21,9.521524429321289
2013-05-22,9.213347434997559
2013-05-23,9.389449119567871
2013-05-24,9.169321060180664
2013-05-28,9.349424362182617
2013-05-29,9.205342292785645
2013-05-30,8.965203285217285
2013-05-31,8.86914348602295
2013-06-03,8.941191673278809
2013-06-04,8.717060089111328
2013-06-05,8.817115783691406
2013-06-06,8.985213279724121
2013-06-07,9.02123737335205
2013-06-10,9.19733715057373
2013-06-11,8.977208137512207
2013-06-12,8.85714054107666
2013-06-13,9.10928726196289
2013-06-14,8.925178527832031
2013-06-17,9.037243843078613
2013-06-18,9.061257362365723
2013-06-19,8.805109024047852
2013-06-20,8.633011817932129
2013-06-21,8.2968168258667
2013-06-24,8.436895370483398
2013-06-25,8.516942024230957
2013-06-26,8.444897651672363
2013-06-27,8.629007339477539
2013-06-28,8.612998008728027
2013-07-01,8.797104835510254
2013-07-02,8.901165962219238
2013-07-03,8.9171724319458
2013-07-05,9.241364479064941
2013-07-08,9.149312973022461
2013-07-09,9.269380569458008
2013-07-10,9.313405990600586
2013-07-11,9.317407608032227
2013-07-12,9.209344863891602
2013-07-15,9.201335906982422
2013-07-16,9.16532039642334
2013-07-17,9.049253463745117
2013-07-18,9.153312683105469
2013-07-19,9.037243843078613
2013-07-22,9.00522518157959
2013-07-23,9.025238037109375
2013-07-24,8.552964210510254
2013-07-25,8.50493335723877
2013-07-26,8.512941360473633
2013-07-29,8.56897258758545
2013-07-30,8.625004768371582
2013-07-31,8.633011817932129
2013-08-01,8.797104835510254
2013-08-02,8.725061416625977
2013-08-05,8.677034378051758
2013-08-06,8.685037612915039
2013-08-07,8.600990295410156
2013-08-08,8.933182716369629
2013-08-09,8.73306941986084
2013-08-12,8.78509521484375
2013-08-13,8.84913444519043
2013-08-14,8.84913444519043
2013-08-15,8.745077133178711
2013-08-16,8.685037612915039
2013-08-19,8.63701343536377
2013-08-20,8.673032760620117
2013-08-21,8.681036949157715
2013-08-22,8.777092933654785
2013-08-23,8.809111595153809
2013-08-26,8.813114166259766
2013-08-27,8.556964874267578
2013-08-28,8.633011817932129
2013-08-29,8.721061706542969
2013-08-30,8.661026954650879
2013-09-03,8.725061416625977
2013-09-04,8.73306941986084
2013-09-05,8.94919490814209
