Date,LAUR
2017-12-01,6.294732093811035
2017-12-04,5.9830193519592285
2017-12-05,5.689916610717773
2017-12-06,5.8248372077941895
2017-12-07,5.899275779724121
2017-12-08,6.020238876342773
2017-12-11,6.048153400421143
2017-12-12,5.903928279876709
2017-12-13,6.006281852722168
2017-12-14,6.020238876342773
2017-12-15,6.034196376800537
2017-12-18,6.308689594268799
2017-12-19,6.294732093811035
2017-12-20,6.304036617279053
2017-12-21,6.3552141189575195
2017-12-22,6.25751256942749
2017-12-26,6.164464473724365
2017-12-27,6.313342094421387
2017-12-28,6.322646141052246
2017-12-29,6.308689594268799
2018-01-02,6.8483710289001465
2018-01-03,6.829761505126953
2018-01-04,6.79719352722168
2018-01-05,6.611097812652588
2018-01-08,6.78788948059082
2018-01-09,6.8158040046691895
2018-01-10,6.783236980438232
2018-01-11,7.155430793762207
2018-01-12,7.290350914001465
2018-01-16,7.499711513519287
2018-01-17,7.099601745605469
2018-01-18,6.918156623840332
2018-01-19,7.001901149749756
2018-01-22,7.020510673522949
2018-01-23,7.141472816467285
2018-01-24,7.462491989135742
2018-01-25,7.267088413238525
2018-01-26,7.248479843139648
2018-01-29,7.150778293609619
2018-01-30,7.029815673828125
2018-01-31,6.699493408203125
2018-02-01,6.634359836578369
2018-02-02,6.606444835662842
2018-02-05,6.466871738433838
2018-02-06,6.266818046569824
2018-02-07,6.159811496734619
2018-02-08,6.0528059005737305
2018-02-09,6.043500900268555
2018-02-12,6.090025424957275
2018-02-13,6.038848400115967
2018-02-14,6.12724494934082
2018-02-15,6.1179399490356445
2018-02-16,6.103982448577881
2018-02-20,6.155158996582031
2018-02-21,6.276122093200684
2018-02-22,6.317994117736816
2018-02-23,6.378475666046143
2018-02-26,6.373823165893555
2018-02-27,6.341256618499756
2018-02-28,6.220293045043945
2018-03-01,6.001628875732422
2018-03-02,6.183073997497559
2018-03-05,6.248208045959473
2018-03-06,6.518049240112305
2018-03-07,6.499438762664795
2018-03-08,6.4110426902771
2018-03-09,6.45756721496582
2018-03-12,6.401737689971924
2018-03-13,6.276122093200684
2018-03-14,6.210988521575928
2018-03-15,6.276122093200684
2018-03-16,6.336604595184326
2018-03-19,6.420348167419434
2018-03-20,6.345909595489502
2018-03-21,6.569224834442139
2018-03-22,6.122592449188232
2018-03-23,6.015586853027344
2018-03-26,6.336604595184326
2018-03-27,6.248208045959473
2018-03-28,6.392432689666748
2018-03-29,6.397085189819336
2018-04-02,6.327298641204834
2018-04-03,6.448261737823486
2018-04-04,6.545962810516357
2018-04-05,6.671578407287598
2018-04-06,6.555267810821533
2018-04-09,6.308689594268799
2018-04-10,6.401737689971924
2018-04-11,6.499438762664795
2018-04-12,6.499438762664795
2018-04-13,6.699493408203125
2018-04-16,6.6762309074401855
2018-04-17,6.597140312194824
2018-04-18,6.652968883514404
2018-04-19,6.671578407287598
2018-04-20,6.66692590713501
2018-04-23,6.480829238891602
2018-04-24,6.443610668182373
2018-04-25,6.5785298347473145
2018-04-26,6.601792335510254
2018-04-27,6.690188884735107
2018-04-30,6.569224834442139
2018-05-01,6.45756721496582
2018-05-02,6.606444835662842
2018-05-03,6.513396739959717
2018-05-04,6.513396739959717
2018-05-07,6.606444835662842
2018-05-08,6.68088436126709
2018-05-09,6.504091262817383
2018-05-10,6.690188884735107
2018-05-11,6.7785844802856445
2018-05-14,6.7460174560546875
2018-05-15,6.652968883514404
2018-05-16,6.7413649559021
2018-05-17,6.652968883514404
2018-05-18,6.648316383361816
2018-05-21,6.8437180519104
2018-05-22,6.98794412612915
2018-05-23,7.104254245758057
2018-05-24,7.327571392059326
2018-05-25,7.364790439605713
2018-05-29,7.234522819519043
2018-05-30,7.378747463226318
2018-05-31,7.550887107849121
2018-06-01,7.555539608001709
2018-06-04,7.485752582550049
2018-06-05,7.699764251708984
2018-06-06,7.518320083618164
2018-06-07,7.332224369049072
2018-06-08,7.206607341766357
2018-06-11,7.160083770751953
2018-06-12,7.2112603187561035
2018-06-13,7.118210792541504
2018-06-14,6.890243053436279
2018-06-15,6.806499004364014
2018-06-18,7.0437726974487305
2018-06-19,7.164735794067383
2018-06-20,7.341527938842773
2018-06-21,7.383399963378906
2018-06-22,7.2717413902282715
2018-06-25,7.160083770751953
2018-06-26,7.160083770751953
2018-06-27,6.946071147918701
2018-06-28,6.876285552978516
2018-06-29,6.66692590713501
2018-07-02,6.792541980743408
2018-07-03,6.7413649559021
2018-07-05,6.79719352722168
2018-07-06,6.913504123687744
2018-07-09,7.067034721374512
2018-07-10,7.127516269683838
2018-07-11,7.104254245758057
2018-07-12,7.067034721374512
2018-07-13,7.025163173675537
2018-07-16,7.020510673522949
2018-07-17,7.029815673828125
2018-07-18,7.085643768310547
2018-07-19,6.960029125213623
2018-07-20,7.0344672203063965
2018-07-23,7.006553649902344
2018-07-24,6.97398567199707
2018-07-25,7.006553649902344
2018-07-26,7.150778293609619
2018-07-27,7.104254245758057
2018-07-30,6.66692590713501
2018-07-31,6.890243053436279
2018-08-01,6.983291149139404
2018-08-02,6.927461624145508
2018-08-03,6.829761505126953
2018-08-06,6.839066028594971
2018-08-07,6.839066028594971
2018-08-08,6.876285552978516
2018-08-09,7.620672225952148
2018-08-10,7.443881034851074
2018-08-13,7.485752582550049
2018-08-14,7.52297306060791
2018-08-15,7.43457555770874
2018-08-16,7.490405082702637
2018-08-17,7.374095439910889
2018-08-20,7.462491989135742
2018-08-21,7.443881034851074
2018-08-22,7.429924011230469
2018-08-23,7.257784366607666
2018-08-24,7.253132343292236
2018-08-27,7.448533535003662
2018-08-28,7.443881034851074
2018-08-29,7.443881034851074
2018-08-30,7.374095439910889
2018-08-31,7.429924011230469
2018-09-04,7.3089599609375
2018-09-05,7.127516269683838
2018-09-06,7.080992221832275
2018-09-07,7.141472816467285
2018-09-10,7.0344672203063965
2018-09-11,7.122863292694092
2018-09-12,7.229869842529297
2018-09-13,7.155430793762207
2018-09-14,7.136821269989014
2018-09-17,7.234522819519043
2018-09-18,7.313612461090088
2018-09-19,7.355485916137695
2018-09-20,7.43457555770874
2018-09-21,7.439228534698486
2018-09-24,7.187997817993164
2018-09-25,7.174040794372559
2018-09-26,7.0763397216796875
2018-09-27,7.062382698059082
2018-09-28,7.183344841003418
2018-10-01,7.048425197601318
2018-10-02,7.025163173675537
2018-10-03,7.062382698059082
2018-10-04,6.936766147613525
2018-10-05,6.97398567199707
2018-10-08,6.936766147613525
2018-10-09,6.894894599914551
2018-10-10,6.9321136474609375
2018-10-11,6.978638172149658
2018-10-12,7.011205196380615
2018-10-15,7.183344841003418
2018-10-16,7.346180438995361
2018-10-17,7.206607341766357
2018-10-18,7.132168769836426
2018-10-19,7.062382698059082
2018-10-22,7.150778293609619
2018-10-23,7.099601745605469
2018-10-24,6.857675552368164
2018-10-25,7.085643768310547
2018-10-26,6.913504123687744
2018-10-29,6.727407932281494
2018-10-30,6.9321136474609375
2018-10-31,6.927461624145508
2018-11-01,7.0763397216796875
2018-11-02,7.011205196380615
2018-11-05,7.094948768615723
2018-11-06,7.136821269989014
2018-11-07,7.420619487762451
2018-11-08,7.374095439910889
2018-11-09,7.397356986999512
2018-11-12,7.411314964294434
2018-11-13,7.225217342376709
2018-11-14,6.5762038230896
2018-11-15,6.727407932281494
2018-11-16,6.92280912399292
2018-11-19,6.97398567199707
2018-11-20,6.7785844802856445
2018-11-21,6.7460174560546875
2018-11-23,6.7413649559021
2018-11-26,6.908852577209473
2018-11-27,6.78788948059082
2018-11-28,6.764626979827881
2018-11-29,6.960029125213623
2018-11-30,6.86232852935791
2018-12-03,7.190323829650879
2018-12-04,7.011205196380615
2018-12-06,6.964681148529053
2018-12-07,6.834413051605225
2018-12-10,6.78788948059082
2018-12-11,6.834413051605225
2018-12-12,7.164735794067383
2018-12-13,6.964681148529053
2018-12-14,6.960029125213623
2018-12-17,6.811151027679443
2018-12-18,6.876285552978516
2018-12-19,6.773931503295898
2018-12-20,6.708798408508301
2018-12-21,6.466871738433838
2018-12-24,6.504091262817383
2018-12-26,6.764626979827881
2018-12-27,6.829761505126953
2018-12-28,6.894894599914551
2018-12-31,7.090296745300293
2019-01-02,7.146125316619873
2019-01-03,6.7785844802856445
2019-01-04,7.006553649902344
2019-01-07,6.97398567199707
2019-01-08,6.894894599914551
2019-01-09,7.0763397216796875
2019-01-10,7.090296745300293
2019-01-11,7.025163173675537
2019-01-14,7.001901149749756
2019-01-15,7.067034721374512
2019-01-16,7.094948768615723
2019-01-17,7.099601745605469
2019-01-18,7.108905792236328
2019-01-22,7.239175319671631
2019-01-23,7.267088413238525
2019-01-24,7.3089599609375
2019-01-25,7.369442939758301
2019-01-28,7.406662464141846
2019-01-29,7.322917938232422
2019-01-30,7.3043084144592285
2019-01-31,7.443881034851074
2019-02-01,7.3043084144592285
2019-02-04,7.378747463226318
2019-02-05,7.378747463226318
2019-02-06,7.025163173675537
2019-02-07,6.913504123687744
2019-02-08,6.960029125213623
2019-02-11,7.015858173370361
2019-02-12,7.001901149749756
2019-02-13,7.029815673828125
2019-02-14,6.955376625061035
2019-02-15,6.964681148529053
2019-02-19,6.885590553283691
2019-02-20,6.876285552978516
2019-02-21,7.020510673522949
2019-02-22,6.918156623840332
2019-02-25,6.99259614944458
2019-02-26,6.811151027679443
2019-02-27,6.8437180519104
2019-02-28,7.113558769226074
2019-03-01,7.118210792541504
2019-03-04,7.020510673522949
2019-03-05,7.025163173675537
2019-03-06,6.9321136474609375
2019-03-07,6.811151027679443
2019-03-08,6.750669479370117
2019-03-11,6.871633052825928
2019-03-12,6.9321136474609375
2019-03-13,7.099601745605469
2019-03-14,6.964681148529053
2019-03-15,7.020510673522949
2019-03-18,7.094948768615723
2019-03-19,7.029815673828125
2019-03-20,7.113558769226074
2019-03-21,7.220564842224121
2019-03-22,7.039119720458984
2019-03-25,6.866980075836182
2019-03-26,6.857675552368164
2019-03-27,6.8158040046691895
2019-03-28,6.899547576904297
2019-03-29,6.964681148529053
2019-04-01,6.955376625061035
2019-04-02,7.067034721374512
2019-04-03,7.094948768615723
2019-04-04,7.169388294219971
2019-04-05,7.220564842224121
2019-04-08,7.2624359130859375
2019-04-09,7.276393890380859
2019-04-10,7.332224369049072
2019-04-11,7.3043084144592285
2019-04-12,7.295003890991211
2019-04-15,7.215911865234375
2019-04-16,7.2112603187561035
2019-04-17,7.225217342376709
2019-04-18,7.327571392059326
2019-04-22,7.248479843139648
2019-04-23,7.378747463226318
2019-04-24,7.295003890991211
2019-04-25,7.285698413848877
2019-04-26,7.350832939147949
2019-04-29,7.327571392059326
2019-04-30,7.322917938232422
2019-05-01,7.332224369049072
2019-05-02,7.411314964294434
2019-05-03,7.420619487762451
2019-05-06,7.420619487762451
2019-05-07,7.350832939147949
2019-05-08,7.2624359130859375
2019-05-09,7.629977703094482
2019-05-10,7.6253252029418945
2019-05-13,7.439228534698486
2019-05-14,7.699764251708984
2019-05-15,7.8207268714904785
2019-05-16,7.718375205993652
2019-05-17,7.667197227478027
2019-05-20,7.606716632843018
2019-05-21,7.6765031814575195
2019-05-22,7.6765031814575195
2019-05-23,7.667197227478027
2019-05-24,7.67185115814209
2019-05-28,7.6625447273254395
2019-05-29,7.690460205078125
2019-05-30,7.6765031814575195
2019-05-31,7.471795082092285
2019-06-03,7.65324068069458
2019-06-04,7.830031871795654
2019-06-05,7.913776397705078
2019-06-06,7.913776397705078
2019-06-07,7.709069728851318
2019-06-10,7.667197227478027
2019-06-11,7.597412109375
2019-06-12,7.574149131774902
2019-06-13,7.355485916137695
2019-06-14,7.388051986694336
2019-06-17,7.257784366607666
2019-06-18,7.213585376739502
2019-06-19,7.318265438079834
2019-06-20,7.220564842224121
2019-06-21,7.146125316619873
2019-06-24,6.978638172149658
2019-06-25,6.927461624145508
2019-06-26,6.969333171844482
2019-06-27,7.122863292694092
2019-06-28,7.3089599609375
2019-07-01,7.355485916137695
2019-07-02,7.369442939758301
2019-07-03,7.443881034851074
2019-07-05,7.406662464141846
2019-07-08,7.341527938842773
2019-07-09,7.253132343292236
2019-07-10,7.276393890380859
2019-07-11,7.350832939147949
2019-07-12,7.471795082092285
2019-07-15,7.532278060913086
2019-07-16,7.546234607696533
2019-07-17,7.574149131774902
2019-07-18,7.6765031814575195
2019-07-19,7.667197227478027
2019-07-22,7.569497108459473
2019-07-23,7.611368656158447
2019-07-24,7.629977703094482
2019-07-25,7.569497108459473
2019-07-26,7.67185115814209
2019-07-29,7.620672225952148
2019-07-30,7.699764251708984
2019-07-31,7.6253252029418945
2019-08-01,7.629977703094482
2019-08-02,7.439228534698486
2019-08-05,7.295003890991211
2019-08-06,7.220564842224121
2019-08-07,7.183344841003418
2019-08-08,7.895166873931885
2019-08-09,8.29062271118164
2019-08-12,8.071959495544434
2019-08-13,7.853294849395752
2019-08-14,7.709069728851318
2019-08-15,7.750940799713135
2019-08-16,7.918428897857666
2019-08-19,7.983562469482422
2019-08-20,8.1557035446167
2019-08-21,8.304579734802246
2019-08-22,8.34179973602295
2019-08-23,8.160354614257812
2019-08-26,8.12313461303711
2019-08-27,8.067306518554688
2019-08-28,8.327841758728027
2019-08-29,8.565115928649902
2019-08-30,8.513937950134277
2019-09-03,8.458110809326172
2019-09-04,8.355756759643555
2019-09-05,8.36506175994873
2019-09-06,8.225489616394043
2019-09-09,8.165006637573242
2019-09-10,7.620672225952148
2019-09-11,7.764899253845215
2019-09-12,7.80211877822876
2019-09-13,7.830031871795654
2019-09-16,7.881209850311279
2019-09-17,7.960300445556641
2019-09-18,8.1557035446167
2019-09-19,8.141745567321777
2019-09-20,8.090567588806152
2019-09-23,7.96495246887207
2019-09-24,8.165006637573242
2019-09-25,7.885863304138184
2019-09-26,7.774202823638916
2019-09-27,7.7323317527771
2019-09-30,7.71139669418335
2019-10-01,7.629977703094482
2019-10-02,7.611368656158447
2019-10-03,7.643935203552246
2019-10-04,7.578802108764648
2019-10-07,7.602063179016113
2019-10-08,7.215911865234375
2019-10-09,7.115885257720947
2019-10-10,7.094948768615723
2019-10-11,7.264762878417969
2019-10-14,7.187997817993164
2019-10-15,7.225217342376709
2019-10-16,7.253132343292236
2019-10-17,7.3089599609375
2019-10-18,7.234522819519043
2019-10-21,7.3043084144592285
2019-10-22,7.213585376739502
2019-10-23,7.388051986694336
2019-10-24,7.281045913696289
2019-10-25,7.341527938842773
2019-10-28,7.346180438995361
2019-10-29,7.388051986694336
2019-10-30,7.2112603187561035
2019-10-31,7.190323829650879
2019-11-01,7.257784366607666
2019-11-04,7.420619487762451
2019-11-05,7.397356986999512
2019-11-06,7.541581630706787
2019-11-07,7.839337348937988
2019-11-08,7.755593776702881
2019-11-11,7.783507823944092
2019-11-12,7.811424255371094
2019-11-13,7.834684371948242
2019-11-14,7.8207268714904785
2019-11-15,7.8067708015441895
2019-11-18,7.8207268714904785
2019-11-19,7.7323317527771
2019-11-20,7.690460205078125
2019-11-21,7.620672225952148
2019-11-22,7.6765031814575195
2019-11-25,7.855620861053467
2019-11-26,8.025435447692871
2019-11-27,8.041717529296875
2019-11-29,8.071959495544434
2019-12-02,7.867252349853516
2019-12-03,7.690460205078125
2019-12-04,7.709069728851318
2019-12-05,7.6625447273254395
2019-12-06,7.746289253234863
2019-12-09,7.564843654632568
2019-12-10,7.639282703399658
2019-12-11,7.713722229003906
2019-12-12,7.8207268714904785
2019-12-13,7.974256992340088
2019-12-16,7.937038421630859
2019-12-17,8.071959495544434
2019-12-18,8.132439613342285
2019-12-19,8.095220565795898
2019-12-20,8.141745567321777
2019-12-23,8.276666641235352
2019-12-24,8.26270866394043
2019-12-26,8.351104736328125
2019-12-27,8.267361640930176
2019-12-30,8.0324125289917
2019-12-31,8.192923545837402
2020-01-02,8.295275688171387
2020-01-03,8.334821701049805
2020-01-06,8.406933784484863
2020-01-07,8.453457832336426
2020-01-08,8.513937950134277
2020-01-09,8.444151878356934
2020-01-10,8.285971641540527
2020-01-13,8.346451759338379
2020-01-14,8.355756759643555
2020-01-15,8.327841758728027
2020-01-16,8.444151878356934
2020-01-17,8.467414855957031
2020-01-21,8.37436580657959
2020-01-22,8.281317710876465
2020-01-23,8.251076698303223
2020-01-24,8.211531639099121
2020-01-27,8.234793663024902
2020-01-28,9.528166770935059
2020-01-29,9.835227966308594
2020-01-30,10.058544158935547
2020-01-31,9.69565486907959
2020-02-03,9.483970642089844
2020-02-04,9.397900581359863
2020-02-05,9.337417602539062
2020-02-06,9.360681533813477
2020-02-07,9.202498435974121
2020-02-10,9.17923641204834
2020-02-11,9.504905700683594
2020-02-12,9.686349868774414
2020-02-13,9.714263916015625
2020-02-14,9.886404037475586
2020-02-18,9.802660942077637
2020-02-19,9.91897201538086
2020-02-20,9.923624992370605
2020-02-21,9.811965942382812
2020-02-24,9.672392845153809
2020-02-25,9.704960823059082
2020-02-26,9.2908935546875
2020-02-27,8.779128074645996
2020-02-28,8.700037002563477
2020-03-02,9.053620338439941
2020-03-03,8.900090217590332
2020-03-04,9.228086471557617
2020-03-05,8.59768295288086
2020-03-06,8.509285926818848
2020-03-09,7.8067708015441895
2020-03-10,8.048696517944336
2020-03-11,7.704416751861572
2020-03-12,6.429652690887451
2020-03-13,6.908852577209473
2020-03-16,5.513124942779541
2020-03-17,4.9687910079956055
2020-03-18,3.7126359939575195
2020-03-19,4.973443031311035
2020-03-20,4.187182903289795
2020-03-23,4.131354331970215
2020-03-24,4.638469219207764
2020-03-25,4.782693862915039
2020-03-26,5.006009578704834
2020-03-27,4.82921838760376
2020-03-30,4.945528030395508
2020-03-31,4.889699935913086
2020-04-01,4.745474338531494
2020-04-02,4.564030170440674
2020-04-03,4.29884147644043
2020-04-06,4.615207195281982
2020-04-07,4.95948600769043
2020-04-08,4.610554218292236
2020-04-09,4.8338704109191895
2020-04-13,4.708255290985107
2020-04-14,4.8617844581604
2020-04-15,4.480286598205566
2020-04-16,4.29884147644043
2020-04-17,4.322103500366211
2020-04-20,4.056915283203125
2020-04-21,3.92897367477417
2020-04-22,3.912689447402954
2020-04-23,3.8754703998565674
2020-04-24,3.917342185974121
2020-04-27,4.182530879974365
2020-04-28,4.47563362121582
2020-04-29,4.517505645751953
2020-04-30,4.405847072601318
2020-05-01,4.284884452819824
2020-05-04,4.356996536254883
2020-05-05,4.466329097747803
2020-05-06,4.350018501281738
2020-05-07,4.09413480758667
2020-05-08,4.2383599281311035
2020-05-11,3.9778242111206055
2020-05-12,3.8429038524627686
2020-05-13,3.568410634994507
2020-05-14,3.8754703998565674
2020-05-15,3.959214448928833
2020-05-18,4.1732258796691895
2020-05-19,4.056915283203125
2020-05-20,4.154616355895996
2020-05-21,4.247664928436279
2020-05-22,4.2150983810424805
2020-05-26,4.51517915725708
2020-05-27,4.740821361541748
2020-05-28,4.624511241912842
2020-05-29,4.526810169219971
2020-06-01,4.657078742980957
2020-06-02,4.712907314300537
2020-06-03,5.047882080078125
2020-06-04,5.143257141113281
2020-06-05,5.327027797698975
2020-06-08,5.573606491088867
2020-06-09,5.427054405212402
2020-06-10,5.220021724700928
2020-06-11,4.764083385467529
2020-06-12,4.82921838760376
2020-06-15,4.722212314605713
2020-06-16,4.791998863220215
2020-06-17,4.768736362457275
2020-06-18,4.689645290374756
2020-06-19,4.726864337921143
2020-06-22,4.740821361541748
2020-06-23,4.787346363067627
2020-06-24,4.5361151695251465
2020-06-25,4.559377670288086
2020-06-26,4.512852668762207
2020-06-29,4.612880706787109
2020-06-30,4.636142730712891
2020-07-01,4.615207195281982
2020-07-02,4.722212314605713
2020-07-06,4.801302909851074
2020-07-07,4.55007266998291
2020-07-08,4.452371597290039
2020-07-09,4.294188976287842
2020-07-10,4.4291090965271
2020-07-13,4.368628025054932
2020-07-14,4.326756000518799
2020-07-15,4.696624279022217
2020-07-16,4.652426242828369
2020-07-17,4.712907314300537
2020-07-20,4.9711174964904785
2020-07-21,5.129300117492676
2020-07-22,5.296786785125732
2020-07-23,5.245609760284424
2020-07-24,5.13627815246582
2020-07-27,5.1269731521606445
2020-07-28,5.052534103393555
2020-07-29,5.96673583984375
2020-07-30,5.838794708251953
2020-07-31,5.899275779724121
2020-08-03,5.66665506362915
2020-08-04,5.59686803817749
2020-08-05,5.6201300621032715
2020-08-06,5.917885780334473
2020-08-07,6.001628875732422
2020-08-10,6.201683521270752
2020-08-11,6.192378997802734
2020-08-12,6.0853729248046875
2020-08-13,6.076067924499512
2020-08-14,6.0946784019470215
2020-08-17,5.9830193519592285
2020-08-18,5.95045280456543
2020-08-19,5.996976852416992
2020-08-20,5.913233280181885
2020-08-21,5.878340244293213
2020-08-24,5.987671852111816
2020-08-25,5.866708755493164
2020-08-26,5.806227207183838
2020-08-27,5.815532207489014
2020-08-28,5.9597578048706055
2020-08-31,5.8248372077941895
2020-09-01,6.066762924194336
2020-09-02,6.001628875732422
2020-09-03,5.834141731262207
2020-09-04,5.727136135101318
2020-09-08,5.7224836349487305
2020-09-09,5.801575183868408
2020-09-10,5.6620025634765625
2020-09-11,6.183073997497559
2020-09-14,6.108634948730469
2020-09-15,5.871360778808594
2020-09-16,6.048153400421143
2020-09-17,6.122592449188232
2020-09-18,6.043500900268555
2020-09-21,5.873687744140625
2020-09-22,5.894622802734375
2020-09-23,5.736441135406494
2020-09-24,5.908580780029297
2020-09-25,6.015586853027344
2020-09-28,6.043500900268555
2020-09-29,6.06210994720459
2020-09-30,6.178421497344971
2020-10-01,6.313342094421387
2020-10-02,6.266818046569824
