Date,FN
2010-10-04,16.770000457763672
2010-10-05,16.709999084472656
2010-10-06,15.390000343322754
2010-10-07,15.109999656677246
2010-10-08,15.0600004196167
2010-10-11,15.380000114440918
2010-10-12,16.229999542236328
2010-10-13,16.829999923706055
2010-10-14,18.170000076293945
2010-10-15,19.190000534057617
2010-10-18,18.809999465942383
2010-10-19,17.489999771118164
2010-10-20,17.75
2010-10-21,16.8799991607666
2010-10-22,16.6299991607666
2010-10-25,16.299999237060547
2010-10-26,15.979999542236328
2010-10-27,15.989999771118164
2010-10-28,13.859999656677246
2010-10-29,14.079999923706055
2010-11-01,13.420000076293945
2010-11-02,15.329999923706055
2010-11-03,15.25
2010-11-04,15.050000190734863
2010-11-05,15.020000457763672
2010-11-08,15.260000228881836
2010-11-09,16.200000762939453
2010-11-10,17.190000534057617
2010-11-11,18.0
2010-11-12,18.969999313354492
2010-11-15,19.700000762939453
2010-11-16,17.010000228881836
2010-11-17,16.489999771118164
2010-11-18,16.530000686645508
2010-11-19,16.559999465942383
2010-11-22,17.479999542236328
2010-11-23,18.0
2010-11-24,18.459999084472656
2010-11-26,17.139999389648438
2010-11-29,18.049999237060547
2010-11-30,17.239999771118164
2010-12-01,16.510000228881836
2010-12-02,16.40999984741211
2010-12-03,17.030000686645508
2010-12-06,17.3799991607666
2010-12-07,17.40999984741211
2010-12-08,18.18000030517578
2010-12-09,19.93000030517578
2010-12-10,19.31999969482422
2010-12-13,20.200000762939453
2010-12-14,21.06999969482422
2010-12-15,21.280000686645508
2010-12-16,21.360000610351562
2010-12-17,21.260000228881836
2010-12-20,21.6200008392334
2010-12-21,21.709999084472656
2010-12-22,21.09000015258789
2010-12-23,21.049999237060547
2010-12-27,21.040000915527344
2010-12-28,21.600000381469727
2010-12-29,20.790000915527344
2010-12-30,21.059999465942383
2010-12-31,21.5
2011-01-03,21.829999923706055
2011-01-04,21.6299991607666
2011-01-05,21.8700008392334
2011-01-06,21.84000015258789
2011-01-07,22.190000534057617
2011-01-10,23.440000534057617
2011-01-11,23.610000610351562
2011-01-12,24.040000915527344
2011-01-13,25.049999237060547
2011-01-14,25.5
2011-01-18,25.049999237060547
2011-01-19,23.399999618530273
2011-01-20,23.299999237060547
2011-01-21,22.399999618530273
2011-01-24,21.979999542236328
2011-01-25,22.729999542236328
2011-01-26,22.600000381469727
2011-01-27,22.209999084472656
2011-01-28,24.110000610351562
2011-01-31,23.950000762939453
2011-02-01,25.770000457763672
2011-02-02,26.290000915527344
2011-02-03,26.15999984741211
2011-02-04,28.440000534057617
2011-02-07,27.3799991607666
2011-02-08,27.020000457763672
2011-02-09,27.790000915527344
2011-02-10,27.829999923706055
2011-02-11,30.0
2011-02-14,30.829999923706055
2011-02-15,31.25
2011-02-16,31.020000457763672
2011-02-17,31.649999618530273
2011-02-18,31.540000915527344
2011-02-22,27.979999542236328
2011-02-23,27.799999237060547
2011-02-24,27.65999984741211
2011-02-25,28.989999771118164
2011-02-28,29.229999542236328
2011-03-01,29.020000457763672
2011-03-02,28.459999084472656
2011-03-03,29.540000915527344
2011-03-04,29.0
2011-03-07,27.0
2011-03-08,27.100000381469727
2011-03-09,20.489999771118164
2011-03-10,21.020000457763672
2011-03-11,20.09000015258789
2011-03-14,20.719999313354492
2011-03-15,21.049999237060547
2011-03-16,20.600000381469727
2011-03-17,19.809999465942383
2011-03-18,18.760000228881836
2011-03-21,19.260000228881836
2011-03-22,19.25
2011-03-23,19.079999923706055
2011-03-24,19.030000686645508
2011-03-25,19.100000381469727
2011-03-28,19.1299991607666
2011-03-29,18.43000030517578
2011-03-30,18.850000381469727
2011-03-31,20.15999984741211
2011-04-01,20.700000762939453
2011-04-04,21.219999313354492
2011-04-05,21.18000030517578
2011-04-06,21.59000015258789
2011-04-07,22.479999542236328
2011-04-08,22.030000686645508
2011-04-11,21.049999237060547
2011-04-12,20.010000228881836
2011-04-13,20.059999465942383
2011-04-14,20.3799991607666
2011-04-15,20.18000030517578
2011-04-18,20.0
2011-04-19,19.84000015258789
2011-04-20,20.770000457763672
2011-04-21,20.940000534057617
2011-04-25,21.450000762939453
2011-04-26,21.440000534057617
2011-04-27,22.559999465942383
2011-04-28,22.899999618530273
2011-04-29,23.049999237060547
2011-05-02,22.889999389648438
2011-05-03,22.850000381469727
2011-05-04,23.139999389648438
2011-05-05,23.6200008392334
2011-05-06,23.850000381469727
2011-05-09,25.280000686645508
2011-05-10,25.780000686645508
2011-05-11,24.3799991607666
2011-05-12,25.360000610351562
2011-05-13,24.59000015258789
2011-05-16,23.760000228881836
2011-05-17,23.219999313354492
2011-05-18,23.5
2011-05-19,24.110000610351562
2011-05-20,24.010000228881836
2011-05-23,24.0
2011-05-24,22.989999771118164
2011-05-25,22.549999237060547
2011-05-26,23.700000762939453
2011-05-27,23.719999313354492
2011-05-31,23.690000534057617
2011-06-01,22.459999084472656
2011-06-02,22.520000457763672
2011-06-03,22.020000457763672
2011-06-06,20.81999969482422
2011-06-07,20.780000686645508
2011-06-08,19.860000610351562
2011-06-09,19.90999984741211
2011-06-10,20.0
2011-06-13,19.850000381469727
2011-06-14,21.059999465942383
2011-06-15,20.34000015258789
2011-06-16,19.170000076293945
2011-06-17,18.889999389648438
2011-06-20,19.559999465942383
2011-06-21,20.34000015258789
2011-06-22,20.860000610351562
2011-06-23,20.889999389648438
2011-06-24,21.829999923706055
2011-06-27,23.649999618530273
2011-06-28,24.479999542236328
2011-06-29,24.90999984741211
2011-06-30,24.280000686645508
2011-07-01,24.209999084472656
2011-07-05,23.8700008392334
2011-07-06,23.850000381469727
2011-07-07,23.889999389648438
2011-07-08,23.84000015258789
2011-07-11,21.360000610351562
2011-07-12,20.31999969482422
2011-07-13,19.799999237060547
2011-07-14,18.579999923706055
2011-07-15,18.68000030517578
2011-07-18,18.489999771118164
2011-07-19,18.5
2011-07-20,18.09000015258789
2011-07-21,18.059999465942383
2011-07-22,18.639999389648438
2011-07-25,18.020000457763672
2011-07-26,17.3700008392334
2011-07-27,16.700000762939453
2011-07-28,16.020000457763672
2011-07-29,15.399999618530273
2011-08-01,14.920000076293945
2011-08-02,14.390000343322754
2011-08-03,15.0600004196167
2011-08-04,15.050000190734863
2011-08-05,14.369999885559082
2011-08-08,12.899999618530273
2011-08-09,15.380000114440918
2011-08-10,14.699999809265137
2011-08-11,14.539999961853027
2011-08-12,15.029999732971191
2011-08-15,15.260000228881836
2011-08-16,17.940000534057617
2011-08-17,16.3799991607666
2011-08-18,15.15999984741211
2011-08-19,14.479999542236328
2011-08-22,15.039999961853027
2011-08-23,16.31999969482422
2011-08-24,16.889999389648438
2011-08-25,16.059999465942383
2011-08-26,16.520000457763672
2011-08-29,17.299999237060547
2011-08-30,16.950000762939453
2011-08-31,16.489999771118164
2011-09-01,16.299999237060547
2011-09-02,15.9399995803833
2011-09-06,16.18000030517578
2011-09-07,16.729999542236328
2011-09-08,16.010000228881836
2011-09-09,15.680000305175781
2011-09-12,16.3799991607666
2011-09-13,16.31999969482422
2011-09-14,18.170000076293945
2011-09-15,18.399999618530273
2011-09-16,18.3799991607666
2011-09-19,18.15999984741211
2011-09-20,18.760000228881836
2011-09-21,18.84000015258789
2011-09-22,18.469999313354492
2011-09-23,19.0
2011-09-26,19.520000457763672
2011-09-27,20.510000228881836
2011-09-28,19.6299991607666
2011-09-29,19.75
2011-09-30,18.700000762939453
2011-10-03,17.520000457763672
2011-10-04,18.770000457763672
2011-10-05,19.34000015258789
2011-10-06,19.709999084472656
2011-10-07,19.860000610351562
2011-10-10,20.030000686645508
2011-10-11,19.520000457763672
2011-10-12,18.75
2011-10-13,17.989999771118164
2011-10-14,18.18000030517578
2011-10-17,17.15999984741211
2011-10-18,16.899999618530273
2011-10-19,15.649999618530273
2011-10-20,15.640000343322754
2011-10-21,16.09000015258789
2011-10-24,15.789999961853027
2011-10-25,12.25
2011-10-26,11.949999809265137
2011-10-27,13.050000190734863
2011-10-28,12.829999923706055
2011-10-31,12.399999618530273
2011-11-01,12.100000381469727
2011-11-02,13.529999732971191
2011-11-03,14.239999771118164
2011-11-04,14.109999656677246
2011-11-07,13.729999542236328
2011-11-08,14.329999923706055
2011-11-09,13.399999618530273
2011-11-10,14.119999885559082
2011-11-11,14.029999732971191
2011-11-14,13.720000267028809
2011-11-15,14.079999923706055
2011-11-16,14.220000267028809
2011-11-17,14.029999732971191
2011-11-18,14.0
2011-11-21,14.300000190734863
2011-11-22,13.9399995803833
2011-11-23,13.380000114440918
2011-11-25,13.390000343322754
2011-11-28,13.850000381469727
2011-11-29,13.699999809265137
2011-11-30,14.1899995803833
2011-12-01,14.15999984741211
2011-12-02,14.239999771118164
2011-12-05,14.130000114440918
2011-12-06,14.300000190734863
2011-12-07,14.149999618530273
2011-12-08,13.890000343322754
2011-12-09,13.970000267028809
2011-12-12,13.770000457763672
2011-12-13,13.760000228881836
2011-12-14,13.760000228881836
2011-12-15,13.949999809265137
2011-12-16,13.850000381469727
2011-12-19,13.329999923706055
2011-12-20,13.710000038146973
2011-12-21,14.09000015258789
2011-12-22,14.630000114440918
2011-12-23,15.0
2011-12-27,15.029999732971191
2011-12-28,14.109999656677246
2011-12-29,13.859999656677246
2011-12-30,13.680000305175781
2012-01-03,14.850000381469727
2012-01-04,14.210000038146973
2012-01-05,14.850000381469727
2012-01-06,14.8100004196167
2012-01-09,15.279999732971191
2012-01-10,15.640000343322754
2012-01-11,15.75
2012-01-12,16.079999923706055
2012-01-13,16.18000030517578
2012-01-17,16.31999969482422
2012-01-18,16.670000076293945
2012-01-19,16.75
2012-01-20,16.709999084472656
2012-01-23,16.649999618530273
2012-01-24,17.110000610351562
2012-01-25,17.40999984741211
2012-01-26,17.239999771118164
2012-01-27,16.90999984741211
2012-01-30,16.350000381469727
2012-01-31,16.469999313354492
2012-02-01,17.209999084472656
2012-02-02,17.59000015258789
2012-02-03,18.15999984741211
2012-02-06,17.81999969482422
2012-02-07,19.06999969482422
2012-02-08,20.489999771118164
2012-02-09,19.360000610351562
2012-02-10,18.799999237060547
2012-02-13,19.0
2012-02-14,19.200000762939453
2012-02-15,18.809999465942383
2012-02-16,18.049999237060547
2012-02-17,18.110000610351562
2012-02-21,18.15999984741211
2012-02-22,18.1200008392334
2012-02-23,18.600000381469727
2012-02-24,18.3700008392334
2012-02-27,18.520000457763672
2012-02-28,18.209999084472656
2012-02-29,17.8700008392334
2012-03-01,18.600000381469727
2012-03-02,17.8700008392334
2012-03-05,17.209999084472656
2012-03-06,15.890000343322754
2012-03-07,16.110000610351562
2012-03-08,16.489999771118164
2012-03-09,17.270000457763672
2012-03-12,17.8799991607666
2012-03-13,18.81999969482422
2012-03-14,18.530000686645508
2012-03-15,19.239999771118164
2012-03-16,18.639999389648438
2012-03-19,18.68000030517578
2012-03-20,18.110000610351562
2012-03-21,18.09000015258789
2012-03-22,17.84000015258789
2012-03-23,18.399999618530273
2012-03-26,19.420000076293945
2012-03-27,18.520000457763672
2012-03-28,17.799999237060547
2012-03-29,17.90999984741211
2012-03-30,17.709999084472656
2012-04-02,18.06999969482422
2012-04-03,17.780000686645508
2012-04-04,17.299999237060547
2012-04-05,16.780000686645508
2012-04-09,16.780000686645508
2012-04-10,16.290000915527344
2012-04-11,16.639999389648438
2012-04-12,16.770000457763672
2012-04-13,16.469999313354492
2012-04-16,15.979999542236328
2012-04-17,16.729999542236328
2012-04-18,16.31999969482422
2012-04-19,15.989999771118164
2012-04-20,16.1200008392334
2012-04-23,15.289999961853027
2012-04-24,15.729999542236328
2012-04-25,16.149999618530273
2012-04-26,16.799999237060547
2012-04-27,16.790000915527344
2012-04-30,16.81999969482422
2012-05-01,16.1200008392334
2012-05-02,15.899999618530273
2012-05-03,15.460000038146973
2012-05-04,15.010000228881836
2012-05-07,15.0
2012-05-08,13.779999732971191
2012-05-09,13.739999771118164
2012-05-10,12.829999923706055
2012-05-11,12.9399995803833
2012-05-14,12.510000228881836
2012-05-15,13.09000015258789
2012-05-16,11.6899995803833
2012-05-17,10.75
2012-05-18,10.5
2012-05-21,11.600000381469727
2012-05-22,11.760000228881836
2012-05-23,11.460000038146973
2012-05-24,11.390000343322754
2012-05-25,11.4399995803833
2012-05-29,11.550000190734863
2012-05-30,11.079999923706055
2012-05-31,11.65999984741211
2012-06-01,11.09000015258789
2012-06-04,11.029999732971191
2012-06-05,11.710000038146973
2012-06-06,12.319999694824219
2012-06-07,12.609999656677246
2012-06-08,12.800000190734863
2012-06-11,12.5600004196167
2012-06-12,11.989999771118164
2012-06-13,11.5600004196167
2012-06-14,11.729999542236328
2012-06-15,12.420000076293945
2012-06-18,12.220000267028809
2012-06-19,12.399999618530273
2012-06-20,12.170000076293945
2012-06-21,11.710000038146973
2012-06-22,12.170000076293945
2012-06-25,11.739999771118164
2012-06-26,11.550000190734863
2012-06-27,11.489999771118164
2012-06-28,11.520000457763672
2012-06-29,12.550000190734863
2012-07-02,12.220000267028809
2012-07-03,12.40999984741211
2012-07-05,12.859999656677246
2012-07-06,12.5600004196167
2012-07-09,12.25
2012-07-10,12.15999984741211
2012-07-11,12.130000114440918
2012-07-12,11.579999923706055
2012-07-13,11.359999656677246
2012-07-16,11.149999618530273
2012-07-17,11.130000114440918
2012-07-18,11.529999732971191
2012-07-19,11.670000076293945
2012-07-20,11.359999656677246
2012-07-23,10.979999542236328
2012-07-24,11.130000114440918
2012-07-25,11.5
2012-07-26,11.970000267028809
2012-07-27,12.90999984741211
2012-07-30,13.199999809265137
2012-07-31,13.279999732971191
2012-08-01,12.5600004196167
2012-08-02,12.5
2012-08-03,12.600000381469727
2012-08-06,12.630000114440918
2012-08-07,12.260000228881836
2012-08-08,11.819999694824219
2012-08-09,11.960000038146973
2012-08-10,11.979999542236328
2012-08-13,11.859999656677246
2012-08-14,11.460000038146973
2012-08-15,11.949999809265137
2012-08-16,12.699999809265137
2012-08-17,13.119999885559082
2012-08-20,13.369999885559082
2012-08-21,12.789999961853027
2012-08-22,12.670000076293945
2012-08-23,12.220000267028809
2012-08-24,12.100000381469727
2012-08-27,12.039999961853027
2012-08-28,12.09000015258789
2012-08-29,11.9399995803833
2012-08-30,11.789999961853027
2012-08-31,11.979999542236328
2012-09-04,11.949999809265137
2012-09-05,11.970000267028809
2012-09-06,12.529999732971191
2012-09-07,12.3100004196167
2012-09-10,12.0600004196167
2012-09-11,12.0
2012-09-12,12.010000228881836
2012-09-13,12.079999923706055
2012-09-14,12.739999771118164
2012-09-17,12.619999885559082
2012-09-18,12.65999984741211
2012-09-19,12.399999618530273
2012-09-20,12.180000305175781
2012-09-21,11.84000015258789
2012-09-24,11.4399995803833
2012-09-25,11.8100004196167
2012-09-26,11.649999618530273
2012-09-27,11.890000343322754
2012-09-28,11.59000015258789
2012-10-01,11.5
2012-10-02,11.84000015258789
2012-10-03,11.4399995803833
2012-10-04,11.489999771118164
2012-10-05,11.600000381469727
2012-10-08,10.970000267028809
2012-10-09,10.0
2012-10-10,9.949999809265137
2012-10-11,10.170000076293945
2012-10-12,10.069999694824219
2012-10-15,10.220000267028809
2012-10-16,10.270000457763672
2012-10-17,10.15999984741211
2012-10-18,9.819999694824219
2012-10-19,9.350000381469727
2012-10-22,9.5
2012-10-23,9.59000015258789
2012-10-24,9.5
2012-10-25,9.520000457763672
2012-10-26,9.529999732971191
2012-10-31,9.630000114440918
2012-11-01,10.0
2012-11-02,9.489999771118164
2012-11-05,9.699999809265137
2012-11-06,12.75
2012-11-07,12.479999542236328
2012-11-08,12.0
2012-11-09,11.970000267028809
2012-11-12,12.0
2012-11-13,11.8100004196167
2012-11-14,11.75
2012-11-15,11.520000457763672
2012-11-16,11.119999885559082
2012-11-19,11.350000381469727
2012-11-20,11.239999771118164
2012-11-21,12.0
2012-11-23,12.020000457763672
2012-11-26,12.329999923706055
2012-11-27,11.979999542236328
2012-11-28,12.109999656677246
2012-11-29,12.270000457763672
2012-11-30,12.420000076293945
2012-12-03,12.260000228881836
2012-12-04,12.270000457763672
2012-12-05,12.039999961853027
2012-12-06,12.050000190734863
2012-12-07,11.970000267028809
2012-12-10,11.859999656677246
2012-12-11,11.869999885559082
2012-12-12,11.829999923706055
2012-12-13,12.010000228881836
2012-12-14,11.90999984741211
2012-12-17,12.069999694824219
2012-12-18,12.460000038146973
2012-12-19,12.569999694824219
2012-12-20,13.020000457763672
2012-12-21,13.0600004196167
2012-12-24,13.069999694824219
2012-12-26,13.010000228881836
2012-12-27,13.0600004196167
2012-12-28,12.970000267028809
2012-12-31,13.140000343322754
2013-01-02,13.539999961853027
2013-01-03,13.640000343322754
2013-01-04,13.529999732971191
2013-01-07,13.1899995803833
2013-01-08,12.989999771118164
2013-01-09,13.029999732971191
2013-01-10,13.0
2013-01-11,12.979999542236328
2013-01-14,13.029999732971191
2013-01-15,13.039999961853027
2013-01-16,13.079999923706055
2013-01-17,13.34000015258789
2013-01-18,13.619999885559082
2013-01-22,13.609999656677246
2013-01-23,13.59000015258789
2013-01-24,13.90999984741211
2013-01-25,14.069999694824219
2013-01-28,14.25
2013-01-29,13.460000038146973
2013-01-30,13.270000457763672
2013-01-31,14.640000343322754
2013-02-01,14.430000305175781
2013-02-04,14.529999732971191
2013-02-05,15.920000076293945
2013-02-06,15.970000267028809
2013-02-07,15.920000076293945
2013-02-08,15.90999984741211
2013-02-11,16.0
2013-02-12,15.960000038146973
2013-02-13,16.010000228881836
2013-02-14,16.1200008392334
2013-02-15,16.440000534057617
2013-02-19,16.450000762939453
2013-02-20,16.1299991607666
2013-02-21,16.020000457763672
2013-02-22,16.059999465942383
2013-02-25,15.9399995803833
2013-02-26,16.06999969482422
2013-02-27,16.610000610351562
2013-02-28,16.40999984741211
2013-03-01,16.450000762939453
2013-03-04,16.200000762939453
2013-03-05,16.18000030517578
2013-03-06,16.190000534057617
2013-03-07,16.809999465942383
2013-03-08,16.8799991607666
2013-03-11,16.5
2013-03-12,15.850000381469727
2013-03-13,14.989999771118164
2013-03-14,14.720000267028809
2013-03-15,13.819999694824219
2013-03-18,14.180000305175781
2013-03-19,13.970000267028809
2013-03-20,14.0
2013-03-21,14.0
2013-03-22,14.0
2013-03-25,13.890000343322754
2013-03-26,14.100000381469727
2013-03-27,14.1899995803833
2013-03-28,14.609999656677246
2013-04-01,14.039999961853027
2013-04-02,13.8100004196167
2013-04-03,13.329999923706055
2013-04-04,13.479999542236328
2013-04-05,13.050000190734863
2013-04-08,13.449999809265137
2013-04-09,13.420000076293945
2013-04-10,14.399999618530273
2013-04-11,14.0600004196167
2013-04-12,13.779999732971191
2013-04-15,13.449999809265137
2013-04-16,13.520000457763672
2013-04-17,13.220000267028809
2013-04-18,13.0
2013-04-19,13.020000457763672
2013-04-22,13.039999961853027
2013-04-23,13.59000015258789
2013-04-24,13.619999885559082
2013-04-25,13.760000228881836
2013-04-26,13.5
2013-04-29,13.90999984741211
2013-04-30,13.729999542236328
2013-05-01,13.100000381469727
2013-05-02,13.59000015258789
2013-05-03,13.8100004196167
2013-05-06,14.0
2013-05-07,14.289999961853027
2013-05-08,14.09000015258789
2013-05-09,14.029999732971191
2013-05-10,13.899999618530273
2013-05-13,13.640000343322754
2013-05-14,13.789999961853027
2013-05-15,14.109999656677246
2013-05-16,14.40999984741211
2013-05-17,14.5600004196167
2013-05-20,14.569999694824219
2013-05-21,14.5600004196167
2013-05-22,14.4399995803833
2013-05-23,13.760000228881836
2013-05-24,14.020000457763672
2013-05-28,14.130000114440918
2013-05-29,14.239999771118164
2013-05-30,14.699999809265137
2013-05-31,14.529999732971191
2013-06-03,14.600000381469727
2013-06-04,14.529999732971191
2013-06-05,14.520000457763672
2013-06-06,14.59000015258789
2013-06-07,14.470000267028809
2013-06-10,14.460000038146973
2013-06-11,14.460000038146973
2013-06-12,14.40999984741211
2013-06-13,14.770000457763672
2013-06-14,14.720000267028809
2013-06-17,14.430000305175781
2013-06-18,14.729999542236328
2013-06-19,14.609999656677246
2013-06-20,14.59000015258789
2013-06-21,14.510000228881836
2013-06-24,14.079999923706055
2013-06-25,14.15999984741211
2013-06-26,14.0
2013-06-27,14.140000343322754
2013-06-28,14.0
2013-07-01,14.149999618530273
2013-07-02,14.130000114440918
2013-07-03,14.149999618530273
2013-07-05,14.420000076293945
2013-07-08,14.300000190734863
2013-07-09,14.329999923706055
2013-07-10,14.4399995803833
2013-07-11,14.579999923706055
2013-07-12,14.510000228881836
2013-07-15,14.520000457763672
2013-07-16,14.470000267028809
2013-07-17,14.430000305175781
2013-07-18,14.5
2013-07-19,14.449999809265137
2013-07-22,14.760000228881836
2013-07-23,14.550000190734863
2013-07-24,14.529999732971191
2013-07-25,14.770000457763672
2013-07-26,14.770000457763672
2013-07-29,14.5
2013-07-30,14.649999618530273
2013-07-31,14.8100004196167
2013-08-01,14.930000305175781
2013-08-02,14.710000038146973
2013-08-05,14.890000343322754
2013-08-06,14.75
2013-08-07,14.699999809265137
2013-08-08,14.800000190734863
2013-08-09,14.699999809265137
2013-08-12,14.949999809265137
2013-08-13,15.380000114440918
2013-08-14,15.529999732971191
2013-08-15,15.0
2013-08-16,15.170000076293945
2013-08-19,15.15999984741211
2013-08-20,15.149999618530273
2013-08-21,15.100000381469727
2013-08-22,15.260000228881836
2013-08-23,15.25
2013-08-26,15.350000381469727
2013-08-27,15.109999656677246
2013-08-28,14.6899995803833
2013-08-29,14.640000343322754
2013-08-30,13.960000038146973
2013-09-03,13.890000343322754
2013-09-04,14.069999694824219
2013-09-05,14.180000305175781
2013-09-06,14.239999771118164
2013-09-09,14.65999984741211
2013-09-10,14.899999618530273
2013-09-11,14.859999656677246
2013-09-12,14.899999618530273
2013-09-13,14.609999656677246
2013-09-16,14.630000114440918
2013-09-17,14.489999771118164
2013-09-18,14.569999694824219
2013-09-19,14.300000190734863
2013-09-20,14.170000076293945
2013-09-23,14.859999656677246
2013-09-24,14.699999809265137
2013-09-25,14.789999961853027
2013-09-26,16.329999923706055
2013-09-27,16.059999465942383
2013-09-30,16.84000015258789
2013-10-01,16.979999542236328
2013-10-02,16.899999618530273
2013-10-03,16.780000686645508
2013-10-04,16.969999313354492
2013-10-07,16.760000228881836
2013-10-08,16.399999618530273
2013-10-09,16.360000610351562
2013-10-10,16.540000915527344
2013-10-11,16.25
2013-10-14,16.489999771118164
2013-10-15,16.260000228881836
2013-10-16,16.68000030517578
2013-10-17,16.1299991607666
2013-10-18,16.81999969482422
2013-10-21,16.989999771118164
2013-10-22,17.350000381469727
2013-10-23,17.020000457763672
2013-10-24,17.059999465942383
2013-10-25,17.06999969482422
2013-10-28,17.059999465942383
2013-10-29,16.84000015258789
2013-10-30,16.450000762939453
2013-10-31,16.739999771118164
2013-11-01,16.719999313354492
2013-11-04,17.1299991607666
2013-11-05,19.020000457763672
2013-11-06,19.0
2013-11-07,18.739999771118164
2013-11-08,18.950000762939453
2013-11-11,19.049999237060547
2013-11-12,19.18000030517578
2013-11-13,19.309999465942383
2013-11-14,19.969999313354492
2013-11-15,19.600000381469727
2013-11-18,20.18000030517578
2013-11-19,19.549999237060547
2013-11-20,19.540000915527344
2013-11-21,19.600000381469727
2013-11-22,19.559999465942383
2013-11-25,19.479999542236328
2013-11-26,19.809999465942383
2013-11-27,19.84000015258789
2013-11-29,19.799999237060547
2013-12-02,20.09000015258789
2013-12-03,19.610000610351562
2013-12-04,19.649999618530273
2013-12-05,19.59000015258789
2013-12-06,19.68000030517578
2013-12-09,19.520000457763672
2013-12-10,19.3799991607666
2013-12-11,19.309999465942383
2013-12-12,19.309999465942383
2013-12-13,19.280000686645508
2013-12-16,19.389999389648438
2013-12-17,19.530000686645508
2013-12-18,19.75
2013-12-19,19.360000610351562
2013-12-20,19.93000030517578
2013-12-23,20.020000457763672
2013-12-24,20.649999618530273
2013-12-26,20.31999969482422
2013-12-27,20.350000381469727
2013-12-30,20.239999771118164
2013-12-31,20.559999465942383
2014-01-02,19.68000030517578
2014-01-03,19.549999237060547
2014-01-06,19.0
2014-01-07,18.8799991607666
2014-01-08,18.709999084472656
2014-01-09,18.450000762939453
2014-01-10,18.170000076293945
2014-01-13,17.690000534057617
2014-01-14,18.010000228881836
2014-01-15,18.100000381469727
2014-01-16,18.0
2014-01-17,18.219999313354492
2014-01-21,18.920000076293945
2014-01-22,19.110000610351562
2014-01-23,18.690000534057617
2014-01-24,18.1299991607666
2014-01-27,17.989999771118164
2014-01-28,18.520000457763672
2014-01-29,18.260000228881836
2014-01-30,18.559999465942383
2014-01-31,18.469999313354492
2014-02-03,18.420000076293945
2014-02-04,17.0
2014-02-05,16.90999984741211
2014-02-06,17.280000686645508
2014-02-07,17.399999618530273
2014-02-10,17.18000030517578
2014-02-11,17.860000610351562
2014-02-12,17.969999313354492
2014-02-13,18.260000228881836
2014-02-14,18.739999771118164
2014-02-18,18.75
2014-02-19,18.700000762939453
2014-02-20,18.770000457763672
2014-02-21,19.010000228881836
2014-02-24,18.84000015258789
2014-02-25,18.790000915527344
2014-02-26,18.979999542236328
2014-02-27,18.969999313354492
2014-02-28,19.420000076293945
2014-03-03,19.540000915527344
2014-03-04,20.489999771118164
2014-03-05,20.350000381469727
2014-03-06,20.170000076293945
2014-03-07,20.219999313354492
2014-03-10,20.010000228881836
2014-03-11,19.3700008392334
2014-03-12,19.790000915527344
2014-03-13,19.239999771118164
2014-03-14,19.700000762939453
2014-03-17,19.889999389648438
2014-03-18,19.829999923706055
2014-03-19,20.100000381469727
2014-03-20,20.6200008392334
2014-03-21,20.239999771118164
2014-03-24,20.079999923706055
2014-03-25,19.950000762939453
2014-03-26,19.639999389648438
2014-03-27,20.5
2014-03-28,20.3799991607666
2014-03-31,20.770000457763672
2014-04-01,20.489999771118164
2014-04-02,21.1200008392334
2014-04-03,21.020000457763672
2014-04-04,20.6299991607666
2014-04-07,20.309999465942383
