Date,CHRW
2010-01-04,41.059593200683594
2010-01-05,40.208492279052734
2010-01-06,39.67570114135742
2010-01-07,39.295135498046875
2010-01-08,39.821006774902344
2010-01-11,39.93864059448242
2010-01-12,39.43352508544922
2010-01-13,39.66185760498047
2010-01-14,39.869441986083984
2010-01-15,39.93864059448242
2010-01-19,40.22233963012695
2010-01-20,39.98017501831055
2010-01-21,39.87636947631836
2010-01-22,39.682621002197266
2010-01-25,39.75873565673828
2010-01-26,39.50965118408203
2010-01-27,39.75873565673828
2010-01-28,39.12215042114258
2010-01-29,39.1844367980957
2010-02-01,39.717220306396484
2010-02-02,39.73106384277344
2010-02-03,37.04633712768555
2010-02-04,36.845680236816406
2010-02-05,36.285213470458984
2010-02-08,36.03612518310547
2010-02-09,36.44434356689453
2010-02-10,35.87006759643555
2010-02-11,36.74190139770508
2010-02-12,36.063785552978516
2010-02-16,36.49971008300781
2010-02-17,36.67270278930664
2010-02-18,36.603519439697266
2010-02-19,37.01866912841797
2010-02-22,37.475345611572266
2010-02-23,37.060184478759766
2010-02-24,37.14320755004883
2010-02-25,37.01174545288086
2010-02-26,36.901031494140625
2010-03-01,37.060184478759766
2010-03-02,36.81800079345703
2010-03-03,36.47734832763672
2010-03-04,36.61636734008789
2010-03-05,37.019615173339844
2010-03-08,37.068275451660156
2010-03-09,37.11692810058594
2010-03-10,37.31159973144531
2010-03-11,37.16560363769531
2010-03-12,37.45064926147461
2010-03-15,37.45758819580078
2010-03-16,38.43087387084961
2010-03-17,38.70896530151367
2010-03-18,39.33464050292969
2010-03-19,39.34853744506836
2010-03-22,39.0913200378418
2010-03-23,39.23036193847656
2010-03-24,39.01485061645508
2010-03-25,38.688106536865234
2010-03-26,38.62553787231445
2010-03-29,38.9940071105957
2010-03-30,39.084373474121094
2010-03-31,38.8271484375
2010-04-01,38.70896530151367
2010-04-05,38.695045471191406
2010-04-06,38.43087387084961
2010-04-07,38.34050750732422
2010-04-08,38.653343200683594
2010-04-09,39.244258880615234
2010-04-12,39.237308502197266
2010-04-13,39.34159851074219
2010-04-14,40.141075134277344
2010-04-15,40.968379974365234
2010-04-16,40.58600997924805
2010-04-19,40.759803771972656
2010-04-20,40.9475212097168
2010-04-21,41.712242126464844
2010-04-22,42.727237701416016
2010-04-23,42.810665130615234
2010-04-26,42.511722564697266
2010-04-27,41.89994430541992
2010-04-28,42.101566314697266
2010-04-29,42.511722564697266
2010-04-30,41.934696197509766
2010-05-03,42.942752838134766
2010-05-04,42.198883056640625
2010-05-05,42.20582580566406
2010-05-06,41.128265380859375
2010-05-07,40.20365524291992
2010-05-10,42.184974670410156
2010-05-11,42.184974670410156
2010-05-12,42.56039047241211
2010-05-13,42.12935256958008
2010-05-14,41.44110870361328
2010-05-17,41.54537582397461
2010-05-18,41.169979095458984
2010-05-19,41.2534065246582
2010-05-20,39.647483825683594
2010-05-21,40.44696044921875
2010-05-24,39.856048583984375
2010-05-25,39.904701232910156
2010-05-26,39.87690353393555
2010-05-27,40.8084716796875
2010-05-28,40.39830017089844
2010-06-01,39.68224334716797
2010-06-02,40.58300018310547
2010-06-03,40.52713394165039
2010-06-04,39.032859802246094
2010-06-07,38.222877502441406
2010-06-08,38.32062911987305
2010-06-09,38.42536926269531
2010-06-10,40.10818862915039
2010-06-11,40.64584732055664
2010-06-14,40.98798751831055
2010-06-15,41.42091369628906
2010-06-16,41.39299011230469
2010-06-17,41.43488311767578
2010-06-18,41.2393798828125
2010-06-21,41.2742805480957
2010-06-22,40.21291732788086
2010-06-23,40.122135162353516
2010-06-24,39.79396438598633
2010-06-25,39.9615364074707
2010-06-28,39.73113250732422
2010-06-29,39.0607795715332
2010-06-30,38.86526870727539
2010-07-01,38.90715789794922
2010-07-02,38.43932342529297
2010-07-06,38.8513069152832
2010-07-07,39.38199234008789
2010-07-08,39.65431213378906
2010-07-09,39.842830657958984
2010-07-12,39.77301025390625
2010-07-13,40.506195068359375
2010-07-14,41.02289581298828
2010-07-15,40.904212951660156
2010-07-16,40.11515426635742
2010-07-19,40.67377471923828
2010-07-20,40.95307922363281
2010-07-21,40.22689437866211
2010-07-22,41.476768493652344
2010-07-23,42.51020431518555
2010-07-26,43.36207580566406
2010-07-27,42.73365783691406
2010-07-28,45.2962646484375
2010-07-29,45.12868118286133
2010-07-30,45.52668380737305
2010-08-02,46.23893356323242
2010-08-03,46.38555908203125
2010-08-04,46.93718338012695
2010-08-05,47.0279655456543
2010-08-06,46.70677185058594
2010-08-09,47.32123565673828
2010-08-10,46.224952697753906
2010-08-11,45.373085021972656
2010-08-12,45.31022644042969
2010-08-13,45.10773849487305
2010-08-16,45.289306640625
2010-08-17,46.28781509399414
2010-08-18,46.07135009765625
2010-08-19,45.51969909667969
2010-08-20,46.197017669677734
2010-08-23,45.98755645751953
2010-08-24,45.48481369018555
2010-08-25,45.47084426879883
2010-08-26,45.32419967651367
2010-08-27,46.029441833496094
2010-08-30,45.31721496582031
2010-08-31,45.38006591796875
2010-09-01,46.52262496948242
2010-09-02,47.12546157836914
2010-09-03,47.356754302978516
2010-09-07,47.006309509277344
2010-09-08,47.433876037597656
2010-09-09,47.447898864746094
2010-09-10,47.314701080322266
2010-09-13,47.665184020996094
2010-09-14,47.665184020996094
2010-09-15,47.81239318847656
2010-09-16,47.553009033203125
2010-09-17,47.98061752319336
2010-09-20,48.21894454956055
2010-09-21,48.25399398803711
2010-09-22,47.72126770019531
2010-09-23,47.04133987426758
2010-09-24,48.085758209228516
2010-09-27,48.14884567260742
2010-09-28,48.65354919433594
2010-09-29,48.76567459106445
2010-09-30,49.01103210449219
2010-10-01,48.814754486083984
2010-10-04,48.74466323852539
2010-10-05,49.690956115722656
2010-10-06,49.83815002441406
2010-10-07,49.83815002441406
2010-10-08,49.9152717590332
2010-10-11,49.85218048095703
2010-10-12,49.508705139160156
2010-10-13,50.11854553222656
2010-10-14,50.51108932495117
2010-10-15,50.63724899291992
2010-10-18,50.3007926940918
2010-10-19,50.25875473022461
2010-10-20,50.72136306762695
2010-10-21,50.7494010925293
2010-10-22,50.83352279663086
2010-10-25,51.01576232910156
2010-10-26,50.45500946044922
2010-10-27,50.111534118652344
2010-10-28,49.193260192871094
2010-10-29,49.403564453125
2010-11-01,49.41056442260742
2010-11-02,49.831153869628906
2010-11-03,49.44561004638672
2010-11-04,50.64426803588867
2010-11-05,50.32180404663086
2010-11-08,50.58818435668945
2010-11-09,49.90125274658203
2010-11-10,49.55076599121094
2010-11-11,50.328834533691406
2010-11-12,49.908260345458984
2010-11-15,50.04844284057617
2010-11-16,49.64188003540039
2010-11-17,49.82414245605469
2010-11-18,50.64426803588867
2010-11-19,51.06483459472656
2010-11-22,51.085872650146484
2010-11-23,50.700355529785156
2010-11-24,52.02517318725586
2010-11-26,51.94804000854492
2010-11-29,51.534481048583984
2010-11-30,51.667667388916016
2010-12-01,52.61395263671875
2010-12-02,53.139678955078125
2010-12-03,53.5181999206543
2010-12-06,53.23078918457031
2010-12-07,53.57425308227539
2010-12-08,54.07896041870117
2010-12-09,54.50655746459961
2010-12-10,54.9638786315918
2010-12-13,54.928688049316406
2010-12-14,55.203094482421875
2010-12-15,55.245304107666016
2010-12-16,55.9302978515625
2010-12-17,55.78908157348633
2010-12-20,55.78908157348633
2010-12-21,56.51645278930664
2010-12-22,56.43171310424805
2010-12-23,56.29046630859375
2010-12-27,56.32577133178711
2010-12-28,56.2763557434082
2010-12-29,56.84836196899414
2010-12-30,56.5517578125
2010-12-31,56.62945556640625
2011-01-03,57.56161880493164
2011-01-04,56.81305694580078
2011-01-05,56.41051483154297
2011-01-06,56.24105453491211
2011-01-07,56.18454360961914
2011-01-10,56.19868087768555
2011-01-11,56.14925003051758
2011-01-12,56.31871795654297
2011-01-13,56.05742645263672
2011-01-14,55.704341888427734
2011-01-18,56.02211380004883
2011-01-19,54.8851432800293
2011-01-20,54.941627502441406
2011-01-21,54.81452941894531
2011-01-24,54.90633773803711
2011-01-25,54.96282958984375
2011-01-26,55.167633056640625
2011-01-27,54.89927291870117
2011-01-28,53.691688537597656
2011-01-31,54.44023132324219
2011-02-01,55.22411346435547
2011-02-02,52.07452392578125
2011-02-03,52.56884765625
2011-02-04,52.30050277709961
2011-02-07,52.335784912109375
2011-02-08,51.95446014404297
2011-02-09,52.20164108276367
2011-02-10,52.68183517456055
2011-02-11,53.01374435424805
2011-02-14,52.194576263427734
2011-02-15,52.293434143066406
2011-02-16,52.90781021118164
2011-02-17,52.97138214111328
2011-02-18,52.95725631713867
2011-02-22,50.64093017578125
2011-02-23,49.92768859863281
2011-02-24,50.711551666259766
2011-02-25,51.23413848876953
2011-02-28,51.121150970458984
2011-03-01,50.04775619506836
2011-03-02,50.636287689208984
2011-03-03,52.373573303222656
2011-03-04,51.650291442871094
2011-03-07,51.210662841796875
2011-03-08,52.00483703613281
2011-03-09,52.19630813598633
2011-03-10,51.551002502441406
2011-03-11,51.58647155761719
2011-03-14,51.281551361083984
2011-03-15,50.87738037109375
2011-03-16,50.409385681152344
2011-03-17,50.90574645996094
2011-03-18,51.52265548706055
2011-03-21,52.238826751708984
2011-03-22,50.73555374145508
2011-03-23,50.64337158203125
2011-03-24,51.196475982666016
2011-03-25,51.42338180541992
2011-03-28,51.51557159423828
2011-03-29,51.83465576171875
2011-03-30,51.84174728393555
2011-03-31,52.565025329589844
2011-04-01,53.111026763916016
2011-04-04,53.6357421875
2011-04-05,53.4868278503418
2011-04-06,53.62155532836914
2011-04-07,53.01882553100586
2011-04-08,52.671382904052734
2011-04-11,52.409027099609375
2011-04-12,52.643028259277344
2011-04-13,52.73521423339844
2011-04-14,53.458492279052734
2011-04-15,54.3448371887207
2011-04-18,53.80592727661133
2011-04-19,53.97611618041992
2011-04-20,54.678131103515625
2011-04-21,55.337562561035156
2011-04-25,55.67084503173828
2011-04-26,56.1884765625
2011-04-27,56.79123306274414
2011-04-28,57.40104675292969
2011-04-29,56.85504913330078
2011-05-02,56.833740234375
2011-05-03,56.29485321044922
2011-05-04,55.91193771362305
2011-05-05,56.202674865722656
2011-05-06,56.394100189208984
2011-05-09,56.94721984863281
2011-05-10,57.40104675292969
2011-05-11,57.03230667114258
2011-05-12,57.20957946777344
2011-05-13,56.56430435180664
2011-05-16,56.58557891845703
2011-05-17,56.17430114746094
2011-05-18,56.89756393432617
2011-05-19,57.294681549072266
2011-05-20,57.13157272338867
2011-05-23,56.71320343017578
2011-05-24,56.422489166259766
2011-05-25,56.457923889160156
2011-05-26,56.7203254699707
2011-05-27,56.67066192626953
2011-05-31,56.88337326049805
2011-06-01,55.66643524169922
2011-06-02,56.12191390991211
2011-06-03,55.33908462524414
2011-06-06,54.776859283447266
2011-06-07,54.67722702026367
2011-06-08,54.300052642822266
2011-06-09,54.38545608520508
2011-06-10,53.96556854248047
2011-06-13,54.16483688354492
2011-06-14,55.068626403808594
2011-06-15,54.39967727661133
2011-06-16,54.2502326965332
2011-06-17,54.71282196044922
2011-06-20,55.01171112060547
2011-06-21,55.48141098022461
2011-06-22,55.2252082824707
2011-06-23,55.08999252319336
2011-06-24,54.150604248046875
2011-06-27,54.762638092041016
2011-06-28,55.495643615722656
2011-06-29,55.57392120361328
2011-06-30,56.107643127441406
2011-07-01,57.37446212768555
2011-07-05,57.267696380615234
2011-07-06,57.75874710083008
2011-07-07,58.42769241333008
2011-07-08,57.9864501953125
2011-07-11,57.253448486328125
2011-07-12,56.584495544433594
2011-07-13,56.6485481262207
2011-07-14,56.16459274291992
2011-07-15,55.90841293334961
2011-07-18,55.559688568115234
2011-07-19,56.43504333496094
2011-07-20,56.000953674316406
2011-07-21,56.783756256103516
2011-07-22,57.23923110961914
2011-07-25,57.79433822631836
2011-07-26,57.11112976074219
2011-07-27,52.57780456542969
2011-07-28,51.745174407958984
2011-07-29,51.460506439208984
2011-08-01,51.01927947998047
2011-08-02,50.10833740234375
2011-08-03,50.89117431640625
2011-08-04,48.635189056396484
2011-08-05,48.48575210571289
2011-08-08,45.731605529785156
2011-08-09,46.25822448730469
2011-08-10,44.79932403564453
2011-08-11,47.02683639526367
2011-08-12,48.67790222167969
2011-08-15,48.74195098876953
2011-08-16,48.023170471191406
2011-08-17,47.82388687133789
2011-08-18,45.717369079589844
2011-08-19,45.31172561645508
2011-08-22,45.923736572265625
2011-08-23,47.33285903930664
2011-08-24,48.01603317260742
2011-08-25,47.19051742553711
2011-08-26,48.386112213134766
2011-08-29,50.15103530883789
2011-08-30,50.72749328613281
2011-08-31,50.377342224121094
2011-09-01,49.55560302734375
2011-09-02,47.86919403076172
2011-09-06,46.7330322265625
2011-09-07,48.59091567993164
2011-09-08,47.9406623840332
2011-09-09,47.55479431152344
2011-09-12,47.697696685791016
2011-09-13,48.540889739990234
2011-09-14,49.36981201171875
2011-09-15,50.00578308105469
2011-09-16,50.248714447021484
2011-09-19,50.048641204833984
2011-09-20,49.405521392822266
2011-09-21,47.490474700927734
2011-09-22,46.58296203613281
2011-09-23,47.176055908203125
2011-09-26,48.69810485839844
2011-09-27,49.34836196899414
2011-09-28,48.255069732666016
2011-09-29,48.85529708862305
2011-09-30,48.926761627197266
2011-10-03,47.354713439941406
2011-10-04,48.512325286865234
2011-10-05,50.44165802001953
2011-10-06,51.11335372924805
2011-10-07,50.641754150390625
2011-10-10,52.220943450927734
2011-10-11,52.413875579833984
2011-10-12,51.75648880004883
2011-10-13,51.42778015136719
2011-10-14,52.52104949951172
2011-10-17,51.67072296142578
2011-10-18,52.842628479003906
2011-10-19,52.478206634521484
2011-10-20,52.62110137939453
2011-10-21,53.592933654785156
2011-10-24,54.557579040527344
2011-10-25,53.50716781616211
2011-10-26,49.12685012817383
2011-10-27,50.20585632324219
2011-10-28,50.3058967590332
2011-10-31,49.612762451171875
2011-11-01,47.862056732177734
2011-11-02,48.712379455566406
2011-11-03,49.26976013183594
2011-11-04,49.10541534423828
2011-11-07,49.19831466674805
2011-11-08,50.39162826538086
2011-11-09,47.990684509277344
2011-11-10,48.369407653808594
2011-11-11,49.134010314941406
2011-11-14,48.78384017944336
2011-11-15,48.99822235107422
2011-11-16,47.826316833496094
2011-11-17,46.91166687011719
2011-11-18,47.16893005371094
2011-11-21,46.925960540771484
2011-11-22,46.2542610168457
2011-11-23,45.54685592651367
2011-11-25,45.46823501586914
2011-11-28,47.068878173828125
2011-11-29,46.87593078613281
2011-11-30,48.955352783203125
2011-12-01,48.3408203125
2011-12-02,48.576622009277344
2011-12-05,49.662757873535156
2011-12-06,48.97678756713867
2011-12-07,49.16971206665039
2011-12-08,48.05498123168945
2011-12-09,48.905338287353516
2011-12-12,48.34796905517578
2011-12-13,47.661983489990234
2011-12-14,47.38327407836914
2011-12-15,47.65483856201172
2011-12-16,47.81999206542969
2011-12-19,46.99415969848633
2011-12-20,48.99772644042969
2011-12-21,49.18443298339844
2011-12-22,49.8091926574707
2011-12-23,50.28315353393555
2011-12-27,50.79305648803711
2011-12-28,49.94564437866211
2011-12-29,50.32625961303711
2011-12-30,50.1108283996582
2012-01-03,50.153900146484375
2012-01-04,49.349613189697266
2012-01-05,48.69611740112305
2012-01-06,48.81818771362305
2012-01-09,48.53093719482422
2012-01-10,48.380130767822266
2012-01-11,47.76972579956055
2012-01-12,47.64046096801758
2012-01-13,47.9205436706543
2012-01-17,47.73382568359375
2012-01-18,48.32268142700195
2012-01-19,49.45732116699219
2012-01-20,48.58840560913086
2012-01-23,48.868465423583984
2012-01-24,48.56684112548828
2012-01-25,48.91154479980469
2012-01-26,49.888187408447266
2012-01-27,49.20597457885742
2012-01-30,48.78228759765625
2012-01-31,49.4357795715332
2012-02-01,45.96723937988281
2012-02-02,45.960044860839844
2012-02-03,46.261661529541016
2012-02-06,45.988792419433594
2012-02-07,46.02467346191406
2012-02-08,45.67279052734375
2012-02-09,45.70869827270508
2012-02-10,45.600982666015625
2012-02-13,46.49863815307617
2012-02-14,47.022857666015625
2012-02-15,45.665618896484375
2012-02-16,47.53992462158203
2012-02-17,47.47529602050781
2012-02-21,47.48248291015625
2012-02-22,47.56865310668945
2012-02-23,48.473487854003906
2012-02-24,48.265228271484375
2012-02-27,48.064151763916016
2012-02-28,48.07133483886719
2012-02-29,47.7537956237793
2012-03-01,48.244544982910156
2012-03-02,47.789878845214844
2012-03-05,47.42905044555664
2012-03-06,46.837257385253906
2012-03-07,46.95273971557617
2012-03-08,47.45791244506836
2012-03-09,47.883705139160156
2012-03-12,47.58781433105469
2012-03-13,47.919776916503906
2012-03-14,47.16201400756836
2012-03-15,47.16201400756836
2012-03-16,47.39295196533203
2012-03-19,47.35687255859375
2012-03-20,46.54859161376953
2012-03-21,46.90941619873047
2012-03-22,46.54859161376953
2012-03-23,46.49085235595703
2012-03-26,47.046546936035156
2012-03-27,47.16201400756836
2012-03-28,46.98881149291992
2012-03-29,46.73622512817383
2012-03-30,47.26305389404297
2012-04-02,47.56616973876953
2012-04-03,47.42182540893555
2012-04-04,47.284706115722656
2012-04-05,46.99603271484375
2012-04-09,46.187740325927734
2012-04-10,45.71144485473633
2012-04-11,46.187740325927734
2012-04-12,46.570228576660156
2012-04-13,46.28154754638672
2012-04-16,46.77231216430664
2012-04-17,47.71049880981445
2012-04-18,48.25176239013672
2012-04-19,47.73216247558594
2012-04-20,48.006378173828125
2012-04-23,47.29192352294922
2012-04-24,47.5084342956543
2012-04-25,43.95774841308594
2012-04-26,42.745330810546875
2012-04-27,42.59376907348633
2012-04-30,43.11337661743164
2012-05-01,43.878360748291016
2012-05-02,44.96088409423828
2012-05-03,44.3257942199707
2012-05-04,43.74845504760742
2012-05-07,43.92164611816406
2012-05-08,44.253639221191406
2012-05-09,43.78453826904297
2012-05-10,43.676292419433594
2012-05-11,43.88556671142578
2012-05-14,43.62577438354492
2012-05-15,43.856712341308594
2012-05-16,43.74845504760742
2012-05-17,43.04120635986328
2012-05-18,42.49271774291992
2012-05-21,43.14224624633789
2012-05-22,43.19275665283203
2012-05-23,43.53194808959961
2012-05-24,43.17110824584961
2012-05-25,43.07728958129883
2012-05-29,43.856712341308594
2012-05-30,42.869869232177734
2012-05-31,42.274845123291016
2012-06-01,41.28074645996094
2012-06-04,41.13563537597656
2012-06-05,41.08482360839844
2012-06-06,42.11520004272461
2012-06-07,41.774166107177734
2012-06-08,42.02813720703125
2012-06-11,41.68709945678711
2012-06-12,42.02813720703125
2012-06-13,41.57099914550781
2012-06-14,42.10069274902344
2012-06-15,42.49254608154297
2012-06-18,42.819068908691406
2012-06-19,43.39957809448242
2012-06-20,43.03675842285156
2012-06-21,41.96283721923828
2012-06-22,41.629058837890625
2012-06-25,40.88163375854492
