Date,OHI
2010-05-06,5.948652267456055
2010-05-07,5.810982704162598
2010-05-10,6.230396270751953
2010-05-11,6.304037094116211
2010-05-12,6.473721504211426
2010-05-13,6.4192938804626465
2010-05-14,6.214388370513916
2010-05-17,6.2368011474609375
2010-05-18,6.185574054718018
2010-05-19,6.211188793182373
2010-05-20,5.926241874694824
2010-05-21,6.140751838684082
2010-05-24,6.00628137588501
2010-05-25,6.035099506378174
2010-05-26,6.108733654022217
2010-05-27,6.422496318817139
2010-05-28,6.358464241027832
2010-06-01,6.1983819007873535
2010-06-02,6.34245491027832
2010-06-03,6.31043815612793
2010-06-04,5.9550557136535645
2010-06-07,5.942250728607178
2010-06-08,6.035099506378174
2010-06-09,6.044702529907227
2010-06-10,6.281625747680664
2010-06-11,6.403286457061768
2010-06-14,6.457714557647705
2010-06-15,6.588982105255127
2010-06-16,6.598586082458496
2010-06-17,6.6754279136657715
2010-06-18,6.560168266296387
2010-06-21,6.4641194343566895
2010-06-22,6.358464241027832
2010-06-23,6.291228771209717
2010-06-24,6.201582431793213
2010-06-25,6.4192938804626465
2010-06-28,6.42889928817749
2010-06-29,6.3360514640808105
2010-06-30,6.3808746337890625
2010-07-01,6.403286457061768
2010-07-02,6.358464241027832
2010-07-06,6.313638687133789
2010-07-07,6.617795944213867
2010-07-08,6.659420013427734
2010-07-09,6.742661952972412
2010-07-12,6.713846683502197
2010-07-13,6.899539470672607
2010-07-14,6.822700023651123
2010-07-15,6.681829929351807
2010-07-16,6.790685176849365
2010-07-19,6.893138885498047
2010-07-20,7.082035541534424
2010-07-21,6.960372447967529
2010-07-22,7.187690734863281
2010-07-23,7.248518466949463
2010-07-26,7.341367244720459
2010-07-27,7.386192321777344
2010-07-28,7.197549343109131
2010-07-29,7.184542179107666
2010-07-30,7.148767471313477
2010-08-02,7.366674900054932
2010-08-03,7.285365104675293
2010-08-04,7.314639568328857
2010-08-05,7.070708751678467
2010-08-06,6.999156475067139
2010-08-09,7.165029048919678
2010-08-10,7.077213287353516
2010-08-11,6.999156475067139
2010-08-12,6.904835224151611
2010-08-13,6.878816604614258
2010-08-16,6.872313022613525
2010-08-17,7.018671989440918
2010-08-18,6.999156475067139
2010-08-19,6.8527960777282715
2010-08-20,6.8690595626831055
2010-08-23,6.88857364654541
2010-08-24,6.85605001449585
2010-08-25,6.872313022613525
2010-08-26,6.7552266120910645
2010-08-27,6.908088207244873
2010-08-30,6.830030918121338
2010-08-31,6.976387977600098
2010-09-01,7.161776065826416
2010-09-02,7.230081081390381
2010-09-03,7.334150314331055
2010-09-07,7.161776065826416
2010-09-08,7.132504940032959
2010-09-09,6.986146926879883
2010-09-10,6.979640007019043
2010-09-13,6.995901107788086
2010-09-14,6.9893999099731445
2010-09-15,6.979640007019043
2010-09-16,7.018671989440918
2010-09-17,7.125998497009277
2010-09-20,7.3504157066345215
2010-09-21,7.2365803718566895
2010-09-22,7.158524513244629
2010-09-23,6.930854320526123
2010-09-24,7.243085861206055
2010-09-27,7.165029048919678
2010-09-28,7.239834308624268
2010-09-29,7.2495903968811035
2010-09-30,7.301629543304443
2010-10-01,7.3178911209106445
2010-10-04,7.415462970733643
2010-10-05,7.529296398162842
2010-10-06,7.526042461395264
2010-10-07,7.516287803649902
2010-10-08,7.45123815536499
2010-10-11,7.3796868324279785
2010-10-12,7.366674900054932
2010-10-13,7.4642462730407715
2010-10-14,7.509782791137695
2010-10-15,7.434975624084473
2010-10-18,7.529296398162842
2010-10-19,7.490265846252441
2010-10-20,7.675653457641602
2010-10-21,7.656142711639404
2010-10-22,7.652890205383301
2010-10-25,7.675653457641602
2010-10-26,7.669152736663818
2010-10-27,7.589844703674316
2010-10-28,7.58654260635376
2010-10-29,7.599759578704834
2010-11-01,7.6460185050964355
2010-11-02,7.738539695739746
2010-11-03,7.669151782989502
2010-11-04,7.794710159301758
2010-11-05,7.821144104003906
2010-11-08,7.705497741699219
2010-11-09,7.474198341369629
2010-11-10,7.5270676612854
2010-11-11,7.533673286437988
2010-11-12,7.318898677825928
2010-11-15,7.140468120574951
2010-11-16,6.91908597946167
2010-11-17,6.9389142990112305
2010-11-18,6.94882345199585
2010-11-19,7.041341304779053
2010-11-22,6.995083332061768
2010-11-23,6.895956039428711
2010-11-24,7.094211101531982
2010-11-26,7.077690601348877
2010-11-29,7.044649124145508
2010-11-30,6.975257873535156
2010-12-01,7.0149102210998535
2010-12-02,7.246206760406494
2010-12-03,7.061169624328613
2010-12-06,6.988475322723389
2010-12-07,6.968649864196777
2010-12-08,6.829871654510498
2010-12-09,6.770396709442139
2010-12-10,6.796828746795654
2010-12-13,6.886044502258301
2010-12-14,6.889348983764648
2010-12-15,6.753872871398926
2010-12-16,6.833176136016846
2010-12-17,6.942215442657471
2010-12-20,7.064472198486328
2010-12-21,7.190033435821533
2010-12-22,7.266030788421631
2010-12-23,7.256118297576904
2010-12-27,7.375070571899414
2010-12-28,7.431244850158691
2010-12-29,7.424635887145996
2010-12-30,7.480808258056641
2010-12-31,7.41472053527832
2011-01-03,7.530374526977539
2011-01-04,7.371766567230225
2011-01-05,7.497330665588379
2011-01-06,7.434546947479248
2011-01-07,7.33211612701416
2011-01-10,7.378375053405762
2011-01-11,7.32220458984375
2011-01-12,7.292463779449463
2011-01-13,7.299074649810791
2011-01-14,7.26933479309082
2011-01-18,7.2594218254089355
2011-01-19,7.1735124588012695
2011-01-20,7.1834259033203125
2011-01-21,7.150381565093994
2011-01-24,7.199948310852051
2011-01-25,7.299074649810791
2011-01-26,7.38828706741333
2011-01-27,7.45212459564209
2011-01-28,7.411808013916016
2011-01-31,7.48572301864624
2011-02-01,7.583158493041992
2011-02-02,7.502523422241211
2011-02-03,7.499162673950195
2011-02-04,7.405088901519775
2011-02-07,7.455484867095947
2011-02-08,7.495804309844971
2011-02-09,7.526040554046631
2011-02-10,7.519323825836182
2011-02-11,7.529400825500488
2011-02-14,7.505881309509277
2011-02-15,7.509244441986084
2011-02-16,7.529400825500488
2011-02-17,7.519323825836182
2011-02-18,7.566360950469971
2011-02-22,7.499162673950195
2011-02-23,7.566360950469971
2011-02-24,7.579798698425293
2011-02-25,7.825068473815918
2011-02-28,8.053536415100098
2011-03-01,7.653718948364258
2011-03-02,7.606679439544678
2011-03-03,7.670517921447754
2011-03-04,7.610036849975586
2011-03-07,7.583158493041992
2011-03-08,7.663791656494141
2011-03-09,7.690674781799316
2011-03-10,7.643636226654053
2011-03-11,7.751150131225586
2011-03-14,7.727631092071533
2011-03-15,7.599957466125488
2011-03-16,7.556283473968506
2011-03-17,7.5596418380737305
2011-03-18,7.576437473297119
2011-03-21,7.720913887023926
2011-03-22,7.546199798583984
2011-03-23,7.455484867095947
2011-03-24,7.458842754364014
2011-03-25,7.47228479385376
2011-03-28,7.482362270355225
2011-03-29,7.435324668884277
2011-03-30,7.468924522399902
2011-03-31,7.505881309509277
2011-04-01,7.562999248504639
2011-04-04,7.667156219482422
2011-04-05,7.784749984741211
2011-04-06,7.8082709312438965
2011-04-07,7.751150131225586
2011-04-08,7.660433292388916
2011-04-11,7.677237510681152
2011-04-12,7.757870197296143
2011-04-13,7.825068473815918
2011-04-14,7.979620456695557
2011-04-15,8.033377647399902
2011-04-18,7.94602108001709
2011-04-19,7.9997782707214355
2011-04-20,8.080415725708008
2011-04-21,8.04345703125
2011-04-25,8.077056884765625
2011-04-26,8.154333114624023
2011-04-27,8.229421615600586
2011-04-28,8.263556480407715
2011-04-29,7.83689546585083
2011-05-02,7.806180477142334
2011-05-03,7.748152732849121
2011-05-04,7.580899715423584
2011-05-05,7.314662933349609
2011-05-06,7.27712345123291
2011-05-09,7.2361602783203125
2011-05-10,7.283945560455322
2011-05-11,7.239572048187256
2011-05-12,7.3180766105651855
2011-05-13,7.232745170593262
2011-05-16,7.1678972244262695
2011-05-17,7.14741325378418
2011-05-18,7.17130708694458
2011-05-19,7.174720287322998
2011-05-20,7.106454372406006
2011-05-23,7.055256366729736
2011-05-24,7.0893874168396
2011-05-25,7.051843166351318
2011-05-26,7.157654762268066
2011-05-27,7.215677738189697
2011-05-31,7.266875743865967
2011-06-01,7.017706871032715
2011-06-02,6.891421318054199
2011-06-03,6.870937347412109
2011-06-06,6.768538951873779
2011-06-07,6.816323757171631
2011-06-08,6.799258708953857
2011-06-09,6.6900315284729
2011-06-10,6.567155361175537
2011-06-13,6.601286888122559
2011-06-14,6.809498310089111
2011-06-15,6.853869438171387
2011-06-16,7.027948379516602
2011-06-17,7.085975170135498
2011-06-20,7.150825500488281
2011-06-21,7.195199966430664
2011-06-22,7.164482116699219
2011-06-23,7.007471561431885
2011-06-24,6.959682941436768
2011-06-27,6.9972310066223145
2011-06-28,7.055256366729736
2011-06-29,7.14741325378418
2011-06-30,7.17130708694458
2011-07-01,7.266875743865967
2011-07-05,7.273706912994385
2011-07-06,7.382932662963867
2011-07-07,7.4170613288879395
2011-07-08,7.509222984313965
2011-07-11,7.3692779541015625
2011-07-12,7.42388916015625
2011-07-13,7.328318119049072
2011-07-14,7.198610782623291
2011-07-15,7.249813079833984
2011-07-18,7.184959411621094
2011-07-19,7.2293314933776855
2011-07-20,7.232745170593262
2011-07-21,7.242984771728516
2011-07-22,7.232745170593262
2011-07-25,7.184959411621094
2011-07-26,7.246398448944092
2011-07-27,7.027948379516602
2011-07-28,6.8539042472839355
2011-07-29,6.836497783660889
2011-08-01,6.199495315551758
2011-08-02,6.088103294372559
2011-08-03,5.872286796569824
2011-08-04,5.590334415435791
2011-08-05,5.506793022155762
2011-08-08,5.019465446472168
2011-08-09,5.684317111968994
2011-08-10,5.684317111968994
2011-08-11,5.969752311706543
2011-08-12,5.95235013961792
2011-08-15,6.175127983093262
2011-08-16,6.119431018829346
2011-08-17,6.056777477264404
2011-08-18,5.872286796569824
2011-08-19,5.82703971862793
2011-08-22,5.785265922546387
2011-08-23,6.011525630950928
2011-08-24,6.088103294372559
2011-08-25,5.959310054779053
2011-08-26,5.997600555419922
2011-08-29,6.1612043380737305
2011-08-30,6.202974319458008
2011-08-31,6.317842960357666
2011-09-01,6.199495315551758
2011-09-02,6.049811363220215
2011-09-06,6.095067501068115
2011-09-07,6.3805012702941895
2011-09-08,6.359612941741943
2011-09-09,6.1577229499816895
2011-09-12,6.175127983093262
2011-09-13,6.196012496948242
2011-09-14,6.244744300842285
2011-09-15,6.44663667678833
2011-09-16,6.52321720123291
2011-09-19,6.3805012702941895
2011-09-20,6.342210292816162
2011-09-21,5.900135040283203
2011-09-22,5.719128131866455
2011-09-23,5.886209487915039
2011-09-26,6.056777477264404
2011-09-27,6.108988285064697
2011-09-28,5.65647029876709
2011-09-29,5.778304100036621
2011-09-30,5.5450849533081055
2011-10-03,5.082123756408691
2011-10-04,5.492870330810547
2011-10-05,5.531160354614258
2011-10-06,5.705204486846924
2011-10-07,5.4859089851379395
2011-10-10,5.65647029876709
2011-10-11,5.618183135986328
2011-10-12,5.82703971862793
2011-10-13,5.760898113250732
2011-10-14,5.983675956726074
2011-10-17,5.719128131866455
2011-10-18,5.900135040283203
2011-10-19,5.820075035095215
2011-10-20,5.872286796569824
2011-10-21,6.098545074462891
2011-10-24,6.303921222686768
2011-10-25,5.997600555419922
2011-10-26,6.168163776397705
2011-10-27,6.435261249542236
2011-10-28,6.385404109954834
2011-10-31,6.3248610496521
2011-11-01,6.2037787437438965
2011-11-02,6.410333633422852
2011-11-03,6.431698799133301
2011-11-04,6.310616493225098
2011-11-07,6.317741870880127
2011-11-08,6.4495086669921875
2011-11-09,6.228705406188965
2011-11-10,6.125431537628174
2011-11-11,6.314177989959717
2011-11-14,6.200216293334961
2011-11-15,6.235830307006836
2011-11-16,6.193093776702881
2011-11-17,6.096939563751221
2011-11-18,6.196655750274658
2011-11-21,6.054203510284424
2011-11-22,5.915312767028809
2011-11-23,5.7336883544921875
2011-11-25,5.755053997039795
2011-11-28,5.990100383758545
2011-11-29,5.922435283660889
2011-11-30,6.385404109954834
2011-12-01,6.239388465881348
2011-12-02,6.246511936187744
2011-12-05,6.353353500366211
2011-12-06,6.417455673217773
2011-12-07,6.51716947555542
2011-12-08,6.474437236785889
2011-12-09,6.698798656463623
2011-12-12,6.4851202964782715
2011-12-13,6.42457914352417
2011-12-14,6.559906482696533
2011-12-15,6.691676139831543
2011-12-16,6.7664642333984375
2011-12-19,6.5456647872924805
2011-12-20,6.834128379821777
2011-12-21,6.916039943695068
2011-12-22,6.919600009918213
2011-12-23,6.9658918380737305
2011-12-27,7.02287483215332
2011-12-28,6.901793479919434
2011-12-29,6.948092460632324
2011-12-30,6.891107082366943
2012-01-03,7.051368713378906
2012-01-04,6.834128379821777
2012-01-05,7.008633613586426
2012-01-06,6.955214023590088
2012-01-09,7.001511573791504
2012-01-10,7.111907005310059
2012-01-11,7.104785919189453
2012-01-12,7.104785919189453
2012-01-13,7.094101905822754
2012-01-17,7.225869655609131
2012-01-18,7.329148292541504
2012-01-19,7.403935432434082
2012-01-20,7.407495498657227
2012-01-23,7.346951484680176
2012-01-24,7.354075908660889
2012-01-25,7.354075908660889
2012-01-26,7.450230121612549
2012-01-27,7.599163055419922
2012-01-30,7.599163055419922
2012-01-31,7.570102691650391
2012-02-01,7.653649806976318
2012-02-02,7.62459135055542
2012-02-03,7.744467258453369
2012-02-06,7.76989221572876
2012-02-07,7.958779811859131
2012-02-08,8.009635925292969
2012-02-09,7.966045379638672
2012-02-10,7.933349609375
2012-02-13,7.9696760177612305
2012-02-14,7.831640243530273
2012-02-15,7.806215763092041
2012-02-16,7.886129856109619
2012-02-17,7.882496356964111
2012-02-21,7.766259670257568
2012-02-22,7.679077625274658
2012-02-23,7.802581787109375
2012-02-24,7.6391191482543945
2012-02-27,7.6391191482543945
2012-02-28,7.501083850860596
2012-02-29,7.399379253387451
2012-03-01,7.48292350769043
2012-03-02,7.3448872566223145
2012-03-05,7.508353233337402
2012-03-06,7.406641483306885
2012-03-07,7.439333915710449
2012-03-08,7.43206787109375
2012-03-09,7.486555576324463
2012-03-12,7.573738098144531
2012-03-13,7.762627601623535
2012-03-14,7.664545059204102
2012-03-15,7.671812534332275
2012-03-16,7.693604469299316
2012-03-19,7.700872421264648
2012-03-20,7.679077625274658
2012-03-21,7.689977169036865
2012-03-22,7.6282243728637695
2012-03-23,7.697241306304932
2012-03-26,7.762627601623535
2012-03-27,7.788050651550293
2012-03-28,7.74083137512207
2012-03-29,7.660914897918701
2012-03-30,7.722668647766113
2012-04-02,7.777154922485352
2012-04-03,7.766259670257568
2012-04-04,7.7117695808410645
2012-04-05,7.635488033294678
2012-04-09,7.519251346588135
2012-04-10,7.3448872566223145
2012-04-11,7.522882461547852
2012-04-12,7.653649806976318
2012-04-13,7.577367782592773
2012-04-16,7.653649806976318
2012-04-17,7.744467258453369
2012-04-18,7.653649806976318
2012-04-19,7.668179988861084
2012-04-20,7.693604469299316
2012-04-23,7.613692760467529
2012-04-24,7.788050651550293
2012-04-25,7.976940155029297
2012-04-26,7.936205863952637
2012-04-27,7.939908027648926
2012-04-30,7.928798198699951
2012-05-01,7.917691230773926
2012-05-02,7.917691230773926
2012-05-03,7.895474433898926
2012-05-04,7.75844669342041
2012-05-07,7.884358882904053
2012-05-08,7.9028754234313965
2012-05-09,7.913987636566162
2012-05-10,7.925093650817871
2012-05-11,7.958425045013428
2012-05-14,7.910280227661133
2012-05-15,7.906580924987793
2012-05-16,7.851031303405762
2012-05-17,7.565875053405762
2012-05-18,7.476995468139648
2012-05-21,7.617720603942871
2012-05-22,7.651051044464111
2012-05-23,7.765854835510254
2012-05-24,7.751038074493408
2012-05-25,7.776965141296387
2012-05-29,7.8436198234558105
2012-05-30,7.665865898132324
2012-05-31,7.817698955535889
2012-06-01,7.710303783416748
2012-06-04,7.632533550262451
2012-06-05,7.773258686065674
2012-06-06,7.910280227661133
2012-06-07,7.832512855529785
2012-06-08,7.925093650817871
2012-06-11,7.8436198234558105
2012-06-12,7.917691230773926
2012-06-13,7.862138748168945
2012-06-14,7.9695353507995605
2012-06-15,8.08803939819336
2012-06-18,8.21395206451416
2012-06-19,8.191736221313477
2012-06-20,8.132479667663574
2012-06-21,8.113966941833496
2012-06-22,8.121374130249023
2012-06-25,8.013975143432617
2012-06-26,8.04360294342041
2012-06-27,8.110260963439941
2012-06-28,8.384307861328125
2012-06-29,8.332459449768066
2012-07-02,8.521330833435059
2012-07-03,8.528739929199219
2012-07-05,8.52503490447998
2012-07-06,8.632427215576172
2012-07-09,8.680572509765625
2012-07-10,8.621320724487305
2012-07-11,8.584285736083984
2012-07-12,8.662056922912598
2012-07-13,8.791672706604004
2012-07-16,8.902770042419434
2012-07-17,9.013872146606445
2012-07-18,8.999056816101074
2012-07-19,8.928692817687988
2012-07-20,8.8805513381958
2012-07-23,8.891664505004883
2012-07-24,8.836111068725586
2012-07-25,8.862034797668457
2012-07-26,8.869441986083984
2012-07-27,9.00136947631836
2012-07-30,9.129528999328613
2012-07-31,9.137069702148438
2012-08-01,9.088066101074219
2012-08-02,9.091836929321289
2012-08-03,9.084300994873047
2012-08-06,9.072991371154785
2012-08-07,8.97498607635498
2012-08-08,8.941057205200195
2012-08-09,8.876984596252441
2012-08-10,8.86567497253418
2012-08-13,8.873211860656738
2012-08-14,8.892058372497559
2012-08-15,8.850594520568848
2012-08-16,8.9938325881958
2012-08-17,9.012677192687988
2012-08-20,9.031524658203125
2012-08-21,8.9938325881958
2012-08-22,8.899599075317383
2012-08-23,8.858134269714355
2012-08-24,8.892058372497559
2012-08-27,8.997601509094238
2012-08-28,8.956138610839844
2012-08-29,9.008910179138184
2012-08-30,9.121993064880371
2012-08-31,9.054143905639648
2012-09-04,9.193609237670898
2012-09-05,9.193609237670898
2012-09-06,9.299155235290527
2012-09-07,9.235072135925293
2012-09-10,9.189839363098145
2012-09-11,9.227534294128418
2012-09-12,9.268999099731445
2012-09-13,9.329312324523926
2012-09-14,9.265230178833008
2012-09-17,9.197380065917969
2012-09-18,9.08052921295166
2012-09-19,9.005142211914062
2012-09-20,8.869441986083984
2012-09-21,8.767667770385742
2012-09-24,8.748819351196289
2012-09-25,8.63196849822998
2012-09-26,8.62442684173584
2012-09-27,8.545271873474121
2012-09-28,8.567888259887695
2012-10-01,8.53773307800293
2012-10-02,8.673432350158691
2012-10-03,8.696045875549316
2012-10-04,8.703588485717773
2012-10-05,8.69981575012207
2012-10-08,8.703588485717773
2012-10-09,8.714895248413086
2012-10-10,8.7752046585083
2012-10-11,8.812901496887207
2012-10-12,8.726203918457031
2012-10-15,8.816669464111328
2012-10-16,8.910902976989746
2012-10-17,8.880749702453613
2012-10-18,9.137069702148438
2012-10-19,9.091836929321289
2012-10-22,9.050374984741211
2012-10-23,8.861902236938477
2012-10-24,8.933518409729004
2012-10-25,8.910902976989746
2012-10-26,8.650812149047852
2012-10-31,8.816070556640625
2012-11-01,8.912147521972656
2012-11-02,8.827596664428711
2012-11-05,8.739206314086914
2012-11-06,8.816070556640625
2012-11-07,8.739206314086914
2012-11-08,8.51246166229248
2012-11-09,8.566267013549805
2012-11-12,8.547051429748535
2012-11-13,8.531678199768066
2012-11-14,8.308783531188965
2012-11-15,8.262661933898926
2012-11-16,8.44713020324707
2012-11-19,8.474031448364258
2012-11-20,8.616227149963379
2012-11-21,8.620070457458496
2012-11-23,8.704621315002441
2012-11-26,8.812227249145508
2012-11-27,8.800697326660156
2012-11-28,8.71230697631836
2012-11-29,8.758419036865234
2012-11-30,8.808384895324707
2012-12-03,8.85065746307373
2012-12-04,8.866029739379883
2012-12-05,8.82375431060791
2012-12-06,8.877557754516602
2012-12-07,8.90830135345459
2012-12-10,8.954422950744629
2012-12-11,8.962106704711914
2012-12-12,8.839126586914062
2012-12-13,8.773796081542969
2012-12-14,8.743048667907715
2012-12-17,8.766109466552734
2012-12-18,8.766109466552734
2012-12-19,8.800697326660156
2012-12-20,8.965950012207031
2012-12-21,9.069713592529297
2012-12-24,9.077398300170898
2012-12-26,9.10814094543457
2012-12-27,9.14657211303711
2012-12-28,9.06587028503418
2012-12-31,9.165790557861328
2013-01-02,9.338730812072754
2013-01-03,9.407903671264648
2013-01-04,9.477082252502441
2013-01-07,9.480924606323242
2013-01-08,9.500139236450195
2013-01-09,9.50782585144043
2013-01-10,9.496297836303711
2013-01-11,9.51166820526123
2013-01-14,9.523201942443848
2013-01-15,9.538569450378418
2013-01-16,9.530887603759766
2013-01-17,9.676925659179688
2013-01-18,9.788371086120605
2013-01-22,9.934410095214844
2013-01-23,9.895978927612305
2013-01-24,9.953627586364746
2013-01-25,10.026647567749023
2013-01-28,10.153470039367676
2013-01-29,10.141738891601562
2013-01-30,9.977530479431152
2013-01-31,9.99316692352295
2013-02-01,10.114373207092285
2013-02-04,10.047904014587402
2013-02-05,9.997078895568848
2013-02-06,10.059632301330566
2013-02-07,10.067453384399414
2013-02-08,10.266847610473633
2013-02-11,10.294215202331543
2013-02-12,10.696915626525879
2013-02-13,10.83375358581543
2013-02-14,10.751648902893066
2013-02-15,10.849390983581543
2013-02-19,10.880668640136719
2013-02-20,10.771201133728027
2013-02-21,10.771201133728027
2013-02-22,10.87285041809082
2013-02-25,10.708641052246094
2013-02-26,10.810293197631836
2013-02-27,10.876761436462402
2013-02-28,10.943225860595703
2013-03-01,10.92758560180664
2013-03-04,11.060517311096191
2013-03-05,11.209086418151855
2013-03-06,11.087886810302734
2013-03-07,11.134795188903809
2013-03-08,11.017510414123535
2013-03-11,11.087886810302734
2013-03-12,11.068336486816406
2013-03-13,11.119158744812012
2013-03-14,11.18171501159668
2013-03-15,11.24818229675293
2013-03-18,11.119158744812012
2013-03-19,11.080061912536621
2013-03-20,11.154351234436035
2013-03-21,11.271641731262207
2013-03-22,11.342012405395508
2013-03-25,11.41629409790039
2013-03-26,11.627421379089355
2013-03-27,11.81899642944336
2013-03-28,11.869819641113281
2013-04-01,12.049665451049805
2013-04-02,12.311614036560059
2013-04-03,12.292065620422363
2013-04-04,12.511011123657227
2013-04-05,12.432816505432129
2013-04-08,12.514920234680176
2013-04-09,12.503193855285645
2013-04-10,12.761231422424316
2013-04-11,12.722139358520508
2013-04-12,12.667397499084473
2013-04-15,12.276430130004883
2013-04-16,12.59311580657959
2013-04-17,12.511011123657227
2013-04-18,12.38590145111084
2013-04-19,12.831608772277832
2013-04-22,12.8237886428833
2013-04-23,12.851152420043945
2013-04-24,12.948893547058105
2013-04-25,12.92543888092041
2013-04-26,12.743059158325195
2013-04-29,12.905611991882324
2013-04-30,13.032485008239746
2013-05-01,12.822352409362793
2013-05-02,13.345712661743164
2013-05-03,13.61136245727539
2013-05-06,13.74616527557373
2013-05-07,13.75012493133545
2013-05-08,13.817533493041992
2013-05-09,13.54792308807373
2013-05-10,13.71841049194336
2013-05-13,13.932509422302246
2013-05-14,14.269532203674316
2013-05-15,14.487590789794922
2013-05-16,14.51138687133789
2013-05-17,14.634296417236328
2013-05-20,14.689804077148438
2013-05-21,14.911829948425293
2013-05-22,14.289352416992188
2013-05-23,13.742196083068848
2013-05-24,13.496378898620605
2013-05-28,13.468628883361816
2013-05-29,13.040417671203613
2013-05-30,13.095926284790039
2013-05-31,12.850107192993164
2013-06-03,12.877862930297852
2013-06-04,12.651864051818848
2013-06-05,12.509125709533691
2013-06-06,12.877862930297852
2013-06-07,12.893718719482422
2013-06-10,12.770809173583984
2013-06-11,12.647897720336914
2013-06-12,12.382254600524902
2013-06-13,12.699440956115723
2013-06-14,12.774775505065918
2013-06-17,12.818387031555176
2013-06-18,12.976980209350586
2013-06-19,12.54877758026123
2013-06-20,11.6725435256958
2013-06-21,11.708227157592773
2013-06-24,11.541702270507812
2013-06-25,11.91043472290039
2013-06-26,12.191939353942871
2013-06-27,12.540848731994629
2013-06-28,12.298988342285156
2013-07-01,12.394146919250488
2013-07-02,12.572565078735352
2013-07-03,12.540848731994629
2013-07-05,12.35053539276123
2013-07-08,12.30295467376709
2013-07-09,12.457584381103516
2013-07-10,12.604284286499023
2013-07-11,12.92543888092041
2013-07-12,12.94526481628418
2013-07-15,13.064208030700684
2013-07-16,13.159360885620117
2013-07-17,13.36157512664795
2013-07-18,13.428977012634277
2013-07-19,13.512236595153809
2013-07-22,13.539989471435547
2013-07-23,13.52016544342041
2013-07-24,13.044384956359863
2013-07-25,13.183151245117188
2013-07-26,13.12764835357666
2013-07-29,13.035140037536621
2013-07-30,12.998944282531738
2013-07-31,12.801865577697754
2013-08-01,12.053783416748047
2013-08-02,12.0618314743042
2013-08-05,12.23074722290039
2013-08-06,12.162375450134277
2013-08-07,12.142269134521484
2013-08-08,12.303144454956055
2013-08-09,12.347386360168457
2013-08-12,12.415761947631836
2013-08-13,12.206620216369629
2013-08-14,12.154335975646973
2013-08-15,11.655611038208008
2013-08-16,11.237329483032227
2013-08-19,11.189065933227539
2013-08-20,11.659635543823242
2013-08-21,11.808444023132324
2013-08-22,11.66767692565918
2013-08-23,11.711918830871582
2013-08-26,11.651594161987305
2013-08-27,11.615391731262207
2013-08-28,11.498756408691406
2013-08-29,11.494733810424805
2013-08-30,11.422338485717773
2013-09-03,11.156891822814941
2013-09-04,11.410270690917969
2013-09-05,11.064380645751953
2013-09-06,11.281571388244629
2013-09-09,11.378098487854004
2013-09-10,11.406250953674316
