Date,FUBO
2019-03-27,9.989999771118164
2019-03-28,9.989999771118164
2019-03-29,9.989999771118164
2019-04-01,10.0
2019-04-02,7.099999904632568
2019-04-03,7.5
2019-04-04,7.460000038146973
2019-04-05,7.869999885559082
2019-04-08,8.5
2019-04-09,8.0
2019-04-10,7.5
2019-04-11,8.0
2019-04-12,7.699999809265137
2019-04-15,7.699999809265137
2019-04-16,7.460000038146973
2019-04-17,7.460000038146973
2019-04-18,7.5
2019-04-22,7.210000038146973
2019-04-23,7.25
2019-04-24,7.25
2019-04-25,7.25
2019-04-26,7.150000095367432
2019-04-29,6.599999904632568
2019-04-30,6.019999980926514
2019-05-01,6.480000019073486
2019-05-02,7.25
2019-05-03,6.59499979019165
2019-05-06,6.59499979019165
2019-05-07,6.59499979019165
2019-05-08,6.019999980926514
2019-05-09,6.0
2019-05-10,6.0
2019-05-13,5.360000133514404
2019-05-14,5.5
2019-05-15,5.5
2019-05-16,5.5
2019-05-17,5.5
2019-05-20,5.309999942779541
2019-05-21,5.309999942779541
2019-05-22,5.050000190734863
2019-05-23,5.0
2019-05-24,5.449999809265137
2019-05-28,5.449999809265137
2019-05-29,5.0
2019-05-30,5.0
2019-05-31,4.75
2019-06-03,5.0
2019-06-04,4.75
2019-06-05,4.25
2019-06-06,4.25
2019-06-07,3.0
2019-06-10,4.849999904632568
2019-06-11,5.25
2019-06-12,7.074999809265137
2019-06-13,7.0
2019-06-14,6.5
2019-06-17,6.860000133514404
2019-06-18,7.599999904632568
2019-06-19,7.659999847412109
2019-06-20,7.650000095367432
2019-06-21,8.199999809265137
2019-06-24,8.0
2019-06-25,8.300000190734863
2019-06-26,8.3100004196167
2019-06-27,7.809999942779541
2019-06-28,7.989999771118164
2019-07-01,7.849999904632568
2019-07-02,8.199999809265137
2019-07-03,8.199999809265137
2019-07-05,8.199999809265137
2019-07-08,7.5
2019-07-09,7.599999904632568
2019-07-10,6.980000019073486
2019-07-11,8.180000305175781
2019-07-12,6.75
2019-07-15,8.100000381469727
2019-07-16,8.100000381469727
2019-07-17,8.100000381469727
2019-07-18,8.100000381469727
2019-07-19,8.100000381469727
2019-07-22,7.550000190734863
2019-07-23,7.539999961853027
2019-07-24,7.5
2019-07-25,7.5
2019-07-26,7.5
2019-07-29,6.769999980926514
2019-07-30,6.710000038146973
2019-07-31,7.460000038146973
2019-08-01,7.460000038146973
2019-08-02,7.400000095367432
2019-08-05,6.75
2019-08-06,7.25
2019-08-07,7.25
2019-08-08,7.519999980926514
2019-08-09,7.539999961853027
2019-08-12,7.789999961853027
2019-08-13,7.940000057220459
2019-08-14,7.980000019073486
2019-08-15,7.980000019073486
2019-08-16,7.949999809265137
2019-08-19,7.980000019073486
2019-08-20,7.980000019073486
2019-08-21,7.5
2019-08-22,7.599999904632568
2019-08-23,7.5
2019-08-26,7.0
2019-08-27,7.800000190734863
2019-08-28,7.800000190734863
2019-08-29,7.949999809265137
2019-08-30,8.220000267028809
2019-09-03,8.220000267028809
2019-09-04,10.0
2019-09-05,10.5
2019-09-06,10.399999618530273
2019-09-09,10.75
2019-09-10,10.75
2019-09-11,10.479999542236328
2019-09-12,10.5
2019-09-13,10.550000190734863
2019-09-16,10.5
2019-09-17,10.5
2019-09-18,10.0
2019-09-19,9.979999542236328
2019-09-20,10.5
2019-09-23,10.75
2019-09-24,13.25
2019-09-25,13.25
2019-09-26,12.800000190734863
2019-09-27,12.800000190734863
2019-09-30,12.75
2019-10-01,12.25
2019-10-02,12.25
2019-10-03,12.25
2019-10-04,11.0
2019-10-07,10.350000381469727
2019-10-08,10.350000381469727
2019-10-09,12.0
2019-10-10,11.800000190734863
2019-10-11,11.710000038146973
2019-10-14,11.699999809265137
2019-10-15,11.75
2019-10-16,11.819999694824219
2019-10-17,11.699999809265137
2019-10-18,11.670000076293945
2019-10-21,11.649999618530273
2019-10-22,11.579999923706055
2019-10-23,11.34000015258789
2019-10-24,10.960000038146973
2019-10-25,10.199999809265137
2019-10-28,10.180000305175781
2019-10-29,10.25
2019-10-30,10.199999809265137
2019-10-31,10.069999694824219
2019-11-01,10.010000228881836
2019-11-04,11.479999542236328
2019-11-05,11.760000228881836
2019-11-06,11.819999694824219
2019-11-07,11.989999771118164
2019-11-08,11.460000038146973
2019-11-11,11.4399995803833
2019-11-12,11.0600004196167
2019-11-13,11.25
2019-11-14,11.119999885559082
2019-11-15,11.479999542236328
2019-11-18,11.100000381469727
2019-11-19,10.899999618530273
2019-11-20,10.649999618530273
2019-11-21,10.899999618530273
2019-11-22,10.899999618530273
2019-11-25,9.630000114440918
2019-11-26,10.0
2019-11-27,10.0
2019-11-29,9.149999618530273
2019-12-02,9.739999771118164
2019-12-03,9.720000267028809
2019-12-04,10.100000381469727
2019-12-05,10.5
2019-12-06,10.010000228881836
2019-12-09,10.029999732971191
2019-12-10,10.029999732971191
2019-12-11,10.149999618530273
2019-12-12,10.149999618530273
2019-12-13,10.149999618530273
2019-12-16,10.149999618530273
2019-12-17,9.800000190734863
2019-12-18,9.029999732971191
2019-12-19,9.029999732971191
2019-12-20,9.390000343322754
2019-12-23,9.350000381469727
2019-12-24,10.0
2019-12-26,9.199999809265137
2019-12-27,9.149999618530273
2019-12-30,9.149999618530273
2019-12-31,8.904999732971191
2020-01-02,9.970000267028809
2020-01-03,10.020000457763672
2020-01-06,10.270000457763672
2020-01-07,10.260000228881836
2020-01-08,10.260000228881836
2020-01-09,8.5
2020-01-10,9.789999961853027
2020-01-13,9.75
2020-01-14,9.75
2020-01-15,9.75
2020-01-16,9.699999809265137
2020-01-17,9.0
2020-01-21,9.0
2020-01-22,9.0
2020-01-23,9.0
2020-01-24,9.0
2020-01-27,9.0
2020-01-28,9.0
2020-01-29,8.949999809265137
2020-01-30,10.0
2020-01-31,10.0
2020-02-03,10.0
2020-02-04,8.479999542236328
2020-02-05,8.949999809265137
2020-02-06,9.0
2020-02-07,9.699999809265137
2020-02-10,9.449999809265137
2020-02-11,9.399999618530273
2020-02-12,9.0
2020-02-13,8.5
2020-02-14,8.949999809265137
2020-02-18,8.550000190734863
2020-02-19,8.699999809265137
2020-02-20,9.0
2020-02-21,9.25
2020-02-24,9.140000343322754
2020-02-25,8.75
2020-02-26,8.75
2020-02-27,8.460000038146973
2020-02-28,8.359999656677246
2020-03-02,8.800000190734863
2020-03-03,8.850000381469727
2020-03-04,8.579999923706055
2020-03-05,9.199999809265137
2020-03-06,9.199999809265137
2020-03-09,8.5
2020-03-10,8.010000228881836
2020-03-11,8.149999618530273
2020-03-12,8.149999618530273
2020-03-13,8.149999618530273
2020-03-16,8.149999618530273
2020-03-17,8.149999618530273
2020-03-18,8.149999618530273
2020-03-19,8.149999618530273
2020-03-20,7.949999809265137
2020-03-23,7.739999771118164
2020-03-24,7.739999771118164
2020-03-25,7.78000020980835
2020-03-26,8.5
2020-03-27,7.510000228881836
2020-03-30,8.479999542236328
2020-03-31,8.350000381469727
2020-04-01,8.199999809265137
2020-04-02,9.25
2020-04-03,7.010000228881836
2020-04-06,7.400000095367432
2020-04-07,7.099999904632568
2020-04-08,7.199999809265137
2020-04-09,7.0
2020-04-13,8.0
2020-04-14,8.149999618530273
2020-04-15,8.25
2020-04-16,8.0
2020-04-17,8.199999809265137
2020-04-20,7.0
2020-04-21,7.0
2020-04-22,6.96999979019165
2020-04-23,7.369999885559082
2020-04-24,7.480000019073486
2020-04-27,8.3100004196167
2020-04-28,10.0
2020-04-29,8.989999771118164
2020-04-30,11.0
2020-05-01,11.25
2020-05-04,10.050000190734863
2020-05-05,10.989999771118164
2020-05-06,12.850000381469727
2020-05-07,15.25
2020-05-08,16.0
2020-05-11,18.100000381469727
2020-05-12,15.989999771118164
2020-05-13,12.149999618530273
2020-05-14,10.0
2020-05-15,10.800000190734863
2020-05-18,9.9399995803833
2020-05-19,11.0
2020-05-20,13.25
2020-05-21,13.104000091552734
2020-05-22,11.5
2020-05-26,12.0
2020-05-27,12.970000267028809
2020-05-28,11.829999923706055
2020-05-29,11.550000190734863
2020-06-01,11.25
2020-06-02,10.600000381469727
2020-06-03,10.100000381469727
2020-06-04,10.989999771118164
2020-06-05,11.350000381469727
2020-06-08,12.25
2020-06-09,12.100000381469727
2020-06-10,12.0
2020-06-11,11.0
2020-06-12,11.979999542236328
2020-06-15,11.899999618530273
2020-06-16,11.050000190734863
2020-06-17,12.0
2020-06-18,11.34000015258789
2020-06-19,10.75
2020-06-22,10.0
2020-06-23,10.0
2020-06-24,11.600000381469727
2020-06-25,11.350000381469727
2020-06-26,11.149999618530273
2020-06-29,10.489999771118164
2020-06-30,10.449999809265137
2020-07-01,10.649999618530273
2020-07-02,10.0
2020-07-06,9.168000221252441
2020-07-07,8.6899995803833
2020-07-08,10.510000228881836
2020-07-09,10.699999809265137
2020-07-10,10.329999923706055
2020-07-13,10.449999809265137
2020-07-14,10.050000190734863
2020-07-15,10.0
2020-07-16,10.010000228881836
2020-07-17,10.149999618530273
2020-07-20,9.880000114440918
2020-07-21,9.949999809265137
2020-07-22,10.0
2020-07-23,10.0
2020-07-24,9.850000381469727
2020-07-27,9.800000190734863
2020-07-28,9.5
2020-07-29,9.850000381469727
2020-07-30,9.430000305175781
2020-07-31,10.0
2020-08-03,9.949999809265137
2020-08-04,9.850000381469727
2020-08-05,9.699999809265137
2020-08-06,10.079999923706055
2020-08-07,10.199999809265137
2020-08-10,10.0
2020-08-11,11.199999809265137
2020-08-12,10.649999618530273
2020-08-13,10.989999771118164
2020-08-14,10.869999885559082
2020-08-17,10.34000015258789
2020-08-18,10.5
2020-08-19,11.300000190734863
2020-08-20,10.699999809265137
2020-08-21,10.5
2020-08-24,10.5
2020-08-25,10.0
2020-08-26,9.899999618530273
2020-08-27,9.75
2020-08-28,9.75
2020-08-31,9.800000190734863
2020-09-01,9.770000457763672
2020-09-02,9.779999732971191
2020-09-03,9.699999809265137
2020-09-04,9.359999656677246
2020-09-08,9.199999809265137
2020-09-09,9.149999618530273
2020-09-10,9.0
2020-09-11,9.09000015258789
2020-09-14,9.300000190734863
2020-09-15,9.979999542236328
2020-09-16,9.859999656677246
2020-09-17,9.800000190734863
2020-09-18,9.600000381469727
2020-09-21,9.600000381469727
2020-09-22,9.350000381469727
2020-09-23,9.199999809265137
2020-09-24,8.850000381469727
2020-09-25,9.350000381469727
2020-09-28,9.170000076293945
2020-09-29,9.300000190734863
2020-09-30,9.0
2020-10-01,10.720000267028809
2020-10-02,12.09000015258789
2020-10-05,13.5
2020-10-06,12.925000190734863
2020-10-07,12.199999809265137
2020-10-08,10.260000228881836
2020-10-09,10.069999694824219
2020-10-12,9.859999656677246
2020-10-13,9.710000038146973
2020-10-14,9.319999694824219
2020-10-15,10.789999961853027
2020-10-16,12.010000228881836
2020-10-19,11.970000267028809
2020-10-20,12.199999809265137
2020-10-21,12.199999809265137
2020-10-22,12.399999618530273
2020-10-23,13.489999771118164
2020-10-26,13.729999542236328
2020-10-27,13.800000190734863
2020-10-28,13.729999542236328
2020-10-29,13.640000343322754
2020-10-30,13.489999771118164
2020-11-02,13.800000190734863
2020-11-03,14.930000305175781
2020-11-04,14.279999732971191
2020-11-05,14.779999732971191
2020-11-06,14.920000076293945
2020-11-09,14.649999618530273
2020-11-10,15.649999618530273
2020-11-11,16.030000686645508
2020-11-12,15.420000076293945
2020-11-13,15.319999694824219
2020-11-16,18.59000015258789
2020-11-17,21.65999984741211
2020-11-18,20.829999923706055
2020-11-19,22.200000762939453
2020-11-20,23.649999618530273
2020-11-23,25.75
2020-11-24,24.850000381469727
2020-11-25,25.260000228881836
2020-11-27,27.100000381469727
2020-11-30,27.700000762939453
2020-12-01,26.739999771118164
2020-12-02,27.399999618530273
2020-12-03,26.899999618530273
2020-12-04,27.0
2020-12-07,27.600000381469727
2020-12-08,29.0
2020-12-09,29.790000915527344
2020-12-10,28.899999618530273
2020-12-11,27.579999923706055
2020-12-14,27.149999618530273
2020-12-15,26.469999313354492
2020-12-16,29.700000762939453
2020-12-17,35.31999969482422
2020-12-18,39.25
2020-12-21,49.47999954223633
2020-12-22,62.0
2020-12-23,52.59000015258789
2020-12-24,44.18000030517578
2020-12-28,38.939998626708984
2020-12-29,38.7400016784668
2020-12-30,33.310001373291016
2020-12-31,28.0
2021-01-04,24.239999771118164
2021-01-05,27.329999923706055
2021-01-06,27.170000076293945
2021-01-07,28.3700008392334
2021-01-08,27.309999465942383
2021-01-11,27.190000534057617
2021-01-12,36.47999954223633
2021-01-13,35.79999923706055
2021-01-14,35.619998931884766
2021-01-15,32.130001068115234
2021-01-19,30.739999771118164
2021-01-20,30.149999618530273
2021-01-21,35.5
2021-01-22,37.720001220703125
2021-01-25,40.97999954223633
2021-01-26,43.91999816894531
2021-01-27,46.75
2021-01-28,39.849998474121094
2021-01-29,42.25
2021-02-01,52.400001525878906
2021-02-02,48.459999084472656
2021-02-03,49.099998474121094
2021-02-04,51.04999923706055
2021-02-05,48.779998779296875
2021-02-08,46.31999969482422
2021-02-09,46.75
2021-02-10,45.849998474121094
2021-02-11,43.88999938964844
2021-02-12,46.65999984741211
2021-02-16,43.279998779296875
2021-02-17,45.959999084472656
2021-02-18,42.22999954223633
2021-02-19,42.95000076293945
2021-02-22,40.81999969482422
2021-02-23,38.93000030517578
2021-02-24,39.40999984741211
2021-02-25,34.90999984741211
2021-02-26,35.29999923706055
2021-03-01,38.779998779296875
2021-03-02,41.88999938964844
2021-03-03,34.13999938964844
2021-03-04,32.11000061035156
2021-03-05,29.959999084472656
2021-03-08,27.309999465942383
2021-03-09,28.90999984741211
2021-03-10,30.049999237060547
2021-03-11,33.650001525878906
2021-03-12,32.310001373291016
2021-03-15,33.43000030517578
2021-03-16,31.959999084472656
2021-03-17,32.04999923706055
2021-03-18,30.209999084472656
2021-03-19,31.420000076293945
2021-03-22,31.530000686645508
2021-03-23,30.09000015258789
2021-03-24,26.850000381469727
2021-03-25,25.889999389648438
2021-03-26,21.8799991607666
2021-03-29,21.059999465942383
2021-03-30,21.75
2021-03-31,22.1200008392334
2021-04-01,22.440000534057617
2021-04-05,21.489999771118164
2021-04-06,22.3700008392334
2021-04-07,20.739999771118164
2021-04-08,20.700000762939453
2021-04-09,23.309999465942383
2021-04-12,21.350000381469727
2021-04-13,21.239999771118164
2021-04-14,20.969999313354492
2021-04-15,19.290000915527344
