Date,BA
2010-08-20,51.286277770996094
2010-08-23,50.25420379638672
2010-08-24,48.37264633178711
2010-08-25,48.23767852783203
2010-08-26,48.68227005004883
2010-08-27,50.14305877685547
2010-08-30,49.3015251159668
2010-08-31,48.531429290771484
2010-09-01,49.452369689941406
2010-09-02,50.32565689086914
2010-09-03,51.31803512573242
2010-09-07,50.3494758605957
2010-09-08,51.20689010620117
2010-09-09,50.36534881591797
2010-09-10,50.682918548583984
2010-09-13,50.96078109741211
2010-09-14,49.825496673583984
2010-09-15,49.801666259765625
2010-09-16,49.682586669921875
2010-09-17,49.97633743286133
2010-09-20,50.587642669677734
2010-09-21,50.99253463745117
2010-09-22,50.73054885864258
2010-09-23,49.738162994384766
2010-09-24,51.286277770996094
2010-09-27,50.72261047363281
2010-09-28,51.2227668762207
2010-09-29,52.37393569946289
2010-09-30,52.826454162597656
2010-10-01,53.056678771972656
2010-10-04,52.65974807739258
2010-10-05,54.46188735961914
2010-10-06,54.44602584838867
2010-10-07,54.35075759887695
2010-10-08,54.96206283569336
2010-10-11,55.565425872802734
2010-10-12,55.7480354309082
2010-10-13,56.74040985107422
2010-10-14,56.65306854248047
2010-10-15,55.66068649291992
2010-10-18,55.75596618652344
2010-10-19,54.819156646728516
2010-10-20,56.65306854248047
2010-10-21,56.764217376708984
2010-10-22,56.573707580566406
2010-10-25,56.8912353515625
2010-10-26,56.605445861816406
2010-10-27,56.256126403808594
2010-10-28,56.58161926269531
2010-10-29,56.081478118896484
2010-11-01,55.954437255859375
2010-11-02,55.39870834350586
2010-11-03,55.063255310058594
2010-11-04,56.588775634765625
2010-11-05,56.92424392700195
2010-11-08,56.07762145996094
2010-11-09,55.310848236083984
2010-11-10,53.56966018676758
2010-11-11,52.211856842041016
2010-11-12,50.39077377319336
2010-11-15,50.80610656738281
2010-11-16,50.1431999206543
2010-11-17,49.91953659057617
2010-11-18,51.604827880859375
2010-11-19,50.790138244628906
2010-11-22,51.141563415527344
2010-11-23,50.798133850097656
2010-11-24,52.2437858581543
2010-11-26,51.75658416748047
2010-11-29,51.405147552490234
2010-11-30,50.93390655517578
2010-12-01,52.491390228271484
2010-12-02,53.18627166748047
2010-12-03,53.146339416503906
2010-12-06,53.18627166748047
2010-12-07,52.89875793457031
2010-12-08,52.06009292602539
2010-12-09,51.604827880859375
2010-12-10,51.245399475097656
2010-12-13,50.94987106323242
2010-12-14,51.50897979736328
2010-12-15,51.309295654296875
2010-12-16,51.43708038330078
2010-12-17,51.94028091430664
2010-12-20,50.5345573425293
2010-12-21,51.26936721801758
2010-12-22,51.604827880859375
2010-12-23,51.964237213134766
2010-12-27,51.716644287109375
2010-12-28,51.804500579833984
2010-12-29,51.95625686645508
2010-12-30,51.92430114746094
2010-12-31,52.12398147583008
2011-01-03,53.034507751464844
2011-01-04,53.4658317565918
2011-01-05,53.897132873535156
2011-01-06,54.95143508911133
2011-01-07,55.41468811035156
2011-01-10,55.183048248291016
2011-01-11,55.07923126220703
2011-01-12,56.02969741821289
2011-01-13,55.77409744262695
2011-01-14,55.965789794921875
2011-01-18,57.88270568847656
2011-01-19,57.291648864746094
2011-01-20,56.80443572998047
2011-01-21,57.251712799072266
2011-01-24,58.09036636352539
2011-01-25,57.69899368286133
2011-01-26,55.92586135864258
2011-01-27,56.357173919677734
2011-01-28,55.29487991333008
2011-01-31,55.494544982910156
2011-02-01,56.141517639160156
2011-02-02,56.70858383178711
2011-02-03,56.692630767822266
2011-02-04,57.01211166381836
2011-02-07,57.45140075683594
2011-02-08,58.074398040771484
2011-02-09,58.34751510620117
2011-02-10,58.371620178222656
2011-02-11,57.95387649536133
2011-02-14,58.050296783447266
2011-02-15,57.35942459106445
2011-02-16,58.2270393371582
2011-02-17,58.034236907958984
2011-02-18,58.67692184448242
2011-02-22,56.981834411621094
2011-02-23,56.41947937011719
2011-02-24,56.84526824951172
2011-02-25,58.08245086669922
2011-02-28,57.84944152832031
2011-03-01,56.33113098144531
2011-03-02,55.889278411865234
2011-03-03,57.60844802856445
2011-03-04,57.680747985839844
2011-03-07,56.941650390625
2011-03-08,57.873565673828125
2011-03-09,57.913734436035156
2011-03-10,57.27104949951172
2011-03-11,57.55220031738281
2011-03-14,56.82920837402344
2011-03-15,55.98567199707031
2011-03-16,54.37897872924805
2011-03-17,54.869014739990234
2011-03-18,55.51171112060547
2011-03-21,57.198734283447266
2011-03-22,57.720924377441406
2011-03-23,58.41984558105469
2011-03-24,58.451969146728516
2011-03-25,58.91792678833008
2011-03-28,58.885780334472656
2011-03-29,59.14285659790039
2011-03-30,59.28745651245117
2011-03-31,59.391902923583984
2011-04-01,59.456153869628906
2011-04-04,59.40796661376953
2011-04-05,58.829551696777344
2011-04-06,59.22319030761719
2011-04-07,59.68110656738281
2011-04-08,59.02233123779297
2011-04-11,59.255340576171875
2011-04-12,58.70904541015625
2011-04-13,57.945858001708984
2011-04-14,58.08245086669922
2011-04-15,58.32343673706055
2011-04-18,58.47606658935547
2011-04-19,58.765289306640625
2011-04-20,60.30772018432617
2011-04-21,60.604976654052734
2011-04-25,60.17115020751953
2011-04-26,60.693321228027344
2011-04-27,61.1512451171875
2011-04-28,63.1034049987793
2011-04-29,64.09152221679688
2011-05-02,63.89068603515625
2011-05-03,63.874610900878906
2011-05-04,63.33634567260742
2011-05-05,63.02306365966797
2011-05-06,63.71392822265625
2011-05-09,63.979061126708984
2011-05-10,64.22807312011719
2011-05-11,63.864688873291016
2011-05-12,64.13117218017578
2011-05-13,63.82427978515625
2011-05-16,62.80671691894531
2011-05-17,61.92644500732422
2011-05-18,62.297908782958984
2011-05-19,63.00860595703125
2011-05-20,62.60480880737305
2011-05-23,61.6033821105957
2011-05-24,61.02997970581055
2011-05-25,61.63570785522461
2011-05-26,61.910282135009766
2011-05-27,62.17679214477539
2011-05-31,63.01670837402344
2011-06-01,60.85230255126953
2011-06-02,61.12691116333008
2011-06-03,60.44044876098633
2011-06-06,60.23049545288086
2011-06-07,59.9074592590332
2011-06-08,59.64093780517578
2011-06-09,59.9074592590332
2011-06-10,58.70414352416992
2011-06-13,58.906009674072266
2011-06-14,60.27894592285156
2011-06-15,59.64093780517578
2011-06-16,59.7701530456543
2011-06-17,59.891273498535156
2011-06-20,60.18203353881836
2011-06-21,59.74592590332031
2011-06-22,58.243797302246094
2011-06-23,57.541194915771484
2011-06-24,57.549278259277344
2011-06-27,57.84000015258789
2011-06-28,58.21955871582031
2011-06-29,58.728355407714844
2011-06-30,59.705535888671875
2011-07-01,59.9801139831543
2011-07-05,59.88322830200195
2011-07-06,60.35968780517578
2011-07-07,61.36918640136719
2011-07-08,60.62618637084961
2011-07-11,59.23712921142578
2011-07-12,58.09034729003906
2011-07-13,58.28417205810547
2011-07-14,57.49272537231445
2011-07-15,57.56542205810547
2011-07-18,56.16826629638672
2011-07-19,56.95972442626953
2011-07-20,58.203399658203125
2011-07-21,58.86564636230469
2011-07-22,58.687965393066406
2011-07-25,57.589630126953125
2011-07-26,56.66090774536133
2011-07-27,57.040462493896484
2011-07-28,57.06472396850586
2011-07-29,56.911258697509766
2011-08-01,56.79819869995117
2011-08-02,54.67422103881836
2011-08-03,54.38348388671875
2011-08-04,50.95119857788086
2011-08-05,50.67662811279297
2011-08-08,47.413944244384766
2011-08-09,50.34550476074219
2011-08-10,46.67854690551758
2011-08-11,47.849365234375
2011-08-12,50.20729064941406
2011-08-15,50.97970962524414
2011-08-16,50.597557067871094
2011-08-17,50.556907653808594
2011-08-18,47.91440963745117
2011-08-19,46.784244537353516
2011-08-22,47.46723556518555
2011-08-23,49.41046142578125
2011-08-24,50.15849685668945
2011-08-25,49.67878341674805
2011-08-26,51.061012268066406
2011-08-29,52.5245475769043
2011-08-30,53.68724060058594
2011-08-31,54.36210250854492
2011-09-01,53.70351028442383
2011-09-02,52.06108474731445
2011-09-06,51.036617279052734
2011-09-07,52.768455505371094
2011-09-08,51.069149017333984
2011-09-09,50.23980712890625
2011-09-12,50.72765350341797
2011-09-13,51.1016731262207
2011-09-14,51.24802017211914
2011-09-15,52.2968864440918
2011-09-16,53.15874099731445
2011-09-19,52.15866470336914
2011-09-20,51.678955078125
2011-09-21,49.61373519897461
2011-09-22,47.74367904663086
2011-09-23,48.38600158691406
2011-09-26,50.41868209838867
2011-09-27,51.04475021362305
2011-09-28,50.34550476074219
2011-09-29,50.711395263671875
2011-09-30,49.199073791503906
2011-10-03,47.36152267456055
2011-10-04,48.08517074584961
2011-10-05,48.75188064575195
2011-10-06,49.987762451171875
2011-10-07,50.25606918334961
2011-10-10,52.06108474731445
2011-10-11,52.01232147216797
2011-10-12,52.2968864440918
2011-10-13,51.654571533203125
2011-10-14,51.947261810302734
2011-10-17,50.2316780090332
2011-10-18,51.60577392578125
2011-10-19,51.31306838989258
2011-10-20,50.8089599609375
2011-10-21,52.51641845703125
2011-10-24,52.64651107788086
2011-10-25,51.80904769897461
2011-10-26,54.118167877197266
2011-10-27,54.87432861328125
2011-10-28,55.427215576171875
2011-10-31,53.492103576660156
2011-11-01,51.36185073852539
2011-11-02,52.36192321777344
2011-11-03,53.81732940673828
2011-11-04,53.500244140625
2011-11-07,53.89863967895508
2011-11-08,54.53689193725586
2011-11-09,52.818546295166016
2011-11-10,53.04764938354492
2011-11-11,54.757816314697266
2011-11-14,55.59245300292969
2011-11-15,55.59245300292969
2011-11-16,54.28321075439453
2011-11-17,54.078651428222656
2011-11-18,55.19965744018555
2011-11-21,53.64497756958008
2011-11-22,52.6548957824707
2011-11-23,51.026546478271484
2011-11-25,51.370216369628906
2011-11-28,53.17856216430664
2011-11-29,53.39950180053711
2011-11-30,56.20612335205078
2011-12-01,58.079959869384766
2011-12-02,58.34178161621094
2011-12-05,58.169921875
2011-12-06,57.98994064331055
2011-12-07,57.768985748291016
2011-12-08,57.417137145996094
2011-12-09,58.85728454589844
2011-12-12,58.01447296142578
2011-12-13,58.01447296142578
2011-12-14,57.22894287109375
2011-12-15,57.77718734741211
2011-12-16,58.10447311401367
2011-12-19,57.40896987915039
2011-12-20,59.274593353271484
2011-12-21,60.215599060058594
2011-12-22,60.788387298583984
2011-12-23,60.52652359008789
2011-12-27,60.772003173828125
2011-12-28,59.94556427001953
2011-12-29,60.64109420776367
2011-12-30,60.01920700073242
2012-01-03,60.73107147216797
2012-01-04,60.821109771728516
2012-01-05,60.16648483276367
2012-01-06,60.53472900390625
2012-01-09,60.984745025634766
2012-01-10,61.36933135986328
2012-01-11,61.15658950805664
2012-01-12,61.78664779663086
2012-01-13,61.042015075683594
2012-01-17,61.565696716308594
2012-01-18,61.418426513671875
2012-01-19,61.827552795410156
2012-01-20,61.794830322265625
2012-01-23,61.78664779663086
2012-01-24,61.663902282714844
2012-01-25,62.040313720703125
2012-01-26,61.62298583984375
2012-01-27,61.00112533569336
2012-01-30,60.6819953918457
2012-01-31,60.698360443115234
2012-02-01,61.672080993652344
2012-02-02,61.549346923828125
2012-02-03,62.46579360961914
2012-02-06,61.74571228027344
2012-02-07,61.53297424316406
2012-02-08,62.10913848876953
2012-02-09,62.47129440307617
2012-02-10,61.68937301635742
2012-02-13,61.6070671081543
2012-02-14,62.19145202636719
2012-02-15,61.90339279174805
2012-02-16,61.9527587890625
2012-02-17,62.01860809326172
2012-02-21,62.323150634765625
2012-02-22,62.60296630859375
2012-02-23,62.430137634277344
2012-02-24,62.60296630859375
2012-02-27,61.90339279174805
2012-02-28,61.86223220825195
2012-02-29,61.68937301635742
2012-03-01,61.79636001586914
2012-03-02,61.64820861816406
2012-03-05,61.014434814453125
2012-03-06,59.722232818603516
2012-03-07,60.51237869262695
2012-03-08,61.0473747253418
2012-03-09,60.32307052612305
2012-03-12,60.57820510864258
2012-03-13,61.16259002685547
2012-03-14,61.919822692871094
2012-03-15,62.08443832397461
2012-03-16,61.89511489868164
2012-03-19,62.05976486206055
2012-03-20,61.84576416015625
2012-03-21,61.73875045776367
2012-03-22,60.84160614013672
2012-03-23,60.882747650146484
2012-03-26,61.87868881225586
2012-03-27,61.57414245605469
2012-03-28,61.179080963134766
2012-03-29,60.973297119140625
2012-03-30,61.21199417114258
2012-04-02,61.87044906616211
2012-04-03,61.44243621826172
2012-04-04,60.635826110839844
2012-04-05,60.56999969482422
2012-04-09,59.615234375
2012-04-10,58.10900115966797
2012-04-11,59.07201385498047
2012-04-12,60.49591064453125
2012-04-13,60.01852035522461
2012-04-16,59.820987701416016
2012-04-17,60.981502532958984
2012-04-18,60.668739318847656
2012-04-19,60.16667938232422
2012-04-20,60.53708267211914
2012-04-23,59.969146728515625
2012-04-24,60.257225036621094
2012-04-25,63.442527770996094
2012-04-26,63.36841583251953
2012-04-27,63.598907470703125
2012-04-30,63.21205520629883
2012-05-01,63.58244323730469
2012-05-02,63.59068298339844
2012-05-03,63.23675537109375
2012-05-04,62.42189025878906
2012-05-07,62.52066421508789
2012-05-08,62.05976486206055
2012-05-09,61.306373596191406
2012-05-10,61.09939193725586
2012-05-11,60.90067672729492
2012-05-14,60.53641891479492
2012-05-15,60.08933639526367
2012-05-16,59.89891815185547
2012-05-17,57.72982406616211
2012-05-18,57.24961853027344
2012-05-21,59.4270133972168
2012-05-22,59.17864990234375
2012-05-23,59.25314712524414
2012-05-24,59.10415267944336
2012-05-25,57.95336151123047
2012-05-29,58.28449630737305
2012-05-30,57.44832229614258
2012-05-31,57.630455017089844
2012-06-01,55.668331146240234
2012-06-04,55.88359451293945
2012-06-05,55.94981384277344
2012-06-06,57.141998291015625
2012-06-07,57.91193771362305
2012-06-08,57.903663635253906
2012-06-11,58.04441452026367
2012-06-12,60.08933639526367
2012-06-13,59.6588249206543
2012-06-14,59.484981536865234
2012-06-15,59.600868225097656
2012-06-18,59.52638626098633
2012-06-19,60.370819091796875
2012-06-20,60.445343017578125
2012-06-21,59.087581634521484
2012-06-22,59.576019287109375
2012-06-25,58.82265090942383
2012-06-26,58.72328567504883
2012-06-27,59.501522064208984
2012-06-28,59.26144027709961
2012-06-29,61.513328552246094
2012-07-02,60.58608627319336
2012-07-03,61.48850631713867
2012-07-05,61.629241943359375
2012-07-06,61.008331298828125
2012-07-09,61.2898063659668
2012-07-10,60.61920928955078
2012-07-11,59.21175765991211
2012-07-12,59.36906814575195
2012-07-13,60.859291076660156
2012-07-16,60.4122314453125
2012-07-17,60.52814483642578
2012-07-18,61.17390060424805
2012-07-19,61.97694778442383
2012-07-20,61.17390060424805
2012-07-23,60.3625602722168
2012-07-24,59.63398742675781
2012-07-25,61.2898063659668
2012-07-26,62.01835632324219
2012-07-27,62.515098571777344
2012-07-30,61.97694778442383
2012-07-31,61.190467834472656
2012-08-01,60.24664306640625
2012-08-02,59.600868225097656
2012-08-03,60.27975082397461
2012-08-06,60.345985412597656
2012-08-07,61.64579391479492
2012-08-08,61.761714935302734
2012-08-09,61.49679183959961
2012-08-10,61.43880844116211
2012-08-13,61.42227554321289
2012-08-14,61.107662200927734
2012-08-15,60.8577995300293
2012-08-16,61.332523345947266
2012-08-17,61.55741500854492
2012-08-20,61.49079132080078
2012-08-21,61.024383544921875
2012-08-22,60.632911682128906
2012-08-23,58.60072708129883
2012-08-24,59.20871353149414
2012-08-27,59.45024490356445
2012-08-28,59.56686019897461
2012-08-29,59.5002326965332
2012-08-30,58.98383712768555
2012-08-31,59.466915130615234
2012-09-04,59.02549743652344
2012-09-05,59.90000534057617
2012-09-06,60.64958953857422
2012-09-07,60.707889556884766
2012-09-10,59.20038986206055
2012-09-11,59.35862731933594
2012-09-12,59.100433349609375
2012-09-13,59.616825103759766
2012-09-14,59.36695861816406
2012-09-17,58.234249114990234
2012-09-18,58.675682067871094
2012-09-19,58.21759796142578
2012-09-20,58.17596435546875
2012-09-21,58.275901794433594
2012-09-24,58.32587432861328
2012-09-25,57.78449630737305
2012-09-26,58.50910949707031
2012-09-27,58.384178161621094
2012-09-28,57.96772003173828
2012-10-01,58.30921936035156
2012-10-02,57.90943908691406
2012-10-03,58.18427658081055
2012-10-04,58.25091552734375
2012-10-05,59.04214096069336
2012-10-08,58.775630950927734
2012-10-09,58.83392333984375
2012-10-10,58.58406448364258
2012-10-11,58.992156982421875
2012-10-12,59.841712951660156
2012-10-15,60.174842834472656
2012-10-16,61.199275970458984
2012-10-17,61.32419967651367
2012-10-18,61.84891891479492
2012-10-19,61.64068603515625
2012-10-22,61.38251876831055
2012-10-23,60.64958953857422
2012-10-24,60.557952880859375
2012-10-25,59.58351135253906
2012-10-26,59.225372314453125
2012-10-31,58.6673583984375
2012-11-01,58.958858489990234
2012-11-02,58.3425407409668
2012-11-05,58.64237976074219
2012-11-06,59.9832878112793
2012-11-07,58.75143814086914
2012-11-08,59.480506896972656
2012-11-09,61.38273620605469
2012-11-12,61.751461029052734
2012-11-13,61.474910736083984
2012-11-14,59.74027633666992
2012-11-15,59.5307731628418
2012-11-16,59.30451965332031
2012-11-19,60.30170822143555
2012-11-20,60.78778076171875
2012-11-21,61.298927307128906
2012-11-23,61.7933349609375
2012-11-26,62.237464904785156
2012-11-27,62.421852111816406
2012-11-28,62.08661651611328
2012-11-29,62.111785888671875
2012-11-30,62.24586486816406
2012-12-03,62.02797317504883
2012-12-04,62.05312728881836
2012-12-05,61.902278900146484
2012-12-06,61.99446487426758
2012-12-07,62.54753875732422
2012-12-10,63.293338775634766
2012-12-11,63.536354064941406
2012-12-12,63.24306869506836
2012-12-13,62.279380798339844
2012-12-14,62.02797317504883
2012-12-17,62.555912017822266
2012-12-18,63.284950256347656
2012-12-19,63.276580810546875
2012-12-20,63.85478973388672
2012-12-21,63.82967758178711
2012-12-24,63.66205596923828
2012-12-26,63.70395278930664
2012-12-27,63.54473114013672
2012-12-28,62.589420318603516
2012-12-31,63.15087890625
2013-01-02,64.58385467529297
2013-01-03,64.91902160644531
2013-01-04,65.1034164428711
2013-01-07,63.79612731933594
2013-01-08,62.120155334472656
2013-01-09,64.32408142089844
2013-01-10,64.60060119628906
2013-01-11,62.98329162597656
2013-01-14,64.14808654785156
2013-01-15,64.47490692138672
2013-01-16,62.29615020751953
2013-01-17,63.06708526611328
2013-01-18,62.88273620605469
2013-01-22,62.14529800415039
2013-01-23,62.25422668457031
2013-01-24,63.11737823486328
2013-01-25,62.874366760253906
2013-01-28,62.01121520996094
2013-01-29,61.717933654785156
2013-01-30,62.50563430786133
2013-01-31,61.902278900146484
2013-02-01,62.740291595458984
2013-02-04,63.02520751953125
2013-02-05,63.59501266479492
2013-02-06,63.93020248413086
2013-02-07,64.8855209350586
2013-02-08,64.156494140625
2013-02-11,63.57826614379883
2013-02-12,63.678794860839844
2013-02-13,63.067386627197266
2013-02-14,63.193878173828125
2013-02-15,63.27822494506836
2013-02-19,62.95772933959961
2013-02-20,63.067386627197266
2013-02-21,64.1047134399414
2013-02-22,64.65292358398438
2013-02-25,63.27822494506836
2013-02-26,63.80110168457031
2013-02-27,65.2432861328125
2013-02-28,64.85533142089844
2013-03-01,65.17577362060547
2013-03-04,65.01554107666016
2013-03-05,66.33966827392578
2013-03-06,66.69390106201172
2013-03-07,68.35530853271484
2013-03-08,68.50714111328125
2013-03-11,69.94929504394531
2013-03-12,70.97821807861328
2013-03-13,71.4758071899414
2013-03-14,71.36616516113281
2013-03-15,72.89266204833984
2013-03-18,71.83844757080078
2013-03-19,72.11675262451172
2013-03-20,71.99869537353516
2013-03-21,71.12157440185547
2013-03-22,71.53482055664062
2013-03-25,71.56015014648438
2013-03-26,73.05289459228516
2013-03-27,72.69869232177734
2013-03-28,72.40348815917969
2013-04-01,71.89746856689453
2013-04-02,70.91918182373047
2013-04-03,71.14688873291016
2013-04-04,71.64448547363281
2013-04-05,72.67338562011719
2013-04-08,73.16255187988281
2013-04-09,73.55050659179688
2013-04-10,74.06494903564453
2013-04-11,74.66372680664062
2013-04-12,74.96734619140625
2013-04-15,73.17940521240234
2013-04-16,73.28060150146484
2013-04-17,73.11194610595703
2013-04-18,72.63121795654297
2013-04-19,74.18301391601562
2013-04-22,73.32276916503906
2013-04-23,74.3685531616211
2013-04-24,76.60350036621094
2013-04-25,77.31190490722656
2013-04-26,78.30709838867188
2013-04-29,77.50592803955078
2013-04-30,77.09265899658203
2013-05-01,76.89868927001953
2013-05-02,77.7673568725586
2013-05-03,79.0577163696289
2013-05-06,79.4372329711914
2013-05-07,79.9432601928711
2013-05-08,79.7186279296875
2013-05-09,80.20178985595703
2013-05-10,79.88817596435547
2013-05-13,80.32897186279297
2013-05-14,81.47339630126953
2013-05-15,82.24479675292969
2013-05-16,81.87181091308594
2013-05-17,83.85542297363281
2013-05-20,83.68590545654297
2013-05-21,83.7113265991211
2013-05-22,83.01619720458984
2013-05-23,84.55902862548828
2013-05-24,84.77096557617188
2013-05-28,84.86421203613281
2013-05-29,83.99955749511719
2013-05-30,85.2287368774414
2013-05-31,83.94017791748047
2013-06-03,85.39826965332031
2013-06-04,84.44034576416016
2013-06-05,83.49090576171875
2013-06-06,84.56749725341797
2013-06-07,86.88175201416016
2013-06-10,86.66981506347656
2013-06-11,86.25447082519531
2013-06-12,85.51693725585938
2013-06-13,86.60202026367188
2013-06-14,86.32227325439453
2013-06-17,87.33951568603516
2013-06-18,88.2296142578125
2013-06-19,86.67829132080078
2013-06-20,84.46576690673828
2013-06-21,84.75401306152344
2013-06-24,82.94839477539062
2013-06-25,83.64350128173828
2013-06-26,85.40674591064453
2013-06-27,87.44124603271484
2013-06-28,86.83939361572266
2013-07-01,87.51753234863281
2013-07-02,86.01710510253906
2013-07-03,87.22084045410156
2013-07-05,88.33134460449219
2013-07-08,88.47545623779297
2013-07-09,88.73823547363281
2013-07-10,89.43338012695312
2013-07-11,90.60316467285156
2013-07-12,86.35616302490234
2013-07-15,89.56902313232422
2013-07-16,88.35678100585938
2013-07-17,88.83148193359375
2013-07-18,91.23899841308594
2013-07-19,90.67101287841797
2013-07-22,90.58624267578125
2013-07-23,91.37461853027344
2013-07-24,90.66254425048828
2013-07-25,90.45060729980469
2013-07-26,89.51813507080078
2013-07-29,88.84844207763672
2013-07-30,89.62835693359375
2013-07-31,89.09429168701172
2013-08-01,90.45060729980469
2013-08-02,91.46788787841797
2013-08-05,91.12877655029297
2013-08-06,90.73883819580078
2013-08-07,90.62387084960938
2013-08-08,90.12995910644531
2013-08-09,89.6956787109375
2013-08-12,88.76746368408203
2013-08-13,90.46208190917969
2013-08-14,88.69934844970703
2013-08-15,87.48159790039062
2013-08-16,88.11174774169922
2013-08-19,89.17620086669922
2013-08-20,89.09957122802734
2013-08-21,88.4864501953125
2013-08-22,89.53384399414062
2013-08-23,89.82341766357422
2013-08-26,89.86595916748047
2013-08-27,87.89033508300781
2013-08-28,87.9414291381836
2013-08-29,89.35502624511719
2013-08-30,88.49496459960938
2013-09-03,89.42316436767578
2013-09-04,90.58130645751953
2013-09-05,90.81975555419922
2013-09-06,90.32582092285156
2013-09-09,91.27959442138672
2013-09-10,92.11410522460938
2013-09-11,93.01679992675781
2013-09-12,93.50218200683594
2013-09-13,94.80508422851562
2013-09-16,98.5008773803711
2013-09-17,99.72712707519531
