Date,LGND
2010-06-22,5.427323818206787
2010-06-23,5.389894008636475
2010-06-24,5.389894008636475
2010-06-25,5.951341152191162
2010-06-28,5.7641921043396
2010-06-29,5.240174770355225
2010-06-30,5.464754104614258
2010-07-01,5.240174770355225
2010-07-02,5.315033912658691
2010-07-06,5.202744960784912
2010-07-07,5.464754104614258
2010-07-08,5.65190315246582
2010-07-09,5.577043056488037
2010-07-12,5.61447286605835
2010-07-13,6.288209915161133
2010-07-14,6.026200771331787
2010-07-15,5.7641921043396
2010-07-16,5.427323818206787
2010-07-19,5.502182960510254
2010-07-20,5.61447286605835
2010-07-21,5.577043056488037
2010-07-22,5.7641921043396
2010-07-23,6.10106086730957
2010-07-26,6.175920009613037
2010-07-27,6.25078010559082
2010-07-28,5.951341152191162
2010-07-29,5.988770961761475
2010-07-30,6.175920009613037
2010-08-02,6.21334981918335
2010-08-03,6.25078010559082
2010-08-04,6.325638771057129
2010-08-05,6.10106086730957
2010-08-06,6.10106086730957
2010-08-09,6.026200771331787
2010-08-10,5.988770961761475
2010-08-11,5.801621913909912
2010-08-12,5.726761817932129
2010-08-13,5.689332962036133
2010-08-16,5.876482009887695
2010-08-17,6.063631057739258
2010-08-18,6.25078010559082
2010-08-19,5.7641921043396
2010-08-20,5.689332962036133
2010-08-23,5.61447286605835
2010-08-24,5.61447286605835
2010-08-25,5.65190315246582
2010-08-26,5.502182960510254
2010-08-27,5.801621913909912
2010-08-30,5.427323818206787
2010-08-31,5.427323818206787
2010-09-01,5.61447286605835
2010-09-02,5.726761817932129
2010-09-03,5.726761817932129
2010-09-07,5.61447286605835
2010-09-08,5.577043056488037
2010-09-09,5.7641921043396
2010-09-10,5.988770961761475
2010-09-13,6.21334981918335
2010-09-14,5.988770961761475
2010-09-15,5.913910865783691
2010-09-16,5.876482009887695
2010-09-17,5.839052200317383
2010-09-20,5.988770961761475
2010-09-21,6.138490200042725
2010-09-22,5.913910865783691
2010-09-23,5.988770961761475
2010-09-24,5.988770961761475
2010-09-27,5.876482009887695
2010-09-28,5.876482009887695
2010-09-29,5.876482009887695
2010-09-30,5.913910865783691
2010-10-01,5.913910865783691
2010-10-04,5.839052200317383
2010-10-05,5.988770961761475
2010-10-06,5.951341152191162
2010-10-07,5.988770961761475
2010-10-08,5.951341152191162
2010-10-11,5.988770961761475
2010-10-12,6.10106086730957
2010-10-13,6.25078010559082
2010-10-14,6.21334981918335
2010-10-15,6.175920009613037
2010-10-18,6.325638771057129
2010-10-19,6.138490200042725
2010-10-20,6.25078010559082
2010-10-21,6.138490200042725
2010-10-22,6.288209915161133
2010-10-25,6.25078010559082
2010-10-26,6.288209915161133
2010-10-27,6.10106086730957
2010-10-28,6.10106086730957
2010-10-29,6.063631057739258
2010-11-01,6.175920009613037
2010-11-02,6.288209915161133
2010-11-03,6.21334981918335
2010-11-04,6.288209915161133
2010-11-05,6.288209915161133
2010-11-08,6.288209915161133
2010-11-09,6.25078010559082
2010-11-10,6.138490200042725
2010-11-11,5.951341152191162
2010-11-12,5.951341152191162
2010-11-15,5.988770961761475
2010-11-16,5.913910865783691
2010-11-17,5.7641921043396
2010-11-18,5.689332962036133
2010-11-19,5.658141136169434
2010-11-22,5.159077167510986
2010-11-23,5.159077167510986
2010-11-24,5.315033912658691
2010-11-26,5.246413230895996
2010-11-29,5.221459865570068
2010-11-30,5.265128135681152
2010-12-01,5.252651214599609
2010-12-02,5.302557945251465
2010-12-03,5.302557945251465
2010-12-06,5.302557945251465
2010-12-07,5.364941120147705
2010-12-08,5.283843040466309
2010-12-09,5.246413230895996
2010-12-10,5.271366119384766
2010-12-13,5.315033912658691
2010-12-14,5.315033912658691
2010-12-15,5.352464199066162
2010-12-16,5.421084880828857
2010-12-17,5.545852184295654
2010-12-20,5.664379119873047
2010-12-21,5.708046913146973
2010-12-22,5.658141136169434
2010-12-23,5.601995944976807
2010-12-27,5.595757961273193
2010-12-28,5.601995944976807
2010-12-29,5.558328151702881
2010-12-30,5.558328151702881
2010-12-31,5.564566135406494
2011-01-03,5.608234882354736
2011-01-04,5.664379119873047
2011-01-05,5.789144992828369
2011-01-06,5.701808929443359
2011-01-07,5.670618057250977
2011-01-10,5.645664215087891
2011-01-11,5.620710849761963
2011-01-12,5.689332962036133
2011-01-13,5.65190315246582
2011-01-14,5.701808929443359
2011-01-18,5.633187770843506
2011-01-19,5.539612770080566
2011-01-20,5.483468055725098
2011-01-21,5.408608913421631
2011-01-24,5.477230072021484
2011-01-25,5.421084880828857
2011-01-26,5.464754104614258
2011-01-27,5.458515167236328
2011-01-28,5.396131992340088
2011-01-31,5.427323818206787
2011-02-01,5.502182960510254
2011-02-02,5.558328151702881
2011-02-03,5.421084880828857
2011-02-04,5.470992088317871
2011-02-07,5.595757961273193
2011-02-08,5.67685604095459
2011-02-09,5.626948833465576
2011-02-10,5.645664215087891
2011-02-11,5.626948833465576
2011-02-14,5.639426231384277
2011-02-15,5.670618057250977
2011-02-16,6.406736850738525
2011-02-17,6.269495010375977
2011-02-18,6.225827217102051
2011-02-22,6.175920009613037
2011-02-23,6.194634914398193
2011-02-24,6.232065200805664
2011-02-25,6.288209915161133
2011-02-28,6.7623209953308105
2011-03-01,6.687460899353027
2011-03-02,6.818465232849121
2011-03-03,6.862133026123047
2011-03-04,6.799749851226807
2011-03-07,6.612600803375244
2011-03-08,6.687460899353027
2011-03-09,6.606362819671631
2011-03-10,6.25078010559082
2011-03-11,6.138490200042725
2011-03-14,5.995008945465088
2011-03-15,5.901434898376465
2011-03-16,5.770430088043213
2011-03-17,5.73923921585083
2011-03-18,5.801621913909912
2011-03-21,5.932625770568848
2011-03-22,6.11977481842041
2011-03-23,6.325638771057129
2011-03-24,6.412975788116455
2011-03-25,6.419213771820068
2011-03-28,6.225827217102051
2011-03-29,6.238303184509277
2011-03-30,6.219587802886963
2011-03-31,6.238303184509277
2011-04-01,6.194634914398193
2011-04-04,6.200872898101807
2011-04-05,6.219587802886963
2011-04-06,6.325638771057129
2011-04-07,6.294447898864746
2011-04-08,6.169682025909424
2011-04-11,6.094821929931641
2011-04-12,5.963818073272705
2011-04-13,6.007485866546631
2011-04-14,5.976294040679932
2011-04-15,6.18215799331665
2011-04-18,6.219587802886963
2011-04-19,6.200872898101807
2011-04-20,6.369307994842529
2011-04-21,6.350593090057373
2011-04-25,6.406736850738525
2011-04-26,6.543980121612549
2011-04-27,6.600124835968018
2011-04-28,7.011853218078613
2011-04-29,6.930755138397217
2011-05-02,6.955708026885986
2011-05-03,6.93699312210083
2011-05-04,6.862133026123047
2011-05-05,6.749844074249268
2011-05-06,6.843419075012207
2011-05-09,6.84965705871582
2011-05-10,7.167809963226318
2011-05-11,6.9120402336120605
2011-05-12,7.049283027648926
2011-05-13,7.074235916137695
2011-05-16,7.074235916137695
2011-05-17,6.905801773071289
2011-05-18,6.899562835693359
2011-05-19,6.868371963500977
2011-05-20,6.662508010864258
2011-05-23,6.406736850738525
2011-05-24,6.412975788116455
2011-05-25,6.475358963012695
2011-05-26,6.668745994567871
2011-05-27,6.618840217590332
2011-05-31,6.612600803375244
2011-06-01,6.313162803649902
2011-06-02,6.462882041931152
2011-06-03,6.375545978546143
2011-06-06,6.394260883331299
2011-06-07,6.494073867797852
2011-06-08,6.412975788116455
2011-06-09,6.313162803649902
2011-06-10,6.1634440422058105
2011-06-13,6.288209915161133
2011-06-14,6.394260883331299
2011-06-15,6.11977481842041
2011-06-16,6.406736850738525
2011-06-17,6.406736850738525
2011-06-20,6.668745994567871
2011-06-21,6.612600803375244
2011-06-22,6.69993782043457
2011-06-23,6.743606090545654
2011-06-24,6.862133026123047
2011-06-27,7.330006122589111
2011-06-28,7.498439788818359
2011-06-29,7.38615083694458
2011-06-30,7.454771995544434
2011-07-01,7.454771995544434
2011-07-05,6.993137836456299
2011-07-06,6.993137836456299
2011-07-07,7.267622947692871
2011-07-08,7.286337852478027
2011-07-11,7.099188804626465
2011-07-12,6.84965705871582
2011-07-13,6.9120402336120605
2011-07-14,7.049283027648926
2011-07-15,7.205239772796631
2011-07-18,7.205239772796631
2011-07-19,7.461010932922363
2011-07-20,7.47348690032959
2011-07-21,7.616968154907227
2011-07-22,7.710543155670166
2011-07-25,7.7354960441589355
2011-07-26,8.340611457824707
2011-07-27,8.203369140625
2011-07-28,8.209607124328613
2011-07-29,8.49656867980957
2011-08-01,8.440423965454102
2011-08-02,8.190892219543457
2011-08-03,8.165939331054688
2011-08-04,7.54210901260376
2011-08-05,7.267622947692871
2011-08-08,6.999375820159912
2011-08-09,6.793511867523193
2011-08-10,6.9619460105896
2011-08-11,7.230193138122559
2011-08-12,7.567061901092529
2011-08-15,7.654397964477539
2011-08-16,7.772925853729248
2011-08-17,7.723019123077393
2011-08-18,7.485963821411133
2011-08-19,7.461010932922363
2011-08-22,7.529632091522217
2011-08-23,7.62320613861084
2011-08-24,8.097317695617676
2011-08-25,7.716781139373779
2011-08-26,7.779163837432861
2011-08-29,9.332502365112305
2011-08-30,9.55084228515625
2011-08-31,9.500935554504395
2011-09-01,9.357455253601074
2011-09-02,8.902058601379395
2011-09-06,8.752339363098145
2011-09-07,9.950094223022461
2011-09-08,9.625701904296875
2011-09-09,9.463505744934082
2011-09-12,9.351216316223145
2011-09-13,9.52588939666748
2011-09-14,9.469743728637695
2011-09-15,9.42607593536377
2011-09-16,9.451028823852539
2011-09-19,9.363693237304688
2011-09-20,9.444790840148926
2011-09-21,9.195259094238281
2011-09-22,8.7710542678833
2011-09-23,8.833436965942383
2011-09-26,9.114160537719727
2011-09-27,9.195259094238281
2011-09-28,8.696194648742676
2011-09-29,8.509045600891113
2011-09-30,8.5339994430542
2011-10-03,8.02245807647705
2011-10-04,8.315657615661621
2011-10-05,8.452900886535645
2011-10-06,8.359326362609863
2011-10-07,8.22832202911377
2011-10-10,8.421709060668945
2011-10-11,8.415471076965332
2011-10-12,8.64628791809082
2011-10-13,8.583905220031738
2011-10-14,8.764816284179688
2011-10-17,8.527759552001953
2011-10-18,8.764816284179688
2011-10-19,8.65252685546875
2011-10-20,8.739863395690918
2011-10-21,8.808484077453613
2011-10-24,8.889581680297852
2011-10-25,8.64628791809082
2011-10-26,8.939488410949707
2011-10-27,9.563319206237793
2011-10-28,9.469743728637695
2011-10-31,9.170306205749512
2011-11-01,9.257641792297363
2011-11-02,9.644416809082031
2011-11-03,9.812850952148438
2011-11-04,9.794136047363281
2011-11-07,9.70680046081543
2011-11-08,7.485963821411133
2011-11-09,7.610730171203613
2011-11-10,6.81222677230835
2011-11-11,7.548346996307373
2011-11-14,7.167809963226318
2011-11-15,7.167809963226318
2011-11-16,6.949470043182373
2011-11-17,6.887086868286133
2011-11-18,6.93699312210083
2011-11-21,6.606362819671631
2011-11-22,6.712413787841797
2011-11-23,6.774796962738037
2011-11-25,6.843419075012207
2011-11-28,7.149095058441162
2011-11-29,7.117904186248779
2011-11-30,7.317530155181885
2011-12-01,7.348721027374268
2011-12-02,7.280099868774414
2011-12-05,7.392388820648193
2011-12-06,7.330006122589111
2011-12-07,7.354959011077881
2011-12-08,7.354959011077881
2011-12-09,7.654397964477539
2011-12-12,7.367435932159424
2011-12-13,7.230193138122559
2011-12-14,7.0305681228637695
2011-12-15,7.130381107330322
2011-12-16,7.392388820648193
2011-12-19,7.267622947692871
2011-12-20,7.485963821411133
2011-12-21,7.62320613861084
2011-12-22,7.436057090759277
2011-12-23,7.354959011077881
2011-12-27,7.567061901092529
2011-12-28,7.342483043670654
2011-12-29,7.417342185974121
2011-12-30,7.4048662185668945
2012-01-03,7.429819107055664
2012-01-04,7.267622947692871
2012-01-05,7.248908042907715
2012-01-06,7.230193138122559
2012-01-09,7.180286884307861
2012-01-10,7.429819107055664
2012-01-11,7.5608229637146
2012-01-12,7.467248916625977
2012-01-13,7.54210901260376
2012-01-17,7.47348690032959
2012-01-18,7.62320613861084
2012-01-19,7.53587007522583
2012-01-20,7.648159980773926
2012-01-23,7.635683059692383
2012-01-24,7.866499900817871
2012-01-25,7.922645092010498
2012-01-26,7.660635948181152
2012-01-27,7.685589790344238
2012-01-30,7.654397964477539
2012-01-31,7.760448932647705
2012-02-01,7.991265773773193
2012-02-02,8.328134536743164
2012-02-03,8.627573013305664
2012-02-06,8.746101379394531
2012-02-07,8.689955711364746
2012-02-08,8.902058601379395
2012-02-09,9.026824951171875
2012-02-10,9.170306205749512
2012-02-13,9.781659126281738
2012-02-14,9.58203411102295
2012-02-15,9.37617015838623
2012-02-16,9.625701904296875
2012-02-17,9.494696617126465
2012-02-21,9.207735061645508
2012-02-22,9.1328763961792
2012-02-23,9.25140380859375
2012-02-24,9.207735061645508
2012-02-27,9.195259094238281
2012-02-28,9.176544189453125
2012-02-29,9.157829284667969
2012-03-01,9.213973999023438
2012-03-02,9.22021198272705
2012-03-05,9.625701904296875
2012-03-06,9.519651412963867
2012-03-07,9.794136047363281
2012-03-08,9.868995666503906
2012-03-09,9.856518745422363
2012-03-12,9.956332206726074
2012-03-13,10.131004333496094
2012-03-14,10.068620681762695
2012-03-15,10.14971923828125
2012-03-16,10.162196159362793
2012-03-19,11.19775390625
2012-03-20,11.260136604309082
2012-03-21,11.04803466796875
2012-03-22,11.135371208190918
2012-03-23,11.260136604309082
2012-03-26,11.37866497039795
2012-03-27,11.166563034057617
2012-03-28,10.910792350769043
2012-03-29,10.661259651184082
2012-03-30,9.950094223022461
2012-04-02,10.399250984191895
2012-04-03,10.168434143066406
2012-04-04,9.688084602355957
2012-04-05,9.737991333007812
2012-04-09,9.513412475585938
2012-04-10,9.120399475097656
2012-04-11,9.27635669708252
2012-04-12,9.145352363586426
2012-04-13,8.82719898223877
2012-04-16,8.571429252624512
2012-04-17,8.845913887023926
2012-04-18,8.633811950683594
2012-04-19,8.764816284179688
2012-04-20,8.908296585083008
2012-04-23,8.633811950683594
2012-04-24,8.702432632446289
2012-04-25,8.80224609375
2012-04-26,8.683717727661133
2012-04-27,8.665002822875977
2012-04-30,8.427947998046875
2012-05-01,7.847784996032715
2012-05-02,8.016220092773438
2012-05-03,7.5608229637146
2012-05-04,7.423581123352051
2012-05-07,7.660635948181152
2012-05-08,7.935122013092041
2012-05-09,7.741734027862549
2012-05-10,7.716781139373779
2012-05-11,7.704304218292236
2012-05-14,7.5857768058776855
2012-05-15,7.5608229637146
2012-05-16,7.504679203033447
2012-05-17,7.323768138885498
2012-05-18,7.305053234100342
2012-05-21,7.330006122589111
2012-05-22,7.205239772796631
2012-05-23,7.167809963226318
2012-05-24,7.935122013092041
2012-05-25,8.028696060180664
2012-05-29,7.8976922035217285
2012-05-30,7.829070091247559
2012-05-31,7.816594123840332
2012-06-01,7.554584980010986
2012-06-04,7.723019123077393
2012-06-05,7.666874885559082
2012-06-06,7.723019123077393
2012-06-07,7.691827774047852
2012-06-08,8.240798950195312
2012-06-11,7.797879219055176
2012-06-12,8.041172981262207
2012-06-13,8.215845108032227
2012-06-14,8.259512901306152
2012-06-15,8.315657615661621
2012-06-18,7.860261917114258
2012-06-19,8.04741096496582
2012-06-20,9.076730728149414
2012-06-21,10.286961555480957
2012-06-22,10.02495288848877
2012-06-25,9.557080268859863
2012-06-26,9.513412475585938
2012-06-27,9.744230270385742
2012-06-28,10.187149047851562
2012-06-29,10.567686080932617
2012-07-02,10.667497634887695
2012-07-03,10.835932731628418
2012-07-05,10.792264938354492
2012-07-06,10.817217826843262
2012-07-09,11.054272651672363
2012-07-10,11.154086112976074
2012-07-11,11.147848129272461
2012-07-12,11.235183715820312
2012-07-13,11.210230827331543
2012-07-16,10.973175048828125
2012-07-17,10.773550033569336
2012-07-18,10.711167335510254
2012-07-19,10.935745239257812
2012-07-20,10.923269271850586
2012-07-23,11.235183715820312
2012-07-24,10.985651969909668
2012-07-25,11.166563034057617
2012-07-26,11.416094779968262
2012-07-27,12.008733749389648
2012-07-30,12.027448654174805
2012-07-31,12.071117401123047
2012-08-01,11.933874130249023
2012-08-02,11.709295272827148
2012-08-03,11.965065956115723
2012-08-06,11.784154891967773
2012-08-07,11.603243827819824
2012-08-08,11.303805351257324
2012-08-09,10.586400032043457
2012-08-10,10.299439430236816
2012-08-13,10.230816841125488
2012-08-14,9.943855285644531
2012-08-15,10.336868286132812
2012-08-16,10.280723571777344
2012-08-17,10.29319953918457
2012-08-20,10.29319953918457
2012-08-21,10.162196159362793
2012-08-22,10.18091106414795
2012-08-23,10.162196159362793
2012-08-24,10.199625968933105
2012-08-27,10.324392318725586
2012-08-28,10.205863952636719
2012-08-29,10.430442810058594
2012-08-30,10.786026000976562
2012-08-31,10.786026000976562
2012-09-04,11.110418319702148
2012-09-05,11.334997177124023
2012-09-06,11.684342384338379
2012-09-07,11.640673637390137
2012-09-10,11.141609191894531
2012-09-11,10.941984176635742
2012-09-12,10.941984176635742
2012-09-13,10.966937065124512
2012-09-14,10.954460144042969
2012-09-17,11.515908241271973
2012-09-18,11.752963066101074
2012-09-19,11.609481811523438
2012-09-20,11.497193336486816
2012-09-21,11.453524589538574
2012-09-24,11.091703414916992
2012-09-25,11.004366874694824
2012-09-26,10.923269271850586
2012-09-27,11.010604858398438
2012-09-28,10.698690414428711
2012-10-01,10.667497634887695
2012-10-02,10.829693794250488
2012-10-03,10.8671236038208
2012-10-04,11.097941398620605
2012-10-05,11.122895240783691
2012-10-08,11.041796684265137
2012-10-09,10.835932731628418
2012-10-10,10.848408699035645
2012-10-11,10.673736572265625
2012-10-12,10.605114936828613
2012-10-15,10.586400032043457
2012-10-16,10.580162048339844
2012-10-17,10.555209159851074
2012-10-18,10.15595817565918
2012-10-19,9.750468254089355
2012-10-22,9.918902397155762
2012-10-23,9.831565856933594
2012-10-24,9.787898063659668
2012-10-25,9.588272094726562
2012-10-26,9.513412475585938
2012-10-31,9.619463920593262
2012-11-01,9.663131713867188
2012-11-02,10.093574523925781
2012-11-05,10.742358207702637
2012-11-06,11.185277938842773
2012-11-07,10.499064445495605
2012-11-08,10.224578857421875
2012-11-09,10.399250984191895
2012-11-12,10.324392318725586
2012-11-13,11.104180335998535
2012-11-14,10.973175048828125
2012-11-15,10.598876953125
2012-11-16,10.399250984191895
2012-11-19,11.896444320678711
2012-11-20,11.690580368041992
2012-11-21,11.896444320678711
2012-11-23,11.92763614654541
2012-11-26,12.195882797241211
2012-11-27,12.183405876159668
2012-11-28,12.189643859863281
2012-11-29,12.439176559448242
2012-11-30,12.308172225952148
2012-12-03,11.97754192352295
2012-12-04,11.684342384338379
2012-12-05,11.278852462768555
2012-12-06,11.285090446472168
2012-12-07,11.4660005569458
2012-12-10,11.821584701538086
2012-12-11,12.164690971374512
2012-12-12,11.92139720916748
2012-12-13,11.684342384338379
2012-12-14,12.439176559448242
2012-12-17,13.12539005279541
2012-12-18,12.96943187713623
2012-12-19,13.399874687194824
2012-12-20,13.412351608276367
2012-12-21,13.30630111694336
2012-12-24,13.368683815002441
2012-12-26,13.362444877624512
2012-12-27,13.43106746673584
2012-12-28,12.825950622558594
2012-12-31,12.938241004943848
2013-01-02,12.925764083862305
2013-01-03,12.738615036010742
2013-01-04,12.089832305908203
2013-01-07,11.95258903503418
2013-01-08,12.158452987670898
2013-01-09,12.7261381149292
2013-01-10,12.632563591003418
2013-01-11,12.507798194885254
2013-01-14,12.65127944946289
2013-01-15,12.776044845581055
2013-01-16,12.57641887664795
2013-01-17,12.514036178588867
2013-01-18,12.607610702514648
2013-01-22,12.414222717285156
2013-01-23,12.383031845092773
2013-01-24,12.177167892456055
2013-01-25,12.383031845092773
2013-01-28,12.414222717285156
2013-01-29,12.588895797729492
2013-01-30,12.464130401611328
2013-01-31,12.538989067077637
2013-02-01,12.632563591003418
2013-02-04,12.476606369018555
2013-02-05,12.557703971862793
2013-02-06,12.994385719299316
2013-02-07,12.663755416870117
2013-02-08,12.925764083862305
2013-02-11,12.776044845581055
2013-02-12,12.813474655151367
2013-02-13,12.944478988647461
2013-02-14,13.767934799194336
2013-02-15,13.674361228942871
2013-02-19,13.374921798706055
2013-02-20,13.362444877624512
2013-02-21,12.944478988647461
2013-02-22,13.237678527832031
2013-02-25,12.800997734069824
2013-02-26,12.788521766662598
2013-02-27,12.832189559936523
2013-02-28,12.813474655151367
2013-03-01,12.869619369506836
2013-03-04,13.17529582977295
2013-03-05,13.693075180053711
2013-03-06,14.092327117919922
2013-03-07,14.19837760925293
2013-03-08,14.329381942749023
2013-03-11,14.086089134216309
2013-03-12,14.042420387268066
2013-03-13,13.636931419372559
2013-03-14,14.410479545593262
2013-03-15,14.516531944274902
2013-03-18,14.310667037963867
2013-03-19,14.65377426147461
2013-03-20,15.315033912658691
2013-03-21,15.233936309814453
2013-03-22,16.013723373413086
2013-03-25,16.082345962524414
2013-03-26,16.275733947753906
2013-03-27,16.512788772583008
2013-03-28,16.625078201293945
2013-04-01,16.50031280517578
2013-04-02,16.525264739990234
2013-04-03,16.057392120361328
2013-04-04,16.175920486450195
2013-04-05,16.09482192993164
2013-04-08,15.97005558013916
2013-04-09,15.820337295532227
2013-04-10,16.038677215576172
2013-04-11,15.895196914672852
2013-04-12,16.182157516479492
2013-04-15,14.984403610229492
2013-04-16,15.664379119873047
2013-04-17,15.364940643310547
2013-04-18,15.221460342407227
2013-04-19,16.79351234436035
2013-04-22,17.473487854003906
2013-04-23,17.429819107055664
2013-04-24,17.09295082092285
2013-04-25,17.492202758789062
2013-04-26,17.018091201782227
2013-04-29,17.20524024963379
2013-04-30,17.04304313659668
2013-05-01,16.188396453857422
2013-05-02,16.35059356689453
2013-05-03,16.35059356689453
2013-05-06,16.219587326049805
2013-05-07,16.31316375732422
2013-05-08,16.75608253479004
2013-05-09,16.59388542175293
2013-05-10,16.656269073486328
2013-05-13,16.674983978271484
2013-05-14,16.681222915649414
2013-05-15,16.774797439575195
2013-05-16,16.6500301361084
2013-05-17,17.473487854003906
2013-05-20,17.19900131225586
2013-05-21,17.3050537109375
2013-05-22,17.080474853515625
2013-05-23,17.43605613708496
2013-05-24,17.136619567871094
2013-05-28,16.930755615234375
2013-05-29,17.517154693603516
2013-05-30,18.54647445678711
2013-05-31,18.65876579284668
2013-06-03,19.962570190429688
2013-06-04,19.837804794311523
2013-06-05,19.058015823364258
2013-06-06,19.45102882385254
2013-06-07,20.068620681762695
2013-06-10,19.962570190429688
2013-06-11,20.14971923828125
2013-06-12,20.118528366088867
2013-06-13,21.079225540161133
2013-06-14,20.530256271362305
2013-06-17,19.60698699951172
2013-06-18,20.2994384765625
2013-06-19,20.168434143066406
2013-06-20,21.865253448486328
2013-06-21,21.70929527282715
2013-06-24,22.40798568725586
2013-06-25,22.420461654663086
2013-06-26,22.70118522644043
2013-06-27,22.782283782958984
2013-06-28,23.331253051757812
2013-07-01,24.89082908630371
2013-07-02,24.135995864868164
2013-07-03,24.572675704956055
2013-07-05,24.971927642822266
2013-07-08,26.681222915649414
2013-07-09,27.086711883544922
2013-07-10,26.712413787841797
2013-07-11,26.6437931060791
2013-07-12,27.36119842529297
2013-07-15,27.885215759277344
2013-07-16,27.529632568359375
2013-07-17,28.25951385498047
2013-07-18,29.85651969909668
2013-07-19,29.575794219970703
2013-07-22,30.979413986206055
2013-07-23,28.727386474609375
2013-07-24,29.887710571289062
2013-07-25,30.374298095703125
2013-07-26,30.492826461791992
2013-07-29,29.54460334777832
2013-07-30,29.781658172607422
2013-07-31,29.557079315185547
2013-08-01,30.580162048339844
2013-08-02,29.064254760742188
2013-08-05,29.30130958557129
2013-08-06,28.215845108032227
2013-08-07,27.579538345336914
2013-08-08,26.7061767578125
2013-08-09,26.60012435913086
2013-08-12,27.267623901367188
2013-08-13,27.29257583618164
2013-08-14,27.379913330078125
2013-08-15,25.988771438598633
2013-08-16,26.862133026123047
2013-08-19,26.69369888305664
2013-08-20,27.230192184448242
2013-08-21,27.280099868774414
2013-08-22,27.273862838745117
2013-08-23,27.673112869262695
2013-08-26,28.633811950683594
2013-08-27,28.165939331054688
2013-08-28,28.920774459838867
2013-08-29,30.561447143554688
2013-08-30,30.0
2013-09-03,30.218341827392578
2013-09-04,29.713037490844727
2013-09-05,28.95196533203125
2013-09-06,28.49656867980957
2013-09-09,30.04990577697754
2013-09-10,29.351215362548828
2013-09-11,29.34497833251953
2013-09-12,29.04553985595703
2013-09-13,29.326263427734375
2013-09-16,29.176544189453125
