Date,AMSF
2010-01-04,7.667642116546631
2010-01-05,7.442124843597412
2010-01-06,7.357023239135742
2010-01-07,7.284687519073486
2010-01-08,7.344257831573486
2010-01-11,7.3229827880859375
2010-01-12,7.271921634674072
2010-01-13,7.280432224273682
2010-01-14,7.259158134460449
2010-01-15,7.148523807525635
2010-01-19,7.208096027374268
2010-01-20,7.1740546226501465
2010-01-21,7.127247333526611
2010-01-22,7.1357598304748535
2010-01-25,7.16554594039917
2010-01-26,7.148523807525635
2010-01-27,7.4123382568359375
2010-01-28,7.374043941497803
2010-01-29,7.361277103424072
2010-02-01,7.3229827880859375
2010-02-02,7.20383882522583
2010-02-03,7.208096027374268
2010-02-04,7.2931952476501465
2010-02-05,7.476163864135742
2010-02-08,7.280432224273682
2010-02-09,7.335744857788086
2010-02-10,7.195328712463379
2010-02-11,7.36978816986084
2010-02-12,7.442124843597412
2010-02-16,7.514459609985352
2010-02-17,7.471907615661621
2010-02-18,7.727217674255371
2010-02-19,7.727217674255371
2010-02-22,7.731468200683594
2010-02-23,7.501695156097412
2010-02-24,7.67189884185791
2010-02-25,7.6123270988464355
2010-02-26,7.3229827880859375
2010-03-01,7.4208502769470215
2010-03-02,6.982578754425049
2010-03-03,6.94428014755249
2010-03-04,6.863433361053467
2010-03-05,6.910240173339844
2010-03-08,6.9655561447143555
2010-03-09,6.986830711364746
2010-03-10,6.957046985626221
2010-03-11,6.940021514892578
2010-03-12,6.991086959838867
2010-03-15,6.991086959838867
2010-03-16,7.012359619140625
2010-03-17,6.974064350128174
2010-03-18,6.914494514465332
2010-03-19,6.9272589683532715
2010-03-22,6.914494514465332
2010-03-23,6.914494514465332
2010-03-24,6.914494514465332
2010-03-25,6.863433361053467
2010-03-26,6.914494514465332
2010-03-29,6.850667476654053
2010-03-30,7.003851890563965
2010-03-31,6.9655561447143555
2010-04-01,6.94428014755249
2010-04-05,6.940021514892578
2010-04-06,6.991086959838867
2010-04-07,7.008106708526611
2010-04-08,6.999597072601318
2010-04-09,6.9485344886779785
2010-04-12,6.9272589683532715
2010-04-13,6.99534273147583
2010-04-14,7.063422679901123
2010-04-15,7.050655841827393
2010-04-16,7.033640384674072
2010-04-19,7.1144843101501465
2010-04-20,7.152780532836914
2010-04-21,7.259158134460449
2010-04-22,7.280432224273682
2010-04-23,7.344257831573486
2010-04-26,7.365533351898193
2010-04-27,7.276175498962402
2010-04-28,7.340001583099365
2010-04-29,7.433614253997803
2010-04-30,7.246393203735352
2010-05-03,7.4633989334106445
2010-05-04,7.4931840896606445
2010-05-05,7.408085346221924
2010-05-06,7.191073417663574
2010-05-07,7.178310394287109
2010-05-10,7.382554531097412
2010-05-11,7.4633989334106445
2010-05-12,7.569775104522705
2010-05-13,7.514459609985352
2010-05-14,7.501695156097412
2010-05-17,7.391064167022705
2010-05-18,7.271921634674072
2010-05-19,7.246393203735352
2010-05-20,7.157037258148193
2010-05-21,7.131504535675049
2010-05-24,7.071933746337891
2010-05-25,7.118737697601318
2010-05-26,6.999597072601318
2010-05-27,7.212350368499756
2010-05-28,7.191073417663574
2010-06-01,7.025124549865723
2010-06-02,7.446376323699951
2010-06-03,7.527227878570557
2010-06-04,7.157037258148193
2010-06-07,7.186822414398193
2010-06-08,7.208096027374268
2010-06-09,7.020870685577393
2010-06-10,7.186822414398193
2010-06-11,7.310216903686523
2010-06-14,7.391064167022705
2010-06-15,7.55275821685791
2010-06-16,7.646368980407715
2010-06-17,7.778275966644287
2010-06-18,7.778275966644287
2010-06-21,7.829335689544678
2010-06-22,7.87614107131958
2010-06-23,8.003793716430664
2010-06-24,7.88039493560791
2010-06-25,7.884653091430664
2010-06-28,7.816569805145264
2010-06-29,7.637857913970947
2010-06-30,7.467653274536133
2010-07-01,7.565521717071533
2010-07-02,7.471907615661621
2010-07-06,7.2931952476501465
2010-07-07,7.378296852111816
2010-07-08,7.561264991760254
2010-07-09,7.667642116546631
2010-07-12,7.535737991333008
2010-07-13,7.774019241333008
2010-07-14,7.625094413757324
2010-07-15,7.544243812561035
2010-07-16,7.318726539611816
2010-07-19,7.395318984985352
2010-07-20,7.535737991333008
2010-07-21,7.365533351898193
2010-07-22,7.55701208114624
2010-07-23,7.67189884185791
2010-07-26,7.863376617431641
2010-07-27,8.016560554504395
2010-07-28,7.705938816070557
2010-07-29,7.778275966644287
2010-07-30,7.642111301422119
2010-08-02,7.637857913970947
2010-08-03,7.756999492645264
2010-08-04,7.95273494720459
2010-08-05,7.718704700469971
2010-08-06,7.586796283721924
2010-08-09,7.756999492645264
2010-08-10,7.582543849945068
2010-08-11,7.331491470336914
2010-08-12,7.480419635772705
2010-08-13,7.361277103424072
2010-08-16,7.574033260345459
2010-08-17,7.5782856941223145
2010-08-18,7.599564075469971
2010-08-19,7.425103664398193
2010-08-20,7.4208502769470215
2010-08-23,7.39957332611084
2010-08-24,7.271921634674072
2010-08-25,7.467653274536133
2010-08-26,7.344257831573486
2010-08-27,7.39957332611084
2010-08-30,7.408085346221924
2010-08-31,7.476163864135742
2010-09-01,7.608071804046631
2010-09-02,7.548501491546631
2010-09-03,7.705938816070557
2010-09-07,7.471907615661621
2010-09-08,7.510203838348389
2010-09-09,7.67189884185791
2010-09-10,7.705938816070557
2010-09-13,7.761254787445068
2010-09-14,7.863376617431641
2010-09-15,7.744235038757324
2010-09-16,7.684662818908691
2010-09-17,7.693171501159668
2010-09-20,8.071874618530273
2010-09-21,7.799550533294678
2010-09-22,7.731468200683594
2010-09-23,7.629347324371338
2010-09-24,7.786783695220947
2010-09-27,7.684662818908691
2010-09-28,7.791038990020752
2010-09-29,7.9484782218933105
2010-09-30,7.991028308868408
2010-10-01,8.06336498260498
2010-10-04,7.91018009185791
2010-10-05,8.156977653503418
2010-10-06,8.131446838378906
2010-10-07,8.025067329406738
2010-10-08,8.059111595153809
2010-10-11,7.999536037445068
2010-10-12,8.042089462280273
2010-10-13,8.054854393005371
2010-10-14,8.105917930603027
2010-10-15,8.067619323730469
2010-10-18,8.212294578552246
2010-10-19,8.110170364379883
2010-10-20,8.165488243103027
2010-10-21,8.110170364379883
2010-10-22,8.110170364379883
2010-10-25,8.131446838378906
2010-10-26,8.195274353027344
2010-10-27,8.165488243103027
2010-10-28,8.114425659179688
2010-10-29,8.122932434082031
2010-11-01,8.080382347106934
2010-11-02,8.267609596252441
2010-11-03,8.19952392578125
2010-11-04,8.084640502929688
2010-11-05,7.795294761657715
2010-11-08,7.620837688446045
2010-11-09,7.595306873321533
2010-11-10,7.786783695220947
2010-11-11,7.863376617431641
2010-11-12,7.803806304931641
2010-11-15,7.897415637969971
2010-11-16,7.9272003173828125
2010-11-17,7.931456565856934
2010-11-18,8.03357982635498
2010-11-19,7.922947883605957
2010-11-22,7.96549654006958
2010-11-23,7.931456565856934
2010-11-24,8.071874618530273
2010-11-26,8.025067329406738
2010-11-29,7.87614107131958
2010-11-30,7.8676323890686035
2010-12-01,7.982518672943115
2010-12-02,7.999536037445068
2010-12-03,7.897415637969971
2010-12-06,7.905927658081055
2010-12-07,7.8548665046691895
2010-12-08,7.863376617431641
2010-12-09,7.8676323890686035
2010-12-10,7.90167236328125
2010-12-13,7.8548665046691895
2010-12-14,7.859119892120361
2010-12-15,7.731468200683594
2010-12-16,7.786783695220947
2010-12-17,7.774019241333008
2010-12-20,7.756999492645264
2010-12-21,7.808061122894287
2010-12-22,7.778275966644287
2010-12-23,7.693171501159668
2010-12-27,7.654877662658691
2010-12-28,7.6123270988464355
2010-12-29,7.608071804046631
2010-12-30,7.616584777832031
2010-12-31,7.446376323699951
2011-01-03,7.544243812561035
2011-01-04,7.55275821685791
2011-01-05,7.829335689544678
2011-01-06,7.774019241333008
2011-01-07,7.795294761657715
2011-01-10,7.727217674255371
2011-01-11,7.791038990020752
2011-01-12,7.863376617431641
2011-01-13,7.795294761657715
2011-01-14,7.791038990020752
2011-01-18,7.744235038757324
2011-01-19,7.60381555557251
2011-01-20,7.659132480621338
2011-01-21,7.633605003356934
2011-01-24,7.599564075469971
2011-01-25,7.735723972320557
2011-01-26,7.722958564758301
2011-01-27,7.667642116546631
2011-01-28,7.531481742858887
2011-01-31,7.5782856941223145
2011-02-01,7.599564075469971
2011-02-02,7.488931179046631
2011-02-03,7.505951881408691
2011-02-04,7.42935848236084
2011-02-07,7.4633989334106445
2011-02-08,7.480419635772705
2011-02-09,7.4931840896606445
2011-02-10,7.761254787445068
2011-02-11,7.918694972991943
2011-02-14,7.91018009185791
2011-02-15,7.986773490905762
2011-02-16,8.161233901977539
2011-02-17,8.24207878112793
2011-02-18,8.467597007751465
2011-02-22,8.47184944152832
2011-02-23,8.450579643249512
2011-02-24,8.446321487426758
2011-02-25,8.561209678649902
2011-02-28,8.493127822875977
2011-03-01,8.493127822875977
2011-03-02,8.378241539001465
2011-03-03,8.437811851501465
2011-03-04,8.586739540100098
2011-03-07,8.659076690673828
2011-03-08,8.96544361114502
2011-03-09,9.152665138244629
2011-03-10,9.310096740722656
2011-03-11,9.365418434143066
2011-03-14,9.361165046691895
2011-03-15,9.361165046691895
2011-03-16,9.361165046691895
2011-03-17,9.433497428894043
2011-03-18,9.684551239013672
2011-03-21,10.050484657287598
2011-03-22,9.863263130187988
2011-03-23,9.812203407287598
2011-03-24,9.390947341918945
2011-03-25,9.361165046691895
2011-03-28,9.2164888381958
2011-03-29,9.386690139770508
2011-03-30,9.450516700744629
2011-03-31,9.407971382141113
2011-04-01,9.237763404846191
2011-04-04,9.395203590393066
2011-04-05,9.322864532470703
2011-04-06,9.322864532470703
2011-04-07,9.288824081420898
2011-04-08,9.310096740722656
2011-04-11,9.318612098693848
2011-04-12,9.3356294631958
2011-04-13,9.4249906539917
2011-04-14,9.420733451843262
2011-04-15,9.386690139770508
2011-04-18,9.331376075744629
2011-04-19,9.301590919494629
2011-04-20,9.314355850219727
2011-04-21,9.390947341918945
2011-04-25,9.297335624694824
2011-04-26,9.271808624267578
2011-04-27,9.254783630371094
2011-04-28,9.356903076171875
2011-04-29,9.501580238342285
2011-05-02,9.471794128417969
2011-05-03,9.463284492492676
2011-05-04,9.539873123168945
2011-05-05,9.467540740966797
2011-05-06,9.463284492492676
2011-05-09,9.501580238342285
2011-05-10,9.7824125289917
2011-05-11,9.744118690490723
2011-05-12,9.876025199890137
2011-05-13,9.582426071166992
2011-05-16,9.480307579040527
2011-05-17,9.497323989868164
2011-05-18,9.616467475891113
2011-05-19,9.727095603942871
2011-05-20,9.786666870117188
2011-05-23,9.488813400268555
2011-05-24,9.420733451843262
2011-05-25,9.493069648742676
2011-05-26,9.552638053894043
2011-05-27,9.633487701416016
2011-05-31,9.846240043640137
2011-06-01,9.459025382995605
2011-06-02,9.501580238342285
2011-06-03,9.539873123168945
2011-06-06,9.56540298461914
2011-06-07,9.544133186340332
2011-06-08,9.497323989868164
2011-06-09,9.467540740966797
2011-06-10,9.467540740966797
2011-06-13,9.531363487243652
2011-06-14,9.501580238342285
2011-06-15,9.386690139770508
2011-06-16,9.505834579467773
2011-06-17,9.505834579467773
2011-06-20,9.56540298461914
2011-06-21,9.70582389831543
2011-06-22,9.488813400268555
2011-06-23,9.361165046691895
2011-06-24,9.442008018493652
2011-06-27,9.356903076171875
2011-06-28,9.433497428894043
2011-06-29,9.4547758102417
2011-06-30,9.62497615814209
2011-07-01,9.829219818115234
2011-07-05,9.939855575561523
2011-07-06,10.046231269836426
2011-07-07,10.216432571411133
2011-07-08,10.101545333862305
2011-07-11,9.901556968688965
2011-07-12,9.876025199890137
2011-07-13,9.92708969116211
2011-07-14,9.70582389831543
2011-07-15,9.70582389831543
2011-07-18,9.59519100189209
2011-07-19,9.710077285766602
2011-07-20,9.578169822692871
2011-07-21,9.807945251464844
2011-07-22,9.680288314819336
2011-07-25,9.471794128417969
2011-07-26,9.365418434143066
2011-07-27,9.08032512664795
2011-07-28,8.910123825073242
2011-07-29,9.152665138244629
2011-08-01,8.820768356323242
2011-08-02,8.96969223022461
2011-08-03,8.229313850402832
2011-08-04,8.297393798828125
2011-08-05,8.173992156982422
2011-08-08,7.978261947631836
2011-08-09,8.19952392578125
2011-08-10,7.931456565856934
2011-08-11,8.280374526977539
2011-08-12,8.037835121154785
2011-08-15,8.13570499420166
2011-08-16,8.08889389038086
2011-08-17,8.11867904663086
2011-08-18,7.986773490905762
2011-08-19,7.999536037445068
2011-08-22,8.06336498260498
2011-08-23,8.139954566955566
2011-08-24,8.08889389038086
2011-08-25,7.978261947631836
2011-08-26,8.06336498260498
2011-08-29,8.505892753601074
2011-08-30,8.416533470153809
2011-08-31,8.39526081085205
2011-09-01,8.195274353027344
2011-09-02,8.06336498260498
2011-09-06,8.097406387329102
2011-09-07,8.322922706604004
2011-09-08,8.186759948730469
2011-09-09,8.06336498260498
2011-09-12,8.305904388427734
2011-09-13,8.356966972351074
2011-09-14,8.37398624420166
2011-09-15,8.569720268249512
2011-09-16,8.608016014099121
2011-09-19,8.386750221252441
2011-09-20,8.301651000976562
2011-09-21,7.944223403930664
2011-09-22,8.127191543579102
2011-09-23,8.195274353027344
2011-09-26,8.080382347106934
2011-09-27,8.131446838378906
2011-09-28,7.761254787445068
2011-09-29,8.0506010055542
2011-09-30,7.833591461181641
2011-10-03,7.7101945877075195
2011-10-04,8.314417839050293
2011-10-05,8.55269718170166
2011-10-06,8.420795440673828
2011-10-07,8.339946746826172
2011-10-10,8.608016014099121
2011-10-11,8.442066192626953
2011-10-12,8.637802124023438
2011-10-13,8.50163459777832
2011-10-14,8.590995788574219
2011-10-17,8.331432342529297
2011-10-18,8.561209678649902
2011-10-19,8.433558464050293
2011-10-20,8.671841621398926
2011-10-21,8.680350303649902
2011-10-24,8.837788581848145
2011-10-25,8.663331031799316
2011-10-26,8.922891616821289
2011-10-27,9.250531196594238
2011-10-28,9.195219993591309
2011-10-31,9.169685363769531
2011-11-01,9.225001335144043
2011-11-02,10.207919120788574
2011-11-03,10.169624328613281
2011-11-04,10.033463478088379
2011-11-07,10.080269813537598
2011-11-08,10.297279357910156
2011-11-09,9.880281448364258
2011-11-10,9.92708969116211
2011-11-11,10.029208183288574
2011-11-14,9.982405662536621
2011-11-15,10.0079345703125
2011-11-16,9.693061828613281
2011-11-17,9.590937614440918
2011-11-18,9.637741088867188
2011-11-21,9.437756538391113
2011-11-22,9.463284492492676
2011-11-23,9.446266174316406
2011-11-25,9.190960884094238
2011-11-28,9.680288314819336
2011-11-29,9.654764175415039
2011-11-30,9.973894119262695
2011-12-01,10.135587692260742
2011-12-02,10.09728717803955
2011-12-05,10.084527015686035
2011-12-06,10.186647415161133
2011-12-07,10.101545333862305
2011-12-08,9.744118690490723
2011-12-09,9.990912437438965
2011-12-12,9.769646644592285
2011-12-13,9.629230499267578
2011-12-14,9.790922164916992
2011-12-15,9.986660957336426
2011-12-16,9.888792991638184
2011-12-19,9.790922164916992
2011-12-20,10.161115646362305
2011-12-21,10.144098281860352
2011-12-22,10.169624328613281
2011-12-23,10.110054969787598
2011-12-27,10.067503929138184
2011-12-28,9.952617645263672
2011-12-29,9.982405662536621
2011-12-30,9.893048286437988
2012-01-03,9.739866256713867
2012-01-04,9.9185791015625
2012-01-05,10.0079345703125
2012-01-06,9.859006881713867
2012-01-09,9.633487701416016
2012-01-10,9.7824125289917
2012-01-11,9.70582389831543
2012-01-12,9.646254539489746
