Date,YUM
2010-01-04,18.607446670532227
2010-01-05,18.5438175201416
2010-01-06,18.411251068115234
2010-01-07,18.405935287475586
2010-01-08,18.411251068115234
2010-01-11,18.729415893554688
2010-01-12,19.08469581604004
2010-01-13,19.143373489379883
2010-01-14,19.35138511657715
2010-01-15,19.026018142700195
2010-01-19,19.015361785888672
2010-01-20,18.74866485595703
2010-01-21,18.652658462524414
2010-01-22,18.289949417114258
2010-01-25,18.284608840942383
2010-01-26,18.311281204223633
2010-01-27,18.567302703857422
2010-01-28,18.31661605834961
2010-01-29,18.247272491455078
2010-02-01,18.892677307128906
2010-02-02,19.106037139892578
2010-02-03,18.85000228881836
2010-02-04,17.81522560119629
2010-02-05,17.591203689575195
2010-02-08,17.452518463134766
2010-02-09,17.639204025268555
2010-02-10,17.687213897705078
2010-02-11,17.809894561767578
2010-02-12,17.793893814086914
2010-02-16,17.92190933227539
2010-02-17,17.95391273498535
2010-02-18,17.959243774414062
2010-02-19,18.023250579833984
2010-02-22,17.964580535888672
2010-02-23,17.911235809326172
2010-02-24,17.980581283569336
2010-02-25,17.975252151489258
2010-02-26,17.985916137695312
2010-03-01,18.07125473022461
2010-03-02,18.17793083190918
2010-03-03,18.11927032470703
2010-03-04,18.14592933654785
2010-03-05,18.59930992126465
2010-03-08,18.887346267700195
2010-03-09,19.522083282470703
2010-03-10,19.671428680419922
2010-03-11,19.895450592041016
2010-03-12,19.986122131347656
2010-03-15,20.098134994506836
2010-03-16,20.07146453857422
2010-03-17,20.61018943786621
2010-03-18,20.348831176757812
2010-03-19,20.23682403564453
2010-03-22,20.348831176757812
2010-03-23,20.40216636657715
2010-03-24,20.226150512695312
2010-03-25,20.29549789428711
2010-03-26,20.412839889526367
2010-03-29,20.364826202392578
2010-03-30,20.47150993347168
2010-03-31,20.444843292236328
2010-04-01,20.908899307250977
2010-04-05,21.356943130493164
2010-04-06,21.22892189025879
2010-04-07,21.415611267089844
2010-04-08,21.372940063476562
2010-04-09,21.708974838256836
2010-04-12,21.751644134521484
2010-04-13,21.9543399810791
2010-04-14,22.345712661743164
2010-04-15,22.93545150756836
2010-04-16,22.892559051513672
2010-04-19,22.8818302154541
2010-04-20,23.107004165649414
2010-04-21,23.112369537353516
2010-04-22,23.149900436401367
2010-04-23,23.289289474487305
2010-04-26,23.557348251342773
2010-04-27,22.93545150756836
2010-04-28,22.704910278320312
2010-04-29,22.930089950561523
2010-04-30,22.742441177368164
2010-05-03,23.090925216674805
2010-05-04,22.345712661743164
2010-05-05,22.17414093017578
2010-05-06,21.482540130615234
2010-05-07,21.235929489135742
2010-05-10,22.56015396118164
2010-05-11,22.41539764404297
2010-05-12,22.737079620361328
2010-05-13,22.227758407592773
2010-05-14,21.7506046295166
2010-05-17,22.050840377807617
2010-05-18,22.03475570678711
2010-05-19,21.900726318359375
2010-05-20,21.252017974853516
2010-05-21,21.525428771972656
2010-05-24,21.316343307495117
2010-05-25,21.42893409729004
2010-05-26,21.439655303955078
2010-05-27,22.195594787597656
2010-05-28,21.95433807373047
2010-06-01,21.707721710205078
2010-06-02,22.200958251953125
2010-06-03,22.474374771118164
2010-06-04,21.90608787536621
2010-06-07,21.321704864501953
2010-06-08,21.922161102294922
2010-06-09,22.093730926513672
2010-06-10,22.544069290161133
2010-06-11,22.517271041870117
2010-06-14,22.613767623901367
2010-06-15,23.257116317749023
2010-06-16,22.90863800048828
2010-06-17,22.828224182128906
2010-06-18,22.77997398376465
2010-06-21,22.9408016204834
2010-06-22,22.51190185546875
2010-06-23,22.200958251953125
2010-06-24,21.965057373046875
2010-06-25,21.959707260131836
2010-06-28,21.723798751831055
2010-06-29,21.107261657714844
2010-06-30,20.930339813232422
2010-07-01,20.95714569091797
2010-07-02,20.65691375732422
2010-07-06,20.74805450439453
2010-07-07,21.289541244506836
2010-07-08,21.43429946899414
2010-07-09,21.58976936340332
2010-07-12,21.911447525024414
2010-07-13,22.361791610717773
2010-07-14,22.09237289428711
2010-07-15,22.200132369995117
2010-07-16,21.591249465942383
2010-07-19,21.55353355407715
2010-07-20,22.173202514648438
2010-07-21,21.478092193603516
2010-07-22,22.183977127075195
2010-07-23,22.426454544067383
2010-07-26,22.70665168762207
2010-07-27,22.5988826751709
2010-07-28,22.372568130493164
2010-07-29,22.270183563232422
2010-07-30,22.254032135009766
2010-08-02,22.65276336669922
2010-08-03,22.302522659301758
2010-08-04,22.496498107910156
2010-08-05,22.852142333984375
2010-08-06,22.825191497802734
2010-08-09,23.003007888793945
2010-08-10,22.841358184814453
2010-08-11,22.173202514648438
2010-08-12,22.09237289428711
2010-08-13,22.011550903320312
2010-08-16,22.05464744567871
2010-08-17,22.641986846923828
2010-08-18,22.722814559936523
2010-08-19,22.58271598815918
2010-08-20,22.80364227294922
2010-08-23,22.58271598815918
2010-08-24,22.4102783203125
2010-08-25,22.80364227294922
2010-08-26,22.825191497802734
2010-08-27,22.80364227294922
2010-08-30,22.469562530517578
2010-08-31,22.469562530517578
2010-09-01,22.954505920410156
2010-09-02,23.628063201904297
2010-09-03,23.897483825683594
2010-09-07,23.859764099121094
2010-09-08,23.983694076538086
2010-09-09,23.628063201904297
2010-09-10,23.989086151123047
2010-09-13,24.538698196411133
2010-09-14,24.52791976928711
2010-09-15,24.743457794189453
2010-09-16,24.68958854675293
2010-09-17,24.65185546875
2010-09-20,25.099088668823242
2010-09-21,25.023653030395508
2010-09-22,25.039817810058594
2010-09-23,24.68958854675293
2010-09-24,25.055986404418945
2010-09-27,24.985942840576172
2010-09-28,25.023653030395508
2010-09-29,24.937440872192383
2010-09-30,24.818891525268555
2010-10-01,25.045204162597656
2010-10-04,25.012876510620117
2010-10-05,25.217632293701172
2010-10-06,25.519380569458008
2010-10-07,25.438566207885742
2010-10-08,25.675649642944336
2010-10-11,25.6379337310791
2010-10-12,25.810348510742188
2010-10-13,25.978273391723633
2010-10-14,26.227439880371094
2010-10-15,26.460357666015625
2010-10-18,26.33577537536621
2010-10-19,25.83202362060547
2010-10-20,26.2382755279541
2010-10-21,26.433269500732422
2010-10-22,26.8503475189209
2010-10-25,27.018274307250977
2010-10-26,26.980350494384766
2010-10-27,26.56327247619629
2010-10-28,26.682435989379883
2010-10-29,26.844938278198242
2010-11-01,26.97494125366211
2010-11-02,27.37576675415039
2010-11-03,27.53827667236328
2010-11-04,27.88494300842285
2010-11-05,27.803688049316406
2010-11-08,27.998689651489258
2010-11-09,27.440773010253906
2010-11-10,27.836183547973633
2010-11-11,28.112436294555664
2010-11-12,27.511186599731445
2010-11-15,27.68994140625
2010-11-16,26.693283081054688
2010-11-17,26.888273239135742
2010-11-18,27.381195068359375
2010-11-19,27.511186599731445
2010-11-22,27.429941177368164
2010-11-23,26.92076301574707
2010-11-24,27.3865966796875
2010-11-26,27.1103572845459
2010-11-29,27.094104766845703
2010-11-30,27.126615524291992
2010-12-01,27.305347442626953
2010-12-02,27.592432022094727
2010-12-03,27.392026901245117
2010-12-06,27.034526824951172
2010-12-07,27.310773849487305
2010-12-08,27.22951889038086
2010-12-09,26.899097442626953
2010-12-10,27.224103927612305
2010-12-13,26.796199798583984
2010-12-14,26.7907772064209
2010-12-15,26.725765228271484
2010-12-16,27.094104766845703
2010-12-17,27.1103572845459
2010-12-20,26.877439498901367
2010-12-21,27.094104766845703
2010-12-22,27.132022857666016
2010-12-23,26.899097442626953
2010-12-27,26.82326889038086
2010-12-28,26.666189193725586
2010-12-29,26.866600036621094
2010-12-30,26.709522247314453
2010-12-31,26.568674087524414
2011-01-03,26.590347290039062
2011-01-04,26.18410873413086
2011-01-05,26.30869483947754
2011-01-06,26.492855072021484
2011-01-07,26.82326889038086
2011-01-10,26.86119270324707
2011-01-11,26.6878604888916
2011-01-12,26.758625030517578
2011-01-13,26.622526168823242
2011-01-14,26.04543113708496
2011-01-18,26.813077926635742
2011-01-19,26.834854125976562
2011-01-20,26.48097801208496
2011-01-21,26.2795352935791
2011-01-24,26.29587173461914
2011-01-25,26.132535934448242
2011-01-26,26.0073184967041
2011-01-27,25.909324645996094
2011-01-28,25.261455535888672
2011-01-31,25.457443237304688
2011-02-01,25.816774368286133
2011-02-02,25.98554801940918
2011-02-03,26.80219268798828
2011-02-04,26.840295791625977
2011-02-07,26.894739151000977
2011-02-08,26.998184204101562
2011-02-09,26.94918441772461
2011-02-10,27.0798397064209
2011-02-11,27.096174240112305
2011-02-14,27.38471031188965
2011-02-15,27.618824005126953
2011-02-16,27.863826751708984
2011-02-17,27.972707748413086
2011-02-18,27.85837745666504
2011-02-22,27.068967819213867
2011-02-23,26.823965072631836
2011-02-24,26.878393173217773
2011-02-25,27.226829528808594
2011-02-28,27.40105628967285
2011-03-01,27.139726638793945
2011-03-02,26.93829917907715
2011-03-03,27.580718994140625
2011-03-04,27.749488830566406
2011-03-07,27.678722381591797
2011-03-08,28.39191436767578
2011-03-09,28.669580459594727
2011-03-10,28.773014068603516
2011-03-11,28.626012802124023
2011-03-14,28.25581169128418
2011-03-15,27.73859977722168
2011-03-16,27.68415641784668
2011-03-17,27.7603702545166
2011-03-18,27.76582145690918
2011-03-21,27.901931762695312
2011-03-22,27.667818069458008
2011-03-23,27.814823150634766
2011-03-24,28.25581169128418
2011-03-25,28.223146438598633
2011-03-28,28.021705627441406
2011-03-29,27.929157257080078
2011-03-30,28.16325569152832
2011-03-31,27.972707748413086
2011-04-01,27.98358726501465
2011-04-04,27.695039749145508
2011-04-05,27.199609756469727
2011-04-06,27.27583122253418
2011-04-07,26.905620574951172
2011-04-08,26.992733001708984
2011-04-11,27.205066680908203
2011-04-12,27.145166397094727
2011-04-13,27.34762954711914
2011-04-14,27.73066520690918
2011-04-15,27.971406936645508
2011-04-18,27.566503524780273
2011-04-19,27.845544815063477
2011-04-20,28.20669937133789
2011-04-21,29.35576057434082
2011-04-25,29.10951805114746
2011-04-26,28.55140495300293
2011-04-27,28.617074966430664
2011-04-28,28.907068252563477
2011-04-29,29.35027503967285
2011-05-02,29.273672103881836
2011-05-03,29.530838012695312
2011-05-04,29.235380172729492
2011-05-05,29.136871337890625
2011-05-06,29.35027503967285
2011-05-09,29.733304977416992
2011-05-10,30.02876853942871
2011-05-11,29.87010383605957
2011-05-12,29.946693420410156
2011-05-13,30.0178165435791
2011-05-16,29.591033935546875
2011-05-17,29.908397674560547
2011-05-18,30.43368148803711
2011-05-19,31.0191593170166
2011-05-20,30.783863067626953
2011-05-23,30.537630081176758
2011-05-24,30.46103286743164
2011-05-25,30.565000534057617
2011-05-26,30.67990493774414
2011-05-27,30.34066390991211
2011-05-31,30.26952362060547
2011-06-01,29.798948287963867
2011-06-02,29.81536865234375
2011-06-03,29.777070999145508
2011-06-06,29.48159408569336
2011-06-07,29.62934112548828
2011-06-08,29.306493759155273
2011-06-09,29.383102416992188
2011-06-10,28.890661239624023
2011-06-13,29.01649284362793
2011-06-14,29.53631019592285
2011-06-15,29.563661575317383
2011-06-16,29.782541275024414
2011-06-17,30.00140953063965
2011-06-20,29.859140396118164
2011-06-21,30.362537384033203
2011-06-22,29.952157974243164
2011-06-23,29.766136169433594
2011-06-24,29.459705352783203
2011-06-27,29.766136169433594
2011-06-28,30.2968807220459
2011-06-29,30.220287322998047
2011-06-30,30.22574806213379
2011-07-01,31.051969528198242
2011-07-05,30.969894409179688
2011-07-06,30.723678588867188
2011-07-07,30.417266845703125
2011-07-08,30.428205490112305
2011-07-11,30.373491287231445
2011-07-12,30.220287322998047
2011-07-13,30.550081253051758
2011-07-14,30.984304428100586
2011-07-15,30.511606216430664
2011-07-18,30.148818969726562
2011-07-19,30.3192138671875
2011-07-20,29.868499755859375
2011-07-21,29.956445693969727
2011-07-22,29.994915008544922
2011-07-25,29.593669891357422
2011-07-26,29.533199310302734
2011-07-27,28.802160263061523
2011-07-28,28.956052780151367
2011-07-29,29.03302001953125
2011-08-01,28.945070266723633
2011-08-02,28.021638870239258
2011-08-03,28.06010627746582
2011-08-04,27.697351455688477
2011-08-05,27.87322998046875
2011-08-08,26.284709930419922
2011-08-09,27.669857025146484
2011-08-10,26.532062530517578
2011-08-11,28.279972076416016
2011-08-12,28.219520568847656
2011-08-15,28.362436294555664
2011-08-16,28.04912757873535
2011-08-17,28.219520568847656
2011-08-18,26.89483642578125
2011-08-19,27.158681869506836
2011-08-22,27.45549201965332
2011-08-23,28.37892723083496
2011-08-24,29.159435272216797
2011-08-25,28.422887802124023
2011-08-26,29.005535125732422
2011-08-29,29.681604385375977
2011-08-30,29.692607879638672
2011-08-31,29.884981155395508
2011-09-01,29.599164962768555
2011-09-02,28.939584732055664
2011-09-06,28.868125915527344
2011-09-07,29.56068229675293
2011-09-08,29.3353214263916
2011-09-09,28.323965072631836
2011-09-12,28.615276336669922
2011-09-13,28.70871925354004
2011-09-14,29.296844482421875
2011-09-15,29.489233016967773
2011-09-16,29.599164962768555
2011-09-19,30.1048583984375
2011-09-20,29.978425979614258
2011-09-21,28.88461685180664
2011-09-22,28.016138076782227
2011-09-23,28.39539909362793
2011-09-26,28.91208839416504
2011-09-27,29.32982063293457
2011-09-28,28.895610809326172
2011-09-29,27.23013687133789
2011-09-30,27.147682189941406
2011-10-03,26.631006240844727
