Date,LXFR
2013-08-09,11.207355499267578
2013-08-12,11.24644947052002
2013-08-13,11.265996932983398
2013-08-14,11.259481430053711
2013-08-15,11.181290626525879
2013-08-16,11.194321632385254
2013-08-19,11.155226707458496
2013-08-20,11.155226707458496
2013-08-21,11.129162788391113
2013-08-22,11.161742210388184
2013-08-23,11.207355499267578
2013-08-26,11.226901054382324
2013-08-27,11.142191886901855
2013-08-28,11.116133689880371
2013-08-29,10.992326736450195
2013-08-30,11.044456481933594
2013-09-03,11.024909973144531
2013-09-04,11.17477035522461
2013-09-05,11.096583366394043
2013-09-06,11.142191886901855
2013-09-09,11.207355499267578
2013-09-10,11.252960205078125
2013-09-11,11.207355499267578
2013-09-12,11.142191886901855
2013-09-13,11.077033042907715
2013-09-16,10.816397666931152
2013-09-17,10.77078914642334
2013-09-18,10.848978042602539
2013-09-19,10.809881210327148
2013-09-20,10.803364753723145
2013-09-23,10.842462539672852
2013-09-24,10.751237869262695
2013-09-25,10.783822059631348
2013-09-26,10.607892036437988
2013-09-27,10.412413597106934
2013-09-30,10.412413597106934
2013-10-01,10.86201000213623
2013-10-02,10.809881210327148
2013-10-03,11.057487487792969
2013-10-04,11.161742210388184
2013-10-07,11.005358695983887
2013-10-08,10.992326736450195
2013-10-09,11.083552360534668
2013-10-10,11.30509090423584
2013-10-11,11.474506378173828
2013-10-14,11.591791152954102
2013-10-15,11.578760147094727
2013-10-16,11.768789291381836
2013-10-17,11.729473114013672
2013-10-18,11.814659118652344
2013-10-21,11.893289566040039
2013-10-22,11.958818435668945
2013-10-23,12.089873313903809
2013-10-24,12.011240005493164
2013-10-25,12.050559043884277
2013-10-28,12.04400634765625
2013-10-29,12.15540599822998
2013-10-30,11.952268600463867
2013-10-31,12.070215225219727
2013-11-01,12.450277328491211
2013-11-04,12.54857063293457
2013-11-05,12.44372844696045
2013-11-06,12.338888168334961
2013-11-07,12.365094184875488
2013-11-08,12.54857063293457
2013-11-11,12.456829071044922
2013-11-12,12.450277328491211
2013-11-13,12.62065315246582
2013-11-14,11.637736320495605
2013-11-15,11.572206497192383
2013-11-18,11.821210861206055
2013-11-19,11.808109283447266
2013-11-20,11.781895637512207
2013-11-21,11.834317207336426
2013-11-22,11.795001983642578
2013-11-25,11.827768325805664
2013-11-26,12.01779842376709
2013-11-27,11.985032081604004
2013-11-29,12.299565315246582
2013-12-02,12.011240005493164
2013-12-03,11.893289566040039
2013-12-04,11.965374946594238
2013-12-05,11.971928596496582
2013-12-06,12.096427917480469
2013-12-09,12.253694534301758
2013-12-10,12.509251594543457
2013-12-11,12.424068450927734
2013-12-12,12.542016983032227
2013-12-13,12.600994110107422
2013-12-16,12.725497245788574
2013-12-17,12.836894989013672
2013-12-18,12.935186386108398
2013-12-19,12.961396217346191
2013-12-20,13.262825012207031
2013-12-23,13.236612319946289
2013-12-24,13.315244674682617
2013-12-26,13.498724937438965
2013-12-27,13.302141189575195
2013-12-30,13.511829376220703
2013-12-31,13.669096946716309
2014-01-02,13.963973045349121
2014-01-03,14.271947860717773
2014-01-06,13.977073669433594
2014-01-07,13.891883850097656
2014-01-08,13.878783226013184
2014-01-09,13.885333061218262
2014-01-10,13.963973045349121
2014-01-13,13.924650192260742
2014-01-14,13.983626365661621
2014-01-15,14.02950382232666
2014-01-16,13.885333061218262
2014-01-17,13.918100357055664
2014-01-21,14.062257766723633
2014-01-22,14.062263488769531
2014-01-23,13.904263496398926
2014-01-24,13.831841468811035
2014-01-27,13.73967456817627
2014-01-28,13.825255393981934
2014-01-29,14.049093246459961
2014-01-30,13.805503845214844
2014-01-31,13.785758018493652
2014-02-03,13.627755165100098
2014-02-04,13.364415168762207
2014-02-05,13.061578750610352
2014-02-06,12.943077087402344
2014-02-07,13.252498626708984
2014-02-10,13.38416862487793
2014-02-11,13.831841468811035
2014-02-12,13.779173851013184
2014-02-13,13.81867504119873
2014-02-14,13.877927780151367
2014-02-18,13.877927780151367
2014-02-19,13.792342185974121
2014-02-20,14.24659538269043
2014-02-21,14.200511932373047
2014-02-24,14.154431343078613
2014-02-25,13.976676940917969
2014-02-26,13.680425643920898
2014-02-27,13.46316909790039
2014-02-28,13.133995056152344
2014-03-03,12.811406135559082
2014-03-04,12.791655540466309
2014-03-05,12.515148162841797
2014-03-06,12.613901138305664
2014-03-07,12.738991737365723
2014-03-10,13.041826248168945
2014-03-11,13.094496726989746
2014-03-12,13.061578750610352
2014-03-13,12.989160537719727
2014-03-14,12.844322204589844
2014-03-17,12.93648624420166
2014-03-18,12.719237327575684
2014-03-19,12.653401374816895
2014-03-20,12.508566856384277
2014-03-21,12.699484825134277
2014-03-24,12.765320777893066
2014-03-25,12.837742805480957
2014-03-26,12.785069465637207
2014-03-27,12.857492446899414
2014-03-28,12.969412803649902
2014-03-31,12.890405654907227
2014-04-01,13.041826248168945
2014-04-02,13.107660293579102
2014-04-03,13.232748985290527
2014-04-04,13.14057731628418
2014-04-07,13.14057731628418
2014-04-08,13.087908744812012
2014-04-09,12.962823867797852
2014-04-10,13.061578750610352
2014-04-11,12.90357494354248
2014-04-14,13.120827674865723
2014-04-15,13.193612098693848
2014-04-16,13.220078468322754
2014-04-17,13.431811332702637
2014-04-21,13.425193786621094
2014-04-22,13.564146041870117
2014-04-23,13.564146041870117
2014-04-24,13.464895248413086
2014-04-25,13.431811332702637
2014-04-28,13.266392707824707
2014-04-29,13.22669506072998
2014-04-30,13.06789779663086
2014-05-01,13.233308792114258
2014-05-02,13.200228691101074
2014-05-05,13.2068452835083
2014-05-06,13.193612098693848
2014-05-07,13.213462829589844
2014-05-08,12.598113059997559
2014-05-09,11.764410018920898
2014-05-12,11.916598320007324
2014-05-13,12.055545806884766
2014-05-14,12.498859405517578
2014-05-15,12.353299140930176
2014-05-16,12.326830863952637
2014-05-19,12.201118469238281
2014-05-20,12.280513763427734
2014-05-21,12.273894309997559
2014-05-22,12.287128448486328
2014-05-23,12.293745040893555
2014-05-27,12.306978225708008
2014-05-28,12.267278671264648
2014-05-29,12.293745040893555
2014-05-30,12.452543258666992
2014-06-02,12.181262969970703
2014-06-03,12.108481407165527
2014-06-04,12.37314510345459
2014-06-05,12.300360679626465
2014-06-06,12.419466972351074
2014-06-09,12.306978225708008
2014-06-10,12.452543258666992
2014-06-11,12.41284465789795
2014-06-12,12.379765510559082
2014-06-13,12.439312934875488
2014-06-16,12.168027877807617
2014-06-17,11.995996475219727
2014-06-18,11.943065643310547
2014-06-19,12.009225845336914
2014-06-20,12.134943008422852
2014-06-23,12.558414459228516
2014-06-24,12.56502914428711
2014-06-25,12.571645736694336
2014-06-26,12.54517936706543
2014-06-27,12.531943321228027
2014-06-30,12.538567543029785
2014-07-01,12.611343383789062
2014-07-02,12.611343383789062
2014-07-03,12.842931747436523
2014-07-07,12.651045799255371
2014-07-08,12.637807846069336
2014-07-09,12.419466972351074
2014-07-10,12.631193161010742
2014-07-11,12.631193161010742
2014-07-14,12.598113059997559
2014-07-15,12.670896530151367
2014-07-16,12.857131958007812
2014-07-17,12.750711441040039
2014-07-18,12.783967018127441
2014-07-21,12.744060516357422
2014-07-22,12.783967018127441
2014-07-23,12.750711441040039
2014-07-24,12.704150199890137
2014-07-25,12.730755805969238
2014-07-28,12.71745491027832
2014-07-29,12.670892715454102
2014-07-30,12.724104881286621
2014-07-31,12.644288063049316
2014-08-01,12.630987167358398
2014-08-04,12.66424560546875
2014-08-05,12.624335289001465
2014-08-06,12.677543640136719
2014-08-07,12.670892715454102
2014-08-08,12.630987167358398
2014-08-11,12.644288063049316
2014-08-12,12.557821273803711
2014-08-13,12.604384422302246
2014-08-14,12.617682456970215
2014-08-15,12.504611015319824
2014-08-18,12.531220436096191
2014-08-19,12.55117416381836
2014-08-20,12.630987167358398
2014-08-21,12.697497367858887
2014-08-22,12.584426879882812
2014-08-25,12.624335289001465
2014-08-26,12.630987167358398
2014-08-27,12.53786849975586
2014-08-28,12.491305351257324
2014-08-29,12.571125030517578
2014-09-02,12.344978332519531
2014-09-03,12.118829727172852
2014-09-04,11.999101638793945
2014-09-05,11.846121788024902
2014-09-08,11.387179374694824
2014-09-09,11.600024223327637
2014-09-10,11.619976997375488
2014-09-11,11.619976997375488
2014-09-12,11.506901741027832
2014-09-15,11.380524635314941
2014-09-16,11.373873710632324
2014-09-17,11.387179374694824
2014-09-18,11.340618133544922
2014-09-19,11.453689575195312
2014-09-22,11.161028861999512
2014-09-23,11.274104118347168
2014-09-24,11.220892906188965
2014-09-25,11.26080322265625
2014-09-26,11.420435905456543
2014-09-29,11.320663452148438
2014-09-30,11.480299949645996
2014-10-01,11.367218971252441
2014-10-02,11.373873710632324
2014-10-03,11.347271919250488
2014-10-06,11.300704956054688
2014-10-07,11.320663452148438
2014-10-08,11.240846633911133
2014-10-09,10.89497184753418
2014-10-10,10.409424781799316
2014-10-13,10.1300630569458
2014-10-14,9.990384101867676
2014-10-15,9.876551628112793
2014-10-16,10.110912322998047
2014-10-17,10.35196590423584
2014-10-20,10.365362167358398
2014-10-21,10.740335464477539
2014-10-22,10.887646675109863
2014-10-23,11.075132369995117
2014-10-24,11.135391235351562
2014-10-27,10.880949974060059
2014-10-28,10.760419845581055
2014-10-29,10.907733917236328
2014-10-30,10.827383041381836
2014-10-31,10.666677474975586
2014-11-03,10.767117500305176
2014-11-04,10.673375129699707
2014-11-05,10.606413841247559
2014-11-06,10.653287887573242
2014-11-07,10.63989543914795
2014-11-10,10.418927192687988
2014-11-11,10.505971908569336
2014-11-12,10.452408790588379
2014-11-13,10.653287887573242
2014-11-14,10.71354866027832
2014-11-17,10.633196830749512
2014-11-18,10.184569358825684
2014-11-19,10.258224487304688
2014-11-20,9.889946937561035
2014-11-21,9.863162994384766
2014-11-24,9.822986602783203
2014-11-25,10.02386474609375
2014-11-26,10.285009384155273
2014-11-28,10.050647735595703
2014-12-01,9.595321655273438
2014-12-02,9.441316604614258
2014-12-03,9.494884490966797
2014-12-04,9.494884490966797
2014-12-05,9.394442558288574
2014-12-08,9.588626861572266
2014-12-09,9.80959415435791
2014-12-10,9.735939025878906
2014-12-11,10.278314590454102
2014-12-12,10.043951034545898
2014-12-15,9.903336524963379
2014-12-16,9.910033226013184
2014-12-17,10.164482116699219
2014-12-18,10.144392967224121
2014-12-19,9.789507865905762
2014-12-22,9.836379051208496
2014-12-23,10.505971908569336
2014-12-24,9.789507865905762
2014-12-26,10.050647735595703
2014-12-29,10.057342529296875
2014-12-30,10.13769817352295
2014-12-31,9.997078895568848
2015-01-02,9.642197608947754
2015-01-05,9.702460289001465
2015-01-06,9.729240417480469
2015-01-07,9.541756629943848
2015-01-08,9.668976783752441
2015-01-09,9.541756629943848
2015-01-12,9.555145263671875
2015-01-13,9.314094543457031
2015-01-14,9.401139259338379
2015-01-15,9.668976783752441
2015-01-16,9.4078369140625
2015-01-20,9.374356269836426
2015-01-21,9.300169944763184
2015-01-22,9.435052871704102
2015-01-23,9.21923828125
2015-01-26,9.387845039367676
2015-01-27,9.279937744140625
2015-01-28,9.266449928283691
2015-01-29,9.084360122680664
2015-01-30,9.077613830566406
2015-02-02,9.057382583618164
2015-02-03,9.225983619689941
2015-02-04,8.956217765808105
2015-02-05,9.016916275024414
2015-02-06,8.996685028076172
2015-02-09,8.989940643310547
2015-02-10,9.064125061035156
2015-02-11,8.895522117614746
2015-02-12,9.18552017211914
2015-02-13,9.172032356262207
2015-02-17,9.138310432434082
2015-02-18,9.172032356262207
2015-02-19,9.111332893371582
2015-02-20,9.21249771118164
2015-02-23,9.266449928283691
2015-02-24,9.306916236877441
2015-02-25,9.320405006408691
2015-02-26,8.983196258544922
2015-02-27,9.043891906738281
2015-03-02,9.037148475646973
2015-03-03,9.003429412841797
2015-03-04,8.909011840820312
2015-03-05,9.158541679382324
2015-03-06,9.2057523727417
2015-03-09,9.003429412841797
2015-03-10,9.279937744140625
2015-03-11,9.172032356262207
2015-03-12,9.016916275024414
2015-03-13,8.983196258544922
2015-03-16,8.956217765808105
2015-03-17,8.747153282165527
2015-03-18,9.070868492126465
2015-03-19,9.070868492126465
2015-03-20,9.138310432434082
2015-03-23,9.158541679382324
2015-03-24,9.16528606414795
2015-03-25,9.16528606414795
2015-03-26,8.814594268798828
2015-03-27,8.841570854187012
2015-03-30,9.124820709228516
2015-03-31,9.016916275024414
2015-04-01,8.962964057922363
2015-04-02,8.760640144348145
2015-04-06,8.787616729736328
2015-04-07,8.76738452911377
2015-04-08,8.73366641998291
2015-04-09,8.760640144348145
2015-04-10,8.706686973571777
2015-04-13,8.726917266845703
2015-04-14,8.814594268798828
2015-04-15,8.862167358398438
2015-04-16,8.821389198303223
2015-04-17,8.780608177185059
2015-04-20,8.760224342346191
2015-04-21,8.834981918334961
2015-04-22,8.739834785461426
2015-04-23,8.834981918334961
2015-04-24,8.828186988830566
2015-04-27,8.834981918334961
2015-04-28,8.828186988830566
2015-04-29,8.8485746383667
2015-04-30,8.733038902282715
2015-05-01,8.889350891113281
2015-05-04,8.8485746383667
2015-05-05,8.767022132873535
2015-05-06,8.658281326293945
2015-05-07,8.610708236694336
2015-05-08,8.569929122924805
2015-05-11,8.753424644470215
2015-05-12,8.733038902282715
2015-05-13,8.508768081665039
2015-05-14,8.637892723083496
2015-05-15,8.841776847839355
2015-05-18,8.834981918334961
2015-05-19,8.760224342346191
2015-05-20,8.712650299072266
2015-05-21,8.705855369567871
2015-05-22,8.678669929504395
2015-05-26,8.678669929504395
2015-05-27,8.522356033325195
2015-05-28,8.311678886413574
2015-05-29,8.250514030456543
2015-06-01,8.461193084716797
2015-06-02,8.896147727966309
2015-06-03,8.780608177185059
2015-06-04,8.998089790344238
2015-06-05,9.439835548400879
2015-06-08,9.405855178833008
2015-06-09,9.439835548400879
2015-06-10,9.263136863708496
2015-06-11,9.303915023803711
2015-06-12,9.276728630065918
2015-06-15,9.134010314941406
2015-06-16,9.106826782226562
2015-06-17,8.964107513427734
2015-06-18,9.004884719848633
2015-06-19,9.127215385437012
2015-06-22,9.20876693725586
2015-06-23,9.195176124572754
2015-06-24,9.140806198120117
2015-06-25,8.58352279663086
2015-06-26,8.522356033325195
2015-06-29,8.61750316619873
2015-06-30,8.834981918334961
2015-07-01,8.855371475219727
2015-07-02,8.760224342346191
2015-07-06,8.597116470336914
2015-07-07,8.529156684875488
2015-07-08,8.43400764465332
2015-07-09,8.454395294189453
2015-07-10,8.522356033325195
2015-07-13,8.637892723083496
2015-07-14,8.71944522857666
2015-07-15,8.692049026489258
2015-07-16,8.78794002532959
2015-07-17,8.726296424865723
2015-07-20,8.78794002532959
2015-07-21,8.733147621154785
2015-07-22,8.835888862609863
2015-07-23,8.931781768798828
2015-07-24,9.109870910644531
2015-07-27,9.013975143432617
2015-07-28,8.924931526184082
2015-07-29,8.90438461303711
2015-07-30,8.815339088439941
2015-07-31,8.918085098266602
2015-08-03,8.390668869018555
2015-08-04,8.22628116607666
2015-08-05,8.178337097167969
2015-08-06,8.123537063598633
2015-08-07,8.219432830810547
2015-08-10,8.500261306762695
2015-08-11,8.459165573120117
2015-08-12,8.23997974395752
2015-08-13,8.178337097167969
2015-08-14,8.383819580078125
2015-08-17,8.397520065307617
2015-08-18,8.664649963378906
2015-08-19,8.650951385498047
2015-08-20,8.78109359741211
2015-08-21,8.719446182250977
2015-08-24,8.36327075958252
2015-08-25,8.40436840057373
2015-08-26,8.335875511169434
2015-08-27,8.59615707397461
2015-08-28,8.8906831741333
2015-08-31,8.972877502441406
2015-09-01,8.678349494934082
2015-09-02,8.281076431274414
2015-09-03,8.829041481018066
2015-09-04,8.678349494934082
2015-09-08,8.8906831741333
2015-09-09,8.59615707397461
2015-09-10,8.486562728881836
2015-09-11,8.589303970336914
2015-09-14,8.144089698791504
2015-09-15,8.253679275512695
2015-09-16,8.281076431274414
2015-09-17,8.233128547668457
2015-09-18,8.287928581237793
2015-09-21,7.972849369049072
2015-09-22,7.5687255859375
2015-09-23,7.739963531494141
2015-09-24,7.294745922088623
2015-09-25,7.185153484344482
2015-09-28,7.185153484344482
2015-09-29,7.287896156311035
2015-09-30,7.390639305114746
2015-10-01,7.459135055541992
2015-10-02,7.534480094909668
2015-10-05,8.459165573120117
2015-10-06,8.637250900268555
2015-10-07,8.623552322387695
2015-10-08,8.534512519836426
2015-10-09,8.260529518127441
2015-10-12,7.424887180328369
2015-10-13,7.561874866485596
2015-10-14,7.658646583557129
2015-10-15,7.382161617279053
2015-10-16,7.5342278480529785
2015-10-19,8.031901359558105
2015-10-20,8.342947006225586
2015-10-21,7.9074835777282715
2015-10-22,7.935131072998047
2015-10-23,7.741592884063721
2015-10-26,7.651732921600342
2015-10-27,7.755415916442871
2015-10-28,7.741592884063721
2015-10-29,7.58261251449585
2015-10-30,7.485846042633057
2015-11-02,7.575700759887695
2015-11-03,7.734677791595459
2015-11-04,7.430545330047607
2015-11-05,7.5480546951293945
2015-11-06,7.748503684997559
2015-11-09,7.734677791595459
2015-11-10,7.77615213394165
2015-11-11,7.755415916442871
2015-11-12,7.651732921600342
2015-11-13,7.209359645843506
2015-11-16,6.919048309326172
2015-11-17,6.9328742027282715
2015-11-18,7.098763465881348
2015-11-19,7.091850280761719
2015-11-20,7.105674743652344
2015-11-23,6.995082378387451
2015-11-24,7.015816688537598
2015-11-25,7.368338108062744
2015-11-27,7.451284408569336
2015-11-30,7.071114540100098
2015-12-01,7.0849385261535645
2015-12-02,7.0849385261535645
2015-12-03,7.154061317443848
2015-12-04,6.974344730377197
2015-12-07,6.98125696182251
2015-12-08,6.974344730377197
2015-12-09,7.043464183807373
2015-12-10,6.898311138153076
2015-12-11,6.856840133666992
2015-12-14,6.449021816253662
2015-12-15,6.5181450843811035
2015-12-16,6.490494251251221
2015-12-17,6.7393341064453125
2015-12-18,6.766981601715088
2015-12-21,6.829189777374268
2015-12-22,6.953607559204102
2015-12-23,6.974344730377197
2015-12-24,7.1402363777160645
2015-12-28,7.188620090484619
2015-12-29,6.967436790466309
2015-12-30,6.953607559204102
2015-12-31,6.801542282104492
2016-01-04,6.898311138153076
2016-01-05,6.912134647369385
2016-01-06,6.55961799621582
2016-01-07,6.877574920654297
2016-01-08,6.79463005065918
2016-01-11,6.898311138153076
2016-01-12,6.912134647369385
2016-01-13,7.013631343841553
2016-01-14,7.006630897521973
2016-01-15,7.048629283905029
2016-01-19,6.999629497528076
2016-01-20,6.838639259338379
2016-01-21,6.607651233673096
2016-01-22,6.775644779205322
2016-01-25,6.747645378112793
2016-01-26,6.908636569976807
2016-01-27,6.985631465911865
2016-01-28,6.992631912231445
2016-01-29,6.957632064819336
2016-02-01,7.041628837585449
2016-02-02,7.041628837585449
2016-02-03,7.069628715515137
2016-02-04,7.111623764038086
2016-02-05,7.090627193450928
2016-02-08,6.999629497528076
2016-02-09,6.859638690948486
2016-02-10,6.831639766693115
2016-02-11,6.880638122558594
2016-02-12,6.999629497528076
2016-02-16,6.992631912231445
2016-02-17,7.146622657775879
2016-02-18,7.1606221199035645
2016-02-19,7.090627193450928
2016-02-22,7.153621673583984
2016-02-23,7.083627700805664
2016-02-24,7.1606221199035645
2016-02-25,7.23061990737915
2016-02-26,7.3566131591796875
2016-02-29,7.279615879058838
2016-03-01,7.41261100769043
2016-03-02,7.552603244781494
2016-03-03,7.559601783752441
2016-03-04,7.503604888916016
2016-03-07,7.454607963562012
2016-03-08,7.279615879058838
2016-03-09,7.244619369506836
2016-03-10,7.125626087188721
2016-03-11,7.209621429443359
2016-03-14,7.181621551513672
2016-03-15,7.055631160736084
2016-03-16,6.950634002685547
2016-03-17,7.202621936798096
2016-03-18,7.622598171234131
2016-03-21,7.51060152053833
2016-03-22,7.3566131591796875
2016-03-23,7.2236199378967285
2016-03-24,7.314615726470947
2016-03-28,7.265617847442627
2016-03-29,7.328615665435791
2016-03-30,7.419610977172852
2016-03-31,7.426609516143799
2016-04-01,7.741590976715088
2016-04-04,7.678595542907715
2016-04-05,7.594602584838867
2016-04-06,7.664597511291504
2016-04-07,7.664597511291504
2016-04-08,7.587601184844971
2016-04-11,7.825586795806885
2016-04-12,7.9935808181762695
2016-04-13,7.997117519378662
2016-04-14,8.018348693847656
2016-04-15,8.273122787475586
2016-04-18,8.91714096069336
2016-04-19,9.228531837463379
2016-04-20,9.072835922241211
2016-04-21,9.256840705871582
2016-04-22,9.178994178771973
2016-04-25,9.214380264282227
2016-04-26,9.377150535583496
2016-04-27,9.341766357421875
2016-04-28,9.150686264038086
2016-04-29,9.09406852722168
2016-05-02,9.072835922241211
2016-05-03,9.030376434326172
2016-05-04,8.91714096069336
2016-05-05,8.959603309631348
2016-05-06,8.874676704406738
2016-05-09,8.683597564697266
2016-05-10,9.108222007751465
2016-05-11,8.959603309631348
2016-05-12,8.881756782531738
2016-05-13,8.782675743103027
2016-05-16,8.754368782043457
2016-05-17,9.023296356201172
2016-05-18,8.825139999389648
2016-05-19,8.711904525756836
2016-05-20,8.910061836242676
2016-05-23,9.03744888305664
2016-05-24,8.938369750976562
2016-05-25,9.051605224609375
2016-05-26,9.164840698242188
2016-05-27,9.270992279052734
2016-05-31,9.355920791625977
2016-06-01,9.235611915588379
2016-06-02,8.931294441223145
2016-06-03,9.171916007995605
2016-06-06,8.987911224365234
2016-06-07,8.853446960449219
2016-06-08,9.086990356445312
2016-06-09,8.775596618652344
2016-06-10,8.471283912658691
2016-06-13,8.726058959960938
2016-06-14,8.605746269226074
