Date,STRA
2010-11-05,100.3145751953125
2010-11-08,104.93927764892578
2010-11-09,108.72036743164062
2010-11-10,106.79651641845703
2010-11-11,106.40433502197266
2010-11-12,105.4276351928711
2010-11-15,105.4867935180664
2010-11-16,108.1358413696289
2010-11-17,105.5608139038086
2010-11-18,107.93603515625
2010-11-19,107.66964721679688
2010-11-22,106.663330078125
2010-11-23,105.28488159179688
2010-11-24,104.25659942626953
2010-11-26,104.36089324951172
2010-11-29,105.46363830566406
2010-11-30,101.23883819580078
2010-12-01,99.69649505615234
2010-12-02,100.96317291259766
2010-12-03,101.90947723388672
2010-12-06,103.05694580078125
2010-12-07,106.24604797363281
2010-12-08,105.79153442382812
2010-12-09,108.92845153808594
2010-12-10,114.79995727539062
2010-12-13,118.5702896118164
2010-12-14,117.51219177246094
2010-12-15,115.93252563476562
2010-12-16,116.12628936767578
2010-12-17,117.8624038696289
2010-12-20,122.3777847290039
2010-12-21,118.74163055419922
2010-12-22,119.84442901611328
2010-12-23,119.6432113647461
2010-12-27,119.21851348876953
2010-12-28,115.62712860107422
2010-12-29,115.99217224121094
2010-12-30,117.03534698486328
2010-12-31,113.42155456542969
2011-01-03,113.90585327148438
2011-01-04,111.68537902832031
2011-01-05,112.75091552734375
2011-01-06,113.72702026367188
2011-01-07,114.18150329589844
2011-01-10,88.3707275390625
2011-01-11,88.2217025756836
2011-01-12,92.08140563964844
2011-01-13,91.61941528320312
2011-01-14,92.02177429199219
2011-01-18,92.44650268554688
2011-01-19,91.56726837158203
2011-01-20,92.76690673828125
2011-01-21,91.62689208984375
2011-01-24,89.90568542480469
2011-01-25,88.5346450805664
2011-01-26,89.19779968261719
2011-01-27,89.42878723144531
2011-01-28,88.74327850341797
2011-01-31,89.41388702392578
2011-02-01,88.96683502197266
2011-02-02,89.21269989013672
2011-02-03,89.12329864501953
2011-02-04,88.55702209472656
2011-02-07,91.20217895507812
2011-02-08,92.1335678100586
2011-02-09,91.88768005371094
2011-02-10,92.6327896118164
2011-02-11,94.54773712158203
2011-02-14,97.6921157836914
2011-02-15,98.52666473388672
2011-02-16,96.06031799316406
2011-02-17,98.89920043945312
2011-02-18,101.79772186279297
2011-02-22,101.33573913574219
2011-02-23,100.90359497070312
2011-02-24,101.95418548583984
2011-02-25,104.33110809326172
2011-02-28,102.40872192382812
2011-03-01,102.52130889892578
2011-03-02,106.01145935058594
2011-03-03,107.62520599365234
2011-03-04,103.85731506347656
2011-03-07,101.62809753417969
2011-03-08,104.33769226074219
2011-03-09,105.65119171142578
2011-03-10,104.56283569335938
2011-03-11,104.84806060791016
2011-03-14,104.12003326416016
2011-03-15,102.74645233154297
2011-03-16,99.18122863769531
2011-03-17,97.36483764648438
2011-03-18,97.89774322509766
2011-03-21,98.31053924560547
2011-03-22,98.2955322265625
2011-03-23,97.81517028808594
2011-03-24,99.24125671386719
2011-03-25,99.49646759033203
2011-03-28,100.32960510253906
2011-03-29,95.3682861328125
2011-03-30,97.80013275146484
2011-03-31,97.94275665283203
2011-04-01,98.71588134765625
2011-04-04,100.74242401123047
2011-04-05,108.27069854736328
2011-04-06,111.10786437988281
2011-04-07,109.48665618896484
2011-04-08,107.12230682373047
2011-04-11,105.71874237060547
2011-04-12,100.53227233886719
2011-04-13,93.35674285888672
2011-04-14,92.0657730102539
2011-04-15,90.78977966308594
2011-04-18,90.03169250488281
2011-04-19,88.80823516845703
2011-04-20,88.84578704833984
2011-04-21,90.05421447753906
2011-04-25,89.88157653808594
2011-04-26,89.16853332519531
2011-04-27,90.96989440917969
2011-04-28,95.00051879882812
2011-04-29,92.98146057128906
2011-05-02,92.05823516845703
2011-05-03,91.45027160644531
2011-05-04,91.1425552368164
2011-05-05,90.7597427368164
2011-05-06,88.8683090209961
2011-05-09,87.89254760742188
2011-05-10,89.88157653808594
2011-05-11,91.73551177978516
2011-05-12,92.73375701904297
2011-05-13,92.69622039794922
2011-05-16,91.09001159667969
2011-05-17,90.8122787475586
2011-05-18,90.0392074584961
2011-05-19,89.1610107421875
2011-05-20,87.5547866821289
2011-05-23,87.217041015625
2011-05-24,90.06922149658203
2011-05-25,92.04468536376953
2011-05-26,90.72772216796875
2011-05-27,91.34080505371094
2011-05-31,90.96232604980469
2011-06-01,92.24148559570312
2011-06-02,109.71036529541016
2011-06-03,109.62710571289062
2011-06-06,103.19361114501953
2011-06-07,101.9371337890625
2011-06-08,98.16031646728516
2011-06-09,99.33348083496094
2011-06-10,98.62200164794922
2011-06-13,97.25963592529297
2011-06-14,94.92085266113281
2011-06-15,92.93780517578125
2011-06-16,91.90845489501953
2011-06-17,91.78736114501953
2011-06-20,91.95384979248047
2011-06-21,94.23207092285156
2011-06-22,93.60386657714844
2011-06-23,94.89057159423828
2011-06-24,93.3919677734375
2011-06-27,92.17335510253906
2011-06-28,94.90570068359375
2011-06-29,94.20178985595703
2011-06-30,95.66259002685547
2011-07-01,97.53211212158203
2011-07-05,99.28050231933594
2011-07-06,98.62958526611328
2011-07-07,104.32138061523438
2011-07-08,104.05644226074219
2011-07-11,101.29380798339844
2011-07-12,103.71583557128906
2011-07-13,104.05644226074219
2011-07-14,102.83781433105469
2011-07-15,104.30622100830078
2011-07-18,104.05644226074219
2011-07-19,105.1387939453125
2011-07-20,105.38854217529297
2011-07-21,105.41127014160156
2011-07-22,109.06700134277344
2011-07-25,109.2789306640625
2011-07-26,109.97528076171875
2011-07-27,108.42364501953125
2011-07-28,92.52909088134766
2011-07-29,92.07496643066406
2011-08-01,90.37199401855469
2011-08-02,88.47976684570312
2011-08-03,89.67565155029297
2011-08-04,85.62630462646484
2011-08-05,84.01416015625
2011-08-08,78.6629638671875
2011-08-09,80.73683166503906
2011-08-10,78.7159652709961
2011-08-11,79.60906982421875
2011-08-12,77.0735092163086
2011-08-15,76.1198501586914
2011-08-16,76.94486999511719
2011-08-17,75.55975341796875
2011-08-18,69.18675994873047
2011-08-19,67.05996704101562
2011-08-22,64.54710388183594
2011-08-23,67.50648498535156
2011-08-24,71.1244125366211
2011-08-25,69.36486053466797
2011-08-26,70.8948745727539
2011-08-29,73.20527648925781
2011-08-30,74.62055969238281
2011-08-31,72.4096450805664
2011-09-01,69.64026641845703
2011-09-02,68.93643188476562
2011-09-06,66.90914154052734
2011-09-07,68.67633056640625
2011-09-08,66.18998718261719
2011-09-09,66.25884246826172
2011-09-12,65.60091400146484
2011-09-13,66.70256805419922
2011-09-14,67.45991516113281
2011-09-15,69.94627380371094
2011-09-16,68.53095245361328
2011-09-19,66.04463195800781
2011-09-20,63.47416687011719
2011-09-21,61.46213150024414
2011-09-22,58.279624938964844
2011-09-23,60.29164505004883
2011-09-26,62.1353645324707
2011-09-27,63.007503509521484
2011-09-28,58.94522476196289
2011-09-29,59.55718994140625
2011-09-30,58.654476165771484
2011-10-03,54.06433868408203
2011-10-04,58.00422668457031
2011-10-05,60.704769134521484
2011-10-06,64.03263092041016
2011-10-07,65.51676177978516
2011-10-10,64.4074935913086
2011-10-11,65.10364532470703
2011-10-12,67.59764099121094
2011-10-13,68.39326477050781
2011-10-14,67.13096618652344
2011-10-17,64.22386169433594
2011-10-18,66.81730651855469
2011-10-19,68.3167495727539
2011-10-20,65.27197265625
2011-10-21,67.30695343017578
2011-10-24,69.9615707397461
2011-10-25,68.26321411132812
2011-10-26,66.31238555908203
2011-10-27,68.13316345214844
2011-10-28,67.1998062133789
2011-10-31,65.18781280517578
2011-11-01,63.22934341430664
2011-11-02,60.17689895629883
2011-11-03,69.4948959350586
2011-11-04,69.77031707763672
2011-11-07,70.04574584960938
2011-11-08,70.63475036621094
2011-11-09,66.7867202758789
2011-11-10,69.6784896850586
2011-11-11,72.73094940185547
2011-11-14,71.85118865966797
2011-11-15,74.21511840820312
2011-11-16,73.63368225097656
2011-11-17,73.69490814208984
2011-11-18,73.58780670166016
2011-11-21,73.53424835205078
2011-11-22,71.96592712402344
2011-11-23,71.06123352050781
2011-11-25,68.06877136230469
2011-11-28,70.29571533203125
2011-11-29,70.37305450439453
2011-11-30,75.20582580566406
2011-12-01,74.09235382080078
2011-12-02,75.93267059326172
2011-12-05,76.43528747558594
2011-12-06,76.34249877929688
2011-12-07,75.3372802734375
2011-12-08,72.41443634033203
2011-12-09,74.46351623535156
2011-12-12,74.47123718261719
2011-12-13,70.3266372680664
2011-12-14,68.6177978515625
2011-12-15,70.23385620117188
2011-12-16,72.3680191040039
2011-12-19,70.74420166015625
2011-12-20,71.54837799072266
2011-12-21,71.45557403564453
2011-12-22,72.56134796142578
2011-12-23,75.67752838134766
2011-12-27,75.57698822021484
2011-12-28,74.65682983398438
2011-12-29,75.5151138305664
2011-12-30,75.15171813964844
2012-01-03,73.02526092529297
2012-01-04,73.45057678222656
2012-01-05,72.89382934570312
2012-01-06,74.76509857177734
2012-01-09,76.53583526611328
2012-01-10,83.30944061279297
2012-01-11,87.63961029052734
2012-01-12,86.905029296875
2012-01-13,88.08808135986328
2012-01-17,87.94120025634766
2012-01-18,85.67556762695312
2012-01-19,85.96166229248047
2012-01-20,87.12154388427734
2012-01-23,87.848388671875
2012-01-24,90.17585754394531
2012-01-25,91.4594497680664
2012-01-26,86.40242767333984
2012-01-27,85.17295837402344
2012-01-30,85.02606964111328
2012-01-31,84.12909698486328
2012-02-01,91.74553680419922
2012-02-02,89.72737121582031
2012-02-03,91.6218490600586
2012-02-06,91.64501953125
2012-02-07,90.00576782226562
2012-02-08,90.01350402832031
2012-02-09,91.44400024414062
2012-02-10,88.95410919189453
2012-02-13,90.19132995605469
2012-02-14,89.34850311279297
2012-02-15,88.98506927490234
2012-02-16,82.40473175048828
2012-02-17,85.15750885009766
2012-02-21,86.61119842529297
2012-02-22,85.93073272705078
2012-02-23,86.95915985107422
2012-02-24,86.10857391357422
2012-02-27,82.39459228515625
2012-02-28,80.38152313232422
2012-02-29,80.28009796142578
2012-03-01,80.36592864990234
2012-03-02,77.82231903076172
2012-03-05,76.59730529785156
2012-03-06,75.05242919921875
2012-03-07,75.27870178222656
2012-03-08,75.52837371826172
2012-03-09,76.7299575805664
2012-03-12,76.4490737915039
2012-03-13,78.07978820800781
2012-03-14,76.6987533569336
2012-03-15,78.0329818725586
2012-03-16,78.29827117919922
2012-03-19,78.39189147949219
2012-03-20,77.90814208984375
2012-03-21,77.49462127685547
2012-03-22,76.48808288574219
2012-03-23,76.23062133789062
2012-03-26,78.30603790283203
2012-03-27,74.48282623291016
2012-03-28,73.9600601196289
2012-03-29,74.00686645507812
2012-03-30,73.56214141845703
2012-04-02,73.3904800415039
2012-04-03,71.87681579589844
2012-04-04,69.08348083496094
2012-04-05,69.55945587158203
2012-04-09,68.88844299316406
2012-04-10,68.38126373291016
2012-04-11,69.12250518798828
2012-04-12,70.61277770996094
2012-04-13,68.95865631103516
2012-04-16,67.41376495361328
2012-04-17,67.85069274902344
2012-04-18,67.67123413085938
2012-04-19,67.6556167602539
2012-04-20,67.20307159423828
2012-04-23,66.9924087524414
2012-04-24,65.44755554199219
2012-04-25,67.24209594726562
2012-04-26,77.28394317626953
2012-04-27,78.45436096191406
2012-04-30,76.99524688720703
2012-05-01,75.65320587158203
2012-05-02,76.38664245605469
2012-05-03,72.9769287109375
2012-05-04,71.60368347167969
2012-05-07,71.61152648925781
2012-05-08,72.55561828613281
2012-05-09,73.27344512939453
2012-05-10,71.6349105834961
2012-05-11,71.36964416503906
2012-05-14,71.58809661865234
2012-05-15,71.92359161376953
2012-05-16,72.9769287109375
2012-05-17,71.74415588378906
2012-05-18,71.72856903076172
2012-05-21,71.92359161376953
2012-05-22,67.4761734008789
2012-05-23,68.56072998046875
2012-05-24,68.0714111328125
2012-05-25,70.55748748779297
2012-05-29,72.00968170166016
2012-05-30,69.46044158935547
2012-05-31,70.91266632080078
2012-06-01,68.58441162109375
2012-06-04,71.82815551757812
2012-06-05,71.56771850585938
2012-06-06,71.9228515625
2012-06-07,71.80447387695312
2012-06-08,72.64896392822266
2012-06-11,71.02312469482422
2012-06-12,69.14476013183594
2012-06-13,68.62387084960938
2012-06-14,70.32071685791016
2012-06-15,71.99385833740234
2012-06-18,70.33648681640625
2012-06-19,73.95117950439453
2012-06-20,73.15406799316406
2012-06-21,73.07514953613281
2012-06-22,73.88804626464844
2012-06-25,73.88014221191406
2012-06-26,79.66525268554688
2012-06-27,79.68891906738281
2012-06-28,81.33051300048828
2012-06-29,86.04224395751953
2012-07-02,87.17085266113281
2012-07-03,88.38626861572266
2012-07-05,86.34214782714844
2012-07-06,85.5844955444336
2012-07-09,83.96656036376953
2012-07-10,80.44657135009766
2012-07-11,78.9470443725586
2012-07-12,79.15225219726562
2012-07-13,80.17035675048828
2012-07-16,79.86255645751953
2012-07-17,80.35188293457031
2012-07-18,80.8254165649414
2012-07-19,81.88297271728516
2012-07-20,81.09375762939453
2012-07-23,80.20193481445312
2012-07-24,72.2227783203125
2012-07-25,71.58348083496094
2012-07-26,62.696712493896484
2012-07-27,60.84200668334961
2012-07-30,57.59037399291992
2012-07-31,57.345703125
2012-08-01,57.282588958740234
2012-08-02,55.230594635009766
2012-08-03,55.601505279541016
2012-08-06,56.88007354736328
2012-08-07,57.51145935058594
2012-08-08,57.63772201538086
2012-08-09,57.614044189453125
2012-08-10,57.72454833984375
2012-08-13,55.85405349731445
2012-08-14,54.79648971557617
2012-08-15,54.45710372924805
2012-08-16,54.74125289916992
2012-08-17,55.92510223388672
2012-08-20,55.254241943359375
2012-08-21,54.938560485839844
2012-08-22,54.086181640625
2012-08-23,54.15026092529297
2012-08-24,53.22919845581055
2012-08-27,51.971744537353516
2012-08-28,52.091896057128906
2012-08-29,51.963748931884766
2012-08-30,51.80354309082031
2012-08-31,51.88365173339844
2012-09-04,51.659393310546875
2012-09-05,52.57244110107422
2012-09-06,55.599937438964844
2012-09-07,56.07246017456055
2012-09-10,55.47978210449219
2012-09-11,56.32075119018555
2012-09-12,54.07816696166992
2012-09-13,53.81387710571289
2012-09-14,54.542701721191406
2012-09-17,54.43858337402344
2012-09-18,56.72122573852539
2012-09-19,56.40085983276367
2012-09-20,55.17542266845703
2012-09-21,53.926002502441406
2012-09-24,53.445457458496094
2012-09-25,50.257781982421875
2012-09-26,52.17998504638672
2012-09-27,52.772666931152344
2012-09-28,51.53924560546875
2012-10-01,53.10905838012695
2012-10-02,53.101070404052734
2012-10-03,51.122772216796875
2012-10-04,51.86762237548828
2012-10-05,52.099891662597656
2012-10-08,52.4603157043457
2012-10-09,52.70059585571289
2012-10-10,52.788692474365234
2012-10-11,55.023277282714844
2012-10-12,53.24522018432617
2012-10-15,53.06100082397461
2012-10-16,53.29326248168945
2012-10-17,49.673099517822266
2012-10-18,49.35273742675781
2012-10-19,45.15592575073242
2012-10-22,46.99002456665039
2012-10-23,45.96483612060547
2012-10-24,45.30007553100586
2012-10-25,44.55522918701172
2012-10-26,46.26117706298828
2012-10-31,45.90877914428711
2012-11-01,47.07011795043945
2012-11-02,46.317256927490234
2012-11-05,45.2440185546875
2012-11-06,48.34357452392578
2012-11-07,46.83784484863281
2012-11-08,44.98772430419922
2012-11-09,37.25083541870117
2012-11-12,37.23481369018555
2012-11-13,37.38698196411133
2012-11-14,38.043731689453125
2012-11-15,38.29201889038086
2012-11-16,38.96479415893555
2012-11-19,39.853816986083984
2012-11-20,38.90872573852539
2012-11-21,38.68794250488281
2012-11-23,40.429752349853516
2012-11-26,40.15989303588867
2012-11-27,40.58512496948242
2012-11-28,40.912235260009766
2012-11-29,42.4823112487793
2012-11-30,42.793060302734375
2012-12-03,42.91572570800781
2012-12-04,44.134178161621094
2012-12-05,47.29071044921875
2012-12-06,46.32575225830078
2012-12-07,46.47295379638672
2012-12-10,47.25800704956055
2012-12-11,48.11664581298828
2012-12-12,48.63182830810547
2012-12-13,49.359615325927734
2012-12-14,48.57459259033203
2012-12-17,48.59092330932617
2012-12-18,49.20425033569336
2012-12-19,47.683231353759766
2012-12-20,47.642337799072266
2012-12-21,46.48114013671875
2012-12-24,47.15167999267578
2012-12-26,47.10261917114258
2012-12-27,46.530181884765625
2012-12-28,45.2381477355957
2012-12-31,45.933231353759766
2013-01-02,46.57109069824219
2013-01-03,48.05940628051758
2013-01-04,49.76850891113281
2013-01-07,47.17622375488281
2013-01-08,46.75098419189453
2013-01-09,43.09563446044922
2013-01-10,43.62717819213867
2013-01-11,43.3736686706543
2013-01-14,43.4472541809082
2013-01-15,44.61665725708008
2013-01-16,44.175071716308594
2013-01-17,44.70660400390625
2013-01-18,44.673885345458984
2013-01-22,44.49398422241211
2013-01-23,44.41221618652344
2013-01-24,45.75333023071289
2013-01-25,45.205448150634766
2013-01-28,46.628334045410156
2013-01-29,45.401702880859375
2013-01-30,45.81057357788086
2013-01-31,46.530181884765625
2013-02-01,46.832759857177734
2013-02-04,46.79187774658203
2013-02-05,47.069923400878906
2013-02-06,47.65052032470703
2013-02-07,50.13650131225586
2013-02-08,50.34092330932617
2013-02-11,50.488121032714844
2013-02-12,50.92970275878906
2013-02-13,52.311710357666016
2013-02-14,43.74166488647461
2013-02-15,42.4823112487793
2013-02-19,42.74399185180664
2013-02-20,42.523197174072266
2013-02-21,42.457786560058594
2013-02-22,42.72764205932617
2013-02-25,40.83045196533203
2013-02-26,40.20895767211914
2013-02-27,40.17625427246094
2013-02-28,40.14353942871094
2013-03-01,39.98816680908203
2013-03-04,38.34447479248047
2013-03-05,38.66341018676758
2013-03-06,39.30126953125
2013-03-07,39.74284744262695
2013-03-08,39.65288162231445
2013-03-11,42.00801086425781
2013-03-12,41.60731887817383
2013-03-13,42.28605651855469
2013-03-14,42.457786560058594
2013-03-15,42.47413635253906
2013-03-18,42.53956604003906
2013-03-19,42.425079345703125
2013-03-20,42.53137969970703
2013-03-21,41.08395767211914
2013-03-22,41.27204895019531
2013-03-25,40.9531135559082
2013-03-26,39.922760009765625
2013-03-27,40.04541015625
2013-03-28,39.56292724609375
2013-04-01,38.76154327392578
2013-04-02,39.170413970947266
2013-04-03,39.031394958496094
2013-04-04,40.96946716308594
2013-04-05,38.851478576660156
2013-04-08,38.009193420410156
2013-04-09,37.81293487548828
2013-04-10,38.87602233886719
2013-04-11,39.46479034423828
2013-04-12,39.93910217285156
2013-04-15,37.92742919921875
2013-04-16,37.16691207885742
2013-04-17,38.352657318115234
2013-04-18,38.131866455078125
2013-04-19,38.41807174682617
2013-04-22,37.82111740112305
2013-04-23,39.31759262084961
2013-04-24,38.56527328491211
2013-04-25,39.293067932128906
2013-04-26,39.252197265625
2013-04-29,38.87602233886719
2013-04-30,38.72883224487305
2013-05-01,39.70195007324219
2013-05-02,37.461299896240234
2013-05-03,37.31411361694336
2013-05-06,37.15873336791992
2013-05-07,37.24052047729492
2013-05-08,37.608489990234375
2013-05-09,38.51620864868164
2013-05-10,39.9472770690918
2013-05-13,39.89004135131836
2013-05-14,40.928585052490234
2013-05-15,42.19611358642578
2013-05-16,42.801239013671875
2013-05-17,44.96010208129883
2013-05-20,46.26034927368164
2013-05-21,47.012657165527344
2013-05-22,45.319915771484375
2013-05-23,46.0722541809082
2013-05-24,45.99048614501953
2013-05-28,42.96479797363281
2013-05-29,43.201942443847656
2013-05-30,44.06875991821289
2013-05-31,43.74166488647461
2013-06-03,44.150543212890625
2013-06-04,44.134178161621094
2013-06-05,43.92156219482422
2013-06-06,44.175071716308594
2013-06-07,45.38534927368164
2013-06-10,46.44024658203125
2013-06-11,44.90286636352539
2013-06-12,44.085105895996094
2013-06-13,44.567588806152344
2013-06-14,43.815250396728516
2013-06-17,43.58627700805664
2013-06-18,42.44142532348633
2013-06-19,41.6400260925293
2013-06-20,41.09214782714844
2013-06-21,40.37251281738281
2013-06-24,39.86549758911133
2013-06-25,40.388858795166016
2013-06-26,39.04774856567383
2013-06-27,39.186763763427734
2013-06-28,39.930931091308594
2013-07-01,40.707786560058594
2013-07-02,40.04541015625
2013-07-03,40.59330368041992
2013-07-05,41.26386260986328
2013-07-08,39.89822769165039
2013-07-09,40.69143295288086
2013-07-10,41.509185791015625
2013-07-11,41.934417724609375
2013-07-12,41.86899948120117
2013-07-15,41.942588806152344
2013-07-16,41.656375885009766
2013-07-17,41.754520416259766
2013-07-18,42.776702880859375
2013-07-19,40.77321243286133
2013-07-22,41.7872200012207
2013-07-23,41.33745193481445
2013-07-24,40.19261169433594
2013-07-25,35.8503303527832
2013-07-26,35.98934555053711
2013-07-29,35.972991943359375
2013-07-30,35.62954330444336
2013-07-31,36.19377899169922
2013-08-01,37.10149002075195
2013-08-02,36.6353759765625
2013-08-05,37.64121627807617
2013-08-06,37.755706787109375
2013-08-07,38.46713638305664
2013-08-08,37.57578659057617
2013-08-09,36.49635696411133
2013-08-12,36.537235260009766
2013-08-13,36.226497650146484
2013-08-14,36.242855072021484
2013-08-15,34.59917449951172
2013-08-16,34.770896911621094
2013-08-19,34.214813232421875
2013-08-20,33.99403762817383
2013-08-21,32.85734939575195
2013-08-22,33.27439880371094
2013-08-23,33.413429260253906
2013-08-26,34.133060455322266
2013-08-27,33.609676361083984
2013-08-28,33.732357025146484
2013-08-29,33.282588958740234
2013-08-30,32.67744064331055
2013-09-03,32.29309844970703
2013-09-04,32.71833419799805
2013-09-05,33.102684020996094
2013-09-06,33.495201110839844
2013-09-09,33.51155471801758
2013-09-10,33.454315185546875
2013-09-11,33.42159652709961
2013-09-12,33.06179428100586
2013-09-13,32.73469543457031
2013-09-16,33.315303802490234
2013-09-17,33.72418212890625
