Date,PB
2010-10-07,22.40120506286621
2010-10-08,22.449491500854492
2010-10-11,22.311513900756836
2010-10-12,22.497783660888672
2010-10-13,22.808244705200195
2010-10-14,22.47709083557129
2010-10-15,22.11833381652832
2010-10-18,22.677160263061523
2010-10-19,22.40809440612793
2010-10-20,22.40809440612793
2010-10-21,22.38050079345703
2010-10-22,22.40809440612793
2010-10-25,21.711286544799805
2010-10-26,21.511219024658203
2010-10-27,21.41463851928711
2010-10-28,21.407737731933594
2010-10-29,21.44913101196289
2010-11-01,21.193866729736328
2010-11-02,21.42153549194336
2010-11-03,21.869972229003906
2010-11-04,23.015216827392578
2010-11-05,23.284278869628906
2010-11-08,22.794437408447266
2010-11-09,23.11180305480957
2010-11-10,23.311874389648438
2010-11-11,23.553335189819336
2010-11-12,23.04970932006836
2010-11-15,23.401559829711914
2010-11-16,23.10490608215332
2010-11-17,22.766849517822266
2010-11-18,22.918630599975586
2010-11-19,22.9255313873291
2010-11-22,22.55986976623535
2010-11-23,22.49088478088379
2010-11-24,22.725452423095703
2010-11-26,22.394296646118164
2010-11-29,22.60816764831543
2010-11-30,22.449491500854492
2010-12-01,23.20148277282715
2010-12-02,23.608535766601562
2010-12-03,23.939695358276367
2010-12-06,24.22944450378418
2010-12-07,24.733074188232422
2010-12-08,25.06422996520996
2010-12-09,25.40228271484375
2010-12-10,25.629945755004883
2010-12-13,25.85761833190918
2010-12-14,26.61652183532715
2010-12-15,26.432861328125
2010-12-16,26.522945404052734
2010-12-17,26.460582733154297
2010-12-20,26.550674438476562
2010-12-21,26.91798210144043
2010-12-22,27.354612350463867
2010-12-23,27.06351661682129
2010-12-27,27.361543655395508
2010-12-28,27.534812927246094
2010-12-29,27.292247772216797
2010-12-30,27.472421646118164
2010-12-31,27.222930908203125
2011-01-03,27.74964141845703
2011-01-04,27.389257431030273
2011-01-05,27.708059310913086
2011-01-06,27.791223526000977
2011-01-07,26.94571876525879
2011-01-10,27.146696090698242
2011-01-11,27.33381462097168
2011-01-12,27.319950103759766
2011-01-13,27.077396392822266
2011-01-14,28.1516056060791
2011-01-18,28.498136520385742
2011-01-19,27.881336212158203
2011-01-20,27.534812927246094
2011-01-21,28.255571365356445
2011-01-24,28.851594924926758
2011-01-25,28.886249542236328
2011-01-26,28.699111938476562
2011-01-27,28.768421173095703
2011-01-28,28.24864387512207
2011-01-31,28.033803939819336
2011-02-01,29.017921447753906
2011-02-02,28.5535831451416
2011-02-03,28.768421173095703
2011-02-04,28.414966583251953
2011-02-07,28.48426628112793
2011-02-08,28.373390197753906
2011-02-09,28.130834579467773
2011-02-10,27.74964141845703
2011-02-11,27.86053466796875
2011-02-14,28.324878692626953
2011-02-15,28.47735023498535
2011-02-16,29.010995864868164
2011-02-17,28.941680908203125
2011-02-18,29.25355339050293
2011-02-22,28.664478302001953
2011-02-23,28.4912109375
2011-02-24,27.818952560424805
2011-02-25,28.588228225708008
2011-02-28,28.290218353271484
2011-03-01,28.09616470336914
2011-03-02,28.019929885864258
2011-03-03,28.588228225708008
2011-03-04,27.978349685668945
2011-03-07,27.867456436157227
2011-03-08,29.04564666748047
2011-03-09,28.84465789794922
2011-03-10,28.304088592529297
2011-03-11,28.07537269592285
2011-03-14,27.98528289794922
2011-03-15,28.068450927734375
2011-03-16,27.668214797973633
2011-03-17,27.814382553100586
2011-03-18,28.183303833007812
2011-03-21,28.691415786743164
2011-03-22,28.440841674804688
2011-03-23,28.211132049560547
2011-03-24,27.779586791992188
2011-03-25,28.60788345336914
2011-03-28,28.482603073120117
2011-03-29,29.262182235717773
2011-03-30,29.582378387451172
2011-03-31,29.770313262939453
2011-04-01,29.951290130615234
2011-04-04,30.125295639038086
2011-04-05,30.146177291870117
2011-04-06,30.633405685424805
2011-04-07,30.50813102722168
2011-04-08,29.951290130615234
2011-04-11,29.832942962646484
2011-04-12,29.470991134643555
2011-04-13,29.171701431274414
2011-04-14,30.069608688354492
2011-04-15,30.723905563354492
2011-04-18,30.529006958007812
2011-04-19,30.549894332885742
2011-04-20,31.051029205322266
2011-04-21,31.064970016479492
2011-04-25,31.3155517578125
2011-04-26,31.900245666503906
2011-04-27,32.36659622192383
2011-04-28,32.143836975097656
2011-04-29,31.914159774780273
2011-05-02,31.62877082824707
2011-05-03,32.13688659667969
2011-05-04,31.134584426879883
2011-05-05,30.765663146972656
2011-05-06,30.58469581604004
2011-05-09,30.6403751373291
2011-05-10,31.106740951538086
2011-05-11,30.633405685424805
2011-05-12,30.80047035217285
2011-05-13,30.222736358642578
2011-05-16,30.69605255126953
2011-05-17,30.939687728881836
2011-05-18,30.786542892456055
2011-05-19,30.960552215576172
2011-05-20,30.50813102722168
2011-05-23,29.860797882080078
2011-05-24,29.777257919311523
2011-05-25,29.874713897705078
2011-05-26,29.972179412841797
2011-05-27,30.17402458190918
2011-05-31,30.45244026184082
2011-06-01,29.37355613708496
2011-06-02,29.227380752563477
2011-06-03,28.823657989501953
2011-06-06,28.712297439575195
2011-06-07,28.935043334960938
2011-06-08,29.102100372314453
2011-06-09,29.213459014892578
2011-06-10,29.109050750732422
2011-06-13,29.199546813964844
2011-06-14,29.846878051757812
2011-06-15,29.326181411743164
2011-06-16,29.724557876586914
2011-06-17,30.060043334960938
2011-06-20,30.206802368164062
2011-06-21,30.57023811340332
2011-06-22,30.115949630737305
2011-06-23,29.913272857666016
2011-06-24,29.661666870117188
2011-06-27,30.14390754699707
2011-06-28,30.332622528076172
2011-06-29,30.6401424407959
2011-06-30,30.626157760620117
2011-07-01,31.066476821899414
2011-07-05,31.12938117980957
2011-07-06,31.604633331298828
2011-07-07,31.940088272094727
2011-07-08,31.5766658782959
2011-07-11,31.325063705444336
2011-07-12,31.367002487182617
2011-07-13,31.723432540893555
2011-07-14,31.276138305664062
2011-07-15,31.08742904663086
2011-07-18,30.55626678466797
2011-07-19,31.346027374267578
2011-07-20,31.569671630859375
2011-07-21,32.47127151489258
2011-07-22,31.408931732177734
2011-07-25,30.76594352722168
2011-07-26,30.00412940979004
2011-07-27,29.074569702148438
2011-07-28,28.774049758911133
2011-07-29,29.02565574645996
2011-08-01,28.822973251342773
2011-08-02,28.494491577148438
2011-08-03,28.9138240814209
2011-08-04,28.03321075439453
2011-08-05,27.229455947875977
2011-08-08,24.930051803588867
2011-08-09,27.66277503967285
2011-08-10,25.642934799194336
2011-08-11,26.43968391418457
2011-08-12,25.649932861328125
2011-08-15,26.43968391418457
2011-08-16,25.670896530151367
2011-08-17,25.894546508789062
2011-08-18,24.762317657470703
2011-08-19,23.70696258544922
2011-08-22,23.87470054626465
2011-08-23,25.090801239013672
2011-08-24,25.30048370361328
2011-08-25,24.566621780395508
2011-08-26,24.937049865722656
2011-08-29,26.306900024414062
2011-08-30,25.95744514465332
2011-08-31,26.453670501708984
2011-09-01,25.265527725219727
2011-09-02,24.23114585876465
2011-09-06,24.370925903320312
2011-09-07,25.600996017456055
2011-09-08,24.930051803588867
2011-09-09,23.902650833129883
2011-09-12,24.524675369262695
2011-09-13,24.888113021850586
2011-09-14,25.404359817504883
2011-09-15,25.47458267211914
2011-09-16,25.12340545654297
2011-09-19,24.821392059326172
2011-09-20,24.280582427978516
2011-09-21,22.728363037109375
2011-09-22,22.917991638183594
2011-09-23,23.1497745513916
2011-09-26,23.599287033081055
2011-09-27,23.78189468383789
2011-09-28,22.651092529296875
2011-09-29,23.84510612487793
2011-09-30,22.953113555908203
2011-10-03,22.24373435974121
2011-10-04,23.74678611755371
2011-10-05,24.09796714782715
2011-10-06,25.17256736755371
2011-10-07,23.9996280670166
2011-10-10,25.2147159576416
2011-10-11,25.460540771484375
2011-10-12,26.16290283203125
2011-10-13,25.44649887084961
2011-10-14,25.47458267211914
2011-10-17,24.25248146057129
2011-10-18,25.502685546875
2011-10-19,25.095308303833008
2011-10-20,25.12340545654297
2011-10-21,26.47194480895996
2011-10-24,26.802047729492188
2011-10-25,25.706361770629883
2011-10-26,26.120752334594727
2011-10-27,27.982023239135742
2011-10-28,27.82748794555664
2011-10-31,27.033832550048828
2011-11-01,25.671245574951172
2011-11-02,26.612417221069336
2011-11-03,27.392019271850586
2011-11-04,26.710737228393555
2011-11-07,26.92144203186035
2011-11-08,27.574647903442383
2011-11-09,26.03647804260254
2011-11-10,26.40170669555664
2011-11-11,26.942523956298828
2011-11-14,26.310396194458008
2011-11-15,26.851205825805664
2011-11-16,26.28230094909668
2011-11-17,26.0645694732666
2011-11-18,26.63347816467285
2011-11-21,26.085636138916016
2011-11-22,26.09968376159668
2011-11-23,25.31304168701172
2011-11-25,25.186620712280273
2011-11-28,25.87493896484375
2011-11-29,25.713388442993164
2011-11-30,28.087364196777344
2011-12-01,27.30072021484375
2011-12-02,27.630834579467773
2011-12-05,28.340200424194336
2011-12-06,28.234861373901367
2011-12-07,28.41045379638672
2011-12-08,27.047880172729492
2011-12-09,27.855587005615234
2011-12-12,27.43416404724121
2011-12-13,26.97764015197754
2011-12-14,26.75526237487793
2011-12-15,26.82585334777832
2011-12-16,27.192955017089844
2011-12-19,26.64937400817871
2011-12-20,27.68004608154297
2011-12-21,27.941247940063477
2011-12-22,29.063705444335938
2011-12-23,28.971927642822266
2011-12-27,29.014272689819336
2011-12-28,28.35776710510254
2011-12-29,28.901336669921875
2011-12-30,28.48481559753418
2012-01-03,28.82368278503418
2012-01-04,28.851919174194336
2012-01-05,29.183712005615234
2012-01-06,29.275487899780273
2012-01-09,29.86142349243164
2012-01-10,29.95318603515625
2012-01-11,29.974369049072266
2012-01-12,29.95318603515625
2012-01-13,29.45197296142578
2012-01-17,29.70610809326172
2012-01-18,29.628461837768555
2012-01-19,29.61433219909668
2012-01-20,29.76964569091797
2012-01-23,29.93201446533203
2012-01-24,29.924959182739258
2012-01-25,29.790817260742188
2012-01-26,28.887210845947266
2012-01-27,29.169588088989258
2012-01-30,29.077821731567383
2012-01-31,29.303714752197266
2012-02-01,29.649633407592773
2012-02-02,29.42372703552246
2012-02-03,29.74139976501465
2012-02-06,29.10605239868164
2012-02-07,29.219009399414062
2012-02-08,29.169588088989258
2012-02-09,28.82368278503418
2012-02-10,28.315404891967773
2012-02-13,28.51306915283203
2012-02-14,28.42129135131836
2012-02-15,28.371883392333984
2012-02-16,29.247234344482422
2012-02-17,29.437854766845703
2012-02-21,29.628461837768555
2012-02-22,28.753082275390625
2012-02-23,29.40962028503418
2012-02-24,29.042530059814453
2012-02-27,30.736799240112305
2012-02-28,30.157917022705078
2012-02-29,30.877967834472656
2012-03-01,31.125057220458984
2012-03-02,30.28498077392578
2012-03-05,30.786212921142578
2012-03-06,30.28498077392578
2012-03-07,30.637964248657227
2012-03-08,30.779136657714844
2012-03-09,31.365076065063477
2012-03-12,31.49214744567871
2012-03-13,32.88991165161133
2012-03-14,32.544002532958984
2012-03-15,32.98000717163086
2012-03-16,32.95873260498047
2012-03-19,33.54007339477539
2012-03-20,33.30611801147461
2012-03-21,33.04381561279297
2012-03-22,32.384498596191406
2012-03-23,32.675148010253906
2012-03-26,33.29903030395508
2012-03-27,32.866573333740234
2012-03-28,33.235225677490234
2012-03-29,32.873661041259766
2012-03-30,32.469566345214844
2012-04-02,32.64680099487305
2012-04-03,32.56173324584961
2012-04-04,31.959123611450195
2012-04-05,31.72518539428711
2012-04-09,31.44161033630371
2012-04-10,30.895721435546875
2012-04-11,31.44869613647461
2012-04-12,32.07256317138672
2012-04-13,30.79645538330078
2012-04-16,31.044597625732422
2012-04-17,31.70391273498535
2012-04-18,31.129671096801758
2012-04-19,30.95241928100586
2012-04-20,31.2927303314209
2012-04-23,31.18638038635254
2012-04-24,31.562118530273438
2012-04-25,31.838603973388672
2012-04-26,32.50502014160156
2012-04-27,33.40538024902344
2012-04-30,33.0721549987793
2012-05-01,32.887847900390625
2012-05-02,32.76023483276367
2012-05-03,32.10091018676758
2012-05-04,32.1363639831543
2012-05-07,32.150543212890625
2012-05-08,32.292327880859375
2012-05-09,32.30649948120117
2012-05-10,33.18559265136719
2012-05-11,32.675148010253906
2012-05-14,31.711009979248047
2012-05-15,31.384872436523438
2012-05-16,31.10129737854004
2012-05-17,30.60504150390625
2012-05-18,30.02372169494629
2012-05-21,30.406538009643555
2012-05-22,30.67594337463379
2012-05-23,30.71847915649414
2012-05-24,30.73974609375
2012-05-25,30.562509536743164
2012-05-29,30.846088409423828
2012-05-30,30.108789443969727
2012-05-31,30.286029815673828
2012-06-01,28.669639587402344
2012-06-04,28.499486923217773
2012-06-05,28.740524291992188
2012-06-06,29.024105072021484
2012-06-07,29.378576278686523
2012-06-08,29.796852111816406
2012-06-11,29.187164306640625
2012-06-12,29.55580711364746
2012-06-13,29.25309181213379
2012-06-14,29.523761749267578
2012-06-15,29.894140243530273
2012-06-18,29.680448532104492
2012-06-19,30.136316299438477
2012-06-20,30.036596298217773
2012-06-21,28.989545822143555
2012-06-22,29.224599838256836
2012-06-25,28.576446533203125
2012-06-26,28.72600746154785
2012-06-27,29.018047332763672
2012-06-28,29.160497665405273
2012-06-29,29.936864852905273
2012-07-02,29.87989044189453
2012-07-03,29.901260375976562
2012-07-05,29.794422149658203
2012-07-06,29.224599838256836
2012-07-09,28.73313331604004
2012-07-10,28.861345291137695
2012-07-11,28.86846923828125
2012-07-12,28.597803115844727
2012-07-13,29.374191284179688
2012-07-16,29.2459716796875
2012-07-17,29.302955627441406
2012-07-18,29.203231811523438
2012-07-19,28.84709930419922
2012-07-20,28.43398094177246
2012-07-23,28.134828567504883
2012-07-24,27.914018630981445
2012-07-25,28.106338500976562
2012-07-26,28.21316909790039
2012-07-27,28.797225952148438
2012-07-30,28.96106719970703
2012-07-31,28.89695167541504
2012-08-01,28.263038635253906
2012-08-02,27.99237060546875
2012-08-03,28.80437469482422
2012-08-06,28.505220413208008
2012-08-07,28.84709930419922
2012-08-08,28.84709930419922
2012-08-09,28.654788970947266
2012-08-10,28.490955352783203
2012-08-13,28.526567459106445
2012-08-14,28.626304626464844
2012-08-15,28.775863647460938
2012-08-16,29.231733322143555
2012-08-17,29.523761749267578
2012-08-20,30.307254791259766
2012-08-21,30.000986099243164
2012-08-22,29.666217803955078
2012-08-23,29.402666091918945
2012-08-24,29.452529907226562
2012-08-27,29.76592254638672
2012-08-28,30.107833862304688
2012-08-29,30.100696563720703
2012-08-30,29.936864852905273
2012-08-31,29.986732482910156
2012-09-04,30.91269302368164
2012-09-05,30.8770751953125
2012-09-06,31.58223533630371
2012-09-07,31.49675941467285
2012-09-10,31.21184730529785
2012-09-11,31.119253158569336
2012-09-12,31.280237197875977
2012-09-13,31.516342163085938
2012-09-14,32.346282958984375
2012-09-17,31.351787567138672
2012-09-18,31.32315444946289
2012-09-19,31.24445343017578
2012-09-20,30.750797271728516
2012-09-21,30.765104293823242
2012-09-24,30.729324340820312
2012-09-25,30.600542068481445
2012-09-26,30.586227416992188
2012-09-27,30.757951736450195
2012-09-28,30.49320411682129
2012-10-01,30.61484146118164
2012-10-02,30.62200355529785
2012-10-03,30.42882537841797
2012-10-04,30.550447463989258
2012-10-05,30.478912353515625
2012-10-08,30.099712371826172
2012-10-09,29.799219131469727
2012-10-10,29.885074615478516
2012-10-11,30.05677604675293
2012-10-12,28.990737915039062
2012-10-15,28.86910057067871
2012-10-16,27.99624252319336
2012-10-17,27.974777221679688
2012-10-18,28.117860794067383
2012-10-19,28.039169311523438
2012-10-22,28.02486228942871
2012-10-23,27.989089965820312
2012-10-24,29.01936149597168
2012-10-25,29.79206657409668
2012-10-26,29.75629234313965
2012-10-31,29.949460983276367
2012-11-01,30.199872970581055
2012-11-02,30.12833023071289
2012-11-05,30.192718505859375
2012-11-06,30.636310577392578
2012-11-07,29.72767448425293
2012-11-08,29.47726058959961
2012-11-09,29.384241104125977
2012-11-12,29.22683334350586
2012-11-13,29.033672332763672
2012-11-14,28.511369705200195
2012-11-15,28.389747619628906
2012-11-16,28.475601196289062
2012-11-19,28.98357391357422
2012-11-20,28.962120056152344
2012-11-21,28.897727966308594
2012-11-23,29.49156379699707
2012-11-26,29.191076278686523
2012-11-27,29.126686096191406
2012-11-28,29.062280654907227
2012-11-29,29.427165985107422
2012-11-30,29.427165985107422
2012-12-03,29.648962020874023
2012-12-04,29.334150314331055
2012-12-05,29.405698776245117
2012-12-06,29.5631046295166
2012-12-07,29.49871826171875
2012-12-10,29.49156379699707
2012-12-11,29.677581787109375
2012-12-12,30.15584373474121
2012-12-13,29.853788375854492
2012-12-14,30.047962188720703
2012-12-17,30.565797805786133
2012-12-18,31.026081085205078
2012-12-19,30.925395965576172
2012-12-20,31.018892288208008
2012-12-21,30.630512237548828
2012-12-24,30.493865966796875
2012-12-26,30.42194366455078
2012-12-27,30.220590591430664
2012-12-28,29.947290420532227
2012-12-31,30.206199645996094
2013-01-02,31.349712371826172
2013-01-03,31.845964431762695
2013-01-04,32.28466796875
2013-01-07,31.90349006652832
2013-01-08,31.83157730102539
2013-01-09,31.83157730102539
2013-01-10,32.30624008178711
2013-01-11,32.07609558105469
2013-01-14,32.14082717895508
2013-01-15,32.234317779541016
2013-01-16,32.327816009521484
2013-01-17,32.723384857177734
2013-01-18,32.493228912353516
2013-01-22,32.85282516479492
2013-01-23,32.48604202270508
2013-01-24,32.874412536621094
2013-01-25,31.989788055419922
2013-01-28,32.248714447021484
2013-01-29,32.62269592285156
2013-01-30,32.4716682434082
2013-01-31,32.442893981933594
2013-02-01,32.96788787841797
2013-02-04,32.493228912353516
2013-02-05,33.03263854980469
2013-02-06,32.9751091003418
2013-02-07,33.0614013671875
2013-02-08,33.039817810058594
2013-02-11,32.860015869140625
2013-02-12,33.154903411865234
2013-02-13,33.313106536865234
2013-02-14,33.464149475097656
2013-02-15,33.20524978637695
2013-02-19,33.464149475097656
2013-02-20,33.21963119506836
2013-02-21,32.917564392089844
2013-02-22,33.313106536865234
2013-02-25,32.4572868347168
2013-02-26,32.50042724609375
2013-02-27,33.12614440917969
2013-02-28,33.18366622924805
2013-03-01,32.78091812133789
2013-03-04,33.176475524902344
2013-03-05,33.413814544677734
2013-03-06,33.37785339355469
2013-03-07,33.607994079589844
2013-03-08,33.62236022949219
2013-03-11,33.715877532958984
2013-03-12,33.715877532958984
2013-03-13,33.87841796875
2013-03-14,33.957908630371094
2013-03-15,33.921783447265625
2013-03-18,33.79894256591797
2013-03-19,33.950687408447266
2013-03-20,34.037384033203125
2013-03-21,34.17465591430664
2013-03-22,34.31195068359375
2013-03-25,34.189117431640625
2013-03-26,34.31916809082031
2013-03-27,34.29747772216797
2013-03-28,34.23967742919922
2013-04-01,34.20355987548828
2013-04-02,33.546077728271484
2013-04-03,33.08366775512695
2013-04-04,33.285987854003906
2013-04-05,33.155921936035156
2013-04-08,33.387142181396484
2013-04-09,33.11257553100586
2013-04-10,33.661659240722656
2013-04-11,33.61832809448242
2013-04-12,33.48104476928711
2013-04-15,32.426212310791016
2013-04-16,32.996971130371094
2013-04-17,32.59236145019531
2013-04-18,32.325042724609375
2013-04-19,32.81634521484375
2013-04-22,32.76577377319336
2013-04-23,33.1486930847168
2013-04-24,33.220943450927734
2013-04-25,33.30766296386719
2013-04-26,33.01141357421875
2013-04-29,33.20649337768555
2013-04-30,33.19204330444336
2013-05-01,32.17329788208008
2013-05-02,32.736873626708984
2013-05-03,33.220943450927734
2013-05-06,33.74837875366211
2013-05-07,34.232460021972656
2013-05-08,34.31195068359375
2013-05-09,34.037384033203125
2013-05-10,34.2613525390625
2013-05-13,34.26858901977539
2013-05-14,34.680416107177734
2013-05-15,34.84658432006836
2013-05-16,35.20062255859375
2013-05-17,35.6485710144043
2013-05-20,35.77140808105469
2013-05-21,36.06040573120117
2013-05-22,35.62689971923828
2013-05-23,35.3017692565918
2013-05-24,35.634124755859375
2013-05-28,36.241024017333984
2013-05-29,36.26993179321289
2013-05-30,36.50836944580078
2013-05-31,36.190452575683594
2013-06-03,36.450565338134766
2013-06-04,35.988155364990234
2013-06-05,35.59077453613281
2013-06-06,35.684696197509766
2013-06-07,36.13987350463867
2013-06-10,36.50836944580078
2013-06-11,35.95925521850586
2013-06-12,35.38847732543945
2013-06-13,36.1323127746582
2013-06-14,35.64610290527344
2013-06-17,35.97266387939453
2013-06-18,36.45886993408203
2013-06-19,36.34275817871094
2013-06-20,36.248416900634766
2013-06-21,36.56047058105469
2013-06-24,36.48789978027344
2013-06-25,37.06119155883789
2013-06-26,36.858001708984375
2013-06-27,37.85945510864258
2013-06-28,37.58369445800781
2013-07-01,38.76657485961914
2013-07-02,40.000247955322266
2013-07-03,40.26150894165039
2013-07-05,41.393592834472656
2013-07-08,41.24846267700195
2013-07-09,42.03219223022461
2013-07-10,41.77094268798828
2013-07-11,40.92914581298828
2013-07-12,40.97269058227539
2013-07-15,41.62582778930664
2013-07-16,41.24846267700195
2013-07-17,41.61855697631836
2013-07-18,42.540191650390625
2013-07-19,42.72887420654297
2013-07-22,43.11347961425781
2013-07-23,43.294918060302734
2013-07-24,43.52712631225586
2013-07-25,43.53438949584961
2013-07-26,43.294918060302734
2013-07-29,42.86674118041992
2013-07-30,42.815948486328125
2013-07-31,42.83046340942383
2013-08-01,43.73759078979492
2013-08-02,43.74484634399414
2013-08-05,43.71581268310547
2013-08-06,43.265892028808594
2013-08-07,43.055442810058594
2013-08-08,43.25135803222656
2013-08-09,43.142520904541016
2013-08-12,43.294918060302734
2013-08-13,43.69404602050781
2013-08-14,43.686790466308594
2013-08-15,43.135250091552734
2013-08-16,43.135250091552734
2013-08-19,42.88852310180664
2013-08-20,43.795631408691406
2013-08-21,43.67953109741211
2013-08-22,44.56488037109375
2013-08-23,44.72451400756836
2013-08-26,44.4632682800293
2013-08-27,43.23686599731445
2013-08-28,43.316680908203125
2013-08-29,43.991580963134766
2013-08-30,43.39651107788086
2013-09-03,43.01190185546875
2013-09-04,43.22959518432617
2013-09-05,43.64323425292969
2013-09-06,43.23686599731445
2013-09-09,43.614219665527344
2013-09-10,43.839168548583984
2013-09-11,43.628726959228516
2013-09-12,43.39204788208008
2013-09-13,43.581398010253906
2013-09-16,43.96010208129883
