Date,MP
2020-12-22,39.13999938964844
2020-12-23,36.06999969482422
2020-12-24,35.5099983215332
2020-12-28,34.11000061035156
2020-12-29,30.56999969482422
2020-12-30,32.77000045776367
2020-12-31,32.16999816894531
2021-01-04,29.139999389648438
2021-01-05,29.309999465942383
2021-01-06,29.489999771118164
2021-01-07,29.75
2021-01-08,29.489999771118164
2021-01-11,29.5
2021-01-12,34.68000030517578
2021-01-13,34.70000076293945
2021-01-14,33.18000030517578
2021-01-15,31.8700008392334
2021-01-19,35.54999923706055
2021-01-20,34.529998779296875
2021-01-21,33.86000061035156
2021-01-22,32.68000030517578
2021-01-25,32.599998474121094
2021-01-26,31.610000610351562
2021-01-27,29.8799991607666
2021-01-28,30.280000686645508
2021-01-29,29.170000076293945
2021-02-01,30.93000030517578
2021-02-02,31.40999984741211
2021-02-03,33.41999816894531
2021-02-04,33.79999923706055
2021-02-05,32.25
2021-02-08,32.560001373291016
2021-02-09,35.560001373291016
2021-02-10,38.16999816894531
2021-02-11,36.540000915527344
2021-02-12,35.2599983215332
2021-02-16,40.75
2021-02-17,41.290000915527344
2021-02-18,42.349998474121094
2021-02-19,45.04999923706055
2021-02-22,40.91999816894531
2021-02-23,38.02000045776367
2021-02-24,43.529998779296875
2021-02-25,45.45000076293945
2021-02-26,42.029998779296875
2021-03-01,46.20000076293945
2021-03-02,49.439998626708984
2021-03-03,45.81999969482422
2021-03-04,40.959999084472656
2021-03-05,39.099998474121094
2021-03-08,38.09000015258789
2021-03-09,39.400001525878906
2021-03-10,39.29999923706055
2021-03-11,43.15999984741211
2021-03-12,42.279998779296875
2021-03-15,45.97999954223633
2021-03-16,43.540000915527344
2021-03-17,44.09000015258789
2021-03-18,40.5
2021-03-19,45.9900016784668
2021-03-22,45.150001525878906
2021-03-23,36.900001525878906
2021-03-24,33.439998626708984
2021-03-25,36.209999084472656
2021-03-26,35.0
2021-03-29,33.54999923706055
2021-03-30,34.310001373291016
2021-03-31,35.95000076293945
2021-04-01,35.150001525878906
2021-04-05,34.33000183105469
2021-04-06,34.13999938964844
2021-04-07,34.11000061035156
2021-04-08,35.970001220703125
2021-04-09,36.38999938964844
2021-04-12,35.150001525878906
2021-04-13,34.25
2021-04-14,34.619998931884766
2021-04-15,31.65999984741211
2021-04-16,30.639999389648438
2021-04-19,29.510000228881836
2021-04-20,27.440000534057617
2021-04-21,29.040000915527344
2021-04-22,28.489999771118164
2021-04-23,29.579999923706055
2021-04-26,32.0
2021-04-27,31.8799991607666
2021-04-28,31.649999618530273
2021-04-29,31.739999771118164
2021-04-30,30.040000915527344
2021-05-03,30.549999237060547
2021-05-04,32.13999938964844
2021-05-05,31.489999771118164
2021-05-06,29.309999465942383
2021-05-07,27.690000534057617
2021-05-10,26.479999542236328
2021-05-11,26.68000030517578
2021-05-12,24.799999237060547
2021-05-13,24.610000610351562
2021-05-14,26.139999389648438
2021-05-17,27.450000762939453
2021-05-18,28.09000015258789
2021-05-19,27.389999389648438
2021-05-20,27.450000762939453
2021-05-21,26.489999771118164
2021-05-24,26.479999542236328
2021-05-25,25.8799991607666
2021-05-26,27.34000015258789
2021-05-27,28.049999237060547
2021-05-28,28.079999923706055
2021-06-01,28.309999465942383
2021-06-02,31.690000534057617
2021-06-03,31.360000610351562
2021-06-04,31.639999389648438
2021-06-07,33.0
2021-06-08,35.939998626708984
2021-06-09,33.68000030517578
2021-06-10,32.779998779296875
2021-06-11,32.02000045776367
2021-06-14,33.27000045776367
2021-06-15,31.790000915527344
2021-06-16,33.209999084472656
2021-06-17,32.38999938964844
2021-06-18,30.809999465942383
2021-06-21,31.559999465942383
2021-06-22,32.220001220703125
2021-06-23,33.939998626708984
2021-06-24,34.900001525878906
2021-06-25,34.7599983215332
2021-06-28,35.779998779296875
2021-06-29,35.630001068115234
2021-06-30,36.86000061035156
2021-07-01,37.70000076293945
2021-07-02,37.560001373291016
2021-07-06,37.31999969482422
2021-07-07,36.52000045776367
2021-07-08,36.709999084472656
2021-07-09,36.86000061035156
2021-07-12,38.08000183105469
2021-07-13,35.7400016784668
2021-07-14,35.02000045776367
2021-07-15,34.459999084472656
2021-07-16,33.09000015258789
2021-07-19,32.619998931884766
2021-07-20,33.529998779296875
2021-07-21,34.709999084472656
2021-07-22,34.310001373291016
2021-07-23,35.599998474121094
2021-07-26,35.75
2021-07-27,36.040000915527344
2021-07-28,36.45000076293945
2021-07-29,38.09000015258789
2021-07-30,37.619998931884766
2021-08-02,37.66999816894531
2021-08-03,37.369998931884766
2021-08-04,35.630001068115234
2021-08-05,36.150001525878906
2021-08-06,37.13999938964844
2021-08-09,39.13999938964844
2021-08-10,37.75
2021-08-11,37.9900016784668
2021-08-12,38.040000915527344
2021-08-13,36.75
2021-08-16,33.97999954223633
2021-08-17,33.0099983215332
2021-08-18,33.369998931884766
2021-08-19,32.13999938964844
2021-08-20,30.90999984741211
2021-08-23,31.690000534057617
2021-08-24,33.290000915527344
2021-08-25,33.27000045776367
2021-08-26,32.279998779296875
2021-08-27,33.720001220703125
2021-08-30,33.41999816894531
2021-08-31,33.56999969482422
2021-09-01,33.220001220703125
2021-09-02,34.61000061035156
2021-09-03,34.369998931884766
2021-09-07,34.47999954223633
2021-09-08,32.779998779296875
2021-09-09,33.369998931884766
2021-09-10,34.11000061035156
2021-09-13,35.619998931884766
2021-09-14,34.040000915527344
2021-09-15,35.15999984741211
2021-09-16,33.970001220703125
2021-09-17,34.11000061035156
2021-09-20,31.639999389648438
2021-09-21,31.149999618530273
2021-09-22,31.510000228881836
2021-09-23,32.18000030517578
2021-09-24,34.150001525878906
2021-09-27,35.09000015258789
2021-09-28,33.58000183105469
2021-09-29,32.189998626708984
2021-09-30,32.22999954223633
2021-10-01,31.889999389648438
2021-10-04,30.8700008392334
2021-10-05,30.329999923706055
2021-10-06,29.56999969482422
2021-10-07,30.43000030517578
2021-10-08,30.209999084472656
2021-10-11,30.899999618530273
2021-10-12,31.989999771118164
2021-10-13,32.59000015258789
2021-10-14,33.040000915527344
2021-10-15,33.97999954223633
2021-10-18,34.060001373291016
2021-10-19,35.15999984741211
2021-10-20,36.220001220703125
2021-10-21,35.38999938964844
2021-10-22,36.5099983215332
2021-10-25,38.099998474121094
2021-10-26,33.47999954223633
2021-10-27,32.7599983215332
2021-10-28,34.66999816894531
2021-10-29,33.849998474121094
2021-11-01,34.439998626708984
2021-11-02,33.84000015258789
2021-11-03,34.939998626708984
2021-11-04,37.040000915527344
2021-11-05,36.61000061035156
2021-11-08,41.689998626708984
2021-11-09,42.540000915527344
2021-11-10,38.83000183105469
2021-11-11,42.65999984741211
2021-11-12,46.38999938964844
2021-11-15,43.4900016784668
2021-11-16,43.84000015258789
2021-11-17,44.619998931884766
2021-11-18,43.540000915527344
2021-11-19,42.70000076293945
2021-11-22,41.43000030517578
2021-11-23,41.689998626708984
2021-11-24,44.099998474121094
2021-11-26,42.560001373291016
2021-11-29,45.369998931884766
2021-11-30,43.939998626708984
2021-12-01,42.790000915527344
2021-12-02,43.97999954223633
2021-12-03,41.47999954223633
2021-12-06,41.7400016784668
2021-12-07,42.63999938964844
2021-12-08,44.15999984741211
2021-12-09,45.41999816894531
2021-12-10,47.2599983215332
2021-12-13,43.380001068115234
2021-12-14,41.86000061035156
2021-12-15,42.56999969482422
2021-12-16,41.849998474121094
2021-12-17,42.47999954223633
2021-12-20,42.09000015258789
2021-12-21,43.70000076293945
2021-12-22,43.52000045776367
2021-12-23,43.119998931884766
2021-12-27,46.400001525878906
2021-12-28,44.900001525878906
2021-12-29,44.560001373291016
2021-12-30,45.2599983215332
2021-12-31,45.41999816894531
2022-01-03,47.650001525878906
2022-01-04,50.400001525878906
2022-01-05,45.5099983215332
2022-01-06,45.310001373291016
2022-01-07,45.52000045776367
2022-01-10,45.720001220703125
2022-01-11,47.720001220703125
2022-01-12,49.439998626708984
2022-01-13,45.88999938964844
2022-01-14,46.83000183105469
2022-01-18,46.880001068115234
2022-01-19,44.58000183105469
2022-01-20,42.349998474121094
2022-01-21,39.33000183105469
2022-01-24,40.09000015258789
2022-01-25,39.220001220703125
2022-01-26,38.970001220703125
2022-01-27,37.45000076293945
2022-01-28,37.959999084472656
2022-01-31,39.939998626708984
2022-02-01,40.36000061035156
2022-02-02,39.36000061035156
2022-02-03,33.75
2022-02-04,35.83000183105469
2022-02-07,37.56999969482422
2022-02-08,38.119998931884766
2022-02-09,39.36000061035156
2022-02-10,39.029998779296875
2022-02-11,40.029998779296875
2022-02-14,40.720001220703125
2022-02-15,43.2400016784668
2022-02-16,43.9900016784668
2022-02-17,41.599998474121094
2022-02-18,41.310001373291016
2022-02-22,40.97999954223633
2022-02-23,40.84000015258789
2022-02-24,43.849998474121094
2022-02-25,46.849998474121094
2022-02-28,45.619998931884766
2022-03-01,41.029998779296875
2022-03-02,41.97999954223633
2022-03-03,40.09000015258789
2022-03-04,38.95000076293945
2022-03-07,39.369998931884766
2022-03-08,43.77000045776367
2022-03-09,45.47999954223633
2022-03-10,45.70000076293945
2022-03-11,43.72999954223633
2022-03-14,40.540000915527344
2022-03-15,41.540000915527344
2022-03-16,43.95000076293945
2022-03-17,43.79999923706055
2022-03-18,47.040000915527344
2022-03-21,49.099998474121094
2022-03-22,48.93000030517578
2022-03-23,50.0
2022-03-24,56.5
2022-03-25,54.810001373291016
2022-03-28,54.52000045776367
2022-03-29,54.63999938964844
2022-03-30,56.400001525878906
2022-03-31,57.34000015258789
2022-04-01,56.540000915527344
2022-04-04,58.2599983215332
2022-04-05,54.470001220703125
2022-04-06,53.34000015258789
2022-04-07,54.0
2022-04-08,52.47999954223633
2022-04-11,51.56999969482422
2022-04-12,49.119998931884766
2022-04-13,51.41999816894531
2022-04-14,49.06999969482422
2022-04-18,46.56999969482422
2022-04-19,47.5
2022-04-20,45.2400016784668
2022-04-21,42.439998626708984
2022-04-22,41.16999816894531
2022-04-25,41.63999938964844
2022-04-26,38.150001525878906
2022-04-27,38.7599983215332
2022-04-28,40.0
2022-04-29,38.040000915527344
2022-05-02,38.68000030517578
2022-05-03,39.529998779296875
2022-05-04,40.59000015258789
2022-05-05,39.75
2022-05-06,37.689998626708984
2022-05-09,38.290000915527344
2022-05-10,36.08000183105469
2022-05-11,34.20000076293945
2022-05-12,34.08000183105469
2022-05-13,35.47999954223633
2022-05-16,35.310001373291016
2022-05-17,38.689998626708984
2022-05-18,36.959999084472656
2022-05-19,38.939998626708984
2022-05-20,38.220001220703125
2022-05-23,39.2599983215332
2022-05-24,36.81999969482422
2022-05-25,38.27000045776367
2022-05-26,39.400001525878906
2022-05-27,40.130001068115234
2022-05-31,39.43000030517578
2022-06-01,38.970001220703125
2022-06-02,38.560001373291016
2022-06-03,38.709999084472656
2022-06-06,40.099998474121094
2022-06-07,42.130001068115234
2022-06-08,39.2599983215332
2022-06-09,38.470001220703125
2022-06-10,37.189998626708984
2022-06-13,34.16999816894531
2022-06-14,35.099998474121094
2022-06-15,35.56999969482422
2022-06-16,32.380001068115234
2022-06-17,32.959999084472656
2022-06-21,34.029998779296875
2022-06-22,33.27000045776367
2022-06-23,32.099998474121094
2022-06-24,35.720001220703125
2022-06-27,35.880001068115234
2022-06-28,35.79999923706055
2022-06-29,34.11000061035156
2022-06-30,32.08000183105469
2022-07-01,31.559999465942383
2022-07-05,31.040000915527344
2022-07-06,30.1200008392334
2022-07-07,32.439998626708984
2022-07-08,31.190000534057617
2022-07-11,29.610000610351562
2022-07-12,29.219999313354492
2022-07-13,29.31999969482422
2022-07-14,28.3700008392334
2022-07-15,28.760000228881836
2022-07-18,28.899999618530273
2022-07-19,29.790000915527344
2022-07-20,30.079999923706055
2022-07-21,29.65999984741211
2022-07-22,28.459999084472656
2022-07-25,31.170000076293945
2022-07-26,30.229999542236328
2022-07-27,31.190000534057617
2022-07-28,32.91999816894531
2022-07-29,33.56999969482422
2022-08-01,33.279998779296875
2022-08-02,33.900001525878906
2022-08-03,34.68000030517578
2022-08-04,35.060001373291016
2022-08-05,38.47999954223633
2022-08-08,39.290000915527344
2022-08-09,37.470001220703125
2022-08-10,38.52000045776367
2022-08-11,37.810001373291016
2022-08-12,38.02000045776367
2022-08-15,37.209999084472656
2022-08-16,37.06999969482422
2022-08-17,35.88999938964844
2022-08-18,36.27000045776367
2022-08-19,35.11000061035156
2022-08-22,34.5099983215332
2022-08-23,35.75
2022-08-24,37.15999984741211
2022-08-25,37.970001220703125
2022-08-26,36.279998779296875
2022-08-29,35.91999816894531
2022-08-30,34.470001220703125
2022-08-31,34.9900016784668
2022-09-01,32.310001373291016
2022-09-02,32.119998931884766
2022-09-06,31.229999542236328
2022-09-07,31.65999984741211
2022-09-08,32.66999816894531
2022-09-09,33.88999938964844
2022-09-12,33.060001373291016
2022-09-13,32.369998931884766
2022-09-14,32.369998931884766
2022-09-15,32.06999969482422
2022-09-16,31.3799991607666
2022-09-19,32.20000076293945
2022-09-20,31.850000381469727
2022-09-21,31.68000030517578
2022-09-22,30.549999237060547
2022-09-23,28.889999389648438
2022-09-26,27.969999313354492
2022-09-27,27.809999465942383
2022-09-28,28.780000686645508
2022-09-29,27.020000457763672
2022-09-30,27.299999237060547
2022-10-03,28.920000076293945
2022-10-04,30.719999313354492
2022-10-05,30.920000076293945
2022-10-06,30.790000915527344
2022-10-07,29.68000030517578
2022-10-10,30.31999969482422
2022-10-11,29.06999969482422
2022-10-12,28.75
2022-10-13,29.3700008392334
2022-10-14,27.25
2022-10-17,27.93000030517578
2022-10-18,28.5
2022-10-19,28.68000030517578
2022-10-20,28.040000915527344
2022-10-21,30.3700008392334
2022-10-24,29.979999542236328
2022-10-25,31.6299991607666
2022-10-26,31.489999771118164
2022-10-27,31.040000915527344
2022-10-28,30.229999542236328
2022-10-31,30.040000915527344
2022-11-01,31.549999237060547
2022-11-02,28.979999542236328
2022-11-03,29.059999465942383
2022-11-04,31.579999923706055
2022-11-07,30.969999313354492
2022-11-08,31.809999465942383
2022-11-09,30.149999618530273
2022-11-10,32.400001525878906
2022-11-11,35.380001068115234
2022-11-14,34.36000061035156
2022-11-15,35.36000061035156
2022-11-16,33.369998931884766
2022-11-17,32.470001220703125
2022-11-18,32.68000030517578
2022-11-21,32.08000183105469
2022-11-22,33.7599983215332
2022-11-23,34.04999923706055
2022-11-25,33.27000045776367
2022-11-28,31.200000762939453
2022-11-29,31.079999923706055
2022-11-30,33.25
2022-12-01,32.93000030517578
2022-12-02,33.75
2022-12-05,32.5
2022-12-06,30.360000610351562
2022-12-07,30.829999923706055
2022-12-08,31.6200008392334
2022-12-09,30.8799991607666
2022-12-12,31.389999389648438
2022-12-13,31.649999618530273
2022-12-14,31.1299991607666
2022-12-15,29.270000457763672
2022-12-16,28.610000610351562
2022-12-19,27.690000534057617
2022-12-20,28.549999237060547
2022-12-21,28.700000762939453
2022-12-22,24.600000381469727
2022-12-23,25.020000457763672
2022-12-27,24.510000228881836
2022-12-28,23.670000076293945
2022-12-29,24.469999313354492
2022-12-30,24.280000686645508
2023-01-03,24.139999389648438
2023-01-04,24.969999313354492
2023-01-05,24.829999923706055
2023-01-06,26.450000762939453
2023-01-09,27.09000015258789
2023-01-10,27.860000610351562
2023-01-11,28.850000381469727
2023-01-12,29.40999984741211
2023-01-13,29.530000686645508
2023-01-17,29.709999084472656
2023-01-18,29.459999084472656
2023-01-19,28.68000030517578
2023-01-20,30.209999084472656
2023-01-23,30.780000686645508
2023-01-24,30.1200008392334
2023-01-25,30.469999313354492
2023-01-26,30.739999771118164
2023-01-27,31.969999313354492
2023-01-30,31.579999923706055
2023-01-31,32.5099983215332
2023-02-01,33.779998779296875
2023-02-02,34.630001068115234
2023-02-03,33.90999984741211
2023-02-06,33.099998474121094
2023-02-07,32.689998626708984
2023-02-08,32.08000183105469
2023-02-09,31.530000686645508
2023-02-10,30.770000457763672
2023-02-13,32.06999969482422
2023-02-14,33.22999954223633
2023-02-15,34.40999984741211
2023-02-16,33.66999816894531
2023-02-17,32.689998626708984
2023-02-21,31.510000228881836
2023-02-22,31.489999771118164
2023-02-23,31.579999923706055
2023-02-24,33.0
2023-02-27,36.09000015258789
2023-02-28,35.0
2023-03-01,35.81999969482422
2023-03-02,31.889999389648438
2023-03-03,33.959999084472656
2023-03-06,33.400001525878906
2023-03-07,31.760000228881836
2023-03-08,31.8700008392334
2023-03-09,30.100000381469727
2023-03-10,29.34000015258789
2023-03-13,29.3799991607666
2023-03-14,29.200000762939453
2023-03-15,27.729999542236328
2023-03-16,27.6200008392334
2023-03-17,26.860000610351562
2023-03-20,26.989999771118164
2023-03-21,27.65999984741211
2023-03-22,26.389999389648438
2023-03-23,26.31999969482422
2023-03-24,25.920000076293945
2023-03-27,26.530000686645508
2023-03-28,26.700000762939453
2023-03-29,27.84000015258789
2023-03-30,27.6200008392334
2023-03-31,28.190000534057617
2023-04-03,28.040000915527344
2023-04-04,27.290000915527344
2023-04-05,26.3700008392334
2023-04-06,26.549999237060547
2023-04-10,26.700000762939453
2023-04-11,27.25
2023-04-12,26.739999771118164
2023-04-13,28.270000457763672
2023-04-14,28.0
2023-04-17,27.959999084472656
2023-04-18,26.299999237060547
2023-04-19,25.190000534057617
2023-04-20,24.06999969482422
2023-04-21,22.739999771118164
2023-04-24,22.739999771118164
2023-04-25,22.139999389648438
2023-04-26,21.530000686645508
2023-04-27,21.6200008392334
2023-04-28,21.670000076293945
2023-05-01,21.559999465942383
2023-05-02,20.540000915527344
2023-05-03,20.579999923706055
2023-05-04,20.510000228881836
2023-05-05,20.670000076293945
2023-05-08,21.489999771118164
2023-05-09,22.329999923706055
2023-05-10,22.579999923706055
2023-05-11,21.719999313354492
2023-05-12,21.309999465942383
2023-05-15,21.809999465942383
2023-05-16,21.170000076293945
2023-05-17,22.09000015258789
2023-05-18,22.1200008392334
2023-05-19,21.270000457763672
2023-05-22,21.81999969482422
2023-05-23,22.0
2023-05-24,22.200000762939453
2023-05-25,22.229999542236328
2023-05-26,21.68000030517578
2023-05-30,21.110000610351562
2023-05-31,20.719999313354492
2023-06-01,20.93000030517578
2023-06-02,22.06999969482422
2023-06-05,21.850000381469727
2023-06-06,22.889999389648438
2023-06-07,22.520000457763672
2023-06-08,22.18000030517578
2023-06-09,21.860000610351562
2023-06-12,21.760000228881836
2023-06-13,22.75
2023-06-14,22.520000457763672
2023-06-15,23.34000015258789
2023-06-16,22.770000457763672
2023-06-20,22.25
2023-06-21,21.8799991607666
2023-06-22,21.940000534057617
2023-06-23,21.450000762939453
2023-06-26,21.43000030517578
2023-06-27,21.93000030517578
2023-06-28,22.520000457763672
2023-06-29,22.850000381469727
2023-06-30,22.8799991607666
2023-07-03,23.15999984741211
2023-07-05,24.549999237060547
2023-07-06,24.299999237060547
2023-07-07,25.010000228881836
2023-07-10,25.25
2023-07-11,25.309999465942383
2023-07-12,25.510000228881836
2023-07-13,25.8799991607666
2023-07-14,24.6299991607666
2023-07-17,24.860000610351562
2023-07-18,24.700000762939453
2023-07-19,24.079999923706055
2023-07-20,24.139999389648438
2023-07-21,23.709999084472656
2023-07-24,23.81999969482422
2023-07-25,23.75
2023-07-26,24.149999618530273
2023-07-27,23.329999923706055
2023-07-28,23.790000915527344
2023-07-31,23.850000381469727
2023-08-01,23.079999923706055
2023-08-02,22.15999984741211
2023-08-03,22.1200008392334
2023-08-04,23.360000610351562
2023-08-07,22.729999542236328
2023-08-08,22.719999313354492
2023-08-09,22.959999084472656
2023-08-10,22.899999618530273
2023-08-11,23.09000015258789
2023-08-14,22.959999084472656
2023-08-15,21.809999465942383
2023-08-16,21.420000076293945
2023-08-17,21.299999237060547
2023-08-18,20.56999969482422
2023-08-21,20.56999969482422
2023-08-22,20.3700008392334
2023-08-23,20.40999984741211
2023-08-24,19.68000030517578
2023-08-25,19.6200008392334
2023-08-28,19.829999923706055
2023-08-29,20.68000030517578
2023-08-30,20.329999923706055
2023-08-31,20.940000534057617
2023-09-01,21.510000228881836
2023-09-05,21.530000686645508
2023-09-06,21.829999923706055
2023-09-07,21.440000534057617
2023-09-08,21.420000076293945
2023-09-11,21.639999389648438
2023-09-12,21.3799991607666
2023-09-13,21.709999084472656
2023-09-14,22.600000381469727
2023-09-15,22.56999969482422
2023-09-18,20.829999923706055
2023-09-19,20.25
2023-09-20,20.010000228881836
2023-09-21,19.799999237060547
2023-09-22,19.8700008392334
2023-09-25,19.799999237060547
2023-09-26,19.219999313354492
2023-09-27,18.639999389648438
2023-09-28,19.280000686645508
2023-09-29,19.100000381469727
2023-10-02,18.530000686645508
2023-10-03,17.600000381469727
2023-10-04,17.360000610351562
2023-10-05,16.829999923706055
2023-10-06,16.780000686645508
2023-10-09,16.84000015258789
2023-10-10,17.479999542236328
2023-10-11,17.389999389648438
2023-10-12,16.809999465942383
2023-10-13,16.93000030517578
2023-10-16,18.299999237060547
2023-10-17,18.850000381469727
2023-10-18,18.239999771118164
2023-10-19,17.6299991607666
2023-10-20,17.229999542236328
2023-10-23,16.649999618530273
2023-10-24,17.350000381469727
2023-10-25,17.219999313354492
2023-10-26,16.899999618530273
2023-10-27,16.5
2023-10-30,16.579999923706055
2023-10-31,16.399999618530273
2023-11-01,15.770000457763672
2023-11-02,16.719999313354492
2023-11-03,16.420000076293945
2023-11-06,15.600000381469727
2023-11-07,16.329999923706055
2023-11-08,15.670000076293945
2023-11-09,15.279999732971191
2023-11-10,14.9399995803833
2023-11-13,14.949999809265137
2023-11-14,16.149999618530273
2023-11-15,16.459999084472656
2023-11-16,15.670000076293945
2023-11-17,16.18000030517578
2023-11-20,16.270000457763672
2023-11-21,15.710000038146973
2023-11-22,16.040000915527344
2023-11-24,16.110000610351562
2023-11-27,15.710000038146973
2023-11-28,16.020000457763672
2023-11-29,16.079999923706055
2023-11-30,15.869999885559082
2023-12-01,16.899999618530273
2023-12-04,16.920000076293945
2023-12-05,15.84000015258789
2023-12-06,16.239999771118164
2023-12-07,16.34000015258789
2023-12-08,16.739999771118164
2023-12-11,16.350000381469727
2023-12-12,15.600000381469727
2023-12-13,16.799999237060547
2023-12-14,18.5
2023-12-15,18.1299991607666
2023-12-18,17.93000030517578
2023-12-19,18.3700008392334
2023-12-20,18.15999984741211
2023-12-21,19.940000534057617
2023-12-22,20.09000015258789
2023-12-26,20.639999389648438
2023-12-27,20.59000015258789
2023-12-28,20.469999313354492
2023-12-29,19.850000381469727
2024-01-02,19.65999984741211
2024-01-03,18.760000228881836
2024-01-04,18.719999313354492
2024-01-05,18.34000015258789
2024-01-08,18.59000015258789
2024-01-09,18.030000686645508
2024-01-10,17.309999465942383
2024-01-11,17.489999771118164
2024-01-12,17.790000915527344
2024-01-16,16.709999084472656
2024-01-17,16.040000915527344
2024-01-18,15.859999656677246
2024-01-19,15.800000190734863
2024-01-22,16.040000915527344
2024-01-23,16.15999984741211
2024-01-24,16.040000915527344
2024-01-25,15.800000190734863
2024-01-26,15.819999694824219
2024-01-29,16.299999237060547
2024-01-30,16.049999237060547
2024-01-31,15.8100004196167
2024-02-01,16.15999984741211
2024-02-02,17.190000534057617
2024-02-05,16.25
2024-02-06,16.700000762939453
2024-02-07,16.549999237060547
2024-02-08,16.43000030517578
2024-02-09,16.6299991607666
2024-02-12,17.100000381469727
2024-02-13,15.449999809265137
2024-02-14,15.880000114440918
2024-02-15,16.520000457763672
2024-02-16,16.549999237060547
2024-02-20,16.209999084472656
2024-02-21,16.09000015258789
2024-02-22,15.65999984741211
2024-02-23,15.0
2024-02-26,14.710000038146973
2024-02-27,15.619999885559082
2024-02-28,15.229999542236328
2024-02-29,15.210000038146973
2024-03-01,15.470000267028809
2024-03-04,15.529999732971191
2024-03-05,14.270000457763672
2024-03-06,14.739999771118164
2024-03-07,15.270000457763672
2024-03-08,15.239999771118164
2024-03-11,15.34000015258789
2024-03-12,14.8100004196167
2024-03-13,14.050000190734863
2024-03-14,13.8100004196167
2024-03-15,13.899999618530273
2024-03-18,13.050000190734863
2024-03-19,13.079999923706055
2024-03-20,13.819999694824219
2024-03-21,14.220000267028809
2024-03-22,13.65999984741211
2024-03-25,13.819999694824219
2024-03-26,13.65999984741211
2024-03-27,14.529999732971191
