Date,MTW
2010-01-04,9.13318157196045
2010-01-05,9.807442665100098
2010-01-06,10.227763175964355
2010-01-07,10.972077369689941
2010-01-08,11.646337509155273
2010-01-11,11.497475624084473
2010-01-12,11.199749946594238
2010-01-13,11.733903884887695
2010-01-14,11.427422523498535
2010-01-15,11.996603965759277
2010-01-19,11.672608375549316
2010-01-20,11.453691482543945
2010-01-21,10.674349784851074
2010-01-22,10.105168342590332
2010-01-25,10.254033088684082
2010-01-26,10.04387378692627
2010-01-27,10.01760196685791
2010-01-28,9.781172752380371
2010-01-29,9.544743537902832
2010-02-01,10.01760196685791
2010-02-02,10.42916488647461
2010-02-03,10.078899383544922
2010-02-04,9.86874008178711
2010-02-05,9.500961303710938
2010-02-08,9.430906295776367
2010-02-09,9.658580780029297
2010-02-10,9.492202758789062
2010-02-11,9.93879222869873
2010-02-12,10.297815322875977
2010-02-16,10.875754356384277
2010-02-17,11.00710391998291
2010-02-18,10.796943664550781
2010-02-19,10.726892471313477
2010-02-22,10.604297637939453
2010-02-23,10.035115242004395
2010-02-24,10.1401948928833
2010-02-25,10.09641170501709
2010-02-26,10.210248947143555
2010-03-01,10.47294807434082
2010-03-02,10.726892471313477
2010-03-03,10.761918067932129
2010-03-04,10.902024269104004
2010-03-05,11.129694938659668
2010-03-08,10.866997718811035
2010-03-09,10.945806503295898
2010-03-10,11.077157020568848
2010-03-11,10.928293228149414
2010-03-12,11.103425979614258
2010-03-15,10.98083209991455
2010-03-16,11.41866683959961
2010-03-17,11.558772087097168
2010-03-18,11.436179161071777
2010-03-19,11.182235717773438
2010-03-22,11.313586235046387
2010-03-23,11.602555274963379
2010-03-24,11.628825187683105
2010-03-25,11.5237455368042
2010-03-26,11.497475624084473
2010-03-29,11.628825187683105
2010-03-30,11.558772087097168
2010-03-31,11.383639335632324
2010-04-01,11.716392517089844
2010-04-05,12.066658973693848
2010-04-06,12.22427749633789
2010-04-07,12.031630516052246
2010-04-08,11.909037590026855
2010-04-09,12.548273086547852
2010-04-12,13.564043045043945
2010-04-13,13.205020904541016
2010-04-14,13.24880599975586
2010-04-15,13.590313911437988
2010-04-16,13.388909339904785
2010-04-19,12.977350234985352
2010-04-20,13.336372375488281
2010-04-21,13.529017448425293
2010-04-22,13.607827186584473
2010-04-23,13.686637878417969
2010-04-26,13.975605964660645
2010-04-27,13.24880599975586
2010-04-28,11.961577415466309
2010-04-29,12.58329963684082
2010-04-30,12.268059730529785
2010-05-03,13.0736722946167
2010-05-04,12.303085327148438
2010-05-05,12.101683616638184
2010-05-06,11.506232261657715
2010-05-07,10.849483489990234
2010-05-10,11.944064140319824
2010-05-11,11.838985443115234
2010-05-12,12.32935619354248
2010-05-13,11.987849235534668
2010-05-14,11.190990447998047
2010-05-17,11.094669342041016
2010-05-18,10.718133926391602
2010-05-19,10.297815322875977
2010-05-20,9.693607330322266
2010-05-21,10.1401948928833
2010-05-24,10.01760196685791
2010-05-25,10.035115242004395
2010-05-26,10.1401948928833
2010-05-27,10.779430389404297
2010-05-28,10.446678161621094
2010-06-01,9.86874008178711
2010-06-02,10.289057731628418
2010-06-03,10.464192390441895
2010-06-04,9.693607330322266
2010-06-07,8.887995719909668
2010-06-08,8.704105377197266
2010-06-09,8.599026679992676
2010-06-10,8.975561141967773
2010-06-11,9.089400291442871
2010-06-14,9.474690437316895
2010-06-15,10.008845329284668
2010-06-16,9.956307411193848
2010-06-17,9.632308959960938
2010-06-18,9.606040000915527
2010-06-21,9.676093101501465
2010-06-22,9.290801048278809
2010-06-23,9.036856651306152
2010-06-24,8.660322189331055
2010-06-25,8.625296592712402
2010-06-28,8.782917022705078
2010-06-29,8.16119384765625
2010-06-30,8.003573417663574
2010-07-01,7.70584774017334
2010-07-02,7.565742015838623
2010-07-06,7.732118129730225
2010-07-07,8.248760223388672
2010-07-08,8.283785820007324
2010-07-09,8.44140625
2010-07-12,8.26627254486084
2010-07-13,8.704105377197266
2010-07-14,8.528973579406738
2010-07-15,8.34508228302002
2010-07-16,7.872223377227783
2010-07-19,8.03860092163086
2010-07-20,8.292542457580566
2010-07-21,8.213733673095703
2010-07-22,8.905508041381836
2010-07-23,9.20323371887207
2010-07-26,9.544743537902832
2010-07-27,9.220746994018555
2010-07-28,9.036856651306152
2010-07-29,8.993074417114258
2010-07-30,9.071885108947754
2010-08-02,9.387125015258789
2010-08-03,9.877496719360352
2010-08-04,9.859983444213867
2010-08-05,9.58852767944336
2010-08-06,9.430906295776367
2010-08-09,9.492202758789062
2010-08-10,9.089400291442871
2010-08-11,8.511460304260254
2010-08-12,8.476431846618652
2010-08-13,8.371353149414062
2010-08-16,8.450162887573242
2010-08-17,8.809185028076172
2010-08-18,8.800429344177246
2010-08-19,8.528973579406738
2010-08-20,8.493945121765137
2010-08-23,8.178707122802734
2010-08-24,7.880980968475342
2010-08-25,7.863466739654541
2010-08-26,7.5394721031188965
2010-08-27,8.012331008911133
2010-08-30,7.872223377227783
2010-08-31,8.021087646484375
2010-09-01,8.31881332397461
2010-09-02,8.607783317565918
2010-09-03,9.106911659240723
2010-09-07,8.677836418151855
2010-09-08,8.887995719909668
2010-09-09,8.835455894470215
2010-09-10,8.817941665649414
2010-09-13,9.20323371887207
2010-09-14,9.054370880126953
2010-09-15,9.115667343139648
2010-09-16,9.220746994018555
2010-09-17,9.439664840698242
2010-09-20,9.632308959960938
2010-09-21,9.500961303710938
2010-09-22,9.194478034973145
2010-09-23,8.835455894470215
2010-09-24,8.993074417114258
2010-09-27,8.800429344177246
2010-09-28,9.09815502166748
2010-09-29,9.33458423614502
2010-09-30,10.604297637939453
2010-10-01,10.402894020080566
2010-10-04,10.078899383544922
2010-10-05,10.332841873168945
2010-10-06,10.446678161621094
2010-10-07,10.569270133972168
2010-10-08,10.875754356384277
2010-10-11,10.604297637939453
2010-10-12,10.52548885345459
2010-10-13,10.131438255310059
2010-10-14,9.956307411193848
2010-10-15,9.851226806640625
2010-10-18,9.798686981201172
2010-10-19,9.544743537902832
2010-10-20,9.903765678405762
2010-10-21,9.684850692749023
2010-10-22,9.632308959960938
2010-10-25,9.649825096130371
2010-10-26,9.807442665100098
2010-10-27,9.71112060546875
2010-10-28,9.562257766723633
2010-10-29,9.754902839660645
2010-11-01,9.947549819946289
2010-11-02,9.86874008178711
2010-11-03,9.982575416564941
2010-11-04,10.47294807434082
2010-11-05,10.394137382507324
2010-11-08,10.411651611328125
2010-11-09,10.19273567199707
2010-11-10,10.210248947143555
2010-11-11,10.14895248413086
2010-11-12,9.789931297302246
2010-11-15,9.86874008178711
2010-11-16,9.343340873718262
2010-11-17,9.71112060546875
2010-11-18,9.859983444213867
2010-11-19,9.973819732666016
2010-11-22,10.008845329284668
2010-11-23,9.64106559753418
2010-11-24,9.921278953552246
2010-11-26,9.973819732666016
2010-11-29,9.728631973266602
2010-11-30,9.614797592163086
2010-12-01,10.029378890991211
2010-12-02,10.470425605773926
2010-12-03,10.523351669311523
2010-12-06,11.15845775604248
2010-12-07,11.237844467163086
2010-12-08,11.352516174316406
2010-12-09,11.299590110778809
2010-12-10,11.414264678955078
2010-12-13,11.78474235534668
2010-12-14,11.546577453613281
2010-12-15,10.964395523071289
2010-12-16,11.0702486038208
2010-12-17,11.387800216674805
2010-12-20,11.361337661743164
2010-12-21,11.652426719665527
2010-12-22,11.775919914245605
2010-12-23,11.599502563476562
2010-12-27,11.546577453613281
2010-12-28,11.423084259033203
2010-12-29,11.361337661743164
2010-12-30,11.361337661743164
2010-12-31,11.56421947479248
2011-01-03,11.8994140625
2011-01-04,11.731816291809082
2011-01-05,11.749458312988281
2011-01-06,11.811203956604004
2011-01-07,12.128756523132324
2011-01-10,11.996443748474121
2011-01-11,12.155220031738281
2011-01-12,12.199324607849121
2011-01-13,12.075831413269043
2011-01-14,12.261070251464844
2011-01-18,12.225786209106445
2011-01-19,11.78474235534668
2011-01-20,11.405441284179688
2011-01-21,11.537755012512207
2011-01-24,11.72299575805664
2011-01-25,11.740636825561523
2011-01-26,12.111115455627441
2011-01-27,12.225786209106445
2011-01-28,11.802383422851562
2011-01-31,11.846488952636719
2011-02-01,15.092583656311035
2011-02-02,16.071704864501953
2011-02-03,16.274585723876953
2011-02-04,16.45982551574707
2011-02-07,16.706811904907227
2011-02-08,16.715633392333984
2011-02-09,16.733274459838867
2011-02-10,16.69799041748047
2011-02-11,16.92733383178711
2011-02-14,17.447769165039062
2011-02-15,17.430126190185547
2011-02-16,18.215187072753906
2011-02-17,18.14461898803711
2011-02-18,17.7476806640625
2011-02-22,16.9008731842041
2011-02-23,16.839126586914062
2011-02-24,16.75973892211914
2011-02-25,17.641828536987305
2011-02-28,17.474231719970703
2011-03-01,16.724451065063477
2011-03-02,16.715633392333984
2011-03-03,17.580080032348633
2011-03-04,17.13021469116211
2011-03-07,17.059648513793945
2011-03-08,17.165496826171875
2011-03-09,17.050827026367188
2011-03-10,15.983494758605957
2011-03-11,16.398080825805664
2011-03-14,16.662708282470703
2011-03-15,16.57449722290039
2011-03-16,16.60978126525879
2011-03-17,17.474231719970703
2011-03-18,17.641828536987305
2011-03-21,18.46217155456543
2011-03-22,18.250471115112305
2011-03-23,18.744443893432617
2011-03-24,18.850296020507812
2011-03-25,18.64741325378418
2011-03-28,18.365142822265625
2011-03-29,18.956144332885742
2011-03-30,19.353084564208984
2011-03-31,19.300161361694336
2011-04-01,19.070816040039062
2011-04-04,19.555967330932617
2011-04-05,20.102861404418945
2011-04-06,19.829416275024414
2011-04-07,19.503040313720703
2011-04-08,19.05317497253418
2011-04-11,18.7620849609375
2011-04-12,18.347503662109375
2011-04-13,18.42688751220703
2011-04-14,18.823833465576172
2011-04-15,18.62095069885254
2011-04-18,18.259292602539062
2011-04-19,18.49745750427246
2011-04-20,18.506277084350586
2011-04-21,19.970550537109375
2011-04-25,19.944089889526367
2011-04-26,20.1822509765625
2011-04-27,20.04994010925293
2011-04-28,19.7764892578125
2011-04-29,19.5736083984375
2011-05-02,19.326622009277344
2011-05-03,18.285755157470703
2011-05-04,17.65064811706543
2011-05-05,17.29781150817871
2011-05-06,17.156679153442383
2011-05-09,17.174320220947266
2011-05-10,17.04200553894043
2011-05-11,16.8038387298584
2011-05-12,16.78619956970215
2011-05-13,15.992316246032715
2011-05-16,15.727689743041992
2011-05-17,15.568913459777832
2011-05-18,15.939390182495117
2011-05-19,15.860003471374512
2011-05-20,15.639482498168945
2011-05-23,15.057299613952637
2011-05-24,15.154330253601074
2011-05-25,15.69240665435791
2011-05-26,15.69240665435791
2011-05-27,15.957035064697266
2011-05-31,15.895288467407227
2011-06-01,15.057299613952637
2011-06-02,15.127867698669434
2011-06-03,14.819136619567871
2011-06-06,14.475119590759277
2011-06-07,14.431015968322754
2011-06-08,14.298701286315918
2011-06-09,14.333985328674316
2011-06-10,13.584208488464355
2011-06-13,13.663596153259277
2011-06-14,13.9105806350708
2011-06-15,13.354864120483398
2011-06-16,13.363683700561523
2011-06-17,13.363683700561523
2011-06-20,13.319580078125
2011-06-21,14.122284889221191
2011-06-22,14.245777130126953
2011-06-23,14.245777130126953
2011-06-24,13.531282424926758
2011-06-27,13.584208488464355
2011-06-28,13.954686164855957
2011-06-29,14.448657035827637
2011-06-30,14.85442066192627
2011-07-01,15.454241752624512
2011-07-05,15.69240665435791
2011-07-06,15.489524841308594
2011-07-07,15.948211669921875
2011-07-08,15.366032600402832
2011-07-11,14.74856948852539
2011-07-12,14.378089904785156
2011-07-13,14.554509162902832
2011-07-14,14.448657035827637
2011-07-15,14.730927467346191
2011-07-18,14.113462448120117
2011-07-19,14.607434272766113
2011-07-20,14.783851623535156
2011-07-21,14.298701286315918
2011-07-22,14.104641914367676
2011-07-25,13.9458646774292
2011-07-26,13.601850509643555
2011-07-27,12.781505584716797
2011-07-28,11.908234596252441
2011-07-29,12.340458869934082
2011-08-01,12.093473434448242
2011-08-02,11.246665000915527
2011-08-03,11.237844467163086
2011-08-04,9.97645378112793
2011-08-05,9.597155570983887
2011-08-08,7.965285778045654
2011-08-09,8.565108299255371
2011-08-10,8.45043659210205
2011-08-11,9.332528114318848
2011-08-12,9.420736312866211
2011-08-15,10.064663887023926
2011-08-16,9.35016918182373
2011-08-17,9.112004280090332
2011-08-18,8.432794570922852
2011-08-19,8.035853385925293
2011-08-22,7.771226406097412
2011-08-23,8.247554779052734
2011-08-24,8.679779052734375
2011-08-25,8.397509574890137
2011-08-26,8.979691505432129
2011-08-29,9.967632293701172
2011-08-30,9.747112274169922
2011-08-31,9.80003547668457
2011-09-01,9.164931297302246
2011-09-02,8.723884582519531
2011-09-06,8.353404998779297
2011-09-07,9.032615661621094
2011-09-08,8.468077659606934
2011-09-09,8.159345626831055
2011-09-12,7.903539180755615
2011-09-13,7.965285778045654
2011-09-14,8.344585418701172
2011-09-15,8.820914268493652
2011-09-16,8.221091270446777
2011-09-19,7.824151039123535
2011-09-20,7.215507984161377
2011-09-21,6.598044395446777
2011-09-22,6.033506393432617
2011-09-23,6.077610015869141
2011-09-26,6.183460712432861
2011-09-27,6.862671375274658
2011-09-28,6.42162561416626
2011-09-29,6.58040189743042
2011-09-30,5.918833255767822
2011-10-03,5.301370143890381
2011-10-04,5.804161071777344
2011-10-05,6.298133373260498
2011-10-06,6.756820201873779
2011-10-07,6.42162561416626
2011-10-10,7.109657287597656
2011-10-11,7.303717613220215
2011-10-12,7.462493419647217
2011-10-13,7.409567832946777
2011-10-14,7.683016777038574
2011-10-17,6.94205904006958
2011-10-18,7.277254581451416
2011-10-19,7.012627124786377
2011-10-20,7.1449408531188965
2011-10-21,7.506598472595215
2011-10-24,8.097599983215332
2011-10-25,7.630091190338135
2011-10-26,9.314885139465332
2011-10-27,10.435141563415527
2011-10-28,10.549813270568848
2011-10-31,9.773573875427246
2011-11-01,9.570691108703613
2011-11-02,10.329290390014648
2011-11-03,10.65566349029541
2011-11-04,10.973217010498047
2011-11-07,10.638023376464844
2011-11-08,10.761514663696289
2011-11-09,10.038200378417969
2011-11-10,10.311649322509766
2011-11-11,10.461605072021484
2011-11-14,10.302827835083008
2011-11-15,10.311649322509766
2011-11-16,10.144049644470215
2011-11-17,9.429557800292969
2011-11-18,9.588334083557129
2011-11-21,8.909123420715332
2011-11-22,8.547465324401855
2011-11-23,8.062314987182617
2011-11-25,7.832972049713135
2011-11-28,8.565108299255371
2011-11-29,8.494540214538574
2011-11-30,9.846550941467285
2011-12-01,9.93549919128418
2011-12-02,9.9443941116333
2011-12-05,10.113394737243652
2011-12-06,10.077816009521484
2011-12-07,9.93549919128418
2011-12-08,9.57081127166748
2011-12-09,9.713129043579102
2011-12-12,9.134964942932129
2011-12-13,8.325539588928223
2011-12-14,7.77406120300293
2011-12-15,7.71179723739624
2011-12-16,7.978641033172607
