Date,EPRT
2018-06-21,9.922920227050781
2018-06-22,9.893819808959961
2018-06-25,9.981119155883789
2018-06-26,9.952018737792969
2018-06-27,9.952018737792969
2018-06-28,9.82107162475586
2018-06-29,9.850170135498047
2018-07-02,9.871993064880371
2018-07-03,9.799245834350586
2018-07-05,9.762871742248535
2018-07-06,9.791971206665039
2018-07-09,9.755597114562988
2018-07-10,9.748319625854492
2018-07-11,9.930193901062012
2018-07-12,10.20663833618164
2018-07-13,10.184815406799316
2018-07-16,10.141165733337402
2018-07-17,10.184815406799316
2018-07-18,10.119342803955078
2018-07-19,10.250287055969238
2018-07-20,10.184815406799316
2018-07-23,10.15571403503418
2018-07-24,10.184815406799316
2018-07-25,10.177538871765137
2018-07-26,10.184815406799316
2018-07-27,10.14844036102295
2018-07-30,10.05386734008789
2018-07-31,10.039318084716797
2018-08-01,9.908370018005371
2018-08-02,9.828346252441406
2018-08-03,9.835620880126953
2018-08-06,9.835620880126953
2018-08-07,9.995667457580566
2018-08-08,10.00294303894043
2018-08-09,10.133889198303223
2018-08-10,10.15571403503418
2018-08-13,10.112066268920898
2018-08-14,10.112066268920898
2018-08-15,10.00294303894043
2018-08-16,10.257562637329102
2018-08-17,10.133889198303223
2018-08-20,10.286664009094238
2018-08-21,10.359413146972656
2018-08-22,10.403059959411621
2018-08-23,10.526731491088867
2018-08-24,10.584930419921875
2018-08-27,10.526731491088867
2018-08-28,10.570382118225098
2018-08-29,10.570382118225098
2018-08-30,10.39578628540039
2018-08-31,10.373960494995117
2018-09-04,10.439434051513672
2018-09-05,10.54855728149414
2018-09-06,10.555831909179688
2018-09-07,10.388511657714844
2018-09-10,10.592206954956055
2018-09-11,10.577654838562012
2018-09-12,10.570382118225098
2018-09-13,10.54128360748291
2018-09-14,10.512182235717773
2018-09-17,10.468534469604492
2018-09-18,10.439434051513672
2018-09-19,10.468534469604492
2018-09-20,10.54855728149414
2018-09-21,10.512182235717773
2018-09-24,10.323036193847656
2018-09-25,10.424883842468262
2018-09-26,10.286664009094238
2018-09-27,10.40049934387207
2018-09-28,10.489201545715332
2018-10-01,10.526164054870605
2018-10-02,10.459634780883789
2018-10-03,10.348756790161133
2018-10-04,10.200915336608887
2018-10-05,10.260053634643555
2018-10-08,10.356147766113281
2018-10-09,10.348756790161133
2018-10-10,10.260053634643555
2018-10-11,10.075251579284668
2018-10-12,9.92002010345459
2018-10-15,10.200915336608887
2018-10-16,10.341362953186035
2018-10-17,10.341362953186035
2018-10-18,10.274834632873535
2018-10-19,10.282228469848633
2018-10-22,10.163957595825195
2018-10-23,10.11960506439209
2018-10-24,9.92002010345459
2018-10-25,10.02350902557373
2018-10-26,9.94958782196045
2018-10-29,10.045685768127441
2018-10-30,10.17873764038086
2018-10-31,10.05307674407959
2018-11-01,10.171344757080078
2018-11-02,9.95698070526123
2018-11-05,10.31918716430664
2018-11-06,10.40049934387207
2018-11-07,10.44485092163086
2018-11-08,10.46702766418457
2018-11-09,10.378321647644043
2018-11-12,10.40049934387207
2018-11-13,10.43006706237793
2018-11-14,10.311796188354492
2018-11-15,10.304403305053711
2018-11-16,10.311796188354492
2018-11-19,10.17873764038086
2018-11-20,9.94958782196045
2018-11-21,10.171344757080078
2018-11-23,10.245268821716309
2018-11-26,10.186132431030273
2018-11-27,10.348756790161133
2018-11-28,10.49659538269043
2018-11-29,10.622258186340332
2018-11-30,10.459634780883789
2018-12-03,10.65921688079834
2018-12-04,10.511377334594727
2018-12-06,10.82923412322998
2018-12-07,10.799666404724121
2018-12-10,10.570514678955078
2018-12-11,10.651829719543457
2018-12-12,10.511377334594727
2018-12-13,10.341362953186035
2018-12-14,10.237876892089844
2018-12-17,9.897846221923828
2018-12-18,10.03089714050293
2018-12-19,10.03089714050293
2018-12-20,9.927413940429688
2018-12-21,10.05307674407959
2018-12-24,9.860885620117188
2018-12-26,10.274834632873535
2018-12-27,10.223091125488281
2018-12-28,10.380715370178223
2018-12-31,10.388221740722656
2019-01-02,10.275634765625
2019-01-03,10.39572811126709
2019-01-04,10.478293418884277
2019-01-07,10.493305206298828
2019-01-08,10.635917663574219
2019-01-09,10.65092945098877
2019-01-10,10.73349666595459
2019-01-11,10.710978507995605
2019-01-14,10.67344856262207
2019-01-15,10.771025657653809
2019-01-16,10.883615493774414
2019-01-17,10.906131744384766
2019-01-18,11.018720626831055
2019-01-22,11.12380599975586
2019-01-23,11.25140380859375
2019-01-24,11.401522636413574
2019-01-25,11.461572647094727
2019-01-28,11.671737670898438
2019-01-29,11.709268569946289
2019-01-30,11.806845664978027
2019-01-31,11.934446334838867
2019-02-01,11.754302978515625
2019-02-04,11.979482650756836
2019-02-05,11.979482650756836
2019-02-06,11.92694091796875
2019-02-07,12.054540634155273
2019-02-08,12.039530754089355
2019-02-11,12.017012596130371
2019-02-12,12.062047958374023
2019-02-13,12.047037124633789
2019-02-14,12.129600524902344
2019-02-15,12.43734359741211
2019-02-19,12.44485092163086
2019-02-20,12.294730186462402
2019-02-21,12.257203102111816
2019-02-22,12.542428970336914
2019-02-25,12.534923553466797
2019-02-26,12.609981536865234
2019-02-27,12.579957008361816
2019-02-28,12.737581253051758
2019-03-01,12.339768409729004
2019-03-04,12.43734359741211
2019-03-05,12.587462425231934
2019-03-06,12.497394561767578
2019-03-07,12.459863662719727
2019-03-08,12.527417182922363
2019-03-11,12.812642097473145
2019-03-12,12.624992370605469
2019-03-13,13.240480422973633
2019-03-14,13.548225402832031
2019-03-15,13.585755348205566
2019-03-18,13.916016578674316
2019-03-19,13.90850830078125
2019-03-20,13.953544616699219
2019-03-21,14.396393775939941
2019-03-22,14.25378131866455
2019-03-25,14.546516418457031
2019-03-26,14.71164608001709
2019-03-27,14.704137802124023
2019-03-28,14.878647804260254
2019-03-29,14.810361862182617
2019-04-01,14.886235237121582
2019-04-02,14.817949295043945
2019-04-03,14.529632568359375
2019-04-04,14.529632568359375
2019-04-05,14.408232688903809
2019-04-08,14.446173667907715
2019-04-09,14.613094329833984
2019-04-10,14.833125114440918
2019-04-11,14.855886459350586
2019-04-12,14.9089937210083
2019-04-15,14.681381225585938
2019-04-16,14.347537994384766
2019-04-17,14.332358360290527
2019-04-18,14.4689302444458
2019-04-22,14.423413276672363
2019-04-23,14.840707778930664
2019-04-24,15.166960716247559
2019-04-25,15.15937614440918
2019-04-26,15.424931526184082
2019-04-29,15.447686195373535
2019-04-30,15.690485954284668
2019-05-01,15.652548789978027
2019-05-02,15.553910255432129
2019-05-03,15.743593215942383
2019-05-06,15.743593215942383
2019-05-07,15.538738250732422
2019-05-08,15.22766399383545
2019-05-09,15.440105438232422
2019-05-10,15.462862968444824
2019-05-13,15.250422477722168
2019-05-14,15.705657958984375
2019-05-15,15.644962310791016
2019-05-16,15.743593215942383
2019-05-17,15.842228889465332
2019-05-20,15.705657958984375
2019-05-21,16.039501190185547
2019-05-22,16.411277770996094
2019-05-23,16.122966766357422
2019-05-24,16.274700164794922
2019-05-28,16.13813591003418
2019-05-29,15.986390113830566
2019-05-30,15.910513877868652
2019-05-31,16.13054847717285
2019-06-03,15.971210479736328
2019-06-04,15.493213653564453
2019-06-05,15.918102264404297
2019-06-06,15.956040382385254
2019-06-07,15.925689697265625
2019-06-10,15.789119720458984
2019-06-11,15.880165100097656
2019-06-12,16.16848373413086
2019-06-13,16.092607498168945
2019-06-14,16.17607307434082
2019-06-17,16.350576400756836
2019-06-18,16.107784271240234
2019-06-19,16.23676872253418
2019-06-20,16.350576400756836
2019-06-21,15.857404708862305
2019-06-24,15.834644317626953
2019-06-25,15.51598072052002
2019-06-26,14.939345359802246
2019-06-27,15.062115669250488
2019-06-28,15.376705169677734
2019-07-01,14.947017669677734
2019-07-02,15.560856819152832
2019-07-03,15.614567756652832
2019-07-05,15.599223136901855
2019-07-08,15.545514106750488
2019-07-09,15.476454734802246
2019-07-10,15.583869934082031
2019-07-11,15.169533729553223
2019-07-12,15.000726699829102
2019-07-15,15.207898139953613
2019-07-16,15.415069580078125
2019-07-17,15.215574264526367
2019-07-18,15.637584686279297
2019-07-19,15.837088584899902
2019-07-22,15.821739196777344
2019-07-23,15.867780685424805
2019-07-24,15.553183555603027
2019-07-25,15.507149696350098
2019-07-26,15.606893539428711
2019-07-29,15.883123397827148
2019-07-30,16.282119750976562
2019-07-31,16.20539093017578
2019-08-01,15.829407691955566
2019-08-02,16.15167808532715
2019-08-05,15.660611152648926
2019-08-06,15.982870101928711
2019-08-07,16.021236419677734
2019-08-08,16.220733642578125
2019-08-09,16.25910186767578
2019-08-12,16.558349609375
2019-08-13,16.765520095825195
2019-08-14,16.711811065673828
2019-08-15,16.811561584472656
2019-08-16,16.96501922607422
2019-08-19,16.934326171875
2019-08-20,16.865272521972656
2019-08-21,16.834579467773438
2019-08-22,16.872940063476562
2019-08-23,16.811561584472656
2019-08-26,16.880617141723633
2019-08-27,16.934326171875
2019-08-28,17.11847496032715
2019-08-29,17.371686935424805
2019-08-30,17.425397872924805
2019-09-03,17.27961540222168
2019-09-04,17.563512802124023
2019-09-05,17.425397872924805
2019-09-06,17.371686935424805
2019-09-09,17.294958114624023
2019-09-10,16.94967269897461
2019-09-11,17.195207595825195
2019-09-12,17.317977905273438
2019-09-13,17.22589874267578
2019-09-16,17.195207595825195
2019-09-17,17.44841766357422
2019-09-18,17.302631378173828
2019-09-19,17.517475128173828
2019-09-20,17.7937068939209
2019-09-23,17.832069396972656
2019-09-24,18.023895263671875
2019-09-25,17.87810707092285
2019-09-26,17.82439613342285
2019-09-27,17.44482421875
2019-09-30,17.746932983398438
2019-10-01,17.839885711669922
2019-10-02,17.77017593383789
2019-10-03,18.645511627197266
2019-10-04,18.691987991333008
2019-10-07,18.69973373413086
2019-10-08,18.769453048706055
2019-10-09,18.761707305908203
2019-10-10,18.575796127319336
2019-10-11,18.42861557006836
2019-10-14,18.374391555786133
2019-10-15,18.397624969482422
2019-10-16,18.42861557006836
2019-10-17,18.800439834594727
2019-10-18,19.172264099121094
2019-10-21,19.16451644897461
2019-10-22,19.19550323486328
2019-10-23,19.06381607055664
2019-10-24,19.210996627807617
2019-10-25,19.33493995666504
2019-10-28,19.598316192626953
2019-10-29,19.75324249267578
2019-10-30,19.81521224975586
2019-10-31,19.87718391418457
2019-11-01,19.98563003540039
2019-11-04,19.95464324951172
2019-11-05,19.33493995666504
2019-11-06,19.458879470825195
2019-11-07,19.6757755279541
2019-11-08,20.001127243041992
2019-11-11,20.504638671875
2019-11-12,20.140560150146484
2019-11-13,20.535627365112305
2019-11-14,20.558868408203125
2019-11-15,20.729284286499023
2019-11-18,20.729284286499023
2019-11-19,20.597593307495117
2019-11-20,20.326473236083984
2019-11-21,20.326473236083984
2019-11-22,20.032115936279297
2019-11-25,19.869434356689453
2019-11-26,19.931407928466797
2019-11-27,20.28774070739746
2019-11-29,20.210277557373047
2019-12-02,20.101825714111328
2019-12-03,19.99338150024414
2019-12-04,20.272241592407227
2019-12-05,20.210277557373047
2019-12-06,20.07084083557129
2019-12-09,20.008867263793945
2019-12-10,20.001127243041992
2019-12-11,19.544086456298828
2019-12-12,18.986347198486328
2019-12-13,19.257474899291992
2019-12-16,19.49761390686035
2019-12-17,19.1025447845459
2019-12-18,19.118043899536133
2019-12-19,19.06381607055664
2019-12-20,19.358177185058594
2019-12-23,18.947622299194336
2019-12-24,19.03282928466797
2019-12-26,19.09480094909668
2019-12-27,19.025081634521484
2019-12-30,19.251853942871094
2019-12-31,19.400423049926758
2020-01-02,19.071998596191406
2020-01-03,19.689748764038086
2020-01-06,19.99471664428711
2020-01-07,19.666292190551758
2020-01-08,19.736665725708008
2020-01-09,19.916515350341797
2020-01-10,19.986892700195312
2020-01-13,20.31532096862793
2020-01-14,20.080730438232422
2020-01-15,20.229299545288086
2020-01-16,20.1589298248291
2020-01-17,20.174564361572266
2020-01-21,20.768850326538086
2020-01-22,20.60464096069336
2020-01-23,20.909605026245117
2020-01-24,20.86269187927246
2020-01-27,21.167654037475586
2020-01-28,21.535171508789062
2020-01-29,21.816680908203125
2020-01-30,21.910518646240234
2020-01-31,21.589908599853516
2020-02-03,21.840139389038086
2020-02-04,22.082550048828125
