Date,AORT
2010-08-25,5.015560150146484
2010-08-26,4.939276695251465
2010-08-27,5.206265926361084
2010-08-30,4.996488571166992
2010-08-31,4.948813438415527
2010-09-01,5.177659511566162
2010-09-02,5.177659511566162
2010-09-03,5.273014068603516
2010-09-07,5.1967315673828125
2010-09-08,5.311153888702393
2010-09-09,5.349295616149902
2010-09-10,5.406506538391113
2010-09-13,5.816524028778076
2010-09-14,5.759312152862549
2010-09-15,5.749777793884277
2010-09-16,5.4255781173706055
2010-09-17,5.740241527557373
2010-09-20,5.902341365814209
2010-09-21,5.930946350097656
2010-09-22,5.568606376647949
2010-09-23,5.587677478790283
2010-09-24,5.749777793884277
2010-09-27,5.549537181854248
2010-09-28,5.6353535652160645
2010-09-29,5.797453880310059
2010-09-30,5.787919044494629
2010-10-01,5.826059818267822
2010-10-04,5.721171855926514
2010-10-05,5.883272171020508
2010-10-06,5.845130443572998
2010-10-07,5.73070764541626
2010-10-08,5.902341365814209
2010-10-11,6.073976993560791
2010-10-12,6.1788649559021
2010-10-13,6.27421760559082
2010-10-14,6.436317443847656
2010-10-15,6.283753395080566
2010-10-18,6.207470417022705
2010-10-19,5.969088554382324
2010-10-20,6.026299953460693
2010-10-21,5.845130443572998
2010-10-22,6.026299953460693
2010-10-25,6.112117290496826
2010-10-26,6.1693291664123535
2010-10-27,6.016765117645264
2010-10-28,5.930946350097656
2010-10-29,6.150258541107178
2010-11-01,5.873736381530762
2010-11-02,5.873736381530762
2010-11-03,5.816524028778076
2010-11-04,5.864201068878174
2010-11-05,5.721171855926514
2010-11-08,5.854665279388428
2010-11-09,5.673495292663574
2010-11-10,5.797453880310059
2010-11-11,5.6448893547058105
2010-11-12,5.463718891143799
2010-11-15,5.511395454406738
2010-11-16,5.330224990844727
2010-11-17,5.253942966461182
2010-11-18,5.501859664916992
2010-11-19,5.273014068603516
2010-11-22,5.206265926361084
2010-11-23,5.149054527282715
2010-11-24,5.22533655166626
2010-11-26,5.1967315673828125
2010-11-29,5.215800762176514
2010-11-30,5.377901077270508
2010-12-01,5.349295616149902
2010-12-02,5.263476848602295
2010-12-03,5.215800762176514
2010-12-06,5.234870910644531
2010-12-07,5.244406223297119
2010-12-08,5.234870910644531
2010-12-09,5.292084217071533
2010-12-10,5.244406223297119
2010-12-13,5.1967315673828125
2010-12-14,5.206265926361084
2010-12-15,5.187195777893066
2010-12-16,5.263476848602295
2010-12-17,5.168124198913574
2010-12-20,5.158589839935303
2010-12-21,5.139519214630127
2010-12-22,5.082308292388916
2010-12-23,5.082308292388916
2010-12-27,5.0727715492248535
2010-12-28,5.215800762176514
2010-12-29,5.120448589324951
2010-12-30,5.1967315673828125
2010-12-31,5.168124198913574
2011-01-03,5.253942966461182
2011-01-04,5.129983425140381
2011-01-05,5.244406223297119
2011-01-06,5.149054527282715
2011-01-07,5.158589839935303
2011-01-10,5.177659511566162
2011-01-11,5.1967315673828125
2011-01-12,5.1967315673828125
2011-01-13,5.1967315673828125
2011-01-14,5.187195777893066
2011-01-18,5.282548904418945
2011-01-19,5.120448589324951
2011-01-20,5.101377964019775
2011-01-21,5.120448589324951
2011-01-24,5.139519214630127
2011-01-25,5.187195777893066
2011-01-26,5.215800762176514
2011-01-27,5.110912799835205
2011-01-28,4.920207500457764
2011-01-31,4.834390163421631
2011-02-01,4.872530937194824
2011-02-02,4.920207500457764
2011-02-03,5.025094509124756
2011-02-04,5.063236236572266
2011-02-07,5.025094509124756
2011-02-08,4.986954689025879
2011-02-09,4.90113639831543
2011-02-10,4.891601085662842
2011-02-11,4.929742813110352
2011-02-14,4.939276695251465
2011-02-15,4.853460311889648
2011-02-16,4.853460311889648
2011-02-17,5.063236236572266
2011-02-18,5.120448589324951
2011-02-22,4.996488571166992
2011-02-23,4.882065773010254
2011-02-24,4.929742813110352
2011-02-25,5.0727715492248535
2011-02-28,5.149054527282715
2011-03-01,5.025094509124756
2011-03-02,5.053701400756836
2011-03-03,5.149054527282715
2011-03-04,5.22533655166626
2011-03-07,5.253942966461182
2011-03-08,5.4255781173706055
2011-03-09,5.540001392364502
2011-03-10,5.1967315673828125
2011-03-11,5.3874359130859375
2011-03-14,5.4255781173706055
2011-03-15,5.330224990844727
2011-03-16,5.1967315673828125
2011-03-17,5.22533655166626
2011-03-18,5.4255781173706055
2011-03-21,5.482789039611816
2011-03-22,5.377901077270508
2011-03-23,5.444648265838623
2011-03-24,5.330224990844727
2011-03-25,5.444648265838623
2011-03-28,5.368366241455078
2011-03-29,5.568606376647949
2011-03-30,5.797453880310059
2011-03-31,5.816524028778076
2011-04-01,5.787919044494629
2011-04-04,5.711636066436768
2011-04-05,5.549537181854248
2011-04-06,5.625818729400635
2011-04-07,5.520930290222168
2011-04-08,5.368366241455078
2011-04-11,5.454183101654053
2011-04-12,5.3016180992126465
2011-04-13,5.1967315673828125
2011-04-14,5.330224990844727
2011-04-15,5.3874359130859375
2011-04-18,5.234870910644531
2011-04-19,5.139519214630127
2011-04-20,5.215800762176514
2011-04-21,5.177659511566162
2011-04-25,5.149054527282715
2011-04-26,5.396970748901367
2011-04-27,5.511395454406738
2011-04-28,5.47325325012207
2011-04-29,5.568606376647949
2011-05-02,5.454183101654053
2011-05-03,5.234870910644531
2011-05-04,5.139519214630127
2011-05-05,5.0727715492248535
2011-05-06,5.139519214630127
2011-05-09,5.206265926361084
2011-05-10,5.358830451965332
2011-05-11,5.4255781173706055
2011-05-12,5.47325325012207
2011-05-13,5.215800762176514
2011-05-16,5.110912799835205
2011-05-17,5.091843128204346
2011-05-18,5.253942966461182
2011-05-19,5.149054527282715
2011-05-20,5.053701400756836
2011-05-23,4.958347797393799
2011-05-24,4.910672187805176
2011-05-25,5.215800762176514
2011-05-26,5.3016180992126465
2011-05-27,5.444648265838623
2011-05-31,5.349295616149902
2011-06-01,5.063236236572266
2011-06-02,5.1967315673828125
2011-06-03,5.063236236572266
2011-06-06,4.986954689025879
2011-06-07,5.129983425140381
2011-06-08,5.215800762176514
2011-06-09,5.330224990844727
2011-06-10,5.101377964019775
2011-06-13,5.044165134429932
2011-06-14,5.158589839935303
2011-06-15,5.015560150146484
2011-06-16,5.0727715492248535
2011-06-17,4.939276695251465
2011-06-20,5.082308292388916
2011-06-21,5.158589839935303
2011-06-22,4.996488571166992
2011-06-23,5.082308292388916
2011-06-24,5.244406223297119
2011-06-27,5.244406223297119
2011-06-28,5.263476848602295
2011-06-29,5.292084217071533
2011-06-30,5.339759349822998
2011-07-01,5.339759349822998
2011-07-05,5.454183101654053
2011-07-06,5.578142166137695
2011-07-07,5.6353535652160645
2011-07-08,5.559072494506836
2011-07-11,5.559072494506836
2011-07-12,5.578142166137695
2011-07-13,5.6448893547058105
2011-07-14,5.673495292663574
2011-07-15,5.654424667358398
2011-07-18,5.501859664916992
2011-07-19,5.673495292663574
2011-07-20,5.520930290222168
2011-07-21,5.6448893547058105
2011-07-22,5.511395454406738
2011-07-25,5.435111999511719
2011-07-26,5.406506538391113
2011-07-27,5.273014068603516
2011-07-28,5.168124198913574
2011-07-29,5.501859664916992
2011-08-01,5.444648265838623
2011-08-02,5.1967315673828125
2011-08-03,5.330224990844727
2011-08-04,5.139519214630127
2011-08-05,5.015560150146484
2011-08-08,4.834390163421631
2011-08-09,5.187195777893066
2011-08-10,4.729501724243164
2011-08-11,4.929742813110352
2011-08-12,4.920207500457764
2011-08-15,5.082308292388916
2011-08-16,5.120448589324951
2011-08-17,5.263476848602295
2011-08-18,4.862995147705078
2011-08-19,4.739037036895752
2011-08-22,4.6055426597595215
2011-08-23,4.872530937194824
2011-08-24,4.90113639831543
2011-08-25,4.662754058837891
2011-08-26,4.815319061279297
2011-08-29,5.053701400756836
2011-08-30,4.967884063720703
2011-08-31,4.872530937194824
2011-09-01,4.786713600158691
2011-09-02,4.6246137619018555
2011-09-06,4.491119384765625
2011-09-07,4.739037036895752
2011-09-08,4.653219699859619
2011-09-09,4.6055426597595215
2011-09-12,4.710431098937988
2011-09-13,4.662754058837891
2011-09-14,4.7771782875061035
2011-09-15,4.748571395874023
2011-09-16,4.796248912811279
2011-09-19,4.615077495574951
2011-09-20,4.510190486907959
2011-09-21,4.367161750793457
2011-09-22,4.262271881103516
2011-09-23,4.319485187530518
2011-09-26,4.290879249572754
2011-09-27,4.3766961097717285
2011-09-28,4.205060005187988
2011-09-29,4.348090171813965
2011-09-30,4.28134298324585
2011-10-03,4.062032699584961
2011-10-04,4.252737522125244
2011-10-05,4.166920185089111
2011-10-06,4.290879249572754
2011-10-07,4.062032699584961
2011-10-10,4.28134298324585
2011-10-11,4.243201732635498
2011-10-12,4.3766961097717285
2011-10-13,4.309948921203613
2011-10-14,4.519725322723389
2011-10-17,4.395766258239746
2011-10-18,4.5006537437438965
2011-10-19,4.319485187530518
2011-10-20,4.433907508850098
2011-10-21,4.433907508850098
2011-10-24,4.691359996795654
2011-10-25,4.472049236297607
2011-10-26,4.5387959480285645
2011-10-27,4.653219699859619
2011-10-28,4.748571395874023
2011-10-31,4.395766258239746
2011-11-01,4.28134298324585
2011-11-02,4.452978610992432
2011-11-03,4.758106708526611
2011-11-04,4.472049236297607
2011-11-07,4.596006870269775
2011-11-08,4.719966411590576
2011-11-09,4.386231422424316
2011-11-10,4.481583595275879
2011-11-11,4.548331260681152
2011-11-14,4.481583595275879
2011-11-15,4.643683910369873
2011-11-16,4.452978610992432
2011-11-17,4.300413608551025
2011-11-18,4.147850036621094
2011-11-21,4.0334248542785645
2011-11-22,4.071566581726074
2011-11-23,3.8999321460723877
2011-11-25,3.8713252544403076
2011-11-28,3.8999321460723877
2011-11-29,3.8236496448516846
2011-11-30,3.928537130355835
2011-12-01,4.109707832336426
2011-12-02,4.243201732635498
2011-12-05,4.262271881103516
2011-12-06,4.319485187530518
2011-12-07,4.329019546508789
2011-12-08,4.023890018463135
2011-12-09,4.205060005187988
2011-12-12,4.071566581726074
2011-12-13,3.938072919845581
2011-12-14,4.166920185089111
2011-12-15,4.252737522125244
2011-12-16,4.452978610992432
2011-12-19,4.395766258239746
2011-12-20,4.596006870269775
2011-12-21,4.586472988128662
2011-12-22,4.681824684143066
2011-12-23,4.681824684143066
2011-12-27,4.719966411590576
2011-12-28,4.510190486907959
2011-12-29,4.596006870269775
2011-12-30,4.576937198638916
2012-01-03,4.586472988128662
2012-01-04,4.681824684143066
2012-01-05,4.653219699859619
2012-01-06,4.672288417816162
2012-01-09,4.948813438415527
2012-01-10,4.967884063720703
2012-01-11,5.044165134429932
2012-01-12,5.120448589324951
2012-01-13,4.872530937194824
2012-01-17,4.843923568725586
2012-01-18,5.053701400756836
2012-01-19,5.053701400756836
2012-01-20,5.0727715492248535
2012-01-23,5.044165134429932
2012-01-24,5.082308292388916
2012-01-25,5.244406223297119
2012-01-26,5.1967315673828125
2012-01-27,5.053701400756836
2012-01-30,5.120448589324951
2012-01-31,5.091843128204346
2012-02-01,5.311153888702393
2012-02-02,5.568606376647949
2012-02-03,5.578142166137695
2012-02-06,5.444648265838623
2012-02-07,5.587677478790283
2012-02-08,5.606748104095459
2012-02-09,5.482789039611816
2012-02-10,5.396970748901367
2012-02-13,5.454183101654053
2012-02-14,5.3016180992126465
2012-02-15,5.234870910644531
2012-02-16,5.702101230621338
2012-02-17,5.406506538391113
2012-02-21,5.044165134429932
2012-02-22,4.948813438415527
2012-02-23,5.149054527282715
2012-02-24,5.244406223297119
2012-02-27,5.282548904418945
2012-02-28,5.22533655166626
2012-02-29,5.1967315673828125
2012-03-01,5.22533655166626
2012-03-02,5.015560150146484
2012-03-05,5.22533655166626
2012-03-06,5.034630298614502
2012-03-07,4.996488571166992
2012-03-08,5.015560150146484
2012-03-09,5.120448589324951
2012-03-12,5.101377964019775
2012-03-13,5.3016180992126465
2012-03-14,5.187195777893066
2012-03-15,5.129983425140381
2012-03-16,4.986954689025879
2012-03-19,4.967884063720703
2012-03-20,4.90113639831543
2012-03-21,4.853460311889648
2012-03-22,4.862995147705078
2012-03-23,5.025094509124756
2012-03-26,5.082308292388916
2012-03-27,5.063236236572266
2012-03-28,5.053701400756836
2012-03-29,5.082308292388916
2012-03-30,5.025094509124756
2012-04-02,5.282548904418945
2012-04-03,5.244406223297119
2012-04-04,4.967884063720703
2012-04-05,4.958347797393799
2012-04-09,4.958347797393799
2012-04-10,4.758106708526611
2012-04-11,4.834390163421631
2012-04-12,4.90113639831543
2012-04-13,4.767642021179199
2012-04-16,5.082308292388916
2012-04-17,5.025094509124756
2012-04-18,4.967884063720703
2012-04-19,4.910672187805176
2012-04-20,5.044165134429932
2012-04-23,4.786713600158691
2012-04-24,5.0060248374938965
2012-04-25,5.120448589324951
2012-04-26,4.958347797393799
2012-04-27,5.129983425140381
2012-04-30,5.044165134429932
2012-05-01,4.939276695251465
2012-05-02,4.967884063720703
2012-05-03,4.910672187805176
2012-05-04,4.824853897094727
2012-05-07,4.910672187805176
2012-05-08,4.948813438415527
2012-05-09,4.796248912811279
2012-05-10,4.853460311889648
2012-05-11,4.843923568725586
2012-05-14,4.691359996795654
2012-05-15,4.7008957862854
2012-05-16,4.548331260681152
2012-05-17,4.491119384765625
2012-05-18,4.472049236297607
2012-05-21,4.557867050170898
2012-05-22,4.367161750793457
2012-05-23,4.3766961097717285
2012-05-24,4.414837837219238
2012-05-25,4.395766258239746
2012-05-29,4.357626438140869
2012-05-30,4.300413608551025
2012-05-31,4.405302047729492
2012-06-01,4.2241315841674805
2012-06-04,4.214596271514893
2012-06-05,4.338555812835693
2012-06-06,4.5387959480285645
2012-06-07,4.6055426597595215
2012-06-08,4.691359996795654
2012-06-11,4.5006537437438965
2012-06-12,4.395766258239746
2012-06-13,4.491119384765625
2012-06-14,4.557867050170898
2012-06-15,4.691359996795654
2012-06-18,4.596006870269775
2012-06-19,4.7008957862854
2012-06-20,4.615077495574951
2012-06-21,4.414837837219238
2012-06-22,4.767642021179199
2012-06-25,4.7008957862854
2012-06-26,4.6246137619018555
2012-06-27,4.824853897094727
2012-06-28,4.7771782875061035
2012-06-29,4.986954689025879
2012-07-02,5.0727715492248535
2012-07-03,5.025094509124756
2012-07-05,4.891601085662842
2012-07-06,4.681824684143066
2012-07-09,4.710431098937988
2012-07-10,4.767642021179199
2012-07-11,4.805783748626709
2012-07-12,4.90113639831543
2012-07-13,5.149054527282715
2012-07-16,5.110912799835205
2012-07-17,5.082308292388916
2012-07-18,5.168124198913574
2012-07-19,5.187195777893066
2012-07-20,4.853460311889648
2012-07-23,4.739037036895752
2012-07-24,4.719966411590576
2012-07-25,4.758106708526611
2012-07-26,4.7771782875061035
2012-07-27,5.149054527282715
2012-07-30,5.082308292388916
2012-07-31,5.3016180992126465
2012-08-01,4.862995147705078
2012-08-02,4.729501724243164
2012-08-03,4.967884063720703
2012-08-06,5.0727715492248535
2012-08-07,5.025094509124756
2012-08-08,5.063236236572266
2012-08-09,4.824853897094727
2012-08-10,4.824853897094727
2012-08-13,4.929742813110352
2012-08-14,4.996488571166992
2012-08-15,5.091843128204346
2012-08-16,4.958347797393799
2012-08-17,5.139519214630127
2012-08-20,5.101377964019775
2012-08-21,5.129983425140381
2012-08-22,5.053701400756836
2012-08-23,5.015560150146484
2012-08-24,5.063236236572266
2012-08-27,5.110912799835205
2012-08-28,5.110912799835205
2012-08-29,5.206265926361084
2012-08-30,5.158589839935303
2012-08-31,5.149054527282715
2012-09-04,5.234870910644531
2012-09-05,5.1967315673828125
2012-09-06,5.282548904418945
2012-09-07,5.349295616149902
2012-09-10,5.234870910644531
2012-09-11,5.396970748901367
2012-09-12,5.34429407119751
2012-09-13,5.4783806800842285
2012-09-14,5.650777339935303
2012-09-17,5.631622314453125
2012-09-18,5.58373498916626
2012-09-19,5.516692638397217
2012-09-20,5.641200542449951
2012-09-21,5.6699323654174805
2012-09-24,6.033881664276123
2012-09-25,6.3403639793396
2012-09-26,6.752200603485107
2012-09-27,6.809665679931641
2012-09-28,6.436139106750488
2012-10-01,6.570226669311523
2012-10-02,6.455295085906982
2012-10-03,6.235010623931885
2012-10-04,6.2254319190979
2012-10-05,6.043458938598633
2012-10-08,6.158389568328857
2012-10-09,5.823173999786377
2012-10-10,5.775287628173828
2012-10-11,5.918950080871582
2012-10-12,5.861485004425049
2012-10-15,5.813597679138184
2012-10-16,5.851907730102539
2012-10-17,5.918950080871582
2012-10-18,5.650777339935303
2012-10-19,5.449647903442383
2012-10-22,5.58373498916626
2012-10-23,5.555001735687256
2012-10-24,5.574157238006592
2012-10-25,5.5933122634887695
2012-10-26,5.899795055389404
2012-10-31,5.928527355194092
2012-11-01,5.957260608673096
2012-11-02,6.0051469802856445
2012-11-05,6.062613487243652
2012-11-06,6.014725208282471
2012-11-07,5.58373498916626
2012-11-08,5.545423984527588
2012-11-09,5.564579486846924
2012-11-12,5.555001735687256
2012-11-13,5.545423984527588
2012-11-14,5.420914649963379
2012-11-15,5.430493354797363
2012-11-16,5.440071105957031
2012-11-19,5.545423984527588
2012-11-20,5.459226131439209
2012-11-21,5.497535228729248
2012-11-23,5.516692638397217
2012-11-26,5.67950963973999
2012-11-27,5.52626895904541
2012-11-28,5.823173999786377
2012-11-29,5.899795055389404
2012-11-30,5.689088344573975
2012-12-03,5.631622314453125
2012-12-04,5.746554374694824
2012-12-05,5.7657084465026855
2012-12-06,5.708243370056152
2012-12-07,5.6699323654174805
2012-12-10,5.727397918701172
2012-12-11,5.880639553070068
2012-12-12,5.770047664642334
2012-12-13,5.875831604003906
2012-12-14,5.846980571746826
2012-12-17,6.010465621948242
2012-12-18,6.154716968536377
2012-12-19,6.0489325523376465
2012-12-20,6.068166732788086
2012-12-21,6.029697895050049
2012-12-24,6.029697895050049
2012-12-26,5.875831604003906
2012-12-27,5.952765464782715
2012-12-28,5.83736515045166
2012-12-31,5.991231918334961
2013-01-02,6.414369106292725
2013-01-03,6.404752254486084
2013-01-04,6.4624528884887695
2013-01-07,6.27011775970459
2013-01-08,6.395135402679443
2013-01-09,6.423985004425049
2013-01-10,6.298968315124512
2013-01-11,6.058549404144287
2013-01-14,6.029697895050049
2013-01-15,6.058549404144287
2013-01-16,6.029697895050049
2013-01-17,6.058549404144287
2013-01-18,6.183566570281982
2013-01-22,6.289351940155029
2013-01-23,6.0393147468566895
2013-01-24,6.173950672149658
2013-01-25,6.154716968536377
2013-01-28,6.298968315124512
2013-01-29,6.423985004425049
2013-01-30,6.202800273895264
2013-01-31,6.173950672149658
2013-02-01,6.308585166931152
2013-02-04,5.885448932647705
2013-02-05,5.83736515045166
2013-02-06,6.020082473754883
2013-02-07,5.943149089813232
2013-02-08,5.971998691558838
2013-02-11,5.760431289672852
2013-02-12,5.779664516448975
2013-02-13,5.770047664642334
2013-02-14,5.962381839752197
2013-02-15,5.885448932647705
2013-02-19,5.952765464782715
2013-02-20,5.760431289672852
2013-02-21,5.818131446838379
2013-02-22,5.885448932647705
2013-02-25,5.71234655380249
2013-02-26,5.856597900390625
2013-02-27,5.83736515045166
2013-02-28,5.895064830780029
2013-03-01,5.895064830780029
2013-03-04,5.818131446838379
2013-03-05,5.846980571746826
2013-03-06,5.866214752197266
2013-03-07,5.846980571746826
2013-03-08,5.866214752197266
2013-03-11,5.846980571746826
2013-03-12,5.91940450668335
2013-03-13,5.929060459136963
2013-03-14,5.900091171264648
2013-03-15,5.649024486541748
2013-03-18,5.7455878257751465
2013-03-19,5.755244255065918
2013-03-20,5.900091171264648
2013-03-21,5.687649726867676
2013-03-22,5.7069621086120605
2013-03-25,5.639368057250977
2013-03-26,5.7455878257751465
2013-03-27,5.649024486541748
2013-03-28,5.80352783203125
2013-04-01,5.755244255065918
2013-04-02,5.7069621086120605
2013-04-03,5.668336868286133
2013-04-04,5.851809501647949
2013-04-05,6.044939041137695
2013-04-08,5.900091171264648
2013-04-09,5.774557113647461
2013-04-10,5.890435218811035
2013-04-11,5.842153072357178
2013-04-12,5.716619491577148
2013-04-15,5.484863758087158
2013-04-16,5.668336868286133
2013-04-17,5.426924705505371
2013-04-18,5.484863758087158
2013-04-19,5.513833999633789
2013-04-22,5.7069621086120605
2013-04-23,5.80352783203125
2013-04-24,5.677993297576904
2013-04-25,5.600740909576416
2013-04-26,5.5814290046691895
2013-04-29,5.7649006843566895
2013-04-30,5.79387092590332
2013-05-01,5.455894947052002
2013-05-02,5.5814290046691895
2013-05-03,5.649024486541748
2013-05-06,5.842153072357178
2013-05-07,6.0159687995910645
2013-05-08,6.093220233917236
2013-05-09,5.996655464172363
2013-05-10,6.0159687995910645
2013-05-13,6.083563804626465
2013-05-14,6.238067626953125
2013-05-15,6.218754291534424
2013-05-16,6.093220233917236
2013-05-17,6.122189998626709
2013-05-20,6.199441432952881
2013-05-21,6.267035961151123
2013-05-22,6.093220233917236
2013-05-23,6.122189998626709
2013-05-24,6.035281658172607
2013-05-28,6.1801276206970215
2013-05-29,6.073907375335693
2013-05-30,6.025624752044678
2013-05-31,5.9773430824279785
2013-06-03,6.1608147621154785
2013-06-04,6.0159687995910645
2013-06-05,5.91940450668335
2013-06-06,5.9773430824279785
2013-06-07,6.073907375335693
2013-06-10,6.151158809661865
2013-06-11,6.025624752044678
2013-06-12,5.9654860496521
2013-06-13,6.062485218048096
2013-06-14,5.907285690307617
2013-06-17,5.897585868835449
2013-06-18,6.023684501647949
2013-06-19,5.926685333251953
2013-06-20,5.781185150146484
2013-06-21,6.023684501647949
2013-06-24,5.907285690307617
2013-06-25,5.868485927581787
2013-06-26,5.839386463165283
2013-06-27,5.9654860496521
2013-06-28,6.07218599319458
2013-07-01,6.130385398864746
2013-07-02,6.169185161590576
2013-07-03,6.101284980773926
2013-07-05,6.217684745788574
2013-07-08,6.227384567260742
2013-07-09,6.3049845695495605
2013-07-10,6.3825836181640625
2013-07-11,6.537784576416016
2013-07-12,7.061583042144775
2013-07-15,7.371981143951416
2013-07-16,7.071282386779785
2013-07-17,7.245882511138916
2013-07-18,7.313782215118408
2013-07-19,7.371981143951416
2013-07-22,7.4689812660217285
2013-07-23,7.39138126373291
2013-07-24,7.410781383514404
2013-07-25,7.013082981109619
2013-07-26,7.013082981109619
2013-07-29,6.751183986663818
2013-07-30,6.799683570861816
2013-07-31,6.867583274841309
2013-08-01,6.896683216094971
2013-08-02,6.838483810424805
2013-08-05,6.935483455657959
2013-08-06,6.8481831550598145
2013-08-07,6.8481831550598145
2013-08-08,6.838483810424805
2013-08-09,6.76088285446167
2013-08-12,6.663883686065674
2013-08-13,6.654183387756348
2013-08-14,6.702683448791504
2013-08-15,6.5765838623046875
2013-08-16,6.547483921051025
2013-08-19,6.363184452056885
2013-08-20,6.2564849853515625
2013-08-21,6.140084743499756
2013-08-22,6.198283672332764
2013-08-23,6.217684745788574
2013-08-26,6.217684745788574
2013-08-27,6.130385398864746
2013-08-28,6.023684501647949
2013-08-29,6.043085098266602
2013-08-30,5.887885570526123
2013-09-03,5.897585868835449
2013-09-04,5.907285690307617
2013-09-05,5.9654860496521
