Date,FUN
2010-09-03,6.552319049835205
2010-09-07,6.366517066955566
2010-09-08,6.470346927642822
2010-09-09,6.4156975746154785
2010-09-10,6.590573787689209
2010-09-13,6.557784557342529
2010-09-14,6.519531726837158
2010-09-15,6.514065742492676
2010-09-16,6.617895603179932
2010-09-17,6.74358606338501
2010-09-20,6.825561046600342
2010-09-21,6.863815784454346
2010-09-22,6.869279384613037
2010-09-23,6.814631938934326
2010-09-24,6.896602153778076
2010-09-27,6.902069568634033
2010-09-28,7.000436305999756
2010-09-29,7.08787202835083
2010-09-30,7.2408857345581055
2010-10-01,7.40483283996582
2010-10-04,7.333789825439453
2010-10-05,7.563312530517578
2010-10-06,7.5414533615112305
2010-10-07,7.4704108238220215
2010-10-08,7.4704108238220215
2010-10-11,7.3665771484375
2010-10-12,7.40483283996582
2010-10-13,7.44308614730835
2010-10-14,7.40483283996582
2010-10-15,7.601564407348633
2010-10-18,7.656212329864502
2010-10-19,7.645285606384277
2010-10-20,7.590634822845459
2010-10-21,7.432156562805176
2010-10-22,7.454015254974365
2010-10-25,7.803762435913086
2010-10-26,7.945849418640137
2010-10-27,7.9294562339782715
2010-10-28,7.749114513397217
2010-10-29,7.634352207183838
2010-11-01,7.617959976196289
2010-11-02,7.869341850280762
2010-11-03,7.885735988616943
2010-11-04,7.9786376953125
2010-11-05,7.956779479980469
2010-11-08,8.246413230895996
2010-11-09,8.126189231872559
2010-11-10,8.322920799255371
2010-11-11,8.563374519348145
2010-11-12,8.29013442993164
2010-11-15,8.208158493041992
2010-11-16,7.863877296447754
2010-11-17,7.803762435913086
2010-11-18,8.033286094665527
2010-11-19,8.077003479003906
2010-11-22,8.158977508544922
2010-11-23,8.016890525817871
2010-11-24,8.082467079162598
2010-11-26,7.984101295471191
2010-11-29,8.04967975616455
2010-11-30,8.04421329498291
2010-12-01,8.227670669555664
2010-12-02,8.338855743408203
2010-12-03,8.338855743408203
2010-12-06,8.288820266723633
2010-12-07,8.172077178955078
2010-12-08,8.205431938171387
2010-12-09,8.227670669555664
2010-12-10,8.2221097946167
2010-12-13,8.066452980041504
2010-12-14,8.127602577209473
2010-12-15,8.188756942749023
2010-12-16,8.188756942749023
2010-12-17,8.188756942749023
2010-12-20,8.12204360961914
2010-12-21,8.144282341003418
2010-12-22,8.288820266723633
2010-12-23,8.261027336120605
2010-12-27,8.394448280334473
2010-12-28,8.47783088684082
2010-12-29,8.672408103942871
2010-12-30,8.405566215515137
2010-12-31,8.427802085876465
2011-01-03,8.533430099487305
2011-01-04,8.666847229003906
2011-01-05,9.0226411819458
2011-01-06,9.48405647277832
2011-01-07,9.378433227539062
2011-01-10,9.428466796875
2011-01-11,9.589683532714844
2011-01-12,9.784256935119629
2011-01-13,10.001068115234375
2011-01-14,10.017741203308105
2011-01-18,10.023303031921387
2011-01-19,9.951035499572754
2011-01-20,9.73978042602539
2011-01-21,9.773138999938965
2011-01-24,9.856523513793945
2011-01-25,9.867645263671875
2011-01-26,9.823169708251953
2011-01-27,9.773138999938965
2011-01-28,9.506294250488281
2011-01-31,9.884321212768555
2011-02-01,9.962151527404785
2011-02-02,10.128929138183594
2011-02-03,10.067776679992676
2011-02-04,10.112251281738281
2011-02-07,10.084454536437988
2011-02-08,10.25123405456543
2011-02-09,10.579228401184082
2011-02-10,10.518074989318848
2011-02-11,10.718209266662598
2011-02-14,10.907222747802734
2011-02-15,11.007286071777344
2011-02-16,11.018409729003906
2011-02-17,11.073996543884277
2011-02-18,11.101798057556152
2011-02-22,10.912778854370117
2011-02-23,10.851629257202148
2011-02-24,10.707087516784668
2011-02-25,10.662614822387695
2011-02-28,10.946138381958008
2011-03-01,10.962882041931152
2011-03-02,11.068941116333008
2011-03-03,11.074520111083984
2011-03-04,11.08010196685791
2011-03-07,11.01870059967041
2011-03-08,11.046612739562988
2011-03-09,10.985211372375488
2011-03-10,10.761934280395508
2011-03-11,10.761934280395508
2011-03-14,10.655877113342285
2011-03-15,10.516328811645508
2011-03-16,10.326546669006348
2011-03-17,10.393528938293457
2011-03-18,10.600057601928711
2011-03-21,10.957297325134277
2011-03-22,10.722859382629395
2011-03-23,10.806589126586914
2011-03-24,10.672623634338379
2011-03-25,10.823336601257324
2011-03-28,10.717278480529785
2011-03-29,10.622385025024414
2011-03-30,10.661456108093262
2011-03-31,10.717278480529785
2011-04-01,10.834497451782227
2011-04-04,10.828914642333984
2011-04-05,10.812171936035156
2011-04-06,10.840078353881836
2011-04-07,10.76751708984375
2011-04-08,10.85682487487793
2011-04-11,10.812171936035156
2011-04-12,10.683786392211914
2011-04-13,10.700532913208008
2011-04-14,10.661456108093262
2011-04-15,10.661456108093262
2011-04-18,10.600057601928711
2011-04-19,10.572153091430664
2011-04-20,10.717278480529785
2011-04-21,10.739608764648438
2011-04-25,10.627967834472656
2011-04-26,10.460511207580566
2011-04-27,10.510746955871582
2011-04-28,10.544236183166504
2011-04-29,10.605639457702637
2011-05-02,10.667045593261719
2011-05-03,10.873567581176758
2011-05-04,10.778679847717285
2011-05-05,11.163833618164062
2011-05-06,11.437345504760742
2011-05-09,11.7890043258667
2011-05-10,12.425346374511719
2011-05-11,12.503494262695312
2011-05-12,12.347198486328125
2011-05-13,12.196483612060547
2011-05-16,11.70527458190918
2011-05-17,11.38710880279541
2011-05-18,11.582475662231445
2011-05-19,11.666203498840332
2011-05-20,11.470839500427246
2011-05-23,11.320122718811035
2011-05-24,11.297802925109863
2011-05-25,11.359200477600098
2011-05-26,11.336873054504395
2011-05-27,11.571310997009277
2011-05-31,11.582475662231445
2011-06-01,11.16180419921875
2011-06-02,11.16180419921875
2011-06-03,11.010359764099121
2011-06-06,10.825267791748047
2011-06-07,10.808439254760742
2011-06-08,10.645782470703125
2011-06-09,10.763567924499512
2011-06-10,10.52238655090332
2011-06-13,10.45507526397705
2011-06-14,10.679435729980469
2011-06-15,10.589690208435059
2011-06-16,10.37655258178711
2011-06-17,10.264371871948242
2011-06-20,10.348505973815918
2011-06-21,10.37655258178711
2011-06-22,10.382159233093262
2011-06-23,10.550430297851562
2011-06-24,10.494338989257812
2011-06-27,10.572863578796387
2011-06-28,10.987929344177246
2011-06-29,11.223503112792969
2011-06-30,11.29642105102539
2011-07-01,11.58808708190918
2011-07-05,11.582475662231445
2011-07-06,11.745133399963379
2011-07-07,12.205073356628418
2011-07-08,12.059234619140625
2011-07-11,11.812444686889648
2011-07-12,11.778790473937988
2011-07-13,11.790005683898926
2011-07-14,11.666606903076172
2011-07-15,11.616129875183105
2011-07-18,11.245942115783691
2011-07-19,11.313244819641113
2011-07-20,11.245942115783691
2011-07-21,11.33568000793457
2011-07-22,11.262762069702148
2011-07-25,11.391768455505371
2011-07-26,11.447860717773438
2011-07-27,11.234722137451172
2011-07-28,11.16180419921875
2011-07-29,11.184237480163574
2011-08-01,11.060842514038086
2011-08-02,10.718700408935547
2011-08-03,10.52238655090332
2011-08-04,9.765174865722656
2011-08-05,9.703476905822754
2011-08-08,9.664212226867676
2011-08-09,10.236327171325684
2011-08-10,10.051230430603027
2011-08-11,10.516777992248535
2011-08-12,10.690654754638672
2011-08-15,10.93183708190918
2011-08-16,10.774787902832031
2011-08-17,10.52238655090332
2011-08-18,10.08488655090332
2011-08-19,9.686650276184082
2011-08-22,9.652997970581055
2011-08-23,9.664212226867676
2011-08-24,10.028794288635254
2011-08-25,9.967095375061035
2011-08-26,9.967095375061035
2011-08-29,10.516777992248535
2011-08-30,10.612128257751465
2011-08-31,11.273981094360352
2011-09-01,11.115986824035645
2011-09-02,10.84514045715332
2011-09-06,11.09341812133789
2011-09-07,11.595612525939941
2011-09-08,11.522258758544922
2011-09-09,11.38683795928955
2011-09-12,11.16112995147705
2011-09-13,11.228839874267578
2011-09-14,11.341691017150879
2011-09-15,11.409402847290039
2011-09-16,11.341691017150879
2011-09-19,11.313484191894531
2011-09-20,11.036992073059082
2011-09-21,10.952352523803711
2011-09-22,10.608150482177734
2011-09-23,10.579939842224121
2011-09-26,10.760504722595215
2011-09-27,10.980563163757324
2011-09-28,10.687151908874512
2011-09-29,10.788716316223145
2011-09-30,10.66457748413086
2011-10-03,9.885892868041992
2011-10-04,10.1680269241333
2011-10-05,10.060816764831543
2011-10-06,10.38808822631836
2011-10-07,10.247024536132812
2011-10-10,10.630722045898438
2011-10-11,10.777430534362793
2011-10-12,10.867713928222656
2011-10-13,10.85078239440918
2011-10-14,10.929783821105957
2011-10-17,10.749215126037598
2011-10-18,10.760504722595215
2011-10-19,10.726643562316895
2011-10-20,10.816927909851074
2011-10-21,10.901569366455078
2011-10-24,11.251410484313965
2011-10-25,11.132915496826172
2011-10-26,11.307839393615723
2011-10-27,11.285266876220703
2011-10-28,11.245765686035156
2011-10-31,11.290910720825195
2011-11-01,11.042635917663574
2011-11-02,11.104702949523926
2011-11-03,11.838244438171387
2011-11-04,11.979310989379883
2011-11-07,12.120376586914062
2011-11-08,12.289655685424805
2011-11-09,12.075237274169922
2011-11-10,12.267083168029785
2011-11-11,12.402507781982422
2011-11-14,12.379937171936035
2011-11-15,12.458932876586914
2011-11-16,12.368653297424316
2011-11-17,12.498433113098145
2011-11-18,12.577428817749023
2011-11-21,12.464574813842773
2011-11-22,12.532288551330566
2011-11-23,12.487149238586426
2011-11-25,12.616930961608887
2011-11-28,12.921631813049316
2011-11-29,12.865205764770508
2011-11-30,13.02884578704834
2011-12-01,13.023017883300781
2011-12-02,13.0870361328125
2011-12-05,12.685518264770508
2011-12-06,12.708792686462402
2011-12-07,12.726251602172852
2011-12-08,12.580775260925293
2011-12-09,12.708792686462402
2011-12-12,12.819355964660645
2011-12-13,12.691338539123535
2011-12-14,12.528404235839844
2011-12-15,12.749528884887695
2011-12-16,12.691338539123535
2011-12-19,12.499307632446289
2011-12-20,12.56913948059082
2011-12-21,12.749528884887695
2011-12-22,12.807722091674805
2011-12-23,12.918281555175781
2011-12-27,13.180133819580078
2011-12-28,12.830995559692383
2011-12-29,12.627327919006348
2011-12-30,12.510945320129395
2012-01-03,12.691338539123535
2012-01-04,12.801900863647461
2012-01-05,13.092857360839844
2012-01-06,13.267422676086426
2012-01-09,13.453635215759277
2012-01-10,13.325613021850586
2012-01-11,13.459453582763672
2012-01-12,13.488543510437012
2012-01-13,13.488543510437012
2012-01-17,13.657299995422363
2012-01-18,13.924978256225586
2012-01-19,14.274118423461914
2012-01-20,14.367225646972656
2012-01-23,14.477785110473633
2012-01-24,14.384679794311523
2012-01-25,14.623259544372559
2012-01-26,14.890934944152832
2012-01-27,14.954946517944336
2012-01-30,14.954946517944336
2012-01-31,15.07132625579834
2012-02-01,15.286632537841797
2012-02-02,15.461201667785645
2012-02-03,15.583399772644043
2012-02-06,15.711423873901367
2012-02-07,15.752155303955078
2012-02-08,15.734698295593262
2012-02-09,15.787068367004395
2012-02-10,15.90345287322998
2012-02-13,16.229318618774414
2012-02-14,16.09547233581543
2012-02-15,16.24095344543457
2012-02-16,16.124574661254883
2012-02-17,16.287500381469727
2012-02-21,16.764667510986328
2012-02-22,16.601736068725586
2012-02-23,16.52608871459961
2012-02-24,16.700666427612305
2012-02-27,16.758848190307617
2012-02-28,16.56682014465332
2012-02-29,16.578458786010742
2012-03-01,16.714200973510742
2012-03-02,16.48403549194336
2012-03-05,16.11810874938965
2012-03-06,16.094499588012695
2012-03-07,16.519433975219727
2012-03-08,17.02700424194336
2012-03-09,17.233566284179688
2012-03-12,17.274883270263672
2012-03-13,17.599491119384766
2012-03-14,17.410627365112305
2012-03-15,17.487350463867188
2012-03-16,17.52865982055664
2012-03-19,17.469648361206055
2012-03-20,17.345705032348633
2012-03-21,17.357511520385742
2012-03-22,17.39882469177246
2012-03-23,17.469648361206055
2012-03-26,17.428335189819336
2012-03-27,17.446035385131836
2012-03-28,17.345705032348633
2012-03-29,17.475549697875977
2012-03-30,17.46375274658203
2012-04-02,17.345705032348633
2012-04-03,17.227670669555664
2012-04-04,16.926668167114258
2012-04-05,17.0919246673584
2012-04-09,16.873550415039062
2012-04-10,16.44861602783203
2012-04-11,16.584365844726562
2012-04-12,17.09782600402832
2012-04-13,17.36341094970703
2012-04-16,17.540468215942383
2012-04-17,17.823760986328125
2012-04-18,18.018524169921875
2012-04-19,18.295917510986328
2012-04-20,18.490678787231445
2012-04-23,18.189680099487305
2012-04-24,18.083446502685547
2012-04-25,18.16607093811035
2012-04-26,18.17197608947754
2012-04-27,18.18377685546875
2012-04-30,18.360836029052734
2012-05-01,18.236896514892578
2012-05-02,18.24869728088379
2012-05-03,18.20738410949707
2012-05-04,17.581783294677734
2012-05-07,17.156848907470703
2012-05-08,17.263078689575195
2012-05-09,17.540468215942383
2012-05-10,17.587684631347656
2012-05-11,17.387022018432617
2012-05-14,17.06241798400879
2012-05-15,17.127334594726562
2012-05-16,16.731908798217773
2012-05-17,15.840720176696777
2012-05-18,15.40988540649414
2012-05-21,15.693170547485352
2012-05-22,15.48660659790039
2012-05-23,15.344956398010254
2012-05-24,15.622349739074707
2012-05-25,15.699076652526855
2012-05-29,15.81711483001709
2012-05-30,15.545620918273926
2012-05-31,15.81711483001709
2012-06-01,15.30784797668457
2012-06-04,15.122119903564453
2012-06-05,15.367759704589844
2012-06-06,15.601426124572754
2012-06-07,15.667325019836426
2012-06-08,15.781157493591309
2012-06-11,15.805129051208496
2012-06-12,16.49413299560547
2012-06-13,16.685855865478516
2012-06-14,16.715808868408203
2012-06-15,16.78770637512207
2012-06-18,17.00938606262207
2012-06-19,17.434772491455078
2012-06-20,17.6145076751709
2012-06-21,17.1651611328125
2012-06-22,16.991418838500977
2012-06-25,17.147188186645508
2012-06-26,17.638477325439453
2012-06-27,18.195669174194336
2012-06-28,18.369422912597656
2012-06-29,17.956012725830078
2012-07-02,18.039897918701172
2012-07-03,18.00994110107422
2012-07-05,18.219640731811523
2012-07-06,18.555147171020508
2012-07-09,18.561138153076172
2012-07-10,18.662994384765625
2012-07-11,18.680967330932617
2012-07-12,18.68695640563965
2012-07-13,19.034456253051758
2012-07-16,18.89066505432129
2012-07-17,19.322046279907227
2012-07-18,19.501779556274414
2012-07-19,19.60363006591797
2012-07-20,19.369970321655273
2012-07-23,18.872695922851562
2012-07-24,19.220191955566406
2012-07-25,19.429880142211914
2012-07-26,19.178247451782227
2012-07-27,19.190231323242188
2012-07-30,18.914630889892578
2012-07-31,18.884674072265625
2012-08-01,18.42933464050293
2012-08-02,18.56713104248047
2012-08-03,18.866701126098633
2012-08-06,18.998510360717773
2012-08-07,19.304067611694336
2012-08-08,19.35199546813965
2012-08-09,19.250144958496094
2012-08-10,18.90264320373535
2012-08-13,19.178247451782227
2012-08-14,19.49578857421875
2012-08-15,19.543724060058594
2012-08-16,19.60363006591797
2012-08-17,19.579668045043945
2012-08-20,19.531734466552734
2012-08-21,19.32802963256836
2012-08-22,19.369970321655273
2012-08-23,19.27410125732422
2012-08-24,19.172258377075195
2012-08-27,19.268123626708984
2012-08-28,19.44187355041504
2012-08-29,19.477815628051758
2012-08-30,19.3819522857666
2012-08-31,19.466882705688477
2012-09-04,19.157501220703125
2012-09-05,19.624605178833008
2012-09-06,19.68527603149414
2012-09-07,19.697410583496094
2012-09-10,19.836933135986328
2012-09-11,19.91579818725586
2012-09-12,20.164514541625977
2012-09-13,20.31616973876953
2012-09-14,20.704416275024414
2012-09-17,21.02593231201172
2012-09-18,20.862140655517578
2012-09-19,21.06839370727539
2012-09-20,21.12906265258789
2012-09-21,21.019868850708008
2012-09-24,20.583087921142578
2012-09-25,20.364702224731445
2012-09-26,20.05531883239746
2012-09-27,20.097780227661133
2012-09-28,20.30403709411621
2012-10-01,20.18877601623535
2012-10-02,20.310108184814453
2012-10-03,20.322233200073242
2012-10-04,20.47995948791504
2012-10-05,20.655885696411133
2012-10-08,20.62555503845215
2012-10-09,20.619487762451172
2012-10-10,20.62555503845215
2012-10-11,20.722614288330078
2012-10-12,20.84394645690918
2012-10-15,21.159391403198242
2012-10-16,21.408113479614258
2012-10-17,21.717493057250977
2012-10-18,21.66289710998535
2012-10-19,21.66289710998535
2012-10-22,21.63863182067871
2012-10-23,21.468778610229492
2012-10-24,21.547639846801758
2012-10-25,21.408113479614258
2012-10-26,21.559770584106445
2012-10-31,21.74782371520996
2012-11-01,21.844884872436523
2012-11-02,21.389911651611328
2012-11-05,21.717493057250977
2012-11-06,22.439393997192383
2012-11-07,22.439393997192383
2012-11-08,22.142139434814453
2012-11-09,21.608299255371094
2012-11-12,21.420238494873047
2012-11-13,20.655885696411133
2012-11-14,19.618541717529297
2012-11-15,19.87332534790039
2012-11-16,20.213041305541992
2012-11-19,20.46783447265625
2012-11-20,21.02593231201172
2012-11-21,20.655885696411133
2012-11-23,20.601276397705078
2012-11-26,20.30403709411621
2012-11-27,20.29190444946289
2012-11-28,20.310108184814453
2012-11-29,20.170574188232422
2012-11-30,20.037118911743164
2012-12-03,20.423978805541992
2012-12-04,20.50995635986328
2012-12-05,20.2581844329834
2012-12-06,20.129226684570312
2012-12-07,20.350296020507812
2012-12-10,20.485389709472656
2012-12-11,20.724882125854492
2012-12-12,20.491533279418945
2012-12-13,20.368715286254883
2012-12-14,20.2581844329834
2012-12-17,20.061676025390625
2012-12-18,20.018701553344727
2012-12-19,19.98799705505371
2012-12-20,20.282751083374023
2012-12-21,19.957290649414062
2012-12-24,20.018701553344727
2012-12-26,19.828338623046875
2012-12-27,19.877456665039062
2012-12-28,20.141510009765625
2012-12-31,20.540660858154297
2013-01-02,21.375797271728516
2013-01-03,21.645980834960938
2013-01-04,21.983722686767578
2013-01-07,22.094255447387695
2013-01-08,22.118818283081055
2013-01-09,22.15566062927246
2013-01-10,22.28461456298828
2013-01-11,22.419713973999023
2013-01-14,22.50568389892578
2013-01-15,22.68376922607422
2013-01-16,22.665342330932617
2013-01-17,22.50568389892578
2013-01-18,22.671478271484375
2013-01-22,22.44428062438965
2013-01-23,22.468833923339844
2013-01-24,22.77587127685547
2013-01-25,22.892541885375977
2013-01-28,22.861841201782227
2013-01-29,22.812721252441406
2013-01-30,22.83113670349121
2013-01-31,23.039926528930664
2013-02-01,23.38994789123535
2013-02-04,23.635570526123047
2013-02-05,23.97330665588379
2013-02-06,24.10226821899414
2013-02-07,23.87505340576172
2013-02-08,23.78908920288086
2013-02-11,23.72768211364746
2013-02-12,23.23642921447754
2013-02-13,23.402219772338867
2013-02-14,23.334674835205078
2013-02-15,23.43292808532715
2013-02-19,23.35309600830078
2013-02-20,23.205720901489258
2013-02-21,23.162736892700195
2013-02-22,22.966238021850586
2013-02-25,22.68990707397461
2013-02-26,22.579368591308594
2013-02-27,23.052200317382812
2013-02-28,23.23642921447754
2013-03-01,23.549604415893555
2013-03-04,23.61100959777832
2013-03-05,23.733829498291016
2013-03-06,23.7031192779541
2013-03-07,23.623292922973633
2013-03-08,23.868915557861328
2013-03-11,23.653993606567383
2013-03-12,23.55574607849121
2013-03-13,23.646263122558594
2013-03-14,23.483957290649414
2013-03-15,23.30292320251465
2013-03-18,23.34662437438965
2013-03-19,23.608806610107422
2013-03-20,24.07074546813965
2013-03-21,23.914682388305664
2013-03-22,24.208078384399414
2013-03-25,24.326679229736328
2013-03-26,24.63880157470703
2013-03-27,24.476497650146484
2013-03-28,24.826074600219727
2013-04-01,24.89473533630371
2013-04-02,25.156919479370117
2013-04-03,25.213102340698242
2013-04-04,25.11946678161621
2013-04-05,25.219341278076172
2013-04-08,25.281766891479492
2013-04-09,25.225589752197266
2013-04-10,25.156919479370117
2013-04-11,25.419105529785156
2013-04-12,25.631345748901367
2013-04-15,25.57516098022461
2013-04-16,25.718734741210938
2013-04-17,25.718734741210938
2013-04-18,25.78740882873535
2013-04-19,26.062076568603516
2013-04-22,26.405405044555664
2013-04-23,26.236858367919922
2013-04-24,26.305522918701172
2013-04-25,26.211898803710938
2013-04-26,26.211898803710938
2013-04-29,26.224365234375
2013-04-30,26.21813201904297
2013-05-01,26.21813201904297
2013-05-02,26.06831169128418
2013-05-03,26.20564842224121
2013-05-06,26.38667106628418
2013-05-07,26.380430221557617
2013-05-08,26.48655891418457
2013-05-09,26.492795944213867
2013-05-10,26.480316162109375
2013-05-13,26.705039978027344
2013-05-14,27.04837989807129
2013-05-15,27.06085205078125
2013-05-16,27.34177017211914
2013-05-17,27.447893142700195
2013-05-20,27.40419578552246
2013-05-21,27.466617584228516
2013-05-22,27.08582878112793
2013-05-23,26.66759490966797
2013-05-24,26.56146240234375
2013-05-28,26.842369079589844
2013-05-29,26.530254364013672
2013-05-30,26.155712127685547
2013-05-31,25.537708282470703
2013-06-03,25.578914642333984
2013-06-04,25.699363708496094
2013-06-05,25.477481842041016
2013-06-06,25.50284194946289
2013-06-07,25.306331634521484
2013-06-10,25.357046127319336
2013-06-11,25.287307739257812
2013-06-12,25.50284194946289
2013-06-13,25.610605239868164
2013-06-14,25.851505279541016
2013-06-17,26.130435943603516
2013-06-18,26.200164794921875
2013-06-19,25.921234130859375
2013-06-20,24.792850494384766
2013-06-21,24.792850494384766
2013-06-24,24.723114013671875
2013-06-25,25.002038955688477
2013-06-26,25.059099197387695
2013-06-27,25.76274871826172
2013-06-28,26.244535446166992
2013-07-01,26.62489128112793
2013-07-02,26.612215042114258
2013-07-03,26.40935707092285
2013-07-05,26.422035217285156
2013-07-08,26.517126083374023
2013-07-09,26.688283920288086
2013-07-10,26.510791778564453
2013-07-11,26.650243759155273
2013-07-12,27.024269104003906
2013-07-15,26.78337860107422
2013-07-16,26.834089279174805
2013-07-17,26.827749252319336
2013-07-18,26.70730209350586
2013-07-19,26.796049118041992
2013-07-22,26.688283920288086
2013-07-23,26.99890899658203
2013-07-24,26.78970718383789
2013-07-25,26.713640213012695
2013-07-26,26.967212677001953
2013-07-29,27.113019943237305
2013-07-30,26.922840118408203
2013-07-31,27.201766967773438
2013-08-01,27.575777053833008
2013-08-02,27.42997932434082
2013-08-05,27.48068618774414
2013-08-06,27.404624938964844
2013-08-07,27.39828109741211
2013-08-08,27.613813400268555
2013-08-09,27.949796676635742
2013-08-12,28.0195369720459
2013-08-13,27.861045837402344
2013-08-14,27.90542221069336
2013-08-15,27.658184051513672
2013-08-16,27.607471466064453
2013-08-19,27.56945037841797
2013-08-20,27.575777053833008
2013-08-21,27.544086456298828
2013-08-22,27.772294998168945
2013-08-23,27.34122657775879
2013-08-26,27.201766967773438
2013-08-27,27.03060531616211
2013-08-28,26.941856384277344
2013-08-29,26.941856384277344
2013-08-30,26.910152435302734
2013-09-03,27.402360916137695
2013-09-04,28.2838191986084
2013-09-05,28.232345581054688
2013-09-06,28.245210647583008
2013-09-09,28.135835647583008
2013-09-10,28.15513801574707
2013-09-11,28.361026763916016
2013-09-12,28.20659637451172
2013-09-13,28.245210647583008
