Date,TSBK
2010-06-07,2.918626308441162
2010-06-08,2.750647783279419
2010-06-09,2.792642593383789
2010-06-10,2.82063889503479
2010-06-11,2.82063889503479
2010-06-14,2.82063889503479
2010-06-15,2.764646291732788
2010-06-16,2.6456615924835205
2010-06-17,2.736649513244629
2010-06-18,2.6316630840301514
2010-06-21,2.6176648139953613
2010-06-22,2.6176648139953613
2010-06-23,2.6176648139953613
2010-06-24,2.638662099838257
2010-06-25,2.5336754322052
2010-06-28,2.435687780380249
2010-06-29,2.3307013511657715
2010-06-30,2.309704065322876
2010-07-01,2.169721841812134
2010-07-02,2.2047178745269775
2010-07-06,2.183720111846924
2010-07-07,2.099731922149658
2010-07-08,2.1207284927368164
2010-07-09,2.2047178745269775
2010-07-12,2.239713668823242
2010-07-13,2.2467129230499268
2010-07-14,2.211716890335083
2010-07-15,2.218715190887451
2010-07-16,2.169721841812134
2010-07-19,2.099731922149658
2010-07-20,2.1207284927368164
2010-07-21,2.08573317527771
2010-07-22,2.2327139377593994
2010-07-23,2.1347265243530273
2010-07-26,2.162722587585449
2010-07-27,2.169721841812134
2010-07-28,2.169721841812134
2010-07-29,2.099731922149658
2010-07-30,2.764646291732788
2010-08-02,2.6456615924835205
2010-08-03,2.7996418476104736
2010-08-04,2.974618911743164
2010-08-05,2.9256248474121094
2010-08-06,2.9256248474121094
2010-08-09,2.736649513244629
2010-08-10,2.8346376419067383
2010-08-11,2.764646291732788
2010-08-12,2.6596598625183105
2010-08-13,2.7296502590179443
2010-08-16,2.638662099838257
2010-08-17,2.6736576557159424
2010-08-18,2.7576465606689453
2010-08-19,2.7016541957855225
2010-08-20,2.764646291732788
2010-08-23,2.736649513244629
2010-08-24,2.6176648139953613
2010-08-25,2.5616726875305176
2010-08-26,2.519676923751831
2010-08-27,2.624664068222046
2010-08-30,2.7296502590179443
2010-08-31,2.7996418476104736
2010-09-01,2.7296502590179443
2010-09-02,2.7296502590179443
2010-09-03,2.7226521968841553
2010-09-07,2.7226521968841553
2010-09-08,2.82063889503479
2010-09-09,2.9606211185455322
2010-09-10,2.8416364192962646
2010-09-13,2.7296502590179443
2010-09-14,2.7296502590179443
2010-09-15,2.6456615924835205
2010-09-16,2.715651512145996
2010-09-17,2.666658401489258
2010-09-20,2.7016541957855225
2010-09-21,2.680656909942627
2010-09-22,2.680656909942627
2010-09-23,2.6736576557159424
2010-09-24,2.6736576557159424
2010-09-27,2.680656909942627
2010-09-28,2.7436487674713135
2010-09-29,2.680656909942627
2010-09-30,2.827638626098633
2010-10-01,2.9046285152435303
2010-10-04,3.0096139907836914
2010-10-05,2.974618911743164
2010-10-06,2.827638626098633
2010-10-07,2.7016541957855225
2010-10-08,2.7576465606689453
2010-10-11,2.7016541957855225
2010-10-12,2.7016541957855225
2010-10-13,2.7296502590179443
2010-10-14,2.7296502590179443
2010-10-15,2.8906302452087402
2010-10-18,2.764646291732788
2010-10-19,2.7296502590179443
2010-10-20,2.7996418476104736
2010-10-21,2.7996418476104736
2010-10-22,2.7996418476104736
2010-10-25,2.6736576557159424
2010-10-26,2.6736576557159424
2010-10-27,2.8066413402557373
2010-10-28,2.764646291732788
2010-10-29,2.764646291732788
2010-11-01,2.519676923751831
2010-11-02,2.624664068222046
2010-11-03,2.6316630840301514
2010-11-04,2.624664068222046
2010-11-05,2.7996418476104736
2010-11-08,2.694654703140259
2010-11-09,2.7996418476104736
2010-11-10,2.736649513244629
2010-11-11,2.6596598625183105
2010-11-12,2.6596598625183105
2010-11-15,2.6596598625183105
2010-11-16,2.7296502590179443
2010-11-17,2.5896685123443604
2010-11-18,2.5546724796295166
2010-11-19,2.519676923751831
2010-11-22,2.3866944313049316
2010-11-23,2.519676923751831
2010-11-24,2.6526596546173096
2010-11-26,2.6526596546173096
2010-11-29,2.694654703140259
2010-11-30,2.6596598625183105
2010-12-01,2.5616726875305176
2010-12-02,2.4846816062927246
2010-12-03,2.4566853046417236
2010-12-06,2.379695415496826
2010-12-07,2.463683843612671
2010-12-08,2.41469144821167
2010-12-09,2.4076921939849854
2010-12-10,2.491680860519409
2010-12-13,2.379695415496826
2010-12-14,2.358698844909668
2010-12-15,2.42168927192688
2010-12-16,2.41469144821167
2010-12-17,2.295706033706665
2010-12-20,2.3027050495147705
2010-12-21,2.5126776695251465
2010-12-22,2.519676923751831
2010-12-23,2.4776830673217773
2010-12-27,2.40069317817688
2010-12-28,2.358698844909668
2010-12-29,2.3446996212005615
2010-12-30,2.449686288833618
2010-12-31,2.526676654815674
2011-01-03,2.7226521968841553
2011-01-04,2.5336754322052
2011-01-05,2.624664068222046
2011-01-06,2.6876566410064697
2011-01-07,2.638662099838257
2011-01-10,2.7016541957855225
2011-01-11,2.8066413402557373
2011-01-12,2.666658401489258
2011-01-13,2.7996418476104736
2011-01-14,2.7996418476104736
2011-01-18,2.7296502590179443
2011-01-19,2.7856435775756836
2011-01-20,2.7786436080932617
2011-01-21,2.694654703140259
2011-01-24,2.8766324520111084
2011-01-25,3.3245749473571777
2011-01-26,3.4225614070892334
2011-01-27,3.394566059112549
2011-01-28,3.247584342956543
2011-01-31,3.2335855960845947
2011-02-01,3.380567789077759
2011-02-02,3.2265865802764893
2011-02-03,3.443558931350708
2011-02-04,3.331573963165283
2011-02-07,3.4925522804260254
2011-02-08,3.4995527267456055
2011-02-09,3.4925522804260254
2011-02-10,3.5695416927337646
2011-02-11,3.8005123138427734
2011-02-14,3.82850980758667
2011-02-15,4.164466381072998
2011-02-16,4.13646936416626
2011-02-17,4.052481651306152
2011-02-18,3.9894890785217285
2011-02-22,4.073478698730469
2011-02-23,4.073478698730469
2011-02-24,4.129473686218262
2011-02-25,4.073478698730469
2011-02-28,4.080477714538574
2011-03-01,3.9194982051849365
2011-03-02,3.8635053634643555
2011-03-03,3.8635053634643555
2011-03-04,3.6745288372039795
2011-03-07,3.9055001735687256
2011-03-08,3.8635053634643555
2011-03-09,3.8985021114349365
2011-03-10,3.9055001735687256
2011-03-11,3.849508047103882
2011-03-14,3.8145127296447754
2011-03-15,3.8845038414001465
2011-03-16,3.849508047103882
2011-03-17,3.8215088844299316
2011-03-18,3.9544930458068848
2011-03-21,3.9194982051849365
2011-03-22,3.9194982051849365
2011-03-23,3.8215088844299316
2011-03-24,3.9264960289001465
2011-03-25,3.9264960289001465
2011-03-28,3.7865149974823
2011-03-29,3.9474940299987793
2011-03-30,4.129473686218262
2011-03-31,3.9264960289001465
2011-04-01,4.017485618591309
2011-04-04,3.9474940299987793
2011-04-05,3.9474940299987793
2011-04-06,3.9474940299987793
2011-04-07,3.9194982051849365
2011-04-08,3.849508047103882
2011-04-11,3.8145127296447754
2011-04-12,3.9474940299987793
2011-04-13,3.9194982051849365
2011-04-14,3.9194982051849365
2011-04-15,3.912498950958252
2011-04-18,3.975491762161255
2011-04-19,3.9194982051849365
2011-04-20,3.9264960289001465
2011-04-21,3.8985021114349365
2011-04-25,3.975491762161255
2011-04-26,3.912498950958252
2011-04-27,4.276452541351318
2011-04-28,4.290452003479004
2011-04-29,4.339443683624268
2011-05-02,4.416434288024902
2011-05-03,4.465427875518799
2011-05-04,4.423433780670166
2011-05-05,4.346442699432373
2011-05-06,4.206463813781738
2011-05-09,4.13646936416626
2011-05-10,4.0244855880737305
2011-05-11,4.052481651306152
2011-05-12,4.052481651306152
2011-05-13,4.045483589172363
2011-05-16,4.164466381072998
2011-05-17,4.318446159362793
2011-05-18,4.325445175170898
2011-05-19,4.325445175170898
2011-05-20,4.178464412689209
2011-05-23,4.0244855880737305
2011-05-24,4.003488063812256
2011-05-25,4.115473747253418
2011-05-26,3.9194982051849365
2011-05-27,4.080477714538574
2011-05-31,3.8705058097839355
2011-06-01,3.8845038414001465
2011-06-02,3.8355095386505127
2011-06-03,3.9194982051849365
2011-06-06,3.744520425796509
2011-06-07,3.8775038719177246
2011-06-08,3.7725164890289307
2011-06-09,3.744520425796509
2011-06-10,3.7515206336975098
2011-06-13,3.6535322666168213
2011-06-14,3.4995527267456055
2011-06-15,3.3245749473571777
2011-06-16,3.331573963165283
2011-06-17,3.4225614070892334
2011-06-20,3.373568534851074
2011-06-21,3.464555501937866
2011-06-22,3.43656063079834
2011-06-23,3.464555501937866
2011-06-24,3.4995527267456055
2011-06-27,3.6395344734191895
2011-06-28,3.6185367107391357
2011-06-29,3.9264960289001465
2011-06-30,4.13646936416626
2011-07-01,4.199463844299316
2011-07-05,4.374441146850586
2011-07-06,4.339443683624268
2011-07-07,4.276452541351318
2011-07-08,4.157467842102051
2011-07-11,4.031482696533203
2011-07-12,3.996490240097046
2011-07-13,4.094475269317627
2011-07-14,3.996490240097046
2011-07-15,4.122472763061523
2011-07-18,4.031482696533203
2011-07-19,4.0244855880737305
2011-07-20,4.101474761962891
2011-07-21,4.108474254608154
2011-07-22,4.13646936416626
2011-07-25,4.031482696533203
2011-07-26,4.059479713439941
2011-07-27,4.010485649108887
2011-07-28,4.010485649108887
2011-07-29,3.8775038719177246
2011-08-01,3.7375214099884033
2011-08-02,3.7935149669647217
2011-08-03,3.8355095386505127
2011-08-04,3.6675302982330322
2011-08-05,3.5695416927337646
2011-08-08,3.4995527267456055
2011-08-09,3.4995527267456055
2011-08-10,3.4855527877807617
2011-08-11,3.4995527267456055
2011-08-12,3.709524154663086
2011-08-15,3.7795157432556152
2011-08-16,3.6395344734191895
2011-08-17,3.576542854309082
2011-08-18,3.464555501937866
2011-08-19,3.429560422897339
2011-08-22,3.43656063079834
2011-08-23,3.4575581550598145
2011-08-24,3.4995527267456055
2011-08-25,3.3595688343048096
2011-08-26,3.4715561866760254
2011-08-29,3.4715561866760254
2011-08-30,3.464555501937866
2011-08-31,3.5695416927337646
2011-09-01,3.5695416927337646
2011-09-02,3.534548759460449
2011-09-06,3.4575581550598145
2011-09-07,3.4995527267456055
2011-09-08,3.4995527267456055
2011-09-09,3.429560422897339
2011-09-12,3.401564836502075
2011-09-13,3.3105764389038086
2011-09-14,3.338571071624756
2011-09-15,3.338571071624756
2011-09-16,3.4085640907287598
2011-09-19,3.2965779304504395
2011-09-20,3.1845924854278564
2011-09-21,3.1145999431610107
2011-09-22,3.0446109771728516
2011-09-23,2.7996418476104736
2011-09-26,2.8346376419067383
2011-09-27,2.827638626098633
2011-09-28,2.7296502590179443
2011-09-29,2.7296502590179443
2011-09-30,2.827638626098633
2011-10-03,2.8696322441101074
2011-10-04,2.8976285457611084
2011-10-05,2.827638626098633
2011-10-06,2.827638626098633
2011-10-07,2.8766324520111084
2011-10-10,2.939624309539795
2011-10-11,2.8766324520111084
2011-10-12,2.9046285152435303
2011-10-13,2.939624309539795
2011-10-14,2.9046285152435303
2011-10-17,2.8346376419067383
2011-10-18,2.9046285152435303
2011-10-19,2.7996418476104736
2011-10-20,2.7436487674713135
2011-10-21,2.764646291732788
2011-10-24,2.792642593383789
2011-10-25,2.911627769470215
2011-10-26,2.911627769470215
2011-10-27,3.0446109771728516
2011-10-28,3.0446109771728516
2011-10-31,3.0446109771728516
2011-11-01,3.1215996742248535
2011-11-02,3.1215996742248535
2011-11-03,3.191591501235962
2011-11-04,3.1215996742248535
2011-11-07,2.974618911743164
2011-11-08,2.988617181777954
2011-11-09,3.13559889793396
2011-11-10,3.13559889793396
2011-11-11,3.13559889793396
2011-11-14,2.981618881225586
2011-11-15,2.9606211185455322
2011-11-16,2.9606211185455322
2011-11-17,2.8346376419067383
2011-11-18,2.7996418476104736
2011-11-21,2.6456615924835205
2011-11-22,2.8066413402557373
2011-11-23,2.6876566410064697
2011-11-25,2.8066413402557373
2011-11-28,2.771646022796631
2011-11-29,2.8346376419067383
2011-11-30,2.7786436080932617
2011-12-01,2.708653450012207
2011-12-02,2.708653450012207
2011-12-05,2.792642593383789
2011-12-06,2.694654703140259
2011-12-07,2.7296502590179443
2011-12-08,2.750647783279419
2011-12-09,2.750647783279419
2011-12-12,2.750647783279419
2011-12-13,2.7576465606689453
2011-12-14,2.7576465606689453
2011-12-15,2.7296502590179443
2011-12-16,2.7296502590179443
2011-12-19,2.750647783279419
2011-12-20,2.771646022796631
2011-12-21,2.7296502590179443
2011-12-22,2.7436487674713135
2011-12-23,2.7436487674713135
2011-12-27,2.750647783279419
2011-12-28,2.7226521968841553
2011-12-29,2.7996418476104736
2011-12-30,2.764646291732788
2012-01-03,2.8836309909820557
2012-01-04,2.8836309909820557
2012-01-05,2.771646022796631
2012-01-06,2.771646022796631
2012-01-09,2.7296502590179443
2012-01-10,2.792642593383789
2012-01-11,2.7996418476104736
2012-01-12,2.8906302452087402
2012-01-13,2.7996418476104736
2012-01-17,2.7996418476104736
2012-01-18,2.771646022796631
2012-01-19,2.7996418476104736
2012-01-20,2.792642593383789
2012-01-23,2.7856435775756836
2012-01-24,3.0726072788238525
2012-01-25,3.205589532852173
2012-01-26,2.9256248474121094
2012-01-27,2.946622848510742
2012-01-30,2.9046285152435303
2012-01-31,3.0096139907836914
2012-02-01,3.023613214492798
2012-02-02,2.974618911743164
2012-02-03,3.023613214492798
2012-02-06,3.0446109771728516
2012-02-07,3.0586092472076416
2012-02-08,3.0726072788238525
2012-02-09,3.1845924854278564
2012-02-10,3.1565966606140137
2012-02-13,3.1565966606140137
2012-02-14,3.1845924854278564
2012-02-15,3.0446109771728516
2012-02-16,3.1425979137420654
2012-02-17,3.149597406387329
2012-02-21,3.149597406387329
2012-02-22,3.149597406387329
2012-02-23,3.023613214492798
2012-02-24,2.9046285152435303
2012-02-27,2.939624309539795
2012-02-28,2.9256248474121094
2012-02-29,3.0096139907836914
2012-03-01,2.939624309539795
2012-03-02,2.9256248474121094
2012-03-05,3.065607786178589
2012-03-06,2.8976285457611084
2012-03-07,3.0096139907836914
2012-03-08,3.09360408782959
2012-03-09,3.09360408782959
2012-03-12,3.0726072788238525
2012-03-13,3.037611484527588
2012-03-14,3.0446109771728516
2012-03-15,3.0096139907836914
2012-03-16,2.981618881225586
2012-03-19,3.0096139907836914
2012-03-20,3.0586092472076416
2012-03-21,3.2825798988342285
2012-03-22,3.1565966606140137
2012-03-23,3.289578914642334
2012-03-26,3.2545828819274902
2012-03-27,3.1565966606140137
2012-03-28,3.3175740242004395
2012-03-29,3.3035762310028076
2012-03-30,3.261582374572754
2012-04-02,3.289578914642334
2012-04-03,3.3595688343048096
2012-04-04,3.4925522804260254
2012-04-05,3.3595688343048096
2012-04-09,3.401564836502075
2012-04-10,3.3595688343048096
2012-04-11,3.4085640907287598
2012-04-12,3.4995527267456055
2012-04-13,3.289578914642334
2012-04-16,3.4225614070892334
2012-04-17,3.464555501937866
2012-04-18,3.464555501937866
2012-04-19,3.4925522804260254
2012-04-20,3.464555501937866
2012-04-23,3.4855527877807617
2012-04-24,3.4855527877807617
2012-04-25,3.5695416927337646
2012-04-26,3.6045384407043457
2012-04-27,3.4995527267456055
2012-04-30,3.5625431537628174
2012-05-01,3.4995527267456055
2012-05-02,3.520550012588501
2012-05-03,3.464555501937866
2012-05-04,3.443558931350708
2012-05-07,3.429560422897339
2012-05-08,3.4995527267456055
2012-05-09,3.4855527877807617
2012-05-10,3.4855527877807617
2012-05-11,3.4085640907287598
2012-05-14,3.54854679107666
2012-05-15,3.4995527267456055
2012-05-16,3.4995527267456055
2012-05-17,3.4995527267456055
2012-05-18,3.3595688343048096
2012-05-21,3.4505584239959717
2012-05-22,3.429560422897339
2012-05-23,3.394566059112549
2012-05-24,3.394566059112549
2012-05-25,3.394566059112549
2012-05-29,3.394566059112549
2012-05-30,3.4785549640655518
2012-05-31,3.4715561866760254
2012-06-01,3.4575581550598145
2012-06-04,3.4155633449554443
2012-06-05,3.464555501937866
2012-06-06,3.3875653743743896
2012-06-07,3.3455727100372314
2012-06-08,3.4995527267456055
2012-06-11,3.429560422897339
2012-06-12,3.429560422897339
2012-06-13,3.429560422897339
2012-06-14,3.3245749473571777
2012-06-15,3.4925522804260254
2012-06-18,3.429560422897339
2012-06-19,3.429560422897339
2012-06-20,3.394566059112549
2012-06-21,3.394566059112549
2012-06-22,3.394566059112549
2012-06-25,3.4995527267456055
2012-06-26,3.4575581550598145
2012-06-27,3.4575581550598145
2012-06-28,3.520550012588501
2012-06-29,3.534548759460449
2012-07-02,3.5065505504608154
2012-07-03,3.6745288372039795
2012-07-05,3.5835413932800293
2012-07-06,3.6045384407043457
2012-07-09,3.6045384407043457
2012-07-10,3.534548759460449
2012-07-11,3.520550012588501
2012-07-12,3.464555501937866
2012-07-13,3.5275490283966064
2012-07-16,3.5275490283966064
2012-07-17,3.520550012588501
2012-07-18,3.380567789077759
2012-07-19,3.43656063079834
2012-07-20,3.43656063079834
2012-07-23,3.43656063079834
2012-07-24,3.464555501937866
2012-07-25,3.702526569366455
2012-07-26,3.6745288372039795
2012-07-27,3.6745288372039795
2012-07-30,3.520550012588501
2012-07-31,3.6255366802215576
2012-08-01,3.744520425796509
2012-08-02,3.6745288372039795
2012-08-03,3.6115381717681885
2012-08-06,3.849508047103882
2012-08-07,3.6745288372039795
2012-08-08,3.6745288372039795
2012-08-09,3.709524154663086
2012-08-10,3.709524154663086
2012-08-13,3.709524154663086
2012-08-14,3.7795157432556152
2012-08-15,3.8845038414001465
2012-08-16,3.9544930458068848
2012-08-17,3.9544930458068848
2012-08-20,3.9894890785217285
2012-08-21,3.9194982051849365
2012-08-22,3.9194982051849365
2012-08-23,3.9194982051849365
2012-08-24,3.9824910163879395
2012-08-27,3.9824910163879395
2012-08-28,3.9894890785217285
2012-08-29,4.073478698730469
2012-08-30,4.059479713439941
2012-08-31,4.0664801597595215
2012-09-04,4.080477714538574
2012-09-05,4.206463813781738
2012-09-06,4.14346981048584
2012-09-07,4.14346981048584
2012-09-10,4.080477714538574
2012-09-11,4.115473747253418
2012-09-12,4.199463844299316
2012-09-13,4.0664801597595215
2012-09-14,4.094475269317627
2012-09-17,4.164466381072998
2012-09-18,4.108474254608154
2012-09-19,4.122472763061523
2012-09-20,4.2274603843688965
2012-09-21,4.073478698730469
2012-09-24,4.059479713439941
2012-09-25,4.101474761962891
2012-09-26,4.0664801597595215
2012-09-27,4.031482696533203
2012-09-28,4.199463844299316
2012-10-01,4.2134599685668945
2012-10-02,4.108474254608154
2012-10-03,4.14346981048584
2012-10-04,4.14346981048584
2012-10-05,4.13646936416626
2012-10-08,4.13646936416626
2012-10-09,4.199463844299316
2012-10-10,4.192463397979736
2012-10-11,4.1854658126831055
2012-10-12,4.234458923339844
2012-10-15,4.13646936416626
2012-10-16,4.13646936416626
2012-10-17,4.234458923339844
2012-10-18,4.13646936416626
2012-10-19,4.14346981048584
2012-10-22,4.14346981048584
2012-10-23,4.199463844299316
2012-10-24,4.234458923339844
2012-10-25,4.164466381072998
2012-10-26,4.164466381072998
2012-10-31,4.339443683624268
2012-11-01,4.297450542449951
2012-11-02,4.409435749053955
2012-11-05,4.402436256408691
2012-11-06,4.339443683624268
2012-11-07,4.234458923339844
2012-11-08,4.234458923339844
2012-11-09,4.234458923339844
2012-11-12,4.234458923339844
2012-11-13,4.241456985473633
2012-11-14,4.262454032897949
2012-11-15,4.122472763061523
2012-11-16,4.038481712341309
2012-11-19,4.059479713439941
2012-11-20,4.129473686218262
2012-11-21,4.129473686218262
2012-11-23,4.073478698730469
2012-11-26,4.157467842102051
2012-11-27,4.157467842102051
2012-11-28,4.129473686218262
2012-11-29,4.129473686218262
2012-11-30,4.395437717437744
2012-12-03,4.297450542449951
2012-12-04,4.255455017089844
2012-12-05,4.164466381072998
2012-12-06,4.094475269317627
2012-12-07,4.094475269317627
2012-12-10,4.115473747253418
2012-12-11,4.164466381072998
2012-12-12,4.318446159362793
2012-12-13,4.241456985473633
2012-12-14,4.374441146850586
2012-12-17,4.479427337646484
2012-12-18,4.59141206741333
2012-12-19,4.486425399780273
2012-12-20,4.7103962898254395
2012-12-21,4.67540168762207
2012-12-24,4.7103962898254395
2012-12-26,4.857377529144287
2012-12-27,4.857377529144287
2012-12-28,4.661402702331543
2012-12-31,4.857377529144287
2013-01-02,4.850378513336182
2013-01-03,4.80138635635376
2013-01-04,4.962365627288818
2013-01-07,5.0673508644104
2013-01-08,5.060352802276611
2013-01-09,4.976363182067871
2013-01-10,4.969363212585449
2013-01-11,5.074349880218506
2013-01-14,4.983361721038818
2013-01-15,5.018357753753662
2013-01-16,4.997359752655029
2013-01-17,4.969363212585449
2013-01-18,5.060352802276611
2013-01-22,5.2003326416015625
2013-01-23,5.123345375061035
2013-01-24,5.410305976867676
2013-01-25,5.459300518035889
2013-01-28,5.550289154052734
2013-01-29,5.592283725738525
2013-01-30,5.459300518035889
2013-01-31,5.753264904022217
2013-02-01,5.87224817276001
2013-02-04,5.816053867340088
2013-02-05,5.963563919067383
2013-02-06,6.251554012298584
2013-02-07,5.830102920532227
2013-02-08,5.893320083618164
2013-02-11,5.970587253570557
2013-02-12,5.872247695922852
2013-02-13,5.963563919067383
2013-02-14,5.914392948150635
2013-02-15,5.886295318603516
2013-02-19,5.928442001342773
2013-02-20,5.837125301361084
2013-02-21,5.766883373260498
2013-02-22,5.900346279144287
2013-02-25,5.879271030426025
2013-02-26,5.7809343338012695
2013-02-27,5.893320083618164
2013-02-28,5.802006244659424
2013-03-01,5.724739074707031
2013-03-04,5.851174354553223
2013-03-05,5.886295318603516
2013-03-06,5.865225315093994
2013-03-07,5.794980525970459
2013-03-08,5.794980525970459
2013-03-11,5.773910999298096
2013-03-12,5.949515342712402
2013-03-13,5.956538677215576
2013-03-14,5.893320083618164
2013-03-15,5.752836227416992
2013-03-18,5.858200550079346
2013-03-19,5.794980525970459
2013-03-20,5.787958145141602
2013-03-21,5.787958145141602
2013-03-22,5.787958145141602
2013-03-25,5.766883373260498
2013-03-26,5.787958145141602
2013-03-27,5.794980525970459
2013-03-28,5.766883373260498
2013-04-01,5.8230791091918945
2013-04-02,5.717715263366699
2013-04-03,5.773910999298096
2013-04-04,5.7387895584106445
2013-04-05,5.7387895584106445
2013-04-08,5.8230791091918945
2013-04-09,5.8230791091918945
2013-04-10,5.830102920532227
2013-04-11,5.717715263366699
2013-04-12,5.794980525970459
2013-04-15,5.647472381591797
2013-04-16,5.675570964813232
2013-04-17,5.794980525970459
2013-04-18,5.696643352508545
2013-04-19,5.703666687011719
2013-04-22,5.6053266525268555
2013-04-23,5.689619064331055
2013-04-24,5.640448570251465
2013-04-25,5.794980525970459
2013-04-26,5.752836227416992
2013-04-29,5.787958145141602
2013-04-30,5.794980525970459
2013-05-01,5.689619064331055
2013-05-02,5.675570964813232
2013-05-03,5.766883373260498
2013-05-06,5.802006244659424
2013-05-07,5.7809343338012695
2013-05-08,5.802083492279053
2013-05-09,5.6681342124938965
2013-05-10,5.752732753753662
2013-05-13,5.802083492279053
2013-05-14,5.7315850257873535
2013-05-15,5.689284324645996
2013-05-16,5.682233810424805
2013-05-17,5.696335315704346
2013-05-20,5.752732753753662
2013-05-21,5.802083492279053
2013-05-22,5.759784698486328
2013-05-23,5.696335315704346
2013-05-24,5.646983623504639
2013-05-28,5.795034408569336
2013-05-29,5.795034408569336
2013-05-30,5.766833305358887
2013-05-31,5.773882865905762
2013-06-03,5.780932903289795
2013-06-04,5.696335315704346
2013-06-05,5.7879815101623535
2013-06-06,5.675185203552246
2013-06-07,5.717484951019287
2013-06-10,5.696335315704346
2013-06-11,5.696335315704346
2013-06-12,5.73863410949707
2013-06-13,5.802083492279053
2013-06-14,5.7879815101623535
2013-06-17,5.7315850257873535
2013-06-18,5.766833305358887
2013-06-19,5.780932903289795
2013-06-20,5.682233810424805
2013-06-21,5.780932903289795
2013-06-24,5.7315850257873535
2013-06-25,5.773882865905762
2013-06-26,5.943081378936768
2013-06-27,5.964232921600342
2013-06-28,5.936031341552734
2013-07-01,5.816181659698486
2013-07-02,6.027680397033691
2013-07-03,5.858480930328369
2013-07-05,6.013580799102783
2013-07-08,6.020628452301025
2013-07-09,5.978331089019775
2013-07-10,5.964232921600342
2013-07-11,5.978331089019775
2013-07-12,5.985382080078125
2013-07-15,5.9712815284729
2013-07-16,5.964232921600342
2013-07-17,6.027680397033691
2013-07-18,6.309675693511963
2013-07-19,6.274425506591797
2013-07-22,6.098177909851074
2013-07-23,5.992430210113525
2013-07-24,6.069979190826416
2013-07-25,6.2462286949157715
2013-07-26,6.225079536437988
2013-07-29,6.1686787605285645
2013-07-30,6.1334309577941895
2013-07-31,6.1686787605285645
2013-08-01,6.2180304527282715
2013-08-02,6.175728797912598
2013-08-05,6.161630630493164
2013-08-06,6.161630630493164
2013-08-07,6.14747953414917
