Date,ANGI
2012-03-16,160.8000030517578
2012-03-19,178.3000030517578
2012-03-20,172.8000030517578
2012-03-21,168.0
2012-03-22,170.39999389648438
2012-03-23,170.60000610351562
2012-03-26,175.6999969482422
2012-03-27,179.0
2012-03-28,189.10000610351562
2012-03-29,179.6999969482422
2012-03-30,188.89999389648438
2012-04-02,183.5
2012-04-03,174.89999389648438
2012-04-04,168.60000610351562
2012-04-05,160.1999969482422
2012-04-09,149.5
2012-04-10,145.1999969482422
2012-04-11,145.8000030517578
2012-04-12,151.1999969482422
2012-04-13,146.39999389648438
2012-04-16,149.89999389648438
2012-04-17,154.1999969482422
2012-04-18,152.60000610351562
2012-04-19,146.6999969482422
2012-04-20,146.10000610351562
2012-04-23,146.3000030517578
2012-04-24,142.60000610351562
2012-04-25,139.60000610351562
2012-04-26,138.8000030517578
2012-04-27,140.60000610351562
2012-04-30,139.5
2012-05-01,135.39999389648438
2012-05-02,142.6999969482422
2012-05-03,141.10000610351562
2012-05-04,140.6999969482422
2012-05-07,140.0
2012-05-08,142.1999969482422
2012-05-09,145.60000610351562
2012-05-10,145.8000030517578
2012-05-11,144.10000610351562
2012-05-14,140.10000610351562
2012-05-15,131.39999389648438
2012-05-16,135.3000030517578
2012-05-17,133.5
2012-05-18,130.6999969482422
2012-05-21,128.89999389648438
2012-05-22,127.0
2012-05-23,122.5
2012-05-24,124.0
2012-05-25,124.0
2012-05-29,121.0999984741211
2012-05-30,122.5999984741211
2012-05-31,127.69999694824219
2012-06-01,125.4000015258789
2012-06-04,129.8000030517578
2012-06-05,134.3000030517578
2012-06-06,140.0
2012-06-07,136.89999389648438
2012-06-08,139.60000610351562
2012-06-11,139.1999969482422
2012-06-12,140.3000030517578
2012-06-13,146.5
2012-06-14,145.3000030517578
2012-06-15,145.60000610351562
2012-06-18,148.0
2012-06-19,150.10000610351562
2012-06-20,145.60000610351562
2012-06-21,146.39999389648438
2012-06-22,150.60000610351562
2012-06-25,151.0
2012-06-26,152.60000610351562
2012-06-27,154.3000030517578
2012-06-28,154.6999969482422
2012-06-29,158.39999389648438
2012-07-02,158.1999969482422
2012-07-03,158.60000610351562
2012-07-05,159.10000610351562
2012-07-06,159.0
2012-07-09,157.0
2012-07-10,155.0
2012-07-11,147.10000610351562
2012-07-12,144.5
2012-07-13,147.39999389648438
2012-07-16,146.1999969482422
2012-07-17,149.3000030517578
2012-07-18,150.3000030517578
2012-07-19,149.8000030517578
2012-07-20,145.89999389648438
2012-07-23,140.1999969482422
2012-07-24,140.39999389648438
2012-07-25,145.5
2012-07-26,130.6999969482422
2012-07-27,130.39999389648438
2012-07-30,131.8000030517578
2012-07-31,130.0
2012-08-01,123.5999984741211
2012-08-02,121.9000015258789
2012-08-03,130.89999389648438
2012-08-06,133.0
2012-08-07,132.3000030517578
2012-08-08,133.3000030517578
2012-08-09,134.10000610351562
2012-08-10,128.8000030517578
2012-08-13,132.89999389648438
2012-08-14,111.69999694824219
2012-08-15,112.0
2012-08-16,111.5999984741211
2012-08-17,106.4000015258789
2012-08-20,98.5
2012-08-21,97.5
2012-08-22,97.0
2012-08-23,95.5999984741211
2012-08-24,96.9000015258789
2012-08-27,90.19999694824219
2012-08-28,90.30000305175781
2012-08-29,102.19999694824219
2012-08-30,96.5999984741211
2012-08-31,95.5999984741211
2012-09-04,96.30000305175781
2012-09-05,93.5
2012-09-06,95.0
2012-09-07,97.30000305175781
2012-09-10,98.9000015258789
2012-09-11,109.30000305175781
2012-09-12,107.30000305175781
2012-09-13,110.19999694824219
2012-09-14,114.5
2012-09-17,113.5
2012-09-18,117.0999984741211
2012-09-19,118.80000305175781
2012-09-20,120.19999694824219
2012-09-21,121.69999694824219
2012-09-24,117.19999694824219
2012-09-25,111.0
2012-09-26,109.0999984741211
2012-09-27,111.69999694824219
2012-09-28,105.80000305175781
2012-10-01,105.80000305175781
2012-10-02,105.19999694824219
2012-10-03,103.5999984741211
2012-10-04,109.69999694824219
2012-10-05,108.0
2012-10-08,106.0
2012-10-09,101.5999984741211
2012-10-10,99.69999694824219
2012-10-11,105.5999984741211
2012-10-12,102.0999984741211
2012-10-15,99.9000015258789
2012-10-16,99.5
2012-10-17,99.9000015258789
2012-10-18,97.5999984741211
2012-10-19,93.19999694824219
2012-10-22,93.30000305175781
2012-10-23,91.80000305175781
2012-10-24,90.9000015258789
2012-10-25,115.5999984741211
2012-10-26,116.5999984741211
2012-10-31,114.4000015258789
2012-11-01,110.0
2012-11-02,105.5999984741211
2012-11-05,107.30000305175781
2012-11-06,108.0999984741211
2012-11-07,105.19999694824219
2012-11-08,101.0
2012-11-09,98.80000305175781
2012-11-12,101.80000305175781
2012-11-13,101.30000305175781
2012-11-14,100.4000015258789
2012-11-15,101.5999984741211
2012-11-16,104.19999694824219
2012-11-19,105.80000305175781
2012-11-20,107.0
2012-11-21,107.0
2012-11-23,107.5999984741211
2012-11-26,107.80000305175781
2012-11-27,110.0999984741211
2012-11-28,111.69999694824219
2012-11-29,114.0999984741211
2012-11-30,111.0999984741211
2012-12-03,110.69999694824219
2012-12-04,105.4000015258789
2012-12-05,105.0
2012-12-06,105.4000015258789
2012-12-07,106.0
2012-12-10,105.30000305175781
2012-12-11,108.9000015258789
2012-12-12,105.5
2012-12-13,107.4000015258789
2012-12-14,107.0
2012-12-17,112.5
2012-12-18,115.9000015258789
2012-12-19,117.80000305175781
2012-12-20,119.5
2012-12-21,119.69999694824219
2012-12-24,118.69999694824219
2012-12-26,117.80000305175781
2012-12-27,120.19999694824219
2012-12-28,117.5
2012-12-31,119.9000015258789
2013-01-02,119.9000015258789
2013-01-03,115.5
2013-01-04,115.0
2013-01-07,114.5
2013-01-08,112.80000305175781
2013-01-09,113.9000015258789
2013-01-10,117.9000015258789
2013-01-11,119.80000305175781
2013-01-14,121.0999984741211
2013-01-15,124.9000015258789
2013-01-16,122.5
2013-01-17,118.5
2013-01-18,116.19999694824219
2013-01-22,116.0999984741211
2013-01-23,115.5999984741211
2013-01-24,116.30000305175781
2013-01-25,116.80000305175781
2013-01-28,116.69999694824219
2013-01-29,119.30000305175781
2013-01-30,127.19999694824219
2013-01-31,125.5
2013-02-01,127.5999984741211
2013-02-04,125.4000015258789
2013-02-05,126.0
2013-02-06,128.39999389648438
2013-02-07,127.4000015258789
2013-02-08,130.89999389648438
2013-02-11,139.3000030517578
2013-02-12,140.0
2013-02-13,136.1999969482422
2013-02-14,168.60000610351562
2013-02-15,166.6999969482422
2013-02-19,172.10000610351562
2013-02-20,170.89999389648438
2013-02-21,168.6999969482422
2013-02-22,166.3000030517578
2013-02-25,160.0
2013-02-26,162.1999969482422
2013-02-27,172.5
2013-02-28,170.60000610351562
2013-03-01,174.3000030517578
2013-03-04,179.89999389648438
2013-03-05,179.3000030517578
2013-03-06,182.5
2013-03-07,191.3000030517578
2013-03-08,194.5
2013-03-11,193.0
2013-03-12,191.5
2013-03-13,196.60000610351562
2013-03-14,198.5
2013-03-15,197.8000030517578
2013-03-18,195.5
2013-03-19,191.0
2013-03-20,189.89999389648438
2013-03-21,186.39999389648438
2013-03-22,188.60000610351562
2013-03-25,193.1999969482422
2013-03-26,199.89999389648438
2013-03-27,198.8000030517578
2013-03-28,197.60000610351562
2013-04-01,198.60000610351562
2013-04-02,196.5
2013-04-03,186.1999969482422
2013-04-04,188.3000030517578
2013-04-05,186.89999389648438
2013-04-08,194.0
2013-04-09,193.39999389648438
2013-04-10,195.5
2013-04-11,197.8000030517578
2013-04-12,200.0
2013-04-15,197.60000610351562
2013-04-16,208.60000610351562
2013-04-17,202.5
2013-04-18,203.5
2013-04-19,207.39999389648438
2013-04-22,200.10000610351562
2013-04-23,204.3000030517578
2013-04-24,201.10000610351562
2013-04-25,259.20001220703125
2013-04-26,251.89999389648438
2013-04-29,239.1999969482422
2013-04-30,242.39999389648438
2013-05-01,227.6999969482422
2013-05-02,234.10000610351562
2013-05-03,234.6999969482422
2013-05-06,239.6999969482422
2013-05-07,232.10000610351562
2013-05-08,224.8000030517578
2013-05-09,232.39999389648438
2013-05-10,235.5
2013-05-13,240.6999969482422
2013-05-14,253.8000030517578
2013-05-15,250.0
2013-05-16,245.3000030517578
2013-05-17,245.60000610351562
2013-05-20,244.89999389648438
2013-05-21,240.3000030517578
2013-05-22,229.89999389648438
2013-05-23,237.0
2013-05-24,234.60000610351562
2013-05-28,235.39999389648438
2013-05-29,233.3000030517578
2013-05-30,235.8000030517578
2013-05-31,234.60000610351562
2013-06-03,232.6999969482422
2013-06-04,232.60000610351562
2013-06-05,230.89999389648438
2013-06-06,233.6999969482422
2013-06-07,251.1999969482422
2013-06-10,258.20001220703125
2013-06-11,259.1000061035156
2013-06-12,257.0
2013-06-13,260.1000061035156
2013-06-14,258.5
2013-06-17,265.3999938964844
2013-06-18,265.0
2013-06-19,265.3999938964844
2013-06-20,265.3999938964844
2013-06-21,270.5
2013-06-24,265.29998779296875
2013-06-25,263.0
2013-06-26,268.6000061035156
2013-06-27,266.79998779296875
2013-06-28,265.6000061035156
2013-07-01,263.6000061035156
2013-07-02,266.6000061035156
2013-07-03,269.3999938964844
2013-07-05,280.0
2013-07-08,271.5
2013-07-09,263.29998779296875
2013-07-10,250.5
2013-07-11,241.6999969482422
2013-07-12,248.8000030517578
2013-07-15,251.89999389648438
2013-07-16,259.1000061035156
2013-07-17,277.79998779296875
2013-07-18,266.3999938964844
2013-07-19,270.6000061035156
2013-07-22,267.1000061035156
2013-07-23,268.5
2013-07-24,265.0
2013-07-25,237.60000610351562
2013-07-26,244.6999969482422
2013-07-29,235.1999969482422
2013-07-30,226.1999969482422
2013-07-31,220.1999969482422
2013-08-01,224.8000030517578
2013-08-02,232.3000030517578
2013-08-05,235.0
2013-08-06,230.39999389648438
2013-08-07,226.5
2013-08-08,240.39999389648438
2013-08-09,242.0
2013-08-12,244.89999389648438
2013-08-13,248.89999389648438
2013-08-14,246.39999389648438
2013-08-15,230.10000610351562
2013-08-16,226.1999969482422
2013-08-19,210.3000030517578
2013-08-20,214.3000030517578
2013-08-21,215.8000030517578
2013-08-22,210.10000610351562
2013-08-23,210.8000030517578
2013-08-26,204.8000030517578
2013-08-27,199.5
2013-08-28,200.10000610351562
2013-08-29,201.3000030517578
2013-08-30,209.60000610351562
2013-09-03,205.1999969482422
2013-09-04,209.5
2013-09-05,206.0
2013-09-06,209.3000030517578
2013-09-09,200.5
2013-09-10,207.10000610351562
2013-09-11,206.8000030517578
2013-09-12,211.8000030517578
2013-09-13,209.39999389648438
2013-09-16,202.39999389648438
2013-09-17,212.10000610351562
2013-09-18,212.89999389648438
2013-09-19,216.5
2013-09-20,220.3000030517578
2013-09-23,229.89999389648438
2013-09-24,241.60000610351562
2013-09-25,237.5
2013-09-26,237.0
2013-09-27,238.89999389648438
2013-09-30,224.89999389648438
2013-10-01,203.0
2013-10-02,209.89999389648438
2013-10-03,173.10000610351562
2013-10-04,167.0
2013-10-07,160.8000030517578
2013-10-08,156.89999389648438
2013-10-09,145.8000030517578
2013-10-10,155.3000030517578
2013-10-11,153.5
2013-10-14,154.60000610351562
2013-10-15,150.8000030517578
2013-10-16,152.60000610351562
2013-10-17,153.6999969482422
2013-10-18,154.3000030517578
2013-10-21,153.60000610351562
2013-10-22,154.89999389648438
2013-10-23,154.5
2013-10-24,146.39999389648438
2013-10-25,134.10000610351562
2013-10-28,144.39999389648438
2013-10-29,144.89999389648438
2013-10-30,148.60000610351562
2013-10-31,140.8000030517578
2013-11-01,146.8000030517578
2013-11-04,147.60000610351562
2013-11-05,149.6999969482422
2013-11-06,145.39999389648438
2013-11-07,141.5
2013-11-08,144.6999969482422
2013-11-11,143.8000030517578
2013-11-12,143.60000610351562
2013-11-13,147.3000030517578
2013-11-14,137.89999389648438
2013-11-15,133.1999969482422
2013-11-18,131.10000610351562
2013-11-19,131.39999389648438
2013-11-20,124.9000015258789
2013-11-21,123.0
2013-11-22,121.30000305175781
2013-11-25,122.0
2013-11-26,126.69999694824219
2013-11-27,128.6999969482422
2013-11-29,130.1999969482422
2013-12-02,125.69999694824219
2013-12-03,123.19999694824219
2013-12-04,122.5999984741211
2013-12-05,125.19999694824219
2013-12-06,128.0
2013-12-09,128.0
2013-12-10,126.9000015258789
2013-12-11,124.30000305175781
2013-12-12,122.0999984741211
2013-12-13,123.0999984741211
2013-12-16,128.10000610351562
2013-12-17,136.3000030517578
2013-12-18,134.0
2013-12-19,140.6999969482422
2013-12-20,150.3000030517578
2013-12-23,146.39999389648438
2013-12-24,144.8000030517578
2013-12-26,140.1999969482422
2013-12-27,145.10000610351562
2013-12-30,142.3000030517578
2013-12-31,151.5
2014-01-02,135.8000030517578
2014-01-03,130.6999969482422
2014-01-06,133.1999969482422
2014-01-07,139.8000030517578
2014-01-08,137.0
2014-01-09,148.5
2014-01-10,145.3000030517578
2014-01-13,142.39999389648438
2014-01-14,144.3000030517578
2014-01-15,146.6999969482422
2014-01-16,150.8000030517578
2014-01-17,151.8000030517578
2014-01-21,156.60000610351562
2014-01-22,162.0
2014-01-23,162.8000030517578
2014-01-24,168.0
2014-01-27,165.39999389648438
2014-01-28,170.1999969482422
2014-01-29,170.60000610351562
2014-01-30,176.0
2014-01-31,179.39999389648438
2014-02-03,181.1999969482422
2014-02-04,188.5
2014-02-05,172.1999969482422
2014-02-06,167.6999969482422
2014-02-07,174.6999969482422
2014-02-10,172.60000610351562
2014-02-11,163.6999969482422
2014-02-12,171.0
2014-02-13,159.3000030517578
2014-02-14,149.0
2014-02-18,149.6999969482422
2014-02-19,142.89999389648438
2014-02-20,143.8000030517578
2014-02-21,140.3000030517578
2014-02-24,140.6999969482422
2014-02-25,147.10000610351562
2014-02-26,146.0
2014-02-27,143.6999969482422
2014-02-28,139.10000610351562
2014-03-03,134.5
2014-03-04,137.1999969482422
2014-03-05,138.39999389648438
2014-03-06,133.1999969482422
2014-03-07,132.3000030517578
2014-03-10,132.89999389648438
2014-03-11,131.3000030517578
2014-03-12,130.8000030517578
2014-03-13,130.89999389648438
2014-03-14,132.5
2014-03-17,134.10000610351562
2014-03-18,131.8000030517578
2014-03-19,131.0
2014-03-20,130.60000610351562
2014-03-21,129.3000030517578
2014-03-24,126.19999694824219
2014-03-25,126.5
2014-03-26,123.0
2014-03-27,120.9000015258789
2014-03-28,119.9000015258789
2014-03-31,121.80000305175781
2014-04-01,125.30000305175781
2014-04-02,132.3000030517578
2014-04-03,123.9000015258789
2014-04-04,122.0999984741211
2014-04-07,121.30000305175781
2014-04-08,123.0
2014-04-09,126.0
2014-04-10,122.4000015258789
2014-04-11,117.80000305175781
2014-04-14,122.5
2014-04-15,123.5
2014-04-16,123.5
2014-04-17,123.5
2014-04-21,123.0999984741211
2014-04-22,129.0
2014-04-23,128.1999969482422
2014-04-24,129.8000030517578
2014-04-25,117.5999984741211
2014-04-28,108.9000015258789
2014-04-29,111.5
2014-04-30,113.0999984741211
2014-05-01,112.30000305175781
2014-05-02,112.4000015258789
2014-05-05,111.9000015258789
2014-05-06,107.0
2014-05-07,102.30000305175781
2014-05-08,101.0
2014-05-09,100.69999694824219
2014-05-12,103.80000305175781
2014-05-13,100.0
2014-05-14,99.0
2014-05-15,100.69999694824219
2014-05-16,99.9000015258789
2014-05-19,99.0
2014-05-20,98.80000305175781
2014-05-21,101.4000015258789
2014-05-22,102.9000015258789
2014-05-23,103.5999984741211
2014-05-27,106.0
2014-05-28,107.0
2014-05-29,108.30000305175781
2014-05-30,106.5
2014-06-02,99.0999984741211
2014-06-03,100.0
2014-06-04,100.30000305175781
2014-06-05,101.0
2014-06-06,112.0999984741211
2014-06-09,116.4000015258789
2014-06-10,114.9000015258789
2014-06-11,123.9000015258789
2014-06-12,124.19999694824219
2014-06-13,124.0999984741211
2014-06-16,120.9000015258789
2014-06-17,124.0999984741211
2014-06-18,121.4000015258789
2014-06-19,120.19999694824219
2014-06-20,119.0999984741211
2014-06-23,121.19999694824219
2014-06-24,117.19999694824219
2014-06-25,119.30000305175781
2014-06-26,119.80000305175781
2014-06-27,119.5
2014-06-30,119.4000015258789
2014-07-01,123.80000305175781
2014-07-02,126.19999694824219
2014-07-03,123.0999984741211
2014-07-07,118.19999694824219
2014-07-08,109.4000015258789
2014-07-09,107.4000015258789
2014-07-10,106.19999694824219
2014-07-11,105.0
2014-07-14,106.0
2014-07-15,106.19999694824219
2014-07-16,105.0
2014-07-17,103.5999984741211
2014-07-18,101.9000015258789
2014-07-21,101.0999984741211
2014-07-22,105.9000015258789
2014-07-23,101.69999694824219
2014-07-24,82.0999984741211
2014-07-25,82.0999984741211
2014-07-28,82.19999694824219
2014-07-29,83.80000305175781
2014-07-30,85.80000305175781
2014-07-31,83.30000305175781
2014-08-01,80.30000305175781
2014-08-04,80.19999694824219
2014-08-05,79.5999984741211
2014-08-06,80.0999984741211
2014-08-07,79.5999984741211
2014-08-08,79.9000015258789
2014-08-11,82.5
2014-08-12,81.30000305175781
2014-08-13,80.69999694824219
2014-08-14,80.4000015258789
2014-08-15,78.80000305175781
2014-08-18,79.5
2014-08-19,79.0999984741211
2014-08-20,78.30000305175781
2014-08-21,80.9000015258789
2014-08-22,81.19999694824219
2014-08-25,79.69999694824219
2014-08-26,78.69999694824219
2014-08-27,77.69999694824219
2014-08-28,76.0999984741211
2014-08-29,76.69999694824219
2014-09-02,78.0
2014-09-03,76.69999694824219
2014-09-04,76.4000015258789
2014-09-05,75.9000015258789
2014-09-08,76.30000305175781
2014-09-09,76.19999694824219
2014-09-10,76.5999984741211
2014-09-11,76.19999694824219
2014-09-12,77.69999694824219
2014-09-15,74.9000015258789
2014-09-16,74.30000305175781
2014-09-17,71.9000015258789
2014-09-18,71.5
2014-09-19,71.0999984741211
2014-09-22,67.0999984741211
2014-09-23,66.30000305175781
2014-09-24,68.0999984741211
2014-09-25,66.5999984741211
2014-09-26,65.80000305175781
2014-09-29,65.19999694824219
2014-09-30,63.70000076293945
2014-10-01,75.9000015258789
2014-10-02,76.0999984741211
2014-10-03,81.80000305175781
2014-10-06,81.0
2014-10-07,78.0
2014-10-08,77.30000305175781
2014-10-09,77.5999984741211
2014-10-10,75.5999984741211
2014-10-13,78.0999984741211
2014-10-14,82.4000015258789
2014-10-15,84.0
2014-10-16,84.9000015258789
2014-10-17,83.5999984741211
2014-10-20,86.80000305175781
2014-10-21,82.80000305175781
2014-10-22,66.69999694824219
2014-10-23,68.0999984741211
2014-10-24,65.19999694824219
2014-10-27,66.5
2014-10-28,67.5
2014-10-29,65.80000305175781
2014-10-30,66.4000015258789
2014-10-31,69.69999694824219
2014-11-03,65.19999694824219
2014-11-04,65.5999984741211
2014-11-05,65.69999694824219
2014-11-06,64.5
2014-11-07,66.0999984741211
2014-11-10,65.19999694824219
2014-11-11,62.900001525878906
2014-11-12,62.900001525878906
2014-11-13,59.70000076293945
2014-11-14,61.099998474121094
2014-11-17,59.599998474121094
2014-11-18,57.29999923706055
2014-11-19,56.599998474121094
2014-11-20,57.79999923706055
2014-11-21,58.29999923706055
2014-11-24,62.099998474121094
2014-11-25,60.099998474121094
2014-11-26,59.70000076293945
2014-11-28,59.400001525878906
2014-12-01,58.20000076293945
2014-12-02,58.29999923706055
2014-12-03,59.29999923706055
2014-12-04,58.099998474121094
2014-12-05,58.599998474121094
2014-12-08,57.099998474121094
2014-12-09,61.29999923706055
2014-12-10,57.900001525878906
2014-12-11,58.900001525878906
2014-12-12,59.5
2014-12-15,61.599998474121094
2014-12-16,59.599998474121094
2014-12-17,67.0
2014-12-18,66.4000015258789
2014-12-19,66.9000015258789
2014-12-22,68.5999984741211
2014-12-23,67.80000305175781
2014-12-24,65.69999694824219
2014-12-26,66.0999984741211
2014-12-29,63.20000076293945
2014-12-30,62.900001525878906
2014-12-31,62.29999923706055
2015-01-02,63.900001525878906
2015-01-05,62.5
2015-01-06,60.599998474121094
2015-01-07,58.400001525878906
2015-01-08,58.099998474121094
2015-01-09,56.29999923706055
2015-01-12,55.79999923706055
2015-01-13,56.70000076293945
2015-01-14,55.79999923706055
2015-01-15,52.099998474121094
2015-01-16,51.099998474121094
2015-01-20,49.900001525878906
2015-01-21,52.599998474121094
2015-01-22,52.20000076293945
2015-01-23,53.29999923706055
2015-01-26,51.400001525878906
2015-01-27,49.29999923706055
2015-01-28,48.400001525878906
2015-01-29,47.0
2015-01-30,45.900001525878906
2015-02-02,47.0
2015-02-03,47.900001525878906
2015-02-04,49.20000076293945
2015-02-05,50.5
2015-02-06,49.900001525878906
2015-02-09,49.70000076293945
2015-02-10,50.900001525878906
2015-02-11,51.5
2015-02-12,49.0
2015-02-13,50.20000076293945
2015-02-17,48.900001525878906
2015-02-18,78.0
2015-02-19,70.5999984741211
2015-02-20,67.30000305175781
2015-02-23,66.19999694824219
2015-02-24,65.80000305175781
2015-02-25,67.19999694824219
2015-02-26,63.900001525878906
2015-02-27,67.4000015258789
2015-03-02,65.0
2015-03-03,64.9000015258789
2015-03-04,66.9000015258789
2015-03-05,67.19999694824219
2015-03-06,68.0
2015-03-09,65.5
2015-03-10,65.80000305175781
2015-03-11,64.4000015258789
2015-03-12,65.5999984741211
2015-03-13,65.80000305175781
2015-03-16,64.69999694824219
2015-03-17,64.30000305175781
2015-03-18,65.0999984741211
2015-03-19,65.5
2015-03-20,65.4000015258789
2015-03-23,67.5999984741211
2015-03-24,66.30000305175781
2015-03-25,64.9000015258789
2015-03-26,62.5
2015-03-27,63.400001525878906
2015-03-30,62.0
2015-03-31,58.70000076293945
2015-04-01,56.599998474121094
2015-04-02,59.5
2015-04-06,59.900001525878906
2015-04-07,60.70000076293945
2015-04-08,56.5
2015-04-09,57.20000076293945
2015-04-10,55.900001525878906
2015-04-13,57.099998474121094
2015-04-14,56.20000076293945
2015-04-15,59.5
2015-04-16,54.5
2015-04-17,56.599998474121094
2015-04-20,60.400001525878906
2015-04-21,61.5
2015-04-22,64.5999984741211
2015-04-23,64.0
2015-04-24,61.599998474121094
2015-04-27,60.70000076293945
2015-04-28,62.0
2015-04-29,61.599998474121094
2015-04-30,58.70000076293945
2015-05-01,58.5
2015-05-04,60.599998474121094
2015-05-05,58.900001525878906
2015-05-06,59.70000076293945
2015-05-07,60.0
2015-05-08,59.79999923706055
2015-05-11,61.79999923706055
2015-05-12,61.099998474121094
2015-05-13,61.599998474121094
2015-05-14,62.099998474121094
2015-05-15,63.70000076293945
2015-05-18,62.599998474121094
2015-05-19,62.400001525878906
2015-05-20,61.29999923706055
2015-05-21,63.099998474121094
2015-05-22,62.5
2015-05-26,61.400001525878906
2015-05-27,63.79999923706055
2015-05-28,64.30000305175781
2015-05-29,62.70000076293945
2015-06-01,62.400001525878906
2015-06-02,61.5
2015-06-03,63.20000076293945
2015-06-04,64.5
2015-06-05,66.0
2015-06-08,63.5
2015-06-09,62.400001525878906
2015-06-10,62.5
2015-06-11,64.9000015258789
2015-06-12,64.69999694824219
2015-06-15,63.29999923706055
2015-06-16,62.599998474121094
2015-06-17,63.400001525878906
2015-06-18,63.5
2015-06-19,63.400001525878906
2015-06-22,62.29999923706055
2015-06-23,63.70000076293945
2015-06-24,64.30000305175781
2015-06-25,65.9000015258789
2015-06-26,63.29999923706055
2015-06-29,61.20000076293945
2015-06-30,61.599998474121094
2015-07-01,56.79999923706055
2015-07-02,64.0999984741211
2015-07-06,62.599998474121094
2015-07-07,61.599998474121094
2015-07-08,61.0
2015-07-09,61.29999923706055
2015-07-10,60.79999923706055
2015-07-13,60.900001525878906
2015-07-14,61.0
2015-07-15,58.79999923706055
2015-07-16,59.599998474121094
2015-07-17,60.70000076293945
2015-07-20,60.29999923706055
2015-07-21,60.70000076293945
2015-07-22,45.79999923706055
2015-07-23,41.900001525878906
2015-07-24,41.5
2015-07-27,37.599998474121094
2015-07-28,41.599998474121094
2015-07-29,43.29999923706055
2015-07-30,48.0
2015-07-31,50.0
2015-08-03,46.5
2015-08-04,46.29999923706055
2015-08-05,46.5
2015-08-06,46.20000076293945
2015-08-07,45.79999923706055
2015-08-10,48.900001525878906
2015-08-11,47.0
2015-08-12,45.900001525878906
2015-08-13,44.400001525878906
2015-08-14,44.0
2015-08-17,45.0
2015-08-18,44.5
2015-08-19,44.20000076293945
2015-08-20,44.20000076293945
2015-08-21,46.400001525878906
2015-08-24,47.20000076293945
2015-08-25,47.099998474121094
2015-08-26,48.20000076293945
2015-08-27,50.70000076293945
2015-08-28,52.099998474121094
2015-08-31,52.900001525878906
2015-09-01,50.900001525878906
2015-09-02,51.20000076293945
2015-09-03,50.20000076293945
2015-09-04,50.400001525878906
2015-09-08,52.099998474121094
2015-09-09,51.900001525878906
2015-09-10,52.099998474121094
2015-09-11,51.900001525878906
2015-09-14,52.400001525878906
2015-09-15,52.599998474121094
2015-09-16,52.70000076293945
2015-09-17,51.79999923706055
2015-09-18,51.79999923706055
2015-09-21,51.70000076293945
2015-09-22,51.5
2015-09-23,51.099998474121094
2015-09-24,51.5
2015-09-25,49.900001525878906
2015-09-28,50.599998474121094
2015-09-29,49.5
2015-09-30,50.400001525878906
2015-10-01,49.79999923706055
2015-10-02,52.5
2015-10-05,55.599998474121094
2015-10-06,55.70000076293945
2015-10-07,56.0
2015-10-08,59.29999923706055
2015-10-09,61.5
2015-10-12,57.79999923706055
2015-10-13,57.099998474121094
2015-10-14,58.400001525878906
2015-10-15,60.5
2015-10-16,60.400001525878906
2015-10-19,61.900001525878906
2015-10-20,62.29999923706055
2015-10-21,69.4000015258789
2015-10-22,69.9000015258789
2015-10-23,69.4000015258789
2015-10-26,74.0999984741211
2015-10-27,70.19999694824219
2015-10-28,71.5999984741211
