Date,HBI
2010-05-03,5.426657199859619
2010-05-04,5.240304470062256
2010-05-05,5.115445137023926
2010-05-06,5.085629463195801
2010-05-07,4.9085917472839355
2010-05-10,5.165761947631836
2010-05-11,5.2198052406311035
2010-05-12,5.3931145668029785
2010-05-13,5.294347286224365
2010-05-14,5.223531246185303
2010-05-17,5.175078868865967
2010-05-18,5.08935546875
2010-05-19,5.04835844039917
2010-05-20,4.865729808807373
2010-05-21,4.964496612548828
2010-05-24,4.916045188903809
2010-05-25,4.947726249694824
2010-05-26,4.97381591796875
2010-05-27,5.175078868865967
2010-05-28,5.083764553070068
2010-06-01,4.983133316040039
2010-06-02,5.100535869598389
2010-06-03,5.206759452819824
2010-06-04,4.999905109405518
2010-06-07,4.921634674072266
2010-06-08,4.999905109405518
2010-06-09,5.0520853996276855
2010-06-10,5.273846626281738
2010-06-11,5.311117172241211
2010-06-14,5.352115631103516
2010-06-15,5.443429470062256
2010-06-16,5.372614860534668
2010-06-17,5.30366325378418
2010-06-18,5.322298526763916
2010-06-21,5.150853157043457
2010-06-22,4.891817569732666
2010-06-23,4.875046730041504
2010-06-24,4.6980109214782715
2010-06-25,4.649556636810303
2010-06-28,4.649556636810303
2010-06-29,4.4650654792785645
2010-06-30,4.483702659606934
2010-07-01,4.584333896636963
2010-07-02,4.5284271240234375
2010-07-06,4.424067497253418
2010-07-07,4.556379795074463
2010-07-08,4.573153018951416
2010-07-09,4.660738945007324
2010-07-12,4.612287521362305
2010-07-13,4.817277431488037
2010-07-14,4.839639186859131
2010-07-15,4.817277431488037
2010-07-16,4.554516315460205
2010-07-19,4.534017562866211
2010-07-20,4.664464473724365
2010-07-21,4.647694110870361
2010-07-22,4.5638346672058105
2010-07-23,4.582469463348389
2010-07-26,4.843367576599121
2010-07-27,4.750189781188965
2010-07-28,4.712917804718018
2010-07-29,4.636512756347656
2010-07-30,4.668191432952881
2010-08-02,4.766961097717285
2010-08-03,4.6104230880737305
2010-08-04,4.740872383117676
2010-08-05,4.783734321594238
2010-08-06,4.733417987823486
2010-08-09,4.78932523727417
2010-08-10,5.070720672607422
2010-08-11,5.0148138999938965
2010-08-12,5.0502214431762695
2010-08-13,4.912317752838135
2010-08-16,4.917910099029541
2010-08-17,5.04835844039917
2010-08-18,5.087491989135742
2010-08-19,4.942133903503418
2010-08-20,4.878772258758545
2010-08-23,4.817277431488037
2010-08-24,4.655148983001709
2010-08-25,4.696147918701172
2010-08-26,4.565697193145752
2010-08-27,4.5917887687683105
2010-08-30,4.463202953338623
2010-08-31,4.461338520050049
2010-09-01,4.636512756347656
2010-09-02,4.806095600128174
2010-09-03,4.841502666473389
2010-09-07,4.73900842666626
2010-09-08,4.752052307128906
2010-09-09,4.6998748779296875
2010-09-10,4.748324871063232
2010-09-13,4.781868934631348
2010-09-14,4.742735862731934
2010-09-15,4.8079609870910645
2010-09-16,4.787460803985596
2010-09-17,4.817277431488037
2010-09-20,4.824730396270752
2010-09-21,4.7371439933776855
2010-09-22,4.526564121246338
2010-09-23,4.396114349365234
2010-09-24,4.560107231140137
2010-09-27,4.565697193145752
2010-09-28,4.5917887687683105
2010-09-29,4.630922317504883
2010-09-30,4.819140911102295
2010-10-01,4.848957538604736
2010-10-04,4.798642635345459
2010-10-05,4.962634086608887
2010-10-06,4.9029998779296875
2010-10-07,4.92349910736084
2010-10-08,5.024130821228027
2010-10-11,5.066993713378906
2010-10-12,5.06512975692749
2010-10-13,5.087491989135742
2010-10-14,5.1340813636779785
2010-10-15,5.148988723754883
2010-10-18,5.184397220611572
2010-10-19,5.121035575866699
2010-10-20,5.23284912109375
2010-10-21,5.2421674728393555
2010-10-22,5.107989311218262
2010-10-25,5.078174114227295
2010-10-26,5.057673931121826
2010-10-27,4.889955043792725
2010-10-28,4.712917804718018
2010-10-29,4.6216044425964355
2010-11-01,4.666330814361572
2010-11-02,4.608558177947998
2010-11-03,4.5638346672058105
2010-11-04,4.6216044425964355
2010-11-05,4.712917804718018
2010-11-08,4.725962162017822
2010-11-09,4.696147918701172
2010-11-10,4.602969646453857
2010-11-11,4.640240669250488
2010-11-12,4.5917887687683105
2010-11-15,4.671919822692871
2010-11-16,4.630922317504883
2010-11-17,4.817277431488037
2010-11-18,4.897408962249756
2010-11-19,4.943999290466309
2010-11-22,5.035312175750732
2010-11-23,5.066993713378906
2010-11-24,5.212350368499756
2010-11-26,5.154579162597656
2010-11-29,5.119171142578125
2010-11-30,5.059538841247559
2010-12-01,5.1676249504089355
2010-12-02,5.147125720977783
2010-12-03,5.100535869598389
2010-12-06,5.061402320861816
2010-12-07,5.122900009155273
2010-12-08,5.113583087921143
2010-12-09,4.856412410736084
2010-12-10,4.917910099029541
2010-12-13,4.845231056213379
2010-12-14,4.744597911834717
2010-12-15,4.727827072143555
2010-12-16,4.800504684448242
2010-12-17,4.744597911834717
2010-12-20,4.657011985778809
2010-12-21,4.725962162017822
2010-12-22,4.647694110870361
2010-12-23,4.724099159240723
2010-12-27,4.718509674072266
2010-12-28,4.655148983001709
2010-12-29,4.716646194458008
2010-12-30,4.783734321594238
2010-12-31,4.733417987823486
2011-01-03,4.772550582885742
2011-01-04,4.642104625701904
2011-01-05,4.588059902191162
2011-01-06,4.584333896636963
2011-01-07,4.509791851043701
2011-01-10,4.554516315460205
2011-01-11,4.548925399780273
2011-01-12,4.614150524139404
2011-01-13,4.560107231140137
2011-01-14,4.5638346672058105
2011-01-18,4.537744522094727
2011-01-19,4.578742027282715
2011-01-20,4.720373630523682
2011-01-21,4.627194881439209
2011-01-24,4.4687933921813965
2011-01-25,4.286166191101074
2011-01-26,4.252621650695801
2011-01-27,4.185532093048096
2011-01-28,4.198577880859375
2011-01-31,4.289894104003906
2011-02-01,4.332754611968994
2011-02-02,4.26753044128418
2011-02-03,4.496745586395264
2011-02-04,4.780005931854248
2011-02-07,4.852686405181885
2011-02-08,4.845231056213379
2011-02-09,4.884365081787109
2011-02-10,4.826595783233643
2011-02-11,4.783734321594238
2011-02-14,4.733417987823486
2011-02-15,4.638376235961914
2011-02-16,4.601105213165283
2011-02-17,4.548925399780273
2011-02-18,4.724099159240723
2011-02-22,4.65887451171875
2011-02-23,4.636512756347656
2011-02-24,4.748324871063232
2011-02-25,4.856412410736084
2011-02-28,4.828458309173584
2011-03-01,4.744597911834717
2011-03-02,4.718509674072266
2011-03-03,4.774415016174316
2011-03-04,4.770688533782959
2011-03-07,4.6942830085754395
2011-03-08,4.75577974319458
2011-03-09,4.806095600128174
2011-03-10,4.750189781188965
2011-03-11,4.8079609870910645
2011-03-14,4.712917804718018
2011-03-15,4.867593765258789
2011-03-16,4.848957538604736
2011-03-17,4.7855963706970215
2011-03-18,4.662600994110107
2011-03-21,4.71105432510376
2011-03-22,4.6700568199157715
2011-03-23,4.675646781921387
2011-03-24,4.752052307128906
2011-03-25,4.819140911102295
2011-03-28,4.893682479858398
2011-03-29,4.994314193725586
2011-03-30,5.122900009155273
2011-03-31,5.03903865814209
2011-04-01,5.107989311218262
2011-04-04,5.102400302886963
2011-04-05,5.158305644989014
2011-04-06,5.1284918785095215
2011-04-07,5.087491989135742
2011-04-08,5.059538841247559
2011-04-11,5.087491989135742
2011-04-12,5.11171817779541
2011-04-13,5.1918511390686035
2011-04-14,5.150853157043457
2011-04-15,5.201168060302734
2011-04-18,5.2813029289245605
2011-04-19,5.430383205413818
2011-04-20,5.775143146514893
2011-04-21,5.877638339996338
2011-04-25,5.84222936630249
2011-04-26,5.888819217681885
2011-04-27,6.050947666168213
2011-04-28,6.13107967376709
2011-04-29,6.058401107788086
2011-05-02,5.957769870758057
2011-05-03,5.933543682098389
2011-05-04,5.944726943969727
2011-05-05,6.011812686920166
2011-05-06,5.899999618530273
2011-05-09,5.959632873535156
2011-05-10,6.015541076660156
2011-05-11,6.02858304977417
2011-05-12,5.987587928771973
2011-05-13,5.946589469909668
2011-05-16,5.823594093322754
2011-05-17,5.732280731201172
2011-05-18,5.7639594078063965
2011-05-19,5.790050506591797
2011-05-20,5.700599193572998
2011-05-23,5.611149787902832
2011-05-24,5.62978458404541
2011-05-25,5.53660774230957
2011-05-26,5.670783042907715
2011-05-27,5.672647476196289
2011-05-31,5.6484198570251465
2011-06-01,5.4546122550964355
2011-06-02,5.342797756195068
2011-06-03,5.2719831466674805
2011-06-06,5.175078868865967
2011-06-07,5.169487953186035
2011-06-08,5.035312175750732
2011-06-09,5.126626491546631
2011-06-10,5.04463005065918
2011-06-13,5.057673931121826
2011-06-14,5.184397220611572
2011-06-15,5.04835844039917
2011-06-16,5.018540859222412
2011-06-17,5.113583087921143
2011-06-20,5.238440036773682
2011-06-21,5.419203281402588
2011-06-22,5.2999372482299805
2011-06-23,5.342797756195068
2011-06-24,5.1881232261657715
2011-06-27,5.217939853668213
2011-06-28,5.266393661499023
2011-06-29,5.329754829406738
2011-06-30,5.320435523986816
2011-07-01,5.488154411315918
2011-07-05,5.599968433380127
2011-07-06,5.627923011779785
2011-07-07,5.709917068481445
2011-07-08,5.777005672454834
2011-07-11,5.654010772705078
2011-07-12,5.765825271606445
2011-07-13,5.862728118896484
2011-07-14,5.87018346786499
2011-07-15,5.907454490661621
2011-07-18,5.989449501037598
2011-07-19,6.198166847229004
2011-07-20,5.635374546051025
2011-07-21,5.747188091278076
2011-07-22,5.818003177642822
2011-07-25,5.799367904663086
2011-07-26,5.784459590911865
2011-07-27,5.613012313842773
2011-07-28,5.711783409118652
2011-07-29,5.6856913566589355
2011-08-01,5.639102458953857
2011-08-02,5.484427452087402
2011-08-03,5.5328803062438965
2011-08-04,5.078174114227295
2011-08-05,5.221667289733887
2011-08-08,4.742735862731934
2011-08-09,4.8377766609191895
2011-08-10,4.774415016174316
2011-08-11,5.093082904815674
2011-08-12,5.107989311218262
2011-08-15,5.199305057525635
2011-08-16,5.076310157775879
2011-08-17,5.016677379608154
2011-08-18,4.62346887588501
2011-08-19,4.422204494476318
2011-08-22,4.584333896636963
2011-08-23,4.862002849578857
2011-08-24,4.977541923522949
2011-08-25,4.7855963706970215
2011-08-26,4.9309539794921875
2011-08-29,5.22725772857666
2011-08-30,5.244030952453613
2011-08-31,5.322298526763916
2011-09-01,5.1918511390686035
2011-09-02,4.925363540649414
2011-09-06,4.873183727264404
2011-09-07,5.154579162597656
2011-09-08,5.126626491546631
2011-09-09,4.873183727264404
2011-09-12,4.975679874420166
2011-09-13,5.029723167419434
2011-09-14,5.141534805297852
2011-09-15,5.268255710601807
2011-09-16,5.322298526763916
2011-09-19,5.322298526763916
2011-09-20,5.053947925567627
2011-09-21,4.891817569732666
2011-09-22,4.643967628479004
2011-09-23,4.798642635345459
2011-09-26,4.862002849578857
2011-09-27,4.886228561401367
2011-09-28,4.7222371101379395
2011-09-29,4.772550582885742
2011-09-30,4.660738945007324
2011-10-03,4.455748558044434
2011-10-04,4.601105213165283
2011-10-05,4.735282897949219
2011-10-06,4.925363540649414
2011-10-07,4.917910099029541
2011-10-10,5.121035575866699
2011-10-11,5.126626491546631
2011-10-12,5.1247639656066895
2011-10-13,4.951452732086182
2011-10-14,4.945863246917725
2011-10-17,4.882501125335693
2011-10-18,4.932816982269287
2011-10-19,4.845231056213379
2011-10-20,4.891817569732666
2011-10-21,4.84709358215332
2011-10-24,5.0110859870910645
2011-10-25,4.9365434646606445
2011-10-26,4.945863246917725
2011-10-27,5.154579162597656
2011-10-28,5.091219902038574
2011-10-31,4.914183616638184
2011-11-01,4.781868934631348
2011-11-02,4.947726249694824
2011-11-03,5.087491989135742
2011-11-04,4.886228561401367
2011-11-07,4.787460803985596
2011-11-08,4.817277431488037
2011-11-09,4.655148983001709
2011-11-10,4.65887451171875
2011-11-11,4.759509086608887
2011-11-14,4.684964656829834
2011-11-15,4.614150524139404
2011-11-16,4.4706573486328125
2011-11-17,4.520971298217773
2011-11-18,4.569426536560059
2011-11-21,4.520971298217773
2011-11-22,4.418476104736328
2011-11-23,4.364434719085693
2011-11-25,4.288029670715332
2011-11-28,4.446429252624512
2011-11-29,4.461338520050049
2011-11-30,4.589925289154053
2011-12-01,4.323436260223389
2011-12-02,4.323436260223389
2011-12-05,4.383070468902588
2011-12-06,4.360706806182861
2011-12-07,4.3141188621521
2011-12-08,4.250758171081543
2011-12-09,4.379342555999756
2011-12-12,4.26753044128418
2011-12-13,4.14639949798584
2011-12-14,4.178080081939697
2011-12-15,4.183670520782471
2011-12-16,4.144537448883057
2011-12-19,4.077447891235352
2011-12-20,4.112855434417725
2011-12-21,4.137081146240234
2011-12-22,4.0998101234436035
2011-12-23,4.172488689422607
2011-12-27,4.1911234855651855
2011-12-28,4.0699944496154785
2011-12-29,4.101675987243652
2011-12-30,4.073720932006836
2012-01-03,4.13521671295166
2012-01-04,4.192986488342285
2012-01-05,4.1911234855651855
2012-01-06,4.170624732971191
2012-01-09,4.297347545623779
2012-01-10,4.414750099182129
2012-01-11,4.384933948516846
2012-01-12,4.3271636962890625
2012-01-13,4.278711318969727
2012-01-17,4.224668502807617
2012-01-18,4.496745586395264
2012-01-19,4.578742027282715
2012-01-20,4.520971298217773
2012-01-23,4.511652946472168
2012-01-24,4.638376235961914
2012-01-25,4.599241733551025
2012-01-26,4.47252082824707
2012-01-27,4.539608478546143
2012-01-30,4.569426536560059
2012-01-31,4.584333896636963
2012-02-01,4.6216044425964355
2012-02-02,4.537744522094727
2012-02-03,4.625331401824951
2012-02-06,4.720373630523682
2012-02-07,4.92349910736084
2012-02-08,4.897408962249756
2012-02-09,5.053947925567627
2012-02-10,4.945863246917725
2012-02-13,5.094944953918457
2012-02-14,5.033449172973633
2012-02-15,5.03717565536499
2012-02-16,5.029723167419434
2012-02-17,5.02599573135376
2012-02-21,5.061402320861816
2012-02-22,5.117308616638184
2012-02-23,5.1918511390686035
2012-02-24,5.273846626281738
2012-02-27,5.286891937255859
2012-02-28,5.3931145668029785
2012-02-29,5.35398006439209
2012-03-01,5.381932735443115
2012-03-02,5.322298526763916
2012-03-05,5.2980732917785645
2012-03-06,5.150853157043457
2012-03-07,5.1881232261657715
2012-03-08,5.234712600708008
2012-03-09,5.329754829406738
2012-03-12,5.348388195037842
2012-03-13,5.396842956542969
2012-03-14,5.391251564025879
2012-03-15,5.467656135559082
2012-03-16,5.35398006439209
2012-03-19,5.4061598777771
2012-03-20,5.41733980178833
2012-03-21,5.421067714691162
2012-03-22,5.432248592376709
2012-03-23,5.4247941970825195
2012-03-26,5.484427452087402
2012-03-27,5.50865364074707
2012-03-28,5.480701446533203
2012-03-29,5.50865364074707
2012-03-30,5.504927158355713
2012-04-02,5.4415669441223145
2012-04-03,5.499337673187256
2012-04-04,5.4247941970825195
2012-04-05,5.383797645568848
2012-04-09,5.245892524719238
2012-04-10,5.083764553070068
2012-04-11,5.173215866088867
2012-04-12,5.139671325683594
2012-04-13,5.1974406242370605
2012-04-16,5.107989311218262
2012-04-17,5.106127738952637
2012-04-18,5.070720672607422
2012-04-19,5.02040433883667
2012-04-20,5.594379425048828
2012-04-23,5.404296875
2012-04-24,5.311117172241211
2012-04-25,5.311117172241211
2012-04-26,5.337206840515137
2012-04-27,5.383797645568848
2012-04-30,5.258938312530518
2012-05-01,5.277573108673096
2012-05-02,5.380068778991699
2012-05-03,5.208622455596924
2012-05-04,5.096809387207031
2012-05-07,5.055811405181885
2012-05-08,4.947726249694824
2012-05-09,4.9849958419799805
2012-05-10,4.966361045837402
2012-05-11,4.994314193725586
2012-05-14,4.943999290466309
2012-05-15,4.9309539794921875
2012-05-16,4.919773101806641
2012-05-17,4.735282897949219
2012-05-18,4.6178765296936035
2012-05-21,4.73900842666626
2012-05-22,4.845231056213379
2012-05-23,4.882501125335693
2012-05-24,4.971953392028809
2012-05-25,5.040903568267822
2012-05-29,5.1974406242370605
2012-05-30,5.199305057525635
2012-05-31,5.1918511390686035
2012-06-01,5.0427680015563965
2012-06-04,5.053947925567627
2012-06-05,5.145262718200684
2012-06-06,5.266393661499023
2012-06-07,5.258938312530518
2012-06-08,5.342797756195068
2012-06-11,5.21048641204834
2012-06-12,5.2757110595703125
2012-06-13,5.102400302886963
2012-06-14,5.314845085144043
2012-06-15,5.411748886108398
2012-06-18,5.4061598777771
2012-06-19,5.4061598777771
2012-06-20,5.374478340148926
2012-06-21,5.238440036773682
2012-06-22,5.236576557159424
2012-06-25,5.063266754150391
2012-06-26,5.091219902038574
2012-06-27,5.04463005065918
2012-06-28,5.055811405181885
2012-06-29,5.1676249504089355
2012-07-02,5.234712600708008
2012-07-03,5.307389736175537
2012-07-05,5.3763427734375
2012-07-06,5.35957145690918
2012-07-09,5.3763427734375
2012-07-10,5.419203281402588
2012-07-11,5.421067714691162
2012-07-12,5.402431488037109
2012-07-13,5.53660774230957
2012-07-16,5.5123820304870605
2012-07-17,5.613012313842773
2012-07-18,5.640966892242432
2012-07-19,5.6446943283081055
2012-07-20,5.545925617218018
2012-07-23,5.434112548828125
2012-07-24,5.374478340148926
2012-07-25,5.26080322265625
2012-07-26,5.350253582000732
2012-07-27,5.540335178375244
2012-07-30,5.65214729309082
2012-07-31,5.594379425048828
2012-08-01,5.924226760864258
2012-08-02,5.814276695251465
2012-08-03,5.901862621307373
2012-08-06,5.920498371124268
2012-08-07,5.9726786613464355
2012-08-08,5.974542617797852
2012-08-09,5.995041847229004
2012-08-10,5.983860492706299
2012-08-13,5.998767375946045
2012-08-14,6.054675102233887
2012-08-15,6.071447372436523
2012-08-16,6.0602641105651855
2012-08-17,6.078900337219238
2012-08-20,5.991314888000488
2012-08-21,5.995041847229004
2012-08-22,5.99317741394043
2012-08-23,5.985722541809082
2012-08-24,6.006221294403076
2012-08-27,5.961496829986572
2012-08-28,5.983860492706299
2012-08-29,6.032312870025635
2012-08-30,6.00808572769165
2012-08-31,6.043493747711182
2012-09-04,6.093809604644775
2012-09-05,6.050947666168213
2012-09-06,6.209348678588867
2012-09-07,6.209348678588867
2012-09-10,6.11803674697876
2012-09-11,6.10685396194458
2012-09-12,6.101263999938965
2012-09-13,6.172077655792236
2012-09-14,6.311843395233154
2012-09-17,6.255939483642578
2012-09-18,6.12921667098999
2012-09-19,6.17766809463501
2012-09-20,6.099400520324707
2012-09-21,6.024857997894287
2012-09-24,6.110580921173096
2012-09-25,5.924226760864258
2012-09-26,5.955906391143799
2012-09-27,5.9726786613464355
2012-09-28,5.940998077392578
2012-10-01,5.914907455444336
2012-10-02,5.968951225280762
2012-10-03,6.164623737335205
2012-10-04,6.263392925262451
2012-10-05,6.25034761428833
2012-10-08,6.157171249389648
2012-10-09,6.160898208618164
2012-10-10,6.065856456756592
2012-10-11,6.021130561828613
2012-10-12,5.957769870758057
2012-10-15,6.1143083572387695
2012-10-16,6.22798490524292
2012-10-17,6.244757175445557
2012-10-18,6.263392925262451
2012-10-19,6.179532051086426
2012-10-22,6.13107967376709
2012-10-23,6.214939594268799
2012-10-24,6.065856456756592
2012-10-25,6.1143083572387695
2012-10-26,6.162761211395264
2012-10-31,6.237302303314209
2012-11-01,6.447882652282715
2012-11-02,6.459066867828369
2012-11-05,6.501927375793457
2012-11-06,6.56715202331543
2012-11-07,6.462791442871094
2012-11-08,6.287618160247803
2012-11-09,6.267119407653809
2012-11-12,6.110580921173096
2012-11-13,6.2801642417907715
2012-11-14,6.157171249389648
2012-11-15,6.172077655792236
2012-11-16,6.276435852050781
2012-11-19,6.412475109100342
2012-11-20,6.449748516082764
2012-11-21,6.485154151916504
2012-11-23,6.518697261810303
2012-11-26,6.511244773864746
2012-11-27,6.54292631149292
2012-11-28,6.664055347442627
2012-11-29,6.660328388214111
2012-11-30,6.7274169921875
2012-12-03,6.712507724761963
2012-12-04,6.690147399902344
2012-12-05,6.669646263122559
2012-12-06,6.746050834655762
2012-12-07,6.643557071685791
2012-12-10,6.664055347442627
2012-12-11,6.688281059265137
2012-12-12,6.576469421386719
2012-12-13,6.58392333984375
2012-12-14,6.617465496063232
2012-12-17,6.695736408233643
2012-12-18,6.801956653594971
2012-12-19,6.742324352264404
2012-12-20,6.667783260345459
2012-12-21,6.714370250701904
2012-12-24,6.688281059265137
2012-12-26,6.5466532707214355
2012-12-27,6.582059383392334
2012-12-28,6.518697261810303
2012-12-31,6.675235748291016
2013-01-02,6.6323771476745605
2013-01-03,6.7404608726501465
2013-01-04,6.915635585784912
2013-01-07,6.8541364669799805
2013-01-08,6.800093173980713
2013-01-09,6.781460285186768
2013-01-10,6.738595962524414
2013-01-11,6.77400541305542
2013-01-14,6.89513635635376
2013-01-15,7.003222942352295
2013-01-16,7.135534286499023
2013-01-17,7.094534397125244
2013-01-18,7.046082973480225
2013-01-22,7.068443775177002
2013-01-23,7.075901508331299
2013-01-24,7.046082973480225
2013-01-25,7.169076442718506
2013-01-28,7.1746673583984375
2013-01-29,7.014403343200684
2013-01-30,6.919360637664795
2013-01-31,6.984585285186768
2013-02-01,7.033039093017578
2013-02-04,7.02558708190918
2013-02-05,7.115031719207764
2013-02-06,7.3162970542907715
2013-02-07,7.487745761871338
2013-02-08,7.549241065979004
2013-02-11,7.526880264282227
2013-02-12,7.480289936065674
2013-02-13,7.530608177185059
2013-02-14,7.532470703125
2013-02-15,7.446746826171875
2013-02-19,7.396430015563965
2013-02-20,7.2827558517456055
2013-02-21,7.193302631378174
2013-02-22,7.217530250549316
2013-02-25,7.131807804107666
2013-02-26,7.239891529083252
2013-02-27,7.308842182159424
2013-02-28,7.387112617492676
2013-03-01,7.325616359710693
2013-03-04,7.3740715980529785
2013-03-05,7.422519683837891
2013-03-06,7.370339393615723
2013-03-07,7.2827558517456055
2013-03-08,7.470972537994385
2013-03-11,7.506380081176758
2013-03-12,7.517561912536621
2013-03-13,7.7635498046875
2013-03-14,7.674099922180176
2013-03-15,7.700188636779785
2013-03-18,7.661052227020264
2013-03-19,7.702052593231201
2013-03-20,7.800820827484131
2013-03-21,7.832502365112305
2013-03-22,7.964814186096191
2013-03-25,8.177258491516113
2013-03-26,8.218255996704102
2013-03-27,8.352432250976562
2013-03-28,8.490334510803223
2013-04-01,8.495925903320312
2013-04-02,8.557422637939453
2013-04-03,8.331933975219727
2013-04-04,8.408339500427246
2013-04-05,8.728869438171387
2013-04-08,8.879817962646484
2013-04-09,8.967405319213867
2013-04-10,9.1146240234375
2013-04-11,9.028900146484375
2013-04-12,8.8313627243042
2013-04-15,8.637553215026855
2013-04-16,8.669234275817871
2013-04-17,8.587237358093262
2013-04-18,8.529470443725586
2013-04-19,8.568603515625
2013-04-22,8.760550498962402
2013-04-23,8.94504165649414
2013-04-24,9.025174140930176
2013-04-25,9.148168563842773
2013-04-26,9.161213874816895
2013-04-29,9.218981742858887
2013-04-30,9.34756851196289
2013-05-01,9.204076766967773
2013-05-02,9.18730640411377
2013-05-03,9.148168563842773
2013-05-06,9.226436614990234
2013-05-07,9.481744766235352
2013-05-08,9.401611328125
2013-05-09,9.310297966003418
2013-05-10,9.416518211364746
2013-05-13,9.300979614257812
2013-05-14,9.474287986755371
2013-05-15,9.574921607971191
2013-05-16,9.537503242492676
2013-05-17,9.642271995544434
2013-05-20,9.528148651123047
2013-05-21,9.52066707611084
2013-05-22,9.354161262512207
2013-05-23,9.346681594848633
2013-05-24,9.247526168823242
2013-05-28,9.380352973937988
2013-05-29,9.313004493713379
2013-05-30,9.359774589538574
2013-05-31,9.32796859741211
2013-06-03,9.178302764892578
2013-06-04,9.264363288879395
2013-06-05,9.225075721740723
2013-06-06,9.290555000305176
2013-06-07,9.370997428894043
2013-06-10,9.48324966430664
2013-06-11,9.363517761230469
2013-06-12,9.425254821777344
2013-06-13,9.604850769042969
2013-06-14,9.616077423095703
2013-06-17,9.67407512664795
2013-06-18,9.791936874389648
2013-06-19,9.812514305114746
2013-06-20,9.588016510009766
2013-06-21,9.305520057678223
2013-06-24,9.301779747009277
2013-06-25,9.46267318725586
2013-06-26,9.516924858093262
2013-06-27,9.546856880187988
2013-06-28,9.619819641113281
2013-07-01,9.724588394165039
2013-07-02,9.754517555236816
2013-07-03,9.793806076049805
2013-07-05,9.825613021850586
2013-07-08,9.838706970214844
2013-07-09,10.0444974899292
2013-07-10,9.971536636352539
2013-07-11,9.997727394104004
2013-07-12,10.037014961242676
2013-07-15,9.973405838012695
2013-07-16,9.868642807006836
2013-07-17,9.846189498901367
2013-07-18,9.784454345703125
2013-07-19,9.778841018676758
2013-07-22,9.838706970214844
2013-07-23,9.982763290405273
2013-07-24,10.77225399017334
2013-07-25,10.983658790588379
2013-07-26,11.18945026397705
2013-07-29,11.185707092285156
2013-07-30,11.12397289276123
2013-07-31,11.872304916381836
2013-08-01,12.027584075927734
2013-08-02,11.928428649902344
2013-08-05,11.879785537719727
2013-08-06,11.773149490356445
2013-08-07,11.574844360351562
2013-08-08,11.672123908996582
2013-08-09,11.619571685791016
2013-08-12,11.664616584777832
2013-08-13,11.713412284851074
2013-08-14,11.570775985717773
2013-08-15,11.371828079223633
2013-08-16,11.176636695861816
2013-08-19,11.272356986999512
2013-08-20,11.146607398986816
2013-08-21,11.40373420715332
2013-08-22,11.47130012512207
2013-08-23,11.465667724609375
2013-08-26,11.426257133483887
2013-08-27,11.326786041259766
2013-08-28,11.383092880249023
2013-08-29,11.505084991455078
2013-08-30,11.163497924804688
2013-09-03,11.399981498718262
2013-09-04,11.550127029418945
2013-09-05,11.568896293640137
2013-09-06,11.587665557861328
