Date,ACRE
2012-12-21,4.63198709487915
2012-12-24,4.63198709487915
2012-12-26,4.626389503479004
2012-12-27,4.651965141296387
2012-12-28,4.640599250793457
2012-12-31,4.666173934936523
2013-01-02,4.737216949462891
2013-01-03,4.731534004211426
2013-01-04,4.830996990203857
2013-01-07,4.828155040740967
2013-01-08,4.85373067855835
2013-01-09,4.813945770263672
2013-01-10,4.85373067855835
2013-01-11,4.887832164764404
2013-01-14,4.899198532104492
2013-01-15,4.910566329956055
2013-01-16,4.95887565612793
2013-01-17,4.9617180824279785
2013-01-18,4.921933174133301
2013-01-22,4.9617180824279785
2013-01-23,4.927615642547607
2013-01-24,4.88214635848999
2013-01-25,4.904882431030273
2013-01-28,4.813945770263672
2013-01-29,4.953192234039307
2013-01-30,4.904882431030273
2013-01-31,4.9162492752075195
2013-02-01,4.956033706665039
2013-02-04,4.964557647705078
2013-02-05,4.887832164764404
2013-02-06,4.848048210144043
2013-02-07,4.819628715515137
2013-02-08,4.856571674346924
2013-02-11,4.836679458618164
2013-02-12,4.822470664978027
2013-02-13,4.785528182983398
2013-02-14,4.836679458618164
2013-02-15,4.884990692138672
2013-02-19,4.830996990203857
2013-02-20,4.811103343963623
2013-02-21,4.813945770263672
2013-02-22,4.836679458618164
2013-02-25,4.742900371551514
2013-02-26,4.782686233520508
2013-02-27,4.7230095863342285
2013-02-28,4.839521884918213
2013-03-01,4.848048210144043
2013-03-04,4.830996990203857
2013-03-05,4.785528182983398
2013-03-06,4.7912116050720215
2013-03-07,4.7912116050720215
2013-03-08,4.819628715515137
2013-03-11,4.862256050109863
2013-03-12,4.919092178344727
2013-03-13,4.867938041687012
2013-03-14,4.873621940612793
2013-03-15,4.757110118865967
2013-03-18,4.754269599914551
2013-03-19,4.745743751525879
2013-03-20,4.765635013580322
2013-03-21,4.788370132446289
2013-03-22,4.819628715515137
2013-03-25,4.802578449249268
2013-03-26,4.816787242889404
2013-03-27,4.816787242889404
2013-03-28,4.808263301849365
2013-04-01,4.7912116050720215
2013-04-02,4.805420875549316
2013-04-03,4.794053077697754
2013-04-04,4.7882843017578125
2013-04-05,4.707519054412842
2013-04-08,4.759439468383789
2013-04-09,4.756554126739502
2013-04-10,4.796936988830566
2013-04-11,4.825782299041748
2013-04-12,4.791169166564941
2013-04-15,4.675788879394531
2013-04-16,4.6671366691589355
2013-04-17,4.658481121063232
2013-04-18,4.6555962562561035
2013-04-19,4.710402965545654
2013-04-22,4.730592727661133
2013-04-23,4.805590629577637
2013-04-24,4.851742744445801
2013-04-25,4.8171305656433105
2013-04-26,4.8171305656433105
2013-04-29,4.843090057373047
2013-04-30,4.8546271324157715
2013-05-01,4.730592727661133
2013-05-02,4.799820423126221
2013-05-03,4.791169166564941
2013-05-06,4.802706241607666
2013-05-07,4.8546271324157715
2013-05-08,4.874818801879883
2013-05-09,4.86328125
2013-05-10,4.8546271324157715
2013-05-13,4.866166114807129
2013-05-14,4.860397815704346
2013-05-15,4.883472442626953
2013-05-16,4.820013999938965
2013-05-17,4.897895812988281
2013-05-20,4.8546271324157715
2013-05-21,4.8719353675842285
2013-05-22,4.834436416625977
2013-05-23,4.880589485168457
2013-05-24,4.845973491668701
2013-05-28,4.843090057373047
2013-05-29,4.822899341583252
2013-05-30,4.7767462730407715
2013-05-31,4.675788879394531
2013-06-03,4.675788879394531
2013-06-04,4.609444618225098
2013-06-05,4.560408115386963
2013-06-06,4.687326431274414
2013-06-07,4.704632759094238
2013-06-10,4.644059181213379
2013-06-11,4.6007914543151855
2013-06-12,4.54021692276001
2013-06-13,4.548869609832764
2013-06-14,4.612329006195068
2013-06-17,4.5950236320495605
2013-06-18,4.520024299621582
2013-06-19,4.269073963165283
2013-06-20,3.9113924503326416
2013-06-21,3.7729368209838867
2013-06-24,3.6662094593048096
2013-06-25,3.692171812057495
2013-06-26,3.7627789974212646
2013-06-27,3.7510108947753906
2013-06-28,3.768662452697754
2013-07-01,3.801023483276367
2013-07-02,3.8981077671051025
2013-07-03,3.768662452697754
2013-07-05,3.6804027557373047
2013-07-08,3.7127645015716553
2013-07-09,3.756894826889038
2013-07-10,3.7627789974212646
2013-07-11,3.7921977043151855
2013-07-12,3.753952741622925
2013-07-15,3.815734624862671
2013-07-16,3.8569209575653076
2013-07-17,3.8333864212036133
2013-07-18,3.812793254852295
2013-07-19,3.839271068572998
2013-07-22,3.851036310195923
2013-07-23,3.839271068572998
2013-07-24,3.8451530933380127
2013-07-25,3.874572992324829
2013-07-26,3.8686890602111816
2013-07-29,3.853980541229248
2013-07-30,3.8981077671051025
2013-07-31,3.86574649810791
2013-08-01,3.8628060817718506
2013-08-02,3.848095655441284
2013-08-05,3.871631145477295
2013-08-06,3.8363282680511475
2013-08-07,3.721590757369995
2013-08-08,3.7951388359069824
2013-08-09,3.801023483276367
2013-08-12,3.78631329536438
2013-08-13,3.727473258972168
2013-08-14,3.768662452697754
2013-08-15,3.727473258972168
2013-08-16,3.7098233699798584
2013-08-19,3.6745190620422363
2013-08-20,3.653925657272339
2013-08-21,3.5921435356140137
2013-08-22,3.6804027557373047
2013-08-23,3.665694236755371
2013-08-26,3.6451003551483154
2013-08-27,3.5862607955932617
2013-08-28,3.5892021656036377
2013-08-29,3.7333579063415527
2013-08-30,3.756894826889038
2013-09-03,3.727473258972168
2013-09-04,3.7804298400878906
2013-09-05,3.748068332672119
2013-09-06,3.721590757369995
2013-09-09,3.7510108947753906
2013-09-10,3.7363009452819824
2013-09-11,3.809849977493286
2013-09-12,3.7392420768737793
2013-09-13,3.7363009452819824
2013-09-16,3.686286449432373
2013-09-17,3.727473258972168
2013-09-18,3.78631329536438
2013-09-19,3.727473258972168
2013-09-20,3.715707302093506
2013-09-23,3.7333579063415527
2013-09-24,3.715707302093506
2013-09-25,3.724532127380371
2013-09-26,3.7275338172912598
2013-09-27,3.7425410747528076
2013-09-30,3.7305362224578857
2013-10-01,3.7605478763580322
2013-10-02,3.7575459480285645
2013-10-03,3.7635498046875
2013-10-04,3.8085684776306152
2013-10-07,3.7575459480285645
2013-10-08,3.7065248489379883
2013-10-09,3.6915180683135986
2013-10-10,3.754544496536255
2013-10-11,3.7515437602996826
2013-10-14,3.7335362434387207
2013-10-15,3.7065248489379883
2013-10-16,3.7125279903411865
2013-10-17,3.7665507793426514
2013-10-18,3.7515437602996826
2013-10-21,3.7725532054901123
2013-10-22,3.7785558700561523
2013-10-23,3.823573350906372
2013-10-24,3.8385801315307617
2013-10-25,3.8445825576782227
2013-10-28,3.8025639057159424
2013-10-29,3.7725532054901123
2013-10-30,3.73953914642334
2013-10-31,3.7305362224578857
2013-11-01,3.7485437393188477
2013-11-04,3.8025639057159424
2013-11-05,3.7965621948242188
2013-11-06,3.9016056060791016
2013-11-07,3.859588146209717
2013-11-08,3.904606580734253
2013-11-11,3.9106099605560303
2013-11-12,3.916611671447754
2013-11-13,4.051669120788574
2013-11-14,4.102686882019043
2013-11-15,4.066673755645752
2013-11-18,3.9616291522979736
2013-11-19,3.91961407661438
2013-11-20,3.9496259689331055
2013-11-21,3.9496259689331055
2013-11-22,3.9886417388916016
2013-11-25,3.934619188308716
2013-11-26,3.9646315574645996
2013-11-27,3.95562744140625
2013-11-29,3.9376189708709717
2013-12-02,3.9256157875061035
2013-12-03,3.916611671447754
2013-12-04,3.943622350692749
2013-12-05,3.9016056060791016
2013-12-06,3.916611671447754
2013-12-09,3.934619188308716
2013-12-10,3.8415820598602295
2013-12-11,3.895601749420166
2013-12-12,3.871593713760376
2013-12-13,3.847583293914795
2013-12-16,3.886599540710449
2013-12-17,3.8655905723571777
2013-12-18,3.8685922622680664
2013-12-19,3.8415820598602295
2013-12-20,3.8926022052764893
2013-12-23,3.8805980682373047
2013-12-24,3.9376189708709717
2013-12-26,3.9376189708709717
2013-12-27,4.0294060707092285
2013-12-30,3.9590368270874023
2013-12-31,4.007989883422852
2014-01-02,4.0416436195373535
2014-01-03,4.060000896453857
2014-01-06,4.08447790145874
2014-01-07,4.093656063079834
2014-01-08,4.148727893829346
2014-01-09,4.108955383300781
2014-01-10,4.102835655212402
2014-01-13,4.099775791168213
2014-01-14,4.056942939758301
2014-01-15,4.063060760498047
2014-01-16,4.08447790145874
2014-01-17,4.0416436195373535
2014-01-21,4.072239875793457
2014-01-22,4.069181442260742
2014-01-23,4.108955383300781
2014-01-24,4.081418991088867
2014-01-27,4.066121578216553
2014-01-28,4.066121578216553
2014-01-29,4.072239875793457
2014-01-30,4.130371570587158
2014-01-31,4.078359603881836
2014-02-03,4.001870632171631
2014-02-04,4.020228385925293
2014-02-05,4.0416436195373535
2014-02-06,4.099775791168213
2014-02-07,4.072239875793457
2014-02-10,4.078359603881836
2014-02-11,4.11201286315918
2014-02-12,4.148727893829346
2014-02-13,4.145668983459473
2014-02-14,4.127312660217285
2014-02-18,4.139550685882568
2014-02-19,4.142609596252441
2014-02-20,4.093656063079834
2014-02-21,4.108955383300781
2014-02-24,4.11201286315918
2014-02-25,4.096716403961182
2014-02-26,4.093656063079834
2014-02-27,4.11201286315918
2014-02-28,4.157907009124756
2014-03-03,4.167086124420166
2014-03-04,4.20073938369751
2014-03-05,4.249693393707275
2014-03-06,4.1732048988342285
2014-03-07,4.170144557952881
2014-03-10,4.127312660217285
2014-03-11,4.102835655212402
2014-03-12,4.124251842498779
2014-03-13,4.102835655212402
2014-03-14,4.078359603881836
2014-03-17,4.105894565582275
2014-03-18,4.124251842498779
2014-03-19,4.127312660217285
2014-03-20,4.093656063079834
2014-03-21,4.0752997398376465
2014-03-24,4.072239875793457
2014-03-25,4.063060760498047
2014-03-26,4.032465934753418
2014-03-27,4.076127052307129
2014-03-28,4.1260271072387695
2014-03-31,4.182163238525391
2014-04-01,4.144738674163818
2014-04-02,4.119788646697998
2014-04-03,4.085484504699707
2014-04-04,4.066771507263184
2014-04-07,4.048059940338135
2014-04-08,4.04494047164917
2014-04-09,4.048059940338135
2014-04-10,4.051179885864258
2014-04-11,4.007515907287598
2014-04-14,4.013753414154053
2014-04-15,4.004397869110107
2014-04-16,4.023109436035156
2014-04-17,4.060534954071045
2014-04-21,4.054296970367432
2014-04-22,4.032465934753418
2014-04-23,4.019991874694824
2014-04-24,4.004397869110107
2014-04-25,3.9888041019439697
2014-04-28,3.9763286113739014
2014-04-29,3.9233129024505615
2014-04-30,3.9794483184814453
2014-05-01,3.9264302253723145
2014-05-02,3.9420244693756104
2014-05-05,3.904599666595459
2014-05-06,3.892125368118286
2014-05-07,3.832869052886963
2014-05-08,3.839106559753418
2014-05-09,3.8827688694000244
2014-05-12,3.982567548751831
2014-05-13,3.9576175212860107
2014-05-14,3.9264302253723145
2014-05-15,3.9139564037323
2014-05-16,3.895242929458618
2014-05-19,3.9233129024505615
2014-05-20,3.8827688694000244
2014-05-21,3.895242929458618
2014-05-22,3.898362159729004
2014-05-23,3.892125368118286
2014-05-27,3.9264302253723145
2014-05-28,3.8890068531036377
2014-05-29,3.8702943325042725
2014-05-30,3.9077188968658447
2014-06-02,3.895242929458618
2014-06-03,3.8765311241149902
2014-06-04,3.867175340652466
2014-06-05,3.88588809967041
2014-06-06,3.932668447494507
2014-06-09,3.935786247253418
2014-06-10,3.929548740386963
2014-06-11,3.88588809967041
2014-06-12,3.8890068531036377
2014-06-13,3.88588809967041
2014-06-16,3.920194149017334
2014-06-17,3.9264302253723145
2014-06-18,3.9763286113739014
2014-06-19,3.9794483184814453
2014-06-20,3.9638545513153076
2014-06-23,3.982567548751831
2014-06-24,3.948261022567749
2014-06-25,3.9139564037323
2014-06-26,3.9680519104003906
2014-06-27,3.9553229808807373
2014-06-30,3.9489598274230957
2014-07-01,3.9807791709899902
2014-07-02,4.022146224975586
2014-07-03,3.9807791709899902
2014-07-07,3.964869976043701
2014-07-08,3.9775984287261963
2014-07-09,4.015781402587891
2014-07-10,4.0316925048828125
2014-07-11,4.038056373596191
2014-07-14,4.044421195983887
2014-07-15,4.05396842956543
2014-07-16,4.041238784790039
2014-07-17,4.015781402587891
2014-07-18,4.044421195983887
2014-07-21,4.047603130340576
2014-07-22,4.038056373596191
2014-07-23,4.038056373596191
2014-07-24,4.003055095672607
2014-07-25,3.971234083175659
2014-07-28,3.952141046524048
2014-07-29,3.942594528198242
2014-07-30,3.885317325592041
2014-07-31,3.8884987831115723
2014-08-01,3.8821346759796143
2014-08-04,3.9203178882598877
2014-08-05,3.90122652053833
2014-08-06,3.964869976043701
2014-08-07,3.904409885406494
2014-08-08,3.90122652053833
2014-08-11,3.926684856414795
2014-08-12,3.9139564037323
2014-08-13,3.929865598678589
2014-08-14,3.942594528198242
2014-08-15,3.926684856414795
2014-08-18,3.9394123554229736
2014-08-19,3.964869976043701
2014-08-20,3.9362313747406006
2014-08-21,3.9394123554229736
2014-08-22,3.9394123554229736
2014-08-25,3.9489598274230957
2014-08-26,3.9807791709899902
2014-08-27,3.9871437549591064
2014-08-28,3.9871437549591064
2014-08-29,4.006237030029297
2014-09-02,3.9966888427734375
2014-09-03,3.9871437549591064
2014-09-04,3.9966888427734375
2014-09-05,3.9998726844787598
2014-09-08,4.006237030029297
2014-09-09,3.964869976043701
2014-09-10,3.958505153656006
2014-09-11,3.971234083175659
2014-09-12,3.945777177810669
2014-09-15,3.904409885406494
2014-09-16,3.945777177810669
2014-09-17,3.923501968383789
2014-09-18,3.9171371459960938
2014-09-19,3.8662242889404297
2014-09-22,3.8662242889404297
2014-09-23,3.8503150939941406
2014-09-24,3.85349702835083
2014-09-25,3.85349702835083
2014-09-26,3.8892369270324707
2014-09-29,3.850245952606201
2014-09-30,3.798260450363159
2014-10-01,3.8047595024108887
2014-10-02,3.798260450363159
2014-10-03,3.7527718544006348
2014-10-06,3.7657690048217773
2014-10-07,3.759270429611206
2014-10-08,3.817756175994873
2014-10-09,3.778764486312866
2014-10-10,3.788513660430908
2014-10-13,3.8047595024108887
2014-10-14,3.8047595024108887
2014-10-15,3.8145053386688232
2014-10-16,3.8242547512054443
2014-10-17,3.837249994277954
2014-10-20,3.8827383518218994
2014-10-21,3.90873122215271
2014-10-22,3.8599936962127686
2014-10-23,3.911979913711548
2014-10-24,3.8892369270324707
2014-10-27,3.898983955383301
2014-10-28,3.967217445373535
2014-10-29,3.9152300357818604
2014-10-30,3.918480157852173
2014-10-31,3.9509706497192383
2014-11-03,3.9054830074310303
2014-11-04,3.895735025405884
2014-11-05,3.911979913711548
2014-11-06,3.866492986679077
2014-11-07,3.9152300357818604
2014-11-10,3.934725761413574
2014-11-11,3.8827383518218994
2014-11-12,3.902233600616455
2014-11-13,3.902233600616455
2014-11-14,3.8924856185913086
2014-11-17,3.872990131378174
2014-11-18,3.9054830074310303
2014-11-19,3.8437488079071045
2014-11-20,3.872990131378174
2014-11-21,3.837249994277954
2014-11-24,3.850245952606201
2014-11-25,3.850245952606201
2014-11-26,3.8794896602630615
2014-11-28,3.8827383518218994
2014-12-01,3.8437488079071045
2014-12-02,3.8859872817993164
2014-12-03,3.8924856185913086
2014-12-04,3.8827383518218994
2014-12-05,3.8599936962127686
2014-12-08,3.8599936962127686
2014-12-09,3.921729326248169
2014-12-10,3.8534939289093018
2014-12-11,3.8892369270324707
2014-12-12,3.8210055828094482
2014-12-15,3.759270429611206
2014-12-16,3.7397749423980713
2014-12-17,3.834001064300537
2014-12-18,3.850245952606201
2014-12-19,3.856745719909668
2014-12-22,3.8275034427642822
2014-12-23,3.8599936962127686
2014-12-24,3.837249994277954
2014-12-26,3.834001064300537
2014-12-29,3.850600242614746
2014-12-30,3.850600242614746
2014-12-31,3.8107659816741943
2015-01-02,3.850600242614746
2015-01-05,3.8107659816741943
2015-01-06,3.790848731994629
2015-01-07,3.860555648803711
2015-01-08,3.880474328994751
2015-01-09,3.850600242614746
2015-01-12,3.863877058029175
2015-01-13,3.946864128112793
2015-01-14,4.016572952270508
2015-01-15,4.039809703826904
2015-01-16,4.099560737609863
2015-01-20,4.009933948516846
2015-01-21,3.9900171756744385
2015-01-22,4.043128490447998
2015-01-23,3.9966561794281006
2015-01-26,4.04976749420166
2015-01-27,3.99997615814209
2015-01-28,4.006614685058594
2015-01-29,4.026532173156738
2015-01-30,3.9933371543884277
2015-02-02,4.0530877113342285
2015-02-03,4.066364288330078
2015-02-04,4.036489963531494
2015-02-05,4.096240520477295
2015-02-06,4.033170223236084
2015-02-09,3.976738691329956
2015-02-10,4.006614685058594
2015-02-11,4.019891738891602
2015-02-12,4.056406021118164
2015-02-13,4.039809703826904
2015-02-17,4.082962989807129
2015-02-18,4.063044548034668
2015-02-19,4.043128490447998
2015-02-20,4.0032958984375
2015-02-23,4.009933948516846
2015-02-24,3.9966561794281006
2015-02-25,3.973419189453125
2015-02-26,3.9933371543884277
2015-02-27,3.9833784103393555
2015-03-02,4.029850959777832
2015-03-03,4.029850959777832
2015-03-04,4.029850959777832
2015-03-05,3.940225601196289
2015-03-06,3.863877058029175
2015-03-09,3.84063982963562
2015-03-10,3.7875285148620605
2015-03-11,3.777570962905884
2015-03-12,3.8174045085906982
2015-03-13,3.8140838146209717
2015-03-16,3.8174045085906982
2015-03-17,3.8041253089904785
2015-03-18,3.777570962905884
2015-03-19,3.7609739303588867
2015-03-20,3.834001064300537
2015-03-23,3.8306806087493896
2015-03-24,3.780890464782715
2015-03-25,3.731097459793091
2015-03-26,3.7144997119903564
2015-03-27,3.7518486976623535
2015-03-30,3.7654306888580322
2015-03-31,3.7518486976623535
2015-04-01,3.7518486976623535
2015-04-02,3.745058298110962
2015-04-06,3.7654306888580322
2015-04-07,3.7416629791259766
2015-04-08,3.8231513500213623
2015-04-09,3.785801649093628
2015-04-10,3.816359758377075
2015-04-13,3.8265466690063477
2015-04-14,3.850314140319824
2015-04-15,3.8537089824676514
2015-04-16,3.8537089824676514
2015-04-17,3.8537089824676514
2015-04-20,3.8740808963775635
2015-04-21,3.8978490829467773
2015-04-22,3.908033847808838
2015-04-23,3.908033847808838
2015-04-24,3.9148242473602295
2015-04-27,3.90463924407959
2015-04-28,3.908033847808838
2015-04-29,3.9182193279266357
2015-04-30,3.8537089824676514
2015-05-01,3.8367319107055664
2015-05-04,3.8537089824676514
2015-05-05,3.8231513500213623
2015-05-06,3.8265466690063477
2015-05-07,3.8842663764953613
2015-05-08,3.92840576171875
2015-05-11,3.92840576171875
2015-05-12,3.948777198791504
2015-05-13,3.96235990524292
2015-05-14,4.0031046867370605
2015-05-15,4.033661842346191
2015-05-18,4.037058353424072
2015-05-19,4.037058353424072
2015-05-20,4.043847560882568
2015-05-21,3.989523410797119
2015-05-22,3.9759421348571777
2015-05-26,3.9521734714508057
2015-05-27,3.989523410797119
2015-05-28,3.9759421348571777
2015-05-29,3.955568313598633
2015-06-01,3.9997079372406006
2015-06-02,3.9929182529449463
2015-06-03,3.96235990524292
2015-06-04,3.90463924407959
2015-06-05,3.8978490829467773
2015-06-08,3.901242733001709
2015-06-09,3.880871534347534
2015-06-10,3.891057252883911
2015-06-11,3.9351963996887207
2015-06-12,3.9148242473602295
2015-06-15,3.8774776458740234
2015-06-16,3.8672902584075928
2015-06-17,3.90463924407959
2015-06-18,3.948777198791504
2015-06-19,3.989523410797119
2015-06-22,3.989523410797119
2015-06-23,3.9861276149749756
2015-06-24,3.969151496887207
2015-06-25,3.9589645862579346
2015-06-26,3.983252763748169
2015-06-29,3.9554944038391113
2015-06-30,3.952024459838867
2015-07-01,3.962434768676758
2015-07-02,3.9589645862579346
2015-07-06,4.014480113983154
2015-07-07,4.076935291290283
2015-07-08,4.108162879943848
2015-07-09,4.0804057121276855
2015-07-10,4.122041702270508
2015-07-13,4.132450103759766
2015-07-14,4.156738758087158
2015-07-15,4.142858982086182
2015-07-16,4.167149066925049
2015-07-17,4.181026935577393
2015-07-20,4.163679122924805
2015-07-21,4.1463303565979
2015-07-22,4.156738758087158
2015-07-23,4.125513076782227
2015-07-24,4.135920524597168
2015-07-27,4.135920524597168
2015-07-28,4.167149066925049
2015-07-29,4.170618057250977
2015-07-30,4.281649589538574
2015-07-31,4.319817066192627
2015-08-03,4.406559944152832
2015-08-04,4.399620056152344
2015-08-05,4.382272720336914
2015-08-06,4.354514122009277
2015-08-07,4.357985019683838
2015-08-10,4.364923477172852
2015-08-11,4.375331878662109
2015-08-12,4.444727420806885
2015-08-13,4.416970252990723
2015-08-14,4.479424953460693
2015-08-17,4.538410663604736
2015-08-18,4.458605766296387
2015-08-19,4.475955486297607
2015-08-20,4.434317588806152
2015-08-21,4.406559944152832
2015-08-24,4.326756477355957
2015-08-25,4.357985019683838
2015-08-26,4.416970252990723
2015-08-27,4.514121055603027
2015-08-28,4.4828948974609375
2015-08-31,4.3441057205200195
2015-09-01,4.2677717208862305
2015-09-02,4.2677717208862305
2015-09-03,4.257362365722656
2015-09-04,4.205316066741943
2015-09-08,4.208785057067871
2015-09-09,4.132450103759766
2015-09-10,4.194905757904053
2015-09-11,4.191436767578125
2015-09-14,4.201845645904541
2015-09-15,4.240013599395752
2015-09-16,4.295528888702393
2015-09-17,4.302468776702881
2015-09-18,4.37186336517334
2015-09-21,4.351044654846191
2015-09-22,4.312878608703613
2015-09-23,4.3475751876831055
2015-09-24,4.361454486846924
2015-09-25,4.28511905670166
2015-09-28,4.27095365524292
2015-09-29,4.132838726043701
2015-09-30,4.246163368225098
2015-10-01,4.246163368225098
2015-10-02,4.2744951248168945
2015-10-05,4.359488487243652
2015-10-06,4.355947494506836
2015-10-07,4.387820720672607
2015-10-08,4.380738258361816
2015-10-09,4.359488487243652
2015-10-12,4.4019880294799805
2015-10-13,4.412611484527588
2015-10-14,4.324076175689697
2015-10-15,4.416152477264404
2015-10-16,4.469273567199707
2015-10-19,4.433860778808594
2015-10-20,4.469273567199707
2015-10-21,4.405528545379639
2015-10-22,4.4834394454956055
2015-10-23,4.45510721206665
2015-10-26,4.409069538116455
2015-10-27,4.32053279876709
2015-10-28,4.433860778808594
2015-10-29,4.373655796051025
2015-10-30,4.370114326477051
2015-11-02,4.4834394454956055
2015-11-03,4.448026180267334
2015-11-04,4.437400817871094
2015-11-05,4.465731143951416
2015-11-06,4.465731143951416
2015-11-09,4.462192058563232
2015-11-10,4.476356506347656
2015-11-11,4.515312194824219
2015-11-12,4.433860778808594
2015-11-13,4.416152477264404
2015-11-16,4.437400817871094
2015-11-17,4.39136266708374
2015-11-18,4.444483757019043
2015-11-19,4.451566696166992
2015-11-20,4.515312194824219
2015-11-23,4.543642997741699
2015-11-24,4.575516223907471
2015-11-25,4.564892292022705
2015-11-27,4.603847026824951
2015-11-30,4.557807922363281
2015-12-01,4.540101528167725
2015-12-02,4.529477596282959
2015-12-03,4.508229732513428
2015-12-04,4.508229732513428
2015-12-07,4.4232354164123535
2015-12-08,4.4019880294799805
2015-12-09,4.4019880294799805
2015-12-10,4.380738258361816
2015-12-11,4.278036117553711
2015-12-14,4.132838726043701
