Date,MCS
2010-09-07,8.199336051940918
2010-09-08,8.304007530212402
2010-09-09,8.380767822265625
2010-09-10,8.338897705078125
2010-09-13,8.659893989562988
2010-09-14,8.485440254211426
2010-09-15,8.69478702545166
2010-09-16,8.27609920501709
2010-09-17,8.317964553833008
2010-09-20,8.492416381835938
2010-09-21,8.37378978729248
2010-09-22,8.283075332641602
2010-09-23,8.094664573669434
2010-09-24,8.387750625610352
2010-09-27,8.241206169128418
2010-09-28,8.27609920501709
2010-09-29,8.324942588806152
2010-09-30,8.269118309020996
2010-10-01,8.485440254211426
2010-10-04,8.387750625610352
2010-10-05,8.952975273132324
2010-10-06,9.029739379882812
2010-10-07,8.945999145507812
2010-10-08,9.10649585723877
2010-10-11,9.050670623779297
2010-10-12,9.176276206970215
2010-10-13,9.287928581237793
2010-10-14,9.287928581237793
2010-10-15,9.14836311340332
2010-10-18,9.27397346496582
2010-10-19,8.959953308105469
2010-10-20,9.16930103302002
2010-10-21,8.999629974365234
2010-10-22,9.162229537963867
2010-10-25,9.218785285949707
2010-10-26,9.232926368713379
2010-10-27,9.070324897766113
2010-10-28,9.148093223571777
2010-10-29,9.049117088317871
2010-11-01,9.049117088317871
2010-11-02,9.317763328552246
2010-11-03,9.296550750732422
2010-11-04,9.452086448669434
2010-11-05,9.374319076538086
2010-11-08,9.452086448669434
2010-11-09,9.416738510131836
2010-11-10,9.45915699005127
2010-11-11,9.388460159301758
2010-11-12,9.155158996582031
2010-11-15,9.374319076538086
2010-11-16,8.837028503417969
2010-11-17,8.794612884521484
2010-11-18,9.402597427368164
2010-11-19,9.445014953613281
2010-11-22,9.296550750732422
2010-11-23,9.218785285949707
2010-11-24,9.416738510131836
2010-11-26,9.232926368713379
2010-11-29,9.353108406066895
2010-11-30,9.162229537963867
2010-12-01,9.692453384399414
2010-12-02,9.650032997131348
2010-12-03,9.819706916809082
2010-12-06,9.890399932861328
2010-12-07,10.074211120605469
2010-12-08,9.968167304992676
2010-12-09,10.109559059143066
2010-12-10,10.279229164123535
2010-12-13,10.123701095581055
2010-12-14,10.074211120605469
2010-12-15,9.918681144714355
2010-12-16,9.946955680847168
2010-12-17,10.109559059143066
2010-12-20,10.074211120605469
2010-12-21,10.081282615661621
2010-12-22,9.939889907836914
2010-12-23,9.946955680847168
2010-12-27,9.975236892700195
2010-12-28,9.876263618469238
2010-12-29,9.720728874206543
2010-12-30,9.430877685546875
2010-12-31,9.381388664245605
2011-01-03,9.635894775390625
2011-01-04,9.296550750732422
2011-01-05,9.395529747009277
2011-01-06,9.133952140808105
2011-01-07,9.239998817443848
2011-01-10,9.261205673217773
2011-01-11,9.388460159301758
2011-01-12,9.452086448669434
2011-01-13,9.162229537963867
2011-01-14,9.190509796142578
2011-01-18,9.042048454284668
2011-01-19,8.596661567687988
2011-01-20,8.511823654174805
2011-01-21,8.294666290283203
2011-01-24,8.5367431640625
2011-01-25,8.522506713867188
2011-01-26,8.793061256408691
2011-01-27,8.714742660522461
2011-01-28,8.337389945983887
2011-01-31,8.437067031860352
2011-02-01,8.814425468444824
2011-02-02,8.615065574645996
2011-02-03,8.558107376098633
2011-02-04,8.45130729675293
2011-02-07,8.636423110961914
2011-02-08,8.607943534851074
2011-02-09,8.550985336303711
2011-02-10,8.586584091186523
2011-02-11,8.593703269958496
2011-02-14,8.550985336303711
2011-02-15,8.501147270202637
2011-02-16,8.615065574645996
2011-02-17,8.600821495056152
2011-02-18,8.785938262939453
2011-02-22,8.721858978271484
2011-02-23,8.643543243408203
2011-02-24,8.664898872375488
2011-02-25,9.013777732849121
2011-02-28,9.270092964172363
2011-03-01,9.248735427856445
2011-03-02,9.241613388061523
2011-03-03,9.412489891052246
2011-03-04,9.149054527282715
2011-03-07,8.899859428405762
2011-03-08,9.156174659729004
2011-03-09,9.227374076843262
2011-03-10,8.657783508300781
2011-03-11,8.629304885864258
2011-03-14,8.365866661071777
2011-03-15,8.116667747497559
2011-03-16,7.504360198974609
2011-03-17,7.454521179199219
2011-03-18,7.390443801879883
2011-03-21,7.483002662658691
2011-03-22,7.518599033355713
2011-03-23,7.511485576629639
2011-03-24,7.49724006652832
2011-03-25,7.483002662658691
2011-03-28,7.447402477264404
2011-03-29,7.518599033355713
2011-03-30,7.568440914154053
2011-03-31,7.760677814483643
2011-04-01,7.9671549797058105
2011-04-04,8.095312118530273
2011-04-05,8.088191032409668
2011-04-06,8.081074714660645
2011-04-07,8.12379264831543
2011-04-08,7.810516357421875
2011-04-11,7.746440410614014
2011-04-12,7.561320781707764
2011-04-13,7.483002662658691
2011-04-14,7.404684066772461
2011-04-15,7.397562503814697
2011-04-18,7.454521179199219
2011-04-19,7.4901204109191895
2011-04-20,7.60137939453125
2011-04-21,7.744936466217041
2011-04-25,7.7162251472473145
2011-04-26,7.845426082611084
2011-04-27,7.7521138191223145
2011-04-28,7.895671367645264
2011-04-29,7.9602742195129395
2011-05-02,7.816714286804199
2011-05-03,7.60137939453125
2011-05-04,7.42910623550415
2011-05-05,7.443466663360596
2011-05-06,7.3932204246521
2011-05-09,7.4793548583984375
2011-05-10,7.701868057250977
2011-05-11,7.543956279754639
2011-05-12,7.694691181182861
2011-05-13,7.608555793762207
2011-05-16,7.536777973175049
2011-05-17,7.536777973175049
2011-05-18,7.587019443511963
2011-05-19,7.594200611114502
2011-05-20,7.536777973175049
2011-05-23,7.450644016265869
2011-05-24,7.42910623550415
2011-05-25,7.450644016265869
2011-05-26,7.536777973175049
2011-05-27,7.536777973175049
2011-05-31,7.536777973175049
2011-06-01,7.3932204246521
2011-06-02,7.3142619132995605
2011-06-03,7.235307216644287
2011-06-06,7.206592559814453
2011-06-07,7.163527488708496
2011-06-08,7.098925590515137
2011-06-09,7.084569931030273
2011-06-10,7.034324645996094
2011-06-13,6.998436450958252
2011-06-14,7.05586051940918
2011-06-15,6.890769958496094
2011-06-16,7.070215702056885
2011-06-17,7.098925590515137
2011-06-20,7.177882194519043
2011-06-21,7.3142619132995605
2011-06-22,6.984080791473389
2011-06-23,6.876413345336914
2011-06-24,6.912302494049072
2011-06-27,7.012791633605957
2011-06-28,6.9481916427612305
2011-06-29,6.854876518249512
2011-06-30,7.0917487144470215
2011-07-01,7.321441173553467
2011-07-05,7.321441173553467
2011-07-06,7.278374195098877
2011-07-07,7.3142619132995605
2011-07-08,7.3142619132995605
2011-07-11,7.163527488708496
2011-07-12,7.113283157348633
2011-07-13,7.141994953155518
2011-07-14,6.976903915405273
2011-07-15,7.012791633605957
2011-07-18,7.034324645996094
2011-07-19,7.185061931610107
2011-07-20,7.1348161697387695
2011-07-21,7.304950714111328
2011-07-22,7.283231258392334
2011-07-25,7.181873321533203
2011-07-26,7.239792346954346
2011-07-27,7.160154819488525
2011-07-28,7.044319152832031
2011-07-29,7.008120536804199
2011-08-01,7.051559925079346
2011-08-02,6.812646865844727
2011-08-03,6.892284393310547
2011-08-04,6.508574962615967
2011-08-05,6.443413734436035
2011-08-08,5.893192768096924
2011-08-09,6.508574962615967
2011-08-10,5.835273742675781
2011-08-11,5.871472358703613
2011-08-12,6.009027481079102
2011-08-15,6.240701675415039
2011-08-16,6.1683030128479
2011-08-17,6.276900291442871
2011-08-18,5.929390907287598
2011-08-19,5.813553333282471
2011-08-22,5.958349704742432
2011-08-23,6.638890266418457
2011-08-24,7.0153584480285645
2011-08-25,6.6171722412109375
2011-08-26,6.8705620765686035
2011-08-29,7.29771089553833
2011-08-30,7.348388671875
2011-08-31,7.08051872253418
2011-09-01,6.877804279327393
2011-09-02,6.486856460571289
2011-09-06,6.334819316864014
2011-09-07,6.783684730529785
2011-09-08,6.284139156341553
2011-09-09,5.958349704742432
2011-09-12,6.197262763977051
2011-09-13,6.124866485595703
2011-09-14,6.305860996246338
2011-09-15,7.413550853729248
2011-09-16,8.144766807556152
2011-09-19,7.9275712966918945
2011-09-20,7.724860191345215
2011-09-21,7.478705883026123
2011-09-22,7.08051872253418
2011-09-23,7.160154819488525
2011-09-26,7.370108604431152
2011-09-27,7.565585136413574
2011-09-28,7.167394161224365
2011-09-29,7.529384136199951
2011-09-30,7.203595161437988
2011-10-03,6.798165321350098
2011-10-04,7.6090240478515625
2011-10-05,7.724860191345215
2011-10-06,7.971012115478516
2011-10-07,7.688660621643066
2011-10-10,8.094086647033691
2011-10-11,8.159245491027832
2011-10-12,8.231644630432129
2011-10-13,8.434357643127441
2011-10-14,8.579156875610352
2011-10-17,8.419880867004395
2011-10-18,8.492277145385742
2011-10-19,8.325762748718262
2011-10-20,8.20268440246582
2011-10-21,8.417875289916992
2011-10-24,8.724244117736816
2011-10-25,8.30116081237793
2011-10-26,8.439757347106934
2011-10-27,8.870134353637695
2011-10-28,9.088969230651855
2011-10-31,8.695063591003418
2011-11-01,8.454345703125
2011-11-02,8.665889739990234
2011-11-03,9.023316383361816
2011-11-04,8.986845970153809
2011-11-07,9.001433372497559
2011-11-08,9.088969230651855
2011-11-09,8.716946601867676
2011-11-10,8.855547904968262
2011-11-11,9.081673622131348
2011-11-14,8.994140625
2011-11-15,9.074380874633789
2011-11-16,8.943076133728027
2011-11-17,8.753421783447266
2011-11-18,8.840958595275879
2011-11-21,8.571056365966797
2011-11-22,8.344930648803711
2011-11-23,7.921849727630615
2011-11-25,7.856197357177734
2011-11-28,8.374107360839844
2011-11-29,8.191742897033691
2011-11-30,8.93578052520752
2011-12-01,8.527294158935547
2011-12-02,8.724244117736816
2011-12-05,8.979554176330566
2011-12-06,8.746129035949707
2011-12-07,9.052498817443848
2011-12-08,8.862836837768555
2011-12-09,9.008728981018066
2011-12-12,8.695063591003418
2011-12-13,8.658592224121094
2011-12-14,8.753421783447266
2011-12-15,9.147324562072754
2011-12-16,8.943076133728027
2011-12-19,8.986845970153809
2011-12-20,9.344278335571289
2011-12-21,9.51205062866211
2011-12-22,9.606881141662598
2011-12-23,9.694415092468262
2011-12-27,9.738180160522461
2011-12-28,9.417223930358887
2011-12-29,9.40992546081543
2011-12-30,9.198389053344727
2012-01-03,9.468283653259277
2012-01-04,9.322392463684082
2012-01-05,9.125442504882812
2012-01-06,9.067086219787598
2012-01-09,9.14002799987793
2012-01-10,9.402634620666504
2012-01-11,9.417223930358887
2012-01-12,9.460988998413086
2012-01-13,9.366161346435547
2012-01-17,9.088969230651855
2012-01-18,9.439104080200195
2012-01-19,9.234859466552734
2012-01-20,9.373455047607422
2012-01-23,9.200891494750977
2012-01-24,9.178861618041992
2012-01-25,9.215580940246582
2012-01-26,9.281667709350586
2012-01-27,9.215580940246582
2012-01-30,9.142148971557617
2012-01-31,8.892481803894043
2012-02-01,9.384468078613281
2012-02-02,9.149489402770996
2012-02-03,9.619446754455566
2012-02-06,9.560705184936523
2012-02-07,9.340408325195312
2012-02-08,9.443214416503906
2012-02-09,9.325724601745605
2012-02-10,9.002631187438965
2012-02-13,9.222925186157227
2012-02-14,8.958571434020996
2012-02-15,8.804365158081055
2012-02-16,9.31103801727295
2012-02-17,9.19355297088623
2012-02-21,9.120119094848633
2012-02-22,9.222925186157227
2012-02-23,9.377128601074219
2012-02-24,9.435871124267578
2012-02-27,9.090746879577637
2012-02-28,9.142148971557617
2012-02-29,8.84842300415039
2012-03-01,8.70156478881836
2012-03-02,8.334406852722168
2012-03-05,8.532672882080078
2012-03-06,8.39315414428711
2012-03-07,8.371124267578125
2012-03-08,8.400493621826172
2012-03-09,8.841083526611328
2012-03-12,8.892481803894043
2012-03-13,9.178861618041992
2012-03-14,9.127466201782227
2012-03-15,9.149489402770996
2012-03-16,9.127466201782227
2012-03-19,9.17151927947998
2012-03-20,8.907171249389648
2012-03-21,8.84842300415039
2012-03-22,8.767651557922363
2012-03-23,8.995285987854004
2012-03-26,9.19355297088623
2012-03-27,9.127466201782227
2012-03-28,9.318382263183594
2012-03-29,9.318382263183594
2012-03-30,9.215580940246582
2012-04-02,9.509300231933594
2012-04-03,9.178861618041992
2012-04-04,9.274325370788574
2012-04-05,9.186209678649902
2012-04-09,9.164178848266602
2012-04-10,8.907171249389648
2012-04-11,9.15683650970459
2012-04-12,9.377128601074219
2012-04-13,9.222925186157227
2012-04-16,9.266982078552246
2012-04-17,9.421187400817871
2012-04-18,9.289010047912598
2012-04-19,9.17151927947998
2012-04-20,9.274325370788574
2012-04-23,8.90837574005127
2012-04-24,9.211483001708984
2012-04-25,9.477629661560059
2012-04-26,9.448053359985352
2012-04-27,9.470235824584961
2012-04-30,9.248448371887207
2012-05-01,9.14494800567627
2012-05-02,9.13016414642334
2012-05-03,8.937952041625977
2012-05-04,8.782699584960938
2012-05-07,9.351950645446777
2012-05-08,9.485020637512207
2012-05-09,9.351950645446777
2012-05-10,9.507197380065918
2012-05-11,9.344555854797363
2012-05-14,9.181915283203125
2012-05-15,9.677236557006836
2012-05-16,9.655055046081543
2012-05-17,9.448053359985352
2012-05-18,9.499804496765137
2012-05-21,9.521984100341797
2012-05-22,9.42587661743164
2012-05-23,9.780734062194824
2012-05-24,10.261271476745605
2012-05-25,10.113411903381348
2012-05-29,10.261271476745605
2012-05-30,9.83988094329834
2012-05-31,9.85466480255127
2012-06-01,9.610700607299805
2012-06-04,9.825089454650879
2012-06-05,9.802915573120117
2012-06-06,10.172555923461914
2012-06-07,10.032089233398438
2012-06-08,10.446085929870605
2012-06-11,10.150375366210938
2012-06-12,10.453481674194336
2012-06-13,10.231698989868164
2012-06-14,10.349981307983398
2012-06-15,10.460877418518066
2012-06-18,10.357378005981445
2012-06-19,10.490447998046875
2012-06-20,10.276052474975586
2012-06-21,9.765948295593262
2012-06-22,10.002519607543945
2012-06-25,9.980339050292969
2012-06-26,10.224302291870117
2012-06-27,10.349981307983398
2012-06-28,9.832483291625977
2012-06-29,10.172555923461914
2012-07-02,10.165160179138184
2012-07-03,10.23908805847168
2012-07-05,10.128196716308594
2012-07-06,9.8694486618042
2012-07-09,9.721589088439941
2012-07-10,9.684627532958984
2012-07-11,9.810304641723633
2012-07-12,9.8694486618042
2012-07-13,10.187338829040527
2012-07-16,10.253874778747559
2012-07-17,10.394342422485352
2012-07-18,10.53480339050293
2012-07-19,10.253874778747559
2012-07-20,9.85466480255127
2012-07-23,9.573734283447266
2012-07-24,9.536771774291992
2012-07-25,9.906412124633789
2012-07-26,9.64973258972168
2012-07-27,10.088693618774414
2012-07-30,9.984532356262207
2012-07-31,9.761331558227539
2012-08-01,9.396769523620605
2012-08-02,9.567889213562012
2012-08-03,9.95477294921875
2012-08-06,9.95477294921875
2012-08-07,9.746452331542969
2012-08-08,9.843171119689941
2012-08-09,9.590211868286133
2012-08-10,9.694369316101074
2012-08-13,9.739008903503418
2012-08-14,9.701810836791992
2012-08-15,9.86549186706543
2012-08-16,9.947333335876465
2012-08-17,9.999411582946777
2012-08-20,9.939892768859863
2012-08-21,9.657171249389648
2012-08-22,9.627410888671875
2012-08-23,9.508370399475098
2012-08-24,9.582768440246582
2012-08-27,9.694369316101074
2012-08-28,9.582768440246582
2012-08-29,9.709249496459961
2012-08-30,9.590211868286133
2012-08-31,9.60509204864502
2012-09-04,9.56044864654541
2012-09-05,9.567889213562012
2012-09-06,9.805970191955566
2012-09-07,9.746452331542969
2012-09-10,9.642290115356445
2012-09-11,9.634851455688477
2012-09-12,9.45628833770752
2012-09-13,9.32980728149414
2012-09-14,8.995006561279297
2012-09-17,8.957809448242188
2012-09-18,9.032208442687988
2012-09-19,9.009886741638184
2012-09-20,8.243559837341309
2012-09-21,8.273324012756348
2012-09-24,8.206364631652832
2012-09-25,8.184042930603027
2012-09-26,8.273324012756348
2012-09-27,8.340283393859863
2012-09-28,8.258443832397461
2012-10-01,8.184042930603027
2012-10-02,8.206364631652832
2012-10-03,8.213802337646484
2012-10-04,8.370043754577637
2012-10-05,8.444445610046387
2012-10-08,8.377485275268555
2012-10-09,8.161723136901855
2012-10-10,8.541166305541992
2012-10-11,8.228680610656738
2012-10-12,8.191481590270996
2012-10-15,8.288207054138184
2012-10-16,8.236124992370605
2012-10-17,8.310526847839355
2012-10-18,8.317961692810059
2012-10-19,8.035242080688477
2012-10-22,8.258443832397461
2012-10-23,8.258443832397461
2012-10-24,8.146844863891602
2012-10-25,8.16558837890625
2012-10-26,8.098103523254395
2012-10-31,8.173088073730469
2012-11-01,8.240571975708008
2012-11-02,8.248066902160645
2012-11-05,8.218076705932617
2012-11-06,8.323052406311035
2012-11-07,8.240571975708008
2012-11-08,8.345545768737793
2012-11-09,8.360542297363281
2012-11-12,8.270564079284668
2012-11-13,8.16558837890625
2012-11-14,7.918145656585693
2012-11-15,7.768181324005127
2012-11-16,7.903151512145996
2012-11-19,8.113101959228516
2012-11-20,8.098103523254395
2012-11-21,8.293059349060059
2012-11-23,8.353045463562012
2012-11-26,8.188081741333008
2012-11-27,8.330551147460938
2012-11-28,8.473016738891602
2012-11-29,8.727954864501953
2012-11-30,8.87791919708252
2012-12-03,8.81043815612793
2012-12-04,9.04288387298584
2012-12-05,8.742951393127441
2012-12-06,9.027889251708984
2012-12-07,9.185347557067871
2012-12-10,9.402795791625977
2012-12-11,9.47778034210205
2012-12-12,9.417795181274414
2012-12-13,9.607969284057617
2012-12-14,9.682384490966797
2012-12-17,9.723727226257324
2012-12-18,9.765070915222168
2012-12-19,9.731998443603516
2012-12-20,9.822951316833496
2012-12-21,10.145421981811523
2012-12-24,10.145421981811523
2012-12-26,9.971784591674805
2012-12-27,10.095809936523438
2012-12-28,10.294257164001465
2012-12-31,10.310792922973633
2013-01-02,10.699409484863281
2013-01-03,10.591920852661133
2013-01-04,10.790361404418945
2013-01-07,10.848246574401855
2013-01-08,10.947465896606445
2013-01-09,11.030147552490234
2013-01-10,10.947465896606445
2013-01-11,10.906119346618652
2013-01-14,10.906119346618652
2013-01-15,10.922657012939453
2013-01-16,10.881316184997559
2013-01-17,10.881316184997559
2013-01-18,10.831704139709473
2013-01-22,10.914389610290527
2013-01-23,10.864779472351074
2013-01-24,10.947465896606445
2013-01-25,10.873046875
2013-01-28,10.914389610290527
2013-01-29,10.955734252929688
2013-01-30,10.889586448669434
2013-01-31,10.997072219848633
2013-02-01,11.162443161010742
2013-02-04,10.864779472351074
2013-02-05,10.972270965576172
2013-02-06,10.600189208984375
2013-02-07,10.600189208984375
2013-02-08,10.790361404418945
2013-02-11,10.740752220153809
2013-02-12,10.732484817504883
2013-02-13,10.715948104858398
2013-02-14,10.542306900024414
2013-02-15,10.550578117370605
2013-02-19,10.608452796936035
2013-02-20,10.443085670471191
2013-02-21,10.451353073120117
2013-02-22,10.459626197814941
2013-02-25,10.021394729614258
2013-02-26,9.946976661682129
2013-02-27,10.087542533874512
2013-02-28,10.095809936523438
2013-03-01,10.153691291809082
2013-03-04,10.037934303283691
2013-03-05,9.880830764770508
2013-03-06,9.963517189025879
2013-03-07,10.062736511230469
2013-03-08,10.087542533874512
2013-03-11,10.029664039611816
2013-03-12,9.946976661682129
2013-03-13,9.971784591674805
2013-03-14,9.980050086975098
2013-03-15,9.89736557006836
2013-03-18,10.079275131225586
2013-03-19,10.120616912841797
2013-03-20,9.946976661682129
2013-03-21,10.112349510192871
2013-03-22,10.252912521362305
2013-03-25,10.252912521362305
2013-03-26,10.178495407104492
2013-03-27,9.980050086975098
2013-03-28,10.327325820922852
2013-04-01,9.905633926391602
2013-04-02,9.905633926391602
2013-04-03,9.839486122131348
2013-04-04,9.773337364196777
2013-04-05,9.831220626831055
2013-04-08,10.161954879760742
2013-04-09,10.228105545043945
2013-04-10,10.153691291809082
2013-04-11,10.112349510192871
2013-04-12,10.360403060913086
2013-04-15,10.228105545043945
2013-04-16,10.368670463562012
2013-04-17,9.930441856384277
2013-04-18,9.95524787902832
2013-04-19,9.980050086975098
2013-04-22,10.004858016967773
2013-04-23,10.302520751953125
2013-04-24,10.360403060913086
2013-04-25,10.550578117370605
2013-04-26,10.500965118408203
2013-04-29,10.492696762084961
2013-04-30,10.61672592163086
2013-05-01,10.509235382080078
2013-05-02,10.666337013244629
2013-05-03,10.765558242797852
2013-05-06,10.831704139709473
2013-05-07,11.170710563659668
2013-05-08,11.212055206298828
2013-05-09,11.203786849975586
2013-05-10,11.178980827331543
2013-05-13,11.303007125854492
2013-05-14,11.443572998046875
2013-05-15,11.567599296569824
2013-05-16,11.526259422302246
2013-05-17,11.608942031860352
2013-05-20,11.2947416305542
2013-05-21,11.476648330688477
2013-05-22,11.435304641723633
2013-05-23,11.236861228942871
2013-05-24,10.98880672454834
2013-05-28,11.319546699523926
2013-05-29,10.972270965576172
2013-05-30,11.121102333068848
2013-05-31,10.624991416931152
2013-06-03,10.674603462219238
2013-06-04,10.575385093688965
2013-06-05,10.575385093688965
2013-06-06,10.558844566345215
2013-06-07,10.583649635314941
2013-06-10,10.550578117370605
2013-06-11,10.310792922973633
2013-06-12,9.980050086975098
2013-06-13,10.401741981506348
2013-06-14,10.104080200195312
2013-06-17,10.294257164001465
2013-06-18,10.376941680908203
2013-06-19,10.161954879760742
2013-06-20,9.95524787902832
2013-06-21,10.608452796936035
2013-06-24,10.459626197814941
2013-06-25,10.343865394592285
2013-06-26,10.203302383422852
2013-06-27,10.534039497375488
2013-06-28,10.517501831054688
2013-07-01,10.459626197814941
2013-07-02,10.46789264678955
2013-07-03,10.61672592163086
2013-07-05,10.765558242797852
2013-07-08,10.864779472351074
2013-07-09,10.839973449707031
2013-07-10,10.848246574401855
2013-07-11,10.889586448669434
2013-07-12,10.980537414550781
2013-07-15,10.93919563293457
2013-07-16,10.641531944274902
2013-07-17,10.608452796936035
2013-07-18,10.641531944274902
2013-07-19,10.674603462219238
2013-07-22,10.674603462219238
2013-07-23,10.732484817504883
2013-07-24,10.674603462219238
2013-07-25,10.936786651611328
2013-07-26,10.870200157165527
2013-07-29,10.811935424804688
2013-07-30,10.85355281829834
2013-07-31,10.778644561767578
2013-08-01,10.820261001586914
2013-08-02,11.011697769165039
2013-08-05,10.87852668762207
2013-08-06,10.820261001586914
2013-08-07,10.670442581176758
2013-08-08,10.620504379272461
2013-08-09,10.54559326171875
2013-08-12,10.553916931152344
2013-08-13,10.495654106140137
2013-08-14,10.562241554260254
2013-08-15,10.320866584777832
2013-08-16,10.29589557647705
2013-08-19,10.362482070922852
2013-08-20,10.470682144165039
2013-08-21,10.720382690429688
2013-08-22,10.795295715332031
2013-08-23,10.995046615600586
2013-08-26,10.995046615600586
2013-08-27,10.620504379272461
2013-08-28,10.587212562561035
2013-08-29,10.387451171875
2013-08-30,10.237630844116211
2013-09-03,10.34583854675293
2013-09-04,10.354158401489258
2013-09-05,10.528945922851562
2013-09-06,10.753677368164062
2013-09-09,10.712057113647461
2013-09-10,10.76199722290039
2013-09-11,10.828583717346191
2013-09-12,10.870200157165527
