Date,EVR
2010-01-04,22.100927352905273
2010-01-05,21.862751007080078
2010-01-06,21.91179084777832
2010-01-07,22.19899559020996
2010-01-08,22.1219425201416
2010-01-11,22.00986099243164
2010-01-12,21.834732055664062
2010-01-13,22.647323608398438
2010-01-14,22.80143928527832
2010-01-15,23.03960418701172
2010-01-19,23.740108489990234
2010-01-20,23.186702728271484
2010-01-21,22.89950180053711
2010-01-22,22.913509368896484
2010-01-25,22.444169998168945
2010-01-26,21.204286575317383
2010-01-27,21.35839080810547
2010-01-28,21.07118797302246
2010-01-29,20.9240779876709
2010-02-01,21.16225242614746
2010-02-02,20.314640045166016
2010-02-03,20.356670379638672
2010-02-04,19.467025756835938
2010-02-05,20.034439086914062
2010-02-08,20.16053581237793
2010-02-09,20.496768951416016
2010-02-10,20.833005905151367
2010-02-11,21.078189849853516
2010-02-12,21.53351593017578
2010-02-16,22.28306007385254
2010-02-17,21.862751007080078
2010-02-18,22.065898895263672
2010-02-19,21.400426864624023
2010-02-22,21.84173583984375
2010-02-23,21.0151424407959
2010-02-24,21.37419891357422
2010-02-25,21.37419891357422
2010-02-26,21.198192596435547
2010-03-01,21.606517791748047
2010-03-02,21.838855743408203
2010-03-03,21.859973907470703
2010-03-04,22.0289363861084
2010-03-05,22.528799057006836
2010-03-08,22.48655891418457
2010-03-09,22.75408172607422
2010-03-10,23.303220748901367
2010-03-11,23.02161407470703
2010-03-12,22.84560203552246
2010-03-15,22.606239318847656
2010-03-16,23.260986328125
2010-03-17,23.852367401123047
2010-03-18,23.5848388671875
2010-03-19,23.02161407470703
2010-03-22,22.817441940307617
2010-03-23,22.61328125
2010-03-24,22.42319679260254
2010-03-25,22.17678451538086
2010-03-26,22.09934425354004
2010-03-29,21.578367233276367
2010-03-30,21.64876365661621
2010-03-31,21.120746612548828
2010-04-01,20.72649383544922
2010-04-05,21.3601131439209
2010-04-06,21.324909210205078
2010-04-07,21.59947967529297
2010-04-08,21.317874908447266
2010-04-09,22.789287567138672
2010-04-12,22.916019439697266
2010-04-13,23.04977798461914
2010-04-14,23.81715965270996
2010-04-15,24.53527069091797
2010-04-16,24.21141815185547
2010-04-19,23.563716888427734
2010-04-20,22.634403228759766
2010-04-21,23.950925827026367
2010-04-22,24.99992561340332
2010-04-23,26.105247497558594
2010-04-26,25.725065231323242
2010-04-27,25.598344802856445
2010-04-28,25.66874885559082
2010-04-29,25.577232360839844
2010-04-30,25.232254028320312
2010-05-03,26.914871215820312
2010-05-04,25.767305374145508
2010-05-05,25.915157318115234
2010-05-06,24.978805541992188
2010-05-07,24.0142879486084
2010-05-10,24.964719772338867
2010-05-11,25.66874885559082
2010-05-12,26.569915771484375
2010-05-13,26.407974243164062
2010-05-14,25.964433670043945
2010-05-17,24.3170166015625
2010-05-18,23.83124351501465
2010-05-19,23.436983108520508
2010-05-20,21.909257888793945
2010-05-21,22.331663131713867
2010-05-24,21.092578887939453
2010-05-25,21.10666275024414
2010-05-26,21.934518814086914
2010-05-27,23.05247688293457
2010-05-28,23.066619873046875
2010-06-01,22.52179527282715
2010-06-02,21.524127960205078
2010-06-03,21.24110984802246
2010-06-04,20.059471130371094
2010-06-07,19.005197525024414
2010-06-08,18.96982192993164
2010-06-09,18.38254165649414
2010-06-10,18.524057388305664
2010-06-11,18.60896873474121
2010-06-14,18.96982192993164
2010-06-15,19.259920120239258
2010-06-16,19.323596954345703
2010-06-17,19.47926902770996
2010-06-18,19.507568359375
2010-06-21,19.252840042114258
2010-06-22,19.06180763244629
2010-06-23,18.84953498840332
2010-06-24,18.219806671142578
2010-06-25,17.986305236816406
2010-06-28,18.02875518798828
2010-06-29,17.101850509643555
2010-06-30,16.521644592285156
2010-07-01,15.474453926086426
2010-07-02,16.132482528686523
2010-07-06,16.061725616455078
2010-07-07,16.663156509399414
2010-07-08,16.30937385559082
2010-07-09,16.967405319213867
2010-07-12,16.76929473876953
2010-07-13,16.974485397338867
2010-07-14,17.07354736328125
2010-07-15,16.924955368041992
2010-07-16,16.22446632385254
2010-07-19,15.644261360168457
2010-07-20,16.35182762145996
2010-07-21,16.252771377563477
2010-07-22,17.052318572998047
2010-07-23,17.491010665893555
2010-07-26,18.099515914916992
2010-07-27,17.689125061035156
2010-07-28,17.05939292907715
2010-07-29,17.052318572998047
2010-07-30,16.613630294799805
2010-08-02,16.443809509277344
2010-08-03,16.31645393371582
2010-08-04,16.238628387451172
2010-08-05,16.804670333862305
2010-08-06,17.066471099853516
2010-08-09,17.717432022094727
2010-08-10,17.667896270751953
2010-08-11,17.335344314575195
2010-08-12,17.689125061035156
2010-08-13,17.5476131439209
2010-08-16,17.65374755859375
2010-08-17,17.533464431762695
2010-08-18,17.689125061035156
2010-08-19,17.448545455932617
2010-08-20,18.410846710205078
2010-08-23,17.950927734375
2010-08-24,17.69620132446289
2010-08-25,17.72467613220215
2010-08-26,17.774497985839844
2010-08-27,18.35820960998535
2010-08-30,17.674850463867188
2010-08-31,17.432825088500977
2010-09-01,18.43651008605957
2010-09-02,19.36189842224121
2010-09-03,20.408294677734375
2010-09-07,19.867298126220703
2010-09-08,20.564891815185547
2010-09-09,20.265918731689453
2010-09-10,20.2089786529541
2010-09-13,20.892335891723633
2010-09-14,19.824583053588867
2010-09-15,19.753408432006836
2010-09-16,19.041576385498047
2010-09-17,18.884963989257812
2010-09-20,19.283588409423828
2010-09-21,19.183944702148438
2010-09-22,19.013097763061523
2010-09-23,18.79242515563965
2010-09-24,19.29071044921875
2010-09-27,19.176820755004883
2010-09-28,19.525619506835938
2010-09-29,19.838825225830078
2010-09-30,20.365589141845703
2010-10-01,20.03813934326172
2010-10-04,20.180505752563477
2010-10-05,20.315759658813477
2010-10-06,20.344226837158203
2010-10-07,20.0737247467041
2010-10-08,20.230337142944336
2010-10-11,20.287275314331055
2010-10-12,20.337106704711914
2010-10-13,20.607603073120117
2010-10-14,19.9598388671875
2010-10-15,20.002548217773438
2010-10-18,20.51506805419922
2010-10-19,20.23745346069336
2010-10-20,20.44388198852539
2010-10-21,20.23745346069336
2010-10-22,20.714380264282227
2010-10-25,20.82827377319336
2010-10-26,21.027589797973633
2010-10-27,21.034700393676758
2010-10-28,21.42621421813965
2010-10-29,21.611295700073242
2010-11-01,21.376392364501953
2010-11-02,22.123809814453125
2010-11-03,22.508203506469727
2010-11-04,23.134626388549805
2010-11-05,23.205795288085938
2010-11-08,23.412233352661133
2010-11-09,22.636333465576172
2010-11-10,22.928190231323242
2010-11-11,22.992246627807617
2010-11-12,22.9566593170166
2010-11-15,22.985132217407227
2010-11-16,22.72887420654297
2010-11-17,22.02415657043457
2010-11-18,22.088220596313477
2010-11-19,22.05974578857422
2010-11-22,22.01703453063965
2010-11-23,21.67336082458496
2010-11-24,21.959758758544922
2010-11-26,21.866680145263672
2010-11-29,21.573118209838867
2010-11-30,21.60892105102539
2010-12-01,21.465721130371094
2010-12-02,21.880996704101562
2010-12-03,22.267637252807617
2010-12-06,22.188875198364258
2010-12-07,22.468114852905273
2010-12-08,23.205596923828125
2010-12-09,23.87864875793457
2010-12-10,24.071962356567383
2010-12-13,23.506319046020508
2010-12-14,23.570762634277344
2010-12-15,23.35595703125
2010-12-16,22.91204261779785
2010-12-17,23.649520874023438
2010-12-20,23.814207077026367
2010-12-21,24.601808547973633
2010-12-22,24.873884201049805
2010-12-23,24.215164184570312
2010-12-27,24.42280387878418
2010-12-28,24.293920516967773
2010-12-29,24.42995834350586
2010-12-30,24.40131378173828
2010-12-31,24.344038009643555
2011-01-03,25.46100425720215
2011-01-04,24.480087280273438
2011-01-05,24.802289962768555
2011-01-06,24.981287002563477
2011-01-07,25.024246215820312
2011-01-10,25.009925842285156
2011-01-11,24.63043975830078
2011-01-12,25.045724868774414
2011-01-13,24.809452056884766
2011-01-14,25.009925842285156
2011-01-18,25.038557052612305
2011-01-19,24.709197998046875
2011-01-20,24.64476203918457
2011-01-21,24.54452896118164
2011-01-24,24.64476203918457
2011-01-25,24.48724937438965
2011-01-26,24.823759078979492
2011-01-27,24.172199249267578
2011-01-28,22.804643630981445
2011-01-31,23.1268367767334
2011-02-01,22.775999069213867
2011-02-02,24.795124053955078
2011-02-03,25.045724868774414
2011-02-04,24.845243453979492
2011-02-07,25.038557052612305
2011-02-08,24.909671783447266
2011-02-09,24.909671783447266
2011-02-10,24.873884201049805
2011-02-11,24.444284439086914
2011-02-14,24.200841903686523
2011-02-15,23.98604393005371
2011-02-16,24.537355422973633
2011-02-17,24.623281478881836
2011-02-18,24.952638626098633
2011-02-22,24.272445678710938
2011-02-23,24.186058044433594
2011-02-24,24.315635681152344
2011-02-25,25.17942237854004
2011-02-28,24.81951332092285
2011-03-01,24.085290908813477
2011-03-02,23.970115661621094
2011-03-03,24.308435440063477
2011-03-04,24.0277042388916
2011-03-07,23.423051834106445
2011-03-08,23.934133529663086
2011-03-09,23.71097183227539
2011-03-10,23.25029182434082
2011-03-11,23.14951515197754
2011-03-14,22.854393005371094
2011-03-15,22.33612060546875
2011-03-16,21.976207733154297
2011-03-17,21.933019638061523
2011-03-18,21.882631301879883
2011-03-21,24.517181396484375
2011-03-22,24.05649185180664
2011-03-23,24.653949737548828
2011-03-24,24.877099990844727
2011-03-25,25.165021896362305
2011-03-28,24.35881805419922
2011-03-29,24.286840438842773
2011-03-30,24.754722595214844
2011-03-31,24.6827392578125
2011-04-01,24.956274032592773
2011-04-04,24.97786521911621
2011-04-05,24.668338775634766
2011-04-06,24.70433807373047
2011-04-07,24.697141647338867
2011-04-08,24.495582580566406
2011-04-11,24.452396392822266
2011-04-12,24.258045196533203
2011-04-13,24.114089965820312
2011-04-14,24.092491149902344
2011-04-15,24.64674949645996
2011-04-18,24.459590911865234
2011-04-19,23.905332565307617
2011-04-20,24.430805206298828
2011-04-21,24.459590911865234
2011-04-25,24.589162826538086
2011-04-26,24.56037712097168
2011-04-27,24.545974731445312
2011-04-28,24.689943313598633
2011-04-29,25.114641189575195
2011-05-02,25.884851455688477
2011-05-03,26.00721549987793
2011-05-04,25.136226654052734
2011-05-05,25.913639068603516
2011-05-06,25.460147857666016
2011-05-09,25.719284057617188
2011-05-10,25.96402931213379
2011-05-11,25.906448364257812
2011-05-12,26.151193618774414
2011-05-13,26.259153366088867
2011-05-16,26.43911361694336
2011-05-17,26.482301712036133
2011-05-18,25.863256454467773
2011-05-19,25.719284057617188
2011-05-20,25.496143341064453
2011-05-23,25.488950729370117
2011-05-24,25.52492904663086
2011-05-25,25.82157325744629
2011-05-26,25.749216079711914
2011-05-27,26.197786331176758
2011-05-31,26.77658462524414
2011-06-01,25.944564819335938
2011-06-02,25.88668441772461
2011-06-03,25.365766525268555
2011-06-06,24.74356460571289
2011-06-07,24.78696060180664
2011-06-08,24.85932159423828
2011-06-09,25.655170440673828
2011-06-10,25.011245727539062
2011-06-13,25.792631149291992
2011-06-14,24.87379264831543
2011-06-15,23.96218490600586
2011-06-16,23.96218490600586
2011-06-17,24.2515869140625
2011-06-20,23.737903594970703
2011-06-21,24.04176902770996
2011-06-22,24.403526306152344
2011-06-23,23.651077270507812
2011-06-24,23.56426239013672
2011-06-27,23.803010940551758
2011-06-28,23.86812973022461
2011-06-29,24.092411041259766
2011-06-30,24.10687828063965
2011-07-01,24.30946159362793
2011-07-05,24.200939178466797
2011-07-06,23.853656768798828
2011-07-07,24.02005958557129
2011-07-08,23.730661392211914
2011-07-11,22.963760375976562
2011-07-12,22.970993041992188
2011-07-13,23.144636154174805
2011-07-14,22.847997665405273
2011-07-15,22.630952835083008
2011-07-18,22.138975143432617
2011-07-19,21.96533203125
2011-07-20,22.204092025756836
2011-07-21,23.12293243408203
2011-07-22,23.050582885742188
2011-07-25,22.638185501098633
2011-07-26,22.348787307739258
2011-07-27,21.126083374023438
2011-07-28,21.212902069091797
2011-07-29,20.568988800048828
2011-08-01,20.20724868774414
2011-08-02,18.948360443115234
2011-08-03,18.658960342407227
2011-08-04,18.043991088867188
2011-08-05,17.132387161254883
2011-08-08,15.490049362182617
2011-08-09,16.937034606933594
2011-08-10,15.265761375427246
2011-08-11,15.613041877746582
2011-08-12,15.837323188781738
2011-08-15,16.741701126098633
2011-08-16,16.86467933654785
2011-08-17,17.03832244873047
2011-08-18,16.546356201171875
2011-08-19,16.50294303894043
2011-08-22,16.43781852722168
2011-08-23,17.219200134277344
2011-08-24,17.868019104003906
2011-08-25,17.605575561523438
2011-08-26,17.787830352783203
2011-08-29,18.633481979370117
2011-08-30,18.815738677978516
2011-08-31,19.121910095214844
2011-09-01,18.77199363708496
2011-09-02,17.58370590209961
2011-09-06,17.386882781982422
2011-09-07,18.5678768157959
2011-09-08,17.889890670776367
2011-09-09,17.13901710510254
2011-09-12,17.233781814575195
2011-09-13,17.59099578857422
2011-09-14,17.926345825195312
2011-09-15,17.598291397094727
2011-09-16,17.87531280517578
2011-09-19,17.182754516601562
2011-09-20,16.905729293823242
2011-09-21,16.402706146240234
2011-09-22,16.44645881652832
2011-09-23,17.036949157714844
2011-09-26,16.92030906677246
2011-09-27,17.649322509765625
2011-09-28,16.541231155395508
2011-09-29,17.051530838012695
2011-09-30,16.621416091918945
2011-10-03,15.258171081542969
2011-10-04,16.526639938354492
2011-10-05,17.248363494873047
2011-10-06,17.853443145751953
2011-10-07,17.313974380493164
2011-10-10,18.24710464477539
2011-10-11,17.984663009643555
2011-10-12,18.07943344116211
2011-10-13,17.605575561523438
2011-10-14,17.67848014831543
2011-10-17,17.321264266967773
2011-10-18,17.999238967895508
2011-10-19,17.430620193481445
2011-10-20,17.54726219177246
2011-10-21,17.20462989807129
2011-10-24,17.838863372802734
2011-10-25,17.0806941986084
2011-10-26,17.277524948120117
2011-10-27,20.959022521972656
2011-10-28,21.002761840820312
2011-10-31,20.00402069091797
2011-11-01,19.143787384033203
2011-11-02,20.142528533935547
2011-11-03,20.4705867767334
2011-11-04,20.594512939453125
2011-11-07,20.48516273498535
2011-11-08,20.871532440185547
2011-11-09,19.559326171875
2011-11-10,19.916540145874023
2011-11-11,20.4705867767334
2011-11-14,19.887378692626953
2011-11-15,20.193571090698242
2011-11-16,19.36977767944336
2011-11-17,18.939666748046875
2011-11-18,18.80844497680664
2011-11-21,18.575157165527344
2011-11-22,18.193078994750977
2011-11-23,17.649343490600586
2011-11-25,17.40686798095703
2011-11-28,19.02337074279785
2011-11-29,18.751508712768555
2011-11-30,20.345972061157227
2011-12-01,19.875717163085938
2011-12-02,19.927148818969727
2011-12-05,20.573759078979492
2011-12-06,20.390056610107422
2011-12-07,20.77949333190918
2011-12-08,19.75815773010254
2011-12-09,20.434146881103516
