Date,PAR
2010-06-16,5.829999923706055
2010-06-17,5.889999866485596
2010-06-18,5.820000171661377
2010-06-21,5.730000019073486
2010-06-22,5.75
2010-06-23,5.739999771118164
2010-06-24,5.550000190734863
2010-06-25,5.71999979019165
2010-06-28,5.449999809265137
2010-06-29,5.239999771118164
2010-06-30,5.139999866485596
2010-07-01,5.099999904632568
2010-07-02,4.920000076293945
2010-07-06,5.099999904632568
2010-07-07,5.0
2010-07-08,4.940000057220459
2010-07-09,4.900000095367432
2010-07-12,4.75
2010-07-13,4.880000114440918
2010-07-14,5.039999961853027
2010-07-15,4.949999809265137
2010-07-16,4.800000190734863
2010-07-19,4.869999885559082
2010-07-20,4.829999923706055
2010-07-21,4.940000057220459
2010-07-22,5.139999866485596
2010-07-23,5.460000038146973
2010-07-26,5.400000095367432
2010-07-27,5.949999809265137
2010-07-28,5.929999828338623
2010-07-29,5.960000038146973
2010-07-30,5.980000019073486
2010-08-02,5.989999771118164
2010-08-03,5.96999979019165
2010-08-04,5.96999979019165
2010-08-05,5.880000114440918
2010-08-06,6.0
2010-08-09,5.989999771118164
2010-08-10,5.869999885559082
2010-08-11,5.75
2010-08-12,5.389999866485596
2010-08-13,5.349999904632568
2010-08-16,5.349999904632568
2010-08-17,5.340000152587891
2010-08-18,5.349999904632568
2010-08-19,5.25
2010-08-20,5.190000057220459
2010-08-23,5.0
2010-08-24,4.889999866485596
2010-08-25,5.0
2010-08-26,4.769999980926514
2010-08-27,4.840000152587891
2010-08-30,4.980000019073486
2010-08-31,4.829999923706055
2010-09-01,4.96999979019165
2010-09-02,4.929999828338623
2010-09-03,5.0
2010-09-07,4.960000038146973
2010-09-08,5.0
2010-09-09,5.0
2010-09-10,4.949999809265137
2010-09-13,6.0
2010-09-14,5.789999961853027
2010-09-15,5.71999979019165
2010-09-16,5.940000057220459
2010-09-17,5.25
2010-09-20,5.53000020980835
2010-09-21,5.5
2010-09-22,5.460000038146973
2010-09-23,5.440000057220459
2010-09-24,5.559999942779541
2010-09-27,5.539999961853027
2010-09-28,6.0
2010-09-29,5.96999979019165
2010-09-30,6.150000095367432
2010-10-01,6.210000038146973
2010-10-04,6.119999885559082
2010-10-05,6.090000152587891
2010-10-06,6.349999904632568
2010-10-07,6.099999904632568
2010-10-08,6.300000190734863
2010-10-11,6.289999961853027
2010-10-12,6.260000228881836
2010-10-13,6.28000020980835
2010-10-14,6.269999980926514
2010-10-15,6.349999904632568
2010-10-18,6.300000190734863
2010-10-19,6.269999980926514
2010-10-20,6.289999961853027
2010-10-21,6.28000020980835
2010-10-22,6.639999866485596
2010-10-25,6.710000038146973
2010-10-26,6.559999942779541
2010-10-27,6.139999866485596
2010-10-28,6.309999942779541
2010-10-29,6.25
2010-11-01,6.050000190734863
2010-11-02,6.170000076293945
2010-11-03,6.199999809265137
2010-11-04,6.179999828338623
2010-11-05,6.050000190734863
2010-11-08,6.25
2010-11-09,6.110000133514404
2010-11-10,6.320000171661377
2010-11-11,6.320000171661377
2010-11-12,6.239999771118164
2010-11-15,6.25
2010-11-16,6.28000020980835
2010-11-17,6.260000228881836
2010-11-18,6.449999809265137
2010-11-19,6.489999771118164
2010-11-22,6.599999904632568
2010-11-23,6.050000190734863
2010-11-24,6.119999885559082
2010-11-26,6.090000152587891
2010-11-29,6.090000152587891
2010-11-30,6.0
2010-12-01,5.980000019073486
2010-12-02,5.730000019073486
2010-12-03,5.78000020980835
2010-12-06,5.710000038146973
2010-12-07,5.559999942779541
2010-12-08,5.5
2010-12-09,5.300000190734863
2010-12-10,5.300000190734863
2010-12-13,5.269999980926514
2010-12-14,5.300000190734863
2010-12-15,5.239999771118164
2010-12-16,5.309999942779541
2010-12-17,5.329999923706055
2010-12-20,5.239999771118164
2010-12-21,5.289999961853027
2010-12-22,5.400000095367432
2010-12-23,5.849999904632568
2010-12-27,5.809999942779541
2010-12-28,5.75
2010-12-29,5.75
2010-12-30,5.679999828338623
2010-12-31,5.710000038146973
2011-01-03,5.980000019073486
2011-01-04,5.900000095367432
2011-01-05,5.980000019073486
2011-01-06,6.150000095367432
2011-01-07,5.980000019073486
2011-01-10,6.0
2011-01-11,6.039999961853027
2011-01-12,5.940000057220459
2011-01-13,5.869999885559082
2011-01-14,5.849999904632568
2011-01-18,5.739999771118164
2011-01-19,5.739999771118164
2011-01-20,5.690000057220459
2011-01-21,5.75
2011-01-24,5.820000171661377
2011-01-25,6.010000228881836
2011-01-26,6.090000152587891
2011-01-27,6.050000190734863
2011-01-28,6.019999980926514
2011-01-31,6.039999961853027
2011-02-01,5.989999771118164
2011-02-02,5.949999809265137
2011-02-03,6.010000228881836
2011-02-04,6.010000228881836
2011-02-07,5.78000020980835
2011-02-08,5.829999923706055
2011-02-09,5.800000190734863
2011-02-10,5.300000190734863
2011-02-11,5.119999885559082
2011-02-14,5.300000190734863
2011-02-15,5.670000076293945
2011-02-16,5.480000019073486
2011-02-17,5.539999961853027
2011-02-18,5.289999961853027
2011-02-22,5.289999961853027
2011-02-23,5.400000095367432
2011-02-24,5.480000019073486
2011-02-25,5.460000038146973
2011-02-28,5.360000133514404
2011-03-01,5.420000076293945
2011-03-02,5.480000019073486
2011-03-03,5.610000133514404
2011-03-04,5.550000190734863
2011-03-07,5.539999961853027
2011-03-08,5.349999904632568
2011-03-09,5.190000057220459
2011-03-10,5.190000057220459
2011-03-11,5.099999904632568
2011-03-14,5.110000133514404
2011-03-15,4.96999979019165
2011-03-16,4.920000076293945
2011-03-17,4.900000095367432
2011-03-18,4.900000095367432
2011-03-21,4.849999904632568
2011-03-22,4.840000152587891
2011-03-23,4.519999980926514
2011-03-24,4.5
2011-03-25,4.78000020980835
2011-03-28,4.639999866485596
2011-03-29,4.78000020980835
2011-03-30,4.739999771118164
2011-03-31,4.559999942779541
2011-04-01,4.599999904632568
2011-04-04,4.659999847412109
2011-04-05,4.739999771118164
2011-04-06,4.639999866485596
2011-04-07,4.650000095367432
2011-04-08,4.730000019073486
2011-04-11,4.739999771118164
2011-04-12,4.730000019073486
2011-04-13,4.650000095367432
2011-04-14,4.690000057220459
2011-04-15,4.71999979019165
2011-04-18,4.639999866485596
2011-04-19,4.630000114440918
2011-04-20,4.690000057220459
2011-04-21,4.909999847412109
2011-04-25,4.949999809265137
2011-04-26,4.920000076293945
2011-04-27,4.789999961853027
2011-04-28,4.349999904632568
2011-04-29,4.239999771118164
2011-05-02,4.199999809265137
2011-05-03,4.0
2011-05-04,4.010000228881836
2011-05-05,4.179999828338623
2011-05-06,4.210000038146973
2011-05-09,4.21999979019165
2011-05-10,4.289999961853027
2011-05-11,4.25
2011-05-12,4.300000190734863
2011-05-13,4.360000133514404
2011-05-16,4.340000152587891
2011-05-17,4.28000020980835
2011-05-18,4.260000228881836
2011-05-19,4.190000057220459
2011-05-20,4.170000076293945
2011-05-23,4.199999809265137
2011-05-24,4.170000076293945
2011-05-25,4.199999809265137
2011-05-26,4.119999885559082
2011-05-27,4.090000152587891
2011-05-31,4.079999923706055
2011-06-01,4.099999904632568
2011-06-02,4.119999885559082
2011-06-03,4.010000228881836
2011-06-06,3.9000000953674316
2011-06-07,3.9100000858306885
2011-06-08,3.9000000953674316
2011-06-09,3.880000114440918
2011-06-10,3.759999990463257
2011-06-13,3.8499999046325684
2011-06-14,3.759999990463257
2011-06-15,3.6600000858306885
2011-06-16,3.740000009536743
2011-06-17,3.740000009536743
2011-06-20,3.8399999141693115
2011-06-21,3.940000057220459
2011-06-22,3.9700000286102295
2011-06-23,3.9600000381469727
2011-06-24,3.9700000286102295
2011-06-27,3.9000000953674316
2011-06-28,3.869999885559082
2011-06-29,3.799999952316284
2011-06-30,3.8299999237060547
2011-07-01,3.890000104904175
2011-07-05,3.7699999809265137
2011-07-06,3.799999952316284
2011-07-07,3.8299999237060547
2011-07-08,3.799999952316284
2011-07-11,3.700000047683716
2011-07-12,3.740000009536743
2011-07-13,3.75
2011-07-14,3.740000009536743
2011-07-15,3.700000047683716
2011-07-18,3.680000066757202
2011-07-19,3.7100000381469727
2011-07-20,3.75
2011-07-21,3.7699999809265137
2011-07-22,3.740000009536743
2011-07-25,3.799999952316284
2011-07-26,3.759999990463257
2011-07-27,3.890000104904175
2011-07-28,3.880000114440918
2011-07-29,3.859999895095825
2011-08-01,3.890000104904175
2011-08-02,3.7699999809265137
2011-08-03,3.8399999141693115
2011-08-04,3.809999942779541
2011-08-05,3.680000066757202
2011-08-08,3.4600000381469727
2011-08-09,3.440000057220459
2011-08-10,3.4600000381469727
2011-08-11,3.5
2011-08-12,3.5299999713897705
2011-08-15,3.700000047683716
2011-08-16,3.6600000858306885
2011-08-17,3.6600000858306885
2011-08-18,3.430000066757202
2011-08-19,3.3499999046325684
2011-08-22,3.390000104904175
2011-08-23,3.430000066757202
2011-08-24,3.5999999046325684
2011-08-25,3.630000114440918
2011-08-26,3.6500000953674316
2011-08-29,3.6600000858306885
2011-08-30,3.6600000858306885
2011-08-31,3.619999885559082
2011-09-01,3.509999990463257
2011-09-02,3.509999990463257
2011-09-06,3.4000000953674316
2011-09-07,3.430000066757202
2011-09-08,3.430000066757202
2011-09-09,3.4000000953674316
2011-09-12,3.3399999141693115
2011-09-13,3.359999895095825
2011-09-14,3.359999895095825
2011-09-15,3.430000066757202
2011-09-16,3.4200000762939453
2011-09-19,3.440000057220459
2011-09-20,3.4000000953674316
2011-09-21,3.3399999141693115
2011-09-22,3.180000066757202
2011-09-23,3.0799999237060547
2011-09-26,3.0999999046325684
2011-09-27,3.2200000286102295
2011-09-28,3.25
2011-09-29,3.309999942779541
2011-09-30,3.3499999046325684
2011-10-03,3.299999952316284
2011-10-04,3.319999933242798
2011-10-05,3.390000104904175
2011-10-06,3.4000000953674316
2011-10-07,3.5399999618530273
2011-10-10,3.619999885559082
2011-10-11,3.700000047683716
2011-10-12,3.680000066757202
2011-10-13,3.6500000953674316
2011-10-14,3.6500000953674316
2011-10-17,3.609999895095825
2011-10-18,3.640000104904175
2011-10-19,3.5299999713897705
2011-10-20,3.490000009536743
2011-10-21,3.5
2011-10-24,3.5199999809265137
2011-10-25,3.549999952316284
2011-10-26,3.5299999713897705
2011-10-27,3.700000047683716
2011-10-28,3.6500000953674316
2011-10-31,3.680000066757202
2011-11-01,3.7100000381469727
2011-11-02,3.700000047683716
2011-11-03,3.7200000286102295
2011-11-04,3.7200000286102295
2011-11-07,3.7699999809265137
2011-11-08,3.940000057220459
2011-11-09,3.940000057220459
2011-11-10,3.9000000953674316
2011-11-11,3.9000000953674316
2011-11-14,3.9000000953674316
2011-11-15,3.869999885559082
2011-11-16,4.0
2011-11-17,3.9100000858306885
2011-11-18,3.950000047683716
2011-11-21,3.940000057220459
2011-11-22,3.930000066757202
2011-11-23,3.9200000762939453
2011-11-25,3.859999895095825
2011-11-28,3.9000000953674316
2011-11-29,3.950000047683716
2011-11-30,3.950000047683716
2011-12-01,3.9000000953674316
2011-12-02,3.9100000858306885
2011-12-05,3.869999885559082
2011-12-06,3.7300000190734863
2011-12-07,3.75
2011-12-08,3.630000114440918
2011-12-09,3.7100000381469727
2011-12-12,3.6600000858306885
2011-12-13,3.6700000762939453
2011-12-14,3.6700000762939453
2011-12-15,3.630000114440918
2011-12-16,3.4200000762939453
2011-12-19,3.430000066757202
2011-12-20,3.5299999713897705
2011-12-21,3.509999990463257
2011-12-22,3.430000066757202
2011-12-23,3.5299999713897705
2011-12-27,3.5899999141693115
2011-12-28,3.6500000953674316
2011-12-29,3.690000057220459
2011-12-30,3.940000057220459
2012-01-03,3.9800000190734863
2012-01-04,3.930000066757202
2012-01-05,4.25
2012-01-06,4.099999904632568
2012-01-09,4.170000076293945
2012-01-10,4.179999828338623
2012-01-11,4.239999771118164
2012-01-12,4.239999771118164
2012-01-13,4.260000228881836
2012-01-17,4.400000095367432
2012-01-18,4.400000095367432
2012-01-19,4.46999979019165
2012-01-20,4.579999923706055
2012-01-23,4.630000114440918
2012-01-24,4.789999961853027
2012-01-25,4.639999866485596
2012-01-26,4.699999809265137
2012-01-27,4.650000095367432
2012-01-30,4.599999904632568
2012-01-31,4.710000038146973
2012-02-01,4.730000019073486
2012-02-02,4.71999979019165
2012-02-03,4.75
2012-02-06,4.789999961853027
2012-02-07,5.019999980926514
2012-02-08,5.019999980926514
2012-02-09,5.099999904632568
2012-02-10,5.090000152587891
2012-02-13,5.079999923706055
2012-02-14,4.96999979019165
2012-02-15,5.039999961853027
2012-02-16,4.940000057220459
2012-02-17,5.090000152587891
2012-02-21,5.079999923706055
2012-02-22,4.949999809265137
2012-02-23,4.949999809265137
2012-02-24,5.019999980926514
2012-02-27,5.050000190734863
2012-02-28,5.090000152587891
2012-02-29,5.139999866485596
2012-03-01,5.050000190734863
2012-03-02,5.050000190734863
2012-03-05,5.010000228881836
2012-03-06,4.980000019073486
2012-03-07,4.940000057220459
2012-03-08,4.949999809265137
2012-03-09,4.929999828338623
2012-03-12,5.019999980926514
2012-03-13,4.909999847412109
2012-03-14,4.809999942779541
2012-03-15,4.880000114440918
2012-03-16,4.869999885559082
2012-03-19,5.079999923706055
2012-03-20,5.090000152587891
2012-03-21,5.090000152587891
2012-03-22,4.949999809265137
2012-03-23,4.849999904632568
2012-03-26,4.889999866485596
2012-03-27,4.889999866485596
2012-03-28,4.900000095367432
2012-03-29,4.900000095367432
2012-03-30,4.909999847412109
2012-04-02,4.900000095367432
2012-04-03,5.079999923706055
2012-04-04,4.940000057220459
2012-04-05,5.039999961853027
2012-04-09,5.050000190734863
2012-04-10,4.820000171661377
2012-04-11,4.880000114440918
2012-04-12,4.929999828338623
2012-04-13,4.75
2012-04-16,4.840000152587891
2012-04-17,4.949999809265137
2012-04-18,4.78000020980835
2012-04-19,4.820000171661377
2012-04-20,4.789999961853027
2012-04-23,4.840000152587891
2012-04-24,4.820000171661377
2012-04-25,4.869999885559082
2012-04-26,5.050000190734863
2012-04-27,5.079999923706055
2012-04-30,5.090000152587891
2012-05-01,5.03000020980835
2012-05-02,5.059999942779541
2012-05-03,4.989999771118164
2012-05-04,5.070000171661377
2012-05-07,5.050000190734863
2012-05-08,4.989999771118164
2012-05-09,5.050000190734863
2012-05-10,4.96999979019165
2012-05-11,4.949999809265137
2012-05-14,4.989999771118164
2012-05-15,5.019999980926514
2012-05-16,5.03000020980835
2012-05-17,5.039999961853027
2012-05-18,5.050000190734863
2012-05-21,5.070000171661377
2012-05-22,5.079999923706055
2012-05-23,5.070000171661377
2012-05-24,5.070000171661377
2012-05-25,5.070000171661377
2012-05-29,5.090000152587891
2012-05-30,5.139999866485596
2012-05-31,5.119999885559082
2012-06-01,5.010000228881836
2012-06-04,5.050000190734863
2012-06-05,5.050000190734863
2012-06-06,5.059999942779541
2012-06-07,4.960000038146973
2012-06-08,5.019999980926514
2012-06-11,4.949999809265137
2012-06-12,4.900000095367432
2012-06-13,4.880000114440918
2012-06-14,4.829999923706055
2012-06-15,4.739999771118164
2012-06-18,4.829999923706055
2012-06-19,4.96999979019165
2012-06-20,4.980000019073486
2012-06-21,4.980000019073486
2012-06-22,4.960000038146973
2012-06-25,4.809999942779541
2012-06-26,4.849999904632568
2012-06-27,4.949999809265137
2012-06-28,4.78000020980835
2012-06-29,4.929999828338623
2012-07-02,5.019999980926514
2012-07-03,5.0
2012-07-05,5.0
2012-07-06,5.139999866485596
2012-07-09,5.25
2012-07-10,5.159999847412109
2012-07-11,5.099999904632568
2012-07-12,5.090000152587891
2012-07-13,5.099999904632568
2012-07-16,5.170000076293945
2012-07-17,5.130000114440918
2012-07-18,5.139999866485596
2012-07-19,5.150000095367432
2012-07-20,5.170000076293945
2012-07-23,5.110000133514404
2012-07-24,5.010000228881836
2012-07-25,5.059999942779541
2012-07-26,5.130000114440918
2012-07-27,5.130000114440918
2012-07-30,5.099999904632568
2012-07-31,5.130000114440918
2012-08-01,5.110000133514404
2012-08-02,5.119999885559082
2012-08-03,5.079999923706055
2012-08-06,5.119999885559082
2012-08-07,5.150000095367432
2012-08-08,5.099999904632568
2012-08-09,5.099999904632568
2012-08-10,5.150000095367432
2012-08-13,5.210000038146973
2012-08-14,5.139999866485596
2012-08-15,5.170000076293945
2012-08-16,5.210000038146973
2012-08-17,5.199999809265137
2012-08-20,5.199999809265137
2012-08-21,5.159999847412109
2012-08-22,5.150000095367432
2012-08-23,5.150000095367432
2012-08-24,5.150000095367432
2012-08-27,5.099999904632568
2012-08-28,5.130000114440918
2012-08-29,5.099999904632568
2012-08-30,5.070000171661377
2012-08-31,5.010000228881836
2012-09-04,5.099999904632568
2012-09-05,5.110000133514404
2012-09-06,5.25
2012-09-07,5.210000038146973
2012-09-10,5.21999979019165
2012-09-11,5.230000019073486
2012-09-12,5.320000171661377
2012-09-13,5.369999885559082
2012-09-14,5.420000076293945
2012-09-17,5.440000057220459
2012-09-18,5.449999809265137
2012-09-19,5.519999980926514
2012-09-20,5.519999980926514
2012-09-21,5.510000228881836
2012-09-24,5.519999980926514
2012-09-25,5.480000019073486
2012-09-26,5.400000095367432
2012-09-27,5.440000057220459
2012-09-28,5.449999809265137
2012-10-01,5.369999885559082
2012-10-02,5.380000114440918
2012-10-03,5.420000076293945
2012-10-04,5.5
2012-10-05,5.449999809265137
2012-10-08,5.449999809265137
2012-10-09,5.460000038146973
2012-10-10,5.420000076293945
2012-10-11,5.449999809265137
2012-10-12,5.429999828338623
2012-10-15,5.409999847412109
2012-10-16,5.380000114440918
2012-10-17,5.409999847412109
2012-10-18,5.429999828338623
2012-10-19,5.349999904632568
2012-10-22,5.400000095367432
2012-10-23,5.440000057220459
2012-10-24,5.440000057220459
2012-10-25,5.360000133514404
2012-10-26,5.389999866485596
2012-10-31,5.349999904632568
2012-11-01,5.420000076293945
2012-11-02,5.320000171661377
2012-11-05,5.019999980926514
2012-11-06,5.119999885559082
2012-11-07,5.139999866485596
2012-11-08,5.170000076293945
2012-11-09,5.239999771118164
2012-11-12,5.099999904632568
2012-11-13,5.070000171661377
2012-11-14,5.099999904632568
2012-11-15,5.0
2012-11-16,4.949999809265137
2012-11-19,4.960000038146973
2012-11-20,4.900000095367432
2012-11-21,4.900000095367432
2012-11-23,4.949999809265137
2012-11-26,5.0
2012-11-27,5.0
2012-11-28,4.949999809265137
2012-11-29,5.03000020980835
2012-11-30,5.019999980926514
2012-12-03,5.010000228881836
2012-12-04,5.010000228881836
2012-12-05,5.0
2012-12-06,4.989999771118164
2012-12-07,4.960000038146973
2012-12-10,4.820000171661377
2012-12-11,4.900000095367432
2012-12-12,4.960000038146973
2012-12-13,4.900000095367432
2012-12-14,4.909999847412109
2012-12-17,4.960000038146973
2012-12-18,4.96999979019165
2012-12-19,4.909999847412109
2012-12-20,4.929999828338623
2012-12-21,4.940000057220459
2012-12-24,4.96999979019165
2012-12-26,4.980000019073486
2012-12-27,4.960000038146973
2012-12-28,4.980000019073486
2012-12-31,4.900000095367432
2013-01-02,4.980000019073486
2013-01-03,5.050000190734863
2013-01-04,5.099999904632568
2013-01-07,4.980000019073486
2013-01-08,4.960000038146973
2013-01-09,4.949999809265137
2013-01-10,4.929999828338623
2013-01-11,4.940000057220459
2013-01-14,4.900000095367432
2013-01-15,4.889999866485596
2013-01-16,4.849999904632568
2013-01-17,4.679999828338623
2013-01-18,4.71999979019165
2013-01-22,4.71999979019165
2013-01-23,4.739999771118164
2013-01-24,4.619999885559082
2013-01-25,4.619999885559082
2013-01-28,4.559999942779541
2013-01-29,4.559999942779541
2013-01-30,4.409999847412109
2013-01-31,4.440000057220459
2013-02-01,4.400000095367432
2013-02-04,4.420000076293945
2013-02-05,4.320000171661377
2013-02-06,4.429999828338623
2013-02-07,4.420000076293945
2013-02-08,4.440000057220459
2013-02-11,4.329999923706055
2013-02-12,4.320000171661377
2013-02-13,4.320000171661377
2013-02-14,4.519999980926514
2013-02-15,4.550000190734863
2013-02-19,4.400000095367432
2013-02-20,4.519999980926514
2013-02-21,4.590000152587891
2013-02-22,4.550000190734863
2013-02-25,4.570000171661377
2013-02-26,4.610000133514404
2013-02-27,4.590000152587891
2013-02-28,4.579999923706055
2013-03-01,4.550000190734863
2013-03-04,4.5
2013-03-05,4.599999904632568
2013-03-06,4.579999923706055
2013-03-07,4.590000152587891
2013-03-08,4.650000095367432
2013-03-11,4.710000038146973
2013-03-12,4.78000020980835
2013-03-13,4.599999904632568
2013-03-14,4.650000095367432
2013-03-15,4.619999885559082
2013-03-18,4.619999885559082
2013-03-19,4.619999885559082
2013-03-20,4.650000095367432
2013-03-21,4.650000095367432
2013-03-22,4.659999847412109
2013-03-25,4.670000076293945
2013-03-26,4.590000152587891
2013-03-27,4.539999961853027
2013-03-28,4.710000038146973
2013-04-01,4.849999904632568
2013-04-02,4.809999942779541
2013-04-03,4.71999979019165
2013-04-04,4.489999771118164
2013-04-05,4.320000171661377
2013-04-08,4.179999828338623
2013-04-09,4.199999809265137
2013-04-10,4.309999942779541
2013-04-11,4.349999904632568
2013-04-12,4.5
2013-04-15,4.349999904632568
2013-04-16,4.329999923706055
2013-04-17,4.269999980926514
2013-04-18,4.179999828338623
2013-04-19,4.139999866485596
2013-04-22,4.199999809265137
2013-04-23,4.199999809265137
2013-04-24,4.150000095367432
2013-04-25,4.239999771118164
2013-04-26,4.25
2013-04-29,4.190000057220459
2013-04-30,4.190000057220459
2013-05-01,4.199999809265137
2013-05-02,4.139999866485596
2013-05-03,4.130000114440918
2013-05-06,4.050000190734863
2013-05-07,3.869999885559082
2013-05-08,3.930000066757202
2013-05-09,3.9200000762939453
2013-05-10,3.990000009536743
2013-05-13,3.8499999046325684
2013-05-14,3.8499999046325684
2013-05-15,3.990000009536743
2013-05-16,4.0
2013-05-17,4.019999980926514
2013-05-20,4.039999961853027
2013-05-21,4.019999980926514
2013-05-22,3.950000047683716
2013-05-23,3.9700000286102295
2013-05-24,3.990000009536743
2013-05-28,3.950000047683716
2013-05-29,3.950000047683716
2013-05-30,3.9800000190734863
2013-05-31,3.990000009536743
2013-06-03,3.9600000381469727
2013-06-04,3.940000057220459
2013-06-05,4.0
2013-06-06,4.019999980926514
2013-06-07,3.9800000190734863
2013-06-10,4.210000038146973
2013-06-11,4.099999904632568
2013-06-12,4.050000190734863
2013-06-13,4.079999923706055
2013-06-14,4.130000114440918
2013-06-17,4.110000133514404
2013-06-18,4.059999942779541
2013-06-19,4.019999980926514
2013-06-20,3.9800000190734863
2013-06-21,4.110000133514404
2013-06-24,3.950000047683716
2013-06-25,3.9700000286102295
2013-06-26,4.019999980926514
2013-06-27,4.039999961853027
2013-06-28,4.03000020980835
2013-07-01,4.019999980926514
2013-07-02,4.050000190734863
2013-07-03,4.119999885559082
2013-07-05,4.199999809265137
2013-07-08,4.210000038146973
2013-07-09,4.309999942779541
2013-07-10,4.309999942779541
2013-07-11,4.340000152587891
2013-07-12,4.300000190734863
2013-07-15,4.300000190734863
2013-07-16,4.300000190734863
2013-07-17,4.289999961853027
2013-07-18,4.28000020980835
2013-07-19,4.300000190734863
2013-07-22,4.260000228881836
2013-07-23,4.289999961853027
2013-07-24,4.300000190734863
2013-07-25,4.28000020980835
2013-07-26,4.340000152587891
2013-07-29,4.320000171661377
2013-07-30,4.300000190734863
2013-07-31,4.199999809265137
2013-08-01,4.320000171661377
2013-08-02,4.380000114440918
2013-08-05,4.389999866485596
2013-08-06,4.360000133514404
2013-08-07,4.369999885559082
2013-08-08,4.340000152587891
2013-08-09,4.369999885559082
2013-08-12,4.369999885559082
2013-08-13,4.239999771118164
2013-08-14,4.260000228881836
2013-08-15,4.25
2013-08-16,4.300000190734863
2013-08-19,4.349999904632568
2013-08-20,4.300000190734863
2013-08-21,4.300000190734863
2013-08-22,4.289999961853027
2013-08-23,4.300000190734863
2013-08-26,4.340000152587891
2013-08-27,4.300000190734863
2013-08-28,4.360000133514404
2013-08-29,4.360000133514404
2013-08-30,4.380000114440918
2013-09-03,4.389999866485596
2013-09-04,4.309999942779541
2013-09-05,4.360000133514404
2013-09-06,4.239999771118164
2013-09-09,4.309999942779541
2013-09-10,4.320000171661377
2013-09-11,4.400000095367432
2013-09-12,4.409999847412109
2013-09-13,4.429999828338623
2013-09-16,4.409999847412109
2013-09-17,4.409999847412109
2013-09-18,4.5
2013-09-19,4.619999885559082
2013-09-20,4.900000095367432
2013-09-23,4.730000019073486
2013-09-24,4.980000019073486
2013-09-25,5.059999942779541
2013-09-26,5.0
2013-09-27,5.03000020980835
2013-09-30,4.940000057220459
2013-10-01,5.0
2013-10-02,5.0
