Date,TPL
2010-09-14,10.111089706420898
2010-09-15,9.969091415405273
2010-09-16,9.708270072937012
2010-09-17,9.760436058044434
2010-09-20,10.108192443847656
2010-09-21,10.1951322555542
2010-09-22,10.25888729095459
2010-09-23,10.276276588439941
2010-09-24,10.386398315429688
2010-09-27,10.650116920471191
2010-09-28,11.447068214416504
2010-09-29,11.455759048461914
2010-09-30,11.600658416748047
2010-10-01,12.698997497558594
2010-10-04,11.809314727783203
2010-10-05,11.238407135009766
2010-10-06,11.012365341186523
2010-10-07,11.015264511108398
2010-10-08,11.073225021362305
2010-10-11,11.325348854064941
2010-10-12,11.34853458404541
2010-10-13,11.4122896194458
2010-10-14,11.305061340332031
2010-10-15,11.276084899902344
2010-10-18,11.194939613342285
2010-10-19,11.015264511108398
2010-10-20,11.070326805114746
2010-10-21,11.035551071166992
2010-10-22,10.934123039245605
2010-10-25,11.041346549987793
2010-10-26,10.948610305786133
2010-10-27,10.876160621643066
2010-10-28,10.676198959350586
2010-10-29,10.476236343383789
2010-11-01,10.563179016113281
2010-11-02,10.76603889465332
2010-11-03,10.650116920471191
2010-11-04,10.9544095993042
2010-11-05,10.812403678894043
2010-11-08,10.838485717773438
2010-11-09,11.229713439941406
2010-11-10,11.203635215759277
2010-11-11,11.470248222351074
2010-11-12,11.36591911315918
2010-11-15,11.519516944885254
2010-11-16,11.562984466552734
2010-11-17,11.487638473510742
2010-11-18,11.534005165100098
2010-11-19,11.487638473510742
2010-11-22,11.487638473510742
2010-11-23,11.505023956298828
2010-11-24,11.455759048461914
2010-11-26,11.345636367797852
2010-11-29,11.113795280456543
2010-11-30,11.148573875427246
2010-12-01,11.026857376098633
2010-12-02,10.879059791564941
2010-12-03,10.786322593688965
2010-12-06,10.566076278686523
2010-12-07,10.728363990783691
2010-12-08,10.809508323669434
2010-12-09,10.737056732177734
2010-12-10,10.69068717956543
2010-12-13,10.72546672821045
2010-12-14,10.731260299682617
2010-12-15,10.580567359924316
2010-12-16,10.661712646484375
2010-12-17,10.563179016113281
2010-12-20,10.719667434692383
2010-12-21,10.742851257324219
2010-12-22,10.650116920471191
2010-12-23,10.638527870178223
2010-12-27,10.467543601989746
2010-12-28,10.884857177734375
2010-12-29,10.722564697265625
2010-12-30,10.655915260314941
2010-12-31,10.571868896484375
2011-01-03,10.664608001708984
2011-01-04,10.693587303161621
2011-01-05,10.65881061553955
2011-01-06,10.705179214477539
2011-01-07,10.70228099822998
2011-01-10,10.803711891174316
2011-01-11,10.96889877319336
2011-01-12,10.939916610717773
2011-01-13,10.803711891174316
2011-01-14,10.832690238952637
2011-01-18,10.606645584106445
2011-01-19,10.525505065917969
2011-01-20,10.389299392700195
2011-01-21,10.28786849975586
2011-01-24,10.534198760986328
2011-01-25,10.583462715148926
2011-01-26,10.606645584106445
2011-01-27,10.826892852783203
2011-01-28,10.867464065551758
2011-01-31,10.939916610717773
2011-02-01,11.108000755310059
2011-02-02,11.626738548278809
2011-02-03,11.902050971984863
2011-02-04,11.626738548278809
2011-02-07,11.97450065612793
2011-02-08,11.997682571411133
2011-02-09,12.171561241149902
2011-02-10,12.655526161193848
2011-02-11,12.736673355102539
2011-02-14,12.574383735656738
2011-02-15,12.661323547363281
2011-02-16,13.01487922668457
2011-02-17,12.956917762756348
2011-02-18,12.875773429870605
2011-02-22,12.484543800354004
2011-02-23,12.722180366516113
2011-02-24,12.867082595825195
2011-02-25,12.884468078613281
2011-02-28,13.096019744873047
2011-03-01,13.330757141113281
2011-03-02,13.755805969238281
2011-03-03,13.665558815002441
2011-03-04,13.738335609436035
2011-03-07,13.744163513183594
2011-03-08,13.32202434539795
2011-03-09,13.193929672241211
2011-03-10,13.030899047851562
2011-03-11,12.937734603881836
2011-03-14,12.684454917907715
2011-03-15,12.731034278869629
2011-03-16,12.480667114257812
2011-03-17,12.80964183807373
2011-03-18,13.100767135620117
2011-03-21,13.348227500915527
2011-03-22,13.342406272888184
2011-03-23,13.388985633850098
2011-03-24,13.391897201538086
2011-03-25,13.057100296020508
2011-03-28,13.150263786315918
2011-03-29,13.18810749053955
2011-03-30,13.185196876525879
2011-03-31,13.001782417297363
2011-04-01,12.963935852050781
2011-04-04,13.348227500915527
2011-04-05,13.208487510681152
2011-04-06,13.53746223449707
2011-04-07,13.974152565002441
2011-04-08,14.233257293701172
2011-04-11,14.224523544311523
2011-04-12,14.067313194274902
2011-04-13,14.108072280883789
2011-04-14,13.82276725769043
2011-04-15,14.207056045532227
2011-04-18,13.706314086914062
2011-04-19,13.776185989379883
2011-04-20,14.227436065673828
2011-04-21,14.198321342468262
2011-04-25,14.21870231628418
2011-04-26,14.204140663146973
2011-04-27,14.064400672912598
2011-04-28,13.869346618652344
2011-04-29,13.82858657836914
2011-05-02,13.997442245483398
2011-05-03,13.677199363708496
2011-05-04,13.071653366088867
2011-05-05,12.902803421020508
2011-05-06,13.176462173461914
2011-05-09,13.683025360107422
2011-05-10,13.860612869262695
2011-05-11,13.700493812561035
2011-05-12,13.831501007080078
2011-05-13,13.65682315826416
2011-05-16,13.979974746704102
2011-05-17,13.566572189331055
2011-05-18,13.607333183288574
2011-05-19,13.5636625289917
2011-05-20,13.499612808227539
2011-05-23,13.479235649108887
2011-05-24,13.554929733276367
2011-05-25,13.566572189331055
2011-05-26,13.511260032653809
2011-05-27,13.566572189331055
2011-05-31,13.543282508850098
2011-06-01,13.732518196105957
2011-06-02,13.994531631469727
2011-06-03,13.671378135681152
2011-06-06,13.945039749145508
2011-06-07,13.872257232666016
2011-06-08,14.192500114440918
2011-06-09,14.288573265075684
2011-06-10,13.592774391174316
2011-06-13,13.231776237487793
2011-06-14,13.38607406616211
2011-06-15,13.668466567993164
2011-06-16,13.755805969238281
2011-06-17,13.610240936279297
2011-06-20,13.557838439941406
2011-06-21,13.557838439941406
2011-06-22,13.231776237487793
2011-06-23,12.416621208190918
2011-06-24,12.713569641113281
2011-06-27,12.66407585144043
2011-06-28,12.908623695373535
2011-06-29,13.138615608215332
2011-06-30,13.161905288696289
2011-07-01,13.406455039978027
2011-07-05,13.677199363708496
2011-07-06,13.316203117370605
2011-07-07,13.505437850952148
2011-07-08,13.557838439941406
2011-07-11,13.470499992370605
2011-07-12,13.319111824035645
2011-07-13,13.397719383239746
2011-07-14,13.275445938110352
2011-07-15,13.330757141113281
2011-07-18,13.077478408813477
2011-07-19,13.324939727783203
2011-07-20,13.342406272888184
2011-07-21,13.412276268005371
2011-07-22,13.39480972290039
2011-07-25,13.342406272888184
2011-07-26,13.214308738708496
2011-07-27,12.95520305633545
2011-07-28,12.832928657531738
2011-07-29,13.077478408813477
2011-08-01,13.240509986877441
2011-08-02,13.156081199645996
2011-08-03,12.864951133728027
2011-08-04,12.55053424835205
2011-08-05,12.416621208190918
2011-08-08,11.281216621398926
2011-08-09,11.680062294006348
2011-08-10,11.755755424499512
2011-08-11,12.227385520935059
2011-08-12,12.37294864654541
2011-08-15,12.565091133117676
2011-08-16,12.672811508178711
2011-08-17,12.771795272827148
2011-08-18,12.681543350219727
2011-08-19,12.355481147766113
2011-08-22,12.37294864654541
2011-08-23,12.183713912963867
2011-08-24,12.198270797729492
2011-08-25,12.218647956848145
2011-08-26,12.137134552001953
2011-08-29,12.37294864654541
2011-08-30,12.233206748962402
2011-08-31,12.2710542678833
2011-09-01,12.064350128173828
2011-09-02,11.624746322631836
2011-09-06,11.607278823852539
2011-09-07,12.06726360321045
2011-09-08,11.936256408691406
2011-09-09,11.985747337341309
2011-09-12,11.99448299407959
2011-09-13,12.105109214782715
2011-09-14,12.241937637329102
2011-09-15,12.169157981872559
2011-09-16,11.831450462341309
2011-09-19,11.642215728759766
2011-09-20,11.776137351989746
2011-09-21,11.519943237304688
2011-09-22,10.77174186706543
2011-09-23,10.262266159057617
2011-09-26,10.815411567687988
2011-09-27,10.952240943908691
2011-09-28,11.04831314086914
2011-09-29,10.899840354919434
2011-09-30,10.579596519470215
2011-10-03,10.495170593261719
2011-10-04,10.294293403625488
2011-10-05,10.471882820129395
2011-10-06,10.934775352478027
2011-10-07,11.115276336669922
2011-10-10,11.485003471374512
2011-10-11,11.717910766601562
2011-10-12,11.630573272705078
2011-10-13,11.508296012878418
2011-10-14,11.910054206848145
2011-10-17,11.426782608032227
2011-10-18,11.642215728759766
2011-10-19,11.578169822692871
2011-10-20,11.461718559265137
2011-10-21,11.642215728759766
2011-10-24,11.79360580444336
2011-10-25,11.732463836669922
2011-10-26,11.8460054397583
2011-10-27,11.93043327331543
2011-10-28,12.224471092224121
2011-10-31,11.790691375732422
2011-11-01,11.665507316589355
2011-11-02,11.866382598876953
2011-11-03,11.796513557434082
2011-11-04,11.732463836669922
2011-11-07,11.892585754394531
2011-11-08,12.486488342285156
2011-11-09,12.434087753295898
2011-11-10,12.393326759338379
2011-11-11,12.629140853881836
2011-11-14,12.608762741088867
2011-11-15,12.506867408752441
2011-11-16,12.530156135559082
2011-11-17,12.503954887390137
2011-11-18,11.645126342773438
2011-11-21,11.432601928710938
2011-11-22,11.767400741577148
2011-11-23,11.6713285446167
2011-11-25,11.953723907470703
2011-11-28,11.939167976379395
2011-11-29,11.688794136047363
2011-11-30,11.74119758605957
2011-12-01,11.834360122680664
2011-12-02,12.215739250183105
2011-12-05,12.576737403869629
2011-12-06,12.55635929107666
2011-12-07,12.509779930114746
2011-12-08,12.192449569702148
2011-12-09,11.936256408691406
2011-12-12,11.968279838562012
2011-12-13,11.988659858703613
2011-12-14,11.732463836669922
2011-12-15,11.717910766601562
2011-12-16,11.799426078796387
2011-12-19,11.467540740966797
2011-12-20,11.950813293457031
2011-12-21,11.732463836669922
2011-12-22,12.110929489135742
2011-12-23,12.125489234924316
2011-12-27,12.160425186157227
2011-12-28,11.738287925720215
2011-12-29,11.857651710510254
2011-12-30,11.8460054397583
2012-01-03,11.799426078796387
2012-01-04,11.857651710510254
2012-01-05,11.918787002563477
2012-01-06,11.979924201965332
2012-01-09,12.090553283691406
2012-01-10,12.381682395935059
2012-01-11,12.02941608428955
2012-01-12,12.032326698303223
2012-01-13,12.020681381225586
2012-01-17,12.099286079406738
2012-01-18,12.119665145874023
2012-01-19,12.3089017868042
2012-01-20,12.422438621520996
2012-01-23,12.76888370513916
2012-01-24,12.559272766113281
2012-01-25,12.495223999023438
2012-01-26,12.576737403869629
2012-01-27,12.527246475219727
2012-01-30,12.329276084899902
2012-01-31,12.80964183807373
2012-02-01,12.725213050842285
2012-02-02,12.745591163635254
2012-02-03,12.707745552062988
2012-02-06,12.780526161193848
2012-02-07,12.978493690490723
2012-02-08,13.004698753356934
2012-02-09,13.013433456420898
2012-02-10,13.057100296020508
2012-02-13,13.156081199645996
2012-02-14,12.995963096618652
2012-02-15,12.926093101501465
2012-02-16,12.961028099060059
2012-02-17,13.013433456420898
2012-02-21,13.057100296020508
2012-02-22,13.013433456420898
2012-02-23,13.092034339904785
2012-02-24,13.246332168579102
2012-02-27,13.182283401489258
2012-02-28,13.068744659423828
2012-02-29,13.057100296020508
2012-03-01,13.100767135620117
2012-03-02,13.033466339111328
2012-03-05,12.928121566772461
2012-03-06,13.004203796386719
2012-03-07,13.197335243225098
2012-03-08,13.522147178649902
2012-03-09,13.533851623535156
2012-03-12,13.551413536071777
2012-03-13,13.577749252319336
2012-03-14,13.495808601379395
2012-03-15,13.510438919067383
2012-03-16,13.463621139526367
2012-03-19,13.343647956848145
2012-03-20,13.165146827697754
2012-03-21,13.173925399780273
2012-03-22,13.352425575256348
2012-03-23,13.601157188415527
2012-03-26,13.75331974029541
2012-03-27,13.794288635253906
2012-03-28,13.650900840759277
2012-03-29,13.899629592895508
2012-03-30,13.794288635253906
2012-04-02,14.162992477416992
2012-04-03,14.25078010559082
2012-04-04,14.335641860961914
2012-04-05,14.440991401672363
2012-04-09,14.616558074951172
2012-04-10,14.631194114685059
2012-04-11,14.648748397827148
2012-04-12,15.067198753356934
2012-04-13,15.04086685180664
2012-04-16,15.193032264709473
2012-04-17,15.444684028625488
2012-04-18,15.930441856384277
2012-04-19,16.266956329345703
2012-04-20,16.916580200195312
2012-04-23,16.86975860595703
2012-04-24,17.019004821777344
2012-04-25,17.109710693359375
2012-04-26,16.978036880493164
2012-04-27,17.212127685546875
2012-04-30,16.73223114013672
2012-05-01,16.97510528564453
2012-05-02,16.89902687072754
2012-05-03,16.907806396484375
2012-05-04,16.828794479370117
2012-05-07,17.557424545288086
2012-05-08,17.592546463012695
2012-05-09,17.171167373657227
2012-05-10,17.49012565612793
2012-05-11,17.484277725219727
2012-05-14,17.54572868347168
2012-05-15,17.44916343688965
2012-05-16,17.007295608520508
2012-05-17,16.44545555114746
2012-05-18,16.33426284790039
2012-05-21,16.875619888305664
2012-05-22,16.61517906188965
2012-05-23,16.325483322143555
2012-05-24,15.977262496948242
2012-05-25,16.13235092163086
2012-05-29,16.41912269592285
2012-05-30,16.386940002441406
2012-05-31,16.743934631347656
2012-06-01,16.612253189086914
2012-06-04,16.5654354095459
2012-06-05,16.676631927490234
2012-06-06,17.077524185180664
2012-06-07,16.8843936920166
2012-06-08,16.931215286254883
2012-06-11,16.600547790527344
2012-06-12,16.875619888305664
2012-06-13,16.477651596069336
2012-06-14,16.87268829345703
2012-06-15,16.799537658691406
2012-06-18,16.928287506103516
2012-06-19,16.764423370361328
2012-06-20,16.503982543945312
2012-06-21,16.887327194213867
2012-06-22,16.942920684814453
2012-06-25,16.928287506103516
2012-06-26,16.705894470214844
2012-06-27,16.635665893554688
2012-06-28,16.65029525756836
2012-06-29,16.70296859741211
2012-07-02,16.705894470214844
2012-07-03,16.61517906188965
2012-07-05,16.495208740234375
2012-07-06,16.19379997253418
2012-07-09,16.42205047607422
2012-07-10,16.407421112060547
2012-07-11,16.35767364501953
2012-07-12,16.41326904296875
2012-07-13,16.442537307739258
2012-07-16,16.234769821166992
2012-07-17,16.30207633972168
2012-07-18,16.340118408203125
2012-07-19,16.632732391357422
2012-07-20,16.547880172729492
2012-07-23,16.35767364501953
2012-07-24,16.474721908569336
2012-07-25,16.489347457885742
2012-07-26,16.404491424560547
2012-07-27,16.48642349243164
2012-07-30,16.52153778076172
2012-07-31,16.404491424560547
2012-08-01,16.313777923583984
2012-08-02,16.70882225036621
2012-08-03,16.972183227539062
2012-08-06,17.089235305786133
2012-08-07,17.25895118713379
2012-08-08,17.528167724609375
2012-08-09,17.308700561523438
2012-08-10,17.10386085510254
2012-08-13,17.513532638549805
2012-08-14,17.577909469604492
2012-08-15,17.741783142089844
2012-08-16,17.528167724609375
2012-08-17,17.235544204711914
2012-08-20,17.247241973876953
2012-08-21,17.615951538085938
2012-08-22,17.601322174072266
2012-08-23,17.4989013671875
2012-08-24,17.528167724609375
2012-08-27,17.513532638549805
2012-08-28,17.469642639160156
2012-08-29,17.45208168029785
2012-08-30,17.349666595458984
2012-08-31,17.203353881835938
2012-09-04,17.24139976501465
2012-09-05,17.264806747436523
2012-09-06,17.235544204711914
2012-09-07,17.261878967285156
2012-09-10,17.153614044189453
2012-09-11,16.98096466064453
2012-09-12,16.86975860595703
2012-09-13,16.41326904296875
2012-09-14,16.28158950805664
2012-09-17,16.214292526245117
2012-09-18,15.983112335205078
2012-09-19,16.284513473510742
2012-09-20,16.66785430908203
2012-09-21,16.60348129272461
2012-09-24,16.120643615722656
2012-09-25,16.14112663269043
2012-09-26,16.056270599365234
2012-09-27,15.921660423278809
2012-09-28,16.06505012512207
2012-10-01,15.94214153289795
2012-10-02,15.918743133544922
2012-10-03,15.886544227600098
2012-10-04,16.261112213134766
2012-10-05,16.01822853088379
2012-10-08,16.319629669189453
2012-10-09,16.360591888427734
2012-10-10,16.41034698486328
2012-10-11,16.11186981201172
2012-10-12,16.32840919494629
2012-10-15,16.27866554260254
2012-10-16,16.389860153198242
2012-10-17,16.483497619628906
2012-10-18,16.37230682373047
2012-10-19,16.343040466308594
2012-10-22,15.8982515335083
2012-10-23,15.77242374420166
2012-10-24,15.702194213867188
2012-10-25,15.57636547088623
2012-10-26,15.775352478027344
2012-10-31,15.397863388061523
2012-11-01,15.582219123840332
2012-11-02,15.520766258239746
2012-11-05,16.313777923583984
2012-11-06,16.738082885742188
2012-11-07,16.697111129760742
2012-11-08,16.752716064453125
2012-11-09,16.644441604614258
2012-11-12,16.8843936920166
2012-11-13,16.688337326049805
2012-11-14,16.752716064453125
2012-11-15,16.82586669921875
2012-11-16,16.863910675048828
2012-11-19,17.057048797607422
2012-11-20,17.235544204711914
2012-11-21,17.235544204711914
2012-11-23,17.28236198425293
2012-11-26,16.814165115356445
2012-11-27,16.559579849243164
2012-11-28,16.094308853149414
2012-11-29,16.509836196899414
2012-11-30,16.767345428466797
2012-12-03,16.928287506103516
2012-12-04,16.972183227539062
2012-12-05,16.738082885742188
2012-12-06,16.70882225036621
2012-12-07,16.562509536743164
2012-12-10,16.700040817260742
2012-12-11,16.287443161010742
2012-12-12,16.53435516357422
2012-12-13,16.16692352294922
2012-12-14,16.34329605102539
2012-12-17,16.111080169677734
2012-12-18,16.296260833740234
2012-12-19,16.252166748046875
2012-12-20,16.375629425048828
2012-12-21,16.049348831176758
2012-12-24,15.843586921691895
2012-12-26,15.699549674987793
2012-12-27,15.39973258972168
2012-12-28,15.549643516540527
2012-12-31,15.705438613891602
2013-01-02,15.517313003540039
2013-01-03,15.652522087097168
2013-01-04,15.55258560180664
2013-01-07,15.937652587890625
2013-01-08,15.758345603942871
2013-01-09,16.16692352294922
2013-01-10,16.09343910217285
2013-01-11,15.78773307800293
2013-01-14,15.764222145080566
2013-01-15,15.82889175415039
2013-01-16,15.728946685791016
2013-01-17,15.773036003112793
2013-01-18,15.972926139831543
2013-01-22,15.961161613464355
2013-01-23,15.608430862426758
2013-01-24,15.476157188415527
2013-01-25,15.437942504882812
2013-01-28,15.16457748413086
2013-01-29,15.302730560302734
2013-01-30,15.285093307495117
2013-01-31,15.241003036499023
2013-02-01,15.4320650100708
2013-02-04,15.42912483215332
2013-02-05,15.540824890136719
2013-02-06,15.62313175201416
2013-02-07,15.523187637329102
2013-02-08,15.590791702270508
2013-02-11,15.922947883605957
2013-02-12,15.925896644592285
2013-02-13,15.899435043334961
2013-02-14,15.843586921691895
2013-02-15,15.872977256774902
2013-02-19,15.905316352844238
2013-02-20,16.08462142944336
2013-02-21,15.878859519958496
2013-02-22,16.149288177490234
2013-02-25,16.337411880493164
2013-02-26,16.302135467529297
2013-02-27,16.625476837158203
2013-02-28,16.460878372192383
2013-03-01,16.56669044494629
2013-03-04,16.63723373413086
2013-03-05,16.60784339904785
2013-03-06,16.60784339904785
2013-03-07,16.931177139282227
2013-03-08,17.04582405090332
2013-03-11,17.313310623168945
2013-03-12,17.23394203186035
2013-03-13,17.41618537902832
2013-03-14,17.557275772094727
2013-03-15,17.636640548706055
2013-03-18,17.992313385009766
2013-03-19,17.257455825805664
2013-03-20,17.774799346923828
2013-03-21,18.07756233215332
2013-03-22,18.159866333007812
2013-03-25,18.75657081604004
2013-03-26,19.253337860107422
2013-03-27,19.5002498626709
2013-03-28,20.71718406677246
2013-04-01,21.290374755859375
2013-04-02,21.48731231689453
2013-04-03,21.005245208740234
2013-04-04,21.24039649963379
2013-04-05,21.161033630371094
2013-04-08,21.16397476196289
2013-04-09,21.596067428588867
2013-04-10,21.457921981811523
2013-04-11,21.39913558959961
2013-04-12,21.454980850219727
2013-04-15,20.88472557067871
2013-04-16,21.155155181884766
2013-04-17,20.905303955078125
2013-04-18,20.861215591430664
2013-04-19,21.31094741821289
2013-04-22,20.67896842956543
2013-04-23,21.131637573242188
2013-04-24,21.166913986206055
2013-04-25,21.269798278808594
2013-04-26,21.42852783203125
2013-04-29,21.360916137695312
2013-04-30,21.05521583557129
2013-05-01,21.457921981811523
2013-05-02,21.33152198791504
2013-05-03,21.343280792236328
2013-05-06,21.41676902770996
2013-05-07,21.65780258178711
2013-05-08,21.907649993896484
2013-05-09,21.898836135864258
2013-05-10,22.280969619750977
2013-05-13,22.454395294189453
2013-05-14,22.07813835144043
2013-05-15,22.57491111755371
2013-05-16,22.695425033569336
2013-05-17,22.85709571838379
2013-05-20,23.283313751220703
2013-05-21,23.3597354888916
2013-05-22,22.895305633544922
2013-05-23,23.01876449584961
2013-05-24,23.380313873291016
2013-05-28,23.956449508666992
2013-05-29,23.79183578491211
2013-05-30,23.74774742126465
2013-05-31,24.05344009399414
2013-06-03,24.39735984802246
2013-06-04,23.8741397857666
2013-06-05,23.956449508666992
2013-06-06,24.303298950195312
2013-06-07,24.453214645385742
2013-06-10,25.69071388244629
2013-06-11,25.805349349975586
2013-06-12,25.232158660888672
2013-06-13,24.782426834106445
2013-06-14,24.65896987915039
2013-06-17,25.09988784790039
2013-06-18,25.279197692871094
2013-06-19,25.502588272094727
2013-06-20,24.691301345825195
2013-06-21,24.365026473999023
2013-06-24,23.897653579711914
2013-06-25,24.04168701171875
2013-06-26,24.294477462768555
2013-06-27,24.567852020263672
2013-06-28,24.805940628051758
2013-07-01,23.674253463745117
2013-07-02,24.420873641967773
2013-07-03,24.203353881835938
2013-07-05,24.459087371826172
2013-07-08,24.38559913635254
2013-07-09,24.394418716430664
2013-07-10,24.309175491333008
2013-07-11,24.564908981323242
2013-07-12,24.4267578125
2013-07-15,24.829458236694336
2013-07-16,24.844161987304688
2013-07-17,24.873550415039062
2013-07-18,25.00288200378418
2013-07-19,24.95291519165039
2013-07-22,24.97055435180664
2013-07-23,24.664846420288086
2013-07-24,24.576662063598633
2013-07-25,24.529634475708008
2013-07-26,24.564908981323242
2013-07-29,24.13869285583496
2013-07-30,24.379724502563477
2013-07-31,24.697179794311523
2013-08-01,25.023454666137695
2013-08-02,24.691301345825195
2013-08-05,24.423816680908203
2013-08-06,24.25333023071289
2013-08-07,24.082841873168945
2013-08-08,24.365026473999023
2013-08-09,24.60018539428711
2013-08-12,24.676607131958008
2013-08-13,24.94703483581543
2013-08-14,25.279197692871094
2013-08-15,25.14985466003418
2013-08-16,26.554912567138672
2013-08-19,26.08165740966797
2013-08-20,26.469663619995117
2013-08-21,26.416759490966797
2013-08-22,26.302122116088867
2013-08-23,26.325634002685547
2013-08-26,25.940568923950195
2013-08-27,25.73480796813965
2013-08-28,25.37031364440918
2013-08-29,25.20864486694336
2013-08-30,25.249797821044922
2013-09-03,25.355619430541992
2013-09-04,25.22040557861328
2013-09-05,25.05579376220703
2013-09-06,25.329164505004883
2013-09-09,25.1616153717041
2013-09-10,25.288005828857422
2013-09-11,25.308591842651367
2013-09-12,24.985248565673828
2013-09-13,25.317401885986328
