Date,CG
2012-12-18,12.91632080078125
2012-12-19,12.83764934539795
2012-12-20,12.881902694702148
2012-12-21,12.872071266174316
2012-12-24,12.832736015319824
2012-12-26,12.788483619689941
2012-12-27,12.876988410949707
2012-12-28,12.709815979003906
2012-12-31,12.798318862915039
2013-01-02,12.881902694702148
2013-01-03,12.921239852905273
2013-01-04,12.975322723388672
2013-01-07,12.98023796081543
2013-01-08,13.009736061096191
2013-01-09,13.0048246383667
2013-01-10,13.088407516479492
2013-01-11,13.063824653625488
2013-01-14,13.093317031860352
2013-01-15,13.275242805480957
2013-01-16,13.72266674041748
2013-01-17,13.732500076293945
2013-01-18,14.052088737487793
2013-01-22,14.317594528198242
2013-01-23,14.332343101501465
2013-01-24,14.622434616088867
2013-01-25,15.232109069824219
2013-01-28,15.050191879272461
2013-01-29,15.020689010620117
2013-01-30,15.010859489440918
2013-01-31,15.359946250915527
2013-02-01,15.684453010559082
2013-02-04,15.251775741577148
2013-02-05,14.99118709564209
2013-02-06,15.482865333557129
2013-02-07,15.291118621826172
2013-02-08,15.817206382751465
2013-02-11,15.979461669921875
2013-02-12,16.112205505371094
2013-02-13,16.436716079711914
2013-02-14,16.57438850402832
2013-02-15,17.459400177001953
2013-02-19,18.33950424194336
2013-02-20,18.029747009277344
2013-02-21,16.61863899230957
2013-02-22,16.805477142333984
2013-02-25,15.856536865234375
2013-02-26,15.654951095581055
2013-02-27,16.22037696838379
2013-02-28,15.98823070526123
2013-03-01,15.690469741821289
2013-03-04,15.392704010009766
2013-03-05,15.438129425048828
2013-03-06,15.720752716064453
2013-03-07,16.432342529296875
2013-03-08,16.881511688232422
2013-03-11,16.452539443969727
2013-03-12,16.402067184448242
2013-03-13,16.301132202148438
2013-03-14,16.336456298828125
2013-03-15,15.185789108276367
2013-03-18,15.49869155883789
2013-03-19,15.392704010009766
2013-03-20,15.534017562866211
2013-03-21,15.624856948852539
2013-03-22,15.468406677246094
2013-03-25,15.503732681274414
2013-03-26,15.518877983093262
2013-03-27,15.26654052734375
2013-03-28,15.26654052734375
2013-04-01,15.311957359313965
2013-04-02,15.407848358154297
2013-04-03,15.332145690917969
2013-04-04,15.478504180908203
2013-04-05,15.205973625183105
2013-04-08,15.311957359313965
2013-04-09,15.473455429077148
2013-04-10,15.912522315979004
2013-04-11,16.356643676757812
2013-04-12,16.265804290771484
2013-04-15,15.952900886535645
2013-04-16,16.58879280090332
2013-04-17,16.094207763671875
2013-04-18,15.902433395385742
2013-04-19,16.356643676757812
2013-04-22,16.457582473754883
2013-04-23,16.452539443969727
2013-04-24,15.685422897338867
2013-04-25,16.048791885375977
2013-04-26,16.144678115844727
2013-04-29,15.857012748718262
2013-04-30,16.391971588134766
2013-05-01,16.06393051147461
2013-05-02,16.144678115844727
2013-05-03,16.371784210205078
2013-05-06,16.129539489746094
2013-05-07,16.084115982055664
2013-05-08,16.250656127929688
2013-05-09,15.619810104370117
2013-05-10,15.241303443908691
2013-05-13,14.802230834960938
2013-05-14,15.130270957946777
2013-05-15,15.276630401611328
2013-05-16,15.215751647949219
2013-05-17,15.31722354888916
2013-05-20,15.352736473083496
2013-05-21,15.606417655944824
2013-05-22,15.281702995300293
2013-05-23,15.109204292297363
2013-05-24,15.271561622619629
2013-05-28,15.46435832977295
2013-05-29,15.0635404586792
2013-05-30,14.962065696716309
2013-05-31,14.794637680053711
2013-06-03,14.911331176757812
2013-06-04,14.114777565002441
2013-06-05,13.703811645507812
2013-06-06,13.318217277526855
2013-06-07,13.56682300567627
2013-06-10,13.582045555114746
2013-06-11,13.247186660766602
2013-06-12,13.206599235534668
2013-06-13,13.62770938873291
2013-06-14,13.597264289855957
2013-06-17,13.536380767822266
2013-06-18,13.526235580444336
2013-06-19,13.439983367919922
2013-06-20,13.013803482055664
2013-06-21,12.7296781539917
2013-06-24,12.273055076599121
2013-06-25,12.678943634033203
2013-06-26,12.66372299194336
2013-06-27,12.770267486572266
2013-06-28,13.003655433654785
2013-07-01,12.790562629699707
2013-07-02,12.800711631774902
2013-07-03,12.719532012939453
2013-07-05,12.866667747497559
2013-07-08,13.034096717834473
2013-07-09,13.50594425201416
2013-07-10,13.084832191467285
2013-07-11,13.374021530151367
2013-07-12,13.571894645690918
2013-07-15,13.698741912841797
2013-07-16,13.465352058410645
2013-07-17,13.622633934020996
2013-07-18,13.95749282836914
2013-07-19,14.35831356048584
2013-07-22,14.632281303405762
2013-07-23,14.55111026763916
2013-07-24,14.45977783203125
2013-07-25,14.307574272155762
2013-07-26,14.327866554260254
2013-07-29,14.043744087219238
2013-07-30,14.201026916503906
2013-07-31,14.201026916503906
2013-08-01,14.617063522338867
2013-08-02,14.464852333068848
2013-08-05,14.454705238342285
2013-08-06,14.363380432128906
2013-08-07,14.195948600769043
2013-08-08,13.805283546447754
2013-08-09,13.72410774230957
2013-08-12,13.658147811889648
2013-08-13,13.693660736083984
2013-08-14,13.632784843444824
2013-08-15,13.255084037780762
2013-08-16,13.117277145385742
2013-08-19,12.632397651672363
2013-08-20,12.969263076782227
2013-08-21,13.101968765258789
2013-08-22,13.530702590942383
2013-08-23,13.540912628173828
2013-08-26,13.627674102783203
2013-08-27,13.025404930114746
2013-08-28,13.3418550491333
2013-08-29,13.459239959716797
2013-08-30,13.362271308898926
2013-09-03,12.953948020935059
2013-09-04,12.821242332458496
2013-09-05,13.020301818847656
2013-09-06,12.785518646240234
2013-09-09,12.94884967803955
2013-09-10,12.989679336547852
2013-09-11,12.974365234375
2013-09-12,13.112173080444336
2013-09-13,13.173422813415527
2013-09-16,13.183629035949707
2013-09-17,13.433724403381348
2013-09-18,13.428620338439941
2013-09-19,13.132584571838379
2013-09-20,12.8263521194458
2013-09-23,12.892702102661133
2013-09-24,12.959053993225098
2013-09-25,13.285709381103516
2013-09-26,13.591944694519043
2013-09-27,13.530702590942383
2013-09-30,13.127487182617188
2013-10-01,13.112173080444336
2013-10-02,13.168315887451172
2013-10-03,13.71445083618164
2013-10-04,13.852253913879395
2013-10-07,14.076830863952637
2013-10-08,13.979856491088867
2013-10-09,13.847148895263672
2013-10-10,14.2350492477417
2013-10-11,14.76587200164795
2013-10-14,15.189501762390137
2013-10-15,15.24053955078125
2013-10-16,15.807089805603027
2013-10-17,15.79687213897705
2013-10-18,16.11332893371582
2013-10-21,15.516154289245605
2013-10-22,15.822399139404297
2013-10-23,15.4855375289917
2013-10-24,15.322197914123535
2013-10-25,15.24053955078125
2013-10-28,15.500848770141602
2013-10-29,15.781563758850098
2013-10-30,15.949996948242188
2013-10-31,15.781563758850098
2013-11-01,15.720320701599121
2013-11-04,15.79177474975586
2013-11-05,15.378347396850586
2013-11-06,15.587611198425293
2013-11-07,15.388561248779297
2013-11-08,15.705012321472168
2013-11-11,15.26606559753418
2013-11-12,15.720320701599121
2013-11-13,15.638655662536621
2013-11-14,16.34670639038086
2013-11-15,16.17225456237793
2013-11-18,16.592979431152344
2013-11-19,16.680204391479492
2013-11-20,16.500625610351562
2013-11-21,16.664812088012695
2013-11-22,16.664812088012695
2013-11-25,16.844385147094727
2013-11-26,16.839258193969727
2013-11-27,16.4749755859375
2013-11-29,16.675071716308594
2013-12-02,16.39287757873535
2013-12-03,16.03371810913086
2013-12-04,16.41339683532715
2013-12-05,16.433929443359375
2013-12-06,16.926485061645508
2013-12-09,16.813602447509766
2013-12-10,16.94700813293457
2013-12-11,16.731508255004883
2013-12-12,16.87004280090332
2013-12-13,17.157367706298828
2013-12-16,17.39338493347168
2013-12-17,17.71662139892578
2013-12-18,18.080913543701172
2013-12-19,17.90646743774414
2013-12-20,17.788454055786133
2013-12-23,18.137346267700195
2013-12-24,18.527286529541016
2013-12-26,18.542675018310547
2013-12-27,18.33231544494629
2013-12-30,17.757671356201172
2013-12-31,18.27587890625
2014-01-02,17.95264434814453
2014-01-03,18.434932708740234
2014-01-06,18.445199966430664
2014-01-07,18.424673080444336
2014-01-08,18.50163459777832
2014-01-09,18.686342239379883
2014-01-10,18.881303787231445
2014-01-13,18.599119186401367
2014-01-14,19.450830459594727
2014-01-15,18.97879981994629
2014-01-16,18.94288444519043
2014-01-17,18.383621215820312
2014-01-21,18.732519149780273
2014-01-22,19.030107498168945
2014-01-23,18.871049880981445
2014-01-24,18.491369247436523
2014-01-27,18.327190399169922
2014-01-28,18.29127311706543
2014-01-29,18.368234634399414
2014-01-30,18.50163459777832
2014-01-31,17.860288619995117
2014-02-03,17.16249656677246
2014-02-04,16.911096572875977
2014-02-05,16.639156341552734
2014-02-06,17.439563751220703
2014-02-07,17.76279640197754
2014-02-10,17.896202087402344
2014-02-11,17.95264434814453
2014-02-12,17.72688102722168
2014-02-13,18.044992446899414
2014-02-14,18.075780868530273
2014-02-18,18.193784713745117
2014-02-19,17.957775115966797
2014-02-20,18.455459594726562
2014-02-21,18.983924865722656
2014-02-24,19.41492462158203
2014-02-25,19.4200439453125
2014-02-26,19.348215103149414
2014-02-27,19.214998245239258
2014-02-28,19.326900482177734
2014-03-03,18.91659927368164
2014-03-04,18.12796401977539
2014-03-05,18.25584602355957
2014-03-06,18.708784103393555
2014-03-07,18.40505027770996
2014-03-10,18.54892349243164
2014-03-11,18.319793701171875
2014-03-12,18.21854591369629
2014-03-13,17.52583122253418
2014-03-14,17.371299743652344
2014-03-17,18.021381378173828
2014-03-18,18.17058753967285
2014-03-19,17.754955291748047
2014-03-20,17.760290145874023
2014-03-21,17.488527297973633
2014-03-24,16.875736236572266
2014-03-25,16.705219268798828
2014-03-26,17.50984001159668
2014-03-27,17.872188568115234
2014-03-28,18.277158737182617
2014-03-31,18.72476577758789
2014-04-01,18.868640899658203
2014-04-02,18.708784103393555
2014-04-03,18.884624481201172
2014-04-04,18.67681121826172
2014-04-07,17.781597137451172
2014-04-08,17.77094268798828
2014-04-09,18.373079299926758
2014-04-10,18.1173038482666
2014-04-11,17.968101501464844
2014-04-14,17.707006454467773
2014-04-15,17.435245513916016
2014-04-16,17.579116821289062
2014-04-17,17.824228286743164
2014-04-21,18.11197853088379
2014-04-22,18.49030876159668
2014-04-23,18.367748260498047
2014-04-24,18.484975814819336
2014-04-25,18.45833969116211
2014-04-28,18.159929275512695
2014-04-29,18.229202270507812
2014-04-30,17.094209671020508
2014-05-01,17.371299743652344
2014-05-02,17.06223487854004
2014-05-05,16.918365478515625
2014-05-06,16.561349868774414
2014-05-07,16.087106704711914
2014-05-08,16.129735946655273
2014-05-09,16.75850486755371
2014-05-12,16.70494842529297
2014-05-13,16.635316848754883
2014-05-14,16.89776039123535
2014-05-15,16.608539581298828
2014-05-16,16.16936683654785
2014-05-19,16.303258895874023
2014-05-20,16.292545318603516
2014-05-21,16.74779510498047
2014-05-22,16.91918182373047
2014-05-23,16.817428588867188
2014-05-27,16.795995712280273
2014-05-28,16.951316833496094
2014-05-29,17.07450294494629
2014-05-30,16.587120056152344
2014-06-02,16.88169288635254
2014-06-03,17.369070053100586
2014-06-04,17.117351531982422
2014-06-05,17.058427810668945
2014-06-06,17.679712295532227
2014-06-09,17.727916717529297
2014-06-10,17.893949508666992
2014-06-11,17.476194381713867
2014-06-12,17.48154640197754
2014-06-13,17.208398818969727
2014-06-16,17.98499870300293
2014-06-17,18.434892654418945
2014-06-18,18.68126106262207
2014-06-19,18.477741241455078
2014-06-20,18.531293869018555
2014-06-23,18.654481887817383
2014-06-24,18.40810775756836
2014-06-25,18.20458984375
2014-06-26,18.37061882019043
2014-06-27,18.022493362426758
2014-06-30,18.188518524169922
2014-07-01,18.5045166015625
2014-07-02,18.740182876586914
2014-07-03,18.7187557220459
2014-07-07,18.80980682373047
2014-07-08,18.381328582763672
2014-07-09,18.15638542175293
2014-07-10,17.594022750854492
2014-07-11,17.786827087402344
2014-07-14,18.02783966064453
2014-07-15,18.11353874206543
2014-07-16,18.552724838256836
2014-07-17,17.995708465576172
2014-07-18,18.038558959960938
2014-07-21,17.942148208618164
2014-07-22,18.236724853515625
2014-07-23,18.622343063354492
2014-07-24,18.59556770324707
2014-07-25,18.461673736572266
2014-07-28,18.258150100708008
2014-07-29,18.4188175201416
2014-07-30,18.5902156829834
2014-07-31,17.877887725830078
2014-08-01,17.567243576049805
2014-08-04,17.10663414001465
2014-08-05,16.57640266418457
2014-08-06,16.60318374633789
2014-08-07,16.468589782714844
2014-08-08,16.931589126586914
2014-08-11,17.335359573364258
2014-08-12,17.2169246673584
2014-08-13,17.373050689697266
2014-08-14,17.443038940429688
2014-08-15,17.518407821655273
2014-08-18,17.792966842651367
2014-08-19,17.771434783935547
2014-08-20,17.852195739746094
2014-08-21,17.669147491455078
2014-08-22,17.303058624267578
2014-08-25,17.410734176635742
2014-08-26,17.459182739257812
2014-08-27,17.830659866333008
2014-08-28,17.889883041381836
2014-08-29,17.906030654907227
2014-09-02,17.679916381835938
2014-09-03,17.771434783935547
2014-09-04,17.679916381835938
2014-09-05,17.56147575378418
2014-09-08,17.11463165283203
2014-09-09,16.947742462158203
2014-09-10,16.86698341369629
2014-09-11,17.190000534057617
2014-09-12,16.834684371948242
2014-09-15,16.52242660522461
2014-09-16,16.603191375732422
2014-09-17,16.78623390197754
2014-09-18,16.581655502319336
2014-09-19,16.73777961730957
2014-09-22,16.479360580444336
2014-09-23,16.124040603637695
2014-09-24,16.075590133666992
2014-09-25,16.23709487915039
2014-09-26,16.657024383544922
2014-09-29,16.387842178344727
2014-09-30,16.398609161376953
2014-10-01,15.790257453918457
2014-10-02,15.763336181640625
2014-10-03,16.027137756347656
2014-10-06,16.226327896118164
2014-10-07,15.811792373657227
2014-10-08,15.86562728881836
2014-10-09,15.343411445617676
2014-10-10,15.133447647094727
2014-10-13,14.670450210571289
2014-10-14,14.885799407958984
2014-10-15,14.875029563903809
2014-10-16,14.901948928833008
2014-10-17,15.230350494384766
2014-10-20,15.607213020324707
2014-10-21,16.11865997314453
2014-10-22,15.811792373657227
2014-10-23,16.000219345092773
2014-10-24,16.387842178344727
2014-10-27,16.048667907714844
2014-10-28,16.059438705444336
2014-10-29,15.429551124572754
2014-10-30,14.837348937988281
2014-10-31,14.945023536682129
2014-11-03,15.133447647094727
2014-11-04,15.391861915588379
2014-11-05,15.391861915588379
2014-11-06,15.299824714660645
2014-11-07,15.667975425720215
2014-11-10,15.73294448852539
2014-11-11,15.76001262664795
2014-11-12,15.911604881286621
2014-11-13,16.074024200439453
2014-11-14,16.02530288696289
2014-11-17,16.166061401367188
2014-11-18,15.94950008392334
2014-11-19,15.976569175720215
2014-11-20,15.808736801147461
2014-11-21,16.133573532104492
2014-11-24,15.94950008392334
2014-11-25,15.824978828430176
2014-11-26,15.727529525756836
2014-11-28,15.500138282775879
2014-12-01,14.855879783630371
2014-12-02,15.007474899291992
2014-12-03,15.402690887451172
2014-12-04,15.462240219116211
2014-12-05,15.548867225646973
2014-12-08,15.169886589050293
2014-12-09,15.029130935668945
2014-12-10,14.574357032775879
2014-12-11,14.774672508239746
2014-12-12,14.336145401000977
2014-12-15,13.946338653564453
2014-12-16,13.827231407165527
2014-12-17,14.233284950256348
2014-12-18,14.62308120727539
2014-12-19,14.861297607421875
2014-12-22,14.541873931884766
2014-12-23,14.774672508239746
2014-12-24,14.563530921936035
2014-12-26,14.574357032775879
2014-12-29,14.4877347946167
2014-12-30,14.801746368408203
2014-12-31,14.888368606567383
2015-01-02,15.256515502929688
2015-01-05,15.088682174682617
2015-01-06,14.54729175567627
2015-01-07,14.525629043579102
2015-01-08,14.568943977355957
2015-01-09,14.39028263092041
2015-01-12,13.99506664276123
2015-01-13,13.886785507202148
2015-01-14,13.670226097106934
2015-01-15,13.437426567077637
2015-01-16,13.46450138092041
2015-01-20,13.442837715148926
2015-01-21,13.534882545471191
2015-01-22,13.681055068969727
2015-01-23,13.89219856262207
2015-01-26,14.157483100891113
2015-01-27,14.281998634338379
2015-01-28,14.309070587158203
2015-01-29,14.195383071899414
2015-01-30,14.238693237304688
2015-02-02,14.568943977355957
2015-02-03,14.601428031921387
2015-02-04,14.374041557312012
2015-02-05,14.341552734375
2015-02-06,14.40652847290039
2015-02-09,14.585184097290039
2015-02-10,14.64473819732666
2015-02-11,14.958744049072266
2015-02-12,15.234858512878418
2015-02-13,15.256515502929688
2015-02-17,15.169886589050293
2015-02-18,15.3972806930542
2015-02-19,15.506316184997559
2015-02-20,15.517804145812988
2015-02-23,15.17920207977295
2015-02-24,15.19067668914795
2015-02-25,14.966866493225098
2015-02-26,14.71435546875
2015-02-27,14.83487606048584
2015-03-02,14.920952796936035
2015-03-03,14.880782127380371
2015-03-04,15.322670936584473
2015-03-05,15.477622032165527
2015-03-06,15.661262512207031
2015-03-09,15.632570266723633
2015-03-10,15.615350723266602
2015-03-11,15.3972806930542
2015-03-12,15.408757209777832
2015-03-13,15.081645965576172
2015-03-16,15.064427375793457
2015-03-17,15.098855018615723
2015-03-18,15.121816635131836
2015-03-19,15.024255752563477
2015-03-20,15.311197280883789
2015-03-23,15.408757209777832
2015-03-24,15.535012245178223
2015-03-25,15.276765823364258
2015-03-26,15.139028549194336
2015-03-27,15.483358383178711
2015-03-30,15.540752410888672
2015-03-31,15.552226066589355
2015-04-01,15.95968246459961
2015-04-02,15.953944206237793
2015-04-06,15.885080337524414
2015-04-07,16.03428840637207
2015-04-08,15.93673038482666
2015-04-09,15.804733276367188
2015-04-10,15.95968246459961
2015-04-13,16.12611198425293
2015-04-14,16.235145568847656
2015-04-15,16.258098602294922
2015-04-16,16.47617530822754
2015-04-17,16.47617530822754
2015-04-20,17.061540603637695
2015-04-21,16.866413116455078
2015-04-22,17.07301902770996
2015-04-23,17.141883850097656
2015-04-24,17.084487915039062
2015-04-27,17.095964431762695
2015-04-28,17.187795639038086
2015-04-29,17.090232849121094
2015-04-30,17.325531005859375
2015-05-01,17.698549270629883
2015-05-04,18.07157325744629
2015-05-05,17.715763092041016
2015-05-06,17.359962463378906
2015-05-07,17.26239776611328
2015-05-08,17.33699607849121
2015-05-11,17.187795639038086
2015-05-12,17.101707458496094
2015-05-13,17.223575592041016
2015-05-14,17.240982055664062
2015-05-15,17.252592086791992
2015-05-18,17.386062622070312
2015-05-19,17.461503982543945
2015-05-20,17.484718322753906
2015-05-21,17.554359436035156
2015-05-22,17.670412063598633
2015-05-26,17.589168548583984
2015-05-27,17.693626403808594
2015-05-28,17.86771583557129
2015-05-29,17.890933990478516
2015-06-01,17.972169876098633
2015-06-02,17.090105056762695
2015-06-03,16.93341827392578
2015-06-04,16.985647201538086
2015-06-05,17.078493118286133
2015-06-08,16.95082664489746
2015-06-09,16.82896614074707
2015-06-10,16.811555862426758
2015-06-11,16.869585037231445
2015-06-12,16.678081512451172
2015-06-15,16.353111267089844
2015-06-16,16.486583709716797
2015-06-17,16.474973678588867
2015-06-18,16.53300666809082
2015-06-19,16.60264015197754
2015-06-22,16.573631286621094
2015-06-23,16.817354202270508
2015-06-24,16.625856399536133
2015-06-25,16.660675048828125
2015-06-26,16.562021255493164
2015-06-29,16.254453659057617
2015-06-30,16.33570098876953
2015-07-01,16.370513916015625
2015-07-02,16.614248275756836
2015-07-06,16.24285125732422
2015-07-07,16.213834762573242
2015-07-08,15.633529663085938
2015-07-09,15.923685073852539
2015-07-10,15.923685073852539
2015-07-13,16.150005340576172
2015-07-14,16.474973678588867
2015-07-15,16.52140235900879
2015-07-16,16.498191833496094
2015-07-17,16.486583709716797
2015-07-20,16.132593154907227
2015-07-21,16.260263442993164
2015-07-22,16.022335052490234
2015-07-23,15.61031436920166
2015-07-24,15.175079345703125
2015-07-27,15.082228660583496
2015-07-28,15.099640846252441
2015-07-29,15.291147232055664
2015-07-30,15.39560317993164
2015-07-31,15.442030906677246
2015-08-03,15.11705207824707
2015-08-04,15.047414779663086
2015-08-05,14.786277770996094
2015-08-06,14.59477424621582
2015-08-07,14.51933765411377
2015-08-10,14.606380462646484
2015-08-11,14.089909553527832
2015-08-12,14.043484687805176
2015-08-13,14.118919372558594
2015-08-14,14.385868072509766
2015-08-17,14.223341941833496
2015-08-18,13.868209838867188
2015-08-19,13.58531379699707
2015-08-20,12.911162376403809
2015-08-21,12.736602783203125
2015-08-24,12.02634048461914
2015-08-25,12.249051094055176
2015-08-26,12.706509590148926
2015-08-27,13.440847396850586
2015-08-28,13.182025909423828
2015-08-31,12.736602783203125
2015-09-01,12.134684562683105
2015-09-02,12.014302253723145
2015-09-03,12.375452995300293
2015-09-04,12.140707969665527
2015-09-08,12.586130142211914
2015-09-09,12.435643196105957
2015-09-10,12.315260887145996
2015-09-11,12.393510818481445
2015-09-14,12.249051094055176
2015-09-15,12.333320617675781
2015-09-16,12.170797348022461
2015-09-17,12.471759796142578
2015-09-18,12.03236198425293
2015-09-21,12.068473815917969
2015-09-22,11.785572052001953
2015-09-23,11.550822257995605
2015-09-24,11.183650970458984
2015-09-25,11.06326961517334
2015-09-28,10.413198471069336
2015-09-29,10.08214282989502
2015-09-30,10.112238883972168
2015-10-01,9.943702697753906
2015-10-02,10.15437126159668
2015-10-05,11.087345123291016
2015-10-06,11.099385261535645
2015-10-07,11.412382125854492
2015-10-08,11.370248794555664
2015-10-09,11.598979949951172
2015-10-12,11.532766342163086
2015-10-13,11.64712905883789
2015-10-14,11.496654510498047
2015-10-15,11.64712905883789
2015-10-16,11.73742389678955
2015-10-19,11.261899948120117
2015-10-20,11.316075325012207
2015-10-21,11.31005573272705
2015-10-22,11.328117370605469
2015-10-23,11.460538864135742
2015-10-26,11.659173011779785
2015-10-27,11.5929594039917
2015-10-28,11.334132194519043
2015-10-29,11.460538864135742
2015-10-30,11.279962539672852
2015-11-02,12.086530685424805
2015-11-03,12.291184425354004
2015-11-04,12.369433403015137
2015-11-05,12.062454223632812
2015-11-06,11.809650421142578
2015-11-09,11.418402671813965
2015-11-10,11.201711654663086
2015-11-11,11.099385261535645
2015-11-12,11.012476921081543
2015-11-13,10.906944274902344
2015-11-16,10.770379066467285
2015-11-17,10.658638954162598
2015-11-18,10.714507102966309
2015-11-19,10.757959365844727
2015-11-20,10.844864845275879
2015-11-23,11.124214172363281
2015-11-24,11.2111234664917
2015-11-25,11.19250202178955
2015-11-27,11.198707580566406
2015-11-30,11.19250202178955
2015-12-01,11.0869722366333
2015-12-02,10.882115364074707
2015-12-03,10.851078033447266
2015-12-04,10.757959365844727
2015-12-07,10.658638954162598
2015-12-08,10.304800033569336
2015-12-09,10.267553329467773
2015-12-10,10.248929977416992
2015-12-11,9.733687400817871
2015-12-14,9.417094230651855
2015-12-15,9.739897727966309
2015-12-16,9.727481842041016
2015-12-17,9.888880729675293
2015-12-18,9.690235137939453
2015-12-21,9.808182716369629
2015-12-22,9.733687400817871
2015-12-23,9.975789070129395
2015-12-24,9.9819974899292
2015-12-28,9.851635932922363
2015-12-29,9.795767784118652
2015-12-30,9.696440696716309
2015-12-31,9.696440696716309
2016-01-04,9.659197807312012
2016-01-05,9.646780967712402
2016-01-06,9.460551261901855
2016-01-07,8.94530963897705
2016-01-08,8.61629867553711
2016-01-11,8.305915832519531
2016-01-12,8.318329811096191
2016-01-13,7.747220993041992
2016-01-14,8.336954116821289
2016-01-15,8.2438383102417
