Date,BKNG
2010-11-01,368.7223815917969
2010-11-02,375.7707214355469
2010-11-03,374.5877685546875
2010-11-04,374.7159423828125
2010-11-05,383.3415222167969
2010-11-08,383.0556335449219
2010-11-09,414.66973876953125
2010-11-10,413.1122131347656
2010-11-11,413.6050720214844
2010-11-12,409.03106689453125
2010-11-15,401.6376647949219
2010-11-16,393.3275146484375
2010-11-17,398.9267578125
2010-11-18,404.8118896484375
2010-11-19,403.7669372558594
2010-11-22,414.4430236816406
2010-11-23,402.05169677734375
2010-11-24,405.3935241699219
2010-11-26,405.0287780761719
2010-11-29,398.90704345703125
2010-11-30,388.4478759765625
2010-12-01,397.36920166015625
2010-12-02,397.2608337402344
2010-12-03,408.2226867675781
2010-12-06,411.2293701171875
2010-12-07,407.0594787597656
2010-12-08,410.1154479980469
2010-12-09,409.2479248046875
2010-12-10,413.9993896484375
2010-12-13,406.1426696777344
2010-12-14,394.5498962402344
2010-12-15,393.209228515625
2010-12-16,394.5893249511719
2010-12-17,394.9442443847656
2010-12-20,399.5675354003906
2010-12-21,401.21380615234375
2010-12-22,410.2534484863281
2010-12-23,407.3157958984375
2010-12-27,402.4361877441406
2010-12-28,399.0450744628906
2010-12-29,399.9322509765625
2010-12-30,398.5225830078125
2010-12-31,393.86962890625
2011-01-03,410.0759582519531
2011-01-04,403.55999755859375
2011-01-05,427.4356384277344
2011-01-06,431.10272216796875
2011-01-07,434.32623291015625
2011-01-10,434.2967224121094
2011-01-11,425.07958984375
2011-01-12,428.0664978027344
2011-01-13,433.2616271972656
2011-01-14,431.7632141113281
2011-01-18,434.6417236328125
2011-01-19,425.887939453125
2011-01-20,418.18896484375
2011-01-21,419.54937744140625
2011-01-24,417.77496337890625
2011-01-25,422.7630310058594
2011-01-26,416.6905822753906
2011-01-27,430.9253234863281
2011-01-28,419.2634582519531
2011-01-31,422.4278259277344
2011-02-01,431.7040710449219
2011-02-02,430.974609375
2011-02-03,429.7916564941406
2011-02-04,427.26806640625
2011-02-07,430.98443603515625
2011-02-08,436.4555358886719
2011-02-09,444.6966552734375
2011-02-10,448.9552917480469
2011-02-11,448.91583251953125
2011-02-14,450.5128479003906
2011-02-15,450.70013427734375
2011-02-16,451.5281982421875
2011-02-17,448.7975158691406
2011-02-18,442.5476989746094
2011-02-22,427.613037109375
2011-02-23,419.933837890625
2011-02-24,455.76702880859375
2011-02-25,453.4898376464844
2011-02-28,447.4272766113281
2011-03-01,438.9002990722656
2011-03-02,442.7940979003906
2011-03-03,458.18218994140625
2011-03-04,462.46051025390625
2011-03-07,460.05523681640625
2011-03-08,462.41119384765625
2011-03-09,461.8591613769531
2011-03-10,457.8076171875
2011-03-11,456.6050109863281
2011-03-14,457.0189514160156
2011-03-15,454.7812805175781
2011-03-16,449.4777526855469
2011-03-17,445.7613525390625
2011-03-18,443.14898681640625
2011-03-21,450.4339294433594
2011-03-22,449.2214660644531
2011-03-23,459.63134765625
2011-03-24,469.2427062988281
2011-03-25,480.0764465332031
2011-03-28,477.1092834472656
2011-03-29,484.69976806640625
2011-03-30,496.8348083496094
2011-03-31,499.2400817871094
2011-04-01,506.5447082519531
2011-04-04,511.2174072265625
2011-04-05,509.59075927734375
2011-04-06,499.0724792480469
2011-04-07,501.62567138671875
2011-04-08,499.61468505859375
2011-04-11,505.1647033691406
2011-04-12,504.8590393066406
2011-04-13,507.4910888671875
2011-04-14,505.3617858886719
2011-04-15,512.6763305664062
2011-04-18,509.43304443359375
2011-04-19,518.0587158203125
2011-04-20,523.7958984375
2011-04-21,536.216796875
2011-04-25,536.5717163085938
2011-04-26,530.0458374023438
2011-04-27,531.7808227539062
2011-04-28,542.21044921875
2011-04-29,539.2333374023438
2011-05-02,547.75048828125
2011-05-03,532.4313354492188
2011-05-04,529.9176635742188
2011-05-05,526.3786010742188
2011-05-06,511.6510925292969
2011-05-09,521.6763916015625
2011-05-10,520.9865112304688
2011-05-11,513.5833129882812
2011-05-12,516.510986328125
2011-05-13,513.2085571289062
2011-05-16,496.2236022949219
2011-05-17,497.2290344238281
2011-05-18,511.01031494140625
2011-05-19,514.6774291992188
2011-05-20,512.6861572265625
2011-05-23,494.52801513671875
2011-05-24,483.9407043457031
2011-05-25,491.7185363769531
2011-05-26,497.928955078125
2011-05-27,494.3111877441406
2011-05-31,507.8656921386719
2011-06-01,499.85125732421875
2011-06-02,505.4899597167969
2011-06-03,500.58074951171875
2011-06-06,495.7207946777344
2011-06-07,498.9245910644531
2011-06-08,493.56195068359375
2011-06-09,496.0166015625
2011-06-10,486.1685485839844
2011-06-13,475.27569580078125
2011-06-14,473.8857116699219
2011-06-15,464.4715270996094
2011-06-16,455.14599609375
2011-06-17,455.77685546875
2011-06-20,452.25762939453125
2011-06-21,480.6777648925781
2011-06-22,473.82659912109375
2011-06-23,483.0338134765625
2011-06-24,476.1037292480469
2011-06-27,480.175048828125
2011-06-28,488.3570556640625
2011-06-29,496.71649169921875
2011-06-30,504.65203857421875
2011-07-01,517.3390502929688
2011-07-05,527.7587890625
2011-07-06,528.5079956054688
2011-07-07,539.5586547851562
2011-07-08,544.30029296875
2011-07-11,528.9219970703125
2011-07-12,521.0554809570312
2011-07-13,524.7029418945312
2011-07-14,512.3312377929688
2011-07-15,515.07177734375
2011-07-18,509.3148193359375
2011-07-19,529.8585205078125
2011-07-20,522.415771484375
2011-07-21,518.5318603515625
2011-07-22,522.8297729492188
2011-07-25,522.21875
2011-07-26,526.0830078125
2011-07-27,509.85699462890625
2011-07-28,514.86474609375
2011-07-29,530.0064086914062
2011-08-01,531.1990966796875
2011-08-02,510.951171875
2011-08-03,514.5492553710938
2011-08-04,476.4685363769531
2011-08-05,520.3062744140625
2011-08-08,497.820556640625
2011-08-09,510.0639343261719
2011-08-10,491.7087097167969
2011-08-11,493.0493469238281
2011-08-12,495.9574279785156
2011-08-15,507.03759765625
2011-08-16,490.249755859375
2011-08-17,484.8575439453125
2011-08-18,452.27734375
2011-08-19,442.5673828125
2011-08-22,439.97479248046875
2011-08-23,469.83416748046875
2011-08-24,478.5977783203125
2011-08-25,476.6853332519531
2011-08-26,496.31231689453125
2011-08-29,513.6029052734375
2011-08-30,527.6109008789062
2011-08-31,529.6218872070312
2011-09-01,522.3074340820312
2011-09-02,520.6808471679688
2011-09-06,526.1126098632812
2011-09-07,534.4326171875
2011-09-08,530.7359008789062
2011-09-09,513.3466796875
2011-09-12,521.3511962890625
2011-09-13,515.59423828125
2011-09-14,522.0313110351562
2011-09-15,516.5504760742188
2011-09-16,517.9995727539062
2011-09-19,523.89453125
2011-09-20,529.6021728515625
2011-09-21,523.717041015625
2011-09-22,498.3824462890625
2011-09-23,507.2939147949219
2011-09-26,506.2884216308594
2011-09-27,503.853515625
2011-09-28,491.0088195800781
2011-09-29,471.2240905761719
2011-09-30,443.0700988769531
2011-10-03,439.4128723144531
2011-10-04,437.6877746582031
2011-10-05,439.33404541015625
2011-10-06,462.8844299316406
2011-10-07,461.0804443359375
2011-10-10,476.9712219238281
2011-10-11,486.2474670410156
2011-10-12,478.6372375488281
2011-10-13,486.75018310546875
2011-10-14,492.0340270996094
2011-10-17,485.84332275390625
2011-10-18,486.1982116699219
2011-10-19,472.1902160644531
2011-10-20,467.0838623046875
2011-10-21,488.4161682128906
2011-10-24,512.4298095703125
2011-10-25,497.87969970703125
2011-10-26,488.5837707519531
2011-10-27,513.1494140625
2011-10-28,516.2349853515625
2011-10-31,500.5018615722656
2011-11-01,482.0677185058594
2011-11-02,486.6220397949219
2011-11-03,504.4351501464844
2011-11-04,506.0715637207031
2011-11-07,501.7637023925781
2011-11-08,544.990234375
2011-11-09,528.9219970703125
2011-11-10,520.848388671875
2011-11-11,525.7281494140625
2011-11-14,526.8025512695312
2011-11-15,539.0460205078125
2011-11-16,530.6767578125
2011-11-17,506.10113525390625
2011-11-18,489.85540771484375
2011-11-21,470.8593444824219
2011-11-22,474.2307434082031
2011-11-23,457.9258728027344
2011-11-25,452.6519775390625
2011-11-28,465.7825927734375
2011-11-29,456.41766357421875
2011-11-30,478.9822692871094
2011-12-01,481.4861145019531
2011-12-02,479.5638732910156
2011-12-05,477.1387939453125
2011-12-06,472.2887268066406
2011-12-07,477.4049987792969
2011-12-08,472.64361572265625
2011-12-09,472.91961669921875
2011-12-12,468.6315612792969
2011-12-13,456.1120300292969
2011-12-14,438.8608703613281
2011-12-15,439.05804443359375
2011-12-16,450.5818176269531
2011-12-19,453.19415283203125
2011-12-20,473.2646789550781
2011-12-21,465.6149597167969
2011-12-22,472.870361328125
2011-12-23,474.8813781738281
2011-12-27,477.32611083984375
2011-12-28,468.6413269042969
2011-12-29,469.23284912109375
2011-12-30,461.0606994628906
2012-01-03,478.2527770996094
2012-01-04,474.07305908203125
2012-01-05,479.2976989746094
2012-01-06,473.4815673828125
2012-01-09,469.31170654296875
2012-01-10,477.3951721191406
2012-01-11,470.9086608886719
2012-01-12,469.4102783203125
2012-01-13,475.5714111328125
2012-01-17,491.1270751953125
2012-01-18,511.4539794921875
2012-01-19,518.591064453125
2012-01-20,511.2075500488281
2012-01-23,510.6554260253906
2012-01-24,516.2843627929688
2012-01-25,520.8385620117188
2012-01-26,517.2010498046875
2012-01-27,518.3839721679688
2012-01-30,514.9830322265625
2012-01-31,521.96240234375
2012-02-01,528.28125
2012-02-02,526.24072265625
2012-02-03,539.2037963867188
2012-02-06,529.099365234375
2012-02-07,521.6666259765625
2012-02-08,530.7161254882812
2012-02-09,532.451171875
2012-02-10,537.291259765625
2012-02-13,563.0300903320312
2012-02-14,568.7378540039062
2012-02-15,562.1921997070312
2012-02-16,563.1978149414062
2012-02-17,574.2384033203125
2012-02-21,576.4367065429688
2012-02-22,579.3645629882812
2012-02-23,579.0491333007812
2012-02-24,582.0162353515625
2012-02-27,583.1301879882812
2012-02-28,623.7642822265625
2012-02-29,618.1058959960938
2012-03-01,628.2594604492188
2012-03-02,636.6779174804688
2012-03-05,633.552978515625
2012-03-06,620.7871704101562
2012-03-07,632.478515625
2012-03-08,644.5247802734375
2012-03-09,638.245361328125
2012-03-12,641.6956787109375
2012-03-13,644.4953002929688
2012-03-14,641.4984741210938
2012-03-15,647.906005859375
2012-03-16,665.8966674804688
2012-03-19,687.0219116210938
2012-03-20,686.5684814453125
2012-03-21,693.6463623046875
2012-03-22,701.8677978515625
2012-03-23,704.8251953125
2012-03-26,724.945068359375
2012-03-27,718.488037109375
2012-03-28,707.989501953125
2012-03-29,709.8033447265625
2012-03-30,707.299560546875
2012-04-02,709.7343139648438
2012-04-03,733.0481567382812
2012-04-04,735.2957153320312
2012-04-05,746.0408325195312
2012-04-09,753.8777465820312
2012-04-10,730.7217407226562
2012-04-11,719.1978759765625
2012-04-12,731.59912109375
2012-04-13,724.7280883789062
2012-04-16,692.0198364257812
2012-04-17,705.1997680664062
2012-04-18,721.8101196289062
2012-04-19,706.9840087890625
2012-04-20,700.0736694335938
2012-04-23,689.0625
2012-04-24,675.2713623046875
2012-04-25,714.2491455078125
2012-04-26,722.8453369140625
2012-04-27,751.2950439453125
2012-04-30,750.003662109375
2012-05-01,744.4340209960938
2012-05-02,750.240234375
2012-05-03,739.0713500976562
2012-05-04,725.6055297851562
2012-05-07,727.1630249023438
2012-05-08,706.0180053710938
2012-05-09,708.7288818359375
2012-05-10,671.4268188476562
2012-05-11,665.7881469726562
2012-05-14,653.751708984375
2012-05-15,652.913818359375
2012-05-16,652.8250732421875
2012-05-17,636.2343139648438
2012-05-18,623.0150756835938
2012-05-21,648.3298950195312
2012-05-22,650.69580078125
2012-05-23,663.5504150390625
2012-05-24,659.4594116210938
2012-05-25,643.59814453125
2012-05-29,648.6847534179688
2012-05-30,628.6930541992188
2012-05-31,616.5974731445312
2012-06-01,601.8207397460938
2012-06-04,607.7748413085938
2012-06-05,611.01806640625
2012-06-06,633.3756103515625
2012-06-07,627.1060180664062
2012-06-08,635.1992797851562
2012-06-11,632.5870361328125
2012-06-12,637.7820434570312
2012-06-13,637.3088989257812
2012-06-14,631.216796875
2012-06-15,650.0352783203125
2012-06-18,663.925048828125
2012-06-19,670.4409790039062
2012-06-20,661.2831420898438
2012-06-21,648.2314453125
2012-06-22,657.4977416992188
2012-06-25,642.3857421875
2012-06-26,647.0286865234375
2012-06-27,644.5445556640625
2012-06-28,634.3317260742188
2012-06-29,655.0726928710938
2012-07-02,671.1802978515625
2012-07-03,680.7325439453125
2012-07-05,671.9591674804688
2012-07-06,662.1112060546875
2012-07-09,655.4177856445312
2012-07-10,639.4283447265625
2012-07-11,637.4666137695312
2012-07-12,629.994384765625
2012-07-13,633.8094482421875
2012-07-16,628.6634521484375
2012-07-17,638.1665649414062
2012-07-18,646.3583374023438
2012-07-19,663.1068725585938
2012-07-20,663.62939453125
2012-07-23,659.597412109375
2012-07-24,656.11767578125
2012-07-25,622.0687255859375
2012-07-26,619.3873901367188
2012-07-27,674.2659301757812
2012-07-30,672.8365478515625
2012-07-31,652.3321533203125
2012-08-01,633.8388671875
2012-08-02,639.7831420898438
2012-08-03,654.5501098632812
2012-08-06,655.6641235351562
2012-08-07,670.1354370117188
2012-08-08,554.3256225585938
2012-08-09,554.2664794921875
2012-08-10,555.1536865234375
2012-08-13,554.0101318359375
2012-08-14,556.6323852539062
2012-08-15,567.1310424804688
2012-08-16,578.4476928710938
2012-08-17,580.4094848632812
2012-08-20,578.2703247070312
2012-08-21,577.4324340820312
2012-08-22,582.6372680664062
2012-08-23,585.0919799804688
2012-08-24,584.7468872070312
2012-08-27,580.034912109375
2012-08-28,581.7304077148438
2012-08-29,594.6343994140625
2012-08-30,595.018798828125
2012-08-31,595.9749145507812
2012-09-04,588.4042358398438
2012-09-05,586.718505859375
2012-09-06,595.4130249023438
2012-09-07,612.713623046875
2012-09-10,599.6716918945312
2012-09-11,608.9775390625
2012-09-12,611.1364135742188
2012-09-13,618.01708984375
2012-09-14,628.4171142578125
2012-09-17,634.2036743164062
2012-09-18,631.6209716796875
2012-09-19,629.9451293945312
2012-09-20,624.7598876953125
2012-09-21,627.1060180664062
2012-09-24,622.2067260742188
2012-09-25,622.7686157226562
2012-09-26,613.2459716796875
2012-09-27,621.5560302734375
2012-09-28,610.2688598632812
2012-10-01,615.9765625
2012-10-02,607.5185546875
2012-10-03,613.965576171875
2012-10-04,626.01171875
2012-10-05,622.9066162109375
2012-10-08,621.9898071289062
2012-10-09,609.1056518554688
2012-10-10,593.8455810546875
2012-10-11,589.6364135742188
2012-10-12,584.71728515625
2012-10-15,592.4754638671875
2012-10-16,589.271728515625
2012-10-17,589.7349853515625
2012-10-18,574.1004638671875
2012-10-19,552.5315551757812
2012-10-22,559.13623046875
2012-10-23,560.9500732421875
2012-10-24,555.6564331054688
2012-10-25,549.93896484375
2012-10-26,571.2219848632812
2012-10-31,565.6128540039062
2012-11-01,577.7676391601562
2012-11-02,625.7160034179688
2012-11-05,625.765380859375
2012-11-06,635.7316284179688
2012-11-07,625.5879516601562
2012-11-08,618.9437255859375
2012-11-09,616.9722290039062
2012-11-12,624.4246826171875
2012-11-13,621.3490600585938
2012-11-14,607.6367797851562
2012-11-15,608.7409057617188
2012-11-16,606.0399169921875
2012-11-19,616.6074829101562
2012-11-20,626.544189453125
2012-11-21,630.4873046875
2012-11-23,632.7841186523438
2012-11-26,630.8914184570312
2012-11-27,627.697509765625
2012-11-28,648.6946411132812
2012-11-29,656.275390625
2012-11-30,653.7615966796875
2012-12-03,658.3060302734375
2012-12-04,654.3727416992188
2012-12-05,654.786865234375
2012-12-06,654.6981201171875
2012-12-07,649.729736328125
2012-12-10,617.0609741210938
2012-12-11,614.3597412109375
2012-12-12,615.8483276367188
2012-12-13,604.364013671875
2012-12-14,604.8174438476562
2012-12-17,608.10009765625
2012-12-18,623.7445068359375
2012-12-19,618.3128051757812
2012-12-20,621.8616943359375
2012-12-21,610.08154296875
2012-12-24,608.5634155273438
2012-12-26,593.8062133789062
2012-12-27,601.3573608398438
2012-12-28,600.2237548828125
2012-12-31,611.570068359375
2013-01-02,629.3240356445312
2013-01-03,639.5071411132812
2013-01-04,639.1917114257812
2013-01-07,648.0342407226562
2013-01-08,648.0736694335938
2013-01-09,642.3265380859375
2013-01-10,644.3276977539062
2013-01-11,646.1710815429688
2013-01-14,653.4954223632812
2013-01-15,653.9192504882812
2013-01-16,658.3455200195312
2013-01-17,660.3662719726562
2013-01-18,663.1560668945312
2013-01-22,661.726806640625
2013-01-23,662.70263671875
2013-01-24,669.8889770507812
2013-01-25,708.6007690429688
2013-01-28,694.9574584960938
2013-01-29,690.3341064453125
2013-01-30,685.2081298828125
2013-01-31,675.724853515625
2013-02-01,675.8135375976562
2013-02-04,669.632568359375
2013-02-05,681.7380981445312
2013-02-06,684.232177734375
2013-02-07,680.8706665039062
2013-02-08,690.8665771484375
2013-02-11,686.213623046875
2013-02-12,693.3802490234375
2013-02-13,694.1590576171875
2013-02-14,695.5884399414062
2013-02-15,692.2760620117188
2013-02-19,693.4688720703125
2013-02-20,678.416015625
2013-02-21,673.6153564453125
2013-02-22,674.9657592773438
2013-02-25,661.9929809570312
2013-02-26,668.8440551757812
2013-02-27,686.016357421875
2013-02-28,679.3131103515625
2013-03-01,685.7305297851562
2013-03-04,703.8591918945312
2013-03-05,708.196533203125
2013-03-06,708.6796264648438
2013-03-07,708.8077392578125
2013-03-08,710.6708374023438
2013-03-11,714.761962890625
2013-03-12,711.77490234375
2013-03-13,705.3574829101562
2013-03-14,703.0113525390625
2013-03-15,703.3563842773438
2013-03-18,686.9036865234375
2013-03-19,674.423583984375
2013-03-20,677.804931640625
2013-03-21,674.2659301757812
2013-03-22,687.9879760742188
2013-03-25,685.750244140625
2013-03-26,684.7152099609375
2013-03-27,684.9813232421875
2013-03-28,678.3765869140625
2013-04-01,685.8685302734375
2013-04-02,695.8742065429688
2013-04-03,688.786376953125
2013-04-04,691.3790893554688
2013-04-05,683.453369140625
2013-04-08,686.6276245117188
2013-04-09,686.2333374023438
2013-04-10,708.718994140625
2013-04-11,723.5550537109375
2013-04-12,732.54541015625
2013-04-15,701.2665405273438
2013-04-16,710.4539184570312
2013-04-17,698.72314453125
2013-04-18,680.2003784179688
2013-04-19,673.8519287109375
2013-04-22,681.048095703125
2013-04-23,692.3648681640625
2013-04-24,690.8369750976562
2013-04-25,701.1088256835938
2013-04-26,691.2213745117188
2013-04-29,689.4864501953125
2013-04-30,686.0953369140625
2013-05-01,684.1927490234375
2013-05-02,697.8853759765625
2013-05-03,714.4661254882812
2013-05-06,716.3785400390625
2013-05-07,714.7420654296875
2013-05-08,724.8167724609375
2013-05-09,727.01513671875
2013-05-10,754.5283203125
2013-05-13,766.3872680664062
2013-05-14,779.892578125
2013-05-15,794.2948608398438
2013-05-16,788.7055053710938
2013-05-17,802.0923461914062
2013-05-20,830.5224609375
2013-05-21,814.2175903320312
2013-05-22,786.6846313476562
2013-05-23,792.1754150390625
2013-05-24,789.7306518554688
2013-05-28,792.89501953125
2013-05-29,781.0064697265625
2013-05-30,796.0593872070312
2013-05-31,792.5006103515625
2013-06-03,791.2093505859375
2013-06-04,787.3352661132812
2013-06-05,784.1906127929688
2013-06-06,794.4428100585938
2013-06-07,804.8428344726562
2013-06-10,811.7432861328125
2013-06-11,801.8558959960938
2013-06-12,796.414306640625
2013-06-13,803.2359619140625
2013-06-14,804.1526489257812
2013-06-17,813.8035888671875
2013-06-18,822.9515380859375
2013-06-19,816.7706909179688
2013-06-20,804.093505859375
2013-06-21,801.4910888671875
2013-06-24,793.5653686523438
2013-06-25,798.060546875
2013-06-26,807.9085083007812
2013-06-27,810.6983032226562
2013-06-28,814.91748046875
2013-07-01,828.7775268554688
2013-07-02,829.1029052734375
2013-07-03,833.3811645507812
2013-07-05,843.0023803710938
2013-07-08,875.9965209960938
2013-07-09,884.3067626953125
2013-07-10,879.6341552734375
2013-07-11,897.4077758789062
2013-07-12,907.30517578125
2013-07-15,898.6991577148438
2013-07-16,889.225830078125
2013-07-17,893.7900390625
2013-07-18,886.8106079101562
2013-07-19,883.5476684570312
2013-07-22,887.6780395507812
2013-07-23,883.0548095703125
2013-07-24,881.3099365234375
2013-07-25,899.0343627929688
2013-07-26,887.2837524414062
2013-07-29,875.4839477539062
2013-07-30,874.2517700195312
2013-07-31,863.2208251953125
2013-08-01,891.4931030273438
2013-08-02,895.446044921875
2013-08-05,915.3786010742188
2013-08-06,922.0819091796875
2013-08-07,914.392822265625
2013-08-08,920.47509765625
2013-08-09,956.101318359375
2013-08-12,944.4000854492188
2013-08-13,940.052734375
2013-08-14,926.63623046875
2013-08-15,925.4435424804688
2013-08-16,926.7052612304688
2013-08-19,919.8640747070312
2013-08-20,919.5090942382812
2013-08-21,926.8335571289062
2013-08-22,938.6136474609375
2013-08-23,940.6640014648438
2013-08-26,936.0405883789062
2013-08-27,922.298828125
2013-08-28,921.3229370117188
2013-08-29,927.2770385742188
2013-08-30,925.1871948242188
2013-09-03,929.4260864257812
2013-09-04,938.9093017578125
2013-09-05,944.1831665039062
2013-09-06,945.5140991210938
2013-09-09,951.9314575195312
2013-09-10,963.6032104492188
2013-09-11,967.6053466796875
2013-09-12,956.0027465820312
2013-09-13,953.0750732421875
2013-09-16,953.98193359375
2013-09-17,956.4464111328125
2013-09-18,980.943115234375
2013-09-19,986.3944091796875
2013-09-20,988.75048828125
2013-09-23,982.58935546875
2013-09-24,991.6880493164062
2013-09-25,983.1412963867188
2013-09-26,997.2282104492188
2013-09-27,1000.5404052734375
2013-09-30,996.57763671875
2013-10-01,1023.50927734375
2013-10-02,1052.2054443359375
2013-10-03,1034.3922119140625
