Date,WOR
2010-10-08,6.743430137634277
2010-10-11,6.711963653564453
2010-10-12,6.667006015777588
2010-10-13,6.680494785308838
2010-10-14,6.743430137634277
2010-10-15,6.774903297424316
2010-10-18,6.9097700119018555
2010-10-19,6.833346366882324
2010-10-20,6.981700897216797
2010-10-21,6.905276298522949
2010-10-22,6.8558244705200195
2010-10-25,6.860318660736084
2010-10-26,6.8558244705200195
2010-10-27,6.815367221832275
2010-10-28,6.810863971710205
2010-10-29,6.923257827758789
2010-11-01,6.972710609436035
2010-11-02,7.112072467803955
2010-11-03,7.157027244567871
2010-11-04,7.314378261566162
2010-11-05,7.386307716369629
2010-11-08,7.36832332611084
2010-11-09,7.327861785888672
2010-11-10,7.458235740661621
2010-11-11,7.390804290771484
2010-11-12,7.224464416503906
2010-11-15,7.287402153015137
2010-11-16,7.0131683349609375
2010-11-17,7.103082180023193
2010-11-18,7.179508686065674
2010-11-19,7.206482410430908
2010-11-22,7.188500881195068
2010-11-23,7.049136161804199
2010-11-24,7.233454704284668
2010-11-26,7.179508686065674
2010-11-29,7.139047622680664
2010-11-30,7.201986789703369
2010-12-01,7.390804290771484
2010-12-02,7.656046390533447
2010-12-03,7.7639360427856445
2010-12-06,7.727974891662598
2010-12-07,7.804397106170654
2010-12-08,7.8448591232299805
2010-12-09,7.898807048797607
2010-12-10,8.087626457214355
2010-12-13,7.893229961395264
2010-12-14,8.010771751403809
2010-12-15,7.947483062744141
2010-12-16,8.10118579864502
2010-12-17,8.119267463684082
2010-12-20,8.178040504455566
2010-12-21,8.413117408752441
2010-12-22,8.395033836364746
2010-12-23,8.422159194946289
2010-12-27,8.43120002746582
2010-12-28,8.426676750183105
2010-12-29,8.435720443725586
2010-12-30,8.395033836364746
2010-12-31,8.318181037902832
2011-01-03,8.598470687866211
2011-01-04,8.666280746459961
2011-01-05,8.59394645690918
2011-01-06,8.67984390258789
2011-01-07,8.580388069152832
2011-01-10,8.625593185424805
2011-01-11,8.67531967163086
2011-01-12,8.716005325317383
2011-01-13,8.684361457824707
2011-01-14,8.58942699432373
2011-01-18,8.838066101074219
2011-01-19,8.625593185424805
2011-01-20,8.535177230834961
2011-01-21,8.444759368896484
2011-01-24,8.607511520385742
2011-01-25,8.684361457824707
2011-01-26,9.041500091552734
2011-01-27,8.928478240966797
2011-01-28,8.580388069152832
2011-01-31,8.58942699432373
2011-02-01,8.842589378356934
2011-02-02,8.824503898620605
2011-02-03,8.842589378356934
2011-02-04,8.883272171020508
2011-02-07,8.923964500427246
2011-02-08,8.95108699798584
2011-02-09,8.72053050994873
2011-02-10,8.67984390258789
2011-02-11,8.824503898620605
2011-02-14,8.838066101074219
2011-02-15,8.824503898620605
2011-02-16,8.84710693359375
2011-02-17,8.946564674377441
2011-02-18,8.842589378356934
2011-02-22,8.824503898620605
2011-02-23,8.65271282196045
2011-02-24,8.58942699432373
2011-02-25,8.72504711151123
2011-02-28,8.752174377441406
2011-03-01,8.444759368896484
2011-03-02,8.639154434204102
2011-03-03,8.869710922241211
2011-03-04,8.919441223144531
2011-03-07,8.67984390258789
2011-03-08,8.69792366027832
2011-03-09,8.571341514587402
2011-03-10,8.27297592163086
2011-03-11,8.463888168334961
2011-03-14,8.522979736328125
2011-03-15,8.386609077453613
2011-03-16,8.322978019714355
2011-03-17,8.422980308532715
2011-03-18,8.595706939697266
2011-03-21,8.677529335021973
2011-03-22,8.695712089538574
2011-03-23,8.727532386779785
2011-03-24,8.782079696655273
2011-03-25,8.9684476852417
2011-03-28,8.977538108825684
2011-03-29,9.086633682250977
2011-03-30,9.277545928955078
2011-03-31,9.509377479553223
2011-04-01,9.559378623962402
2011-04-04,9.60937786102295
2011-04-05,9.809379577636719
2011-04-06,9.745741844177246
2011-04-07,9.65483570098877
2011-04-08,9.44118881225586
2011-04-11,9.300277709960938
2011-04-12,9.1775484085083
2011-04-13,9.154818534851074
2011-04-14,9.218457221984863
2011-04-15,9.3411865234375
2011-04-18,9.123001098632812
2011-04-19,9.391189575195312
2011-04-20,9.545738220214844
2011-04-21,9.536649703979492
2011-04-25,9.532100677490234
2011-04-26,9.545738220214844
2011-04-27,9.563919067382812
2011-04-28,9.786654472351074
2011-04-29,9.804838180541992
2011-05-02,9.509377479553223
2011-05-03,9.382095336914062
2011-05-04,9.286642074584961
2011-05-05,9.191184043884277
2011-05-06,9.295729637145996
2011-05-09,9.536649703979492
2011-05-10,9.718474388122559
2011-05-11,9.42300796508789
2011-05-12,9.600285530090332
2011-05-13,9.273005485534668
2011-05-16,9.554830551147461
2011-05-17,9.550284385681152
2011-05-18,9.83665657043457
2011-05-19,9.768474578857422
2011-05-20,9.63210391998291
2011-05-23,9.436644554138184
2011-05-24,9.37755298614502
2011-05-25,9.527558326721191
2011-05-26,9.577558517456055
2011-05-27,9.754833221435547
2011-05-31,9.923023223876953
2011-06-01,9.44118881225586
2011-06-02,9.60937786102295
2011-06-03,9.20936393737793
2011-06-06,9.195727348327637
2011-06-07,9.250276565551758
2011-06-08,9.086633682250977
2011-06-09,9.17300033569336
2011-06-10,9.091179847717285
2011-06-13,8.839913368225098
2011-06-14,9.036361694335938
2011-06-15,8.807937622070312
2011-06-16,8.775957107543945
2011-06-17,8.757684707641602
2011-06-20,8.867328643798828
2011-06-21,9.114025115966797
2011-06-22,9.059200286865234
2011-06-23,9.109451293945312
2011-06-24,8.986104965209961
2011-06-27,9.182550430297852
2011-06-28,9.516043663024902
2011-06-29,9.607409477233887
2011-06-30,10.553079605102539
2011-07-01,10.676423072814941
2011-07-05,10.694696426391602
2011-07-06,10.60789966583252
2011-07-07,10.685564041137695
2011-07-08,10.562211036682129
2011-07-11,10.228719711303711
2011-07-12,10.077959060668945
2011-07-13,10.196741104125977
2011-07-14,10.096236228942871
2011-07-15,10.333791732788086
2011-07-18,10.210445404052734
2011-07-19,10.507393836975098
2011-07-20,10.406891822814941
2011-07-21,10.71297550201416
2011-07-22,10.511962890625
2011-07-25,10.498255729675293
2011-07-26,10.109938621520996
2011-07-27,9.790148735046387
2011-07-28,9.575434684753418
2011-07-29,9.58000373840332
2011-08-01,9.461220741271973
2011-08-02,9.292192459106445
2011-08-03,9.283053398132324
2011-08-04,8.378503799438477
2011-08-05,8.122674942016602
2011-08-08,7.423701763153076
2011-08-09,7.921661853790283
2011-08-10,7.451112270355225
2011-08-11,7.875975131988525
2011-08-12,8.108966827392578
2011-08-15,8.0587158203125
2011-08-16,7.907955169677734
2011-08-17,7.665826797485352
2011-08-18,7.199850559234619
2011-08-19,7.044524192810059
2011-08-22,6.843510627746582
2011-08-23,7.208988666534424
2011-08-24,7.231827735900879
2011-08-25,7.026250839233398
2011-08-26,7.309489727020264
2011-08-29,7.606439113616943
2011-08-30,7.624715328216553
2011-08-31,7.423701763153076
2011-09-01,7.113050937652588
2011-09-02,6.779552936553955
2011-09-06,6.573973655700684
2011-09-07,6.962292671203613
2011-09-08,6.752143383026123
2011-09-09,6.564835548400879
2011-09-12,6.46890115737915
2011-09-13,6.639376163482666
2011-09-14,6.7822089195251465
2011-09-15,6.975722789764404
2011-09-16,6.9250407218933105
2011-09-19,6.768386363983154
2011-09-20,6.611730575561523
2011-09-21,6.482721328735352
2011-09-22,6.0864787101745605
2011-09-23,6.238527297973633
2011-09-26,6.501152038574219
2011-09-27,6.809854030609131
2011-09-28,6.413610458374023
2011-09-29,6.648591995239258
2011-09-30,6.436648368835449
2011-10-03,6.298422336578369
2011-10-04,6.740739345550537
2011-10-05,7.003366947174072
2011-10-06,6.9572906494140625
2011-10-07,6.855929374694824
2011-10-10,7.146198749542236
2011-10-11,7.215312480926514
2011-10-12,7.399609088897705
2011-10-13,7.3166728019714355
2011-10-14,7.510189533233643
2011-10-17,7.067870616912842
2011-10-18,7.441076278686523
2011-10-19,7.104733467102051
2011-10-20,7.192272186279297
2011-10-21,7.533226013183594
2011-10-24,7.841930389404297
2011-10-25,7.519402980804443
2011-10-26,7.71291971206665
2011-10-27,8.459329605102539
2011-10-28,8.606773376464844
2011-10-31,7.9617228507995605
2011-11-01,7.5931220054626465
2011-11-02,7.860355854034424
2011-11-03,8.159846305847168
2011-11-04,8.182883262634277
2011-11-07,8.155238151550293
2011-11-08,8.298068046569824
2011-11-09,7.653021812438965
2011-11-10,7.772815704345703
2011-11-11,8.058479309082031
2011-11-14,7.901824474334717
2011-11-15,8.09533977508545
2011-11-16,7.814283847808838
2011-11-17,7.565479755401611
2011-11-18,7.5424418449401855
2011-11-21,7.312067985534668
2011-11-22,7.136984348297119
2011-11-23,6.777601718902588
2011-11-25,6.708489418029785
2011-11-28,7.136984348297119
2011-11-29,7.270603179931641
2011-11-30,8.104557037353516
2011-12-01,7.975545406341553
2011-12-02,7.901824474334717
2011-12-05,8.192099571228027
2011-12-06,8.224349021911621
2011-12-07,8.178274154663086
2011-12-08,7.777420997619629
2011-12-09,8.076910018920898
2011-12-12,7.689886093139648
2011-12-13,7.439276695251465
2011-12-14,7.230437755584717
2011-12-15,7.33253812789917
2011-12-16,7.5367350578308105
2011-12-19,7.313974380493164
2011-12-20,7.764136791229248
2011-12-21,7.768778324127197
2011-12-22,7.9219231605529785
2011-12-23,7.9126410484313965
2011-12-27,7.884799003601074
2011-12-28,7.610986709594727
2011-12-29,7.638833999633789
2011-12-30,7.601705074310303
2012-01-03,8.037942886352539
2012-01-04,8.195734977722168
2012-01-05,8.186452865600586
2012-01-06,8.195734977722168
2012-01-09,8.339603424072266
2012-01-10,8.669103622436523
2012-01-11,8.650538444519043
2012-01-12,8.747994422912598
2012-01-13,8.534516334533691
2012-01-17,8.67374038696289
2012-01-18,8.840810775756836
2012-01-19,8.840810775756836
2012-01-20,8.78048324584961
2012-01-23,8.771197319030762
2012-01-24,8.840810775756836
2012-01-25,8.91042423248291
2012-01-26,8.822248458862305
2012-01-27,8.817605018615723
2012-01-30,8.67374038696289
2012-01-31,8.543798446655273
2012-02-01,8.655176162719727
2012-02-02,8.631973266601562
2012-02-03,8.928985595703125
2012-02-06,8.78048324584961
2012-02-07,8.706225395202637
2012-02-08,8.669103622436523
2012-02-09,8.604126930236816
2012-02-10,8.269988059997559
2012-02-13,8.390649795532227
2012-02-14,8.186452865600586
2012-02-15,7.968337535858154
2012-02-16,8.26070499420166
2012-02-17,8.218937873840332
2012-02-21,8.353521347045898
2012-02-22,8.246782302856445
2012-02-23,8.307114601135254
2012-02-24,8.237502098083496
2012-02-27,8.18181037902832
2012-02-28,8.061148643493652
2012-02-29,7.829107761383057
2012-03-01,7.9172797203063965
2012-03-02,7.85230827331543
2012-03-05,7.819823265075684
2012-03-06,7.819823265075684
2012-03-07,7.959051609039307
2012-03-08,8.093637466430664
2012-03-09,8.218937873840332
2012-03-12,8.047229766845703
2012-03-13,8.407058715820312
2012-03-14,8.243502616882324
2012-03-15,8.322945594787598
2012-03-16,8.411735534667969
2012-03-19,8.7014741897583
2012-03-20,8.593992233276367
2012-03-21,8.47248649597168
2012-03-22,8.266868591308594
2012-03-23,8.393046379089355
2012-03-26,8.542583465576172
2012-03-27,8.626705169677734
2012-03-28,8.570625305175781
2012-03-29,8.790266036987305
2012-03-30,8.963174819946289
2012-04-02,9.229541778564453
2012-04-03,8.99588680267334
2012-04-04,8.827651977539062
2012-04-05,8.762223243713379
2012-04-09,8.589314460754395
2012-04-10,8.294905662536621
2012-04-11,8.397717475891113
2012-04-12,8.72484016418457
2012-04-13,8.47715950012207
2012-04-16,8.589314460754395
2012-04-17,8.74353313446045
2012-04-18,8.547258377075195
2012-04-19,8.393046379089355
2012-04-20,8.374353408813477
2012-04-23,8.2388277053833
2012-04-24,8.290233612060547
2012-04-25,8.407058715820312
2012-04-26,8.402388572692871
2012-04-27,8.407058715820312
2012-04-30,8.33696174621582
2012-05-01,8.355659484863281
2012-05-02,8.33696174621582
2012-05-03,8.290233612060547
2012-05-04,8.112648963928223
2012-05-07,8.182747840881348
2012-05-08,8.224807739257812
2012-05-09,8.248172760009766
2012-05-10,8.332293510437012
2012-05-11,8.276213645935059
2012-05-14,8.215461730957031
2012-05-15,8.065921783447266
2012-05-16,7.995820045471191
2012-05-17,7.785525798797607
2012-05-18,7.65000581741333
2012-05-21,7.94909143447876
2012-05-22,7.832258701324463
2012-05-23,7.97245454788208
2012-05-24,8.005169868469238
2012-05-25,7.893009662628174
2012-05-29,8.107979774475098
2012-05-30,7.822916030883789
2012-05-31,7.593930244445801
2012-06-01,7.421022415161133
2012-06-04,7.467750549316406
2012-06-05,7.491119384765625
2012-06-06,7.696739196777344
2012-06-07,7.766835689544678
2012-06-08,7.77150821685791
2012-06-11,7.514486312866211
2012-06-12,7.66402530670166
2012-06-13,7.4945502281188965
2012-06-14,7.513382434844971
2012-06-15,7.649905204772949
2012-06-18,7.6075334548950195
2012-06-19,7.965315818786621
2012-06-20,8.238356590270996
2012-06-21,8.059470176696777
2012-06-22,8.195990562438965
2012-06-25,8.002974510192871
2012-06-26,8.115961074829102
2012-06-27,8.299556732177734
2012-06-28,9.03394889831543
2012-06-29,9.63652229309082
2012-07-02,9.71655559539795
2012-07-03,10.088456153869629
2012-07-05,10.286176681518555
2012-07-06,10.286176681518555
2012-07-09,10.281472206115723
2012-07-10,10.224980354309082
2012-07-11,10.352087020874023
2012-07-12,10.394454002380371
2012-07-13,10.723987579345703
2012-07-16,10.587465286254883
2012-07-17,10.611002922058105
2012-07-18,10.67220401763916
2012-07-19,10.691033363342285
2012-07-20,10.573341369628906
2012-07-23,10.427408218383789
2012-07-24,10.210857391357422
2012-07-25,9.95193862915039
2012-07-26,10.079038619995117
2012-07-27,10.239105224609375
2012-07-30,10.121411323547363
2012-07-31,10.215563774108887
2012-08-01,10.149657249450684
2012-08-02,10.074337005615234
2012-08-03,10.33325481414795
2012-08-06,10.465065956115723
2012-08-07,10.559221267700195
2012-08-08,10.563928604125977
2012-08-09,10.559221267700195
2012-08-10,10.606297492980957
2012-08-13,10.44624137878418
2012-08-14,10.314422607421875
2012-08-15,10.394454002380371
2012-08-16,10.620418548583984
2012-08-17,10.860508918762207
2012-08-20,10.90287971496582
2012-08-21,10.290887832641602
2012-08-22,10.3285493850708
2012-08-23,10.083752632141113
2012-08-24,9.933103561401367
2012-08-27,9.900154113769531
2012-08-28,9.994303703308105
2012-08-29,9.984891891479492
2012-08-30,9.829534530639648
2012-08-31,9.838956832885742
2012-09-04,10.083752632141113
2012-09-05,10.036675453186035
2012-09-06,10.573341369628906
2012-09-07,10.90758228302002
2012-09-10,10.940537452697754
2012-09-11,11.067644119262695
2012-09-12,11.162321090698242
2012-09-13,11.488956451416016
2012-09-14,11.474754333496094
2012-09-17,11.2427978515625
2012-09-18,11.200191497802734
2012-09-19,11.148120880126953
2012-09-20,11.13392162322998
2012-09-21,11.039239883422852
2012-09-24,10.864090919494629
2012-09-25,10.64633560180664
2012-09-26,10.608466148376465
2012-09-27,10.44278621673584
2012-09-28,10.253430366516113
2012-10-01,10.296038627624512
2012-10-02,10.177690505981445
2012-10-03,10.007274627685547
2012-10-04,10.177690505981445
2012-10-05,10.154020309448242
2012-10-08,10.144551277160645
2012-10-09,10.191887855529785
2012-10-10,10.215561866760254
2012-10-11,10.267633438110352
2012-10-12,10.07828140258789
2012-10-15,10.319704055786133
2012-10-16,10.523255348205566
2012-10-17,10.807284355163574
2012-10-18,10.920897483825684
2012-10-19,10.679472923278809
2012-10-22,10.788350105285645
2012-10-23,10.338639259338379
2012-10-24,10.352839469909668
2012-10-25,10.400178909301758
2012-10-26,10.329171180725098
2012-10-31,10.234495162963867
2012-11-01,10.741015434265137
2012-11-02,10.144551277160645
2012-11-05,10.24869441986084
2012-11-06,10.731544494628906
2012-11-07,10.030942916870117
2012-11-08,9.93626880645752
2012-11-09,10.18242359161377
2012-11-12,9.988335609436035
2012-11-13,10.376507759094238
2012-11-14,10.149288177490234
2012-11-15,9.874727249145508
2012-11-16,10.225031852722168
2012-11-19,10.513790130615234
2012-11-20,10.53272533416748
2012-11-21,10.589529037475586
2012-11-23,10.70787525177002
2012-11-26,10.68893814086914
2012-11-27,10.641606330871582
2012-11-28,10.89723014831543
2012-11-29,10.991904258728027
2012-11-30,11.152852058410645
2012-12-03,10.854622840881348
2012-12-04,11.086581230163574
2012-12-05,11.043977737426758
2012-12-06,10.864090919494629
2012-12-07,10.883025169372559
2012-12-10,11.010839462280273
2012-12-11,11.204925537109375
2012-12-12,11.10972785949707
2012-12-13,11.076409339904785
2012-12-14,11.300127983093262
2012-12-17,11.528603553771973
2012-12-18,11.976037979125977
2012-12-19,11.95199203491211
2012-12-20,12.269430160522461
2012-12-21,12.288666725158691
2012-12-24,12.125136375427246
2012-12-26,12.096282005310059
2012-12-27,12.206900596618652
2012-12-28,12.072235107421875
2012-12-31,12.500290870666504
2013-01-02,12.913920402526855
2013-01-03,12.894682884216309
2013-01-04,13.029353141784668
2013-01-07,13.22654914855957
2013-01-08,13.15921688079834
2013-01-09,13.41893482208252
2013-01-10,13.442983627319336
2013-01-11,13.366031646728516
2013-01-14,13.197688102722168
2013-01-15,13.3900785446167
2013-01-16,13.188070297241211
2013-01-17,13.433369636535645
2013-01-18,13.38045597076416
2013-01-22,13.611322402954102
2013-01-23,13.529556274414062
2013-01-24,13.471840858459473
2013-01-25,13.486270904541016
2013-01-28,13.394888877868652
2013-01-29,13.505508422851562
2013-01-30,13.130353927612305
2013-01-31,13.216931343078613
2013-02-01,13.414122581481934
2013-02-04,13.284268379211426
2013-02-05,13.41893482208252
2013-02-06,13.640180587768555
2013-02-07,13.404509544372559
2013-02-08,13.620943069458008
2013-02-11,13.452601432800293
2013-02-12,13.721943855285645
2013-02-13,13.688279151916504
2013-02-14,13.880663871765137
2013-02-15,13.943182945251465
2013-02-19,13.996098518371582
2013-02-20,13.240982055664062
2013-02-21,13.135168075561523
2013-02-22,13.423750877380371
2013-02-25,13.000494956970215
2013-02-26,13.298693656921387
2013-02-27,13.630561828613281
2013-02-28,13.630561828613281
2013-03-01,13.476654052734375
2013-03-04,13.616129875183105
2013-03-05,13.832565307617188
2013-03-06,14.097100257873535
2013-03-07,14.145194053649902
2013-03-08,14.188481330871582
2013-03-11,13.991284370422363
2013-03-12,13.976858139038086
2013-03-13,13.842183113098145
2013-03-14,14.058618545532227
2013-03-15,13.952805519104004
2013-03-18,14.034573554992676
2013-03-19,13.861428260803223
2013-03-20,14.092283248901367
2013-03-21,14.275053024291992
2013-03-22,14.299098014831543
2013-03-25,14.313532829284668
2013-03-26,14.929166793823242
2013-03-27,15.083075523376465
2013-03-28,14.900309562683105
2013-04-01,14.568438529968262
2013-04-02,14.327956199645996
2013-04-03,14.212529182434082
2013-04-04,14.289483070373535
2013-04-05,14.27985668182373
2013-04-08,14.481865882873535
2013-04-09,15.222555160522461
2013-04-10,15.41012954711914
2013-04-11,15.756425857543945
2013-04-12,15.45341968536377
2013-04-15,14.645393371582031
2013-04-16,15.006119728088379
2013-04-17,14.5299654006958
2013-04-18,14.592482566833496
2013-04-19,14.765640258789062
2013-04-22,14.852206230163574
2013-04-23,15.107125282287598
2013-04-24,15.22736930847168
2013-04-25,15.400513648986816
2013-04-26,15.280268669128418
2013-04-29,15.294703483581543
2013-04-30,15.477465629577637
2013-05-01,15.203315734863281
2013-05-02,15.323556900024414
2013-05-03,15.958431243896484
2013-05-06,16.121959686279297
2013-05-07,16.314346313476562
2013-05-08,16.43939781188965
2013-05-09,16.28067398071289
2013-05-10,16.468259811401367
2013-05-13,16.213346481323242
2013-05-14,16.386491775512695
2013-05-15,16.396114349365234
2013-05-16,16.343202590942383
2013-05-17,16.511545181274414
2013-05-20,16.742408752441406
2013-05-21,16.925172805786133
2013-05-22,16.737598419189453
2013-05-23,16.631776809692383
2013-05-24,16.51634979248047
2013-05-28,17.1175594329834
2013-05-29,16.93960189819336
2013-05-30,16.954029083251953
2013-05-31,16.53558921813965
2013-06-03,16.694311141967773
2013-06-04,16.65102195739746
2013-06-05,16.01133918762207
2013-06-06,16.309537887573242
2013-06-07,16.232585906982422
2013-06-10,16.396114349365234
2013-06-11,16.25663948059082
2013-06-12,16.01133918762207
2013-06-13,16.46343994140625
2013-06-14,16.29991340637207
2013-06-17,16.391298294067383
2013-06-18,16.473066329956055
2013-06-19,16.328777313232422
2013-06-20,15.900717735290527
2013-06-21,15.737187385559082
2013-06-24,15.078266143798828
2013-06-25,15.438985824584961
2013-06-26,15.564045906066895
2013-06-27,15.564045906066895
2013-06-28,15.2514066696167
2013-07-01,15.785285949707031
2013-07-02,15.857426643371582
2013-07-03,15.818955421447754
2013-07-05,16.064239501953125
2013-07-08,16.088298797607422
2013-07-09,16.64621925354004
2013-07-10,16.785690307617188
2013-07-11,17.208938598632812
2013-07-12,16.84821891784668
2013-07-15,16.88188362121582
2013-07-16,16.718360900878906
2013-07-17,16.828990936279297
2013-07-18,17.00213050842285
2013-07-19,16.99251365661621
2013-07-22,17.156044006347656
2013-07-23,17.43018913269043
2013-07-24,17.232994079589844
2013-07-25,17.27147102355957
2013-07-26,17.13198471069336
2013-07-29,17.059843063354492
2013-07-30,17.20413589477539
2013-07-31,17.20413589477539
2013-08-01,17.367660522460938
2013-08-02,17.48790740966797
2013-08-05,17.454235076904297
2013-08-06,17.175273895263672
2013-08-07,17.0935115814209
2013-08-08,17.290708541870117
2013-08-09,17.29551124572754
2013-08-12,17.55523109436035
2013-08-13,17.45904541015625
2013-08-14,17.415756225585938
2013-08-15,17.059843063354492
2013-08-16,16.809741973876953
2013-08-19,16.65583038330078
2013-08-20,16.81935691833496
2013-08-21,16.343202590942383
2013-08-22,16.723169326782227
2013-08-23,16.727975845336914
2013-08-26,16.679880142211914
2013-08-27,16.18929100036621
2013-08-28,16.285491943359375
2013-08-29,16.449016571044922
2013-08-30,16.030574798583984
2013-09-03,15.948812484741211
2013-09-04,16.194110870361328
2013-09-05,16.285491943359375
2013-09-06,16.083486557006836
2013-09-09,16.165246963500977
2013-09-10,16.376873016357422
2013-09-11,16.521799087524414
