Date,TJX
2010-11-04,9.609086036682129
2010-11-05,9.654191017150879
2010-11-08,9.471144676208496
2010-11-09,9.353910446166992
2010-11-10,9.390934944152832
2010-11-11,9.409443855285645
2010-11-12,9.417673110961914
2010-11-15,9.39915657043457
2010-11-16,9.261364936828613
2010-11-17,9.337461471557617
2010-11-18,9.425899505615234
2010-11-19,9.479371070861816
2010-11-22,9.516392707824707
2010-11-23,9.427955627441406
2010-11-24,9.561638832092285
2010-11-26,9.532845497131348
2010-11-29,9.314837455749512
2010-11-30,9.380650520324707
2010-12-01,9.376537322998047
2010-12-02,9.158526420593262
2010-12-03,9.314837455749512
2010-12-06,9.253133773803711
2010-12-07,9.226396560668945
2010-12-08,9.195545196533203
2010-12-09,9.246963500976562
2010-12-10,9.269587516784668
2010-12-13,9.07214641571045
2010-12-14,9.14412784576416
2010-12-15,9.020726203918457
2010-12-16,9.00838565826416
2010-12-17,8.934341430664062
2010-12-20,9.026893615722656
2010-12-21,9.092707633972168
2010-12-22,9.12356185913086
2010-12-23,9.150300979614258
2010-12-27,9.115335464477539
2010-12-28,9.127674102783203
2010-12-29,9.179092407226562
2010-12-30,9.199661254882812
2010-12-31,9.129732131958008
2011-01-03,9.010438919067383
2011-01-04,8.963136672973633
2011-01-05,8.84384822845459
2011-01-06,9.362138748168945
2011-01-07,9.388875961303711
2011-01-10,9.37448501586914
2011-01-11,9.39504623413086
2011-01-12,9.438236236572266
2011-01-13,9.362138748168945
2011-01-14,9.454691886901855
2011-01-18,9.497884750366211
2011-01-19,9.613059997558594
2011-01-20,9.670647621154785
2011-01-21,9.71383285522461
2011-01-24,9.77965259552002
2011-01-25,9.98737621307373
2011-01-26,9.993550300598145
2011-01-27,9.997662544250488
2011-01-28,9.8125581741333
2011-01-31,9.746742248535156
2011-02-01,9.859861373901367
2011-02-02,9.693269729614258
2011-02-03,10.182765007019043
2011-02-04,10.221843719482422
2011-02-07,10.24035358428955
2011-02-08,10.281612396240234
2011-02-09,10.184652328491211
2011-02-10,10.310495376586914
2011-02-11,10.479654312133789
2011-02-14,10.21972370147705
2011-02-15,10.17021369934082
2011-02-16,10.194966316223145
2011-02-17,10.14958381652832
2011-02-18,10.331125259399414
2011-02-22,10.256858825683594
2011-02-23,10.069133758544922
2011-02-24,10.36413288116455
2011-02-25,10.382696151733398
2011-02-28,10.287801742553711
2011-03-01,10.236226081848145
2011-03-02,10.411579132080078
2011-03-03,10.508535385131836
2011-03-04,10.4342679977417
2011-03-07,10.174341201782227
2011-03-08,10.213537216186523
2011-03-09,10.230039596557617
2011-03-10,10.20528507232666
2011-03-11,10.267168998718262
2011-03-14,10.186720848083496
2011-03-15,10.12483024597168
2011-03-16,10.023743629455566
2011-03-17,10.04024887084961
2011-03-18,10.038187026977539
2011-03-21,10.164023399353027
2011-03-22,10.079444885253906
2011-03-23,10.21972370147705
2011-03-24,10.380630493164062
2011-03-25,10.345563888549805
2011-03-28,10.151649475097656
2011-03-29,10.207345962524414
2011-03-30,10.333186149597168
2011-03-31,10.258920669555664
2011-04-01,10.211475372314453
2011-04-04,10.232104301452637
2011-04-05,10.514720916748047
2011-04-06,10.634369850158691
2011-04-07,10.54566764831543
2011-04-08,10.459022521972656
2011-04-11,10.539478302001953
2011-04-12,10.533287048339844
2011-04-13,10.574545860290527
2011-04-14,10.547725677490234
2011-04-15,10.607550621032715
2011-04-18,10.669441223144531
2011-04-19,10.681818962097168
2011-04-20,10.79115104675293
2011-04-21,10.840664863586426
2011-04-25,10.857168197631836
2011-04-26,10.96856689453125
2011-04-27,10.993317604064941
2011-04-28,11.082024574279785
2011-04-29,11.061395645141602
2011-05-02,10.997446060180664
2011-05-03,10.974756240844727
2011-05-04,10.98713207244873
2011-05-05,11.009828567504883
2011-05-06,10.875733375549316
2011-05-09,10.966499328613281
2011-05-10,11.082439422607422
2011-05-11,11.05966854095459
2011-05-12,11.320528984069824
2011-05-13,11.297759056091309
2011-05-16,11.243926048278809
2011-05-17,10.778104782104492
2011-05-18,10.902325630187988
2011-05-19,10.796734809875488
2011-05-20,10.894041061401367
2011-05-23,10.925093650817871
2011-05-24,10.958223342895508
2011-05-25,10.894041061401367
2011-05-26,11.115569114685059
2011-05-27,11.067948341369629
2011-05-31,10.97685432434082
2011-06-01,10.765680313110352
2011-06-02,10.626968383789062
2011-06-03,10.562790870666504
2011-06-06,10.415796279907227
2011-06-07,10.45720386505127
2011-06-08,10.395094871520996
2011-06-09,10.440638542175293
2011-06-10,10.246030807495117
2011-06-13,10.248101234436035
2011-06-14,10.26673698425293
2011-06-15,10.258450508117676
2011-06-16,10.264664649963379
2011-06-17,10.36404037475586
2011-06-20,10.430290222167969
2011-06-21,10.573144912719727
2011-06-22,10.560720443725586
2011-06-23,10.575213432312012
2011-06-24,10.293647766113281
2011-06-27,10.357827186584473
2011-06-28,10.670448303222656
2011-06-29,10.767752647399902
2011-06-30,10.875408172607422
2011-07-01,11.007911682128906
2011-07-05,11.123844146728516
2011-07-06,11.136272430419922
2011-07-07,11.384708404541016
2011-07-08,11.419903755187988
2011-07-11,11.477876663208008
2011-07-12,11.430255889892578
2011-07-13,11.44267463684082
2011-07-14,11.405411720275879
2011-07-15,11.440610885620117
2011-07-18,11.403341293334961
2011-07-19,11.59795093536377
2011-07-20,11.579319953918457
2011-07-21,11.662135124206543
2011-07-22,11.633147239685059
2011-07-25,11.45510196685791
2011-07-26,11.60623550415039
2011-07-27,11.35572338104248
2011-07-28,11.430255889892578
2011-07-29,11.448888778686523
2011-08-01,11.332952499389648
2011-08-02,10.999627113342285
2011-08-03,11.107283592224121
2011-08-04,10.81950855255127
2011-08-05,10.910602569580078
2011-08-08,10.511031150817871
2011-08-09,11.061728477478027
2011-08-10,10.53804874420166
2011-08-11,11.026402473449707
2011-08-12,11.19888687133789
2011-08-15,11.144851684570312
2011-08-16,11.417082786560059
2011-08-17,11.32772445678711
2011-08-18,10.988994598388672
2011-08-19,10.984840393066406
2011-08-22,11.026402473449707
2011-08-23,11.466958999633789
2011-08-24,11.57086181640625
2011-08-25,11.18226432800293
2011-08-26,11.36097526550293
2011-08-29,11.475272178649902
2011-08-30,11.44825553894043
2011-08-31,11.3505859375
2011-09-01,11.011853218078613
2011-09-02,10.86223316192627
2011-09-06,10.82482624053955
2011-09-07,11.036789894104004
2011-09-08,11.016013145446777
2011-09-09,10.762483596801758
2011-09-12,10.907951354980469
2011-09-13,10.945356369018555
2011-09-14,11.117837905883789
2011-09-15,11.550081253051758
2011-09-16,11.897126197814941
2011-09-19,11.922063827514648
2011-09-20,12.102859497070312
2011-09-21,11.739192008972168
2011-09-22,11.543848037719727
2011-09-23,11.755814552307129
2011-09-26,12.028043746948242
2011-09-27,12.001030921936035
2011-09-28,11.963626861572266
2011-09-29,11.572941780090332
2011-09-30,11.527226448059082
2011-10-03,11.2217435836792
2011-10-04,11.523066520690918
2011-10-05,11.718408584594727
2011-10-06,11.55423641204834
2011-10-07,11.575016975402832
2011-10-10,12.011419296264648
2011-10-11,12.06753158569336
2011-10-12,11.990640640258789
2011-10-13,11.949076652526855
2011-10-14,11.992717742919922
2011-10-17,11.8763427734375
2011-10-18,11.947000503540039
2011-10-19,12.015578269958496
2011-10-20,12.173514366149902
2011-10-21,12.435351371765137
2011-10-24,12.458215713500977
2011-10-25,12.283648490905762
2011-10-26,12.165202140808105
2011-10-27,12.636927604675293
2011-10-28,12.545491218566895
2011-10-31,12.246246337890625
2011-11-01,12.33768081665039
2011-11-02,12.485230445861816
2011-11-03,12.69719409942627
2011-11-04,12.591212272644043
2011-11-07,12.589132308959961
2011-11-08,12.70587158203125
2011-11-09,12.268096923828125
2011-11-10,12.505749702453613
2011-11-11,12.787171363830566
2011-11-14,12.626660346984863
2011-11-15,12.689192771911621
2011-11-16,12.593303680419922
2011-11-17,12.336893081665039
2011-11-18,12.411938667297363
2011-11-21,12.322295188903809
2011-11-22,12.33480453491211
2011-11-23,12.257674217224121
2011-11-25,12.2472505569458
2011-11-28,12.484905242919922
2011-11-29,12.63291072845459
2011-11-30,12.862217903137207
2011-12-01,13.041499137878418
2011-12-02,12.974794387817383
2011-12-05,13.220773696899414
2011-12-06,13.241626739501953
2011-12-07,13.143648147583008
2011-12-08,12.99980640411377
2011-12-09,13.185338973999023
2011-12-12,13.110295295715332
2011-12-13,13.033158302307129
2011-12-14,12.960197448730469
2011-12-15,12.985215187072754
2011-12-16,12.953943252563477
2011-12-19,12.824698448181152
2011-12-20,13.156153678894043
2011-12-21,13.237454414367676
2011-12-22,13.391718864440918
2011-12-23,13.614773750305176
2011-12-27,13.62936782836914
2011-12-28,13.516799926757812
2011-12-29,13.62936782836914
2011-12-30,13.456341743469238
2012-01-03,13.281230926513672
2012-01-04,13.431326866149902
2012-01-05,13.823236465454102
2012-01-06,13.854507446289062
2012-01-09,13.696077346801758
2012-01-10,13.666890144348145
2012-01-11,13.662721633911133
2012-01-12,13.614773750305176
2012-01-13,13.581419944763184
2012-01-17,13.754446029663086
2012-01-18,13.935808181762695
2012-01-19,13.950403213500977
2012-01-20,13.879526138305664
2012-01-23,13.881606101989746
2012-01-24,14.021282196044922
2012-01-25,14.167210578918457
2012-01-26,14.165120124816895
2012-01-27,14.044211387634277
2012-01-30,14.060884475708008
2012-01-31,14.204730033874512
2012-02-01,14.235997200012207
2012-02-02,14.200560569763184
2012-02-03,14.396512985229492
2012-02-06,14.3089599609375
2012-02-07,14.465746879577637
2012-02-08,14.390485763549805
2012-02-09,14.45319938659668
2012-02-10,14.365399360656738
2012-02-13,14.38630485534668
2012-02-14,14.419750213623047
2012-02-15,14.231613159179688
2012-02-16,14.311050415039062
2012-02-17,14.578619003295898
2012-02-21,14.724949836730957
2012-02-22,14.687326431274414
2012-02-23,15.021797180175781
2012-02-24,15.03851318359375
2012-02-27,15.360443115234375
2012-02-28,15.452418327331543
2012-02-29,15.306093215942383
2012-03-01,15.506772994995117
2012-03-02,15.502591133117676
2012-03-05,15.63637924194336
2012-03-06,15.389710426330566
2012-03-07,15.536042213439941
2012-03-08,15.778531074523926
2012-03-09,15.93740463256836
2012-03-12,15.91649341583252
2012-03-13,15.908137321472168
2012-03-14,15.924856185913086
2012-03-15,15.966665267944336
2012-03-16,15.849602699279785
2012-03-19,15.929039001464844
2012-03-20,16.083738327026367
2012-03-21,16.267681121826172
2012-03-22,16.263511657714844
2012-03-23,16.150617599487305
2012-03-26,16.455827713012695
2012-03-27,16.526897430419922
2012-03-28,16.505998611450195
2012-03-29,16.397296905517578
2012-03-30,16.602157592773438
2012-04-02,16.669048309326172
2012-04-03,16.560344696044922
2012-04-04,16.455827713012695
2012-04-05,16.844648361206055
2012-04-09,16.727582931518555
2012-04-10,16.167343139648438
2012-04-11,16.54780387878418
2012-04-12,16.623062133789062
2012-04-13,16.64814567565918
2012-04-16,16.802841186523438
2012-04-17,17.287818908691406
2012-04-18,17.30036163330078
2012-04-19,17.179107666015625
2012-04-20,17.149856567382812
2012-04-23,16.907358169555664
2012-04-24,16.827924728393555
2012-04-25,17.233463287353516
2012-04-26,17.463409423828125
2012-04-27,17.75188636779785
2012-04-30,17.438322067260742
2012-05-01,17.58047103881836
2012-05-02,17.781156539916992
2012-05-03,17.747713088989258
2012-05-04,17.45086097717285
2012-05-07,17.34634780883789
2012-05-08,17.310714721679688
2012-05-09,17.30232810974121
2012-05-10,17.52033233642578
2012-05-11,17.293941497802734
2012-05-14,16.644105911254883
2012-05-15,17.797040939331055
2012-05-16,17.788652420043945
2012-05-17,17.163972854614258
2012-05-18,16.79503631591797
2012-05-21,16.90823745727539
2012-05-22,17.008859634399414
2012-05-23,17.050779342651367
2012-05-24,17.14720344543457
2012-05-25,17.134628295898438
2012-05-29,17.440673828125
2012-05-30,17.327482223510742
2012-05-31,17.801227569580078
2012-06-01,17.14720344543457
2012-06-04,17.243633270263672
2012-06-05,17.23525047302246
2012-06-06,17.70061683654785
2012-06-07,17.423908233642578
2012-06-08,17.381982803344727
2012-06-11,17.293941497802734
2012-06-12,17.482603073120117
2012-06-13,17.36102294921875
2012-06-14,17.633525848388672
2012-06-15,17.801227569580078
2012-06-18,18.044391632080078
2012-06-19,18.22886085510254
2012-06-20,18.073745727539062
2012-06-21,17.780269622802734
2012-06-22,18.111474990844727
2012-06-25,17.7928409576416
2012-06-26,18.065357208251953
2012-06-27,17.71318817138672
2012-06-28,17.440673828125
2012-06-29,17.998271942138672
2012-07-02,18.119857788085938
2012-07-03,17.8179988861084
2012-07-05,18.484603881835938
2012-07-06,18.62714958190918
2012-07-09,18.715185165405273
2012-07-10,18.446870803833008
2012-07-11,18.28335952758789
2012-07-12,18.476219177246094
2012-07-13,18.7780704498291
2012-07-16,18.75291633605957
2012-07-17,18.895462036132812
2012-07-18,18.85354232788086
2012-07-19,18.85772705078125
2012-07-20,18.576839447021484
2012-07-23,18.534912109375
2012-07-24,18.4510555267334
2012-07-25,18.564268112182617
2012-07-26,18.530723571777344
2012-07-27,18.740341186523438
2012-07-30,18.824195861816406
2012-07-31,18.564268112182617
2012-08-01,18.39236831665039
2012-08-02,18.87030792236328
2012-08-03,18.912242889404297
2012-08-06,18.97092628479004
2012-08-07,18.97303009033203
2012-08-08,18.95621681213379
2012-08-09,18.914186477661133
2012-08-10,18.687213897705078
2012-08-13,18.594749450683594
2012-08-14,18.92679786682129
2012-08-15,18.922592163085938
2012-08-16,18.994043350219727
2012-08-17,19.29667091369629
2012-08-20,19.267253875732422
2012-08-21,19.242029190063477
2012-08-22,19.372333526611328
2012-08-23,19.1579647064209
2012-08-24,19.279865264892578
2012-08-27,19.20000648498535
2012-08-28,19.246232986450195
2012-08-29,19.60350799560547
2012-08-30,19.166370391845703
2012-08-31,19.246232986450195
2012-09-04,19.401750564575195
2012-09-05,19.17898941040039
2012-09-06,19.45218849182129
2012-09-07,19.27145004272461
2012-09-10,19.267253875732422
2012-09-11,19.145362854003906
2012-09-12,19.162174224853516
2012-09-13,19.569875717163086
2012-09-14,19.527843475341797
2012-09-17,19.326099395751953
2012-09-18,19.057092666625977
2012-09-19,19.036075592041016
2012-09-20,18.985633850097656
2012-09-21,18.72504425048828
2012-09-24,18.624168395996094
2012-09-25,18.51909637451172
2012-09-26,18.746061325073242
2012-09-27,18.935203552246094
2012-09-28,18.8259220123291
2012-10-01,19.086517333984375
2012-10-02,18.985633850097656
2012-10-03,19.002452850341797
2012-10-04,19.124347686767578
2012-10-05,19.08231544494629
2012-10-08,19.027667999267578
2012-10-09,18.771282196044922
2012-10-10,18.813312530517578
2012-10-11,18.443431854248047
2012-10-12,18.002103805541992
2012-10-15,18.224878311157227
2012-10-16,18.11557960510254
2012-10-17,18.094568252563477
2012-10-18,18.17022705078125
2012-10-19,17.884416580200195
2012-10-22,17.590190887451172
2012-10-23,17.897022247314453
2012-10-24,17.64904022216797
2012-10-25,17.38003921508789
2012-10-26,17.119443893432617
2012-10-31,17.497726440429688
2012-11-01,17.779335021972656
2012-11-02,17.45148468017578
2012-11-05,17.64904022216797
2012-11-06,17.516273498535156
2012-11-07,17.288681030273438
2012-11-08,17.010517120361328
2012-11-09,17.166458129882812
2012-11-12,17.267608642578125
2012-11-13,17.726999282836914
2012-11-14,17.739654541015625
2012-11-15,17.701723098754883
2012-11-16,17.89138412475586
2012-11-19,18.578371047973633
2012-11-20,18.350791931152344
2012-11-21,18.31706428527832
2012-11-23,18.506723403930664
2012-11-26,18.338138580322266
2012-11-27,18.16112518310547
2012-11-28,18.561519622802734
2012-11-29,18.595237731933594
2012-11-30,18.68796157836914
2012-12-03,18.565736770629883
2012-12-04,18.27070426940918
2012-12-05,18.26227569580078
2012-12-06,18.350791931152344
2012-12-07,18.312854766845703
2012-12-10,18.156911849975586
2012-12-11,17.975677490234375
2012-12-12,17.941959381103516
2012-12-13,17.916662216186523
2012-12-14,17.958820343017578
2012-12-17,18.384506225585938
2012-12-18,18.4097900390625
2012-12-19,18.22855567932129
2012-12-20,17.84923553466797
2012-12-21,17.68065071105957
2012-12-24,17.79022789001465
2012-12-26,17.377187728881836
2012-12-27,17.503629684448242
2012-12-28,17.541566848754883
2012-12-31,17.89138412475586
2013-01-02,18.19483757019043
2013-01-03,18.78911781311035
2013-01-04,18.78067970275879
2013-01-07,18.65424156188965
2013-01-08,18.33392906188965
2013-01-09,18.40557098388672
2013-01-10,18.430866241455078
2013-01-11,18.52779769897461
2013-01-14,18.515155792236328
2013-01-15,18.692169189453125
2013-01-16,18.67953109741211
2013-01-17,18.8017578125
2013-01-18,18.860763549804688
2013-01-22,18.82704734802246
2013-01-23,18.721681594848633
2013-01-24,18.911340713500977
2013-01-25,19.016708374023438
2013-01-28,18.940839767456055
2013-01-29,19.071500778198242
2013-01-30,19.18528938293457
2013-01-31,19.041990280151367
2013-02-01,19.092571258544922
2013-02-04,19.067289352416992
2013-02-05,19.231657028198242
2013-02-06,19.155792236328125
2013-02-07,19.13050651550293
2013-02-08,19.252735137939453
2013-02-11,19.134723663330078
2013-02-12,19.098798751831055
2013-02-13,19.018518447875977
2013-02-14,19.103025436401367
2013-02-15,19.018518447875977
2013-02-19,19.07767105102539
2013-02-20,18.71851348876953
2013-02-21,18.68048667907715
2013-02-22,18.684715270996094
2013-02-25,18.41428565979004
2013-02-26,18.452312469482422
2013-02-27,18.908660888671875
2013-02-28,19.001617431640625
2013-03-01,19.005836486816406
2013-03-04,19.098798751831055
2013-03-05,19.090351104736328
2013-03-06,18.98893928527832
2013-03-07,18.853731155395508
2013-03-08,18.97626304626465
2013-03-11,18.92556381225586
2013-03-12,18.841053009033203
2013-03-13,19.022743225097656
2013-03-14,19.098798751831055
2013-03-15,18.980487823486328
2013-03-18,18.993162155151367
2013-03-19,19.056549072265625
2013-03-20,19.179088592529297
2013-03-21,19.272045135498047
2013-03-22,19.698808670043945
2013-03-25,19.910079956054688
2013-03-26,19.86782455444336
2013-03-27,19.812889099121094
2013-03-28,19.753738403320312
2013-04-01,19.81712532043457
2013-04-02,20.015714645385742
2013-04-03,19.89740753173828
2013-04-04,20.024154663085938
2013-04-05,19.918527603149414
2013-04-08,20.049518585205078
2013-04-09,20.138246536254883
2013-04-10,20.074865341186523
2013-04-11,20.594589233398438
2013-04-12,20.526987075805664
2013-04-15,20.091772079467773
2013-04-16,20.163602828979492
2013-04-17,19.990360260009766
2013-04-18,19.732614517211914
2013-04-19,19.859376907348633
2013-04-22,19.918527603149414
2013-04-23,19.926982879638672
2013-04-24,20.036842346191406
2013-04-25,20.404449462890625
2013-04-26,20.450925827026367
2013-04-29,20.636844635009766
2013-04-30,20.607271194458008
2013-05-01,20.434022903442383
2013-05-02,20.64952278137207
2013-05-03,20.93684959411621
2013-05-06,20.82698631286621
2013-05-07,21.139673233032227
2013-05-08,21.296009063720703
2013-05-09,21.418548583984375
2013-05-10,21.53263282775879
2013-05-13,21.401639938354492
2013-05-14,21.80208969116211
2013-05-15,21.874126434326172
2013-05-16,21.50969886779785
2013-05-17,21.75124168395996
2013-05-20,21.75971794128418
2013-05-21,21.916505813598633
2013-05-22,21.285112380981445
2013-05-23,21.314769744873047
2013-05-24,21.54783058166504
2013-05-28,21.480031967163086
2013-05-29,21.18341064453125
2013-05-30,21.208831787109375
2013-05-31,21.446134567260742
2013-06-03,21.33595848083496
2013-06-04,21.403757095336914
2013-06-05,21.191883087158203
2013-06-06,21.153749465942383
2013-06-07,21.378332138061523
2013-06-10,21.314769744873047
2013-06-11,21.141035079956055
2013-06-12,21.179174423217773
2013-06-13,21.68767738342285
2013-06-14,21.365617752075195
2013-06-17,21.09018325805664
2013-06-18,21.412233352661133
2013-06-19,21.119848251342773
2013-06-20,20.75118064880371
2013-06-21,20.97153663635254
2013-06-24,20.700332641601562
2013-06-25,20.869836807250977
2013-06-26,20.988481521606445
2013-06-27,21.23849868774414
2013-06-28,21.213071823120117
2013-07-01,21.386816024780273
2013-07-02,21.28935432434082
2013-07-03,21.310537338256836
2013-07-05,21.577503204345703
2013-07-08,21.785140991210938
2013-07-09,21.72157096862793
2013-07-10,21.937692642211914
2013-07-11,22.136857986450195
2013-07-12,22.166515350341797
2013-07-15,22.115676879882812
2013-07-16,22.145326614379883
2013-07-17,22.217369079589844
2013-07-18,22.208890914916992
2013-07-19,22.20465850830078
2013-07-22,22.10295295715332
2013-07-23,22.00973129272461
2013-07-24,21.865646362304688
2013-07-25,21.937692642211914
2013-07-26,21.886842727661133
2013-07-29,21.950407028198242
2013-07-30,22.073291778564453
2013-07-31,22.052106857299805
2013-08-01,22.66230583190918
2013-08-02,22.852994918823242
2013-08-05,22.988603591918945
2013-08-06,22.78095245361328
2013-08-07,22.41229820251465
2013-08-08,22.369922637939453
2013-08-09,22.20465850830078
2013-08-12,22.20465850830078
2013-08-13,22.385250091552734
2013-08-14,22.083555221557617
2013-08-15,21.573637008666992
2013-08-16,21.450410842895508
2013-08-19,21.565134048461914
2013-08-20,23.048139572143555
2013-08-21,22.997146606445312
2013-08-22,23.014135360717773
2013-08-23,23.133129119873047
2013-08-26,22.95890998840332
2013-08-27,22.499982833862305
2013-08-28,22.43623924255371
2013-08-29,22.521230697631836
2013-08-30,22.40224838256836
2013-09-03,22.576467514038086
2013-09-04,22.890911102294922
2013-09-05,22.997146606445312
2013-09-06,22.91216468811035
2013-09-09,22.92491340637207
2013-09-10,22.91216468811035
2013-09-11,23.188364028930664
2013-09-12,22.980146408081055
2013-09-13,23.031139373779297
