Date,EMBC
2022-12-07,29.168094635009766
2022-12-08,28.84490203857422
2022-12-09,28.665346145629883
2022-12-12,30.200511932373047
2022-12-13,31.852380752563477
2022-12-14,31.54714584350586
2022-12-15,29.66185760498047
2022-12-16,30.182552337646484
2022-12-19,29.15911865234375
2022-12-20,24.598512649536133
2022-12-21,25.18205451965332
2022-12-22,25.065345764160156
2022-12-23,24.706241607666016
2022-12-27,24.086793899536133
2022-12-28,23.189037322998047
2022-12-29,23.441877365112305
2022-12-30,22.83686637878418
2023-01-03,22.854930877685547
2023-01-04,24.037858963012695
2023-01-05,22.701419830322266
2023-01-06,22.620145797729492
2023-01-09,22.132526397705078
2023-01-10,22.159622192382812
2023-01-11,21.6539363861084
2023-01-12,20.922510147094727
2023-01-13,20.83220863342285
2023-01-17,21.283708572387695
2023-01-18,21.48236846923828
2023-01-19,21.076019287109375
2023-01-20,21.419157028198242
2023-01-23,22.132526397705078
2023-01-24,21.40109634399414
2023-01-25,22.76462745666504
2023-01-26,24.272634506225586
2023-01-27,24.742197036743164
2023-01-30,23.785018920898438
2023-01-31,23.830167770385742
2023-02-01,24.706073760986328
2023-02-02,26.015426635742188
2023-02-03,25.428476333618164
2023-02-06,25.681316375732422
2023-02-07,25.73549461364746
2023-02-08,25.87997817993164
2023-02-09,24.958919525146484
2023-02-10,25.74452781677246
2023-02-13,25.67228889465332
2023-02-14,28.89599609375
2023-02-15,29.591306686401367
2023-02-16,28.029117584228516
2023-02-17,28.75151824951172
2023-02-21,28.18262481689453
2023-02-22,28.480619430541992
2023-02-23,29.022415161132812
2023-02-24,28.387357711791992
2023-02-27,28.69581413269043
2023-02-28,28.986127853393555
2023-03-01,29.448814392089844
2023-03-02,29.0314884185791
2023-03-03,28.795608520507812
2023-03-06,27.65249252319336
2023-03-07,28.28755760192871
2023-03-08,27.97002601623535
2023-03-09,27.61620330810547
2023-03-10,27.46197509765625
2023-03-13,26.34607696533203
2023-03-14,27.062793731689453
2023-03-15,27.226093292236328
2023-03-16,26.790620803833008
2023-03-17,27.044645309448242
2023-03-20,26.917634963989258
2023-03-21,28.18776512145996
2023-03-22,26.581958770751953
2023-03-23,26.699899673461914
2023-03-24,27.561771392822266
2023-03-27,27.679710388183594
2023-03-28,26.327930450439453
2023-03-29,25.511423110961914
2023-03-30,25.348121643066406
2023-03-31,25.511423110961914
2023-04-03,24.740266799926758
2023-04-04,24.821922302246094
2023-04-05,25.74730110168457
2023-04-06,25.729158401489258
2023-04-10,26.20092010498047
2023-04-11,26.49123764038086
2023-04-12,25.774518966674805
2023-04-13,25.86524200439453
2023-04-14,25.574928283691406
2023-04-17,25.71101188659668
2023-04-18,25.983182907104492
2023-04-19,26.509376525878906
2023-04-20,26.572887420654297
2023-04-21,26.727113723754883
2023-04-24,26.10112190246582
2023-04-25,25.103166580200195
2023-04-26,24.821922302246094
2023-04-27,24.903573989868164
2023-04-28,25.175745010375977
2023-05-01,26.246280670166016
2023-05-02,25.692867279052734
2023-05-03,26.355148315429688
2023-05-04,25.874317169189453
2023-05-05,26.454946517944336
2023-05-08,26.609174728393555
2023-05-09,26.54566764831543
2023-05-10,26.83598518371582
2023-05-11,26.23720932006836
2023-05-12,27.8430118560791
2023-05-15,26.046689987182617
2023-05-16,26.164628982543945
2023-05-17,25.357192993164062
2023-05-18,25.81987762451172
2023-05-19,24.540679931640625
2023-05-22,24.359235763549805
2023-05-23,26.019474029541016
2023-05-24,25.375333786010742
2023-05-25,24.82805824279785
2023-05-26,24.53618049621582
2023-05-30,24.95575714111328
2023-05-31,25.238515853881836
2023-06-01,24.51793670654297
2023-06-02,24.937515258789062
2023-06-05,23.90681266784668
2023-06-06,24.768775939941406
2023-06-07,25.73106575012207
2023-06-08,24.04363441467285
2023-06-09,23.25920295715332
2023-06-12,22.73017120361328
2023-06-13,23.22271728515625
2023-06-14,22.912599563598633
2023-06-15,23.979785919189453
2023-06-16,22.79401969909668
2023-06-20,22.620718002319336
2023-06-21,22.447412490844727
2023-06-22,22.59334945678711
2023-06-23,21.8636531829834
2023-06-26,21.61737823486328
2023-06-27,21.22516441345215
2023-06-28,20.89679718017578
2023-06-29,20.595796585083008
2023-06-30,19.701915740966797
2023-07-03,19.154640197753906
2023-07-05,18.963092803955078
2023-07-06,18.488786697387695
2023-07-07,18.58911895751953
2023-07-10,19.008697509765625
2023-07-11,18.652971267700195
2023-07-12,18.452302932739258
2023-07-13,18.689455032348633
2023-07-14,19.464759826660156
2023-07-17,18.44318199157715
2023-07-18,18.2972412109375
2023-07-19,18.014482498168945
2023-07-20,18.023603439331055
2023-07-21,18.643848419189453
2023-07-24,18.479665756225586
2023-07-25,19.11815071105957
2023-07-26,19.419153213500977
2023-07-27,19.33706283569336
2023-07-28,19.4100341796875
2023-07-31,19.464759826660156
2023-08-01,19.3096981048584
2023-08-02,19.136396408081055
2023-08-03,19.419153213500977
2023-08-04,19.546852111816406
2023-08-07,19.711034774780273
2023-08-08,20.221830368041992
2023-08-09,19.610702514648438
2023-08-10,18.990455627441406
2023-08-11,18.99957847595215
2023-08-14,18.78978729248047
2023-08-15,17.95063591003418
2023-08-16,17.22093391418457
2023-08-17,16.91992950439453
2023-08-18,16.600685119628906
2023-08-21,15.661198616027832
2023-08-22,15.715922355651855
2023-08-23,16.099016189575195
2023-08-24,15.583850860595703
2023-08-25,15.767838478088379
2023-08-28,16.053020477294922
2023-08-29,16.66018295288086
2023-08-30,16.880970001220703
2023-08-31,16.862571716308594
2023-09-01,16.779775619506836
2023-09-05,16.614187240600586
2023-09-06,16.650981903076172
2023-09-07,14.452319145202637
2023-09-08,14.663905143737793
2023-09-11,14.875493049621582
2023-09-12,15.372262001037598
2023-09-13,15.252671241760254
2023-09-14,15.16987419128418
2023-09-15,14.985886573791504
2023-09-18,14.967489242553711
2023-09-19,14.985886573791504
2023-09-20,14.470717430114746
2023-09-21,14.240731239318848
2023-09-22,13.955549240112305
2023-09-25,14.075142860412598
2023-09-26,14.001545906066895
2023-09-27,14.001545906066895
2023-09-28,13.799159049987793
2023-09-29,13.845155715942383
2023-10-02,13.51397705078125
2023-10-03,11.839678764343262
2023-10-04,12.235254287719727
2023-10-05,12.612431526184082
2023-10-06,12.934412002563477
2023-10-09,13.51397705078125
2023-10-10,13.808358192443848
2023-10-11,13.900352478027344
2023-10-12,14.019946098327637
2023-10-13,14.075142860412598
2023-10-16,14.544313430786133
2023-10-17,14.341925621032715
2023-10-18,14.176335334777832
2023-10-19,14.093542098999023
2023-10-20,14.259130477905273
2023-10-23,14.268329620361328
2023-10-24,15.096278190612793
2023-10-25,13.734764099121094
2023-10-26,13.6795654296875
2023-10-27,13.569171905517578
2023-10-30,14.029144287109375
2023-10-31,13.909551620483398
2023-11-01,13.955549240112305
2023-11-02,14.323526382446289
2023-11-03,14.912288665771484
2023-11-06,14.42471981048584
2023-11-07,14.286727905273438
2023-11-08,14.121139526367188
2023-11-09,13.495575904846191
2023-11-10,13.624369621276855
2023-11-13,13.633566856384277
2023-11-14,14.627107620239258
2023-11-15,15.096278190612793
2023-11-16,15.087079048156738
2023-11-17,15.298664093017578
2023-11-20,15.022684097290039
2023-11-21,15.694244384765625
2023-11-22,16.20941162109375
2023-11-24,16.08981704711914
2023-11-27,15.988624572753906
2023-11-28,16.108217239379883
2023-11-29,16.650981903076172
2023-11-30,16.87177085876465
2023-12-01,17.085102081298828
2023-12-04,17.36336326599121
2023-12-05,16.751190185546875
2023-12-06,16.352352142333984
2023-12-07,16.148298263549805
2023-12-08,16.602787017822266
2023-12-11,16.361629486083984
2023-12-12,15.851487159729004
2023-12-13,16.612062454223633
2023-12-14,16.59351348876953
2023-12-15,16.0926456451416
2023-12-18,16.31525421142578
2023-12-19,16.59351348876953
2023-12-20,16.52858543395996
2023-12-21,17.316986083984375
2023-12-22,17.048004150390625
2023-12-26,17.530317306518555
2023-12-27,17.502492904663086
2023-12-28,17.7065486907959
2023-12-29,17.55814552307129
2024-01-02,17.687997817993164
2024-01-03,16.96452522277832
2024-01-04,17.085102081298828
2024-01-05,16.918148040771484
2024-01-08,17.929155349731445
2024-01-09,17.131479263305664
2024-01-10,17.06654930114746
2024-01-11,16.301340103149414
2024-01-12,15.999893188476562
2024-01-16,15.981341361999512
2024-01-17,15.563953399658203
2024-01-18,15.786561012268066
2024-01-19,15.703082084655762
2024-01-22,15.749456405639648
2024-01-23,15.563953399658203
2024-01-24,15.647433280944824
2024-01-25,15.69381046295166
2024-01-26,16.0462703704834
2024-01-29,15.63815689086914
2024-01-30,15.870040893554688
2024-01-31,15.897863388061523
2024-02-01,16.268878936767578
2024-02-02,15.851487159729004
2024-02-05,15.369173049926758
2024-02-06,16.139022827148438
2024-02-07,16.194671630859375
2024-02-08,16.472932815551758
2024-02-09,15.07699966430664
2024-02-12,13.885125160217285
2024-02-13,13.217304229736328
2024-02-14,13.486288070678711
2024-02-15,13.708893775939941
2024-02-16,13.430635452270508
2024-02-20,13.263680458068848
2024-02-21,13.86657428741455
2024-02-22,13.68106746673584
2024-02-23,13.764545440673828
2024-02-26,13.51411247253418
2024-02-27,13.514113426208496
2024-02-28,13.139241218566895
2024-02-29,13.382906913757324
2024-03-01,13.270445823669434
2024-03-04,13.017409324645996
2024-03-05,12.623794555664062
2024-03-06,12.623794555664062
2024-03-07,13.026779174804688
2024-03-08,12.904947280883789
2024-03-11,12.876832008361816
2024-03-12,12.876832008361816
2024-03-13,13.111124992370605
2024-03-14,12.886201858520508
2024-03-15,12.398870468139648
2024-03-18,12.483216285705566
2024-03-19,12.042742729187012
2024-03-20,12.080229759216309
2024-03-21,12.173946380615234
2024-03-22,11.63038444519043
2024-03-25,11.742846488952637
2024-03-26,11.574153900146484
2024-03-27,12.089600563049316
2024-03-28,12.436358451843262
2024-04-01,12.286409378051758
2024-04-02,11.920909881591797
2024-04-03,11.855306625366211
2024-04-04,11.977140426635742
2024-04-05,11.958396911621094
2024-04-08,11.377345085144043
2024-04-09,11.077448844909668
2024-04-10,10.68383502960205
2024-04-11,10.31833553314209
2024-04-12,9.606080055236816
2024-04-15,9.92471981048584
2024-04-16,9.699797630310059
2024-04-17,9.59670639038086
2024-04-18,9.699797630310059
2024-04-19,9.952836036682129
2024-04-22,10.046553611755371
2024-04-23,10.196500778198242
2024-04-24,10.205873489379883
2024-04-25,9.746655464172363
2024-04-26,9.662310600280762
2024-04-29,9.78414249420166
2024-04-30,9.49361801147461
2024-05-01,9.49361801147461
2024-05-02,9.587335586547852
2024-05-03,9.512360572814941
2024-05-06,9.737283706665039
2024-05-07,9.887232780456543
2024-05-08,9.624821662902832
2024-05-09,13.270445823669434
2024-05-10,13.345420837402344
2024-05-13,13.289191246032715
2024-05-14,13.682806015014648
2024-05-15,12.886201858520508
2024-05-16,13.307933807373047
2024-05-17,13.542227745056152
2024-05-20,13.054896354675293
2024-05-21,12.829973220825195
2024-05-22,12.717511177062988
2024-05-23,12.173946380615234
2024-05-24,12.448904991149902
2024-05-28,12.410978317260742
2024-05-29,12.079133987426758
2024-05-30,11.785216331481934
2024-05-31,11.728327751159668
2024-06-03,12.154984474182129
2024-06-04,12.173946380615234
2024-06-05,12.249797821044922
2024-06-06,12.145503044128418
2024-06-07,11.794696807861328
2024-06-10,11.586109161376953
2024-06-11,11.775733947753906
2024-06-12,12.126540184020996
2024-06-13,12.382535934448242
2024-06-14,12.136022567749023
2024-06-17,11.917953491210938
2024-06-18,11.813658714294434
2024-06-20,11.813658714294434
2024-06-21,11.861065864562988
2024-06-24,11.8705472946167
2024-06-25,11.576627731323242
2024-06-26,11.633516311645508
2024-06-27,11.813658714294434
2024-06-28,11.851584434509277
2024-07-01,11.519740104675293
2024-07-02,11.254264831542969
2024-07-03,11.443889617919922
2024-07-05,10.865532875061035
2024-07-08,11.13100814819336
2024-07-09,11.13100814819336
2024-07-10,11.377520561218262
2024-07-11,12.107579231262207
2024-07-12,12.48682975769043
2024-07-15,12.173946380615234
2024-07-16,12.515273094177246
2024-07-17,12.894523620605469
2024-07-18,12.657491683959961
2024-07-19,12.48682975769043
2024-07-22,14.392563819885254
2024-07-23,15.378615379333496
2024-07-24,15.501873016357422
2024-07-25,15.046772003173828
2024-07-26,14.762332916259766
2024-07-29,14.86662769317627
2024-07-30,14.932995796203613
2024-07-31,14.857146263122559
2024-08-01,14.601151466369629
2024-08-02,14.231383323669434
2024-08-05,13.406512260437012
2024-08-06,13.624581336975098
2024-08-07,13.13155460357666
2024-08-08,13.596137046813965
2024-08-09,14.591670989990234
2024-08-12,13.984869956970215
2024-08-13,14.051238059997559
2024-08-14,13.984869956970215
2024-08-15,13.823688507080078
2024-08-16,13.463400840759277
2024-08-19,13.264291763305664
2024-08-20,12.866080284118652
2024-08-21,12.733343124389648
2024-08-22,12.505791664123535
2024-08-23,13.273775100708008
2024-08-26,13.453917503356934
2024-08-27,14.000123977661133
2024-08-28,14.766729354858398
2024-08-29,15.73456859588623
2024-08-30,15.657909393310547
2024-09-03,15.772897720336914
2024-09-04,15.753735542297363
2024-09-05,14.498418807983398
2024-09-06,14.670905113220215
2024-09-09,14.680485725402832
2024-09-10,14.757146835327148
2024-09-11,14.920050621032715
2024-09-12,15.082953453063965
2024-09-13,15.35126781463623
2024-09-16,15.78248119354248
2024-09-17,15.811230659484863
2024-09-18,14.862556457519531
2024-09-19,15.054206848144531
2024-09-20,14.958380699157715
2024-09-23,14.594243049621582
2024-09-24,14.440922737121582
2024-09-25,13.9138822555542
2024-09-26,13.923463821411133
2024-09-27,13.56890869140625
2024-09-30,13.511414527893066
2024-10-01,13.520995140075684
2024-10-02,13.35809326171875
2024-10-03,12.73522663116455
2024-10-04,12.946043014526367
2024-10-07,12.67773151397705
2024-10-08,13.089780807495117
2024-10-09,12.505244255065918
2024-10-10,11.949457168579102
2024-10-11,12.284846305847168
2024-10-14,12.543574333190918
2024-10-15,12.974790573120117
2024-10-16,13.1281099319458
2024-10-17,12.98437213897705
2024-10-18,13.070615768432617
2024-10-21,13.444336891174316
2024-10-22,13.578492164611816
2024-10-23,13.43475341796875
2024-10-24,13.4635009765625
2024-10-25,13.319761276245117
2024-10-28,13.540162086486816
2024-10-29,13.865968704223633
2024-10-30,13.731813430786133
2024-10-31,13.49224853515625
2024-11-01,13.655152320861816
2024-11-04,13.933046340942383
2024-11-05,14.345096588134766
2024-11-06,15.648324966430664
2024-11-07,14.651738166809082
2024-11-08,14.891303062438965
2024-11-11,15.111702919006348
2024-11-12,14.920050621032715
2024-11-13,14.757146835327148
2024-11-14,14.421757698059082
2024-11-15,14.009706497192383
2024-11-18,13.818056106567383
2024-11-19,12.917295455932617
2024-11-20,13.04186725616455
2024-11-21,13.415589332580566
2024-11-22,13.243101119995117
2024-11-25,13.808472633361816
2024-11-26,17.91939353942871
2024-11-27,19.730497360229492
2024-11-29,19.960481643676758
2024-12-02,19.759244918823242
2024-12-03,19.577178955078125
2024-12-04,19.644254684448242
2024-12-05,19.03097152709961
2024-12-06,18.577163696289062
2024-12-09,18.924758911132812
2024-12-10,19.513744354248047
2024-12-11,19.233736038208008
2024-12-12,19.002002716064453
2024-12-13,18.837860107421875
2024-12-16,19.30132293701172
2024-12-17,19.137178421020508
2024-12-18,19.233736038208008
2024-12-19,19.282012939453125
2024-12-20,19.53305435180664
2024-12-23,19.687543869018555
2024-12-24,19.58133316040039
2024-12-26,20.112384796142578
2024-12-27,19.98686408996582
2024-12-30,19.79375457763672
2024-12-31,19.938587188720703
2025-01-02,19.552366256713867
2025-01-03,19.803409576416016
2025-01-06,20.208940505981445
2025-01-07,19.117868423461914
2025-01-08,19.552366256713867
2025-01-10,18.80889320373535
2025-01-13,19.224079132080078
2025-01-14,19.407535552978516
2025-01-15,18.72199249267578
2025-01-16,18.16197395324707
2025-01-17,18.036455154418945
2025-01-21,17.988176345825195
2025-01-22,18.094388961791992
2025-01-23,18.470949172973633
2025-01-24,18.306806564331055
2025-01-27,18.73164939880371
2025-01-28,18.326120376586914
2025-01-29,17.766101837158203
2025-01-30,17.727479934692383
2025-01-31,17.312294006347656
2025-02-03,17.33160400390625
2025-02-04,17.640579223632812
2025-02-05,17.5729923248291
2025-02-06,17.119182586669922
2025-02-07,16.81986427307129
2025-02-10,16.89227867126465
2025-02-11,16.897106170654297
2025-02-12,16.047426223754883
2025-02-13,15.593615531921387
2025-02-14,14.338401794433594
2025-02-18,14.772899627685547
2025-02-19,14.927388191223145
2025-02-20,13.91356086730957
2025-02-21,13.614240646362305
2025-02-24,13.256986618041992
2025-02-25,12.861111640930176
2025-02-26,13.440441131591797
2025-02-27,12.94801139831543
2025-02-28,13.182364463806152
2025-03-03,12.567188262939453
2025-03-04,12.30354118347168
2025-03-05,12.69412899017334
2025-03-06,12.576952934265137
2025-03-07,12.450011253356934
2025-03-10,13.631542205810547
2025-03-11,13.983071327209473
2025-03-12,13.192130088806152
2025-03-13,12.69412899017334
2025-03-14,12.84060001373291
2025-03-17,13.309306144714355
2025-03-18,13.162835121154785
2025-03-19,13.309306144714355
2025-03-20,12.918717384338379
2025-03-21,12.518363952636719
2025-03-24,12.55742359161377
2025-03-25,12.352364540100098
2025-03-26,12.225423812866211
2025-03-27,12.137540817260742
2025-03-28,11.991069793701172
2025-03-31,12.450011253356934
2025-04-01,12.332834243774414
2025-04-02,12.225423812866211
2025-04-03,12.07895278930664
2025-04-04,11.717658042907715
2025-04-07,11.805540084838867
2025-04-08,11.229422569274902
2025-04-09,12.352364540100098
2025-04-10,11.727422714233398
2025-04-11,12.010599136352539
2025-04-14,11.620010375976562
2025-04-15,11.629776000976562
2025-04-16,11.073185920715332
2025-04-17,11.073185920715332
2025-04-21,10.653304100036621
2025-04-22,10.956009864807129
2025-04-23,10.975539207458496
2025-04-24,11.473540306091309
2025-04-25,11.600481033325195
2025-04-28,12.030128479003906
2025-04-29,12.264482498168945
2025-04-30,11.903186798095703
2025-05-01,11.991069793701172
2025-05-02,12.430481910705566
2025-05-05,12.166833877563477
2025-05-06,11.92271614074707
2025-05-07,12.176599502563477
2025-05-08,12.98707103729248
2025-05-09,11.688364028930664
2025-05-12,12.118011474609375
2025-05-13,12.205893516540527
2025-05-14,11.317304611206055
2025-05-15,11.38565731048584
2025-05-16,11.737187385559082
2025-05-19,11.346598625183105
2025-05-20,12.000835418701172
2025-05-21,12.06430435180664
2025-05-22,10.257833480834961
2025-05-23,10.462892532348633
2025-05-27,10.995068550109863
2025-05-28,10.440862655639648
2025-05-29,10.346844673156738
2025-05-30,10.421069145202637
2025-06-02,10.341897010803223
2025-06-03,10.50024127960205
2025-06-04,10.292413711547852
2025-06-05,9.876758575439453
2025-06-06,9.688724517822266
2025-06-09,9.807482719421387
2025-06-10,10.02520751953125
2025-06-11,10.005414009094238
2025-06-12,9.936138153076172
2025-06-13,9.461104393005371
2025-06-16,9.936138153076172
2025-06-17,9.73820686340332
2025-06-18,9.639241218566895
2025-06-20,9.66893196105957
2025-06-23,9.718413352966309
2025-06-24,10.114275932312012
2025-06-25,9.827276229858398
2025-06-26,9.184000015258789
2025-06-27,9.540276527404785
2025-06-30,9.58975887298584
2025-07-01,10.153862953186035
2025-07-02,10.143965721130371
2025-07-03,10.213241577148438
2025-07-07,9.926240921020508
2025-07-08,10.322104454040527
2025-07-09,10.490345001220703
2025-07-10,10.618999481201172
2025-07-11,10.361690521240234
2025-07-14,10.262723922729492
2025-07-15,9.480896949768066
2025-07-16,9.649138450622559
2025-07-17,9.748104095458984
2025-07-18,9.678827285766602
2025-07-21,10.183551788330078
2025-07-22,10.579413414001465
2025-07-23,11.509690284729004
2025-07-24,11.262276649475098
2025-07-25,11.608654975891113
2025-07-28,11.212793350219727
2025-07-29,10.638792991638184
2025-07-30,10.341897010803223
2025-07-31,10.054896354675293
2025-08-01,9.856966018676758
2025-08-04,9.688724517822266
2025-08-05,9.81737995147705
2025-08-06,9.76789665222168
2025-08-07,10.252827644348145
2025-08-08,12.152965545654297
2025-08-11,12.598310470581055
2025-08-12,13.182207107543945
2025-08-13,13.795792579650879
2025-08-14,13.726517677307129
2025-08-15,13.548378944396973
2025-08-18,13.340551376342773
2025-08-19,13.498897552490234
2025-08-20,13.74631118774414
2025-08-21,13.686931610107422
2025-08-22,14.231242179870605
2025-08-25,14.112483024597168
2025-08-26,14.063000679016113
2025-08-27,14.439069747924805
2025-08-28,14.350000381469727
2025-08-29,14.479999542236328
2025-09-02,14.619999885559082
2025-09-03,14.3100004196167
2025-09-04,14.489999771118164
2025-09-05,14.960000038146973
2025-09-08,14.649999618530273
2025-09-09,15.229999542236328
2025-09-10,14.970000267028809
2025-09-11,15.3100004196167
2025-09-12,15.010000228881836
2025-09-15,15.079999923706055
2025-09-16,15.079999923706055
2025-09-17,15.0600004196167
2025-09-18,15.170000076293945
2025-09-19,14.34000015258789
