Date,FCF
2010-10-28,3.605172872543335
2010-10-29,3.674625873565674
2010-11-01,3.605172872543335
2010-11-02,3.6619982719421387
2010-11-03,3.7819602489471436
2010-11-04,4.002941608428955
2010-11-05,3.9903149604797363
2010-11-08,4.015569686889648
2010-11-09,3.952432632446289
2010-11-10,4.034512042999268
2010-11-11,4.009258270263672
2010-11-12,3.9461185932159424
2010-11-15,4.002941608428955
2010-11-16,3.9208643436431885
2010-11-17,3.864039897918701
2010-11-18,3.9208643436431885
2010-11-19,3.952432632446289
2010-11-22,3.9650607109069824
2010-11-23,3.9713733196258545
2010-11-24,4.066079616546631
2010-11-26,3.9461185932159424
2010-11-29,3.9713733196258545
2010-11-30,3.9145493507385254
2010-12-01,4.091336250305176
2010-12-02,4.148159980773926
2010-12-03,4.223926067352295
2010-12-06,4.312319278717041
2010-12-07,4.324945449829102
2010-12-08,4.350200653076172
2010-12-09,4.350200653076172
2010-12-10,4.407026290893555
2010-12-13,4.375455856323242
2010-12-14,4.438595294952393
2010-12-15,4.381770133972168
2010-12-16,4.432279586791992
2010-12-17,4.261809825897217
2010-12-20,4.2807512283325195
2010-12-21,4.463848114013672
2010-12-22,4.703772068023682
2010-12-23,4.5648722648620605
2010-12-27,4.596440315246582
2010-12-28,4.60906457901001
2010-12-29,4.571183681488037
2010-12-30,4.60275411605835
2010-12-31,4.470162868499756
2011-01-03,4.646950721740723
2011-01-04,4.520672798156738
2011-01-05,4.5774970054626465
2011-01-06,4.482789993286133
2011-01-07,4.249180793762207
2011-01-10,4.255496025085449
2011-01-11,4.274435997009277
2011-01-12,4.268124103546143
2011-01-13,4.236552715301514
2011-01-14,4.438595294952393
2011-01-18,4.413339614868164
2011-01-19,4.261809825897217
2011-01-20,4.381770133972168
2011-01-21,4.394398212432861
2011-01-24,4.324945449829102
2011-01-25,4.350200653076172
2011-01-26,4.299691200256348
2011-01-27,4.331399917602539
2011-01-28,4.141149044036865
2011-01-31,4.077728748321533
2011-02-01,4.160171985626221
2011-02-02,4.084070682525635
2011-02-03,4.1284637451171875
2011-02-04,4.1538310050964355
2011-02-07,4.147491931915283
2011-02-08,4.134806156158447
2011-02-09,4.0904130935668945
2011-02-10,4.071387767791748
2011-02-11,4.172858238220215
2011-02-14,4.052364349365234
2011-02-15,3.982604742050171
2011-02-16,4.039679527282715
2011-02-17,4.160171985626221
2011-02-18,4.236273288726807
2011-02-22,4.141149044036865
2011-02-23,4.134806156158447
2011-02-24,4.071387767791748
2011-02-25,4.179197311401367
2011-02-28,4.1538310050964355
2011-03-01,4.02065372467041
2011-03-02,3.969921350479126
2011-03-03,4.033337593078613
2011-03-04,3.995288848876953
2011-03-07,3.982604742050171
2011-03-08,4.109439373016357
2011-03-09,4.077728748321533
2011-03-10,3.9128448963165283
2011-03-11,3.9255282878875732
2011-03-14,3.9635791778564453
2011-03-15,3.9635791778564453
2011-03-16,3.969921350479126
2011-03-17,4.007970809936523
2011-03-18,4.046022891998291
2011-03-21,4.0904130935668945
2011-03-22,4.02065372467041
2011-03-23,3.9128448963165283
2011-03-24,3.874795436859131
2011-03-25,3.976261615753174
2011-03-28,4.007970809936523
2011-03-29,4.084070682525635
2011-03-30,4.255297660827637
2011-03-31,4.344082832336426
2011-04-01,4.325056552886963
2011-04-04,4.344082832336426
2011-04-05,4.337741851806641
2011-04-06,4.369449138641357
2011-04-07,4.41384220123291
2011-04-08,4.229931354522705
2011-04-11,4.172858238220215
2011-04-12,4.109439373016357
2011-04-13,4.007970809936523
2011-04-14,3.988945722579956
2011-04-15,4.026998519897461
2011-04-18,3.9508965015411377
2011-04-19,3.9065043926239014
2011-04-20,3.735276937484741
2011-04-21,3.7733266353607178
2011-04-25,3.8240604400634766
2011-04-26,3.9445536136627197
2011-04-27,3.988945722579956
2011-04-28,3.995317220687866
2011-04-29,3.9507131576538086
2011-05-02,3.9507131576538086
2011-05-03,3.9379689693450928
2011-05-04,3.9061086177825928
2011-05-05,3.8742473125457764
2011-05-06,3.810527801513672
2011-05-09,3.810527801513672
2011-05-10,3.8615047931671143
2011-05-11,3.7850379943847656
2011-05-12,3.829643726348877
2011-05-13,3.74043345451355
2011-05-16,3.695828914642334
2011-05-17,3.727689504623413
2011-05-18,3.7213170528411865
2011-05-19,3.7213170528411865
2011-05-20,3.6703407764434814
2011-05-23,3.58113169670105
2011-05-24,3.58113169670105
2011-05-25,3.58113169670105
2011-05-26,3.6384785175323486
2011-05-27,3.663968324661255
2011-05-31,3.727689504623413
2011-06-01,3.593874454498291
2011-06-02,3.5747597217559814
2011-06-03,3.5110361576080322
2011-06-06,3.5046651363372803
2011-06-07,3.447317361831665
2011-06-08,3.3835952281951904
2011-06-09,3.3517346382141113
2011-06-10,3.3007586002349854
2011-06-13,3.3326187133789062
2011-06-14,3.402712345123291
2011-06-15,3.364478588104248
2011-06-16,3.4664316177368164
2011-06-17,3.58113169670105
2011-06-20,3.6193623542785645
2011-06-21,3.657595157623291
2011-06-22,3.58113169670105
2011-06-23,3.5110361576080322
2011-06-24,3.562014579772949
2011-06-27,3.657595157623291
2011-06-28,3.6703407764434814
2011-06-29,3.663968324661255
2011-06-30,3.657595157623291
2011-07-01,3.7531776428222656
2011-07-05,3.6830835342407227
2011-07-06,3.6894567012786865
2011-07-07,3.7149462699890137
2011-07-08,3.6512246131896973
2011-07-11,3.58113169670105
2011-07-12,3.6066203117370605
2011-07-13,3.6193623542785645
2011-07-14,3.4791760444641113
2011-07-15,3.447317361831665
2011-07-18,3.345362901687622
2011-07-19,3.377223253250122
2011-07-20,3.358107089996338
2011-07-21,3.3963406085968018
2011-07-22,3.3708505630493164
2011-07-25,3.377223253250122
2011-07-26,3.402712345123291
2011-07-27,3.3514463901519775
2011-07-28,3.2873647212982178
2011-07-29,3.2937729358673096
2011-08-01,3.2361011505126953
2011-08-02,3.1912431716918945
2011-08-03,3.300182580947876
2011-08-04,3.1143462657928467
2011-08-05,3.0951220989227295
2011-08-08,2.7747159004211426
2011-08-09,2.8772456645965576
2011-08-10,2.4863505363464355
2011-08-11,2.7747159004211426
2011-08-12,2.7170417308807373
2011-08-15,2.787532091140747
2011-08-16,2.7106354236602783
2011-08-17,2.704226493835449
2011-08-18,2.569655656814575
2011-08-19,2.4863505363464355
2011-08-22,2.52479887008667
2011-08-23,2.704226493835449
2011-08-24,2.8067564964294434
2011-08-25,2.7170417308807373
2011-08-26,2.704226493835449
2011-08-29,2.8836541175842285
2011-08-30,2.9092864990234375
2011-08-31,2.8836541175842285
2011-09-01,2.7106354236602783
2011-09-02,2.5119833946228027
2011-09-06,2.5632476806640625
2011-09-07,2.7554924488067627
2011-09-08,2.652961254119873
2011-09-09,2.537614583969116
2011-09-12,2.5952887535095215
2011-09-13,2.6209208965301514
2011-09-14,2.659370183944702
2011-09-15,2.6657774448394775
2011-09-16,2.6850030422210693
2011-09-19,2.582472085952759
2011-09-20,2.550431728363037
2011-09-21,2.4414937496185303
2011-09-22,2.390228509902954
2011-09-23,2.383820056915283
2011-09-26,2.4543094635009766
2011-09-27,2.4863505363464355
2011-09-28,2.345371723175049
2011-09-29,2.4350852966308594
2011-09-30,2.371004104614258
2011-10-03,2.2748820781707764
2011-10-04,2.4030447006225586
2011-10-05,2.371004104614258
2011-10-06,2.537614583969116
2011-10-07,2.345371723175049
2011-10-10,2.4991660118103027
2011-10-11,2.531207799911499
2011-10-12,2.659370183944702
2011-10-13,2.6081044673919678
2011-10-14,2.6721856594085693
2011-10-17,2.537614583969116
2011-10-18,2.729857921600342
2011-10-19,2.7554924488067627
2011-10-20,2.7811245918273926
2011-10-21,2.973367214202881
2011-10-24,3.0182251930236816
2011-10-25,2.7811245918273926
2011-10-26,2.7554924488067627
2011-10-27,2.96844482421875
2011-10-28,3.0329761505126953
2011-10-31,2.974898338317871
2011-11-01,2.7554922103881836
2011-11-02,2.9232735633850098
2011-11-03,3.0652410984039307
2011-11-04,3.0652410984039307
2011-11-07,3.1168675422668457
2011-11-08,3.181398391723633
2011-11-09,2.9297261238098145
2011-11-10,2.974898338317871
2011-11-11,3.071695566177368
2011-11-14,2.9361789226531982
2011-11-15,2.9813506603240967
2011-11-16,3.0071635246276855
2011-11-17,2.9490859508514404
2011-11-18,2.961992025375366
2011-11-21,2.8458359241485596
2011-11-22,2.781303644180298
2011-11-23,2.6522414684295654
2011-11-25,2.645787239074707
2011-11-28,2.781303644180298
2011-11-29,2.7296793460845947
2011-11-30,3.000710964202881
2011-12-01,2.987804412841797
2011-12-02,3.071695566177368
2011-12-05,3.1426804065704346
2011-12-06,3.1168675422668457
2011-12-07,3.162039041519165
2011-12-08,3.0265228748321533
2011-12-09,3.149132490158081
2011-12-12,3.1233203411102295
2011-12-13,3.0975077152252197
2011-12-14,3.0394303798675537
2011-12-15,3.155586004257202
2011-12-16,3.2523837089538574
2011-12-19,3.187851905822754
2011-12-20,3.3427278995513916
2011-12-21,3.3943512439727783
2011-12-22,3.4717907905578613
2011-12-23,3.491150140762329
2011-12-27,3.5169615745544434
2011-12-28,3.4137113094329834
2011-12-29,3.484696626663208
2011-12-30,3.3943512439727783
2012-01-03,3.5298683643341064
2012-01-04,3.6395716667175293
2012-01-05,3.7299153804779053
2012-01-06,3.704103469848633
2012-01-09,3.710557460784912
2012-01-10,3.710557460784912
2012-01-11,3.7299153804779053
2012-01-12,3.852525234222412
2012-01-13,3.865432024002075
2012-01-17,3.717010259628296
2012-01-18,3.768634557723999
2012-01-19,3.7234609127044678
2012-01-20,3.794447183609009
2012-01-23,3.717010259628296
2012-01-24,3.768634557723999
2012-01-25,3.7428207397460938
2012-01-26,3.6137585639953613
2012-01-27,3.6008524894714355
2012-01-30,3.5879461765289307
2012-01-31,3.5750410556793213
2012-02-01,3.7242705821990967
2012-02-02,3.782665252685547
2012-02-03,3.89945387840271
2012-02-06,3.8605217933654785
2012-02-07,3.847548484802246
2012-02-08,3.8605217933654785
2012-02-09,3.782665252685547
2012-02-10,3.704805612564087
2012-02-13,3.730759620666504
2012-02-14,3.6788532733917236
2012-02-15,3.6723642349243164
2012-02-16,3.8735008239746094
2012-02-17,3.8540360927581787
2012-02-21,3.83457088470459
2012-02-22,3.8086187839508057
2012-02-23,3.944871664047241
2012-02-24,3.867011308670044
2012-02-27,3.8929660320281982
2012-02-28,3.8929660320281982
2012-02-29,3.8864781856536865
2012-03-01,3.8929660320281982
2012-03-02,3.8151063919067383
2012-03-05,3.8605217933654785
2012-03-06,3.737248182296753
2012-03-07,3.8086187839508057
2012-03-08,3.9513604640960693
2012-03-09,4.029221057891846
2012-03-12,4.048685073852539
2012-03-13,4.223867893218994
2012-03-14,4.184937953948975
2012-03-15,4.2303547859191895
2012-03-16,4.256308555603027
2012-03-19,4.334167957305908
2012-03-20,4.236844539642334
2012-03-21,4.197915554046631
2012-03-22,4.068149089813232
2012-03-23,4.120054244995117
2012-03-26,4.197915554046631
2012-03-27,4.0746378898620605
2012-03-28,4.081125259399414
2012-03-29,4.029221057891846
2012-03-30,3.970827102661133
2012-04-02,4.022730827331543
2012-04-03,4.016243934631348
2012-04-04,3.8929660320281982
2012-04-05,3.90594220161438
2012-04-09,3.83457088470459
2012-04-10,3.7567131519317627
2012-04-11,3.8605217933654785
2012-04-12,3.867011308670044
2012-04-13,3.7242705821990967
2012-04-16,3.7761759757995605
2012-04-17,3.8929660320281982
2012-04-18,3.8540360927581787
2012-04-19,3.8086187839508057
2012-04-20,3.8735008239746094
2012-04-23,3.8086187839508057
2012-04-24,4.029221057891846
2012-04-25,4.197915554046631
2012-04-26,4.197915554046631
2012-04-27,4.269285678863525
2012-04-30,4.171961784362793
2012-05-01,4.171961784362793
2012-05-02,4.198118209838867
2012-05-03,4.18503999710083
2012-05-04,4.139266014099121
2012-05-07,4.2242751121521
2012-05-08,4.250430583953857
2012-05-09,4.18503999710083
2012-05-10,4.211195468902588
2012-05-11,4.178500175476074
2012-05-14,4.080414772033691
2012-05-15,4.09349250793457
2012-05-16,4.028101444244385
2012-05-17,3.9365527629852295
2012-05-18,3.930014133453369
2012-05-21,3.9430925846099854
2012-05-22,3.923475742340088
2012-05-23,3.9365527629852295
2012-05-24,4.067336082458496
2012-05-25,4.100029468536377
2012-05-29,4.178500175476074
2012-05-30,4.060796737670898
2012-05-31,4.100029468536377
2012-06-01,3.864622116088867
2012-06-04,3.7469189167022705
2012-06-05,3.7599973678588867
2012-06-06,3.7796127796173096
2012-06-07,3.812310218811035
2012-06-08,3.8907785415649414
2012-06-11,3.825387716293335
2012-06-12,3.8711636066436768
2012-06-13,3.923475742340088
2012-06-14,4.0150227546691895
2012-06-15,4.106571197509766
2012-06-18,4.067336082458496
2012-06-19,4.171961784362793
2012-06-20,4.296204566955566
2012-06-21,4.198118209838867
2012-06-22,4.256969928741455
2012-06-25,4.20465612411499
2012-06-26,4.20465612411499
2012-06-27,4.250430583953857
2012-06-28,4.27004861831665
2012-06-29,4.400832653045654
2012-07-02,4.440064907073975
2012-07-03,4.479300022125244
2012-07-05,4.453144073486328
2012-07-06,4.440064907073975
2012-07-09,4.446606636047363
2012-07-10,4.466221809387207
2012-07-11,4.440064907073975
2012-07-12,4.413908958435059
2012-07-13,4.597006797790527
2012-07-16,4.583927154541016
2012-07-17,4.69509220123291
2012-07-18,4.682013511657715
2012-07-19,4.642779350280762
2012-07-20,4.60354471206665
2012-07-23,4.53815221786499
2012-07-24,4.525074481964111
2012-07-25,4.4269866943359375
2012-07-26,4.453144073486328
2012-07-27,4.557770729064941
2012-07-30,4.5446929931640625
2012-07-31,4.583927154541016
2012-08-01,4.544409275054932
2012-08-02,4.392929553985596
2012-08-03,4.544409275054932
2012-08-06,4.564166069030762
2012-08-07,4.5707526206970215
2012-08-08,4.557582855224609
2012-08-09,4.544409275054932
2012-08-10,4.485134124755859
2012-08-13,4.498307704925537
2012-08-14,4.531238555908203
2012-08-15,4.518065929412842
2012-08-16,4.564166069030762
2012-08-17,4.6102705001831055
2012-08-20,4.649786949157715
2012-08-21,4.662960529327393
2012-08-22,4.597097873687744
2012-08-23,4.498307704925537
2012-08-24,4.524651527404785
2012-08-27,4.544409275054932
2012-08-28,4.5707526206970215
2012-08-29,4.630029678344727
2012-08-30,4.577340126037598
2012-08-31,4.583926200866699
2012-09-04,4.64320182800293
2012-09-05,4.676131248474121
2012-09-06,4.788094997406006
2012-09-07,4.847370624542236
2012-09-10,4.72223424911499
2012-09-11,4.72223424911499
2012-09-12,4.741991996765137
2012-09-13,4.847370624542236
2012-09-14,4.972507476806641
2012-09-17,4.840784072875977
2012-09-18,4.900057792663574
2012-09-19,4.873715400695801
2012-09-20,4.801268100738525
2012-09-21,4.860540866851807
2012-09-24,4.768336296081543
2012-09-25,4.709062099456787
2012-09-26,4.676131248474121
2012-09-27,4.709062099456787
2012-09-28,4.64320182800293
2012-10-01,4.6827168464660645
2012-10-02,4.702475547790527
2012-10-03,4.689302921295166
2012-10-04,4.755164623260498
2012-10-05,4.807853698730469
2012-10-08,4.781510353088379
2012-10-09,4.709062099456787
2012-10-10,4.676131248474121
2012-10-11,4.669546127319336
2012-10-12,4.6102705001831055
2012-10-15,4.590512752532959
2012-10-16,4.49172306060791
2012-10-17,4.564166069030762
2012-10-18,4.498307704925537
2012-10-19,4.445618152618408
2012-10-22,4.485134124755859
2012-10-23,4.4719624519348145
2012-10-24,4.32706880569458
2012-10-25,4.307311058044434
2012-10-26,4.300724506378174
2012-10-31,4.3138957023620605
2012-11-01,4.313896179199219
2012-11-02,4.293985366821289
2012-11-05,4.280712127685547
2012-11-06,4.333805561065674
2012-11-07,4.181159973144531
2012-11-08,4.108155250549316
2012-11-09,4.101519584655762
2012-11-12,4.074973106384277
2012-11-13,4.04179048538208
2012-11-14,3.955509662628174
2012-11-15,3.942237377166748
2012-11-16,3.928964853286743
2012-11-19,4.048425197601318
2012-11-20,4.094883441925049
2012-11-21,4.094883441925049
2012-11-23,4.207709789276123
2012-11-26,4.194433212280273
2012-11-27,4.167887210845947
2012-11-28,4.167887210845947
2012-11-29,4.234253883361816
2012-11-30,4.25416374206543
2012-12-03,4.260801792144775
2012-12-04,4.274073600769043
2012-12-05,4.327169418334961
2012-12-06,4.340443134307861
2012-12-07,4.360353946685791
2012-12-10,4.386899948120117
2012-12-11,4.426721096038818
2012-12-12,4.406810283660889
2012-12-13,4.353715419769287
2012-12-14,4.340443134307861
2012-12-17,4.439994812011719
2012-12-18,4.486452102661133
2012-12-19,4.512999534606934
2012-12-20,4.552820205688477
2012-12-21,4.486452102661133
2012-12-24,4.499725341796875
2012-12-26,4.479814529418945
2012-12-27,4.453267574310303
2012-12-28,4.466540336608887
2012-12-31,4.526272773742676
2013-01-02,4.745284080505371
2013-01-03,4.745284080505371
2013-01-04,4.77183198928833
2013-01-07,4.758558750152588
2013-01-08,4.685555458068848
2013-01-09,4.7054667472839355
2013-01-10,4.738647937774658
2013-01-11,4.665645599365234
2013-01-14,4.738647937774658
2013-01-15,4.765195846557617
2013-01-16,4.765195846557617
2013-01-17,4.838200092315674
2013-01-18,4.805017471313477
2013-01-22,4.891294002532959
2013-01-23,4.844837665557861
2013-01-24,4.8581109046936035
2013-01-25,4.844837665557861
2013-01-28,4.884657382965088
2013-01-29,4.957662105560303
2013-01-30,4.7054667472839355
2013-01-31,4.692191123962402
2013-02-01,4.758558750152588
2013-02-04,4.685555458068848
2013-02-05,4.745284080505371
2013-02-06,4.7519211769104
2013-02-07,4.765288829803467
2013-02-08,4.818755626678467
2013-02-11,4.872223854064941
2013-02-12,4.912323474884033
2013-02-13,4.905641078948975
2013-02-14,4.878908157348633
2013-02-15,4.892274379730225
2013-02-19,4.979157447814941
2013-02-20,4.959106922149658
2013-02-21,4.878908157348633
2013-02-22,4.959106922149658
2013-02-25,4.83212423324585
2013-02-26,4.852173328399658
2013-02-27,4.852173328399658
2013-02-28,4.858856678009033
2013-03-01,4.912323474884033
2013-03-04,4.898956775665283
2013-03-05,4.912323474884033
2013-03-06,4.932374477386475
2013-03-07,4.985841751098633
2013-03-08,5.005892753601074
2013-03-11,5.012576580047607
2013-03-12,4.979157447814941
2013-03-13,5.019259452819824
2013-03-14,5.106143951416016
2013-03-15,5.166296005249023
2013-03-18,5.086094856262207
2013-03-19,5.092777252197266
2013-03-20,5.126195430755615
2013-03-21,5.079411029815674
2013-03-22,5.059361457824707
2013-03-25,5.032626628875732
2013-03-26,5.039309024810791
2013-03-27,5.039309024810791
2013-03-28,4.985841751098633
2013-04-01,4.865541458129883
2013-04-02,4.812073707580566
2013-04-03,4.758606433868408
2013-04-04,4.798706531524658
2013-04-05,4.838808059692383
2013-04-08,4.872223854064941
2013-04-09,4.83212423324585
2013-04-10,4.912323474884033
2013-04-11,4.878908157348633
2013-04-12,4.872223854064941
2013-04-15,4.644986152648926
2013-04-16,4.725188732147217
2013-04-17,4.65835428237915
2013-04-18,4.624938011169434
2013-04-19,4.6717209815979
2013-04-22,4.584836959838867
2013-04-23,4.624938011169434
2013-04-24,4.65835428237915
2013-04-25,4.6917724609375
2013-04-26,4.644986152648926
2013-04-29,4.725188732147217
2013-04-30,4.7786545753479
2013-05-01,4.5764546394348145
2013-05-02,4.657334804534912
2013-05-03,4.765177249908447
2013-05-06,4.819094657897949
2013-05-07,4.886496067047119
2013-05-08,4.866275787353516
2013-05-09,4.819094657897949
2013-05-10,4.812355041503906
2013-05-13,4.7988762855529785
2013-05-14,4.89323616027832
2013-05-15,4.933675289154053
2013-05-16,4.933675289154053
2013-05-17,5.021294593811035
2013-05-20,5.048255443572998
2013-05-21,5.014555931091309
2013-05-22,4.9404168128967285
2013-05-23,4.913455963134766
2013-05-24,4.9471564292907715
2013-05-28,5.0010762214660645
2013-05-29,4.9404168128967285
2013-05-30,4.953896999359131
2013-05-31,4.859536170959473
2013-06-03,4.89323616027832
2013-06-04,4.859536170959473
2013-06-05,4.778655052185059
2013-06-06,4.873015880584717
2013-06-07,4.9067158699035645
2013-06-10,4.926936149597168
2013-06-11,4.839315414428711
2013-06-12,4.758436679840088
2013-06-13,4.812355041503906
2013-06-14,4.697775363922119
2013-06-17,4.684295654296875
2013-06-18,4.717995643615723
2013-06-19,4.697775363922119
2013-06-20,4.650595188140869
2013-06-21,4.697775363922119
2013-06-24,4.697775363922119
2013-06-25,4.7988762855529785
2013-06-26,4.8527960777282715
2013-06-27,4.9471564292907715
2013-06-28,4.967374801635742
2013-07-01,5.081955909729004
2013-07-02,5.129136085510254
2013-07-03,5.169575214385986
2013-07-05,5.365035533905029
2013-07-08,5.365035533905029
2013-07-09,5.378516674041748
2013-07-10,5.317855358123779
2013-07-11,5.230234622955322
2013-07-12,5.3111162185668945
2013-07-15,5.35829496383667
2013-07-16,5.236975193023682
2013-07-17,5.230234622955322
2013-07-18,5.3111162185668945
2013-07-19,5.418956756591797
2013-07-22,5.398735046386719
2013-07-23,5.452655792236328
2013-07-24,5.142616271972656
2013-07-25,5.028035640716553
2013-07-26,5.021294593811035
2013-07-29,4.980855464935303
2013-07-30,4.987595558166504
2013-07-31,5.061734199523926
2013-08-01,5.170444488525391
2013-08-02,5.184033393859863
2013-08-05,5.231593608856201
2013-08-06,5.116090774536133
2013-08-07,5.15685510635376
2013-08-08,5.190826416015625
2013-08-09,5.1500630378723145
2013-08-12,5.190826416015625
2013-08-13,5.15685510635376
2013-08-14,5.163650989532471
2013-08-15,5.136472225189209
2013-08-16,5.1432671546936035
