Date,PMT
2010-12-02,3.5344314575195312
2010-12-03,3.57015323638916
2010-12-06,3.5622169971466064
2010-12-07,3.5721371173858643
2010-12-08,3.552292823791504
2010-12-09,3.5642001628875732
2010-12-10,3.5721371173858643
2010-12-13,3.5582473278045654
2010-12-14,3.5582473278045654
2010-12-15,3.5721371173858643
2010-12-16,3.5919835567474365
2010-12-17,3.5681705474853516
2010-12-20,3.5721371173858643
2010-12-21,3.5721371173858643
2010-12-22,3.603888988494873
2010-12-23,3.5642001628875732
2010-12-27,3.5939676761627197
2010-12-28,3.578092098236084
2010-12-29,3.5919835567474365
2010-12-30,3.5979371070861816
2010-12-31,3.6019058227539062
2011-01-03,3.5999207496643066
2011-01-04,3.57610821723938
2011-01-05,3.5880143642425537
2011-01-06,3.6515204906463623
2011-01-07,3.6535027027130127
2011-01-10,3.6474101543426514
2011-01-11,3.6494410037994385
2011-01-12,3.6535041332244873
2011-01-13,3.683964967727661
2011-01-14,3.736769676208496
2011-01-18,3.736769676208496
2011-01-19,3.6616275310516357
2011-01-20,3.665689706802368
2011-01-21,3.6941208839416504
2011-01-24,3.736769676208496
2011-01-25,3.7245841026306152
2011-01-26,3.7570760250091553
2011-01-27,3.7834784984588623
2011-01-28,3.7225542068481445
2011-01-31,3.7631688117980957
2011-02-01,3.8159725666046143
2011-02-02,3.7448923587799072
2011-02-03,3.7327077388763428
2011-02-04,3.720521926879883
2011-02-07,3.8200340270996094
2011-02-08,3.8240954875946045
2011-02-09,3.828158140182495
2011-02-10,3.6920909881591797
2011-02-11,3.6494410037994385
2011-02-14,3.6514742374420166
2011-02-15,3.641319513320923
2011-02-16,3.6474101543426514
2011-02-17,3.645381450653076
2011-02-18,3.690058708190918
2011-02-22,3.7123968601226807
2011-02-23,3.706305503845215
2011-02-24,3.7773866653442383
2011-02-25,3.850496292114258
2011-02-28,3.828158140182495
2011-03-01,3.8342490196228027
2011-03-02,3.822063446044922
2011-03-03,3.844404697418213
2011-03-04,3.8180012702941895
2011-03-07,3.822063446044922
2011-03-08,3.8261258602142334
2011-03-09,3.8667426109313965
2011-03-10,3.7956631183624268
2011-03-11,3.7976937294006348
2011-03-14,3.7773866653442383
2011-03-15,3.761139154434204
2011-03-16,3.7144298553466797
2011-03-17,3.716459274291992
2011-03-18,3.78956937789917
2011-03-21,3.8180012702941895
2011-03-22,3.8200340270996094
2011-03-23,3.7794158458709717
2011-03-24,3.7712931632995605
2011-03-25,3.728644371032715
2011-03-28,3.7347373962402344
2011-03-29,3.7712931632995605
2011-03-30,3.761139154434204
2011-03-31,3.7347373962402344
2011-04-01,3.775355339050293
2011-04-04,3.750985860824585
2011-04-05,3.750985860824585
2011-04-06,3.781447649002075
2011-04-07,3.7448923587799072
2011-04-08,3.7184908390045166
2011-04-11,3.7103679180145264
2011-04-12,3.6697497367858887
2011-04-13,3.6961517333984375
2011-04-14,3.716459274291992
2011-04-15,3.720521926879883
2011-04-18,3.6697497367858887
2011-04-19,3.6738126277923584
2011-04-20,3.7123968601226807
2011-04-21,3.667719602584839
2011-04-25,3.7144298553466797
2011-04-26,3.720521926879883
2011-04-27,3.704275369644165
2011-04-28,3.708336353302002
2011-04-29,3.720521926879883
2011-05-02,3.6961517333984375
2011-05-03,3.7184908390045166
2011-05-04,3.720521926879883
2011-05-05,3.6758415699005127
2011-05-06,3.6799051761627197
2011-05-09,3.6799051761627197
2011-05-10,3.7245841026306152
2011-05-11,3.683964967727661
2011-05-12,3.690203905105591
2011-05-13,3.6215972900390625
2011-05-16,3.6070430278778076
2011-05-17,3.5800163745880127
2011-05-18,3.6423864364624023
2011-05-19,3.6444666385650635
2011-05-20,3.6756510734558105
2011-05-23,3.609123468399048
2011-05-24,3.5904126167297363
2011-05-25,3.5550692081451416
2011-05-26,3.538437843322754
2011-05-27,3.534278392791748
2011-05-31,3.548832416534424
2011-06-01,3.5176475048065186
2011-06-02,3.5093307495117188
2011-06-03,3.5446743965148926
2011-06-06,3.532198905944824
2011-06-07,3.534278392791748
2011-06-08,3.5010159015655518
2011-06-09,3.4531991481781006
2011-06-10,3.4698309898376465
2011-06-13,3.494779348373413
2011-06-14,3.5030946731567383
2011-06-15,3.480224132537842
2011-06-16,3.4781455993652344
2011-06-17,3.457355499267578
2011-06-20,3.459434986114502
2011-06-21,3.451119899749756
2011-06-22,3.444882392883301
2011-06-23,3.388749361038208
2011-06-24,3.37835431098938
2011-06-27,3.3554859161376953
2011-06-28,3.3929078578948975
2011-06-29,3.388749361038208
2011-06-30,3.444882392883301
2011-07-01,3.4906203746795654
2011-07-05,3.457355499267578
2011-07-06,3.5114097595214844
2011-07-07,3.534278392791748
2011-07-08,3.542595624923706
2011-07-11,3.446960687637329
2011-07-12,3.4823038578033447
2011-07-13,3.461514711380005
2011-07-14,3.3991434574127197
2011-07-15,3.3991434574127197
2011-07-18,3.3180644512176514
2011-07-19,3.4012246131896973
2011-07-20,3.4095399379730225
2011-07-21,3.480224132537842
2011-07-22,3.5030946731567383
2011-07-25,3.4303293228149414
2011-07-26,3.4698309898376465
2011-07-27,3.3346967697143555
2011-07-28,3.3471713066101074
2011-07-29,3.328458786010742
2011-08-01,3.380434274673462
2011-08-02,3.311826467514038
2011-08-03,3.3658812046051025
2011-08-04,3.4303293228149414
2011-08-05,3.523883819580078
2011-08-08,3.2889580726623535
2011-08-09,3.5446743965148926
2011-08-10,3.3825128078460693
2011-08-11,3.4407243728637695
2011-08-12,3.4707367420196533
2011-08-15,3.5693507194519043
2011-08-16,3.595074415206909
2011-08-17,3.64009428024292
2011-08-18,3.509324312210083
2011-08-19,3.4835991859436035
2011-08-22,3.4835991859436035
2011-08-23,3.592930793762207
2011-08-24,3.515756845474243
2011-08-25,3.4943184852600098
2011-08-26,3.4943184852600098
2011-08-29,3.6079368591308594
2011-08-30,3.6122257709503174
2011-08-31,3.6529572010040283
2011-09-01,3.6079368591308594
2011-09-02,3.5500550270080566
2011-09-06,3.5329058170318604
2011-09-07,3.6379501819610596
2011-09-08,3.547912359237671
2011-09-09,3.5028939247131348
2011-09-12,3.509324312210083
2011-09-13,3.5864992141723633
2011-09-14,3.535048723220825
2011-09-15,3.6786813735961914
2011-09-16,3.7001171112060547
2011-09-19,3.644380807876587
2011-09-20,3.5972187519073486
2011-09-21,3.509324312210083
2011-09-22,3.481457233428955
2011-09-23,3.4128551483154297
2011-09-26,3.4278624057769775
2011-09-27,3.4900307655334473
2011-09-28,3.4128551483154297
2011-09-29,3.511467456817627
2011-09-30,3.4085676670074463
2011-10-03,3.3078110218048096
2011-10-04,3.3828418254852295
2011-10-05,3.2649362087249756
2011-10-06,3.376411199569702
2011-10-07,3.24564266204834
2011-10-10,3.361405372619629
2011-10-11,3.380699396133423
2011-10-12,3.468592882156372
2011-10-13,3.4514434337615967
2011-10-14,3.520043134689331
2011-10-17,3.4643070697784424
2011-10-18,3.558631181716919
2011-10-19,3.5457675457000732
2011-10-20,3.565061092376709
2011-10-21,3.644380807876587
2011-10-24,3.7301321029663086
2011-10-25,3.6658194065093994
2011-10-26,3.723700523376465
2011-10-27,3.751569986343384
2011-10-28,3.723700523376465
2011-10-31,3.6658194065093994
2011-11-01,3.6486690044403076
2011-11-02,3.672250270843506
2011-11-03,3.6915435791015625
2011-11-04,3.6529572010040283
2011-11-07,3.676537275314331
2011-11-08,3.6936886310577393
2011-11-09,3.644380807876587
2011-11-10,3.6808247566223145
2011-11-11,3.706552028656006
2011-11-14,3.699927568435669
2011-11-15,3.704343318939209
2011-11-16,3.6690213680267334
2011-11-17,3.642530679702759
2011-11-18,3.6226606369018555
2011-11-21,3.552018165588379
2011-11-22,3.552018165588379
2011-11-23,3.4548842906951904
2011-11-25,3.4438469409942627
2011-11-28,3.501244306564331
2011-11-29,3.4615061283111572
2011-11-30,3.5586400032043457
2011-12-01,3.5652637481689453
2011-12-02,3.664605140686035
2011-12-05,3.68668270111084
2011-12-06,3.680058479309082
2011-12-07,3.688889980316162
2011-12-08,3.611624240875244
2011-12-09,3.704343318939209
2011-12-12,3.662398338317871
2011-12-13,3.6712279319763184
2011-12-14,3.6712279319763184
2011-12-15,3.673435926437378
2011-12-16,3.697718620300293
2011-12-19,3.6822669506073
2011-12-20,3.7087578773498535
2011-12-21,3.7021350860595703
2011-12-22,3.688889980316162
2011-12-23,3.706552028656006
2011-12-27,3.704343318939209
2011-12-28,3.680058479309082
2011-12-29,3.697718620300293
2011-12-30,3.6690213680267334
2012-01-03,3.706552028656006
2012-01-04,3.697718620300293
2012-01-05,3.7131733894348145
2012-01-06,3.699927568435669
2012-01-09,3.73966383934021
2012-01-10,3.8169302940368652
2012-01-11,3.8345894813537598
2012-01-12,3.845627784729004
2012-01-13,3.843421697616577
2012-01-17,3.8478360176086426
2012-01-18,3.841214418411255
2012-01-19,3.85224986076355
2012-01-20,3.903024911880493
2012-01-23,3.9184792041778564
2012-01-24,3.9140632152557373
2012-01-25,3.929516315460205
2012-01-26,3.916271209716797
2012-01-27,3.9184792041778564
2012-01-30,3.916271209716797
2012-01-31,3.9096479415893555
2012-02-01,3.9184792041778564
2012-02-02,3.916271209716797
2012-02-03,3.9184792041778564
2012-02-06,3.920685052871704
2012-02-07,3.9317235946655273
2012-02-08,4.1679368019104
2012-02-09,4.137030601501465
2012-02-10,4.137030601501465
2012-02-13,4.172351360321045
2012-02-14,4.134823322296143
2012-02-15,4.0847859382629395
2012-02-16,4.082512378692627
2012-02-17,4.082512378692627
2012-02-21,4.071140766143799
2012-02-22,4.041574478149414
2012-02-23,4.050671577453613
2012-02-24,4.091610908508301
2012-02-27,4.134823799133301
2012-02-28,4.180310249328613
2012-02-29,4.093883514404297
2012-03-01,4.155292510986328
2012-03-02,4.162116050720215
2012-03-05,4.232621669769287
2012-03-06,4.237171173095703
2012-03-07,4.303127288818359
2012-03-08,4.2781081199646
2012-03-09,4.2781081199646
2012-03-12,4.218973159790039
2012-03-13,4.259914398193359
2012-03-14,4.200781345367432
2012-03-15,4.214427947998047
2012-03-16,4.216699600219727
2012-03-19,4.2076029777526855
2012-03-20,4.171213626861572
2012-03-21,4.178037166595459
2012-03-22,4.153017520904541
2012-03-23,4.216699600219727
2012-03-26,4.25536584854126
2012-03-27,4.25536584854126
2012-03-28,4.250816345214844
2012-03-29,4.2576398849487305
2012-03-30,4.246267318725586
2012-04-02,4.296304702758789
2012-04-03,4.223524570465088
2012-04-04,4.173488616943359
2012-04-05,4.150742530822754
2012-04-09,4.2076029777526855
2012-04-10,4.143922328948975
2012-04-11,4.205328941345215
2012-04-12,4.2735595703125
2012-04-13,4.312224388122559
2012-04-16,4.369083404541016
2012-04-17,4.3963775634765625
2012-04-18,4.41684627532959
2012-04-19,4.455511569976807
2012-04-20,4.491899490356445
2012-04-23,4.471430778503418
2012-04-24,4.526016712188721
2012-04-25,4.528290271759033
2012-04-26,4.548760890960693
2012-04-27,4.578327655792236
2012-04-30,4.614717483520508
2012-05-01,4.569230079650879
2012-05-02,4.507819652557373
2012-05-03,4.44413948059082
2012-05-04,4.541935920715332
2012-05-07,4.610169410705566
2012-05-08,4.407749176025391
2012-05-09,4.398651599884033
2012-05-10,4.400927543640137
2012-05-11,4.394101619720459
2012-05-14,4.433899402618408
2012-05-15,4.426876544952393
2012-05-16,4.370692253112793
2012-05-17,4.223208427429199
2012-05-18,4.094452381134033
2012-05-21,4.220868110656738
2012-05-22,4.18341064453125
2012-05-23,4.244277477264404
2012-05-24,4.255982875823975
2012-05-25,4.260665416717529
2012-05-29,4.3238725662231445
2012-05-30,4.319190979003906
2012-05-31,4.3238725662231445
2012-06-01,4.288755416870117
2012-06-04,4.265347480773926
2012-06-05,4.319190979003906
2012-06-06,4.433899402618408
2012-06-07,4.3987836837768555
2012-06-08,4.483060836791992
2012-06-11,4.438581943511963
2012-06-12,4.438581943511963
2012-06-13,4.464334011077881
2012-06-14,4.487742900848389
2012-06-15,4.454970359802246
2012-06-18,4.461992263793945
2012-06-19,4.494766712188721
2012-06-20,4.5345635414123535
2012-06-21,4.562657356262207
2012-06-22,4.628203392028809
2012-06-25,4.557974815368652
2012-06-26,4.5556321144104
2012-06-27,4.5696797370910645
2012-06-28,4.572020530700684
2012-06-29,4.61884069442749
2012-07-02,4.756960391998291
2012-07-03,4.789736747741699
2012-07-05,4.761642932891846
2012-07-06,4.768666744232178
2012-07-09,4.763983726501465
2012-07-10,4.7358927726745605
2012-07-11,4.740573406219482
2012-07-12,4.745255947113037
2012-07-13,4.771007061004639
2012-07-16,4.813145637512207
2012-07-17,4.859966278076172
2012-07-18,4.888059139251709
2012-07-19,4.902105331420898
2012-07-20,4.895081996917725
2012-07-23,4.822510242462158
2012-07-24,4.845919609069824
2012-07-25,4.8786940574646
2012-07-26,4.843577861785889
2012-07-27,4.876353740692139
2012-07-30,4.9231743812561035
2012-07-31,4.932536602020264
2012-08-01,4.95360803604126
2012-08-02,5.1338677406311035
2012-08-03,5.168981075286865
2012-08-06,5.1642985343933105
2012-08-07,5.161957263946533
2012-08-08,5.173663139343262
2012-08-09,5.173663139343262
2012-08-10,5.185369491577148
2012-08-13,5.250915050506592
2012-08-14,5.298914432525635
2012-08-15,5.2077178955078125
2012-08-16,5.231718063354492
2012-08-17,5.049327850341797
2012-08-20,5.159721851348877
2012-08-21,5.118926048278809
2012-08-22,5.126124382019043
2012-08-23,5.066126823425293
2012-08-24,5.078127384185791
2012-08-27,5.0877251625061035
2012-08-28,5.126124382019043
2012-08-29,5.159721851348877
2012-08-30,5.157321929931641
2012-08-31,5.1693220138549805
2012-09-04,5.202919960021973
2012-09-05,5.272514820098877
2012-09-06,5.2893147468566895
2012-09-07,5.3373122215271
2012-09-10,5.339712142944336
2012-09-11,5.349314212799072
2012-09-12,5.394911766052246
2012-09-13,5.409308910369873
2012-09-14,5.5796990394592285
2012-09-17,5.630099296569824
2012-09-18,5.562901496887207
2012-09-19,5.550902843475342
2012-09-20,5.541304588317871
2012-09-21,5.608498573303223
2012-09-24,5.601298809051514
2012-09-25,5.610897064208984
2012-09-26,5.584500789642334
2012-09-27,5.5796990394592285
2012-09-28,5.608498573303223
2012-10-01,5.627697467803955
2012-10-02,5.670895576477051
2012-10-03,5.716494083404541
2012-10-04,5.867683410644531
2012-10-05,5.8700852394104
2012-10-08,5.8460845947265625
2012-10-09,5.824487686157227
2012-10-10,5.7764892578125
2012-10-11,5.812487602233887
2012-10-12,5.8268890380859375
2012-10-15,5.788487911224365
2012-10-16,5.915682315826416
2012-10-17,6.105271816253662
2012-10-18,6.054874897003174
2012-10-19,5.992478847503662
2012-10-22,5.987678050994873
2012-10-23,5.903681755065918
2012-10-24,5.932480812072754
2012-10-25,6.06447696685791
2012-10-26,6.042872905731201
2012-10-31,6.105271816253662
2012-11-01,6.124472141265869
2012-11-02,6.078874588012695
2012-11-05,5.949280738830566
2012-11-06,6.0188775062561035
2012-11-07,5.841285705566406
2012-11-08,5.915682315826416
2012-11-09,5.874885082244873
2012-11-12,5.867683410644531
2012-11-13,5.64209508895874
2012-11-14,5.435708522796631
2012-11-15,5.617883205413818
2012-11-16,5.829596996307373
2012-11-19,5.812366008758545
2012-11-20,5.782824516296387
2012-11-21,5.8566789627075195
2012-11-23,5.908377170562744
2012-11-26,5.940381050109863
2012-11-27,5.891144752502441
2012-11-28,5.925609588623047
2012-11-29,6.058548927307129
2012-11-30,6.068396091461182
2012-12-03,6.019159317016602
2012-12-04,5.957616806030273
2012-12-05,5.868988037109375
2012-12-06,5.9206862449646
2012-12-07,5.979772090911865
2012-12-10,6.006850242614746
2012-12-11,6.093016147613525
2012-12-12,6.056087970733643
2012-12-13,6.058548927307129
2012-12-14,6.073319911956787
2012-12-17,6.056087970733643
2012-12-18,6.063473701477051
2012-12-19,6.161947727203369
2012-12-20,6.2161078453063965
2012-12-21,6.1865644454956055
2012-12-24,6.196413040161133
2012-12-26,6.157022953033447
2012-12-27,6.134866714477539
2012-12-28,6.11763334274292
2012-12-31,6.225953102111816
2013-01-02,6.4007415771484375
2013-01-03,6.449978828430176
2013-01-04,6.356430530548096
2013-01-07,6.504140377044678
2013-01-08,6.7158589363098145
2013-01-09,6.696161270141602
2013-01-10,6.804478645324707
2013-01-11,6.809404373168945
2013-01-14,6.804478645324707
2013-01-15,6.829098701477051
2013-01-16,6.829098701477051
2013-01-17,6.90787935256958
2013-01-18,6.9595770835876465
2013-01-22,7.072820663452148
2013-01-23,7.01373815536499
2013-01-24,6.738013744354248
2013-01-25,6.664156913757324
2013-01-28,6.622304916381836
2013-01-29,6.6296916007995605
2013-01-30,6.479520797729492
2013-01-31,6.548449993133545
2013-02-01,6.575530529022217
2013-02-04,6.467212200164795
2013-02-05,6.506601333618164
2013-02-06,6.548449993133545
2013-02-07,6.270265579223633
2013-02-08,6.371199131011963
2013-02-11,6.363816738128662
2013-02-12,6.435207843780518
2013-02-13,6.413051128387451
2013-02-14,6.302270412445068
2013-02-15,6.243187427520752
2013-02-19,6.235629081726074
2013-02-20,6.134894847869873
2013-02-21,6.0870442390441895
2013-02-22,6.200371265411377
2013-02-25,6.1978535652160645
2013-02-26,6.240667343139648
2013-02-27,6.389255523681641
2013-02-28,6.401846408843994
2013-03-01,6.427032470703125
2013-03-04,6.376664638519287
2013-03-05,6.44465970993042
2013-03-06,6.359035491943359
2013-03-07,6.243185520172119
2013-03-08,6.228074550628662
2013-03-11,6.190299034118652
2013-03-12,6.192817687988281
2013-03-13,6.42451286315918
2013-03-14,6.452215194702148
2013-03-15,6.399328231811523
2013-03-18,6.374143600463867
2013-03-19,6.331329822540283
2013-03-20,6.3137006759643555
2013-03-21,6.2985920906066895
2013-03-22,6.3716254234313965
2013-03-25,6.434586048126221
2013-03-26,6.479916095733643
2013-03-27,6.454733848571777
2013-03-28,6.520211696624756
2013-04-01,6.399328231811523
2013-04-02,6.391772747039795
2013-04-03,6.21548318862915
2013-04-04,6.36155366897583
2013-04-05,6.454733848571777
2013-04-08,6.565544128417969
2013-04-09,6.540358543395996
2013-04-10,6.552952289581299
2013-04-11,6.50006628036499
2013-04-12,6.384218215942383
2013-04-15,6.074449062347412
2013-04-16,6.129855632781982
2013-04-17,5.996380805969238
2013-04-18,5.9258646965026855
2013-04-19,5.993864059448242
2013-04-22,6.076969623565674
2013-04-23,6.099633693695068
2013-04-24,6.011492729187012
2013-04-25,5.988822937011719
2013-04-26,6.162596702575684
2013-04-29,6.359035491943359
2013-04-30,6.359035491943359
2013-05-01,6.270887851715088
2013-05-02,6.306146144866943
2013-05-03,6.1978535652160645
2013-05-06,6.200371265411377
2013-05-07,6.376664638519287
2013-05-08,6.386737823486328
2013-05-09,6.459770679473877
2013-05-10,6.42451286315918
2013-05-13,6.306146144866943
2013-05-14,6.182446002960205
2013-05-15,6.089669704437256
2013-05-16,6.063900470733643
2013-05-17,6.089669704437256
2013-05-20,5.968547344207764
2013-05-21,5.850002288818359
2013-05-22,5.896388530731201
2013-05-23,5.960816383361816
2013-05-24,5.965969562530518
2013-05-28,5.692797660827637
2013-05-29,5.648987293243408
2013-05-30,5.723722457885742
2013-05-31,5.57940673828125
2013-06-03,5.566521644592285
2013-06-04,5.780417442321777
2013-06-05,5.762379169464111
2013-06-06,5.78299617767334
2013-06-07,5.687643527984619
2013-06-10,5.478898048400879
2013-06-11,5.365505695343018
2013-06-12,5.324275016784668
2013-06-13,5.66187047958374
2013-06-14,5.633526802062988
2013-06-17,5.600021839141846
2013-06-18,5.594868183135986
2013-06-19,5.460860252380371
2013-06-20,5.197996139526367
2013-06-21,5.177380084991455
2013-06-24,4.940286636352539
2013-06-25,5.123260498046875
2013-06-26,5.321697235107422
2013-06-27,5.440242767333984
2013-06-28,5.42478084564209
2013-07-01,5.522709846496582
2013-07-02,5.496938705444336
2013-07-03,5.4892072677612305
2013-07-05,5.388702392578125
2013-07-08,5.414473533630371
2013-07-09,5.52528715133667
2013-07-10,5.481476306915283
2013-07-11,5.6644487380981445
2013-07-12,5.659296035766602
2013-07-15,5.687643527984619
2013-07-16,5.636101722717285
2013-07-17,5.659296035766602
2013-07-18,5.772687911987305
2013-07-19,5.74949312210083
2013-07-22,5.785574436187744
2013-07-23,5.875771522521973
2013-07-24,5.775264263153076
2013-07-25,5.677335262298584
2013-07-26,5.723722457885742
2013-07-29,5.692797660827637
2013-07-30,5.687643527984619
2013-07-31,5.690220832824707
2013-08-01,5.656717777252197
2013-08-02,5.6696038246154785
2013-08-05,5.73660945892334
2013-08-06,5.757227420806885
2013-08-07,5.739185810089111
2013-08-08,5.873196125030518
2013-08-09,5.965969562530518
2013-08-12,6.06132173538208
2013-08-13,5.965969562530518
2013-08-14,5.695375442504883
