Date,OSIS
2010-06-07,25.530000686645508
2010-06-08,26.43000030517578
2010-06-09,27.1299991607666
2010-06-10,27.579999923706055
2010-06-11,28.149999618530273
2010-06-14,28.559999465942383
2010-06-15,28.75
2010-06-16,28.690000534057617
2010-06-17,28.920000076293945
2010-06-18,29.290000915527344
2010-06-21,29.459999084472656
2010-06-22,29.25
2010-06-23,29.549999237060547
2010-06-24,29.34000015258789
2010-06-25,30.059999465942383
2010-06-28,29.440000534057617
2010-06-29,28.360000610351562
2010-06-30,27.770000457763672
2010-07-01,26.90999984741211
2010-07-02,26.100000381469727
2010-07-06,25.389999389648438
2010-07-07,26.15999984741211
2010-07-08,26.459999084472656
2010-07-09,26.75
2010-07-12,26.56999969482422
2010-07-13,27.360000610351562
2010-07-14,27.799999237060547
2010-07-15,28.030000686645508
2010-07-16,27.25
2010-07-19,27.239999771118164
2010-07-20,27.899999618530273
2010-07-21,27.1299991607666
2010-07-22,27.700000762939453
2010-07-23,28.079999923706055
2010-07-26,28.950000762939453
2010-07-27,29.049999237060547
2010-07-28,28.56999969482422
2010-07-29,28.079999923706055
2010-07-30,27.790000915527344
2010-08-02,28.030000686645508
2010-08-03,27.899999618530273
2010-08-04,28.1299991607666
2010-08-05,28.09000015258789
2010-08-06,28.31999969482422
2010-08-09,28.3700008392334
2010-08-10,28.030000686645508
2010-08-11,27.1200008392334
2010-08-12,27.579999923706055
2010-08-13,27.639999389648438
2010-08-16,27.670000076293945
2010-08-17,28.100000381469727
2010-08-18,28.100000381469727
2010-08-19,27.670000076293945
2010-08-20,27.559999465942383
2010-08-23,27.40999984741211
2010-08-24,26.920000076293945
2010-08-25,29.229999542236328
2010-08-26,29.540000915527344
2010-08-27,29.649999618530273
2010-08-30,29.219999313354492
2010-08-31,29.579999923706055
2010-09-01,31.139999389648438
2010-09-02,31.540000915527344
2010-09-03,31.719999313354492
2010-09-07,31.31999969482422
2010-09-08,31.899999618530273
2010-09-09,32.279998779296875
2010-09-10,32.220001220703125
2010-09-13,32.45000076293945
2010-09-14,32.369998931884766
2010-09-15,32.959999084472656
2010-09-16,34.33000183105469
2010-09-17,34.279998779296875
2010-09-20,34.83000183105469
2010-09-21,34.349998474121094
2010-09-22,33.939998626708984
2010-09-23,33.779998779296875
2010-09-24,34.7599983215332
2010-09-27,35.0
2010-09-28,35.959999084472656
2010-09-29,36.220001220703125
2010-09-30,36.31999969482422
2010-10-01,35.279998779296875
2010-10-04,35.45000076293945
2010-10-05,36.79999923706055
2010-10-06,34.63999938964844
2010-10-07,34.959999084472656
2010-10-08,35.369998931884766
2010-10-11,35.18000030517578
2010-10-12,35.5
2010-10-13,35.81999969482422
2010-10-14,35.369998931884766
2010-10-15,34.91999816894531
2010-10-18,35.7400016784668
2010-10-19,34.459999084472656
2010-10-20,34.9900016784668
2010-10-21,34.58000183105469
2010-10-22,35.189998626708984
2010-10-25,35.459999084472656
2010-10-26,34.9900016784668
2010-10-27,35.81999969482422
2010-10-28,35.7400016784668
2010-10-29,36.0
2010-11-01,37.0
2010-11-02,37.150001525878906
2010-11-03,37.20000076293945
2010-11-04,37.349998474121094
2010-11-05,37.459999084472656
2010-11-08,37.38999938964844
2010-11-09,35.93000030517578
2010-11-10,37.279998779296875
2010-11-11,36.81999969482422
2010-11-12,36.220001220703125
2010-11-15,36.119998931884766
2010-11-16,35.349998474121094
2010-11-17,35.72999954223633
2010-11-18,35.68000030517578
2010-11-19,35.220001220703125
2010-11-22,35.880001068115234
2010-11-23,35.25
2010-11-24,35.619998931884766
2010-11-26,35.86000061035156
2010-11-29,35.09000015258789
2010-11-30,34.869998931884766
2010-12-01,34.380001068115234
2010-12-02,33.22999954223633
2010-12-03,34.529998779296875
2010-12-06,34.70000076293945
2010-12-07,35.5
2010-12-08,35.5
2010-12-09,35.0099983215332
2010-12-10,35.41999816894531
2010-12-13,35.099998474121094
2010-12-14,35.189998626708984
2010-12-15,35.65999984741211
2010-12-16,36.27000045776367
2010-12-17,36.2599983215332
2010-12-20,36.189998626708984
2010-12-21,36.56999969482422
2010-12-22,36.45000076293945
2010-12-23,36.560001373291016
2010-12-27,36.97999954223633
2010-12-28,36.790000915527344
2010-12-29,37.02000045776367
2010-12-30,36.56999969482422
2010-12-31,36.36000061035156
2011-01-03,36.369998931884766
2011-01-04,36.0
2011-01-05,36.83000183105469
2011-01-06,36.56999969482422
2011-01-07,36.18000030517578
2011-01-10,36.33000183105469
2011-01-11,36.209999084472656
2011-01-12,35.09000015258789
2011-01-13,35.0099983215332
2011-01-14,34.90999984741211
2011-01-18,34.81999969482422
2011-01-19,33.65999984741211
2011-01-20,33.779998779296875
2011-01-21,34.86000061035156
2011-01-24,35.95000076293945
2011-01-25,37.25
2011-01-26,37.849998474121094
2011-01-27,38.0
2011-01-28,37.27000045776367
2011-01-31,37.9900016784668
2011-02-01,38.529998779296875
2011-02-02,38.38999938964844
2011-02-03,38.4900016784668
2011-02-04,37.95000076293945
2011-02-07,38.529998779296875
2011-02-08,38.20000076293945
2011-02-09,37.91999816894531
2011-02-10,38.150001525878906
2011-02-11,38.63999938964844
2011-02-14,38.599998474121094
2011-02-15,39.630001068115234
2011-02-16,39.5
2011-02-17,39.349998474121094
2011-02-18,39.40999984741211
2011-02-22,39.279998779296875
2011-02-23,38.7599983215332
2011-02-24,37.310001373291016
2011-02-25,37.880001068115234
2011-02-28,37.619998931884766
2011-03-01,37.66999816894531
2011-03-02,37.72999954223633
2011-03-03,38.56999969482422
2011-03-04,38.939998626708984
2011-03-07,38.400001525878906
2011-03-08,38.119998931884766
2011-03-09,38.2400016784668
2011-03-10,37.72999954223633
2011-03-11,37.540000915527344
2011-03-14,37.029998779296875
2011-03-15,38.029998779296875
2011-03-16,36.68000030517578
2011-03-17,35.959999084472656
2011-03-18,36.36000061035156
2011-03-21,36.779998779296875
2011-03-22,37.08000183105469
2011-03-23,37.029998779296875
2011-03-24,37.20000076293945
2011-03-25,37.41999816894531
2011-03-28,36.369998931884766
2011-03-29,36.59000015258789
2011-03-30,36.61000061035156
2011-03-31,37.529998779296875
2011-04-01,38.08000183105469
2011-04-04,38.470001220703125
2011-04-05,38.93000030517578
2011-04-06,39.13999938964844
2011-04-07,38.9900016784668
2011-04-08,37.95000076293945
2011-04-11,36.790000915527344
2011-04-12,36.5099983215332
2011-04-13,36.099998474121094
2011-04-14,36.150001525878906
2011-04-15,36.58000183105469
2011-04-18,35.630001068115234
2011-04-19,34.25
2011-04-20,36.45000076293945
2011-04-21,36.720001220703125
2011-04-25,36.77000045776367
2011-04-26,37.529998779296875
2011-04-27,38.22999954223633
2011-04-28,38.400001525878906
2011-04-29,38.38999938964844
2011-05-02,38.2599983215332
2011-05-03,37.43000030517578
2011-05-04,36.5099983215332
2011-05-05,37.56999969482422
2011-05-06,37.630001068115234
2011-05-09,38.13999938964844
2011-05-10,39.84000015258789
2011-05-11,39.38999938964844
2011-05-12,40.220001220703125
2011-05-13,40.09000015258789
2011-05-16,39.900001525878906
2011-05-17,40.31999969482422
2011-05-18,39.7599983215332
2011-05-19,39.47999954223633
2011-05-20,39.18000030517578
2011-05-23,38.29999923706055
2011-05-24,37.75
2011-05-25,38.279998779296875
2011-05-26,39.06999969482422
2011-05-27,39.11000061035156
2011-05-31,39.97999954223633
2011-06-01,39.630001068115234
2011-06-02,39.720001220703125
2011-06-03,39.58000183105469
2011-06-06,39.52000045776367
2011-06-07,39.630001068115234
2011-06-08,39.38999938964844
2011-06-09,39.06999969482422
2011-06-10,38.150001525878906
2011-06-13,38.31999969482422
2011-06-14,38.52000045776367
2011-06-15,38.5099983215332
2011-06-16,39.290000915527344
2011-06-17,39.68000030517578
2011-06-20,39.689998626708984
2011-06-21,41.459999084472656
2011-06-22,40.529998779296875
2011-06-23,41.68000030517578
2011-06-24,41.27000045776367
2011-06-27,42.16999816894531
2011-06-28,42.060001373291016
2011-06-29,41.779998779296875
2011-06-30,43.0
2011-07-01,43.18000030517578
2011-07-05,43.220001220703125
2011-07-06,43.400001525878906
2011-07-07,43.529998779296875
2011-07-08,43.84000015258789
2011-07-11,43.29999923706055
2011-07-12,42.959999084472656
2011-07-13,43.93000030517578
2011-07-14,42.86000061035156
2011-07-15,43.119998931884766
2011-07-18,42.849998474121094
2011-07-19,43.75
2011-07-20,43.86000061035156
2011-07-21,44.38999938964844
2011-07-22,44.66999816894531
2011-07-25,43.970001220703125
2011-07-26,43.599998474121094
2011-07-27,41.689998626708984
2011-07-28,41.900001525878906
2011-07-29,41.290000915527344
2011-08-01,40.150001525878906
2011-08-02,38.470001220703125
2011-08-03,38.9900016784668
2011-08-04,36.7599983215332
2011-08-05,36.470001220703125
2011-08-08,32.88999938964844
2011-08-09,35.0099983215332
2011-08-10,34.18000030517578
2011-08-11,36.11000061035156
2011-08-12,36.279998779296875
2011-08-15,37.31999969482422
2011-08-16,36.22999954223633
2011-08-17,35.63999938964844
2011-08-18,34.0
2011-08-19,34.20000076293945
2011-08-22,33.68000030517578
2011-08-23,36.33000183105469
2011-08-24,36.25
2011-08-25,36.400001525878906
2011-08-26,37.630001068115234
2011-08-29,39.31999969482422
2011-08-30,39.40999984741211
2011-08-31,38.880001068115234
2011-09-01,38.790000915527344
2011-09-02,36.43000030517578
2011-09-06,35.720001220703125
2011-09-07,36.09000015258789
2011-09-08,35.119998931884766
2011-09-09,33.619998931884766
2011-09-12,34.560001373291016
2011-09-13,35.15999984741211
2011-09-14,35.709999084472656
2011-09-15,35.86000061035156
2011-09-16,35.540000915527344
2011-09-19,37.540000915527344
2011-09-20,36.349998474121094
2011-09-21,33.88999938964844
2011-09-22,32.939998626708984
2011-09-23,33.369998931884766
2011-09-26,33.720001220703125
2011-09-27,34.9900016784668
2011-09-28,33.880001068115234
2011-09-29,34.400001525878906
2011-09-30,33.52000045776367
2011-10-03,31.780000686645508
2011-10-04,35.16999816894531
2011-10-05,35.81999969482422
2011-10-06,37.27000045776367
2011-10-07,36.869998931884766
2011-10-10,39.20000076293945
2011-10-11,39.16999816894531
2011-10-12,40.27000045776367
2011-10-13,40.72999954223633
2011-10-14,41.5099983215332
2011-10-17,40.34000015258789
2011-10-18,42.4900016784668
2011-10-19,40.72999954223633
2011-10-20,41.34000015258789
2011-10-21,42.29999923706055
2011-10-24,43.5099983215332
2011-10-25,41.83000183105469
2011-10-26,42.75
2011-10-27,45.29999923706055
2011-10-28,44.720001220703125
2011-10-31,44.29999923706055
2011-11-01,42.45000076293945
2011-11-02,43.439998626708984
2011-11-03,45.20000076293945
2011-11-04,45.58000183105469
2011-11-07,46.77000045776367
2011-11-08,46.869998931884766
2011-11-09,44.38999938964844
2011-11-10,46.0
2011-11-11,46.380001068115234
2011-11-14,45.95000076293945
2011-11-15,46.540000915527344
2011-11-16,44.380001068115234
2011-11-17,44.16999816894531
2011-11-18,44.83000183105469
2011-11-21,43.68000030517578
2011-11-22,44.33000183105469
2011-11-23,42.79999923706055
2011-11-25,42.5099983215332
2011-11-28,44.79999923706055
2011-11-29,44.97999954223633
2011-11-30,47.810001373291016
2011-12-01,46.560001373291016
2011-12-02,47.27000045776367
2011-12-05,47.849998474121094
2011-12-06,47.650001525878906
2011-12-07,47.83000183105469
2011-12-08,45.720001220703125
2011-12-09,47.36000061035156
2011-12-12,47.52000045776367
2011-12-13,45.08000183105469
2011-12-14,45.13999938964844
2011-12-15,46.189998626708984
2011-12-16,46.099998474121094
2011-12-19,45.33000183105469
2011-12-20,48.29999923706055
2011-12-21,48.40999984741211
2011-12-22,48.150001525878906
2011-12-23,48.52000045776367
2011-12-27,48.72999954223633
2011-12-28,49.060001373291016
2011-12-29,49.0
2011-12-30,48.779998779296875
2012-01-03,49.459999084472656
2012-01-04,49.75
2012-01-05,49.869998931884766
2012-01-06,49.869998931884766
2012-01-09,50.40999984741211
2012-01-10,50.65999984741211
2012-01-11,50.65999984741211
2012-01-12,50.2599983215332
2012-01-13,50.31999969482422
2012-01-17,50.5
2012-01-18,54.16999816894531
2012-01-19,55.04999923706055
2012-01-20,55.90999984741211
2012-01-23,53.11000061035156
2012-01-24,56.459999084472656
2012-01-25,56.220001220703125
2012-01-26,54.41999816894531
2012-01-27,54.310001373291016
2012-01-30,53.4900016784668
2012-01-31,53.72999954223633
2012-02-01,55.08000183105469
2012-02-02,55.22999954223633
2012-02-03,56.83000183105469
2012-02-06,55.560001373291016
2012-02-07,54.439998626708984
2012-02-08,54.720001220703125
2012-02-09,53.349998474121094
2012-02-10,52.63999938964844
2012-02-13,53.79999923706055
2012-02-14,53.47999954223633
2012-02-15,52.459999084472656
2012-02-16,53.5
2012-02-17,53.16999816894531
2012-02-21,52.72999954223633
2012-02-22,52.59000015258789
2012-02-23,53.86000061035156
2012-02-24,53.58000183105469
2012-02-27,59.810001373291016
2012-02-28,59.349998474121094
2012-02-29,59.0
2012-03-01,58.5
2012-03-02,59.060001373291016
2012-03-05,59.83000183105469
2012-03-06,59.290000915527344
2012-03-07,58.380001068115234
2012-03-08,60.13999938964844
2012-03-09,61.0
2012-03-12,60.849998474121094
2012-03-13,61.5
2012-03-14,60.75
2012-03-15,61.349998474121094
2012-03-16,60.119998931884766
2012-03-19,60.939998626708984
2012-03-20,61.0
2012-03-21,61.5099983215332
2012-03-22,61.20000076293945
2012-03-23,61.91999816894531
2012-03-26,63.13999938964844
2012-03-27,62.349998474121094
2012-03-28,61.79999923706055
2012-03-29,61.83000183105469
2012-03-30,61.29999923706055
2012-04-02,61.65999984741211
2012-04-03,61.2400016784668
2012-04-04,59.59000015258789
2012-04-05,60.27000045776367
2012-04-09,59.56999969482422
2012-04-10,57.189998626708984
2012-04-11,59.25
2012-04-12,60.2599983215332
2012-04-13,60.31999969482422
2012-04-16,60.79999923706055
2012-04-17,61.869998931884766
2012-04-18,62.2400016784668
2012-04-19,61.04999923706055
2012-04-20,61.529998779296875
2012-04-23,61.68000030517578
2012-04-24,61.470001220703125
2012-04-25,62.9900016784668
2012-04-26,64.91000366210938
2012-04-27,67.91999816894531
2012-04-30,66.86000061035156
2012-05-01,66.58999633789062
2012-05-02,66.95999908447266
2012-05-03,66.7300033569336
2012-05-04,65.5199966430664
2012-05-07,65.7699966430664
2012-05-08,65.0
2012-05-09,65.1500015258789
2012-05-10,65.5
2012-05-11,65.66000366210938
2012-05-14,65.45999908447266
2012-05-15,66.44999694824219
2012-05-16,66.66000366210938
2012-05-17,65.05999755859375
2012-05-18,63.369998931884766
2012-05-21,64.29000091552734
2012-05-22,65.7699966430664
2012-05-23,64.9800033569336
2012-05-24,64.63999938964844
2012-05-25,65.25
2012-05-29,64.63999938964844
2012-05-30,63.70000076293945
2012-05-31,63.81999969482422
2012-06-01,62.29999923706055
2012-06-04,61.02000045776367
2012-06-05,62.58000183105469
2012-06-06,62.779998779296875
2012-06-07,64.45999908447266
2012-06-08,66.68000030517578
2012-06-11,62.91999816894531
2012-06-12,64.44999694824219
2012-06-13,63.7400016784668
2012-06-14,64.73999786376953
2012-06-15,64.58999633789062
2012-06-18,64.62999725341797
2012-06-19,63.36000061035156
2012-06-20,63.52000045776367
2012-06-21,62.45000076293945
2012-06-22,62.290000915527344
2012-06-25,61.38999938964844
2012-06-26,62.25
2012-06-27,61.66999816894531
2012-06-28,60.91999816894531
2012-06-29,63.34000015258789
2012-07-02,63.599998474121094
2012-07-03,65.0
2012-07-05,65.2699966430664
2012-07-06,64.2699966430664
2012-07-09,64.94000244140625
2012-07-10,62.97999954223633
2012-07-11,61.599998474121094
2012-07-12,62.59000015258789
2012-07-13,63.63999938964844
2012-07-16,63.15999984741211
2012-07-17,63.560001373291016
2012-07-18,64.37999725341797
2012-07-19,64.56999969482422
2012-07-20,62.869998931884766
2012-07-23,61.9900016784668
2012-07-24,61.880001068115234
2012-07-25,62.47999954223633
2012-07-26,63.380001068115234
2012-07-27,65.2699966430664
2012-07-30,65.0999984741211
2012-07-31,64.54000091552734
2012-08-01,63.099998474121094
2012-08-02,63.810001373291016
2012-08-03,65.16000366210938
2012-08-06,65.25
2012-08-07,65.16999816894531
2012-08-08,64.44000244140625
2012-08-09,71.26000213623047
2012-08-10,71.5
2012-08-13,73.48999786376953
2012-08-14,72.06999969482422
2012-08-15,73.55999755859375
2012-08-16,73.83000183105469
2012-08-17,73.95999908447266
2012-08-20,73.4000015258789
2012-08-21,73.38999938964844
2012-08-22,72.9000015258789
2012-08-23,73.43000030517578
2012-08-24,73.54000091552734
2012-08-27,73.66000366210938
2012-08-28,73.2300033569336
2012-08-29,73.5999984741211
2012-08-30,73.23999786376953
2012-08-31,74.0999984741211
2012-09-04,74.69000244140625
2012-09-05,74.38999938964844
2012-09-06,74.55999755859375
2012-09-07,75.0999984741211
2012-09-10,73.94999694824219
2012-09-11,73.91000366210938
2012-09-12,73.63999938964844
2012-09-13,74.30999755859375
2012-09-14,74.16999816894531
2012-09-17,74.47000122070312
2012-09-18,76.19000244140625
2012-09-19,76.43000030517578
2012-09-20,76.98999786376953
2012-09-21,77.55000305175781
2012-09-24,76.44999694824219
2012-09-25,75.70999908447266
2012-09-26,75.13999938964844
2012-09-27,78.6500015258789
2012-09-28,77.83999633789062
2012-10-01,76.66000366210938
2012-10-02,76.54000091552734
2012-10-03,75.93000030517578
2012-10-04,75.87000274658203
2012-10-05,75.97000122070312
2012-10-08,75.76000213623047
2012-10-09,75.25
2012-10-10,75.80999755859375
2012-10-11,75.51000213623047
2012-10-12,75.63999938964844
2012-10-15,76.05999755859375
2012-10-16,77.79000091552734
2012-10-17,79.16999816894531
2012-10-18,78.29000091552734
2012-10-19,75.62000274658203
2012-10-22,76.83000183105469
2012-10-23,79.62000274658203
2012-10-24,79.08999633789062
2012-10-25,80.88999938964844
2012-10-26,79.76000213623047
2012-10-31,79.25
2012-11-01,79.13999938964844
2012-11-02,78.3499984741211
2012-11-05,79.4800033569336
2012-11-06,80.5
2012-11-07,78.55999755859375
2012-11-08,77.27999877929688
2012-11-09,77.73999786376953
2012-11-12,78.51000213623047
2012-11-13,77.05999755859375
2012-11-14,76.29000091552734
2012-11-15,54.88999938964844
2012-11-16,63.939998626708984
2012-11-19,62.2400016784668
2012-11-20,61.84000015258789
2012-11-21,62.439998626708984
2012-11-23,62.11000061035156
2012-11-26,60.70000076293945
2012-11-27,60.77000045776367
2012-11-28,61.54999923706055
2012-11-29,61.380001068115234
2012-11-30,61.279998779296875
2012-12-03,61.150001525878906
2012-12-04,61.27000045776367
2012-12-05,60.849998474121094
2012-12-06,60.45000076293945
2012-12-07,60.849998474121094
2012-12-10,60.34000015258789
2012-12-11,61.02000045776367
2012-12-12,60.709999084472656
2012-12-13,60.720001220703125
2012-12-14,60.34000015258789
2012-12-17,60.220001220703125
2012-12-18,61.5
2012-12-19,61.02000045776367
2012-12-20,62.79999923706055
2012-12-21,65.5199966430664
2012-12-24,64.7300033569336
2012-12-26,63.72999954223633
2012-12-27,63.810001373291016
2012-12-28,63.099998474121094
2012-12-31,64.04000091552734
2013-01-02,65.18000030517578
2013-01-03,64.97000122070312
2013-01-04,69.01000213623047
2013-01-07,68.9000015258789
2013-01-08,66.94000244140625
2013-01-09,67.0999984741211
2013-01-10,68.63999938964844
2013-01-11,69.33000183105469
2013-01-14,69.37999725341797
2013-01-15,68.55999755859375
2013-01-16,68.25
2013-01-17,67.6500015258789
2013-01-18,70.0199966430664
2013-01-22,70.33999633789062
2013-01-23,71.36000061035156
2013-01-24,57.33000183105469
2013-01-25,59.880001068115234
2013-01-28,59.58000183105469
2013-01-29,57.06999969482422
2013-01-30,54.4900016784668
2013-01-31,54.38999938964844
2013-02-01,54.70000076293945
2013-02-04,54.95000076293945
2013-02-05,55.459999084472656
2013-02-06,56.40999984741211
2013-02-07,56.4900016784668
2013-02-08,57.310001373291016
2013-02-11,57.22999954223633
2013-02-12,56.38999938964844
2013-02-13,57.380001068115234
2013-02-14,57.400001525878906
2013-02-15,57.0
2013-02-19,57.33000183105469
2013-02-20,55.93000030517578
2013-02-21,55.16999816894531
2013-02-22,55.97999954223633
2013-02-25,54.91999816894531
2013-02-26,54.79999923706055
2013-02-27,56.380001068115234
2013-02-28,57.630001068115234
2013-03-01,57.599998474121094
2013-03-04,60.88999938964844
2013-03-05,60.4900016784668
2013-03-06,61.529998779296875
2013-03-07,62.220001220703125
2013-03-08,63.15999984741211
2013-03-11,62.56999969482422
2013-03-12,62.58000183105469
2013-03-13,64.05000305175781
2013-03-14,65.0999984741211
2013-03-15,64.48999786376953
2013-03-18,64.69999694824219
2013-03-19,64.44999694824219
2013-03-20,65.3499984741211
2013-03-21,65.06999969482422
2013-03-22,64.66999816894531
2013-03-25,64.44000244140625
2013-03-26,64.4000015258789
2013-03-27,62.61000061035156
2013-03-28,62.290000915527344
2013-04-01,61.33000183105469
2013-04-02,61.0
2013-04-03,59.33000183105469
2013-04-04,58.869998931884766
2013-04-05,58.560001373291016
2013-04-08,58.349998474121094
2013-04-09,58.0
2013-04-10,58.09000015258789
2013-04-11,58.650001525878906
2013-04-12,58.2400016784668
2013-04-15,57.13999938964844
2013-04-16,55.4900016784668
2013-04-17,55.720001220703125
2013-04-18,55.0
2013-04-19,54.5
2013-04-22,51.75
2013-04-23,53.47999954223633
2013-04-24,58.70000076293945
2013-04-25,56.709999084472656
2013-04-26,57.599998474121094
2013-04-29,56.84000015258789
2013-04-30,57.29999923706055
2013-05-01,55.13999938964844
2013-05-02,56.56999969482422
2013-05-03,57.86000061035156
2013-05-06,58.38999938964844
2013-05-07,58.90999984741211
2013-05-08,59.16999816894531
2013-05-09,60.11000061035156
2013-05-10,60.599998474121094
2013-05-13,60.869998931884766
2013-05-14,62.2400016784668
2013-05-15,63.93000030517578
2013-05-16,64.8499984741211
2013-05-17,66.33999633789062
2013-05-20,61.29999923706055
2013-05-21,53.25
2013-05-22,54.59000015258789
2013-05-23,57.5
2013-05-24,57.849998474121094
2013-05-28,59.119998931884766
2013-05-29,57.380001068115234
2013-05-30,58.290000915527344
2013-05-31,57.84000015258789
2013-06-03,57.970001220703125
2013-06-04,56.099998474121094
2013-06-05,54.43000030517578
2013-06-06,53.91999816894531
2013-06-07,53.900001525878906
2013-06-10,54.93000030517578
2013-06-11,55.650001525878906
2013-06-12,55.11000061035156
2013-06-13,56.709999084472656
2013-06-14,56.810001373291016
2013-06-17,58.45000076293945
2013-06-18,59.0099983215332
2013-06-19,57.72999954223633
2013-06-20,55.86000061035156
2013-06-21,63.5099983215332
2013-06-24,62.5099983215332
2013-06-25,63.25
2013-06-26,63.459999084472656
2013-06-27,65.04000091552734
2013-06-28,64.41999816894531
2013-07-01,64.38999938964844
2013-07-02,63.68000030517578
2013-07-03,65.08999633789062
2013-07-05,67.83999633789062
2013-07-08,67.41999816894531
2013-07-09,67.02999877929688
2013-07-10,68.33000183105469
2013-07-11,69.0999984741211
2013-07-12,68.66000366210938
2013-07-15,68.48999786376953
2013-07-16,68.87999725341797
2013-07-17,68.37000274658203
2013-07-18,69.0999984741211
2013-07-19,69.4800033569336
2013-07-22,70.06999969482422
2013-07-23,69.88999938964844
2013-07-24,70.23999786376953
2013-07-25,71.01000213623047
2013-07-26,70.27999877929688
2013-07-29,69.77999877929688
2013-07-30,70.16999816894531
2013-07-31,70.38999938964844
2013-08-01,70.75
2013-08-02,70.0
2013-08-05,70.5
2013-08-06,69.51000213623047
2013-08-07,69.0
2013-08-08,70.98999786376953
2013-08-09,73.66999816894531
2013-08-12,74.36000061035156
2013-08-13,72.1500015258789
2013-08-14,70.4800033569336
2013-08-15,69.87999725341797
2013-08-16,69.16000366210938
2013-08-19,67.79000091552734
2013-08-20,69.01000213623047
2013-08-21,69.94999694824219
2013-08-22,71.0199966430664
2013-08-23,71.83000183105469
2013-08-26,72.76000213623047
2013-08-27,70.9000015258789
2013-08-28,71.16000366210938
2013-08-29,71.94000244140625
2013-08-30,72.69999694824219
2013-09-03,71.80999755859375
2013-09-04,72.3499984741211
2013-09-05,72.47000122070312
2013-09-06,72.06999969482422
2013-09-09,72.66000366210938
2013-09-10,73.7699966430664
2013-09-11,73.0
2013-09-12,72.12999725341797
2013-09-13,73.62999725341797
2013-09-16,73.7300033569336
2013-09-17,74.80999755859375
2013-09-18,75.72000122070312
2013-09-19,74.75
2013-09-20,75.08999633789062
2013-09-23,75.38999938964844
2013-09-24,74.83999633789062
2013-09-25,74.70999908447266
2013-09-26,74.87000274658203
2013-09-27,74.37000274658203
2013-09-30,74.37999725341797
2013-10-01,76.04000091552734
2013-10-02,76.11000061035156
2013-10-03,74.87000274658203
2013-10-04,75.9000015258789
2013-10-07,75.2699966430664
2013-10-08,74.26000213623047
2013-10-09,74.22000122070312
