Date,F
2010-12-01,8.563916206359863
2010-12-02,8.730405807495117
2010-12-03,8.740809440612793
2010-12-06,8.662766456604004
2010-12-07,8.615942001342773
2010-12-08,8.683578491210938
2010-12-09,8.719998359680176
2010-12-10,8.704392433166504
2010-12-13,8.569116592407227
2010-12-14,8.543105125427246
2010-12-15,8.610737800598145
2010-12-16,8.725201606750488
2010-12-17,8.740809440612793
2010-12-20,8.766822814941406
2010-12-21,8.8396635055542
2010-12-22,8.8396635055542
2010-12-23,8.730405807495117
2010-12-27,8.777231216430664
2010-12-28,8.704392433166504
2010-12-29,8.709593772888184
2010-12-30,8.683578491210938
2010-12-31,8.735610008239746
2011-01-03,8.974937438964844
2011-01-04,9.04257583618164
2011-01-05,9.307923316955566
2011-01-06,9.47961711883545
2011-01-07,9.505630493164062
2011-01-10,9.526439666748047
2011-01-11,9.510833740234375
2011-01-12,9.734557151794434
2011-01-13,9.718949317932129
2011-01-14,9.703339576721191
2011-01-18,9.729354858398438
2011-01-19,9.313121795654297
2011-01-20,9.250691413879395
2011-01-21,9.33913803100586
2011-01-24,9.3287353515625
2011-01-25,9.307923316955566
2011-01-26,9.557660102844238
2011-01-27,9.776182174682617
2011-01-28,8.465062141418457
2011-01-31,8.298564910888672
2011-02-01,8.267352104187012
2011-02-02,8.012407302856445
2011-02-03,8.199710845947266
2011-02-04,8.178902626037598
2011-02-07,8.38181209564209
2011-02-08,8.449450492858887
2011-02-09,8.37140941619873
2011-02-10,8.298564910888672
2011-02-11,8.522289276123047
2011-02-14,8.37140941619873
2011-02-15,8.376612663269043
2011-02-16,8.350594520568848
2011-02-17,8.30897331237793
2011-02-18,8.204916000366211
2011-02-22,7.923962116241455
2011-02-23,7.731453895568848
2011-02-24,7.648207664489746
2011-02-25,7.840714454650879
2011-02-28,7.830309867858887
2011-03-01,7.627401351928711
2011-03-02,7.627401351928711
2011-03-03,7.679426670074463
2011-03-04,7.502530574798584
2011-03-07,7.289208889007568
2011-03-08,7.528545379638672
2011-03-09,7.434892177581787
2011-03-10,7.315227508544922
2011-03-11,7.471312522888184
2011-03-14,7.440094470977783
2011-03-15,7.6326003074646
2011-03-16,7.377658367156982
2011-03-17,7.41928243637085
2011-03-18,7.538949489593506
2011-03-21,7.590978145599365
2011-03-22,7.460907459259033
2011-03-23,7.445298671722412
2011-03-24,7.825107097625732
2011-03-25,7.809497833251953
2011-03-28,7.731453895568848
2011-03-29,7.721051216125488
2011-03-30,7.731453895568848
2011-03-31,7.757469654083252
2011-04-01,7.887540340423584
2011-04-04,8.090453147888184
2011-04-05,8.215320587158203
2011-04-06,8.184103965759277
2011-04-07,8.080047607421875
2011-04-08,7.97598934173584
2011-04-11,7.731453895568848
2011-04-12,7.757469654083252
2011-04-13,7.793890476226807
2011-04-14,7.705441951751709
2011-04-15,7.653409957885742
2011-04-18,7.606586456298828
2011-04-19,7.627401351928711
2011-04-20,7.851121425628662
2011-04-21,8.028018951416016
2011-04-25,8.085250854492188
2011-04-26,8.147685050964355
2011-04-27,8.106059074401855
2011-04-28,8.064440727233887
2011-04-29,8.048829078674316
2011-05-02,8.038423538208008
2011-05-03,8.002004623413086
2011-05-04,7.8823370933532715
2011-05-05,7.845919609069824
2011-05-06,7.861526966094971
2011-05-09,7.845919609069824
2011-05-10,7.8823370933532715
2011-05-11,7.8823370933532715
2011-05-12,7.939568519592285
2011-05-13,7.845919609069824
2011-05-16,7.871932029724121
2011-05-17,7.7886857986450195
2011-05-18,7.866730213165283
2011-05-19,7.866730213165283
2011-05-20,7.80429220199585
2011-05-23,7.7002363204956055
2011-05-24,7.627401351928711
2011-05-25,7.585773944854736
2011-05-26,7.575369834899902
2011-05-27,7.596181392669678
2011-05-31,7.762670516967773
2011-06-01,7.403674125671387
2011-06-02,7.377658367156982
2011-06-03,7.289208889007568
2011-06-06,7.237184524536133
2011-06-07,7.257996082305908
2011-06-08,7.127922534942627
2011-06-09,7.179948806762695
2011-06-10,6.945821762084961
2011-06-13,6.836563587188721
2011-06-14,6.987444877624512
2011-06-15,6.841765403747559
2011-06-16,6.6752729415893555
2011-06-17,6.644057273864746
2011-06-20,6.732504844665527
2011-06-21,6.93021297454834
2011-06-22,6.951027870178223
2011-06-23,7.008255958557129
2011-06-24,6.888591766357422
2011-06-27,7.003052711486816
2011-06-28,6.935417175292969
2011-06-29,6.982243061065674
2011-06-30,7.174747943878174
2011-07-01,7.29441499710083
2011-07-05,7.336036682128906
2011-07-06,7.263198375701904
2011-07-07,7.346443176269531
2011-07-08,7.221571922302246
2011-07-11,6.93021297454834
2011-07-12,6.826158046722412
2011-07-13,6.90419864654541
2011-07-14,6.810546875
2011-07-15,6.810546875
2011-07-18,6.711695194244385
2011-07-19,6.810546875
2011-07-20,6.805346488952637
2011-07-21,6.909403324127197
2011-07-22,6.9250102043151855
2011-07-25,6.852170467376709
2011-07-26,6.732504844665527
2011-07-27,6.435941696166992
2011-07-28,6.409928321838379
2011-07-29,6.352697849273682
2011-08-01,6.425536155700684
2011-08-02,6.1653923988342285
2011-08-03,6.061335563659668
2011-08-04,5.650309085845947
2011-08-05,5.6399030685424805
2011-08-08,5.166443824768066
2011-08-09,5.676322937011719
2011-08-10,5.416182518005371
2011-08-11,5.691932678222656
2011-08-12,5.754366397857666
2011-08-15,5.9052510261535645
2011-08-16,5.837611675262451
2011-08-17,5.780379772186279
2011-08-18,5.400571823120117
2011-08-19,5.197659492492676
2011-08-22,5.208067417144775
2011-08-23,5.364150524139404
2011-08-24,5.43699312210083
2011-08-25,5.348543643951416
2011-08-26,5.410977840423584
2011-08-29,5.68673038482666
2011-08-30,5.655510902404785
2011-08-31,5.785585403442383
2011-09-01,5.645108699798584
2011-09-02,5.421381950378418
2011-09-06,5.317327499389648
2011-09-07,5.494224548339844
2011-09-08,5.379759788513184
2011-09-09,5.228878498077393
2011-09-12,5.260092735290527
2011-09-13,5.2913126945495605
2011-09-14,5.369354724884033
2011-09-15,5.530643939971924
2011-09-16,5.525440216064453
2011-09-19,5.483817100524902
2011-09-20,5.421381950378418
2011-09-21,5.187254905700684
2011-09-22,5.005153656005859
2011-09-23,5.130024433135986
2011-09-26,5.2444868087768555
2011-09-27,5.265298366546631
2011-09-28,5.166443824768066
2011-09-29,5.202863693237305
2011-09-30,5.031169891357422
2011-10-03,4.875085830688477
2011-10-04,5.2444868087768555
2011-10-05,5.494224548339844
2011-10-06,5.717947959899902
2011-10-07,5.561861038208008
2011-10-10,5.8324103355407715
2011-10-11,5.848019123077393
2011-10-12,5.920858383178711
2011-10-13,5.900048732757568
2011-10-14,6.014512062072754
2011-10-17,5.931262969970703
2011-10-18,6.128971099853516
2011-10-19,6.014512062072754
2011-10-20,6.087347984313965
2011-10-21,6.378708839416504
2011-10-24,6.50878381729126
2011-10-25,6.467159271240234
2011-10-26,6.1757988929748535
2011-10-27,6.28505802154541
2011-10-28,6.243433952331543
2011-10-31,6.0769453048706055
2011-11-01,5.764772415161133
2011-11-02,5.8011932373046875
2011-11-03,5.889641284942627
2011-11-04,5.8636274337768555
2011-11-07,5.837611675262451
2011-11-08,6.040525913238525
2011-11-09,5.74396276473999
2011-11-10,5.717947959899902
2011-11-11,5.79599142074585
2011-11-14,5.733554840087891
2011-11-15,5.655510902404785
2011-11-16,5.494224548339844
2011-11-17,5.2913126945495605
2011-11-18,5.254891395568848
2011-11-21,5.228878498077393
2011-11-22,5.249689102172852
2011-11-23,5.114413738250732
2011-11-25,5.072793006896973
2011-11-28,5.202863693237305
2011-11-29,5.197659492492676
2011-11-30,5.515036106109619
2011-12-01,5.509832382202148
2011-12-02,5.671119689941406
2011-12-05,5.780379772186279
2011-12-06,5.749164581298828
2011-12-07,5.764772415161133
2011-12-08,5.593077182769775
2011-12-09,5.7387590408325195
2011-12-12,5.645108699798584
2011-12-13,5.452600955963135
2011-12-14,5.280906677246094
2011-12-15,5.332934856414795
2011-12-16,5.332934856414795
2011-12-19,5.213270664215088
2011-12-20,5.374558448791504
2011-12-21,5.546252250671387
2011-12-22,5.691932678222656
2011-12-23,5.697134971618652
2011-12-27,5.624296188354492
2011-12-28,5.473412990570068
2011-12-29,5.5566582679748535
2011-12-30,5.598281383514404
2012-01-03,5.7907867431640625
2012-01-04,5.879236221313477
2012-01-05,6.0301194190979
2012-01-06,6.092550754547119
2012-01-09,6.139379501342773
2012-01-10,6.139379501342773
2012-01-11,6.279857635498047
2012-01-12,6.316275119781494
2012-01-13,6.264247894287109
2012-01-17,6.253841876983643
2012-01-18,6.420332431793213
2012-01-19,6.5608086585998535
2012-01-20,6.550406455993652
2012-01-23,6.586824417114258
2012-01-24,6.670071601867676
2012-01-25,6.727301597595215
2012-01-26,6.654460430145264
2012-01-27,6.377630233764648
2012-01-30,6.4194135665893555
2012-01-31,6.487316131591797
2012-02-01,6.440306663513184
2012-02-02,6.403743743896484
2012-02-03,6.680576324462891
2012-02-06,6.769375801086426
2012-02-07,6.7275872230529785
2012-02-08,6.706697463989258
2012-02-09,6.628345489501953
2012-02-10,6.4977617263793945
2012-02-13,6.549995422363281
2012-02-14,6.518657684326172
2012-02-15,6.466423511505127
2012-02-16,6.6544623374938965
2012-02-17,6.6596856117248535
2012-02-21,6.544773578643799
2012-02-22,6.414191722869873
2012-02-23,6.476870536804199
2012-02-24,6.388073921203613
2012-02-27,6.424637794494629
2012-02-28,6.398523330688477
2012-02-29,6.466423511505127
2012-03-01,6.61267614364624
2012-03-02,6.644016265869141
2012-03-05,6.508208751678467
2012-03-06,6.314947605133057
2012-03-07,6.393298149108887
2012-03-08,6.508208751678467
2012-03-09,6.570891380310059
2012-03-12,6.4925408363342285
2012-03-13,6.633569240570068
2012-03-14,6.7275872230529785
2012-03-15,6.738036155700684
2012-03-16,6.534328937530518
2012-03-19,6.597006797790527
2012-03-20,6.549995422363281
2012-03-21,6.565665245056152
2012-03-22,6.435085296630859
2012-03-23,6.435085296630859
2012-03-26,6.518657684326172
2012-03-27,6.435085296630859
2012-03-28,6.435085296630859
2012-03-29,6.529103755950928
2012-03-30,6.518657684326172
2012-04-02,6.591782569885254
2012-04-03,6.602230072021484
2012-04-04,6.534328937530518
2012-04-05,6.5134358406066895
2012-04-09,6.3828511238098145
2012-04-10,6.158251762390137
2012-04-11,6.220930099487305
2012-04-12,6.304503440856934
2012-04-13,6.226151943206787
2012-04-16,6.205259799957275
2012-04-17,6.220930099487305
2012-04-18,6.158251762390137
2012-04-19,6.090347766876221
2012-04-20,5.959765911102295
2012-04-23,5.928427219390869
2012-04-24,5.949321269989014
2012-04-25,6.1269121170043945
2012-04-26,6.200037002563477
2012-04-27,6.05900764465332
2012-04-30,5.917368412017822
2012-05-01,5.891140937805176
2012-05-02,5.822944164276123
2012-05-03,5.728517055511475
2012-05-04,5.597370147705078
2012-05-07,5.592121601104736
2012-05-08,5.565893650054932
2012-05-09,5.607860088348389
2012-05-10,5.618353366851807
2012-05-11,5.5501556396484375
2012-05-14,5.413763046264648
2012-05-15,5.324584007263184
2012-05-16,5.329829692840576
2012-05-17,5.251140117645264
2012-05-18,5.251140117645264
2012-05-21,5.35081148147583
2012-05-22,5.345566272735596
2012-05-23,5.4609785079956055
2012-05-24,5.555402755737305
2012-05-25,5.560647964477539
2012-05-29,5.686549663543701
2012-05-30,5.592121601104736
2012-05-31,5.539664268493652
2012-06-01,5.308845520019531
2012-06-04,5.2668776512146
2012-06-05,5.345566272735596
2012-06-06,5.544910907745361
2012-06-07,5.534418106079102
2012-06-08,5.592121601104736
2012-06-11,5.481959342956543
2012-06-12,5.508188247680664
2012-06-13,5.403273105621338
2012-06-14,5.4609785079956055
2012-06-15,5.429500102996826
2012-06-18,5.424255847930908
2012-06-19,5.539664268493652
2012-06-20,5.586875915527344
2012-06-21,5.387533187866211
2012-06-22,5.345566272735596
2012-06-25,5.251140117645264
2012-06-26,5.251140117645264
2012-06-27,5.256386756896973
2012-06-28,5.2931060791015625
2012-06-29,5.030811786651611
2012-07-02,4.925894260406494
2012-07-03,5.036059379577637
2012-07-05,5.020320415496826
2012-07-06,4.983600616455078
2012-07-09,4.957371234893799
2012-07-10,4.904910564422607
2012-07-11,4.894420146942139
2012-07-12,4.7895026206970215
2012-07-13,4.862943172454834
2012-07-16,4.8576979637146
2012-07-17,4.899665355682373
2012-07-18,4.920650005340576
2012-07-19,4.904910564422607
2012-07-20,4.83146858215332
2012-07-23,4.810484409332275
2012-07-24,4.752779483795166
2012-07-25,4.705568313598633
2012-07-26,4.700322151184082
2012-07-27,4.7213029861450195
2012-07-30,4.773763179779053
2012-07-31,4.847207069396973
2012-08-01,4.768089771270752
2012-08-02,4.704797267913818
2012-08-03,4.794463157653809
2012-08-06,4.826107978820801
2012-08-07,4.9105000495910645
2012-08-08,4.931596279144287
2012-08-09,4.926323413848877
2012-08-10,4.931596279144287
2012-08-13,4.957968711853027
2012-08-14,4.979068756103516
2012-08-15,5.005439281463623
2012-08-16,5.058182716369629
2012-08-17,5.079282760620117
2012-08-20,5.079282760620117
2012-08-21,5.026537895202637
2012-08-22,5.005439281463623
2012-08-23,4.984342575073242
2012-08-24,5.005439281463623
2012-08-27,4.952694892883301
2012-08-28,4.926323413848877
2012-08-29,4.915775299072266
2012-08-30,4.9105000495910645
2012-08-31,4.926323413848877
2012-09-04,4.96324348449707
2012-09-05,5.047634601593018
2012-09-06,5.232240676879883
2012-09-07,5.3482770919799805
2012-09-10,5.332453727722168
2012-09-11,5.353552341461182
2012-09-12,5.385198593139648
2012-09-13,5.453768253326416
2012-09-14,5.553981781005859
2012-09-17,5.480140209197998
2012-09-18,5.495961666107178
2012-09-19,5.585628032684326
2012-09-20,5.5065107345581055
2012-09-21,5.485414028167725
2012-09-24,5.44321870803833
2012-09-25,5.32190465927124
2012-09-26,5.279709815979004
2012-09-27,5.28498649597168
2012-09-28,5.200593948364258
2012-10-01,5.237514972686768
2012-10-02,5.1636738777160645
2012-10-03,5.242788791656494
2012-10-04,5.332453727722168
2012-10-05,5.358827590942383
2012-10-08,5.300807952880859
2012-10-09,5.327179908752441
2012-10-10,5.26388692855835
2012-10-11,5.3482770919799805
2012-10-12,5.3377299308776855
2012-10-15,5.3904709815979
2012-10-16,5.432671070098877
2012-10-17,5.490689754486084
2012-10-18,5.501235485076904
2012-10-19,5.369375228881836
2012-10-22,5.364100933074951
2012-10-23,5.274435997009277
2012-10-24,5.364100933074951
2012-10-25,5.480140209197998
2012-10-26,5.464314937591553
2012-10-31,5.914816856384277
2012-11-01,5.9625163078308105
2012-11-02,5.920116424560547
2012-11-05,5.9625163078308105
2012-11-06,6.052615642547607
2012-11-07,5.86181640625
2012-11-08,5.777016639709473
2012-11-09,5.792917251586914
2012-11-12,5.814116477966309
2012-11-13,5.830017566680908
2012-11-14,5.655116081237793
2012-11-15,5.602116107940674
2012-11-16,5.56501579284668
2012-11-19,5.7399163246154785
2012-11-20,5.750516414642334
2012-11-21,5.787617206573486
2012-11-23,5.8830180168151855
2012-11-26,5.888318061828613
2012-11-27,5.8830180168151855
2012-11-28,5.9625163078308105
2012-11-29,6.110917568206787
2012-11-30,6.068517208099365
2012-12-03,6.047316551208496
2012-12-04,5.994317531585693
2012-12-05,5.994317531585693
2012-12-06,5.957217216491699
2012-12-07,6.084415912628174
2012-12-10,6.079115390777588
2012-12-11,6.089717388153076
2012-12-12,6.079115390777588
2012-12-13,5.973116874694824
2012-12-14,5.8830180168151855
2012-12-17,6.03671932220459
2012-12-18,6.185117244720459
2012-12-19,6.216915607452393
2012-12-20,6.238117694854736
2012-12-21,6.2858171463012695
2012-12-24,6.572018146514893
2012-12-26,6.778718948364258
2012-12-27,6.762819766998291
2012-12-28,6.8211188316345215
2012-12-31,6.863519668579102
2013-01-02,6.99601936340332
2013-01-03,7.133820056915283
2013-01-04,7.192119121551514
2013-01-07,7.117919921875
2013-01-08,7.075519561767578
2013-01-09,7.139123439788818
2013-01-10,7.329919338226318
2013-01-11,7.420022964477539
2013-01-14,7.41472053527832
2013-01-15,7.579021453857422
2013-01-16,7.536619663238525
2013-01-17,7.536619663238525
2013-01-18,7.4783220291137695
2013-01-22,7.5101237297058105
2013-01-23,7.356419563293457
2013-01-24,7.3511223793029785
2013-01-25,7.25042200088501
2013-01-28,7.357199192047119
2013-01-29,7.0155029296875
2013-01-30,6.903383731842041
2013-01-31,6.914061546325684
2013-02-01,6.951435089111328
2013-02-04,6.8766889572143555
2013-02-05,7.036858081817627
2013-02-06,7.047538757324219
2013-02-07,6.978129863739014
2013-02-08,6.994146823883057
2013-02-11,6.999485015869141
2013-02-12,6.983469486236572
2013-02-13,6.962112903594971
2013-02-14,6.999485015869141
2013-02-15,6.951435089111328
2013-02-19,6.935415267944336
2013-02-20,6.727195739746094
2013-02-21,6.6150736808776855
2013-02-22,6.663125991821289
2013-02-25,6.476258754730225
2013-02-26,6.588376998901367
2013-02-27,6.812620162963867
2013-02-28,6.732533931732178
2013-03-01,6.732533931732178
2013-03-04,6.807280540466309
2013-03-05,6.871347904205322
2013-03-06,6.882026672363281
2013-03-07,6.849992275238037
2013-03-08,6.930078029632568
2013-03-11,7.1222825050354
2013-03-12,7.1489787101745605
2013-03-13,7.154316425323486
2013-03-14,7.170336723327637
2013-03-15,7.181013107299805
2013-03-18,7.0795722007751465
2013-03-19,7.026182651519775
2013-03-20,7.132963180541992
2013-03-21,7.0795722007751465
2013-03-22,7.0795722007751465
2013-03-25,7.095589637756348
2013-03-26,7.106267929077148
2013-03-27,7.058213710784912
2013-03-28,7.020841121673584
2013-04-01,6.887364864349365
2013-04-02,6.946095943450928
2013-04-03,6.769907474517822
2013-04-04,6.7538886070251465
2013-04-05,6.6417694091796875
2013-04-08,6.823297023773193
2013-04-09,6.833975315093994
2013-04-10,7.004825115203857
2013-04-11,7.234402179718018
2013-04-12,7.223723411560059
2013-04-15,6.914061546325684
2013-04-16,7.004825115203857
2013-04-17,6.903383731842041
2013-04-18,6.807280540466309
2013-04-19,6.903383731842041
2013-04-22,6.972790241241455
2013-04-23,7.132963180541992
2013-04-24,7.116944789886475
2013-04-25,7.191691875457764
2013-04-26,7.298472881317139
2013-04-29,7.293130874633789
2013-04-30,7.319827556610107
2013-05-01,7.196126461029053
2013-05-02,7.212262153625488
2013-05-03,7.438148498535156
2013-05-06,7.577983856201172
2013-05-07,7.631767749786377
2013-05-08,7.642525672912598
2013-05-09,7.637145042419434
2013-05-10,7.588741302490234
2013-05-13,7.534955024719238
2013-05-14,7.6747941970825195
2013-05-15,7.889927387237549
2013-05-16,7.8737921714782715
2013-05-17,8.110433578491211
2013-05-20,8.09429931640625
2013-05-21,8.040517807006836
2013-05-22,8.051275253295898
2013-05-23,7.965221881866455
2013-05-24,7.954464912414551
2013-05-28,8.217999458312988
2013-05-29,8.406238555908203
2013-05-30,8.551453590393066
2013-05-31,8.433131217956543
2013-06-03,8.546073913574219
2013-06-04,8.486913681030273
2013-06-05,8.201866149902344
2013-06-06,8.30405044555664
2013-06-07,8.460021018981934
2013-06-10,8.449264526367188
2013-06-11,8.341699600219727
2013-06-12,8.266406059265137
2013-06-13,8.379345893859863
2013-06-14,8.266406059265137
2013-06-17,8.363210678100586
2013-06-18,8.416993141174316
2013-06-19,8.239510536193848
2013-06-20,7.970598220825195
2013-06-21,8.06740665435791
2013-06-24,7.889927387237549
2013-06-25,8.051275253295898
2013-06-26,8.22337818145752
2013-06-27,8.416993141174316
2013-06-28,8.320186614990234
2013-07-01,8.465400695800781
2013-07-02,8.702041625976562
2013-07-03,8.836503028869629
2013-07-05,8.981714248657227
2013-07-08,9.040874481201172
2013-07-09,9.057008743286133
2013-07-10,8.992469787597656
2013-07-11,9.132303237915039
2013-07-12,9.20222282409668
2013-07-15,9.20760440826416
2013-07-16,8.927933692932129
2013-07-17,9.024741172790527
2013-07-18,9.105414390563965
2013-07-19,9.013985633850098
2013-07-22,9.164576530456543
2013-07-23,9.110794067382812
2013-07-24,9.342057228088379
2013-07-25,9.12154769897461
2013-07-26,9.153817176818848
2013-07-29,9.186088562011719
2013-07-30,9.186088562011719
2013-07-31,9.131987571716309
2013-08-01,9.29969596862793
2013-08-02,9.46740436553955
2013-08-05,9.29969596862793
2013-08-06,9.213140487670898
2013-08-07,9.072481155395508
2013-08-08,9.186086654663086
2013-08-09,9.207727432250977
2013-08-12,9.234777450561523
2013-08-13,9.229366302490234
2013-08-14,9.137395858764648
2013-08-15,8.888542175292969
2013-08-16,8.81821060180664
2013-08-19,8.720833778381348
2013-08-20,8.823622703552246
2013-08-21,8.791160583496094
2013-08-22,8.87771987915039
2013-08-23,8.899358749389648
2013-08-26,8.87771987915039
2013-08-27,8.590993881225586
2013-08-28,8.666732788085938
2013-08-29,8.926406860351562
2013-08-30,8.75870418548584
2013-09-03,8.839852333068848
2013-09-04,9.148219108581543
2013-09-05,9.35920524597168
2013-09-06,9.196908950805664
2013-09-09,9.364617347717285
