Date,KO
2010-10-01,18.642446517944336
2010-10-04,18.566770553588867
2010-10-05,18.812728881835938
2010-10-06,18.85687255859375
2010-10-07,18.74335289001465
2010-10-08,18.7338924407959
2010-10-11,18.78119659423828
2010-10-12,18.79380226135254
2010-10-13,18.901018142700195
2010-10-14,18.891565322875977
2010-10-15,18.901018142700195
2010-10-18,18.919944763183594
2010-10-19,19.027151107788086
2010-10-20,19.28256607055664
2010-10-21,19.383474349975586
2010-10-22,19.427623748779297
2010-10-25,19.23842430114746
2010-10-26,19.31095314025879
2010-10-27,19.295177459716797
2010-10-28,19.301496505737305
2010-10-29,19.336177825927734
2010-11-01,19.459156036376953
2010-11-02,19.506458282470703
2010-11-03,19.534835815429688
2010-11-04,19.69249725341797
2010-11-05,19.73349952697754
2010-11-08,19.695659637451172
2010-11-09,19.752418518066406
2010-11-10,19.72403335571289
2010-11-11,19.802871704101562
2010-11-12,19.840713500976562
2010-11-15,19.853322982788086
2010-11-16,19.575836181640625
2010-11-17,19.714582443237305
2010-11-18,20.130817413330078
2010-11-19,20.282180786132812
2010-11-22,20.266407012939453
2010-11-23,20.06144142150879
2010-11-24,20.373620986938477
2010-11-26,20.215957641601562
2010-11-29,20.12704849243164
2010-11-30,20.057201385498047
2010-12-01,20.542987823486328
2010-12-02,20.60649299621582
2010-12-03,20.4794864654541
2010-12-06,20.317562103271484
2010-12-07,20.36518669128418
2010-12-08,20.444562911987305
2010-12-09,20.58426856994629
2010-12-10,20.52712059020996
2010-12-13,20.590614318847656
2010-12-14,20.288984298706055
2010-12-15,20.555686950683594
2010-12-16,20.746192932128906
2010-12-17,20.860506057739258
2010-12-20,20.736677169799805
2010-12-21,20.7938289642334
2010-12-22,20.82557487487793
2010-12-23,20.82240104675293
2010-12-27,20.660470962524414
2010-12-28,20.75255012512207
2010-12-29,20.7811222076416
2010-12-30,20.79700469970703
2010-12-31,20.882728576660156
2011-01-03,20.70810317993164
2011-01-04,20.27945327758789
2011-01-05,20.158803939819336
2011-01-06,20.012744903564453
2011-01-07,19.977821350097656
2011-01-10,20.022275924682617
2011-01-11,19.90478515625
2011-01-12,20.01592254638672
2011-01-13,20.130226135253906
2011-01-14,20.04450035095215
2011-01-18,20.155628204345703
2011-01-19,20.13656997680664
2011-01-20,19.980995178222656
2011-01-21,19.930194854736328
2011-01-24,20.082599639892578
2011-01-25,19.99052619934082
2011-01-26,19.99052619934082
2011-01-27,19.90796661376953
2011-01-28,19.752391815185547
2011-01-31,19.955595016479492
2011-02-01,20.01909637451172
2011-02-02,19.958772659301758
2011-02-03,19.866695404052734
2011-02-04,19.863513946533203
2011-02-07,19.850820541381836
2011-02-08,19.961950302124023
2011-02-09,20.05084800720215
2011-02-10,20.174678802490234
2011-02-11,20.184206008911133
2011-02-14,20.04767417907715
2011-02-15,20.063554763793945
2011-02-16,20.130226135253906
2011-02-17,20.495370864868164
2011-02-18,20.495370864868164
2011-02-22,20.244535446166992
2011-02-23,20.292152404785156
2011-02-24,20.282636642456055
2011-02-25,20.419166564941406
2011-02-28,20.295331954956055
2011-03-01,20.60967445373535
2011-03-02,20.457263946533203
2011-03-03,20.819225311279297
2011-03-04,20.70492172241211
2011-03-07,20.70810317993164
2011-03-08,20.84145164489746
2011-03-09,20.835105895996094
2011-03-10,20.730321884155273
2011-03-11,20.727127075195312
2011-03-14,20.448883056640625
2011-03-15,20.15785789489746
2011-03-16,19.700517654418945
2011-03-17,19.917993545532227
2011-03-18,20.052316665649414
2011-03-21,20.3305606842041
2011-03-22,20.311359405517578
2011-03-23,20.554424285888672
2011-03-24,20.688745498657227
2011-03-25,20.858257293701172
2011-03-28,20.797475814819336
2011-03-29,21.01815414428711
2011-03-30,21.12049674987793
2011-03-31,21.216440200805664
2011-04-01,21.497873306274414
2011-04-04,21.63859748840332
2011-04-05,21.57782554626465
2011-04-06,21.628992080688477
2011-04-07,21.5682373046875
2011-04-08,21.513866424560547
2011-04-11,21.555444717407227
2011-04-12,21.395540237426758
2011-04-13,21.517061233520508
2011-04-14,21.846471786499023
2011-04-15,21.750530242919922
2011-04-18,21.526653289794922
2011-04-19,21.456298828125
2011-04-20,21.699356079101562
2011-04-21,21.708951950073242
2011-04-25,21.664188385009766
2011-04-26,21.405122756958008
2011-04-27,21.42751121520996
2011-04-28,21.558643341064453
2011-04-29,21.57463264465332
2011-05-02,21.657779693603516
2011-05-03,21.708951950073242
2011-05-04,21.57463264465332
2011-05-05,21.331575393676758
2011-05-06,21.395540237426758
2011-05-09,21.411523818969727
2011-05-10,21.5362548828125
2011-05-11,21.529861450195312
2011-05-12,21.846471786499023
2011-05-13,21.804903030395508
2011-05-16,21.692962646484375
2011-05-17,21.744131088256836
2011-05-18,21.843273162841797
2011-05-19,21.89444351196289
2011-05-20,21.843273162841797
2011-05-23,21.5842227935791
2011-05-24,21.57782554626465
2011-05-25,21.398738861083984
2011-05-26,21.331575393676758
2011-05-27,21.27080726623535
2011-05-31,21.366748809814453
2011-06-01,21.35076332092285
2011-06-02,21.12049674987793
2011-06-03,20.95738983154297
2011-06-06,20.92221450805664
2011-06-07,20.851852416992188
2011-06-08,20.915813446044922
2011-06-09,21.072519302368164
2011-06-10,20.91261863708496
2011-06-13,20.9770450592041
2011-06-14,21.1348876953125
2011-06-15,20.928726196289062
2011-06-16,21.096233367919922
2011-06-17,21.138105392456055
2011-06-20,21.205753326416016
2011-06-21,21.344266891479492
2011-06-22,21.389371871948242
2011-06-23,20.93195152282715
2011-06-24,20.915836334228516
2011-06-27,21.006032943725586
2011-06-28,21.270179748535156
2011-06-29,21.489225387573242
2011-06-30,21.67606544494629
2011-07-01,21.93376922607422
2011-07-05,22.001415252685547
2011-07-06,22.075502395629883
2011-07-07,22.146366119384766
2011-07-08,22.123823165893555
2011-07-11,21.936983108520508
2011-07-12,21.8564453125
2011-07-13,21.924095153808594
2011-07-14,21.798471450805664
2011-07-15,21.75337791442871
2011-07-18,21.62130355834961
2011-07-19,22.32998275756836
2011-07-20,22.185026168823242
2011-07-21,22.33643341064453
2011-07-22,22.46206283569336
2011-07-25,22.310659408569336
2011-07-26,22.28810691833496
2011-07-27,22.12704086303711
2011-07-28,22.165695190429688
2011-07-29,21.908000946044922
2011-08-01,21.817800521850586
2011-08-02,21.605192184448242
2011-08-03,22.033628463745117
2011-08-04,21.202537536621094
2011-08-05,21.508560180664062
2011-08-08,20.9770450592041
2011-08-09,21.479564666748047
2011-08-10,20.603364944458008
2011-08-11,21.411914825439453
2011-08-12,21.627748489379883
2011-08-15,21.969207763671875
2011-08-16,21.95952606201172
2011-08-17,22.317108154296875
2011-08-18,21.827463150024414
2011-08-19,21.614852905273438
2011-08-22,21.669620513916016
2011-08-23,22.246232986450195
2011-08-24,22.445953369140625
2011-08-25,21.89510726928711
2011-08-26,22.065837860107422
2011-08-29,22.46206283569336
2011-08-30,22.503944396972656
2011-08-31,22.693984985351562
2011-09-01,22.693984985351562
2011-09-02,22.465272903442383
2011-09-06,22.365421295166016
2011-09-07,22.806732177734375
2011-09-08,22.925926208496094
2011-09-09,22.346099853515625
2011-09-12,22.34931182861328
2011-09-13,22.410926818847656
2011-09-14,22.62822914123535
2011-09-15,23.03364372253418
2011-09-16,23.101747512817383
2011-09-19,22.86175537109375
2011-09-20,22.91363525390625
2011-09-21,22.469316482543945
2011-09-22,21.995800018310547
2011-09-23,21.866065979003906
2011-09-26,22.3006649017334
2011-09-27,22.56336784362793
2011-09-28,22.07362937927246
2011-09-29,22.394725799560547
2011-09-30,21.911474227905273
2011-10-03,21.217411041259766
2011-10-04,21.155794143676758
2011-10-05,21.253097534179688
2011-10-06,21.207683563232422
2011-10-07,21.373092651367188
2011-10-10,21.697420120239258
2011-10-11,21.66498374938965
2011-10-12,21.885534286499023
2011-10-13,21.859582901000977
2011-10-14,22.00551986694336
2011-10-17,21.72984504699707
2011-10-18,21.645524978637695
2011-10-19,21.739585876464844
2011-10-20,21.768770217895508
2011-10-21,22.115793228149414
2011-10-24,22.012012481689453
2011-10-25,21.71363639831543
2011-10-26,21.882280349731445
2011-10-27,22.239044189453125
2011-10-28,22.355804443359375
2011-10-31,22.157957077026367
2011-11-01,21.742826461791992
2011-11-02,21.97957992553711
2011-11-03,22.264997482299805
2011-11-04,21.982820510864258
2011-11-07,22.122289657592773
2011-11-08,22.264997482299805
2011-11-09,21.739585876464844
2011-11-10,21.856332778930664
2011-11-11,22.093093872070312
2011-11-14,21.98607063293457
2011-11-15,22.054174423217773
2011-11-16,21.733095169067383
2011-11-17,21.606599807739258
2011-11-18,21.856332778930664
2011-11-21,21.389307022094727
2011-11-22,21.39579963684082
2011-11-23,21.039033889770508
2011-11-25,20.996870040893555
2011-11-28,21.13633155822754
2011-11-29,21.623092651367188
2011-11-30,21.962841033935547
2011-12-01,21.83216667175293
2011-12-02,21.685155868530273
2011-12-05,21.662290573120117
2011-12-06,21.783161163330078
2011-12-07,21.81583595275879
2011-12-08,21.799497604370117
2011-12-09,22.07390594482422
2011-12-12,21.85175895690918
2011-12-13,21.717830657958984
2011-12-14,21.645957946777344
2011-12-15,21.85175895690918
2011-12-16,22.03144073486328
2011-12-19,22.00857925415039
2011-12-20,22.34505844116211
2011-12-21,22.72728729248047
2011-12-22,22.603134155273438
2011-12-23,22.848155975341797
2011-12-27,22.82853889465332
2011-12-28,22.707679748535156
2011-12-29,22.920021057128906
2011-12-30,22.85795021057129
2012-01-03,22.91349220275879
2012-01-04,22.769746780395508
2012-01-05,22.66193962097168
2012-01-06,22.518192291259766
2012-01-09,22.518192291259766
2012-01-10,22.65213966369629
2012-01-11,22.23398208618164
2012-01-12,22.07390594482422
2012-01-13,21.884435653686523
2012-01-17,22.002042770385742
2012-01-18,22.0804500579834
2012-01-19,22.034706115722656
2012-01-20,22.2437801361084
2012-01-23,22.38752555847168
2012-01-24,22.181720733642578
2012-01-25,22.354860305786133
2012-01-26,22.217662811279297
2012-01-27,22.03144073486328
2012-01-30,22.037979125976562
2012-01-31,22.060848236083984
2012-02-01,22.16538429260254
2012-02-02,22.158849716186523
2012-02-03,22.240514755249023
2012-02-06,22.224178314208984
2012-02-07,22.394060134887695
2012-02-08,22.322189331054688
2012-02-09,22.20458221435547
2012-02-10,22.194780349731445
2012-02-13,22.35811996459961
2012-02-14,22.508398056030273
2012-02-15,22.34505844116211
2012-02-16,22.495336532592773
2012-02-17,22.557395935058594
2012-02-21,22.482261657714844
2012-02-22,22.622739791870117
2012-02-23,22.599868774414062
2012-02-24,22.54107093811035
2012-02-27,22.485532760620117
2012-02-28,22.492063522338867
2012-02-29,22.82200813293457
2012-03-01,22.737079620361328
2012-03-02,22.599868774414062
2012-03-05,22.6162052154541
2012-03-06,22.462661743164062
2012-03-07,22.47246551513672
2012-03-08,22.629270553588867
2012-03-09,22.707679748535156
2012-03-12,22.916746139526367
2012-03-13,23.117483139038086
2012-03-14,23.107614517211914
2012-03-15,23.143810272216797
2012-03-16,23.087875366210938
2012-03-19,23.16684913635254
2012-03-20,23.229373931884766
2012-03-21,23.403778076171875
2012-03-22,23.50250244140625
2012-03-23,23.525543212890625
2012-03-26,23.660463333129883
2012-03-27,23.65059471130371
2012-03-28,23.91056251525879
2012-03-29,24.28898048400879
2012-03-30,24.35480308532715
2012-04-02,24.3975887298584
2012-04-03,24.272533416748047
2012-04-04,24.17382049560547
2012-04-05,24.17710304260254
2012-04-09,23.97966957092285
2012-04-10,23.699951171875
2012-04-11,23.732852935791016
2012-04-12,23.765764236450195
2012-04-13,23.673635482788086
2012-04-16,23.838157653808594
2012-04-17,24.335058212280273
2012-04-18,24.407455444335938
2012-04-19,24.292285919189453
2012-04-20,24.394298553466797
2012-04-23,24.249507904052734
2012-04-24,24.391008377075195
2012-04-25,24.65755271911621
2012-04-26,24.914236068725586
2012-04-27,25.216968536376953
2012-04-30,25.11496353149414
2012-05-01,25.315704345703125
2012-05-02,25.391387939453125
2012-05-03,25.48352813720703
2012-05-04,25.338733673095703
2012-05-07,25.430885314941406
2012-05-08,25.38480567932129
2012-05-09,25.266338348388672
2012-05-10,25.47365951538086
2012-05-11,25.493404388427734
2012-05-14,25.29596710205078
2012-05-15,25.197237014770508
2012-05-16,25.118255615234375
2012-05-17,24.720075607299805
2012-05-18,24.36797523498535
2012-05-21,24.519346237182617
2012-05-22,24.414047241210938
2012-05-23,24.532508850097656
2012-05-24,24.8648681640625
2012-05-25,24.75628089904785
2012-05-29,24.83195686340332
2012-05-30,24.700334548950195
2012-05-31,24.59173583984375
2012-06-01,24.052051544189453
2012-06-04,24.233049392700195
2012-06-05,24.101421356201172
2012-06-06,24.552249908447266
2012-06-07,24.44365882873535
2012-06-08,24.759572982788086
2012-06-11,24.568702697753906
2012-06-12,24.746410369873047
2012-06-13,24.746410369873047
2012-06-14,25.094295501708984
2012-06-15,25.210262298583984
2012-06-18,25.17381477355957
2012-06-19,25.094295501708984
2012-06-20,25.034650802612305
2012-06-21,24.739778518676758
2012-06-22,24.829240798950195
2012-06-25,24.77290916442871
2012-06-26,24.875627517700195
2012-06-27,25.293088912963867
2012-06-28,25.36928939819336
2012-06-29,25.90603256225586
2012-07-02,26.14789581298828
2012-07-03,26.227405548095703
2012-07-05,25.99217414855957
2012-07-06,25.892780303955078
2012-07-09,25.836458206176758
2012-07-10,25.836458206176758
2012-07-11,25.664167404174805
2012-07-12,25.39249038696289
2012-07-13,25.604530334472656
2012-07-16,25.339468002319336
2012-07-17,25.740375518798828
2012-07-18,25.657541275024414
2012-07-19,25.69399070739746
2012-07-20,25.52170181274414
2012-07-23,25.47199821472168
2012-07-24,25.399106979370117
2012-07-25,25.518388748168945
2012-07-26,26.12470245361328
2012-07-27,26.509035110473633
2012-07-30,26.876808166503906
2012-07-31,26.770790100097656
2012-08-01,26.84035873413086
2012-08-02,26.422897338867188
2012-08-03,26.78072166442871
2012-08-06,26.717763900756836
2012-08-07,26.429529190063477
2012-08-08,26.359941482543945
2012-08-09,26.253917694091797
2012-08-10,26.104822158813477
2012-08-13,26.041879653930664
2012-08-14,26.09488296508789
2012-08-15,26.07500457763672
2012-08-16,26.207544326782227
2012-08-17,26.194284439086914
2012-08-20,26.154516220092773
2012-08-21,26.015361785888672
2012-08-22,25.690675735473633
2012-08-23,25.25333023071289
2012-08-24,25.491880416870117
2012-08-27,25.293088912963867
2012-08-28,25.180442810058594
2012-08-29,24.822601318359375
2012-08-30,24.610572814941406
2012-08-31,24.782854080200195
2012-09-04,24.70333480834961
2012-09-05,24.855743408203125
2012-09-06,25.279834747314453
2012-09-07,25.114168167114258
2012-09-10,24.95513153076172
2012-09-11,25.028038024902344
2012-09-12,25.051380157470703
2012-09-13,25.585098266601562
2012-09-14,25.43166160583496
2012-09-17,25.585098266601562
2012-09-18,25.765230178833008
2012-09-19,25.69851303100586
2012-09-20,25.778560638427734
2012-09-21,25.371614456176758
2012-09-24,25.43166160583496
2012-09-25,25.138103485107422
2012-09-26,25.191484451293945
2012-09-27,25.558408737182617
2012-09-28,25.304899215698242
2012-10-01,25.605119705200195
2012-10-02,25.578432083129883
2012-10-03,25.511709213256836
2012-10-04,25.571754455566406
2012-10-05,25.738540649414062
2012-10-08,25.738540649414062
2012-10-09,25.725204467773438
2012-10-10,25.411643981933594
2012-10-11,25.42499351501465
2012-10-12,25.505037307739258
2012-10-15,25.438329696655273
2012-10-16,25.284881591796875
2012-10-17,25.17813491821289
2012-10-18,25.244853973388672
2012-10-19,24.951309204101562
2012-10-22,24.837900161743164
2012-10-23,24.42426109313965
2012-10-24,24.604398727416992
2012-10-25,24.744497299194336
2012-10-26,24.71112632751465
2012-10-31,24.804546356201172
2012-11-01,24.904611587524414
2012-11-02,24.73781394958496
2012-11-05,24.5310001373291
2012-11-06,24.964651107788086
2012-11-07,24.497652053833008
2012-11-08,24.25747299194336
2012-11-09,24.210779190063477
2012-11-12,24.070676803588867
2012-11-13,24.124042510986328
2012-11-14,24.02396583557129
2012-11-15,24.304176330566406
2012-11-16,24.390907287597656
2012-11-19,24.844562530517578
2012-11-20,24.851232528686523
2012-11-21,24.944643020629883
2012-11-23,25.304899215698242
2012-11-26,24.924633026123047
2012-11-27,24.964651107788086
2012-11-28,25.2299861907959
2012-11-29,25.505401611328125
2012-11-30,25.4718017578125
2012-12-03,25.109071731567383
2012-12-04,24.95458221435547
2012-12-05,25.062053680419922
2012-12-06,25.109071731567383
2012-12-07,25.33074188232422
2012-12-10,25.28371810913086
2012-12-11,25.431501388549805
2012-12-12,25.28371810913086
2012-12-13,25.256858825683594
2012-12-14,25.29715919494629
2012-12-17,25.189680099487305
2012-12-18,25.041906356811523
2012-12-19,24.70604133605957
2012-12-20,24.88740348815918
2012-12-21,24.779935836791992
2012-12-24,24.672452926635742
2012-12-26,24.46421241760254
2012-12-27,24.46421241760254
2012-12-28,24.161943435668945
2012-12-31,24.35003089904785
2013-01-02,25.256858825683594
2013-01-03,25.256858825683594
2013-01-04,25.29715919494629
2013-01-07,25.055334091186523
2013-01-08,24.88068962097168
2013-01-09,24.873960494995117
2013-01-10,24.82695198059082
2013-01-11,24.793363571166992
2013-01-14,24.84709930419922
2013-01-15,25.06875991821289
2013-01-16,25.06875991821289
2013-01-17,25.196392059326172
2013-01-18,25.32402229309082
2013-01-22,24.94114112854004
2013-01-23,24.94114112854004
2013-01-24,24.927705764770508
2013-01-25,24.88740348815918
2013-01-28,24.860532760620117
2013-01-29,25.135944366455078
2013-01-30,25.189680099487305
2013-01-31,25.015031814575195
2013-02-01,25.2165470123291
2013-02-04,25.088924407958984
2013-02-05,25.619586944580078
2013-02-06,25.733779907226562
2013-02-07,26.136816024780273
2013-02-08,26.04276466369629
2013-02-11,25.935302734375
2013-02-12,25.2299861907959
2013-02-13,24.994874954223633
2013-02-14,24.74634552001953
2013-02-15,25.135944366455078
2013-02-19,25.30387306213379
2013-02-20,25.344179153442383
2013-02-21,25.33074188232422
2013-02-22,25.874845504760742
2013-02-25,25.33745765686035
2013-02-26,25.599435806274414
2013-02-27,25.82781982421875
2013-02-28,26.009183883666992
2013-03-01,25.995738983154297
2013-03-04,26.07634735107422
2013-03-05,25.982301712036133
2013-03-06,26.2106990814209
2013-03-07,26.277870178222656
2013-03-08,26.345041275024414
2013-03-11,26.405506134033203
2013-03-12,26.170400619506836
2013-03-13,26.109508514404297
2013-03-14,26.400434494018555
2013-03-15,26.271892547607422
2013-03-18,26.22452163696289
2013-03-19,26.61018180847168
2013-03-20,26.975536346435547
2013-03-21,27.110851287841797
2013-03-22,27.09056282043457
2013-03-25,27.144685745239258
2013-03-26,27.53032684326172
2013-03-27,27.21233558654785
2013-03-28,27.361186981201172
2013-04-01,27.367958068847656
2013-04-02,27.55063247680664
2013-04-03,27.178512573242188
2013-04-04,27.428844451904297
2013-04-05,27.11761474609375
2013-04-08,27.645355224609375
2013-04-09,27.543869018554688
2013-04-10,27.78744888305664
2013-04-11,27.86187171936035
2013-04-12,27.794204711914062
2013-04-15,27.124380111694336
2013-04-16,28.66700553894043
2013-04-17,28.788782119750977
2013-04-18,28.484325408935547
2013-04-19,28.86321258544922
2013-04-22,28.90381622314453
2013-04-23,28.890268325805664
2013-04-24,28.51816177368164
2013-04-25,28.653480529785156
2013-04-26,28.484325408935547
2013-04-29,28.57904815673828
2013-04-30,28.639942169189453
2013-05-01,28.558746337890625
2013-05-02,28.38959503173828
2013-05-03,28.57904815673828
2013-05-06,28.470796585083008
2013-05-07,28.890268325805664
2013-05-08,28.727895736694336
2013-05-09,28.497859954833984
2013-05-10,28.51816177368164
2013-05-13,28.545225143432617
2013-05-14,28.768489837646484
2013-05-15,29.03911781311035
2013-05-16,29.154146194458008
2013-05-17,29.07296371459961
2013-05-20,28.67377281188965
2013-05-21,28.646709442138672
2013-05-22,28.585817337036133
2013-05-23,28.369300842285156
2013-05-24,28.57904815673828
2013-05-28,28.788782119750977
2013-05-29,28.010713577270508
2013-05-30,27.5844669342041
2013-05-31,27.056718826293945
2013-06-03,27.611539840698242
2013-06-04,28.024253845214844
2013-06-05,27.503276824951172
2013-06-06,27.59800148010254
2013-06-07,28.017486572265625
2013-06-10,27.86187171936035
2013-06-11,27.59800148010254
2013-06-12,27.5162410736084
2013-06-13,27.529861450195312
2013-06-14,27.482177734375
2013-06-17,27.71380615234375
2013-06-18,27.884126663208008
2013-06-19,27.529861450195312
2013-06-20,26.657848358154297
2013-06-21,27.087045669555664
2013-06-24,26.93035888671875
2013-06-25,27.059799194335938
2013-06-26,27.475360870361328
2013-06-27,27.42767333984375
2013-06-28,27.325490951538086
2013-07-01,27.563932418823242
2013-07-02,27.502613067626953
2013-07-03,27.584360122680664
2013-07-05,27.604814529418945
2013-07-08,27.618425369262695
2013-07-09,27.81600570678711
2013-07-10,27.71380615234375
2013-07-11,27.95225715637207
2013-07-12,27.95225715637207
2013-07-15,27.938634872436523
2013-07-16,27.40723991394043
2013-07-17,27.822813034057617
2013-07-18,27.802385330200195
2013-07-19,27.993133544921875
2013-07-22,27.822813034057617
2013-07-23,27.904563903808594
2013-07-24,27.836441040039062
2013-07-25,27.822813034057617
2013-07-26,27.68656349182129
2013-07-29,27.441293716430664
2013-07-30,27.468555450439453
2013-07-31,27.305051803588867
2013-08-01,27.638870239257812
2013-08-02,27.400426864624023
2013-08-05,27.4481258392334
2013-08-06,27.502613067626953
2013-08-07,27.352741241455078
2013-08-08,27.386796951293945
2013-08-09,27.35954475402832
2013-08-12,27.13474464416504
2013-08-13,27.01211166381836
2013-08-14,26.93035888671875
2013-08-15,26.630599975585938
2013-08-16,26.60334587097168
2013-08-19,26.419414520263672
2013-08-20,26.330856323242188
2013-08-21,26.078777313232422
2013-08-22,26.099224090576172
2013-08-23,26.242290496826172
2013-08-26,25.969778060913086
2013-08-27,25.990211486816406
2013-08-28,26.1264705657959
2013-08-29,25.956153869628906
2013-08-30,26.010648727416992
2013-09-03,25.819900512695312
2013-09-04,26.25590705871582
2013-09-05,26.05152130126953
2013-09-06,26.1264705657959
2013-09-09,26.242290496826172
2013-09-10,26.31722068786621
2013-09-11,26.419414520263672
2013-09-12,26.378236770629883
2013-09-13,26.549787521362305
2013-09-16,26.666440963745117
