Date,ADAM
2010-04-15,4.037739276885986
2010-04-16,4.037739276885986
2010-04-19,4.037739276885986
2010-04-20,4.0482964515686035
2010-04-21,4.032461166381836
2010-04-22,4.0694074630737305
2010-04-23,4.021905422210693
2010-04-26,4.0482964515686035
2010-04-27,4.037739276885986
2010-04-28,4.053572654724121
2010-04-29,4.064128398895264
2010-04-30,4.053572654724121
2010-05-03,4.0482964515686035
2010-05-04,4.058852195739746
2010-05-05,4.053572654724121
2010-05-06,3.842449188232422
2010-05-07,3.826615810394287
2010-05-10,3.963846445083618
2010-05-11,4.011346817016602
2010-05-12,4.037739276885986
2010-05-13,4.058852195739746
2010-05-14,4.058852195739746
2010-05-17,4.037739276885986
2010-05-18,4.021905422210693
2010-05-19,3.932177782058716
2010-05-20,3.7896673679351807
2010-05-21,3.8635616302490234
2010-05-24,3.8793957233428955
2010-05-25,3.8477280139923096
2010-05-26,3.8635616302490234
2010-05-27,3.953289270401001
2010-05-28,3.953289270401001
2010-06-01,3.963846445083618
2010-06-02,4.011346817016602
2010-06-03,4.090519905090332
2010-06-04,4.101076602935791
2010-06-07,4.0482964515686035
2010-06-08,4.0694074630737305
2010-06-09,4.064128398895264
2010-06-10,4.01662540435791
2010-06-11,4.006070137023926
2010-06-14,4.0694074630737305
2010-06-15,4.0694074630737305
2010-06-16,4.011346817016602
2010-06-17,3.6102144718170166
2010-06-18,3.689384698867798
2010-06-21,3.694662570953369
2010-06-22,3.7421650886535645
2010-06-23,3.689384698867798
2010-06-24,3.520487070083618
2010-06-25,3.557432174682617
2010-06-28,3.436037063598633
2010-06-29,3.536320686340332
2010-06-30,3.4940953254699707
2010-07-01,3.396435260772705
2010-07-02,3.0817482471466064
2010-07-06,3.3910093307495117
2010-07-07,3.3421788215637207
2010-07-08,3.456115961074829
2010-07-09,3.4289896488189697
2010-07-12,3.5266497135162354
2010-07-13,3.488671064376831
2010-07-14,3.537501573562622
2010-07-15,3.5266497135162354
2010-07-16,3.5266497135162354
2010-07-19,3.5266497135162354
2010-07-20,3.4995195865631104
2010-07-21,3.4669675827026367
2010-07-22,3.43984055519104
2010-07-23,3.396435260772705
2010-07-26,3.43984055519104
2010-07-27,3.396435260772705
2010-07-28,3.4615414142608643
2010-07-29,3.4235637187957764
2010-07-30,3.4669675827026367
2010-08-02,3.4669675827026367
2010-08-03,3.456115961074829
2010-08-04,3.369306802749634
2010-08-05,3.3910093307495117
2010-08-06,3.396435260772705
2010-08-09,3.4072864055633545
2010-08-10,3.4669675827026367
2010-08-11,3.418137550354004
2010-08-12,3.3638803958892822
2010-08-13,3.358454465866089
2010-08-16,3.3910093307495117
2010-08-17,3.4289896488189697
2010-08-18,3.396435260772705
2010-08-19,3.353029727935791
2010-08-20,3.3638803958892822
2010-08-23,3.374732255935669
2010-08-24,3.4235637187957764
2010-08-25,3.50494647026062
2010-08-26,3.4723925590515137
2010-08-27,3.4669675827026367
2010-08-30,3.4127113819122314
2010-08-31,3.4072864055633545
2010-09-01,3.43984055519104
2010-09-02,3.4723925590515137
2010-09-03,3.488671064376831
2010-09-07,3.445265293121338
2010-09-08,3.483243227005005
2010-09-09,3.4669675827026367
2010-09-10,3.450690269470215
2010-09-13,3.4615414142608643
2010-09-14,3.450690269470215
2010-09-15,3.4235637187957764
2010-09-16,3.43984055519104
2010-09-17,3.4344141483306885
2010-09-20,3.418137550354004
2010-09-21,3.369306802749634
2010-09-22,3.445265293121338
2010-09-23,3.445265293121338
2010-09-24,3.4235637187957764
2010-09-27,3.3910093307495117
2010-09-28,3.4072864055633545
2010-09-29,3.396435260772705
2010-09-30,3.396435260772705
2010-10-01,3.380157709121704
2010-10-04,3.38558292388916
2010-10-05,3.3910093307495117
2010-10-06,3.418137550354004
2010-10-07,3.4723925590515137
2010-10-08,3.5483529567718506
2010-10-11,3.483243227005005
2010-10-12,3.5613932609558105
2010-10-13,3.544646978378296
2010-10-14,3.516737699508667
2010-10-15,3.5223188400268555
2010-10-18,3.5334830284118652
2010-10-19,3.516737699508667
2010-10-20,3.5279011726379395
2010-10-21,3.572556495666504
2010-10-22,3.572556495666504
2010-10-25,3.5334830284118652
2010-10-26,3.5613932609558105
2010-10-27,3.5334830284118652
2010-10-28,3.5502288341522217
2010-10-29,3.5502288341522217
2010-11-01,3.5223188400268555
2010-11-02,3.5223188400268555
2010-11-03,3.516737699508667
2010-11-04,3.5055744647979736
2010-11-05,3.516737699508667
2010-11-08,3.5613932609558105
2010-11-09,3.566976547241211
2010-11-10,3.544646978378296
2010-11-11,3.5390660762786865
2010-11-12,3.5390660762786865
2010-11-15,3.5223188400268555
2010-11-16,3.544646978378296
2010-11-17,3.5502288341522217
2010-11-18,3.555811882019043
2010-11-19,3.5613932609558105
2010-11-22,3.5502288341522217
2010-11-23,3.555811882019043
2010-11-24,3.5613932609558105
2010-11-26,3.5502288341522217
2010-11-29,3.5502288341522217
2010-11-30,3.572556495666504
2010-12-01,3.555811882019043
2010-12-02,3.5948867797851562
2010-12-03,3.5893046855926514
2010-12-06,3.617215633392334
2010-12-07,3.6116340160369873
2010-12-08,3.5948867797851562
2010-12-09,3.622798204421997
2010-12-10,3.6562907695770264
2010-12-13,3.6674540042877197
2010-12-14,3.7009472846984863
2010-12-15,3.6897833347320557
2010-12-16,3.751185894012451
2010-12-17,3.7567684650421143
2010-12-20,3.7567684650421143
2010-12-21,3.751185894012451
2010-12-22,3.7679331302642822
2010-12-23,3.7567684650421143
2010-12-27,3.7679331302642822
2010-12-28,3.859692335128784
2010-12-29,3.871161460876465
2010-12-30,3.8654284477233887
2010-12-31,3.9915997982025146
2011-01-03,3.985865354537964
2011-01-04,3.9973347187042236
2011-01-05,4.0145392417907715
2011-01-06,3.9743950366973877
2011-01-07,4.14070987701416
2011-01-10,4.129241466522217
2011-01-11,4.180856704711914
2011-01-12,4.175121307373047
2011-01-13,4.186592102050781
2011-01-14,4.261146545410156
2011-01-18,4.226737022399902
2011-01-19,4.134975433349609
2011-01-20,4.077625751495361
2011-01-21,4.134975433349609
2011-01-24,4.100566864013672
2011-01-25,4.117772102355957
2011-01-26,4.152181148529053
2011-01-27,4.14070987701416
2011-01-28,4.117772102355957
2011-01-31,4.123506546020508
2011-02-01,4.117772102355957
2011-02-02,4.117772102355957
2011-02-03,4.112036228179932
2011-02-04,4.112036228179932
2011-02-07,4.100566864013672
2011-02-08,4.100566864013672
2011-02-09,4.083359241485596
2011-02-10,4.071890830993652
2011-02-11,4.071890830993652
2011-02-14,4.066157341003418
2011-02-15,4.071890830993652
2011-02-16,4.083359241485596
2011-02-17,4.083359241485596
2011-02-18,4.129241466522217
2011-02-22,4.0890960693359375
2011-02-23,4.0890960693359375
2011-02-24,4.0948309898376465
2011-02-25,4.146446228027344
2011-02-28,4.106301307678223
2011-03-01,4.071890830993652
2011-03-02,4.117772102355957
2011-03-03,4.152181148529053
2011-03-04,4.123506546020508
2011-03-07,4.0890960693359375
2011-03-08,4.117772102355957
2011-03-09,4.043215274810791
2011-03-10,4.043215274810791
2011-03-11,4.083359241485596
2011-03-14,4.043215274810791
2011-03-15,4.026010513305664
2011-03-16,4.020274639129639
2011-03-17,4.026010513305664
2011-03-18,3.945718765258789
2011-03-21,4.0145392417907715
2011-03-22,4.157917022705078
2011-03-23,4.1636528968811035
2011-03-24,4.134975433349609
2011-03-25,4.157917022705078
2011-03-28,4.157917022705078
2011-03-29,4.1402740478515625
2011-03-30,4.163798809051514
2011-03-31,4.157916069030762
2011-04-01,4.116748809814453
2011-04-04,3.9932470321655273
2011-04-05,4.05793571472168
2011-04-06,4.110867977142334
2011-04-07,4.06381893157959
2011-04-08,4.05793571472168
2011-04-11,4.005009174346924
2011-04-12,4.046175003051758
2011-04-13,3.9814839363098145
2011-04-14,3.887387275695801
2011-04-15,3.89326810836792
2011-04-18,3.8521013259887695
2011-04-19,3.9285545349121094
2011-04-20,3.9814839363098145
2011-04-21,3.975602626800537
2011-04-25,3.8226962089538574
2011-04-26,3.8168156147003174
2011-04-27,3.9050307273864746
2011-04-28,3.9520792961120605
2011-04-29,3.9932470321655273
2011-05-02,3.940316677093506
2011-05-03,3.9226746559143066
2011-05-04,3.89326810836792
2011-05-05,3.8991494178771973
2011-05-06,3.887387275695801
2011-05-09,3.9109110832214355
2011-05-10,3.940316677093506
2011-05-11,4.01677131652832
2011-05-12,3.99912691116333
2011-05-13,3.969719886779785
2011-05-16,4.005009174346924
2011-05-17,3.934436798095703
2011-05-18,3.9814839363098145
2011-05-19,4.05793571472168
2011-05-20,4.040294647216797
2011-05-23,4.05793571472168
2011-05-24,4.116748809814453
2011-05-25,4.146153450012207
2011-05-26,4.146153450012207
2011-05-27,4.187320709228516
2011-05-31,4.240251064300537
2011-06-01,4.2873005867004395
2011-06-02,4.2873005867004395
2011-06-03,4.322587490081787
2011-06-06,4.293181419372559
2011-06-07,4.340229511260986
2011-06-08,4.15231466293335
2011-06-09,4.194746971130371
2011-06-10,4.146251678466797
2011-06-13,4.09775972366333
2011-06-14,4.043203830718994
2011-06-15,4.043203830718994
2011-06-16,3.9947102069854736
2011-06-17,4.05532693862915
2011-06-20,4.128067970275879
2011-06-21,4.176560401916504
2011-06-22,4.540266513824463
2011-06-23,4.740304946899414
2011-06-24,4.806987285614014
2011-06-27,4.7706146240234375
2011-06-28,4.5099592208862305
2011-06-29,4.540266513824463
2011-06-30,4.51602029800415
2011-07-01,4.546330451965332
2011-07-05,4.534205436706543
2011-07-06,4.534205436706543
2011-07-07,4.540266513824463
2011-07-08,4.528145790100098
2011-07-11,4.497837066650391
2011-07-12,4.48571252822876
2011-07-13,4.534205436706543
2011-07-14,4.51602029800415
2011-07-15,4.479650020599365
2011-07-18,4.48571252822876
2011-07-19,4.437217712402344
2011-07-20,4.44327974319458
2011-07-21,4.44327974319458
2011-07-22,4.534205436706543
2011-07-25,4.437217712402344
2011-07-26,4.3947858810424805
2011-07-27,4.370538711547852
2011-07-28,4.261425495147705
2011-07-29,4.128067970275879
2011-08-01,4.322044849395752
2011-08-02,4.315980911254883
2011-08-03,4.3947858810424805
2011-08-04,4.243240833282471
2011-08-05,4.212932586669922
2011-08-08,3.9947102069854736
2011-08-09,4.182621479034424
2011-08-10,4.309920787811279
2011-08-11,4.243240833282471
2011-08-12,4.322044849395752
2011-08-15,4.479650020599365
2011-08-16,4.44327974319458
2011-08-17,4.455404758453369
2011-08-18,4.285673141479492
2011-08-19,4.255364894866943
2011-08-22,4.297799587249756
2011-08-23,4.315980911254883
2011-08-24,4.3947858810424805
2011-08-25,4.352354526519775
2011-08-26,4.3947858810424805
2011-08-29,4.455404758453369
2011-08-30,4.48571252822876
2011-08-31,4.461463928222656
2011-09-01,4.455404758453369
2011-09-02,4.479650020599365
2011-09-06,4.503895282745361
2011-09-07,4.540266513824463
2011-09-08,4.503895282745361
2011-09-09,4.467526435852051
2011-09-12,4.4493408203125
2011-09-13,4.455404758453369
2011-09-14,4.406908988952637
2011-09-15,4.382661819458008
2011-09-16,4.382661819458008
2011-09-19,4.364477157592773
2011-09-20,4.364477157592773
2011-09-21,4.400847911834717
2011-09-22,4.328105449676514
2011-09-23,4.358415126800537
2011-09-26,4.4129719734191895
2011-09-27,4.4129719734191895
2011-09-28,4.4318037033081055
2011-09-29,4.450637340545654
2011-09-30,4.375306129455566
2011-10-03,4.073995590209961
2011-10-04,3.973557233810425
2011-10-05,3.904505968093872
2011-10-06,4.01749849319458
2011-10-07,4.01749849319458
2011-10-10,4.011220455169678
2011-10-11,3.979835271835327
2011-10-12,4.011220455169678
2011-10-13,4.00494384765625
2011-10-14,4.05516242980957
2011-10-17,4.048885822296143
2011-10-18,4.117935657501221
2011-10-19,4.174432277679443
2011-10-20,4.180709362030029
2011-10-21,4.1430463790893555
2011-10-24,4.224649906158447
2011-10-25,4.268592357635498
2011-10-26,4.412970066070557
2011-10-27,4.4443583488464355
2011-10-28,4.4443583488464355
2011-10-31,4.387861251831055
2011-11-01,4.362752437591553
2011-11-02,4.312532901763916
2011-11-03,4.331363201141357
2011-11-04,4.375306129455566
2011-11-07,4.381584167480469
2011-11-08,4.475744724273682
2011-11-09,4.438079357147217
2011-11-10,4.425525665283203
2011-11-11,4.412970066070557
2011-11-14,4.400415897369385
2011-11-15,4.425525665283203
2011-11-16,4.620121955871582
2011-11-17,4.456912517547607
2011-11-18,4.394138813018799
2011-11-21,4.356474876403809
2011-11-22,4.400415897369385
2011-11-23,4.438079357147217
2011-11-25,4.456912517547607
2011-11-28,4.400415897369385
2011-11-29,4.450637340545654
2011-11-30,4.456912517547607
2011-12-01,4.243483543395996
2011-12-02,4.318809986114502
2011-12-05,4.331363201141357
2011-12-06,4.312532901763916
2011-12-07,4.299978733062744
2011-12-08,4.237204551696777
2011-12-09,4.274869918823242
2011-12-12,4.256036758422852
2011-12-13,4.224649906158447
2011-12-14,4.375306129455566
2011-12-15,4.456912517547607
2011-12-16,4.54479455947876
2011-12-19,4.5887370109558105
2011-12-20,4.538517475128174
2011-12-21,4.60756778717041
2011-12-22,4.693260192871094
2011-12-23,4.818502902984619
2011-12-27,4.772358417510986
2011-12-28,4.713037967681885
2011-12-29,4.706443786621094
2011-12-30,4.752584934234619
2012-01-03,4.693260192871094
2012-01-04,4.594385623931885
2012-01-05,4.535060882568359
2012-01-06,4.607569694519043
2012-01-09,4.600977897644043
2012-01-10,4.653710842132568
2012-01-11,4.666894435882568
2012-01-12,4.61415958404541
2012-01-13,4.574610233306885
2012-01-17,4.61415958404541
2012-01-18,4.607569694519043
2012-01-19,4.594385623931885
2012-01-20,4.666894435882568
2012-01-23,4.666894435882568
2012-01-24,4.666894435882568
2012-01-25,4.653710842132568
2012-01-26,4.653710842132568
2012-01-27,4.640526294708252
2012-01-30,4.6734843254089355
2012-01-31,4.666894435882568
2012-02-01,4.666894435882568
2012-02-02,4.6800761222839355
2012-02-03,4.66030216217041
2012-02-06,4.62075138092041
2012-02-07,4.633935451507568
2012-02-08,4.6800761222839355
2012-02-09,4.627343654632568
2012-02-10,4.647118091583252
2012-02-13,4.6800761222839355
2012-02-14,4.647118091583252
2012-02-15,4.66030216217041
2012-02-16,4.6734843254089355
2012-02-17,4.6734843254089355
2012-02-21,4.6866679191589355
2012-02-22,4.647118091583252
2012-02-23,4.693260192871094
2012-02-24,4.6866679191589355
2012-02-27,4.66030216217041
2012-02-28,4.653710842132568
2012-02-29,4.666894435882568
2012-03-01,4.647118091583252
2012-03-02,4.633935451507568
2012-03-05,4.693260192871094
2012-03-06,4.666894435882568
2012-03-07,4.647118091583252
2012-03-08,4.647118091583252
2012-03-09,4.376860618591309
2012-03-12,4.192294120788574
2012-03-13,4.3504958152771
2012-03-14,4.43618631362915
2012-03-15,4.390042781829834
2012-03-16,4.38345193862915
2012-03-19,4.482326984405518
2012-03-20,4.508692741394043
2012-03-21,4.528469085693359
2012-03-22,4.633935451507568
2012-03-23,4.61415958404541
2012-03-26,4.640526294708252
2012-03-27,4.667863845825195
2012-03-28,4.5790181159973145
2012-03-29,4.5516791343688965
2012-03-30,4.469667434692383
2012-04-02,4.4013237953186035
2012-04-03,4.476502418518066
2012-04-04,4.462833881378174
2012-04-05,4.5516791343688965
2012-04-09,4.490170478820801
2012-04-10,4.449163436889648
2012-04-11,4.558514595031738
2012-04-12,4.469667434692383
2012-04-13,4.483336448669434
2012-04-16,4.476502418518066
2012-04-17,4.5311760902404785
2012-04-18,4.5516791343688965
2012-04-19,4.565349102020264
2012-04-20,4.572185516357422
2012-04-23,4.572185516357422
2012-04-24,4.592686653137207
2012-04-25,4.620024681091309
2012-04-26,4.661028861999512
2012-04-27,4.681533336639404
2012-04-30,4.702035427093506
2012-05-01,4.715705394744873
2012-05-02,4.688366889953613
2012-05-03,4.695201873779297
2012-05-04,4.667863845825195
2012-05-07,4.620024681091309
2012-05-08,4.606353282928467
2012-05-09,4.538012981414795
2012-05-10,4.544846534729004
2012-05-11,4.544846534729004
2012-05-14,4.565349102020264
2012-05-15,4.58585262298584
2012-05-16,4.647361755371094
2012-05-17,4.640526294708252
2012-05-18,4.633691787719727
2012-05-21,4.729373455047607
2012-05-22,4.749875545501709
2012-05-23,4.722538471221924
2012-05-24,4.736209392547607
2012-05-25,4.544846534729004
2012-05-29,4.5790181159973145
2012-05-30,4.544846534729004
2012-05-31,4.5516791343688965
2012-06-01,4.5516791343688965
2012-06-04,4.50383996963501
2012-06-05,4.544846534729004
2012-06-06,4.544846534729004
2012-06-07,4.544846534729004
2012-06-08,4.5790181159973145
2012-06-11,4.592686653137207
2012-06-12,4.544846534729004
2012-06-13,4.620024681091309
2012-06-14,4.681533336639404
2012-06-15,4.661028861999512
2012-06-18,4.80455207824707
2012-06-19,4.8318891525268555
2012-06-20,4.872895240783691
2012-06-21,4.879997253417969
2012-06-22,4.858687877655029
2012-06-25,4.887100696563721
2012-06-26,4.894206523895264
2012-06-27,4.929722785949707
2012-06-28,4.922618389129639
2012-06-29,5.0078582763671875
2012-07-02,5.022065162658691
2012-07-03,5.029169082641602
2012-07-05,5.000755310058594
2012-07-06,4.951030731201172
2012-07-09,4.96523904800415
2012-07-10,4.851584434509277
2012-07-11,4.858687877655029
2012-07-12,4.78765344619751
2012-07-13,4.858687877655029
2012-07-16,4.879997253417969
2012-07-17,4.858687877655029
2012-07-18,4.858687877655029
2012-07-19,4.80186128616333
2012-07-20,4.830275058746338
2012-07-23,4.816067695617676
2012-07-24,4.816067695617676
2012-07-25,4.823172092437744
2012-07-26,4.830275058746338
2012-07-27,4.872895240783691
2012-07-30,4.872895240783691
2012-07-31,4.830275058746338
2012-08-01,4.901309967041016
2012-08-02,4.872895240783691
2012-08-03,4.879997253417969
2012-08-06,4.9155144691467285
2012-08-07,4.936822414398193
2012-08-08,4.851584434509277
2012-08-09,4.865790843963623
2012-08-10,4.887100696563721
2012-08-13,4.901309967041016
2012-08-14,4.908411502838135
2012-08-15,4.929722785949707
2012-08-16,4.737931728363037
2012-08-17,4.7734479904174805
2012-08-20,4.78765344619751
2012-08-21,4.780551433563232
2012-08-22,4.759241104125977
2012-08-23,4.752139091491699
2012-08-24,4.794759273529053
2012-08-27,4.7734479904174805
2012-08-28,4.780551433563232
2012-08-29,4.823172092437744
2012-08-30,4.865790843963623
2012-08-31,4.894206523895264
2012-09-04,4.943929672241211
2012-09-05,4.922618389129639
2012-09-06,4.929722785949707
2012-09-07,4.951030731201172
2012-09-10,4.958134174346924
2012-09-11,4.936822414398193
2012-09-12,4.979445457458496
2012-09-13,5.014964580535889
2012-09-14,5.192545413970947
2012-09-17,5.299095153808594
2012-09-18,5.121510982513428
2012-09-19,5.206751346588135
2012-09-20,5.341713905334473
2012-09-21,5.398543834686279
2012-09-24,5.419853210449219
2012-09-25,5.320404529571533
2012-09-26,5.246715545654297
2012-09-27,5.195131301879883
2012-09-28,5.195131301879883
2012-10-01,5.239346027374268
2012-10-02,5.231978416442871
2012-10-03,5.099335670471191
2012-10-04,5.114073753356934
2012-10-05,5.14354944229126
2012-10-08,5.1656575202941895
2012-10-09,5.106705188751221
2012-10-10,5.018278121948242
2012-10-11,5.040383338928223
2012-10-12,4.974063873291016
2012-10-15,4.760363578796387
2012-10-16,4.8561601638793945
2012-10-17,4.974063873291016
2012-10-18,4.951956272125244
2012-10-19,4.885633945465088
2012-10-22,4.922479629516602
2012-10-23,4.878267288208008
2012-10-24,4.944587230682373
2012-10-25,4.951956272125244
2012-10-26,4.929850101470947
2012-10-31,5.047752380371094
2012-11-01,5.018278121948242
2012-11-02,4.966692924499512
2012-11-05,4.951956272125244
2012-11-06,4.944587230682373
2012-11-07,4.870898723602295
2012-11-08,4.67930269241333
2012-11-09,4.716148853302002
2012-11-12,4.6056132316589355
2012-11-13,4.347700595855713
2012-11-14,4.148736953735352
2012-11-15,4.310853481292725
2012-11-16,4.561399936676025
2012-11-19,4.5466628074646
2012-11-20,4.6056132316589355
2012-11-21,4.642458915710449
2012-11-23,4.716148853302002
2012-11-26,4.760363578796387
2012-11-27,4.811945915222168
2012-11-28,4.775101184844971
2012-11-29,4.885633945465088
2012-11-30,4.944587230682373
2012-12-03,4.907741546630859
2012-12-04,4.937219142913818
2012-12-05,4.900373458862305
2012-12-06,4.863528251647949
2012-12-07,4.8561601638793945
2012-12-10,4.8561601638793945
2012-12-11,4.8561601638793945
2012-12-12,4.834051132202148
2012-12-13,4.841421604156494
2012-12-14,4.841421604156494
2012-12-17,4.8561601638793945
2012-12-18,4.8561601638793945
2012-12-19,4.848791122436523
2012-12-20,4.85647439956665
2012-12-21,4.825740337371826
2012-12-24,4.848791122436523
2012-12-26,4.85647439956665
2012-12-27,4.7949981689453125
2012-12-28,4.725841999053955
2012-12-31,4.85647439956665
2013-01-02,4.979424476623535
2013-01-03,5.06395149230957
2013-01-04,5.079321384429932
2013-01-07,5.1023736000061035
2013-01-08,5.079321384429932
2013-01-09,5.125425338745117
2013-01-10,5.1023736000061035
2013-01-11,5.1331095695495605
2013-01-14,5.117740154266357
2013-01-15,5.1100568771362305
2013-01-16,5.117740154266357
2013-01-17,5.1715312004089355
2013-01-18,5.1715312004089355
2013-01-22,5.279110908508301
2013-01-23,5.286794662475586
2013-01-24,5.3021650314331055
2013-01-25,5.3021650314331055
2013-01-28,5.3021650314331055
2013-01-29,5.317532539367676
2013-01-30,5.355953693389893
2013-01-31,5.379006862640381
2013-02-01,5.4481658935546875
2013-02-04,5.309849262237549
2013-02-05,5.286794662475586
2013-02-06,5.317532539367676
2013-02-07,5.271427154541016
2013-02-08,5.271427154541016
2013-02-11,5.325216770172119
2013-02-12,5.309849262237549
2013-02-13,5.325216770172119
2013-02-14,5.3329010009765625
2013-02-15,5.317532539367676
2013-02-19,5.3329010009765625
2013-02-20,5.256056785583496
2013-02-21,5.286794662475586
2013-02-22,5.294480800628662
2013-02-25,5.271427154541016
2013-02-26,5.294480800628662
2013-02-27,5.317532539367676
2013-02-28,5.409746170043945
2013-03-01,5.440481185913086
2013-03-04,5.440481185913086
2013-03-05,5.494273662567139
2013-03-06,5.379006862640381
2013-03-07,5.478902816772461
2013-03-08,5.463534355163574
2013-03-11,5.509639263153076
2013-03-12,5.5326924324035645
2013-03-13,5.555746078491211
2013-03-14,5.671011447906494
2013-03-15,5.809325695037842
2013-03-18,5.578797817230225
2013-03-19,5.640273571014404
2013-03-20,5.694064140319824
2013-03-21,5.740169525146484
2013-03-22,5.786275863647461
2013-03-25,5.840066432952881
2013-03-26,5.816163063049316
2013-03-27,5.85599946975708
2013-03-28,6.00738000869751
2013-04-01,5.8480329513549805
2013-04-02,5.776326656341553
2013-04-03,5.728521823883057
2013-04-04,5.7683587074279785
2013-04-05,5.840066432952881
2013-04-08,5.87990140914917
2013-04-09,5.792262077331543
2013-04-10,5.85599946975708
2013-04-11,5.840066432952881
2013-04-12,5.863966464996338
2013-04-15,5.672750473022461
2013-04-16,5.7683587074279785
2013-04-17,5.688684463500977
2013-04-18,5.672750473022461
2013-04-19,5.7364888191223145
2013-04-22,5.7444562911987305
2013-04-23,5.816163063049316
2013-04-24,5.784292697906494
2013-04-25,5.8480329513549805
2013-04-26,5.85599946975708
2013-04-29,5.87990140914917
2013-04-30,5.672750473022461
2013-05-01,5.648849010467529
2013-05-02,5.656815052032471
2013-05-03,5.545273303985596
2013-05-06,5.648849010467529
2013-05-07,5.664783000946045
2013-05-08,5.720554828643799
2013-05-09,5.688684463500977
2013-05-10,5.601044178009033
2013-05-13,5.585111618041992
2013-05-14,5.624945163726807
2013-05-15,5.585111618041992
2013-05-16,5.648849010467529
2013-05-17,5.664783000946045
2013-05-20,5.672750473022461
2013-05-21,5.609011650085449
2013-05-22,5.569174289703369
2013-05-23,5.505435943603516
2013-05-24,5.505435943603516
2013-05-28,5.417794227600098
2013-05-29,5.234547138214111
2013-05-30,5.4576334953308105
2013-05-31,5.385926723480225
2013-06-03,5.314218997955322
2013-06-04,5.425763130187988
2013-06-05,5.377958297729492
2013-06-06,5.505435943603516
2013-06-07,5.521370887756348
2013-06-10,5.545273303985596
2013-06-11,5.505435943603516
2013-06-12,5.354055404663086
2013-06-13,5.553239345550537
2013-06-14,5.593078136444092
2013-06-17,5.585111618041992
2013-06-18,5.616978645324707
2013-06-19,5.561208724975586
2013-06-20,5.298285961151123
2013-06-21,5.417794227600098
2013-06-24,5.369992256164551
2013-06-25,5.489502429962158
2013-06-26,5.522671222686768
2013-06-27,5.580717086791992
2013-06-28,5.613887786865234
2013-07-01,5.605593681335449
2013-07-02,5.564134120941162
2013-07-03,5.506086349487305
2013-07-05,5.174394130706787
2013-07-08,5.099764347076416
2013-07-09,5.141225337982178
2013-07-10,5.033423900604248
2013-07-11,5.166103363037109
2013-07-12,5.174394130706787
2013-07-15,5.331948757171631
2013-07-16,5.315363883972168
2013-07-17,5.315363883972168
2013-07-18,5.232441425323486
2013-07-19,5.2821946144104
2013-07-22,5.406579971313477
2013-07-23,5.373409748077393
2013-07-24,5.249025344848633
2013-07-25,5.406579971313477
2013-07-26,5.423163414001465
2013-07-29,5.406579971313477
2013-07-30,5.456332206726074
2013-07-31,5.340240001678467
2013-08-01,5.257317543029785
2013-08-02,5.2821946144104
2013-08-05,5.32365608215332
2013-08-06,5.298779010772705
2013-08-07,5.01684045791626
2013-08-08,5.091470718383789
2013-08-09,5.141225337982178
2013-08-12,5.249025344848633
2013-08-13,5.190980434417725
2013-08-14,5.132932662963867
2013-08-15,5.058302879333496
2013-08-16,5.033423900604248
2013-08-19,4.618810653686523
2013-08-20,4.784657001495361
2013-08-21,4.817826271057129
2013-08-22,4.9090423583984375
2013-08-23,5.025134086608887
