Date,FSS
2010-04-15,8.169537544250488
2010-04-16,8.195146560668945
2010-04-19,8.195146560668945
2010-04-20,8.365878105163574
2010-04-21,8.31466007232666
2010-04-22,8.545148849487305
2010-04-23,8.673199653625488
2010-04-26,8.570758819580078
2010-04-27,8.17807388305664
2010-04-28,8.18661117553711
2010-04-29,8.698805809020996
2010-04-30,6.880509853363037
2010-05-03,6.863434791564941
2010-05-04,6.291481018066406
2010-05-05,6.300018787384033
2010-05-06,5.514650821685791
2010-05-07,5.574408054351807
2010-05-10,5.753676891326904
2010-05-11,5.745138645172119
2010-05-12,5.9329447746276855
2010-05-13,5.847579002380371
2010-05-14,5.617091178894043
2010-05-17,5.9329447746276855
2010-05-18,5.9329447746276855
2010-05-19,5.873189926147461
2010-05-20,5.429283142089844
2010-05-21,5.617091178894043
2010-05-24,5.446357250213623
2010-05-25,5.420748233795166
2010-05-26,5.600017070770264
2010-05-27,5.984165191650391
2010-05-28,5.813431739807129
2010-06-01,5.4036760330200195
2010-06-02,5.651236534118652
2010-06-03,5.591479301452637
2010-06-04,5.326845645904541
2010-06-07,5.121967315673828
2010-06-08,4.97684383392334
2010-06-09,4.97684383392334
2010-06-10,5.207331657409668
2010-06-11,5.241480350494385
2010-06-14,5.676848411560059
2010-06-15,5.737144947052002
2010-06-16,5.539017200469971
2010-06-17,5.564859867095947
2010-06-18,5.737144947052002
2010-06-21,5.676846027374268
2010-06-22,5.478714942932129
2010-06-23,5.521787643432617
2010-06-24,5.194444179534912
2010-06-25,5.513171672821045
2010-06-28,5.495944976806641
2010-06-29,5.246129512786865
2010-06-30,5.20305871963501
2010-07-01,4.9704718589782715
2010-07-02,4.987700462341309
2010-07-06,4.729269981384277
2010-07-07,5.030770778656006
2010-07-08,5.20305871963501
2010-07-09,5.315045356750488
2010-07-12,5.220287322998047
2010-07-13,5.409803867340088
2010-07-14,5.375344753265381
2010-07-15,5.306429862976074
2010-07-16,5.004929542541504
2010-07-19,5.030770778656006
2010-07-20,5.246129512786865
2010-07-21,5.194444179534912
2010-07-22,5.487330913543701
2010-07-23,5.685461044311523
2010-07-26,5.849132537841797
2010-07-27,5.8835906982421875
2010-07-28,5.892205715179443
2010-07-29,5.935277938842773
2010-07-30,5.134143352508545
2010-08-02,5.194444179534912
2010-08-03,5.047999858856201
2010-08-04,5.073841571807861
2010-08-05,5.065229892730713
2010-08-06,5.151373386383057
2010-08-09,5.1686015129089355
2010-08-10,5.022156715393066
2010-08-11,4.780957221984863
2010-08-12,4.737883567810059
2010-08-13,4.522526741027832
2010-08-16,4.634512424468994
2010-08-17,4.729269981384277
2010-08-18,4.849869251251221
2010-08-19,4.617283821105957
2010-08-20,4.6258978843688965
2010-08-23,4.3760833740234375
2010-08-24,4.341625690460205
2010-08-25,4.367467880249023
2010-08-26,4.31578254699707
2010-08-27,4.419153690338135
2010-08-30,4.462222576141357
2010-08-31,4.539755821228027
2010-09-01,4.737883567810059
2010-09-02,4.8412556648254395
2010-09-03,5.004929542541504
2010-09-07,4.737883567810059
2010-09-08,4.7895708084106445
2010-09-09,4.918785095214844
2010-09-10,4.892667293548584
2010-09-13,4.997137546539307
2010-09-14,4.831728458404541
2010-09-15,4.857842922210693
2010-09-16,4.779492378234863
2010-09-17,4.640199184417725
2010-09-20,4.918783664703369
2010-09-21,4.675022602081299
2010-09-22,4.631494045257568
2010-09-23,4.561846733093262
2010-09-24,4.840433597564697
2010-09-27,4.6924333572387695
2010-09-28,4.823021411895752
2010-09-29,4.6924333572387695
2010-09-30,4.6924333572387695
2010-10-01,4.657609939575195
2010-10-04,4.622786521911621
2010-10-05,4.7011399269104
2010-10-06,4.7011399269104
2010-10-07,4.6837286949157715
2010-10-08,4.735963344573975
2010-10-11,4.727258205413818
2010-10-12,4.7011399269104
2010-10-13,4.866550445556641
2010-10-14,4.936196327209473
2010-10-15,4.962315082550049
2010-10-18,5.023255825042725
2010-10-19,4.840433597564697
2010-10-20,4.944902420043945
2010-10-21,4.944902420043945
2010-10-22,4.979725360870361
2010-10-25,4.997137546539307
2010-10-26,5.005843162536621
2010-10-27,4.988431930541992
2010-10-28,4.90137243270874
2010-10-29,4.918783664703369
2010-11-01,4.6924333572387695
2010-11-02,4.709845542907715
2010-11-03,4.962315082550049
2010-11-04,5.362781524658203
2010-11-05,5.310545444488525
2010-11-08,5.28442907333374
2010-11-09,5.345370769500732
2010-11-10,5.3889007568359375
2010-11-11,5.319253444671631
2010-11-12,5.293137073516846
2010-11-15,5.397603988647461
2010-11-16,5.293137073516846
2010-11-17,5.275723934173584
2010-11-18,5.397603988647461
2010-11-19,5.571718692779541
2010-11-22,5.493368625640869
2010-11-23,5.40631103515625
2010-11-24,5.597838401794434
2010-11-26,5.536896228790283
2010-11-29,5.667486667633057
2010-11-30,5.580426216125488
2010-12-01,5.8067779541015625
2010-12-02,5.911247253417969
2010-12-03,6.041836738586426
2010-12-06,5.919954299926758
2010-12-07,5.8584699630737305
2010-12-08,5.691588401794434
2010-12-09,5.674020290374756
2010-12-10,5.630103588104248
2010-12-13,5.638887882232666
2010-12-14,5.682803630828857
2010-12-15,5.682803630828857
2010-12-16,5.7618536949157715
2010-12-17,5.753069877624512
2010-12-20,5.972655296325684
2010-12-21,5.919954299926758
2010-12-22,5.919954299926758
2010-12-23,5.981436252593994
2010-12-27,6.060487747192383
2010-12-28,6.192235469818115
2010-12-29,6.095622539520264
2010-12-30,6.174670219421387
2010-12-31,6.025353908538818
2011-01-03,6.315202713012695
2011-01-04,6.306418418884277
2011-01-05,6.306418418884277
2011-01-06,6.244935989379883
2011-01-07,6.517218589782715
2011-01-10,6.526003837585449
2011-01-11,6.526003837585449
2011-01-12,6.71923303604126
2011-01-13,6.754368782043457
2011-01-14,6.71923303604126
2011-01-18,6.6050519943237305
2011-01-19,6.323987007141113
2011-01-20,6.174670219421387
2011-01-21,5.99022102355957
2011-01-24,6.157102584838867
2011-01-25,6.236154079437256
2011-01-26,6.534785270690918
2011-01-27,6.473303318023682
2011-01-28,6.121969223022461
2011-01-31,6.113186359405518
2011-02-01,6.297635078430176
2011-02-02,6.165887832641602
2011-02-03,6.14832067489624
2011-02-04,6.113186359405518
2011-02-07,6.323987007141113
2011-02-08,6.244935989379883
2011-02-09,6.262503147125244
2011-02-10,6.2712860107421875
2011-02-11,6.411819934844971
2011-02-14,6.297635078430176
2011-02-15,6.165887832641602
2011-02-16,6.104402542114258
2011-02-17,6.078055381774902
2011-02-18,6.095622539520264
2011-02-22,5.753069877624512
2011-02-23,5.489570617675781
2011-02-24,5.498354434967041
2011-02-25,5.700370788574219
2011-02-28,5.682803630828857
2011-03-01,5.5334882736206055
2011-03-02,5.621319770812988
2011-03-03,5.586186408996582
2011-03-04,5.445654392242432
2011-03-07,5.313906669616699
2011-03-08,5.42808723449707
2011-03-09,5.42808723449707
2011-03-10,5.2436370849609375
2011-03-11,4.865955352783203
2011-03-14,4.82204008102417
2011-03-15,4.663938522338867
2011-03-16,4.874740123748779
2011-03-17,4.839605331420898
2011-03-18,4.839605331420898
2011-03-21,4.988923072814941
2011-03-22,5.507138729095459
2011-03-23,5.542271614074707
2011-03-24,5.489570617675781
2011-03-25,5.586186408996582
2011-03-28,5.594970226287842
2011-03-29,5.603754043579102
2011-03-30,5.709153652191162
2011-03-31,5.717939376831055
2011-04-01,5.691588401794434
2011-04-04,5.744287014007568
2011-04-05,5.717939376831055
2011-04-06,5.735505104064941
2011-04-07,5.700370788574219
2011-04-08,5.700370788574219
2011-04-11,5.691588401794434
2011-04-12,5.480788230895996
2011-04-13,5.507138729095459
2011-04-14,5.577404975891113
2011-04-15,5.621319770812988
2011-04-18,5.568621635437012
2011-04-19,5.568621635437012
2011-04-20,5.682803630828857
2011-04-21,5.700370788574219
2011-04-25,5.674020290374756
2011-04-26,5.849686145782471
2011-04-27,5.849686145782471
2011-04-28,6.025353908538818
2011-04-29,5.928738117218018
2011-05-02,5.937520980834961
2011-05-03,5.823338985443115
2011-05-04,5.726721286773682
2011-05-05,5.744287014007568
2011-05-06,5.735505104064941
2011-05-09,5.779420375823975
2011-05-10,5.981436252593994
2011-05-11,5.779420375823975
2011-05-12,5.770637035369873
2011-05-13,5.717939376831055
2011-05-16,5.594970226287842
2011-05-17,5.454437732696533
2011-05-18,5.507138729095459
2011-05-19,5.594970226287842
2011-05-20,5.524705410003662
2011-05-23,5.419304370880127
2011-05-24,5.43687105178833
2011-05-25,5.445654392242432
2011-05-26,5.577404975891113
2011-05-27,5.568621635437012
2011-05-31,5.770637035369873
2011-06-01,5.331472396850586
2011-06-02,5.2963385581970215
2011-06-03,5.234856128692627
2011-06-06,5.129456043243408
2011-06-07,5.138236999511719
2011-06-08,5.067972183227539
2011-06-09,5.226073265075684
2011-06-10,5.129456043243408
2011-06-13,5.103105068206787
2011-06-14,5.261202812194824
2011-06-15,5.129456043243408
2011-06-16,5.129456043243408
2011-06-17,5.252422332763672
2011-06-20,5.313906669616699
2011-06-21,5.551055431365967
2011-06-22,5.542271614074707
2011-06-23,5.515920162200928
2011-06-24,5.551055431365967
2011-06-27,5.647672176361084
2011-06-28,5.700370788574219
2011-06-29,5.682803630828857
2011-06-30,5.7618536949157715
2011-07-01,5.919954299926758
2011-07-05,5.946303367614746
2011-07-06,5.832120418548584
2011-07-07,5.902385711669922
2011-07-08,5.8145551681518555
2011-07-11,5.586186408996582
2011-07-12,5.524705410003662
2011-07-13,5.551055431365967
2011-07-14,5.454437732696533
2011-07-15,5.507138729095459
2011-07-18,5.3490376472473145
2011-07-19,5.43687105178833
2011-07-20,5.454437732696533
2011-07-21,5.594970226287842
2011-07-22,5.524705410003662
2011-07-25,5.419304370880127
2011-07-26,5.3490376472473145
2011-07-27,5.067972183227539
2011-07-28,5.0064897537231445
2011-07-29,5.076753616333008
2011-08-01,5.059187889099121
2011-08-02,4.778122901916504
2011-08-03,4.865955352783203
2011-08-04,4.558541297912598
2011-08-05,4.7869062423706055
2011-08-08,4.295040607452393
2011-08-09,4.549756050109863
2011-08-10,4.049108028411865
2011-08-11,4.356524467468262
2011-08-12,4.295040607452393
2011-08-15,4.435572624206543
2011-08-16,4.242341041564941
2011-08-17,4.312607765197754
2011-08-18,3.926140308380127
2011-08-19,3.7680416107177734
2011-08-22,3.9700584411621094
2011-08-23,4.259907245635986
2011-08-24,4.470707416534424
2011-08-25,4.277474403381348
2011-08-26,4.391656875610352
2011-08-29,4.769340515136719
2011-08-30,4.945004940032959
2011-08-31,4.7869062423706055
2011-09-01,4.602457046508789
2011-09-02,4.215989589691162
2011-09-06,4.172071933746338
2011-09-07,4.365306377410889
2011-09-08,4.2247748374938965
2011-09-09,4.0754570960998535
2011-09-12,4.119374752044678
2011-09-13,4.347741603851318
2011-09-14,4.523406028747559
2011-09-15,4.602457046508789
2011-09-16,4.584888935089111
2011-09-19,4.418008327484131
2011-09-20,4.242341041564941
2011-09-21,3.952493190765381
2011-09-22,3.899792432785034
2011-09-23,3.926140308380127
2011-09-26,4.093024730682373
2011-09-27,4.172071933746338
2011-09-28,3.908573627471924
2011-09-29,4.057890892028809
2011-09-30,3.882223606109619
2011-10-03,3.5748090744018555
2011-10-04,4.013974666595459
2011-10-05,4.040324687957764
2011-10-06,4.110589504241943
2011-10-07,3.908573627471924
2011-10-10,4.057890892028809
2011-10-11,3.9437081813812256
2011-10-12,3.952493190765381
2011-10-13,3.776825189590454
2011-10-14,3.952493190765381
2011-10-17,3.7416915893554688
2011-10-18,3.9700584411621094
2011-10-19,3.8383090496063232
2011-10-20,3.8470919132232666
2011-10-21,4.005190849304199
2011-10-24,4.154506206512451
2011-10-25,3.926140308380127
2011-10-26,4.057890892028809
2011-10-27,4.505839824676514
2011-10-28,4.303824424743652
2011-10-31,4.145724296569824
2011-11-01,3.7504751682281494
2011-11-02,3.7153425216674805
2011-11-03,3.609942674636841
2011-11-04,3.548460006713867
2011-11-07,3.776825189590454
2011-11-08,3.8558766841888428
2011-11-09,3.522108793258667
2011-11-10,3.5396761894226074
2011-11-11,3.5748090744018555
2011-11-14,3.522108793258667
2011-11-15,3.504542112350464
2011-11-16,3.4606270790100098
2011-11-17,3.4167094230651855
2011-11-18,3.469409465789795
2011-11-21,3.3025259971618652
2011-11-22,3.3113090991973877
2011-11-23,3.1795594692230225
2011-11-25,3.07416033744812
2011-11-28,3.232259511947632
2011-11-29,3.2849597930908203
2011-11-30,3.2410426139831543
2011-12-01,3.214693069458008
2011-12-02,3.3464431762695312
2011-12-05,3.5133254528045654
2011-12-06,3.636291027069092
2011-12-07,3.618725061416626
2011-12-08,3.5396761894226074
2011-12-09,3.653857946395874
2011-12-12,3.5923759937286377
2011-12-13,3.5923759937286377
2011-12-14,3.618725061416626
2011-12-15,3.671424388885498
2011-12-16,3.7943918704986572
2011-12-19,3.7153425216674805
2011-12-20,3.75925874710083
2011-12-21,3.6626412868499756
2011-12-22,3.724123954772949
2011-12-23,3.7680416107177734
2011-12-27,3.680208921432495
2011-12-28,3.548460006713867
2011-12-29,3.680208921432495
2011-12-30,3.6450753211975098
2012-01-03,3.7416915893554688
2012-01-04,3.5923759937286377
2012-01-05,3.653857946395874
2012-01-06,3.5308923721313477
2012-01-09,3.407926321029663
2012-01-10,3.2937428951263428
2012-01-11,3.627509593963623
2012-01-12,3.618725061416626
2012-01-13,3.5133254528045654
2012-01-17,3.486976146697998
2012-01-18,3.5133254528045654
2012-01-19,3.609942674636841
2012-01-20,3.7065579891204834
2012-01-23,3.7065579891204834
2012-01-24,3.7416915893554688
2012-01-25,3.732908010482788
2012-01-26,3.7153425216674805
2012-01-27,3.671424388885498
2012-01-30,3.6450753211975098
2012-01-31,3.7153425216674805
2012-02-01,3.8470919132232666
2012-02-02,3.917358636856079
2012-02-03,4.066674709320068
2012-02-06,4.093024730682373
2012-02-07,4.049108028411865
2012-02-08,4.119374752044678
2012-02-09,4.110589504241943
2012-02-10,3.917358636856079
2012-02-13,3.9612746238708496
2012-02-14,3.899792432785034
2012-02-15,3.882223606109619
2012-02-16,4.022757530212402
2012-02-17,4.022757530212402
2012-02-21,3.9788401126861572
2012-02-22,3.899792432785034
2012-02-23,4.022757530212402
2012-02-24,4.18964147567749
2012-02-27,4.198424339294434
2012-02-28,4.207207679748535
2012-02-29,4.128158092498779
2012-03-01,4.084240436553955
2012-03-02,3.803175926208496
2012-03-05,3.882223606109619
2012-03-06,3.7504751682281494
2012-03-07,3.776825189590454
2012-03-08,3.803175926208496
2012-03-09,3.8910071849823
2012-03-12,3.8383090496063232
2012-03-13,4.022757530212402
2012-03-14,5.076753616333008
2012-03-15,4.857172966003418
2012-03-16,5.173371315002441
2012-03-19,5.032839775085449
2012-03-20,4.874740123748779
2012-03-21,4.82204008102417
2012-03-22,4.725423812866211
2012-03-23,4.690289497375488
2012-03-26,4.8308234214782715
2012-03-27,4.7869062423706055
2012-03-28,4.82204008102417
2012-03-29,4.874740123748779
2012-03-30,4.883523464202881
2012-04-02,5.182154655456543
2012-04-03,4.980139255523682
2012-04-04,4.874740123748779
2012-04-05,4.953789710998535
2012-04-09,4.663938522338867
2012-04-10,4.540971755981445
2012-04-11,4.663938522338867
2012-04-12,4.927437782287598
2012-04-13,4.760556221008301
2012-04-16,4.769340515136719
2012-04-17,4.901088714599609
2012-04-18,4.839605331420898
2012-04-19,4.742987632751465
2012-04-20,4.69907283782959
2012-04-23,4.523406028747559
2012-04-24,4.602457046508789
2012-04-25,4.672723770141602
2012-04-26,4.6463727951049805
2012-04-27,4.742987632751465
2012-04-30,4.53218936920166
2012-05-01,4.479489326477051
2012-05-02,4.558541297912598
2012-05-03,4.409224033355713
2012-05-04,4.400440692901611
2012-05-07,4.611241340637207
2012-05-08,4.82204008102417
2012-05-09,4.8308234214782715
2012-05-10,4.778122901916504
2012-05-11,4.558541297912598
2012-05-14,4.523406028747559
2012-05-15,4.576107025146484
2012-05-16,4.330173969268799
2012-05-17,4.101808547973633
2012-05-18,4.005190849304199
2012-05-21,4.259907245635986
2012-05-22,4.093024730682373
2012-05-23,4.215989589691162
2012-05-24,4.251124382019043
2012-05-25,4.286258220672607
2012-05-29,4.330173969268799
2012-05-30,4.259907245635986
2012-05-31,4.374091625213623
2012-06-01,4.172071933746338
2012-06-04,4.093024730682373
2012-06-05,3.9788401126861572
2012-06-06,4.066674709320068
2012-06-07,4.040324687957764
2012-06-08,4.180858135223389
2012-06-11,3.987623929977417
2012-06-12,4.084240436553955
2012-06-13,3.9700584411621094
2012-06-14,4.110589504241943
2012-06-15,4.207207679748535
2012-06-18,4.013974666595459
2012-06-19,4.242341041564941
2012-06-20,4.163292407989502
2012-06-21,4.945004940032959
2012-06-22,5.129456043243408
2012-06-25,4.874740123748779
2012-06-26,4.769340515136719
2012-06-27,4.901088714599609
2012-06-28,4.8308234214782715
2012-06-29,5.129456043243408
2012-07-02,5.3051228523254395
2012-07-03,5.2875566482543945
2012-07-05,5.269990921020508
2012-07-06,5.147022724151611
2012-07-09,5.111889362335205
2012-07-10,5.050407409667969
2012-07-11,5.041622638702393
2012-07-12,5.050407409667969
2012-07-13,5.234856128692627
2012-07-16,5.050407409667969
2012-07-17,5.269990921020508
2012-07-18,5.217289924621582
2012-07-19,5.208506107330322
2012-07-20,5.067972183227539
2012-07-23,4.909873008728027
2012-07-24,4.7869062423706055
2012-07-25,4.848389625549316
2012-07-26,4.97135591506958
2012-07-27,5.261202812194824
2012-07-30,5.182154655456543
2012-07-31,4.980139255523682
2012-08-01,4.751771926879883
2012-08-02,4.69907283782959
2012-08-03,4.909873008728027
2012-08-06,5.1645894050598145
2012-08-07,5.234856128692627
2012-08-08,5.1645894050598145
2012-08-09,5.190938949584961
2012-08-10,5.173371315002441
2012-08-13,5.2436370849609375
2012-08-14,5.173371315002441
2012-08-15,5.269990921020508
2012-08-16,5.261202812194824
2012-08-17,5.269990921020508
2012-08-20,5.445654392242432
2012-08-21,5.384171962738037
2012-08-22,5.313906669616699
2012-08-23,5.217289924621582
2012-08-24,5.2436370849609375
2012-08-27,5.234856128692627
2012-08-28,5.2436370849609375
2012-08-29,5.2436370849609375
2012-08-30,5.217289924621582
2012-08-31,5.2436370849609375
2012-09-04,5.36660623550415
2012-09-05,5.445654392242432
2012-09-06,5.489570617675781
2012-09-07,5.594970226287842
2012-09-10,5.621319770812988
2012-09-11,5.6564531326293945
2012-09-12,5.489570617675781
2012-09-13,5.709153652191162
2012-09-14,5.726721286773682
2012-09-17,5.770637035369873
2012-09-18,5.726721286773682
2012-09-19,5.700370788574219
2012-09-20,5.682803630828857
2012-09-21,5.717939376831055
2012-09-24,5.665238857269287
2012-09-25,5.47200345993042
2012-09-26,5.542271614074707
2012-09-27,5.630103588104248
2012-09-28,5.551055431365967
2012-10-01,5.551055431365967
2012-10-02,5.568621635437012
2012-10-03,5.419304370880127
2012-10-04,5.454437732696533
2012-10-05,5.445654392242432
2012-10-08,5.498354434967041
2012-10-09,5.261202812194824
2012-10-10,5.322690010070801
2012-10-11,5.498354434967041
2012-10-12,5.559839725494385
2012-10-15,5.603754043579102
2012-10-16,5.6125383377075195
2012-10-17,5.621319770812988
2012-10-18,5.524705410003662
2012-10-19,5.234856128692627
2012-10-22,5.261202812194824
2012-10-23,5.217289924621582
2012-10-24,5.1558051109313965
2012-10-25,5.094322681427002
2012-10-26,5.120671272277832
2012-10-31,5.067972183227539
2012-11-01,5.261202812194824
2012-11-02,5.032839775085449
2012-11-05,5.050407409667969
2012-11-06,5.173371315002441
2012-11-07,4.8308234214782715
2012-11-08,4.760556221008301
2012-11-09,4.9186553955078125
2012-11-12,4.9186553955078125
2012-11-13,4.8308234214782715
2012-11-14,4.637590408325195
2012-11-15,4.637590408325195
2012-11-16,4.567323207855225
2012-11-19,4.707857608795166
2012-11-20,4.672723770141602
2012-11-21,4.73420524597168
2012-11-23,4.7869062423706055
2012-11-26,4.909873008728027
2012-11-27,4.945004940032959
2012-11-28,5.103105068206787
2012-11-29,5.269990921020508
2012-11-30,5.1645894050598145
2012-12-03,5.313906669616699
2012-12-04,5.524705410003662
2012-12-05,5.454437732696533
2012-12-06,5.586186408996582
2012-12-07,5.577404975891113
2012-12-10,5.621319770812988
2012-12-11,5.884819984436035
2012-12-12,6.14832067489624
2012-12-13,6.025353908538818
2012-12-14,5.972655296325684
2012-12-17,6.14832067489624
2012-12-18,6.323987007141113
2012-12-19,6.36790132522583
2012-12-20,6.561135292053223
2012-12-21,6.499651908874512
2012-12-24,6.4557366371154785
2012-12-26,6.385469436645508
2012-12-27,6.578702449798584
2012-12-28,6.543570041656494
2012-12-31,6.6841044425964355
2013-01-02,7.035435676574707
2013-01-03,6.877334117889404
2013-01-04,6.9212541580200195
2013-01-07,6.789500713348389
2013-01-08,6.824635028839111
2013-01-09,6.947600364685059
2013-01-10,6.859768390655518
2013-01-11,6.868550777435303
2013-01-14,6.859768390655518
2013-01-15,7.009084224700928
2013-01-16,6.877334117889404
2013-01-17,6.947600364685059
2013-01-18,6.930033206939697
2013-01-22,7.017867565155029
2013-01-23,6.850986480712891
2013-01-24,7.061784744262695
2013-01-25,7.105700492858887
2013-01-28,7.114485740661621
2013-01-29,7.149618148803711
2013-01-30,7.035435676574707
2013-01-31,7.061784744262695
2013-02-01,7.369202613830566
2013-02-04,6.982734203338623
2013-02-05,7.053000450134277
2013-02-06,7.017867565155029
2013-02-07,7.061784744262695
2013-02-08,7.096920013427734
2013-02-11,7.175968647003174
2013-02-12,7.255019187927246
2013-02-13,7.202315807342529
2013-02-14,7.2901506423950195
2013-02-15,7.307715892791748
2013-02-19,7.2901506423950195
2013-02-20,7.000301837921143
2013-02-21,7.009084224700928
2013-02-22,7.193532943725586
2013-02-25,6.7807183265686035
2013-02-26,6.9036865234375
2013-02-27,6.9124674797058105
2013-02-28,6.850986480712891
2013-03-01,6.789500713348389
2013-03-04,6.578702449798584
2013-03-05,6.763153553009033
2013-03-06,6.789500713348389
2013-03-07,6.763153553009033
2013-03-08,6.745584487915039
2013-03-11,6.815852642059326
2013-03-12,6.771936416625977
2013-03-13,6.666535377502441
2013-03-14,6.850986480712891
2013-03-15,6.561135292053223
2013-03-18,6.631404876708984
2013-03-19,7.22866678237915
2013-03-20,7.316502571105957
2013-03-21,7.334068298339844
2013-03-22,7.255019187927246
2013-03-25,7.369202613830566
2013-03-26,7.272582054138184
2013-03-27,7.255019187927246
2013-03-28,7.149618148803711
2013-04-01,6.96516752243042
2013-04-02,6.815852642059326
2013-04-03,6.561135292053223
2013-04-04,6.5962700843811035
2013-04-05,6.429386138916016
2013-04-08,6.5874857902526855
2013-04-09,6.446953773498535
2013-04-10,6.886119365692139
2013-04-11,6.789500713348389
2013-04-12,6.754368782043457
2013-04-15,6.482085227966309
2013-04-16,6.508436679840088
2013-04-17,6.499651908874512
2013-04-18,6.473303318023682
2013-04-19,6.5874857902526855
2013-04-22,6.5523529052734375
2013-04-23,6.7280192375183105
2013-04-24,6.7807183265686035
2013-04-25,6.9036865234375
2013-04-26,6.6928863525390625
2013-04-29,6.745584487915039
2013-04-30,6.815852642059326
2013-05-01,6.5874857902526855
2013-05-02,6.666535377502441
2013-05-03,7.088134288787842
2013-05-06,7.000301837921143
2013-05-07,6.982734203338623
2013-05-08,7.009084224700928
2013-05-09,7.377982139587402
2013-05-10,7.36041784286499
2013-05-13,7.334068298339844
2013-05-14,7.536083221435547
2013-05-15,7.623918056488037
2013-05-16,7.650264739990234
2013-05-17,7.834717273712158
2013-05-20,7.904986381530762
2013-05-21,7.834717273712158
2013-05-22,7.694183826446533
2013-05-23,7.746883392333984
2013-05-24,7.764447212219238
2013-05-28,7.931334018707275
2013-05-29,7.87863302230835
2013-05-30,7.746883392333984
2013-05-31,7.702967166900635
2013-06-03,7.984033584594727
2013-06-04,8.03673267364502
2013-06-05,7.4833831787109375
2013-06-06,7.6590471267700195
2013-06-07,7.746883392333984
2013-06-10,7.904986381530762
2013-06-11,7.641483306884766
2013-06-12,7.606351852416992
2013-06-13,7.7820143699646
2013-06-14,7.4833831787109375
2013-06-17,7.5887837409973145
2013-06-18,7.948899269104004
2013-06-19,7.6766180992126465
2013-06-20,7.439469814300537
2013-06-21,7.685400009155273
2013-06-24,7.272582054138184
2013-06-25,7.536083221435547
2013-06-26,7.694183826446533
2013-06-27,7.87863302230835
2013-06-28,7.685400009155273
2013-07-01,7.992814064025879
2013-07-02,7.852280616760254
2013-07-03,7.808363437652588
2013-07-05,8.106999397277832
2013-07-08,8.027949333190918
2013-07-09,8.396848678588867
2013-07-10,8.484682083129883
2013-07-11,8.598864555358887
2013-07-12,8.660347938537598
2013-07-15,8.633996963500977
2013-07-16,8.713048934936523
2013-07-17,8.862363815307617
2013-07-18,9.038030624389648
2013-07-19,8.93263053894043
2013-07-22,8.844796180725098
2013-07-23,8.730612754821777
2013-07-24,8.642780303955078
2013-07-25,8.774530410766602
2013-07-26,8.572516441345215
2013-07-29,8.475897789001465
2013-07-30,8.502248764038086
2013-07-31,8.519814491271973
2013-08-01,8.581299781799316
2013-08-02,8.4934663772583
2013-08-05,8.581299781799316
2013-08-06,8.335362434387207
2013-08-07,8.256316184997559
2013-08-08,8.396848678588867
2013-08-09,9.143431663513184
2013-08-12,9.222482681274414
2013-08-13,9.354228973388672
2013-08-14,9.573812484741211
2013-08-15,9.608945846557617
2013-08-16,9.749480247497559
2013-08-19,9.696779251098633
2013-08-20,9.872447967529297
2013-08-21,9.94271183013916
2013-08-22,9.890009880065918
2013-08-23,10.197429656982422
2013-08-26,10.302823066711426
2013-08-27,9.986627578735352
2013-08-28,10.056892395019531
2013-08-29,10.127161026000977
2013-08-30,10.250127792358398
2013-09-03,10.548763275146484
