Date,OCUL
2014-11-03,15.390000343322754
2014-11-04,15.199999809265137
2014-11-05,14.979999542236328
2014-11-06,15.510000228881836
2014-11-07,15.529999732971191
2014-11-10,15.569999694824219
2014-11-11,15.8100004196167
2014-11-12,16.0
2014-11-13,16.700000762939453
2014-11-14,16.8799991607666
2014-11-17,16.950000762939453
2014-11-18,16.899999618530273
2014-11-19,15.890000343322754
2014-11-20,15.420000076293945
2014-11-21,15.539999961853027
2014-11-24,16.799999237060547
2014-11-25,18.190000534057617
2014-11-26,17.56999969482422
2014-11-28,16.920000076293945
2014-12-01,17.059999465942383
2014-12-02,17.229999542236328
2014-12-03,17.670000076293945
2014-12-04,17.010000228881836
2014-12-05,18.43000030517578
2014-12-08,18.93000030517578
2014-12-09,18.040000915527344
2014-12-10,18.329999923706055
2014-12-11,18.549999237060547
2014-12-12,19.459999084472656
2014-12-15,19.270000457763672
2014-12-16,19.809999465942383
2014-12-17,20.239999771118164
2014-12-18,20.479999542236328
2014-12-19,21.739999771118164
2014-12-22,22.25
2014-12-23,22.229999542236328
2014-12-24,22.899999618530273
2014-12-26,23.020000457763672
2014-12-29,23.200000762939453
2014-12-30,22.299999237060547
2014-12-31,23.520000457763672
2015-01-02,24.469999313354492
2015-01-05,23.889999389648438
2015-01-06,20.93000030517578
2015-01-07,21.649999618530273
2015-01-08,21.3799991607666
2015-01-09,21.809999465942383
2015-01-12,21.770000457763672
2015-01-13,23.0
2015-01-14,22.600000381469727
2015-01-15,23.204999923706055
2015-01-16,24.8700008392334
2015-01-20,24.6200008392334
2015-01-21,25.0
2015-01-22,26.040000915527344
2015-01-23,26.350000381469727
2015-01-26,27.15999984741211
2015-01-27,27.770000457763672
2015-01-28,28.829999923706055
2015-01-29,30.229999542236328
2015-01-30,30.479999542236328
2015-02-02,30.670000076293945
2015-02-03,30.639999389648438
2015-02-04,30.06999969482422
2015-02-05,30.450000762939453
2015-02-06,30.81999969482422
2015-02-09,30.31999969482422
2015-02-10,30.489999771118164
2015-02-11,31.540000915527344
2015-02-12,31.260000228881836
2015-02-13,31.25
2015-02-17,31.299999237060547
2015-02-18,30.989999771118164
2015-02-19,31.31999969482422
2015-02-20,31.3700008392334
2015-02-23,34.43000030517578
2015-02-24,34.119998931884766
2015-02-25,33.630001068115234
2015-02-26,35.060001373291016
2015-02-27,35.77000045776367
2015-03-02,35.52000045776367
2015-03-03,35.97999954223633
2015-03-04,39.220001220703125
2015-03-05,39.7599983215332
2015-03-06,39.599998474121094
2015-03-09,40.25
2015-03-10,39.459999084472656
2015-03-11,43.0
2015-03-12,42.75
2015-03-13,42.95000076293945
2015-03-16,41.47999954223633
2015-03-17,42.279998779296875
2015-03-18,42.06999969482422
2015-03-19,42.20000076293945
2015-03-20,42.5
2015-03-23,42.34000015258789
2015-03-24,43.27000045776367
2015-03-25,41.38999938964844
2015-03-26,41.25
2015-03-27,42.31999969482422
2015-03-30,42.70000076293945
2015-03-31,41.98500061035156
2015-04-01,41.27000045776367
2015-04-02,40.88999938964844
2015-04-06,38.29999923706055
2015-04-07,31.049999237060547
2015-04-08,30.5
2015-04-09,28.540000915527344
2015-04-10,26.989999771118164
2015-04-13,28.450000762939453
2015-04-14,28.790000915527344
2015-04-15,27.639999389648438
2015-04-16,27.719999313354492
2015-04-17,26.350000381469727
2015-04-20,26.5
2015-04-21,25.950000762939453
2015-04-22,25.899999618530273
2015-04-23,26.479999542236328
2015-04-24,25.360000610351562
2015-04-27,24.489999771118164
2015-04-28,24.1299991607666
2015-04-29,23.670000076293945
2015-04-30,21.950000762939453
2015-05-01,21.979999542236328
2015-05-04,22.299999237060547
2015-05-05,21.489999771118164
2015-05-06,21.190000534057617
2015-05-07,21.969999313354492
2015-05-08,22.040000915527344
2015-05-11,21.809999465942383
2015-05-12,21.270000457763672
2015-05-13,21.549999237060547
2015-05-14,21.959999084472656
2015-05-15,26.270000457763672
2015-05-18,26.43000030517578
2015-05-19,26.06999969482422
2015-05-20,25.520000457763672
2015-05-21,25.239999771118164
2015-05-22,23.520000457763672
2015-05-26,23.600000381469727
2015-05-27,24.350000381469727
2015-05-28,23.889999389648438
2015-05-29,24.170000076293945
2015-06-01,24.030000686645508
2015-06-02,23.690000534057617
2015-06-03,23.799999237060547
2015-06-04,22.110000610351562
2015-06-05,21.520000457763672
2015-06-08,22.6299991607666
2015-06-09,22.360000610351562
2015-06-10,22.040000915527344
2015-06-11,22.540000915527344
2015-06-12,22.34000015258789
2015-06-15,22.559999465942383
2015-06-16,23.09000015258789
2015-06-17,22.239999771118164
2015-06-18,22.270000457763672
2015-06-19,21.889999389648438
2015-06-22,22.450000762939453
2015-06-23,21.9950008392334
2015-06-24,21.950000762939453
2015-06-25,23.1299991607666
2015-06-26,22.540000915527344
2015-06-29,21.440000534057617
2015-06-30,21.030000686645508
2015-07-01,20.559999465942383
2015-07-02,20.149999618530273
2015-07-06,21.110000610351562
2015-07-07,20.399999618530273
2015-07-08,19.969999313354492
2015-07-09,20.09000015258789
2015-07-10,20.81999969482422
2015-07-13,21.110000610351562
2015-07-14,24.780000686645508
2015-07-15,24.899999618530273
2015-07-16,27.920000076293945
2015-07-17,27.420000076293945
2015-07-20,28.030000686645508
2015-07-21,27.530000686645508
2015-07-22,27.40999984741211
2015-07-23,27.81999969482422
2015-07-24,25.31999969482422
2015-07-27,25.479999542236328
2015-07-28,24.739999771118164
2015-07-29,24.75
2015-07-30,23.639999389648438
2015-07-31,23.09000015258789
2015-08-03,22.049999237060547
2015-08-04,22.049999237060547
2015-08-05,23.43000030517578
2015-08-06,22.0
2015-08-07,21.219999313354492
2015-08-10,20.700000762939453
2015-08-11,18.639999389648438
2015-08-12,18.0
2015-08-13,21.329999923706055
2015-08-14,18.81999969482422
2015-08-17,18.56999969482422
2015-08-18,17.68000030517578
2015-08-19,17.010000228881836
2015-08-20,16.139999389648438
2015-08-21,17.5
2015-08-24,17.780000686645508
2015-08-25,17.190000534057617
2015-08-26,16.969999313354492
2015-08-27,17.290000915527344
2015-08-28,17.469999313354492
2015-08-31,17.6200008392334
2015-09-01,16.860000610351562
2015-09-02,17.59000015258789
2015-09-03,16.790000915527344
2015-09-04,17.049999237060547
2015-09-08,17.559999465942383
2015-09-09,17.510000228881836
2015-09-10,17.25
2015-09-11,16.639999389648438
2015-09-14,16.860000610351562
2015-09-15,17.350000381469727
2015-09-16,17.610000610351562
2015-09-17,18.75
2015-09-18,20.190000534057617
2015-09-21,19.809999465942383
2015-09-22,18.389999389648438
2015-09-23,18.239999771118164
2015-09-24,17.829999923706055
2015-09-25,15.430000305175781
2015-09-28,14.229999542236328
2015-09-29,13.510000228881836
2015-09-30,14.0600004196167
2015-10-01,14.079999923706055
2015-10-02,14.699999809265137
2015-10-05,15.050000190734863
2015-10-06,14.649999618530273
2015-10-07,15.4399995803833
2015-10-08,15.470000267028809
2015-10-09,16.34000015258789
2015-10-12,16.299999237060547
2015-10-13,15.239999771118164
2015-10-14,15.300000190734863
2015-10-15,16.25
2015-10-16,16.299999237060547
2015-10-19,16.889999389648438
2015-10-20,16.0
2015-10-21,15.319999694824219
2015-10-22,15.0600004196167
2015-10-23,7.179999828338623
2015-10-26,7.300000190734863
2015-10-27,7.53000020980835
2015-10-28,7.980000019073486
2015-10-29,9.380000114440918
2015-10-30,8.630000114440918
2015-11-02,9.649999618530273
2015-11-03,10.109999656677246
2015-11-04,10.640000343322754
2015-11-05,10.75
2015-11-06,10.960000038146973
2015-11-09,10.739999771118164
2015-11-10,10.319999694824219
2015-11-11,8.550000190734863
2015-11-12,8.050000190734863
2015-11-13,8.479999542236328
2015-11-16,8.390000343322754
2015-11-17,8.1899995803833
2015-11-18,8.180000305175781
2015-11-19,8.319999694824219
2015-11-20,8.329999923706055
2015-11-23,8.3100004196167
2015-11-24,8.739999771118164
2015-11-25,9.850000381469727
2015-11-27,9.989999771118164
2015-11-30,9.479999542236328
2015-12-01,9.319999694824219
2015-12-02,9.890000343322754
2015-12-03,9.5
2015-12-04,9.029999732971191
2015-12-07,8.829999923706055
2015-12-08,9.359999656677246
2015-12-09,9.430000305175781
2015-12-10,9.649999618530273
2015-12-11,8.789999961853027
2015-12-14,8.5600004196167
2015-12-15,9.050000190734863
2015-12-16,9.25
2015-12-17,9.680000305175781
2015-12-18,10.5
2015-12-21,10.25
2015-12-22,9.5600004196167
2015-12-23,9.600000381469727
2015-12-24,9.850000381469727
2015-12-28,9.90999984741211
2015-12-29,9.550000190734863
2015-12-30,9.5600004196167
2015-12-31,9.369999885559082
2016-01-04,8.899999618530273
2016-01-05,8.90999984741211
2016-01-06,8.4399995803833
2016-01-07,7.690000057220459
2016-01-08,7.440000057220459
2016-01-11,6.849999904632568
2016-01-12,6.53000020980835
2016-01-13,5.800000190734863
2016-01-14,5.489999771118164
2016-01-15,5.670000076293945
2016-01-19,5.46999979019165
2016-01-20,6.380000114440918
2016-01-21,6.909999847412109
2016-01-22,7.230000019073486
2016-01-25,6.96999979019165
2016-01-26,6.340000152587891
2016-01-27,6.28000020980835
2016-01-28,5.880000114440918
2016-01-29,6.119999885559082
2016-02-01,6.409999847412109
2016-02-02,5.929999828338623
2016-02-03,5.849999904632568
2016-02-04,6.110000133514404
2016-02-05,5.989999771118164
2016-02-08,5.610000133514404
2016-02-09,5.539999961853027
2016-02-10,5.539999961853027
2016-02-11,5.630000114440918
2016-02-12,5.590000152587891
2016-02-16,6.260000228881836
2016-02-17,8.670000076293945
2016-02-18,8.270000457763672
2016-02-19,8.9399995803833
2016-02-22,8.420000076293945
2016-02-23,7.920000076293945
2016-02-24,7.989999771118164
2016-02-25,7.820000171661377
2016-02-26,8.069999694824219
2016-02-29,7.869999885559082
2016-03-01,8.119999885559082
2016-03-02,8.829999923706055
2016-03-03,8.710000038146973
2016-03-04,8.710000038146973
2016-03-07,9.579999923706055
2016-03-08,8.899999618530273
2016-03-09,8.229999542236328
2016-03-10,7.940000057220459
2016-03-11,8.430000305175781
2016-03-14,9.050000190734863
2016-03-15,8.489999771118164
2016-03-16,8.350000381469727
2016-03-17,8.789999961853027
2016-03-18,9.039999961853027
2016-03-21,9.09000015258789
2016-03-22,9.40999984741211
2016-03-23,8.75
2016-03-24,8.770000457763672
2016-03-28,8.680000305175781
2016-03-29,9.390000343322754
2016-03-30,9.40999984741211
2016-03-31,9.65999984741211
2016-04-01,9.859999656677246
2016-04-04,10.520000457763672
2016-04-05,10.670000076293945
2016-04-06,11.949999809265137
2016-04-07,13.010000228881836
2016-04-08,12.119999885559082
2016-04-11,11.59000015258789
2016-04-12,11.789999961853027
2016-04-13,12.970000267028809
2016-04-14,12.520000457763672
2016-04-15,12.449999809265137
2016-04-18,12.529999732971191
2016-04-19,12.449999809265137
2016-04-20,12.550000190734863
2016-04-21,13.390000343322754
2016-04-22,14.25
2016-04-25,12.960000038146973
2016-04-26,12.329999923706055
2016-04-27,12.5
2016-04-28,12.670000076293945
2016-04-29,12.279999732971191
2016-05-02,11.899999618530273
2016-05-03,11.699999809265137
2016-05-04,10.640000343322754
2016-05-05,10.520000457763672
2016-05-06,10.15999984741211
2016-05-09,10.829999923706055
2016-05-10,10.15999984741211
2016-05-11,9.960000038146973
2016-05-12,9.529999732971191
2016-05-13,10.039999961853027
2016-05-16,11.0
2016-05-17,11.180000305175781
2016-05-18,11.569999694824219
2016-05-19,11.470000267028809
2016-05-20,10.899999618530273
2016-05-23,11.149999618530273
2016-05-24,11.59000015258789
2016-05-25,11.880000114440918
2016-05-26,11.890000343322754
2016-05-27,11.930000305175781
2016-05-31,12.0
2016-06-01,11.960000038146973
2016-06-02,12.050000190734863
2016-06-03,11.850000381469727
2016-06-06,6.809999942779541
2016-06-07,6.690000057220459
2016-06-08,6.800000190734863
2016-06-09,6.53000020980835
2016-06-10,6.289999961853027
2016-06-13,6.400000095367432
2016-06-14,6.0
2016-06-15,5.800000190734863
2016-06-16,5.590000152587891
2016-06-17,5.400000095367432
2016-06-20,5.449999809265137
2016-06-21,5.380000114440918
2016-06-22,5.320000171661377
2016-06-23,5.409999847412109
2016-06-24,5.170000076293945
2016-06-27,4.639999866485596
2016-06-28,5.059999942779541
2016-06-29,5.190000057220459
2016-06-30,4.949999809265137
2016-07-01,4.900000095367432
2016-07-05,5.019999980926514
2016-07-06,5.119999885559082
2016-07-07,5.340000152587891
2016-07-08,5.940000057220459
2016-07-11,5.760000228881836
2016-07-12,5.489999771118164
2016-07-13,4.960000038146973
2016-07-14,4.889999866485596
2016-07-15,5.019999980926514
2016-07-18,5.019999980926514
2016-07-19,4.849999904632568
2016-07-20,5.239999771118164
2016-07-21,5.150000095367432
2016-07-22,5.170000076293945
2016-07-25,4.420000076293945
2016-07-26,4.639999866485596
2016-07-27,4.650000095367432
2016-07-28,4.5
2016-07-29,4.369999885559082
2016-08-01,4.380000114440918
2016-08-02,4.170000076293945
2016-08-03,4.199999809265137
2016-08-04,5.630000114440918
2016-08-05,6.46999979019165
2016-08-08,6.110000133514404
2016-08-09,6.079999923706055
2016-08-10,5.840000152587891
2016-08-11,6.300000190734863
2016-08-12,6.78000020980835
2016-08-15,8.210000038146973
2016-08-16,7.449999809265137
2016-08-17,7.340000152587891
2016-08-18,7.110000133514404
2016-08-19,7.119999885559082
2016-08-22,7.03000020980835
2016-08-23,6.880000114440918
2016-08-24,6.380000114440918
2016-08-25,6.369999885559082
2016-08-26,6.369999885559082
2016-08-29,6.440000057220459
2016-08-30,6.769999980926514
2016-08-31,6.389999866485596
2016-09-01,6.360000133514404
2016-09-02,6.380000114440918
2016-09-06,6.75
2016-09-07,7.159999847412109
2016-09-08,7.230000019073486
2016-09-09,6.78000020980835
2016-09-12,7.170000076293945
2016-09-13,6.659999847412109
2016-09-14,6.510000228881836
2016-09-15,6.610000133514404
2016-09-16,6.75
2016-09-19,6.699999809265137
2016-09-20,7.110000133514404
2016-09-21,7.139999866485596
2016-09-22,7.179999828338623
2016-09-23,7.139999866485596
2016-09-26,6.789999961853027
2016-09-27,6.909999847412109
2016-09-28,6.880000114440918
2016-09-29,6.760000228881836
2016-09-30,6.869999885559082
2016-10-03,6.849999904632568
2016-10-04,6.960000038146973
2016-10-05,6.940000057220459
2016-10-06,6.610000133514404
2016-10-07,6.420000076293945
2016-10-10,6.809999942779541
2016-10-11,6.510000228881836
2016-10-12,6.309999942779541
2016-10-13,7.21999979019165
2016-10-14,6.789999961853027
2016-10-17,6.550000190734863
2016-10-18,6.619999885559082
2016-10-19,6.769999980926514
2016-10-20,6.840000152587891
2016-10-21,6.880000114440918
2016-10-24,6.769999980926514
2016-10-25,6.510000228881836
2016-10-26,6.440000057220459
2016-10-27,6.119999885559082
2016-10-28,5.860000133514404
2016-10-31,5.659999847412109
2016-11-01,5.739999771118164
2016-11-02,5.409999847412109
2016-11-03,4.909999847412109
2016-11-04,5.21999979019165
2016-11-07,5.210000038146973
2016-11-08,5.239999771118164
2016-11-09,6.0
2016-11-10,6.5
2016-11-11,6.869999885559082
2016-11-14,7.489999771118164
2016-11-15,7.889999866485596
2016-11-16,8.859999656677246
2016-11-17,9.640000343322754
2016-11-18,10.90999984741211
2016-11-21,10.170000076293945
2016-11-22,10.520000457763672
2016-11-23,10.729999542236328
2016-11-25,11.5
2016-11-28,10.149999618530273
2016-11-29,9.829999923706055
2016-11-30,9.289999961853027
2016-12-01,9.239999771118164
2016-12-02,9.489999771118164
2016-12-05,9.170000076293945
2016-12-06,9.520000457763672
2016-12-07,9.369999885559082
2016-12-08,9.279999732971191
2016-12-09,9.289999961853027
2016-12-12,8.880000114440918
2016-12-13,8.359999656677246
2016-12-14,7.96999979019165
2016-12-15,7.980000019073486
2016-12-16,7.949999809265137
2016-12-19,8.720000267028809
2016-12-20,8.609999656677246
2016-12-21,8.199999809265137
2016-12-22,8.270000457763672
2016-12-23,8.550000190734863
2016-12-27,8.430000305175781
2016-12-28,8.180000305175781
2016-12-29,8.329999923706055
2016-12-30,8.369999885559082
2017-01-03,8.319999694824219
2017-01-04,8.569999694824219
2017-01-05,8.180000305175781
2017-01-06,8.050000190734863
2017-01-09,7.989999771118164
2017-01-10,7.949999809265137
2017-01-11,7.739999771118164
2017-01-12,7.880000114440918
2017-01-13,8.09000015258789
2017-01-17,7.889999866485596
2017-01-18,8.180000305175781
2017-01-19,8.15999984741211
2017-01-20,7.929999828338623
2017-01-23,7.550000190734863
2017-01-24,6.869999885559082
2017-01-25,6.929999828338623
2017-01-26,6.789999961853027
2017-01-27,6.869999885559082
2017-01-30,6.440000057220459
2017-01-31,6.559999942779541
2017-02-01,6.800000190734863
2017-02-02,6.869999885559082
2017-02-03,6.880000114440918
2017-02-06,6.889999866485596
2017-02-07,6.909999847412109
2017-02-08,6.889999866485596
2017-02-09,7.179999828338623
2017-02-10,8.449999809265137
2017-02-13,8.979999542236328
2017-02-14,9.050000190734863
2017-02-15,9.529999732971191
2017-02-16,9.989999771118164
2017-02-17,10.119999885559082
2017-02-21,9.119999885559082
2017-02-22,8.319999694824219
2017-02-23,8.220000267028809
2017-02-24,8.149999618530273
2017-02-27,8.8100004196167
2017-02-28,8.34000015258789
2017-03-01,8.739999771118164
2017-03-02,8.569999694824219
2017-03-03,8.699999809265137
2017-03-06,8.539999961853027
2017-03-07,8.510000228881836
2017-03-08,8.850000381469727
2017-03-09,8.859999656677246
2017-03-10,8.470000267028809
2017-03-13,8.720000267028809
2017-03-14,8.350000381469727
2017-03-15,8.899999618530273
2017-03-16,9.979999542236328
2017-03-17,9.5
2017-03-20,9.869999885559082
2017-03-21,9.170000076293945
2017-03-22,9.199999809265137
2017-03-23,9.180000305175781
2017-03-24,9.270000457763672
2017-03-27,9.359999656677246
2017-03-28,9.279999732971191
2017-03-29,9.390000343322754
2017-03-30,9.220000267028809
2017-03-31,9.279999732971191
2017-04-03,8.989999771118164
2017-04-04,8.600000381469727
2017-04-05,8.140000343322754
2017-04-06,8.149999618530273
2017-04-07,8.359999656677246
2017-04-10,8.569999694824219
2017-04-11,8.350000381469727
2017-04-12,8.460000038146973
2017-04-13,8.520000457763672
2017-04-17,8.5600004196167
2017-04-18,8.220000267028809
2017-04-19,8.399999618530273
2017-04-20,8.699999809265137
2017-04-21,8.725000381469727
2017-04-24,9.300000190734863
2017-04-25,9.220000267028809
2017-04-26,9.399999618530273
2017-04-27,9.890000343322754
2017-04-28,9.960000038146973
2017-05-01,9.369999885559082
2017-05-02,9.0
2017-05-03,9.100000381469727
2017-05-04,9.100000381469727
2017-05-05,7.630000114440918
2017-05-08,8.069999694824219
2017-05-09,8.079999923706055
2017-05-10,8.199999809265137
2017-05-11,8.40999984741211
2017-05-12,9.640000343322754
2017-05-15,9.970000267028809
2017-05-16,9.899999618530273
2017-05-17,10.149999618530273
2017-05-18,10.399999618530273
2017-05-19,10.380000114440918
2017-05-22,10.09000015258789
2017-05-23,10.260000228881836
2017-05-24,10.229999542236328
2017-05-25,10.300000190734863
2017-05-26,11.029999732971191
2017-05-30,10.850000381469727
2017-05-31,10.199999809265137
2017-06-01,10.710000038146973
2017-06-02,11.0
2017-06-05,11.15999984741211
2017-06-06,11.130000114440918
2017-06-07,11.050000190734863
2017-06-08,11.359999656677246
2017-06-09,11.199999809265137
2017-06-12,10.75
2017-06-13,10.890000343322754
2017-06-14,10.5
2017-06-15,10.279999732971191
2017-06-16,10.15999984741211
2017-06-19,10.6899995803833
2017-06-20,10.9399995803833
2017-06-21,11.039999961853027
2017-06-22,11.539999961853027
2017-06-23,10.149999618530273
2017-06-26,10.069999694824219
2017-06-27,9.9399995803833
2017-06-28,9.739999771118164
2017-06-29,9.319999694824219
2017-06-30,9.270000457763672
2017-07-03,9.800000190734863
2017-07-05,10.180000305175781
2017-07-06,9.5
2017-07-07,7.119999885559082
2017-07-10,6.489999771118164
2017-07-11,7.599999904632568
2017-07-12,6.670000076293945
2017-07-13,6.65500020980835
2017-07-14,6.329999923706055
2017-07-17,6.409999847412109
2017-07-18,6.380000114440918
2017-07-19,6.590000152587891
2017-07-20,6.880000114440918
2017-07-21,6.71999979019165
2017-07-24,6.610000133514404
2017-07-25,6.420000076293945
2017-07-26,6.519999980926514
2017-07-27,6.320000171661377
2017-07-28,6.300000190734863
2017-07-31,6.329999923706055
2017-08-01,6.460000038146973
2017-08-02,6.159999847412109
2017-08-03,5.275000095367432
2017-08-04,5.769999980926514
2017-08-07,6.039999961853027
2017-08-08,5.949999809265137
2017-08-09,5.78000020980835
2017-08-10,5.78000020980835
2017-08-11,5.949999809265137
2017-08-14,5.809999942779541
2017-08-15,5.820000171661377
2017-08-16,5.800000190734863
2017-08-17,5.840000152587891
2017-08-18,5.880000114440918
2017-08-21,5.800000190734863
2017-08-22,5.78000020980835
2017-08-23,5.699999809265137
2017-08-24,5.760000228881836
2017-08-25,5.599999904632568
2017-08-28,5.710000038146973
2017-08-29,6.199999809265137
2017-08-30,6.150000095367432
2017-08-31,6.260000228881836
2017-09-01,6.460000038146973
2017-09-05,6.449999809265137
2017-09-06,6.420000076293945
2017-09-07,6.880000114440918
2017-09-08,6.610000133514404
2017-09-11,6.550000190734863
2017-09-12,6.510000228881836
2017-09-13,6.489999771118164
2017-09-14,6.429999828338623
2017-09-15,6.489999771118164
2017-09-18,6.28000020980835
2017-09-19,6.199999809265137
2017-09-20,6.309999942779541
2017-09-21,6.340000152587891
2017-09-22,6.380000114440918
2017-09-25,6.369999885559082
2017-09-26,6.389999866485596
2017-09-27,6.429999828338623
2017-09-28,6.400000095367432
2017-09-29,6.179999828338623
2017-10-02,6.300000190734863
2017-10-03,6.369999885559082
2017-10-04,6.300000190734863
2017-10-05,6.340000152587891
2017-10-06,6.260000228881836
2017-10-09,6.050000190734863
2017-10-10,6.079999923706055
2017-10-11,5.929999828338623
2017-10-12,6.050000190734863
2017-10-13,5.920000076293945
2017-10-16,5.889999866485596
2017-10-17,5.75
2017-10-18,5.690000057220459
2017-10-19,5.630000114440918
2017-10-20,5.559999942779541
2017-10-23,5.579999923706055
2017-10-24,5.900000095367432
2017-10-25,5.78000020980835
2017-10-26,5.760000228881836
2017-10-27,5.769999980926514
2017-10-30,5.789999961853027
2017-10-31,5.760000228881836
2017-11-01,5.630000114440918
2017-11-02,5.690000057220459
2017-11-03,5.730000019073486
2017-11-06,6.110000133514404
2017-11-07,5.739999771118164
2017-11-08,5.269999980926514
2017-11-09,5.039999961853027
2017-11-10,5.369999885559082
2017-11-13,5.320000171661377
2017-11-14,5.210000038146973
2017-11-15,5.130000114440918
2017-11-16,5.039999961853027
2017-11-17,4.96999979019165
2017-11-20,4.679999828338623
2017-11-21,4.300000190734863
2017-11-22,4.179999828338623
2017-11-24,4.150000095367432
2017-11-27,3.7300000190734863
2017-11-28,4.070000171661377
2017-11-29,4.010000228881836
2017-11-30,4.119999885559082
2017-12-01,4.019999980926514
2017-12-04,4.050000190734863
2017-12-05,3.9700000286102295
2017-12-06,3.9100000858306885
2017-12-07,4.010000228881836
2017-12-08,4.150000095367432
2017-12-11,4.21999979019165
2017-12-12,4.269999980926514
2017-12-13,4.690000057220459
2017-12-14,4.75
2017-12-15,4.840000152587891
2017-12-18,4.650000095367432
2017-12-19,4.670000076293945
2017-12-20,4.510000228881836
2017-12-21,4.610000133514404
2017-12-22,4.579999923706055
2017-12-26,4.5
2017-12-27,4.480000019073486
2017-12-28,4.489999771118164
2017-12-29,4.449999809265137
2018-01-02,4.809999942779541
2018-01-03,4.659999847412109
2018-01-04,4.829999923706055
2018-01-05,4.869999885559082
2018-01-08,4.849999904632568
2018-01-09,4.860000133514404
2018-01-10,4.820000171661377
2018-01-11,4.909999847412109
2018-01-12,5.599999904632568
2018-01-16,5.300000190734863
2018-01-17,5.559999942779541
2018-01-18,5.539999961853027
2018-01-19,6.230000019073486
2018-01-22,6.480000019073486
2018-01-23,6.239999771118164
2018-01-24,6.190000057220459
2018-01-25,5.309999942779541
2018-01-26,5.210000038146973
2018-01-29,5.570000171661377
2018-01-30,5.889999866485596
2018-01-31,5.46999979019165
2018-02-01,5.480000019073486
2018-02-02,5.179999828338623
2018-02-05,5.010000228881836
2018-02-06,5.170000076293945
2018-02-07,5.179999828338623
2018-02-08,5.03000020980835
2018-02-09,5.03000020980835
2018-02-12,5.0
2018-02-13,5.050000190734863
2018-02-14,4.940000057220459
2018-02-15,4.949999809265137
2018-02-16,4.909999847412109
2018-02-20,4.789999961853027
2018-02-21,5.070000171661377
2018-02-22,4.869999885559082
2018-02-23,5.039999961853027
2018-02-26,5.190000057220459
2018-02-27,5.269999980926514
2018-02-28,5.230000019073486
2018-03-01,5.510000228881836
2018-03-02,6.0
2018-03-05,5.760000228881836
2018-03-06,5.900000095367432
2018-03-07,5.949999809265137
2018-03-08,5.860000133514404
2018-03-09,5.900000095367432
2018-03-12,6.369999885559082
2018-03-13,6.329999923706055
2018-03-14,6.239999771118164
2018-03-15,6.440000057220459
2018-03-16,7.079999923706055
2018-03-19,6.860000133514404
2018-03-20,6.610000133514404
2018-03-21,7.039999961853027
2018-03-22,6.989999771118164
2018-03-23,6.739999771118164
2018-03-26,6.739999771118164
2018-03-27,6.329999923706055
2018-03-28,6.570000171661377
2018-03-29,6.510000228881836
2018-04-02,6.440000057220459
2018-04-03,6.489999771118164
2018-04-04,6.639999866485596
2018-04-05,6.46999979019165
2018-04-06,6.110000133514404
2018-04-09,5.989999771118164
2018-04-10,6.329999923706055
2018-04-11,6.440000057220459
2018-04-12,6.5
2018-04-13,6.480000019073486
2018-04-16,6.389999866485596
2018-04-17,6.389999866485596
2018-04-18,6.369999885559082
2018-04-19,6.480000019073486
2018-04-20,6.449999809265137
2018-04-23,6.380000114440918
2018-04-24,6.309999942779541
2018-04-25,6.289999961853027
