Date,BUSE
2010-01-04,6.507259845733643
2010-01-05,6.318887233734131
2010-01-06,6.07914924621582
2010-01-07,5.97640323638916
2010-01-08,6.199019908905029
2010-01-11,6.130520343780518
2010-01-12,5.907905578613281
2010-01-13,6.250392913818359
2010-01-14,6.421635150909424
2010-01-15,6.507259845733643
2010-01-19,6.610004425048828
2010-01-20,6.575755596160889
2010-01-21,6.541508674621582
2010-01-22,6.387387752532959
2010-01-25,6.387387752532959
2010-01-26,6.147648811340332
2010-01-27,6.130520343780518
2010-01-28,5.993525505065918
2010-01-29,6.14942741394043
2010-02-01,6.582488059997559
2010-02-02,6.5131964683532715
2010-02-03,6.357296466827393
2010-02-04,6.339975357055664
2010-02-05,6.2706828117370605
2010-02-08,6.14942741394043
2010-02-09,6.288006782531738
2010-02-10,6.40926456451416
2010-02-11,6.461230754852295
2010-02-12,6.4785542488098145
2010-02-16,6.565164089202881
2010-02-17,6.461230754852295
2010-02-18,6.530519485473633
2010-02-19,6.5131964683532715
2010-02-22,6.461230754852295
2010-02-23,6.391940593719482
2010-02-24,6.530519485473633
2010-02-25,6.4785542488098145
2010-02-26,6.5131964683532715
2010-03-01,6.66909646987915
2010-03-02,6.824997425079346
2010-03-03,6.634453296661377
2010-03-04,6.582488059997559
2010-03-05,6.755711078643799
2010-03-08,6.7903523445129395
2010-03-09,6.928933620452881
2010-03-10,7.136803150177002
2010-03-11,7.361987590789795
2010-03-12,7.310024261474609
2010-03-15,7.431282043457031
2010-03-16,7.535213470458984
2010-03-17,7.63914680480957
2010-03-18,7.6911139488220215
2010-03-19,7.795048236846924
2010-03-22,7.985596179962158
2010-03-23,8.020241737365723
2010-03-24,8.020241737365723
2010-03-25,7.829695701599121
2010-03-26,7.725759983062744
2010-03-29,7.587183952331543
2010-03-30,7.552538871765137
2010-03-31,7.656468868255615
2010-04-01,7.708437919616699
2010-04-05,8.280073165893555
2010-04-06,8.2627534866333
2010-04-07,8.38400650024414
2010-04-08,8.48794174194336
2010-04-09,8.48794174194336
2010-04-12,8.765097618103027
2010-04-13,8.903676986694336
2010-04-14,9.267446517944336
2010-04-15,9.250125885009766
2010-04-16,9.267446517944336
2010-04-19,9.198158264160156
2010-04-20,9.3540620803833
2010-04-21,9.475316047668457
2010-04-22,9.094222068786621
2010-04-23,9.268778800964355
2010-04-26,8.675297737121582
2010-04-27,8.692753791809082
2010-04-28,8.710206985473633
2010-04-29,8.937125205993652
2010-04-30,8.79748249053955
2010-05-03,8.762575149536133
2010-05-04,8.48328971862793
2010-05-05,8.343640327453613
2010-05-06,7.942173480987549
2010-05-07,7.680342674255371
2010-05-10,8.710206985473633
2010-05-11,8.832393646240234
2010-05-12,9.198957443237305
2010-05-13,8.937125205993652
2010-05-14,8.57056713104248
2010-05-17,8.622928619384766
2010-05-18,8.326189994812012
2010-05-19,8.343640327453613
2010-05-20,7.8548970222473145
2010-05-21,7.889808177947998
2010-05-24,7.750162124633789
2010-05-25,7.837441444396973
2010-05-26,7.924716472625732
2010-05-27,8.43092155456543
2010-05-28,8.186551094055176
2010-06-01,7.802530288696289
2010-06-02,8.081817626953125
2010-06-03,8.23891544342041
2010-06-04,7.540701389312744
2010-06-07,7.209047317504883
2010-06-08,7.121772766113281
2010-06-09,6.947216987609863
2010-06-10,7.069408416748047
2010-06-11,7.261414527893066
2010-06-14,7.243959426879883
2010-06-15,7.523244380950928
2010-06-16,7.7676191329956055
2010-06-17,7.837441444396973
2010-06-18,7.994540214538574
2010-06-21,7.90726375579834
2010-06-22,7.837441444396973
2010-06-23,7.90726375579834
2010-06-24,7.785073757171631
2010-06-25,8.588021278381348
2010-06-28,8.11672592163086
2010-06-29,7.837441444396973
2010-06-30,7.90726375579834
2010-07-01,7.732705593109131
2010-07-02,7.90726375579834
2010-07-06,7.802530288696289
2010-07-07,8.13418197631836
2010-07-08,8.169090270996094
2010-07-09,8.41346549987793
2010-07-12,8.291276931762695
2010-07-13,8.57056713104248
2010-07-14,8.535653114318848
2010-07-15,8.41346549987793
2010-07-16,7.750162124633789
2010-07-19,7.7676191329956055
2010-07-20,8.029451370239258
2010-07-21,7.750162124633789
2010-07-22,8.15163803100586
2010-07-23,8.257278442382812
2010-07-26,8.362910270690918
2010-07-27,8.31009292602539
2010-07-28,7.957971096038818
2010-07-29,8.045998573303223
2010-07-30,8.081212043762207
2010-08-02,8.274882316589355
2010-08-03,8.18685245513916
2010-08-04,8.362910270690918
2010-08-05,8.13403034210205
2010-08-06,7.957971096038818
2010-08-09,8.169242858886719
2010-08-10,7.8171210289001465
2010-08-11,7.218514442443848
2010-08-12,7.48259973526001
2010-08-13,7.48259973526001
2010-08-16,7.553029537200928
2010-08-17,7.623449802398682
2010-08-18,7.500213146209717
2010-08-19,7.48259973526001
2010-08-20,7.553029537200928
2010-08-23,7.48259973526001
2010-08-24,7.48259973526001
2010-08-25,7.588242530822754
2010-08-26,7.48259973526001
2010-08-27,7.676270961761475
2010-08-30,7.464996337890625
2010-08-31,7.517816543579102
2010-09-01,7.869938850402832
2010-09-02,7.922757148742676
2010-09-03,8.010787010192871
2010-09-07,7.553029537200928
2010-09-08,7.570635795593262
2010-09-09,7.553029537200928
2010-09-10,7.500213146209717
2010-09-13,7.7819061279296875
2010-09-14,7.693876266479492
2010-09-15,7.60584831237793
2010-09-16,7.535423278808594
2010-09-17,7.535423278808594
2010-09-20,7.7819061279296875
2010-09-21,7.623449802398682
2010-09-22,7.535423278808594
2010-09-23,7.48259973526001
2010-09-24,7.922757148742676
2010-09-27,7.711484909057617
2010-09-28,7.834728717803955
2010-09-29,7.975575923919678
2010-09-30,8.010787010192871
2010-10-01,8.116424560546875
2010-10-04,7.8171210289001465
2010-10-05,8.239668846130371
2010-10-06,8.239668846130371
2010-10-07,8.274882316589355
2010-10-08,8.34530258178711
2010-10-11,8.31009292602539
2010-10-12,8.257278442382812
2010-10-13,8.50376033782959
2010-10-14,8.591791152954102
2010-10-15,8.450939178466797
2010-10-18,8.732637405395508
2010-10-19,8.591791152954102
2010-10-20,8.450939178466797
2010-10-21,8.274882316589355
2010-10-22,8.274877548217773
2010-10-25,8.1505765914917
2010-10-26,8.239365577697754
2010-10-27,8.008522033691406
2010-10-28,8.239365577697754
2010-10-29,8.239365577697754
2010-11-01,7.937492370605469
2010-11-02,8.274877548217773
2010-11-03,8.292638778686523
2010-11-04,8.630024909973145
2010-11-05,8.470210075378418
2010-11-08,8.416936874389648
2010-11-09,8.168336868286133
2010-11-10,8.487963676452637
2010-11-11,8.381424903869629
2010-11-12,8.13282299041748
2010-11-15,8.13282299041748
2010-11-16,7.919734001159668
2010-11-17,7.919734001159668
2010-11-18,8.061793327331543
2010-11-19,7.973007678985596
2010-11-22,7.848704814910889
2010-11-23,7.706645965576172
2010-11-24,7.8131914138793945
2010-11-26,7.688887596130371
2010-11-29,7.759918689727783
2010-11-30,7.724402904510498
2010-12-01,7.8131914138793945
2010-12-02,7.8131914138793945
2010-12-03,7.830948829650879
2010-12-06,7.8131914138793945
2010-12-07,7.919734001159668
2010-12-08,7.884222030639648
2010-12-09,7.955246925354004
2010-12-10,8.026278495788574
2010-12-13,7.990764141082764
2010-12-14,7.990764141082764
2010-12-15,7.919734001159668
2010-12-16,7.955246925354004
2010-12-17,7.955246925354004
2010-12-20,7.955246925354004
2010-12-21,7.937492370605469
2010-12-22,7.919734001159668
2010-12-23,7.635616779327393
2010-12-27,7.830948829650879
2010-12-28,8.044035911560059
2010-12-29,8.381424903869629
2010-12-30,8.363666534423828
2010-12-31,8.345911979675293
2011-01-03,8.487963676452637
2011-01-04,8.345911979675293
2011-01-05,8.452452659606934
2011-01-06,8.452452659606934
2011-01-07,8.310396194458008
2011-01-10,8.310396194458008
2011-01-11,8.470210075378418
2011-01-12,8.487963676452637
2011-01-13,8.452452659606934
2011-01-14,8.647783279418945
2011-01-18,8.647783279418945
2011-01-19,8.397126197814941
2011-01-20,8.1643648147583
2011-01-21,8.1643648147583
2011-01-24,8.200175285339355
2011-01-25,8.397126197814941
2011-01-26,8.98796558380127
2011-01-27,9.184913635253906
2011-01-28,9.059579849243164
2011-01-31,8.808923721313477
2011-02-01,8.952153205871582
2011-02-02,8.93425178527832
2011-02-03,8.880536079406738
2011-02-04,8.737305641174316
2011-02-07,8.808923721313477
2011-02-08,8.862635612487793
2011-02-09,8.773110389709473
2011-02-10,8.826826095581055
2011-02-11,8.93425178527832
2011-02-14,8.826826095581055
2011-02-15,8.808923721313477
2011-02-16,8.755208969116211
2011-02-17,8.773110389709473
2011-02-18,8.773110389709473
2011-02-22,8.576165199279785
2011-02-23,8.683591842651367
2011-02-24,8.683591842651367
2011-02-25,8.93425178527832
2011-02-28,9.077485084533691
2011-03-01,8.844728469848633
2011-03-02,8.844728469848633
2011-03-03,9.095392227172852
2011-03-04,9.041674613952637
2011-03-07,8.773110389709473
2011-03-08,8.93425178527832
2011-03-09,8.952153205871582
2011-03-10,8.719401359558105
2011-03-11,8.773110389709473
2011-03-14,8.773110389709473
2011-03-15,8.719401359558105
2011-03-16,8.504549026489258
2011-03-17,8.61197280883789
2011-03-18,8.683591842651367
2011-03-21,8.808923721313477
2011-03-22,8.719401359558105
2011-03-23,8.647782325744629
2011-03-24,8.59406852722168
2011-03-25,8.61197280883789
2011-03-28,8.52245044708252
2011-03-29,8.504549026489258
2011-03-30,8.79101848602295
2011-03-31,9.095392227172852
2011-04-01,9.45347785949707
2011-04-04,9.399765014648438
2011-04-05,9.489283561706543
2011-04-06,10.098031997680664
2011-04-07,9.722038269042969
2011-04-08,9.811561584472656
2011-04-11,9.775753021240234
2011-04-12,9.596712112426758
2011-04-13,9.3639554977417
2011-04-14,9.65042495727539
2011-04-15,9.614617347717285
2011-04-18,9.38185977935791
2011-04-19,9.34577465057373
2011-04-20,9.273605346679688
2011-04-21,9.381858825683594
2011-04-25,9.36381721496582
2011-04-26,9.43598461151123
2011-04-27,9.47206974029541
2011-04-28,9.56227970123291
2011-04-29,9.47206974029541
2011-05-02,9.36381721496582
2011-05-03,9.41794490814209
2011-05-04,9.309693336486816
2011-05-05,9.273605346679688
2011-05-06,9.309693336486816
2011-05-09,9.273605346679688
2011-05-10,9.47206974029541
2011-05-11,9.273605346679688
2011-05-12,9.41794490814209
2011-05-13,9.237524032592773
2011-05-16,9.039060592651367
2011-05-17,9.12926959991455
2011-05-18,9.36381721496582
2011-05-19,9.255562782287598
2011-05-20,9.291647911071777
2011-05-23,9.183395385742188
2011-05-24,9.05710506439209
2011-05-25,9.12926959991455
2011-05-26,9.165353775024414
2011-05-27,9.147311210632324
2011-05-31,9.183395385742188
2011-06-01,9.039060592651367
2011-06-02,9.039060592651367
2011-06-03,8.804516792297363
2011-06-06,8.840596199035645
2011-06-07,8.912764549255371
2011-06-08,8.87668514251709
2011-06-09,8.912764549255371
2011-06-10,8.786473274230957
2011-06-13,8.93080997467041
2011-06-14,9.07514476776123
2011-06-15,8.714303970336914
2011-06-16,9.002972602844238
2011-06-17,9.381858825683594
2011-06-20,9.47206974029541
2011-06-21,9.47206974029541
2011-06-22,9.34577465057373
2011-06-23,9.291647911071777
2011-06-24,9.544238090515137
2011-06-27,9.760744094848633
2011-06-28,9.652488708496094
2011-06-29,9.508153915405273
2011-06-30,9.544238090515137
2011-07-01,9.508153915405273
2011-07-05,9.43598461151123
2011-07-06,9.45403003692627
2011-07-07,9.63444709777832
2011-07-08,9.526195526123047
2011-07-11,9.36381721496582
2011-07-12,9.309693336486816
2011-07-13,9.544238090515137
2011-07-14,9.41794490814209
2011-07-15,9.544238090515137
2011-07-18,9.327733039855957
2011-07-19,9.59836196899414
2011-07-20,9.471112251281738
2011-07-21,9.707435607910156
2011-07-22,9.543828010559082
2011-07-25,9.398397445678711
2011-07-26,9.41657829284668
2011-07-27,9.252967834472656
2011-07-28,9.525651931762695
2011-07-29,9.43475341796875
2011-08-01,9.343859672546387
2011-08-02,9.216609001159668
2011-08-03,9.452934265136719
2011-08-04,9.143895149230957
2011-08-05,9.143895149230957
2011-08-08,8.380390167236328
2011-08-09,9.489293098449707
2011-08-10,8.162245750427246
2011-08-11,8.68942642211914
2011-08-12,8.398566246032715
2011-08-15,8.47127914428711
2011-08-16,8.380390167236328
2011-08-17,8.525822639465332
2011-08-18,8.325852394104004
2011-08-19,8.362212181091309
2011-08-22,8.380390167236328
2011-08-23,8.853036880493164
2011-08-24,8.94393253326416
2011-08-25,8.562175750732422
2011-08-26,8.707605361938477
2011-08-29,9.08935832977295
2011-08-30,9.03482437133789
2011-08-31,8.853036880493164
2011-09-01,8.416747093200684
2011-09-02,7.925919532775879
2011-09-06,7.925919532775879
2011-09-07,8.47127914428711
2011-09-08,8.198602676391602
2011-09-09,7.889561176300049
2011-09-12,8.089530944824219
2011-09-13,8.362212181091309
2011-09-14,8.344030380249023
2011-09-15,8.380390167236328
2011-09-16,8.416747093200684
2011-09-19,8.071349143981934
2011-09-20,7.962281227111816
2011-09-21,7.562344551086426
2011-09-22,7.671421527862549
2011-09-23,7.762312412261963
2011-09-26,8.016815185546875
2011-09-27,8.271318435668945
2011-09-28,7.725952625274658
2011-09-29,8.180424690246582
2011-09-30,7.907742500305176
2011-10-03,7.525989532470703
2011-10-04,8.68942642211914
2011-10-05,8.59853458404541
2011-10-06,8.780322074890137
2011-10-07,8.3076753616333
2011-10-10,8.58035659790039
2011-10-11,8.798500061035156
2011-10-12,9.125718116760254
2011-10-13,8.816679000854492
2011-10-14,9.198430061340332
2011-10-17,8.762141227722168
2011-10-18,9.343859672546387
2011-10-19,8.977436065673828
2011-10-20,8.94079303741455
2011-10-21,9.233933448791504
2011-10-24,9.508753776550293
2011-10-25,9.03239917755127
2011-10-26,9.142327308654785
2011-10-27,9.80189323425293
2011-10-28,9.63700008392334
2011-10-31,9.343860626220703
2011-11-01,8.665972709655762
2011-11-02,9.05072021484375
2011-11-03,9.453786849975586
2011-11-04,9.233933448791504
2011-11-07,9.142327308654785
2011-11-08,9.417144775390625
2011-11-09,8.775898933410645
2011-11-10,8.959112167358398
2011-11-11,9.252253532409668
2011-11-14,8.885828971862793
2011-11-15,9.142327308654785
2011-11-16,9.05072021484375
2011-11-17,8.959112167358398
2011-11-18,9.178966522216797
2011-11-21,8.94079303741455
2011-11-22,8.849188804626465
2011-11-23,8.629331588745117
2011-11-25,8.665972709655762
2011-11-28,9.03239917755127
2011-11-29,9.03239917755127
2011-11-30,9.63700008392334
2011-12-01,9.563714981079102
2011-12-02,9.691967010498047
2011-12-05,9.893501281738281
2011-12-06,9.746928215026855
2011-12-07,9.655324935913086
2011-12-08,9.160648345947266
2011-12-09,9.52707290649414
2011-12-12,9.362183570861816
2011-12-13,9.105681419372559
2011-12-14,9.270576477050781
2011-12-15,9.582037925720215
2011-12-16,9.63700008392334
2011-12-19,9.19728946685791
2011-12-20,9.52707290649414
2011-12-21,9.545393943786621
2011-12-22,9.52707290649414
2011-12-23,9.472108840942383
2011-12-27,9.398823738098145
2011-12-28,9.142327308654785
2011-12-29,9.252253532409668
2011-12-30,9.160648345947266
2012-01-03,9.380502700805664
2012-01-04,9.233933448791504
2012-01-05,9.343860626220703
2012-01-06,9.325536727905273
2012-01-09,9.325536727905273
2012-01-10,9.563714981079102
2012-01-11,9.582037925720215
2012-01-12,9.61867904663086
2012-01-13,9.472108840942383
2012-01-17,9.435467720031738
2012-01-18,9.620113372802734
2012-01-19,9.583186149597168
2012-01-20,9.657042503356934
2012-01-23,9.620113372802734
2012-01-24,9.712437629699707
2012-01-25,9.620113372802734
2012-01-26,9.453930854797363
2012-01-27,9.601649284362793
2012-01-30,9.435468673706055
2012-01-31,9.250819206237793
2012-02-01,9.527790069580078
2012-02-02,9.54625415802002
2012-02-03,9.767831802368164
2012-02-06,9.620113372802734
2012-02-07,9.490857124328613
2012-02-08,9.509326934814453
2012-02-09,9.398538589477539
2012-02-10,9.250819206237793
2012-02-13,9.324677467346191
2012-02-14,9.195425033569336
2012-02-15,9.029243469238281
2012-02-16,9.324677467346191
2012-02-17,9.250819206237793
2012-02-21,9.084636688232422
2012-02-22,8.899992942810059
2012-02-23,9.250819206237793
2012-02-24,9.029243469238281
2012-02-27,9.010778427124023
2012-02-28,9.084636688232422
2012-02-29,8.936920166015625
2012-03-01,8.936920166015625
2012-03-02,8.54916000366211
2012-03-05,8.678417205810547
2012-03-06,8.54916000366211
2012-03-07,8.586091041564941
2012-03-08,8.586091041564941
2012-03-09,8.71534538269043
2012-03-12,8.770736694335938
2012-03-13,9.066174507141113
2012-03-14,8.899992942810059
2012-03-15,8.91845703125
2012-03-16,9.047707557678223
2012-03-19,9.306212425231934
2012-03-20,9.176959991455078
2012-03-21,9.12156867980957
2012-03-22,8.899992942810059
2012-03-23,9.103103637695312
2012-03-26,9.343143463134766
2012-03-27,9.287747383117676
2012-03-28,9.269285202026367
2012-03-29,9.140033721923828
2012-03-30,9.103103637695312
2012-04-02,9.41700267791748
2012-04-03,9.36160659790039
2012-04-04,8.99231243133545
2012-04-05,8.955382347106934
2012-04-09,8.62302017211914
2012-04-10,8.419905662536621
2012-04-11,8.54916000366211
2012-04-12,8.659950256347656
2012-04-13,8.346053123474121
2012-04-16,8.51223373413086
2012-04-17,8.64148235321045
2012-04-18,8.45524787902832
2012-04-19,8.380748748779297
2012-04-20,8.585615158081055
2012-04-23,8.45524787902832
2012-04-24,8.715982437133789
2012-04-25,8.976713180541992
2012-04-26,8.809099197387695
2012-04-27,9.032587051391602
2012-04-30,8.641484260559082
2012-05-01,8.622859954833984
2012-05-02,8.473871231079102
2012-05-03,8.380748748779297
2012-05-04,8.250381469726562
2012-05-07,8.399374961853027
2012-05-08,8.566990852355957
2012-05-09,8.473871231079102
2012-05-10,8.585615158081055
2012-05-11,8.45524787902832
2012-05-14,8.473871231079102
2012-05-15,8.529744148254395
2012-05-16,8.67873477935791
