Date,SGI
2010-04-27,7.960959434509277
2010-04-28,8.127558708190918
2010-04-29,8.322714805603027
2010-04-30,8.02046012878418
2010-05-03,8.23227596282959
2010-05-04,7.932403087615967
2010-05-05,7.699166297912598
2010-05-06,7.444509983062744
2010-05-07,7.230313301086426
2010-05-10,7.979999542236328
2010-05-11,8.03950023651123
2010-05-12,8.344135284423828
2010-05-13,8.210858345031738
2010-05-14,8.01569938659668
2010-05-17,8.063297271728516
2010-05-18,7.794364929199219
2010-05-19,7.703925132751465
2010-05-20,7.3350300788879395
2010-05-21,7.489731311798096
2010-05-24,7.413570880889893
2010-05-25,7.496869087219238
2010-05-26,7.542089462280273
2010-05-27,7.906222820281982
2010-05-28,7.901463508605957
2010-06-01,7.561128616333008
2010-06-02,7.768184185028076
2010-06-03,7.74676513671875
2010-06-04,7.251734256744385
2010-06-07,7.07323694229126
2010-06-08,7.056577682495117
2010-06-09,7.449268817901611
2010-06-10,7.7491455078125
2010-06-11,7.822922229766846
2010-06-14,7.958581447601318
2010-06-15,8.03950023651123
2010-06-16,8.291777610778809
2010-06-17,8.284635543823242
2010-06-18,8.332235336303711
2010-06-21,8.517870903015137
2010-06-22,8.201336860656738
2010-06-23,8.03473949432373
2010-06-24,7.6777448654174805
2010-06-25,7.658707618713379
2010-06-28,7.772943496704102
2010-06-29,7.425471305847168
2010-06-30,7.31837272644043
2010-07-01,7.1184563636779785
2010-07-02,6.9804182052612305
2010-07-06,6.7614617347717285
2010-07-07,7.223174095153809
2010-07-08,7.385012149810791
2010-07-09,7.653946876525879
2010-07-12,7.599208354949951
2010-07-13,7.796743869781494
2010-07-14,7.630147933959961
2010-07-15,7.56588888168335
2010-07-16,7.434990882873535
2010-07-19,7.458789825439453
2010-07-20,7.611105918884277
2010-07-21,7.327892780303955
2010-07-22,7.523050308227539
2010-07-23,7.599208354949951
2010-07-26,7.761044979095459
2010-07-27,7.651566505432129
2010-07-28,7.4540300369262695
2010-07-29,7.425471305847168
2010-07-30,7.299333572387695
2010-08-02,7.308852195739746
2010-08-03,7.04229736328125
2010-08-04,7.225554466247559
2010-08-05,7.1684346199035645
2010-08-06,7.194613933563232
2010-08-09,7.375491619110107
2010-08-10,7.263632774353027
2010-08-11,7.056577682495117
2010-08-12,6.982798099517822
2010-08-13,6.818580627441406
2010-08-16,6.780503273010254
2010-08-17,6.885221004486084
2010-08-18,7.066097259521484
2010-08-19,6.849520683288574
2010-08-20,6.923298358917236
2010-08-23,6.671023845672607
2010-08-24,6.428267955780029
2010-08-25,6.532987594604492
2010-08-26,6.190272808074951
2010-08-27,6.409229278564453
2010-08-30,6.344968318939209
2010-08-31,6.378288269042969
2010-09-01,6.718624591827393
2010-09-02,6.851901054382324
2010-09-03,6.987558841705322
2010-09-07,6.651984214782715
2010-09-08,6.671023845672607
2010-09-09,6.825721263885498
2010-09-10,6.859041213989258
2010-09-13,6.868560791015625
2010-09-14,6.592485427856445
2010-09-15,6.475866794586182
2010-09-16,6.3973283767700195
2010-09-17,6.516326904296875
2010-09-20,6.935198783874512
2010-09-21,6.968518257141113
2010-09-22,6.837621688842773
2010-09-23,6.787642002105713
2010-09-24,7.049437999725342
2010-09-27,7.082756996154785
2010-09-28,7.406432151794434
2010-09-29,7.401671409606934
2010-09-30,7.377871990203857
2010-10-01,7.463550090789795
2010-10-04,7.373111724853516
2010-10-05,7.442131519317627
2010-10-06,7.368351936340332
2010-10-07,7.382632255554199
2010-10-08,7.7086873054504395
2010-10-11,7.58254861831665
2010-10-12,7.6777448654174805
2010-10-13,7.692025661468506
2010-10-14,7.8157830238342285
2010-10-15,7.784845352172852
2010-10-18,7.846723556518555
2010-10-19,7.8038859367370605
2010-10-20,7.808645725250244
2010-10-21,8.11803913116455
2010-10-22,8.336994171142578
2010-10-25,8.270353317260742
2010-10-26,8.265596389770508
2010-10-27,8.201336860656738
2010-10-28,8.208477973937988
2010-10-29,8.210858345031738
2010-11-01,8.217995643615723
2010-11-02,8.336994171142578
2010-11-03,8.413152694702148
2010-11-04,8.484552383422852
2010-11-05,8.4607515335083
2010-11-08,8.517870903015137
2010-11-09,8.398873329162598
2010-11-10,8.489312171936035
2010-11-11,8.596409797668457
2010-11-12,8.358415603637695
2010-11-15,8.213237762451172
2010-11-16,8.08948040008545
2010-11-17,8.01569938659668
2010-11-18,8.189438819885254
2010-11-19,8.408393859863281
2010-11-22,8.636868476867676
2010-11-23,8.341753959655762
2010-11-24,8.622588157653809
2010-11-26,8.67018985748291
2010-11-29,8.477412223815918
2010-11-30,8.356033325195312
2010-12-01,8.517870903015137
2010-12-02,8.710649490356445
2010-12-03,8.772528648376465
2010-12-06,8.901044845581055
2010-12-07,8.78442668914795
2010-12-08,8.717789649963379
2010-12-09,8.72254753112793
2010-12-10,8.82726764678955
2010-12-13,8.758247375488281
2010-12-14,8.648768424987793
2010-12-15,8.515491485595703
2010-12-16,8.846303939819336
2010-12-17,9.198542594909668
2010-12-20,9.417496681213379
2010-12-21,9.526972770690918
2010-12-22,9.469857215881348
2010-12-23,9.396076202392578
2010-12-27,9.48889446258545
2010-12-28,9.51745319366455
2010-12-29,9.667393684387207
2010-12-30,9.59837532043457
2010-12-31,9.534112930297852
2011-01-03,9.705470085144043
2011-01-04,9.567432403564453
2011-01-05,9.869688987731934
2011-01-06,9.71261215209961
2011-01-07,9.641213417053223
2011-01-10,9.788769721984863
2011-01-11,9.874448776245117
2011-01-12,10.01486587524414
2011-01-13,9.960124969482422
2011-01-14,9.883968353271484
2011-01-18,9.89111042022705
2011-01-19,9.674531936645508
2011-01-20,9.377037048339844
2011-01-21,10.388519287109375
2011-01-24,10.533697128295898
2011-01-25,10.326639175415039
2011-01-26,10.533697128295898
2011-01-27,10.688393592834473
2011-01-28,10.28856086730957
2011-01-31,10.386139869689941
2011-02-01,10.531316757202148
2011-02-02,10.462298393249512
2011-02-03,10.531316757202148
2011-02-04,10.969228744506836
2011-02-07,10.957330703735352
2011-02-08,11.007307052612305
2011-02-09,11.054906845092773
2011-02-10,11.311943054199219
2011-02-11,11.571358680725098
2011-02-14,11.319082260131836
2011-02-15,11.185806274414062
2011-02-16,11.183424949645996
2011-02-17,11.295283317565918
2011-02-18,11.197704315185547
2011-02-22,11.10964584350586
2011-02-23,10.795491218566895
2011-02-24,10.781210899353027
2011-02-25,11.211984634399414
2011-02-28,11.171525955200195
2011-03-01,10.940668106079102
2011-03-02,11.181045532226562
2011-03-03,11.495199203491211
2011-03-04,11.552319526672363
2011-03-07,11.671317100524902
2011-03-08,11.671317100524902
2011-03-09,11.54041862487793
2011-03-10,11.2691011428833
2011-03-11,11.588016510009766
2011-03-14,11.447600364685059
2011-03-15,11.776030540466309
2011-03-16,11.523759841918945
2011-03-17,11.449980735778809
2011-03-18,11.607057571411133
2011-03-21,11.799835205078125
2011-03-22,11.74985408782959
2011-03-23,11.806974411010742
2011-03-24,11.909313201904297
2011-03-25,11.937872886657715
2011-03-28,11.82125186920166
2011-03-29,11.923593521118164
2011-03-30,12.075909614562988
2011-03-31,12.056869506835938
2011-04-01,12.297246932983398
2011-04-04,12.413863182067871
2011-04-05,12.437663078308105
2011-04-06,12.218708038330078
2011-04-07,12.135408401489258
2011-04-08,13.606224060058594
2011-04-11,13.382509231567383
2011-04-12,13.760918617248535
2011-04-13,13.915616989135742
2011-04-14,13.79900074005127
2011-04-15,13.756159782409668
2011-04-18,13.829938888549805
2011-04-19,13.953697204589844
2011-04-20,14.279749870300293
2011-04-21,14.691484451293945
2011-04-25,14.536787986755371
2011-04-26,14.689103126525879
2011-04-27,14.73194408416748
2011-04-28,14.908060073852539
2011-04-29,14.94137954711914
2011-05-02,14.65578556060791
2011-05-03,14.398747444152832
2011-05-04,14.086974143981934
2011-05-05,14.493948936462402
2011-05-06,14.698623657226562
2011-05-09,14.889019966125488
2011-05-10,15.207935333251953
2011-05-11,14.979462623596191
2011-05-12,15.243636131286621
2011-05-13,15.248393058776855
2011-05-16,14.877121925354004
2011-05-17,15.024679183959961
2011-05-18,15.403091430664062
2011-05-19,15.553030014038086
2011-05-20,15.243636131286621
2011-05-23,14.91995906829834
2011-05-24,15.048476219177246
2011-05-25,15.272194862365723
2011-05-26,15.350729942321777
2011-05-27,15.414990425109863
2011-05-31,15.47925090789795
2011-06-01,15.00563907623291
2011-06-02,14.739081382751465
2011-06-03,14.241670608520508
2011-06-06,13.763301849365234
2011-06-07,13.72046184539795
2011-06-08,13.137372016906738
2011-06-09,14.329730987548828
2011-06-10,13.882298469543457
2011-06-13,13.75378131866455
2011-06-14,14.527265548706055
2011-06-15,14.191692352294922
2011-06-16,14.098875999450684
2011-06-17,14.505847930908203
2011-06-20,15.107975959777832
2011-06-21,15.453069686889648
2011-06-22,15.398332595825195
2011-06-23,15.743425369262695
2011-06-24,15.56254768371582
2011-06-27,15.643467903137207
2011-06-28,16.00284194946289
2011-06-29,16.17658042907715
2011-06-30,16.140878677368164
2011-07-01,16.17658042907715
2011-07-05,16.405054092407227
2011-07-06,16.652572631835938
2011-07-07,16.550233840942383
2011-07-08,16.478836059570312
2011-07-11,15.974282264709473
2011-07-12,15.700584411621094
2011-07-13,15.788642883300781
2011-07-14,15.588729858398438
2011-07-15,15.68392562866211
2011-07-18,15.579205513000488
2011-07-19,16.14801788330078
2011-07-20,16.255117416381836
2011-07-21,16.12659454345703
2011-07-22,16.12659454345703
2011-07-25,15.874324798583984
2011-07-26,15.712484359741211
2011-07-27,17.192819595336914
2011-07-28,17.092866897583008
2011-07-29,17.13808250427246
2011-08-01,16.95244598388672
2011-08-02,16.416955947875977
2011-08-03,16.635910034179688
2011-08-04,15.191277503967285
2011-08-05,15.1317777633667
2011-08-08,13.063593864440918
2011-08-09,13.727602005004883
2011-08-10,13.484842300415039
2011-08-11,13.820419311523438
2011-08-12,13.922758102416992
2011-08-15,14.689103126525879
2011-08-16,14.379708290100098
2011-08-17,13.65858268737793
2011-08-18,12.797036170959473
2011-08-19,12.268685340881348
2011-08-22,12.213947296142578
2011-08-23,12.680420875549316
2011-08-24,12.899375915527344
2011-08-25,12.673277854919434
2011-08-26,13.09929370880127
2011-08-29,13.865639686584473
2011-08-30,13.953697204589844
2011-08-31,13.860878944396973
2011-09-01,13.779961585998535
2011-09-02,13.268268585205078
2011-09-06,13.40392780303955
2011-09-07,14.108393669128418
2011-09-08,13.920377731323242
2011-09-09,13.54196548461914
2011-09-12,13.863258361816406
2011-09-13,14.470147132873535
2011-09-14,14.965178489685059
2011-09-15,14.900920867919922
2011-09-16,15.072278022766113
2011-09-19,14.948516845703125
2011-09-20,14.479667663574219
2011-09-21,14.063176155090332
2011-09-22,13.287310600280762
2011-09-23,13.456286430358887
2011-09-26,13.88467788696289
2011-09-27,14.053654670715332
2011-09-28,13.539584159851074
2011-09-29,12.830358505249023
2011-09-30,12.520962715148926
2011-10-03,11.588016510009766
2011-10-04,12.16872787475586
2011-10-05,12.706598281860352
2011-10-06,13.420587539672852
2011-10-07,13.3682279586792
2011-10-10,14.182171821594238
2011-10-11,14.524888038635254
2011-10-12,14.527265548706055
2011-10-13,14.689103126525879
2011-10-14,15.08179759979248
2011-10-17,15.08179759979248
2011-10-18,14.860459327697754
2011-10-19,14.562966346740723
2011-10-20,15.136536598205566
2011-10-21,16.064722061157227
2011-10-24,16.4954891204834
2011-10-25,16.04092025756836
2011-10-26,16.1694393157959
2011-10-27,16.502628326416016
2011-10-28,16.500253677368164
2011-10-31,16.197999954223633
2011-11-01,15.514949798583984
2011-11-02,15.862424850463867
2011-11-03,16.428852081298828
2011-11-04,16.616867065429688
2011-11-07,15.90764045715332
2011-11-08,16.1551570892334
2011-11-09,15.581589698791504
2011-11-10,15.607771873474121
2011-11-11,16.00046157836914
2011-11-14,15.890984535217285
2011-11-15,15.90764045715332
2011-11-16,15.372152328491211
2011-11-17,14.931859016418457
2011-11-18,14.539169311523438
2011-11-21,13.406304359436035
2011-11-22,13.199248313903809
2011-11-23,12.654237747192383
2011-11-25,11.64513874053955
2011-11-28,12.673277854919434
2011-11-29,12.575701713562012
2011-11-30,12.996953010559082
2011-12-01,13.22780990600586
2011-12-02,12.806556701660156
2011-12-05,13.256369590759277
2011-12-06,12.83511734008789
2011-12-07,12.428142547607422
2011-12-08,12.292486190795898
2011-12-09,12.53762149810791
2011-12-12,12.501921653747559
2011-12-13,12.218708038330078
2011-12-14,11.997370719909668
2011-12-15,12.068770408630371
2011-12-16,12.53524112701416
2011-12-19,11.9664306640625
2011-12-20,12.290107727050781
2011-12-21,12.306764602661133
2011-12-22,12.930315971374512
2011-12-23,12.823220252990723
2011-12-27,12.604260444641113
2011-12-28,12.321043968200684
2011-12-29,12.801797866821289
2011-12-30,12.501921653747559
2012-01-03,13.132612228393555
2012-01-04,13.330146789550781
2012-01-05,13.851359367370605
2012-01-06,13.925137519836426
2012-01-09,13.822800636291504
2012-01-10,13.803757667541504
2012-01-11,14.179793357849121
2012-01-12,14.22025203704834
2012-01-13,14.027472496032715
2012-01-17,13.939417839050293
2012-01-18,14.422547340393066
2012-01-19,14.948516845703125
2012-01-20,14.567726135253906
2012-01-23,14.396369934082031
2012-01-24,14.815242767333984
2012-01-25,16.138498306274414
2012-01-26,16.395532608032227
2012-01-27,16.681127548217773
2012-01-30,16.274158477783203
2012-01-31,15.876705169677734
2012-02-01,15.950483322143555
2012-02-02,16.136119842529297
2012-02-03,16.92864418029785
2012-02-06,16.914365768432617
2012-02-07,16.802507400512695
2012-02-08,16.75252914428711
2012-02-09,17.016704559326172
2012-02-10,16.92388916015625
2012-02-13,17.628355026245117
2012-02-14,17.630733489990234
2012-02-15,17.55219268798828
2012-02-16,17.55219268798828
2012-02-17,17.506977081298828
2012-02-21,17.52601432800293
2012-02-22,17.742595672607422
2012-02-23,18.335203170776367
2012-02-24,18.43754005432129
2012-02-27,18.573196411132812
2012-02-28,18.73503303527832
2012-02-29,18.801671981811523
2012-03-01,19.365726470947266
2012-03-02,18.99444580078125
2012-03-05,18.9635066986084
2012-03-06,18.549396514892578
2012-03-07,18.975406646728516
2012-03-08,19.261001586914062
2012-03-09,19.60133934020996
2012-03-12,19.513280868530273
2012-03-13,19.853614807128906
2012-03-14,19.58705711364746
2012-03-15,19.884553909301758
2012-03-16,19.741756439208984
2012-03-19,19.7822208404541
2012-03-20,19.658458709716797
2012-03-21,19.57278060913086
2012-03-22,19.568021774291992
2012-03-23,19.63703727722168
2012-03-26,20.089229583740234
2012-03-27,20.02021026611328
2012-03-28,19.996410369873047
2012-03-29,19.934537887573242
2012-03-30,20.093990325927734
2012-04-02,20.21298599243164
2012-04-03,20.45098304748535
2012-04-04,20.186809539794922
2012-04-05,20.420047760009766
2012-04-09,20.255828857421875
2012-04-10,19.241966247558594
2012-04-11,19.79411506652832
2012-04-12,20.18442726135254
2012-04-13,20.472400665283203
2012-04-16,20.4010066986084
2012-04-17,20.529525756835938
2012-04-18,20.76752281188965
2012-04-19,19.932151794433594
2012-04-20,15.833864212036133
2012-04-23,15.498291015625
2012-04-24,14.59866714477539
2012-04-25,14.762884140014648
2012-04-26,14.279749870300293
2012-04-27,14.194071769714355
2012-04-30,14.003676414489746
2012-05-01,14.02985668182373
2012-05-02,14.560585975646973
2012-05-03,14.051274299621582
2012-05-04,13.496742248535156
2012-05-07,11.492818832397461
2012-05-08,11.088228225708008
2012-05-09,11.611817359924316
2012-05-10,11.880752563476562
2012-05-11,12.447184562683105
2012-05-14,12.144928932189941
2012-05-15,12.232987403869629
2012-05-16,11.752235412597656
2012-05-17,11.033489227294922
2012-05-18,10.964468002319336
2012-05-21,11.438078880310059
2012-05-22,11.6165771484375
2012-05-23,11.364303588867188
2012-05-24,11.209603309631348
2012-05-25,11.654657363891602
2012-05-29,11.652276039123535
2012-05-30,11.257203102111816
2012-05-31,10.997788429260254
2012-06-01,10.267138481140137
2012-06-04,10.162424087524414
2012-06-05,10.393277168273926
2012-06-06,5.3287272453308105
2012-06-07,5.3287272453308105
2012-06-08,6.078413963317871
2012-06-11,5.571482181549072
2012-06-12,5.680960655212402
2012-06-13,5.473904609680176
2012-06-14,5.528643608093262
2012-06-15,5.754740238189697
2012-06-18,5.581002712249756
2012-06-19,5.602422714233398
2012-06-20,5.55482292175293
2012-06-21,5.157370567321777
2012-06-22,5.243048667907715
2012-06-25,5.045512676239014
2012-06-26,5.00267219543457
2012-06-27,5.176410675048828
2012-06-28,5.288266658782959
2012-06-29,5.566723823547363
2012-07-02,5.319206714630127
2012-07-03,5.433444976806641
2012-07-05,5.640501976013184
2012-07-06,5.761879920959473
2012-07-09,5.697621822357178
2012-07-10,5.5881428718566895
2012-07-11,5.673821926116943
2012-07-12,5.778538703918457
2012-07-13,6.114114761352539
2012-07-16,6.026054859161377
2012-07-17,6.023675441741943
2012-07-18,6.076035022735596
2012-07-19,6.561546325683594
2012-07-20,6.316410541534424
2012-07-23,6.428267955780029
2012-07-24,6.452067852020264
2012-07-25,7.061336517333984
2012-07-26,7.17319393157959
2012-07-27,7.458789825439453
2012-07-30,7.008978366851807
2012-07-31,6.780503273010254
2012-08-01,6.847141265869141
2012-08-02,6.606764316558838
2012-08-03,6.866179943084717
2012-08-06,7.1660566329956055
2012-08-07,7.570647716522217
2012-08-08,7.47307014465332
2012-08-09,7.508767604827881
2012-08-10,7.3207526206970215
2012-08-13,7.408811569213867
2012-08-14,7.551607608795166
2012-08-15,7.427851676940918
2012-08-16,7.796743869781494
2012-08-17,7.977620601654053
2012-08-20,7.794364929199219
2012-08-21,7.86338472366333
2012-08-22,7.573028564453125
2012-08-23,7.549229145050049
2012-08-24,7.6777448654174805
2012-08-27,7.713445663452148
2012-08-28,7.651566505432129
2012-08-29,7.782464504241943
2012-08-30,7.444509983062744
2012-08-31,7.434990882873535
2012-09-04,7.525428295135498
2012-09-05,7.556368350982666
2012-09-06,7.899084568023682
2012-09-07,7.546848297119141
2012-09-10,7.527808666229248
2012-09-11,7.763425827026367
2012-09-12,7.937162399291992
2012-09-13,8.317955017089844
2012-09-14,8.270353317260742
2012-09-17,7.999042510986328
2012-09-18,7.782464504241943
2012-09-19,7.753904819488525
2012-09-20,7.4540300369262695
2012-09-21,7.163674831390381
2012-09-24,6.706722736358643
2012-09-25,6.561546325683594
2012-09-26,6.373528957366943
2012-09-27,7.292193412780762
2012-09-28,7.113696098327637
2012-10-01,7.354072093963623
2012-10-02,7.325512886047363
2012-10-03,7.266014099121094
2012-10-04,7.6468071937561035
2012-10-05,7.744383811950684
2012-10-08,8.11803913116455
2012-10-09,7.811024188995361
2012-10-10,7.727725982666016
2012-10-11,7.784845352172852
2012-10-12,7.703925132751465
2012-10-15,7.811024188995361
2012-10-16,7.784845352172852
2012-10-17,7.946682929992676
2012-10-18,7.899084568023682
2012-10-19,7.882421970367432
2012-10-22,7.951441764831543
2012-10-23,7.584927558898926
2012-10-24,6.106973648071289
2012-10-25,6.145053863525391
2012-10-26,6.0450944900512695
2012-10-31,6.292608737945557
2012-11-01,6.559166431427002
2012-11-02,6.435408115386963
2012-11-05,6.371148109436035
2012-11-06,6.4235076904296875
2012-11-07,6.449687957763672
2012-11-08,6.223592281341553
2012-11-09,6.302130222320557
2012-11-12,6.145053863525391
2012-11-13,6.040334224700928
2012-11-14,5.895158767700195
2012-11-15,5.840419292449951
2012-11-16,5.866597652435303
2012-11-19,5.9237165451049805
2012-11-20,5.878498077392578
2012-11-21,6.026054859161377
2012-11-23,6.140293598175049
2012-11-26,6.245011329650879
2012-11-27,6.252151966094971
2012-11-28,6.2902302742004395
2012-11-29,6.237870693206787
2012-11-30,6.342590808868408
2012-12-03,6.216452121734619
2012-12-04,6.523465633392334
2012-12-05,6.521085739135742
2012-12-06,6.511566638946533
2012-12-07,6.473487377166748
2012-12-10,6.66150426864624
2012-12-11,6.663883686065674
2012-12-12,6.7828826904296875
2012-12-13,7.282673358917236
2012-12-14,7.163674831390381
2012-12-17,7.304093360900879
2012-12-18,7.530188083648682
2012-12-19,7.494489669799805
2012-12-20,7.36597204208374
2012-12-21,7.306471824645996
2012-12-24,7.218415260314941
2012-12-26,7.342172145843506
2012-12-27,7.1351165771484375
2012-12-28,7.220795154571533
2012-12-31,7.494489669799805
2013-01-02,7.780084133148193
2013-01-03,8.008559226989746
2013-01-04,8.196576118469238
2013-01-07,7.975241661071777
2013-01-08,7.977620601654053
2013-01-09,8.070439338684082
2013-01-10,8.29415512084961
2013-01-11,8.401253700256348
2013-01-14,8.325095176696777
2013-01-15,8.367935180664062
2013-01-16,8.239418029785156
2013-01-17,8.325095176696777
2013-01-18,8.327475547790527
2013-01-22,8.375073432922363
2013-01-23,8.358415603637695
2013-01-24,9.1271390914917
2013-01-25,9.707852363586426
2013-01-28,9.555533409118652
2013-01-29,9.4817533493042
2013-01-30,9.515073776245117
2013-01-31,9.272317886352539
2013-02-01,9.288979530334473
2013-02-04,9.217576026916504
2013-02-05,9.210440635681152
2013-02-06,9.181879997253418
2013-02-07,9.1699800491333
2013-02-08,9.141422271728516
2013-02-11,9.141422271728516
2013-02-12,9.322299003601074
2013-02-13,9.448437690734863
2013-02-14,9.286598205566406
2013-02-15,9.15093994140625
2013-02-19,9.336577415466309
2013-02-20,8.601171493530273
2013-02-21,8.4583740234375
2013-02-22,8.817747116088867
2013-02-25,8.805848121643066
2013-02-26,9.015283584594727
2013-02-27,9.803049087524414
2013-02-28,9.774489402770996
2013-03-01,9.686433792114258
2013-03-04,9.855406761169434
2013-03-05,10.233820915222168
2013-03-06,10.2052640914917
2013-03-07,10.143383026123047
2013-03-08,10.733611106872559
2013-03-11,10.940668106079102
2013-03-12,10.826431274414062
2013-03-13,10.83833122253418
2013-03-14,10.83833122253418
2013-03-15,10.864508628845215
2013-03-18,11.033489227294922
2013-03-19,10.950188636779785
2013-03-20,11.064427375793457
2013-03-21,10.809771537780762
2013-03-22,10.816911697387695
2013-03-25,11.021588325500488
2013-03-26,11.140588760375977
2013-03-27,11.916450500488281
2013-03-28,11.811734199523926
2013-04-01,11.673698425292969
2013-04-02,11.561838150024414
2013-04-03,11.092988014221191
2013-04-04,11.107266426086426
2013-04-05,11.069186210632324
2013-04-08,11.311943054199219
2013-04-09,11.202462196350098
2013-04-10,11.276244163513184
2013-04-11,11.309564590454102
2013-04-12,11.47615909576416
2013-04-15,11.026349067687988
2013-04-16,11.121546745300293
2013-04-17,10.843093872070312
2013-04-18,10.864508628845215
2013-04-19,10.950188636779785
2013-04-22,11.173905372619629
2013-04-23,11.511859893798828
2013-04-24,11.55469799041748
2013-04-25,11.642755508422852
2013-04-26,11.611817359924316
2013-04-29,11.723675727844238
2013-04-30,11.542798042297363
2013-05-01,11.223885536193848
2013-05-02,11.376202583312988
2013-05-03,10.988268852233887
2013-05-06,10.814531326293945
2013-05-07,10.769312858581543
2013-05-08,10.985889434814453
2013-05-09,11.257203102111816
2013-05-10,11.56898021697998
2013-05-13,11.250065803527832
2013-05-14,11.371441841125488
2013-05-15,11.521381378173828
2013-05-16,11.140588760375977
2013-05-17,11.400003433227539
2013-05-20,11.219123840332031
2013-05-21,11.316703796386719
2013-05-22,10.300461769104004
2013-05-23,10.100543975830078
2013-05-24,10.252861976623535
2013-05-28,10.198122024536133
2013-05-29,9.972026824951172
2013-05-30,10.098164558410645
2013-05-31,10.062463760375977
2013-06-03,9.855406761169434
2013-06-04,9.807808876037598
2013-06-05,9.898247718811035
2013-06-06,10.314741134643555
2013-06-07,10.495616912841797
2013-06-10,10.476576805114746
2013-06-11,10.245722770690918
2013-06-12,10.179081916809082
2013-06-13,10.58605670928955
2013-06-14,10.48371696472168
2013-06-17,10.652694702148438
2013-06-18,10.871649742126465
2013-06-19,10.643176078796387
2013-06-20,9.874448776245117
2013-06-21,9.824468612670898
2013-06-24,9.588851928710938
2013-06-25,9.905385971069336
2013-06-26,9.929189682006836
2013-06-27,10.495616912841797
2013-06-28,10.448016166687012
2013-07-01,10.664593696594238
2013-07-02,10.490859031677246
2013-07-03,10.474197387695312
2013-07-05,10.588438034057617
2013-07-08,10.362339973449707
2013-07-09,10.595575332641602
2013-07-10,10.921630859375
2013-07-11,11.169145584106445
2013-07-12,11.023968696594238
2013-07-15,10.824051856994629
2013-07-16,10.709814071655273
2013-07-17,10.688393592834473
2013-07-18,10.43850040435791
2013-07-19,10.445636749267578
2013-07-22,10.469439506530762
2013-07-23,10.376618385314941
2013-07-24,10.110064506530762
2013-07-25,9.986303329467773
2013-07-26,8.817747116088867
2013-07-29,8.713028907775879
2013-07-30,9.296117782592773
2013-07-31,9.436534881591797
2013-08-01,9.543634414672852
2013-08-02,9.48889446258545
2013-08-05,9.638832092285156
2013-08-06,9.538875579833984
2013-08-07,9.391317367553711
2013-08-08,9.434154510498047
2013-08-09,9.42939567565918
2013-08-12,9.546012878417969
2013-08-13,9.462715148925781
2013-08-14,9.193780899047852
2013-08-15,8.853446006774902
2013-08-16,8.80108642578125
2013-08-19,8.605929374694824
2013-08-20,8.915324211120605
2013-08-21,8.65353012084961
2013-08-22,8.72968864440918
2013-08-23,9.1271390914917
2013-08-26,9.15093994140625
2013-08-27,8.915324211120605
2013-08-28,8.989105224609375
2013-08-29,9.229479789733887
2013-08-30,9.1652193069458
2013-09-03,9.460335731506348
2013-09-04,9.986303329467773
2013-09-05,9.938706398010254
2013-09-06,10.031524658203125
2013-09-09,10.174322128295898
2013-09-10,9.907766342163086
2013-09-11,10.01010513305664
2013-09-12,10.00296401977539
