Date,NSA
2015-04-22,7.965402603149414
2015-04-23,7.965402603149414
2015-04-24,8.0266752243042
2015-04-27,8.051180839538574
2015-04-28,8.0879487991333
2015-04-29,8.008292198181152
2015-04-30,7.8612380027771
2015-05-01,7.977658748626709
2015-05-04,7.965402603149414
2015-05-05,7.977658748626709
2015-05-06,7.922511577606201
2015-05-07,7.898004055023193
2015-05-08,7.959273338317871
2015-05-11,8.008292198181152
2015-05-12,8.014419555664062
2015-05-13,8.020549774169922
2015-05-14,8.038928985595703
2015-05-15,8.112457275390625
2015-05-18,8.25338363647461
2015-05-19,8.36979866027832
2015-05-20,8.34528923034668
2015-05-21,8.36979866027832
2015-05-22,8.302400588989258
2015-05-26,8.179855346679688
2015-05-27,8.333039283752441
2015-05-28,8.25951099395752
2015-05-29,8.26563835144043
2015-06-01,8.25338363647461
2015-06-02,8.16147518157959
2015-06-03,8.173727989196777
2015-06-04,8.020549774169922
2015-06-05,8.014419555664062
2015-06-08,8.057311058044434
2015-06-09,8.118584632873535
2015-06-10,7.959273338317871
2015-06-11,8.008292198181152
2015-06-12,7.965402603149414
2015-06-15,7.953150272369385
2015-06-16,7.8734941482543945
2015-06-17,7.757075786590576
2015-06-18,7.836730003356934
2015-06-19,7.953150272369385
2015-06-22,7.71418571472168
2015-06-23,7.898004055023193
2015-06-24,7.757075786590576
2015-06-25,7.757075786590576
2015-06-26,7.843886852264404
2015-06-29,7.868689060211182
2015-06-30,7.688870429992676
2015-07-01,7.899693489074707
2015-07-02,7.781879425048828
2015-07-06,7.819085597991943
2015-07-07,7.893489360809326
2015-07-08,7.905894756317139
2015-07-09,7.633063793182373
2015-07-10,7.8748884201049805
2015-07-13,7.707470417022705
2015-07-14,7.794281005859375
2015-07-15,7.670266151428223
2015-07-16,7.788081169128418
2015-07-17,7.651663303375244
2015-07-20,7.76947546005249
2015-07-21,7.564856052398682
2015-07-22,7.589655876159668
2015-07-23,7.571054935455322
2015-07-24,7.385033130645752
2015-07-27,7.366430759429932
2015-07-28,7.409836769104004
2015-07-29,7.199013710021973
2015-07-30,7.459443092346191
2015-07-31,7.335428237915039
2015-08-03,7.670266151428223
2015-08-04,7.688870429992676
2015-08-05,7.657866954803467
2015-08-06,7.292023181915283
2015-08-07,7.571054935455322
2015-08-10,7.341628074645996
2015-08-11,7.701269149780273
2015-08-12,7.626861572265625
2015-08-13,7.7756805419921875
2015-08-14,7.918295860290527
2015-08-17,8.029908180236816
2015-08-18,8.098114967346191
2015-08-19,8.048507690429688
2015-08-20,7.986504554748535
2015-08-21,7.837685585021973
2015-08-24,7.651663303375244
2015-08-25,7.6454620361328125
2015-08-26,7.862486362457275
2015-08-27,7.961700439453125
2015-08-28,8.036107063293457
2015-08-31,8.023707389831543
2015-09-01,7.856289386749268
2015-09-02,7.967902660369873
2015-09-03,8.073310852050781
2015-09-04,7.936895847320557
2015-09-08,8.098114967346191
2015-09-09,8.054709434509277
2015-09-10,8.09191608428955
2015-09-11,8.215928077697754
2015-09-14,8.141518592834473
2015-09-15,8.327543258666992
2015-09-16,8.581770896911621
2015-09-17,9.01581859588623
2015-09-18,9.15223503112793
2015-09-21,8.991016387939453
2015-09-22,8.935211181640625
2015-09-23,8.966209411621094
2015-09-24,8.823596000671387
2015-09-25,8.618975639343262
2015-09-28,8.417799949645996
2015-09-29,8.392658233642578
2015-09-30,8.518387794494629
2015-10-01,8.537247657775879
2015-10-02,8.744706153869629
2015-10-05,9.159625053405762
2015-10-06,8.983595848083496
2015-10-07,9.367083549499512
2015-10-08,9.411090850830078
2015-10-09,9.480242729187012
2015-10-12,9.624836921691895
2015-10-13,9.442523002624512
2015-10-14,9.429947853088379
2015-10-15,9.429947853088379
2015-10-16,9.423662185668945
2015-10-19,9.392230033874512
2015-10-20,9.392230033874512
2015-10-21,9.354508399963379
2015-10-22,9.379654884338379
2015-10-23,9.367083549499512
2015-10-26,9.392230033874512
2015-10-27,9.398515701293945
2015-10-28,9.712847709655762
2015-10-29,9.568252563476562
2015-10-30,9.455095291137695
2015-11-02,9.863725662231445
2015-11-03,9.857439041137695
2015-11-04,9.907733917236328
2015-11-05,9.926594734191895
2015-11-06,9.411090850830078
2015-11-09,9.165910720825195
2015-11-10,9.260211944580078
2015-11-11,9.297929763793945
2015-11-12,9.178483963012695
2015-11-13,9.423662185668945
2015-11-16,9.323076248168945
2015-11-17,9.304219245910645
2015-11-18,9.392230033874512
2015-11-19,9.524250030517578
2015-11-20,9.737992286682129
2015-11-23,9.737992286682129
2015-11-24,9.788287162780762
2015-11-25,9.983172416687012
2015-11-27,10.228350639343262
2015-11-30,10.410662651062012
2015-12-01,10.498678207397461
2015-12-02,10.611836433410645
2015-12-03,10.454668045043945
2015-12-04,10.310076713562012
2015-12-07,10.284934043884277
2015-12-08,10.398093223571777
2015-12-09,10.473531723022461
2015-12-10,10.322651863098145
2015-12-11,10.227185249328613
2015-12-14,10.29719352722168
2015-12-15,10.539031028747559
2015-12-16,10.609037399291992
2015-12-17,10.609037399291992
2015-12-18,10.475394248962402
2015-12-21,10.79996109008789
2015-12-22,10.71086311340332
2015-12-23,10.749049186706543
2015-12-24,10.666315078735352
2015-12-28,10.602675437927246
2015-12-29,10.659952163696289
2015-12-30,10.908154487609863
2015-12-31,10.901788711547852
2016-01-04,10.679043769836426
2016-01-05,10.882698059082031
2016-01-06,11.156356811523438
2016-01-07,11.041799545288086
2016-01-08,10.729955673217773
2016-01-11,10.850874900817871
2016-01-12,10.965429306030273
2016-01-13,10.83814525604248
2016-01-14,10.761777877807617
2016-01-15,10.577219009399414
2016-01-19,10.634492874145508
2016-01-20,10.481756210327148
2016-01-21,10.3862943649292
2016-01-22,10.653585433959961
2016-01-25,10.672682762145996
2016-01-26,10.946340560913086
2016-01-27,10.83814525604248
2016-01-28,10.62176513671875
2016-01-29,11.067255973815918
2016-02-01,11.09271240234375
2016-02-02,10.990890502929688
2016-02-03,10.965429306030273
2016-02-04,10.736324310302734
2016-02-05,10.551761627197266
2016-02-08,10.392659187316895
2016-02-09,10.259011268615723
2016-02-10,10.36083698272705
2016-02-11,10.29719352722168
2016-02-12,10.615401268005371
2016-02-16,10.583579063415527
2016-02-17,10.990890502929688
2016-02-18,10.723594665527344
2016-02-19,10.812689781188965
2016-02-22,10.971796989440918
2016-02-23,10.933609008789062
2016-02-24,11.022706985473633
2016-02-25,11.48729133605957
2016-02-26,11.56365966796875
2016-02-29,11.512750625610352
2016-03-01,11.45546817779541
2016-03-02,11.716401100158691
2016-03-03,12.066429138183594
2016-03-04,12.352816581726074
2016-03-07,12.346452713012695
2016-03-08,11.86277961730957
2016-03-09,12.200078010559082
2016-03-10,12.193709373474121
2016-03-11,12.772529602050781
2016-03-14,12.57958698272705
2016-03-15,12.270883560180664
2016-03-16,12.386649131774902
2016-03-17,13.100525856018066
2016-03-18,12.87542724609375
2016-03-21,12.637468338012695
2016-03-22,12.5281400680542
2016-03-23,12.463825225830078
2016-03-24,12.57958698272705
2016-03-28,12.804681777954102
2016-03-29,13.306325912475586
2016-03-30,13.840117454528809
2016-03-31,13.634320259094238
2016-04-01,13.518559455871582
2016-04-04,13.550710678100586
2016-04-05,12.914017677307129
2016-04-06,12.939741134643555
2016-04-07,12.766094207763672
2016-04-08,13.100525856018066
2016-04-11,13.145540237426758
2016-04-12,13.126251220703125
2016-04-13,13.196992874145508
2016-04-14,13.087658882141113
2016-04-15,13.145540237426758
2016-04-18,13.242009162902832
2016-04-19,13.447816848754883
2016-04-20,13.010486602783203
2016-04-21,13.016914367675781
2016-04-22,12.984759330749512
2016-04-25,13.081226348876953
2016-04-26,13.100525856018066
2016-04-27,12.959033012390137
2016-04-28,12.740370750427246
2016-04-29,12.553861618041992
2016-05-02,12.99761962890625
2016-05-03,12.939741134643555
2016-05-04,13.396366119384766
2016-05-05,13.505691528320312
2016-05-06,13.65361213684082
2016-05-09,13.65361213684082
2016-05-10,13.422091484069824
2016-05-11,13.409225463867188
2016-05-12,13.563573837280273
2016-05-13,13.981607437133789
2016-05-16,14.470385551452637
2016-05-17,13.852983474731445
2016-05-18,14.065217971801758
2016-05-19,13.325614929199219
2016-05-20,13.171266555786133
2016-05-23,13.229147911071777
2016-05-24,13.287026405334473
2016-05-25,13.242009162902832
2016-05-26,13.338479995727539
2016-05-27,13.660042762756348
2016-05-31,13.409225463867188
2016-06-01,13.364205360412598
2016-06-02,13.524988174438477
2016-06-03,13.685769081115723
2016-06-06,13.473541259765625
2016-06-07,13.634320259094238
2016-06-08,13.660042762756348
2016-06-09,13.627889633178711
2016-06-10,13.209856033325195
2016-06-13,13.476388931274414
2016-06-14,13.430883407592773
2016-06-15,13.437387466430664
2016-06-16,13.534904479980469
2016-06-17,13.31386947631836
2016-06-20,13.560904502868652
2016-06-21,13.352877616882324
2016-06-22,13.424384117126465
2016-06-23,13.307368278503418
2016-06-24,13.846943855285645
2016-06-27,14.217499732971191
2016-06-28,14.022469520568848
2016-06-29,14.145984649658203
2016-06-30,13.534904479980469
2016-07-01,13.879448890686035
2016-07-05,14.438521385192871
2016-07-06,14.5685453414917
2016-07-07,14.464529991149902
2016-07-08,14.607548713684082
2016-07-11,14.51003646850586
2016-07-12,14.432029724121094
2016-07-13,14.549039840698242
2016-07-14,14.28250503540039
2016-07-15,14.217499732971191
2016-07-18,14.19799518585205
2016-07-19,14.256500244140625
2016-07-20,14.19799518585205
2016-07-21,14.20449447631836
2016-07-22,14.386520385742188
2016-07-25,14.471034049987793
2016-07-26,14.256500244140625
2016-07-27,14.080975532531738
2016-07-28,13.69742202758789
2016-07-29,13.892449378967285
2016-08-01,14.2239990234375
2016-08-02,13.996466636657715
2016-08-03,13.586908340454102
2016-08-04,13.066835403442383
2016-08-05,12.845806121826172
2016-08-08,13.17735481262207
2016-08-09,13.320367813110352
2016-08-10,13.69092082977295
2016-08-11,13.456893920898438
2016-08-12,13.41788387298584
2016-08-15,13.138341903686523
2016-08-16,13.118840217590332
2016-08-17,13.482892990112305
2016-08-18,13.48939323425293
2016-08-19,13.131840705871582
2016-08-22,13.203356742858887
2016-08-23,13.35937213897705
2016-08-24,13.352877616882324
2016-08-25,13.352877616882324
2016-08-26,13.151348114013672
2016-08-29,13.209855079650879
2016-08-30,13.157846450805664
2016-08-31,13.203356742858887
2016-09-01,13.07983684539795
2016-09-02,13.255362510681152
2016-09-06,13.456893920898438
2016-09-07,13.502395629882812
2016-09-08,13.294368743896484
2016-09-09,12.761290550231934
2016-09-12,12.806800842285156
2016-09-13,12.596419334411621
2016-09-14,12.60299301147461
2016-09-15,12.787073135375977
2016-09-16,12.911979675292969
2016-09-19,12.911979675292969
2016-09-20,12.99088191986084
2016-09-21,13.483953475952148
2016-09-22,13.884988784790039
2016-09-23,14.042778015136719
2016-09-26,14.08879280090332
2016-09-27,13.85869312286377
2016-09-28,13.983603477478027
2016-09-29,13.878413200378418
2016-09-30,13.76664924621582
2016-10-03,13.503679275512695
2016-10-04,13.12894344329834
2016-10-05,12.734477996826172
2016-10-06,12.662162780761719
2016-10-07,12.86596965789795
2016-10-10,12.984302520751953
2016-10-11,12.767351150512695
2016-10-12,12.9580078125
2016-10-13,13.063196182250977
2016-10-14,13.010602951049805
2016-10-17,12.977733612060547
2016-10-18,12.911979675292969
2016-10-19,12.92513656616211
2016-10-20,12.86596965789795
2016-10-21,12.898839950561523
2016-10-24,12.99088191986084
2016-10-25,12.951436042785645
2016-10-26,12.800222396850586
2016-10-27,12.62271785736084
2016-10-28,12.819948196411133
2016-10-31,12.872541427612305
2016-11-01,12.721331596374512
2016-11-02,12.464932441711426
2016-11-03,12.681889533996582
2016-11-04,12.911979675292969
2016-11-07,13.148665428161621
2016-11-08,13.313023567199707
2016-11-09,13.240701675415039
2016-11-10,12.767351150512695
2016-11-11,12.944860458374023
2016-11-14,13.004029273986816
2016-11-15,12.898839950561523
2016-11-16,12.9580078125
2016-11-17,12.951436042785645
2016-11-18,12.944860458374023
2016-11-21,12.997451782226562
2016-11-22,13.562841415405273
2016-11-23,13.49710750579834
2016-11-25,13.608871459960938
2016-11-28,13.628585815429688
2016-11-29,13.668036460876465
2016-11-30,13.529974937438965
2016-12-01,13.004029273986816
2016-12-02,13.082919120788574
2016-12-05,13.365614891052246
2016-12-06,13.648314476013184
2016-12-07,14.305747985839844
2016-12-08,14.509550094604492
2016-12-09,14.58187198638916
2016-12-12,14.634467124938965
2016-12-13,13.92333984375
2016-12-14,13.743897438049316
2016-12-15,13.730607986450195
2016-12-16,13.996447563171387
2016-12-19,14.288869857788086
2016-12-20,14.25564193725586
2016-12-21,14.215765953063965
2016-12-22,14.335389137268066
2016-12-23,14.375264167785645
2016-12-27,14.381915092468262
2016-12-28,14.348690032958984
2016-12-29,14.481602668762207
2016-12-30,14.667695045471191
2017-01-03,14.508188247680664
2017-01-04,14.694278717041016
2017-01-05,15.05980396270752
2017-01-06,15.345582962036133
2017-01-09,15.292414665222168
2017-01-10,15.119622230529785
2017-01-11,14.793966293334961
2017-01-12,14.680985450744629
2017-01-13,14.49489688873291
2017-01-17,14.528127670288086
2017-01-18,14.5148344039917
2017-01-19,14.49489688873291
2017-01-20,14.680985450744629
2017-01-23,15.146208763122559
2017-01-24,15.365516662597656
2017-01-25,15.093036651611328
2017-01-26,15.152847290039062
2017-01-27,15.013285636901855
2017-01-30,14.77402400970459
2017-01-31,14.787317276000977
2017-02-01,14.96011734008789
2017-02-02,15.079745292663574
2017-02-03,15.252538681030273
2017-02-06,15.172788619995117
2017-02-07,15.219310760498047
2017-02-08,15.358875274658203
2017-02-09,15.332291603088379
2017-02-10,15.518380165100098
2017-02-13,15.505084991455078
2017-02-14,15.179435729980469
2017-02-15,15.119622230529785
2017-02-16,15.42533016204834
2017-02-17,15.75098705291748
2017-02-21,15.910493850708008
2017-02-22,15.957015991210938
2017-02-23,15.75098705291748
2017-02-24,15.910493850708008
2017-02-27,15.950364112854004
2017-02-28,16.096580505371094
2017-03-01,16.355772018432617
2017-03-02,16.249435424804688
2017-03-03,16.40894317626953
2017-03-06,16.23614501953125
2017-03-07,16.043411254882812
2017-03-08,15.883902549743652
