Date,HOPE
2010-06-09,4.922930717468262
2010-06-10,5.0151214599609375
2010-06-11,5.113457202911377
2010-06-14,5.138040542602539
2010-06-15,5.107311248779297
2010-06-16,5.131894588470459
2010-06-17,5.199500560760498
2010-06-18,5.402316093444824
2010-06-21,5.193353652954102
2010-06-22,5.322419166564941
2010-06-23,5.291688442230225
2010-06-24,5.291688442230225
2010-06-25,5.46992301940918
2010-06-28,5.555967330932617
2010-06-29,5.316274166107178
2010-06-30,5.1810622215271
2010-07-01,5.101164817810059
2010-07-02,4.996682643890381
2010-07-06,4.861471652984619
2010-07-07,4.972100257873535
2010-07-08,4.9659528732299805
2010-07-09,5.0151214599609375
2010-07-12,4.892200469970703
2010-07-13,4.916784763336182
2010-07-14,4.824594974517822
2010-07-15,4.732406139373779
2010-07-16,4.474275588989258
2010-07-19,4.3697919845581055
2010-07-20,4.375938892364502
2010-07-21,4.2345805168151855
2010-07-22,4.486566543579102
2010-07-23,4.603339672088623
2010-07-26,4.646362781524658
2010-07-27,4.5480265617370605
2010-07-28,4.517296314239502
2010-07-29,4.455837249755859
2010-07-30,4.406668186187744
2010-08-02,4.461984157562256
2010-08-03,4.406668186187744
2010-08-04,4.412814617156982
2010-08-05,4.289895534515381
2010-08-06,4.302188396453857
2010-08-09,4.394376277923584
2010-08-10,4.326771259307861
2010-08-11,4.037909507751465
2010-08-12,4.037909507751465
2010-08-13,4.001033306121826
2010-08-16,3.9948887825012207
2010-08-17,4.093224048614502
2010-08-18,4.001033306121826
2010-08-19,3.8535308837890625
2010-08-20,3.9457192420959473
2010-08-23,3.822801351547241
2010-08-24,3.822801351547241
2010-08-25,3.816654920578003
2010-08-26,3.7982141971588135
2010-08-27,3.884260654449463
2010-08-30,3.675297260284424
2010-08-31,3.66300368309021
2010-09-01,3.8473856449127197
2010-09-02,4.02561616897583
2010-09-03,4.148538589477539
2010-09-07,4.148538589477539
2010-09-08,4.1977057456970215
2010-09-09,4.259163856506348
2010-09-10,4.22843599319458
2010-09-13,4.388230800628662
2010-09-14,4.382084369659424
2010-09-15,4.394376277923584
2010-09-16,4.302188396453857
2010-09-17,4.222289562225342
2010-09-20,4.431252479553223
2010-09-21,4.578757286071777
2010-09-22,4.296041011810303
2010-09-23,4.191561698913574
2010-09-24,4.394376277923584
2010-09-27,4.400522232055664
2010-09-28,4.382084369659424
2010-09-29,4.259163856506348
2010-09-30,4.332916736602783
2010-10-01,4.3697919845581055
2010-10-04,4.363646507263184
2010-10-05,4.597194671630859
2010-10-06,4.597194671630859
2010-10-07,4.498859405517578
2010-10-08,4.6217780113220215
2010-10-11,4.535733699798584
2010-10-12,4.443544387817383
2010-10-13,4.535733699798584
2010-10-14,4.474275588989258
2010-10-15,4.345210075378418
2010-10-18,4.431252479553223
2010-10-19,4.363646507263184
2010-10-20,4.400522232055664
2010-10-21,4.289895534515381
2010-10-22,4.339062213897705
2010-10-25,4.314479827880859
2010-10-26,4.8184494972229
2010-10-27,4.910638809204102
2010-10-28,4.775427341461182
2010-10-29,4.8184494972229
2010-11-01,4.707821846008301
2010-11-02,4.849180698394775
2010-11-03,4.935222148895264
2010-11-04,5.162624359130859
2010-11-05,5.297834396362305
2010-11-08,5.260960578918457
2010-11-09,5.23022985458374
2010-11-10,5.334711074829102
2010-11-11,5.260960578918457
2010-11-12,5.113457202911377
2010-11-15,5.1749162673950195
2010-11-16,5.095019340515137
2010-11-17,5.0274128913879395
2010-11-18,5.008974075317383
2010-11-19,4.947514533996582
2010-11-22,4.756989479064941
2010-11-23,4.763134956359863
2010-11-24,5.070435047149658
2010-11-26,5.008974075317383
2010-11-29,5.101164817810059
2010-11-30,5.0151214599609375
2010-12-01,5.131894588470459
2010-12-02,5.23022985458374
2010-12-03,5.334711074829102
2010-12-06,5.426900863647461
2010-12-07,5.476068496704102
2010-12-08,5.635863304138184
2010-12-09,5.328566074371338
2010-12-10,5.771076202392578
2010-12-13,5.869411468505859
2010-12-14,5.900144100189209
2010-12-15,5.709616661071777
2010-12-16,5.6788859367370605
2010-12-17,5.660449981689453
2010-12-20,5.666595935821533
2010-12-21,5.697324752807617
2010-12-22,5.758782863616943
2010-12-23,5.783367156982422
2010-12-27,5.986184597015381
2010-12-28,5.918580532073975
2010-12-29,5.881703853607178
2010-12-30,6.059938907623291
2010-12-31,6.059938907623291
2011-01-03,6.176712512969971
2011-01-04,5.9923319816589355
2011-01-05,6.207440376281738
2011-01-06,6.078375816345215
2011-01-07,5.980037689208984
2011-01-10,5.900144100189209
2011-01-11,5.912434101104736
2011-01-12,5.967750072479248
2011-01-13,5.893996715545654
2011-01-14,5.973893165588379
2011-01-18,5.967750072479248
2011-01-19,5.752636432647705
2011-01-20,5.654301643371582
2011-01-21,5.672740936279297
2011-01-24,5.709616661071777
2011-01-25,6.0046234130859375
2011-01-26,6.035351753234863
2011-01-27,6.08452033996582
2011-01-28,5.869411468505859
2011-01-31,5.998476982116699
2011-02-01,6.109103679656982
2011-02-02,6.139835357666016
2011-02-03,6.133687973022461
2011-02-04,6.053792476654053
2011-02-07,6.109103679656982
2011-02-08,6.109103679656982
2011-02-09,6.010768890380859
2011-02-10,6.053792476654053
2011-02-11,6.139835357666016
2011-02-14,6.072229385375977
2011-02-15,6.010768890380859
2011-02-16,6.041500568389893
2011-02-17,6.195149898529053
2011-02-18,6.428699016571045
2011-02-22,6.373383045196533
2011-02-23,6.324213981628418
2011-02-24,6.21358585357666
2011-02-25,6.2688984870910645
2011-02-28,6.4409894943237305
2011-03-01,6.262756824493408
2011-03-02,6.121396064758301
2011-03-03,6.219733238220215
2011-03-04,6.09066915512085
2011-03-07,6.0046234130859375
2011-03-08,6.102959632873535
2011-03-09,6.041500568389893
2011-03-10,5.875557899475098
2011-03-11,5.900144100189209
2011-03-14,5.893996715545654
2011-03-15,5.814097881317139
2011-03-16,5.642010688781738
2011-03-17,5.752636432647705
2011-03-18,5.6788859367370605
2011-03-21,5.838682174682617
2011-03-22,5.783367156982422
2011-03-23,5.783367156982422
2011-03-24,5.721909523010254
2011-03-25,5.728053092956543
2011-03-28,5.777222156524658
2011-03-29,5.783367156982422
2011-03-30,5.832536697387695
2011-03-31,5.912434101104736
2011-04-01,6.023061752319336
2011-04-04,6.010768890380859
2011-04-05,5.930871963500977
2011-04-06,5.924725532531738
2011-04-07,5.875557899475098
2011-04-08,5.850972652435303
2011-04-11,5.881703853607178
2011-04-12,5.838682174682617
2011-04-13,5.721909523010254
2011-04-14,5.801804542541504
2011-04-15,5.801804542541504
2011-04-18,5.783367156982422
2011-04-19,5.721909523010254
2011-04-20,5.801804542541504
2011-04-21,5.746493816375732
2011-04-25,5.715761661529541
2011-04-26,5.764929294586182
2011-04-27,6.010768890380859
2011-04-28,5.9923319816589355
2011-04-29,6.047645568847656
2011-05-02,5.961601734161377
2011-05-03,5.893996715545654
2011-05-04,5.814097881317139
2011-05-05,5.715761661529541
2011-05-06,5.721909523010254
2011-05-09,5.752636432647705
2011-05-10,5.789512634277344
2011-05-11,5.648157119750977
2011-05-12,5.506800174713135
2011-05-13,5.482215881347656
2011-05-16,5.390025615692139
2011-05-17,5.359294414520264
2011-05-18,5.3470025062561035
2011-05-19,5.297834396362305
2011-05-20,5.254812240600586
2011-05-23,5.2425217628479
2011-05-24,5.150332927703857
2011-05-25,5.193353652954102
2011-05-26,5.1810622215271
2011-05-27,5.1810622215271
2011-05-31,5.217937469482422
2011-06-01,5.144186973571777
2011-06-02,5.168769359588623
2011-06-03,5.076582431793213
2011-06-06,4.800011157989502
2011-06-07,4.332916736602783
2011-06-08,4.603339672088623
2011-06-09,4.554172039031982
2011-06-10,4.437398910522461
2011-06-13,4.5111494064331055
2011-06-14,4.566465377807617
2011-06-15,4.418961048126221
2011-06-16,4.461984157562256
2011-06-17,4.683237075805664
2011-06-20,4.627923965454102
2011-06-21,4.756989479064941
2011-06-22,4.609486103057861
2011-06-23,4.652508735656738
2011-06-24,4.744697093963623
2011-06-27,4.78157377243042
2011-06-28,4.873763084411621
2011-06-29,4.929076671600342
2011-06-30,4.996682643890381
2011-07-01,5.082725524902344
2011-07-05,5.150332927703857
2011-07-06,5.1872076988220215
2011-07-07,5.211792469024658
2011-07-08,5.156479358673096
2011-07-11,5.033559322357178
2011-07-12,4.996682643890381
2011-07-13,5.0151214599609375
2011-07-14,5.021266460418701
2011-07-15,5.0274128913879395
2011-07-18,4.959807395935059
2011-07-19,5.088871955871582
2011-07-20,5.088871955871582
2011-07-21,5.248666763305664
2011-07-22,5.205645561218262
2011-07-25,5.168769359588623
2011-07-26,5.131894588470459
2011-07-27,4.947514533996582
2011-07-28,4.873763084411621
2011-07-29,4.935222148895264
2011-08-01,4.947514533996582
2011-08-02,4.78157377243042
2011-08-03,4.836888313293457
2011-08-04,4.658653259277344
2011-08-05,4.578757286071777
2011-08-08,4.1178083419799805
2011-08-09,4.474275588989258
2011-08-10,3.902697801589966
2011-08-11,4.216144561767578
2011-08-12,4.191561698913574
2011-08-15,4.296041011810303
2011-08-16,4.222289562225342
2011-08-17,4.283747673034668
2011-08-18,4.093224048614502
2011-08-19,4.050201892852783
2011-08-22,3.988740921020508
2011-08-23,4.1178083419799805
2011-08-24,4.1977057456970215
2011-08-25,4.05634880065918
2011-08-26,4.105515956878662
2011-08-29,4.394376277923584
2011-08-30,4.3575005531311035
2011-08-31,4.363646507263184
2011-09-01,4.1977057456970215
2011-09-02,4.019472599029541
2011-09-06,4.031763076782227
2011-09-07,4.283747673034668
2011-09-08,4.185412883758545
2011-09-09,4.02561616897583
2011-09-12,4.068639755249023
2011-09-13,4.037909507751465
2011-09-14,4.111662864685059
2011-09-15,4.173120498657227
2011-09-16,4.246873378753662
2011-09-19,4.111662864685059
2011-09-20,3.902697801589966
2011-09-21,3.681443452835083
2011-09-22,3.66300368309021
2011-09-23,3.6691505908966064
2011-09-26,3.7490484714508057
2011-09-27,3.9149911403656006
2011-09-28,3.7244648933410645
2011-09-29,3.884260654449463
2011-09-30,3.7306110858917236
2011-10-03,3.515500545501709
2011-10-04,3.908846139907837
2011-10-05,3.8596765995025635
2011-10-06,3.9948887825012207
2011-10-07,3.8596765995025635
2011-10-10,3.964157819747925
2011-10-11,4.1178083419799805
2011-10-12,4.1977057456970215
2011-10-13,4.093224048614502
2011-10-14,4.136244297027588
2011-10-17,3.927281618118286
2011-10-18,4.1977057456970215
2011-10-19,4.123953819274902
2011-10-20,4.0747857093811035
2011-10-21,4.05634880065918
2011-10-24,4.253018856048584
2011-10-25,4.609486103057861
2011-10-26,5.107311248779297
2011-10-27,5.353149890899658
2011-10-28,5.267106533050537
2011-10-31,5.211792469024658
2011-11-01,5.076582431793213
2011-11-02,5.316274166107178
2011-11-03,5.46992301940918
2011-11-04,5.371588706970215
2011-11-07,5.500653266906738
2011-11-08,5.5313825607299805
2011-11-09,5.224084854125977
2011-11-10,5.2793965339660645
2011-11-11,5.488361835479736
2011-11-14,5.439191818237305
2011-11-15,5.457632064819336
2011-11-16,5.463777542114258
2011-11-17,5.426900863647461
2011-11-18,5.371588706970215
2011-11-21,5.168769359588623
2011-11-22,5.138040542602539
2011-11-23,5.162624359130859
2011-11-25,5.168769359588623
2011-11-28,5.3777337074279785
2011-11-29,5.623571395874023
2011-11-30,5.758782863616943
2011-12-01,5.697324752807617
2011-12-02,5.709616661071777
2011-12-05,5.807952404022217
2011-12-06,5.7403459548950195
2011-12-07,5.7342000007629395
2011-12-08,5.494507312774658
2011-12-09,5.562113285064697
2011-12-12,5.580549716949463
2011-12-13,5.3777337074279785
2011-12-14,5.383878707885742
2011-12-15,5.439191818237305
2011-12-16,5.390025615692139
2011-12-19,5.23022985458374
2011-12-20,5.506800174713135
2011-12-21,5.5313825607299805
2011-12-22,5.697324752807617
2011-12-23,5.709616661071777
2011-12-27,5.789512634277344
2011-12-28,5.709616661071777
2011-12-29,5.814097881317139
2011-12-30,5.807952404022217
2012-01-03,6.0046234130859375
2012-01-04,6.08452033996582
2012-01-05,6.21358585357666
2012-01-06,6.164418697357178
2012-01-09,6.21358585357666
2012-01-10,6.21358585357666
2012-01-11,6.207440376281738
2012-01-12,6.262756824493408
2012-01-13,6.195149898529053
2012-01-17,6.21358585357666
2012-01-18,6.225879192352295
2012-01-19,6.219733238220215
2012-01-20,6.311924457550049
2012-01-23,6.42255163192749
2012-01-24,6.4717183113098145
2012-01-25,6.447137832641602
2012-01-26,6.250463485717773
2012-01-27,6.238170146942139
2012-01-30,6.225879192352295
2012-01-31,6.21358585357666
2012-02-01,6.305777549743652
2012-02-02,6.434845924377441
2012-02-03,6.68068265914917
2012-02-06,6.459427833557129
2012-02-07,6.533179759979248
2012-02-08,6.533179759979248
2012-02-09,6.428699016571045
2012-02-10,6.404113292694092
2012-02-13,6.539325714111328
2012-02-14,6.4409894943237305
2012-02-15,6.342654705047607
2012-02-16,6.551614761352539
2012-02-17,6.490155220031738
2012-02-21,6.502448081970215
2012-02-22,6.2688984870910645
2012-02-23,6.502448081970215
2012-02-24,6.428699016571045
2012-02-27,6.465573310852051
2012-02-28,6.459427833557129
2012-02-29,6.299630165100098
2012-03-01,6.24431848526001
2012-03-02,6.072229385375977
2012-03-05,6.189002990722656
2012-03-06,5.998476982116699
2012-03-07,6.182856559753418
2012-03-08,6.225879192352295
2012-03-09,6.330361843109131
2012-03-12,6.428699016571045
2012-03-13,6.748286247253418
2012-03-14,6.7605767250061035
2012-03-15,6.797454833984375
2012-03-16,6.883499622344971
2012-03-19,7.000272750854492
2012-03-20,6.846624851226807
2012-03-21,6.748286247253418
2012-03-22,6.686826705932617
2012-03-23,6.668389797210693
2012-03-26,6.766726016998291
2012-03-27,6.803603172302246
2012-03-28,6.920376300811768
2012-03-29,6.803603172302246
2012-03-30,6.840476036071777
2012-04-02,6.975689888000488
2012-04-03,6.944958209991455
2012-04-04,6.69297456741333
2012-04-05,6.68068265914917
2012-04-09,6.484009742736816
2012-04-10,6.336506366729736
2012-04-11,6.447137832641602
2012-04-12,6.551614761352539
2012-04-13,6.311924457550049
2012-04-16,6.348799228668213
2012-04-17,6.649951934814453
2012-04-18,6.570055961608887
2012-04-19,6.484009742736816
2012-04-20,6.502448081970215
2012-04-23,6.2873406410217285
2012-04-24,6.699118614196777
2012-04-25,7.031001091003418
2012-04-26,7.000272750854492
2012-04-27,6.920376300811768
2012-04-30,6.7605767250061035
2012-05-01,6.840476036071777
2012-05-02,7.067877769470215
2012-05-03,7.043295383453369
2012-05-04,6.920376300811768
2012-05-07,6.975689888000488
2012-05-08,7.049439430236816
2012-05-09,6.975689888000488
2012-05-10,6.951104640960693
2012-05-11,6.834329605102539
2012-05-14,6.828184604644775
2012-05-15,6.803603172302246
2012-05-16,6.717557907104492
2012-05-17,6.637661457061768
2012-05-18,6.5270304679870605
2012-05-21,6.600785255432129
2012-05-22,6.465573310852051
2012-05-23,6.496301174163818
2012-05-24,6.649951934814453
2012-05-25,6.631513595581055
2012-05-29,6.729850769042969
2012-05-30,6.5884904861450195
2012-05-31,6.631513595581055
2012-06-01,6.311924457550049
2012-06-04,6.219733238220215
2012-06-05,6.182856559753418
2012-06-06,6.293484687805176
2012-06-07,6.348799228668213
2012-06-08,6.520886421203613
2012-06-11,6.311924457550049
2012-06-12,6.373383045196533
2012-06-13,6.404113292694092
2012-06-14,6.539325714111328
2012-06-15,6.674533843994141
2012-06-18,6.686826705932617
2012-06-19,6.668389797210693
2012-06-20,6.649951934814453
2012-06-21,6.545468807220459
2012-06-22,6.551614761352539
2012-06-25,6.4409894943237305
2012-06-26,6.416405200958252
2012-06-27,6.477863788604736
2012-06-28,6.502448081970215
2012-06-29,6.69297456741333
2012-07-02,6.7728705406188965
2012-07-03,6.803603172302246
2012-07-05,6.7728705406188965
2012-07-06,6.6438069343566895
2012-07-09,6.600785255432129
2012-07-10,6.600785255432129
2012-07-11,6.662243366241455
2012-07-12,6.7605767250061035
2012-07-13,7.0371479988098145
2012-07-16,6.938812732696533
2012-07-17,6.975689888000488
2012-07-18,6.957252025604248
2012-07-19,6.9326653480529785
2012-07-20,6.79130744934082
2012-07-23,6.637661457061768
2012-07-24,6.77901554107666
2012-07-25,6.901938438415527
2012-07-26,6.871208667755127
2012-07-27,6.920376300811768
2012-07-30,6.957252025604248
2012-07-31,6.969541549682617
2012-08-01,6.865060806274414
2012-08-02,6.901938438415527
2012-08-03,7.135483741760254
2012-08-06,7.166212558746338
2012-08-07,7.24611234664917
2012-08-08,7.344449520111084
2012-08-09,7.313718795776367
2012-08-10,7.350594520568848
2012-08-13,7.338301181793213
2012-08-14,7.393613338470459
2012-08-15,7.485805988311768
2012-08-16,7.584137439727783
2012-08-17,7.633309841156006
2012-08-20,7.6947712898254395
2012-08-21,7.682475566864014
2012-08-22,7.737786769866943
2012-08-23,7.571849346160889
2012-08-24,7.614869594573975
2012-08-27,7.6210150718688965
2012-08-28,7.657889366149902
2012-08-29,7.774663925170898
2012-08-30,7.682475566864014
2012-08-31,7.6947712898254395
2012-09-04,7.7808122634887695
2012-09-05,7.786955833435059
2012-09-06,7.805395603179932
2012-09-07,7.854563236236572
2012-09-10,7.811541557312012
2012-09-11,7.805395603179932
2012-09-12,7.8422722816467285
2012-09-13,7.97133731842041
2012-09-14,7.995922088623047
2012-09-17,7.8607096672058105
2012-09-18,7.848416805267334
2012-09-19,7.817692279815674
2012-09-20,7.774663925170898
2012-09-21,7.762372016906738
2012-09-24,7.836124897003174
2012-09-25,7.676331996917725
2012-09-26,7.664039134979248
2012-09-27,7.768521308898926
2012-09-28,7.7500834465026855
2012-10-01,7.817692279815674
2012-10-02,7.762372016906738
2012-10-03,7.6947712898254395
2012-10-04,7.829982280731201
2012-10-05,7.811541557312012
2012-10-08,7.7439374923706055
2012-10-09,7.700911521911621
2012-10-10,7.731645584106445
2012-10-11,7.756229400634766
2012-10-12,7.5595574378967285
2012-10-15,7.614869594573975
2012-10-16,7.528826713562012
2012-10-17,7.737786769866943
2012-10-18,7.627163410186768
2012-10-19,7.553409099578857
2012-10-22,7.682475566864014
2012-10-23,7.436638355255127
2012-10-24,7.42434549331665
2012-10-25,7.436638355255127
2012-10-26,7.307572364807129
2012-10-31,7.363116264343262
2012-11-01,7.3754658699035645
2012-11-02,7.202648639678955
2012-11-05,7.165616989135742
2012-11-06,7.295226573944092
2012-11-07,6.955770492553711
2012-11-08,6.8014726638793945
2012-11-09,6.9002251625061035
2012-11-12,6.955770492553711
2012-11-13,6.739752292633057
2012-11-14,6.678035259246826
2012-11-15,6.7027201652526855
2012-11-16,6.653347015380859
2012-11-19,6.733579635620117
2012-11-20,6.764440536499023
2012-11-21,6.745926856994629
2012-11-23,7.048352241516113
2012-11-26,7.079208850860596
2012-11-27,7.023664474487305
2012-11-28,7.060692310333252
2012-11-29,7.110069751739502
2012-11-30,7.023664474487305
2012-12-03,7.140928745269775
2012-12-04,7.128584384918213
2012-12-05,7.122416973114014
2012-12-06,7.0730390548706055
2012-12-07,7.017492294311523
2012-12-10,7.091557025909424
2012-12-11,7.140928745269775
2012-12-12,7.2088212966918945
2012-12-13,7.079208850860596
2012-12-14,7.08538293838501
2012-12-17,7.153275489807129
2012-12-18,7.079208850860596
2012-12-19,7.079208850860596
2012-12-20,7.128584384918213
2012-12-21,7.276712417602539
2012-12-24,7.295226573944092
2012-12-26,7.2088212966918945
2012-12-27,7.110069751739502
2012-12-28,7.11624002456665
2012-12-31,7.140928745269775
2013-01-02,7.5174174308776855
2013-01-03,7.554447650909424
2013-01-04,7.60382604598999
2013-01-07,7.566794395446777
2013-01-08,7.684059143066406
2013-01-09,7.684059143066406
2013-01-10,7.782812118530273
2013-01-11,7.572967529296875
2013-01-14,7.628508567810059
2013-01-15,7.338431358337402
2013-01-16,7.313745021820068
2013-01-17,7.449527263641357
2013-01-18,7.431009769439697
2013-01-22,7.437182426452637
2013-01-23,7.406322956085205
2013-01-24,7.455698013305664
2013-01-25,7.461870193481445
2013-01-28,7.5606207847595215
2013-01-29,7.708749294281006
2013-01-30,7.554447650909424
2013-01-31,7.461870193481445
2013-02-01,7.529760360717773
2013-02-04,7.579137802124023
2013-02-05,7.6593732833862305
2013-02-06,7.715144157409668
2013-02-07,7.733736038208008
2013-02-08,7.7647175788879395
2013-02-11,7.801898956298828
2013-02-12,7.938230991363525
2013-02-13,7.919641971588135
2013-02-14,7.88865852355957
2013-02-15,7.876265525817871
2013-02-19,8.006400108337402
2013-02-20,7.919641971588135
2013-02-21,7.7585248947143555
2013-02-22,7.845279216766357
2013-02-25,7.634586334228516
2013-02-26,7.677962303161621
2013-02-27,7.696555137634277
2013-02-28,7.671767711639404
2013-03-01,7.851473808288574
2013-03-04,7.963021755218506
2013-03-05,8.037383079528809
2013-03-06,8.167518615722656
2013-03-07,8.322441101074219
2013-03-08,8.291459083557129
2013-03-11,8.297652244567871
2013-03-12,8.341032028198242
2013-03-13,8.483559608459473
2013-03-14,8.607499122619629
2013-03-15,8.477365493774414
2013-03-18,8.279061317443848
2013-03-19,8.241881370544434
2013-03-20,8.272866249084473
2013-03-21,8.210896492004395
2013-03-22,8.19849967956543
2013-03-25,8.111745834350586
2013-03-26,8.192307472229004
2013-03-27,8.148924827575684
2013-03-28,8.093153953552246
2013-04-01,8.055974006652832
2013-04-02,8.04977798461914
2013-04-03,8.012594223022461
2013-04-04,8.055974006652832
2013-04-05,8.055974006652832
2013-04-08,8.086959838867188
2013-04-09,8.055974006652832
2013-04-10,8.210896492004395
2013-04-11,8.23568344116211
2013-04-12,8.217094421386719
2013-04-15,7.882464408874512
2013-04-16,8.062171936035156
2013-04-17,7.932037830352783
2013-04-18,7.956822872161865
2013-04-19,8.055974006652832
2013-04-22,8.062171936035156
2013-04-23,7.894857406616211
2013-04-24,7.876265525817871
2013-04-25,7.832886219024658
2013-04-26,7.752325057983398
2013-04-29,7.88865852355957
2013-04-30,7.981614112854004
2013-05-01,7.6394524574279785
2013-05-02,7.745212554931641
2013-05-03,7.84475040435791
2013-05-06,7.875852584838867
2013-05-07,8.074925422668457
2013-05-08,8.062483787536621
2013-05-09,7.962949275970459
2013-05-10,8.006494522094727
2013-05-13,7.987830638885498
2013-05-14,8.09359073638916
2013-05-15,8.087367057800293
2013-05-16,8.08115005493164
2013-05-17,8.1309175491333
2013-05-20,8.180683135986328
2013-05-21,8.20556926727295
2013-05-22,8.012716293334961
2013-05-23,7.97538948059082
2013-05-24,8.031378746032715
2013-05-28,8.099811553955078
2013-05-29,8.031378746032715
2013-05-30,8.087367057800293
2013-05-31,8.018940925598145
2013-06-03,8.000275611877441
2013-06-04,7.84475040435791
2013-06-05,7.801202297210693
2013-06-06,7.875852584838867
2013-06-07,7.944285869598389
2013-06-10,8.050043106079102
2013-06-11,7.913180828094482
2013-06-12,7.819863796234131
2013-06-13,7.9380621910095215
2013-06-14,7.763874053955078
2013-06-17,7.75765323638916
2013-06-18,7.906960487365723
2013-06-19,7.956730842590332
2013-06-20,7.962949275970459
2013-06-21,8.255338668823242
2013-06-24,8.298885345458984
2013-06-25,8.609938621520996
2013-06-26,8.553949356079102
2013-06-27,8.815230369567871
2013-06-28,8.846339225769043
2013-07-01,9.070297241210938
2013-07-02,9.362682342529297
2013-07-03,9.424896240234375
2013-07-05,9.692402839660645
2013-07-08,9.66751480102539
2013-07-09,9.773275375366211
2013-07-10,9.65507698059082
2013-07-11,9.33157730102539
2013-07-12,9.350240707397461
2013-07-15,9.437336921691895
2013-07-16,9.350240707397461
2013-07-17,9.381349563598633
2013-07-18,9.61774730682373
2013-07-19,9.711061477661133
2013-07-22,9.692402839660645
2013-07-23,9.711061477661133
2013-07-24,9.56798267364502
2013-07-25,9.350240707397461
2013-07-26,9.113842964172363
2013-07-29,9.045411109924316
2013-07-30,9.057852745056152
2013-07-31,9.136022567749023
2013-08-01,9.254833221435547
2013-08-02,9.229816436767578
2013-08-05,9.035967826843262
2013-08-06,8.92341136932373
2013-08-07,8.87963581085205
2013-08-08,8.917153358459473
2013-08-09,8.854622840881348
2013-08-12,8.904648780822754
2013-08-13,9.186046600341797
2013-08-14,9.192300796508789
2013-08-15,9.023462295532227
2013-08-16,9.017204284667969
2013-08-19,8.92341136932373
2013-08-20,9.035967826843262
2013-08-21,8.97968578338623
2013-08-22,9.017204284667969
2013-08-23,8.948421478271484
2013-08-26,8.835862159729004
2013-08-27,8.523201942443848
2013-08-28,8.54195785522461
2013-08-29,8.566972732543945
2013-08-30,8.354360580444336
2013-09-03,8.254310607910156
2013-09-04,8.29808235168457
