Date,SAFE
2010-05-05,27.447406768798828
2010-05-06,25.858938217163086
2010-05-07,22.866682052612305
2010-05-10,24.492101669311523
2010-05-11,23.937984466552734
2010-05-12,24.861513137817383
2010-05-13,24.122690200805664
2010-05-14,23.273040771484375
2010-05-17,22.755861282348633
2010-05-18,22.718921661376953
2010-05-19,22.275625228881836
2010-05-20,20.945737838745117
2010-05-21,21.241268157958984
2010-05-24,20.945737838745117
2010-05-25,21.204326629638672
2010-05-26,21.83232879638672
2010-05-27,22.90363121032715
2010-05-28,22.42338752746582
2010-06-01,21.278207778930664
2010-06-02,21.610679626464844
2010-06-03,21.01961326599121
2010-06-04,19.948318481445312
2010-06-07,19.24643898010254
2010-06-08,18.98784828186035
2010-06-09,18.877023696899414
2010-06-10,19.431140899658203
2010-06-11,19.689729690551758
2010-06-14,20.16996955871582
2010-06-15,20.613265991210938
2010-06-16,20.022201538085938
2010-06-17,19.50502586364746
2010-06-18,19.874439239501953
2010-06-21,20.317731857299805
2010-06-22,20.354677200317383
2010-06-23,20.46550178527832
2010-06-24,19.46808433532715
2010-06-25,19.9113826751709
2010-06-28,20.059144973754883
2010-06-29,17.362422943115234
2010-06-30,16.475839614868164
2010-07-01,15.958656311035156
2010-07-02,15.441479682922363
2010-07-06,14.924301147460938
2010-07-07,16.40195083618164
2010-07-08,15.626184463500977
2010-07-09,15.921710968017578
2010-07-12,15.589241981506348
2010-07-13,16.62360191345215
2010-07-14,16.54971694946289
2010-07-15,16.106422424316406
2010-07-16,15.03512191772461
2010-07-19,15.109004020690918
2010-07-20,15.03512191772461
2010-07-21,14.591826438903809
2010-07-22,15.515359878540039
2010-07-23,16.58666229248047
2010-07-26,18.39678382873535
2010-07-27,17.657955169677734
2010-07-28,17.288549423217773
2010-07-29,17.584077835083008
2010-07-30,18.766193389892578
2010-08-02,19.28337860107422
2010-08-03,16.43889617919922
2010-08-04,16.58666229248047
2010-08-05,15.995597839355469
2010-08-06,15.773947715759277
2010-08-09,15.773947715759277
2010-08-10,15.256771087646484
2010-08-11,14.296296119689941
2010-08-12,13.631351470947266
2010-08-13,13.594411849975586
2010-08-16,13.889942169189453
2010-08-17,14.074649810791016
2010-08-18,14.000765800476074
2010-08-19,13.853001594543457
2010-08-20,14.000765800476074
2010-08-23,13.188055992126465
2010-08-24,13.668292999267578
2010-08-25,13.483587265014648
2010-08-26,13.224994659423828
2010-08-27,13.483587265014648
2010-08-30,13.11417293548584
2010-08-31,12.89252758026123
2010-09-01,13.668292999267578
2010-09-02,14.18547248840332
2010-09-03,14.554888725280762
2010-09-07,13.74217414855957
2010-09-08,14.961241722106934
2010-09-09,15.072068214416504
2010-09-10,14.887356758117676
2010-09-13,14.887356758117676
2010-09-14,14.66571044921875
2010-09-15,14.407120704650879
2010-09-16,14.444063186645508
2010-09-17,14.18547248840332
2010-09-20,14.8134765625
2010-09-21,12.855583190917969
2010-09-22,10.897692680358887
2010-09-23,11.377930641174316
2010-09-24,12.301462173461914
2010-09-27,11.673462867736816
2010-09-28,11.488753318786621
2010-09-29,11.52569580078125
2010-09-30,11.304048538208008
2010-10-01,11.304048538208008
2010-10-04,11.304048538208008
2010-10-05,12.042874336242676
2010-10-06,12.26452350616455
2010-10-07,12.375348091125488
2010-10-08,12.301462173461914
2010-10-11,11.858169555664062
2010-10-12,11.747344017028809
2010-10-13,11.673462867736816
2010-10-14,11.895106315612793
2010-10-15,11.636520385742188
2010-10-18,11.821227073669434
2010-10-19,11.414874076843262
2010-10-20,11.821227073669434
2010-10-21,11.710402488708496
2010-10-22,12.633935928344727
2010-10-25,12.96640682220459
2010-10-26,12.781699180603027
2010-10-27,12.670875549316406
2010-10-28,15.03512191772461
2010-10-29,16.882190704345703
2010-11-01,16.180301666259766
2010-11-02,18.17513656616211
2010-11-03,19.135608673095703
2010-11-04,20.650203704833984
2010-11-05,20.982681274414062
2010-11-08,20.317731857299805
2010-11-09,19.357261657714844
2010-11-10,19.172550201416016
2010-11-11,20.761028289794922
2010-11-12,19.9113826751709
2010-11-15,20.280790328979492
2010-11-16,19.098669052124023
2010-11-17,19.135608673095703
2010-11-18,18.507610321044922
2010-11-19,19.726675033569336
2010-11-22,20.687145233154297
2010-11-23,19.9113826751709
2010-11-24,20.502439498901367
2010-11-26,20.317731857299805
2010-11-29,20.797975540161133
2010-11-30,20.096084594726562
2010-12-01,20.761028289794922
2010-12-02,21.57373809814453
2010-12-03,22.608097076416016
2010-12-06,22.349506378173828
2010-12-07,22.79279899597168
2010-12-08,24.93539810180664
2010-12-09,25.009279251098633
2010-12-10,25.78505516052246
2010-12-13,26.413053512573242
2010-12-14,26.597759246826172
2010-12-15,26.56081771850586
2010-12-16,26.708585739135742
2010-12-17,27.26270294189453
2010-12-20,27.5582332611084
2010-12-21,27.63211441040039
2010-12-22,27.89070701599121
2010-12-23,27.225770950317383
2010-12-27,28.297060012817383
2010-12-28,28.592592239379883
2010-12-29,28.740358352661133
2010-12-30,28.70341682434082
2010-12-31,28.888126373291016
2011-01-03,29.700834274291992
2011-01-04,28.962007522583008
2011-01-05,29.73776626586914
2011-01-06,29.922483444213867
2011-01-07,29.81165885925293
2011-01-10,29.81165885925293
2011-01-11,29.996362686157227
2011-01-12,30.218008041381836
2011-01-13,30.365768432617188
2011-01-14,30.51354217529297
2011-01-18,30.291900634765625
2011-01-19,29.516130447387695
2011-01-20,29.553058624267578
2011-01-21,30.218008041381836
2011-01-24,29.553058624267578
2011-01-25,29.3314208984375
2011-01-26,29.77471351623535
2011-01-27,30.18106460571289
2011-01-28,28.998947143554688
2011-01-31,29.29447364807129
2011-02-01,30.328832626342773
2011-02-02,29.95942497253418
2011-02-03,31.769542694091797
2011-02-04,31.843421936035156
2011-02-07,32.80390167236328
2011-02-08,33.21025848388672
2011-02-09,32.76697540283203
2011-02-10,32.80390167236328
2011-02-11,33.06249237060547
2011-02-14,33.09943389892578
2011-02-15,32.582252502441406
2011-02-16,33.13637924194336
2011-02-17,33.21025848388672
2011-02-18,33.025550842285156
2011-02-22,30.993778228759766
2011-02-23,33.025550842285156
2011-02-24,34.90956497192383
2011-02-25,36.128623962402344
2011-02-28,36.904396057128906
2011-03-01,36.35027313232422
2011-03-02,36.2025032043457
2011-03-03,38.012630462646484
2011-03-04,38.08651351928711
2011-03-07,36.71969223022461
2011-03-08,37.42156982421875
2011-03-09,36.86745071411133
2011-03-10,36.239444732666016
2011-03-11,36.31332778930664
2011-03-14,34.76179504394531
2011-03-15,34.28156280517578
2011-03-16,33.3580207824707
2011-03-17,33.468849182128906
2011-03-18,33.2472038269043
2011-03-21,33.394962310791016
2011-03-22,32.73001480102539
2011-03-23,33.2472038269043
2011-03-24,33.65354919433594
2011-03-25,33.2472038269043
2011-03-28,33.2472038269043
2011-03-29,33.80131149291992
2011-03-30,33.838260650634766
2011-03-31,33.912147521972656
2011-04-01,33.394962310791016
2011-04-04,33.21025848388672
2011-04-05,33.17332458496094
2011-04-06,32.914730072021484
2011-04-07,32.43449401855469
2011-04-08,31.584842681884766
2011-04-11,31.363195419311523
2011-04-12,30.882959365844727
2011-04-13,32.656124114990234
2011-04-14,33.5427360534668
2011-04-15,33.80131149291992
2011-04-18,33.2472038269043
2011-04-19,32.69308090209961
2011-04-20,33.06249237060547
2011-04-21,33.72743606567383
2011-04-25,33.764381408691406
2011-04-26,34.022972106933594
2011-04-27,33.94908905029297
2011-04-28,34.798744201660156
2011-04-29,35.537567138671875
2011-05-02,34.872623443603516
2011-05-03,34.68790817260742
2011-05-04,33.17332458496094
2011-05-05,32.87779235839844
2011-05-06,32.914730072021484
2011-05-09,32.84084701538086
2011-05-10,32.84084701538086
2011-05-11,32.17591094970703
2011-05-12,32.36060333251953
2011-05-13,31.326255798339844
2011-05-16,30.80906867980957
2011-05-17,30.772130966186523
2011-05-18,31.474016189575195
2011-05-19,31.400123596191406
2011-05-20,31.141538619995117
2011-05-23,30.80906867980957
2011-05-24,30.328832626342773
2011-05-25,30.846017837524414
2011-05-26,31.43707275390625
2011-05-27,31.25237274169922
2011-05-31,31.80649185180664
2011-06-01,30.107189178466797
2011-06-02,30.07024383544922
2011-06-03,29.40530014038086
2011-06-06,28.334003448486328
2011-06-07,28.038469314575195
2011-06-08,27.8537654876709
2011-06-09,27.6690616607666
2011-06-10,27.188823699951172
2011-06-13,27.151884078979492
2011-06-14,28.260114669799805
2011-06-15,27.5582332611084
2011-06-16,27.5582332611084
2011-06-17,27.151884078979492
2011-06-20,27.3735294342041
2011-06-21,28.14929962158203
2011-06-22,27.521297454833984
2011-06-23,28.038469314575195
2011-06-24,27.410470962524414
2011-06-27,27.779884338378906
2011-06-28,28.555646896362305
2011-06-29,29.516130447387695
2011-06-30,29.95942497253418
2011-07-01,31.067663192749023
2011-07-05,30.402713775634766
2011-07-06,30.328832626342773
2011-07-07,30.47660255432129
2011-07-08,30.402713775634766
2011-07-11,28.998947143554688
2011-07-12,28.481767654418945
2011-07-13,28.925064086914062
2011-07-14,28.444828033447266
2011-07-15,27.447406768798828
2011-07-18,27.11493492126465
2011-07-19,27.779884338378906
2011-07-20,27.48434829711914
2011-07-21,28.075410842895508
2011-07-22,28.14929962158203
2011-07-25,27.742931365966797
2011-07-26,27.964597702026367
2011-07-27,26.967174530029297
2011-07-28,26.191408157348633
2011-07-29,25.895870208740234
2011-08-01,25.637287139892578
2011-08-02,24.122690200805664
2011-08-03,24.418222427368164
2011-08-04,22.57115936279297
2011-08-05,22.1648006439209
2011-08-08,17.02995491027832
2011-08-09,21.425973892211914
2011-08-10,21.425973892211914
2011-08-11,22.718921661376953
2011-08-12,23.974924087524414
2011-08-15,25.48952293395996
2011-08-16,23.937984466552734
2011-08-17,23.420804977416992
2011-08-18,22.386444091796875
2011-08-19,21.943153381347656
2011-08-22,22.275625228881836
2011-08-23,23.420804977416992
2011-08-24,24.270456314086914
2011-08-25,23.273040771484375
2011-08-26,23.125268936157227
2011-08-29,26.228349685668945
2011-08-30,26.967174530029297
2011-08-31,26.56081771850586
2011-09-01,25.932815551757812
2011-09-02,25.895870208740234
2011-09-06,24.344337463378906
2011-09-07,25.78505516052246
2011-09-08,24.71375274658203
2011-09-09,23.236101150512695
2011-09-12,23.38386344909668
2011-09-13,24.5290470123291
2011-09-14,24.492101669311523
2011-09-15,25.15705108642578
2011-09-16,25.526460647583008
2011-09-19,25.267871856689453
2011-09-20,24.898454666137695
2011-09-21,24.159629821777344
2011-09-22,22.386444091796875
2011-09-23,22.1648006439209
2011-09-26,23.125268936157227
2011-09-27,23.125268936157227
2011-09-28,22.127857208251953
2011-09-29,22.866682052612305
2011-09-30,21.49985122680664
2011-10-03,19.28337860107422
2011-10-04,20.42855453491211
2011-10-05,20.576322555541992
2011-10-06,21.721506118774414
2011-10-07,20.72408676147461
2011-10-10,22.053974151611328
2011-10-11,22.497268676757812
2011-10-12,22.275625228881836
2011-10-13,22.275625228881836
2011-10-14,23.273040771484375
2011-10-17,22.238683700561523
2011-10-18,23.346925735473633
2011-10-19,23.01445198059082
2011-10-20,23.0513916015625
2011-10-21,23.38386344909668
2011-10-24,25.08316421508789
2011-10-25,24.565988540649414
2011-10-26,25.378694534301758
2011-10-27,26.523880004882812
2011-10-28,25.858938217163086
2011-10-31,25.08316421508789
2011-11-01,23.273040771484375
2011-11-02,23.974924087524414
2011-11-03,24.418222427368164
2011-11-04,23.974924087524414
2011-11-07,23.494688034057617
2011-11-08,23.38386344909668
2011-11-09,21.943153381347656
2011-11-10,22.312564849853516
2011-11-11,23.19916343688965
2011-11-14,22.718921661376953
2011-11-15,23.457748413085938
2011-11-16,23.827159881591797
2011-11-17,23.494688034057617
2011-11-18,23.08833885192871
2011-11-21,21.98008918762207
2011-11-22,21.241268157958984
2011-11-23,19.54196548461914
2011-11-25,18.80313491821289
2011-11-28,19.57890510559082
2011-11-29,19.689729690551758
2011-11-30,20.539377212524414
2011-12-01,20.243852615356445
2011-12-02,19.689729690551758
2011-12-05,22.977506637573242
2011-12-06,23.309982299804688
2011-12-07,22.829748153686523
2011-12-08,21.38903045654297
2011-12-09,21.83232879638672
2011-12-12,20.90879249572754
2011-12-13,20.022201538085938
2011-12-14,19.32032012939453
2011-12-15,19.800556182861328
2011-12-16,20.539377212524414
2011-12-19,19.209491729736328
2011-12-20,20.613265991210938
2011-12-21,20.576322555541992
2011-12-22,20.317731857299805
2011-12-23,20.72408676147461
2011-12-27,20.650203704833984
2011-12-28,20.096084594726562
2011-12-29,19.948318481445312
2011-12-30,19.54196548461914
2012-01-03,21.462919235229492
2012-01-04,20.761028289794922
2012-01-05,20.982681274414062
2012-01-06,21.869266510009766
2012-01-09,23.08833885192871
2012-01-10,23.236101150512695
2012-01-11,23.937984466552734
2012-01-12,24.93539810180664
2012-01-13,24.898454666137695
2012-01-17,25.45258140563965
2012-01-18,25.600339889526367
2012-01-19,25.563398361206055
2012-01-20,26.04364013671875
2012-01-23,26.117523193359375
2012-01-24,26.154462814331055
2012-01-25,26.339170455932617
2012-01-26,26.523880004882812
2012-01-27,26.81940460205078
2012-01-30,25.969758987426758
2012-01-31,25.78505516052246
2012-02-01,25.821992874145508
2012-02-02,26.117523193359375
2012-02-03,27.447406768798828
2012-02-06,27.5582332611084
2012-02-07,27.48434829711914
2012-02-08,27.3735294342041
2012-02-09,27.00411033630371
2012-02-10,25.711166381835938
2012-02-13,26.81940460205078
2012-02-14,25.895870208740234
2012-02-15,25.821992874145508
2012-02-16,25.969758987426758
2012-02-17,25.600339889526367
2012-02-21,25.674226760864258
2012-02-22,24.71375274658203
2012-02-23,25.895870208740234
2012-02-24,25.74810791015625
2012-02-27,25.711166381835938
2012-02-28,25.858938217163086
2012-02-29,26.04364013671875
2012-03-01,26.486940383911133
2012-03-02,26.413053512573242
2012-03-05,25.858938217163086
2012-03-06,24.602924346923828
2012-03-07,25.74810791015625
2012-03-08,25.895870208740234
2012-03-09,26.117523193359375
2012-03-12,25.74810791015625
2012-03-13,26.85635757446289
2012-03-14,26.154462814331055
2012-03-15,26.782468795776367
2012-03-16,26.782468795776367
2012-03-19,28.14929962158203
2012-03-20,28.038469314575195
2012-03-21,27.964597702026367
2012-03-22,27.26270294189453
2012-03-23,27.521297454833984
2012-03-26,27.964597702026367
2012-03-27,27.151884078979492
2012-03-28,26.85635757446289
2012-03-29,27.11493492126465
2012-03-30,26.782468795776367
2012-04-02,27.70599937438965
2012-04-03,27.48434829711914
2012-04-04,27.151884078979492
2012-04-05,26.782468795776367
2012-04-09,26.449989318847656
2012-04-10,26.154462814331055
2012-04-11,26.191408157348633
2012-04-12,26.339170455932617
2012-04-13,26.597759246826172
2012-04-16,26.449989318847656
2012-04-17,26.523880004882812
2012-04-18,26.04364013671875
2012-04-19,25.858938217163086
2012-04-20,25.932815551757812
2012-04-23,25.858938217163086
2012-04-24,26.117523193359375
2012-04-25,26.154462814331055
2012-04-26,26.745527267456055
2012-04-27,25.932815551757812
2012-04-30,25.563398361206055
2012-05-01,25.341753005981445
2012-05-02,24.71375274658203
2012-05-03,24.824575424194336
2012-05-04,23.937984466552734
2012-05-07,23.38386344909668
2012-05-08,23.420804977416992
2012-05-09,23.236101150512695
2012-05-10,23.38386344909668
2012-05-11,23.457748413085938
2012-05-14,23.0513916015625
2012-05-15,22.829748153686523
2012-05-16,22.017032623291016
2012-05-17,21.241268157958984
2012-05-18,20.982681274414062
2012-05-21,21.610679626464844
2012-05-22,21.684560775756836
2012-05-23,21.758447647094727
2012-05-24,21.425973892211914
2012-05-25,21.05655860900879
2012-05-29,21.35209083557129
2012-05-30,20.945737838745117
2012-05-31,20.945737838745117
2012-06-01,20.613265991210938
2012-06-04,20.317731857299805
2012-06-05,20.539377212524414
2012-06-06,21.425973892211914
2012-06-07,21.35209083557129
2012-06-08,21.57373809814453
2012-06-11,21.204326629638672
2012-06-12,21.869266510009766
2012-06-13,21.241268157958984
2012-06-14,21.721506118774414
2012-06-15,21.721506118774414
2012-06-18,21.758447647094727
2012-06-19,22.386444091796875
2012-06-20,22.460330963134766
2012-06-21,22.201740264892578
2012-06-22,22.42338752746582
2012-06-25,22.201740264892578
2012-06-26,22.460330963134766
2012-06-27,22.755861282348633
2012-06-28,22.829748153686523
2012-06-29,23.827159881591797
2012-07-02,24.676809310913086
2012-07-03,24.824575424194336
2012-07-05,25.009279251098633
2012-07-06,24.38128662109375
2012-07-09,24.307395935058594
2012-07-10,25.193988800048828
2012-07-11,24.750696182250977
2012-07-12,24.38128662109375
2012-07-13,25.120107650756836
2012-07-16,25.15705108642578
2012-07-17,25.378694534301758
2012-07-18,25.267871856689453
2012-07-19,24.492101669311523
2012-07-20,25.341753005981445
2012-07-23,25.193988800048828
2012-07-24,24.93539810180664
2012-07-25,24.898454666137695
2012-07-26,25.15705108642578
2012-07-27,24.492101669311523
2012-07-30,24.861513137817383
2012-07-31,24.824575424194336
2012-08-01,24.122690200805664
2012-08-02,23.901044845581055
2012-08-03,24.78763771057129
2012-08-06,25.009279251098633
2012-08-07,24.898454666137695
2012-08-08,25.009279251098633
2012-08-09,25.193988800048828
2012-08-10,25.267871856689453
2012-08-13,25.674226760864258
2012-08-14,25.74810791015625
2012-08-15,25.969758987426758
2012-08-16,26.37611198425293
2012-08-17,26.81940460205078
2012-08-20,26.708585739135742
2012-08-21,26.486940383911133
2012-08-22,25.932815551757812
2012-08-23,25.563398361206055
2012-08-24,26.117523193359375
2012-08-27,26.782468795776367
2012-08-28,26.708585739135742
2012-08-29,26.671642303466797
2012-08-30,26.413053512573242
2012-08-31,26.523880004882812
2012-09-04,26.56081771850586
2012-09-05,26.37611198425293
2012-09-06,26.893295288085938
2012-09-07,27.26270294189453
2012-09-10,28.18623924255371
2012-09-11,28.11234474182129
2012-09-12,28.62953758239746
2012-09-13,29.553058624267578
2012-09-14,30.661300659179688
2012-09-17,31.326255798339844
2012-09-18,30.95684242248535
2012-09-19,30.919902801513672
2012-09-20,30.624364852905273
2012-09-21,30.439653396606445
2012-09-24,30.291900634765625
2012-09-25,29.479185104370117
2012-09-26,29.035888671875
2012-09-27,29.848602294921875
2012-09-28,30.587430953979492
2012-10-01,30.18106460571289
2012-10-02,30.439653396606445
2012-10-03,30.587430953979492
2012-10-04,30.846017837524414
2012-10-05,30.919902801513672
2012-10-08,30.47660255432129
2012-10-09,30.51354217529297
2012-10-10,30.47660255432129
2012-10-11,31.215431213378906
2012-10-12,30.919902801513672
2012-10-15,30.328832626342773
2012-10-16,31.25237274169922
2012-10-17,32.656124114990234
2012-10-18,32.69308090209961
2012-10-19,32.02812957763672
2012-10-22,32.50837326049805
2012-10-23,32.43449401855469
2012-10-24,32.32366180419922
2012-10-25,32.98860168457031
2012-10-26,30.95684242248535
2012-10-31,32.24979019165039
2012-11-01,31.843421936035156
2012-11-02,31.363195419311523
2012-11-05,31.621780395507812
2012-11-06,31.363195419311523
2012-11-07,30.51354217529297
2012-11-08,29.183652877807617
2012-11-09,29.183652877807617
2012-11-12,29.220592498779297
2012-11-13,28.555646896362305
2012-11-14,27.11493492126465
2012-11-15,26.745527267456055
2012-11-16,27.927644729614258
2012-11-19,27.964597702026367
2012-11-20,28.038469314575195
2012-11-21,28.592592239379883
2012-11-23,28.925064086914062
2012-11-26,28.407882690429688
2012-11-27,28.62953758239746
2012-11-28,28.666475296020508
2012-11-29,28.814241409301758
2012-11-30,28.260114669799805
2012-12-03,28.260114669799805
2012-12-04,28.444828033447266
2012-12-05,28.11234474182129
2012-12-06,28.297060012817383
2012-12-07,28.37094497680664
2012-12-10,28.334003448486328
2012-12-11,29.109777450561523
2012-12-12,28.51871109008789
2012-12-13,28.62953758239746
2012-12-14,29.3314208984375
2012-12-17,29.73776626586914
2012-12-18,29.95942497253418
2012-12-19,30.291900634765625
2012-12-20,30.51354217529297
2012-12-21,29.626953125
2012-12-24,29.516130447387695
2012-12-26,30.47660255432129
2012-12-27,29.663894653320312
2012-12-28,29.479185104370117
2012-12-31,30.107189178466797
2013-01-02,30.95684242248535
2013-01-03,30.95684242248535
2013-01-04,30.993778228759766
2013-01-07,31.067663192749023
2013-01-08,31.030719757080078
2013-01-09,30.993778228759766
2013-01-10,31.510957717895508
2013-01-11,31.991195678710938
2013-01-14,32.28672409057617
2013-01-15,32.28672409057617
2013-01-16,32.24979019165039
2013-01-17,32.80390167236328
2013-01-18,32.54530715942383
2013-01-22,32.397544860839844
2013-01-23,32.21284866333008
2013-01-24,32.87779235839844
2013-01-25,33.838260650634766
2013-01-28,33.986019134521484
2013-01-29,35.0203857421875
2013-01-30,35.09427261352539
2013-01-31,35.7961540222168
2013-02-01,36.239444732666016
2013-02-04,35.46367645263672
2013-02-05,35.64838790893555
2013-02-06,35.6114387512207
2013-02-07,35.537567138671875
2013-02-08,36.2025032043457
2013-02-11,36.05474090576172
2013-02-12,36.60885238647461
2013-02-13,37.052162170410156
2013-02-14,38.382041931152344
2013-02-15,38.56675720214844
2013-02-19,39.08393096923828
2013-02-20,38.56675720214844
2013-02-21,36.904396057128906
2013-02-22,37.31074523925781
2013-02-25,36.71969223022461
2013-02-26,35.24203109741211
2013-02-27,35.7961540222168
2013-02-28,36.904396057128906
2013-03-01,37.31074523925781
2013-03-04,37.34768295288086
2013-03-05,38.677574157714844
2013-03-06,38.64064025878906
2013-03-07,39.60110855102539
2013-03-08,39.785823822021484
2013-03-11,39.85969924926758
2013-03-12,39.379459381103516
2013-03-13,39.638057708740234
2013-03-14,39.785823822021484
2013-03-15,40.26605224609375
2013-03-18,40.22910690307617
2013-03-19,38.78839874267578
2013-03-20,39.785823822021484
2013-03-21,39.120872497558594
2013-03-22,39.305572509765625
2013-03-25,39.45335006713867
2013-03-26,39.674991607666016
2013-03-27,39.674991607666016
2013-03-28,40.22910690307617
2013-04-01,39.970523834228516
2013-04-02,40.08135223388672
2013-04-03,39.34252166748047
2013-04-04,40.22910690307617
2013-04-05,40.22910690307617
2013-04-08,40.48770523071289
2013-04-09,40.26605224609375
2013-04-10,40.5246467590332
2013-04-11,40.967933654785156
2013-04-12,41.04182052612305
2013-04-15,39.23169708251953
2013-04-16,39.89663314819336
2013-04-17,39.674991607666016
2013-04-18,39.08393096923828
2013-04-19,39.970523834228516
2013-04-22,40.33993911743164
2013-04-23,41.26346969604492
2013-04-24,41.522056579589844
2013-04-25,42.70418167114258
2013-04-26,42.593360900878906
2013-04-29,42.96276092529297
2013-04-30,43.14748001098633
2013-05-01,42.48253631591797
2013-05-02,43.7385368347168
2013-05-03,43.66465759277344
2013-05-06,44.3296012878418
2013-05-07,44.920658111572266
2013-05-08,45.58559799194336
2013-05-09,45.253143310546875
2013-05-10,45.253143310546875
2013-05-13,45.253143310546875
2013-05-14,45.99197006225586
2013-05-15,45.844200134277344
2013-05-16,45.21619415283203
2013-05-17,45.844200134277344
2013-05-20,45.6225471496582
2013-05-21,45.437843322753906
2013-05-22,43.553829193115234
2013-05-23,43.81243133544922
2013-05-24,43.849365234375
2013-05-28,44.588191986083984
2013-05-29,43.7385368347168
2013-05-30,44.36654281616211
2013-05-31,43.99713134765625
2013-06-03,43.29523468017578
2013-06-04,43.33218765258789
2013-06-05,40.82018280029297
2013-06-06,43.110538482666016
2013-06-07,43.7385368347168
2013-06-10,43.923240661621094
2013-06-11,42.408653259277344
2013-06-12,40.67240905761719
2013-06-13,42.3717155456543
2013-06-14,42.814998626708984
2013-06-17,43.59077072143555
2013-06-18,44.514312744140625
2013-06-19,43.443016052246094
2013-06-20,41.004878997802734
2013-06-21,40.561580657958984
2013-06-24,38.234283447265625
2013-06-25,39.19475555419922
2013-06-26,39.5272216796875
2013-06-27,42.11311721801758
2013-06-28,41.706756591796875
2013-07-01,42.07617950439453
2013-07-02,42.22393798828125
2013-07-03,41.66983413696289
2013-07-05,41.706756591796875
2013-07-08,41.11570739746094
2013-07-09,40.67240905761719
2013-07-10,40.192169189453125
2013-07-11,42.15005874633789
2013-07-12,42.77806091308594
2013-07-15,43.406063079833984
2013-07-16,42.814998626708984
2013-07-17,43.553829193115234
2013-07-18,44.3296012878418
2013-07-19,44.144893646240234
2013-07-22,44.403480529785156
2013-07-23,44.809844970703125
2013-07-24,43.627708435058594
2013-07-25,42.408653259277344
2013-07-26,42.297821044921875
2013-07-29,41.74370574951172
2013-07-30,41.48512268066406
2013-07-31,41.965362548828125
2013-08-01,42.22393798828125
2013-08-02,43.29523468017578
2013-08-05,42.85194778442383
2013-08-06,42.26088333129883
2013-08-07,41.706756591796875
2013-08-08,42.408653259277344
2013-08-09,42.48253631591797
2013-08-12,42.297821044921875
2013-08-13,41.55900573730469
2013-08-14,41.337345123291016
2013-08-15,40.63546371459961
2013-08-16,40.37687683105469
2013-08-19,37.82792282104492
2013-08-20,39.970523834228516
2013-08-21,39.8227653503418
2013-08-22,40.30299758911133
2013-08-23,41.07875442504883
2013-08-26,40.561580657958984
2013-08-27,40.74629211425781
2013-08-28,41.706756591796875
2013-08-29,41.854522705078125
2013-08-30,40.93100357055664
2013-09-03,41.522056579589844
2013-09-04,42.44558334350586
2013-09-05,42.002296447753906
2013-09-06,43.33218765258789
2013-09-09,43.88630676269531
2013-09-10,44.07101821899414
2013-09-11,43.88630676269531
2013-09-12,43.59077072143555
2013-09-13,43.99713134765625
2013-09-16,43.96017837524414
